SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3569,5,566255,0.123751611422037,0.153357200791917,0.420238576037876
3570,5,566370,0.0901799678274617,0.141915818088038,0.525548688583802
3571,5,566373,0.144872770744016,0.183960241115735,0.431504699849489
3572,5,566376,0.114942148996652,0.184054841174379,0.532703036842367
3573,5,566378,0.354850311786088,0.184830273881205,0.055679833954512
3574,5,566382,0.145810228089157,0.183929203153397,0.428454845147698
3575,5,566388,0.18660908873346,0.183801575425648,0.310670262859477
3576,5,566400,0.136606048061482,0.117070902476921,0.244052168444231
3577,5,566427,0.159244410577791,0.106087373997512,0.134231769699232
3578,5,566434,0.159244410577791,0.106087373997512,0.134231769699232
3579,5,566463,0.107923289896339,0.113621965492402,0.342840705682808
3580,5,566466,0.110325885773851,0.113724892114933,0.332654881035884
3581,5,566472,0.143679478373198,0.113678347311859,0.20709543784671
3582,5,566501,0.0672441337302293,0.102523103300492,0.512320561636522
3583,5,566502,0.066611039158852,0.101931830252001,0.513868343680959
3584,5,566512,0.0853995417200736,0.10110127577436,0.398854373812994
3585,5,566542,0.073740095753318,0.0936575477722019,0.431612656827671
3586,5,566565,0.0847278144335964,0.0930962989050869,0.36338583698354
3587,5,566568,0.0847278144335964,0.0930962989050869,0.36338583698354
3588,5,566580,0.089284727747554,0.092953780584692,0.337446897904221
3589,5,566740,0.190446837645695,0.183917892821226,0.301144659762838
3590,5,566755,0.227115044963123,0.142084431223032,0.11083724338587
3591,6,12139,-0.273525381715302,0.438267032255528,0.532960643535786
3592,6,14922,0.589598513881983,0.398368229704802,0.139756081873019
3593,6,14925,0.593181746582654,0.378716973232376,0.118176005104775
3594,6,14958,0.170424843509853,0.198102640938675,0.390215542089474
3595,6,14985,-0.234582589483857,0.190820413714032,0.219764277966867
3596,6,14991,-0.25649543311467,0.188218394443046,0.173828657553316
3597,6,15003,-0.147130912586303,0.187843702544751,0.433998206479438
3598,6,16905,0.0475222882945714,0.092384800529506,0.607297675784571
3599,6,18881,0.0559151459919156,0.0931759551686604,0.548822800738786
3600,6,19636,0.0579720782566777,0.0953705112346711,0.543670085431874
3601,6,19887,0.10225513865824,0.0975049489555704,0.295025667578668
3602,6,20485,-0.664403829863355,1.00363501193777,0.50840477156865
3603,6,22804,0.0560492646388657,0.0922368860117394,0.543799408877238
3604,6,23172,0.0255400142117944,0.0933271438858535,0.784505081029694
3605,6,23564,0.0357257902341135,0.0923881514494568,0.699216984882096
3606,6,26594,0.0132578464316545,0.0924401427413982,0.886039629825243
3607,6,27541,-0.0554555450302197,0.114647482517178,0.628895254021426
3608,6,27549,0.136247702524515,0.122667581850527,0.267450605423041
3609,6,27551,0.21500720749956,0.142975334971065,0.133525378354857
3610,6,27553,0.0622685242876582,0.22697694069114,0.783984935902433
3611,6,27767,0.0254460861337735,0.0927907999362033,0.784067741134133
3612,6,28811,0.0392534131697746,0.0923884850354408,0.671187796322171
3613,6,28916,0.0434269880753464,0.0922561658057002,0.638130147457662
3614,6,29838,-0.00434600566745963,0.0972703815172525,0.964387925574227
3615,6,30082,-0.122269592162219,0.322802387609025,0.705082393934302
3616,6,30085,-0.0947274257435327,0.131463954448818,0.471658280058636
3617,6,30088,0.217520499595976,0.173719988828194,0.211350447052246
3618,6,30322,-0.0914815864072074,0.0919059794156459,0.320232172312337
3619,6,30997,-0.0505172432697751,0.167406877592083,0.763010246310975
3620,6,30997,-0.520566132247882,0.579689391119424,0.369792977067078
3621,6,32438,0.0066703421328762,0.0933363680228532,0.943067651333209
3622,6,35840,-0.021914707572532,0.0930768344512802,0.813997957268636
3623,6,36181,0.0159920912271876,0.0924037970225549,0.862697587363258
3624,6,36236,-0.0145751345092126,0.092665153621008,0.875107651666684
3625,6,38641,0.0657161224908094,0.0928684338427795,0.47964443695951
3626,6,39419,0.000756619454882979,0.0933792596366443,0.99353966855133
3627,6,39566,-0.0270188679030062,0.0923264006296652,0.769965382093321
3628,6,39609,-0.0196866414465267,0.0923520900792404,0.831317875694124
3629,6,40630,-0.0119644164214883,0.0920760411290675,0.896687430573573
3630,6,41068,-0.0146525419294268,0.092718261553024,0.874521183549973
3631,6,41221,-0.0310202257225221,0.0926286251335734,0.737908392911137
3632,6,41296,-0.0111659477655542,0.0923561219412486,0.903838234983374
3633,6,41435,-0.0290743914310568,0.0923947591858138,0.753193758993899
3634,6,41573,-0.0204754339163026,0.0921152333616211,0.824223961886417
3635,6,41626,-0.0222787146570061,0.0925173371109044,0.809845404348669
3636,6,42992,0.0238418017242756,0.0922552750846995,0.796223413714896
3637,6,45282,0.0191367583044283,0.0920726095455668,0.835470474894283
3638,6,45815,0.0264017498969576,0.092206749804305,0.774791763844353
3639,6,47290,0.0221548874300896,0.0922564663843018,0.810357594107345
3640,6,48282,0.0125725236207406,0.0920439963038511,0.891430737118394
3641,6,48919,-0.0207089931293821,0.0931944385728849,0.824276769954164
3642,6,48921,-0.028996392839438,0.0940023124240287,0.75791072713814
3643,6,50414,-0.00919799127842236,0.0928549872114795,0.921148771832668
3644,6,50685,-0.0119677158644309,0.0928229470794153,0.897486010816061
3645,6,50825,-0.0158235018585436,0.0926881813073402,0.864543648043008
3646,6,51261,-0.0694946147125844,0.0960607638911242,0.469886048355824
3647,6,51266,-0.0781890845076839,0.0959430987710175,0.415648878643017
3648,6,51270,-0.0721244991035722,0.096382373089094,0.454767676596268
3649,6,51526,-0.0296112487535773,0.0928807684149957,0.750059713331318
3650,6,51781,-0.0235190592617481,0.0926658460785584,0.799793939093764
3651,6,52550,-0.0219293859033928,0.0925351962256082,0.812806460820372
3652,6,53989,0.0229766466292327,0.0922006276603973,0.803348916713274
3653,6,54487,0.00498730176217749,0.0992008498230675,0.95993184876027
3654,6,54932,0.0524299020590078,0.0939781792976151,0.577270114266287
3655,6,55876,0.0471747472571961,0.092748934081602,0.611330409719583
3656,6,56091,0.0309224123376143,0.092924911084492,0.739507148442211
3657,6,57460,0.0665791724796175,0.0924746851290544,0.472018739371688
3658,6,57967,0.14952330785903,0.183868698454017,0.416647543168346
3659,6,58019,-0.524303530208492,0.284732917439088,0.0664037114020193
3660,6,62743,0.0355008249431394,0.0930388095798319,0.703009862730509
3661,6,62990,-0.0162863107074449,0.0988151510596887,0.86918320607649
3662,6,64449,0.0165417796468733,0.0926878260498903,0.858458093387147
3663,6,65043,0.0522999192497216,0.096850822580012,0.589534146933748
3664,6,65125,0.0275174528503572,0.0945136746698695,0.771109243050339
3665,6,65133,0.0296735096904148,0.0946278880540723,0.754024488846093
3666,6,65183,0.0222074244993395,0.0925636667852687,0.81053530245649
3667,6,66460,0.0438034769804101,0.0929094938922449,0.637600710924194
3668,6,67184,0.0517138357405839,0.0928823493386374,0.57803937183847
3669,6,71471,0.044575259321656,0.0932744910102641,0.633021906700712
3670,6,71997,0.0445841661872454,0.0936997825892568,0.634497437253267
3671,6,72514,0.0452936736712596,0.0937201986938937,0.629192191808201
3672,6,73357,0.118712305018898,0.113614719004526,0.296799276239949
3673,6,73433,0.0796906433787088,0.0934738102850535,0.394489648934911
3674,6,74406,0.114931838222183,0.092694740548047,0.215837450585859
3675,6,74485,0.291250822191221,0.185449811214909,0.117192344428375
3676,6,74913,0.144778952840671,0.0922469819273899,0.117434164039987
3677,6,75397,0.112360966019839,0.0931989117793632,0.22877777660141
3678,6,76427,0.0158207779172705,0.0927790931556595,0.864698162098054
3679,6,76486,0.393690830548965,0.157040345888428,0.0126268308890002
3680,6,76487,0.190770348551848,0.106390501246166,0.0738105750983978
3681,6,76526,0.0605397884162852,0.094690119870869,0.523012267995303
3682,6,78316,0.0513099419343309,0.0931977352084722,0.582290943058952
3683,6,78381,0.0583456053096656,0.0931702311557513,0.531571545781096
3684,6,78862,0.0471999814389142,0.0932264378218008,0.612966361974966
3685,6,78907,0.0413848925184283,0.0930962287203694,0.656925451044376
3686,6,79638,0.0670890005285084,0.0931535565924278,0.471879727086431
3687,6,79955,0.0878729075372464,0.0932734026131856,0.346785536168211
3688,6,80725,0.0652563304627411,0.0927275130499584,0.482056823310082
3689,6,80860,0.0464140788986829,0.0929893619943304,0.617996456761248
3690,6,83761,0.0512407793047917,0.0930083110183821,0.582032299394316
3691,6,87978,0.167602510539049,0.192000823705857,0.383296810744351
3692,6,88005,0.0321539107249229,0.0957092780631954,0.737105182620849
3693,6,88006,0.0320024544820779,0.095415677563313,0.737522318662603
3694,6,88009,0.0813038087178652,0.184192533544609,0.659188879302531
3695,6,88009,0.250919834224415,0.390291495732252,0.520703978980964
3696,6,88398,0.0541330273082481,0.0944435385909012,0.566888627323697
3697,6,88475,0.0618553684499258,0.093720893130867,0.509687105991722
3698,6,90318,0.0349222310807449,0.0927739200955501,0.706828646204441
3699,6,91505,0.023485305021048,0.0931543327592452,0.801101384335214
3700,6,91959,0.0272985611166857,0.0941318569027317,0.771983890917871
3701,6,92208,0.0278193420026212,0.0930544307670464,0.765148214802253
3702,6,95448,-0.0639092332255787,0.0942880795545817,0.49833733326556
3703,6,95468,-0.0447757352101589,0.0943263214164009,0.635301675038783
3704,6,95926,0.0154160418366999,0.0932965352266037,0.868852010433086
3705,6,97570,0.277944979785355,0.191981902340282,0.148569883000638
3706,6,98668,0.0853540053012884,0.124805635836422,0.494489880888838
3707,6,98707,0.110135850560115,0.449921395168304,0.806761971267521
3708,6,98879,0.152922763207321,0.0939703554487381,0.104554767611239
3709,6,99153,0.288787572640646,0.215497019969759,0.181074749953689
3710,6,101306,0.11579484112662,0.0925164848449153,0.211539643557538
3711,6,101424,0.0975017254633137,0.0928519125718893,0.294400732156918
3712,6,101439,0.0686329847326789,0.0933985346257449,0.462924790702927
3713,6,101478,0.081173901627917,0.0933700387138235,0.38523088907039
3714,6,101479,0.218257504099003,0.164865638527867,0.186409245719947
3715,6,104558,-0.304712168857448,0.168951259486281,0.07215425456007
3716,6,104573,-0.32458020094017,0.431743484956619,0.452678629788806
3717,6,106653,0.0785455715705138,0.0929028063890294,0.398426963510806
3718,6,107478,0.0812621969784572,0.0923064422155521,0.379267391506993
3719,6,107527,0.0874656628366923,0.0922201725340073,0.343552342620541
3720,6,111439,0.071604817228239,0.099537882476366,0.472387390204163
3721,6,111476,0.135515189956088,0.117745441298294,0.250545518036581
3722,6,111711,0.1513712273532,0.0923708513539164,0.102159659270324
3723,6,114692,0.156780031321528,0.0918610393829525,0.0887556471779947
3724,6,114714,0.154606664042948,0.0918714739024646,0.093286732970224
3725,6,115037,0.151411667869025,0.0928880570900328,0.103984021053281
3726,6,116654,0.0562904751924267,0.0920729472850543,0.541349329099331
3727,6,118753,0.0221540549858511,0.104647704568497,0.832462248428839
3728,6,119386,0.0513606762098902,0.0928071245181203,0.580330920321533
3729,6,123079,0.0230098420994454,0.0930357489090251,0.804802363424239
3730,6,146131,0.0315794515049038,0.0934389405002305,0.735587561159929
3731,6,151731,0.0555188880298503,0.0924953674337811,0.548735259654956
3732,6,155985,0.0749688478782696,0.0992497367120374,0.450539321184475
3733,6,157270,-0.00601776332282808,0.0922634460706264,0.948032812675637
3734,6,158136,0.0206792691961098,0.0938571943337864,0.825743901615782
3735,6,158910,-0.0322208559780898,0.0920825377715609,0.726612837189162
3736,6,162526,-0.0474172998884731,0.0925118109527576,0.608583888837575
3737,6,163117,-0.0293606350984358,0.0926788335910383,0.751582791834748
3738,6,163321,-0.0051520197534906,0.0921517139268269,0.955446712916487
3739,6,163435,-0.00171438245503971,0.0925814613958666,0.985236433659344
3740,6,164820,0.114561149516511,0.18395137126471,0.533831520058281
3741,6,166074,0.0490789061850268,0.0927816975495078,0.597157428835748
3742,6,166669,0.053922635034598,0.0967304597003181,0.577571623114518
3743,6,167198,0.00360371741765486,0.0925247369184684,0.968953313672783
3744,6,167434,-0.0144412685890687,0.0969873868406437,0.881718813789628
3745,6,167610,0.175084122136304,0.106522562537536,0.101142108454903
3746,6,167690,0.0638147349546508,0.103269962631937,0.537012745711441
3747,6,167705,0.0530993914452519,0.106969194533104,0.619921953119935
3748,6,167855,0.240147384756505,0.183608041524836,0.191746448901611
3749,6,167939,0.0364504733317902,0.0953234755563844,0.70240432970012
3750,6,168223,0.0374960774021789,0.0927459051788849,0.686245618923912
3751,6,168335,-0.164230892797548,0.205360349021992,0.424410534415152
3752,6,168360,0.0490511724005018,0.11942727974662,0.681527056620774
3753,6,168572,0.0466244109308364,0.0923224985996589,0.613862185221009
3754,6,173904,0.0112179803402969,0.0932621274542408,0.904326281790584
3755,6,175273,-0.00280295708104766,0.0923812839240009,0.975812102305264
3756,6,178778,0.0207013690413285,0.0924934270031288,0.823031130186692
3757,6,179311,0.0690299654345525,0.102384863154083,0.500612461086658
3758,6,179345,0.388017621285618,0.178174140808202,0.0300867023119819
3759,6,180643,0.0285292833977963,0.0923952405564583,0.757675306011462
3760,6,183039,0.146705870904066,0.0922383572543405,0.112615411731467
3761,6,183936,0.185988830413745,0.0920115805887279,0.0439964242189721
3762,6,184860,0.217656726979805,0.091703014981805,0.0181552864951822
3763,6,187264,0.221598398160273,0.0917139201018657,0.016190665223555
3764,6,187666,0.213211042370877,0.0951027967384896,0.0255884121547327
3765,6,188423,0.221305700838289,0.0927499778712146,0.0175571207975735
3766,6,188938,0.215073459864679,0.0922108414414935,0.0202407552019748
3767,6,189863,0.208533907085253,0.0918849140024375,0.0238399373492898
3768,6,191665,0.226526614276942,0.0957232716886669,0.0184977361524882
3769,6,191802,0.358837334893066,0.18357208672593,0.0514016856574959
3770,6,191937,0.244087543669308,0.100233646146836,0.0153786966218193
3771,6,192593,0.233501232303171,0.0924687035205266,0.0120007796505053
3772,6,193272,0.224465904788016,0.0915901551956811,0.0147398172943565
3773,6,193671,0.210720270029968,0.0921256832022782,0.0227686816850864
3774,6,199005,0.0899372727229966,0.0925513291337896,0.33183753038804
3775,6,199448,0.0602716644154505,0.0945741103752813,0.524345425389937
3776,6,201624,0.0427136302073297,0.0937710222875883,0.649022495028044
3777,6,201882,0.0323963042940464,0.0927513485570246,0.727086457555799
3778,6,203342,-0.0180253287990349,0.0930276678958133,0.846472833574673
3779,6,204006,0.124535719209607,0.0919206998055647,0.176342315258753
3780,6,204440,0.0815116622609815,0.0921371817734103,0.376932944405925
3781,6,204681,0.0471596932095743,0.0920121983988214,0.608595497941182
3782,6,205945,0.12040340261824,0.249499574882285,0.629693388854992
3783,6,208815,0.0788143121717143,0.0920522398523905,0.392472872527219
3784,6,208850,0.0765679221141386,0.0923222024304871,0.40746376409596
3785,6,210067,-0.0166929779215821,0.106735868369759,0.875810920864971
3786,6,211447,0.0449410031739347,0.0920037793651071,0.625520909402005
3787,6,212247,0.0899445011080093,0.0920233331778458,0.329035696235046
3788,6,214251,0.0626513456280872,0.092494955560962,0.498628354039262
3789,6,216365,0.032349857396032,0.0926273366803091,0.727111816951813
3790,6,221588,0.0235263238174812,0.0922351304949047,0.798818337223805
3791,6,223266,-0.0346722991132106,0.0935859808740421,0.711242586585495
3792,6,223299,-0.0260852220826898,0.0924016749697371,0.777877027656937
3793,6,225352,-0.100984011543021,0.0920606891874402,0.273420287507931
3794,6,226182,-0.0576055855361535,0.092737425899948,0.534889530954632
3795,6,226781,-0.0696087413785793,0.0935787784830294,0.457460977253708
3796,6,226929,-0.0799608095919831,0.0930527102595264,0.390754534378772
3797,6,227351,0.01058093793882,0.123082126963182,0.931541797426849
3798,6,227352,-0.0846230877815244,0.0962588032636644,0.379933972026648
3799,6,227356,-0.0616366755438199,0.0940858931980304,0.512823148262128
3800,6,229335,-0.0759232303022794,0.0937896642183708,0.418769865299346
3801,6,229567,-0.0680322863436093,0.0920882116056456,0.460535751602815
3802,6,231725,-0.107268609443925,0.0923905649580008,0.24641249470118
3803,6,232479,-0.117916573706225,0.0937127880852461,0.209123485397699
3804,6,233698,-0.0592839237580844,0.0934287862296267,0.526142126783508
3805,6,234833,-0.0558074744718991,0.0919984900320134,0.54449773426518
3806,6,236114,-0.0377164152281402,0.0925597401464464,0.683901112556391
3807,6,240423,-0.0955013706764997,0.092197587562871,0.300988777734773
3808,6,240985,-0.0950193163429656,0.0922692214645595,0.303806572605887
3809,6,242390,-0.087812964206726,0.092846480662829,0.344904336262886
3810,6,244245,-0.106137947313392,0.0946538315895934,0.262910688356868
3811,6,244301,-0.132088705627779,0.0925964492981597,0.154608287358101
3812,6,244932,-0.17252184566606,0.0917182834224877,0.0607951810454475
3813,6,245484,-0.169814242719029,0.093422088199304,0.0699560871701828
3814,6,245505,-0.158277054854693,0.0931587612618073,0.0901995894465504
3815,6,245506,-0.158277054854693,0.0931587612618073,0.0901995894465504
3816,6,245578,-0.157194618137624,0.0923588734028153,0.0896361736901551
3817,6,245636,-0.177033943188994,0.092569969090752,0.0566296394399993
3818,6,245962,0.0235826809177784,0.196033211096444,0.904314406366564
3819,6,245962,-0.0981291047755719,0.317650055384274,0.757563069834158
3820,6,245963,-0.190184022034558,0.239676984041723,0.428018798573596
3821,6,246705,-0.0415950338423461,0.092121172744982,0.651888321930149
3822,6,248124,0.0389723054143149,0.096468943612202,0.686466101344007
3823,6,251165,0.0424159065521391,0.0920505634957937,0.645233593448555
3824,6,252271,0.0633892224029966,0.092558298178437,0.493883424351683
3825,6,253364,0.0745098602201342,0.197330337673959,0.705962500679594
3826,6,253516,0.0123556541386429,0.100942907711268,0.902649991844791
3827,6,253758,0.020285520578045,0.0920400962203699,0.825688043000827
3828,6,255018,0.00489240277162371,0.0925458630385117,0.957869669885732
3829,6,255233,0.014269969025374,0.0928005378948266,0.877878700486765
3830,6,256493,0.0132892564053267,0.0921436063548381,0.885406431964082
3831,6,256723,0.0146783280842933,0.0950044616549069,0.877302656030674
3832,6,259953,-0.000927889734991423,0.0924120916702891,0.9919944211412
3833,6,260068,-0.0026117223214176,0.0927051900271295,0.97754061643896
3834,6,260462,0.0345013343395913,0.0928269894497302,0.710358933749954
3835,6,261534,0.00637158056962809,0.0945815990729919,0.946328503889689
3836,6,261981,0.00643646358223925,0.0930954729913993,0.944918675107278
3837,6,262244,0.0468418955868449,0.102199853275222,0.646992931139797
3838,6,264000,-0.0412011144267428,0.0930852337753086,0.658313815232113
3839,6,264618,-0.0397165576430307,0.092001918338129,0.666228306324886
3840,6,264756,-0.0473086716967075,0.0921133621016227,0.60785869005717
3841,6,265060,-0.0533613820716598,0.0920026013069011,0.562285557042202
3842,6,265378,-0.0795921530531234,0.0957922982282999,0.406601584957466
3843,6,265477,-0.0632443704463252,0.0923683460385005,0.493984165029077
3844,6,266478,-0.0547227692743994,0.0922478878469619,0.553417594987481
3845,6,266518,-0.0680499020395142,0.0926507736031405,0.463145415518411
3846,6,266627,-0.0281038587260952,0.0923079763030217,0.760958747752539
3847,6,268613,-0.06751938126356,0.0966827550480852,0.485411800075372
3848,6,268676,-0.103958266182496,0.095696698784564,0.278073940020065
3849,6,268911,-0.0181797081040967,0.0923004439347395,0.843970390471384
3850,6,269163,-0.0123329731356423,0.0924273308407097,0.893925981806474
3851,6,270091,0.00697824785795342,0.117219681970308,0.952562569930251
3852,6,270110,0.426852580868052,0.409292627577561,0.297706831020717
3853,6,270112,-0.249649608613944,0.484588343899356,0.606750583498343
3854,6,270117,-0.094261759681765,0.207469515504761,0.649863162906166
3855,6,270118,-0.0499588174363721,0.208910433669947,0.811135894892866
3856,6,270132,-0.129455758594008,0.231662175871902,0.576643886942398
3857,7,331,-0.0653561602197323,0.097550737639265,0.503314328896447
3858,7,415,-0.297762896247157,0.269268979050255,0.269557711039093
3859,7,440,0.0512137761967892,0.121153713624838,0.672758878499101
3860,7,444,0.0557259674319632,0.120732849632088,0.644678128872189
3861,7,595,0.159731630039181,0.183960140510021,0.38582289973846
3862,7,603,0.173954555446441,0.183888835525042,0.344807535111607
3863,7,1581,0.0689322947642933,0.0931587611090368,0.459825607412601
3864,7,5119,0.0261666284079196,0.0921880486838847,0.776699632986334
3865,7,8780,0.0911011697251656,0.149596272573684,0.542929259269101
3866,7,11071,0.254479072824616,0.870421358057605,0.770180790493739
3867,7,11076,-0.597793778536391,0.778849490063569,0.443276923846168
3868,7,14747,-0.0156278672763191,0.0924962495548515,0.865927419181183
3869,7,16567,-0.0184556752588872,0.0947366834590624,0.845653583294796
3870,7,17289,-0.214049972751587,0.216628893553839,0.323782805188095
3871,7,17702,-0.377151429258368,0.123955860956256,0.00252090143922236
3872,7,17838,-0.166951349055285,0.154309685620611,0.280024838448886
3873,7,17840,-0.266327621491881,0.18776885008784,0.156962011704592
3874,7,17843,-0.283141639964517,0.198877167905942,0.155416297992386
3875,7,19449,0.275865787648891,0.157418238841248,0.0805666206422746
3876,7,19450,0.0521228586060687,0.312860281844337,0.867779336368368
3877,7,19896,-0.00855293296543458,0.0934688354136677,0.927142666472275
3878,7,20110,-0.0260855818727848,0.0961878569254815,0.786400245813914
3879,7,20451,-0.0186420058378493,0.0923169506584239,0.840084010347183
3880,7,21017,0.0450081722499736,0.183353042101205,0.806233069385688
3881,7,21057,0.0463737435934977,0.0981704905573479,0.636947714299973
3882,7,21710,0.047563130079431,0.0965714877126073,0.622659868647821
3883,7,23383,-0.0147566155212617,0.0922883294764361,0.873053763428429
3884,7,27344,-0.000243594917079593,0.092431856152053,0.997898746105497
3885,7,27845,0.02170039478095,0.0923150575619441,0.814291593411505
3886,7,28799,0.00252246999709416,0.0932308829898428,0.978430227438642
3887,7,29465,0.00116384505094597,0.0934540361284352,0.990070706876515
3888,7,29523,-0.00202763579820775,0.0935335120559817,0.982716922184128
3889,7,31914,0.00963751611763305,0.0930312007076445,0.917550020881555
3890,7,32249,-0.0386766529881287,0.0937026385213366,0.680033420181918
3891,7,33274,-0.018330447074765,0.092878617080305,0.843660066495519
3892,7,33393,-0.000672456761601714,0.0935002210809466,0.994265699336368
3893,7,33441,-0.00852720137925614,0.093184100656764,0.927139912016091
3894,7,34423,-0.016469314016546,0.0934386019442606,0.860192221511477
3895,7,34691,0.00430330144648748,0.0929861053773456,0.963114068271712
3896,7,34805,-0.0144973844328112,0.0934894699496481,0.876854994446775
3897,7,34808,-0.010922160150271,0.0933503069871492,0.906925113187794
3898,7,35435,0.0166165820914113,0.0930776988099342,0.858414063301143
3899,7,35488,0.013757403995157,0.0929939371320027,0.882475596240317
3900,7,35577,0.0198918021617674,0.0961574194573789,0.836232959765955
3901,7,36074,-0.0364830397274951,0.0922188248142878,0.692628937011003
3902,7,36180,-0.0251224629044311,0.0925895053666729,0.786294570396894
3903,7,37288,0.0245590443476228,0.0921384995701725,0.789975238025313
3904,7,41301,-0.0165017071047399,0.0933298967537865,0.85975862904756
3905,7,42627,0.060993149852732,0.0924019366001201,0.509629624604257
3906,7,43266,0.050307169801337,0.106224514454493,0.636083035206916
3907,7,43683,0.00675161762135711,0.092691310924349,0.941974843961255
3908,7,45345,0.0661517636783115,0.104783723908423,0.528241738738343
3909,7,45353,0.336534701129868,0.18464728834975,0.0692126668430755
3910,7,45353,-0.933630196602949,0.344449265547041,0.00704627573322376
3911,7,45565,-0.0119964278811201,0.0925646005552347,0.896956242288147
3912,7,46270,-0.0114614924126528,0.0975686271587375,0.906553566034365
3913,7,47250,-0.0165080703312162,0.0924386603232732,0.858366766445552
3914,7,48435,0.0415858390178978,0.0923315079340064,0.65270066182368
3915,7,50874,-0.0179386781763776,0.0933291456632543,0.847689217397184
3916,7,53407,-0.00545283719177748,0.0921458640252214,0.952845293673565
3917,7,53416,0.0131312291381014,0.0921451206840451,0.886761672218711
3918,7,53455,0.00461850468023742,0.0922760499882347,0.960110088532528
3919,7,53544,0.01945665443127,0.093195203077466,0.834745762784127
3920,7,53637,-0.0157885157987628,0.0931956675280745,0.865569191619768
3921,7,53662,-0.00142278365770605,0.0928451200093887,0.98778213763472
3922,7,53700,-0.0230106917419513,0.0926839159608184,0.804069406902069
3923,7,53702,-0.0230106917419513,0.0926839159608184,0.804069406902069
3924,7,54897,-0.0202241262856959,0.0921763093659864,0.826459840394131
3925,7,55912,-0.0229090385143947,0.0927172177457615,0.804986040443563
3926,7,56225,0.338277765046755,0.135012742083772,0.0126765924332513
3927,7,62689,-0.00639646631884892,0.0928030214427742,0.945088189866117
3928,7,65725,-0.0229701114672364,0.0921904619119811,0.803382466146541
3929,7,66339,-0.045008420449806,0.0930982034895855,0.629075270615449
3930,7,66622,-0.0546907672719593,0.0922180717324893,0.553521353628869
3931,7,68513,-0.0885509524654959,0.0921851125910419,0.337422094265344
3932,7,69394,-0.330799637964658,0.276678866536728,0.232651869804688
3933,7,69396,-0.279493716398063,0.223447678249441,0.211827109942581
3934,7,70413,-0.108659103835173,0.0922969798916374,0.239878152658933
3935,7,73728,-0.288168273843116,0.182189509456469,0.114614702312359
3936,7,74414,-0.0968790131388462,0.0926662218635387,0.296524856901486
3937,7,80505,-0.0349540512396155,0.0938674446773244,0.709835844187321
3938,7,80602,-0.680438986771169,0.280590011567306,0.0158082758898395
3939,7,80604,0.339251392041604,0.279340032488136,0.22537831685022
3940,7,80608,0.449562948586415,0.213846150593564,0.0362372886001986
3941,7,80609,0.40485855579633,0.212420528209465,0.0574713621900381
3942,7,83968,0.0543983785688183,0.0921371137789216,0.555295726302164
3943,7,84763,0.168587854234008,0.207063048476384,0.416087241787423
3944,7,87147,0.0740144197287274,0.0920678813649356,0.42198917057737
3945,7,87586,0.159647159079805,0.099135775977987,0.108206773770069
3946,7,87833,0.0647937615904738,0.0929224151973812,0.486081033063678
3947,7,87999,0.0660898113247813,0.0923407420906597,0.474639446176766
3948,7,88913,0.0688040836402455,0.092467866368836,0.457319205138766
3949,7,89733,-0.174294959650582,0.241197156481987,0.47038912061302
3950,7,90591,0.0594338174191501,0.0922512952637578,0.519825265070687
3951,7,92844,0.154876475748,0.0921363726554418,0.0936575011756945
3952,7,98223,0.19842359514892,0.0916700312810443,0.0310926626620291
3953,7,101935,0.0659049704328444,0.0922096816729636,0.475248657391574
3954,7,102167,0.0767543637476003,0.092601939566247,0.407741764760009
3955,7,102487,-0.132742706945983,0.3747337258334,0.723376465552104
3956,7,103626,0.068751198383265,0.0923337736863585,0.45701243787854
3957,7,103929,0.0831229266394836,0.0923017484638256,0.368438210894216
3958,7,105525,0.0703309616334476,0.0920717065341191,0.445454020716722
3959,7,109520,0.134792599745693,0.091754817569488,0.142709270897841
3960,7,109762,0.119280997037164,0.0920664803624722,0.195961141678163
3961,7,112259,0.195909707959207,0.103160849546194,0.0583702991906112
3962,7,114462,0.162218527977504,0.0918803369160945,0.0783373114455341
3963,7,115291,0.0757931246190822,0.198269165773212,0.702488264891955
3964,7,115293,-0.0381924259899957,0.200310260061748,0.848896610591171
3965,7,115294,-0.0231323099380862,0.202512647557032,0.909123189457391
3966,7,115759,0.0919009804125548,0.0928099339574858,0.322751544577823
3967,7,120910,0.122590133017133,0.0919208375179651,0.183178794230773
3968,7,121864,0.126710446665097,0.0925553009356364,0.171862167349327
3969,7,122646,0.0745391474935057,0.0928540250947524,0.422655784844709
3970,7,128719,0.106726458130995,0.0929226379394658,0.251518551057451
3971,7,129502,0.0717018333971719,0.0919412536360515,0.435992475556803
3972,7,129866,0.085972077080982,0.0931005805410856,0.356412759670647
3973,7,130581,0.086804751832136,0.0928193634461035,0.350324082583245
3974,7,131402,0.109351659956994,0.0945391556295756,0.248184806863115
3975,7,131475,0.073443547306877,0.0927272144019191,0.428870001001242
3976,7,131572,0.074610582081868,0.0919318060677067,0.417576033552486
3977,7,133091,0.0865099323674388,0.091905153550301,0.347197013531591
3978,7,134263,0.0895275814775808,0.0922847781885455,0.332649444241911
3979,7,134556,0.086464282811498,0.0922930524204896,0.349478798427359
3980,7,139381,0.0854744877543163,0.0920339498278265,0.353664783197946
3981,7,139844,0.0996777629132274,0.0930498358573896,0.284797939804788
