SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2048,4,738776,0.0511673446177653,0.0755946181299641,0.498934965332371
2049,4,741699,0.086767742121382,0.075611031608494,0.251929860775325
2050,4,741737,0.0682268345405185,0.0762083719016242,0.371254467564029
2051,4,746264,0.1071527818802,0.0772340159151958,0.166201744341354
2052,4,746943,0.102509428977475,0.0752225503759719,0.173830448490652
2053,4,747517,-0.108352882313974,0.108364965263403,0.318049378925179
2054,4,747520,-0.108352882313974,0.108364965263403,0.318049378925179
2055,4,747523,-0.0868599532009997,0.112681036310854,0.441312651534442
2056,4,747526,-0.119254802470715,0.115264617761711,0.301555786257725
2057,4,747529,-0.345153678835971,0.144471635311054,0.0174153353145247
2058,4,747544,-0.0488218146668213,0.139142036785535,0.725889532588765
2059,4,749708,0.0103076708013921,0.0760885952584154,0.89231802928934
2060,4,752433,-0.0160076148756074,0.0783915910332771,0.838314369899142
2061,4,755257,-0.0240810764405267,0.0756472108193772,0.750419874793852
2062,4,756788,-0.0259336799511312,0.0767636424524277,0.73568604381397
2063,4,756811,-0.0370416812105216,0.0768450804631774,0.630082925527786
2064,4,757471,0.0230773384669622,0.182876577910177,0.899652749859265
2065,4,757961,-0.124626309641991,0.238377114696197,0.601433376292323
2066,4,758027,0.102188094280762,0.23316743306934,0.661465470725507
2067,4,759686,0.0541974691319145,0.190467845436111,0.77615640235474
2068,4,760553,-0.0681190355913333,0.0769486730828777,0.3766228568792
2069,4,760734,-0.0266624496620653,0.0765049915950883,0.727667954478633
2070,4,762727,-0.0293170838078592,0.0756636107595925,0.698644693763427
2071,4,764905,-0.010330763684449,0.0755344401314842,0.891291421430309
2072,4,765852,-0.00368474396937604,0.0757939151006316,0.961253370096775
2073,4,767117,-0.00721085318438963,0.0755462274778106,0.924011923647742
2074,4,769065,0.00941424005377837,0.0754524295870616,0.900776235730013
2075,4,769779,-0.0446674763282541,0.0760387577649531,0.557290246260303
2076,4,769848,-0.0320154958914581,0.0754181699271632,0.671455143159496
2077,4,769943,-0.0510742965947465,0.0751766369924184,0.497335670362626
2078,4,778367,0.0146304586571129,0.0762933299674878,0.848035847195588
2079,4,778573,0.0364904870025812,0.07544101488784,0.628901823188323
2080,4,781689,0.067735260535357,0.0753798480156295,0.369485835937695
2081,4,782125,0.058352685696797,0.0756039134246357,0.440736847970675
2082,4,782960,0.0322091923380859,0.0758467568377906,0.671342214735758
2083,4,783543,0.0546299022333971,0.0752121289019452,0.468109055670458
2084,4,784282,0.0374942710307596,0.0754396205297232,0.619491159235428
2085,4,789241,0.0196450034539932,0.0764421289049671,0.797334797158964
2086,4,794376,0.0134391086335036,0.0752814774838559,0.858418491729186
2087,4,794951,-0.0150773769377574,0.0764202928952182,0.843709883132213
2088,4,795775,0.00122546824163651,0.0753820825310632,0.98703873964976
2089,4,795937,-0.0167880163509872,0.0758681344815791,0.825003230485162
2090,4,797067,0.0245353869189872,0.0754547115763146,0.745247270507154
2091,4,797405,-0.0107201209681539,0.0755450476834877,0.887237032365704
2092,4,801680,0.0704354284892409,0.085316364089323,0.409600339671178
2093,4,802266,-0.00434702063691578,0.0799248702707747,0.956656141633735
2094,4,802519,0.00279551384230915,0.0767382779223138,0.970960725314836
2095,4,802970,-0.00362481110284785,0.151007055210867,0.980862781948376
2096,4,804961,-0.122018202247507,0.110091686113892,0.268472780653443
2097,4,808113,0.0331804978929401,0.0759475379727762,0.662460367209926
2098,4,808557,0.137348960733064,0.191540353790419,0.473801496977843
2099,4,808557,-0.0676590385793875,0.0831880029998381,0.416578905185191
2100,4,811690,0.0466776260602706,0.0759566499777024,0.539261161104977
2101,4,812053,0.0378178087305827,0.0751988363270631,0.615345263668256
2102,4,814423,0.0648975855824166,0.075516128381776,0.390710211802459
2103,4,816667,0.0072787862575075,0.0779993676494572,0.925703453300762
2104,4,816707,0.0296077923166901,0.0765386145540249,0.699111673899131
2105,4,817314,0.0399052153760512,0.07534505272783,0.596699442091761
2106,4,817489,0.0488683130182518,0.0754802866450515,0.517773547880054
2107,4,817645,0.0594149308392541,0.0766224807266779,0.438608151438472
2108,4,817729,0.0407502981246096,0.0759413580217138,0.591880450272683
2109,4,819048,0.0243192365360528,0.0776794565894935,0.754411105784935
2110,4,820654,0.0074621057314927,0.0758432975174947,0.921679676637654
2111,4,821138,-0.000721629089447479,0.0769896915006609,0.992526783516224
2112,4,825050,0.0326511259609216,0.0759135461326972,0.667378550957431
2113,4,825273,0.00303836724094031,0.0769673903534067,0.968533177821298
2114,4,826151,0.0152160732900158,0.0761860500214435,0.841812565664319
2115,4,826324,0.0116936796694765,0.0762738309636373,0.878239982829386
2116,4,831797,-0.0577103580643618,0.0816660939184305,0.480242480574453
2117,4,831877,-0.0281815974512607,0.0810992200157645,0.728426348699798
2118,4,831973,-0.0473226223233255,0.0775040648431083,0.54186894952685
2119,4,832289,-0.0542312807800421,0.0762402197087561,0.477355014071097
2120,4,834790,-0.0438732700504795,0.0756749562204372,0.56244668745424
2121,4,835165,0.00643075795124431,0.0760953025068151,0.932699444678499
2122,4,835337,0.015944361080432,0.0760114089816647,0.833973868486232
2123,4,838720,-0.146170953683897,0.0754631252958036,0.0535447651976872
2124,4,839960,-0.134860885454326,0.0753065481504132,0.0741780017470801
2125,4,842152,-0.109388737809,0.0764588535809587,0.153404356366702
2126,4,842326,-0.118450193432086,0.0761919928786215,0.120930792014576
2127,4,842566,-0.116983602553303,0.0757607174265047,0.123455357921278
2128,4,843045,-0.123270052660256,0.0755679172792377,0.103729691690249
2129,4,843203,-0.145301232214895,0.075591741575125,0.0553872019489168
2130,4,843659,-0.144727449292196,0.0755673527386773,0.0562733620724089
2131,4,843707,-0.171340812391651,0.0756049480361627,0.0240400278389504
2132,4,843818,-0.144509783285312,0.0757143489729978,0.0571221655393184
2133,4,843920,-0.154807095512265,0.0757299440954639,0.0416754540164174
2134,4,843927,-0.151521705854702,0.0760258306131686,0.0470276870156901
2135,4,844384,-0.18879694868605,0.0755935704393342,0.0129609671298824
2136,4,844958,-0.198654075210853,0.0760065193576387,0.00934160315216326
2137,4,845665,-0.194341335254596,0.0769572690022592,0.0119966612824246
2138,4,845722,-0.23229125002462,0.0764915191976382,0.00256866343413545
2139,4,845828,-0.417202035565821,0.148794298559435,0.00532825790501854
2140,4,846867,-0.158239950736849,0.0765722458224941,0.0395059623094195
2141,4,847743,-0.0932138305117355,0.0754663511805167,0.217588414712295
2142,4,847796,-0.0889320017269426,0.0758247271775111,0.2416416673637
2143,4,847822,-0.0874997234936677,0.0757200177431883,0.248638944235788
2144,4,848136,-0.088453128240651,0.0758257046888434,0.244186801646666
2145,4,849577,-0.15178230122327,0.0758863787759491,0.0462523818368851
2146,4,850450,-0.174002840254819,0.0757567283117028,0.0222114559703975
2147,4,851053,-0.158475042726415,0.0758271534436713,0.0373374053778549
2148,4,851208,-0.17158427384907,0.0761312804855478,0.0248220222236662
2149,4,851282,-0.189638652042853,0.0756876907449325,0.0126760014269628
2150,4,851750,-0.169618764228673,0.0758613703936916,0.0259825437102458
2151,4,852621,-0.177570293366148,0.0764016598357062,0.0206834980896509
2152,4,855191,-0.131649161263108,0.0766282695335191,0.0866692492199227
2153,4,855322,-0.15118266162363,0.0759158158511396,0.0472015510106486
2154,4,855709,-0.119188493475206,0.075856954996888,0.117025804739912
2155,4,856696,-0.155277831863196,0.0757549792668607,0.041128504025623
2156,4,857609,-0.181862595950866,0.0755723665276555,0.0166207260712564
2157,4,857970,-0.180800735809533,0.0752716687335304,0.0168228851152407
2158,4,858371,-0.176143306772,0.0751282783229513,0.0196028098307342
2159,4,861346,-0.193479342701759,0.0751383181523548,0.0104313131753039
2160,4,861441,-0.209314471255198,0.0754770678394415,0.00584520319558717
2161,4,861470,-0.189824940022433,0.0751262928897268,0.0119488275981687
2162,4,861549,-0.15521109687371,0.07719294231734,0.0451182286110435
2163,4,861716,-0.20271705061338,0.075659044278424,0.0077219550894578
2164,4,861801,-0.206116590064418,0.0772855555812641,0.00800678892937382
2165,4,863802,-0.173379643347288,0.077915880114582,0.0266981420898128
2166,4,863847,-0.175675028174269,0.0759353325241245,0.0212701571304312
2167,4,863856,-0.178241368787353,0.0760570870314909,0.0196570195231498
2168,4,864546,-0.148678728938955,0.0760255353733133,0.0512958723529042
2169,4,864960,-0.356728059582203,0.198935563282999,0.0737994473005061
2170,4,864990,-0.197023043461752,0.160682607169654,0.220954715438315
2171,4,865297,-0.176316945473228,0.0759849934789643,0.0208877403834576
2172,4,866929,-0.148140322744684,0.0754412895511487,0.0503551804952605
2173,4,867989,-0.130617412379688,0.0760238669428827,0.0866533265190244
2174,4,870200,-0.12470985688857,0.0757790524242478,0.100714849130385
2175,4,870855,-0.143065524048839,0.0770140799556174,0.0640506567628842
2176,4,871120,-0.119316022598915,0.0760504836517305,0.117565877279904
2177,4,871373,-0.143276017878628,0.0775632536570984,0.0655525847374166
2178,4,871622,0.0352341605676143,0.209921410978051,0.86680170721344
2179,4,871818,-0.198593365046059,0.502714627234266,0.693050528494402
2180,4,877779,0.275536374772007,0.343447683015034,0.422938912036121
2181,4,877783,-0.0733536099108605,0.208320105157665,0.724958623845831
2182,4,877784,-0.0618257591112634,0.189424770990718,0.744325085938355
2183,4,877793,-0.157435634279309,0.150251133194271,0.295439994280321
2184,4,878026,-0.189942730610073,0.150111496469964,0.206582504233279
2185,4,878087,-0.00741470925206311,0.151645826195739,0.961030696411614
2186,4,878249,-0.15609866769585,0.0801603592444786,0.0522878030488658
2187,4,884220,0.934044012256733,0.430136333205623,0.0305583746079989
2188,4,884423,-0.106844173494879,0.0800246040324778,0.182690384015756
2189,4,884500,-0.106178150980794,0.0768264682936822,0.16782973198868
2190,4,884706,-0.103506862145971,0.0762561132040691,0.175534579618293
2191,4,886952,-0.077275419821249,0.0886390126486198,0.383910485255317
2192,4,887046,-0.158358256506584,0.0779559345662474,0.0429650320486792
2193,4,888476,-0.0854777922479174,0.076724893170451,0.266002152361993
2194,4,889739,-0.0732158607756327,0.0768574528561059,0.34143503088908
2195,4,889957,-0.0575221093253145,0.075817057918256,0.448540615135468
2196,4,891344,-0.0596765576919904,0.0760866988260116,0.433376525265489
2197,4,891466,-0.0731260892172424,0.0761382116538098,0.337491831219273
2198,4,892444,-0.0813042643532735,0.076021328885206,0.285578427275164
2199,4,892532,-0.162308400970961,0.150189129126544,0.280571285206035
2200,4,894785,-0.0524645595014168,0.0775834892682058,0.499335179195561
2201,4,896181,0.00393618443688215,0.0766374369776383,0.959066817965907
2202,4,896785,0.00871995507277928,0.0764218589015964,0.909221099088637
2203,4,903873,0.0148655192915056,0.0769003356083922,0.846828234132587
2204,4,905250,0.0643417842879002,0.0806699782900749,0.425643082517518
2205,4,906490,0.0167721524017079,0.0769295212977822,0.827539725464779
2206,4,908655,0.0486690410636857,0.076492327466306,0.525019015546736
2207,4,909027,0.0377068245200387,0.0763313593979513,0.621621437510865
2208,4,909524,0.0713003271960248,0.0763023518766933,0.350713315050214
2209,4,910018,0.0703368371297458,0.076111225116954,0.356048738023328
2210,4,911454,0.0318508768387949,0.0791180735582687,0.687505339553391
2211,4,911766,0.0604107541691319,0.0759719040295762,0.427047604698411
2212,4,912340,0.0590710749006199,0.0815680592850809,0.469426503489524
2213,4,912509,0.0408335022070243,0.0759850711077479,0.591337881147766
2214,4,912557,0.0471073626800188,0.076054755295663,0.536060680739103
2215,4,913736,0.0569392689911709,0.0763142629824683,0.456094106802951
2216,4,913917,0.052735162794177,0.0812607239130254,0.516784593516101
2217,4,914816,0.0876822591624969,0.077589062412082,0.25920755888997
2218,4,914902,0.0542273155316298,0.0758494139104755,0.475122450190243
2219,4,914952,0.0801260627876313,0.0765828220017355,0.296153760443702
2220,4,915199,0.0819497654479495,0.0759966849820114,0.281621285638867
2221,4,915370,0.057645855011561,0.0777653541631205,0.459016896972831
2222,4,915378,0.0783902818404797,0.0776407188489077,0.31335252940543
2223,4,915455,0.0826651312348776,0.0776066200893707,0.287521863282913
2224,4,916142,0.0734616579522875,0.0764007761888107,0.336943784151466
2225,4,916254,0.0639879972502388,0.0765826396102862,0.403977886851824
2226,4,916444,0.0853157062896784,0.0766567422929578,0.266483937390119
2227,4,917149,0.0835311780233981,0.0775219204849482,0.28198520325225
2228,4,917833,0.0514822404943288,0.0777364276606485,0.508232499609136
2229,4,918606,0.0589612378904315,0.0763904241748144,0.440725179740809
2230,4,923675,0.0346869095358514,0.0760535095406788,0.64860889378603
2231,4,924091,0.0476451686719664,0.0763737521891114,0.533134145529434
2232,4,924619,0.0370193778004341,0.0773780236356782,0.632645780784704
2233,4,926173,-0.0052651876847698,0.078771254341138,0.946745737273364
2234,4,926384,-0.0138156999701501,0.0762765187965129,0.856372223437927
2235,4,926385,-0.0138156999701501,0.0762765187965129,0.856372223437927
2236,4,926405,-0.0184914861650616,0.0765615795951686,0.809288978627031
2237,4,926695,-0.0272364336744851,0.0762570542205989,0.721180897817793
2238,4,926907,-0.010618541522908,0.076857582477486,0.890193792807038
2239,4,927194,0.0145110943667059,0.0763538321356855,0.849378691959639
2240,4,927218,0.0127852354405275,0.0762770278142785,0.866981519559011
2241,4,927223,0.0115126200339999,0.0763552796736563,0.880237750965498
2242,4,927509,0.0179943359669337,0.0762101108235813,0.813480518446946
2243,4,927559,0.0287218371252932,0.0771593870420194,0.709937277276846
2244,4,927577,0.0145145837872989,0.0769523032830558,0.850500672112649
2245,4,928575,0.0240690839615532,0.0761274941749276,0.752061796490727
2246,4,929694,0.0375648009405218,0.0758179795940749,0.620583507536341
2247,4,930648,0.0411827862983466,0.0761588176935866,0.589021805613751
2248,4,930822,0.0473756344398862,0.0772829983784618,0.540261187676575
2249,4,930823,0.0489393795833508,0.0771388514068186,0.526209666120547
2250,4,930964,-0.0325281233879,0.103640997246697,0.753817448505584
2251,4,932727,0.0197774887323117,0.0756868098215571,0.794008203082028
2252,4,934187,0.0758227900204437,0.0753598191607656,0.315035737043874
2253,4,934911,0.0775925864807111,0.0757506072086778,0.306387294926881
2254,4,936493,0.0700455654996369,0.0761932172289414,0.358558602074229
2255,4,936521,0.0704851778241267,0.0760200648706611,0.354460476743274
2256,4,936663,0.0611232393499644,0.0755634562706966,0.419117823061177
2257,4,937563,0.0526135618716428,0.0758435318340485,0.488319114488952
2258,4,937735,0.111105957689296,0.0824083035032992,0.178446489923495
2259,4,937744,0.109940048783227,0.0822649357773977,0.182274614589853
2260,4,938323,0.0745764858533796,0.0756478704737616,0.324888220826149
2261,4,938510,0.087799353345278,0.075566620401861,0.246069143417419
2262,4,938617,0.0679534159385168,0.0752169124060845,0.366912396712418
2263,4,941039,0.0416733995380319,0.0753673070299783,0.580656288961304
2264,4,941936,0.00654749558334126,0.0756452564062729,0.931074096655219
2265,4,942067,0.00645937041382259,0.0756933488171002,0.932042621164001
2266,4,942069,0.00645937041382259,0.0756933488171002,0.932042621164001
2267,4,942533,0.00882765433735009,0.0768487808527275,0.908613115335644
2268,4,944445,0.00688397022868,0.0759854313837899,0.927865056070448
2269,4,947317,0.011644746688108,0.075759047217308,0.877928068707839
2270,4,948413,0.00960764941243414,0.076098632138315,0.899603861521906
2271,4,949523,-0.0189122223339638,0.0759030922125391,0.803379812682903
2272,4,950108,-0.00457571040432934,0.0755659518380336,0.951749837854161
2273,4,953287,-0.0459549521795167,0.0752949146279667,0.542034129566562
2274,4,956734,-0.0878307026405553,0.0755369871480566,0.245716014392098
2275,4,957589,-0.0674922052267675,0.0793431231916096,0.395547581167081
2276,4,959283,-0.0135636422093161,0.0763043620969469,0.859015697566275
2277,4,960412,-0.00572262524902491,0.0768546495744194,0.940686254563872
2278,4,960833,-0.0450674279735313,0.0759301890006305,0.553201491452088
2279,4,961744,0.00125874798913165,0.0761958458091175,0.986828956802998
2280,4,962979,-0.0118664978792586,0.0753260555711962,0.874913216138526
2281,4,964771,-0.0695614262315135,0.0788815426883687,0.37845979368266
2282,4,964930,-0.0510139326924733,0.0755949118503062,0.500223683769719
2283,4,965160,-0.0589323984365091,0.0752598110210706,0.434121181212642
2284,4,969630,-0.0952479875243949,0.0756917051347551,0.20909050212159
2285,4,971731,-0.242767111464241,0.151445543385475,0.109829156367385
2286,4,973283,-0.114012005340696,0.075137467367779,0.130066074687905
2287,4,974042,-0.107999283360018,0.075537154319568,0.153673073237416
2288,4,974632,-0.114710022168327,0.0756273518389069,0.13021733237659
2289,4,974689,-0.114356310785133,0.0759462328379278,0.13302471904307
2290,4,974731,-0.131178034363853,0.0764226617791672,0.0869513315729472
2291,4,974814,-0.128788274225326,0.0773461524609352,0.0967821104448314
2292,4,974820,-0.134229711895413,0.0774375707843627,0.0838991156791622
2293,4,974882,-0.0950519260228256,0.0774732608694303,0.220677923975105
2294,4,974883,-0.0925820478753323,0.0775866445147966,0.233563843331719
2295,4,974990,-0.140734433462935,0.0780033383437624,0.0720505979302861
2296,4,975039,-0.152851214411523,0.0772219450034514,0.0485503088897321
2297,4,975090,-0.137162334300862,0.0760551305231172,0.0721686289745558
2298,4,975108,-0.135960553083263,0.0766755732683508,0.0770590140236679
2299,4,975149,-0.137216361321792,0.0781097131754078,0.0798337141046521
2300,4,975156,-0.136701078388914,0.0781122726367967,0.080976991759293
2301,4,975252,-0.112825818713675,0.0749856995048949,0.133313123356207
2302,4,975354,-0.114278581347268,0.0751870301041326,0.129425201007546
2303,4,975573,-0.122452411453943,0.0752595432218202,0.104614859395644
2304,4,975702,-0.126508996609823,0.0750414494802863,0.092707381193653
2305,4,976036,-0.109876198975462,0.0769833346708592,0.154385319613092
2306,4,976174,-0.116248005400517,0.078536543276396,0.139717864917598
2307,4,976264,-0.105880976098858,0.077328266419167,0.17179469868521
2308,4,976271,-0.108182935872459,0.0772041231232332,0.162015319170337
2309,4,976707,-0.121286649337362,0.0751678750638811,0.107519983883824
2310,4,977037,-0.111452084109539,0.0749844136308755,0.138082663550257
2311,4,977428,-0.121154450488908,0.0768260953265765,0.115692132890352
2312,4,979983,-0.120810325430377,0.075806137014975,0.111903863592352
2313,4,980596,-0.114459177982341,0.075397943971802,0.129892407959433
2314,4,980779,-0.107943437282112,0.0752135467980938,0.15212706044191
2315,4,980835,-0.124353098613788,0.0754622369127444,0.100265998352797
2316,4,996583,-0.0866620158476788,0.0757185009258504,0.253179791606981
2317,4,997624,-0.0481248302381828,0.0753867722212343,0.523645258031155
2318,4,998174,-0.0787327083059705,0.0753137827956532,0.296555417782956
2319,4,1000959,-0.0714243203307028,0.0754598786470352,0.344530642391809
2320,4,1006085,-0.0205920089193743,0.0755392518114765,0.785320011862428
2321,4,1013362,-0.0197512389017445,0.0768972203735483,0.797442324085418
2322,4,1013533,-0.000334033867885782,0.075225768119262,0.996459578836704
2323,4,1013882,-0.00125688709359368,0.0753429045501025,0.98669955427161
2324,4,1014176,-0.0381100306550745,0.0754268243132386,0.613692720220923
2325,4,1015219,-0.00723475446115903,0.075540242057018,0.923754799271337
2326,4,1015754,-0.0492255061752951,0.0761409973816398,0.518372718645351
2327,4,1016051,-0.0590791921178356,0.0770435425279929,0.443695961343325
2328,4,1016202,-0.0558319578000028,0.0769209327747544,0.46842045352845
2329,4,1016647,-0.0382935812140727,0.075838745512276,0.613920082043701
2330,4,1016717,-0.0426681895972434,0.0775207780211994,0.582386508863849
2331,4,1017795,-0.0255763743173996,0.0760783950650135,0.736931513959264
2332,4,1018597,-0.0335026397407705,0.07552017457082,0.657585491886873
2333,4,1018955,-0.0305838758082052,0.0765232173392776,0.689642830413599
2334,4,1019310,-0.0433476120953305,0.0764144577730814,0.570891471335233
2335,4,1020874,-0.0202076665617994,0.0753162823449042,0.788621979714633
2336,4,1022771,-0.0187531131294414,0.0761893374992816,0.805718242860676
2337,4,1026744,-0.0255264261962557,0.0754323287476707,0.735261695729407
2338,4,1028509,-0.0343167928194201,0.0760613155641698,0.652142080864837
2339,4,1029308,-0.016939898085345,0.0760705714577682,0.82390821175421
2340,4,1036857,0.0456567595464479,0.0758708602257482,0.547713953088736
2341,4,1040300,-0.0155289255548266,0.0755319193765148,0.837226408884707
2342,4,1043992,0.014319553183813,0.0753212910332919,0.849329896216056
2343,4,1045331,-0.0505080412657273,0.085984542416965,0.557304997389638
2344,4,1046913,-0.0104889554789282,0.0754424975856476,0.889503787957451
2345,4,1047131,-0.00168794485689225,0.0753428806857862,0.982138740108853
2346,4,1049568,-0.0104805677878694,0.07618769898328,0.890664650685445
2347,4,1051775,0.0341079070192253,0.0754441729525004,0.651478471695664
2348,4,1051793,0.0343346834273771,0.0758610818122823,0.651115225861612
2349,4,1052459,0.00115336662219037,0.0759097416315016,0.987886055022742
2350,4,1057927,-0.0773121118585607,0.243861533581993,0.751406110241538
2351,4,1057929,0.491514847245252,0.204922619492123,0.0169789768082064
2352,4,1062037,-0.0658578644603579,0.0763292102719517,0.388825878191506
2353,4,1062762,-0.0555462915164,0.0753723148604402,0.461636914823593
2354,4,1064285,-0.0343705271988253,0.0758392240042016,0.650681367258711
2355,4,1066022,-0.0289836436885863,0.0754216432171512,0.700996278297598
2356,4,1066228,-0.0379009394373491,0.0756239616556008,0.616559411003035
2357,4,1071689,-0.097174623669538,0.0752670689085116,0.197526232430547
2358,4,1077589,-0.0469052632595704,0.0754390225147762,0.534498450313354
2359,4,1077718,-0.0471189872230431,0.075412404057388,0.532494518642433
2360,4,1077851,-0.0619114888760566,0.0764446781951299,0.418551193330459
2361,4,1079690,-0.0406125939155597,0.0754642818690493,0.590799015903213
2362,4,1079853,-0.037517120937399,0.0756299100929169,0.620159418774376
2363,4,1080944,-0.0825922924153755,0.121510569043981,0.497131792541367
2364,4,1086372,0.0479002413929536,0.0758839419587382,0.528298478777842
2365,4,1091087,0.0297188486667368,0.0752044149042511,0.692952977172179
2366,4,1091200,0.0356889545634125,0.0758350764126076,0.638207947622218
2367,4,1091234,-0.010811555925358,0.0762268535371477,0.88729207650887
2368,4,1091966,0.0401358882570852,0.0756639797097358,0.596134132080652
2369,4,1094122,0.0352333746923669,0.0762964448541974,0.644512248232776
2370,4,1095022,0.0494295969205189,0.0756123124139048,0.513715130923474
2371,4,1095148,0.066862283662408,0.0766583700771369,0.383686068183203
2372,4,1095215,0.0584310557557743,0.0756916892113377,0.440653826757187
2373,4,1101892,0.129042262353072,0.0795359076771675,0.105601826934066
2374,4,1101983,0.151222492212709,0.0980333163187911,0.12383297538382
2375,4,1102947,0.0588010152189364,0.0765625504911421,0.442993053613251
2376,4,1103400,0.0582371079483546,0.0762836790324373,0.445718012183361
2377,4,1105164,0.051616947463561,0.0754912500122277,0.494583247633871
2378,4,1105360,0.0634369408026688,0.0754717142772421,0.401175049356915
2379,4,1105583,0.0648000228592761,0.0764378961470985,0.397153125948232
2380,4,1107094,0.0406112055969619,0.0759373109659498,0.593125480416058
2381,4,1108564,-0.00185793184044357,0.07767522450029,0.980930547666909
2382,4,1108600,0.124906460614397,0.0961334068599016,0.194687777030478
2383,4,1112991,-0.00534998618709252,0.0758710446107938,0.943824327097802
2384,4,1113001,0.00836683315633063,0.07570786069107,0.912063979508743
2385,4,1116044,0.00764049694964072,0.0753738861842212,0.919315922851382
2386,4,1118719,-0.00524813570606089,0.0757297274585792,0.944789376134653
2387,4,1120112,0.0100869404291817,0.0758951320136307,0.894343221500124
2388,4,1123519,0.00925210883400469,0.0763450391992078,0.903611016942296
2389,4,1123610,0.0165493732365307,0.0755899525640779,0.826826313851762
2390,4,1123959,0.00809406359843458,0.0755938569325937,0.914791866326635
2391,4,1126543,0.0529168191319252,0.0761339830978216,0.48748208917465
2392,4,1127480,0.0723859591692097,0.0751696440038525,0.336222782712512
2393,4,1130624,0.0677123077782029,0.0754713692081908,0.370227955335217
2394,4,1133634,0.0585704788557105,0.0759497591446432,0.44111968780804
2395,4,1135023,0.083992227514946,0.0764616205003719,0.272739808308693
2396,4,1137173,0.0686206106978272,0.0755933226775323,0.364624201685664
2397,4,1138274,0.083409017849008,0.0753944989008748,0.269349570505598
2398,4,1138987,0.109639102855439,0.075708873462144,0.148457912623387
2399,4,1140165,0.128796401530207,0.07539817986486,0.0884753144586204
2400,4,1140684,0.103975839754887,0.0754138810325997,0.16884918645813
2401,4,1141284,0.0944374392025319,0.0758784940565104,0.214109026060143
2402,4,1144564,0.194922356334105,0.0750162373383244,0.00975834827762704
2403,4,1149030,0.169420612840074,0.074787037408853,0.0240951516067675
2404,4,1150593,0.147179924775716,0.075671523829338,0.0525706225044738
2405,4,1154148,0.147416480510876,0.16313661409769,0.36680350544132
2406,4,1154160,0.228412844464358,0.153202469372641,0.136875149548108
2407,4,1154205,0.287735692522005,0.149670064683335,0.055351533619308
2408,4,1154252,0.352598595647247,0.14927648298744,0.0187163512089301
2409,4,1154263,0.353087996028155,0.149273205923936,0.018551539673046
2410,4,1154297,0.358330809048141,0.149228288230717,0.0168568441255931
2411,4,1154405,0.436771349676524,0.211955209642977,0.040066044216058
2412,4,1154411,0.467654920880885,0.215305507560522,0.0305168397148348
2413,4,1154412,0.444441586634463,0.213648892297705,0.0382241741299247
2414,4,1155661,0.162473897645905,0.195905109257324,0.407466858851585
2415,4,1155740,0.311756277651479,0.156521573630053,0.0471654875034996
2416,4,1156446,0.122495738326707,0.0773887902884036,0.114348518605043
2417,4,1156518,0.134570444201728,0.0765777461816619,0.0797326978490301
2418,4,1156658,0.153403214150776,0.0767241046633877,0.0463297018215344
2419,4,1156839,0.157640783086078,0.0763035838799681,0.0395606716968943
2420,4,1157089,0.126427969292113,0.0811051662040055,0.119936167442679
2421,4,1157271,0.140298483745033,0.0758229223586582,0.0650993974949798
2422,4,1158603,0.153455197195906,0.0752038339175483,0.0420418536592084
2423,4,1161114,0.0591029196850936,0.216716671928632,0.785228105403101
2424,4,1161556,0.136425256263891,0.075432209093856,0.0713669044525504
2425,4,1162000,0.186717349885819,0.0754314041907115,0.013780204120565
2426,4,1162010,0.177191880053676,0.0752776606155248,0.0191279609344946
2427,4,1162013,0.171872783711563,0.0752072731400174,0.0228864143008299
2428,4,1166231,0.156932876490833,0.075293666642509,0.0378535060129562
2429,4,1171385,0.0986675745667696,0.0753968436352466,0.19150655283541
2430,4,1171794,0.0648235824837658,0.0757949093217871,0.392992960934588
2431,4,1171863,0.0890765200707554,0.0756796464646975,0.239980214890874
2432,4,1172380,0.0844299334201448,0.0755244958247447,0.264363711658693
2433,4,1172576,0.0801960024983928,0.0751211375437195,0.28645048751679
2434,4,1172914,0.0831945494144946,0.0756260309770655,0.272047669737851
2435,4,1173839,0.0640453998082465,0.0752657815593127,0.395388846269292
2436,4,1174544,0.0822854166805917,0.077525694668802,0.289235864958212
2437,4,1175150,0.0802719611829722,0.0752133829759341,0.286585435601332
2438,4,1175327,0.0687018060526878,0.0758982812687672,0.365986020542854
2439,4,1175949,0.0680320740953986,0.075796647682733,0.370031674368997
2440,4,1176138,0.0852073223823099,0.0810307203607527,0.293728371702583
2441,4,1176852,0.0792341965129243,0.0754953677047361,0.294655034719809
2442,4,1178330,0.0495347321827642,0.120003554451678,0.680020447254835
2443,4,1181165,0.0393445958652906,0.0763351948755211,0.606583013371231
2444,4,1184872,0.0820098263678315,0.0756810821127932,0.279271188438644
2445,4,1187132,0.0463240419293128,0.0800413318347989,0.563125934428049
2446,4,1189750,0.0400094359114082,0.0764673905838723,0.601147913326273
2447,4,1190935,0.0205269520104667,0.076315366697508,0.788105794031793
2448,4,1191476,0.01841471606688,0.0760977060879096,0.808930140269537
2449,4,1191692,0.0350084591291273,0.0760787580482639,0.645684144683878
2450,4,1191935,0.0357477976050192,0.0771039300026799,0.643197647499448
2451,4,1197080,0.0368852667234067,0.0756855184195947,0.626313485660206
2452,4,1197131,0.0517024879014815,0.0763600847066912,0.498793666397064
