SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
803,2,734586,0.0252505144753129,0.082327428996707,0.759246166603245
804,2,735866,0.0673927815803823,0.0819803114101085,0.41159732844978
805,2,737571,0.0159734574959448,0.0826371807947185,0.846838129880786
806,2,738469,-0.0155253287141034,0.0855810891549484,0.856149307604988
807,2,738941,-0.0495566296239987,0.0819733500588341,0.545869318863277
808,2,741443,0.0258964131009796,0.0820243695122358,0.752404590046321
809,2,741554,0.0289099367739151,0.0821605676570998,0.725144821201135
810,2,742609,0.0761404828503379,0.0817538802289243,0.352315337838805
811,2,742620,0.0813876382840965,0.0816161380444651,0.31935035405674
812,2,742623,0.0813876382840965,0.0816161380444651,0.31935035405674
813,2,742956,0.0441986977218055,0.0823760003967213,0.591917679802098
814,2,744118,0.0584269942588912,0.0818437511022407,0.475770274639271
815,2,744147,0.0558319297895371,0.081716946357001,0.494906139491603
816,2,744252,0.0696356216586456,0.0818870878478373,0.395687019107009
817,2,744413,0.064012980074872,0.0819651686553372,0.435338952435286
818,2,744417,0.064012980074872,0.0819651686553372,0.435338952435286
819,2,744466,0.0653118132484571,0.0823316111784594,0.428149044905654
820,2,746573,0.0203665654691619,0.0818651992620183,0.803674306453945
821,2,747212,0.044573113672295,0.0822719634498054,0.588313461693283
822,2,747926,-0.00199198477492679,0.175795473438848,0.990965554665282
823,2,749760,-0.0240693102208098,0.163753979925888,0.883228099901539
824,2,750067,0.00354399784884191,0.0818404658894945,0.965483897914424
825,2,751443,-0.00693905854233506,0.0824695425657971,0.932992131462153
826,2,757162,0.0333319533504408,0.103193380236035,0.746882880202038
827,2,758111,-0.00149311175417483,0.0822489797823037,0.985526606765849
828,2,760471,0.0197474740648815,0.0818319945163836,0.809449331594847
829,2,762267,0.066164878730957,0.0816203341564531,0.418117414871317
830,2,764689,0.0623388151422457,0.081849194964905,0.446789301321996
831,2,767731,0.0530087121509904,0.0822321446261993,0.519590358104856
832,2,769972,0.038165624324151,0.0816710122067181,0.64056692447698
833,2,772699,0.0300956143520192,0.0835238268233004,0.718820578235899
834,2,773629,0.0442580874337637,0.081791905790961,0.588775855262299
835,2,773703,0.0760427993720256,0.174776570658227,0.663766049311102
836,2,774509,0.13752397916703,0.094044366455223,0.144540264629147
837,2,774669,0.148310240209038,0.0893963372024686,0.0980000903322624
838,2,774837,0.012167773280243,0.0819138581608859,0.881998656839765
839,2,777253,-0.0236817043220628,0.0819521379260948,0.772774007212539
840,2,778895,-0.0220071753517496,0.0818458800825344,0.788174830831254
841,2,779029,-0.017504454838612,0.08322970511662,0.833543175600821
842,2,780187,-0.0524774452576614,0.0820777781308112,0.523001881468955
843,2,780404,-0.0821367933592869,0.103887537159238,0.429689709062941
844,2,780425,0.0352968366379267,0.216706894642901,0.870707508721416
845,2,780443,-0.0927528316304063,0.103969889346888,0.372940377145324
846,2,780545,-0.0104127635608876,0.0821234185495647,0.899175570015503
847,2,782605,-0.033598784227743,0.0817940010438237,0.681488073466562
848,2,784284,0.0128805634973398,0.0818675639230623,0.875071461422771
849,2,785333,-0.0173258953509513,0.0820672514450924,0.832916815258932
850,2,786434,-0.0424915011930593,0.0824076107298398,0.606438471215355
851,2,787182,-0.0206354222111569,0.0828836604504078,0.80352992554165
852,2,787277,-0.0269436810279622,0.0825971767317929,0.744461929884448
853,2,788140,0.0173193974387228,0.0821986135593252,0.83324152819705
854,2,789108,0.149689343825881,0.165900488092511,0.367521302529322
855,2,789465,0.00195537577620641,0.0824385727923906,0.98109000482752
856,2,789530,0.0335865442404733,0.0824609186997749,0.684032651862606
857,2,790356,0.0172592039073575,0.0823089265173336,0.834032064735986
858,2,790998,0.051419018341115,0.0823278332897214,0.532660575351676
859,2,791790,0.0692832283604417,0.0823561224947343,0.400769654711299
860,2,792149,0.056071705870305,0.0843401201671938,0.506594351314354
861,2,792199,0.0438050850203983,0.084917084971246,0.606277131322364
862,2,792233,0.0462142225555849,0.0868361314374052,0.594922017547603
863,2,794032,0.00677893352228687,0.0819779230407748,0.934143169009634
864,2,794999,0.0041478015335972,0.081695972271334,0.959536566388149
865,2,797599,0.00367203083536254,0.0818255864762906,0.964231270212027
866,2,799021,-0.0108787346543146,0.0823811623500341,0.89501707772872
867,2,799317,0.00863470105515395,0.0842079671178403,0.918386137113596
868,2,799494,-0.0101911969294492,0.0817292144296662,0.900836259621911
869,2,799991,0.00767018545240544,0.0818532432080281,0.925395425987101
870,2,800811,-0.0274089603497153,0.0821123306152965,0.738729930367955
871,2,801661,0.0163369018097741,0.0864246887488062,0.85017754942473
872,2,801662,0.00116817531360836,0.0863014182031349,0.98920781751846
873,2,801665,-0.00563484149549964,0.174165311522899,0.974208502660882
874,2,801676,0.0742512233463959,0.12874855938089,0.564499576815593
875,2,801677,0.0336451600816421,0.127208465843746,0.791557979636487
876,2,801689,-0.12269343115662,0.382977072225529,0.748879265512351
877,2,801690,-0.12269343115662,0.382977072225529,0.748879265512351
878,2,801782,0.0356224703574064,0.191506986607684,0.85254271487345
879,2,802096,0.033817751334676,0.084663023680973,0.689810992848006
880,2,802200,-0.0828786009374705,0.104794603035112,0.429552586090511
881,2,802300,0.0817636277705796,0.0982244781202099,0.405736963636083
882,2,802607,0.072849964411301,0.0839912008417961,0.38633820184875
883,2,802702,0.0139135034086646,0.104228314134286,0.893881441308079
884,2,803024,-0.135807215507991,0.103821080646141,0.191694266681123
885,2,803493,-0.109801770935516,0.103908184254356,0.291362403843245
886,2,804707,-0.00595019730077018,0.0826389505798332,0.942640827767921
887,3,450,-0.0602210094834625,0.0857210083972138,0.482815845418109
888,3,483,-0.0466029535723791,0.0861115115038545,0.588715877460787
889,3,493,0.0384111757920043,0.0863637850911571,0.65676562068126
890,3,506,-0.00738681352959603,0.163145715873153,0.963911804798347
891,3,550,-0.0773956236032145,0.0868849020224521,0.373652134213484
892,3,583,-0.0852632373940159,0.0907482828563626,0.348086993551768
893,3,612,-0.0162539833125557,0.18584534079917,0.930355685039215
894,3,617,-0.0269821996600434,0.18716538077775,0.885454543002723
895,3,658,0.0235136071516431,0.183693376613632,0.898218181070632
896,3,757,0.0189416974770866,0.176663947332986,0.914676306482991
897,3,776,-0.0850867262375079,0.164274452812551,0.604814330730818
898,3,780,-0.0033717632808381,0.186501688911374,0.985586048016513
899,3,929,0.10985457962794,0.111199796502511,0.323876953094165
900,3,931,0.104787356235938,0.111434387760276,0.347680946674164
901,3,951,-0.145925795533485,0.164389510390186,0.375315638404947
902,3,1349,-0.162472272224592,0.170166469364699,0.340340160584366
903,3,1357,-0.185208793134411,0.168686881598187,0.272977168208605
904,3,1886,0.0236661702284172,0.0830788758668514,0.775915484446606
905,3,1933,-0.0299082642037041,0.0820870035127619,0.71581605159911
906,3,2644,-0.0870274925740597,0.0907674628314515,0.338317680403007
907,3,2869,-0.0639134985204034,0.0828211048338217,0.440805186563664
908,3,2926,-0.0916958494677189,0.101258651486246,0.365786106719667
909,3,3249,0.0382446436419621,0.083574276398489,0.64751230174592
910,3,3277,0.0506471122084178,0.0829899189837646,0.542068830447502
911,3,3939,0.0425300004851858,0.0855085861374662,0.619232908903925
912,3,4582,0.0809948870649486,0.0988137649841581,0.412956135366417
913,3,4794,-0.0582956912408332,0.106792246583697,0.585493614266809
914,3,5784,-0.129937934544914,0.176982123196352,0.463322291883753
915,3,6078,0.22041680288368,0.163120597152177,0.177480536429863
916,3,6190,0.255097560086964,0.163366911074783,0.11930166956141
917,3,7958,0.102768441063837,0.118521007457448,0.386481435713147
918,3,8528,0.123553018240882,0.117494423024754,0.293718507354734
919,3,8743,0.221823825514245,0.13620099402483,0.104279096761699
920,3,9047,0.182302407941812,0.167006131239795,0.275757342574702
921,3,11280,0.155822245351087,0.0887836035852258,0.0801132406261142
922,3,13866,0.287886357512805,0.16556818370761,0.0829456079643743
923,3,14069,0.116334635417448,0.0829572810342831,0.161691369870045
924,3,16356,0.116143366507535,0.0816691919200919,0.15587447460557
925,3,21337,0.0577098283059607,0.0820038466061027,0.482055289824822
926,3,22384,0.0823830855932588,0.16660424324339,0.621272192316604
927,3,23991,0.0123792039115429,0.164571567740499,0.940081650263341
928,3,25563,0.047406147745938,0.0827492421972756,0.567084439366761
929,3,27063,0.0197199528639962,0.0833885789925134,0.813195323763805
930,3,27658,-0.082080283205439,0.116342540242146,0.480961101463262
931,3,29113,0.00447765536097172,0.0891489144391909,0.959970146050073
932,3,30748,0.00290176746694137,0.0860229618008433,0.97310954725298
933,3,31109,-0.035704218168731,0.0829249659418201,0.667050700034329
934,3,37651,-0.0922864376051974,0.0976405966048033,0.345221324039822
935,3,39540,-0.0469421825898644,0.0955829644431829,0.623650631292015
936,3,40865,-0.0892220587512741,0.0832167420964272,0.284378473631435
937,3,41458,-0.125576563880696,0.0833273024484682,0.132697886568051
938,3,45881,-0.116223450720936,0.0827063036974511,0.160824888921004
939,3,46486,-0.0968310053679659,0.082152551030689,0.239322238493914
940,3,47344,-0.130623515742109,0.0819033393571239,0.111640741485926
941,3,48180,0.000493796420826198,0.0819650728172436,0.995196597695683
942,3,48299,0.0178403957707978,0.0820558580833293,0.82800845310536
943,3,48656,0.0250467759328008,0.0828976863344478,0.762722643394418
944,3,48764,0.0241228283401137,0.0821878593671864,0.769306050059584
945,3,49187,0.0335297625439326,0.0823836577845718,0.684258100264453
946,3,49221,0.0293476212609634,0.0823881787946651,0.721894938425209
947,3,49250,0.0443657697890369,0.082313751951674,0.590237859047918
948,3,49783,-0.0238349762227109,0.082939055092013,0.773990456137191
949,3,49785,-0.0238349762227109,0.082939055092013,0.773990456137191
950,3,50550,-0.0927632863503992,0.101727816108105,0.362455617179396
951,3,50551,-0.0169519245615654,0.0941074655666433,0.857150981171094
952,3,52350,-0.0493282752061475,0.0820304273178732,0.547998720114878
953,3,52792,0.0152335050908097,0.0816588302276356,0.852120152234922
954,3,54110,0.0400217906926049,0.0816145188080932,0.624172607156303
955,3,56674,0.0875898068669817,0.0816670355400734,0.284217673743013
956,3,56833,0.0303223303908613,0.164564973105194,0.853917257271303
957,3,56833,-0.166343886292506,0.356667670076759,0.641228756703913
958,3,56979,0.0494818430018897,0.0847762057201507,0.559811016744078
959,3,57055,0.0660319341445863,0.255813446234836,0.796460596083675
960,3,57071,-0.0337339443271762,0.243460719146675,0.889876774897641
961,3,59518,0.0647539973026672,0.0819433268477544,0.429924545050868
962,3,59758,0.0684635017092937,0.0816897276131916,0.402546180601127
963,3,61460,0.0112786414463913,0.0822927965780161,0.89106543557003
964,3,61462,0.0112786414463913,0.0822927965780161,0.89106543557003
965,3,61544,-0.0268193719507496,0.0833337587067611,0.747771355909448
966,3,62729,0.0232250080554141,0.0817577474603022,0.776522494259309
967,3,63929,0.0119077359048985,0.0819730187416175,0.884585274119367
968,3,64656,-0.0103035458627355,0.0881445493016015,0.907010736833076
969,3,67277,-0.0924597479928463,0.0829615423727313,0.265827563090586
970,3,68046,-0.068047794300607,0.083497132526762,0.415638039208534
971,3,68178,-0.0535537355463647,0.0832822036893651,0.520616028940228
972,3,69265,-0.0877498267123671,0.0846085406875624,0.300386445630288
973,3,72402,-0.125461298422058,0.0850834552788897,0.141220127312069
974,3,72790,-0.133732090598415,0.0850477598740848,0.116745494942264
975,3,74472,-0.133059267490996,0.0876867980794888,0.130051192869699
976,3,75264,-0.126492062102077,0.0868643547287425,0.14622556637799
977,3,75503,-0.151722247305686,0.0877609759218579,0.084717047641904
978,3,75863,-0.171295946502269,0.0888646259133741,0.0547062608194129
979,3,76131,-0.154318583406191,0.0873399292250061,0.0781135433592049
980,3,76147,-0.155629614017639,0.0871277396513223,0.0749212520750421
981,3,78480,-0.147687305477297,0.0918641764403902,0.108801432401099
982,3,79867,-0.280256864874775,0.0911006419523518,0.00225917689799291
983,3,80341,-0.247262648394222,0.0920032740564432,0.00753883908779351
984,3,80444,-0.261332512968528,0.0922134959966707,0.00486137666152844
985,3,82672,-0.41992735237311,0.162809892820283,0.0103055288248795
986,3,82706,-0.262881991809566,0.69399323865436,0.705066945130972
987,3,84195,-0.470347005495834,0.184813984204855,0.0113535322985597
988,3,84421,0.338171832234387,0.182484066926455,0.0646939928829948
989,3,84495,-0.7633496616117,0.203716678139884,0.000208888996268155
990,3,84735,-0.203454461062859,0.095240994674039,0.0333499423785369
991,3,84766,-0.297770493362084,0.111002595447336,0.00764985401025471
992,3,84780,-0.377789606765409,0.102592887021744,0.000267190160899554
993,3,84800,0.221120163828469,0.264230113690989,0.403244766510841
994,3,84802,-0.281398341755914,0.261060040540215,0.281811471123126
995,3,84803,-0.307052357010863,0.258090041841732,0.234959877506154
996,3,84937,-0.277092128336573,0.163176790479366,0.0903682505342602
997,3,90611,-0.334623896918324,0.452233900342606,0.459830970819168
998,3,90716,0.0366662312651949,0.227648959191521,0.872134511413444
999,3,90723,-0.00817084105968369,0.157529888977792,0.958662802100794
1000,3,90725,-0.00151562384889159,0.158409040912247,0.992371532347578
1001,3,90727,0.0105264046768273,0.156760684915388,0.946500688076916
1002,3,92556,-0.307228755481816,0.0925696907057034,0.000997951204982875
1003,3,92671,-0.342945523686874,0.0923066774670394,0.000235884652302076
1004,3,92716,-0.355965690706147,0.0947028056607412,0.000199756770776469
1005,3,92744,0.209567319168197,0.145899517626854,0.151779538600368
1006,3,95493,-0.165932885681822,0.0928442127050428,0.0747600501446976
1007,3,96560,-0.141805171542589,0.0910958071330618,0.120447363056858
1008,3,98535,-0.125672501695383,0.0895647253671583,0.161451889851647
1009,3,100583,-0.117351612109946,0.0893196447698998,0.189753658720113
1010,3,101685,-0.131375817621799,0.0883487349763896,0.137903720004565
1011,3,101814,-0.127620908807914,0.088923618673612,0.152122797472412
1012,3,105429,-0.0654834730800322,0.0866320691137681,0.450225075467042
1013,3,111179,-0.0714966681501985,0.0848450024000999,0.399981438462752
1014,3,114371,-0.0370191269837132,0.0895906853243795,0.679708881735128
1015,3,114395,-0.0547578242830884,0.111452331787795,0.623511397396293
1016,3,114885,-0.0490570364458895,0.0853800488625296,0.565946365429489
1017,3,118719,-0.0622982381585746,0.0848128180412756,0.46310855719979
1018,3,119698,-0.0422523439346998,0.0854293503496938,0.621198536284689
1019,3,120341,-0.0661794455372147,0.0851815440419235,0.437724885888966
1020,3,122628,-0.0319138099829086,0.0849407801928967,0.707351970890219
1021,3,123478,-0.0487211431922308,0.0854822494664797,0.569069916339903
1022,3,125079,-0.0432694428867291,0.0858955599383081,0.614754933373696
1023,3,126125,-0.039352540192291,0.0851104415092235,0.644100654403841
1024,3,126954,-0.0717427332215057,0.0841430513506686,0.394443672786305
1025,3,130489,-0.326916350156131,0.144541088245811,0.0243203892964515
1026,3,131971,-0.103141648835701,0.0837471330751221,0.218924253176528
1027,3,134374,-0.0455033040438543,0.0829214733228196,0.583522729504983
1028,3,135728,-0.058495877553165,0.0838154338574259,0.485691080652599
1029,3,135857,-0.061534140980265,0.0830468766657621,0.459212283647411
1030,3,136159,-0.0553644110423761,0.0827352413268371,0.503820831071805
1031,3,136656,-0.0138701917379348,0.0828634810862157,0.86716213999217
1032,3,136789,-0.0256454251039215,0.0827764480769561,0.756884089850222
1033,3,137654,-0.062096152258736,0.0874131209416541,0.477940259634192
1034,3,139688,-0.038739122827336,0.0828652890541846,0.640434101563111
1035,3,142872,-0.00780093867247227,0.0897363940044313,0.930775079435581
1036,3,143226,-0.0189113128318893,0.083973166140968,0.821948856961795
1037,3,143428,-0.0437913585859906,0.0838213656117147,0.60169400675604
1038,3,143912,-0.0637796516728451,0.0844825246771234,0.450785419219396
1039,3,145017,-0.0299554506743464,0.082468852934829,0.716647876001131
1040,3,145505,-0.0167240838276015,0.0825510297646354,0.83957155113212
1041,3,146875,-0.0396113139992781,0.0837959759816118,0.636711217820583
1042,3,147639,-0.0525335333014526,0.0825909099777161,0.525143503268881
1043,3,147975,-0.0371679042935383,0.0839035480574045,0.658048864930211
1044,3,147986,-0.0447448050582885,0.0834797962503775,0.592299146579903
1045,3,148171,-0.0643790914684138,0.088011815103564,0.464969862662762
1046,3,148833,-0.0372098688423029,0.0851138994874434,0.662250059738301
1047,3,149289,-0.0381529503766448,0.082936017004114,0.645778818413573
1048,3,150845,0.00990380895610199,0.0868369108358557,0.909262455515238
1049,3,151509,0.0165449047186817,0.0960819926177233,0.863382366850042
1050,3,151520,-0.222223492702665,0.17157598357274,0.196101110346688
1051,3,151537,-0.196263984316541,0.176808882808428,0.267739681258258
1052,3,151544,-0.229634703372534,0.176243535971956,0.19344462458013
1053,3,151549,-0.111976184957834,0.181002197655583,0.536548946141628
1054,3,151550,-0.0291749600150712,0.182203451250334,0.872875783422949
1055,3,151550,0.0435184797146624,0.339200084331717,0.897986704610487
1056,3,152080,-0.0766912889234972,0.0858616446662454,0.37236066261322
1057,3,152269,-0.0367959197915761,0.0827143815475645,0.656697065186579
1058,3,153973,-0.03063837714644,0.165252437503857,0.853019060940546
1059,3,156729,0.00142067655797162,0.0823732739546996,0.986249459046064
1060,3,158006,0.0413421565697916,0.0824708010084008,0.616476359219365
1061,3,163856,0.0299154695532859,0.0825066484367069,0.717133748065644
1062,3,165283,0.014506453805197,0.0820082365903752,0.859696078991513
1063,3,165304,0.0103098418778745,0.0821960557878081,0.900254632125487
1064,3,166390,0.0147518380123903,0.0825706801388809,0.858309448859216
1065,3,166515,0.0123407955250295,0.0843988563448187,0.883831230803863
1066,3,168031,0.010756192979507,0.0822470257270083,0.896024544346232
1067,3,170404,0.0136804538878167,0.0822661435694605,0.868019954755344
1068,3,177081,0.0734547798822895,0.082755688407543,0.375354913662774
1069,3,177336,0.0840169977388657,0.0834559281991771,0.314757504173541
1070,3,178885,0.0511761637105882,0.085961946650105,0.552000961939383
1071,3,181268,0.0344908684437145,0.0828424061321282,0.677411945364219
1072,3,181487,0.0809563963249323,0.0845373469956335,0.338899417698105
1073,3,186935,0.0334123272093364,0.0820942744443532,0.684255040420138
1074,3,187346,0.0504446644499015,0.0822511765883289,0.540072806976603
1075,3,187956,0.0589398644005273,0.0844539919469265,0.485703440911937
1076,3,188758,0.0632602152592563,0.0820353275396523,0.441143466313885
1077,3,188786,0.0609782521552013,0.0819476262401946,0.457303454902852
1078,3,188904,0.0970203869807848,0.0819510028013999,0.237256021613989
1079,3,188979,0.101447267568489,0.0820262597785452,0.216996244973743
1080,3,189025,0.0995885976833226,0.0819815588943214,0.225266418658921
1081,3,189052,0.0985085768998739,0.0821277956370946,0.231155623272006
1082,3,189158,0.101181215010942,0.081884453224398,0.217407233000454
1083,3,190765,0.115469678231065,0.0820625421520567,0.160279477948484
1084,3,195779,0.156599354544589,0.0817801354349973,0.0563154362816873
1085,3,196679,0.172717204940816,0.0819703969195865,0.0358167187403992
1086,3,196680,0.183016414370658,0.0820480392170398,0.0263355103150366
1087,3,196733,0.170507701474643,0.0821236756993802,0.0385958668488717
1088,3,197297,0.13777239194094,0.0823436623318258,0.0951858441583152
1089,3,198109,0.145558409184141,0.0814731667360668,0.0748632969981587
1090,3,198110,0.145558409184141,0.0814731667360668,0.0748632969981587
1091,3,198164,0.145558409184141,0.0814731667360668,0.0748632969981587
1092,3,198348,0.170848221374763,0.0816656910843259,0.0371485543636006
1093,3,198615,0.16062646418237,0.0818609426674246,0.050526008029337
1094,3,201026,0.213834859431229,0.164575457739186,0.194684839773072
1095,3,203261,0.118837254254219,0.0819088853857247,0.147710511085172
1096,3,204854,0.115960006141204,0.0820033076296601,0.158217001907021
1097,3,204897,0.10505559274504,0.0822534275661589,0.202364572007469
1098,3,204903,0.0971884014016517,0.0822067666932745,0.23790490204327
1099,3,207966,0.14150291685194,0.081260693633546,0.0824942587022634
1100,3,207999,0.127903760195583,0.0816955703672375,0.118334898805713
1101,3,208066,0.12845405813774,0.0833045102401084,0.123973898816142
1102,3,208086,0.110960712840753,0.0852967152387267,0.194148371745307
1103,3,208234,0.138763184863134,0.0813966298076428,0.0891156776118576
1104,3,208660,0.179317657393585,0.0816030410364876,0.0286382835454251
1105,3,208696,0.183678027495949,0.081129959098793,0.0241805765681198
1106,3,208702,0.177902900119704,0.0812761116466398,0.0292608028537102
1107,3,210472,0.0104499879473097,0.0818387932629629,0.898467086484909
1108,3,210757,-0.0205444662742491,0.0818469572169301,0.801951842599728
1109,3,211348,0.00631449690098447,0.0815724024503007,0.938341464926505
1110,3,211722,-0.0808307382488545,0.0951525092046589,0.396186580280551
1111,3,211881,-0.0314219111807521,0.0815533881678056,0.700252755132053
1112,3,211998,-0.016143228839444,0.0816198278934012,0.843326636496571
1113,3,212095,0.0319842758980053,0.0821527589967774,0.697269127085822
1114,3,214156,0.0102651256574379,0.0816404843891788,0.900012699501504
1115,3,217647,-0.0128444839049952,0.0819992659805145,0.875616981253881
1116,3,218280,-0.285081995341436,0.184584667923927,0.123375068441048
1117,3,218769,-0.0406513283110193,0.0829185135758319,0.624257080184235
1118,3,219050,-0.046943724366315,0.0821323991902864,0.567982767542622
1119,3,221006,-0.000336030172288948,0.0820157723188497,0.996733278091559
1120,3,221813,-0.00911287796196386,0.0819013731116361,0.911468267595065
1121,3,222829,-0.00455115265737749,0.0821347308226933,0.955842525217047
1122,3,224310,-0.0616156556318853,0.0828778412476799,0.457702894056305
1123,3,224773,-0.248952058662111,0.177082591193908,0.16064740699408
1124,3,226294,-0.00203494026455375,0.0819650054704884,0.980207031139224
1125,3,226510,0.000767282457576679,0.0818794852772542,0.992528526181575
1126,3,227816,-0.00885808715609926,0.0835041874501559,0.915579486949069
1127,3,228048,0.0175200532461195,0.0820397660889168,0.831016898008678
1128,3,229226,-0.0485122487430665,0.0862840465430944,0.574310090920694
1129,3,229272,0.0553811817737804,0.0880848376323767,0.529935404843437
1130,3,229351,0.01639346590927,0.0820997584921605,0.841847867196483
1131,3,230175,-9.17949666023876e-06,0.0817310143912126,0.999910450231798
1132,3,233663,-0.0118335211988082,0.0819243704603244,0.88523194365968
1133,3,234438,0.0056957679275461,0.0817994280482213,0.944526868277335
1134,3,235617,-0.0400958464295247,0.0820036280059039,0.625179251160346
1135,3,237105,-0.0537502003863587,0.081592173789975,0.510475102285373
1136,3,238714,0.0301519957503074,0.0815624291658182,0.711842637480993
1137,3,238914,0.0361207109237557,0.0820166755288665,0.659911975088271
1138,3,241126,0.0234274127301632,0.081910817507084,0.775037297080619
1139,3,242447,0.0891358886410951,0.107941102383168,0.409485144747327
1140,3,242578,0.0333464767294418,0.0821492614566472,0.685043314803987
1141,3,245238,-0.00159441448847211,0.0823831534281439,0.984569922036258
1142,3,247158,-0.0134886485978463,0.0815673751436684,0.868748858027524
1143,3,247980,-0.551850068035494,0.184313954939418,0.00294690513114015
1144,3,248454,-0.0145288619038595,0.0816926106818639,0.85894441488294
1145,3,249311,0.0482040795959303,0.0889522535365609,0.588222677851667
1146,3,249928,0.0325198104070948,0.0820020636865693,0.69192193998195
1147,3,251255,0.0248019546872958,0.0821977686771018,0.763031663121306
1148,3,251274,0.0344111883315279,0.0821879632160255,0.67569813046319
1149,3,251879,-0.0143793742268518,0.0821491707837543,0.861148717059079
1150,3,251939,-0.0169718173199072,0.0820563800282227,0.836260961965087
1151,3,252801,0.0236287062700539,0.0820263088785064,0.773467927732859
1152,3,253109,0.0339152690874222,0.0816660369597452,0.678180310345364
1153,3,253118,0.0214409439230878,0.0817037374928077,0.793148382939022
1154,3,253321,0.0151946627522158,0.0817850209622377,0.852717847734851
1155,3,253394,0.0249704122779841,0.0820616706934564,0.761087500858271
1156,3,254361,-0.00297144318652093,0.0822488661192586,0.97120114195534
1157,3,254926,0.00380045549199404,0.0821021877655495,0.96310581696067
1158,3,256359,0.0306661812130614,0.0821587638346067,0.7091826008636
1159,3,256593,0.0281145285716807,0.0824296824733447,0.733251638351909
1160,3,256989,0.0352846836338423,0.0819988254185204,0.667234790076022
1161,3,257462,0.0392287630543498,0.0818438057600895,0.632013096202404
1162,3,258273,0.00870914867290973,0.0819696112529415,0.915445539748323
1163,3,258343,0.0348393412290541,0.0820814941555843,0.671497551144182
1164,3,258579,0.0154885534863356,0.082040923830918,0.850365448109635
1165,3,258768,0.0254264951907355,0.0822582342248729,0.757423426768364
1166,3,258781,0.0312843913856891,0.0820855504563891,0.703343965029014
1167,3,258828,0.011227804133304,0.0818113649902223,0.890919217509136
1168,3,259020,0.0470800566006256,0.08247600205889,0.568475782082399
1169,3,259458,-0.01547561516316,0.0820983050797812,0.850592227297504
1170,3,260010,-0.0787641859062702,0.124196973562014,0.52636912150746
1171,3,261281,-0.0264507385536647,0.0820603568075296,0.747391456866364
1172,3,262631,-0.131663981122248,0.0817864492991352,0.108324279024598
1173,3,265059,-0.0759769355584231,0.0821580898712045,0.355719830384326
1174,3,267625,-0.000264815473485114,0.0826096238631625,0.997444096485814
1175,3,272925,0.0222108848582423,0.0896878372620634,0.804551860876482
1176,3,273446,0.00593037208456759,0.0844632841717613,0.94406434273874
1177,3,273631,0.012930784551674,0.084935456516773,0.879082666746911
1178,3,274530,-0.0291163767509237,0.0829228379521112,0.725703179516781
1179,3,274845,-0.0177177055578811,0.0821630207624117,0.829392235793967
1180,3,275765,-0.0194320940099717,0.0827010576601249,0.814369885936703
1181,3,278462,0.045775227966092,0.0826756370994321,0.580153512039291
1182,3,278675,0.0105931609586861,0.0828648514158016,0.898351078199744
1183,3,278791,-0.00984628814546529,0.0833730262075582,0.906056224289512
1184,3,282537,-0.0233969165671578,0.0842691144210083,0.781447251753244
1185,3,284743,-0.0360823419718057,0.0831760549603715,0.66469370834246
1186,3,285299,-0.0608166849723684,0.0834139108008173,0.466426864993951
1187,3,285659,-0.0461078261401934,0.0838909790884874,0.582930309004104
1188,3,286180,-0.0398462672555041,0.0858262591690373,0.642742925623028
1189,3,286440,-0.093223507974644,0.0875370476555096,0.287621645371063
1190,3,286652,-0.0538931905831463,0.0852433835957744,0.527647652799754
1191,3,289803,0.00638096734851024,0.0832873187690684,0.938974094491386
1192,3,289856,-0.000490597831548034,0.0832328754110114,0.995300402197701
1193,3,289942,-0.000490597831548034,0.0832328754110114,0.995300402197701
1194,3,290417,-0.0178356489444571,0.0840262666435857,0.832024542205819
1195,3,290527,0.000145794480760575,0.0849389671528514,0.998631431997569
1196,3,290957,-0.0394695473551754,0.0842224872881618,0.639620307318756
1197,3,290963,-0.0311403833576973,0.084266252380955,0.711941257205498
1198,3,291002,-0.0375340426091044,0.0843309976622589,0.656534718488295
1199,3,291045,-0.0287911693970619,0.0839840829295673,0.731940202835057
1200,3,291075,-0.0343720418810551,0.0836819139700842,0.681507741203799
1201,3,291159,-0.0124569044188405,0.0840248150301439,0.882228003421452
1202,3,291201,-0.0834836817472664,0.0884355774444908,0.345812432149239
1203,3,291204,-0.0833034060006128,0.0886879640254919,0.348225931788072
1204,3,291220,-0.0823719515574926,0.164772732099186,0.617448149888093
1205,3,291227,-0.115764406295101,0.164853421415404,0.483000821789861
1206,3,291349,-0.0461656959098773,0.0846114167107154,0.585671662729929
1207,3,291388,-0.0582935840376673,0.0868480458097934,0.502523475799208
1208,3,291538,-0.107880297330095,0.163039992479817,0.50860802447072
1209,3,291544,-0.0462320558869165,0.0925288076970375,0.617632547442513
1210,3,292662,0.053132213780942,0.221113222104113,0.8102417150837
1211,3,292718,-0.205061476567818,0.175456368697643,0.243300264784935
1212,3,293842,0.0289376245258257,0.0950847557625305,0.761051967894888
1213,3,293851,0.0725190216496978,0.0953217573866755,0.447295511893826
1214,3,293855,0.0495774670487132,0.0936305346586024,0.596790747454494
1215,3,295047,-0.0714952537890597,0.0845257362530227,0.39821495835499
1216,3,295867,-0.0281982149892741,0.0842522449952749,0.738059234028499
1217,3,295972,-0.110394004390491,0.0856309706878355,0.19817854269855
1218,3,297295,-0.0298170509137904,0.0830962793336371,0.719940268129351
