SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1397,4,149464,-0.0143940046831986,0.0731948577573725,0.844212087179961
1398,4,149678,-0.0216560328919461,0.0731456930473798,0.767352937593567
1399,4,154434,-0.00891019910194024,0.0730127855420458,0.902939832562974
1400,4,156313,0.0118019011074531,0.0737809165714232,0.873005080441492
1401,4,156362,0.0199872439077865,0.0731713986055618,0.784892645175977
1402,4,156963,0.017027608681618,0.0728558707421848,0.815340666856409
1403,4,157969,0.0722202388119508,0.0833419678270785,0.386775545007256
1404,4,158123,-0.00481059714767029,0.0731786834791837,0.947623883433151
1405,4,158426,0.0151707750481577,0.0733528849579965,0.836270411295134
1406,4,158963,0.000651996961949397,0.0743466220264482,0.993007841948598
1407,4,160842,-0.0108136719842527,0.0754421757103938,0.886105645378954
1408,4,161760,0.00939033746864121,0.0732995798893594,0.898135648235688
1409,4,163032,0.0133127804160281,0.0731791826815818,0.855749676293889
1410,4,163327,0.00529382374165133,0.0744894946904375,0.943383835149026
1411,4,164943,-0.00579130434720088,0.082509113216297,0.944082278631242
1412,4,165032,0.0103532930251392,0.0738065244187183,0.88852183563792
1413,4,165290,0.0251612804893399,0.0730262644238927,0.730637043572812
1414,4,165509,0.0174319927581302,0.0736253744132404,0.812975586456716
1415,4,167204,-0.00600807359664945,0.0733169197016977,0.93473560744988
1416,4,167436,0.0149573676845811,0.0734766522525902,0.838809754713831
1417,4,167687,-0.00718791370001459,0.0732793012976864,0.921917074513567
1418,4,168238,-0.0148409260055661,0.0735061101677234,0.840110752785727
1419,4,168256,-0.00639997282450244,0.0733004923308279,0.930473453728093
1420,4,171883,0.0319357913635719,0.0731390831009267,0.662636011643461
1421,4,172408,0.0355659782216535,0.0731047785166386,0.626909728368578
1422,4,173416,0.0259335165493073,0.0730254991019375,0.722704589262684
1423,4,173461,0.031278335539497,0.0735038580309874,0.670707297868539
1424,4,174097,-0.0493338679960349,0.145575789456457,0.734895706003425
1425,4,174131,0.0650502602112297,0.148521660862557,0.66166503573652
1426,4,174272,0.0520514188370762,0.0748472309539403,0.487239989459721
1427,4,174546,0.0173570556803214,0.0731489407211302,0.812574309827909
1428,4,174974,0.0181047876202988,0.0744923642621909,0.808113875248411
1429,4,175467,0.0544118153865903,0.0736803524027129,0.46071063403981
1430,4,177157,0.075057053658677,0.0732484718235754,0.306210659651899
1431,4,177207,0.0493207396511738,0.0733156092204412,0.50156675175059
1432,4,177280,0.0521661890690784,0.0732212682543736,0.476659360622457
1433,4,177330,0.0411029788752997,0.0734583843247232,0.576147396574259
1434,4,177633,0.0724709096307738,0.0731314999471762,0.322380422480194
1435,4,177756,0.0626421548003474,0.0731572163554458,0.392430640541718
1436,4,178032,0.0711898918533221,0.0732927897138229,0.332059866724892
1437,4,178058,0.0769142423532969,0.0733668423745907,0.295193907509685
1438,4,178267,0.0443714684352787,0.0744525808478263,0.551577528812748
1439,4,178339,0.0332983074319975,0.0732961933532129,0.649893631611641
1440,4,178489,0.0528787100452732,0.0735466737828935,0.472627880727345
1441,4,178698,0.0401640628038834,0.0737937034737574,0.586595918664006
1442,4,178705,0.0303928313798844,0.073492553336859,0.679454959038078
1443,4,178974,0.0422593746426856,0.0731986030307302,0.564088031703868
1444,4,179020,0.0364027939078391,0.0732075171021961,0.619318907580509
1445,4,179134,0.0518257594068851,0.0733148094037323,0.480099045924581
1446,4,179240,0.0334311035472312,0.0733813906946488,0.648972040465205
1447,4,179480,0.0472221889543526,0.0734991729706836,0.520974734877219
1448,4,179651,0.0296406800346006,0.0741226258959111,0.689481554459049
1449,4,179674,0.0101068247843905,0.0741181605453647,0.891613653828957
1450,4,179696,0.0103752946464461,0.0743537077914218,0.889103258804235
1451,4,179726,0.0383232609543035,0.0740101518770634,0.604914591517902
1452,4,179806,0.0363980900239789,0.0739085332472324,0.622689888915216
1453,4,179890,0.025022898045742,0.0734090392911465,0.733404655959723
1454,4,180004,0.0422530938424068,0.0734483058415629,0.565470723750487
1455,4,180086,0.0264272734272663,0.0730596419164733,0.71777627104384
1456,4,180121,0.0347444543350207,0.0734576914750673,0.636515545863162
1457,4,182380,0.0281247422429383,0.0739858848330987,0.704072641147233
1458,4,186093,0.0590644015224193,0.0754719239617882,0.434386136908742
1459,4,188017,-0.0203183960158952,0.0812730492868062,0.802731503137773
1460,4,191790,0.0342149947694964,0.0750468046824556,0.648731148115509
1461,4,192266,0.0501695129968321,0.0731060238435926,0.493001624411501
1462,4,192593,0.0545399801366255,0.076283477656457,0.475103536912453
1463,4,192793,0.0436472047849721,0.0755073838455529,0.563597480582907
1464,4,193794,0.0546933423890708,0.0731246930500991,0.454990544595268
1465,4,193943,0.0549568232863685,0.0729799479044605,0.451927761781616
1466,4,195122,0.0424137136806537,0.0733864070051696,0.563665997891275
1467,4,195463,0.0692781223868699,0.0734797282837694,0.346418024729911
1468,4,195795,0.0489523545495972,0.0731745726007082,0.503945244559354
1469,4,196790,0.0687230895260813,0.0729007300702094,0.346482092838498
1470,4,198420,0.0671142426046093,0.0737459427458248,0.363404626102857
1471,4,199642,-0.0175308643353229,0.0730591360797672,0.81050485181572
1472,4,203027,0.0661712656440652,0.0739761055140209,0.371666514902661
1473,4,204037,0.0720753808026382,0.0730146830565749,0.324252369443943
1474,4,205977,0.0606676115344528,0.0729307788708456,0.406054873391682
1475,4,210685,0.197269741765972,0.159871536857976,0.218051147576587
1476,4,210795,0.0749313710590542,0.0896820951215525,0.403988972703482
1477,4,210797,0.0957546920533416,0.0904250042168436,0.290350970455871
1478,4,210813,0.0640899811696574,0.0864192221930026,0.45881240976177
1479,4,210833,0.0728425784937305,0.0883422191353145,0.410183909432483
1480,4,211091,0.0577855148687037,0.0734571724851959,0.432011138927697
1481,4,211612,0.037240730099882,0.0729822281473633,0.610180381760391
1482,4,212428,-0.0171458092691022,0.0886837417572648,0.846806592300186
1483,4,212488,0.742644538981665,0.358711798071,0.0391500349763598
1484,4,213169,0.0891157358496956,0.0730549262138258,0.223337737067165
1485,4,213950,0.0930629950053379,0.0728363015980663,0.20219459027106
1486,4,217566,0.0819208978176137,0.073699965063906,0.267089898382676
1487,4,218148,0.179135897764036,0.148612139219775,0.228859367276788
1488,4,218294,-0.0129202076444408,0.0878728493580667,0.883189920119033
1489,4,219124,0.0638006223199989,0.0735724077077475,0.386431720022673
1490,4,220385,-0.0821369621986179,0.149632445730143,0.583404083118695
1491,4,220692,0.082101968655555,0.0728419088050009,0.260455023783785
1492,4,221261,0.0831018718842166,0.0738561050877254,0.261274586662304
1493,4,221845,0.0919461313144737,0.0761816667734716,0.228266280166268
1494,4,222510,0.0674504702687759,0.0731858929912008,0.357349941014307
1495,4,223039,0.0714476084415963,0.0735785688314745,0.33219408508347
1496,4,223328,0.0767768908977647,0.0734503468979088,0.296604345467298
1497,4,223356,0.0678594547889562,0.0732654348451969,0.354967682180137
1498,4,224819,0.0353593596711343,0.0741795828408494,0.633890351366557
1499,4,224966,0.0544529210108455,0.0727877994340496,0.454894898707608
1500,4,226825,0.0184989995387994,0.388624685496687,0.96206099846684
1501,4,226863,0.09264118801807,0.0886144312144425,0.296534393875351
1502,4,228580,0.0517888944072535,0.0730148148925445,0.478610899232129
1503,4,232107,0.045082239853677,0.0746665998405101,0.546377354782588
1504,4,232302,-0.017095824518027,0.103829156372998,0.869311033799363
1505,4,232306,-0.0259948059882262,0.146866204250486,0.859612638179998
1506,4,234153,0.0756932760600007,0.0734299317890696,0.303329493056072
1507,4,234536,0.0959744328655634,0.0733485793794392,0.191565149821733
1508,4,238194,0.12890028785153,0.0725757830058354,0.0765813073631702
1509,4,242179,0.0732559880631606,0.0742998262534645,0.324832456757475
1510,4,243657,0.0782252216059127,0.0730972354201357,0.28528164633603
1511,4,248600,0.0668490598090597,0.0732259756709969,0.361910542533706
1512,4,248779,0.0785177479302432,0.0736329989555818,0.286999133234238
1513,4,249022,0.0617144987557578,0.0735537757606331,0.402015157502714
1514,4,249864,0.0640422142002053,0.0731316708290724,0.381782603708766
1515,4,250515,0.0762907620718307,0.073419924868615,0.299468687362311
1516,4,251239,0.050345189615031,0.0755441606256203,0.505569113518781
1517,4,251719,0.067743042959674,0.0729131310542589,0.353476031099234
1518,4,256612,0.105907048843761,0.122455279680478,0.387701293251227
1519,4,256620,-0.00742277879169406,0.167295710447531,0.964635190584805
1520,4,256620,-0.00506493290458998,0.154754063624312,0.973909261382379
1521,4,256985,0.0470426826378369,0.0736217765735701,0.523251744354225
1522,4,257828,0.0605333799757499,0.0728775309795676,0.406750957931723
1523,4,259994,0.0109024072082693,0.0741160324427778,0.883137717665513
1524,4,263044,0.0162151531464894,0.0732752175997189,0.824993732730447
1525,4,264432,0.0461413811822386,0.0747340364741531,0.537363796651756
1526,4,265022,0.0933277859795659,0.0745788220548583,0.211617978844416
1527,4,267372,0.0684928164637545,0.0741987877743151,0.35658620484066
1528,4,267844,0.0682749243631298,0.0738865318083078,0.356090968602088
1529,4,268855,0.0832669395740476,0.0741359151747088,0.262130284350717
1530,4,270158,0.115730638194675,0.080461234307387,0.151223485544589
1531,4,270194,-0.00380141473934437,0.147102978044514,0.979398074830192
1532,4,271035,0.0817082456042258,0.0762682100777822,0.284754026034308
1533,4,271787,0.0684769950770546,0.0736881599723893,0.353378578037621
1534,4,274059,0.0214779193530314,0.0740438563366861,0.771932817984589
1535,4,274409,0.0376774874107627,0.0736192843864638,0.609119196780065
1536,4,274840,0.04955302680873,0.0744323015684527,0.506008083709175
1537,4,274870,0.045318344822895,0.0750527057837511,0.546350968238432
1538,4,274922,0.0565991431775368,0.0747862576315901,0.449667272786014
1539,4,274930,0.0659495340610701,0.0747515039870832,0.378241854754164
1540,4,275038,-0.00372511518479612,0.0767548028841344,0.961319178707108
1541,4,275108,0.00571087810518733,0.07956046187344,0.942817358650941
1542,4,275111,0.00963126907643191,0.079266478006765,0.903360233624267
1543,4,275180,0.0486055599498776,0.0734154338353896,0.508363538585116
1544,4,275191,0.0439338889299257,0.073503181775104,0.55041395154206
1545,4,275289,0.0425408306406971,0.0736117779412286,0.563694732367879
1546,4,275562,0.0530828311695225,0.073592378303184,0.471196991898465
1547,4,275637,0.049645739144106,0.0738687287795296,0.501972023276288
1548,4,275645,0.049645739144106,0.0738687287795296,0.501972023276288
1549,4,275715,0.0464193323038358,0.0739219798587686,0.530442496592695
1550,4,275721,0.0532438542981172,0.0736489324876228,0.470194669069555
1551,4,275859,0.036823343842132,0.0736009928314055,0.617168274283795
1552,4,275865,0.0321946393766724,0.0736835118026526,0.662428258519053
1553,4,275877,0.0321946393766724,0.0736835118026526,0.662428258519053
1554,4,276015,0.044099425746008,0.073531786794839,0.549069069251192
1555,4,276066,0.0468849434207003,0.0738164716339766,0.525738439286091
1556,4,276194,0.0458162263150145,0.0740323788115767,0.536402867829061
1557,4,276201,0.0453816564240095,0.0739238051197728,0.539678315316202
1558,4,276375,0.0354466450973322,0.0736792831637827,0.630747907534631
1559,4,276645,0.0315706724130119,0.0737056317518224,0.668668762527894
1560,4,276806,0.0432752369741325,0.0747388935962871,0.562945656772583
1561,4,276820,0.0368371615336336,0.0747053601659073,0.622249019806132
1562,4,276934,0.0386583213714179,0.0733817332263508,0.598655561816604
1563,4,277129,0.0401585163058439,0.0735611958915525,0.585465868216741
1564,4,277137,0.0278480049212257,0.0737098824408316,0.705802093775727
1565,4,277249,0.0461653634244029,0.0738428376892074,0.532254207105862
1566,4,277276,0.0401246166395447,0.0734828563453207,0.585383005593481
1567,4,277639,0.0344765991033211,0.0736237278553893,0.639872604989389
1568,4,277649,0.029123345532316,0.0733661011136329,0.69163746833916
1569,4,277971,0.0399551573544288,0.0735615095905212,0.587367239126606
1570,4,278164,0.0315767061291092,0.0737846809120245,0.668943050075065
1571,4,278914,0.0365207075803498,0.0738133723093929,0.621069652829985
1572,4,278971,0.0348515719163703,0.0739411900536851,0.63768785370406
1573,4,279037,0.0210645007621606,0.0736949060627415,0.775173016224978
1574,4,280703,0.0247161035644524,0.0735604249111921,0.737072532127344
1575,4,280859,0.0285909503869732,0.0739350197874188,0.699208532804623
1576,4,280934,0.00336950468579444,0.073883489523982,0.963650352645578
1577,4,282594,-0.0186789304441641,0.07321419371713,0.798773452780545
1578,4,282713,-0.0122338895760284,0.0734798422494768,0.867864205708487
1579,4,283570,-0.0181082779365548,0.0731171413129374,0.804540556592101
1580,4,283830,-0.0319615987352531,0.0737140579573349,0.66485183009239
1581,4,285234,-0.015010749889734,0.0738370239801814,0.839021047259664
1582,4,285372,-0.0926624660335467,0.160030477498398,0.562938142107732
1583,4,285568,-0.015575689237822,0.073032107295473,0.831238082749612
1584,4,287068,-0.0372767265259329,0.0728734788668651,0.609302151264893
1585,4,289558,-0.0638829858980117,0.0757486180390526,0.399600957298455
1586,4,289573,-0.0639844293906977,0.0763922466208432,0.402834732481646
1587,4,289631,-0.0580055944001991,0.0747397491080567,0.438209021279275
1588,4,289647,-0.056400692663268,0.0740297496894774,0.446649151823751
1589,4,290003,-0.061345926388206,0.0733484823416973,0.403516747403113
1590,4,290096,-0.0485899421173587,0.0731996955728789,0.507251763767661
1591,4,291044,-0.0346481370760614,0.0733136909575653,0.636789793622861
1592,4,291531,-0.0536337990685301,0.0733984669825267,0.46543431277017
1593,4,292625,-0.07091428586695,0.0745949063546891,0.342428156836795
1594,4,292985,-0.0259890563621087,0.073708245411578,0.724603556784692
1595,4,293190,-0.0566095149241708,0.0732183315121304,0.439944863493409
1596,4,293625,-0.0476553420545895,0.0731386445640552,0.515099088320534
1597,4,294073,-0.0423127120586447,0.0729139430390146,0.562075626352752
1598,4,294288,-0.0451061866342074,0.0735070627301607,0.53985463145191
1599,4,294760,-0.0426959143834366,0.0738900082598384,0.563746831357255
1600,4,297290,-0.00551467356104191,0.0736164540976877,0.940328051036554
1601,4,297499,-0.0247124793475346,0.0745127133151918,0.740346949763689
1602,4,297638,-0.020476316862666,0.0741773055799561,0.78267459893693
1603,4,297848,-0.00501931542481676,0.0730848274160576,0.945284863163599
1604,4,298091,-0.0189915905591443,0.0734470024023266,0.796113541400786
1605,4,299599,-0.0278868174868306,0.0741336078955679,0.707016713487598
1606,4,300038,0.0237105102776258,0.159072358947825,0.881595450527331
1607,4,300148,-0.0279465509807608,0.0738281521398267,0.705260635025502
1608,4,302333,-0.0959369761230191,0.123094625912628,0.436280547978848
1609,4,302334,-0.10418748470479,0.118697315158778,0.380672226230497
1610,4,302346,-0.149437220958591,0.152688186802049,0.328394303717487
1611,4,302347,0.232096959151293,0.159635272348996,0.146856899543008
1612,4,302611,0.00612849576803498,0.0731245025883436,0.93325575194937
1613,4,303009,0.0438050783441764,0.0945458949231623,0.643419974488728
1614,4,303011,0.00489606630750139,0.073876082869086,0.947197170952705
1615,4,304549,-0.0150232286471462,0.0732695288117675,0.837658578778998
1616,4,307387,-0.0225164359198417,0.0743863096634563,0.762299860391342
1617,4,308154,0.00216808242795055,0.0736293567235111,0.976525608833181
1618,4,311231,0.0291863913599748,0.0728151765477437,0.688788958536805
1619,4,311787,0.0562824946507078,0.0731003772516461,0.441853735590758
1620,4,312488,0.0700133371888153,0.0739950085338463,0.344698907520322
1621,4,312611,0.0367584701525125,0.0733154535083173,0.61642037850109
1622,4,314015,0.0419408071025641,0.0732095963826089,0.567086107175825
1623,4,314192,0.0737974459760123,0.0824028257056982,0.371093079128697
1624,4,315072,0.0178682110162231,0.0812746799105972,0.826115319425296
1625,4,320017,0.0310594516837381,0.0740721435291441,0.675242064447526
1626,4,320510,0.0427237281644762,0.0733941068916487,0.560861563833457
1627,4,328073,0.0412211020243451,0.0732982138745405,0.574217313021447
1628,4,331098,0.075136842496363,0.0762596041096893,0.325162802987106
1629,4,336922,0.043738308307205,0.0731096064604602,0.550052346162135
1630,4,340555,0.0895183802513236,0.0761483138763928,0.240555304428424
1631,4,351322,0.17215758557448,0.0725331175298783,0.0181549324378041
1632,4,353020,0.171237987385961,0.0723285138163,0.0184471825289173
1633,4,355411,0.142144852712404,0.0829541803384192,0.0874921727908854
1634,4,355467,-0.0609216614494859,0.160641869721416,0.704738415706217
1635,4,355569,0.21838707876104,0.147309542591177,0.139098244739132
1636,4,356055,0.145318776311013,0.0729043963201045,0.0470002575884861
1637,4,356492,0.111525944783422,0.0730330609455722,0.12764131275397
1638,4,356541,0.111155934967532,0.0729070100479151,0.128247751563649
1639,4,356853,0.0693422818328088,0.0744826250565936,0.352497054223254
1640,4,356935,0.103104540720547,0.0762046648273011,0.176923066748265
1641,4,357632,0.146915804205734,0.0728390621248092,0.0444529842003329
1642,4,357802,0.138427113786468,0.0730163755737313,0.058798154621689
1643,4,362032,0.161275425658943,0.0727406469564862,0.0272508232690595
1644,4,362199,0.134666993764172,0.0735574229645824,0.0679771821431253
1645,4,362266,0.137268697316016,0.0749077361237675,0.0677186336643323
1646,4,363194,0.153132214043871,0.0726993250970816,0.0358770359290561
1647,4,364690,0.145743103126785,0.0745388995461295,0.0513408306883654
1648,4,368078,0.153329460866344,0.0723868991720141,0.0348570258664047
1649,4,368457,0.130857548439153,0.0736418210416897,0.0764381675450012
1650,4,369171,0.105106512105364,0.0747548611658405,0.16059905502586
1651,4,369403,0.118810618622102,0.0732538004293311,0.105716718464604
1652,4,370869,-0.0432752222295383,0.127242763223134,0.733983751151861
1653,4,370874,0.0563926357406246,0.0817177381085054,0.490590711516545
1654,4,370948,0.0404659586990374,0.0872611347398469,0.643124120288683
1655,4,370964,-0.159081288505512,0.285136121227217,0.577257107273335
1656,4,372110,0.0886167192378377,0.0735114095419023,0.228824521688384
1657,4,375648,0.107616303782488,0.0751572178375575,0.153062278181101
1658,4,375688,0.109887460975647,0.0742803269282233,0.139935532011933
1659,4,376511,0.126445391898507,0.0731738900345734,0.084860529112529
1660,4,378801,0.0901111485098113,0.0777090507702503,0.246996840670166
1661,4,380252,0.105381895470502,0.0731027569553612,0.150313503480426
1662,4,382176,0.125874827919798,0.0730302192423575,0.0856558195610149
1663,4,383443,0.124973415259216,0.0741955219104801,0.0929922613554555
1664,4,383482,0.155478563574316,0.0936363041389482,0.0977115610282548
1665,4,383485,0.182603181705133,0.0939758662886252,0.052800452016969
1666,4,383639,0.254777288573761,0.145127528752502,0.0800341890148906
1667,4,383641,0.26093261537495,0.145059709550567,0.0729052704394456
1668,4,383644,0.254777288573761,0.145127528752502,0.0800341890148906
1669,4,383646,0.254777288573761,0.145127528752502,0.0800341890148906
1670,4,383666,0.282984043514755,0.14484131211447,0.0515199829887495
1671,4,383669,0.282984043514755,0.14484131211447,0.0515199829887495
1672,4,383671,0.270822925383058,0.144907159125334,0.06245896338562
1673,4,383673,0.190599404358778,0.145254791666643,0.190314399945213
1674,4,383681,0.24080242844733,0.145029682278196,0.0977287056731327
1675,4,383923,0.0771361702050157,0.168225171108379,0.646854384383109
1676,4,383923,0.284010116631437,0.194095609763836,0.144289208622228
1677,4,384094,0.149331643187439,0.0727619851373957,0.0408745453941694
1678,4,384191,0.120892450202579,0.079001372236315,0.126848592066405
1679,4,384602,0.14303655153541,0.0727278521644304,0.0499965353465301
1680,4,384607,0.14303655153541,0.0727278521644304,0.0499965353465301
1681,4,388305,0.139494804724651,0.0727560688834774,0.0560073851004902
1682,4,388542,0.143073654997065,0.0732678968200649,0.051639556761047
1683,4,390389,0.103152625817175,0.0840193561226134,0.220368430729228
1684,4,390909,0.118706394039785,0.0728558412332167,0.104134646958271
1685,4,397927,0.0945703055737029,0.0744298069338504,0.204708724786083
1686,4,400669,-0.0119343394603737,0.0834100956570477,0.886308419049362
1687,4,400864,0.0982997497419189,0.0912697756737915,0.282204973524365
1688,4,404981,0.101178017572097,0.0732439367846156,0.168034592424332
1689,4,405202,0.119627865013451,0.149159772025173,0.423085828609363
1690,4,405368,0.112304646031733,0.0746508532111218,0.133372911433976
1691,4,408981,0.112472301169142,0.0736156432256042,0.127449890434608
1692,4,411785,0.0291202541860844,0.145600359973017,0.841594769156165
1693,4,413029,0.131849706128154,0.0749010950081726,0.0792199745947294
1694,4,413957,0.0808214107025191,0.0739656051478473,0.275275472670979
1695,4,414243,0.11027288151659,0.0736723901873343,0.135338695180782
1696,4,415928,0.143746785057883,0.0726715484025132,0.0487021212799127
1697,4,419709,0.127850263787986,0.0729554801158465,0.080565985651581
1698,4,420255,0.114664214532336,0.0730175391571398,0.117226022346224
1699,4,421542,0.10008332219165,0.0730391588448095,0.17147362716429
1700,4,422070,0.127551407905746,0.0731749428151036,0.0821864604647755
1701,4,422545,0.137395543283071,0.0729520084363763,0.0604722827835479
1702,4,425689,0.119242330751427,0.0731357141714374,0.103903496344448
1703,4,425858,0.100214487114162,0.0736657885955213,0.174573356559253
1704,4,427105,0.212449121613343,0.114636059974374,0.0646809899314605
1705,4,428805,0.293126791557365,0.155363262483335,0.0600186100837222
1706,4,428805,0.124142083160532,0.148927885753599,0.405086004308681
1707,4,428826,0.151611110291438,0.075067274471551,0.0441728214426144
1708,4,428861,0.174117223960564,0.0732196725101716,0.0179380259980415
1709,4,433301,0.185085170539162,0.073155433871929,0.0118396546870184
1710,4,433554,0.176516601516668,0.0731021857081946,0.0162579489667464
1711,4,434256,0.171555676191676,0.07329204421402,0.0198030956045033
1712,4,434351,0.177508503012887,0.0731552248430945,0.0157469654934321
1713,4,435289,0.190443447178645,0.130870233278818,0.146500289911643
1714,4,435291,0.190443447178645,0.130870233278818,0.146500289911643
1715,4,442926,0.148329421449253,0.0736034487500593,0.0446359386306245
1716,4,444482,-0.0260349147413956,0.109889652866446,0.812857282350741
1717,4,445208,0.126993042259332,0.0738876787896872,0.0865401100810339
1718,4,446835,0.126523254899457,0.0759210208927211,0.0964985807183023
1719,4,449745,0.157268302464915,0.280019356370334,0.574722019508026
1720,4,449788,0.0144223663078638,0.164180682935881,0.930050097699468
1721,4,450801,0.139080004830884,0.0740292201157414,0.0611069142039758
1722,4,451837,0.123863009765973,0.0742561587990255,0.0961924905687326
1723,4,452907,0.265575414389175,0.266093866264114,0.318937976609994
1724,4,452907,0.103227980680698,0.154213885880457,0.50368947628556
1725,4,454081,0.148690252794817,0.074231442818286,0.0459346656166513
1726,4,454191,0.14522570152871,0.0746516373828879,0.0525229838730255
1727,4,454676,0.141525145530754,0.0742711102911237,0.0575246016720193
1728,4,454817,0.129837465009516,0.0746710087468243,0.0829429205766257
1729,4,454913,0.141305495447012,0.0744942996929196,0.0586620384991874
1730,4,455054,0.108633123471039,0.0806590640245822,0.178902701715391
1731,4,455170,0.153872877046707,0.0742492792021663,0.0389553105236703
1732,4,458042,0.132289065763051,0.0739154764042466,0.0743536793002539
1733,4,458282,0.131584159429631,0.0754521897407981,0.0820398808365978
1734,4,458401,0.123426029415696,0.0747018038465385,0.0993728215724956
1735,4,461656,0.0888128061388032,0.0742480798834916,0.23243577758751
1736,4,461812,0.116196656351626,0.0737686493570249,0.116117685607014
1737,4,462685,0.133242211101067,0.073903321107855,0.0722525552601339
1738,4,463276,0.11497907280873,0.0738446701298156,0.120357152640012
1739,4,463970,0.118096838616534,0.0741195527803609,0.111981364630467
1740,4,464078,0.122101366699604,0.0739651231703941,0.0996694907344742
1741,4,464336,0.130035301922767,0.073790217132549,0.0788959526005365
1742,4,464368,0.135272392481364,0.0739129696810101,0.0680694360606755
1743,4,466223,0.0891892035505042,0.0743969381316227,0.231398614778226
1744,4,466334,0.0850643722175528,0.0744493673691499,0.253987294782985
1745,4,471707,0.115355279590834,0.0801856210874069,0.151149036318315
1746,4,472549,0.208109156696493,0.341657250315722,0.542838857124532
1747,4,472918,0.0899600715040113,0.0747939530664159,0.229870675301996
1748,4,473492,0.110504814971376,0.0738694579374888,0.135560876928861
1749,4,473912,0.0901565983117423,0.0741587094652214,0.22490208705867
1750,4,474265,0.0992839044569607,0.0738458188170726,0.179657931409815
1751,4,474320,0.083775489805217,0.074398177503579,0.260912595290956
1752,4,474321,0.083775489805217,0.074398177503579,0.260912595290956
1753,4,474625,0.113005972802319,0.0740060620404411,0.127660810798875
1754,4,474628,0.111039136336829,0.0742251447920551,0.135553040903411
1755,4,476164,0.0960047175389536,0.0756441122460743,0.205219051131283
1756,4,476181,0.106751539902332,0.0752837301872212,0.157075969528944
1757,4,476291,0.0561230651574243,0.0828647388513137,0.498668608795537
1758,4,476833,0.0813782501632536,0.0744112416305827,0.274863689295914
1759,4,478092,0.0979969004661652,0.0738434620456567,0.185336724332767
1760,4,479557,0.0878447742830638,0.0739664596373708,0.23577778294037
1761,4,480076,0.0835933820630379,0.0741093679335749,0.260097295065646
1762,4,481074,0.0649939165529081,0.0740224504854614,0.380524769287968
1763,4,482472,-0.212294626413471,0.109967720863188,0.0543434117464951
1764,4,482653,0.0942101345514486,0.0781594203575223,0.228872250455761
1765,4,484100,0.0569853732021709,0.0789940056983342,0.471147992486583
1766,4,485199,0.0605701842898203,0.074192799424045,0.414828267494488
1767,4,485454,0.0757277156991079,0.0743239709738298,0.308954483188562
1768,4,487562,0.0546440439920264,0.07491681496761,0.466242998598158
1769,4,487957,0.0394739995102071,0.0769530073502657,0.608298475318132
1770,4,491790,0.0827929733381907,0.0750337392227586,0.270600813578183
1771,4,492455,0.0898974701161999,0.0777602064986299,0.2484278971332
1772,4,493748,0.0914887646320366,0.0755986142207182,0.227015333882429
1773,4,495614,0.0969426966449367,0.0747617375378191,0.195585303917564
1774,4,497124,0.0975349936514109,0.0744973443925376,0.191304217186265
1775,4,497529,0.1087840097207,0.0747831586784082,0.146652232510858
1776,4,498734,0.092814851336622,0.0745787766606267,0.214133533908091
1777,4,499794,0.0864998013892218,0.0744896562952112,0.246332034033583
1778,4,501469,0.0695871379644704,0.0747608054937278,0.352594666369127
1779,4,504047,0.0693223822205176,0.0757092323924459,0.360480942850371
1780,4,504419,0.0671192192300496,0.0746611199568918,0.36927350792216
1781,4,512749,0.0201208598485116,0.0754940621710802,0.789992514205136
1782,4,513467,0.192006140158028,0.157737162565464,0.224320840448798
1783,4,513607,0.159258170657155,0.145347941729687,0.273955764905203
1784,4,520430,-0.234709796473158,0.145085500734476,0.10661303200621
1785,4,520552,0.0291478639414144,0.147759270288583,0.843733005354906
1786,4,520560,0.0194715640230498,0.148224545733222,0.895561162552842
1787,4,520563,-0.0125406440544609,0.148226665942548,0.932623776404148
1788,4,520565,-0.002111870277691,0.148069255996545,0.988628439512466
1789,4,520568,0.00671865383407422,0.148068866848132,0.963833909021798
1790,4,520602,-0.0437593240903542,0.147335138022869,0.766637113390736
1791,4,520645,-0.0510244581530479,0.14673982013541,0.728257268888536
1792,4,520646,-0.0510244581530479,0.14673982013541,0.728257268888536
1793,4,520657,-0.0595010324756267,0.146838574002238,0.685565744759121
1794,4,520665,-0.0251118189619053,0.146979355835706,0.86443748145323
1795,4,521148,-0.0175352072691135,0.0758747221073342,0.81736528494012
1796,4,523964,0.0460551922959771,0.074392805471861,0.536262141038986
1797,4,537994,-0.252292769411648,0.322217950528695,0.434159161447163
1798,4,538009,-0.37495704354364,0.297480104514828,0.208341729125106
1799,4,538030,-0.0831052096724827,0.205538766211252,0.686215931188286
1800,4,538039,-0.0831052096724827,0.205538766211252,0.686215931188286
1801,4,538042,-0.099007834950724,0.200282017875186,0.621372080184543
1802,4,538051,-0.16110728098912,0.195353038523226,0.410099922203839
1803,4,538054,-0.168317508953242,0.197008160486508,0.393480439522099
1804,4,538057,-0.152678814071311,0.194732742249968,0.433540746445994
1805,4,538066,-0.0485330793531151,0.183154501922237,0.791176169805405
1806,4,538069,-0.144362100712351,0.176458423579015,0.413847237498305
1807,4,538120,0.263908780569051,0.209291978612603,0.208156061826703
1808,4,538141,0.211018589243526,0.180143930661323,0.242232576277807
1809,4,538174,0.0407490566136867,0.115410375809838,0.724239465183594
