SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1923,4,608355,0.0551482699673376,0.0784569736208715,0.482574508913166
1924,4,609905,0.0647895523200581,0.0789963459929288,0.412679009219795
1925,4,610797,0.0321685138963563,0.0782147411207989,0.681113484486852
1926,4,611309,0.0650539922212781,0.0781338957310714,0.405635378641406
1927,4,613791,0.0677835242503118,0.0784474782552629,0.388140297925063
1928,4,614738,0.0832217421576842,0.0777233309584929,0.285016377796726
1929,4,618428,0.0495901227824491,0.0782282713810607,0.526546438369419
1930,4,619541,0.0409859680314129,0.0780268399610892,0.59971806413886
1931,4,620206,0.0303913531090967,0.0780054713822812,0.697063302646441
1932,4,620786,0.0551930687074089,0.077586341439137,0.477321015778232
1933,4,621613,0.0837972977464883,0.0770670195380881,0.277632772500538
1934,4,621879,-0.119457504494353,0.112779427449138,0.29022673920433
1935,4,621945,0.0606914449286664,0.0789002504631923,0.442278640163007
1936,4,621999,0.108813571762634,0.0791186616374827,0.169904043650152
1937,4,622259,0.060496263171795,0.0772063300097194,0.433820163791946
1938,4,622563,0.0678416869966134,0.0770831582847748,0.379398292556814
1939,4,623642,0.109132548639081,0.0781267444230889,0.163331568829955
1940,4,624555,0.094109490258909,0.0775566116539851,0.225776901472096
1941,4,628884,0.0444300533987465,0.0849494212455017,0.601290042603371
1942,4,629042,0.0551583057824301,0.0791717170012698,0.486454048856003
1943,4,629973,0.0352569595095898,0.0767000513330173,0.646033763996031
1944,4,630817,0.0331261651499727,0.0785437330003367,0.673461011824183
1945,4,631409,0.0610452464544835,0.0764106164381394,0.424879483579969
1946,4,636237,-0.0462533722135076,0.0760393524769419,0.543391611247747
1947,4,636347,-0.0307678622372501,0.0765380950520579,0.687931656730058
1948,4,636391,-0.00621564282660003,0.0760207458318634,0.934881951423319
1949,4,636810,0.0194651272782037,0.0769336683384454,0.80040635675223
1950,4,636879,0.0456654856230393,0.0776173301104333,0.556679419599748
1951,4,637598,0.0659417309602155,0.0780938423537631,0.39902288361811
1952,4,638340,-0.0355035664993484,0.0758990324110224,0.640235128901875
1953,4,639037,0.0151055361154807,0.0757893831190559,0.842135483916121
1954,4,641585,0.0396186486325009,0.0762841102047007,0.603837633203967
1955,4,641978,0.0602477026968515,0.0764638788194254,0.431270095093416
1956,4,642192,0.0224595657073151,0.0769021032828207,0.770416913904582
1957,4,643795,0.0270163170597304,0.0766595558507999,0.724734045926122
1958,4,644586,0.0466006261041985,0.0761837255465962,0.541138332265143
1959,4,645245,0.070638921584515,0.0761804596028065,0.354426269933888
1960,4,645433,0.0249608815354279,0.315033806081599,0.936892677711731
1961,4,654608,0.308007674671064,0.157393181839964,0.0511434133134785
1962,4,657631,0.130025187690874,0.0776463500941657,0.0949019142978148
1963,4,660338,0.139408432825899,0.0765201650760411,0.0693235158020895
1964,4,663656,0.126555123239844,0.0759386544792877,0.0964920718970447
1965,4,664068,0.111120844167004,0.0760222414176147,0.144716170456041
1966,4,664414,0.115198771467316,0.0759285385088887,0.130111229234608
1967,4,664456,0.118839499827802,0.0763098724371116,0.120288693354235
1968,4,665001,0.135476991743542,0.0761906363364398,0.0762429133635632
1969,4,665217,0.110426495376324,0.0798071023976747,0.167334598351011
1970,4,667976,0.195944266686838,0.0902801932203926,0.0306426337888706
1971,4,667986,0.108853603670255,0.0765132267659506,0.155712905813903
1972,4,667994,0.10132823015144,0.0769871813246189,0.188970945168135
1973,4,668101,0.0836717819239436,0.0757762499609063,0.270260511795386
1974,4,668118,0.0925838295439601,0.0761783509113847,0.225042493207993
1975,4,668204,0.148638088812552,0.0861273046200644,0.0852593354983778
1976,4,668207,0.16911046396438,0.0864493985867727,0.0512323812931379
1977,4,668225,0.132293973785193,0.08250600629387,0.109730426474152
1978,4,668232,0.123155566216403,0.0825787965545662,0.136757363423191
1979,4,668243,0.122417628204267,0.0842217708977714,0.146969177090117
1980,4,668687,-0.109062135322883,0.193938448391597,0.574231522250911
1981,4,668780,0.0636138444020698,0.085333593155774,0.456482227281249
1982,4,671424,0.0836653378153502,0.0761066436004141,0.27237892588364
1983,4,671820,0.0788086806930756,0.07810129070627,0.313638291827452
1984,4,672752,0.0476783440826076,0.0759430658910893,0.530529782954533
1985,4,672865,0.0754904755245502,0.0759718140834233,0.32106698615698
1986,4,673119,0.05200256047362,0.0758242330279795,0.49327026569867
1987,4,674432,0.0643549591123962,0.0759010073223403,0.397079236958978
1988,4,675810,0.0597682042448542,0.076022299499396,0.432281822421771
1989,4,675982,0.108522207419866,0.0767353962568973,0.158173045389234
1990,4,677658,0.0390029483018214,0.0761576871257656,0.608877419785369
1991,4,678135,-0.00516416039134493,0.0821276827832913,0.949897924439681
1992,4,679438,0.0224340395690128,0.0759640757097905,0.767919761052409
1993,4,679624,0.0588884513798283,0.0762403443542966,0.440391201514342
1994,4,680423,0.0185906951492822,0.0758873993796319,0.806616304874721
1995,4,680477,0.0228769829441964,0.0760117138765904,0.763617198282302
1996,4,680490,0.0179080288195323,0.0758019454667179,0.813377552225397
1997,4,681327,0.0603839724816489,0.0759703376453323,0.427242874030637
1998,4,681488,0.0758588554203213,0.0757756043410549,0.317464851883121
1999,4,681972,0.149650062355679,0.165168975983623,0.365531529650619
2000,4,682178,0.0832654325350232,0.0758416876475863,0.273003118366663
2001,4,687169,0.0709651301404865,0.076535566333749,0.35444704166449
2002,4,687895,0.062780507972626,0.0764581063468645,0.412137850379225
2003,4,688005,0.151424590633593,0.0905688947694024,0.0954248072969093
2004,4,688062,0.23422907671093,0.119857029170045,0.0514623836113579
2005,4,689337,0.0783142411611968,0.0759649221512243,0.303281168229044
2006,4,692323,0.072301617072658,0.0765141668494284,0.345333699748835
2007,4,693387,0.0990331798442928,0.0783685647278989,0.207177000440215
2008,4,694335,0.0699360269414494,0.0757833719591835,0.356720233429082
2009,4,694920,0.0872636333773944,0.0759662545659646,0.251450985813489
2010,4,695803,0.0578564169365971,0.076232858494059,0.448392937562896
2011,4,696549,0.0534752625933402,0.0760259351518471,0.482281473997173
2012,4,696696,0.0516459569017715,0.0757747774866991,0.495956611758266
2013,4,697690,0.0778989561304119,0.0760857893732411,0.306616413697306
2014,4,698189,0.0597082272216424,0.0762488747139338,0.434110876829477
2015,4,698339,0.0634798005941573,0.0766782555107351,0.408302181229733
2016,4,700036,0.056787937116179,0.076418078957141,0.457902235403724
2017,4,700250,0.0209481316085831,0.0758808785177143,0.782658912930856
2018,4,700621,0.0454126397942201,0.0766115153638579,0.553717841448622
2019,4,700855,0.000923346771860234,0.0772696434118066,0.990472519906605
2020,4,703521,0.0159474230403487,0.0765803684499193,0.835158341433088
2021,4,705139,-0.0186925109139051,0.0773466506464887,0.80917474240189
2022,4,706032,-0.0264854118760155,0.0764354949528287,0.729168394420773
2023,4,707926,-0.0254360029196011,0.0766296743995593,0.740136007612551
2024,4,708514,-0.0343888526553053,0.0771064155600304,0.655876376894998
2025,4,709553,-0.0328531904825757,0.0767611941135733,0.668917813560714
2026,4,710109,-0.0300911405298858,0.0766045895849376,0.694696031747745
2027,4,710130,-0.0300911405298858,0.0766045895849376,0.694696031747745
2028,4,710388,-0.0295065414532087,0.0764323601952286,0.699693861912759
2029,4,711314,-0.0315974649964381,0.0766231786348543,0.680315081203315
2030,4,712914,-0.0179641966226114,0.0764651258837212,0.814396800137962
2031,4,712924,-0.0217684170604282,0.0763756492910767,0.77579767464143
2032,4,713335,-0.0167220923054259,0.0765633237718065,0.827236935598939
2033,4,713520,-0.0190303974489261,0.0761647348427682,0.802842207257766
2034,4,713555,-0.0299725446414085,0.0760666815971612,0.693796903272334
2035,4,719215,0.0696154844381858,0.0760982410713794,0.360915478856282
2036,4,720543,0.0439339643990097,0.109132310855161,0.687504417104434
2037,4,721638,0.0675224834878352,0.077137465101003,0.381977275246883
2038,4,722056,0.0856671933478291,0.0766003885972833,0.264171626371527
2039,4,724885,0.0734108338611466,0.0756714191316762,0.332647778148597
2040,4,727323,0.0783494934453926,0.0760790275603244,0.303788567650165
2041,4,730263,0.0216444692133255,0.0760692666635344,0.776166247471947
2042,4,732758,0.0236118487949842,0.0763138411740975,0.757196368710948
2043,4,732994,0.0204403623560116,0.076070210233262,0.788314517645475
2044,4,736459,0.0578764572602578,0.0758014196265712,0.445658947475562
2045,4,736615,0.0671950440610778,0.0758892329461423,0.376524371892949
2046,4,736769,0.0619422871230371,0.0762274098160615,0.416995906099667
2047,4,736908,0.0737092254561455,0.0759767688304672,0.332633604102929
2048,4,738776,0.0782307348302258,0.0760721072115785,0.304477085254302
2049,4,741699,0.0754635147302092,0.0761892310032389,0.322620523172761
2050,4,741737,0.0598958067895382,0.0767756681772372,0.435830968642383
2051,4,746264,0.0333909319888092,0.0779792747644638,0.668764729446031
2052,4,746943,0.0659240554916104,0.0758797907506359,0.385549042260393
2053,4,747517,0.162758407680443,0.108952477881826,0.136108729416106
2054,4,747520,0.162758407680443,0.108952477881826,0.136108729416106
2055,4,747523,0.17619204843115,0.113196580095463,0.120482005178993
2056,4,747526,0.161763922644644,0.115947648029245,0.163848874667175
2057,4,747529,0.0475123908101001,0.146657246639802,0.746153424165876
2058,4,747544,-0.099457089562236,0.140064035672973,0.478121485427373
2059,4,749708,0.0604789878343592,0.076568460274786,0.43013502969608
2060,4,752433,0.0687890668042805,0.0788733399339071,0.383721552993505
2061,4,755257,0.0959056019416922,0.0760293237264765,0.207987230837345
2062,4,756788,0.0808271912111867,0.0772067247469162,0.295865152218155
2063,4,756811,0.0780677476298361,0.0773098974220164,0.313281460605877
2064,4,757471,-0.0275286325066748,0.1841860127697,0.88127520514853
2065,4,757961,-0.0405733980171883,0.240169350548448,0.865943255413489
2066,4,758027,0.454659321635366,0.233653189036916,0.0524633750574394
2067,4,759686,0.370180580906364,0.19084100330366,0.05320844380368
2068,4,760553,0.0550621141692021,0.0775309554600645,0.478051982373221
2069,4,760734,0.0933030686905692,0.0769065717280026,0.225864471225623
2070,4,762727,0.103428559870507,0.0760232240889451,0.174544129722866
2071,4,764905,0.0802479125843563,0.0759579990793393,0.291472619951167
2072,4,765852,0.0497356159110168,0.0762916529819968,0.514880719245383
2073,4,767117,0.0146095082447807,0.0760848541877927,0.847840092416903
2074,4,769065,0.0027839020675971,0.0759949065305845,0.970798540661437
2075,4,769779,0.007358131536261,0.0766203292754675,0.92354832525495
2076,4,769848,8.39827986391928e-05,0.0759782558322735,0.999118680412397
2077,4,769943,0.00144859441218657,0.0757650517035839,0.984756530176985
2078,4,778367,0.0289028952750269,0.0768289071461394,0.706995563148552
2079,4,778573,0.0611983318296217,0.0759372277704236,0.420839118079437
2080,4,781689,0.0489568933602166,0.0759623759301697,0.519677154308327
2081,4,782125,0.0564280097317761,0.0761509658404258,0.45918492657355
2082,4,782960,0.0555247537975324,0.0763528683341449,0.467577847331261
2083,4,783543,0.0408503540661853,0.0757767516252556,0.590165811269536
2084,4,784282,0.0683312922680132,0.0759199920766089,0.368710709030301
2085,4,789241,0.0471216193993336,0.0769565142578773,0.540723656030478
2086,4,794376,0.0422983028333239,0.0757911908088586,0.577136732455954
2087,4,794951,0.0526400250901646,0.0769214133582135,0.494212596031382
2088,4,795775,0.0325089897252988,0.0759028331910548,0.668695783344008
2089,4,795937,0.0104387249560278,0.0764153401015326,0.891420821521472
2090,4,797067,0.00037405058575643,0.0760070516353444,0.996076197109152
2091,4,797405,0.00484008765827047,0.0760883914428864,0.949315674175391
2092,4,801680,-0.0187257335241361,0.0860051691478911,0.82776684569157
2093,4,802266,0.0344501072799595,0.0804773322352804,0.668859620026425
2094,4,802519,-0.00675017890781693,0.0772877525807008,0.930452154081339
2095,4,802970,-0.0502073971527199,0.152066325286493,0.741469065863764
2096,4,804961,-0.108833753303347,0.110922582892765,0.327181587287085
2097,4,808113,0.0741894049363809,0.0764107492716668,0.332248486145866
2098,4,808557,0.05532463822686,0.193031570094013,0.774579655513543
2099,4,808557,-0.0118990175522236,0.0838604831347374,0.887247332913915
2100,4,811690,0.0280361285138094,0.0765275740459225,0.714320944549405
2101,4,812053,0.0128277946351098,0.0757620145609139,0.865644313355682
2102,4,814423,0.0111971689350993,0.0761347204372501,0.883160359506229
2103,4,816667,-0.0371381386823454,0.0785346705842026,0.636585023226259
2104,4,816707,-0.0254030529630764,0.0770918292852551,0.741960532998186
2105,4,817314,-0.00716433251201892,0.0759144160010097,0.924865766140745
2106,4,817489,-0.0111221941091849,0.0760642507560086,0.883830358704458
2107,4,817645,-0.00985187966505824,0.0772357323697771,0.898572999711619
2108,4,817729,-0.00744734000463565,0.0765159707010327,0.922519149279202
2109,4,819048,-0.0512882588463524,0.078199597934521,0.512339221050139
2110,4,820654,-0.0281734882580276,0.0763733733906101,0.712429751737812
2111,4,821138,-0.0273667788247238,0.0775279861706607,0.724304934554596
2112,4,825050,0.00560880823983423,0.0764772468240511,0.941577444263381
2113,4,825273,-0.00278951624734258,0.0775192262983375,0.971314794344862
2114,4,826151,-0.0200207440805767,0.0767291915694805,0.794300692508945
2115,4,826324,-0.0232190235393444,0.0768132823710165,0.762617594833019
2116,4,831797,-0.0382414910832605,0.0822845758974611,0.642399335823256
2117,4,831877,-0.0547401778619492,0.0816426489651057,0.502987028020256
2118,4,831973,-0.0697310980694199,0.0780126945639184,0.372014911955891
2119,4,832289,-0.0761210354931926,0.0767349423023982,0.321877183355586
2120,4,834790,-0.122506779662494,0.0759744885272775,0.107752773840502
2121,4,835165,-0.105197875655723,0.0764368347710208,0.169609842077202
2122,4,835337,-0.138189517115823,0.076207019688972,0.070627952822545
2123,4,838720,-0.215572882442571,0.075540587993677,0.00457577052835108
2124,4,839960,-0.218407341540204,0.075298174942434,0.00395830413224773
2125,4,842152,-0.150627789395543,0.076812706010954,0.0506678276168299
2126,4,842326,-0.175280134457502,0.0764332487633554,0.0224211724774039
2127,4,842566,-0.157438047704042,0.0761011809852344,0.0392925144812262
2128,4,843045,-0.166879872845893,0.0758779231465104,0.0285030776604453
2129,4,843203,-0.171969524142908,0.0759817726413291,0.0242239838068346
2130,4,843659,-0.194900039107998,0.0757969686133867,0.010539288823318
2131,4,843707,-0.200465561152237,0.0759531700399751,0.00867531190240386
2132,4,843818,-0.211918010915831,0.0758152020750078,0.00547042165520299
2133,4,843920,-0.198214263194181,0.0759942056229148,0.00948639946119631
2134,4,843927,-0.218696166871149,0.0761156077533714,0.00430906328821206
2135,4,844384,-0.248649781929751,0.07565646369568,0.00111598164822321
2136,4,844958,-0.204464023179017,0.0765186022829207,0.00788774219854178
2137,4,845665,-0.18638390344032,0.0775742720396764,0.0167923760763485
2138,4,845722,-0.181746696233205,0.0774379261366509,0.019477377011389
2139,4,845828,-0.274493737786594,0.150814674919426,0.069594610828116
2140,4,846867,-0.203716337015921,0.0768249510677191,0.00837006305905345
2141,4,847743,-0.17276720946985,0.0756143907582609,0.0229146119177132
2142,4,847796,-0.146121940333235,0.076120724584728,0.0557132316739893
2143,4,847822,-0.15556801693566,0.0759570206693642,0.0412890166931217
2144,4,848136,-0.15737649438051,0.0760565228521341,0.0392542353579733
2145,4,849577,-0.232746864776038,0.0758574617167878,0.00231989403925254
2146,4,850450,-0.242945918684421,0.0757724854771613,0.00146755029989795
2147,4,851053,-0.22971665328407,0.0758628814659516,0.00264244547942649
2148,4,851208,-0.194672126136024,0.0765285691977494,0.0113916156517693
2149,4,851282,-0.202869730787221,0.0761433928372214,0.0080685533868112
2150,4,851750,-0.211225778011905,0.076118629705979,0.00581477363913326
2151,4,852621,-0.203925677901576,0.0767724839528074,0.00826044602738856
2152,4,855191,-0.125157740925717,0.0772128094889376,0.105922237223233
2153,4,855322,-0.154785285342695,0.0764457553969391,0.0436430839093963
2154,4,855709,-0.143550995906906,0.0762858333159935,0.0606923156548116
2155,4,856696,-0.137096822387981,0.0764031452389446,0.0736069349136653
2156,4,857609,-0.17417368241361,0.0761739490539233,0.0228151636007422
2157,4,857970,-0.174481383517417,0.0758620378786766,0.0220320340046311
2158,4,858371,-0.162631232918087,0.0757608878151656,0.0325030451813418
2159,4,861346,-0.18868271406828,0.0757213908498401,0.0131679676615636
2160,4,861441,-0.176815155079812,0.0762633640679101,0.0209939306659933
2161,4,861470,-0.193039567329483,0.0756515662598179,0.011140933768507
2162,4,861549,-0.148648000848739,0.0777890030380478,0.0568255514173403
2163,4,861716,-0.147834668560059,0.0765691920981923,0.0543166554794945
2164,4,861801,-0.128237145352208,0.0783230979231923,0.102462271071233
2165,4,863802,-0.145495628664231,0.0786426030446776,0.0651365668384937
2166,4,863847,-0.143636261018427,0.0766771797941256,0.0618586977121485
2167,4,863856,-0.143613721345376,0.0768166019413885,0.0623717622437767
2168,4,864546,-0.0981916295584355,0.076806669580162,0.201939233218125
2169,4,864960,-0.491936423705612,0.199561968163503,0.014173536176981
2170,4,864990,-0.176858652620287,0.161905457024308,0.275420906697023
2171,4,865297,-0.0745779915076675,0.077008973953403,0.333491469521579
2172,4,866929,-0.127846019194991,0.076092373272809,0.0938143043344754
2173,4,867989,-0.130195557690187,0.076575486153994,0.0899694074264121
2174,4,870200,-0.112859718526589,0.0763787190299728,0.140397656770462
2175,4,870855,-0.123048539836826,0.077668804610545,0.114027182914895
2176,4,871120,-0.13346167906482,0.0765333570023524,0.0820580756201039
2177,4,871373,-0.122479919623782,0.0782248253191748,0.118304930646974
2178,4,871622,0.267349719063875,0.21095547991092,0.205873550312828
2179,4,871818,0.00969135993369252,0.506430414382572,0.984742940153077
2180,4,877779,0.346187603109292,0.345734546381048,0.317362638239068
2181,4,877783,0.0900641740435191,0.209795713802491,0.667970713494626
2182,4,877784,0.0238832183706403,0.190807376349402,0.900460803554414
2183,4,877793,-0.158884158425558,0.15132738756701,0.294465539548468
2184,4,878026,-0.011127849708565,0.151529024370413,0.941499902389827
2185,4,878087,-0.211839103235773,0.152316806289252,0.165168355761312
2186,4,878249,-0.124638542015162,0.0808959998148781,0.1242794851116
2187,4,884220,-0.067682642203736,0.436089177235167,0.876749459319442
2188,4,884423,-0.109908435686941,0.0805895433824545,0.17349790065369
2189,4,884500,-0.130611586690727,0.0772742580155348,0.0918659753601139
2190,4,884706,-0.0868223925154148,0.0768642042997401,0.259430501615747
2191,4,886952,-0.0402886068201482,0.0893448239098136,0.652314080375027
2192,4,887046,-0.066021249305461,0.0788941908640877,0.403252689665978
2193,4,888476,-0.0759260855166184,0.0773051416015171,0.326693262853461
2194,4,889739,-0.0434069089838015,0.0774734675857824,0.575643205118465
2195,4,889957,-0.0471732272086224,0.0763815958220438,0.537237644091529
2196,4,891344,-0.0565479295281219,0.0766398597223494,0.46110207365598
2197,4,891466,-0.0765854711627997,0.0766759286029929,0.318565943920248
2198,4,892444,-0.0555214763718591,0.0766333448753619,0.469233799734904
2199,4,892532,-0.107098204348167,0.151408649417121,0.479818594849947
2200,4,894785,-0.0624978022491334,0.0781195203207747,0.424232635229397
2201,4,896181,0.0013403071902871,0.0771871338829513,0.986155730844974
2202,4,896785,-0.00246850610559046,0.0769710620738767,0.974433895372429
2203,4,903873,-0.0280507112335928,0.0774413709714652,0.717405368704559
2204,4,905250,0.00270249807813761,0.0813213806143996,0.973508107757253
2205,4,906490,-0.0249577081718497,0.0774748861149693,0.747537831314214
2206,4,908655,-0.0440331675305957,0.0770492560567637,0.568028693562519
2207,4,909027,-0.0197832430419866,0.0768979658618176,0.79712322222582
2208,4,909524,-0.0451080352957548,0.076906914737747,0.557895834002123
2209,4,910018,-0.0320049378527343,0.0767306604726021,0.676853288165912
2210,4,911454,-0.048412391931769,0.07966192728329,0.543761909927314
2211,4,911766,-0.0419101494443573,0.0765525798189713,0.584402660632056
2212,4,912340,-0.0302312061737943,0.0821981080862677,0.7132542019496
2213,4,912509,-0.0384263579529179,0.0765338106836134,0.615921866593573
2214,4,912557,-0.035917137240945,0.0766177872665939,0.639513920662919
2215,4,913736,-0.037870752921052,0.0768955560657805,0.622674927583962
2216,4,913917,-0.0223384641534835,0.0818834876473513,0.785160388745165
2217,4,914816,-0.0550431318223988,0.0782317208272421,0.482151358379165
2218,4,914902,-0.0263624779092952,0.0764356153453583,0.730376585247258
2219,4,914952,-0.0537811148245486,0.0771983230970259,0.486473024556196
2220,4,915199,-0.0690116205183131,0.0765794556249009,0.368108804360336
2221,4,915370,-0.0892257441639004,0.07823982346329,0.254887250394523
2222,4,915378,-0.075857323445769,0.0782060314694562,0.332726724454723
2223,4,915455,-0.0466155580756648,0.0782491999124269,0.551735986511415
2224,4,916142,-0.0517845487804238,0.0769999092144776,0.501687978027144
2225,4,916254,-0.0586687628708864,0.0771447503721046,0.447462034668917
2226,4,916444,-0.054415447926643,0.0772874144271612,0.481855797858168
2227,4,917149,-0.0694617286917005,0.078118563547064,0.374510064080151
2228,4,917833,-0.080651706582312,0.0782246790914777,0.303234339245342
2229,4,918606,-0.0624740312622956,0.0769311621002084,0.417294697851566
2230,4,923675,-0.0744701021763653,0.0765187412658337,0.331106929580735
2231,4,924091,-0.0916213494737796,0.0768090477975869,0.233730926019508
2232,4,924619,-0.0882015648636809,0.0778165611493761,0.257792460969913
2233,4,926173,-0.09445085126603,0.0791770657603326,0.233707104198094
2234,4,926384,-0.103689648464215,0.0766284637969118,0.176874297934369
2235,4,926385,-0.103689648464215,0.0766284637969118,0.176874297934369
2236,4,926405,-0.101958865060124,0.0769256717129186,0.185888875404574
2237,4,926695,-0.0983083635445114,0.0766392347782078,0.200424105038715
2238,4,926907,-0.103180028113767,0.0772156508572461,0.182325690473424
2239,4,927194,-0.045539383850528,0.0768669693790112,0.553932528292517
2240,4,927218,-0.0514248553381726,0.0767781710329256,0.503432832760052
2241,4,927223,-0.0513101561567899,0.0768566698791361,0.50481982460082
2242,4,927509,-0.0260715851356228,0.0767500061378652,0.734288328707757
2243,4,927559,-0.0325897973740381,0.0777084643715954,0.675189575039924
2244,4,927577,-0.0205169915247105,0.0775002145709262,0.791368397888184
2245,4,928575,-0.0421210595155337,0.0766513571388586,0.58299963891813
2246,4,929694,-0.0560133988797907,0.0763298934177903,0.463537599533462
2247,4,930648,-0.0468135635257874,0.076696128274803,0.542004762138103
2248,4,930822,-0.0643719985495304,0.0778030860795644,0.408585899956773
2249,4,930823,-0.058016530390309,0.0776748141345278,0.455611700144313
2250,4,930964,0.0587564959224878,0.104351750059382,0.573750174430317
2251,4,932727,-0.0484714737647239,0.0761931437329682,0.525080599938095
2252,4,934187,-0.0216099927039571,0.0760001522969026,0.776315453076231
2253,4,934911,-0.0273793315103803,0.0763930927947101,0.720257767102184
2254,4,936493,-0.0046170929188587,0.076830889454913,0.952114594486121
2255,4,936521,0.0119601312109812,0.0766556123981819,0.8761031263461
2256,4,936663,0.00477377868869583,0.0761752756093346,0.950066071336428
2257,4,937563,-0.0268694044729758,0.0764259529485027,0.725367268180866
2258,4,937735,-0.0129216443237808,0.0832097003517405,0.876681361878345
2259,4,937744,-0.0204951256547794,0.0830568969858354,0.805237354040912
2260,4,938323,-0.0191386983452573,0.076288227707639,0.802057838183151
2261,4,938510,-0.0233058366648583,0.0762436852018429,0.760031807779065
2262,4,938617,-0.0213583757293707,0.0758351790975306,0.77838302027894
2263,4,941039,-0.0102568586636927,0.0759385455962073,0.892635184711099
2264,4,941936,-0.055525389414288,0.0761310536351412,0.466277621654092
2265,4,942067,-0.0522433685423458,0.0761860813276707,0.493331107213349
2266,4,942069,-0.0522433685423458,0.0761860813276707,0.493331107213349
2267,4,942533,-0.0140193065506486,0.077397587357229,0.85636663641567
2268,4,944445,-0.0427473439886867,0.076497260444449,0.576646509293284
2269,4,947317,-0.0226442323186959,0.0762952256851936,0.766795670232272
2270,4,948413,-0.0310094855905372,0.0766281687491226,0.685961696829629
2271,4,949523,-0.0595821593385992,0.0763881927032244,0.435918400895394
2272,4,950108,-0.0823675353153165,0.0759817386702507,0.279085204839065
2273,4,953287,-0.0306507258270584,0.075857193103823,0.68641455438091
2274,4,956734,-0.0616326440850158,0.0761534705293973,0.418875388566193
2275,4,957589,-0.0646152852210374,0.0799198607379114,0.419346787157935
2276,4,959283,-0.0960392012309828,0.0766846775861443,0.211256507136339
2277,4,960412,-0.0721855816110145,0.0773108475103235,0.351093930088745
2278,4,960833,-0.12236126397836,0.0762350344410562,0.109376377582463
2279,4,961744,-0.0639672469349288,0.0766665912610115,0.404644551215552
2280,4,962979,-0.0864767845662502,0.0757290185964124,0.254259599611604
2281,4,964771,-0.100947268128511,0.0793528476605798,0.204163724770792
2282,4,964930,-0.0727814859817493,0.0760874277792609,0.339448685133743
2283,4,965160,-0.0686483789306945,0.075777143069262,0.365593682649524
2284,4,969630,-0.0510124757344614,0.0763569039577011,0.504519472811726
2285,4,971731,-0.160621178074818,0.152846573778702,0.294039271166234
2286,4,973283,-0.0337556619059829,0.0759012915761132,0.656786673187844
2287,4,974042,-0.0163501693470401,0.0762937085139628,0.830432486891822
2288,4,974632,-0.0106918643316216,0.0764152409529885,0.888804611776587
2289,4,974689,-0.0350141368786462,0.0767133395750955,0.648362739723836
2290,4,974731,-0.0506644295023631,0.0772440576570601,0.512315302998238
2291,4,974814,-0.0154337324580674,0.0782016850509835,0.843660940827504
2292,4,974820,-0.015020370386492,0.0783198928666456,0.848022993709544
2293,4,974882,-0.0090556186337904,0.0781933994667027,0.907868561357907
2294,4,974883,-0.00868399412704862,0.0782989713596266,0.911752212664999
2295,4,974990,-0.0125571140771461,0.0789211420643868,0.873673490003467
2296,4,975039,-0.0151304849937816,0.0782018529272031,0.846694442383093
2297,4,975090,-0.0352801685180762,0.0769295639335797,0.646801131379719
2298,4,975108,-0.0489807309803304,0.0775246318500162,0.527920884152465
2299,4,975149,-0.0519025688493016,0.0789645329605681,0.511423029869404
2300,4,975156,-0.0443913641868885,0.0789775058308604,0.574420928154509
2301,4,975252,-0.0199574682669201,0.0757576443275195,0.792366447176952
2302,4,975354,-0.0317971139075982,0.0759546072046044,0.675738870427448
2303,4,975573,-0.0312962001281778,0.076064569197172,0.680997748927251
2304,4,975702,-0.0192278662111226,0.0758761936343524,0.800098107732
2305,4,976036,-0.0136637094066743,0.0777552550833012,0.860609064470406
2306,4,976174,-0.0422765740139406,0.0793127768757817,0.594343994392811
2307,4,976264,-0.00950340983164881,0.0780875699652111,0.90320431524774
2308,4,976271,-0.0162203040585175,0.0779688073248336,0.835320979826031
2309,4,976707,-0.0513967208334396,0.0759361945014214,0.498950195719129
2310,4,977037,-0.0362214064034175,0.0757334228770128,0.632750518687009
2311,4,977428,-0.0251790914324469,0.0776374088281903,0.745890529528317
2312,4,979983,-0.0617851000704734,0.0765531910686863,0.420159709409142
2313,4,980596,-0.0333088571227111,0.0761653447374782,0.662144540954032
2314,4,980779,-0.0271281124917463,0.075959737611081,0.721201868378918
2315,4,980835,-0.0454975787260186,0.076256588095102,0.551131527092551
2316,4,996583,-0.024226594702586,0.0763918403401417,0.751327972749644
2317,4,997624,-0.00698882829577836,0.0759701508425659,0.926754674001152
2318,4,998174,-0.0499777081823626,0.0759244779178886,0.510803007397575
2319,4,1000959,-0.0529261523087702,0.0760451029880626,0.48689700547317
2320,4,1006085,-0.0489228713214423,0.0760442592979127,0.520416457440312
2321,4,1013362,0.0780794873897261,0.0773441961650422,0.313423131830157
2322,4,1013533,0.061701588534299,0.0756938838872841,0.41553820219204
2323,4,1013882,0.0637566072021713,0.0758071816414387,0.400896825661784
2324,4,1014176,0.0412697730058979,0.0759632994342303,0.587276018402116
2325,4,1015219,0.0929622523602109,0.0759217479273044,0.221599689911252
2326,4,1015754,0.0488582781234746,0.0766881890114188,0.524470693211929
2327,4,1016051,0.0862861421949549,0.0775245862142067,0.266458696382688
2328,4,1016202,0.0703772802040639,0.0774396567684983,0.364074932080439
2329,4,1016647,0.0901778394276518,0.0762591454259705,0.237795964564651
