SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2928,5,90720,-0.202158536817501,0.233450979521588,0.387101844988453
2929,5,90746,-0.267481877854101,0.235687174430415,0.257186351300293
2930,5,91091,-0.281763673356172,0.235426652706333,0.232179298215342
2931,5,92747,-0.32298819675866,0.235707669136042,0.171466752613831
2932,5,93878,-0.291343096431322,0.241890406225387,0.229225505890099
2933,5,96610,-0.494725025138879,0.258392169857369,0.0563479608742646
2934,5,97629,-0.316608205020454,0.252401860655902,0.210533348270397
2935,5,97695,-0.321460149306743,0.250884600547379,0.200926970455122
2936,5,98040,-0.407452476780378,0.245207094591271,0.0974673756792891
2937,5,98089,-0.46735815608134,0.247179689187747,0.0594747265253263
2938,5,98565,-0.302000171137497,0.260159322188303,0.246496347081827
2939,5,98574,-0.302000171137497,0.260159322188303,0.246496347081827
2940,5,98997,-0.240482988002618,0.257537814261413,0.351057010393828
2941,5,99314,-0.22474357625678,0.259978761902688,0.387917357690031
2942,5,99455,-0.286703867052984,0.26663942299929,0.282997478932878
2943,5,99489,-0.273982232857029,0.263620079861614,0.299373251868172
2944,5,101381,0.0611536523644887,0.30101834618943,0.839130234222162
2945,5,101643,0.0800325206514323,0.312446995268551,0.797986141238489
2946,5,101687,0.0362593690556299,0.319747467481822,0.909777888581169
2947,5,102203,-0.105414985217083,0.326528438884502,0.747010931970218
2948,5,102465,-0.213021002885384,0.344435494901137,0.536668279552137
2949,5,103569,-0.34019933185569,0.353554541271127,0.336594805989273
2950,5,103937,-0.382478428470318,0.356525822942212,0.284096810337782
2951,5,104225,-0.38374689070843,0.365925198726324,0.295032251209266
2952,5,104404,-0.361308567284562,0.359299812072572,0.315301276380679
2953,5,104442,-0.343727180862981,0.370723240496164,0.354466564124382
2954,5,104957,-0.443575244330365,0.36862852607293,0.229661859513207
2955,5,105087,-0.453325738759153,0.367465249957317,0.218151854836205
2956,5,105138,-0.453325738759153,0.367465249957317,0.218151854836205
2957,5,105493,-0.241866784932906,0.377722348028101,0.522373780175095
2958,5,105602,-0.367787094513382,0.3774343647092,0.330505447397097
2959,5,105816,-0.423091959712382,0.377270184146459,0.262856048917283
2960,5,105842,-0.614799501464724,0.387931546134842,0.113903913971984
2961,5,105854,-0.531634226141971,0.384067083874419,0.1671648488778
2962,5,106333,-0.414813032466959,0.415426296445303,0.318709415475235
2963,5,106481,-0.480206003155253,0.402371100211013,0.233498320206444
2964,5,106489,-0.483432302382099,0.408628342251706,0.237581086215275
2965,5,106491,-0.483432302382099,0.408628342251706,0.237581086215275
2966,5,106493,-0.491158137637484,0.399952536118941,0.220249741907002
2967,5,106501,-0.389352330134809,0.395683634517797,0.325789910782857
2968,5,106718,-0.312375533513606,0.388954005803997,0.422447591411263
2969,5,106822,-0.366316857196669,0.393231628586916,0.352203256291699
2970,5,107574,-0.880193262071835,0.456291600132718,0.0545304121127448
2971,5,115925,-0.182385300218395,1.23978608388493,0.883128944613748
2972,5,116086,0.836394967729552,1.63887031462882,0.610126316794529
2973,5,117834,-0.238242334144076,0.519095436429917,0.646547720130468
2974,5,119209,0.331991778044269,0.428442018787347,0.43892843965656
2975,5,120796,0.0392176037823049,0.383914108944639,0.918694008229701
2976,5,124644,0.0712008598920022,0.228698480195906,0.755733001441646
2977,5,125211,0.0509220797755967,0.231710753671677,0.826180650054877
2978,5,125474,0.0458147046045205,0.230016025511777,0.8422362373048
2979,5,127339,0.000886823655989133,0.228396074925452,0.996904149168037
2980,5,131540,0.00415883075678103,0.2144493738307,0.984538498967701
2981,5,132221,-0.0729165905377882,0.215909086725779,0.735775730265143
2982,5,132565,0.596358295819027,0.34999049126005,0.0892747252859975
2983,5,132567,-0.39533199316366,0.297801679787379,0.185200908254491
2984,5,134344,0.0921230912821605,0.205936539893024,0.654905918140003
2985,5,134626,0.121832726590111,0.205020978925992,0.552728789760191
2986,5,137820,0.150215561875377,0.204015231968078,0.462039697226515
2987,5,139492,0.0783496623650115,0.202570370204406,0.699153984374575
2988,5,144411,0.0794033573934612,0.199578479334267,0.690977336852471
2989,5,154798,-0.0136533622639932,0.198239741972316,0.94512972074808
2990,5,154908,0.00936282532091148,0.195421555215992,0.961814335873294
2991,5,155745,-0.0184310650244441,0.196070322633066,0.925160646895533
2992,5,156437,-0.0182855914168387,0.196884838641106,0.926055909014207
2993,5,157488,-0.0175000427077099,0.200512358429068,0.930501117349891
2994,5,157592,-0.162165477428909,0.346488257663379,0.640054902407268
2995,5,159027,-0.0633831028483995,0.23954097194556,0.791470240402938
2996,5,161956,-0.00267748332100326,0.185938838183545,0.988519148543378
2997,5,162464,0.110006776535533,0.186283434475041,0.555210298291248
2998,5,164144,0.107379893851404,0.185514205290829,0.563077727815888
2999,5,165491,0.193208417265845,0.186954609265522,0.302100403079256
3000,5,166030,0.158421832925328,0.1871159664256,0.397763535615183
3001,5,167327,0.165399414226777,0.18885573872062,0.381735588243157
3002,5,168930,0.196026674365786,0.187593747624477,0.296759659450684
3003,5,169215,0.0942504212683528,0.187020926223651,0.614606281710124
3004,5,169431,0.193339128287637,0.18735224703945,0.302799596140667
3005,5,169452,0.215691546406785,0.189057805195928,0.254694857109819
3006,5,170676,0.0981773472514154,0.187015203112745,0.599933678275409
3007,5,171267,0.138282479023558,0.185280947514103,0.455959138132303
3008,5,171463,0.144224720166105,0.18503017051295,0.436227539201437
3009,5,172056,0.0576130558065162,0.185163945408226,0.755873148898687
3010,5,172075,0.0668469561180529,0.185638327433886,0.718993363302324
3011,5,173259,0.152624458394903,0.185514721105691,0.411229422002291
3012,5,173927,0.0949328722002243,0.185120391204827,0.60840012969147
3013,5,174122,0.0932571263958604,0.183666161976761,0.611943364610481
3014,5,178044,0.0782068614356355,0.182855345740361,0.669131817670793
3015,5,178645,0.0401033413819842,0.186886383955023,0.830213435283075
3016,5,178674,0.0955028482290143,0.183768355001739,0.603604343839843
3017,5,179325,0.108727684591223,0.182350660691846,0.551386337636037
3018,5,181135,0.0491495152603627,0.186357067298664,0.792135393849315
3019,5,184224,-0.00732252769034147,0.184509048351075,0.968365459763023
3020,5,185680,0.117643882631373,0.182444618334525,0.519462866134527
3021,5,186149,0.147169015772738,0.182508123373824,0.420572637713823
3022,5,187087,0.0833443195433679,0.180866759672117,0.645222226884243
3023,5,187466,0.0788043754942038,0.180696353072845,0.663019942753044
3024,5,187642,0.126218389463994,0.181702687830392,0.487736377887495
3025,5,189599,0.0605228100837665,0.180554527074207,0.73766943663512
3026,5,189613,0.0627132342116117,0.181373548250273,0.72972277642956
3027,5,191306,0.151542727914064,0.179035699138882,0.397881545684757
3028,5,192971,0.0572499422250016,0.178795615456462,0.749007922263451
3029,5,196583,0.296654821019396,0.248070539545089,0.232558289367121
3030,5,196585,0.185999971226722,0.239468017483239,0.437843214471954
3031,5,207235,0.185292052760198,0.346684164535624,0.593353318882369
3032,5,207275,0.0544836960132181,0.185294543984922,0.768901439276077
3033,5,210350,0.0470651863171851,0.173361417691161,0.786176014370027
3034,5,210480,0.0791699825764008,0.174155515116845,0.64968105760232
3035,5,211001,0.097034278271661,0.173638671758044,0.576632936437783
3036,5,211036,0.0935100273203694,0.173690754034636,0.590660395460273
3037,5,211245,0.0327160791180715,0.173370770820381,0.850431805948004
3038,5,211284,0.0337161653209649,0.173599455648706,0.846116789662705
3039,5,211526,0.0500260672640632,0.173819837856149,0.773665568777486
3040,5,211987,0.076897778519998,0.174611958305093,0.659922478461474
3041,5,212506,-0.0348510807249436,0.193109012827018,0.856884334034109
3042,5,214406,0.176709318610122,0.174193595384144,0.31106663793443
3043,5,214752,0.220230446041773,0.174484205199161,0.207717341043735
3044,5,215862,0.200103364186723,0.174811014805998,0.253115635844788
3045,5,216840,0.242784304061041,0.174615580845851,0.165285514878718
3046,5,217294,0.215659993937069,0.176802157173454,0.223362054500998
3047,5,217319,0.204079930422295,0.176983933302228,0.249650100779618
3048,5,217691,-0.00890390541183206,0.210312579888004,0.966254358681518
3049,5,218253,0.203729177548004,0.175626149967528,0.246826182839144
3050,5,218986,0.162663092938094,0.174217078742119,0.351106920962087
3051,5,219768,0.103887612269402,0.174344406157347,0.551640067666517
3052,5,220210,0.0783677801337928,0.174593399656979,0.653808955080118
3053,5,220516,0.0859117370050848,0.174583345107926,0.622957481676287
3054,5,220904,0.0580285552440939,0.174712023925819,0.739981955961587
3055,5,221394,0.0498808559803566,0.19591314613833,0.799174918697771
3056,5,221810,0.0688592492389424,0.17640846937495,0.696520724620521
3057,5,221815,0.0657031762734758,0.177897515807672,0.712102009178128
3058,5,221827,0.0710480076420125,0.176305607524523,0.687205329723952
3059,5,221903,0.0215673176939568,0.17655054550625,0.902842252865557
3060,5,221992,0.107829809827687,0.174240589725885,0.536410467357508
3061,5,222178,0.106364211524146,0.174647591732,0.542901645392111
3062,5,222207,0.122499372794369,0.174414334107602,0.482925691355686
3063,5,222346,0.135865118382952,0.174418273678839,0.43652427143659
3064,5,223004,0.165531397985834,0.173991853349483,0.342065277470305
3065,5,223127,0.14386353631296,0.184510039081083,0.436086544042641
3066,5,225231,0.141913332956985,0.177954437870736,0.425714184138179
3067,5,225280,0.144783981251496,0.182882877577805,0.429081274166437
3068,5,225400,-0.00750410566742044,0.202183981975479,0.970414105774063
3069,5,225501,0.0836482871577559,0.180744219479025,0.643793436806897
3070,5,225569,0.141106148868667,0.175040108967948,0.420707115542817
3071,5,225774,0.419665769251487,0.329824746635009,0.20407199926608
3072,5,227110,0.118932086574618,0.175095198672664,0.497429392526998
3073,5,229365,0.341400668949372,0.172597467152158,0.0487040707043477
3074,5,229595,0.319667302307667,0.172515314368281,0.0647196955810794
3075,5,229778,0.315695583873544,0.172497755398054,0.0680716217146042
3076,5,229833,0.309123002107876,0.172802632507976,0.0744916264693846
3077,5,229900,0.306053335050162,0.172818110563153,0.0774308301610958
3078,5,230375,0.307056409715387,0.172837781980198,0.076502110330145
3079,5,230512,0.295295061505771,0.173650191252446,0.0899145053756546
3080,5,232888,0.13154859492992,0.173497593827725,0.448827779359729
3081,5,234489,0.201837904408766,0.173883238479832,0.246521089993771
3082,5,234669,0.188545348517369,0.1736452785709,0.278305089488213
3083,5,237047,0.261451577891787,0.173530755075709,0.132792564417191
3084,5,238069,0.278159773786721,0.174073249418143,0.110949542266385
3085,5,239147,0.19565403416299,0.175724924177675,0.266289602782268
3086,5,240361,0.193469292496742,0.173824447524698,0.2664591467317
3087,5,241166,0.196435055994322,0.173470568900144,0.258242203201224
3088,5,241225,0.187933606544481,0.173295688537267,0.278897507356378
3089,5,241909,0.445432984528863,0.386381463129911,0.249759322281445
3090,5,241984,0.228010912491199,0.173870557619882,0.190580686675326
3091,5,242244,0.240345546810443,0.173092941422141,0.165849830158279
3092,5,242428,0.274257528308518,0.172698376328002,0.113165218066298
3093,5,243584,0.20276594689523,0.173697763335452,0.243857284814151
3094,5,243791,-0.21363986626571,1.05019404249255,0.838916992889887
3095,5,245951,0.192789486270203,0.172993818931619,0.265852976099387
3096,5,246143,0.20552895857275,0.173206241214924,0.236177878639793
3097,5,246282,0.225523641080475,0.173127531679513,0.193545304412742
3098,5,246808,0.245056554738966,0.176334827610998,0.165488846728002
3099,5,249350,0.243619996608541,0.179844719431307,0.176407246598687
3100,5,249522,0.454426477491337,0.346242546476216,0.190220612408794
3101,5,249753,-0.0144448745947781,0.289331421113504,0.960210382036932
3102,5,249909,0.365868526730861,0.192376156157564,0.058006012173642
3103,5,249937,-0.204972656923832,0.797298312281295,0.797263694246691
3104,5,251602,0.336519885881956,0.17570268653087,0.0562645434730872
3105,5,251756,0.327883145744337,0.17395541736177,0.0602687968358839
3106,5,251866,0.30639363855564,0.172871331154302,0.077193996480536
3107,5,253670,0.264953913729704,0.175437426530424,0.131874897227937
3108,5,253825,0.20922297191046,0.191662540190292,0.275743946033222
3109,5,254385,0.270964145019731,0.173268519135787,0.118751282349647
3110,5,258078,0.188199108123677,0.184580162413469,0.308613458416628
3111,5,258177,-0.0577058107683914,0.23934053217762,0.809614974193527
3112,5,259743,0.239996124557008,0.252878518947625,0.343240907819754
3113,5,260512,0.28626364476689,0.174698395160927,0.102184129264663
3114,5,260909,0.241774643451937,0.173689015545686,0.164799582598177
3115,5,261182,0.251376983360304,0.174610679011598,0.150854717363038
3116,5,261798,0.252433979416131,0.17306337404163,0.145558456908458
3117,5,262671,0.257620649321337,0.174998743523973,0.1418771381708
3118,5,264790,0.220216334434436,0.174412877534206,0.207560977319344
3119,5,265651,0.236502871738474,0.17292195972871,0.172280602177231
3120,5,266244,0.292477885231491,0.177249606480554,0.0998138890444566
3121,5,266246,1.32178938438914,1.04789668171239,0.208007135979978
3122,5,266246,0.275504715102914,0.183059413929537,0.13321787529763
3123,5,268009,0.34342734503173,0.172632789859045,0.0474337623724193
3124,5,268019,0.34342734503173,0.172632789859045,0.0474337623724193
3125,5,268219,0.293813947862079,0.184972425159374,0.113086575769538
3126,5,268236,0.35601635259401,0.182274745429513,0.0515873847755689
3127,5,268374,0.256940278067941,0.210248995562134,0.222494246292071
3128,5,269900,0.378939430251784,0.174084485702123,0.0301609889988937
3129,5,271971,0.306583071038716,0.173528034420675,0.0781318880982834
3130,5,272558,0.209747155561946,0.181568827526856,0.248792480538602
3131,5,272598,0.285980923092571,0.173233229234526,0.0996599172886355
3132,5,272758,0.279523540357074,0.173000279526526,0.107043802421863
3133,5,273551,0.303994900446509,0.173830628262864,0.0811948825716283
3134,5,274156,0.373072525829939,0.18447149420194,0.0438902054844117
3135,5,274156,0.0245515855439912,0.698093402702435,0.971964473082445
3136,5,274280,0.310245170322779,0.174651757730341,0.0765341104582307
3137,5,274601,0.273949475569261,0.173595213175983,0.115439801106524
3138,5,277836,0.242144542486397,0.173651581239132,0.164065497878656
3139,5,279640,0.255295718474192,0.173751998214317,0.142639083191009
3140,5,279872,0.24145443871662,0.182728544885284,0.1872294090236
3141,5,283807,0.24999378981444,0.173357802840061,0.150169716488314
3142,5,284696,0.229578957622271,0.175872056765756,0.192615411648601
3143,5,285154,0.175161945641493,0.181682096625324,0.335649615369475
3144,5,290040,0.206889773178936,0.39607288579309,0.60175237144243
3145,5,290044,0.00356543000291953,0.397647429273775,0.992851080810869
3146,5,290243,0.137204294010035,0.175374649649049,0.434533598113873
3147,5,290932,0.143534349896251,0.179984302835004,0.425706902555242
3148,5,293310,0.0770832350691713,0.174025681066231,0.658079199686468
3149,5,293706,0.0738059425298276,0.173498681948069,0.670805988993959
3150,5,298831,0.131535289584704,0.179333885931745,0.463761144838655
3151,5,302362,0.0240083673246663,0.17628137959936,0.891745997030545
3152,5,304779,0.0500286349065479,0.173695052593549,0.77349611700387
3153,5,308710,0.153163146599193,0.176773285112558,0.386838369142547
3154,5,309654,0.111052699763119,0.173483465412114,0.522500619681361
3155,5,309985,0.0969787175245365,0.174052667017071,0.577757354229479
3156,5,310175,0.119366595950144,0.175043760614538,0.495733987409824
3157,5,312612,-0.179991919572134,0.174627484224443,0.303378147936778
3158,5,313206,-0.173239935687244,0.173166892620719,0.31779169337853
3159,5,313702,-0.2286433104569,0.173934805110718,0.189519814490768
3160,5,314857,-0.185087078539326,0.173505916786831,0.286814699146844
3161,5,315976,-0.178107462167791,0.175538491250249,0.3109748727157
3162,5,317740,-0.0741652057307479,0.174348573541869,0.67081550627934
3163,5,318831,-0.0931202215763411,0.208300924361497,0.655115569713363
3164,5,320971,0.0887967100803227,0.175505404249148,0.61320855147981
3165,5,321654,0.115879800514214,0.17621246756367,0.511214717946042
3166,5,324331,-0.00752902119414717,0.177107112606273,0.966115284691154
3167,5,328525,0.155121814770254,0.174048074439144,0.373397615782225
3168,5,335406,0.269694921200604,0.173448004955414,0.120865101343901
3169,5,335771,0.192343768273743,0.173240928316109,0.267639502586769
3170,5,336687,0.16636694308172,0.173267895079236,0.337625968373453
3171,5,341045,0.109113614988665,0.175334474062636,0.534135240487708
3172,5,341262,0.0256139365214908,0.174159726672475,0.883159525846643
3173,5,342707,0.0915294624443641,0.173425599566188,0.597988024685678
3174,5,342848,0.066019359456534,0.175045180594816,0.706284228630488
3175,5,343502,0.0279708214246993,0.17474273836386,0.872918608218732
3176,5,343588,0.0540715582710851,0.173634117671583,0.755672090547212
3177,5,346773,0.00275928451095386,0.177281932371263,0.987590710683114
3178,5,349449,0.0728964310037041,0.174886177216105,0.677061856711807
3179,5,350876,0.00586932147246738,0.17483670178058,0.973238775419014
3180,5,354177,-0.0165558578816755,0.177586298768937,0.925776024148826
3181,5,357163,-0.00663314123550279,0.17574284421944,0.96991356808044
3182,5,360584,0.121127704288241,0.175010836091651,0.489319824542141
3183,5,363025,0.0134866432649184,0.178896379382428,0.939948698351665
3184,5,365083,-0.0114876140925972,0.174756376167104,0.947626001695127
3185,5,366361,-0.0165821562032151,0.17492698347346,0.924531658575533
3186,5,371014,0.0395403054896558,0.173941533799764,0.820306893600625
3187,5,371457,0.107328538268502,0.177099700647351,0.544881295916518
3188,5,372989,0.104521862276125,0.177665522266283,0.556702483800366
3189,5,374614,-0.0453782083456527,0.175016127620572,0.795570228575745
3190,5,377631,-0.00137896499802737,0.175378444516916,0.99373090242932
3191,5,378702,-0.0379667349805983,0.179577035532218,0.832679133317018
3192,5,378741,-0.0112272824633943,0.178674350354728,0.94993221310748
3193,5,379541,0.0846179331234082,0.175396799481705,0.629794445599376
3194,5,380460,0.0434399146225036,0.175996653916158,0.805189159490322
3195,5,382368,0.0572403818086887,0.183536405553958,0.75531979014125
3196,5,382369,-0.0336531529848551,0.189807219520381,0.859373062573001
3197,5,382523,-0.671848372067152,0.370865257409062,0.0709024050031809
3198,5,382808,0.0852328032513683,0.176193278306944,0.628866047072234
3199,5,384156,0.0572575622622603,0.178389087101908,0.748422993226854
3200,5,387695,0.181150851851252,0.17533099415211,0.302220648232601
3201,5,388185,0.0872236860047114,0.17703945107295,0.622545455109896
3202,5,390254,-0.0211628334438986,0.194293900547718,0.913326436550213
3203,5,391916,0.145683794834241,0.175101257015183,0.405972873011466
3204,5,392497,0.142767254718268,0.175557558030588,0.416638985872774
3205,5,393006,0.18333517234573,0.175472090127849,0.296825259675223
3206,5,393290,0.127688046448736,0.175318704005555,0.466900832352774
3207,5,396254,0.0702235040663649,0.18665850956876,0.706983976729638
3208,5,396266,0.120159468606238,0.176468628590549,0.496374069062733
3209,5,398009,0.119445229908953,0.175628172694339,0.496885086294242
3210,5,398644,0.110325414233108,0.175540165347363,0.530088772982049
3211,5,401545,0.0927325195894652,0.174294292221005,0.595029068599544
3212,5,402468,0.129811781265375,0.174227219911647,0.456724110518131
3213,5,403529,0.0947322808858594,0.176889308890923,0.592609913984893
3214,5,405417,0.157323022371755,0.174989690304052,0.369243313282259
3215,5,406230,0.132216781072422,0.176061041543618,0.453170273350321
3216,5,406826,0.0933570041511181,0.179276417089891,0.602872041864322
3217,5,407785,0.034729965102976,0.174721180260172,0.842554250140362
3218,5,409900,0.125166668694431,0.175251883344917,0.475569249889228
3219,5,412759,0.0688775232955857,0.179948860076999,0.702126864459574
3220,5,413363,0.048020435109871,0.265304092539765,0.856470285343309
3221,5,413385,0.0774404265318822,0.178056632612594,0.663886116091857
3222,5,416981,0.247223078310318,0.178733590667053,0.167479844116248
3223,5,417297,0.193211512236835,0.174937105170466,0.270144723791271
3224,5,419108,0.238104416516092,0.174573402566727,0.173461314136414
3225,5,421695,0.271606352305798,0.174633350063342,0.120771923147817
3226,5,422560,0.264224030598386,0.173718344376899,0.129157317569911
3227,5,424852,0.190047950596466,0.173709535834249,0.274676421110226
3228,5,425327,0.203979189310037,0.173384107104176,0.240204473488932
3229,5,427844,0.219429499490996,0.173685949808913,0.207290244171271
3230,5,430235,0.259390142498785,0.175804900158916,0.140984806249543
3231,5,430620,-0.624454396571307,0.345009414474686,0.0711517675886291
3232,5,430883,0.278535725340257,0.173371108581997,0.109039154084916
3233,5,431015,0.25912142228875,0.186512287257728,0.165617420861439
3234,5,431369,0.322982469720234,0.173578735274432,0.063614156084087
3235,5,432378,0.344378611565606,0.177816658555256,0.053579017718388
3236,5,432587,0.364787488030004,0.173700809818801,0.0364300507150027
3237,5,434634,0.454644465526942,0.172121481357524,0.00862314282569702
3238,5,441308,0.439567917854887,0.173229336863138,0.0115946336572725
3239,5,441594,0.455314829273689,0.172203811065727,0.00855774242940488
3240,5,443367,0.790465787787335,0.458488184926554,0.0855706677271118
3241,5,443369,0.56736983144497,0.2523732019345,0.0251839781815938
3242,5,443371,0.930632978959612,0.344932686415217,0.00731046616112698
3243,5,443373,0.894019067536953,0.345206916141655,0.0100006273303561
3244,5,443378,0.843362900222564,0.485328033618497,0.0831327520136443
3245,5,451448,0.569199415278881,0.173073413891217,0.00110751419217677
3246,5,456087,0.399312466936701,0.173273719207487,0.021773436502437
3247,5,458086,0.396062557790455,0.173219284873719,0.0228178129089821
3248,5,461234,0.333274804292731,0.172502582344761,0.0541596191063449
3249,5,461877,0.42885247073042,0.230342033690863,0.0634611057362955
3250,5,463004,0.480257708659432,0.173051542136846,0.00580997923063129
3251,5,465043,0.630582884378252,0.173092214155393,0.000309833361014315
3252,5,467724,0.48726618091761,0.172302922841609,0.00495181663265827
3253,5,468076,0.469804510152043,0.173039623500718,0.0069530047985946
3254,5,469078,0.42548821939584,0.174179376153413,0.0150627742068679
3255,5,469404,0.450642043044711,0.174808717904584,0.0103446563952912
3256,5,475322,0.223382121637088,0.17341116902159,0.198532415339643
3257,5,475607,0.192570772105258,0.173305911401068,0.267255297687993
3258,5,475736,0.208275531199385,0.173095764168258,0.229690280195511
3259,5,478715,0.0868819456165622,0.175522264832112,0.620914408579319
3260,5,478932,0.144612586288315,0.175257460557883,0.409847277525126
3261,5,479996,0.115026383365955,0.174753513925152,0.510825352938568
3262,5,482003,0.0845693698406892,0.173974488829989,0.62719637276535
3263,5,482536,0.149172517434238,0.173851503450275,0.391449493669994
3264,5,484494,0.029104607367814,0.17836982351443,0.87047794416593
3265,5,484954,0.0387965835331807,0.174241231517435,0.823928773609941
3266,5,486157,0.0511256685881143,0.173961871299126,0.769014619502078
3267,5,486882,0.0115556382949361,0.177772080841145,0.948208766683254
3268,5,486891,-0.00941587436762142,0.178298788069677,0.957913544142705
3269,5,486920,-0.018103359975637,0.182052443336925,0.920845087938391
3270,5,487404,0.0295934191179358,0.175787217272288,0.866405960661383
3271,5,487484,0.0281335993948773,0.179464239544139,0.875520169688808
3272,5,487817,0.0502472026162332,0.185078818438284,0.786172249520645
3273,5,489636,-0.0397305019913416,0.174240635342725,0.8197620335222
3274,5,490549,0.155762432397101,0.173386040123127,0.36960799163804
3275,5,491806,0.100179583050482,0.173270266779022,0.563518339859919
3276,5,491888,0.0503561160097963,0.173879999191459,0.772290229911563
3277,5,491992,0.198143624908955,0.20243009427324,0.32833682135534
3278,5,492146,0.0340795746572867,0.181899513869236,0.851490841590127
3279,5,499612,0.000984147410436315,0.173412196801578,0.995475082513093
3280,5,502460,0.0350547421834437,0.174691733106013,0.841075083093195
3281,5,504765,0.12233403474639,0.175305519103356,0.485740821027353
3282,5,504884,0.148646874975627,0.174522457395715,0.394938667197649
3283,5,509836,0.0957256376477875,0.176480747357692,0.587875559932683
3284,5,510020,0.179367839415685,0.200642322839431,0.371948036835281
3285,5,511350,0.0862970457211415,0.175069298955817,0.622367980246738
3286,5,512696,0.0885095749370604,0.176383638336425,0.61611998223048
3287,5,512931,0.0736997869390246,0.173988494420251,0.672122824258397
3288,5,514582,0.0396053037003802,0.174075055866005,0.820152265715361
3289,5,515315,0.0434443152456461,0.174133149691138,0.803127616952677
3290,5,515397,0.0581483534885551,0.173955622894277,0.738373432971266
3291,5,515950,0.0723425654374029,0.173940540606244,0.677732982442752
3292,5,516091,0.0556505230305437,0.173736799825355,0.748918985956914
3293,5,518207,0.0982357564217926,0.173904569913575,0.572512059140513
3294,5,518275,0.101889122775264,0.173409233424551,0.557200244649727
3295,5,519067,0.1541698295991,0.174200099851593,0.376750574765664
3296,5,522215,0.0874794435788215,0.174214764131885,0.615885172114346
3297,5,522970,0.211120426243989,0.361182700845535,0.559240332437675
3298,5,523232,0.106378292819344,0.176634909072383,0.547394688673799
3299,5,524247,0.209038325693435,0.175241648203604,0.233726320646862
3300,5,524532,0.236375624062513,0.17390552144351,0.174945021841003
3301,5,524625,0.233464897919048,0.173888897589213,0.180261154136322
3302,5,525863,0.168413032081742,0.174266894966869,0.334501361054014
3303,5,526004,0.178623385680102,0.174046553281749,0.305454543031655
3304,5,526007,0.183762402103757,0.173978759904917,0.29158332684624
3305,5,529382,0.120972255390413,0.17454120014785,0.488710632097784
3306,5,529437,0.25057333697892,0.346502465173115,0.470066468590034
3307,5,532205,0.158426266119659,0.174625138514641,0.364900739318165
3308,5,532256,0.16388620497168,0.173389458749836,0.345207734335244
3309,5,533988,0.162366090859362,0.173625296450698,0.350349100420042
3310,5,535074,0.151850240189984,0.173886309177939,0.383107882593047
3311,5,537503,0.0237536767185452,0.174124596729209,0.891568848597759
3312,5,538956,0.0104022801293245,0.174748202883336,0.952565845564052
3313,5,540169,0.0111448888986468,0.173637801052654,0.948859496362534
3314,5,540498,0.135657288435942,0.18099108026376,0.45404020830148
3315,5,540682,0.0339618606629447,0.175381830136819,0.84656503178328
3316,5,541505,0.413270476480507,0.367194490704424,0.261149828900396
3317,5,542346,0.0849337034372323,0.173945063874767,0.625655474456901
3318,5,542361,0.0683229777368463,0.174534405977577,0.695694543581403
3319,5,543103,0.0891595768213434,0.174507773800551,0.609726197162339
3320,5,545577,0.0681388846535818,0.17994508590723,0.705164372820859
3321,5,545826,0.0337656827213042,0.173862519359023,0.846123874235831
3322,5,546667,-0.0877270386067371,0.173941136478497,0.614330803429653
3323,5,547620,-0.0795602340635351,0.173820234469841,0.64743837317086
3324,5,548182,-0.0739168335420168,0.178809684964468,0.679577242314232
3325,5,548310,-0.180355493543469,0.175039384140832,0.30354136181761
3326,5,548459,-0.176980991114518,0.176262507418553,0.316029648315476
3327,5,548843,-0.174762646317013,0.173359367049768,0.314099540408185
3328,5,549055,-0.207967112749163,0.173285647608349,0.230889608627049
3329,5,549248,-0.191930897499314,0.174006417784548,0.2707740161963
3330,5,549677,-0.484529164965022,0.349235251434752,0.166194919495738
3331,5,549802,-0.48145187267611,0.352324660594178,0.172651641930108
3332,5,549802,-0.321761018644232,0.303842696293632,0.290336442382767
3333,5,550708,-0.291308257041465,0.175633028504442,0.0980808426842499
3334,5,550744,-0.267081558392294,0.177809218990335,0.133973510515529
3335,5,551265,-0.246386887008593,0.187411551474839,0.189469758542731
3336,5,551776,-0.236510843795063,0.173527157713255,0.17376339804692
3337,5,552218,-0.276604963158973,0.174653460090656,0.114149272106422
3338,5,553130,-0.36665113410389,0.175736343004824,0.0376623899212352
3339,5,554104,-0.320902285939071,0.178170850569993,0.0725415279637841
3340,5,554306,-0.224546093057407,0.294376081564426,0.44610017024129
3341,5,554307,-0.104922103087753,0.202107239156524,0.603987913844757
3342,5,554308,0.0327653052866818,0.229137049331419,0.886376223474079
3343,5,555454,-0.24033461795868,0.174304040879866,0.168822056888042
3344,5,555973,-0.255585486844907,0.173995467041816,0.142744960197894
3345,5,557406,-0.262721336312168,0.173470032462185,0.13079250650625
3346,5,557772,-0.264372629898287,0.174457843280876,0.130567183135762
3347,5,558324,-0.297486843599937,0.173079073796919,0.0865290679838379
3348,5,558514,-0.282901232976164,0.174207015489434,0.105281809646653
3349,5,558549,-0.269634510129179,0.17376839535179,0.121632707879615
3350,5,559378,-0.1879450351925,0.173161668077921,0.278497054869841
3351,5,560042,-0.308287330051475,0.173658595574944,0.0767182848843945
3352,5,561145,-0.370647804644625,0.172816799182064,0.0326554506738817
3353,5,561154,-0.372707886888004,0.173073346988093,0.0319586716152106
