SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1174,3,267625,-0.147189608333985,0.0857190395284259,0.0868349347757805
1175,3,272925,-0.113014171754162,0.0932658783930563,0.226421682075711
1176,3,273446,-0.0775240262203233,0.087911568126916,0.378462852815786
1177,3,273631,-0.0889038007577294,0.0883760377248006,0.315118201037824
1178,3,274530,-0.130849464293252,0.0861366415959306,0.129634507553414
1179,3,274845,-0.132105564686519,0.0853273687676002,0.122465294834959
1180,3,275765,-0.135230914769308,0.0858771955971772,0.116221227261861
1181,3,278462,-0.156128413931867,0.0857809028997125,0.0695930143520486
1182,3,278675,-0.155785430860975,0.0859451779410513,0.0707407570205646
1183,3,278791,-0.146276369623115,0.0865238715336193,0.0917979165972521
1184,3,282537,-0.147380242513806,0.0874639477128157,0.0928646582772591
1185,3,284743,-0.159809011593998,0.0862712920169036,0.0648028828460335
1186,3,285299,-0.151681371597715,0.0866042663205506,0.0807402142254597
1187,3,285659,-0.120513941647004,0.0872132445230246,0.167897527723081
1188,3,286180,-0.173260726066279,0.0889786089601102,0.05230130193906
1189,3,286440,-0.151837193938694,0.0909987430660356,0.0960905594253124
1190,3,286652,-0.146165402659567,0.0885296803718979,0.0996212089529539
1191,3,289803,-0.0998043660901957,0.0866204109134868,0.250017042633214
1192,3,289856,-0.103702786879468,0.0865498749538878,0.231648723981575
1193,3,289942,-0.103702786879468,0.0865498749538878,0.231648723981575
1194,3,290417,-0.0946335226148167,0.0874129697510603,0.279723730048492
1195,3,290527,-0.0737843440757864,0.0884162059230273,0.40455717453319
1196,3,290957,-0.0890138914480492,0.0876561843177852,0.310568289446781
1197,3,290963,-0.102895217210239,0.0876484854628002,0.241205196309565
1198,3,291002,-0.0758860113022881,0.0878016961529691,0.388016242680472
1199,3,291045,-0.0957758415158552,0.0873744103615299,0.27375847947478
1200,3,291075,-0.10433885009603,0.0870374207522824,0.23141704624846
1201,3,291159,-0.0861535106328408,0.0874334277999904,0.325121551833891
1202,3,291201,-0.0984182289614226,0.0921141369261392,0.286053151095552
1203,3,291204,-0.0970254287384593,0.0923808807909221,0.294309685598154
1204,3,291220,-0.119130702260913,0.17163099602731,0.488070079728068
1205,3,291227,-0.211864767887352,0.171521050690884,0.217573289310169
1206,3,291349,-0.0810904784149213,0.0880935847841795,0.357938177627645
1207,3,291388,-0.042343267830881,0.0905222477240476,0.640240285356017
1208,3,291538,0.0383916780394546,0.169974899930356,0.821435776107047
1209,3,291544,-0.0343933159872858,0.0964284335705518,0.72155051930582
1210,3,292662,-0.0194433157370959,0.230408618201502,0.932797187610835
1211,3,292718,0.0895636147867425,0.183110613754076,0.625058377522367
1212,3,293842,-0.145958964579891,0.098782921089259,0.140413762581112
1213,3,293851,-0.170579714264183,0.0989877797847983,0.0857207929582972
1214,3,293855,-0.153361455885098,0.0972564800139566,0.115719656991213
1215,3,295047,-0.0416455314553046,0.088134142911009,0.636844543378866
1216,3,295867,-0.096760727414378,0.0876505957153893,0.270372453572228
1217,3,295972,-0.116105075423338,0.0892204635928934,0.193994943878102
1218,3,297295,-0.096672731767709,0.0864461580580746,0.264199371184126
1219,3,298996,-0.0903986011801604,0.0859715562324255,0.293750897319611
1220,3,299045,-0.0727849475422706,0.0860953532708478,0.398460610102303
1221,3,299460,-0.104741710081856,0.0889697801759799,0.239879757584026
1222,3,299460,-0.309744912755591,0.341981952782515,0.365694091043618
1223,3,299701,-0.124152114991818,0.0863445514595117,0.151357243927864
1224,3,302380,-0.045181744665157,0.0862345868118865,0.600649106563811
1225,3,303175,-0.137593720449818,0.170182898628671,0.419344486869552
1226,3,304102,-0.244214945234113,0.170739099086523,0.153504028360007
1227,3,304825,-0.0946224589485156,0.0900560338961896,0.294112177526485
1228,3,304927,-0.129587875343281,0.172738485871008,0.453635850326903
1229,3,305013,-0.162742981970767,0.0944166987660967,0.0856434918857215
1230,3,305065,-0.0362947577980604,0.100482248904255,0.718161786545284
1231,3,306151,-0.170720765060196,0.193433018672948,0.378062035083338
1232,3,306441,0.0673179153933736,0.120742634361133,0.577517182139971
1233,3,306783,-0.0618217052891818,0.0903190993604875,0.494120634915822
1234,3,306993,0.0732347995304824,0.0896878940351402,0.414735382619346
1235,3,307016,0.0235508744521641,0.093216253422578,0.800687498077237
1236,3,307029,0.0490340859006231,0.0904087874397917,0.587912932963748
1237,3,307036,0.0283961379630389,0.0910304384842369,0.755269428953561
1238,3,307041,0.0147310644687819,0.0899464739331716,0.870001294627521
1239,3,307046,0.0231708908307248,0.0903561709236927,0.797760880077365
1240,3,307057,-0.0142196022764804,0.0891410557206135,0.873352015266679
1241,3,307149,-0.0492286966525235,0.101696574196915,0.6286333250111
1242,3,307230,-0.169867456732881,0.244738536964082,0.488090253595811
1243,3,307241,-0.102266307765646,0.244844984356089,0.676436660486261
1244,3,307244,-0.118062880002732,0.242807165092514,0.627097783929377
1245,3,307245,-0.118062880002732,0.242807165092514,0.627097783929377
1246,3,308240,-0.316302835947635,0.174719388415992,0.0710920546897449
1247,3,311452,0.00279638611585414,0.0856532832065951,0.973973950779685
1248,3,312012,0.0247664859024574,0.156035123547064,0.87397726194647
1249,3,313040,-0.0499975269449351,0.301818713809827,0.868523949415857
1250,3,315795,-0.12233619490801,0.0890942161090691,0.170589591760029
1251,3,316056,-0.243789439947594,0.174055453238328,0.162199449090129
1252,3,316065,0.0533015496241944,0.174752680466116,0.76053727125453
1253,4,2228,0.0842062210360996,0.123847828812722,0.497002771852624
1254,4,2230,0.0572093190763354,0.123623520088514,0.643814013115878
1255,4,16673,0.118119785625614,0.153018693116409,0.4406720945593
1256,4,18219,0.0600260477812062,0.107134557598784,0.575639423314271
1257,4,18231,-0.1611031005889,0.196280100179961,0.412324591767788
1258,4,20302,-0.0331956423708237,0.0937701260458268,0.723542105558217
1259,4,21871,0.0448390582009175,0.0993426155248932,0.652008898788416
1260,4,22141,0.023159802068287,0.0993540404106264,0.815815928102978
1261,4,26389,-0.192965184482746,0.200942512221157,0.337561316840454
1262,4,26950,-0.0113154629432861,0.104276344164118,0.913649479900975
1263,4,27059,-0.0491551493675191,0.106722054628712,0.645376141715063
1264,4,29835,-0.020308015856533,0.108103444909212,0.85109649363458
1265,4,32140,-0.123714521040907,0.105137532118331,0.240111204842433
1266,4,34142,-0.207235373616589,0.122155696205993,0.0906755287865385
1267,4,37106,0.0491540396439163,0.136917579615059,0.719806288151882
1268,4,38160,0.0223166218060342,0.148356036448777,0.880514357348438
1269,4,38200,0.0535950998657029,0.144743027298479,0.711397736482071
1270,4,39021,0.0966557322934136,0.151735892201763,0.524537861215765
1271,4,43687,0.225002106522084,0.193958849123149,0.246812135636182
1272,4,43708,0.198299908244206,0.195152405014658,0.310264164405185
1273,4,43823,0.102243861436509,0.182672506887963,0.576031365650885
1274,4,43887,-0.194352017664183,0.186771533594911,0.298779475376843
1275,4,46065,0.0632128822798919,0.210991140845022,0.76465884177153
1276,4,48267,0.245145260738596,0.30113063888179,0.416146354213351
1277,4,48617,0.602046598474573,0.300757396983956,0.0460744888334342
1278,4,48723,0.647097418486013,0.316453034835297,0.0416113620982016
1279,4,49408,0.554807534921167,0.329271427981019,0.0928810584445318
1280,4,49675,0.518261294311301,0.28169727900564,0.0666398755174151
1281,4,51735,0.394096394372248,0.197825754214417,0.0471257248914079
1282,4,51859,0.284497795787892,0.196538820524068,0.148633255022842
1283,4,52093,0.297769880875315,0.186621058218611,0.111476182085988
1284,4,52141,0.331775062625827,0.186458504964691,0.076042614767802
1285,4,53342,0.231863912166038,0.160196420634619,0.14868006588384
1286,4,55290,0.0866981958812367,0.152646824299362,0.570419177342136
1287,4,56089,0.0857727771925276,0.147891160925686,0.562303286775433
1288,4,56962,-0.075483974722216,0.143254172898788,0.598577750660102
1289,4,57719,0.00669285027313826,0.142567787248169,0.962583579198492
1290,4,60023,-0.116457126908186,0.131753663907481,0.37735153676121
1291,4,60460,-0.119346646869298,0.132646279628841,0.368874063106193
1292,4,61772,-0.0179211211389383,0.116405993007349,0.877734300995647
1293,4,62324,-0.0343875200304407,0.109774763063241,0.754271755723618
1294,4,65329,0.00602556717342217,0.104836275967322,0.954198563770159
1295,4,65934,0.0676499721118828,0.105994248358538,0.523730043334967
1296,4,66048,0.0508262733663916,0.109669082614999,0.643326568133921
1297,4,66159,0.0100759754928506,0.104250849756415,0.923058199972528
1298,4,66763,0.0190143218010492,0.104794354646071,0.856123111192674
1299,4,68860,-0.0136497693453377,0.100553365478179,0.892099047162003
1300,4,68911,-0.00442919667881458,0.101314083239344,0.965154321769559
1301,4,69269,0.0124326949428104,0.100182589936901,0.901306451651265
1302,4,70023,0.010816151470336,0.0993546920465559,0.913372197928773
1303,4,70129,0.00379917297288657,0.0986041361949708,0.969287252103131
1304,4,70552,-0.00644552368837203,0.0993834777704552,0.948326095590376
1305,4,71282,0.0162988650245923,0.10052354525474,0.871288552693122
1306,4,72324,-0.0025905771596344,0.101316522871873,0.979615442461837
1307,4,72434,0.0163919164796793,0.100523502392636,0.870560164117914
1308,4,72764,-0.00661228899209831,0.0989796899393228,0.946775158515681
1309,4,73313,0.0318513416321862,0.100113677029619,0.750557963851003
1310,4,74160,0.0482277175288388,0.0997209374237043,0.628950612136357
1311,4,76499,0.0652745433970021,0.0961007176925596,0.497436903181978
1312,4,77245,0.099104249280789,0.0965689766329136,0.305474828548419
1313,4,77997,0.0357723146997642,0.0950348120383927,0.706836210300228
1314,4,82080,0.0794722130839531,0.0925189337396989,0.390932680795619
1315,4,82454,0.0549683163253532,0.0933712924150167,0.556434468145647
1316,4,82701,0.0967260210525489,0.0966852086941066,0.317791544355408
1317,4,83418,0.181132475559869,0.161168082422156,0.261830552604218
1318,4,83420,0.0896351416989383,0.159684146188144,0.57493029816381
1319,4,83425,0.0934561970193055,0.103381490390068,0.366615341977541
1320,4,83947,0.0698413924170844,0.0911175592379074,0.443892545582126
1321,4,84004,0.0627978072486841,0.0911741486306322,0.491421901172614
1322,4,84689,0.0734781014635826,0.090858204102434,0.419225643941941
1323,4,84692,0.0734781014635826,0.090858204102434,0.419225643941941
1324,4,84897,0.0876777334531136,0.0911159681684429,0.336575045705841
1325,4,85322,0.102363179981082,0.0907078688822288,0.259878204716323
1326,4,85809,0.0958117914490049,0.0908705129755895,0.292431413636555
1327,4,86292,0.0927113755350724,0.0915721889242612,0.312021019278797
1328,4,86424,0.0993957557039371,0.0906715323093459,0.273730725380022
1329,4,86904,0.0581123088189068,0.0900958870605772,0.519342833190497
1330,4,90193,-0.00608819713386177,0.0880826272919686,0.944933907155074
1331,4,90424,-0.00461098907716173,0.0868624126344781,0.957695147145957
1332,4,90554,-0.00335092372204326,0.0878346868179767,0.969589375702711
1333,4,92317,-0.0414657792177573,0.0883173576838276,0.638995850863294
1334,4,95478,0.0692778682760467,0.087406677770493,0.428547685641321
1335,4,96178,0.0661930185548183,0.0868719011195613,0.446591943123961
1336,4,96325,0.0706788587597811,0.0870540130334969,0.417398094697864
1337,4,98110,0.0596323749442109,0.0869669065565611,0.493358411920382
1338,4,98128,0.0545498432807983,0.0867345592176973,0.529802577881772
1339,4,98837,0.0813983744756281,0.0868996996438826,0.349556680428772
1340,4,98990,0.0885504687406051,0.0876185416251063,0.312882816497231
1341,4,99543,0.0636334860566514,0.0871248337595876,0.465647640424049
1342,4,102509,0.0452116775172939,0.0863127812535526,0.600737953326575
1343,4,102705,0.0541064187333624,0.0861343377747573,0.530303238736262
1344,4,103444,0.0392672555410903,0.0863308157194896,0.649499383714736
1345,4,103991,0.00854968495957631,0.0861812641129276,0.921031148005628
1346,4,105908,-0.00931424803896708,0.0862792414326896,0.914092973656326
1347,4,106371,0.00796497890852166,0.0858290060192948,0.926114659285243
1348,4,107525,-0.0347177262842011,0.0858782467016393,0.686261338170772
1349,4,108510,-0.0549354080520793,0.086100173500754,0.523860913439567
1350,4,108791,-0.0467093180778396,0.0857651983948592,0.586359767828658
1351,4,111205,-0.0529455918211962,0.0861426427108176,0.539197053567985
1352,4,112474,-0.070176441371161,0.0855193772554366,0.412432991146785
1353,4,112969,-0.0762829255256117,0.0856495252655221,0.373728746056061
1354,4,114992,-0.0430941769558408,0.0864610084821507,0.618496158417715
1355,4,115453,-0.0604335127371486,0.0860848735356849,0.483127782323058
1356,4,115541,-0.0704458001056762,0.0859121937465573,0.41278400897218
1357,4,116018,-0.0712644954806472,0.0875334768764405,0.416113669276374
1358,4,116782,-0.0904544596452733,0.0856131828964743,0.291440327308369
1359,4,117170,-0.120118296131313,0.0863543490916953,0.165103675006009
1360,4,117432,-0.115824279818233,0.087091765994251,0.184406321564546
1361,4,121939,-0.0758203043096006,0.0873781914214797,0.386133994880267
1362,4,121955,-0.0741951306491464,0.0869932609696018,0.394302137461898
1363,4,122050,-0.086412159322157,0.0861098292583352,0.316301764272282
1364,4,122309,-0.0777483062323517,0.0863832321630019,0.368712904199233
1365,4,122365,-0.085847573348624,0.086111429009334,0.319478516542334
1366,4,122560,-0.0892729874878232,0.0869150724931346,0.305063043450146
1367,4,122596,-0.0953448727910191,0.0861124364431642,0.268955431974514
1368,4,122617,-0.0934538623607979,0.0864957798413673,0.280682040586839
1369,4,123193,-0.0875422454381882,0.0852774944480936,0.30533182523513
1370,4,123439,-0.091158631771923,0.0861050342845122,0.290464388289422
1371,4,123976,-0.103155205179884,0.0857162706707709,0.229608854019939
1372,4,126981,-0.133710909697633,0.0853572461088531,0.118130906359854
1373,4,127308,-0.146229050201919,0.0855883821268457,0.0884198303170376
1374,4,127323,-0.136421972687192,0.0853389281694049,0.110806353611525
1375,4,132281,-0.0997928273358268,0.0866652912644334,0.250316598158262
1376,4,132892,-0.0545711372878249,0.0871552164655181,0.531629499488333
1377,4,132952,-0.0751426592645573,0.0871529670641791,0.389166773764809
1378,4,135298,-0.0854676337277045,0.0860484055176321,0.321268173544502
1379,4,135409,-0.0953101015729609,0.0888246131343131,0.28399756550707
1380,4,135456,0.102721794279383,0.137381018666187,0.455130126229703
1381,4,135462,-0.104858808429394,0.0961886795519568,0.276396525131781
1382,4,135873,-0.107377469270503,0.0865144676892612,0.215374329595849
1383,4,136069,-0.0785706008123525,0.0858832416785558,0.36089293152702
1384,4,136920,-0.0553134683684866,0.0858235597840802,0.519668452660157
1385,4,137351,-0.0686197201102365,0.0855386440020976,0.422972806100814
1386,4,137511,-0.0786168925167335,0.0863578031848231,0.363252639521897
1387,4,141606,-0.0246726893141398,0.0863776223400386,0.775323301466777
1388,4,142711,-0.0559368614138748,0.0854980336677957,0.513378472002973
1389,4,143484,-0.0517601585098444,0.0868996540374909,0.5518032093709
1390,4,145738,0.0306157639939385,0.0861343941427778,0.722470933801504
1391,4,147035,-0.00543540770344275,0.0855493652770629,0.949376183275192
1392,4,147814,-0.0275800639521074,0.0855039506285204,0.747220250761388
1393,4,148075,-0.0221492270220732,0.0854493831472827,0.795625280172947
1394,4,149162,0.0932185070188449,0.221523595556234,0.674152660941427
1395,4,149204,0.0138024187033525,0.0933213899034309,0.882504566831484
1396,4,149457,0.039998613359992,0.085461523009079,0.640051496489451
1397,4,149464,0.0397306181756011,0.0854360943047344,0.642194427397639
1398,4,149678,0.0462559162852005,0.085375290203372,0.588301454854532
1399,4,154434,0.0113035179220836,0.08524467883431,0.894584602625676
1400,4,156313,0.0387679929227367,0.0861202298237606,0.652870480658607
1401,4,156362,0.0527522670054368,0.0853930719311877,0.537133086393782
1402,4,156963,0.0473072252037951,0.0850311095330465,0.578322763788741
1403,4,157969,0.102070870333194,0.0972565135964782,0.294665283702825
1404,4,158123,0.0384072804026755,0.0854147599470287,0.653234300280036
1405,4,158426,0.0356226090475128,0.0856262815694192,0.677645070006435
1406,4,158963,0.0118135253937196,0.0868000369148978,0.891819441213129
1407,4,160842,0.0246946036472783,0.0880741588535893,0.779346992715534
1408,4,161760,0.00566991884666962,0.0855813034846749,0.947214830564262
1409,4,163032,0.00243912835763205,0.0854431845691294,0.977242184774202
1410,4,163327,4.93374797752022e-05,0.0869697358086725,0.999547684703449
1411,4,164943,0.00809201527034364,0.0963320107370137,0.933103005328445
1412,4,165032,-0.0235845097318668,0.0861649803664634,0.784464962302602
1413,4,165290,-0.00777315362777808,0.0852740726650855,0.927421175922406
1414,4,165509,-0.00264549453561613,0.0859669326383553,0.9754676478822
1415,4,167204,-0.0263321804926095,0.0855894310710694,0.758524844040802
1416,4,167436,-0.0369448586131376,0.0857690815484774,0.666914518973319
1417,4,167687,-0.0633219492977406,0.0854909289567215,0.459376132648803
1418,4,168238,-0.0631838192584322,0.085760022029319,0.461762878909718
1419,4,168256,-0.0571125651768087,0.085527833027431,0.504719407668671
1420,4,171883,0.018384419041933,0.0854099130509303,0.829697308170014
1421,4,172408,0.0145697479089575,0.0853774969230174,0.864596029883966
1422,4,173416,0.0100600480581861,0.0852733952498674,0.906155316007702
1423,4,173461,0.0210082445533828,0.0858330735564917,0.806786812260212
1424,4,174097,-0.0401470316697203,0.169979086866232,0.813423722363735
1425,4,174131,0.0226471248791551,0.173447201935947,0.896189288044336
1426,4,174272,0.0110290234385643,0.0874446550887934,0.899704182782299
1427,4,174546,-0.0331984670203276,0.0853925007842452,0.697677007158472
1428,4,174974,-0.0121549157558772,0.0869773345497114,0.888938733673265
1429,4,175467,-0.0184538921900886,0.0860852335351496,0.8303841165482
1430,4,177157,0.0231066771456071,0.0856384399386663,0.787458971445432
1431,4,177207,0.0208087939235739,0.085646251702093,0.808175865741184
1432,4,177280,0.0227844628314193,0.0855412588433452,0.790120244042334
1433,4,177330,0.0087342069109374,0.0858020220477456,0.918977282932533
1434,4,177633,0.0340071120030639,0.085483128903305,0.691001500487874
1435,4,177756,0.0227504582140003,0.0854937146403995,0.790312322220569
1436,4,178032,0.0384461024458966,0.0856617561111436,0.653842010814456
1437,4,178058,0.0206094370215031,0.0857846066106675,0.810278754203651
1438,4,178267,0.0188757490149487,0.0869639328831458,0.828292734672555
1439,4,178339,0.0157839477344744,0.0855967827181785,0.853806464298591
1440,4,178489,0.00855263929898731,0.0859299812456207,0.92077370673569
1441,4,178698,0.0296923708792305,0.0861784069921856,0.730641358120029
1442,4,178705,0.00749467802981679,0.0858250056243318,0.930462610146459
1443,4,178974,0.0164311191597432,0.0854978167217241,0.847710355937396
1444,4,179020,0.0149099959932206,0.0854986065216474,0.861659917790491
1445,4,179134,0.0296791608958071,0.0856436238257625,0.72914147823563
1446,4,179240,0.00762539507461024,0.0856995856795301,0.929149692507714
1447,4,179480,0.00989385897753392,0.0858614222248441,0.908327902197145
1448,4,179651,-0.00482682683129515,0.0865599995254801,0.95556232806953
1449,4,179674,-0.0264297409285328,0.0865264129228166,0.760201299781445
1450,4,179696,-0.0264396056337898,0.0868015654541329,0.760851642098475
1451,4,179726,-0.0107349720125719,0.0864403864850272,0.901236071252082
1452,4,179806,-0.0282337197191303,0.0863073777044231,0.74376357188692
1453,4,179890,-0.0133011759989508,0.0857188248704235,0.876774276659559
1454,4,180004,0.0266900446635604,0.0857819155269526,0.755879093459127
1455,4,180086,-0.0145707509000493,0.0853119923660554,0.864483834995046
1456,4,180121,-0.00755762850400521,0.0857906765284815,0.929852061109858
1457,4,182380,0.00754102709562243,0.086397877761603,0.930496414290868
1458,4,186093,0.05023890949589,0.088151997706137,0.569099687277598
1459,4,188017,-0.0465508631124953,0.0948652033710176,0.623939753645178
1460,4,191790,-0.0108778951665059,0.0876436734647171,0.901294858747463
1461,4,192266,0.0004340997602445,0.0854107771947822,0.995947644990159
1462,4,192593,0.0420480578214955,0.0891000124349724,0.637275627168963
1463,4,192793,0.00235530886932855,0.0881991605014811,0.978710564680375
1464,4,193794,0.0270879140717019,0.0854311185490312,0.75137553967373
1465,4,193943,-0.00269353562922064,0.0852749557797425,0.974819677178884
1466,4,195122,0.00178154759961657,0.0857216958488996,0.983430560703566
1467,4,195463,0.00397070244927128,0.0858978643411741,0.963156372667851
1468,4,195795,0.00533107761581447,0.0854875644052657,0.950310761612776
1469,4,196790,0.0472252802059387,0.0851841685664863,0.579662787626084
1470,4,198420,0.136334426469966,0.085895982309954,0.113361798125178
1471,4,199642,0.116106332953651,0.0850819468524463,0.173235079990926
1472,4,203027,0.0551606732123656,0.0864176854836475,0.523690293382332
1473,4,204037,0.116908742230014,0.0851377129871829,0.170570394695417
1474,4,205977,0.105502032522266,0.0850474999349169,0.215611729330586
1475,4,210685,0.377097953157282,0.185977873996469,0.0433468287672846
1476,4,210795,0.18140854125962,0.104364807213892,0.0830448003293278
1477,4,210797,0.18861579752041,0.105264312513569,0.0740165060051089
1478,4,210813,0.142534121438785,0.100690679836689,0.157784786022438
1479,4,210833,0.180287058832997,0.102795038756082,0.0803240464399188
1480,4,211091,0.100823867910298,0.0856710778800683,0.240039658532771
1481,4,211612,0.0569679159135203,0.0851868023074124,0.50409772262508
1482,4,212428,0.162958180482135,0.103182986270354,0.115160019596713
1483,4,212488,0.527810264523145,0.420406074352556,0.210135976427738
1484,4,213169,0.123063009314836,0.0852224513784993,0.149619999381777
1485,4,213950,0.140465112899849,0.084906854233191,0.0989465694034382
1486,4,217566,0.154424012781787,0.0858050124382699,0.0727604542320007
1487,4,218148,0.231148104340736,0.17343082180586,0.18345798411974
1488,4,218294,0.110445849277549,0.102429250215593,0.281651882191361
1489,4,219124,0.116608735071701,0.0857655561272163,0.174817396902109
1490,4,220385,0.169967265573932,0.174541426264671,0.330826011394526
1491,4,220692,0.128573021077008,0.0849231223608178,0.130922412182144
1492,4,221261,0.116092791125922,0.0861628299117827,0.178726859377518
1493,4,221845,0.148430010070415,0.0887772985340728,0.0954229446861537
1494,4,222510,0.113479355706699,0.0853363770072087,0.184446494838254
1495,4,223039,0.100112989776012,0.0858550389238346,0.244373351687315
1496,4,223328,0.080558219985393,0.0857813977517387,0.348316091423226
1497,4,223356,0.123137776124224,0.0853927167993117,0.150184086853852
1498,4,224819,0.0674754365273981,0.0865606799179068,0.436198103500325
1499,4,224966,0.119770980861869,0.084810423174931,0.158766122942491
1500,4,226825,-0.39329353395128,0.453251366814122,0.38613922592962
1501,4,226863,0.128573709847595,0.103394298731689,0.214498521146752
1502,4,228580,0.0743232850654164,0.085216331324593,0.383707466167454
1503,4,232107,0.0255187504344396,0.0872103168530969,0.769990962156584
1504,4,232302,0.125702435116359,0.121044099121427,0.299755292458309
1505,4,232306,0.0121664779036248,0.17147786211914,0.94347715437645
1506,4,234153,0.0535316029948086,0.0858136876638019,0.533153989520237
1507,4,234536,0.0179578868282482,0.0858391576610337,0.834409740015595
1508,4,238194,-0.0212132072067314,0.0851050571957952,0.80330536248223
1509,4,242179,-0.0582901261789299,0.0868116105144621,0.50236960650031
1510,4,243657,-0.0574975541684224,0.0854271313222372,0.501349732899003
1511,4,248600,-0.0880025381863704,0.0854665223435125,0.303868697784375
1512,4,248779,-0.0536209405729432,0.0860601658159137,0.533645178197647
1513,4,249022,-0.0598761121424327,0.0859031237893469,0.486249648419481
1514,4,249864,-0.0871968280572778,0.0853504144996827,0.307654107705704
1515,4,250515,-0.0841746510774826,0.0857343721375815,0.326867101476802
1516,4,251239,-0.0994784385528934,0.0880969768961936,0.259583435483306
1517,4,251719,-0.0998211674017834,0.0850669238449682,0.241409434428768
1518,4,256612,-0.107984058404217,0.143006806961325,0.450694080655902
1519,4,256620,0.130084935936111,0.19520143788356,0.505581929349721
1520,4,256620,-0.138547769343001,0.180530560768793,0.443328369060017
1521,4,256985,-0.0800514019843632,0.0859001156229498,0.352018608617786
1522,4,257828,-0.0507898724629605,0.0851272871695698,0.551133897255629
1523,4,259994,-0.0602807412693774,0.0864762368965607,0.48621236494589
1524,4,263044,-0.0703133928839779,0.0854754478241545,0.411282243549941
1525,4,264432,0.0485487550850786,0.0872634744236556,0.578326290211169
1526,4,265022,0.0490603213308215,0.0872272568904841,0.574171522056418
1527,4,267372,0.0749305422713752,0.0866424597202885,0.387722306709001
1528,4,267844,0.0486653917025415,0.0863305549786137,0.573309480995394
1529,4,268855,0.0475999436424355,0.0866738013152813,0.583225784733356
1530,4,270158,0.107623598660834,0.0940419130127952,0.253224215250979
1531,4,270194,0.0450490370382699,0.171731342688757,0.793225645101626
1532,4,271035,0.0526508258637733,0.0891464361981521,0.555159319538837
1533,4,271787,0.0019668282439439,0.0861386334488623,0.981796156058812
1534,4,274059,0.0182028189866067,0.0864536890471361,0.833359961399477
1535,4,274409,0.0255681082677667,0.0859742257505455,0.766341638835813
1536,4,274840,0.0418488268267274,0.0869283459918552,0.630518093845562
1537,4,274870,0.0466069347048608,0.0876368225258888,0.595185826914688
1538,4,274922,0.0546481666305133,0.0873379838789691,0.531910125614057
1539,4,274930,0.0465279686737041,0.0873360837108644,0.594544463536754
1540,4,275038,0.0189747348013545,0.0896085489816671,0.832423197485414
1541,4,275108,-0.0091189840248449,0.0928890567209466,0.921852464634296
1542,4,275111,-0.00930366911012487,0.0925470207680805,0.919981348758545
1543,4,275180,0.0264142994053791,0.0857567868828672,0.758253269854569
1544,4,275191,0.0277764027220914,0.0858482457384988,0.746468555769338
1545,4,275289,0.0407537476647634,0.0859576314598637,0.635711480297842
1546,4,275562,0.0215921438317691,0.0859773148922622,0.801853784963611
1547,4,275637,0.0426714961395382,0.0862696174497723,0.621169381584335
1548,4,275645,0.0426714961395382,0.0862696174497723,0.621169381584335
1549,4,275715,0.0276197286793547,0.0863421978254618,0.749243395956009
1550,4,275721,0.0501756759422569,0.0860099094895227,0.560016184068928
1551,4,275859,0.0270702821776784,0.0859501424337324,0.752983189998225
1552,4,275865,0.0236684580936164,0.0860421383980472,0.783415829938334
1553,4,275877,0.0236684580936164,0.0860421383980472,0.783415829938334
1554,4,276015,0.0290143087733326,0.0858807993261699,0.735681605231737
1555,4,276066,0.0387325980056615,0.0862079227482077,0.653496182484657
1556,4,276194,0.0413395607518651,0.0864542979343848,0.632827595619124
1557,4,276201,0.0421073754557837,0.0863256243571339,0.626012896706377
1558,4,276375,0.0317909226172455,0.0860347224673684,0.711967171860955
1559,4,276645,0.0202648897564812,0.0860695282623671,0.813997643033916
1560,4,276806,0.0407582981305498,0.0872747667492279,0.640779945461043
1561,4,276820,0.0487509735725691,0.0872125870439194,0.576522912202029
1562,4,276934,0.0360795443756041,0.0856879206883573,0.673969315637107
1563,4,277129,0.0432160605762494,0.0858907460865154,0.615171532873492
1564,4,277137,0.033629588921802,0.0860576738713812,0.696195841394889
1565,4,277249,0.0337699422083658,0.0862431076929777,0.695614546115486
1566,4,277276,0.0301505017853076,0.0858150498065919,0.72554078250476
1567,4,277639,0.0433595144622423,0.0859540196913226,0.614259841832978
1568,4,277649,0.0458749301490188,0.085641828925783,0.592530650280192
1569,4,277971,0.0508923214185578,0.0858788320992945,0.553824201341142
1570,4,278164,0.042830770612893,0.0861384033210782,0.619335011674405
1571,4,278914,0.0664198105829699,0.0861370803947335,0.441166864637115
1572,4,278971,0.0250820833679481,0.0863457908440604,0.771616454952611
1573,4,279037,0.0344022610752133,0.0860318766623187,0.689488178609249
1574,4,280703,0.0123926316306423,0.0858955918495427,0.885365236108651
1575,4,280859,0.00254873475674899,0.0863399202056186,0.976466732243825
1576,4,280934,-0.0190518834373418,0.0862558751006898,0.825316406501823
1577,4,282594,0.0429170357436094,0.0854575123153273,0.615837710546656
1578,4,282713,0.061492431011001,0.0857312258866953,0.473681899345814
1579,4,283570,0.055315133001792,0.0853234797334243,0.517213007243581
1580,4,283830,0.0637154788237939,0.0860198568823818,0.459363740432567
1581,4,285234,0.0526165702613563,0.0861668802471319,0.541833755696194
1582,4,285372,-0.0374786906482161,0.186919294814703,0.841199286738736
1583,4,285568,0.0579649219258455,0.0852172272244026,0.49682246925859
1584,4,287068,0.0800466366008405,0.0850071884968922,0.34701812193129
