SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1123,3,224773,0.0281071869334184,0.22659645692714,0.901353636526804
1124,3,226294,-0.201218495756116,0.104043373380732,0.0539138060990869
1125,3,226510,-0.196916068553892,0.103956929483365,0.0590145872742628
1126,3,227816,-0.180717899070934,0.106123834312691,0.0894676939485223
1127,3,228048,-0.193078297162727,0.104189626574628,0.0646961392759587
1128,3,229226,-0.131983980678602,0.109929500515226,0.23070218824365
1129,3,229272,-0.162761405631591,0.112131149858712,0.147521259956754
1130,3,229351,-0.128469833944021,0.104547542142043,0.219958841211934
1131,3,230175,-0.0892596511519998,0.104186189756983,0.392174187382756
1132,3,233663,0.0143960568206111,0.104541467490403,0.890550765395471
1133,3,234438,-0.0203971945797902,0.104376821916186,0.845177524136926
1134,3,235617,0.00930187834257688,0.104676582567885,0.929241157987598
1135,3,237105,0.0997600604075555,0.104045865899851,0.338311460023268
1136,3,238714,0.126489255435168,0.103881542966148,0.224178014104824
1137,3,238914,0.142551723782775,0.104412416371004,0.173035866142831
1138,3,241126,0.175686698572099,0.104116939452151,0.0924102224782002
1139,3,242447,0.194078641312288,0.137485811692493,0.158940730654757
1140,3,242578,0.11776401411578,0.104665113569094,0.261289663222756
1141,3,245238,0.133640681495879,0.104885769158494,0.203446837732298
1142,3,247158,0.207078050286565,0.103504501911249,0.0461936874096989
1143,3,247980,-0.0581929284078566,0.238144980879411,0.807094569957681
1144,3,248454,0.173230839712996,0.103841587506064,0.096158354368405
1145,3,249311,0.147213232570163,0.113285816197847,0.194625506489181
1146,3,249928,0.121617557222857,0.10446327671305,0.245123732701882
1147,3,251255,0.149149486380415,0.104602790952009,0.154790933787272
1148,3,251274,0.156745744095848,0.104571321458835,0.134783910983203
1149,3,251879,0.104962740695266,0.10468363320569,0.316708750095842
1150,3,251939,0.0782540645430726,0.104633119527909,0.455024447680388
1151,3,252801,0.0458238954523664,0.104655152575208,0.661758403481556
1152,3,253109,0.0707713037156278,0.104168907489101,0.497336079823913
1153,3,253118,0.0761436660946647,0.104191022883177,0.465381019185434
1154,3,253321,0.0716635775677939,0.10429874697107,0.492471412614906
1155,3,253394,0.0528240983554942,0.104692377634929,0.614179282715006
1156,3,254361,0.125779185979223,0.104741736537937,0.230614284449983
1157,3,254926,0.130004197958726,0.104539664912183,0.214476731872429
1158,3,256359,0.198734748085663,0.104326117552884,0.0576006346897395
1159,3,256593,0.20639617256753,0.104628210633669,0.0493139835342415
1160,3,256989,0.236802374914733,0.103901986631578,0.0232579714642305
1161,3,257462,0.240407523986949,0.103685806846343,0.0209865354175784
1162,3,258273,0.199358799903035,0.104061011702173,0.056199670153039
1163,3,258343,0.19445928407129,0.104255920707778,0.0629813045894272
1164,3,258579,0.203426468802664,0.104133831077055,0.0515487886794642
1165,3,258768,0.250589693162763,0.104130731964633,0.0166197542477984
1166,3,258781,0.244822290347162,0.103954913702179,0.0190653957027435
1167,3,258828,0.248500722961939,0.103558558528087,0.0169299420132661
1168,3,259020,0.258169793376716,0.104393209413384,0.013866692148511
1169,3,259458,0.227093355280414,0.104068849282675,0.0297576183937911
1170,3,260010,0.222942261632702,0.158129635642277,0.159458458300194
1171,3,261281,0.19886682418023,0.104193880223134,0.0571215567319192
1172,3,262631,0.186729698747764,0.104275035330279,0.0741914098915201
1173,3,265059,0.0352902274026498,0.104949538318366,0.736875353563819
1174,3,267625,0.0669825674479984,0.105355315573491,0.525333236371525
1175,3,272925,0.147594777845511,0.114187949487645,0.197008687149602
1176,3,273446,0.131868192190196,0.107553002944148,0.220987225257799
1177,3,273631,0.0793798799455962,0.108304722500784,0.464086975529359
1178,3,274530,0.0171549125502617,0.105829838163937,0.871320625902153
1179,3,274845,0.0164375377444912,0.104848975805973,0.875513007226542
1180,3,275765,0.0128349855767498,0.105538334305313,0.903273574673575
1181,3,278462,-0.0178303033448826,0.105541387114262,0.865939544725324
1182,3,278675,-0.0308831881924503,0.105730976165954,0.77038775778885
1183,3,278791,-0.0291010763382956,0.106380597811097,0.78458565224921
1184,3,282537,-0.0138071264573444,0.107542472022254,0.897915308135902
1185,3,284743,-0.0574571024553785,0.106122656475013,0.588558530024864
1186,3,285299,-0.0833941540183751,0.106429542068188,0.433822518740066
1187,3,285659,-0.0306949020528904,0.107084047700855,0.77455378350949
1188,3,286180,-0.119348688336739,0.109369380111756,0.275909762000712
1189,3,286440,-0.0789497159709417,0.111803713690674,0.480563293487476
1190,3,286652,-0.108716954892115,0.108684117538272,0.31784950456931
1191,3,289803,-0.126441934489599,0.106068003060682,0.234029207574397
1192,3,289856,-0.126257462858047,0.105998132529752,0.234403183137207
1193,3,289942,-0.126257462858047,0.105998132529752,0.234403183137207
1194,3,290417,-0.103432282873358,0.107088785113913,0.334777760771115
1195,3,290527,-0.0914298398591762,0.108278724006206,0.39902149731431
1196,3,290957,-0.110789989809287,0.107345329717048,0.302736769657259
1197,3,290963,-0.114793104073887,0.107376701610402,0.285769065844052
1198,3,291002,-0.0852187460811187,0.107546796280567,0.428666905456959
1199,3,291045,-0.114031725058316,0.107015390936208,0.287349151500518
1200,3,291075,-0.147942149084527,0.106518805047768,0.165743969292875
1201,3,291159,-0.118482911907306,0.107039233036391,0.269086102544741
1202,3,291201,-0.127186129118385,0.112789330348491,0.260236479829268
1203,3,291204,-0.120138381301128,0.113132778216097,0.288996274227178
1204,3,291220,-0.179439854382517,0.210118922800849,0.393688636933673
1205,3,291227,-0.270738215536916,0.210017522122919,0.198199761191143
1206,3,291349,-0.129255286661698,0.107796258043492,0.231304902151828
1207,3,291388,-0.09193527822221,0.110786827571049,0.407190404555399
1208,3,291538,-0.0273760913372296,0.208174234408001,0.895450222439406
1209,3,291544,0.0469983368410317,0.118088437784516,0.690876146917123
1210,3,292662,-0.186538990313236,0.282004181622195,0.508738642979691
1211,3,292718,0.142144478696761,0.224199659604228,0.526485922000741
1212,3,293842,-0.0842562250556118,0.121267777753437,0.487640944038702
1213,3,293851,-0.0756059746357929,0.12167033313336,0.534737381240306
1214,3,293855,-0.0656243322794792,0.119475458308836,0.583167187883155
1215,3,295047,-0.107474284136424,0.107818320350594,0.319539970281575
1216,3,295867,-0.136151739653032,0.107284310573242,0.205250760585265
1217,3,295972,-0.136352160514131,0.109287300486057,0.212986752490285
1218,3,297295,-0.137057041586077,0.105804783971675,0.196036821346404
1219,3,298996,-0.112616218238618,0.105281628040194,0.285500371262034
1220,3,299045,-0.0926519206351927,0.105430387763816,0.380109080319599
1221,3,299460,-0.0780512464054032,0.109093837356171,0.474803628915103
1222,3,299460,0.0979773987409473,0.419271258878301,0.815365002895733
1223,3,299701,-0.0762858146772627,0.105975614952046,0.472097935786455
1224,3,302380,-0.0189278165951353,0.105645738250288,0.857912436144654
1225,3,303175,-0.0130208145338617,0.208610756586855,0.950266247709421
1226,3,304102,-0.017611869659973,0.209703156610136,0.933116154361947
1227,3,304825,0.085794066391665,0.110367425304975,0.437473210806276
1228,3,304927,0.12314906712391,0.211615876790104,0.560974343346797
1229,3,305013,0.0701705420544153,0.116055428197656,0.545813596117798
1230,3,305065,0.120461866464437,0.122913895411619,0.327732216373778
1231,3,306151,-0.158990528299565,0.237003106631666,0.502762853461829
1232,3,306441,0.0589857766400828,0.147902459931865,0.69027037809097
1233,3,306783,-0.0697789662265991,0.110622745000138,0.528590475830649
1234,3,306993,0.144729895173481,0.109672157367181,0.187803967266929
1235,3,307016,0.0534828003978229,0.114134597867036,0.6396490192344
1236,3,307029,0.0144813859029375,0.110764972248504,0.896055652433292
1237,3,307036,0.025565497167145,0.111489914250805,0.818762560786974
1238,3,307041,-0.00854326462204402,0.110158593480485,0.938226593205152
1239,3,307046,-0.0114638599876455,0.110665718073355,0.917553562842055
1240,3,307057,-0.0367401809669659,0.109155390244231,0.736628983185305
1241,3,307149,0.0464063792098752,0.124562265201618,0.709702744193611
1242,3,307230,0.284516043590614,0.299547492643532,0.3428538090728
1243,3,307241,0.379462184410322,0.299249244997954,0.205616775265718
1244,3,307244,0.354685396311147,0.296860191462825,0.232971473569069
1245,3,307245,0.354685396311147,0.296860191462825,0.232971473569069
1246,3,308240,-0.28671347042966,0.214423426292862,0.182038961120045
1247,3,311452,0.0305529579289371,0.104885129334253,0.770993562991209
1248,3,312012,0.126691983156814,0.190980386180184,0.507522151189001
1249,3,313040,-0.293240364099702,0.36931505095471,0.42772222453423
1250,3,315795,-0.0240915232679251,0.109395095666349,0.82582331635532
1251,3,316056,-0.118477796106513,0.21366011722524,0.579577407096014
1252,3,316065,0.177576758452567,0.213834953903965,0.406852246596258
1253,4,2228,0.016164872699159,0.151770389212758,0.915239224644726
1254,4,2230,-0.0193494831136913,0.151441255567281,0.898404614896009
1255,4,16673,-0.148931453810997,0.187388939388038,0.427280248082057
1256,4,18219,-0.0246792209680367,0.131256946472509,0.850967277538344
1257,4,18231,-0.22534389714539,0.240309803863822,0.349028193066095
1258,4,20302,-0.0424502658837982,0.114836243171617,0.711858146858797
1259,4,21871,0.0471128184672587,0.121671847508344,0.69883249434045
1260,4,22141,0.0116428605030707,0.12168436064523,0.923828360398046
1261,4,26389,-0.171590588120244,0.246241530832339,0.48636247189598
1262,4,26950,-0.0112571269803947,0.12770552898767,0.929808160267833
1263,4,27059,0.0594269263438587,0.130701010204355,0.649620098708121
1264,4,29835,0.024282753204111,0.132392074712255,0.854577351526331
1265,4,32140,-0.0964750544012194,0.128909529230752,0.454721169466582
1266,4,34142,-0.208720671007725,0.149798491721536,0.164392806026462
1267,4,37106,0.0895554620896419,0.167642622067103,0.593536239455008
1268,4,38160,0.0734855609336886,0.181651895308183,0.686060258675615
1269,4,38200,0.0176788458467918,0.177295331137315,0.920627903214642
1270,4,39021,0.135474768080098,0.185794310215664,0.466384051192011
1271,4,43687,0.257369671555505,0.237594657103541,0.279445664059012
1272,4,43708,0.219717491433709,0.239062011770184,0.35868048675429
1273,4,43823,0.15648153225008,0.223658984102022,0.484610813370982
1274,4,43887,-0.18815433851349,0.228866293568218,0.411566579242609
1275,4,46065,-0.200653969796221,0.258208007351217,0.437619010380049
1276,4,48267,0.208235683339538,0.368967261691166,0.572857764276246
1277,4,48617,0.622828128507052,0.368928884940867,0.0922547922800019
1278,4,48723,0.613688849226193,0.388470444851284,0.115058167571556
1279,4,49408,0.36049878370315,0.404414480909967,0.373316877786573
1280,4,49675,0.046208624933243,0.346629396055948,0.89402541327143
1281,4,51735,0.134199042198688,0.243525930626161,0.581936527503991
1282,4,51859,0.17724321405181,0.241225430139946,0.462972442302848
1283,4,52093,0.156578777795481,0.229221697106696,0.49499879053886
1284,4,52141,0.175314867841831,0.229183268567785,0.444809482436627
1285,4,53342,-0.0571209849666161,0.196746611071351,0.771736052407494
1286,4,55290,-0.124928696088325,0.186910164954536,0.504322131238946
1287,4,56089,-0.152269836621098,0.181023794444709,0.400828169274051
1288,4,56962,-0.0196542369038895,0.175505905642459,0.910898010793146
1289,4,57719,-0.220597542677767,0.174204761218457,0.206236461316307
1290,4,60023,-0.329091709363517,0.160581637687399,0.0411643025761969
1291,4,60460,-0.363129029610334,0.16148245483239,0.0251464562523329
1292,4,61772,-0.263548188761629,0.141872722661578,0.0640529278410319
1293,4,62324,-0.179712097134263,0.134116618443958,0.181117354352881
1294,4,65329,-0.0579551987383109,0.128354080519427,0.651887801312756
1295,4,65934,0.0763676046748758,0.129819942102777,0.556735377238205
1296,4,66048,0.0164677718786637,0.134347161121276,0.902512412516366
1297,4,66159,0.00771038959606862,0.127674611906047,0.951878450994959
1298,4,66763,0.0310672466773987,0.128334532230358,0.808858611454881
1299,4,68860,-0.0104784142290262,0.123147310729281,0.932239306904601
1300,4,68911,-0.0167847901564775,0.124074112452106,0.892467321192092
1301,4,69269,0.0487743884101794,0.12266648913568,0.691152215877711
1302,4,70023,0.0211164086218476,0.121674223906851,0.862319593234389
1303,4,70129,0.00344844386901055,0.120758298293928,0.977234380410327
1304,4,70552,-0.00979374321858684,0.121712234187523,0.935911931882434
1305,4,71282,0.0455366548456757,0.123089564334772,0.711643591066325
1306,4,72324,0.0509681511293776,0.124050437338464,0.681419830121794
1307,4,72434,0.056801706284225,0.123076297445008,0.644712554656957
1308,4,72764,0.0067021980077504,0.121218357134227,0.955938478136334
1309,4,73313,0.0303805625028231,0.122613798642602,0.804453010459763
1310,4,74160,0.108644461426602,0.122029426187873,0.37390387733092
1311,4,76499,0.131562389665571,0.117560831036035,0.263858167765654
1312,4,77245,0.165930461204157,0.118112345582074,0.160944399275363
1313,4,77997,0.082879914606361,0.116326661062885,0.476640933275271
1314,4,82080,0.0751680844491314,0.113353552701899,0.507680407908516
1315,4,82454,0.0548408740591655,0.114368521279385,0.631872643263801
1316,4,82701,0.117883289553423,0.118409743223277,0.320148843798804
1317,4,83418,0.157823279194519,0.197553091669518,0.424891112677839
1318,4,83420,0.164116871864888,0.195453613327162,0.401660780606703
1319,4,83425,0.104042278075315,0.12663434507829,0.411861385790458
1320,4,83947,0.0830457987516224,0.111594870091139,0.457267387638446
1321,4,84004,0.0966919953437695,0.111615273267157,0.386915638803015
1322,4,84689,0.0903771825549904,0.111271025606513,0.41720954753974
1323,4,84692,0.0903771825549904,0.111271025606513,0.41720954753974
1324,4,84897,0.094796826470779,0.111619878525938,0.396299621485047
1325,4,85322,0.106071391340725,0.111144719090521,0.3405576167541
1326,4,85809,0.0892987567903329,0.111360716666491,0.423157564778831
1327,4,86292,0.106421904183218,0.112166099849071,0.343377283391623
1328,4,86424,0.0999059406007849,0.11110498373256,0.369157478298269
1329,4,86904,0.0678495326486743,0.110344253136799,0.539023792721836
1330,4,90193,0.0859267493257057,0.107776476191657,0.42583126109954
1331,4,90424,0.0911723135090183,0.106268056813374,0.391504108425708
1332,4,90554,0.0908584741263723,0.107460555315148,0.398401478795113
1333,4,92317,0.0622078866993154,0.108143298610043,0.565498366542979
1334,4,95478,0.194658273712402,0.106638004454463,0.0687837244487745
1335,4,96178,0.193811343638289,0.10597658143515,0.0682712096998967
1336,4,96325,0.186982428281499,0.10624743197054,0.0792947441246705
1337,4,98110,0.176813739439446,0.106160941048712,0.0966951489108332
1338,4,98128,0.163455372208022,0.105924616595975,0.123695383850568
1339,4,98837,0.200808529221404,0.106018837154005,0.0590311906676205
1340,4,98990,0.197100601791085,0.106946217695541,0.0661690063327544
1341,4,99543,0.197463709289364,0.106261857660393,0.0639622943139885
1342,4,102509,0.156264227188365,0.105418737809737,0.139147513379978
1343,4,102705,0.161239627627855,0.105196177093167,0.126232725299762
1344,4,103444,0.162996772324111,0.105401884878624,0.122896453132416
1345,4,103991,0.152748022561652,0.105232071237938,0.147519101754703
1346,4,105908,0.0732902494172434,0.105593889258309,0.488090665573752
1347,4,106371,0.162571571393236,0.104757314535026,0.121585190512525
1348,4,107525,0.107476298462191,0.105041782070261,0.306924994411203
1349,4,108510,0.0834936042376263,0.105412026248872,0.428852355444471
1350,4,108791,0.0902100416781998,0.104969001858179,0.390704770893562
1351,4,111205,0.0623127214958795,0.105501200271776,0.555142825672562
1352,4,112474,0.0616178801135717,0.104782118823326,0.55686991400299
1353,4,112969,0.0553795004170745,0.10496938702054,0.598123960081872
1354,4,114992,0.0785633561500114,0.105841463768708,0.458415015218401
1355,4,115453,0.0780867518583772,0.105417807102177,0.459346029291183
1356,4,115541,0.070716525619835,0.105247531496012,0.502082570698866
1357,4,116018,0.0571280524102112,0.107257712682847,0.594628862896183
1358,4,116782,0.0300987602217093,0.105001897277321,0.774548739532793
1359,4,117170,0.0125483822949831,0.106043491271352,0.905871580955612
1360,4,117432,0.0256318339999797,0.106917417036926,0.810674938094028
1361,4,121939,0.0681877794316813,0.107062600723794,0.524605167440221
1362,4,121955,0.0619467085116553,0.106597351224743,0.561525021398316
1363,4,122050,0.063418155745627,0.105553057380011,0.548346917446866
1364,4,122309,0.0635053915139283,0.105858896171519,0.548953741390523
1365,4,122365,0.0314121260592259,0.1055937784857,0.766274421118943
1366,4,122560,0.0494319378291609,0.106569329793647,0.643042765697898
1367,4,122596,0.0288129795380142,0.105631724652833,0.785190870337316
1368,4,122617,0.0122652827526724,0.106102362141647,0.908036415981091
1369,4,123193,0.0544306431310291,0.104553001039547,0.602969488919142
1370,4,123439,0.0402198646956271,0.105596407607816,0.703519265840675
1371,4,123976,0.0610426056490752,0.10513965384722,0.561889992703458
1372,4,126981,0.00646781689481635,0.104897170017566,0.95086957267443
1373,4,127308,0.0153827101200202,0.105247397298417,0.883880380787074
1374,4,127323,0.00412218252976593,0.104889983203239,0.968673376235993
1375,4,132281,0.0450158104125898,0.106309105176508,0.672230200973234
1376,4,132892,0.0652362025454544,0.106739755847254,0.541479985573769
1377,4,132952,0.0705660630897184,0.106780497074385,0.509138530826981
1378,4,135298,0.0583393685153941,0.105482936048453,0.58056607056859
1379,4,135409,0.0681676640530225,0.10889826478964,0.531735430040921
1380,4,135456,0.189448280819201,0.168078321718157,0.26044766914799
1381,4,135462,0.0112523101449613,0.117996634834484,0.924081980061334
1382,4,135873,0.00600483489978643,0.106182698553229,0.954934135395583
1383,4,136069,0.0571128066475174,0.105259932307248,0.587755690898722
1384,4,136920,0.0457736691795019,0.105139709539152,0.663566896703061
1385,4,137351,0.056057955263847,0.104810165992135,0.59308874905241
1386,4,137511,0.00570469120288197,0.105884027614654,0.95706380869428
1387,4,141606,0.0386474770269791,0.10577688314323,0.71505562816942
1388,4,142711,0.0642577296435723,0.104715072832695,0.539846110535918
1389,4,143484,0.0936210782407303,0.106360783903696,0.379338032415884
1390,4,145738,0.162092118885437,0.105152334660383,0.12409154691604
1391,4,147035,0.143363158127094,0.104492677916415,0.170937072525729
1392,4,147814,0.0858181347646865,0.104630470649547,0.412654374101705
1393,4,148075,0.0885498828182969,0.104551649182604,0.397597542359668
1394,4,149162,0.405179435915524,0.27050453735741,0.135061826987785
1395,4,149204,0.169639451401751,0.113934868355361,0.137402314083311
1396,4,149457,0.126045622517384,0.104480036788041,0.228467846624641
1397,4,149464,0.138570055015083,0.104403452589434,0.185281962982264
1398,4,149678,0.153596245349409,0.104280635226582,0.141665717305423
1399,4,154434,0.147939474725261,0.104102408064209,0.156171733710884
1400,4,156313,0.172472513316692,0.105099567444082,0.101679915167071
1401,4,156362,0.173633713302722,0.104226500193554,0.0966151038175648
1402,4,156963,0.195115509321894,0.103662374281928,0.0606283788967354
1403,4,157969,0.159472089429636,0.118991118965947,0.181041777970649
1404,4,158123,0.0870597098342035,0.104532765012046,0.405494629226439
1405,4,158426,0.114486973267241,0.104713063393252,0.274990121099635
1406,4,158963,0.128954661615155,0.106082963725349,0.224948913703392
1407,4,160842,0.0618876374302013,0.107824074458089,0.566354550245427
1408,4,161760,0.0374555813693734,0.104791115097543,0.720982855704249
1409,4,163032,0.0371979900162263,0.104621662852882,0.722391691661715
1410,4,163327,0.0116837711974024,0.10650798992421,0.912710791895563
1411,4,164943,0.00740714183713376,0.117976085243814,0.949973155919073
1412,4,165032,-0.00191152389153543,0.105535388428408,0.985559231947272
1413,4,165290,0.0598660067684168,0.104385775503092,0.566666426938349
1414,4,165509,0.0270410027282836,0.105271998854837,0.797430360843805
1415,4,167204,0.0297336842892063,0.104821484525913,0.776837084941183
1416,4,167436,-0.0138927926866071,0.10506439177745,0.894876746115683
1417,4,167687,-0.0368767515206758,0.104761687558408,0.725043742601
1418,4,168238,-0.0411863928785925,0.105086154461111,0.695346607873341
1419,4,168256,-0.0335787634781741,0.104794837357979,0.748836650487086
1420,4,171883,0.0378471404691169,0.104586993634222,0.717663947935333
1421,4,172408,0.0516001791249379,0.104528066751846,0.62186105892902
1422,4,173416,0.0631531912083372,0.104380288157584,0.5455478893852
1423,4,173461,0.0668563724947173,0.105066439671864,0.524977169893124
1424,4,174097,0.135642869223675,0.208060649207097,0.514864717868132
1425,4,174131,0.0270820034913211,0.21241697822696,0.898621595898998
1426,4,174272,0.0426139914590342,0.107069820214392,0.690869378455765
1427,4,174546,0.0345202431172966,0.104584451165034,0.741542478429443
1428,4,174974,0.0287938796482878,0.106511032802821,0.787058938633754
1429,4,175467,-0.00434752336602318,0.105433184065684,0.967131969365155
1430,4,177157,0.083780131509631,0.104795384191304,0.424559061706793
1431,4,177207,0.0590758067445741,0.104850599603538,0.573500914599157
1432,4,177280,0.073391240349026,0.104698065662393,0.483777364369522
1433,4,177330,0.0527706774310582,0.105043732445706,0.61572146506094
1434,4,177633,0.0796661081525655,0.1046267720509,0.446907823195223
1435,4,177756,0.0674489291638753,0.104651101371643,0.519661833364756
1436,4,178032,0.0659288925964202,0.104879194519784,0.530006057292392
1437,4,178058,0.0611746457865527,0.105016530447807,0.560585694882935
1438,4,178267,0.0383313657173086,0.106490264007317,0.719098410232138
1439,4,178339,0.0321804134121851,0.104819437493723,0.759018253923578
1440,4,178489,0.0470723235637259,0.105208091336033,0.654845440662172
1441,4,178698,0.0264840478632391,0.10554901599057,0.802024229633151
1442,4,178705,0.0175876946205371,0.105104847724109,0.867202472090453
1443,4,178974,0.0262587457566732,0.104703330409297,0.802120926558666
1444,4,179020,0.0396370606870796,0.10469140375224,0.705206171537379
1445,4,179134,0.00626523662297296,0.104903056610544,0.952409203996701
1446,4,179240,-0.00910649316119105,0.104954339864023,0.930906520377381
1447,4,179480,-0.00888177639959026,0.105153394549051,0.932734648860187
1448,4,179651,-0.0160660340461895,0.106005028836162,0.879621217612265
1449,4,179674,-0.049110721879999,0.105948641866187,0.643267837917895
1450,4,179696,-0.0546295235430017,0.106278052924504,0.607556478888628
1451,4,179726,-0.0169573316026935,0.105859988681973,0.872825857166567
1452,4,179806,-0.0176719862295088,0.105710466673527,0.867329276555774
1453,4,179890,-0.0171596992572753,0.104977451186371,0.87024916981043
1454,4,180004,0.00189624660157528,0.105069465264904,0.985611115081789
1455,4,180086,-0.028710600672172,0.104472747231682,0.783619710867198
1456,4,180121,-0.0215111720374057,0.105060755460275,0.83788559013102
1457,4,182380,0.00852451222044126,0.105809633078263,0.935833864522531
1458,4,186093,0.0487287211982161,0.107976205062314,0.652056734105106
1459,4,188017,0.0795505015675023,0.116141665687318,0.493828943839575
1460,4,191790,0.0622866984994433,0.107286294946141,0.561903906658855
1461,4,192266,0.0717585243584127,0.104530837481494,0.492859967773406
1462,4,192593,0.0582001841046346,0.10910915769189,0.594083779070007
1463,4,192793,0.111585847874357,0.107852160698866,0.301555336567357
1464,4,193794,0.0940094251630993,0.104520696321914,0.369034888465035
1465,4,193943,0.0648491090359286,0.104377342342177,0.534806607486877
1466,4,195122,0.0626944914593431,0.104928378269599,0.550558052872686
1467,4,195463,0.0845319898560652,0.105101170990069,0.42176990105873
1468,4,195795,0.0594861741884564,0.10464731621028,0.570094723379173
1469,4,196790,0.13655876485211,0.104115076817308,0.190502902098873
1470,4,198420,0.153051059226854,0.105254744675596,0.146806743949423
1471,4,199642,0.116959597340985,0.104286728291242,0.262829133581811
1472,4,203027,0.160491178817581,0.105549691759483,0.129273711292706
1473,4,204037,0.131444269015694,0.104309925197562,0.208454164792867
1474,4,205977,0.0961933806877986,0.104256830070642,0.356815742888967
1475,4,210685,0.4359800815591,0.227907005291232,0.0565602587670574
1476,4,210795,0.0652655666593949,0.12831195325226,0.61131700537712
1477,4,210797,0.0810073217611474,0.129427886015349,0.531793065888778
1478,4,210813,0.123466419037597,0.123488300515373,0.318081129797846
1479,4,210833,0.102641136633545,0.126319914485709,0.417024245859941
1480,4,211091,0.0800438843618901,0.105038635724422,0.446543601356885
1481,4,211612,0.0552863994686109,0.104350871635947,0.596574978314166
1482,4,212428,0.118152436461173,0.126655423344334,0.351527188552347
1483,4,212488,0.543449513902388,0.51519838085555,0.292222013897312
1484,4,213169,0.0939175745284351,0.104558331894226,0.369674453241195
1485,4,213950,0.107976656776162,0.104227439617059,0.300924587601864
1486,4,217566,0.0703375587704589,0.105497987978441,0.505386894981092
1487,4,218148,0.25351197479837,0.212502465973872,0.233676986253716
1488,4,218294,-0.00578472143245046,0.125648746214912,0.963305333399428
1489,4,219124,0.0734967495892649,0.10523705685138,0.485391714288756
1490,4,220385,0.0350599397648033,0.214035593776389,0.869978990968332
1491,4,220692,0.0753936345894019,0.10426329560754,0.4700923105558
1492,4,221261,0.0604930662015113,0.105743588141534,0.567636548151256
1493,4,221845,0.098415967282433,0.109027362081814,0.367315429851522
1494,4,222510,0.0784304100396064,0.104687714936543,0.454244969290545
1495,4,223039,0.0466417087168755,0.105317716756672,0.658133421718678
1496,4,223328,0.0337461895839534,0.105170290350716,0.74849735560576
1497,4,223356,0.0548464686713602,0.104845403208817,0.601220664450285
1498,4,224819,0.0425774362594498,0.106075841257474,0.688378283658852
1499,4,224966,0.0839658296307293,0.104062420031293,0.420279231797279
1500,4,226825,-0.265430623347409,0.555498423255193,0.633071037902108
1501,4,226863,-0.0387919646854638,0.126884831339806,0.75999365006453
1502,4,228580,0.051013178421257,0.104439549586834,0.62553658536034
1503,4,232107,0.0524390133284637,0.106780921350826,0.623668156066055
1504,4,232302,0.11565428710546,0.148338486945044,0.436110653638443
1505,4,232306,-0.0810940633760691,0.209962072776992,0.699557571633979
1506,4,234153,0.0756280569274912,0.105074857955014,0.472152686650764
1507,4,234536,0.0371717221625153,0.105113111661547,0.72382321677758
1508,4,238194,0.0178022634077354,0.104231042075426,0.864481890130022
1509,4,242179,0.0107018038897507,0.106382499999463,0.919927163390176
1510,4,243657,-0.0156266056837701,0.104684418558284,0.881423098029233
1511,4,248600,-0.0470239626739561,0.104796038810134,0.653909776775524
1512,4,248779,-0.0357535702561253,0.10543664276701,0.73473599960771
1513,4,249022,-0.0538878699820377,0.105236843928998,0.608927283959259
1514,4,249864,-0.0663613960604889,0.104621471228793,0.526295911742518
1515,4,250515,-0.0551961711147675,0.105099093786099,0.599786249405056
1516,4,251239,-0.0905882889065625,0.107977396892634,0.402061744077348
1517,4,251719,-0.0387149937765202,0.104362126830121,0.710884004849987
1518,4,256612,-0.148873744152259,0.175099288853315,0.395776462209316
1519,4,256620,0.230497961458261,0.238894173982215,0.335278541299245
1520,4,256620,-0.0811430293526261,0.221233780253334,0.714006578060108
1521,4,256985,-0.0397716790960727,0.105307921380395,0.705902475522984
1522,4,257828,0.0218629237654767,0.104299462803224,0.834087657755335
1523,4,259994,0.0266884681117172,0.105968774982946,0.801301877997676
1524,4,263044,0.00614893741654132,0.104779561292688,0.953236601968537
1525,4,264432,0.0620706820153506,0.106865329408728,0.561725079184183
1526,4,265022,0.106508450950931,0.106722587349334,0.318966107981552
1527,4,267372,0.14184086707248,0.105952729724294,0.181523871131609
1528,4,267844,0.116638649750666,0.105592255808867,0.270079373590107
1529,4,268855,0.144004720045399,0.10591575548476,0.174819394733269
1530,4,270158,0.130338027803681,0.115175662108442,0.258551643836015
1531,4,270194,-0.0104846162425201,0.210335124618319,0.960272348456136
1532,4,271035,0.165056321262002,0.108875633928446,0.130412295930117
1533,4,271787,0.160668333545844,0.105144874195791,0.127391619467652
1534,4,274059,0.107765339318538,0.105728995240743,0.308777572344886
1535,4,274409,0.0975966795500873,0.105175617241437,0.354072649752443
1536,4,274840,0.111146012414256,0.106329623812859,0.296601081982545
1537,4,274870,0.135101407033863,0.10712870090352,0.208100915984941
1538,4,274922,0.15383705178022,0.106706407257615,0.150277732715891
1539,4,274930,0.145274897089284,0.10672171248572,0.174303082039982
1540,4,275038,0.0549230301946687,0.109709528909266,0.616948988363159
1541,4,275108,0.0731183731896722,0.113694026235428,0.520566787389479
1542,4,275111,0.0763484775798121,0.113268928925541,0.500723156244791
1543,4,275180,0.112269621961012,0.104868339885313,0.285091157493405
1544,4,275191,0.118979128319596,0.104961071541985,0.257750594673024
1545,4,275289,0.122244502265444,0.105102617960423,0.245575925774007
