SNP,Chr,Pos,Effect,SE,SSH1_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2397,4,1138274,0.109226051535588,0.134690862086342,0.41794720060264
2398,4,1138987,0.104647424732509,0.135430701168042,0.440216468234679
2399,4,1140165,0.0786666007603868,0.135079986895405,0.56068891835503
2400,4,1140684,0.132586533291073,0.134795132384626,0.325978452973034
2401,4,1141284,0.125412636455122,0.135579748598721,0.355592564439951
2402,4,1144564,0.188975811659937,0.134807772285918,0.161848602239425
2403,4,1149030,0.189109774302708,0.134088465597146,0.159321074349394
2404,4,1150593,0.157947910909833,0.135539059607608,0.244671739622746
2405,4,1154148,0.131963020286066,0.291459460556444,0.650995178554419
2406,4,1154160,0.313419005645339,0.273826519544385,0.253154657205251
2407,4,1154205,0.262423037290423,0.268200484511979,0.328517699848833
2408,4,1154252,0.212474326447024,0.268325728933655,0.428978622224934
2409,4,1154263,0.202402064135581,0.268347786666542,0.451200296351989
2410,4,1154297,0.209876816407126,0.268314645872268,0.434618999583853
2411,4,1154405,-0.23227316286764,0.380419278092609,0.541876207927327
2412,4,1154411,-0.271064776507606,0.386622348416747,0.483696309184086
2413,4,1154412,-0.241645197308619,0.383489433645352,0.529022318683768
2414,4,1155661,0.19149792949455,0.349893062524955,0.58451562870602
2415,4,1155740,0.147122728924329,0.280855747796248,0.600720398566605
2416,4,1156446,0.113226078159902,0.138501399927379,0.414189295908399
2417,4,1156518,0.149212593181007,0.137062041490621,0.277050929497872
2418,4,1156658,0.148189793948876,0.137503866349001,0.281897477073445
2419,4,1156839,0.155142161107886,0.136777874596899,0.257453666724625
2420,4,1157089,0.0849813765986841,0.145204007046253,0.558750169987494
2421,4,1157271,0.132315112536929,0.135820250445722,0.330627904425604
2422,4,1158603,0.101828345427502,0.13492339507535,0.450924826578874
2423,4,1161114,-0.0975070643406921,0.386856632533911,0.801149400476536
2424,4,1161556,0.100633552260022,0.135166800078751,0.457061016518095
2425,4,1162000,0.126393763381218,0.135645886815762,0.352080824308915
2426,4,1162010,0.141075125581161,0.135216720357529,0.297511282167533
2427,4,1162013,0.138132006636997,0.135038432117968,0.30705143050642
2428,4,1166231,0.0946093262218619,0.135133868717651,0.484316274902222
2429,4,1171385,-0.0479765806039611,0.134889248944025,0.722297265467082
2430,4,1171794,-0.0337707821990405,0.135426086273921,0.803222030009879
2431,4,1171863,-0.0470790232274741,0.135333795634253,0.728142630575771
2432,4,1172380,-0.0378289534102842,0.135038632854936,0.779538555419923
2433,4,1172576,-0.038935822321763,0.134295495825761,0.772042699004364
2434,4,1172914,-0.0482609702032644,0.135203258557073,0.72134159683937
2435,4,1173839,-0.0756405509041321,0.134430840567832,0.574015004510128
2436,4,1174544,-0.0914485091512298,0.138522616443102,0.509575114081071
2437,4,1175150,-0.0283983087019473,0.134467796791807,0.832860563108568
2438,4,1175327,0.000811192243249631,0.1356395728254,0.99523165941863
2439,4,1175949,0.00168127129084278,0.135455288072334,0.99010392135047
2440,4,1176138,-0.0227899331427585,0.144865397373798,0.875084186335077
2441,4,1176852,-0.0479340063020227,0.134949192752271,0.722651606253382
2442,4,1178330,-0.0199348806606334,0.214261738688128,0.92592468205437
2443,4,1181165,-0.0267591169057508,0.136306172172252,0.8444756097876
2444,4,1184872,-0.0439568137606836,0.135299003949354,0.745459463146254
2445,4,1187132,-0.0521517010974468,0.142918817095563,0.715401309510164
2446,4,1189750,-0.0263528019988323,0.136544040479936,0.847071095598271
2447,4,1190935,0.00494912656459512,0.136240659345799,0.971042668813217
2448,4,1191476,0.0379260393618122,0.135834687476319,0.780249233665515
2449,4,1191692,0.0044530863577017,0.135845114353941,0.97386806393052
2450,4,1191935,0.0212687298808947,0.137671826747111,0.877312775954333
2451,4,1197080,-0.0436374433457949,0.135128126443906,0.746936555448373
2452,4,1197131,-0.0024846981263742,0.136395198091594,0.985476109983969
2453,4,1197837,-0.0653105356783769,0.135103373356085,0.629103230556203
2454,4,1198548,-0.0165380927404947,0.13607546734329,0.903335511880388
2455,4,1213560,-0.0538700446300533,0.136210740160708,0.692719879619094
2456,4,1213754,-0.0327360703094292,0.140164927937942,0.81546667370042
2457,4,1215342,-0.024211814204858,0.135258125323293,0.858036857260957
2458,4,1218917,-0.0102956342610018,0.135641731240621,0.93953915174296
2459,4,1218963,-0.0159306483828998,0.135309025437049,0.906344359260252
2460,4,1219676,-0.0142883060283845,0.134926238683637,0.915724095109661
2461,4,1220697,0.016621818216922,0.136253453137319,0.902974846579777
2462,4,1222379,0.00530524886284903,0.135053347011216,0.968687272585296
2463,4,1222542,0.0552794488902094,0.135423359756059,0.683376319580913
2464,4,1224469,0.0730853822497091,0.135743795263646,0.590635562754673
2465,4,1225163,0.075718513244508,0.134590945237893,0.574076291310867
2466,4,1225198,0.0512178794568283,0.134245862500933,0.703044776255091
2467,4,1225542,0.0675802929269466,0.134980002407542,0.61691615945488
2468,4,1226443,0.0503798491236759,0.134438970004544,0.708077821622808
2469,4,1227990,0.0405621366634763,0.135010659317826,0.764021045438578
2470,4,1234689,0.0937763661680889,0.135161368295672,0.488257404173184
2471,4,1235338,0.0912196461326719,0.134783269947267,0.498983963435145
2472,4,1235719,0.103163290019463,0.134743911437064,0.44441114738704
2473,4,1237546,0.0806714246631483,0.140012937274858,0.564866621213268
2474,4,1240855,0.078393046865322,0.139904239195091,0.57560734232966
2475,4,1242195,0.0287715081702597,0.135604874314269,0.832095589710847
2476,4,1242241,0.0110079469933852,0.136189053570668,0.935624206604382
2477,4,1242383,0.0279076089938522,0.134830484365233,0.83614253085081
2478,4,1246177,0.062637630389192,0.136425267080832,0.64641973542357
2479,4,1248530,0.0533351079288842,0.135191399369848,0.693438699552507
2480,4,1248695,0.0669604121471911,0.137341535121853,0.626173601515996
2481,4,1250650,0.109061849541733,0.136461095239096,0.424702778526867
2482,4,1256208,0.104725929851978,0.135002993212051,0.43842755507604
2483,4,1256509,0.0936896651355237,0.134644043660861,0.486991755282335
2484,4,1257382,0.0877606570275958,0.136711462563206,0.521328300479621
2485,4,1257441,0.100342551931458,0.1349866441139,0.457763220317964
2486,4,1259337,0.0196890717061201,0.135049576401393,0.88416925115928
2487,4,1260055,0.075543264673121,0.135599535649628,0.577808313806003
2488,4,1260275,0.114685605974251,0.136329410357609,0.400783596700169
2489,4,1261102,0.0803556971823408,0.134213840304759,0.549747652003637
2490,4,1261236,0.0831043979747883,0.134587105260725,0.537318469553725
2491,4,1261386,0.116945010532734,0.135464084111766,0.388563303372966
2492,4,1261899,0.0864157646311232,0.134811471990945,0.521930850364314
2493,4,1264269,0.0877974303554796,0.138949845395409,0.527884618899702
2494,4,1266919,0.0956066818312303,0.134749019642355,0.47847225937877
2495,4,1267444,0.107401673285904,0.13559087317191,0.428833725515785
2496,4,1268273,0.0639928357865361,0.135701229184523,0.637523983587634
2497,4,1268325,0.0761475627184993,0.136903138603192,0.578416364569017
2498,4,1270033,0.117284228649555,0.135721482728735,0.388090242956708
2499,4,1270573,0.0774180898719216,0.135681411691661,0.568642450802274
2500,4,1271005,0.0456730429418648,0.134919314962891,0.735171743522242
2501,4,1272102,-0.0031217896404967,0.148484119692462,0.983238069719913
2502,4,1272320,0.0797363021468227,0.137480563940206,0.562296511050136
2503,4,1276141,0.0314334999018285,0.135383366440905,0.81653166717531
2504,4,1276325,0.0254817554802048,0.146466421053793,0.861983443138856
2505,4,1278407,0.00567757310422456,0.134762635305131,0.966418746439729
2506,4,1278618,-0.000619292814804717,0.13591847699527,0.996367141162868
2507,4,1278772,-0.0142774658963848,0.135866113993569,0.916368190360959
2508,4,1278850,0.00549234432526152,0.134815948032026,0.967526543838964
2509,4,1279912,0.0892886345188551,0.134852152860385,0.50832478318572
2510,4,1282030,0.0559045368251472,0.135188458554141,0.679469165457844
2511,4,1284773,0.0407765895771146,0.140256166858719,0.771429025348517
2512,4,1285240,0.0542004947520591,0.135332724514396,0.689031980046492
2513,4,1287974,0.0635409012886183,0.134626863585467,0.637234195081384
2514,4,1291036,-0.102448002902205,0.28931712497851,0.723473263284258
2515,4,1291435,0.0363957476395202,0.135420915828046,0.788271253880074
2516,4,1292515,-0.0165543310303852,0.136098498371658,0.903257361154666
2517,4,1296513,0.0401934800996833,0.134459274288906,0.765171803198512
2518,4,1298073,0.0385928306066922,0.134673872500398,0.774613462149939
2519,4,1300999,0.138338282213839,0.134869962941978,0.305727815210464
2520,4,1301046,0.123045961647487,0.13511425591984,0.363084997958759
2521,4,1301309,0.118222125000984,0.134147121760611,0.378762107711462
2522,4,1304354,0.132556615450295,0.135429871333301,0.328356936831477
2523,4,1305853,0.191006209236075,0.138651517370079,0.169199843908546
2524,4,1306124,0.184230356738688,0.137037401158334,0.179688774692808
2525,4,1306509,0.246452322516039,0.134199111042955,0.0671292543014496
2526,4,1307383,0.240169636398733,0.134425789776474,0.0748547633916648
2527,4,1307724,0.243549477365324,0.231416014402657,0.293321549330577
2528,4,1311626,0.233040420965328,0.135446919954458,0.0862125590353987
2529,4,1312702,0.249848549322627,0.133817164834947,0.0627178627531513
2530,4,1316036,0.316091157445027,0.133888347359499,0.0187757590450811
2531,4,1317259,0.257965122701403,0.134180725762006,0.0553447951084669
2532,4,1318086,0.224280404497728,0.133826564789262,0.0946425330528599
2533,4,1318331,0.262536233658446,0.134670706636454,0.0520311276198049
2534,4,1318792,0.22667977758952,0.133916976565542,0.0913970236243292
2535,4,1321563,0.133843199007854,0.136398599933158,0.327134020313082
2536,4,1321800,0.161860896875815,0.137323679167723,0.239318864618982
2537,4,1323799,0.135698374489401,0.134117151653303,0.312331545387281
2538,4,1324081,0.0892120192564053,0.134407265279316,0.507287414037804
2539,4,1330149,0.0968777836765579,0.14525773173104,0.505247951572795
2540,4,1330414,0.0575511464047658,0.268825125779025,0.830605193004414
2541,4,1333470,-0.0208290424221971,0.135223112549287,0.877670452304338
2542,4,1333527,-0.00621869863673905,0.134913010760243,0.963261284957668
2543,4,1335020,0.0104841685004188,0.135583073836907,0.938407596570071
2544,4,1335357,-0.011559855056112,0.135362069454177,0.931992193639502
2545,4,1335426,-0.0557529326119301,0.134903233350278,0.679651744617123
2546,4,1335638,-0.0761891150748746,0.13465295494508,0.571876746184112
2547,4,1337043,-0.156355377094415,0.136756014957275,0.253682073788085
2548,4,1337078,-0.124707388399188,0.145743809767226,0.392765370281937
2549,4,1337113,-0.175025594542388,0.141981487002574,0.218494874988732
2550,4,1337514,-0.139867527558695,0.134504956674505,0.29911249929587
2551,4,1338262,-0.0542664544910292,0.135061374078653,0.688080939421907
2552,4,1338321,-0.0655836576192132,0.134414042476604,0.625907532790192
2553,4,1341560,-0.0025558412239234,0.137801519263401,0.985212751088608
2554,4,1342082,-0.0120339385779765,0.135423525896252,0.929242367948885
2555,4,1342134,-0.0322461434503321,0.134834145542022,0.811124855535556
2556,4,1342485,0.00295896548535175,0.134844976358273,0.982505454468996
2557,4,1345539,0.0324790853262215,0.135216607122823,0.810314319091743
2558,4,1345604,-0.0133015879781079,0.135802034511728,0.922028882375723
2559,4,1345654,0.0287800568436274,0.135407729632161,0.831805586120813
2560,4,1348313,0.000470222117029531,0.138027636387132,0.997283756833113
2561,4,1350135,-0.0224450706590882,0.1346672258406,0.867724648021522
2562,4,1352371,-0.0679415457899215,0.139495473024814,0.626523790364317
2563,4,1352461,0.0428646087094257,0.136798957919637,0.754207293075987
2564,4,1352971,-0.299650153803327,1.03654476037681,0.77268557869216
2565,4,1353994,-0.0622987710236336,0.135953518846511,0.647064997054447
2566,4,1354278,-0.0178655453121259,0.135992813415215,0.895556473957197
2567,4,1354322,-0.00236136363832625,0.134838607410657,0.986037639742158
2568,4,1354715,0.0752842678995416,0.27726377675778,0.78614538384218
2569,4,1355617,-0.0808613158628463,0.147438177318423,0.583734997628562
2570,4,1357789,-0.0124940262068064,0.137007373466146,0.927391467574425
2571,4,1358780,-0.0786684010484592,0.13653362257194,0.5648584260932
2572,4,1359163,-0.093326033083999,0.136959254680151,0.496055984321736
2573,4,1359608,-0.0363506223951504,0.134633117795559,0.787319851271094
2574,4,1360486,-0.0623657808847511,0.135583749699255,0.645813930802347
2575,4,1363156,-0.0808244315506998,0.134582533216104,0.548520711624785
2576,4,1365085,-0.0238350914284839,0.134839100675054,0.859792854066079
2577,4,1365131,-0.0350823180149755,0.134638321313517,0.794578289151474
2578,4,1367398,-0.0381401305870546,0.13482978741795,0.77743758435654
2579,4,1372531,0.0163996743302707,0.13505082145544,0.903416893357
2580,4,1375354,-0.00760411903902629,0.13541146604179,0.955249581389522
2581,4,1376706,0.0550109162616697,0.134433827649432,0.682637819909593
2582,4,1379287,-0.00133009735530465,0.13502790077293,0.992146100157503
2583,4,1380043,-0.0758061683029065,0.140174076775285,0.588986386040927
2584,4,1381192,0.0138017400077585,0.13491141686034,0.918574865871779
2585,4,1381394,-0.0384194056899291,0.135409601439663,0.776785679330701
2586,4,1383768,-0.0661474503571606,0.135597140070451,0.625977815918395
2587,4,1385147,-0.0172933032209268,0.136928724818706,0.899570952435758
2588,4,1388828,-0.135923037676433,0.269458680194354,0.614273965466317
2589,4,1389763,0.0448060143608061,0.134849601299302,0.739885191916236
2590,4,1390026,0.00247453933373577,0.135238356512286,0.985411767942314
2591,4,1391816,-0.0698189443361952,0.134785314762329,0.604781980155149
2592,4,1392181,-0.0800659605929112,0.135500958548528,0.554973253768191
2593,4,1392182,-0.0763719235765261,0.135683091273347,0.573880806727011
2594,4,1392187,-0.0935227250131413,0.135441827578122,0.490332903270344
2595,4,1401418,-0.122486071284461,0.135298344844981,0.365922067241098
2596,4,1403501,-0.0930021089608468,0.136011304917511,0.494561310445448
2597,4,1404193,-0.0467003726181981,0.135334167284534,0.730243868171003
2598,4,1404217,-0.0625553904614642,0.135740167134718,0.645192478032006
2599,4,1405373,-0.0750344516639005,0.135418079551138,0.579864813616165
2600,4,1406795,-0.0509969196001097,0.135090748229693,0.70602803602012
2601,4,1406965,-0.0935303053660946,0.134881473761823,0.48849832608203
2602,4,1408452,-0.0412245666744446,0.134543153413409,0.759477669442566
2603,4,1409487,-0.0338887755124375,0.135241466582447,0.802284805981769
2604,4,1410314,-0.0120739615130686,0.134658236404929,0.928605279599896
2605,4,1411483,0.00201649614902498,0.134870644115147,0.988079451827595
2606,4,1411837,0.00348235489988395,0.134838538597313,0.979410629540884
2607,4,1411853,0.0349877128000596,0.134842882798782,0.79542370880772
2608,4,1414039,0.169032422132622,0.140052812939633,0.228271423868089
2609,4,1414327,0.176639786045692,0.139916622344226,0.207615026944152
2610,4,1418662,0.380003528023886,0.13318381910039,0.00458295087960059
2611,4,1420155,0.233262521624887,0.133959388363294,0.0825034439337057
2612,4,1424802,0.196690365957756,0.13659497616707,0.150766903144935
2613,4,1429971,-0.0253777963896369,0.134809498346807,0.850789382404766
2614,4,1430306,0.0160380160417872,0.136154668260111,0.906298966243402
2615,4,1430469,-0.00761023700094809,0.138203634672781,0.956117521304305
2616,4,1432529,0.0272478734807368,0.134646646410138,0.839747358706879
2617,4,1432812,0.0187752018250851,0.135702201459193,0.89003802959107
2618,4,1433591,-0.00905516734269468,0.13561374971771,0.946801215066158
2619,4,1434295,0.0513033679047512,0.135670791347999,0.705549425696169
2620,4,1435743,0.202931441398288,0.135653385651804,0.135558711425224
2621,4,1436351,0.140622914053217,0.135141254216393,0.298790829891485
2622,4,1438464,0.102492443479815,0.13858778693912,0.460065279370171
2623,4,1438494,0.110893370269254,0.139208421178246,0.426219040862814
2624,4,1440118,0.122142496127655,0.135305722814651,0.367292769446928
2625,4,1440423,0.140082989464769,0.135582682960392,0.302221212471527
2626,4,1440771,0.164159783779893,0.135029293597438,0.224898441138455
2627,4,1441031,0.113613837525588,0.135953769226524,0.403900259022239
2628,4,1443639,0.0187085375506042,0.321175285112172,0.953582262277065
2629,4,1443800,0.192395475536868,0.135778335013471,0.157370087331982
2630,4,1443836,0.19391846246504,0.135063693173419,0.151957398431263
2631,4,1443906,0.212768537889063,0.1346846499082,0.115058952564069
2632,4,1443911,0.212768537889063,0.1346846499082,0.115058952564069
2633,4,1444058,0.150049119006065,0.135552472191417,0.269071490906652
2634,4,1444256,0.11778267627619,0.135859244667181,0.386560314723842
2635,4,1444337,0.145254006430081,0.135958590850303,0.286083936632728
2636,4,1444364,0.130177817693602,0.135911691254904,0.338813206720288
2637,4,1444709,0.104933813181235,0.135433327821769,0.438976210747738
2638,4,1444711,0.107908006574568,0.135189737323425,0.425292979724828
2639,4,1444817,0.149800725462966,0.135018285969318,0.267976386132157
2640,4,1445462,0.121156414483221,0.135972671765581,0.373517283566538
2641,4,1445609,0.120514557261353,0.135541139143324,0.374535289174617
2642,4,1446003,0.0954788987092596,0.135352380970604,0.481020451477224
2643,4,1447207,0.0128157773241204,0.138006500748699,0.926064622686668
2644,4,1447282,0.0549846254252601,0.140145204147512,0.695043498341104
2645,4,1447449,0.0578868484824016,0.147611497439147,0.69517903954412
2646,4,1447458,0.0642136153000719,0.160094283641213,0.688590108852445
2647,4,1447474,0.116283002371154,0.163756280333165,0.478112209064593
2648,4,1447514,-0.0269127325521197,0.234437071216882,0.90867109259586
2649,4,1447514,0.134817603489147,0.466888235100974,0.772936246437936
2650,4,1447521,-0.0198777775794055,0.150061255703258,0.894692434883392
2651,4,1447568,0.0425017939674852,0.139103668263274,0.760134679325824
2652,4,1447682,0.0129296967540091,0.138907554290584,0.925891772860938
2653,4,1447719,0.0160426938926492,0.13827978261989,0.907705679449038
2654,4,1447777,-0.0179228996017753,0.137417199972223,0.896302977120433
2655,4,1448144,-0.0471915847664603,0.138813101366972,0.734085142694481
2656,4,1448153,-0.0212417090056837,0.138139898371906,0.877879318153547
2657,4,1448315,-0.00632669001957575,0.136815337303161,0.963143078112634
2658,4,1450633,-0.0582227426806156,0.138113206266442,0.673604171431219
2659,4,1451242,-0.0896325228055314,0.138928975766048,0.519237443931605
2660,4,1451946,-0.107622393210302,0.137482301302376,0.434264067237225
2661,4,1452368,-0.0901821778330327,0.136854375351948,0.510348158840951
2662,4,1453498,-0.0700443028660304,0.137164756191218,0.609909631815149
2663,4,1455597,-0.06281668552692,0.136931253043019,0.646698787081171
2664,4,1456318,-0.180607236478997,0.146025521385844,0.216976243003399
2665,4,1456594,0.26463114107693,0.273738721940987,0.334341404357761
2666,4,1456625,-0.122718824935973,0.185025585159276,0.50760123992985
2667,4,1457873,-0.0117750016940206,0.138263739144175,0.932179815778977
2668,4,1458160,-0.0996806372389323,0.167784408659039,0.552826085439457
2669,4,1459398,-0.0188218978066386,0.138985042703368,0.892353910294758
2670,4,1461847,0.171469702479552,0.208453525061753,0.411302170873681
2671,4,1461854,0.146184018657074,0.184886116296335,0.429667100268718
2672,4,1462057,-0.0352814226584415,0.146997031668243,0.810458311462092
2673,4,1467660,-0.119811423378102,0.138510088424653,0.387625455384091
2674,4,1469963,-0.127121345148926,0.138711691461828,0.360060294744715
2675,4,1470704,-0.144429499960094,0.138433093212577,0.297515794819587
2676,4,1471998,-0.173078140149344,0.139213052323855,0.214596808110128
2677,4,1472661,-0.202998300158578,0.140025210648352,0.148022566368659
2678,4,1472720,-0.200820671051058,0.139608023270936,0.151189339599668
2679,4,1474060,-0.194802504349388,0.139939864430337,0.164785337040063
2680,4,1474141,-0.195376470904085,0.139983443002737,0.163678711765574
2681,4,1474602,-0.187450581208366,0.14272221895561,0.189903075491164
2682,4,1475645,-0.194191107754026,0.140191330716238,0.166870212431732
2683,4,1480211,-0.189010464844247,0.141271642585057,0.18178305331142
2684,4,1480835,-0.180842351507313,0.140425239797823,0.198652424049671
2685,4,1481504,-0.172423298317758,0.140706454874199,0.22123720900011
2686,4,1483867,-0.187636699533007,0.14187179732428,0.186831536442258
2687,4,1484599,-0.233821917638616,0.142116732577017,0.100802037864888
2688,4,1484621,-0.264724281128797,0.142935421908174,0.0648526375112168
2689,4,1484733,-0.226097573964756,0.139423011870815,0.10576765574655
2690,4,1484992,-0.18909108990924,0.140309358599405,0.178627964006688
2691,4,1486897,-0.189274446180548,0.14039375701733,0.178468614442777
2692,4,1488575,-0.166540565834884,0.140089002551959,0.235309736523769
2693,4,1489057,-0.184075908265036,0.139570515494747,0.188066219092017
2694,4,1489545,-0.155199977799587,0.166799688346514,0.352770262363418
2695,4,1490851,-0.0512718958411684,0.139455365819001,0.71334851826047
2696,4,1490904,-0.0641271788313826,0.150928712711297,0.671180181713185
2697,4,1491666,-0.0919718179198341,0.138679625259352,0.507637663157513
2698,4,1492451,-0.0764478883262727,0.138988741875043,0.58264708304586
2699,4,1492707,0.0749116780668159,0.151794100751095,0.6219602329112
2700,4,1492707,-0.469720825885298,0.317502994810103,0.139919472393696
2701,4,1493150,-0.0156738183765699,0.138595161814418,0.910022965711089
2702,4,1493956,-0.0677743670445886,0.137522540035691,0.622443567585189
2703,4,1493975,-0.0737781832220673,0.137634105789146,0.592264507986242
2704,4,1494081,-0.0644852314796661,0.137243393210139,0.638744902967535
2705,4,1494542,-0.0488979585267111,0.139571320103203,0.726289590892366
2706,4,1494612,-0.0516711953187705,0.138887866038549,0.710089766843805
2707,4,1494869,-0.0342447238443708,0.138545146132354,0.804917449045305
2708,4,1494944,-0.0586496856341621,0.138521966420853,0.672264001212857
2709,4,1494974,-0.0777023147614928,0.138554507235541,0.575285008970822
2710,4,1495032,-0.0395317444923691,0.13866985804914,0.775751463982862
2711,4,1499852,-0.0630880576116267,0.141651447925098,0.656321551859159
2712,4,1499970,-0.078093583901655,0.144222683057603,0.588518902071261
2713,4,1501685,-0.0270276309244127,0.137682597227327,0.844485269438839
2714,4,1501834,-0.0231509972231891,0.139211631179779,0.868015494475478
2715,4,1503576,-0.0269317949634947,0.136543720444372,0.843753755614813
2716,4,1504976,-0.121555299871947,0.143672537760104,0.398093538518677
2717,4,1505243,-0.0386933356465131,0.137060725456493,0.777872819847859
2718,4,1505373,-0.0202841005502499,0.139833567049094,0.884747172254803
2719,4,1505397,-0.0603552659141662,0.143809454858889,0.674967870746698
2720,4,1505683,-0.265823979368883,0.169202429676293,0.11706896257377
2721,4,1505691,-0.140264402875421,0.223038684987412,0.529834832917461
2722,4,1505703,-0.204556535667468,0.268978213290765,0.447466524801753
2723,4,1505869,-0.105226724360602,0.141983666515534,0.459114306210268
2724,4,1505904,-0.0607452581336774,0.141792009831251,0.668613194693213
2725,4,1506371,-0.00940973150410973,0.136930902433053,0.945252337606216
2726,4,1506383,-0.0207197051290794,0.137995772662175,0.880734085477163
2727,4,1506424,-0.00863696746615039,0.138160974250343,0.950189054026649
2728,4,1506930,-0.0408892071945659,0.136650420471253,0.764944549285094
2729,4,1507893,-0.0780033215135907,0.138375776526311,0.573311833391405
2730,4,1508550,0.00331270401420936,0.136697642490846,0.980679806583303
2731,4,1508644,-0.0296442597947552,0.136668642163064,0.82840684197127
2732,4,1510975,0.0238390358250904,0.137060236238744,0.862019322298793
2733,4,1512432,0.0635163669243316,0.137294265456889,0.643915054894265
2734,4,1512726,0.0554545019582904,0.136767191013123,0.685380337558429
2735,4,1513542,0.0461117677279139,0.139270679076279,0.740769495374052
2736,4,1513733,0.037107114820343,0.136924280329023,0.786545864399896
2737,4,1513956,0.0943856401375189,0.274964709303943,0.731603779819184
2738,4,1514408,0.0733962822353561,0.13741245514892,0.593586959757542
2739,4,1514885,0.0100176216406472,0.140543012285385,0.943216887065943
2740,4,1515034,0.0155557127558658,0.138553503410297,0.91067136396697
2741,4,1515708,0.0488171961903003,0.137580449886795,0.72293142877741
2742,4,1515742,-0.0136281384091822,0.140879253922753,0.922990705689352
2743,4,1517320,0.0777225902874615,0.136743163047378,0.570135815555455
2744,4,1517680,-0.33861633050865,0.239093417460639,0.157583768805819
2745,4,1517858,0.111098900045942,0.140050979833354,0.428150659285935
2746,4,1519301,0.0465772493484693,0.142608732873335,0.74415744344555
2747,4,1520148,0.132064589312312,0.136091438656293,0.332506250681979
2748,4,1520501,0.117038322784017,0.136004874296919,0.39007274839085
2749,4,1521315,0.130186764732278,0.136365340004316,0.340387277672558
2750,4,1521582,0.123986376865695,0.136243268101378,0.363424097507206
2751,4,1521747,0.10179212233371,0.138186610255552,0.461837882112726
2752,4,1521818,0.241433587747951,0.208933788866026,0.248646518711944
2753,4,1522428,0.00412009176192329,0.162190860441842,0.97974808200283
2754,4,1522507,0.0811590087849836,0.202511888346311,0.688838031141741
2755,4,1522714,0.0324067634341898,0.147785095636902,0.826556318608231
2756,4,1522717,0.0420249110102249,0.148561501435143,0.777435490612637
2757,4,1522735,0.101949792493362,0.146298305861401,0.486347537955818
2758,4,1522862,0.116770223717885,0.136261328835417,0.392049534323032
2759,4,1523350,0.0587763414447016,0.144256493225401,0.683929404194293
2760,4,1523440,0.127401885949815,0.332837769179747,0.702117179771613
2761,4,1523444,-0.306283991441146,0.279500861836499,0.273902483073986
2762,4,1523446,-0.254765405501265,0.278705351524619,0.36128665037956
2763,4,1523482,0.159873075510832,0.332798069720537,0.631247216316763
2764,4,1523491,-0.187828243538422,0.292130976780977,0.520668109691552
2765,4,1523500,0.0911231405201152,0.302783172426542,0.763628433807094
2766,4,1523584,-0.0899299899934265,0.45738173101065,0.844238762009032
2767,4,1523587,-0.177136091665325,0.469936589151577,0.706447538583177
2768,5,8786,0.172913653567047,0.135385818041433,0.202373964767874
2769,5,9566,0.189330720407221,0.135840145527648,0.164262087539329
2770,5,11033,0.141031174255338,0.135055825875448,0.297087291833674
2771,5,11244,0.180507752819495,0.135302166586523,0.183028369976549
2772,5,11370,0.142825305032519,0.135266765151653,0.291745700718838
2773,5,13215,0.164517916653258,0.134833983133735,0.223221863800304
2774,5,13449,0.18078148705761,0.137256793755877,0.18865806003227
2775,5,13572,0.290413700973694,0.268093418667681,0.279434334313681
2776,5,13639,0.147583414219738,0.134537051968698,0.273401267363775
2777,5,13690,0.158277627696721,0.135305955876532,0.242880423489322
2778,5,14028,0.122423135355552,0.134783803487283,0.36434330535718
2779,5,16072,0.0984112704188508,0.140948405551597,0.485506953097056
2780,5,18746,-0.0042706413563588,0.137666072245552,0.975269732290985
2781,5,18800,0.0418989328973332,0.136368195130123,0.758835357587028
2782,5,18904,-0.0171546810274061,0.157548750566928,0.913355645430688
2783,5,18920,-0.247438240213112,0.3866672265194,0.522636104217793
2784,5,18994,0.0192461351907054,0.163759018049635,0.906509150200742
2785,5,19045,-0.0504727455091007,0.268550499122909,0.85102769231693
2786,5,19049,-0.0504727455091007,0.268550499122909,0.85102769231693
2787,5,19051,-0.0801270249500927,0.268555370047402,0.765601560346774
2788,5,19082,0.0291935077745809,0.268711321624533,0.913547666031592
2789,5,19084,0.0389254948704316,0.268834593630637,0.884956568044581
2790,5,19368,-0.0391496296917633,0.136802112583739,0.774910366253953
2791,5,19504,-0.181132407008907,0.183882891065258,0.325278011912665
2792,5,19513,-0.27689730200838,0.187721843927525,0.141093011976084
2793,5,19517,-0.258108947710199,0.193464653580558,0.183017990599938
2794,5,19542,-0.193906220939028,0.243153977591832,0.425718456285939
2795,5,21341,-0.29175974747729,0.554312316109263,0.598978774224884
2796,5,21342,-0.151938605252009,0.501373355926424,0.762034204552788
2797,5,21355,-0.264836249186832,0.481645563074598,0.582765085471179
2798,5,21358,-1.04809437859541,0.77497320162839,0.177104595148373
2799,5,21504,0.273061787890969,0.36627192482652,0.456455612848246
2800,5,21509,0.135655180650829,0.380551614231972,0.721701688413137
2801,5,21529,-0.140039823250468,0.308538929583634,0.650193713675436
2802,5,21532,-0.183294743866425,0.313148622539047,0.558700986515129
2803,5,21533,-0.195590036402427,0.319035462006252,0.540226980285272
2804,5,21552,-0.419209606334947,0.389545937660359,0.282595405950123
2805,5,21558,-0.602514819504099,0.362578168769354,0.0974503602032067
2806,5,21954,-0.177490380378165,1.27559866334388,0.889416648572291
