SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
2113,4,825273,-0.337167921493716,0.134604483359377,0.0126993497613532
2114,4,826151,-0.316638256473592,0.133363617826145,0.0181189561603184
2115,4,826324,-0.293050647054961,0.133669059953981,0.0290059067357498
2116,4,831797,-0.353825061657164,0.142951959322886,0.0137875535870931
2117,4,831877,-0.354153753451326,0.141862698924361,0.0129995160690482
2118,4,831973,-0.310566798519328,0.135812006435217,0.0228024750673909
2119,4,832289,-0.345141218210092,0.133349219910023,0.0100450437919945
2120,4,834790,-0.22572925693928,0.13303706693759,0.0906274196391053
2121,4,835165,-0.232079184503252,0.133688454766663,0.0834416414172399
2122,4,835337,-0.220452601052858,0.133602630143987,0.0998197475469124
2123,4,838720,-0.0660916173275082,0.133800627211659,0.621644494801854
2124,4,839960,-0.00972180952207152,0.133466104037921,0.941973868899536
2125,4,842152,0.00528388256495066,0.135288204522456,0.96886742826641
2126,4,842326,0.0293039344875649,0.134877517102515,0.828128676184362
2127,4,842566,-0.0171464167187788,0.134113776815739,0.898340657028544
2128,4,843045,-0.0373963562326878,0.133812833225191,0.780049642933598
2129,4,843203,-0.0288302479959318,0.134055467697111,0.829843110790674
2130,4,843659,-0.0641143599916163,0.13397251559961,0.632545437412957
2131,4,843707,-0.0456869314911755,0.134336271285004,0.733988178721412
2132,4,843818,-0.0401664062553921,0.134254895206093,0.764978619317814
2133,4,843920,-0.0558646058317867,0.134367545543281,0.67783850277781
2134,4,843927,-0.0676993150677471,0.134838398442046,0.615926088347966
2135,4,844384,-0.0692362867008551,0.134494047390654,0.607021448847227
2136,4,844958,-0.0982758045607923,0.135290129770354,0.468070200801891
2137,4,845665,-0.189893953489193,0.13662496410904,0.165437516977591
2138,4,845722,-0.16586863905942,0.136421761318146,0.22485385263928
2139,4,845828,-0.317305733882117,0.264890317106365,0.231769001451739
2140,4,846867,-0.116191933630373,0.135772002991755,0.392696036878018
2141,4,847743,-0.0280145924711789,0.133425952357342,0.833817217874144
2142,4,847796,-0.061058382991559,0.134000164313572,0.648915359530334
2143,4,847822,-0.0410615584814936,0.133829016728158,0.759160497265146
2144,4,848136,0.0468872239734022,0.134015259903785,0.726648798300879
2145,4,849577,-0.022293377841812,0.134639232053854,0.868583362372114
2146,4,850450,0.0100203460899571,0.134653192728975,0.94072156424324
2147,4,851053,0.013295517020982,0.134606727464242,0.921374531127856
2148,4,851208,-0.0127484817819637,0.135281279656514,0.924974478776033
2149,4,851282,-0.071078386436652,0.13466643187256,0.597962322325266
2150,4,851750,-0.0240138549501268,0.134782179183321,0.85869333631244
2151,4,852621,-0.0200324303204599,0.135820312166325,0.882827778087426
2152,4,855191,-0.083938261424425,0.135687381792894,0.5365689266796
2153,4,855322,-0.0417347322924758,0.134671840056107,0.756820268644524
2154,4,855709,-0.0470266389765962,0.134279876793636,0.726387273079785
2155,4,856696,-0.0650609713896512,0.134404536260927,0.628637590663072
2156,4,857609,0.00539030417127895,0.134422852861785,0.968036380941426
2157,4,857970,-0.0153843430467302,0.133881762001065,0.908581852930351
2158,4,858371,-0.0171012029943736,0.13357536246511,0.898200805754063
2159,4,861346,-0.102875027706265,0.133695274498482,0.442126588242298
2160,4,861441,-0.108911698860967,0.134483713257882,0.418571693607074
2161,4,861470,-0.0694498082071593,0.133689067636114,0.603746351693348
2162,4,861549,-0.133970475639521,0.136785082011073,0.328041698821414
2163,4,861716,-0.158037647678682,0.134574739206664,0.241047070723879
2164,4,861801,-0.132137118196064,0.137543715037388,0.337364728831008
2165,4,863802,-0.0347172433562291,0.138417078303309,0.802102155262979
2166,4,863847,-0.121838071254067,0.134830285603447,0.36680244001573
2167,4,863856,-0.114911578642815,0.135090584238054,0.395553684798129
2168,4,864546,-0.0601844536069825,0.134820066753577,0.655577892887366
2169,4,864960,0.14802978048295,0.352493105675632,0.674776844362527
2170,4,864990,0.057864321305607,0.284082083795942,0.83871411348621
2171,4,865297,-0.0492454435980934,0.135055046522864,0.715604176698538
2172,4,866929,-0.0517071552981718,0.133799334954726,0.699394034752488
2173,4,867989,-0.0838781725993432,0.134616150653672,0.533626775055535
2174,4,870200,-0.0933158164945179,0.134118551355497,0.48702997546349
2175,4,870855,-0.0968160940566851,0.13644283082189,0.478437636780018
2176,4,871120,-0.0773107712564844,0.134581569466546,0.566027259870412
2177,4,871373,-0.0636179694057784,0.137464588627047,0.643796237278289
2178,4,871622,-0.344082067522753,0.369930492571125,0.352941341892901
2179,4,871818,0.521393855086906,0.886711852517709,0.556902759760317
2180,4,877779,-1.80958901297998,0.598807757046107,0.0026945781586545
2181,4,877783,-0.0923821932915541,0.367575190134436,0.801706232113044
2182,4,877784,-0.037530291165714,0.334250554393611,0.910663704529921
2183,4,877793,-0.266769579397918,0.265123223013245,0.315003891575563
2184,4,878026,-0.185826621458574,0.265260483560212,0.484049155448955
2185,4,878087,-0.0754835992207195,0.267522653624927,0.777987880509176
2186,4,878249,-0.00868468945550782,0.142185470061526,0.951330058417709
2187,4,884220,-0.179761758942244,0.763890584824334,0.814093754564872
2188,4,884423,-0.0117380360378588,0.141543753555706,0.933955257007249
2189,4,884500,-0.00867216633965817,0.135911989812459,0.949159844737587
2190,4,884706,-0.112749254092837,0.134757355007051,0.403336539266998
2191,4,886952,-0.124345094333199,0.15641598502684,0.427168545930355
2192,4,887046,-0.102703335879155,0.13823282153649,0.457991822026526
2193,4,888476,-0.123737169245628,0.135445091173488,0.361571819738738
2194,4,889739,-0.0703835746155325,0.135723715842908,0.604378725439595
2195,4,889957,-0.117437381508425,0.13372864653897,0.380445160334226
2196,4,891344,-0.074370637320378,0.134299956329309,0.580090164169397
2197,4,891466,-0.0865400838170803,0.134428757467459,0.520148003300488
2198,4,892444,-0.101082783210178,0.13423537970351,0.45193595765879
2199,4,892532,-0.147753684400399,0.265303286652604,0.577932488720407
2200,4,894785,-0.0866024454581954,0.136893230991549,0.527386382284685
2201,4,896181,-0.109675416707157,0.135087478044102,0.417405093958093
2202,4,896785,-0.071013240510146,0.134782190447626,0.598611971484273
2203,4,903873,-0.0273809296808066,0.135676230375424,0.840180879437831
2204,4,905250,-0.0201712992687908,0.142451879169066,0.887476115339654
2205,4,906490,-0.0518698625771847,0.13570942834352,0.70253362891061
2206,4,908655,-0.0774791283479028,0.134971399295676,0.566305581825176
2207,4,909027,-0.122049532494766,0.134562852695779,0.365021492850844
2208,4,909524,-0.0319972362504185,0.134777479903933,0.812478099651889
2209,4,910018,-0.0540591955859711,0.134416180715108,0.687796632895866
2210,4,911454,-0.116290787629473,0.139484456522873,0.405003350834174
2211,4,911766,-0.110978946007212,0.134028719862476,0.408216572043269
2212,4,912340,-0.0413792602700164,0.144002264212717,0.774011836012178
2213,4,912509,-0.0869505372808244,0.134037011455022,0.516950577927793
2214,4,912557,-0.114970343468294,0.134118371938971,0.391899167700826
2215,4,913736,-0.202521668981495,0.134317154706965,0.132503449300663
2216,4,913917,-0.209697631649914,0.14302066555833,0.143482635453892
2217,4,914816,-0.173754522675627,0.136827237018555,0.204962919396415
2218,4,914902,-0.195036107321201,0.133516627547054,0.144970060474244
2219,4,914952,-0.171564678082746,0.135017584331555,0.204677888664328
2220,4,915199,-0.167672577758379,0.134006368781002,0.211679735470075
2221,4,915370,-0.186950722728976,0.136948782734858,0.173086545909722
2222,4,915378,-0.174365841979334,0.13686651434101,0.203506971931768
2223,4,915455,-0.172913959762662,0.136833708647248,0.207178954637787
2224,4,916142,-0.239500778724934,0.13436859255191,0.0755407285672546
2225,4,916254,-0.228360090555015,0.13470266183702,0.09090220479257
2226,4,916444,-0.189627251660191,0.135107727810134,0.161339002991688
2227,4,917149,-0.247455515564708,0.136363722818627,0.0704228895581162
2228,4,917833,-0.172490455582523,0.136929762998462,0.208609732646604
2229,4,918606,-0.146662832033544,0.134664852026877,0.276854894689202
2230,4,923675,-0.180005803909703,0.133879960695839,0.179639946543524
2231,4,924091,-0.151347014985268,0.13458120929412,0.261532169413227
2232,4,924619,-0.134667436589407,0.136375696070511,0.324086740566165
2233,4,926173,-0.07833542231108,0.138916101652331,0.573177162061199
2234,4,926384,-0.115973220875664,0.134440887702294,0.388924640739758
2235,4,926385,-0.115973220875664,0.134440887702294,0.388924640739758
2236,4,926405,-0.150704128845933,0.134852017973557,0.264518434645366
2237,4,926695,-0.158409316778321,0.13430183778595,0.23899256574229
2238,4,926907,-0.156901809186666,0.135347724253372,0.24713797015427
2239,4,927194,-0.193241869733076,0.134326371138784,0.15115000309425
2240,4,927218,-0.188476669813364,0.134208124385953,0.161090586787032
2241,4,927223,-0.18722337261259,0.134350514516795,0.164332048858309
2242,4,927509,-0.193370463324848,0.134075268241386,0.150117639438906
2243,4,927559,-0.164541961268202,0.135878707774292,0.226725683038199
2244,4,927577,-0.180269179394252,0.135435967082992,0.184038543163559
2245,4,928575,-0.188408548141306,0.133957532019926,0.160461440247881
2246,4,929694,-0.184778398159784,0.133451859453433,0.167047177241493
2247,4,930648,-0.152480115765039,0.134179029904372,0.256562980067431
2248,4,930822,-0.0727392760239878,0.136369628535872,0.594093831601171
2249,4,930823,-0.0769500130609287,0.136113659606553,0.572204071257163
2250,4,930964,0.185529772488095,0.182614707391535,0.310342865293044
2251,4,932727,-0.00756897194195535,0.133548133640524,0.954835370929238
2252,4,934187,-0.0163347480477505,0.133146583554203,0.902428383307119
2253,4,934911,-0.00334536311373174,0.13384674207668,0.980073886309644
2254,4,936493,-0.0268024217925303,0.134582558428377,0.842258295647167
2255,4,936521,-0.0512445339523728,0.134259315396615,0.702925963085092
2256,4,936663,-0.0293446721574036,0.133432552586951,0.826059501659788
2257,4,937563,-0.0364430978202715,0.133889465904229,0.785636648772447
2258,4,937735,-0.0183059179726681,0.145765311224563,0.900132030505385
2259,4,937744,-0.0432961004262569,0.145490212943955,0.766192905803153
2260,4,938323,0.032526185120398,0.133639516392851,0.807846616732429
2261,4,938510,0.0469248971947654,0.133555112683217,0.72553367254573
2262,4,938617,0.0496859660922596,0.132833786174931,0.708594550389063
2263,4,941039,-0.0202296428834259,0.13302533628021,0.879215757606651
2264,4,941936,0.0543495330963842,0.133432576916253,0.684021097180597
2265,4,942067,0.0316347655308735,0.133538126697489,0.81287420472817
2266,4,942069,0.0316347655308735,0.133538126697489,0.81287420472817
2267,4,942533,0.0650099882913439,0.135544293431571,0.631793411401337
2268,4,944445,0.0960310319310793,0.133966781390634,0.473954735503812
2269,4,947317,0.0420285699535728,0.133649030495345,0.753350108901624
2270,4,948413,-0.00752366158780474,0.134264847736991,0.95534485142137
2271,4,949523,-0.0155998625073361,0.133926620182767,0.907337843002843
2272,4,950108,0.00484776525735212,0.13332303732358,0.971015026372101
2273,4,953287,-0.0385692827718415,0.132898618272404,0.771821535585933
2274,4,956734,0.110270163027556,0.133397413754091,0.409005794783782
2275,4,957589,0.106893621554031,0.140014593303648,0.445707212395017
2276,4,959283,0.161951114413363,0.134355187721855,0.228858124509697
2277,4,960412,0.0793339745869441,0.13553157498501,0.558683589372588
2278,4,960833,0.146229762235427,0.133805891848548,0.275204930925477
2279,4,961744,0.204694941142103,0.133991785195798,0.127490541979584
2280,4,962979,0.214579206873785,0.132412384316738,0.1060098167933
2281,4,964771,0.241219911915907,0.138732763833254,0.0829527228918547
2282,4,964930,0.22969639281648,0.132898558035834,0.0847983660177488
2283,4,965160,0.216604083402551,0.132396745938801,0.102726086525223
2284,4,969630,0.282021498034829,0.132999283425871,0.0346630722188266
2285,4,971731,0.397887971878372,0.267331798091402,0.137546768082937
2286,4,973283,0.285166629150348,0.132129343924648,0.0315830791241667
2287,4,974042,0.244628471856061,0.133021412441001,0.0667526363414886
2288,4,974632,0.25639933361694,0.133167604396329,0.0549839036746932
2289,4,974689,0.225920709756516,0.133884263350007,0.0924034801840421
2290,4,974731,0.255883283380047,0.134708915458426,0.0583100268603241
2291,4,974814,0.243499944572242,0.136383893270101,0.0750547218099082
2292,4,974820,0.231649949499721,0.136649859720145,0.0909177716641744
2293,4,974882,0.286034399202662,0.136130181209018,0.0363334738697357
2294,4,974883,0.280713668822726,0.136347385588159,0.0402455290789024
2295,4,974990,0.236168890509998,0.137683405348731,0.0871670399931329
2296,4,975039,0.247294244583915,0.136364551594684,0.0706070559856467
2297,4,975090,0.268280720091538,0.134044021413882,0.0461102708834743
2298,4,975108,0.27084356126205,0.135114635708547,0.0457748996043387
2299,4,975149,0.27521678292571,0.137634379122918,0.0463070203970794
2300,4,975156,0.254945575726168,0.137744935165101,0.0650259595523322
2301,4,975252,0.250028184292507,0.132053561280813,0.0591243042872112
2302,4,975354,0.263541169499892,0.132346164201297,0.0472180574667981
2303,4,975573,0.25911880384691,0.132563483663794,0.0514102024937237
2304,4,975702,0.262336658388029,0.132193766687499,0.0479756112297885
2305,4,976036,0.239835482592509,0.135615203638849,0.0778409624119808
2306,4,976174,0.287066534959732,0.138150673736354,0.038438670242356
2307,4,976264,0.28571329525078,0.135945817932876,0.0362904254283155
2308,4,976271,0.278366476941237,0.135785248281504,0.0410978900615626
2309,4,976707,0.312379117155773,0.132065970069012,0.0185542314746902
2310,4,977037,0.249194549258792,0.132045465031357,0.059955366579238
2311,4,977428,0.292576592837512,0.135128199128014,0.0310435197711691
2312,4,979983,0.319140969218385,0.133147518645816,0.0170539560250486
2313,4,980596,0.266251361055896,0.132705195013431,0.0455826738568605
2314,4,980779,0.257852954703083,0.132377901794574,0.0522246741458571
2315,4,980835,0.276738369354966,0.132836610838837,0.0379431084176171
2316,4,996583,0.167745598196194,0.133541258729383,0.209898406782678
2317,4,997624,0.180642514792576,0.13273545634084,0.174406739188814
2318,4,998174,0.221036288923094,0.132562201560474,0.0963186414010321
2319,4,1000959,0.216672107045221,0.132804514636202,0.103674182567685
2320,4,1006085,0.209206806412906,0.132823595254975,0.116135449803278
2321,4,1013362,0.256383655600788,0.134996118672531,0.0583541467239718
2322,4,1013533,0.280041435814171,0.131882806834852,0.0344145894473942
2323,4,1013882,0.281041440434444,0.132084818978372,0.0340516500197019
2324,4,1014176,0.272881509956745,0.132330580454206,0.0399277399298735
2325,4,1015219,0.239801790091961,0.132666421307938,0.0715269879124334
2326,4,1015754,0.257779720706655,0.133714604894818,0.0546775746205461
2327,4,1016051,0.192180519004965,0.135657624645853,0.157464684658729
2328,4,1016202,0.243005249302255,0.135197190479778,0.0731245494545878
2329,4,1016647,0.205958753462054,0.133402566988928,0.12351120264675
2330,4,1016717,0.25665895906627,0.136146596454176,0.0602285269794221
2331,4,1017795,0.24762117721653,0.133599690916316,0.0646511748633865
2332,4,1018597,0.194800745321489,0.132875066202972,0.143526393339442
2333,4,1018955,0.183104584455959,0.134689941020714,0.174870995792564
2334,4,1019310,0.221295182740491,0.134365817619451,0.100456060918961
2335,4,1020874,0.227092639184511,0.132344849038849,0.087054812413727
2336,4,1022771,0.259032351421052,0.133725153953193,0.0535367697390682
2337,4,1026744,0.247561462841331,0.132454657952459,0.0624468196225576
2338,4,1028509,0.212375571897958,0.13375849083461,0.113237258056707
2339,4,1029308,0.255098482614591,0.133533836114746,0.0568961328261144
2340,4,1036857,0.171257418475175,0.133618650299833,0.200793323856164
2341,4,1040300,0.194308273132774,0.13286864625716,0.144518937645371
2342,4,1043992,0.213053806494581,0.13241306428879,0.108508297979633
2343,4,1045331,0.15155223829949,0.151563963212486,0.318032877599826
2344,4,1046913,0.0874922807349101,0.133026943878714,0.511157345362639
2345,4,1047131,0.085835886116405,0.13285058895237,0.518628940693082
2346,4,1049568,0.00202295372909618,0.134423115899861,0.988001470046793
2347,4,1051775,0.0278063962123883,0.133138041514708,0.834682774988158
2348,4,1051793,0.0393644011070011,0.13386573284651,0.768885776451753
2349,4,1052459,-0.0448804612970789,0.133907889534388,0.737704077538355
2350,4,1057927,-0.0192512301646,0.43031004950735,0.964341405443235
2351,4,1057929,-0.270299257668341,0.364199492776474,0.458475682960204
2352,4,1062037,0.105763294659188,0.134693576887642,0.432854733211077
2353,4,1062762,0.0806548971164981,0.133013962177267,0.544662710056737
2354,4,1064285,0.0505545940461214,0.133816606074925,0.705813556292872
2355,4,1066022,0.0987699120120632,0.13299195908426,0.458171897023978
2356,4,1066228,0.0598449865772961,0.133434391408245,0.654069383631403
2357,4,1071689,0.109989451488816,0.132979630086581,0.408730620158267
2358,4,1077589,0.159645955652942,0.132900154607068,0.230460629226469
2359,4,1077718,0.215729983849606,0.132629144111589,0.104721725161274
2360,4,1077851,0.183080429943754,0.134646054589708,0.174787574676898
2361,4,1079690,0.128903944321667,0.13302101015481,0.333183967566101
2362,4,1079853,0.112716365882303,0.133347052716879,0.398523869175907
2363,4,1080944,-0.100672458550379,0.214456966477086,0.639052379493177
2364,4,1086372,0.438806761665411,0.131907498622635,0.000971491119315899
2365,4,1091087,0.47575237763196,0.130275993538725,0.000299741006375152
2366,4,1091200,0.449665679056868,0.131682110247409,0.000712603110503405
2367,4,1091234,0.441577426736527,0.132422969901511,0.000944893480032599
2368,4,1091966,0.422517046859003,0.131641718526736,0.00145107241264249
2369,4,1094122,0.376271840606174,0.133154432911712,0.0049841469638498
2370,4,1095022,0.363407740545116,0.132076319635811,0.00623840514168925
2371,4,1095148,0.349199762060049,0.134113894168568,0.00961013559961317
2372,4,1095215,0.376791603762716,0.132143999528869,0.00460915552831669
2373,4,1101892,0.327923087179476,0.139763525698692,0.0195148445572895
2374,4,1101983,0.267452426382107,0.172959404672592,0.122920745068493
2375,4,1102947,0.348972883435078,0.133911729296962,0.00954880901702864
2376,4,1103400,0.343765840730411,0.133451508482941,0.0104022027567546
2377,4,1105164,0.323309911797662,0.132163405462349,0.0149208994035634
2378,4,1105360,0.2676816728359,0.132525885461292,0.0441546067044943
2379,4,1105583,0.251285717223726,0.134334036933123,0.0622273109503983
2380,4,1107094,0.328921734117218,0.132883807570468,0.0137827919825009
2381,4,1108564,0.324548312583232,0.135951117668345,0.0175009930334169
2382,4,1108600,-0.0925715271537397,0.169943866647625,0.586291252621339
2383,4,1112991,0.230183346244032,0.133299996973959,0.0850771872528644
2384,4,1113001,0.216977225661726,0.13307511531278,0.103890525310322
2385,4,1116044,0.212396359201732,0.132504303159987,0.10984241753299
2386,4,1118719,0.267090722689634,0.132854052855488,0.0451483235774469
2387,4,1120112,0.233896406015863,0.133326786415814,0.0802452156211871
2388,4,1123519,0.199617932958143,0.134280290553818,0.138019279035238
2389,4,1123610,0.217637994072868,0.132870012085076,0.10231755787798
2390,4,1123959,0.234227349029966,0.132790076986706,0.0786151238664751
2391,4,1126543,0.212013989989464,0.133942164233368,0.11434495707981
2392,4,1127480,0.174065154464904,0.132473899651902,0.18971353508708
2393,4,1130624,0.202809987800766,0.132869695835803,0.127810076087321
2394,4,1133634,0.301137761459135,0.133151379542539,0.0243287752806632
2395,4,1135023,0.289796854530911,0.134250052119701,0.0315520334886994
2396,4,1137173,0.325604931047219,0.132397055487196,0.0143995854494726
2397,4,1138274,0.299793097085619,0.1322916815302,0.0240469699666722
2398,4,1138987,0.269738378815101,0.133199477334046,0.043612309385421
2399,4,1140165,0.236612407446301,0.132980284108886,0.0760502042578769
2400,4,1140684,0.263084920928412,0.13267518825984,0.0481505454582532
2401,4,1141284,0.238838655102912,0.133563843178153,0.0746015404678311
2402,4,1144564,0.202829563321105,0.133175617260624,0.128648194881455
2403,4,1149030,0.118942199643006,0.132753151612778,0.370881934252984
2404,4,1150593,0.140208155505864,0.134014720035818,0.296177817154025
2405,4,1154148,0.364787788087,0.287503213674346,0.20534381655127
2406,4,1154160,0.506621441362963,0.269803925975518,0.0612411086005931
2407,4,1154205,0.457379740267328,0.264326168409905,0.0844397230457339
2408,4,1154252,0.435744064155323,0.264429695076819,0.100270425657776
2409,4,1154263,0.475338038166338,0.264236395702837,0.0728866390645591
2410,4,1154297,0.376475322811929,0.264670718154002,0.155784759777004
2411,4,1154405,-0.409978241216492,0.375566166976131,0.275741496579901
2412,4,1154411,-0.47277190637157,0.381569242978463,0.216161302803199
2413,4,1154412,-0.421098577770071,0.378585808175368,0.266768846022922
2414,4,1155661,-0.209355647749152,0.34579658490827,0.545282315771774
2415,4,1155740,0.00262042180938238,0.277701702662375,0.992476521442086
2416,4,1156446,0.146648011608505,0.136799868759211,0.28445711560711
2417,4,1156518,0.106035417194758,0.135580001210328,0.434687457937593
2418,4,1156658,0.145121004199544,0.13591097991346,0.28635614192376
2419,4,1156839,0.165104267101363,0.135150068642236,0.222660289853247
2420,4,1157089,0.183997697447539,0.143252850274382,0.19983518805521
2421,4,1157271,0.159483064245897,0.134154881715559,0.23531823924681
2422,4,1158603,0.145261106016045,0.133239802180644,0.276358534047944
2423,4,1161114,-0.114453486143245,0.382349525857341,0.764854849019073
2424,4,1161556,0.172372221013794,0.133386669798261,0.197107327051426
2425,4,1162000,0.19895063059359,0.133816953392729,0.137976871244185
2426,4,1162010,0.199304820342105,0.133431195615631,0.136149989357935
2427,4,1162013,0.199678894395383,0.133244573772431,0.134873916700216
2428,4,1166231,0.0945397155659813,0.133562359613561,0.47951665642108
2429,4,1171385,-0.0829551801028588,0.13327340326323,0.534052060866777
2430,4,1171794,-0.0552996875654498,0.133832663651116,0.67971080233826
2431,4,1171863,-0.0586532445876841,0.133748515636647,0.661267635904577
2432,4,1172380,-0.0595407767723412,0.133447494395658,0.65574525579089
2433,4,1172576,-0.0672319540766029,0.132703341270087,0.612728316911793
2434,4,1172914,-0.11871707203657,0.133507669123572,0.374492898048506
2435,4,1173839,-0.119443040880698,0.132777014301317,0.36895907186065
2436,4,1174544,-0.0816107295794075,0.13692941701425,0.551553301343157
2437,4,1175150,-0.0112307340140446,0.132913127893521,0.932709346179245
2438,4,1175327,-0.0430921132598037,0.1340446292121,0.748040062757111
2439,4,1175949,-0.0169269332773283,0.13387909632669,0.899459997091166
2440,4,1176138,-0.0687522858003754,0.143141170712545,0.631303740377548
2441,4,1176852,-0.069084248517111,0.133355032245228,0.604749617138853
2442,4,1178330,-0.204503258151661,0.211495978368409,0.334237585510781
2443,4,1181165,-0.01850517660001,0.134726854389917,0.890829859219025
2444,4,1184872,-0.0267574627279942,0.133740038524949,0.841540498533969
2445,4,1187132,-0.0506814735093087,0.141259831580577,0.719972726462378
2446,4,1189750,-0.0591356651105758,0.134928620676528,0.661455973409169
2447,4,1190935,0.0117473289300651,0.134657148461867,0.93053115896126
2448,4,1191476,0.0379349421127894,0.134256733905085,0.777683407181987
2449,4,1191692,0.00112929130466,0.134267588161848,0.99329402161267
2450,4,1191935,0.0300981461467333,0.136068064169659,0.825065230714585
2451,4,1197080,-0.00662284859073892,0.133577998472724,0.960484818890159
2452,4,1197131,0.0128930962075063,0.134809409065796,0.923861210667677
2453,4,1197837,-0.0284991712161828,0.133569850915583,0.831165218275948
2454,4,1198548,-0.00500756064300278,0.134497624722369,0.970321395249608
2455,4,1213560,-0.05184976327538,0.134630318679155,0.700375314357487
2456,4,1213754,-0.0296540746596469,0.138538753076957,0.830632469868156
2457,4,1215342,-0.0531626170273715,0.133663346408501,0.691065802577501
2458,4,1218917,0.03656695321264,0.134053342561754,0.785182510270029
2459,4,1218963,0.0497026994000015,0.133713994383541,0.710332517461917
2460,4,1219676,-0.0147889683323035,0.133358988789547,0.911761901161467
2461,4,1220697,0.0144584733405793,0.134671633629965,0.914563631411405
2462,4,1222379,-0.0274955635675611,0.133477094993704,0.836913863898124
2463,4,1222542,0.0348703205807765,0.133869262792246,0.794645101766207
2464,4,1224469,0.00135701814456573,0.134222312902204,0.991939054133284
2465,4,1225163,0.0675099310338943,0.13303890239536,0.612159470682253
2466,4,1225198,0.0499179151330225,0.132687476032291,0.706989250725567
2467,4,1225542,0.0478168842807776,0.133435424466861,0.72029392721061
2468,4,1226443,0.0461498269621864,0.132881311716242,0.72857208755658
2469,4,1227990,0.0210045496104805,0.133455010687085,0.87502709340374
2470,4,1234689,0.0647449940707017,0.133638225494984,0.628346002495924
2471,4,1235338,0.0713217180448761,0.133250225959498,0.592816432356591
2472,4,1235719,0.066149501235135,0.1332430064332,0.619880605573354
2473,4,1237546,0.175553992353042,0.138136215852366,0.204609650496058
2474,4,1240855,0.0959912884001002,0.138246486352744,0.487920177600519
2475,4,1242195,0.10372351356397,0.133924755570874,0.43915893953017
2476,4,1242241,0.0740065264757155,0.13455094336919,0.582649335735021
2477,4,1242383,0.0603181867579386,0.133233964328696,0.65102575188417
2478,4,1246177,0.285022126230866,0.134025250198491,0.0341440610151745
2479,4,1248530,0.300902006471107,0.132687695011279,0.0239485573848332
2480,4,1248695,0.319730077311755,0.134721594806991,0.0181664446890108
2481,4,1250650,0.247798600139309,0.13435238625528,0.0659635995336005
2482,4,1256208,0.297837730102102,0.132604565479061,0.0253181471688673
2483,4,1256509,0.293493973287302,0.13225215587749,0.0271083716818133
2484,4,1257382,0.262901920716005,0.134476482940777,0.0513715672598373
2485,4,1257441,0.3375800836704,0.132308853672748,0.0111484033762589
2486,4,1259337,0.257339072020096,0.132780551490607,0.0534107855365813
2487,4,1260055,0.292748226873241,0.133175166720223,0.0285821166215599
2488,4,1260275,0.329179286868148,0.133738313719161,0.01431849703993
2489,4,1261102,0.31254105412431,0.1316758045406,0.0181519527783336
2490,4,1261236,0.312415430216424,0.132053020635353,0.018529253679827
2491,4,1261386,0.307879138334484,0.133026563113697,0.0212181701570932
2492,4,1261899,0.307765989783872,0.132313153218038,0.0205820734688061
2493,4,1264269,0.378365690843149,0.135930035127103,0.00566648606894769
2494,4,1266919,0.406083050354347,0.131514767885454,0.00217654590541133
2495,4,1267444,0.37506394908803,0.132641370657176,0.0049564756230042
2496,4,1268273,0.345010899987433,0.132904834579296,0.00982764265182772
2497,4,1268325,0.384867647198397,0.133813597129163,0.00427009279484327
2498,4,1270033,0.357210314836368,0.132934314695887,0.00754819563050028
2499,4,1270573,0.24912245299056,0.133510616216656,0.0628792891722897
2500,4,1271005,0.272952665558492,0.132580410131598,0.0402495343644026
2501,4,1272102,0.187504590227263,0.146419988571795,0.201177003074689
2502,4,1272320,0.239428834772394,0.135349988445945,0.07776387070157
2503,4,1276141,0.184495338591512,0.1334604621076,0.167723837797058
2504,4,1276325,0.221886282027442,0.14428905349946,0.124995784224602
2505,4,1278407,0.176762546623468,0.132865149173145,0.184248422632107
2506,4,1278618,0.155347680055238,0.134085221942136,0.247412972904568
2507,4,1278772,0.172871762593096,0.133974673404408,0.197780090489849
2508,4,1278850,0.207285573460834,0.132792976215649,0.119427360543545
2509,4,1279912,0.218795589059838,0.132859321333252,0.100484634247054
2510,4,1282030,0.167575958306368,0.13335278704156,0.209716261813786
2511,4,1284773,0.114796630610712,0.138509116194882,0.407776506480408
2512,4,1285240,0.152814366426459,0.133543888839634,0.253274272605222
2513,4,1287974,0.11766042980662,0.132957872655399,0.37678857168258
2514,4,1291036,0.113652455995327,0.285943776218097,0.69126530168392
2515,4,1291435,-0.0340755570365265,0.133849531969231,0.799194922771697
2516,4,1292515,-0.0620664123520495,0.13448008925644,0.644703649164963
2517,4,1296513,-0.164730890426241,0.132624973507849,0.215031434383724
2518,4,1298073,-0.0536286081359977,0.133094636309249,0.687239295681936
2519,4,1300999,0.0337991463209185,0.133489953817788,0.800264007756334
2520,4,1301046,0.00366598680904986,0.133701668264218,0.978140914417036
2521,4,1301309,-0.00583904232146679,0.132734541931903,0.964936948783492
2522,4,1304354,0.0549545672618118,0.134006576066057,0.681989733584224
2523,4,1305853,0.122884659927358,0.137253341798868,0.371230036955504
2524,4,1306124,0.124604584529638,0.13563008538519,0.358875095167969
2525,4,1306509,0.111872116810686,0.133139557216776,0.401330231220468
2526,4,1307383,0.0924197731278766,0.133373250127609,0.488802304514405
2527,4,1307724,0.371334345762509,0.228232736018141,0.104629649808284
