SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
757,2,687998,0.00318887704811968,0.0933877894237335,0.972779535145125
758,2,689964,0.0182115359261122,0.0934639588245484,0.845621773743143
759,2,690583,0.0460630227968114,0.0942600756166829,0.625371648498452
760,2,694474,-0.00567129256006819,0.0934707727722052,0.95165277525051
761,2,695858,0.0132917450189078,0.0969484287629806,0.891028973403645
762,2,696541,0.0286474059870017,0.093465650725017,0.759403184951294
763,2,697507,0.047385708753099,0.0938919570586804,0.614096142426714
764,2,698030,0.00539082493597838,0.094479720742047,0.954531267203974
765,2,698075,-0.114709351343265,0.117350364614627,0.328993741609358
766,2,698080,-0.0381323493771117,0.106082706513367,0.719466917231486
767,2,699381,-0.0242235692548158,0.0938285929442684,0.796427465259183
768,2,699384,-0.0393038379341819,0.0938141297646957,0.675504300275216
769,2,699889,0.0116504740432331,0.0942113741363163,0.901652381931346
770,2,699929,-0.0119567985453011,0.0936455535236921,0.898473787761768
771,2,701195,-0.0322645122266643,0.0935489272723217,0.73037907313971
772,2,703873,-0.0380577881930511,0.0929414122712235,0.68243470206836
773,2,704219,-0.0538239953732679,0.093015780501492,0.563191366569152
774,2,704358,0.0173451571930634,0.114938269380533,0.880134124877605
775,2,704438,0.030177466532969,0.145938737638807,0.836299537254606
776,2,705106,-0.0329290380366939,0.0926380558816627,0.722458001493477
777,2,705558,-0.0305794565955843,0.0925753873486699,0.741354506248334
778,2,707207,-0.0464475979797506,0.093153837075058,0.618363465404451
779,2,707848,0.0275940140659673,0.0941336876724776,0.769590111980516
780,2,712159,-0.0237989348640517,0.0930490187442684,0.798279176567732
781,2,712303,0.00392398704866107,0.0931203363947652,0.966411807000611
782,2,712456,-0.00934849132321575,0.0928526607642342,0.919860915802309
783,2,712761,-0.0362686978179982,0.0943845331129519,0.70101322097184
784,2,712783,-0.224108300681859,0.202520980425711,0.26922346547613
785,2,712877,-0.0299884239494548,0.0976992374770247,0.759065198188245
786,2,712962,-0.0165499068046945,0.0940759912755285,0.860457179171552
787,2,714609,-0.0339590446983488,0.102918242299339,0.741624870348447
788,2,714775,-0.0643481380378547,0.0932246120936336,0.490491563226308
789,2,717833,-0.0408562515493254,0.0928307585223927,0.660122843494892
790,2,718117,-0.111413702851893,0.184731399771691,0.546821552601682
791,2,718552,-0.0641133056736699,0.0931038360571678,0.491513785426841
792,2,718598,-0.0463875196819724,0.0930495979623338,0.618424767849524
793,2,718839,-0.00419904279808004,0.0943057071217361,0.964510414742514
794,2,718965,-0.0273656643459202,0.0934712912319726,0.769869368968131
795,2,719785,-0.024924723440434,0.0929883623717052,0.788824070984916
796,2,720641,0.0525350223590662,0.0991908500756011,0.596697421938679
797,2,722169,-0.0325221375462319,0.093562372746504,0.728348920076146
798,2,723281,0.00115664256444751,0.0930396630828455,0.990088205003183
799,2,723663,0.168941863274989,0.183611887670847,0.358147225298005
800,2,725477,0.00457479764460999,0.0928901282363265,0.960748271975179
801,2,725577,-0.00147368208234187,0.0935989058064052,0.987447000091591
802,2,734490,0.0208934938860116,0.0932018028349066,0.822750996957221
803,2,734586,0.0187226135159043,0.0927758640271927,0.840185582766318
804,2,735866,0.00521056922285866,0.0924656795421185,0.955093765313045
805,2,737571,0.0465572262268003,0.0930898450672887,0.61729364587554
806,2,738469,0.03223625169875,0.0964244024135503,0.738339409730302
807,2,738941,0.0255643067738937,0.0924076573976073,0.782213036484991
808,2,741443,0.0181007741846314,0.0924353876519273,0.844863080245624
809,2,741554,0.0396786554268931,0.0925729800583547,0.668461022193311
810,2,742609,0.0274517285210634,0.0922241034169869,0.766135280539156
811,2,742620,0.0198739854566592,0.092090724006796,0.829261459437358
812,2,742623,0.0198739854566592,0.092090724006796,0.829261459437358
813,2,742956,0.0191066775715205,0.0928558613483125,0.837091487490543
814,2,744118,0.0548622876450467,0.0922441764843442,0.552391155994673
815,2,744147,0.0596154054651697,0.092087161615158,0.517806680360993
816,2,744252,0.075158621629973,0.0922804692716086,0.415931379399748
817,2,744413,0.0524560276901309,0.0923982361512427,0.570588198108666
818,2,744417,0.0524560276901309,0.0923982361512427,0.570588198108666
819,2,744466,0.0490920162115029,0.0928194546674835,0.597208664390222
820,2,746573,0.0360790906413317,0.0922361013009748,0.695914823781439
821,2,747212,0.0770109866014183,0.0926542707822749,0.406442267541012
822,2,747926,0.235583917377891,0.197694061467217,0.234195514960172
823,2,749760,0.118518861890575,0.18442036942906,0.520864501516894
824,2,750067,0.0572191712491898,0.0921700765800516,0.535131926770376
825,2,751443,0.0704609408809071,0.0928542219058109,0.448458238368396
826,2,757162,-0.0559846126700398,0.116260197672683,0.630427001730791
827,2,758111,0.0976438725852724,0.0925346727730997,0.292049177156998
828,2,760471,0.106596993713341,0.092043496837079,0.247599872048465
829,2,762267,0.12984992152132,0.0917978527648863,0.158090636088737
830,2,764689,0.140344551529933,0.0920029765589994,0.128046078378706
831,2,767731,0.167036488654481,0.092288775998532,0.0711565066544317
832,2,769972,0.103615218954637,0.0918923105119478,0.260266446655252
833,2,772699,0.137653217988867,0.0938487485107035,0.143332727072728
834,2,773629,0.112768124550324,0.0920080679865421,0.221153883304723
835,2,773703,-0.071397036659818,0.19695928452891,0.717198024882783
836,2,774509,0.102400140664401,0.106152500363795,0.33537990181289
837,2,774669,0.0403465804021546,0.101103447109831,0.690088559771245
838,2,774837,0.0265294379717359,0.0922949164955157,0.773942550458905
839,2,777253,0.0452332061401743,0.0923255043623148,0.624486459306406
840,2,778895,0.0496791152782535,0.0921977686574497,0.590342367115045
841,2,779029,0.0921750731047198,0.0936630437999404,0.325733694247688
842,2,780187,-0.00701264689235496,0.0925403253845607,0.939637563047933
843,2,780404,-0.288573504272393,0.116155924099839,0.0134413400956149
844,2,780425,0.122218387890696,0.244113925361548,0.616921543483906
845,2,780443,-0.103454897621164,0.117158855989349,0.377820492445572
846,2,780545,0.035384359950816,0.092521912228173,0.70236293824751
847,2,782605,0.0411694167935663,0.0921637545910019,0.65536663849141
848,2,784284,0.073857388789633,0.0921701104775726,0.423487739917781
849,2,785333,0.0240496386289282,0.0924726592743479,0.794959118185764
850,2,786434,0.0153192816257394,0.092890591095431,0.869103336613632
851,2,787182,0.0428209551798647,0.0933760218840155,0.646813555482666
852,2,787277,0.0398700742468868,0.0930626507869655,0.668605301808849
853,2,788140,0.0430654468592985,0.0926011627752738,0.642172531785547
854,2,789108,0.115050119696762,0.187056564367319,0.53891452174209
855,2,789465,-0.00608198772398075,0.092893605495011,0.947834768408812
856,2,789530,0.0308895384609029,0.0929265643571465,0.739778459503432
857,2,790356,0.0159550689417426,0.0927498950293244,0.863518415430603
858,2,790998,0.0198414771596356,0.0928145462727919,0.830845542520617
859,2,791790,-0.00354226003679981,0.0928939781977256,0.969603762552145
860,2,792149,-0.0192428342949772,0.0950907768507802,0.839749698430538
861,2,792199,-0.000875314138596206,0.0957230011298215,0.99270921895789
862,2,792233,0.0161091875567536,0.0978848807377553,0.869374448175179
863,2,794032,-0.0649862904326839,0.0923111384208345,0.481901966340917
864,2,794999,-0.0746164936220285,0.0919719432923789,0.417742237529813
865,2,797599,-0.0787140748106863,0.092108397761492,0.393362815533419
866,2,799021,-0.0909506395340493,0.0927053958643656,0.32722929393045
867,2,799317,-0.112983142579159,0.0946985716915352,0.2336386105442
868,2,799494,-0.104631279764417,0.0919282711167343,0.255815578981888
869,2,799991,-0.100884098914456,0.0920792504087676,0.273990940372444
870,2,800811,-0.0924852113821703,0.0924100655542579,0.317602677661534
871,2,801661,0.0240356654623801,0.0973822890496318,0.805192842576006
872,2,801662,0.0137098574687785,0.0972441455241371,0.887963090125201
873,2,801665,-0.054843395183793,0.196232938383237,0.780039329401297
874,2,801676,-0.0174935927508256,0.145142831178231,0.904134467223737
875,2,801677,0.0164877913009513,0.143353582737954,0.908498742948365
876,2,801689,0.369927654965568,0.43116271048925,0.391487364273678
877,2,801690,0.369927654965568,0.43116271048925,0.391487364273678
878,2,801782,-0.0794201940354731,0.215764614871836,0.713028831552987
879,2,802096,0.00121776506572533,0.095422204678104,0.989824992669288
880,2,802200,0.0544563223698277,0.118154522324225,0.64516083477008
881,2,802300,0.0575955702730755,0.110748255637655,0.603348793875447
882,2,802607,0.100509320252693,0.0945932896504799,0.288716165972116
883,2,802702,-0.0821048553074814,0.11736902550455,0.484672524271106
884,2,803024,-0.0769841264601638,0.117200097390853,0.511698554388322
885,2,803493,0.0281079907891276,0.117262158475144,0.810700296880839
886,2,804707,-0.0385832487988768,0.0930979241580103,0.678805630291661
887,3,450,0.051338461421399,0.0966217074132997,0.595521066209241
888,3,483,0.0716932172737915,0.096998084890799,0.460325361128943
889,3,493,-0.146306595962604,0.0970324309362823,0.13249724710188
890,3,506,-0.302125939361996,0.183133057086805,0.0998811443249703
891,3,550,-0.127168019736918,0.0977803390398922,0.194261635587994
892,3,583,-0.147820476115516,0.102082751816229,0.148491889170857
893,3,612,-0.151932920824673,0.209261822475889,0.468293984511268
894,3,617,-0.107281027701468,0.210832099671771,0.611178203801791
895,3,658,-0.463706970167379,0.205519016671399,0.0246648773225885
896,3,757,-0.0612382390141101,0.19904644678136,0.758523992727366
897,3,776,-0.0268529996887079,0.185173871567162,0.884781745557569
898,3,780,0.31427552671789,0.209488676599767,0.134455687288708
899,3,929,0.167312953886562,0.125159740801664,0.182150352188591
900,3,931,0.170811776481793,0.125395427324562,0.174008041810171
901,3,951,0.053095359011042,0.185423809869562,0.774781137365229
902,3,1349,0.098063137258411,0.191924825157148,0.609708577903701
903,3,1357,0.077075490839446,0.190361193986279,0.685803045245043
904,3,1886,0.0289779538218211,0.0936136618555628,0.75708708656759
905,3,1933,-0.00795126260467763,0.0925143602393899,0.931557869962581
906,3,2644,0.0361944046314168,0.102394294488077,0.723939120857536
907,3,2869,-0.0208306322181635,0.0933972519532219,0.823639133624342
908,3,2926,-0.169197648627289,0.113878020712448,0.138229924178245
909,3,3249,0.0403984657448633,0.0941772245662552,0.668212425171903
910,3,3277,0.0567237512416432,0.0935159656424853,0.544527822304072
911,3,3939,0.0700576715299129,0.0963150769262549,0.467475268443657
912,3,4582,0.0149351725239116,0.111449198130312,0.8934719895762
913,3,4794,0.110785775246795,0.120242786371135,0.357496600773077
914,3,5784,0.0603343960913187,0.199554787920823,0.762567129399715
915,3,6078,0.159257871321226,0.184088574326829,0.387562953627228
916,3,6190,0.189146784475832,0.184446558211031,0.30583760873706
917,3,7958,0.170174673661061,0.133387781095856,0.202868943815981
918,3,8528,0.0692365834071934,0.132552001814921,0.601764560216174
919,3,8743,0.15499129888062,0.153829605778831,0.314359804330185
920,3,9047,0.0915676130494819,0.188441529356037,0.627324980071383
921,3,11280,0.0609156362338669,0.100427078291075,0.544528956299327
922,3,13866,0.261921271011919,0.186844775051895,0.16185002371679
923,3,14069,0.0725822736617856,0.0936589757825561,0.438880111912523
924,3,16356,0.091103959771797,0.0921629105829165,0.323580006463078
925,3,21337,0.0737559043350595,0.0923856666120971,0.425205381841235
926,3,22384,0.0386608650369432,0.187788067747257,0.837007247480356
927,3,23991,-0.0720163814364643,0.185405725905393,0.697935054432593
928,3,25563,0.0392571630892751,0.0932641007409621,0.674066225430809
929,3,27063,0.0553763732230617,0.0939257989487015,0.555852267404769
930,3,27658,0.240512792068843,0.130564382668569,0.0662989553964286
931,3,29113,-0.0131229499579579,0.100453427361045,0.896136763946659
932,3,30748,0.0204471226300461,0.0969271323404388,0.833045242241083
933,3,31109,0.00789823514138347,0.0934657645131368,0.932703590662771
934,3,37651,-0.0240687870183686,0.110155844449917,0.827167696413803
935,3,39540,-0.0429178613579215,0.107718136421829,0.690556011517532
936,3,40865,-0.0832419297319385,0.0938189604570705,0.375542356560576
937,3,41458,-0.149543960347923,0.0938602313900302,0.11199636035961
938,3,45881,-0.0784157736836489,0.0933628531995692,0.401531058591481
939,3,46486,-0.0608760002686806,0.0926971731416336,0.511789470598055
940,3,47344,-0.079371181270389,0.092526495217038,0.391573288222689
941,3,48180,-0.0384046142670833,0.0923379253076467,0.67772583763098
942,3,48299,-0.0702137875037068,0.0923934848032219,0.447795851975095
943,3,48656,-0.0684084745904392,0.093352537235605,0.464168460250278
944,3,48764,-0.0500003545202556,0.0925846449392127,0.589502954612497
945,3,49187,-0.0792525073406319,0.0927581322542595,0.393463097459379
946,3,49221,-0.0760668489301476,0.09276568753149,0.41277566658544
947,3,49250,-0.0531370275717486,0.0927484916201965,0.567066807534953
948,3,49783,-0.0912461202376587,0.0933427295296591,0.328972020352543
949,3,49785,-0.0912461202376587,0.0933427295296591,0.328972020352543
950,3,50550,-0.13286141546097,0.114546615365326,0.246877701813549
951,3,50551,-0.0219527304447189,0.106041367755644,0.836113261957688
952,3,52350,-0.062489197368141,0.0924216920369079,0.499400030902626
953,3,52792,0.0205103228772455,0.0920135198491852,0.823737953230077
954,3,54110,-0.0450272995267316,0.0919656260458377,0.624713940202905
955,3,56674,-0.0148009980658084,0.0921711558112956,0.872514748022372
956,3,56833,0.083945656561798,0.185391511726996,0.650969455049393
957,3,56833,0.17127562962965,0.401923568153243,0.670265704376005
958,3,56979,-0.050981808827004,0.0955357638779041,0.593925727246607
959,3,57055,0.129233498579679,0.288202897372362,0.654131341175699
960,3,57071,-0.434776512752615,0.273368129938059,0.112630049284657
961,3,59518,-0.162047408610084,0.0920143325081128,0.0790854537990615
962,3,59758,-0.137679914266336,0.0918499552524572,0.134776323370491
963,3,61460,-0.142722629729052,0.0924206384390028,0.12341836505762
964,3,61462,-0.142722629729052,0.0924206384390028,0.12341836505762
965,3,61544,-0.136953611744044,0.0936332854503172,0.144450325019221
966,3,62729,-0.066767976032037,0.0920688941569336,0.46881236625226
967,3,63929,-0.0618256623512277,0.0923136256803995,0.503464600078354
968,3,64656,-0.0408106566164128,0.0993019183637129,0.681339862531179
969,3,67277,-0.0481742408737673,0.0936126076500441,0.607145703493671
970,3,68046,0.0518589406551148,0.0941349247374446,0.582050634956836
971,3,68178,0.0439784147972521,0.0938704911051694,0.639715553743548
972,3,69265,-0.103793716993928,0.0953244764316252,0.276964404427881
973,3,72402,-0.102910023623297,0.0960131367334749,0.284527395602819
974,3,72790,-0.11745864544397,0.0959658277786638,0.221782386279278
975,3,74472,-0.0741665686423804,0.0990510524681,0.454493783749869
976,3,75264,-0.0826520874915838,0.0980761340141385,0.399947887032909
977,3,75503,-0.0686427862259097,0.0992420683721839,0.489599089282831
978,3,75863,-0.0841109712230914,0.100561182930037,0.403486811097489
979,3,76131,-0.0893828395469862,0.0987367669420685,0.365942988473556
980,3,76147,-0.0868479644637842,0.0985122844619223,0.378595591050847
981,3,78480,-0.111817826647479,0.103722795802749,0.281749857319234
982,3,79867,-0.285285185480195,0.102907540963901,0.00586230403720429
983,3,80341,-0.282114152635202,0.103645115489456,0.00681219128261943
984,3,80444,-0.296629842363495,0.103891403156214,0.00455532874805064
985,3,82672,-0.244022400680893,0.184723353283154,0.187351893874194
986,3,82706,1.51572631890371,0.777998430167383,0.0521786276649062
987,3,84195,-0.674319250081387,0.207068067395123,0.00123721252563056
988,3,84421,-0.148550566839064,0.206474652000255,0.472332637855059
989,3,84495,-0.683673718638022,0.231228805922896,0.00331877264563152
990,3,84735,-0.286928014089942,0.106926613684495,0.00763068953231049
991,3,84766,-0.177418722225647,0.125995956231709,0.159972563581498
992,3,84780,-0.328884138349213,0.116496250021276,0.00502536100525834
993,3,84800,-0.116907882094921,0.29797213644983,0.695040092451364
994,3,84802,-0.204382861375278,0.294452626672824,0.488069015531043
995,3,84803,-0.206095638963469,0.29119903124946,0.479568551608502
996,3,84937,-0.311867352000891,0.18387395156627,0.0907498820612361
997,3,90611,0.209475488960613,0.50986298823696,0.681434283964945
998,3,90716,-0.141275892904678,0.256420430059784,0.58201364930433
999,3,90723,-0.0633930867649795,0.177477702862079,0.721163745811423
1000,3,90725,-0.119969243899698,0.178385527608047,0.501687661840605
1001,3,90727,-0.167756688241981,0.176417657886715,0.342302469204186
1002,3,92556,-0.32939081907136,0.104464158125179,0.00175363403811664
1003,3,92671,-0.357900137827043,0.104302644309772,0.000671762312414317
1004,3,92716,-0.29764722619682,0.107669112305643,0.00600094013451678
1005,3,92744,0.286169628194298,0.164178406121602,0.0821972445393663
1006,3,95493,-0.204965609155195,0.104523967022857,0.0506714905833519
1007,3,96560,-0.240525903132581,0.102202363819388,0.0191490440355063
1008,3,98535,-0.227474268968861,0.100478291568392,0.0241857333676923
1009,3,100583,-0.219913636814143,0.100212417946486,0.0288523002834027
1010,3,101685,-0.203459887922375,0.0992762779827702,0.0411586192723191
1011,3,101814,-0.201953605657172,0.0999170245290725,0.044012036596267
1012,3,105429,-0.262225959807386,0.0966963585257282,0.00701827848096168
1013,3,111179,-0.22956286942512,0.0949186651215858,0.0160890515210894
1014,3,114371,-0.16740729490637,0.10058382545416,0.0969286501830212
1015,3,114395,-0.153059175364847,0.125366135899872,0.222939762387918
1016,3,114885,-0.210130495633716,0.0956016377029803,0.028599314646844
1017,3,118719,-0.216417414738228,0.094946305422781,0.0232416007489435
1018,3,119698,-0.199621234834493,0.0957096114476777,0.0377238093608192
1019,3,120341,-0.223089767323106,0.0953303527258267,0.0198311908286
1020,3,122628,-0.162101275295591,0.0953432130969076,0.089976596689791
1021,3,123478,-0.152752218522165,0.0960245394258637,0.112558194760793
1022,3,125079,-0.111893699799933,0.0966409785416362,0.247716724663507
1023,3,126125,-0.112809412514765,0.0957457901218117,0.239503358345543
1024,3,126954,-0.148151438308711,0.094584208836206,0.118163997183181
1025,3,130489,-0.227529056677063,0.163601251638762,0.165176178887157
1026,3,131971,-0.190625808401922,0.0940253188867666,0.0433736876997185
1027,3,134374,-0.0962783519075872,0.093337524362856,0.303009117285211
1028,3,135728,-0.0737680865257331,0.0944291281029729,0.435208145379986
1029,3,135857,-0.0776099628007274,0.0935611497066688,0.40737613900549
1030,3,136159,-0.0973958523499079,0.0931433620521737,0.296435682501297
1031,3,136656,-0.0545144576972133,0.0933315090214363,0.559529533327627
1032,3,136789,-0.0633863629223345,0.0932264786543367,0.497002007363105
1033,3,137654,-0.127014036957602,0.0983378410109154,0.197337647360056
1034,3,139688,-0.100110197201102,0.0932517282042496,0.283758666650412
1035,3,142872,-0.0858950167576564,0.101015166995446,0.395724673929122
1036,3,143226,-0.0905767344660504,0.0945072356400736,0.338511712493648
1037,3,143428,-0.0946513177475841,0.0943543802516492,0.316477053755276
1038,3,143912,-0.0840496588037235,0.0951690150728955,0.377749791856804
1039,3,145017,-0.102771956368792,0.0927844821708081,0.268770769347281
1040,3,145505,-0.0917623431770547,0.092897925153257,0.32393891625653
1041,3,146875,-0.0767583311490057,0.0943651410268064,0.416526582515722
1042,3,147639,-0.100175145087722,0.0929663025573124,0.281973766313655
1043,3,147975,-0.0890505030417733,0.0944523006500907,0.346423271319192
1044,3,147986,-0.0969038921242109,0.093964200851683,0.303113138998714
1045,3,148171,-0.0382062148029371,0.0992284809070336,0.700445037579859
1046,3,148833,-0.0936696331038298,0.0958050573785521,0.328886968844502
1047,3,149289,-0.0798613968741098,0.093385952976852,0.393033935135196
1048,3,150845,-0.0962392559482412,0.0977179075300288,0.325363380975364
1049,3,151509,-0.128294610076306,0.108056891158271,0.23591251621667
1050,3,151520,-0.184605005963147,0.193546229412675,0.340835956731429
1051,3,151537,-0.119256740498863,0.199479663727992,0.5503306423487
1052,3,151544,-0.253947780119226,0.198613750330029,0.201877504471971
1053,3,151549,-0.188964518569197,0.203820892534233,0.354502529202589
1054,3,151550,-0.260266774647666,0.204851573616363,0.204738342947084
1055,3,151550,0.178887587522942,0.38211047384317,0.639961441192984
1056,3,152080,-0.116127614593977,0.0966631720282152,0.230415607788789
1057,3,152269,-0.112212149464482,0.0930395102300675,0.228598280697617
1058,3,153973,0.0761218622632018,0.186176066938763,0.682882794990434
1059,3,156729,-0.101063958739501,0.092664559699792,0.276173872525813
1060,3,158006,-0.111457177697205,0.0927740126650044,0.230407854501671
1061,3,163856,-0.0269762050702558,0.092977030259085,0.771880734034564
1062,3,165283,-0.0836607606362584,0.092305937283013,0.365373022028337
1063,3,165304,-0.0791976014195089,0.0925269165691762,0.392610917273917
1064,3,166390,-0.0689754144284012,0.0929747122256238,0.458657683363437
1065,3,166515,-0.0865064877755966,0.0949943612737858,0.363101925687387
1066,3,168031,-0.0592631252923962,0.0926268089921843,0.522714187598016
1067,3,170404,-0.056343187252786,0.0926549111678351,0.543514082993739
1068,3,177081,-0.0556378107709777,0.0933084558537731,0.551371468540978
1069,3,177336,-0.0222765923968648,0.0941679181682566,0.813133472737355
1070,3,178885,-0.0814776010860027,0.0968158722519327,0.400596889739315
1071,3,181268,-0.0912181379656022,0.0932457540038526,0.328618090705342
1072,3,181487,-0.0421669395673468,0.0953563042154837,0.658612389625371
1073,3,186935,-0.101829886293783,0.0923689609440369,0.27102782409243
1074,3,187346,-0.0802311963160762,0.0926339237342223,0.387017952783745
1075,3,187956,-0.105315192247979,0.0950656448559306,0.268695778534662
1076,3,188758,-0.142150998718597,0.0922076505868879,0.124057042199674
1077,3,188786,-0.14061518192336,0.0921097198281777,0.127754670179838
1078,3,188904,-0.128570352717278,0.0922744366559453,0.164391438671046
1079,3,188979,-0.132066078516026,0.0923624385783162,0.153639411469034
1080,3,189025,-0.127177658336208,0.0923241962968936,0.169226837811087
1081,3,189052,-0.129933281898277,0.0924740658512375,0.16087746399687
1082,3,189158,-0.130841162540183,0.0922064263485877,0.156780593948122
1083,3,190765,-0.203083755176192,0.0920971985233044,0.0280911654640684
1084,3,195779,-0.285086678685372,0.0913782804072838,0.00195838431431896
1085,3,196679,-0.270561837375012,0.0918232273512602,0.00342687608916539
1086,3,196680,-0.270534243166119,0.0919831280471019,0.0034859550201693
1087,3,196733,-0.270251027370221,0.0919847278670676,0.00352048216112098
1088,3,197297,-0.2671390896321,0.0920628480677813,0.00394430168282781
1089,3,198109,-0.290607956104288,0.0909139940724734,0.00151654778547811
1090,3,198110,-0.290607956104288,0.0909139940724734,0.00151654778547811
1091,3,198164,-0.290607956104288,0.0909139940724734,0.00151654778547811
1092,3,198348,-0.267790610694449,0.0914883123911037,0.00364376026642664
1093,3,198615,-0.272156038090015,0.091606701630835,0.00317251131625379
1094,3,201026,-0.424062596227333,0.184515834711374,0.0221318251129235
1095,3,203261,-0.199516053104466,0.0919609136186504,0.0307058032196304
1096,3,204854,-0.224882224317398,0.091888707534758,0.0148785084968673
1097,3,204897,-0.238671408330669,0.092026756013638,0.00989586307952961
1098,3,204903,-0.241070093146156,0.0919249527475633,0.00910778426875539
1099,3,207966,-0.0745048844576303,0.0918737280710977,0.417941520206858
1100,3,207999,-0.0797680444021829,0.0922783004742187,0.387939251966736
1101,3,208066,-0.097026741361792,0.0940437839004824,0.302910201865909
1102,3,208086,-0.124572413478655,0.0961164271259829,0.195802417344946
1103,3,208234,-0.0948329572057872,0.0919583798069733,0.303125160172529
1104,3,208660,-0.108655049037652,0.092398572008968,0.240411860427422
1105,3,208696,-0.101547082941761,0.0919220847415861,0.270038446102952
1106,3,208702,-0.106662251268658,0.0920286916232839,0.247235189752249
1107,3,210472,-0.0158811653608861,0.0922165029669325,0.863366340978712
1108,3,210757,-0.0606006986826894,0.0921792631880016,0.511337877888836
1109,3,211348,-0.05896587983685,0.0918652562903508,0.521371864210758
1110,3,211722,-0.0173755650091883,0.107326068984512,0.871481083741355
1111,3,211881,-0.059397042569242,0.0918615827623853,0.518315663257199
1112,3,211998,-0.0892910365861434,0.0918537429822597,0.331666356853575
1113,3,212095,-0.0693391237596747,0.0925183266044702,0.454076948468757
1114,3,214156,0.0347601701137544,0.0919782421047387,0.705719160920397
1115,3,217647,0.116288579563301,0.0921947564302511,0.208020665171402
1116,3,218280,-0.155163555751513,0.208533273551305,0.457328537751036
1117,3,218769,0.122555867163627,0.0932388140699777,0.189555036503533
1118,3,219050,0.110888856675453,0.092403609727604,0.230925082213881
1119,3,221006,0.0634824022807788,0.0923558879659465,0.492302752781476
1120,3,221813,0.0679747479685839,0.0922194405631458,0.461552492927517
1121,3,222829,0.122289310548707,0.0923229682190919,0.186166826250409
1122,3,224310,0.039079295039584,0.0934390126175036,0.676030955585408
1123,3,224773,-0.150001700612641,0.199940123107555,0.45361406824234
1124,3,226294,-0.0328388501645181,0.0923440076478639,0.722341836067583
1125,3,226510,-0.0407801786944799,0.0922385773646889,0.658675788800736
1126,3,227816,-0.0160862480399042,0.0940924644292766,0.864351495653121
1127,3,228048,-0.00296916666119218,0.0924505453767165,0.974397479621692
1128,3,229226,-0.00817008380155663,0.0972698350701629,0.933108804171646
1129,3,229272,0.0245675144875878,0.099303415435327,0.804743677049906
1130,3,229351,0.060022853669507,0.0924623605422696,0.516657179907857
1131,3,230175,0.0597996644713061,0.0920417842451973,0.516307743948007
1132,3,233663,-0.0148698306875374,0.0923140134026018,0.872123481882053
1133,3,234438,0.00299543416567604,0.0921743843971575,0.97409370133516
1134,3,235617,0.0281230224341157,0.0924231529534066,0.761089711478796
1135,3,237105,-0.0151613092558178,0.0919933079292186,0.869188789621612
1136,3,238714,-0.071726407110561,0.0918453148075705,0.435356528163339
1137,3,238914,-0.0718152118170013,0.0923650203789121,0.437375600287161
1138,3,241126,-0.0797222266849991,0.0922125258277648,0.387873602233498
1139,3,242447,0.00825013635228443,0.121747694391818,0.946011700112616
1140,3,242578,-0.0871256144963223,0.092473496049141,0.34675071400032
1141,3,245238,-0.0144897447629844,0.0928284931290674,0.876050073123741
1142,3,247158,-0.0121047145443751,0.0919137077043527,0.89529937422107
1143,3,247980,0.0932164713093297,0.210252231862483,0.657780258460976
1144,3,248454,-0.02299666464418,0.0920495111437468,0.802864683250122
1145,3,249311,0.0145659824377865,0.100272580986584,0.884585452790318
1146,3,249928,0.000137454789210978,0.0924228059467954,0.998814195609539
1147,3,251255,-0.0567231361996254,0.0925854838416131,0.540497693938748
1148,3,251274,-0.046693598795875,0.0926013505526137,0.614405084601606
1149,3,251879,-0.134507120699374,0.0922947656660391,0.145904770847126
1150,3,251939,-0.136697166293372,0.0921823562342072,0.138993339150269
1151,3,252801,-0.078336007344794,0.0923463323884669,0.396854111674479
1152,3,253109,-0.0849860365304753,0.0919348470186739,0.355901283680415
1153,3,253118,-0.0947009057781049,0.091936976300985,0.303685534084221
1154,3,253321,-0.0748152996104468,0.0920760955970531,0.417030788744106
1155,3,253394,-0.0823886766680256,0.0923774974570565,0.373070388804104
1156,3,254361,-0.0448155943515254,0.0926498001199576,0.6288919224114
1157,3,254926,-0.0347116190473353,0.0924968791190531,0.707682523466767
1158,3,256359,-0.0354251648450457,0.0925778677870755,0.702207635402683
1159,3,256593,-0.0384855645879886,0.0928767957215716,0.678853207574704
1160,3,256989,-0.0518799316978898,0.0923815478834185,0.574756338009297
1161,3,257462,-0.0575622115785911,0.0922030143420923,0.532834771987563
1162,3,258273,-0.0574039041758642,0.0923165882166007,0.534464443054408
1163,3,258343,-0.0529359369053143,0.0924724157230496,0.567380800897122
1164,3,258579,-0.0376916022124436,0.0924289120951065,0.683674935787702
1165,3,258768,-0.0261491862264641,0.0926929802240158,0.778028046985435
1166,3,258781,-0.0371295569350061,0.0924942190492239,0.688349629088196
1167,3,258828,-0.0324328961781279,0.0921736365222101,0.725147675179764
1168,3,259020,0.00271234991395426,0.0929790441465618,0.97674419594074
1169,3,259458,0.00473225774537622,0.0925149853345325,0.9592339243185
1170,3,260010,-0.0283528755534732,0.140020203863299,0.839649299858371
1171,3,261281,-0.0926962263599298,0.092349821776831,0.316186193022792
1172,3,262631,-0.104390966664807,0.0923299218210634,0.258978502984425
1173,3,265059,-0.0504720613579958,0.0926511767369031,0.586266973854493
