SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2511,4,1284773,-0.0581912912589859,0.0737499257332033,0.430621017430409
2512,4,1285240,-0.0525438818342557,0.0711765227438153,0.460871693145826
2513,4,1287974,0.0104536965733836,0.0708639903623333,0.88280758909941
2514,4,1291036,-0.0170283109642337,0.152269821869587,0.911021881846226
2515,4,1291435,0.00805703387267714,0.0712676742279984,0.910052695620243
2516,4,1292515,-0.0259452050654533,0.0716064203270948,0.717321734028494
2517,4,1296513,-0.0212701504945761,0.0707555340701967,0.763885324935723
2518,4,1298073,-0.0487440711829853,0.0708293062609407,0.491784671448892
2519,4,1300999,-0.0446058915528326,0.07103777263018,0.530463699872346
2520,4,1301046,-0.0123384248029939,0.0711807455735016,0.862484040138269
2521,4,1301309,-0.052614256415757,0.0706134814801666,0.456705766950019
2522,4,1304354,-0.0946044564284151,0.0711851635866002,0.184709225455183
2523,4,1305853,-0.057378847982958,0.073093784042443,0.432978260146371
2524,4,1306124,-0.104361944824057,0.072082978552843,0.148559726699732
2525,4,1306509,-0.0977052065059089,0.0707644574577698,0.168241651592095
2526,4,1307383,-0.059312282621073,0.0709869650350315,0.403980219065839
2527,4,1307724,-0.120112730391448,0.121799795304503,0.324735501750884
2528,4,1311626,-0.0657653750989416,0.0714879438341893,0.358226806112494
2529,4,1312702,-0.0609277969396328,0.0706902475976529,0.389328653148406
2530,4,1316036,-0.0533374478931224,0.0709524730234515,0.452711423388743
2531,4,1317259,-0.0732526538724056,0.0708705860754976,0.30202540615503
2532,4,1318086,-0.0829302438468657,0.0705643786270508,0.24068987419995
2533,4,1318331,-0.0834607826745528,0.0711087378841813,0.241303917128506
2534,4,1318792,-0.0507504965549421,0.0707041017069536,0.473363274458384
2535,4,1321563,-0.0152465644900235,0.0718693986244389,0.832118187927193
2536,4,1321800,-0.0204265267328223,0.0723968517317435,0.777996436786138
2537,4,1323799,-0.0308242104853049,0.0706588210542782,0.662929219791422
2538,4,1324081,-0.0268327709187646,0.0707579775710596,0.704753235290568
2539,4,1330149,0.0472261702780487,0.0764448677142432,0.537118188342068
2540,4,1330414,-0.0341856726311605,0.141459591477114,0.809180947367286
2541,4,1333470,-0.0422030021153404,0.0711245152207695,0.553314974821675
2542,4,1333527,-0.0486863066773352,0.0709473086172388,0.493017362399679
2543,4,1335020,-0.0275715831046546,0.0713325161676691,0.699343032354316
2544,4,1335357,-0.0179854326806957,0.0712250107734159,0.800789459556482
2545,4,1335426,-0.0223391667023679,0.0709964739028525,0.753211957756687
2546,4,1335638,-0.0240028249019487,0.0708781667669898,0.735075457922633
2547,4,1337043,-0.0133072714377621,0.0720938753812871,0.853662469025233
2548,4,1337078,-0.0106931333930615,0.0767712081609787,0.889303800228062
2549,4,1337113,0.0372981005724102,0.0748483255472698,0.618571827783609
2550,4,1337514,0.0149113770893098,0.0708835566995118,0.833504644196524
2551,4,1338262,0.0349843291238356,0.0710643340859078,0.622819695554081
2552,4,1338321,0.0208750587819397,0.0707469566946578,0.768116523953462
2553,4,1341560,0.0487398923535546,0.0724680215784992,0.501660242432642
2554,4,1342082,0.0125391116777514,0.0712607192683146,0.860425433147912
2555,4,1342134,0.00114923957277056,0.0709586230027427,0.987087247085736
2556,4,1342485,0.0171115444706345,0.0709528043431718,0.809564945907688
2557,4,1345539,0.0145639169793934,0.0711557543991629,0.837942775321803
2558,4,1345604,0.00870451991031316,0.0714616968171737,0.903121346128786
2559,4,1345654,-0.001107340412092,0.0712592698482085,0.987610472573135
2560,4,1348313,0.00861772829453283,0.0726319445275288,0.905620705599073
2561,4,1350135,-0.0109096518981607,0.0708654738541921,0.877738109943665
2562,4,1352371,-0.0376265789129103,0.0734031481294937,0.608550554230619
2563,4,1352461,-0.00823618078241235,0.0719955078835327,0.908986912755652
2564,4,1352971,-0.759584351710491,0.54401866541459,0.163517553531857
2565,4,1353994,-0.00050181463357261,0.0715632121371745,0.994409091113817
2566,4,1354278,-0.0122162375034388,0.0715614153932096,0.864549731463488
2567,4,1354322,0.0102258938531926,0.070953192837093,0.885486622171324
2568,4,1354715,0.12997528580636,0.145753883247113,0.373137103718452
2569,4,1355617,0.0247997529605587,0.0776072635193573,0.749495077117181
2570,4,1357789,0.0182618827969647,0.0720908022669079,0.800170112913839
2571,4,1358780,0.000774874192001521,0.0718809717982553,0.991405090476994
2572,4,1359163,0.0335444127814343,0.0720964653787753,0.6420241135258
2573,4,1359608,-0.00105569347871481,0.0708544087384145,0.988120796159672
2574,4,1360486,-0.0158741857236269,0.0713637384774241,0.824099630215994
2575,4,1363156,-0.00577723298974562,0.0708560002427375,0.935062824004961
2576,4,1365085,-0.00837748278772006,0.0709572484209339,0.906084252546927
2577,4,1365131,0.00413479927419724,0.0708563256807113,0.953499120348493
2578,4,1367398,-0.00835675540693338,0.0709572553448035,0.906315549223957
2579,4,1372531,-0.0352224514293562,0.0710436753180485,0.620354004744298
2580,4,1375354,-0.0455662287524431,0.0712157356581697,0.522695747262529
2581,4,1376706,-0.0323141038179573,0.0707381158518933,0.648086297984421
2582,4,1379287,-0.027538924502685,0.0710397502240343,0.698504895565374
2583,4,1380043,-0.042985090522588,0.0737579748665551,0.560409681737598
2584,4,1381192,0.0140742120538211,0.0709906638082898,0.842960144593574
2585,4,1381394,-0.0280520136312499,0.0712482020628567,0.694023706213875
2586,4,1383768,-0.018270052892723,0.0713718305051001,0.798112229416183
2587,4,1385147,0.0113657500779495,0.0720542069813808,0.874752750214637
2588,4,1388828,-0.0685723499980195,0.141799634262105,0.628979381562015
2589,4,1389763,-0.0286157236648659,0.0709557860975659,0.686979423640936
2590,4,1390026,-0.0123270242412634,0.0711626161372856,0.862575182022149
2591,4,1391816,-0.0207479456290283,0.0709455634165244,0.770115307349103
2592,4,1392181,0.012187820895782,0.0713360991401989,0.864439065879613
2593,4,1392182,0.0128826129986529,0.0714283797154683,0.856975752833842
2594,4,1392187,0.0104671197203466,0.0713186194436471,0.883400822682712
2595,4,1401418,-0.00207042364413022,0.071279691734316,0.976843940579025
2596,4,1403501,-0.0157572317655209,0.0716148239608268,0.825976912525989
2597,4,1404193,0.0456609169919095,0.0711865627993879,0.521662148133716
2598,4,1404217,0.0297663272232328,0.071433589048756,0.677151627010106
2599,4,1405373,-0.0240559530095785,0.0712796653642552,0.735950477407344
2600,4,1406795,0.0461271671997199,0.071059880747483,0.516675853351955
2601,4,1406965,-0.0119746709979985,0.0710232719220545,0.86620621169209
2602,4,1408452,0.0196964712441039,0.0708014281187909,0.78102698021249
2603,4,1409487,0.010396775871697,0.0711714214525495,0.883941011939423
2604,4,1410314,0.0491709061426067,0.0708127959082911,0.487901404319142
2605,4,1411483,-0.0245326580323648,0.0709601179204863,0.729755640827628
2606,4,1411837,-0.0622155492402477,0.0708779686216003,0.380657962668154
2607,4,1411853,-0.0324057183994044,0.0709433020748754,0.648107729606672
2608,4,1414039,0.0321025245633891,0.0738312216252572,0.663966319154367
2609,4,1414327,0.0396919079360477,0.0737632032993851,0.59084778822431
2610,4,1418662,0.0386515578133216,0.0708581425227605,0.585769312468659
2611,4,1420155,0.021468436265943,0.0707854631519995,0.761848465867799
2612,4,1424802,-0.0387698565363073,0.0720607482393678,0.590904844988599
2613,4,1429971,-0.0328235164060225,0.0709219784764933,0.643784563265001
2614,4,1430306,-0.0011806965570435,0.0716491722111494,0.986861678151023
2615,4,1430469,-0.00761479055132802,0.0727251890569878,0.916668274479911
2616,4,1432529,-0.0147840642097843,0.0708539756674883,0.834837609475329
2617,4,1432812,-0.0132756997008251,0.0714081333199271,0.852619778502857
2618,4,1433591,-0.0282454649862465,0.0713477615916758,0.692429482335443
2619,4,1434295,-0.0110705825911359,0.0714051918047313,0.87687925859684
2620,4,1435743,0.035899549213352,0.0715844246260265,0.616332278731662
2621,4,1436351,0.00929844765990018,0.0712217724697751,0.89620072036303
2622,4,1438464,0.00578093081261843,0.0729839824248151,0.936911894460722
2623,4,1438494,0.0157656122966677,0.0733157602214575,0.829862532199821
2624,4,1440118,0.051982678066804,0.0712294782159333,0.466001545436482
2625,4,1440423,0.0637436384967703,0.0713740054417071,0.372415704592619
2626,4,1440771,0.0662585011371977,0.0711168069718172,0.35213581837333
2627,4,1441031,0.0464733731990633,0.0715700759361833,0.516540362478639
2628,4,1443639,-0.0793522008023038,0.1689580284869,0.638890580791933
2629,4,1443800,0.0571538966697461,0.0715880659860462,0.42519151467244
2630,4,1443836,0.0593762170228851,0.0712108246203081,0.40495255015734
2631,4,1443906,0.0751217806965986,0.0710118495753569,0.29083503709378
2632,4,1443911,0.0751217806965986,0.0710118495753569,0.29083503709378
2633,4,1444058,0.0626176481401314,0.071376828991483,0.380929833138277
2634,4,1444256,0.0474522694008889,0.0715238236500471,0.507477314880196
2635,4,1444337,0.036426411519126,0.0716339544009378,0.611415042567738
2636,4,1444364,0.0316375438988409,0.0715930066629711,0.658826160047783
2637,4,1444709,0.0431371593922382,0.0712918181771034,0.545515488005677
2638,4,1444711,0.0469996660264935,0.0711602369888757,0.509378839509413
2639,4,1444817,0.0521360762737498,0.0711194575640739,0.463997669522728
2640,4,1445462,0.0202329517990152,0.0716243453826821,0.777735615893219
2641,4,1445609,0.00842334703574721,0.0714033541897922,0.906159707848196
2642,4,1446003,0.0341244568986586,0.07125264788975,0.632290679309218
2643,4,1447207,-0.00836530959700288,0.072621791731037,0.908359960725015
2644,4,1447282,0.00146696160530269,0.0737637419329108,0.984144512942855
2645,4,1447449,0.0193271037997524,0.0776867530018068,0.803673715463546
2646,4,1447458,0.00986313586637699,0.0842629408926864,0.906885507211618
2647,4,1447474,-0.0258336952966363,0.0862229710939841,0.764647180474519
2648,4,1447514,-0.0824029187713968,0.123290623206241,0.504338551732056
2649,4,1447514,0.0866722249329324,0.245673288167315,0.724452944935383
2650,4,1447521,-0.0441506014015016,0.0789327563858977,0.576281349287438
2651,4,1447568,-0.00169608417204892,0.0732092478539709,0.981529655951276
2652,4,1447682,0.000284760059192202,0.0730973205889062,0.996893945992825
2653,4,1447719,0.00394835003970351,0.0727671606910135,0.956758670299645
2654,4,1447777,-0.0117284602457051,0.0723112135311431,0.8712457182369
2655,4,1448144,-0.0388620436015688,0.0730293928247011,0.594962063288707
2656,4,1448153,-0.0382633874211065,0.0726663683114182,0.598828111486149
2657,4,1448315,0.00148287078699849,0.0719956260877641,0.983579026801374
2658,4,1450633,-0.0467613145994631,0.0726540956371363,0.520242596213815
2659,4,1451242,-0.052096085128125,0.0730982169983991,0.476510820004148
2660,4,1451946,-0.0696359589677359,0.0723142719999084,0.336225335992299
2661,4,1452368,-0.0521922277822044,0.0720067108228247,0.469039872284299
2662,4,1453498,-0.0532819574416111,0.0721502671632526,0.460709905471979
2663,4,1455597,-0.0755493074737718,0.0719656730837294,0.294529884761052
2664,4,1456318,-0.126646070625201,0.0767128042727676,0.0996459347558794
2665,4,1456594,0.101026499375727,0.144138054285769,0.483826579712838
2666,4,1456625,-0.0961356413563167,0.0972910077642968,0.323768418729793
2667,4,1457873,-0.00494063928574662,0.0727579066674836,0.945899555266076
2668,4,1458160,-0.0230001578230434,0.0883277521893491,0.794710464039858
2669,4,1459398,0.000767026817554362,0.0731390897963371,0.991638474823217
2670,4,1461847,0.244518595143585,0.109024203884036,0.0255302970575326
2671,4,1461854,0.176666476117877,0.0969224881891255,0.0691854609387888
2672,4,1462057,-0.0215343297695483,0.0773511188612239,0.780870522719904
2673,4,1467660,-0.0176760493963184,0.072958409572733,0.808707240723155
2674,4,1469963,0.0256535154223958,0.0730673834439393,0.725727322447404
2675,4,1470704,0.0183370571958774,0.0729524527735368,0.801684924152934
2676,4,1471998,-0.00232938257081394,0.0734172928283183,0.974706910728591
2677,4,1472661,-0.0275933103591486,0.0738889957565873,0.70904310856094
2678,4,1472720,-0.0287734694917934,0.0736641100831037,0.696325850863889
2679,4,1474060,-0.0149316778560316,0.0738372193474084,0.839857894310851
2680,4,1474141,-0.0117053018180975,0.0738629273893753,0.874174478448083
2681,4,1474602,-0.021227611578382,0.0752785945254039,0.778118455128587
2682,4,1475645,-0.0364313455609797,0.0739467829620492,0.622552226053989
2683,4,1480211,-0.0179366066757594,0.0745225984351502,0.809937585694519
2684,4,1480835,0.000502482478257571,0.0740684471132892,0.99459100188554
2685,4,1481504,0.00167049782715334,0.0742003150958061,0.982051181594507
2686,4,1483867,0.000690506106323818,0.0748410135849788,0.992643789099182
2687,4,1484599,-0.000746235976127885,0.0750713538152493,0.9920744894165
2688,4,1484621,0.00605429509870747,0.0755798511145971,0.936199443319529
2689,4,1484733,0.00275330160526899,0.0736403075958719,0.970196365996138
2690,4,1484992,0.0183726363382388,0.0740173265698418,0.804107946385053
2691,4,1486897,0.00262373680768269,0.0740683202970897,0.971762308794735
2692,4,1488575,-0.0151234498382424,0.0738611687965543,0.837881489584346
2693,4,1489057,0.00542356070794425,0.0736254556511583,0.941319304434845
2694,4,1489545,-0.0183194292865698,0.0878760825625771,0.834983105690004
2695,4,1490851,0.0146857138528722,0.0733945834394953,0.841523373095594
2696,4,1490904,-0.00769413348261194,0.079441492064666,0.922898231511135
2697,4,1491666,-0.00364512407398787,0.0730216750666715,0.96021565923313
2698,4,1492451,-0.00409173896537518,0.0731701584195046,0.955436481913834
2699,4,1492707,-0.0344684765865925,0.0798841169927836,0.666382079532196
2700,4,1492707,-0.017025279057207,0.167592261471964,0.919141778481836
2701,4,1493150,0.00428973157612456,0.0729330006451749,0.95313080796524
2702,4,1493956,0.0109608802790508,0.0723901386178052,0.879735641139941
2703,4,1493975,0.0119341565429618,0.072452994076277,0.869261920116288
2704,4,1494081,0.0107450005767288,0.0722410208336909,0.881845136268848
2705,4,1494542,-0.00414024415323055,0.0734581514985008,0.955085361542666
2706,4,1494612,0.00264473988623815,0.0731002561780837,0.971159582174405
2707,4,1494869,0.0189595155779774,0.0729050426830106,0.79497090568703
2708,4,1494944,0.0040777715745357,0.0729117031251085,0.95543117940517
2709,4,1494974,0.00225027511366216,0.0729430176457601,0.975406785287187
2710,4,1495032,-0.00332957225112351,0.0729795280365382,0.963636237554791
2711,4,1499852,-0.0533271142300725,0.0745072240770835,0.474630756896331
2712,4,1499970,-0.0503345078414976,0.0758776026861853,0.507530104607725
2713,4,1501685,-0.0359885817698704,0.0724304546359091,0.619589422617143
2714,4,1501834,-0.0607137743708883,0.0731880023971493,0.40734872061116
2715,4,1503576,-0.035947336215175,0.0718310028439554,0.617074901474686
2716,4,1504976,-0.059235455828239,0.0756147879131577,0.433926604522845
2717,4,1505243,-0.0515717499387932,0.0720804768174325,0.474788797381432
2718,4,1505373,-0.0418930881016113,0.0735521181726103,0.569331570525808
2719,4,1505397,-0.0420714404165914,0.0756616702249368,0.578531036527596
2720,4,1505683,0.0278456038677568,0.0893367439513616,0.755458144170002
2721,4,1505691,0.14305491931191,0.117186840628832,0.22299842982846
2722,4,1505703,0.22829086263412,0.141136499489976,0.106659650390833
2723,4,1505869,-0.0783998772270352,0.0746567275870342,0.294372998343534
2724,4,1505904,-0.0716155624319981,0.0745362882440694,0.337302996221188
2725,4,1506371,-0.0555897291201403,0.0719959758251126,0.440558352845133
2726,4,1506383,-0.032890301372891,0.0725978399418708,0.650792565119084
2727,4,1506424,-0.0384166634739099,0.0726752013159448,0.597409875738241
2728,4,1506930,-0.0759216646130489,0.0718041726470111,0.291077948447
2729,4,1507893,-0.0877078678918294,0.0726996333217606,0.228455141715118
2730,4,1508550,-0.0862251925454988,0.0717870311301044,0.230508038126855
2731,4,1508644,-0.097840907236887,0.0717342769804579,0.17345699676754
2732,4,1510975,-0.0792995979555383,0.0720038159682179,0.271505639707849
2733,4,1512432,-0.0755060228119288,0.0721575479032798,0.296090033496609
2734,4,1512726,-0.0837838136342636,0.0718486184106572,0.244354856796288
2735,4,1513542,-0.0514880382069838,0.0732476424154667,0.482562063903241
2736,4,1513733,-0.105588435401596,0.0718407952505332,0.142518545855637
2737,4,1513956,-0.0754630901107998,0.14466130220115,0.602238669730326
2738,4,1514408,-0.104770637985584,0.0721236303011745,0.147208304337093
2739,4,1514885,-0.0930338500070985,0.0737916219530824,0.208226407420839
2740,4,1515034,-0.102794159269368,0.0727058518919715,0.158291313592524
2741,4,1515708,-0.11059887768933,0.0721713123584614,0.126307287133075
2742,4,1515742,-0.129141144419754,0.0738156338920353,0.081071999059514
2743,4,1517320,-0.0955591156498752,0.0718105007489759,0.184142619534425
2744,4,1517680,-0.18040673681165,0.125807626935344,0.152460642743243
2745,4,1517858,-0.0858019879406213,0.0736222809314988,0.244629817762586
2746,4,1519301,-0.0677171430544881,0.0749688216781675,0.366998190939264
2747,4,1520148,-0.078813186738193,0.0715871817030954,0.271672947973147
2748,4,1520501,-0.0785318697421497,0.071521964360534,0.27294827078734
2749,4,1521315,-0.0936251071798078,0.0716782225983567,0.192339698667129
2750,4,1521582,-0.102291797240297,0.07157168610517,0.153824892435363
2751,4,1521747,-0.0964966557980825,0.0725914505610663,0.184603655706484
2752,4,1521818,0.0137669397075246,0.110151191668291,0.90060877562991
2753,4,1522428,0.0500312527138935,0.0853071754374279,0.557925475452816
2754,4,1522507,-0.0138364876829584,0.106588219291295,0.89678867726644
2755,4,1522714,-0.0705504267919057,0.0776825907745157,0.36439829208508
2756,4,1522717,-0.0693842310553352,0.0780981559886601,0.374917998238164
2757,4,1522735,-0.0817845156509376,0.0769154715374919,0.288371027113811
2758,4,1522862,-0.0771684382073536,0.0716608583136434,0.282279899930665
2759,4,1523350,-0.0958650843593458,0.0757573779570604,0.206554557299025
2760,4,1523440,0.0183985467039234,0.175180677128609,0.91641473387581
2761,4,1523444,-0.155597686623453,0.147096943038243,0.29087447805299
2762,4,1523446,-0.139683771902727,0.146646457508373,0.341484776678152
2763,4,1523482,-0.0204273578769598,0.175180040225655,0.90723717357378
2764,4,1523491,0.0227888666323235,0.153811402295755,0.882300225592325
2765,4,1523500,0.00822750052496701,0.159351470688449,0.958851797963195
2766,4,1523584,0.0625589515946201,0.240675181714996,0.795068502118704
2767,4,1523587,0.086754714736851,0.247298353472681,0.725940218583523
2768,5,8786,0.0106810296027194,0.0714053598871224,0.881179027522513
2769,5,9566,-0.00834646221562826,0.071677324724198,0.907366133640831
2770,5,11033,-0.0140559820988075,0.0711753083487659,0.84356249308927
2771,5,11244,0.00852206857543097,0.071377013425938,0.905030229228825
2772,5,11370,0.0137597880586031,0.0712891106325521,0.847059097519709
2773,5,13215,0.025292393607146,0.0710895349450298,0.722216171860023
2774,5,13449,0.0122221026823712,0.0724020922351281,0.866043803770177
2775,5,13572,0.0651658528338057,0.141268785838677,0.644874788799053
2776,5,13639,0.0237657314163816,0.0709058492245194,0.737693622589424
2777,5,13690,0.0231471431989075,0.0713284096472542,0.745740337539804
2778,5,14028,0.0410807483193233,0.0709755716572655,0.563092419349338
2779,5,16072,0.0145811259228977,0.074217508670343,0.844359460165044
2780,5,18746,-0.00548046256218057,0.0724426395213229,0.939738469283711
2781,5,18800,-0.0154521769835817,0.0717650367440911,0.829645126015551
2782,5,18904,-0.0642966657203603,0.0828365951080351,0.438158478192228
2783,5,18920,-0.00312067891696888,0.203591316931053,0.987779041512558
2784,5,18994,-0.0100717231112732,0.0861738689879795,0.90702417674492
2785,5,19045,-0.0531254322873291,0.14129637548214,0.707153300728123
2786,5,19049,-0.0531254322873291,0.14129637548214,0.707153300728123
2787,5,19051,-0.0458872160451769,0.141316872578211,0.745591759506486
2788,5,19082,-0.0303513311965133,0.141395359358232,0.830159651066165
2789,5,19084,-0.0063313530767477,0.141470891404807,0.964328894782682
2790,5,19368,-0.0474779605718557,0.0719524816005544,0.509779346223527
2791,5,19504,-0.0261992224086039,0.0968863697998641,0.787001455102292
2792,5,19513,0.0251037912905335,0.0990786073950542,0.800127898510773
2793,5,19517,0.0845455257217116,0.101962750942852,0.407562602988925
2794,5,19542,0.0737231454940073,0.128008426353914,0.565033424564567
2795,5,21341,-0.278438004892734,0.291430066721676,0.340019355251363
2796,5,21342,-0.42689730454126,0.262888700320692,0.105295948723758
2797,5,21355,-0.348368869293762,0.252882904207971,0.169202771638368
2798,5,21358,-0.237393849538519,0.408669021727428,0.561681804572536
2799,5,21504,0.0257696507895258,0.192887707517368,0.893795617411869
2800,5,21509,-0.100069866749059,0.200220428203939,0.617528368563611
2801,5,21529,0.0212524121214255,0.162403878025105,0.895959430370982
2802,5,21532,0.0267511878671947,0.164859977122288,0.871189140220253
2803,5,21533,0.0138364835868239,0.167971708239565,0.934396083337537
2804,5,21552,-0.218338714024866,0.204995094894215,0.287562101376118
2805,5,21558,-0.36704887486436,0.190543110744163,0.0548658568968578
2806,5,21954,0.776343583777877,0.669995480881672,0.24734969951702
2807,5,22497,0.0841370012786085,0.103870647250968,0.418476044908103
2808,5,22502,0.0673708945727345,0.106410651493928,0.527064102345214
2809,5,22536,0.094643379994876,0.141265945487445,0.503317481677627
2810,5,22625,0.235987980182665,0.143506101343035,0.100974397095532
2811,5,22635,0.189390698738761,0.14160954537445,0.181948370866127
2812,5,22638,-0.0525671484258332,0.155477070015391,0.735487116581175
2813,5,22854,0.24554683073959,0.208560858855602,0.239853418486035
2814,5,22881,-0.0121663898720552,0.152271142227195,0.936362454796617
2815,5,22883,-0.00417224462655152,0.148120134938268,0.977544094989482
2816,5,22917,-0.0455120188431248,0.142426385880534,0.749500281954057
2817,5,23224,-0.0224940073416368,0.0774707000910773,0.771715140751045
2818,5,23230,-0.00808622741508058,0.0852452237247243,0.92448110421118
2819,5,23574,-0.013836440770991,0.0707518480958128,0.845064774453635
2820,5,23653,-0.0183229501474723,0.0706489482158532,0.795514797619789
2821,5,24002,-0.00133099489361865,0.0709552449394878,0.985044572467059
2822,5,24122,0.0367378076369079,0.0712324616666224,0.606355171372224
2823,5,24148,0.0228520159311078,0.0719724925678727,0.751044062074209
2824,5,24163,0.0143987982143752,0.0721888978747747,0.842017766584066
2825,5,24234,-0.00266598180277129,0.0712705300627405,0.970182026691632
2826,5,24246,0.00984557288734965,0.0711637112583622,0.890041883308697
2827,5,24270,0.0310217078838767,0.0774806423109051,0.689118768196471
2828,5,24278,0.0243503095467751,0.0711447747895509,0.732355763240231
2829,5,24388,-0.00347385184360346,0.0718265198306034,0.961453123555385
2830,5,24487,-0.0232366143245034,0.0713488818899729,0.744862510386188
2831,5,24650,-0.00256410443229807,0.0709641343105579,0.971197211863391
2832,5,24820,0.0109730288172066,0.070756611099512,0.876845841908218
2833,5,24909,-0.00414328818201826,0.0710545276595245,0.953533590446075
2834,5,25103,0.0140397457239193,0.0709783127825604,0.843312805698163
2835,5,25397,-0.16236655169132,0.138681310868443,0.242473345971898
2836,5,25397,0.17380662321659,0.264461029276385,0.511473702370849
2837,5,25485,-0.0079590080967312,0.0739996337053574,0.914410038872991
2838,5,26058,0.0240803360485473,0.0710658776978456,0.734927770342662
2839,5,26197,0.0160146634776549,0.0706571913748758,0.820824778724257
2840,5,26417,0.0370373370983263,0.0707371276259496,0.600891450688307
2841,5,27428,0.0950082122555806,0.0706737532768629,0.179707855296399
2842,5,30505,-0.00294683939070001,0.0708676791836938,0.966855211761164
2843,5,31263,0.0169498094454935,0.0715759719602597,0.81294259923951
2844,5,31451,0.0631499976057519,0.0768167257792809,0.411582559444409
2845,5,31466,0.0966889386169791,0.175107809272017,0.581182635106601
2846,5,32038,0.00520940872306815,0.0706617885233014,0.941272445022882
2847,5,33720,-0.0217003728948478,0.0716641857597084,0.762215777244232
2848,5,33814,-0.0337459759703959,0.0715418262467775,0.637435382004577
2849,5,33851,-0.0311476595351526,0.0722450159252005,0.666630307874817
2850,5,34324,-0.0550474829919475,0.0723708016661189,0.447385194800665
2851,5,34350,-0.0220836659899013,0.0714650083660866,0.757493413856627
2852,5,35048,-0.0128509185196625,0.0707612846593704,0.855993461998485
2853,5,35579,-0.0159179699148594,0.0714627659718079,0.823862846308234
2854,5,35901,-0.037420696975081,0.0717839944813363,0.602487584488437
2855,5,35947,-0.0220161232808387,0.071359119292965,0.757864327268818
2856,5,37398,-0.0854596387860005,0.0768014153490256,0.266579349484116
2857,5,38037,-0.00852680953821461,0.0732919135683668,0.907448936863102
2858,5,38200,-0.0276174548695562,0.0706536989287584,0.696118216174096
2859,5,38263,-0.0451461628975997,0.0706370066958897,0.523153485139519
2860,5,38427,-0.0259821651113782,0.0708431713952512,0.714020698518758
2861,5,38677,-0.0393089599160642,0.0706380106030606,0.578232263747514
2862,5,39894,-0.0819724748921178,0.0830066673670866,0.32405396817857
2863,5,41075,-0.0524009490400523,0.0709713514576282,0.46079877657614
2864,5,42051,0.00405420807301172,0.071056797686251,0.954532963990269
2865,5,42740,-0.0106699620639035,0.0706667060727215,0.880069893077468
2866,5,44304,-0.0671723673572651,0.0707759314688988,0.343226734223202
2867,5,44612,-0.0665328462958452,0.070826979130831,0.348182352987817
2868,5,45702,-0.0534544596753804,0.0722281961171366,0.45974491730795
2869,5,46084,-0.0600727914162346,0.0708175372081209,0.396859310910044
2870,5,49920,-0.0490165340995218,0.0713599489567188,0.492602163132265
2871,5,50949,-0.0761893516724355,0.0730302925903669,0.297543281325339
2872,5,53073,-0.0328501218703751,0.071912325244749,0.648090055567802
2873,5,53535,-0.0296708293942876,0.0715383013271391,0.678573603565662
2874,5,53964,-0.0253247592443143,0.0716197578157959,0.723849626863415
2875,5,57276,-0.0215484079159077,0.0714379368505792,0.76310553206385
2876,5,57788,-0.0210617044146524,0.0715003448753099,0.76849715802095
2877,5,57861,-0.0168227252304126,0.0716384020671225,0.814478144820697
2878,5,58267,-0.0194937613349784,0.0717024716958641,0.785880804390082
2879,5,59261,-0.0295079983938612,0.0780946176875523,0.705769625989624
2880,5,59359,-0.266213056825269,0.147600360557273,0.0721453947718988
2881,5,59386,-0.162284088062477,0.0902851312896316,0.0731168408663888
2882,5,59387,-0.104086551141147,0.117780041616455,0.377439814405717
2883,5,61028,0.00146388781810747,0.0720690559539565,0.983805725237917
2884,5,61686,-0.16413667873913,0.141085515387335,0.24545938883441
2885,5,64504,-0.00849698405219301,0.0718725570028057,0.905958266865543
2886,5,66168,-0.0146219860981208,0.0717214095071421,0.838571018387328
2887,5,67144,0.0051513646730833,0.0724104621444482,0.943325692798034
2888,5,67435,0.0284821138134708,0.0740101745110168,0.700587335469477
2889,5,68714,-0.0408648383285853,0.0716769855634237,0.568955625294615
2890,5,69083,-0.0590648185702487,0.0715836717133766,0.409863083925018
2891,5,69805,-0.0526680411836161,0.0733290301374196,0.473082744277575
2892,5,69813,-0.0610638739609843,0.0727938587640618,0.402115431414847
2893,5,70382,-0.0502345379002722,0.077396525615277,0.516725411705421
2894,5,70531,-0.0297432036316212,0.0730629914766022,0.684188717293612
2895,5,70702,-0.0524558736233158,0.0726503322953801,0.470752742664833
2896,5,70852,-0.0276162301736806,0.0728472943860437,0.704843358058026
2897,5,70969,-0.0430528231359251,0.0728717429893795,0.555030689860981
2898,5,72069,0.0188655504527944,0.07385872963671,0.798541697462859
2899,5,73474,0.0464906544541952,0.105609662699095,0.66005289761324
2900,5,74994,0.0553337890730419,0.0744269107423679,0.457694850373854
2901,5,75504,0.0740968214474387,0.0751152947664736,0.32459229516778
2902,5,75507,0.0765707516076615,0.075028677572729,0.308165113129919
2903,5,75860,0.0569870120686606,0.0760577759583625,0.454199803989468
2904,5,76107,0.0972692416236978,0.0750001815111197,0.195505740639561
2905,5,76472,0.0815248353396767,0.0750072121769674,0.277825570942282
2906,5,76912,0.108476257160371,0.0752090544906155,0.15009601977834
2907,5,77002,0.119664558680509,0.0756124369237827,0.11440720878547
2908,5,77032,0.0958350263676477,0.0752576802626638,0.203705099150705
2909,5,77423,0.139882146214781,0.0752129449942204,0.0637433821360843
