SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3488,5,564395,0.13300828237039,0.115973847751143,0.252207282070351
3489,5,564397,-0.0892193312163085,0.0819403613551316,0.276970530527425
3490,5,564403,-0.165185155757932,0.117082648281721,0.159171765584452
3491,5,564406,-0.178874313618758,0.11704414715299,0.127342632348108
3492,5,564431,-0.0933956973727534,0.0709386382414007,0.188836876907625
3493,5,564461,-0.0960573613009897,0.0635428299791279,0.131506218087168
3494,5,564462,-0.0960573613009897,0.0635428299791279,0.131506218087168
3495,5,564469,-0.120353221634773,0.0614173278845392,0.0508294581975375
3496,5,564472,-0.0967374933876417,0.0638000853422407,0.130348672742928
3497,5,564485,-0.0989968922683324,0.0631092709817656,0.117623464905573
3498,5,564486,-0.0996246749360788,0.0629838019775469,0.114602018719386
3499,5,564496,-0.071255583193453,0.0631077076406966,0.259617887846476
3500,5,564516,-0.0693404843939852,0.0612332841877687,0.258235499954843
3501,5,564535,-0.0969727206026231,0.05951253465545,0.104109713194506
3502,5,564551,-0.107066766284108,0.0601049837407811,0.0757183865500591
3503,5,564567,-0.125899922764442,0.06034622899242,0.0376694456298041
3504,5,564574,-0.0905765187232505,0.0611246484154205,0.139276845804472
3505,5,564590,-0.105217021800053,0.0598965074952706,0.0798450119808404
3506,5,564680,-0.113882152617052,0.0595828593653856,0.0567725246500034
3507,5,564696,-0.176464056941425,0.117110033031207,0.132750456061326
3508,5,564701,-0.176464056941425,0.117110033031207,0.132750456061326
3509,5,564705,-0.176464056941425,0.117110033031207,0.132750456061326
3510,5,564717,-0.110438499339546,0.11739441305982,0.347477585568874
3511,5,564723,-0.107563444872966,0.117472372951295,0.360476164826157
3512,5,564730,-0.141783255218973,0.117298985922291,0.227574137973791
3513,5,564732,-0.141783255218973,0.117298985922291,0.227574137973791
3514,5,564809,-0.152329577035339,0.117417496135507,0.195363889182614
3515,5,564814,-0.163157468063348,0.117331638178221,0.165232887976462
3516,5,564841,-0.158157230384029,0.117395666842725,0.178775067220237
3517,5,564865,-0.164712702048361,0.117418548738797,0.161560550624341
3518,5,564880,-0.146221502309585,0.117394874106786,0.213754759327245
3519,5,564894,-0.175317207380928,0.117203906785907,0.135591240488548
3520,5,564898,-0.165883355292916,0.117209415202708,0.157869967669801
3521,5,564904,-0.119658766888751,0.117402152472968,0.30879596146838
3522,5,564935,-0.145700729414813,0.11728538570648,0.214959681827421
3523,5,564937,-0.145700729414813,0.11728538570648,0.214959681827421
3524,5,564938,-0.145700729414813,0.11728538570648,0.214959681827421
3525,5,564945,-0.168163729336992,0.117170554910138,0.152114199957839
3526,5,564949,-0.168163729336992,0.117170554910138,0.152114199957839
3527,5,564968,-0.0826207676285127,0.0691264882186243,0.232806785390227
3528,5,565000,-0.0996171555113748,0.0633146924866789,0.11653001293927
3529,5,565007,-0.111271375449334,0.0632174975867923,0.0792508309918207
3530,5,565013,-0.131121904209415,0.0635880989787237,0.0399343266153151
3531,5,565036,-0.0913869311964912,0.0606188547299025,0.132560012195154
3532,5,565093,-0.0921244916535471,0.0587817552354904,0.117957045249161
3533,5,565120,-0.0930046956788219,0.0589459478631096,0.115508102196534
3534,5,565122,-0.0875606131948319,0.0590600630893851,0.139081161974709
3535,5,565125,-0.0875606131948319,0.0590600630893851,0.139081161974709
3536,5,565208,-0.0983356055818951,0.0590006015257435,0.0964633970516619
3537,5,565243,-0.0973000846786662,0.0588366194253106,0.0990706290086816
3538,5,565254,-0.102208313279303,0.0590466808510016,0.0843300750393413
3539,5,565289,-0.117923384994796,0.098897096635013,0.233911357181974
3540,5,565293,-0.0982084995061413,0.0598378783375211,0.101637598864713
3541,5,565315,-0.091366136116701,0.0597801584854945,0.127316508837119
3542,5,565361,-0.0787627233551167,0.0615168723546091,0.201265050399719
3543,5,565365,-0.0787627233551167,0.0615168723546091,0.201265050399719
3544,5,565371,-0.0813726517074579,0.0622690964630625,0.192134619567785
3545,5,565372,-0.0766648332626029,0.0624626674607582,0.220501259351937
3546,5,565388,-0.0685851505201235,0.0619508903580919,0.269009271210976
3547,5,565423,-0.0736763838228983,0.0604200028218117,0.223505096391085
3548,5,565436,-0.100917431459388,0.0604576067692337,0.0959590868542517
3549,5,565441,-0.111218071365415,0.06004439146847,0.0648225548440749
3550,5,565448,-0.110027843352837,0.0597994307661133,0.0666152834665901
3551,5,565475,-0.117443589695379,0.0598291041778133,0.0504328760556282
3552,5,565507,-0.0831137977612412,0.0597287379737396,0.164943729923617
3553,5,565512,-0.0860244017287994,0.0598065478806061,0.151212908389193
3554,5,565539,-0.102801274389849,0.060460886865295,0.0899564517208241
3555,5,565639,-0.0885003387262087,0.0587329421447197,0.132749548851804
3556,5,565651,-0.0872137256463645,0.058662387311085,0.137985077082271
3557,5,565675,-0.0967130734418188,0.0586062183844253,0.0997876639843657
3558,5,565711,-0.118213370092475,0.0607844730336345,0.0525934395912606
3559,5,565722,-0.184118919188036,0.11702110623748,0.116526170403685
3560,5,565729,-0.163893620282094,0.117121063202615,0.162585490821033
3561,5,565731,-0.177450581396293,0.117028098711872,0.130336579831552
3562,5,565737,-0.156661691104263,0.117149095933609,0.181990776472569
3563,5,565800,-0.0662121758979533,0.106215942101946,0.533441839885732
3564,5,565808,-0.146515367638535,0.0920679159718133,0.112418367023511
3565,5,565834,-0.0902995858727939,0.059875139182459,0.132415304872707
3566,5,565880,-0.0659377893330848,0.0674534107475429,0.328975849391743
3567,5,565885,-0.0679283740387269,0.0690245196782088,0.325730799135656
3568,5,566202,0.00430624720052286,0.117853078806096,0.97087314398098
3569,5,566255,-0.167763654163803,0.097519340982435,0.0862521880234418
3570,5,566370,-0.0997023675536628,0.0904340444817913,0.271001038887632
3571,5,566373,-0.165384643909412,0.117133623768787,0.158851040744066
3572,5,566376,-0.167340588866649,0.117147964756104,0.154045143336916
3573,5,566378,-0.0565057664522772,0.118491772486476,0.63374619456622
3574,5,566382,-0.179673486964093,0.117055479364583,0.125693601314806
3575,5,566388,-0.179931278002002,0.11703955756635,0.125102383095369
3576,5,566400,-0.114734907682982,0.0745818735936496,0.124852753288481
3577,5,566427,-0.114239230678871,0.0676232677018529,0.0920357347647091
3578,5,566434,-0.114239230678871,0.0676232677018529,0.0920357347647091
3579,5,566463,-0.14292860630867,0.072180046232082,0.0484608111914428
3580,5,566466,-0.140898547978275,0.0722614684550449,0.0519861694943636
3581,5,566472,-0.148853256932648,0.0722540695261094,0.0401180233437766
3582,5,566501,-0.150380548237103,0.0649550881236369,0.0211778293659459
3583,5,566502,-0.147632102986163,0.0645924446545702,0.0228702642141397
3584,5,566512,-0.164540769506101,0.0639678883698753,0.0105125408968237
3585,5,566542,-0.102725089217434,0.0595525582242704,0.0854120496866389
3586,5,566565,-0.10556642683341,0.0591960972744983,0.0753909944378917
3587,5,566568,-0.10556642683341,0.0591960972744983,0.0753909944378917
3588,5,566580,-0.10478781058323,0.0591165311343286,0.0771634421518255
3589,5,566740,-0.106972864082959,0.117373900647605,0.362714266353036
3590,5,566755,-0.0846626651283824,0.0908611967325354,0.352086951807291
3591,6,12139,-0.264314421971297,0.279400883951268,0.344793510586798
3592,6,14922,-0.097942673281687,0.254880442160279,0.701010396953367
3593,6,14925,-0.146589140414941,0.242322083682103,0.545610764327382
3594,6,14958,-0.0336762842837324,0.126502986322349,0.790233365006925
3595,6,14985,-0.178178318717755,0.121628591939484,0.143827947839737
3596,6,14991,-0.112873116760289,0.120242887385746,0.348521856670295
3597,6,15003,-0.146717889223668,0.119688000999776,0.221077471161519
3598,6,16905,0.0173260083989612,0.0589534766259062,0.76901246529136
3599,6,18881,0.0417363061662455,0.0594321484489487,0.482985217918727
3600,6,19636,0.0534290704172693,0.0608087698627712,0.380193701746447
3601,6,19887,0.00948430802624611,0.0622998798970128,0.879087476383168
3602,6,20485,1.32675398069102,0.636781442775887,0.0379218222586096
3603,6,22804,0.0765868139155947,0.0587337232681857,0.193094625345198
3604,6,23172,0.0392925926296304,0.0595093676248345,0.509507493786057
3605,6,23564,0.0549523957264163,0.0588806246089252,0.351310826893128
3606,6,26594,0.0384859111400599,0.0589400437114995,0.514202501587674
3607,6,27541,-0.0632362094345753,0.0730882758251715,0.387514873054735
3608,6,27549,-0.0360785014426694,0.078371174759944,0.645545431060156
3609,6,27551,0.0720471019211208,0.0914250979922806,0.431199170765612
3610,6,27553,-0.0516522186628379,0.144793503260126,0.721506917198278
3611,6,27767,0.0305349006059552,0.0591816123147053,0.606210600747007
3612,6,28811,0.014536720419053,0.0589509453037096,0.80536878981741
3613,6,28916,0.00865569975196342,0.0588732050135602,0.883198005484401
3614,6,29838,0.00306301727596925,0.0620554117748568,0.960660806402837
3615,6,30082,0.229531645827773,0.205617028422623,0.265050200012847
3616,6,30085,-0.120821920171424,0.0836848156691766,0.149689585154471
3617,6,30088,0.145477634832201,0.110803534637298,0.190058344190559
3618,6,30322,0.0193793042321464,0.0587062966359655,0.741515641006507
3619,6,30997,0.100748980780887,0.106679422205503,0.345606750335718
3620,6,30997,0.593643618452294,0.368895151562336,0.108456119084822
3621,6,32438,0.0648902606915756,0.0594458581649135,0.275759629036198
3622,6,35840,0.0726998577034725,0.0592585644048166,0.220706190679237
3623,6,36181,0.0704040749082388,0.0588340105122525,0.232243710970705
3624,6,36236,0.069883594681412,0.0590024073392605,0.237043951634989
3625,6,38641,0.0728757503206298,0.0591621385010716,0.218844806747292
3626,6,39419,-0.00416279375597609,0.0595726303450245,0.944330632458954
3627,6,39566,0.0100594959051643,0.0589060571971566,0.864501010268668
3628,6,39609,0.0110378050360612,0.058918598112125,0.851501761912144
3629,6,40630,-0.0164105032578912,0.0587365352402335,0.780107827338881
3630,6,41068,-0.0129900965386569,0.0591493925226494,0.826297910648157
3631,6,41221,-0.0161606830696769,0.0590972828195791,0.784660339887597
3632,6,41296,-0.0136180113781516,0.0589170687076542,0.817341006306516
3633,6,41435,-0.0214424550382739,0.0589421754098592,0.716234119775212
3634,6,41573,-0.0274810203702132,0.0587525363029144,0.640257837041936
3635,6,41626,-0.032651011033229,0.0590024176798346,0.580350605590541
3636,6,42992,-0.0224139781757799,0.0588494469128455,0.703528955368488
3637,6,45282,-0.0480389561981322,0.0586873577841388,0.413591353969773
3638,6,45815,-0.0387857344289456,0.0587956138046844,0.509895420316707
3639,6,47290,-0.0361143089657882,0.0588301440849296,0.539693834994351
3640,6,48282,-0.0360320012460451,0.0586914082156814,0.539661683962139
3641,6,48919,-0.0361239340451544,0.0594281908168427,0.543672151130798
3642,6,48921,-0.0360378385501136,0.0599479288422487,0.548124337158932
3643,6,50414,-0.0159229692723832,0.0592333282512854,0.788226983100867
3644,6,50685,-0.0115904435384351,0.0592163079425611,0.844933651097038
3645,6,50825,-0.00897109670395446,0.0591326637778149,0.879501265250704
3646,6,51261,-0.0403999158450936,0.0612914593401382,0.510232856925642
3647,6,51266,-0.0415060706237912,0.0612263970975366,0.498271990983326
3648,6,51270,-0.0523354523322824,0.0614746040591155,0.395160697925505
3649,6,51526,-0.00564254559142674,0.0592627841517841,0.924200230527599
3650,6,51781,-0.0135220769180137,0.0591189145073973,0.819213754550178
3651,6,52550,-0.0332450698943432,0.0590127247923862,0.573551341558159
3652,6,53989,-0.0369026515866962,0.0587934815150842,0.530628769134385
3653,6,54487,-0.0196176226245748,0.0632786412896664,0.75672895048216
3654,6,54932,-0.0209606304244155,0.0599711788286702,0.726913579695982
3655,6,55876,-0.0496489310860291,0.0591335719469412,0.40169731349199
3656,6,56091,-0.0270336529147928,0.0592750134004338,0.648618908716116
3657,6,57460,-0.00145652642498295,0.0590391959137824,0.980331726228526
3658,6,57967,0.112626865168417,0.117259157663604,0.337463445618078
3659,6,58019,-0.00558174678862289,0.182520751622382,0.975620629399518
3660,6,62743,-0.000896960780997991,0.0593680606496843,0.987954176071409
3661,6,62990,-0.0388027596310636,0.0630095530347863,0.538407915364673
3662,6,64449,-0.00319075751160336,0.059134347675222,0.956999333668355
3663,6,65043,-0.000194712972559186,0.061813299631076,0.997488433235264
3664,6,65125,-0.00966814039160691,0.0603018016616891,0.872713454858152
3665,6,65133,-0.00462886335706025,0.0603775277288883,0.938933215284949
3666,6,65183,0.00970729790543978,0.0590552683922873,0.869528848234426
3667,6,66460,-0.0164431675063641,0.0592855403829742,0.781669541767967
3668,6,67184,5.3084526822178e-05,0.0592820359349596,0.999286034428474
3669,6,71471,-0.000507327047279071,0.0595254379927214,0.993204637453597
3670,6,71997,-0.0319648079917658,0.0597724796042725,0.593142358732917
3671,6,72514,-0.00405528124275345,0.059809932976856,0.94598099825154
3672,6,73357,0.0217613960563575,0.0725853838609037,0.764503041085219
3673,6,73433,0.0103292608491199,0.0596921869989713,0.862717519829722
3674,6,74406,-0.0420354612612164,0.0592227210570618,0.478305405336934
3675,6,74485,-0.0500611020743484,0.118693871926539,0.673452169526051
3676,6,74913,-0.00264599229995643,0.0590554847335654,0.964287921675623
3677,6,75397,0.0392472812612058,0.0595436334572023,0.510238943702658
3678,6,76427,0.0572455970555968,0.0591141178489339,0.333512000897498
3679,6,76486,0.124515720902327,0.100857226849539,0.217810235463987
3680,6,76487,0.079348864524881,0.0680512851553544,0.244395311066061
3681,6,76526,0.0932917102289651,0.0602399941372506,0.122357748082792
3682,6,78316,0.0560910618854625,0.0594077848482666,0.345728437363896
3683,6,78381,0.0661953874702194,0.0593682392490757,0.265610372712435
3684,6,78862,0.088657328548755,0.0593097129033846,0.135854881950102
3685,6,78907,0.0558527525474546,0.0593346716720876,0.347186002782504
3686,6,79638,0.109387307147443,0.0591870265360035,0.0654149344744784
3687,6,79955,0.0948212633394603,0.0593661302546992,0.111109573179308
3688,6,80725,0.0794883613070685,0.059047354783793,0.17910833708727
3689,6,80860,0.08287920028999,0.059181052080833,0.162261531172891
3690,6,83761,0.0473599848223114,0.0593083439245759,0.42509507805083
3691,6,87978,0.134140622583221,0.122414610311233,0.27391801580366
3692,6,88005,0.061596758386719,0.0609812113559738,0.313142094931415
3693,6,88006,0.0645271034616619,0.0607849584399159,0.289159546113209
3694,6,88009,0.046168470413317,0.117515791896992,0.694652378330551
3695,6,88009,0.386576706756883,0.24828838179385,0.120374485875472
3696,6,88398,0.0785648662347311,0.0601348330763416,0.192240456505287
3697,6,88475,0.0519932909765068,0.0597638320496747,0.384902955596531
3698,6,90318,0.0475676717231454,0.0591445634662028,0.421787492691208
3699,6,91505,0.0206000426927638,0.0594247765751335,0.729055215533374
3700,6,91959,0.0105208965646322,0.0600577131521328,0.861038814562794
3701,6,92208,0.0217001536380431,0.0593620861736664,0.714915526074706
3702,6,95448,-0.0133902635059751,0.0601877472678664,0.824072869351124
3703,6,95468,-0.0014865391977037,0.0601963839072244,0.980312336153623
3704,6,95926,-5.94147599053407e-05,0.0595225629580072,0.999204124493963
3705,6,97570,0.0721756200541179,0.122781432429725,0.55701673510146
3706,6,98668,0.0336015949185087,0.0796547346104074,0.673398204723987
3707,6,98707,-0.121164978592552,0.286987641035803,0.673139124700812
3708,6,98879,0.0455123705405046,0.0601258185224484,0.449583426991114
3709,6,99153,0.131000998588316,0.137653129534419,0.341913141632321
3710,6,101306,0.0176894409910664,0.059145939942472,0.765054060727316
3711,6,101424,0.0322220580765601,0.0593042594871602,0.587242356802553
3712,6,101439,-0.00968132380074282,0.0596286641903223,0.87111508231998
3713,6,101478,-0.00559904991659279,0.0596301459258652,0.925244806744537
3714,6,101479,0.0148882909609789,0.105436899433145,0.887787991266779
3715,6,104558,0.131769576546284,0.108053700992172,0.22347536993213
3716,6,104573,0.387036657025557,0.274888419184295,0.160017825398473
3717,6,106653,0.000361915218857256,0.0593290491372636,0.995136272387437
3718,6,107478,0.0480049346986607,0.0588978291389449,0.415590726394644
3719,6,107527,0.0438648822890076,0.0588622073514711,0.456638842554553
3720,6,111439,0.0691933977074466,0.0634417716379287,0.276166459394829
3721,6,111476,0.0120821395649116,0.0752559539860251,0.87254180629467
3722,6,111711,0.034802345960004,0.0591244237976766,0.556486672302498
3723,6,114692,0.068159874876322,0.058733825625148,0.246634573568744
3724,6,114714,0.0673785044011973,0.0587363796013857,0.252103100075544
3725,6,115037,0.068574065215397,0.0593701895765732,0.248861357753259
3726,6,116654,0.0603956460286614,0.0586827630221245,0.304095600998052
3727,6,118753,0.0616424304415646,0.0666855285354852,0.355922591935913
3728,6,119386,0.111052719779538,0.0589380671438901,0.0603557488358202
3729,6,123079,0.123527979938045,0.0589937908323502,0.0369804286405921
3730,6,146131,0.116156725637126,0.0592993454481434,0.0509208588267583
3731,6,151731,0.16315007161847,0.0583971550507878,0.0054934666749431
3732,6,155985,0.135206669420403,0.0629594287089207,0.0324322821649982
3733,6,157270,0.136275028107998,0.0584129425623654,0.0202115180311695
3734,6,158136,0.156376695900298,0.0593008212025457,0.00873378666733896
3735,6,158910,0.155549555170785,0.0581697466508476,0.0078422533694869
3736,6,162526,0.14404215307164,0.0585417176417676,0.0143524304532497
3737,6,163117,0.153140626420876,0.0585701588665796,0.00931462741188174
3738,6,163321,0.139293379944364,0.058320820331499,0.0174469232992665
3739,6,163435,0.157003419350209,0.058469967619439,0.00759083562600619
3740,6,164820,0.249726491914521,0.116664942153638,0.0329955141452522
3741,6,166074,0.166929046274306,0.0585449330197284,0.00461019455672666
3742,6,166669,0.147208536647276,0.0612389627797285,0.0167388585192601
3743,6,167198,0.14647821187603,0.0585108868581087,0.0127503464640766
3744,6,167434,0.137029808722507,0.0614455179380479,0.0263688739919622
3745,6,167610,0.177679072223733,0.0675589217153946,0.00891259941512257
3746,6,167690,0.143938656286743,0.0654719189589959,0.0285634427859357
3747,6,167705,0.156145471824649,0.0677590382454906,0.0217788580446268
3748,6,167855,0.418827559890152,0.115284190997589,0.000321696319350522
3749,6,167939,0.149553212618823,0.0603028981598518,0.0136027602492088
3750,6,168223,0.127192295094866,0.0587942101381087,0.0311850779673183
3751,6,168335,-0.0550242004261676,0.13109937872096,0.67494996813629
3752,6,168360,0.0321745941156752,0.0761898160333595,0.673066647022804
3753,6,168572,0.134889403285539,0.0584810854471568,0.02165860309462
3754,6,173904,0.0674577784260925,0.0593911014086355,0.256801202655979
3755,6,175273,0.0779045106259527,0.0587903954114697,0.185987394092257
3756,6,178778,0.0693274566950453,0.0588966145268389,0.239946954296286
3757,6,179311,0.0760975419037535,0.0652347578464982,0.244192403008595
3758,6,179345,0.293715601549472,0.113357666582832,0.00996518993352266
3759,6,180643,0.0783857976248715,0.058805412068366,0.183401599402137
3760,6,183039,0.10450991206117,0.0587931006936342,0.0763324073375811
3761,6,183936,0.0897599469057459,0.0588456347724268,0.12806826394179
3762,6,184860,0.0536005460879724,0.0588995731764227,0.363426138861399
3763,6,187264,0.105440561546659,0.0587249011017379,0.073429242568041
3764,6,187666,0.0462810681107299,0.0610533375389104,0.44893088065105
3765,6,188423,0.0668598176342374,0.0595405792981921,0.262230980445932
3766,6,188938,0.0764676157937599,0.0591393084419989,0.196853774937736
3767,6,189863,0.0638968317966733,0.0589477850635331,0.279123895860861
3768,6,191665,0.0890367816905623,0.0613682470134906,0.147706658291235
3769,6,191802,0.0754089447067994,0.117676942507378,0.522059800029531
3770,6,191937,0.054482579463607,0.0644155665669725,0.398238202301153
3771,6,192593,0.0998104664189286,0.0592850249383185,0.0931489345193625
3772,6,193272,0.0894603764991235,0.0587339624116023,0.128617597716916
3773,6,193671,0.0877933082626699,0.0590225503646038,0.137787721080038
3774,6,199005,-0.0179030751460121,0.0591160865114465,0.762185547396055
3775,6,199448,0.00647276132596608,0.06036903063628,0.914675440481328
3776,6,201624,-0.0065738370558156,0.0598395252203001,0.912584597632633
3777,6,201882,-0.0283477735432084,0.0591634376729813,0.632133261631096
3778,6,203342,-0.0261391289955661,0.059335580256222,0.659822615964445
3779,6,204006,-0.0306841760402086,0.0587721018084752,0.601936905255851
3780,6,204440,-0.0354784712110285,0.0588154512478965,0.54675181129379
3781,6,204681,-0.0266463835458478,0.0587056036593471,0.650180839023511
3782,6,205945,0.0323658165997935,0.159216075478186,0.839031484344114
3783,6,208815,-0.0153005390791196,0.0587817449810549,0.794788716783552
3784,6,208850,-0.0203174964743349,0.0589461039832174,0.73054081169244
3785,6,210067,0.0120703467885859,0.0680934625341426,0.859404685303924
3786,6,211447,-0.0478679075124592,0.0586600556455944,0.415037733456719
3787,6,212247,-0.0268494374726525,0.0587700140073756,0.648055501323644
3788,6,214251,-0.00261759597068448,0.0590470492944084,0.964665880709869
3789,6,216365,0.0178714038400254,0.0590958874146706,0.762514849478415
3790,6,221588,0.00707165516883934,0.0588473370135453,0.904417241869488
3791,6,223266,0.00990123199978864,0.0597141997902124,0.868401127947882
3792,6,223299,0.0134233868482142,0.0589516932422429,0.820010161597433
3793,6,225352,-0.00171472591039395,0.058831772371528,0.976764415263063
3794,6,226182,-0.00356272277698749,0.0591955891948,0.952041863338517
3795,6,226781,-0.0454701015178831,0.0596980591035667,0.446766735512338
3796,6,226929,-0.0707889852030964,0.0593072070587471,0.23343664831912
3797,6,227351,-0.0869431155053899,0.0783868836020718,0.268118865746171
3798,6,227352,-0.0656369513124284,0.0613779427062729,0.285624715283532
3799,6,227356,-0.0590350129300614,0.059978075819625,0.325653696944291
3800,6,229335,-0.0803980889225882,0.0597373059263664,0.179211192658714
3801,6,229567,-0.0785149735490384,0.0586460883931058,0.181499590586963
3802,6,231725,-0.108958208809543,0.0587692770196707,0.064573198516342
3803,6,232479,-0.12499924252062,0.0595492446252768,0.0365187396390935
3804,6,233698,-0.103079467982351,0.0593857251428742,0.083478581599014
3805,6,234833,-0.0752012320609862,0.0585861660140622,0.200123728056107
3806,6,236114,-0.0738185672055367,0.0589332722450314,0.21118820527585
3807,6,240423,-0.0844817471211247,0.0587366294764393,0.151230800014977
3808,6,240985,-0.0789070254852758,0.0588034372722174,0.180498125325009
3809,6,242390,-0.0825452598741772,0.0591451893685227,0.163700843577087
3810,6,244245,-0.05713109146415,0.0604171524931583,0.344994112606698
3811,6,244301,-0.0595891272241987,0.0591586942046276,0.314492152553438
3812,6,244932,-0.0657760699432298,0.0587015947682769,0.263255728308937
3813,6,245484,-0.0752147827936089,0.0597446666174427,0.20888491047008
3814,6,245505,-0.0742431866710923,0.0595438946866644,0.213273753373682
3815,6,245506,-0.0742431866710923,0.0595438946866644,0.213273753373682
3816,6,245578,-0.0757258194137271,0.0590258852570358,0.200359831113479
3817,6,245636,-0.0906779784560834,0.059165365607838,0.126265389926607
3818,6,245962,-0.0100580408361779,0.125064453775495,0.935946522394645
3819,6,245962,-0.0239475943866427,0.202674148861245,0.906009585898421
3820,6,245963,-0.117478099436125,0.15291491731394,0.442847591372985
3821,6,246705,-0.02688796324099,0.0587699641103147,0.647584542823812
3822,6,248124,-0.0390316298243846,0.0615233194799327,0.5262176293542
3823,6,251165,-0.0150128476852296,0.0587375943371783,0.798414911194816
3824,6,252271,0.00650964123514858,0.0590874896137437,0.912337528863333
3825,6,253364,-0.0536719413206725,0.125883573547844,0.670104142556081
3826,6,253516,0.00974875866168001,0.0643976831785185,0.879759532899401
3827,6,253758,-0.0161727449278728,0.0587164232554473,0.783140769779918
3828,6,255018,-0.00671436196755154,0.0590405081057071,0.909520711257129
3829,6,255233,-0.00153570133683545,0.0592057569158544,0.979321145477799
3830,6,256493,-0.0027218998810109,0.0587862822102926,0.963096033614782
3831,6,256723,-0.0207468849400423,0.0606018543966032,0.732293241206815
3832,6,259953,-0.00040885538294072,0.0589560184224544,0.994470694688115
3833,6,260068,-0.0114978025384777,0.0591399018989949,0.845961213904009
3834,6,260462,-0.0191329693846334,0.0592235376626773,0.746838358302444
3835,6,261534,-0.0321970232984988,0.060316140355053,0.59381281412926
3836,6,261981,-0.0121746672007148,0.0593888569569541,0.83769091741439
3837,6,262244,0.000168563218734485,0.0652196957338686,0.997939293930597
3838,6,264000,-0.00988423374045455,0.0593996046588347,0.867935595671586
3839,6,264618,-0.0211914323321892,0.0586989920491323,0.718301444463374
3840,6,264756,-0.00672882701533202,0.0587862949202335,0.908936237771001
3841,6,265060,-0.0263571607640989,0.0587059735295923,0.65372953542251
3842,6,265378,-0.0436617563394648,0.0611280526086378,0.475534071309088
3843,6,265477,-0.0154646517153946,0.0589614782308311,0.79325549735221
3844,6,266478,-0.00821641900131181,0.0588789600007636,0.889097007856048
3845,6,266518,-0.0143544612930063,0.0591484991149608,0.808390272039063
3846,6,266627,-0.00598744613607852,0.0588964609359504,0.919083842433001
3847,6,268613,-0.00303459555759125,0.0617229462960712,0.960815777933712
3848,6,268676,-0.00431154900964911,0.0611530251831796,0.943832231647577
3849,6,268911,-0.00316902389779619,0.0588877802927116,0.957113298543002
3850,6,269163,0.00755153314780249,0.0589658533696086,0.898169506028695
3851,6,270091,0.028289689696833,0.0747676935985392,0.705384805752012
3852,6,270110,0.173026763143604,0.261355608149712,0.508380245208225
3853,6,270112,-0.383071209140989,0.308595544306722,0.215305344238955
3854,6,270117,-0.0268223314742251,0.132390036609382,0.839563760042839
3855,6,270118,0.0176419841809228,0.133285787723384,0.89477331987559
3856,6,270132,-0.0652321198205623,0.147817784157517,0.659265356749648
3857,7,331,0.036025966202841,0.0622443363568969,0.563104682559026
3858,7,415,-0.226135384866147,0.171661010479936,0.188580129609011
3859,7,440,-0.0587992954941123,0.0772484588422273,0.447063045405291
3860,7,444,-0.0201076084526957,0.0770395744975333,0.794241910565089
3861,7,595,0.0380736209322787,0.117468580400632,0.746041049460058
3862,7,603,0.0250330226237274,0.117456354641042,0.831351585417483
3863,7,1581,0.0158909766790827,0.0594724249147877,0.789471927186946
3864,7,5119,0.020739922280387,0.0588094335237494,0.724551434226343
3865,7,8780,-0.0455670749702914,0.0954570413681493,0.633403432346867
3866,7,11071,-0.912309872367745,0.553241912770814,0.100032066005044
3867,7,11076,-0.816907147965114,0.495391570815715,0.100034569946002
3868,7,14747,0.0357158083223781,0.0589814642187234,0.545207431760067
3869,7,16567,0.0405384297153369,0.0604037558446323,0.502580235135354
3870,7,17289,-0.0342871969801628,0.138381391341222,0.804453969289491
3871,7,17702,0.0388814265523152,0.080083456806922,0.627614866541628
3872,7,17838,-0.0991881268912183,0.0984664028039477,0.314466370312146
3873,7,17840,-0.0735680427302299,0.120067669755075,0.540455024761223
3874,7,17843,-0.104623350795249,0.127119226231905,0.411044727151079
3875,7,19449,-0.0524238694410908,0.10082520128083,0.603425668513325
3876,7,19450,-0.0994390825927045,0.199532706179699,0.618540816121331
3877,7,19896,-0.0179426652144465,0.0596232429728805,0.763641941668116
3878,7,20110,-0.0416722996742172,0.0613311330931251,0.497289172301908
3879,7,20451,-0.0219340742607397,0.0588871476639662,0.709761687663214
3880,7,21017,0.00633718263784289,0.116982983067257,0.956828906626329
3881,7,21057,-0.0154375613139812,0.0626440954336001,0.805490438561991
3882,7,21710,0.0211459065515327,0.0616204653570708,0.731679590527563
3883,7,23383,0.0429371332737333,0.0588348224300523,0.466001841828376
3884,7,27344,0.00818722520342552,0.0589670136139005,0.889652474967463
3885,7,27845,0.0242520095640938,0.0588845725463425,0.680694381577605
3886,7,28799,0.0203666619879055,0.0594685598843438,0.732195171353802
3887,7,29465,0.0192186751149212,0.0596119793808077,0.747343423905472
3888,7,29523,0.0240087643333486,0.059657800594091,0.68760284860245
3889,7,31914,0.023792097619065,0.0593383777000596,0.688694866130761
3890,7,32249,0.0266672138468114,0.0597769181941507,0.655789696249594
3891,7,33274,0.0105264491272937,0.0592542628906167,0.859100686050245
3892,7,33393,-0.00322227766524297,0.0596499642475064,0.95694996756388
3893,7,33441,0.00853182900920169,0.0594475022799837,0.885962425080419
3894,7,34423,0.0484569986905262,0.0595577013656175,0.416414384701841
3895,7,34691,0.032079366607138,0.0592978203150942,0.588857564892341
