SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3171,5,341045,-0.0212479133515682,0.162130648910157,0.895807035007578
3172,5,341262,-0.0353447725615431,0.160953952504063,0.826313079511746
3173,5,342707,-0.0271097942407451,0.160338260118136,0.865831534767216
3174,5,342848,-0.0652502579783572,0.161773677728472,0.68694021139287
3175,5,343502,-0.0808661457092943,0.161447338680107,0.616765991306573
3176,5,343588,-0.0689286631461378,0.160454347237356,0.66776017448001
3177,5,346773,-0.0695420229960563,0.163803828911401,0.671427353030839
3178,5,349449,0.0834832998069289,0.16161010574222,0.605778235516247
3179,5,350876,0.157156169555362,0.161369295447629,0.330777345758057
3180,5,354177,0.185140708333126,0.163832826427648,0.259218759235939
3181,5,357163,0.156711217116798,0.162209168499088,0.334652649096912
3182,5,360584,0.27177671273369,0.161208647011328,0.092704603014775
3183,5,363025,0.236149313953188,0.164860569155394,0.152909033570248
3184,5,365083,0.145302621092289,0.161327170374153,0.368377593925992
3185,5,366361,0.0961839511823245,0.161590104886484,0.552068341066854
3186,5,371014,0.149713706448092,0.160572527725075,0.351780354227805
3187,5,371457,0.180436460735902,0.163480451166886,0.27046691709371
3188,5,372989,0.202031326033691,0.163928279801947,0.218605986805304
3189,5,374614,0.0569894992120469,0.161738469297733,0.724781665013652
3190,5,377631,0.16126502610449,0.161858956121463,0.319772021800114
3191,5,378702,0.14376277759712,0.165800778789051,0.386486400736207
3192,5,378741,0.166239440696414,0.164896180452213,0.314074868854871
3193,5,379541,0.140068950086021,0.161985295720858,0.387789793104628
3194,5,380460,0.0631710775456673,0.162637003839936,0.697941159205266
3195,5,382368,0.0702113581467699,0.169608231520159,0.679153358483773
3196,5,382369,0.00108301239497599,0.175429372023741,0.995077782050345
3197,5,382523,0.299612460111256,0.343977214019477,0.384332937452508
3198,5,382808,0.0739522101948258,0.162845845534805,0.650018654854369
3199,5,384156,0.033384502819498,0.164883310534451,0.83966320829852
3200,5,387695,0.174684657136477,0.162020788884337,0.281697660960066
3201,5,388185,0.121772129275379,0.163549355468301,0.45703379281003
3202,5,390254,-0.0740589414680309,0.179527952021473,0.680208457034697
3203,5,391916,0.121914142280998,0.1618587643907,0.451823911163299
3204,5,392497,0.148060724894719,0.162212509132609,0.361992914907384
3205,5,393006,0.182291023397284,0.162133429228136,0.261638205673735
3206,5,393290,0.179683282317844,0.161870577853122,0.267736135205889
3207,5,396254,0.0956263601712858,0.172471002557561,0.579622753322786
3208,5,396266,0.0478314778209856,0.163181136131941,0.769603494504019
3209,5,398009,0.0495073766392324,0.162402098546042,0.760664285324256
3210,5,398644,0.0117894168477308,0.162325359938478,0.942143030198548
3211,5,401545,-0.00973440864248409,0.161148122593369,0.951865993950797
3212,5,402468,-0.0350690200272462,0.16113814538619,0.827840610126118
3213,5,403529,0.00629720865917116,0.163548776522761,0.969307966012412
3214,5,405417,0.0418857109568994,0.161896775990908,0.796003140110465
3215,5,406230,-0.0355504626115845,0.162836161826194,0.827305606345027
3216,5,406826,-0.0200102245363988,0.165749113607843,0.90397676489024
3217,5,407785,-0.0835829867607223,0.161426664186416,0.60493831647101
3218,5,409900,-0.112769942337363,0.161975209699328,0.486750906848405
3219,5,412759,-0.191288148973604,0.166033026266481,0.25005592408015
3220,5,413363,0.141892666017645,0.245091522274296,0.563000586546253
3221,5,413385,-0.162780497093678,0.164377486174383,0.322713320044982
3222,5,416981,-0.0485398669783559,0.165614115662135,0.769625459197532
3223,5,417297,-0.0791742854769218,0.161902752308668,0.62512860283424
3224,5,419108,0.0548390161180133,0.161740575342414,0.734769598790587
3225,5,421695,-0.0186056760055402,0.16194676099587,0.908599528175619
3226,5,422560,-0.016869508990589,0.16107481874242,0.916648832030397
3227,5,424852,-0.0309986090582579,0.160807437497925,0.8472511275352
3228,5,425327,-0.0529948745183006,0.160532237860662,0.741505247639441
3229,5,427844,-0.0190113157143281,0.160881457514927,0.906000398924798
3230,5,430235,-0.0579285347818439,0.162951566838839,0.722430809034526
3231,5,430620,0.135280323593102,0.320256085256917,0.672980785087625
3232,5,430883,-0.100731687013205,0.160726504995754,0.531243109406736
3233,5,431015,-0.00907860697065171,0.172846310802663,0.958140756763388
3234,5,431369,-0.0467806475721707,0.161188639994483,0.771816069645466
3235,5,432378,-0.0934956508904623,0.165135618752694,0.571634606706373
3236,5,432587,-0.00642521935843021,0.161535271889358,0.968294234016608
3237,5,434634,-0.0461853977335276,0.160621826681464,0.773866664742506
3238,5,441308,-0.0102845810576754,0.161552759367878,0.949276335830261
3239,5,441594,0.0030314126360331,0.160720496319772,0.984962333219586
3240,5,443367,0.040062033399705,0.425513933231033,0.925043612252656
3241,5,443369,-0.00180826603545814,0.23490943352414,0.993862520504295
3242,5,443371,-0.11078397815607,0.322006105644664,0.731018721818904
3243,5,443373,-0.141412087459781,0.321972126488736,0.660781008792146
3244,5,443378,0.027712002864611,0.450456601988829,0.950980057633724
3245,5,451448,0.0876428668116012,0.162321084276857,0.589582169079199
3246,5,456087,0.0491280797727315,0.161320114509571,0.760897622980969
3247,5,458086,0.0615977679511958,0.161238651603952,0.702670068829268
3248,5,461234,0.0576449153438532,0.160239777644563,0.71925549099008
3249,5,461877,0.0229962783948867,0.213923383550546,0.91445519532648
3250,5,463004,0.213225928639198,0.161272356341771,0.186974923406996
3251,5,465043,0.298945715074193,0.162174256684133,0.0661144154805125
3252,5,467724,0.234312198902147,0.160554081025658,0.145345065946851
3253,5,468076,0.212884308214658,0.161188185649621,0.187450632645315
3254,5,469078,0.116780947286227,0.162214075073156,0.47205143523899
3255,5,469404,0.147688529723281,0.16288394047737,0.365178574856072
3256,5,475322,0.0575504291510933,0.16061523448614,0.720323722470224
3257,5,475607,0.0334581574901252,0.160440896296643,0.834928539229652
3258,5,475736,0.051626852562778,0.160280864416732,0.747565779464778
3259,5,478715,0.0347102760643836,0.162265056388694,0.830739985182858
3260,5,478932,0.0409256694174692,0.162116048968225,0.800842698380658
3261,5,479996,-3.41976227205554e-05,0.161607881622019,0.99983128027306
3262,5,482003,-0.0742183517282864,0.16079410664779,0.644671265287602
3263,5,482536,0.0140337353996634,0.160840887968784,0.930520451304035
3264,5,484494,-0.0434640590170288,0.164841009365579,0.792186054951831
3265,5,484954,-0.0477153275749261,0.16102662440251,0.767160356309471
3266,5,486157,-0.08064043931204,0.160739529957471,0.616202611954935
3267,5,486882,-0.0893967055985456,0.164230656913914,0.586553750053372
3268,5,486891,-0.104957051997609,0.164691307967936,0.524345401405104
3269,5,486920,-0.109621079888935,0.168155701286896,0.514888453800005
3270,5,487404,-0.0375182180199838,0.162458405745296,0.817494853958386
3271,5,487484,-0.0446451095545156,0.165851245605962,0.787942541418959
3272,5,487817,-0.0570443795702277,0.171042450889032,0.738947304501972
3273,5,489636,-0.0293144665262334,0.161039091853813,0.855661131936236
3274,5,490549,-0.000716604209320321,0.160428036701733,0.996438523149543
3275,5,491806,-0.00956499785775655,0.160212963561637,0.952426944070892
3276,5,491888,-0.0844524850629886,0.160657708729776,0.599449518850789
3277,5,491992,0.208588083304411,0.187012220850786,0.265450031386523
3278,5,492146,-0.0673333189368947,0.16808335332018,0.688960807035556
3279,5,499612,-0.0529765650784856,0.160244342443775,0.741143791377885
3280,5,502460,-0.0149164524082212,0.161458955997426,0.926444235452243
3281,5,504765,-0.00468645481225177,0.162130490359013,0.976956333551097
3282,5,504884,0.029725413524445,0.16145315626589,0.854031552729203
3283,5,509836,0.0998839600285812,0.163086453034242,0.540627653390565
3284,5,510020,0.150150446065892,0.185473169183279,0.418742211757848
3285,5,511350,0.137528829047565,0.161690720416659,0.395586358147485
3286,5,512696,0.145452790509808,0.162889639595274,0.372490681871833
3287,5,512931,0.125768355107734,0.16070326652913,0.434379487507934
3288,5,514582,0.15008381965368,0.160695133442987,0.350959751834717
3289,5,515315,0.136718617197735,0.160785057991327,0.39572403495465
3290,5,515397,0.146194920640859,0.160608441976515,0.363308229039595
3291,5,515950,0.184758306079899,0.160495846495207,0.250440664729538
3292,5,516091,0.142078243100815,0.160414333230302,0.37638460428971
3293,5,518207,0.200090539502455,0.160443763304577,0.213185054873781
3294,5,518275,0.195476437079372,0.160006853223117,0.222645618626999
3295,5,519067,0.165861437495196,0.160933900418435,0.303425421369694
3296,5,522215,0.168224058424307,0.160819317572843,0.296256524940473
3297,5,522970,0.49505214827963,0.332928828399338,0.137917776302607
3298,5,523232,0.190940180573882,0.163014970745135,0.242266388276805
3299,5,524247,0.301222461203551,0.161492154971434,0.0629764957020709
3300,5,524532,0.335223518346373,0.160154319400241,0.0370510501788558
3301,5,524625,0.326730588586348,0.160178289765829,0.0421149844314473
3302,5,525863,0.213051664076307,0.160872822499377,0.18624417102146
3303,5,526004,0.233642904172853,0.160614529524804,0.146646197903556
3304,5,526007,0.223866666158669,0.160605264589384,0.164226533822835
3305,5,529382,0.168576913347434,0.1611727436435,0.2963047094477
3306,5,529437,0.418304016855839,0.319703577218612,0.191584848403343
3307,5,532205,0.194422012125616,0.161246493706496,0.228723734299741
3308,5,532256,0.225333003836509,0.160001918816952,0.159918107969326
3309,5,533988,0.212971081988719,0.160264366506952,0.184747998078379
3310,5,535074,0.195167659072965,0.160545111708958,0.224928282176837
3311,5,537503,0.197168674740497,0.160589264442171,0.220346727638737
3312,5,538956,0.175252026315838,0.16123511327471,0.277807328263805
3313,5,540169,0.130845057360372,0.160327401396449,0.414986652771366
3314,5,540498,0.179197518749855,0.167134747336474,0.284374364088361
3315,5,540682,0.128248300287378,0.161954317819665,0.42896275408031
3316,5,541505,-0.0404127247629837,0.339966050788485,0.90544372907851
3317,5,542346,0.131433741248894,0.160663676352792,0.413870468410006
3318,5,542361,0.103662457716633,0.16124693792982,0.520719214105731
3319,5,543103,0.142534995411966,0.161162848089359,0.377073692714921
3320,5,545577,0.110993014494103,0.166235733486489,0.504771306989784
3321,5,545826,0.149997940694023,0.160495474465893,0.35063697379444
3322,5,546667,0.0174082480923781,0.16081323204171,0.913857822857817
3323,5,547620,0.0100490398440044,0.160693026853081,0.950171681500631
3324,5,548182,0.0366897459661684,0.165286008401,0.824459899200823
3325,5,548310,0.00975057310673449,0.162015258162261,0.952043898991245
3326,5,548459,-0.021599430608836,0.163131833448049,0.894739591619615
3327,5,548843,0.031866316321433,0.160441814321899,0.842677452617269
3328,5,549055,-0.0112901208601077,0.160477457425249,0.943952288255098
3329,5,549248,-0.0163354994305864,0.161092874541311,0.919287148756488
3330,5,549677,-0.136502207133399,0.323563674257963,0.67337580684911
3331,5,549802,-0.143173294023795,0.326392845791201,0.661181124430445
3332,5,549802,0.0501663901137543,0.281247224898491,0.858533828440081
3333,5,550708,-0.090762068603996,0.16288131197334,0.577724632607712
3334,5,550744,-0.0486519508175774,0.164836902963503,0.768051243170578
3335,5,551265,-0.0416969645267586,0.173616808328965,0.81034048622133
3336,5,551776,-0.032333443548438,0.160787613420011,0.840740799407318
3337,5,552218,-0.0514135949297359,0.161965664030163,0.751101114458305
3338,5,553130,-0.104490279422194,0.163320812289998,0.522727092895111
3339,5,554104,-0.174473251569386,0.165161159065635,0.291516209656281
3340,5,554306,0.0855156461385633,0.272251154257901,0.753626288954584
3341,5,554307,-0.147484411424057,0.186695699075473,0.430074340229466
3342,5,554308,-0.134392377491974,0.211655858586666,0.525867767927626
3343,5,555454,-0.0865527074460394,0.161460904356424,0.592254805719082
3344,5,555973,-0.0989817784215098,0.161212871101092,0.539622785282188
3345,5,557406,-0.0877523321532486,0.160774795271604,0.585541975131308
3346,5,557772,-0.0691521138910501,0.161717262456968,0.66919493992893
3347,5,558324,-0.0654760676815515,0.160591417339388,0.683727623551879
3348,5,558514,-0.069807756143502,0.161561291052612,0.665945489406242
3349,5,558549,-0.0676315478968736,0.161104905795468,0.674888270065213
3350,5,559378,-0.09261940743664,0.160228601459205,0.563602019646952
3351,5,560042,-0.21784295155647,0.160794221656382,0.176349800690142
3352,5,561145,-0.325414700608184,0.15982037766077,0.0424836365103582
3353,5,561154,-0.328126205544072,0.160053224561866,0.0410922635690165
3354,5,561160,-0.328126205544072,0.160053224561866,0.0410922635690165
3355,5,561163,-0.328126205544072,0.160053224561866,0.0410922635690165
3356,5,561166,-0.328126205544072,0.160053224561866,0.0410922635690165
3357,5,561193,-0.41131343205901,0.162409111470491,0.0117554487660599
3358,5,561211,-0.366693347915786,0.165242764185027,0.0271139305820839
3359,5,561220,-0.355089210246697,0.166883535561929,0.0340489779790671
3360,5,561227,-0.36374185562477,0.166865757826293,0.0299290484250163
3361,5,561259,-0.553243410760714,0.319334748056662,0.0840602575363926
3362,5,561269,-0.573984899478088,0.319789833089049,0.0735279372148983
3363,5,561292,-0.48262682188641,0.199312057733784,0.0159615991863509
3364,5,561299,-0.464248703770248,0.198748797419388,0.0200580602895882
3365,5,561309,-0.445038926793129,0.200435268234286,0.0270286789415927
3366,5,561353,-0.348197018934774,0.170289451706581,0.0416221508991501
3367,5,561355,-0.344283085179648,0.170549053119178,0.0442767434465594
3368,5,561373,-0.366540081064731,0.169865553259635,0.0316155044350294
3369,5,561379,-0.374927894299029,0.168888248614589,0.0270551296444518
3370,5,561430,-0.300294190915831,0.162192473247373,0.0649372004529452
3371,5,561461,-0.320136513273859,0.163981209084701,0.0516956826226631
3372,5,561500,-0.309830620350227,0.169681923615481,0.0687024936128891
3373,5,561502,-0.309830620350227,0.169681923615481,0.0687024936128891
3374,5,561510,-0.300439147159889,0.17493834335534,0.0867831219853282
3375,5,561524,-0.516948105670954,0.319699540795354,0.106775605268453
3376,5,561529,-0.414640258592437,0.320121528462006,0.196077364178553
3377,5,561538,-0.370138214635366,0.320509146437065,0.248935276208581
3378,5,561541,-0.288314141522028,0.320514204533246,0.368980313440959
3379,5,561545,-0.290523262257461,0.320619905106838,0.365485212117292
3380,5,561555,-0.276169891614442,0.32077743009847,0.389855872635056
3381,5,561569,-0.516823469699261,0.321283885900588,0.108593550247611
3382,5,561578,-0.447964906782071,0.321371155940868,0.164219324109223
3383,5,561590,-0.454436396099084,0.323890053534388,0.161478615995889
3384,5,561678,-0.722776020678101,0.318934078868545,0.0240425430364384
3385,5,561690,-0.613937112932859,0.319579551024426,0.0555270261099985
3386,5,561692,-0.603915522278491,0.319776415305236,0.059771072613402
3387,5,561717,-0.617777747022505,0.31955858366873,0.0540082323550418
3388,5,561736,-0.601442259254657,0.319280594827898,0.0604216158094185
3389,5,561746,-0.551195206231739,0.319435992328941,0.0853078045313934
3390,5,561758,-0.581499428189668,0.31928375157224,0.0694133256767545
3391,5,561759,-0.59448204112755,0.319124740852837,0.0633135654719651
3392,5,561766,-0.584500822107886,0.319176967286317,0.0679021631021674
3393,5,561783,-0.735502818008722,0.31848447368642,0.0214989941051872
3394,5,561786,-0.285140047265314,0.170960316661925,0.0962277796854654
3395,5,561824,-0.298371135927267,0.165898553355343,0.0729495169035612
3396,5,561906,-0.302402385311542,0.159740599756711,0.0591643883875154
3397,5,561915,-0.302874937717149,0.159532354531183,0.0584432820567653
3398,5,562065,-0.23290444282865,0.160617567819195,0.147930844947804
3399,5,562072,-0.220519338651313,0.160536460677288,0.170425110936237
3400,5,562097,-0.227916082205275,0.160019437460545,0.155242324498106
3401,5,562113,0.468346306421031,0.319567545045986,0.143657567074805
3402,5,562116,-0.234173153210216,0.159783772522809,0.143657567074856
3403,5,562155,-0.251718120249558,0.160561529672555,0.117838654698185
3404,5,562173,-0.225704311277438,0.160727531903317,0.161118682850483
3405,5,562264,-0.230988540837526,0.160249663528779,0.150349970658603
3406,5,562359,-0.243921910281555,0.160865825713469,0.130336806737926
3407,5,562436,-0.244437940485138,0.160835235068158,0.129455538798727
3408,5,562451,-0.235411295209624,0.160657260643879,0.143728828682363
3409,5,562473,-0.234714933564066,0.160904623085502,0.14553113856523
3410,5,562513,-0.262646855778431,0.160815850358773,0.103315368410328
3411,5,562518,-0.227514399053253,0.160689487585973,0.157697147208282
3412,5,562560,-0.251752559421579,0.160130466697971,0.116806621734526
3413,5,562570,-0.243773970403528,0.159953213598511,0.128395833288393
3414,5,562582,-0.259987159523288,0.160123769216551,0.105340192129523
3415,5,562610,-0.246902071971959,0.160182430241659,0.124120138347503
3416,5,562667,-0.22796942343928,0.159885007686285,0.154800057021615
3417,5,562683,-0.221347748017811,0.160159756323333,0.167832251158001
3418,5,562774,-0.221181709192739,0.160572265418094,0.16924310465897
3419,5,562846,-0.234297893958804,0.162339838189241,0.149835263112305
3420,5,562873,-0.262260120437905,0.163051824394406,0.108631404966621
3421,5,562888,-0.26238247266973,0.161628955256672,0.105404450586411
3422,5,563005,-0.220826356255865,0.161495379104482,0.172374672089867
3423,5,563017,-0.225159191612286,0.162159794842167,0.165859771775457
3424,5,563018,-0.218151055418937,0.162963666261578,0.181546632858456
3425,5,563074,-0.289021443370125,0.163044931853803,0.0771492455413173
3426,5,563104,-0.279673928815074,0.16217601159613,0.0854914460102631
3427,5,563148,-0.202003725202821,0.16152613933261,0.21191071449237
3428,5,563174,-0.207587320651278,0.162633673472983,0.202649565789529
3429,5,563257,-0.235353327368503,0.163642043469563,0.151257475313641
3430,5,563299,-0.228186259655921,0.161548494424552,0.158685596456223
3431,5,563318,-0.236239180645287,0.16186117464398,0.145312094779819
3432,5,563324,-0.29153457837732,0.161795260824198,0.0724183801716415
3433,5,563344,-0.286301267578518,0.162294737013475,0.0785830273457924
3434,5,563347,-0.245642882449507,0.162639117809906,0.131847334067062
3435,5,563348,-0.290608764673909,0.162334301536122,0.0742807490432933
3436,5,563372,-0.248105066056305,0.164404554917807,0.132164392657191
3437,5,563421,-0.237705137617475,0.291663781378613,0.415623476811526
3438,5,563427,-0.101519788602409,0.222324802414937,0.648219099112628
3439,5,563428,-0.203339629203388,0.378251217110179,0.591206969694344
3440,5,563428,-0.348635456809692,0.2148085200281,0.105480848080133
3441,5,563452,-0.139560902469622,0.172276135425997,0.418428452156943
3442,5,563474,-0.185193540509811,0.171409787248253,0.280695440036547
3443,5,563479,-0.201891540429386,0.17009987087599,0.236065190590148
3444,5,563545,-0.317066932727776,0.171684115328295,0.0656123143536146
3445,5,563565,-0.419690203089839,0.174694717894075,0.0168027799096898
3446,5,563580,-0.346865499019458,0.17497563129873,0.0482134526169394
3447,5,563607,-0.307185031761241,0.327639353017684,0.349106133223951
3448,5,563608,-0.242526538585626,0.178221804779694,0.174440969369111
3449,5,563642,-0.588768577323918,0.31885108629401,0.0656519551790194
3450,5,563661,-0.632757162875253,0.318551623500798,0.0477666613880598
3451,5,563665,-0.345105277139425,0.166641898791771,0.0390907827222896
3452,5,563700,-0.225445838224602,0.164579598710315,0.171611094188211
3453,5,563747,-0.242621585367828,0.160871396256607,0.132405193497889
3454,5,563755,-0.234963574967973,0.160309768833466,0.143624356643369
3455,5,563781,-0.225780007951206,0.160554134625269,0.160528163085384
3456,5,563837,-0.222339953610061,0.161964206890775,0.170694662385395
3457,5,563865,-0.505877545981168,0.245527667022082,0.0400957083833562
3458,5,563866,-0.272591332231424,0.162807676837801,0.0949544176024283
3459,5,563882,-0.226323971994954,0.162456674487294,0.164455815391278
3460,5,563899,-0.239767764348541,0.162569410401332,0.141140427727804
3461,5,563908,-0.239767764348541,0.162569410401332,0.141140427727804
3462,5,563929,-0.23916435282183,0.162404553322344,0.141737657715762
3463,5,563964,-0.239406894455479,0.160250338119237,0.136080523820856
3464,5,563970,-0.239842683801042,0.15983579287189,0.134364107095227
3465,5,564006,-0.246748049880811,0.160183102570549,0.124355749325486
3466,5,564048,-0.239710797860547,0.160613576025098,0.136469384407519
3467,5,564065,-0.247328265445799,0.160149997033589,0.123398612794651
3468,5,564074,-0.248185973013364,0.160176809391202,0.122169599610731
3469,5,564097,-0.251637780500263,0.160561886418426,0.117956345662033
3470,5,564135,-0.262751381756726,0.160511447277884,0.102529235716012
3471,5,564147,-0.270293053974884,0.161138942381596,0.0943511682063149
3472,5,564195,-0.300999050990328,0.160971657715141,0.0623268480906863
3473,5,564197,-0.300999050990328,0.160971657715141,0.0623268480906863
3474,5,564206,-0.27803654880163,0.1620170808288,0.0870221769695401
3475,5,564212,-0.295289405862893,0.161468054342814,0.0682762911470909
3476,5,564236,-0.269266365686165,0.16050655257929,0.0943096493149013
3477,5,564252,-0.272819052531724,0.162282090625513,0.0936200609246157
3478,5,564265,-0.290022134587873,0.161735714003941,0.073799201943155
3479,5,564272,-0.300078218964576,0.161913582309649,0.0646702604230516
3480,5,564298,-0.255429609325106,0.161691966802286,0.115064380351657
3481,5,564300,-0.27121986153002,0.161600738077816,0.0941671023363983
3482,5,564304,-0.27121986153002,0.161600738077816,0.0941671023363983
3483,5,564343,-0.30449272212671,0.166724254470893,0.0686457630108433
3484,5,564355,-0.344224269300233,0.175896853517305,0.0511392669071079
3485,5,564360,-0.350188315828227,0.176592678349267,0.0481389066184484
3486,5,564372,-0.581659481600317,0.318857731710477,0.0689674753550339
3487,5,564393,-0.569079323442987,0.324710863759984,0.0805435720551403
3488,5,564395,0.480404568307931,0.315968577296598,0.129300931417067
3489,5,564397,-0.450033734218316,0.222649006289043,0.0440061358693441
3490,5,564403,-0.593327777561615,0.31877661348531,0.0635378143658199
3491,5,564406,-0.593582719941308,0.31882579971395,0.0634653055774906
3492,5,564431,-0.396142424656866,0.192868072029972,0.0407160762798369
3493,5,564461,-0.336113153528925,0.173002256788303,0.0528320744653317
3494,5,564462,-0.336113153528925,0.173002256788303,0.0528320744653317
3495,5,564469,-0.318534758745473,0.167619183968069,0.0582019865563499
3496,5,564472,-0.313258987184828,0.173834519111344,0.0723900893145194
3497,5,564485,-0.336520754330111,0.171849801053799,0.0509907431444456
3498,5,564486,-0.327737378378775,0.171562661944776,0.0569037157817528
3499,5,564496,-0.28263921865912,0.171830728661972,0.100886767210783
3500,5,564516,-0.249381248887176,0.166839344485219,0.135875989404153
3501,5,564535,-0.266629578117213,0.162359059791657,0.101434552779534
3502,5,564551,-0.218160347407935,0.164310596638951,0.185124775701646
3503,5,564567,-0.246987027458791,0.16513269298116,0.135628376550914
3504,5,564574,-0.241804260977661,0.166789017814208,0.148012950563725
3505,5,564590,-0.275684768992168,0.163471691291475,0.0925951135522743
3506,5,564680,-0.220228926589345,0.162978487799592,0.177472391997711
3507,5,564696,-0.512512129806151,0.319375476686394,0.109446979841031
3508,5,564701,-0.512512129806151,0.319375476686394,0.109446979841031
3509,5,564705,-0.512512129806151,0.319375476686394,0.109446979841031
3510,5,564717,-0.630164734044719,0.318930725844684,0.0489481770738415
3511,5,564723,-0.636968552969867,0.319085354191399,0.0466763797035428
3512,5,564730,-0.54140858767229,0.319392205710538,0.0909342174135888
3513,5,564732,-0.54140858767229,0.319392205710538,0.0909342174135888
3514,5,564809,-0.516282017661563,0.319936134948023,0.10748531117163
3515,5,564814,-0.429787571208339,0.320176434288557,0.180346461288406
3516,5,564841,-0.435699989970002,0.320275579318954,0.17457428826136
3517,5,564865,-0.415541869604905,0.320483515299309,0.195612629074694
3518,5,564880,-0.448871136778138,0.320102245890364,0.161712138039653
3519,5,564894,-0.43901790582348,0.319928157265763,0.170860367108448
3520,5,564898,-0.463393381828952,0.319739657508386,0.148146228531605
3521,5,564904,-0.452396939348111,0.319875351264521,0.158157760475758
3522,5,564935,-0.435385644761741,0.319851152158391,0.174314562791065
3523,5,564937,-0.435385644761741,0.319851152158391,0.174314562791065
3524,5,564938,-0.435385644761741,0.319851152158391,0.174314562791065
3525,5,564945,-0.4642036506126,0.319655415841374,0.14733418266788
3526,5,564949,-0.4642036506126,0.319655415841374,0.14733418266788
3527,5,564968,-0.253187048421409,0.188498583410071,0.18007741909511
3528,5,565000,-0.263532529311373,0.172778285209749,0.128088630531191
3529,5,565007,-0.273264202742226,0.172620447521099,0.114308977739997
3530,5,565013,-0.244051769074129,0.1740456894404,0.161725882237498
3531,5,565036,-0.29436203756638,0.165177169121502,0.0755925883993444
3532,5,565093,-0.22465293197901,0.160486975201934,0.162445338031356
3533,5,565120,-0.233493602483957,0.160909656847985,0.147644227522629
3534,5,565122,-0.226826106529939,0.161183504535153,0.160232008903578
3535,5,565125,-0.226826106529939,0.161183504535153,0.160232008903578
3536,5,565208,-0.216144445921563,0.161194009950639,0.180816323501687
3537,5,565243,-0.237221154896882,0.160649718868768,0.140664756629376
3538,5,565254,-0.261669001043193,0.161179263495944,0.10538251652175
3539,5,565289,-0.396159369189053,0.269541227523362,0.142518998438415
3540,5,565293,-0.241511805213397,0.163373022197466,0.140223351161519
3541,5,565315,-0.257902472231451,0.16306075284803,0.11462862674731
3542,5,565361,-0.300533365025701,0.167464098600808,0.0735707343829839
3543,5,565365,-0.300533365025701,0.167464098600808,0.0735707343829839
3544,5,565371,-0.324173741906038,0.169423483372294,0.0565063671691715
3545,5,565372,-0.318423386230461,0.16993769171697,0.0617886891202467
3546,5,565388,-0.285947183887325,0.16862894466836,0.0908209642043931
3547,5,565423,-0.217006469248519,0.164786990906409,0.188729493096571
3548,5,565436,-0.219914888359621,0.16518256344809,0.183934827949009
3549,5,565441,-0.234935199051061,0.164138228591011,0.153221726959971
3550,5,565448,-0.203367240783688,0.163574073466203,0.214592317611629
3551,5,565475,-0.257813067264465,0.163546141862865,0.115830879423346
3552,5,565507,-0.249101573136673,0.162866031972458,0.127039200025649
3553,5,565512,-0.252644726490808,0.163094828154593,0.122261784693852
3554,5,565539,-0.18799681986661,0.165327575928064,0.25626060376954
3555,5,565639,-0.245954555473192,0.160222245911,0.12565904558745
3556,5,565651,-0.246568631537427,0.160012154406773,0.124228064995938
3557,5,565675,-0.246923970502908,0.159972513646191,0.123595782274514
3558,5,565711,-0.218817936655672,0.166317635140894,0.189141051836457
3559,5,565722,-0.509110068049468,0.319239352479644,0.111660867775088
3560,5,565729,-0.507121793947363,0.319288705474546,0.11311691598415
3561,5,565731,-0.45442314313309,0.319412547435012,0.155710840543335
3562,5,565737,-0.465588300821125,0.319467878151251,0.145898610996149
3563,5,565800,-0.552475903422303,0.288454465364767,0.0562624316933429
3564,5,565808,-0.302037930814055,0.251576074307269,0.230718065331174
3565,5,565834,-0.23713660068914,0.163396578604019,0.147585885411267
3566,5,565880,-0.245277077654795,0.183819693506127,0.182954143841921
3567,5,565885,-0.206101493205242,0.188259068621683,0.274361239642058
3568,5,566202,-0.580308383719194,0.320053345055005,0.0706561108101132
3569,5,566255,-0.486272216255288,0.265919345620306,0.068296366598364
3570,5,566370,-0.399999577565395,0.246237805360206,0.105173559572227
3571,5,566373,-0.423221455178769,0.319685242828349,0.186403124325408
3572,5,566376,-0.401584450809077,0.319824863482,0.210077507815819
3573,5,566378,-0.249939579338525,0.323112577417323,0.439722255006061
3574,5,566382,-0.406343226921276,0.319696831571377,0.204556052864188
3575,5,566388,-0.451416987101533,0.319485131645434,0.158551094583707
3576,5,566400,-0.242954941072398,0.203753445931029,0.233906651830381
3577,5,566427,-0.130025066316025,0.185112165592433,0.482884973514038
3578,5,566434,-0.130025066316025,0.185112165592433,0.482884973514038
3579,5,566463,-0.0945547539478699,0.197956232623784,0.633191512787512
3580,5,566466,-0.0973128049640946,0.198142787222962,0.623643488117249
3581,5,566472,-0.117871921593838,0.198213711146171,0.55244445560001
3582,5,566501,-0.284285962087966,0.17791566353246,0.110966792701055
3583,5,566502,-0.285241629593917,0.176876989307228,0.107713014898577
3584,5,566512,-0.301734704842241,0.175418567933234,0.0862935660120014
3585,5,566542,-0.256771164906532,0.162587751617896,0.115168064515531
3586,5,566565,-0.239624821987922,0.161729042595537,0.139327195351569
3587,5,566568,-0.239624821987922,0.161729042595537,0.139327195351569
3588,5,566580,-0.252610556916831,0.161445499812056,0.118553935189588
3589,5,566740,-0.447477472971768,0.319722978543445,0.162517670691362
3590,5,566755,-0.478848103358519,0.246890106213865,0.0532345405781148
