SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3052,5,220210,-0.0193040343176393,0.0625283860502145,0.757713349079511
3053,5,220516,0.00187858870241903,0.0625367469434094,0.97605232200469
3054,5,220904,-0.043508842809304,0.0625283731216969,0.486995901997718
3055,5,221394,-0.0105348045930284,0.07015743472974,0.880724546832989
3056,5,221810,-0.0399120056674509,0.0631468443019837,0.527762893589916
3057,5,221815,-0.0309044104129192,0.0636932078294122,0.627830274006608
3058,5,221827,-0.0517466646248337,0.0630865292558137,0.412627675981297
3059,5,221903,-0.0232507672568673,0.063209032794483,0.713213509375345
3060,5,221992,-0.0273653612188866,0.0624094959137168,0.661306061495804
3061,5,222178,-0.0442559046080935,0.062526887870279,0.479542739040151
3062,5,222207,-0.0403137635310479,0.0624616470348889,0.51907674058127
3063,5,222346,-0.0364566950632756,0.0624798107361309,0.559932329218082
3064,5,223004,-0.031040723883058,0.0623615273943339,0.618967096491765
3065,5,223127,-0.0376850891317638,0.0660964134781146,0.568936415476205
3066,5,225231,0.010826892738742,0.063777291432377,0.865295393722075
3067,5,225280,-0.00315457497430119,0.0655452075450814,0.961641263923968
3068,5,225400,-0.00739022580014403,0.0723977887935137,0.918752675017015
3069,5,225501,-0.0155086954114013,0.064735863782179,0.810803570792399
3070,5,225569,-0.00997476952669163,0.0627343687520914,0.87375974060222
3071,5,225774,-0.0531411150607683,0.118341476515167,0.653671903430542
3072,5,227110,-0.0200692310266376,0.0627305403027023,0.749212488421203
3073,5,229365,0.0134583321033527,0.0621417160760397,0.828664801826779
3074,5,229595,0.00963711564814354,0.062072447494176,0.876708293328849
3075,5,229778,0.000927042964711305,0.0620609054430672,0.988090376112533
3076,5,229833,0.00201668142022641,0.0621574921813662,0.974135749571823
3077,5,229900,-0.0073515544222406,0.062156353275855,0.905916888501403
3078,5,230375,0.00174203976082817,0.0621663253820559,0.977660247466428
3079,5,230512,-0.00243066440701065,0.0624352800922788,0.968967453025529
3080,5,232888,0.0245037166860558,0.0621634873016528,0.693684824248356
3081,5,234489,0.0458779272206596,0.0623356003773298,0.46222995409571
3082,5,234669,0.0387908375154529,0.0622490016213281,0.533584423219471
3083,5,237047,0.0366252861261938,0.0623074612743519,0.557032035050422
3084,5,238069,0.066218587233257,0.0624584057047259,0.289777133512496
3085,5,239147,0.0234931915202408,0.0630221580618307,0.709538378182251
3086,5,240361,0.00768902977047045,0.0623514180795556,0.901925754430383
3087,5,241166,0.0111453238688621,0.0622268128430445,0.857955608232452
3088,5,241225,0.0301806220528858,0.0621368247290688,0.627472478704395
3089,5,241909,0.0860234031991147,0.138541336828991,0.535051467077681
3090,5,241984,0.0163065446455872,0.0624055889547417,0.794013992230589
3091,5,242244,0.0373684816670123,0.0621189029541112,0.547850679399355
3092,5,242428,0.0273151380975612,0.0620438939280892,0.660021838563605
3093,5,243584,0.0145058378720607,0.062313430834108,0.816060709823694
3094,5,243791,0.617368459171015,0.37464077914398,0.100264086509382
3095,5,245951,0.00927243469715438,0.0620531188586959,0.881301745359103
3096,5,246143,0.017561837539118,0.0621388145840411,0.777631746860305
3097,5,246282,0.01543485993114,0.0621374800467773,0.803970498715275
3098,5,246808,0.00455667739945958,0.0633145967992452,0.942667472332184
3099,5,249350,0.00863832737362995,0.0645649258299585,0.893642600586979
3100,5,249522,-0.0260430061007879,0.124278090978672,0.834136449799638
3101,5,249753,0.0396642788413057,0.103583617226544,0.702009268861042
3102,5,249909,0.0166220143734232,0.0692330668047363,0.810401554884008
3103,5,249937,-0.297648920755906,0.285086132132327,0.297169008899201
3104,5,251602,-0.0038845307733376,0.0632419280964506,0.951056822409295
3105,5,251756,0.00492202874082013,0.0626026626034425,0.93737679256426
3106,5,251866,0.00111032308841889,0.0621771389015651,0.98576268880047
3107,5,253670,-0.00555006732158397,0.0630231551104099,0.929875793707803
3108,5,253825,-0.000325718548681159,0.0687469038541982,0.996222363153488
3109,5,254385,0.020172215406152,0.0622498644461192,0.746090312929697
3110,5,258078,0.0514082090650009,0.0661357593183916,0.43749452039989
3111,5,258177,-0.137029671183201,0.0854000456709776,0.109484474325871
3112,5,259743,0.026834853331339,0.090655786194374,0.767397900809991
3113,5,260512,0.0490699661615949,0.0627397130563372,0.434668524570408
3114,5,260909,0.0605646241521635,0.0622822436748711,0.331506501455287
3115,5,261182,0.0512686031508787,0.0626490603174896,0.413711758448681
3116,5,261798,0.0430505536621269,0.062115336848162,0.48871855723659
3117,5,262671,0.0248959541389764,0.062842228107108,0.692221925485456
3118,5,264790,0.0039993870558267,0.0625948515788191,0.949091410380691
3119,5,265651,-0.0176555064389671,0.0620772042108129,0.776261372017914
3120,5,266244,0.0177087233443912,0.0637074717586369,0.781198637161387
3121,5,266246,0.640517455124147,0.374530671495506,0.0881099858110511
3122,5,266246,0.0626531730273672,0.0656758885403666,0.34074895606867
3123,5,268009,0.0154471195511411,0.0621570413852401,0.80387846050247
3124,5,268019,0.0154471195511411,0.0621570413852401,0.80387846050247
3125,5,268219,-0.0146662150211842,0.0664672495142737,0.825489995067576
3126,5,268236,0.0542058152535425,0.0655578390071211,0.408886547459242
3127,5,268374,0.0517426480565214,0.0753954752928837,0.492985060363209
3128,5,269900,-0.0225955214850419,0.0627422034049615,0.718963246798852
3129,5,271971,-0.053137134645486,0.0623475104603762,0.394640129259857
3130,5,272558,-0.065442700031085,0.0650463575062153,0.315059866981506
3131,5,272598,-0.0742900256552245,0.0621452639120653,0.232723327010171
3132,5,272758,-0.0703818074959768,0.0620642186490919,0.257557423261328
3133,5,273551,-0.0584453595518403,0.0624374689801353,0.349881051020159
3134,5,274156,-0.0764755470547859,0.0663129424364983,0.249587161460778
3135,5,274156,0.527334225570835,0.248395376492952,0.0344523978193305
3136,5,274280,-0.070134800375041,0.0627077769735956,0.264140233940976
3137,5,274601,-0.0719208409227314,0.0622628788177451,0.248824271567484
3138,5,277836,-0.0701887674078631,0.0622407489719542,0.260213393240546
3139,5,279640,-0.0422177988867289,0.0623671956107373,0.498898053440536
3140,5,279872,-0.0499911814799825,0.0655396844611051,0.446114743074294
3141,5,283807,-0.0620265295355859,0.0621715330918235,0.319123912758082
3142,5,284696,-0.0671808329664912,0.0630273256705512,0.287197289582772
3143,5,285154,-0.0774640349248095,0.0650123237309394,0.234246672835702
3144,5,290040,-0.232883286375422,0.141339434745839,0.100306498782928
3145,5,290044,-0.026566088196605,0.142383916117015,0.85209659472714
3146,5,290243,-0.0606696008147139,0.0627701572161444,0.334437874174332
3147,5,290932,-0.0840978039213529,0.0643519303780558,0.192117085730224
3148,5,293310,-0.0536094491770254,0.0622676713986089,0.389849118390448
3149,5,293706,-0.0589054452773802,0.0620637712789637,0.343213171358789
3150,5,298831,-0.0338470855320693,0.0642401367071312,0.598605237016225
3151,5,302362,-0.0407703179010292,0.0630877753450124,0.518538987196756
3152,5,304779,-0.00668430805514831,0.062203595687865,0.914486256708046
3153,5,308710,-0.0257036561278344,0.0633520719897671,0.685188895213145
3154,5,309654,-0.043564872590344,0.0621143210024636,0.483536744058622
3155,5,309985,-0.0361718960085325,0.062323031744887,0.56201944637085
3156,5,310175,-0.0148468120493452,0.0627165487778731,0.813004518195527
3157,5,312612,-0.0229881710315537,0.0626132653662851,0.713730577802576
3158,5,313206,-0.0308211197956699,0.062074349622362,0.61983703698337
3159,5,313702,-0.0349735474581967,0.06240765919115,0.575558891243031
3160,5,314857,-0.0133579195157179,0.062225578750652,0.830149141749979
3161,5,315976,-0.0152828626375662,0.0629437453898226,0.808299860142072
3162,5,317740,-0.000712478694699752,0.0624473079223749,0.99090335596563
3163,5,318831,-0.00188115412719991,0.0746101353326293,0.97989922057288
3164,5,320971,0.0438340678012824,0.0628250395624242,0.485813797313789
3165,5,321654,0.0175338861051599,0.0631304908569311,0.781374259012427
3166,5,324331,0.0343252709872596,0.0633929488063069,0.588526422642569
3167,5,328525,0.0168593337037656,0.0623873461666423,0.787136288666371
3168,5,335406,-0.0324697365293133,0.0622972063153765,0.602549431803315
3169,5,335771,-0.0457421360736839,0.0620952010677961,0.461827373501611
3170,5,336687,-0.0168127479062884,0.0621188697052499,0.786815001229517
3171,5,341045,0.0565501040263849,0.0627466379893852,0.368072456208569
3172,5,341262,0.0523686529401544,0.0623032901820808,0.401172444998592
3173,5,342707,0.0183826585387655,0.0621176098023544,0.767455162502195
3174,5,342848,0.0218308906570336,0.0626826226902053,0.727840072781441
3175,5,343502,-0.010538868151218,0.0625722204768189,0.866343618048775
3176,5,343588,-0.00810686031389111,0.0621825280856371,0.896346382543352
3177,5,346773,-0.0184254929182296,0.063474153186626,0.771769889574884
3178,5,349449,-0.0457840205361007,0.0625918184159817,0.464977573219649
3179,5,350876,-0.0473569038851013,0.0625554506076294,0.449531604284789
3180,5,354177,-0.0986357113625492,0.0633744048611438,0.120509862990214
3181,5,357163,-0.108218589163674,0.0626665631415071,0.085061286456888
3182,5,360584,-0.0527198559364286,0.0626481631324232,0.400624844217588
3183,5,363025,-0.0108744843082269,0.0640577143966775,0.865295556837321
3184,5,365083,-0.0241115112102707,0.0625645698634755,0.70018355269403
3185,5,366361,-0.0365495334817777,0.0626090215547069,0.559745039963246
3186,5,371014,-0.0282418800981336,0.0622719849485847,0.650449670183405
3187,5,371457,-0.033902457108793,0.0634237713001415,0.593305421525202
3188,5,372989,-0.0671205511169493,0.0635499104925462,0.291605355099082
3189,5,374614,-0.0480238704251689,0.06262418533127,0.443678381449236
3190,5,377631,-0.0695572711233711,0.0626908861954942,0.267957906597978
3191,5,378702,-0.0865918627438204,0.0641422504546963,0.177881845835174
3192,5,378741,-0.0807431109025101,0.0638361729444435,0.206759886084538
3193,5,379541,-0.028528123739699,0.0628090232935972,0.649960988358447
3194,5,380460,-0.0314382312081966,0.0630046922209584,0.618102604677106
3195,5,382368,-0.0206729950577287,0.0657211732428796,0.753284560461803
3196,5,382369,0.0109832141726572,0.0679673159679574,0.871716829792752
3197,5,382523,0.137280085099372,0.133216327511776,0.303478567081611
3198,5,382808,-0.0328997756761644,0.0630884902235793,0.602355148295009
3199,5,384156,-0.0528973902428946,0.063825414433415,0.40778748716018
3200,5,387695,-0.0301264151701579,0.0628575177769333,0.632035500431213
3201,5,388185,-0.0211114136965591,0.0634067152634056,0.739367919545964
3202,5,390254,-0.093126141724486,0.0693977956408205,0.180485137022956
3203,5,391916,-0.0234531707452521,0.0627498753791199,0.708809897407947
3204,5,392497,-0.0218795389863683,0.0629123192747851,0.728213974517154
3205,5,393006,-0.0360284882789137,0.0629014889925757,0.567160744637055
3206,5,393290,-0.0193881252936234,0.0628173829138068,0.757775417602932
3207,5,396254,-0.0548368842831222,0.0667889589189099,0.412173543042815
3208,5,396266,-0.0241267254803532,0.0632189201319023,0.702959709243052
3209,5,398009,-0.0499484555019128,0.0628745334763163,0.427487776812714
3210,5,398644,-0.0416268850882396,0.0628541309973441,0.50822544562593
3211,5,401545,-0.0171436080778822,0.0624302341324257,0.783780932997782
3212,5,402468,0.0026854200671324,0.0624367383192884,0.965717676492987
3213,5,403529,-0.0170146415187431,0.0633603703158752,0.788442405883653
3214,5,405417,-0.0275154754006333,0.0627154937276008,0.661122041101781
3215,5,406230,-0.0446249452482814,0.0630501456362659,0.479555686328107
3216,5,406826,-0.0590644506158558,0.0641435615277652,0.357775083634069
3217,5,407785,-0.0603007776326987,0.0624858747593341,0.335190156463662
3218,5,409900,-0.0568609368139533,0.0627271399769133,0.365299853395861
3219,5,412759,-0.0996822093471502,0.0642313111336107,0.121576108168959
3220,5,413363,-0.117297107395243,0.0948000361955823,0.216794149878077
3221,5,413385,-0.0959327309826349,0.0635714709602558,0.13217969471207
3222,5,416981,-0.0738536015749656,0.0640542292204809,0.249696443408444
3223,5,417297,-0.0444275881053001,0.0627056342139034,0.47909601682526
3224,5,419108,-0.0659049599490757,0.0625780917254397,0.292986426976481
3225,5,421695,-0.0893159813628883,0.0625668468127604,0.154311517304606
3226,5,422560,-0.0676477274022176,0.0623051995364316,0.27833152062223
3227,5,424852,-0.0837651925998539,0.0621481489347946,0.178577122668559
3228,5,425327,-0.0892784815727239,0.0620258032809084,0.150930037879368
3229,5,427844,-0.0798481346074464,0.0621894484089706,0.200001584563065
3230,5,430235,-0.0484721702006862,0.0630938968705949,0.442849632219246
3231,5,430620,0.0995887160147026,0.124000820019389,0.422440318955633
3232,5,430883,-0.0617019902630476,0.0622212536387499,0.322045307941233
3233,5,431015,-0.0403286825737602,0.0669348769997888,0.547224033607808
3234,5,431369,-0.0741031223851309,0.0623350753116849,0.235322620386228
3235,5,432378,-0.0797249606573622,0.0638697694694075,0.2127695487067
3236,5,432587,-0.0418773073613443,0.0625470182047208,0.503593072181552
3237,5,434634,-0.0813236714402421,0.0620892638240172,0.191119872014128
3238,5,441308,-0.0922005333111953,0.0624010504912005,0.140420481991204
3239,5,441594,-0.0701180999546485,0.0621589938156127,0.260067306958904
3240,5,443367,0.131725203324835,0.164717613717709,0.424420578144648
3241,5,443369,-0.145531241529617,0.0906850836512532,0.109432500036649
3242,5,443371,-0.0316571223587467,0.12477028309962,0.799857080222687
3243,5,443373,-0.0694297984659371,0.124726928785463,0.578116271786829
3244,5,443378,0.169283013018878,0.174296892045286,0.332096938661254
3245,5,451448,-0.0781847423796596,0.0627792381121912,0.21381383243926
3246,5,456087,-0.086961208510294,0.0623398407264071,0.163906797497352
3247,5,458086,-0.11151329151979,0.0622020412567559,0.0738674810367554
3248,5,461234,-0.0787535824195898,0.0619543878114287,0.204510759124434
3249,5,461877,-0.0457552544159263,0.0828498410295294,0.581114750615516
3250,5,463004,-0.0959240023987492,0.0624308223595682,0.125315362891896
3251,5,465043,-0.0590013429258533,0.0630577029513568,0.350081607875195
3252,5,467724,-0.0879982271223627,0.0622177576976336,0.158138004850486
3253,5,468076,-0.0500709420779637,0.0625494630461896,0.423958679892812
3254,5,469078,-0.0144810649109046,0.0628909797613919,0.818025737992794
3255,5,469404,-0.00680771370049298,0.0631815266848151,0.914256423202316
3256,5,475322,-0.00840599061581164,0.0622398201969524,0.892642930413204
3257,5,475607,-0.00931004190974801,0.0621644196050534,0.881035711633947
3258,5,475736,-0.0284367727489642,0.0620912424801393,0.647245987243851
3259,5,478715,-0.0438781496051313,0.0628300195030643,0.48541011946966
3260,5,478932,-0.013249695002397,0.0628133117572543,0.833057607018919
3261,5,479996,-0.0164905268785628,0.0626085602103185,0.792402958000791
3262,5,482003,0.0446736484600771,0.0622728360622155,0.473610513036917
3263,5,482536,0.0195320283426576,0.0623095419190764,0.754110502150085
3264,5,484494,-0.0221272750661808,0.063862812829055,0.729187416066058
3265,5,484954,-0.0465463373487196,0.0623480630551363,0.455828368254662
3266,5,486157,-0.0219741300224862,0.0622894896385309,0.724468211790638
3267,5,486882,-0.0232407855169909,0.0636455823420649,0.715211076013416
3268,5,486891,-0.0209650031060762,0.0638363263998588,0.742790309841346
3269,5,486920,-0.00786304033927551,0.0651895170978194,0.904062099305953
3270,5,487404,-0.0261662576716778,0.062933593253192,0.677826792568698
3271,5,487484,-0.00889986436452937,0.0642636458444759,0.889932238367643
3272,5,487817,-0.0346802354396586,0.0662548532487512,0.60099867757016
3273,5,489636,-0.0260551554255799,0.0623818514242198,0.676440845359929
3274,5,490549,0.0196929447611376,0.0621487468720221,0.751531129834922
3275,5,491806,-0.0598971745423929,0.0619926484484749,0.33460656798337
3276,5,491888,-0.0426799285233832,0.0622294796476632,0.493259510322554
3277,5,491992,0.00603396827296548,0.0725844380440432,0.933795029049063
3278,5,492146,-0.0492475762463118,0.0650856644055777,0.449759596912803
3279,5,499612,-0.00980329645315902,0.062093829662729,0.874642611742776
3280,5,502460,-0.029905117857466,0.0625375150335878,0.632807532928355
3281,5,504765,0.011598692472967,0.0628142368523067,0.853609057390688
3282,5,504884,0.00830303453895977,0.0625562064174267,0.894483184263513
3283,5,509836,-0.0147789172112461,0.0632162520487117,0.8152885721723
3284,5,510020,-0.0485804743890796,0.0718814665198024,0.499583829663765
3285,5,511350,-0.000607178911027531,0.0627109632067117,0.992280327239738
3286,5,512696,0.0427924549154508,0.0631415004898056,0.498391217529808
3287,5,512931,0.0118903223663002,0.0623150001350285,0.84878418058189
3288,5,514582,0.00974514096222765,0.0623357901430655,0.875859914638841
3289,5,515315,0.0114283360665911,0.0623567108473055,0.854688603822528
3290,5,515397,0.00689411044522154,0.0622993881123663,0.911948089207866
3291,5,515950,0.000624251970863098,0.0623004598507295,0.992010973348099
3292,5,516091,0.00328548645516724,0.0622210487968628,0.95791837604278
3293,5,518207,0.0218121619030442,0.0622896509063349,0.726417617528562
3294,5,518275,0.011713167933853,0.062122186618879,0.850553499295796
3295,5,519067,0.045426582194913,0.0624004958717342,0.467105788637764
3296,5,522215,0.100539245012938,0.0621758314470733,0.106768302766611
3297,5,522970,0.111631385494376,0.129259602599664,0.388382200485696
3298,5,523232,0.0846467131312539,0.0631219277702644,0.180781604867131
3299,5,524247,0.161457107163348,0.0622874529779732,0.00993464015965996
3300,5,524532,0.163854716069485,0.061823322762971,0.00840229282929784
3301,5,524625,0.157421097837667,0.0618606543588343,0.0113601031379043
3302,5,525863,0.126128267466824,0.0621229028104233,0.0430751655917399
3303,5,526004,0.115419726034011,0.0621130323835516,0.063969956166496
3304,5,526007,0.102740526837057,0.0621571873582596,0.0992372902975678
3305,5,529382,0.129510586551869,0.0621617827996023,0.0379298204973573
3306,5,529437,0.269475379687258,0.12333748622516,0.0295560681260562
3307,5,532205,0.137848512009748,0.0621717891436886,0.0272446000241016
3308,5,532256,0.151833604095816,0.0616388952163729,0.014243859558364
3309,5,533988,0.137045237875369,0.0618204585084877,0.0272717076496888
3310,5,535074,0.135421054010785,0.0619148852703352,0.0293825763901552
3311,5,537503,0.129141403453607,0.061972750223161,0.0378933715379432
3312,5,538956,0.175010745761548,0.0618775434725116,0.00494610637882809
3313,5,540169,0.151579628447802,0.0616515303017751,0.0144254232398053
3314,5,540498,0.139528956033313,0.0644348939577717,0.0310244251208669
3315,5,540682,0.131178433397526,0.0624153545885754,0.0362876921930176
3316,5,541505,0.0527782954313682,0.131691975439917,0.688831353645074
3317,5,542346,0.174568995623946,0.0616111997313264,0.0048702618267785
3318,5,542361,0.168324274988999,0.0618661047822957,0.0068352492093851
3319,5,543103,0.191092620121773,0.0616784621150838,0.00210308123891564
3320,5,545577,0.180926736443074,0.0637249323196135,0.00478478249254158
3321,5,545826,0.18436618905561,0.0614824412594221,0.00290384437548299
3322,5,546667,0.167718041378221,0.0616650871361398,0.00685474379331434
3323,5,547620,0.17127203390652,0.0615896306240651,0.00571234849463012
3324,5,548182,0.176563004246347,0.0633510454559513,0.00560654912762659
3325,5,548310,0.157066649712806,0.0622137195954642,0.0120196233099549
3326,5,548459,0.142393114675284,0.0627507189436041,0.0238598927180374
3327,5,548843,0.167865429512319,0.0615210043207822,0.00667891189537498
3328,5,549055,0.165461455526591,0.0615503327061928,0.00752363435989392
3329,5,549248,0.167219024476422,0.0617782673666332,0.00712448004497518
3330,5,549677,0.201834723207421,0.124934818563311,0.10709145832337
3331,5,549802,0.261614904180559,0.125726119542175,0.0381698755559986
3332,5,549802,0.143414632284697,0.108706025956012,0.187927696540451
3333,5,550708,0.139844643420977,0.0626955709882273,0.0263399328169184
3334,5,550744,0.12223327576269,0.0635414838740431,0.0551990043288137
3335,5,551265,0.187239350097962,0.0665307955471346,0.00516193426397392
3336,5,551776,0.150147748474488,0.0617857863724936,0.0155910520572815
3337,5,552218,0.153874127261348,0.0622256436255587,0.0138747204838937
3338,5,553130,0.137620058496801,0.0628899406482071,0.0293050156850368
3339,5,554104,0.170837848316905,0.0634442187695215,0.00742500339280235
3340,5,554306,-0.161346669657887,0.105147908943603,0.125808985368431
3341,5,554307,-0.019719963246886,0.0723912488199982,0.785467508607835
3342,5,554308,-0.0343567130819717,0.0820321579374846,0.675602360016718
3343,5,555454,0.157843760263386,0.0620167727632715,0.011347043689265
3344,5,555973,0.175699812422588,0.061791378909764,0.00472282283546065
3345,5,557406,0.169791579388009,0.0616594736005785,0.00619751785413311
3346,5,557772,0.173996907801727,0.0619853212863013,0.00527706740282425
3347,5,558324,0.183554690917338,0.0614639401783928,0.00302019738583618
3348,5,558514,0.175358638745089,0.0619136651661375,0.00488649005503773
3349,5,558549,0.191749699559798,0.0615956365843407,0.00200289705277659
3350,5,559378,0.196293439396801,0.0612246673131974,0.00146823529423226
3351,5,560042,0.181970890400128,0.0617057373453977,0.00340037863750217
3352,5,561145,0.146222628371919,0.061796563851991,0.0185115221243708
3353,5,561154,0.140665669365022,0.0619295245663219,0.0237253085094339
3354,5,561160,0.140665669365022,0.0619295245663219,0.0237253085094339
3355,5,561163,0.140665669365022,0.0619295245663219,0.0237253085094339
3356,5,561166,0.140665669365022,0.0619295245663219,0.0237253085094339
3357,5,561193,0.151628217797535,0.0629792681673043,0.016570679351898
3358,5,561211,0.154601464770425,0.0639407682978053,0.0161167393924319
3359,5,561220,0.158236639440247,0.0645247494070279,0.0146765256412826
3360,5,561227,0.158385721909481,0.0645373062641422,0.014603206633063
3361,5,561259,0.2708362402614,0.123411596457025,0.0288449110225899
3362,5,561269,0.252009957551294,0.123741309306064,0.0424372822986792
3363,5,561292,0.23349115420119,0.0768636784390898,0.00256114350409243
3364,5,561299,0.227673772937015,0.0766457231601869,0.00317703828631384
3365,5,561309,0.236083032436642,0.0771825832806891,0.0023923725389782
3366,5,561353,0.149603195794521,0.06588855637615,0.0237763426668858
3367,5,561355,0.148798704965048,0.0659856950016795,0.024744555621276
3368,5,561373,0.141913482322252,0.065814756154064,0.0317386705127162
3369,5,561379,0.146800066905263,0.0654257742333422,0.0254669481492692
3370,5,561430,0.142594463611532,0.0626878386078806,0.0235247911742021
3371,5,561461,0.160272065853024,0.0633041623733874,0.0117817579409616
3372,5,561500,0.171245484252143,0.0654208627518856,0.0092361848747345
3373,5,561502,0.171245484252143,0.0654208627518856,0.0092361848747345
3374,5,561510,0.156616871345371,0.067549757729861,0.0209906397426024
3375,5,561524,0.276946242675725,0.123448032642904,0.0254891526223849
3376,5,561529,0.240253170418457,0.123665588464631,0.0528393931210799
3377,5,561538,0.186543594535294,0.124018307857561,0.133433877864144
3378,5,561541,0.204273708027044,0.123848641872037,0.0999589720675434
3379,5,561545,0.225122215339353,0.123789508738947,0.0698214579684034
3380,5,561555,0.227421594132991,0.123824887691664,0.0671038979143726
3381,5,561569,0.236121559041371,0.124302644780198,0.0583044368785463
3382,5,561578,0.281279551823227,0.12395614497997,0.0238599516862189
3383,5,561590,0.274206126660821,0.12499092429514,0.0289006314113981
3384,5,561678,0.260601199169848,0.12369088811855,0.0358335985283852
3385,5,561690,0.267088053136812,0.123651683359151,0.0314450914511179
3386,5,561692,0.260870299658026,0.12374466717468,0.035723828060025
3387,5,561717,0.259405154585479,0.123698010104496,0.0366971052220768
3388,5,561736,0.282593052571386,0.123411774240181,0.0226201411451336
3389,5,561746,0.282281034961755,0.123374371552019,0.0227279665292415
3390,5,561758,0.252590150707893,0.123556560544057,0.0416626584634538
3391,5,561759,0.269623380894499,0.123419119608226,0.0295742679584498
3392,5,561766,0.295531791216538,0.123250961702226,0.0170124572743244
3393,5,561783,0.182977928316397,0.123942923176498,0.140752705560652
3394,5,561786,0.157063938448493,0.0659712331754225,0.0178052781804371
3395,5,561824,0.134985012323364,0.0641700106324797,0.0361246057085012
3396,5,561906,0.152071477492907,0.0616757804456,0.0141510640234038
3397,5,561915,0.153674232410718,0.0615845316340761,0.0130397555141388
3398,5,562065,0.153316277865184,0.0618803559935129,0.0136933251238576
3399,5,562072,0.149142257535635,0.0618583585251871,0.0164178228807045
3400,5,562097,0.152836251519682,0.0616427409928452,0.013626988776688
3401,5,562113,-0.305570432423841,0.123122500648327,0.0135351783343152
3402,5,562116,0.152785216210155,0.0615612503241517,0.0135351783353673
3403,5,562155,0.157025733506525,0.0618635008870795,0.0115696138151498
3404,5,562173,0.164058619990307,0.0618338143094633,0.00833312487850752
3405,5,562264,0.147993409048152,0.0617707288696353,0.0171019642227095
3406,5,562359,0.149905795726387,0.0620187308142641,0.0161507590641102
3407,5,562436,0.153346248115411,0.0619838466649702,0.0138316739122377
3408,5,562451,0.159253123913267,0.0618573776135467,0.0104447724618333
3409,5,562473,0.162722734845347,0.061927149656735,0.00897290103327479
3410,5,562513,0.160026551464817,0.0619601281568092,0.0102039755786638
3411,5,562518,0.152311300593564,0.0619068828867943,0.0143593248293457
3412,5,562560,0.155745649008345,0.0617048011273864,0.0120393199068445
3413,5,562570,0.155869961057652,0.0616212177081689,0.0118575911183589
3414,5,562582,0.160545785080975,0.0616818576003094,0.00963632648171599
3415,5,562610,0.155481971634795,0.0617185952583316,0.012202931673613
3416,5,562667,0.162367244268985,0.0615213106888008,0.0086785185230031
3417,5,562683,0.164531938332943,0.0616019625555212,0.00791529945420661
3418,5,562774,0.162550968724785,0.0617775621344714,0.0088806999996842
3419,5,562846,0.157061338508427,0.0625272748218804,0.0124544190486484
3420,5,562873,0.154237696952711,0.0628715589012836,0.0146413364962466
3421,5,562888,0.159052477576928,0.0622835180368296,0.0110785807614295
3422,5,563005,0.148992684242083,0.0622334050622106,0.0171826727019349
3423,5,563017,0.156712896779319,0.0624452867271801,0.0125337264520773
3424,5,563018,0.161717157981565,0.0627121397087207,0.0103209906632096
3425,5,563074,0.135375330005224,0.063041610692256,0.0324422332549887
3426,5,563104,0.160875485463172,0.0625152929800921,0.0104786826641758
3427,5,563148,0.150866812389102,0.0622053997576904,0.0157966495621814
3428,5,563174,0.156260395660263,0.0626073964077642,0.0130202964052047
3429,5,563257,0.147658673042917,0.0631008018585362,0.0198380545230576
3430,5,563299,0.141141019104002,0.0623171820988451,0.024125701662153
3431,5,563318,0.157723481853509,0.0623390934037218,0.0118375625688473
3432,5,563324,0.160759344616616,0.0623909574930318,0.0103820238197541
3433,5,563344,0.158314422130316,0.0625927763073611,0.0118645264356403
3434,5,563347,0.14909771040053,0.0627174835463327,0.0179725367371959
3435,5,563348,0.153732843698706,0.0626489468820956,0.0146150082583383
3436,5,563372,0.14682076809627,0.0634238271783763,0.0211906528115179
3437,5,563421,0.241712133559077,0.112376922155913,0.0321619936752576
3438,5,563427,0.0812855664153835,0.0860561372038264,0.345527347595628
3439,5,563428,0.153141819994892,0.146386048775832,0.296207417432015
3440,5,563428,0.113730110082971,0.0833175614559205,0.173116216202695
3441,5,563452,0.151516966858963,0.0663216248260705,0.0229304516103198
3442,5,563474,0.173961365859636,0.0658746393702522,0.00863867492895531
3443,5,563479,0.174210573805227,0.0653820818225794,0.00806412184282956
3444,5,563545,0.145750740216175,0.0663876070460068,0.0287816552812306
3445,5,563565,0.138734964319104,0.067835566950244,0.0415795838969554
3446,5,563580,0.151805017480787,0.0676898255501581,0.0255391269844358
3447,5,563607,0.239498467225823,0.126460459256737,0.059060889667577
3448,5,563608,0.139549996397177,0.068833057199656,0.0433756602928844
3449,5,563642,0.313437906335449,0.123007423587454,0.0112535021846442
3450,5,563661,0.291687099580023,0.123135327187696,0.0183820264260882
3451,5,563665,0.122904475621995,0.0646259389992803,0.0580134692755944
3452,5,563700,0.114503512840504,0.0636442276169797,0.0728539014162665
3453,5,563747,0.168938294408069,0.0618799809126231,0.00664906002203974
3454,5,563755,0.163035475301381,0.0616931872020237,0.0085916098187506
3455,5,563781,0.164551866645011,0.0617625540062719,0.00806962946312411
3456,5,563837,0.162572897436626,0.0623222305274208,0.0094781201911612
3457,5,563865,0.170737642806449,0.0952671520005009,0.0739574343292378
3458,5,563866,0.151585284875939,0.0628135157706804,0.0163193401815071
3459,5,563882,0.155357928565303,0.0625723768077609,0.0134975011686298
