SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1305,4,71282,-0.152041885101229,0.110585196037922,0.170039256025792
1306,4,72324,-0.182874191317365,0.111326824323629,0.101339886335862
1307,4,72434,-0.159979124714638,0.11055347013915,0.148763442247192
1308,4,72764,-0.168838304688415,0.108804121250556,0.12161478866431
1309,4,73313,-0.176973912661528,0.110038093726221,0.108664164806092
1310,4,74160,-0.163638448967564,0.109682666690997,0.136611601381647
1311,4,76499,-0.118871496973523,0.105878793579853,0.262322432275074
1312,4,77245,-0.0654917480883577,0.106616712322871,0.539430753094778
1313,4,77997,-0.0352958026301629,0.104826931442146,0.73653901152871
1314,4,82080,-0.0528981476062729,0.102115522448907,0.60476701638772
1315,4,82454,-0.0173969902918443,0.103034262073644,0.866013968328167
1316,4,82701,-0.0181594927979707,0.106789803829564,0.865069063926916
1317,4,83418,-0.0702490660592545,0.178045761145621,0.693408684634464
1318,4,83420,-0.201464983053577,0.175882514564911,0.252797921326649
1319,4,83425,0.0307546035719022,0.114149233981668,0.787760429163444
1320,4,83947,-0.0221532491290917,0.100578716230574,0.825797691271198
1321,4,84004,-0.06074521819155,0.100580045125812,0.546265467691651
1322,4,84689,-0.0343358202672148,0.100292104316365,0.73228512271629
1323,4,84692,-0.0343358202672148,0.100292104316365,0.73228512271629
1324,4,84897,-0.0258034222113233,0.100622624279929,0.797762357730081
1325,4,85322,-0.050159470068861,0.100194889319899,0.61695123375257
1326,4,85809,-0.0411848270916944,0.100363304148448,0.681792723354493
1327,4,86292,-0.055786204584759,0.101106430592888,0.581463805459964
1328,4,86424,-0.0290205600949376,0.10016823759072,0.772201938209561
1329,4,86904,-0.00124091238030655,0.0994336497920982,0.990049866229995
1330,4,90193,-0.0295174350432117,0.0971424720348223,0.761415746741285
1331,4,90424,0.0473709611408702,0.0957758311502504,0.621188443973513
1332,4,90554,0.0310181665148754,0.0968671733988288,0.748996023820572
1333,4,92317,-0.00811090913112911,0.0974428787693092,0.933709814860931
1334,4,95478,0.0577028281794565,0.0964458100692989,0.55002829530437
1335,4,96178,0.0555668596137716,0.0958522442115442,0.562477498360871
1336,4,96325,0.0483048560083239,0.0960751789882276,0.615431187483102
1337,4,98110,0.0280225477898961,0.0959761581036206,0.770477978605361
1338,4,98128,0.02214076465113,0.095713938824457,0.817198478189808
1339,4,98837,0.0803937067301645,0.0958733632289452,0.402294608149163
1340,4,98990,0.0806564867717481,0.0966870928114536,0.404731777953663
1341,4,99543,0.102947557116985,0.0960144407242994,0.284358592012777
1342,4,102509,0.0901731501089473,0.0951183756612877,0.34377300395269
1343,4,102705,0.0743159210382681,0.0949763232595187,0.434464230440358
1344,4,103444,0.134930556990977,0.0949790572988993,0.156305622170666
1345,4,103991,0.0541063243619178,0.0950150213365488,0.569412823332909
1346,4,105908,0.0788145853965598,0.0950744686438312,0.407677374196296
1347,4,106371,0.0488914983104523,0.0946341731655374,0.60573321508394
1348,4,107525,0.133461833169699,0.0944783622961712,0.158649111037616
1349,4,108510,0.0571064545818629,0.0949740062639059,0.548036035048902
1350,4,108791,0.0767163640257874,0.0945500183852637,0.417691980995868
1351,4,111205,0.0772081714833779,0.0949766963307534,0.416813564167099
1352,4,112474,0.0755281338733548,0.0943315791186778,0.423863290069847
1353,4,112969,0.089237972826609,0.0944575690965101,0.345437115273692
1354,4,114992,0.0951848676555539,0.0952648204591938,0.318401244250927
1355,4,115453,0.074323307516439,0.094934886825835,0.434218246104605
1356,4,115541,0.0644389449087331,0.0947887182548574,0.497066149112291
1357,4,116018,0.0949789065828298,0.0965071005289193,0.325708470195953
1358,4,116782,0.027867739416184,0.094568298433249,0.768408711881801
1359,4,117170,0.0107802153204875,0.095507195995716,0.910195141397282
1360,4,117432,0.0236369873992768,0.096293738568216,0.806237084022114
1361,4,121939,0.118736055347232,0.0962730623075994,0.218274838164435
1362,4,121955,0.12983543255407,0.0958028581053099,0.176209086590805
1363,4,122050,0.116717222181682,0.0949108274970184,0.219607222829073
1364,4,122309,0.116849949977779,0.0951863975988151,0.220418581197297
1365,4,122365,0.0951975178699832,0.0949788607721598,0.316884234949339
1366,4,122560,0.103565135270326,0.0958514952479329,0.280668386416826
1367,4,122596,0.104507754800419,0.0949834653933626,0.271962879592339
1368,4,122617,0.0945240579248006,0.0954293307956713,0.322601562921152
1369,4,123193,0.0918134367515752,0.0940739350914326,0.329747153996161
1370,4,123439,0.0923587910258485,0.0949968021974499,0.331601594032163
1371,4,123976,0.0486594047000961,0.0947027867581145,0.607705078536994
1372,4,126981,0.0368873235872004,0.0944547087610427,0.696380819783862
1373,4,127308,0.0497626372411856,0.0947558898509156,0.5997970032626
1374,4,127323,0.04715526147249,0.0944349900751176,0.617850246370554
1375,4,132281,0.0243311210469193,0.095761805474792,0.79958199718383
1376,4,132892,0.0194884546585106,0.0961793650027547,0.839543982443047
1377,4,132952,-0.0334768829245702,0.0962137769962612,0.728090592821735
1378,4,135298,0.06843410631845,0.0949734992128453,0.471657140767722
1379,4,135409,0.0472654908171994,0.0981003184222975,0.630241111863404
1380,4,135456,0.314613817368723,0.150722907823311,0.0375718323468903
1381,4,135462,0.166144199043884,0.105905328082845,0.117590644646617
1382,4,135873,0.0849484995967277,0.0955258935362025,0.374462530236021
1383,4,136069,0.120640662770508,0.0946232310097384,0.203162561266971
1384,4,136920,0.0946592176786114,0.0945843725648786,0.317613239297683
1385,4,137351,0.113245126382031,0.0942419326274836,0.230307556099404
1386,4,137511,0.0802756800417737,0.0952680349444747,0.40000610063398
1387,4,141606,0.163797893637161,0.094885250935975,0.0851731778296398
1388,4,142711,0.207198880389679,0.0937142380127969,0.0276787913053828
1389,4,143484,0.185680628108957,0.0953872647930342,0.0523759558303701
1390,4,145738,0.115953950616089,0.0948219991436456,0.222198668290862
1391,4,147035,0.19827886861412,0.0937688886910969,0.0351689857674085
1392,4,147814,0.206253473061865,0.0936831605530132,0.028339586314382
1393,4,148075,0.158444446655875,0.093881031904835,0.0923491912705027
1394,4,149162,-0.182244482208548,0.244207680233738,0.456001970495132
1395,4,149204,0.153074880787301,0.102613088594681,0.136653185505853
1396,4,149457,0.213143507513932,0.0936077783458182,0.0233849780639407
1397,4,149464,0.213437022893135,0.0935772454904901,0.0231517901938268
1398,4,149678,0.190743511280601,0.0936588641450233,0.042438279133297
1399,4,154434,0.171778679596054,0.0935810551404082,0.0672558381662691
1400,4,156313,0.101489312219208,0.0948636001495567,0.285420234675102
1401,4,156362,0.114343940747785,0.0940421378844632,0.224843164062948
1402,4,156963,0.115718041233549,0.0936274652784372,0.217302229151662
1403,4,157969,0.142578419519479,0.107172144839288,0.184255775880999
1404,4,158123,0.184032481745542,0.0937284312911221,0.0503768150529725
1405,4,158426,0.188040215325659,0.0939366758374948,0.0460736103343367
1406,4,158963,0.136204009932642,0.0954674921479736,0.15454861502853
1407,4,160842,0.109078355922271,0.0969823775081992,0.261470422817247
1408,4,161760,0.134628392245391,0.0941238034648316,0.153505974699567
1409,4,163032,0.145033487099879,0.0939266665732579,0.123456678439522
1410,4,163327,0.100256611180948,0.0957784755273308,0.295928727714055
1411,4,164943,0.158046101468564,0.105921090588064,0.136562994873551
1412,4,165032,0.149531590696605,0.0947156604479142,0.115290893013635
1413,4,165290,0.187280908015468,0.0935281307488209,0.0460060085479846
1414,4,165509,0.175063121347844,0.0943621338915506,0.0643973817292366
1415,4,167204,0.159408609008339,0.0940352101118542,0.0909190660210444
1416,4,167436,0.135424558865313,0.0943526339995777,0.152086392011043
1417,4,167687,0.131151869712474,0.0941106103265066,0.164317355974027
1418,4,168238,0.144231759803792,0.0943536243203019,0.127251801057435
1419,4,168256,0.144485881493288,0.0940823901735048,0.125498494840184
1420,4,171883,0.172653411050737,0.0937634809405063,0.0664059916420635
1421,4,172408,0.128663025315482,0.0939253499971829,0.17160645637599
1422,4,173416,0.159397427732091,0.093674411518344,0.089708788726194
1423,4,173461,0.168718905457426,0.094254494982623,0.0743051336040894
1424,4,174097,0.325122235921464,0.18670032172698,0.0824824836640757
1425,4,174131,0.291188749389079,0.190686868771957,0.12764358905141
1426,4,174272,0.183516339809174,0.0959571663216333,0.0566234662836305
1427,4,174546,0.140189872177531,0.0939115343292545,0.136386277470873
1428,4,174974,0.174488335182154,0.0954874756447411,0.0684923821027353
1429,4,175467,0.208614856591952,0.0943061860081633,0.0275994409997156
1430,4,177157,0.197912770793148,0.0938792037503361,0.0357211752561909
1431,4,177207,0.163593965868229,0.0940730077444847,0.0829046560765401
1432,4,177280,0.179551164207104,0.0938757130380113,0.0566021455405762
1433,4,177330,0.152846563889935,0.0942901199093459,0.105905313998569
1434,4,177633,0.186840799935483,0.0937826475198667,0.0471107628781993
1435,4,177756,0.177760043051766,0.0938326390915254,0.0589841085645445
1436,4,178032,0.172151509692849,0.0940660656376631,0.0680761705230418
1437,4,178058,0.185791731619109,0.0941094435839005,0.0491371528004442
1438,4,178267,0.178377394376904,0.095456027481497,0.0624944762338332
1439,4,178339,0.146757557311987,0.0940935350064494,0.119727163082238
1440,4,178489,0.192635874398537,0.0942253055674253,0.0416537734092716
1441,4,178698,0.191592068830471,0.0945216780613147,0.0434172403333023
1442,4,178705,0.18708370287991,0.0941402509211105,0.0476630443247299
1443,4,178974,0.197076081415843,0.0937232802206035,0.0361957611347056
1444,4,179020,0.209168659717268,0.0936490079682325,0.0261394862234759
1445,4,179134,0.166365037629597,0.0940645333845884,0.0778197720975009
1446,4,179240,0.201758241417497,0.0939151587297574,0.0323696111850683
1447,4,179480,0.167652986496841,0.0942850113441174,0.0762397526735111
1448,4,179651,0.1845057586887,0.0949691107257076,0.0528354325486919
1449,4,179674,0.186352930975105,0.0949339032891372,0.0504338924002463
1450,4,179696,0.18038507675701,0.0952715551961836,0.0591251751092283
1451,4,179726,0.201177428011962,0.0947420631063279,0.0344136412306153
1452,4,179806,0.180179766974468,0.0947266566221698,0.0579715390388733
1453,4,179890,0.167804563115082,0.0941277081645359,0.0754890626518761
1454,4,180004,0.165292402641637,0.0942199818041065,0.080242624701222
1455,4,180086,0.156721737519175,0.0937319827876444,0.0954065000971431
1456,4,180121,0.172964079706937,0.0941786822145229,0.0671167040303991
1457,4,182380,0.166038302825081,0.0948866328243022,0.0810114078109739
1458,4,186093,0.184741457121217,0.0967775207965922,0.0570818571375983
1459,4,188017,0.00812852699365957,0.104670438860118,0.938143874616653
1460,4,191790,0.174141851198485,0.0962271152993561,0.0711932914201181
1461,4,192266,0.195082766062527,0.0936335413242877,0.0379273377032274
1462,4,192593,0.187263452720182,0.09780111914765,0.0563340311373976
1463,4,192793,0.181748057508548,0.0968010096587508,0.061268067142908
1464,4,193794,0.204526141067923,0.0936125304678963,0.0295594773574658
1465,4,193943,0.220417274242494,0.0933233106852453,0.0187254567144033
1466,4,195122,0.185443481572819,0.0940338988413238,0.0493794012405173
1467,4,195463,0.185523133949555,0.09422906272155,0.049751939216427
1468,4,195795,0.217230490926746,0.0935811592061189,0.0208392254081283
1469,4,196790,0.197213605591578,0.0934105255861803,0.0354527716533188
1470,4,198420,0.203494445709869,0.0944612240404116,0.0318956972207845
1471,4,199642,0.225133137166511,0.0933258876854704,0.0163601521515723
1472,4,203027,0.124211225249387,0.095143679970104,0.192568749761667
1473,4,204037,0.124379319863399,0.0939237595434019,0.186274043911551
1474,4,205977,0.11517373373008,0.0938109689832628,0.220369612288838
1475,4,210685,0.290944902975761,0.205741463283911,0.158205473087169
1476,4,210795,0.0324832527896446,0.115592308865228,0.778863002539803
1477,4,210797,0.056709694249828,0.116593548833478,0.626993970590118
1478,4,210813,0.0427397250060427,0.111352653523345,0.701340614056717
1479,4,210833,0.0482014871703326,0.11384622744746,0.672267728938103
1480,4,211091,0.0832245385228128,0.0945761172411704,0.379471981690003
1481,4,211612,0.0803284630681608,0.093922682501924,0.392986453065396
1482,4,212428,-0.0557451872868875,0.114172934082757,0.625674354504037
1483,4,212488,-0.385172464789949,0.46428667527709,0.407325336046414
1484,4,213169,0.0716103055493487,0.0941999110471465,0.447645431312426
1485,4,213950,0.0875888493223017,0.09389835218937,0.351558247441423
1486,4,217566,0.074203140401182,0.0949934633679506,0.435244036082917
1487,4,218148,0.289002018195946,0.191155793041019,0.13146254608613
1488,4,218294,0.100791251699706,0.113037419067512,0.373181120554765
1489,4,219124,0.0430779185993361,0.0948184591336782,0.64987777822764
1490,4,220385,-0.0143355377989351,0.192774864166693,0.940762760480806
1491,4,220692,0.117019463745333,0.0937666057746187,0.212863151332132
1492,4,221261,0.0908345140091132,0.0951583219522659,0.34045247371491
1493,4,221845,0.101980102502987,0.0981577249198926,0.299543192647407
1494,4,222510,0.115203476795978,0.0941614557650242,0.221969247436554
1495,4,223039,0.094440379351922,0.0947464683504559,0.319559228273335
1496,4,223328,0.0931733237603107,0.0946045100504388,0.325361546025376
1497,4,223356,0.104657102300595,0.0943001958234152,0.267828132073037
1498,4,224819,0.0790549328894084,0.0954652777524204,0.408172569317808
1499,4,224966,0.120506898140537,0.0935896577244534,0.198725572006595
1500,4,226825,-0.156608902592091,0.500396529200034,0.754488579057368
1501,4,226863,0.136983957949351,0.1140599141323,0.2305632222099
1502,4,228580,0.0870585452502581,0.0939800711545345,0.354896417090293
1503,4,232107,0.0188640517487908,0.0961987913638647,0.844649054838021
1504,4,232302,-0.0278344410937305,0.133706370929423,0.835211700835137
1505,4,232306,0.0822914124702461,0.189089503494285,0.663684522731062
1506,4,234153,0.0642414207933517,0.0946423058333647,0.497721254303451
1507,4,234536,0.0529676049152455,0.0946438773291112,0.576071977289893
1508,4,238194,0.0178459812519545,0.0938737341892907,0.8493351653604
1509,4,242179,-0.0554814940751618,0.0957682071854861,0.562735345885763
1510,4,243657,-0.0631455435108953,0.094226045514642,0.503200606063948
1511,4,248600,-0.0190697769160484,0.0944049774336081,0.840033320910389
1512,4,248779,-0.0381109279924193,0.0949542748544967,0.688397329380234
1513,4,249022,-0.0217246292941456,0.0948086704565713,0.818891407254967
1514,4,249864,-0.0288818412681957,0.0942674464840893,0.759494500312432
1515,4,250515,-0.0168002769170344,0.0946892136337615,0.859275976091253
1516,4,251239,-0.0499633305599421,0.0973093525057274,0.607958907379275
1517,4,251719,-0.0260825113090286,0.094000790346904,0.781580748619814
1518,4,256612,0.199665634034254,0.157504729879288,0.205747712598506
1519,4,256620,-0.446418749590785,0.214126956615875,0.0378027700844117
1520,4,256620,0.0752309385801437,0.199249756660292,0.705976188738439
1521,4,256985,0.00174711527318488,0.0948636556447659,0.985316500549871
1522,4,257828,0.00963480522513616,0.0939407296572374,0.91836836631208
1523,4,259994,-0.101649620554699,0.0952948496187892,0.286842926988651
1524,4,263044,-0.0917835980727258,0.0942426114906312,0.330769301071619
1525,4,264432,-0.0647337580651131,0.0962315271818829,0.501586136375511
1526,4,265022,-0.062511942673545,0.0961966288396277,0.516221410351141
1527,4,267372,-0.0621551534401826,0.0956099944089305,0.516056575356794
1528,4,267844,-0.106080815165325,0.0950973812212895,0.265396437320903
1529,4,268855,-0.0952430782510372,0.0955069868710818,0.319332690555335
1530,4,270158,-0.158744229749716,0.103575772264523,0.126260613487291
1531,4,270194,-0.230917164399322,0.189037806090412,0.222696938551458
1532,4,271035,-0.146538149924621,0.0980667983023113,0.135998730120643
1533,4,271787,-0.0976605665317974,0.0948680820025446,0.303979927630396
1534,4,274059,-0.187472028053889,0.0948403442635988,0.0488521308930326
1535,4,274409,-0.179817432331502,0.0943567018271008,0.0574986787278379
1536,4,274840,-0.15580327804837,0.0955536659523146,0.103881056721189
1537,4,274870,-0.160170452109338,0.0963250077352374,0.0972375088182963
1538,4,274922,-0.177018335555725,0.0959249981482629,0.0658192132769785
1539,4,274930,-0.169918270646722,0.0959445052411113,0.0774226045833908
1540,4,275038,-0.18287362227849,0.0983634743194705,0.0638361033120479
1541,4,275108,-0.195896346511927,0.101925469943487,0.0554158896581193
1542,4,275111,-0.200672771029377,0.101519868855185,0.0488552109218401
1543,4,275180,-0.179749731922128,0.0941168365662831,0.0569618237683155
1544,4,275191,-0.181827501985792,0.0942082759307609,0.0544004641264123
1545,4,275289,-0.175831505346983,0.0943779795151426,0.0632846593894852
1546,4,275562,-0.171265787557178,0.0944017605199774,0.0704923085128866
1547,4,275637,-0.168724621757885,0.0947631884660426,0.0758562723322641
1548,4,275645,-0.168724621757885,0.0947631884660426,0.0758562723322641
1549,4,275715,-0.179545410464271,0.0947680404758594,0.0589654252621118
1550,4,275721,-0.162762320603975,0.0945178757517418,0.0859406236525245
1551,4,275859,-0.173381721878635,0.0943655748765796,0.0669999978958999
1552,4,275865,-0.175919729196824,0.0944510725327877,0.0633563206679012
1553,4,275877,-0.175919729196824,0.0944510725327877,0.0633563206679012
1554,4,276015,-0.175673873240854,0.0942787085295887,0.0632437943171983
1555,4,276066,-0.199157419864786,0.0945214012556821,0.0358218942966786
1556,4,276194,-0.205055287864796,0.0947629395192636,0.0311441064616052
1557,4,276201,-0.197017326420535,0.0946696536897297,0.0381448639783282
1558,4,276375,-0.189934214479354,0.0943741506012813,0.0449193306719732
1559,4,276645,-0.183530644140749,0.0944376774825865,0.0527617755731532
1560,4,276806,-0.19970002124579,0.095704770154927,0.0376391646869554
1561,4,276820,-0.208893457082708,0.0955930324976223,0.0295283148400224
1562,4,276934,-0.183539328104208,0.0940308278010861,0.0517397486188612
1563,4,277129,-0.203909066345351,0.094147370660762,0.0309917018622612
1564,4,277137,-0.177785796808194,0.094468805011771,0.0606649679685227
1565,4,277249,-0.201666605248506,0.0945388175379695,0.0336006909172569
1566,4,277276,-0.180855859752858,0.0941792903588347,0.0556209443836604
1567,4,277639,-0.170724462839024,0.0944045381883873,0.071389662411873
1568,4,277649,-0.159311946803984,0.0941195348269105,0.0914033911672899
1569,4,277971,-0.162236442888504,0.0943766490675539,0.0864852878744497
1570,4,278164,-0.148359479132298,0.0947147279665234,0.118155096166056
1571,4,278914,-0.188080204014306,0.0945601765908941,0.0474727443304438
1572,4,278971,-0.174162850633224,0.0947980421454145,0.0670210033907034
1573,4,279037,-0.172991365210702,0.0944663937411419,0.0679062577026201
1574,4,280703,-0.137974433956606,0.0944599969156597,0.14499680029432
1575,4,280859,-0.172682387301548,0.0947878910395977,0.0693349804831246
1576,4,280934,-0.154491846652712,0.0947902150760037,0.104029586463888
1577,4,282594,-0.051921682989312,0.0942521962001647,0.582064167693601
1578,4,282713,-0.0618920659251466,0.0945724673111161,0.513254114607035
1579,4,283570,-0.0145187019580765,0.0941640358404989,0.877551812295003
1580,4,283830,-0.0183358282758603,0.094947985202942,0.846980395328483
1581,4,285234,-0.0273595874148992,0.0950804949373805,0.773705564845228
1582,4,285372,-0.0254269203037838,0.206177964875603,0.901919843826263
1583,4,285568,-0.0508238260105972,0.0940166725457593,0.589135876491314
1584,4,287068,-0.0252156208422485,0.0938704232161841,0.788377826741568
1585,4,289558,-0.0429933182283874,0.0976192050098263,0.659903486248984
1586,4,289573,-0.0120422835827129,0.0984722723693555,0.902738061115288
1587,4,289631,-0.0701410603870373,0.0962583076530445,0.466683379754395
1588,4,289647,-0.0469533502251623,0.0953798814049134,0.622829341860565
1589,4,290003,-0.0666803508597906,0.094483853321035,0.480819807683586
1590,4,290096,-0.0282052479855576,0.0943122062387713,0.7650683156149
1591,4,291044,-0.0475048804584491,0.0944081516037851,0.615147176079381
1592,4,291531,-0.0895034387760242,0.0944727424685545,0.344083282765411
1593,4,292625,-0.0395190721239161,0.0961619567805127,0.681348525902309
1594,4,292985,-0.0378524559650203,0.0949155744017767,0.690280736737167
1595,4,293190,-0.0711858935407638,0.0942930493814449,0.450786460136849
1596,4,293625,-0.0716159666017849,0.0941662243223809,0.447447250036183
1597,4,294073,-0.0658065126195654,0.0938768127088083,0.483772363645625
1598,4,294288,-0.0489634458952697,0.094675773884259,0.60536156248674
1599,4,294760,-0.0303436504054527,0.0951856020277169,0.750078823294801
1600,4,297290,-0.0778624872037448,0.0947121637121982,0.411577215026838
1601,4,297499,-0.0493532881073716,0.0959352138112774,0.607263578032465
1602,4,297638,-0.0669037508682108,0.0954682104881498,0.483891932296199
1603,4,297848,-0.0736672854323186,0.0940363348369429,0.433922398961217
1604,4,298091,-0.0643149415630419,0.094530814337915,0.496722807639371
1605,4,299599,0.0173043534522273,0.0954827059618638,0.856290873070312
1606,4,300038,-0.0238269529175521,0.204853233160934,0.907471170679049
1607,4,300148,-0.04387609386838,0.0950652696325175,0.644697999582009
1608,4,302333,-0.0159423242582071,0.158653250519538,0.920016074470822
1609,4,302334,-0.00118041168338345,0.153023117444784,0.993849582141938
1610,4,302346,-0.133379217395068,0.19676786034485,0.498310460611956
1611,4,302347,0.244433720869134,0.205779383133555,0.235693652063387
1612,4,302611,0.016790957199525,0.0941652023646319,0.858578811173339
1613,4,303009,0.0467553476120273,0.121766204134545,0.701227125539186
1614,4,303011,0.00792119813419562,0.0951360364283194,0.933690564292404
1615,4,304549,0.0364199291689045,0.0943409746416496,0.699695373881685
1616,4,307387,-0.000906469245542274,0.0958058593728275,0.992456255112683
1617,4,308154,0.0122444683735419,0.0948165257205028,0.897321568476264
1618,4,311231,0.0133110242181405,0.0937888222635735,0.887219827659864
1619,4,311787,0.0522982963896605,0.0941753201417456,0.57902131702945
1620,4,312488,0.0752282932651915,0.0953262358063322,0.430544283173984
1621,4,312611,0.0627395489513294,0.0943889704071799,0.506681795171772
1622,4,314015,0.00518599035409614,0.0943215017644296,0.956183861899706
1623,4,314192,0.00703911260266221,0.106236799091348,0.947209370158501
1624,4,315072,-0.02068731301596,0.104665541518364,0.843431415239115
1625,4,320017,-0.0512958340274344,0.0953735453328739,0.591025514941024
1626,4,320510,-0.0563124148031117,0.0945135399986994,0.551681842771515
1627,4,328073,-0.113477402988092,0.09424114112307,0.229350954067917
1628,4,331098,-0.064271565950037,0.0982812649874747,0.513566312153666
1629,4,336922,-0.0980017870069159,0.0940525103311639,0.298129352962539
1630,4,340555,-0.0638919694259862,0.098195422116646,0.51568836926876
1631,4,351322,-0.111500317886754,0.0939620952791748,0.236162880280787
1632,4,353020,-0.0661251939175088,0.093814022211314,0.481365854802724
1633,4,355411,-0.0691893194921563,0.107207135766795,0.519100345796949
1634,4,355467,-0.0525215541901183,0.206895155949176,0.799754687350318
1635,4,355569,-0.0613463649086423,0.190264379864398,0.747320139982227
1636,4,356055,-0.086256452441945,0.0943002475937188,0.360973431570095
1637,4,356492,-0.0806807938320429,0.0942631255346626,0.392627914540846
1638,4,356541,-0.0908815164476998,0.0940727623451369,0.334667117178896
1639,4,356853,-0.0441250076617895,0.0960064353780664,0.646082915417151
1640,4,356935,0.00524103988975505,0.0983888186310583,0.957547988213685
1641,4,357632,-0.0359777781944881,0.0943204548410618,0.70310482631201
1642,4,357802,-0.00413756330366899,0.0945064895462115,0.965103940106375
1643,4,362032,-0.104222974662499,0.0941608949444889,0.269107941653218
1644,4,362199,-0.105323210757082,0.0950094288310065,0.268376750506744
1645,4,362266,-0.117352728238397,0.0967212023134659,0.225822850801483
1646,4,363194,-0.139140571719281,0.0939159549598245,0.139353872479517
1647,4,364690,-0.129288795855326,0.0962626934184855,0.180107941325049
1648,4,368078,-0.0520816617657973,0.0937682166879944,0.578952532349649
1649,4,368457,-0.105873185852761,0.0950910783936853,0.266299750690615
1650,4,369171,-0.093342558120542,0.0964093171078381,0.333612250592967
1651,4,369403,-0.0874559997857733,0.094571369940426,0.355721501385973
1652,4,370869,0.245713187049351,0.163365302692948,0.133456960299707
1653,4,370874,-0.00631705008202345,0.10530515496059,0.952199104879657
1654,4,370948,0.0376654976762512,0.112389769624774,0.737723978574823
1655,4,370964,-0.39992528303412,0.366738155629973,0.276239970585631
1656,4,372110,-0.0179767624363462,0.0948565893363974,0.849797990607415
1657,4,375648,0.0132348936970526,0.0970643156507666,0.891620906649002
1658,4,375688,-0.0031768773916093,0.0959528747515549,0.973606597089402
1659,4,376511,-0.0154220615185573,0.0946262619073353,0.870628495762087
1660,4,378801,0.0307389038989989,0.100249480143481,0.759310309976085
1661,4,380252,0.0464578530319062,0.0943848113713251,0.622871587893514
1662,4,382176,0.0499250845683878,0.0944046137623745,0.597247711007005
1663,4,383443,0.0611386623969114,0.0958757401739378,0.524091199817605
1664,4,383482,0.169256340332422,0.120717581497867,0.161768519944038
1665,4,383485,0.170146400728272,0.121328520291324,0.161686225593469
1666,4,383639,0.105714365192227,0.187622520693771,0.57349182994382
1667,4,383641,0.0817164634066714,0.187609242685257,0.663416865314791
1668,4,383644,0.105714365192227,0.187622520693771,0.57349182994382
1669,4,383646,0.105714365192227,0.187622520693771,0.57349182994382
1670,4,383666,0.0861114806714838,0.187473966609703,0.646283519086839
1671,4,383669,0.0861114806714838,0.187473966609703,0.646283519086839
1672,4,383671,0.0761280361291963,0.187486203674635,0.684954776475453
1673,4,383673,0.0320992717123367,0.187504537984454,0.864170906482025
1674,4,383681,0.0552069524795833,0.187471638941782,0.768562999280817
1675,4,383923,0.14200575421498,0.216570206871449,0.51244229716682
1676,4,383923,0.0738406286187585,0.250679150167704,0.768501406503304
1677,4,384094,0.0512097599857024,0.0942196216943124,0.587118461205333
1678,4,384191,-0.00737155700662628,0.102072772528289,0.942468810115966
1679,4,384602,0.0498934455333898,0.0941319925576745,0.596419454978441
1680,4,384607,0.0498934455333898,0.0941319925576745,0.596419454978441
1681,4,388305,0.0143845408032467,0.0941775164984217,0.878691696026693
1682,4,388542,0.0182946845922385,0.0948564171440423,0.847173945723852
1683,4,390389,0.0101381451149683,0.108428130820255,0.925558553494641
1684,4,390909,-0.0093068674868188,0.0941733596789939,0.921331752119628
1685,4,397927,-0.110182259499392,0.0958892242384484,0.251310122030784
1686,4,400669,-0.0787900432564872,0.10733534517332,0.463402516872172
1687,4,400864,-0.117992102645997,0.117561019795459,0.316226693045738
1688,4,404981,-0.0345958799384946,0.094558981755673,0.714684508688794
1689,4,405202,-0.0303810698928375,0.192253574635021,0.874526642370677
1690,4,405368,-0.0439777107980426,0.0964133893150274,0.648571985666344
1691,4,408981,0.0450576369547963,0.0950836775728355,0.63588305668629
1692,4,411785,0.0102922975332245,0.187511521117677,0.956258042191918
1693,4,413029,0.0121302018194325,0.0968766542316278,0.900426322829763
1694,4,413957,-0.0205072369582749,0.0954063719072241,0.829933390135654
1695,4,414243,-0.020029294721719,0.0951686921690994,0.833429344222381
1696,4,415928,-0.0119560711211171,0.0941002632392236,0.898967846473052
1697,4,419709,-0.0255739974776105,0.0943488187240291,0.786504892832757
1698,4,420255,-0.0330707183476431,0.0943422182627878,0.726142583959352
1699,4,421542,-0.00910816750003046,0.0943071772944601,0.923114913553012
1700,4,422070,0.0173309081435785,0.0946336495136643,0.854795785105134
1701,4,422545,0.0110384679959969,0.0944153678959666,0.906994778568825
1702,4,425689,-0.0328373551936252,0.0945207470777484,0.728491137370925
1703,4,425858,-0.0156951891416426,0.0951102473184969,0.869021903424356
1704,4,427105,0.027043198405623,0.14833584009075,0.855443618467146
1705,4,428805,0.0308025600909083,0.201073775999174,0.878335705606728
1706,4,428805,0.176840131782341,0.19174462027429,0.357018156835851
1707,4,428826,-0.00800473100188759,0.0972263713373181,0.934430276306109
1708,4,428861,-0.0186304274949586,0.0950381461234046,0.844698662275501
1709,4,433301,0.0687816187072237,0.0949881332076551,0.469479359843884
1710,4,433554,0.0728769060473941,0.0948347527909991,0.442726535635207
1711,4,434256,0.0658478486628026,0.0950493233813971,0.488905913453824
1712,4,434351,0.0742669923779581,0.0949081942341686,0.434437153761657
1713,4,435289,0.126373767419079,0.168903367154318,0.454836756182915
1714,4,435291,0.126373767419079,0.168903367154318,0.454836756182915
1715,4,442926,0.109633411729417,0.0951502170870562,0.250012857503047
