SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3688,6,80725,-0.0924541253880287,0.150711026731378,0.53997194968793
3689,6,80860,-0.100809843889724,0.151069246145511,0.505010861388941
3690,6,83761,-0.0875393070479754,0.151135142197563,0.562815475012362
3691,6,87978,0.121590389621495,0.312278034094935,0.697240346008614
3692,6,88005,-0.0381713224046274,0.155542745791594,0.806283702115812
3693,6,88006,-0.048767397332885,0.155057020373338,0.753317502957702
3694,6,88009,-0.0780016553989356,0.299373555426582,0.794591793634599
3695,6,88009,0.767173987128396,0.633294458939912,0.226551805665832
3696,6,88398,-0.0642530063693898,0.153507590705584,0.675788130146189
3697,6,88475,-0.116266526183322,0.152268195693627,0.445637075869997
3698,6,90318,-0.0958404629671014,0.150705033968717,0.52522284202967
3699,6,91505,-0.108362473312605,0.151282996005693,0.474285989216368
3700,6,91959,-0.0922604860476978,0.152907175255172,0.546646221868393
3701,6,92208,-0.137940667760649,0.151057755553312,0.361778975762638
3702,6,95448,-0.0458675592927547,0.153301889189955,0.764965344182861
3703,6,95468,-0.0162377137632874,0.153330274722322,0.915721651818313
3704,6,95926,0.182526451075973,0.151304653183926,0.228490220178191
3705,6,97570,-0.412892791591071,0.31212993923403,0.186750399814542
3706,6,98668,-0.365311486847934,0.202014587401637,0.0714041266523748
3707,6,98707,-0.0585182246099376,0.731194490923668,0.936257953828128
3708,6,98879,-0.260450515777899,0.15264893482429,0.0888492859403237
3709,6,99153,-0.488876184067376,0.350114793347286,0.163492206877454
3710,6,101306,-0.288118811061664,0.149893577388391,0.0553907540254001
3711,6,101424,-0.252308451364873,0.150525462476304,0.0945874361838945
3712,6,101439,-0.22518918050534,0.151418527199922,0.13785544664675
3713,6,101478,-0.239440712029716,0.151356572561852,0.114553218092563
3714,6,101479,-0.307944037164539,0.268076484524607,0.251450438527061
3715,6,104558,-0.00367603087295892,0.275814096919838,0.989373694807131
3716,6,104573,0.163518593822857,0.70210678855556,0.815976336172041
3717,6,106653,-0.105821536816772,0.151018312120517,0.483939443301758
3718,6,107478,-0.129785065095795,0.150007026312816,0.387520326212876
3719,6,107527,-0.119829905708521,0.149916441750551,0.42464743019748
3720,6,111439,-0.103679740387536,0.16177720871102,0.522016631442515
3721,6,111476,-0.0851462055801033,0.191645825030917,0.657105622199106
3722,6,111711,-0.151464015857869,0.150460152975707,0.314781981531005
3723,6,114692,-0.0895802664350749,0.149816403500746,0.550267624796372
3724,6,114714,-0.0858594905522437,0.149822574969229,0.566959146361999
3725,6,115037,-0.0177436154028529,0.151510644248665,0.906838421052593
3726,6,116654,-0.0161284683872168,0.149698709018879,0.914263521628707
3727,6,118753,-0.023554887740221,0.170062602410464,0.889918591236797
3728,6,119386,0.057341349825021,0.150849583329744,0.704082950118897
3729,6,123079,0.100470149346961,0.151105073218674,0.506546963764694
3730,6,146131,0.0486767856441718,0.151844231711909,0.748725558018322
3731,6,151731,0.0147443515209548,0.150383063998062,0.921951975569569
3732,6,155985,0.0599845779506336,0.161383243275112,0.710346490913009
3733,6,157270,-0.00973277642000636,0.149931554434635,0.94827858475258
3734,6,158136,0.0041482306831831,0.152531773442817,0.97831889644836
3735,6,158910,-0.0632552339559672,0.149625639203333,0.67273022555865
3736,6,162526,-0.133547926776847,0.150223009305592,0.374609649838216
3737,6,163117,-0.0771744876654333,0.150571957478539,0.608592120345551
3738,6,163321,-0.0771435246190638,0.149694340137077,0.6066378202964
3739,6,163435,-0.074220617443642,0.150396533903435,0.621966565113338
3740,6,164820,-0.212790828287211,0.298877513190091,0.476955677408364
3741,6,166074,-0.0410979799119449,0.15081760657292,0.785395991618199
3742,6,166669,-0.0672661721969861,0.157219024397186,0.669021172359866
3743,6,167198,-0.0931895543487848,0.150274643855801,0.535573452395514
3744,6,167434,-0.0524468130087481,0.157588353897919,0.739476070536731
3745,6,167610,-0.0498179021467534,0.173744033722657,0.774486071282003
3746,6,167690,-0.093694799160977,0.167834217277748,0.577022103242869
3747,6,167705,-0.00876738682245505,0.173888970395738,0.959816651322691
3748,6,167855,0.456459280994302,0.298103670994086,0.126613181212614
3749,6,167939,-0.149622867711472,0.154731489282312,0.334214076193775
3750,6,168223,-0.0767680550658601,0.150695065574469,0.610771633458348
3751,6,168335,0.0172589851956353,0.33401914687848,0.958820353075987
3752,6,168360,-0.0573423414312959,0.194096162458557,0.767837098486941
3753,6,168572,-0.0814362831716022,0.150019093155538,0.58758291462784
3754,6,173904,-0.325069284873256,0.150566733641137,0.0315257041376186
3755,6,175273,-0.188424743391139,0.14978787461016,0.209243514740286
3756,6,178778,-0.154382659928172,0.150091181333477,0.304375484233538
3757,6,179311,-0.257159386997879,0.165922736917441,0.122067731649994
3758,6,179345,0.0186245514654182,0.291476446499123,0.949088187161455
3759,6,180643,-0.138748236720025,0.149984297515445,0.355553614264783
3760,6,183039,0.0213568801239609,0.150422605775624,0.887177437070798
3761,6,183936,-0.0124946884814522,0.150383641169926,0.933830710114087
3762,6,184860,0.0428903209218665,0.150187871865799,0.77536901045602
3763,6,187264,-0.0175011771141313,0.150263018724372,0.90734606474862
3764,6,187666,0.0102600474783634,0.155640983244402,0.947477843602149
3765,6,188423,0.00178390634775449,0.151932717293185,0.990638547744647
3766,6,188938,-0.0188123386786956,0.150992976738454,0.90091841456212
3767,6,189863,0.00501456656099708,0.15040158622735,0.973421358032717
3768,6,191665,-0.0493709753049759,0.156760912582325,0.752989934183198
3769,6,191802,0.214493810286438,0.299704328522515,0.474659169585206
3770,6,191937,-0.0560481362551268,0.16421878565603,0.733079598731342
3771,6,192593,-0.00695825798574234,0.151615765178837,0.963420666663782
3772,6,193272,0.00382735526468603,0.150098168250301,0.979671343489229
3773,6,193671,-0.00527378863171013,0.150812740547197,0.972124130661422
3774,6,199005,-0.00279524079055626,0.150600325171614,0.985202075814741
3775,6,199448,-0.0173304597205334,0.15377208206986,0.910330679706554
3776,6,201624,-0.0105765418898495,0.152425151486421,0.944719728221366
3777,6,201882,-0.0245279970442835,0.150744795840604,0.870838250748859
3778,6,203342,0.0995627755016242,0.151088572084746,0.510344902585141
3779,6,204006,0.161544993261787,0.149515402504673,0.280676255498607
3780,6,204440,0.111509536666508,0.149774705945037,0.457060224377882
3781,6,204681,0.101232568060692,0.149481809816307,0.498707843778954
3782,6,205945,-0.182964774978383,0.405462920014941,0.652087115648895
3783,6,208815,0.00717535928849856,0.149743082875363,0.961808850806357
3784,6,208850,0.0411990678237373,0.15015711163618,0.7839584294261
3785,6,210067,-0.0417768972382606,0.173441529076384,0.809795549725261
3786,6,211447,-0.00420765399849488,0.149559930338805,0.97757152196682
3787,6,212247,0.0593568934858846,0.149710239693053,0.691991618822531
3788,6,214251,0.152450392289674,0.150186373942298,0.310765434046909
3789,6,216365,0.0719653772017529,0.150500150564008,0.632821801051267
3790,6,221588,-3.45430027208771e-05,0.149899343822328,0.999816264600031
3791,6,223266,-0.0417199856728999,0.152094070175413,0.784011593648486
3792,6,223299,-0.04661071995073,0.150152629049724,0.756423059250086
3793,6,225352,0.00858802000289016,0.149856114704766,0.954331923089073
3794,6,226182,-0.0329296397353533,0.150773934872366,0.827240508915828
3795,6,226781,0.162982384257944,0.151940716941835,0.284151563394874
3796,6,226929,0.177434083221973,0.151077321655947,0.241003000752779
3797,6,227351,0.207205349206604,0.19971087313017,0.30020066230161
3798,6,227352,0.126092784504085,0.156451414534697,0.420811444980532
3799,6,227356,0.121499286095423,0.152849267703813,0.427208059868092
3800,6,229335,0.154773448845009,0.152330529152506,0.310307656914434
3801,6,229567,0.218336905002839,0.14931087977066,0.144549436088876
3802,6,231725,0.271497598465582,0.149728824430065,0.070640560409345
3803,6,232479,0.277679470249645,0.151910663545883,0.0684065204951527
3804,6,233698,0.32776987080933,0.15090679528902,0.0305206947813618
3805,6,234833,0.292134197985143,0.14876854364046,0.0503514364539192
3806,6,236114,0.285639690905562,0.149678286851289,0.0571559364996291
3807,6,240423,0.389830207600418,0.148610612189426,0.00908948191017775
3808,6,240985,0.389969946152776,0.148724622499451,0.00911754533821917
3809,6,242390,0.407936877002048,0.149501620895021,0.00667776404975042
3810,6,244245,0.334474543907063,0.15305789128828,0.029525062119169
3811,6,244301,0.427924487736722,0.149177076493704,0.0043713346321583
3812,6,244932,0.380468105608404,0.148415588958886,0.0107748903442398
3813,6,245484,0.28233481036009,0.151781144857952,0.0636966458824936
3814,6,245505,0.308339277888106,0.151115655141163,0.0420523035630485
3815,6,245506,0.308339277888106,0.151115655141163,0.0420523035630485
3816,6,245578,0.320296351776416,0.149733843836704,0.0331128034583922
3817,6,245636,0.338694894501249,0.150128512604922,0.0246800399001961
3818,6,245962,0.552432867443153,0.317208003328731,0.0824587342184939
3819,6,245962,0.116076368810672,0.5162260072463,0.822221624234669
3820,6,245963,-0.0297918070305956,0.38982803179228,0.939125908617593
3821,6,246705,0.243081838157947,0.149183599665945,0.104117418383282
3822,6,248124,0.157709055250693,0.156577034358909,0.314514270596739
3823,6,251165,0.164305597980056,0.149374813461081,0.272101208285728
3824,6,252271,0.125464186098137,0.15036237198194,0.404613099043582
3825,6,253364,0.345283940075587,0.320206981622121,0.281629564263282
3826,6,253516,0.093556228897764,0.163963881399349,0.568640298317449
3827,6,253758,0.120546810376398,0.149441215543372,0.420411075312262
3828,6,255018,0.131389208675131,0.1502284018014,0.3823882331128
3829,6,255233,0.188758617178384,0.150474376679817,0.210518024759692
3830,6,256493,0.0891772672143607,0.149665969486794,0.551662638374883
3831,6,256723,0.106235601886968,0.15428744247838,0.491554747304658
3832,6,259953,0.140227196120444,0.14998753992068,0.350465731012253
3833,6,260068,0.140758912338698,0.150463164794341,0.350168079885105
3834,6,260462,0.15887917269489,0.150639674304124,0.292285379889467
3835,6,261534,0.164022350102856,0.153451489085538,0.285850825228688
3836,6,261981,0.137904690822106,0.15110648331881,0.362058703842022
3837,6,262244,0.164640129483578,0.165896714758602,0.321669784999666
3838,6,264000,0.0648127465668046,0.151269622725315,0.668578702204634
3839,6,264618,0.0926585456974614,0.149464671699724,0.535699820640364
3840,6,264756,0.0869383580679264,0.149672058743063,0.561706157537341
3841,6,265060,0.106936035249918,0.149470559169633,0.47481501753086
3842,6,265378,0.141870285979938,0.155635137839426,0.362624082006979
3843,6,265477,0.105644583504094,0.150096367388117,0.48199329531719
3844,6,266478,0.12159244439939,0.149841271848687,0.417639767379064
3845,6,266518,0.119879915783536,0.150540810711989,0.426376423347905
3846,6,266627,0.16649924322955,0.149761639914937,0.266997262133103
3847,6,268613,0.220145806488546,0.156784356466631,0.161158973082187
3848,6,268676,0.156872543753839,0.155546504732036,0.313893271917083
3849,6,268911,0.17945333981491,0.14969550796029,0.231414104341515
3850,6,269163,0.186849679720775,0.149872056481212,0.213323891599401
3851,6,270091,0.0480063989531332,0.190470180066794,0.801155629243546
3852,6,270110,-0.661266173344352,0.66520924564499,0.320868518497277
3853,6,270112,-0.867485175384836,0.786415907652742,0.270740815465113
3854,6,270117,0.0796359385337144,0.337217637176588,0.813448652094126
3855,6,270118,0.0949423466734078,0.339477147729875,0.779892749618967
3856,6,270132,0.061473900239541,0.376611951191338,0.870431732803497
3857,7,331,-0.0753964284813566,0.158573577620096,0.634748563428742
3858,7,415,-0.548467385376931,0.437356248130248,0.21065298699805
3859,7,440,-0.298047378914903,0.196289160149398,0.129806205445416
3860,7,444,-0.315745091158517,0.195533731197877,0.107250524534146
3861,7,595,-0.299759940182666,0.298835569111276,0.316502972828937
3862,7,603,-0.369939238605864,0.298556183081408,0.216133838124707
3863,7,1581,-0.111740718574635,0.15138704584663,0.460936303279861
3864,7,5119,-0.0791554058583112,0.149766871339964,0.597467726867813
3865,7,8780,-0.231738306970402,0.242914257317171,0.340740394148215
3866,7,11071,2.04002969157777,1.41046530893131,0.148965734488636
3867,7,11076,1.6512566330145,1.26366258372916,0.192157550226766
3868,7,14747,-0.193046378490024,0.149964359689866,0.19883950079075
3869,7,16567,-0.184982469681183,0.15364378968507,0.229407981233083
3870,7,17289,0.169549777835343,0.352401005209471,0.630724043688848
3871,7,17702,0.363521851118889,0.20313778576631,0.0743860679451524
3872,7,17838,0.0357880844731571,0.251167198239757,0.886776563368095
3873,7,17840,0.263559840937879,0.305677947574359,0.389155053608493
3874,7,17843,0.242713510493946,0.323851803517709,0.454080010178276
3875,7,19449,-0.347164092844327,0.256255545885887,0.176361271194793
3876,7,19450,-0.93410378563256,0.505992961088528,0.0657175652400596
3877,7,19896,-0.0459365516616501,0.151872470955176,0.76247352276945
3878,7,20110,-0.0232195857536832,0.156320257254791,0.882002573184552
3879,7,20451,-0.0511226554766545,0.150002480730175,0.733447811941267
3880,7,21017,0.131172935738476,0.297899170662768,0.659970062280079
3881,7,21057,0.0118195447834099,0.159579888087911,0.940999318916611
3882,7,21710,-0.0455649492939604,0.156967451682854,0.771770357377206
3883,7,23383,0.00152964882648587,0.149977391234524,0.99186812152194
3884,7,27344,0.013959706444462,0.150203382385387,0.926004987807105
3885,7,27845,0.000708071999622029,0.150027152745395,0.996236963554069
3886,7,28799,0.0254776469548014,0.151497755368244,0.8665444523435
3887,7,29465,0.0533658579830205,0.151839768247713,0.72545171375286
3888,7,29523,0.0563585786268345,0.151965949344756,0.710961881434586
3889,7,31914,0.055392995369927,0.151152723240958,0.714233665772764
3890,7,32249,0.0505423847280196,0.152283269896398,0.740163887310261
3891,7,33274,0.0606479167299246,0.150905028312591,0.688004810713888
3892,7,33393,0.0761684395223161,0.151887268911332,0.616345891219432
3893,7,33441,0.109417167330796,0.151317414650512,0.470099131993
3894,7,34423,0.173209933975458,0.151567786843914,0.253900863330947
3895,7,34691,0.13613508983534,0.150932531517596,0.367693175493083
3896,7,34805,0.169412984852512,0.151661242515885,0.264733246049963
3897,7,34808,0.165390354616361,0.151445057268906,0.275542029137047
3898,7,35435,0.102449983038245,0.151163247214572,0.498377997555834
3899,7,35488,0.135860953712836,0.150950203777294,0.368713489532595
3900,7,35577,0.111404264079882,0.156156335652453,0.476060403840226
3901,7,36074,0.0377264844164718,0.149878802464403,0.801409172048653
3902,7,36180,0.0580101480736684,0.150445414036301,0.700033085999988
3903,7,37288,0.0420053190041723,0.14972687897688,0.779222769332632
3904,7,41301,0.099715575682898,0.151578397561279,0.511064434726822
3905,7,42627,0.0925667779752204,0.150168439949989,0.538014893319639
3906,7,43266,0.198060206497557,0.172351550427201,0.251266366108262
3907,7,43683,0.0496255438405571,0.150604814495757,0.741966914532187
3908,7,45345,-0.0465313970525792,0.170355563921952,0.784903169436662
3909,7,45353,0.0820355467112552,0.301435620121592,0.785666196609787
3910,7,45353,0.564649287650285,0.564738659832634,0.318071975045681
3911,7,45565,-0.0126117985779109,0.15042301404906,0.933229409736817
3912,7,46270,0.0497063059005716,0.158533689089138,0.754057283238623
3913,7,47250,-0.0322554357832015,0.150213250976292,0.830101077212478
3914,7,48435,0.00927975325723385,0.150084442220429,0.950733034584716
3915,7,50874,0.0200518873553281,0.151667528725505,0.894893916719438
3916,7,53407,0.163059499080091,0.149489497104823,0.276115604319264
3917,7,53416,0.174614504113936,0.149454883312271,0.243457047347338
3918,7,53455,0.166497340047665,0.149690478708484,0.266775796433383
3919,7,53544,0.172078593295164,0.151177854704959,0.255786925899329
3920,7,53637,0.207154496129561,0.151050728713937,0.171114132799991
3921,7,53662,0.213218736873536,0.150449433518432,0.157302950119448
3922,7,53700,0.221589766961789,0.150165533331723,0.140932854245596
3923,7,53702,0.221589766961789,0.150165533331723,0.140932854245596
3924,7,54897,0.148897969763917,0.149590378413491,0.320237518137787
3925,7,55912,0.100238427506145,0.150587490544115,0.506070128415685
3926,7,56225,0.171136139648018,0.221155534353998,0.43955098203939
3927,7,62689,0.24359961025629,0.150251017281878,0.105849522707192
3928,7,65725,0.169584829606102,0.149553986803376,0.257590367759654
3929,7,66339,0.253168088889679,0.15073705997458,0.093932717172701
3930,7,66622,0.218651960830606,0.149480112421057,0.144425689882865
3931,7,68513,0.175177260885627,0.149709855837089,0.242745383832402
3932,7,69394,-0.224134161715098,0.450364962769949,0.61902491222771
3933,7,69396,-0.0250588960356595,0.36391217597347,0.94514025801393
3934,7,70413,0.0987825117011233,0.150188195873542,0.511143598656877
3935,7,73728,0.419433652000009,0.296272153912195,0.157743882955397
3936,7,74414,0.125359492777371,0.150671359421401,0.405967972749315
3937,7,80505,-0.0496195859798005,0.152545200687559,0.745163444596396
3938,7,80602,-0.273908277111996,0.459520444996546,0.551507679816829
3939,7,80604,1.46109445865071,0.448188683471038,0.00122253893044802
3940,7,80608,0.496809214890702,0.348675389123784,0.155084823819798
3941,7,80609,0.514385249968344,0.34588100227371,0.137861506770274
3942,7,83968,-0.128921178279744,0.149642920012606,0.389533562607529
3943,7,84763,-0.174081108698157,0.336673512442698,0.605436633988452
3944,7,87147,-0.190250136371938,0.14940789283284,0.203727954914033
3945,7,87586,-0.13859187491079,0.161521672370118,0.391453198469893
3946,7,87833,-0.184822981508156,0.150785810323552,0.221116688699255
3947,7,87999,-0.183775528234182,0.149847087520377,0.220857941682872
3948,7,88913,-0.231569649252431,0.14987559568985,0.123223125159459
3949,7,89733,-0.0774588240737835,0.392222519428555,0.843560169119622
3950,7,90591,-0.144573927200334,0.149802409068821,0.335156679794113
3951,7,92844,-0.0766032890689993,0.150267786799837,0.610525199518969
3952,7,98223,-0.107983659884612,0.14984237617469,0.47160285153396
3953,7,101935,-0.102341180552326,0.149853593903497,0.495092007598726
3954,7,102167,-0.120417463874363,0.150491558228964,0.424155720596227
3955,7,102487,-0.776297547898153,0.607661422450818,0.202259472857236
3956,7,103626,-0.107097839821465,0.150055385189392,0.475870672043896
3957,7,103929,-0.129808701420547,0.150006968375884,0.387433798368032
3958,7,105525,-0.108534440293803,0.149632103494118,0.468722846299542
3959,7,109520,-0.0880709027913344,0.149486621055346,0.556133635054689
3960,7,109762,-0.0778388836937999,0.149909523373541,0.603919416225453
3961,7,112259,-0.0264747351650683,0.168488523723604,0.875231604555338
3962,7,114462,-0.0448865490063187,0.149947729367164,0.764850722408037
3963,7,115291,0.237255817672693,0.322013976204604,0.461741074124487
3964,7,115293,0.148505394416123,0.325432440844645,0.648431539649329
3965,7,115294,0.198405360573673,0.328927228971929,0.546770165013863
3966,7,115759,-0.0121459369929823,0.151027541936391,0.935947204385551
3967,7,120910,0.00376105210690615,0.149750506187089,0.979977064242351
3968,7,121864,0.00324689697129441,0.150804477606369,0.982834632272239
3969,7,122646,0.0541005825491384,0.151001473213788,0.720349056153413
3970,7,128719,0.0399149367566108,0.151269727623341,0.792037152523033
3971,7,129502,-0.0353671238832997,0.149524776186895,0.8131584733305
3972,7,129866,-0.0391359246538853,0.15146022240353,0.796255921654219
3973,7,130581,-0.0477827367682447,0.151000257272852,0.751854517322444
3974,7,131402,-0.0188476804478875,0.153917251746932,0.902609685972652
3975,7,131475,-0.0147874595244928,0.150816966922044,0.92194899841585
3976,7,131572,-0.0288931141713042,0.149524023475585,0.846886902837341
3977,7,133091,-0.0371874357776432,0.149523525079842,0.803732642867881
3978,7,134263,-0.0345294641681928,0.150154745328015,0.818256674960015
3979,7,134556,-0.0649488463116052,0.150126197286901,0.665548988879882
3980,7,139381,-0.0423701774893227,0.149724231001203,0.777351823155818
3981,7,139844,-0.024712342525154,0.151449323860037,0.87047610740095
3982,7,140293,-0.692389453877023,0.440714800946304,0.117064552599932
3983,7,140294,-0.690087185279298,0.820937295317138,0.401136096924807
3984,7,140416,-0.0415725606539748,0.152552014338142,0.78538615958821
3985,7,140907,-0.0315018473664511,0.149734182753515,0.833488471145871
3986,7,142582,-0.138182279982157,0.150196796615029,0.358196750553424
3987,7,142616,-0.159859954968982,0.149537064452067,0.285785574214819
3988,7,142656,-0.147081835818774,0.14955768345628,0.326061767258512
3989,7,142710,-0.159475357100237,0.149304934571333,0.286196969995636
3990,7,142737,-0.151166551623819,0.149534342343386,0.312749395541917
3991,7,142798,-0.141916519617183,0.149571820491103,0.343362006031681
3992,7,142863,-0.138945243474646,0.149617502200256,0.353694850373171
3993,7,142935,-0.131359166987552,0.149615662015848,0.38055317102516
3994,7,144443,-0.202579381480246,0.149693885533823,0.176828666928215
3995,7,149219,0.042082636082771,0.14972681747267,0.778826914153651
3996,7,149745,-0.0134734371330249,0.149950845058097,0.928455498854113
3997,7,153512,-0.0311298874301104,0.149943405831606,0.835652501609412
3998,7,154206,-0.0344433717932865,0.1499413533343,0.818448389915785
3999,7,154349,-0.0289163149112517,0.150373655435626,0.84762060135097
4000,7,154579,0.176168547426926,0.311129394966784,0.571602139869497
4001,7,158616,-0.0627565582725667,0.15014785931443,0.676226798085517
4002,7,159017,-0.132708383461436,0.155463045180352,0.393887254359159
4003,7,159442,-0.0814828667224601,0.150314206492809,0.588102931481453
4004,7,163135,0.0881805657792523,0.30703516648755,0.774127535874487
4005,7,163315,-0.00526434712630064,0.177667892348703,0.976378670841288
4006,7,164509,-0.0726806767034972,0.149750202092467,0.627731938438383
4007,7,166144,-0.0150162596605413,0.152690742201001,0.921714744337077
4008,7,166200,-0.225519833476905,0.484708004207451,0.642025392989062
4009,7,166202,0.00102826930206223,0.246078960144095,0.996668317496515
4010,7,166259,-0.0533486374016399,0.157318843658171,0.734727337640727
4011,7,166833,-0.0713364822143353,0.150117983564978,0.634936342175248
4012,7,169205,0.00459401018959094,0.152382517760223,0.975966151083893
4013,7,170660,-0.0397488828260348,0.25450054975804,0.875977364280415
4014,7,170661,-0.129312449118824,0.264916260681656,0.625763827556786
4015,7,171892,-0.0154648743751671,0.150246985066532,0.918077227708428
4016,7,173129,0.0443210152649751,0.266609893238305,0.868063886040917
4017,7,174147,0.0854203750459318,0.149954696467837,0.569283388111559
4018,7,175201,0.105516862848474,0.14967360308492,0.481287709479338
4019,7,175569,0.118700157595053,0.149617311610658,0.42810194874043
4020,7,176862,0.115405439568707,0.149840915557896,0.441704432379644
4021,7,178295,0.141294927103933,0.14998470122654,0.346805019349852
4022,7,181053,0.147892391119905,0.149878694129251,0.324442405296311
4023,7,181165,0.14470211450127,0.149602042517436,0.334082820692561
4024,7,183625,0.0502682356760709,0.149908575535908,0.737578408536936
4025,7,191252,0.0134043830315274,0.150121537274278,0.928901914645997
4026,7,191676,0.00427233934609161,0.150356304407522,0.977347403864941
4027,7,192137,0.0037126780419981,0.150023472543935,0.980270498563174
4028,7,192700,0.013270039715146,0.149855147391646,0.929487818619158
4029,7,196064,-0.167295036520461,0.149696256958869,0.264513588122907
4030,7,197274,-0.0476872688710897,0.149978435155978,0.750702655289462
4031,7,199802,-0.0945430915849944,0.150392933507752,0.529990974156167
4032,7,201855,-0.0772032748503521,0.152502742646444,0.613002874452662
4033,7,202039,-0.0940370706435426,0.151167800650096,0.534296908078473
4034,7,202122,-0.0398327621070721,0.151064847466604,0.792180449877821
4035,7,202957,-0.0501065204976736,0.152161065037466,0.742124826916692
4036,7,203677,-0.0642195045757184,0.151019270764033,0.670920498616426
4037,7,203971,-0.128853709243163,0.340619105609815,0.705440583735648
4038,7,204417,-0.0646893058578906,0.15593842095227,0.678511920434526
4039,7,205155,0.18310393244861,0.348168019374886,0.599283180493873
4040,7,205675,-0.0380530166100943,0.15026654691515,0.80023265970193
4041,7,206341,-0.227877321714844,0.224586047578324,0.310965327347639
4042,7,206511,-0.105231683476303,0.15276288331965,0.49136615997221
4043,7,206991,-0.0968958686310407,0.149996621801022,0.518707485837216
4044,7,207921,-0.0860512300341649,0.150015355662775,0.566592850035737
4045,7,208767,-0.229353463470811,0.195247704208625,0.24091478262974
4046,7,208986,-0.105654615413606,0.15063830946088,0.483528356892484
4047,7,209438,-0.074285513991991,0.15042514085178,0.621728363732458
4048,7,225148,0.0277231771451335,0.150258661020638,0.853724805043456
4049,7,226323,0.0233095991948027,0.150135918575579,0.876707730214341
4050,7,227872,0.0149859355623683,0.153417999181861,0.922241497054058
4051,7,229363,-0.0201529689832205,0.151356231864946,0.894151214817743
4052,7,229656,-0.0314398621973639,0.151197683869331,0.83539668315416
4053,7,229803,-0.0394546168634089,0.152665900752693,0.79621977874896
4054,7,230082,-0.133994312188768,0.158825485666878,0.399432153081032
4055,7,230481,-0.0384267412843684,0.15110340938314,0.799406022617244
4056,7,230937,-0.0450882437514512,0.151217026411644,0.765749532293056
4057,7,232131,-0.0853136935215207,0.154975603698115,0.582326330874079
4058,7,233940,-0.124385878553856,0.151478952994697,0.412119035599949
4059,7,234570,-0.078807940488119,0.151279994903002,0.602734546759079
4060,7,234702,-0.0934672500398006,0.152275405795986,0.539740204037308
4061,7,235464,-0.105112733970294,0.151371194230936,0.48788576027185
4062,7,235726,-0.0856447287320116,0.151138217202538,0.571301958631017
4063,7,236277,-0.144211829523475,0.167500432609367,0.389842321592459
4064,7,237753,-0.0523965020531183,0.150765549421461,0.728395571762632
4065,7,238084,-0.0873665060821668,0.150719624623724,0.562512034240576
4066,7,241273,-0.0481000821240019,0.162169046831112,0.766942848254024
4067,7,241711,-0.0796634402359233,0.153203254570974,0.603399750842481
4068,7,247290,-0.100615919649955,0.153194879932742,0.511747866724673
4069,7,247666,-0.111089015309932,0.151244503313375,0.463131973041762
4070,7,249982,-0.134011944165867,0.151323612708787,0.37643685693709
4071,7,250183,-0.110653124858052,0.151121349470635,0.464523993550397
4072,7,250680,-0.102558391887537,0.151137525034176,0.497850765989804
4073,7,255972,-0.000159993133328928,0.152054733075673,0.999161054385542
4074,7,257392,0.0471259177186316,0.173727751126128,0.786347290459565
4075,7,257488,0.0301760051189968,0.160136492973318,0.850640595147003
4076,7,257571,0.0901733254896135,0.159399194969793,0.571952017660029
4077,7,260913,0.171934265614146,0.151347148883546,0.256716432190069
4078,7,266540,0.112631980262308,0.152540114804418,0.460776522451624
4079,7,267569,0.108099954996822,0.153905229722125,0.482905101993154
4080,7,272144,0.273680857755193,0.150838729242087,0.0704658708211623
4081,7,272225,0.190915694329514,0.150563267439624,0.205630146070587
4082,7,272227,0.197568154554027,0.150080469163104,0.188888940109853
4083,7,272365,0.232520155034203,0.155240794489678,0.135078039249427
4084,7,274400,-0.0408613544430396,0.159789263031725,0.798315780050669
4085,7,275338,-0.00444067709435625,0.152445895386101,0.976777746703935
4086,7,276571,-0.0127610830400993,0.150450457713662,0.93245323594027
4087,7,281605,-0.285160572948103,0.370438089447762,0.441937629250388
4088,7,283774,-0.0458515818096575,0.150976573911444,0.761535401900461
4089,7,284360,-0.0419703762446665,0.150863916177491,0.781021538122481
4090,7,284441,-0.0584462646303345,0.149758417743131,0.69657206494809
4091,7,293925,-0.0852373983262138,0.150097445713576,0.570477191091422
4092,7,295079,-0.096719550153868,0.149457383327457,0.517963233278214
4093,7,300508,-0.120304776558727,0.152643612044364,0.431142828029613
4094,7,301066,-0.134453132155783,0.150441079099669,0.372077316946118
4095,7,307179,-0.514361161519048,0.327742863820258,0.117449598723677
4096,7,307181,-0.26792073386234,0.176799499348506,0.130567800112045
4097,7,307209,-0.496014315992209,0.317472024619593,0.119092757000329
4098,7,307221,-0.766724517467889,0.344554605994961,0.026694960645835
4099,7,307361,-0.282717014081244,0.149267055491646,0.0590376595125619
4100,7,308037,-0.261850949473722,0.151029601629669,0.0838315886896717
4101,7,315634,-0.068251272548713,0.151171796497461,0.651919788008326
4102,7,316663,-0.029853159358503,0.153218318919679,0.845629774611477
4103,7,319571,0.544213065824255,0.998478430761343,0.586068551752416
4104,7,320913,-0.0429793927735929,0.151198132434701,0.776378761471462
4105,7,321449,-0.0754242329122007,0.151643874703395,0.619232612754581
4106,7,321504,0.38679495108001,0.382415641406997,0.312493065419046
4107,7,321504,-0.16500568809605,0.207612464676165,0.427277041663152
4108,7,321718,-0.0237626923833513,0.152574035461103,0.876322794277825
