SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1928,4,614738,0.273713671391982,0.143601324881034,0.0574535318527381
1929,4,618428,0.275334806562618,0.144381502484822,0.0573327650662621
1930,4,619541,0.32739615046379,0.143670943250567,0.0232761308181479
1931,4,620206,0.297607704676787,0.143788929125533,0.0392024022391571
1932,4,620786,0.227553644708036,0.14344326873627,0.113551453257007
1933,4,621613,0.17004012072699,0.14284039298888,0.234681116730797
1934,4,621879,-0.108909441924486,0.209352871293802,0.603236708618874
1935,4,621945,0.184502910990103,0.146079523528321,0.20741179235054
1936,4,621999,0.142624971552325,0.146888090564223,0.332224520196146
1937,4,622259,0.126975570384257,0.143110974543318,0.375547067388818
1938,4,622563,0.177003171111772,0.14276387087288,0.215861213670047
1939,4,623642,0.164039359947775,0.144989689788357,0.258660524696479
1940,4,624555,0.210474081477904,0.143658941614801,0.143784913556556
1941,4,628884,0.218582397929365,0.157133188023149,0.165082018442769
1942,4,629042,0.206276591982591,0.146480004591173,0.159944975287176
1943,4,629973,0.268993677981287,0.141527581678231,0.0581629098723312
1944,4,630817,0.180768252496216,0.145344250196961,0.21442614949021
1945,4,631409,0.243186166139298,0.14120675465643,0.0859093613794975
1946,4,636237,0.256252502194438,0.140395301387736,0.0688125191571308
1947,4,636347,0.275268634890624,0.14118137895613,0.0519971483697978
1948,4,636391,0.215418251468876,0.140482095047057,0.126067779348582
1949,4,636810,0.264454872937496,0.141957316475616,0.0633041650251455
1950,4,636879,0.300202460791045,0.143089246479069,0.0366148336572697
1951,4,637598,0.273351291450843,0.144205616964897,0.0588340445546823
1952,4,638340,0.304569913275347,0.139829286654558,0.0300557941182191
1953,4,639037,0.225638376030245,0.140012701087665,0.107952195573912
1954,4,641585,0.199698535099167,0.141090400742497,0.15783455985287
1955,4,641978,0.187353634771511,0.141543253298779,0.186476098368493
1956,4,642192,0.199334733454954,0.142203966613075,0.161867888140269
1957,4,643795,0.254975858771502,0.141508012064421,0.0724224653097559
1958,4,644586,0.267037350669141,0.14060837279004,0.0583588902727862
1959,4,645245,0.229664079694069,0.140886606402267,0.103965052463131
1960,4,645433,0.393482857833828,0.583724696986796,0.500695402703415
1961,4,654608,0.0411291667858542,0.29338863515128,0.88859248191235
1962,4,657631,0.0208406620061938,0.144528282363622,0.885426555877624
1963,4,660338,0.123192797258887,0.142388373973261,0.387522871551039
1964,4,663656,0.111040075278219,0.141224853900721,0.432240088839374
1965,4,664068,0.108060607258969,0.141259511070818,0.444794958035076
1966,4,664414,0.123904820252883,0.141081112458278,0.380404164262731
1967,4,664456,0.139440412468101,0.141775005407016,0.326018745000896
1968,4,665001,0.0678090968093948,0.141848173057307,0.632917653040749
1969,4,665217,0.0779902737091391,0.148310682637456,0.599317459416877
1970,4,667976,0.12225406335835,0.168373360058816,0.468265283761355
1971,4,667986,0.0687731995538294,0.142219981388246,0.628991470611479
1972,4,667994,0.100243617197545,0.142990012670426,0.483731632338537
1973,4,668101,0.0905746640118318,0.140654388253522,0.520024776332098
1974,4,668118,0.0700214652661933,0.141486197678776,0.620978866725828
1975,4,668204,0.0751372240833489,0.160308518403251,0.639570624252916
1976,4,668207,0.110884441280518,0.161041646187414,0.491561816158642
1977,4,668225,0.087603633884069,0.153457251432493,0.568453235117384
1978,4,668232,0.0832397317472054,0.153524640043643,0.588028790847208
1979,4,668243,0.0134189361534849,0.156618115811596,0.931769903817881
1980,4,668687,0.163227736865814,0.35963178520655,0.650197993645101
1981,4,668780,0.0598771594116218,0.158306964663772,0.705483732114669
1982,4,671424,-0.00291342267086139,0.141348378852689,0.983567096147058
1983,4,671820,-0.0450058774777076,0.144994250036736,0.756441747771621
1984,4,672752,-0.0011270479666306,0.140882419869386,0.993621575202015
1985,4,672865,-0.0288083953101089,0.141045668644047,0.838276857102511
1986,4,673119,0.00235965697839743,0.14067709502999,0.98662673198257
1987,4,674432,0.0107346668995674,0.140867931149258,0.939300156206548
1988,4,675810,0.030996189505087,0.141064450663319,0.826207906894791
1989,4,675982,0.0308060691277591,0.14266594462498,0.829165873191018
1990,4,677658,-0.0198912320336534,0.141250247575435,0.888090384874065
1991,4,678135,-0.00761592947175632,0.152270877687305,0.960138191465049
1992,4,679438,-0.0179214037651599,0.140856967051475,0.89882984007081
1993,4,679624,-0.0403637303169311,0.141458110243133,0.775550621700554
1994,4,680423,-0.0471327093561478,0.140690231473946,0.737816125883175
1995,4,680477,-0.0386729806643088,0.140934173258906,0.783934247832392
1996,4,680490,-0.0501323011754513,0.140527978142105,0.721497738961791
1997,4,681327,0.00293183205182282,0.140980309643574,0.983420106947684
1998,4,681488,-0.0626043077032686,0.1406531912521,0.656522493553467
1999,4,681972,0.361799287686456,0.305985558923716,0.23784030016159
2000,4,682178,-0.0844014337185256,0.140784098365972,0.549217627460991
2001,4,687169,-0.132970834729399,0.141898695369943,0.349356605124216
2002,4,687895,-0.138058206125348,0.14170368864801,0.330587708979908
2003,4,688005,-0.169379764451691,0.168343510064094,0.315029914274545
2004,4,688062,-0.259697374823054,0.222994343139845,0.244970716316096
2005,4,689337,-0.160293651684154,0.140797989219417,0.255698206813336
2006,4,692323,-0.0577874297606062,0.142008711475982,0.684306931636381
2007,4,693387,-0.012401057359054,0.145627681380142,0.932185719619633
2008,4,694335,-0.0309507804921718,0.140667505478765,0.825976587253405
2009,4,694920,-0.0629556566776532,0.141070052792686,0.655674187262921
2010,4,695803,-0.0187792240454453,0.141452876859288,0.894459168656387
2011,4,696549,-0.0102144689008379,0.141055187395726,0.94231289950727
2012,4,696696,0.00240825796381813,0.140584179494008,0.986342294551715
2013,4,697690,0.0169832612361781,0.141274867852757,0.904381770550569
2014,4,698189,0.0658169032606605,0.141450200076766,0.642002917091254
2015,4,698339,0.0616557737259001,0.142267042433389,0.665003008580651
2016,4,700036,0.0239153293807086,0.141789621216243,0.866154627646036
2017,4,700250,0.111731008874119,0.140578003797533,0.427265497323223
2018,4,700621,0.04952180629166,0.142089429013955,0.727653245896107
2019,4,700855,0.0278606029269209,0.143255768415661,0.845910721732418
2020,4,703521,0.141661470488916,0.141793845491809,0.318446858062906
2021,4,705139,0.0936947034086517,0.143331327241002,0.513735117664933
2022,4,706032,0.0262953129171267,0.141734032818761,0.852923239323142
2023,4,707926,-0.0268812715748257,0.142091834064129,0.850058600345476
2024,4,708514,-0.0119112671667627,0.142999644825103,0.933663568391377
2025,4,709553,-0.0173128900102384,0.142354651926925,0.903270747471876
2026,4,710109,-0.0603867824046486,0.142025032201789,0.670961559593594
2027,4,710130,-0.0603867824046486,0.142025032201789,0.670961559593594
2028,4,710388,-0.0575165455320517,0.141707880106571,0.685075904384944
2029,4,711314,-0.0446972631338031,0.142079121346255,0.753255666101876
2030,4,712914,-0.0804357271744797,0.141718214256516,0.570684317576312
2031,4,712924,-0.0716090734412088,0.141570882651502,0.613300266574568
2032,4,713335,-0.053729812763232,0.141934631517075,0.705247224437322
2033,4,713520,-0.0394447794340742,0.141211715951767,0.780154569450295
2034,4,713555,-0.024228233484549,0.141058154718174,0.863724162669526
2035,4,719215,0.0801072389074028,0.141194337927872,0.570833999677568
2036,4,720543,0.11561586604203,0.202291935126239,0.568004294604226
2037,4,721638,0.146591008776321,0.142960733513316,0.305879689312445
2038,4,722056,0.1190595496182,0.142132757540344,0.40278600108304
2039,4,724885,0.15134566725588,0.140255967556519,0.281294359226678
2040,4,727323,0.141900504632714,0.141065630627749,0.315143878207115
2041,4,730263,0.0635820170558615,0.141013401386451,0.652343192254731
2042,4,732758,0.113276225541794,0.141381979498301,0.423550798824254
2043,4,732994,0.143494735432173,0.140847083732895,0.308996577815763
2044,4,736459,0.146564352959359,0.140440742370374,0.297383342280378
2045,4,736615,0.1411012049414,0.140659852212287,0.316481540913383
2046,4,736769,0.123725426031874,0.141309805272727,0.381863828898264
2047,4,736908,0.126659981286034,0.140892813214267,0.369275508402437
2048,4,738776,0.135177814279278,0.141070862700701,0.338604464540109
2049,4,741699,0.165289602507059,0.141182576084763,0.242488712422817
2050,4,741737,0.116767330416766,0.142334589969761,0.412557614954763
2051,4,746264,-0.0152828071785255,0.144614377569735,0.91589649601127
2052,4,746943,0.0744594576148482,0.140781089781779,0.597205550805525
2053,4,747517,-0.240928442273161,0.202237012549459,0.234329444018871
2054,4,747520,-0.240928442273161,0.202237012549459,0.234329444018871
2055,4,747523,-0.276412494360972,0.210078977867773,0.189110102597612
2056,4,747526,-0.314651845337018,0.214915530447418,0.144064168302392
2057,4,747529,-0.367709963145758,0.271248245771569,0.176086272985224
2058,4,747544,0.464470672520896,0.258695569570956,0.0734398670641929
2059,4,749708,0.0151609666798643,0.142086476768195,0.915085699721333
2060,4,752433,-0.0684391533786234,0.146348924869216,0.640327968219368
2061,4,755257,-0.0956877432192254,0.141189298270117,0.498389014674471
2062,4,756788,-0.13192606260503,0.143196752159257,0.357527047900671
2063,4,756811,-0.116902162329941,0.143410012974169,0.415530141440294
2064,4,757471,-0.0610258016820531,0.34148932460198,0.858271971863065
2065,4,757961,-0.110605621483588,0.445270141894138,0.803968477947179
2066,4,758027,-0.0768853436307162,0.43550759654905,0.859969466028778
2067,4,759686,-0.415262637412379,0.355026191596399,0.242923903241506
2068,4,760553,-0.132443659316783,0.143677738968699,0.357256966711526
2069,4,760734,-0.111190746232486,0.142764603440166,0.43659590423809
2070,4,762727,-0.0988663763111176,0.14122351445834,0.484344565165338
2071,4,764905,-0.108778843570958,0.140935130175401,0.440727802744427
2072,4,765852,-0.0198504086440332,0.141531330138818,0.888538891002673
2073,4,767117,0.00398723922777125,0.141073937757045,0.977467986073725
2074,4,769065,-0.0432309219113871,0.140881440063054,0.759130634811703
2075,4,769779,0.0253733497923399,0.142054975852695,0.858341374594629
2076,4,769848,0.0215667272988261,0.140864412945998,0.878404735814429
2077,4,769943,-0.0133330691526814,0.140472074176069,0.924435280056924
2078,4,778367,-0.121646015849301,0.142327619893092,0.39330237785091
2079,4,778573,-0.134799250867152,0.140739727862899,0.338823645689244
2080,4,781689,-0.118819715706406,0.140780509207926,0.399237166369227
2081,4,782125,-0.125010056943532,0.141142329456867,0.376381020767301
2082,4,782960,-0.153045743307949,0.141435268165826,0.279951001851424
2083,4,783543,-0.113340833676795,0.140423790640827,0.420132707292118
2084,4,784282,-0.144314856171667,0.140712995457022,0.305783758328876
2085,4,789241,-0.190364655941977,0.14239859434641,0.182134584710653
2086,4,794376,-0.056355660635743,0.14055223548079,0.688693016691977
2087,4,794951,-0.17140770377328,0.142420439537999,0.229576597966646
2088,4,795775,-0.0958926680038096,0.140673253785761,0.495894931359169
2089,4,795937,-0.0922734755514676,0.141598074311623,0.515046049253755
2090,4,797067,-0.0917179791603101,0.140837906476616,0.515321234573613
2091,4,797405,-0.0624518103524532,0.141034932357358,0.658173714389201
2092,4,801680,-0.164614489140414,0.159229538569997,0.301928614144568
2093,4,802266,-0.175299136131649,0.148957498325262,0.240052317192567
2094,4,802519,-0.129613928053914,0.143132384701362,0.365790267047821
2095,4,802970,-0.274942556600488,0.281605344979821,0.329564613505164
2096,4,804961,-0.199677603680256,0.205664185337093,0.332267100721359
2097,4,808113,-0.132375671963359,0.141684933256827,0.350789857772371
2098,4,808557,-0.998528896583391,0.35396832435394,0.00505879254983739
2099,4,808557,-0.0573652274179497,0.155457752912687,0.712342641866551
2100,4,811690,-0.189989119335132,0.141553809083682,0.180403826570858
2101,4,812053,-0.210593947785207,0.140025963182629,0.133484884705914
2102,4,814423,-0.194293301085228,0.140784219873594,0.168435816828433
2103,4,816667,-0.216453998588894,0.145198645042862,0.136921745901198
2104,4,816707,-0.22721236473574,0.142443282535055,0.111583047871331
2105,4,817314,-0.272874626392836,0.140001179523191,0.0520766634525747
2106,4,817489,-0.269989568081103,0.140298793201933,0.055109299538376
2107,4,817645,-0.261291990057756,0.142526947006601,0.0676026661173593
2108,4,817729,-0.240033105687092,0.14129153817957,0.0902285653688902
2109,4,819048,-0.223028523198941,0.144589465381846,0.123849308040351
2110,4,820654,-0.296863460074203,0.140744830103027,0.0356283262296668
2111,4,821138,-0.243052002982619,0.143184571820168,0.0904885590623439
2112,4,825050,-0.266979010067186,0.141081525472267,0.0592591764111649
2113,4,825273,-0.319344406452411,0.142717857305577,0.0258710554423628
2114,4,826151,-0.299800049463382,0.141377456550757,0.0346553577266502
2115,4,826324,-0.290729127405703,0.141592693723229,0.0407821038311038
2116,4,831797,-0.281557726939835,0.151870551964992,0.0645828313681853
2117,4,831877,-0.324109197167937,0.150482095309624,0.0319319444729554
2118,4,831973,-0.281753512306958,0.144026065310694,0.0512218686633031
2119,4,832289,-0.317732020984714,0.141462973307993,0.0253191620485253
2120,4,834790,-0.266377753532073,0.140667234072429,0.0590858589124726
2121,4,835165,-0.252376975102412,0.141462714842553,0.0752739167715589
2122,4,835337,-0.223415256243382,0.141450843834083,0.115127327680236
2123,4,838720,-0.0803371726028067,0.141599448610187,0.570833557201311
2124,4,839960,0.000852549956552096,0.141262054710859,0.995188016143941
2125,4,842152,-0.0283743451221896,0.143181863124071,0.843026157928972
2126,4,842326,0.0194417555005822,0.142760639128778,0.891753228519434
2127,4,842566,-0.0199373951043664,0.141945819453864,0.888378417632416
2128,4,843045,-0.0164091229008601,0.141640954093618,0.90783719537558
2129,4,843203,-0.03644025199556,0.141880823829343,0.797454199172094
2130,4,843659,-0.0722029843838344,0.141790910208282,0.610915111187734
2131,4,843707,-0.0688318127673742,0.142158081522993,0.628549838962165
2132,4,843818,-0.0699392360547969,0.142065112682038,0.622810422869152
2133,4,843920,-0.0871120757683412,0.142174323290193,0.540460548580807
2134,4,843927,-0.102840365046803,0.142659420005161,0.471460293339085
2135,4,844384,-0.0867742285185459,0.142327486593354,0.542466005984534
2136,4,844958,-0.0795882083255313,0.143235913176513,0.578806066015504
2137,4,845665,-0.18810245410146,0.144653436491774,0.19432379032786
2138,4,845722,-0.175328546604225,0.144390061361294,0.225456266506031
2139,4,845828,-0.346261214044612,0.280324932911046,0.217572436021435
2140,4,846867,-0.128416603445009,0.143688094818878,0.372081816718115
2141,4,847743,-0.0425949988467035,0.14120912360018,0.76310046950553
2142,4,847796,-0.078129871975273,0.141806995651828,0.582010156974649
2143,4,847822,-0.0660698029807619,0.141620341926494,0.641125650514281
2144,4,848136,0.00989432262136863,0.141865841767207,0.944436736248076
2145,4,849577,-0.0564134438303181,0.142476541909918,0.692381862033194
2146,4,850450,0.0108423206548625,0.142517368818367,0.939400786637399
2147,4,851053,0.0587316698480089,0.142435911064292,0.68034235070455
2148,4,851208,0.0618967232978026,0.143146085016176,0.66571294027979
2149,4,851282,0.0029887031190754,0.142587574025552,0.983289028637639
2150,4,851750,0.0466182753982413,0.142638773700165,0.743992053471482
2151,4,852621,0.0474873624293444,0.143734911444899,0.741307676378379
2152,4,855191,0.0261119972091922,0.143683110538674,0.855896387568236
2153,4,855322,0.0360049362354464,0.142543662727275,0.800732982413802
2154,4,855709,0.0349372373425142,0.142134825009576,0.805977201344286
2155,4,856696,0.0144950508952105,0.142299355522485,0.918923189712262
2156,4,857609,0.0408108308527697,0.142257368437777,0.77437231889309
2157,4,857970,0.0286732237621025,0.141695366190109,0.839753253858047
2158,4,858371,0.0221116620095761,0.141375023675819,0.875803754756601
2159,4,861346,-0.0337242821898506,0.141610802689612,0.811904741754058
2160,4,861441,-0.0610226859332924,0.142433182719097,0.668599193221169
2161,4,861470,-0.0140065437568512,0.141549099382118,0.921232675662526
2162,4,861549,-0.126150677949382,0.144814824015485,0.384282226108341
2163,4,861716,-0.110433798584992,0.142591248864217,0.4391665401015
2164,4,861801,-0.10831377370336,0.145652897205599,0.457587083161208
2165,4,863802,-0.0892768976105469,0.146437108699775,0.54247904675987
2166,4,863847,-0.112192240575009,0.142744968595002,0.432416513103262
2167,4,863856,-0.112292512486088,0.143001975284713,0.43283284588697
2168,4,864546,-0.0681411657931782,0.142688226362266,0.633264066954728
2169,4,864960,-0.0924171466815835,0.373140723847422,0.804530874949389
2170,4,864990,-0.144344581013292,0.30059299666044,0.631383030609968
2171,4,865297,-0.0367265590376122,0.142956295926167,0.797399776579953
2172,4,866929,-0.0646258577991616,0.141601875700548,0.648389326154213
2173,4,867989,-0.0444579632276486,0.142536903988527,0.755296917898897
2174,4,870200,-0.0720111203878253,0.141997137137021,0.612379706163713
2175,4,870855,-0.074315314020222,0.144460390520408,0.607270618434569
2176,4,871120,-0.0748785246416468,0.142452438524339,0.599469242375804
2177,4,871373,-0.0701228083303288,0.1454892780353,0.630119399355465
2178,4,871622,-0.454852503716993,0.391266995454647,0.24581294694509
2179,4,871818,0.043324632712201,0.938955659034663,0.963223721808575
2180,4,877779,-1.87720171463215,0.634102887601471,0.00328005532120962
2181,4,877783,0.119389649556263,0.389025803591691,0.759105078630739
2182,4,877784,0.0130918161630236,0.35377760964831,0.970501315506493
2183,4,877793,-0.329579907173132,0.280461439756125,0.240732952384671
2184,4,878026,-0.134971578228589,0.280855873597716,0.631118134732475
2185,4,878087,-0.0934865094595043,0.283135139508613,0.741457291032389
2186,4,878249,-0.0599842868677827,0.150456534087402,0.69036870398466
2187,4,884220,-0.410157906608831,0.808273179464378,0.612156270216086
2188,4,884423,0.0174288685108545,0.149809000684393,0.907448770357192
2189,4,884500,-0.0309485646133559,0.143841132694959,0.829768418893805
2190,4,884706,-0.110514572444668,0.1426477954826,0.439013508519648
2191,4,886952,-0.147060148102995,0.165514388900868,0.374874890008718
2192,4,887046,-0.072352306857655,0.146369811530404,0.62139354719648
2193,4,888476,-0.071685107361607,0.143474211077124,0.617641568896887
2194,4,889739,0.00255521258106073,0.143705108406651,0.985823651876664
2195,4,889957,-0.055873845965026,0.141662189769347,0.693512048162177
2196,4,891344,-0.00827939922386445,0.142204597450509,0.953604946857997
2197,4,891466,-0.0226245370693726,0.142358278535959,0.873817478543827
2198,4,892444,-3.01271922971691e-05,0.142189271389266,0.999831063179842
2199,4,892532,0.00427513656045875,0.280921187054518,0.987866637462762
2200,4,894785,0.0201992214072523,0.1449664083767,0.889263112286165
2201,4,896181,-0.0396438574851723,0.143094940521764,0.781907070456407
2202,4,896785,0.0185804156602171,0.142706604302467,0.896482268843697
2203,4,903873,-0.0579864466779291,0.143575321794113,0.686549383654501
2204,4,905250,-0.00859211258237802,0.150775165224758,0.954588383390179
2205,4,906490,-0.0773087539577716,0.143606123633916,0.590682421264411
2206,4,908655,-0.0555278490207279,0.142890310411083,0.697802850624998
2207,4,909027,-0.108592862682869,0.142470471714183,0.446441796244727
2208,4,909524,-0.0114443140485245,0.142659052606082,0.936106601678916
2209,4,910018,-0.0577854070746288,0.142265913474111,0.684857299015475
2210,4,911454,-0.183747449939946,0.147452149538244,0.213535811926763
2211,4,911766,-0.119871545201956,0.141850761315421,0.398653109900576
2212,4,912340,-0.0328328234383188,0.152420316984647,0.829572267357485
2213,4,912509,-0.117230354203611,0.141812587013477,0.408989962492203
2214,4,912557,-0.131117918594847,0.141927566210181,0.35620230999629
2215,4,913736,-0.240576006478187,0.142042830624713,0.0912070198654422
2216,4,913917,-0.265388097102009,0.151175348016639,0.0800414181053958
2217,4,914816,-0.226087577182165,0.144649173936122,0.118947116352264
2218,4,914902,-0.22113240229651,0.141251439692716,0.118356267906455
2219,4,914952,-0.193165538435947,0.142860069510006,0.17719901501013
2220,4,915199,-0.177868991245431,0.141831385808469,0.210639964114737
2221,4,915370,-0.261000396593844,0.144663716900225,0.0720542721221094
2222,4,915378,-0.256960759812274,0.144547065085712,0.0763146068661593
2223,4,915455,-0.219296661263997,0.144682448541994,0.130487574499851
2224,4,916142,-0.266331504194466,0.142149690324399,0.0618117359247421
2225,4,916254,-0.245192518783584,0.142552868518747,0.0863068640181674
2226,4,916444,-0.228770952870872,0.142879045658906,0.110237930413051
2227,4,917149,-0.291057575800013,0.14416957390388,0.044257832548306
2228,4,917833,-0.212480139276608,0.144811401065775,0.143187885870614
2229,4,918606,-0.182921056924356,0.142436669321623,0.199904640517238
2230,4,923675,-0.21708330873577,0.141590751586966,0.126128615230334
2231,4,924091,-0.191468705028373,0.142331799749057,0.179415190316442
2232,4,924619,-0.216819051320783,0.144078323738446,0.133251879452001
2233,4,926173,-0.10772492980263,0.146983718077228,0.464103478999652
2234,4,926384,-0.115577862020813,0.142309720408261,0.417248781831715
2235,4,926385,-0.115577862020813,0.142309720408261,0.417248781831715
2236,4,926405,-0.14899846003218,0.142760022186022,0.297338988772524
2237,4,926695,-0.161587873407202,0.142165467532081,0.25646888303071
2238,4,926907,-0.177039538149342,0.143215279422284,0.217214422042047
2239,4,927194,-0.199736686902911,0.142190805955825,0.160987183201729
2240,4,927218,-0.192495481174419,0.142073672031034,0.17631617141048
2241,4,927223,-0.186475293706982,0.142241816597051,0.19071879713824
2242,4,927509,-0.200789811649651,0.141921419997727,0.158009898636725
2243,4,927559,-0.16825099466092,0.143834406852378,0.242888831406296
2244,4,927577,-0.149863658779723,0.143483633629519,0.296984933179362
2245,4,928575,-0.19697163179235,0.141790794093163,0.165656501782012
2246,4,929694,-0.238099023354057,0.141060849293775,0.0923103832541979
2247,4,930648,-0.163797002143291,0.142007742224758,0.249511391481546
2248,4,930822,-0.115903294749357,0.144260416833653,0.422266306897924
2249,4,930823,-0.122477852427531,0.143980888101172,0.395538464486254
2250,4,930964,0.297831893395416,0.192912229390895,0.123515186741833
2251,4,932727,-0.014622204725873,0.141346321348827,0.917664982083122
2252,4,934187,-0.0242132373673184,0.140919930247093,0.863675408318019
2253,4,934911,-0.0183800617489497,0.141660616581721,0.8968403743801
2254,4,936493,-0.026798755362291,0.142443520403945,0.850878137739706
2255,4,936521,-0.0462905261343484,0.1421085009943,0.744813533102349
2256,4,936663,-0.0168888789512119,0.141232303296043,0.904882094475553
2257,4,937563,-0.0564279172484057,0.141692131491208,0.690691732994129
2258,4,937735,-0.104562329298304,0.154181562716252,0.498104024607658
2259,4,937744,-0.0654498883969516,0.153967271618388,0.671030352130379
2260,4,938323,-0.0129366767234697,0.141454732355581,0.927183305669171
2261,4,938510,0.00226847675575986,0.141379870560865,0.987207348926894
2262,4,938617,-0.000162571647633447,0.140619611440471,0.999078211459896
2263,4,941039,-0.0340180045343439,0.140787460040397,0.809209756945191
2264,4,941936,0.0112839013029096,0.141257422162007,0.936376507973904
2265,4,942067,-0.0101578281879281,0.141347429940592,0.942750632939945
2266,4,942069,-0.0101578281879281,0.141347429940592,0.942750632939945
2267,4,942533,0.0534188275490988,0.143479132015198,0.709884890049398
2268,4,944445,0.0733488632568264,0.141840364329219,0.605394410946112
2269,4,947317,0.0864130727919165,0.141399641946605,0.541509135836195
2270,4,948413,0.0304294371461505,0.142097796021821,0.830558150475303
2271,4,949523,0.0234785215187222,0.141745628059568,0.868536333466108
2272,4,950108,0.0601966877788126,0.141073464287438,0.669854655540538
2273,4,953287,0.035247864805395,0.140664641110115,0.802283974021111
2274,4,956734,0.209019725377062,0.140886327505038,0.138805908240556
2275,4,957589,0.174270529624478,0.148023910872659,0.239863625927925
2276,4,959283,0.213826169439692,0.142039155085199,0.13311474511588
2277,4,960412,0.0460543279442533,0.143495769153741,0.748441581719735
2278,4,960833,0.136027147443582,0.14167513515111,0.337644834702958
2279,4,961744,0.213425552381152,0.14183123240665,0.133273486299782
2280,4,962979,0.20934735018758,0.140224078876892,0.136343841703726
2281,4,964771,0.252120141032214,0.146850855227217,0.0868846912940008
2282,4,964930,0.237189695722012,0.140688945877489,0.0926956697263619
2283,4,965160,0.217140459182672,0.14018383813542,0.12228514134197
2284,4,969630,0.254224579235223,0.141012900454401,0.0722650918532868
2285,4,971731,0.284267241217909,0.283427794718473,0.316566318208783
2286,4,973283,0.241549135684922,0.140177485912721,0.0857341360374364
2287,4,974042,0.201901233019169,0.141054412878244,0.153208568805773
2288,4,974632,0.226980488902737,0.14116722471652,0.10875464102042
2289,4,974689,0.216511129256551,0.141806490836123,0.127704512299563
2290,4,974731,0.216389385192352,0.142839650308813,0.1306897723402
2291,4,974814,0.21771781717192,0.144535704603087,0.132877948403094
2292,4,974820,0.201040353974546,0.144823457606136,0.165959096830768
2293,4,974882,0.22133675949194,0.14449945733265,0.126480290181582
2294,4,974883,0.217794913097631,0.144710842551241,0.133209243347064
2295,4,974990,0.204032846027965,0.145927142101803,0.162935961669557
2296,4,975039,0.236865738550591,0.144450378144007,0.10194330615019
2297,4,975090,0.229538800070557,0.142151335617854,0.107258387122313
2298,4,975108,0.245206578358511,0.143224031747011,0.0877658749897268
2299,4,975149,0.261008488228399,0.145835247279186,0.0743513151371373
2300,4,975156,0.243042127101959,0.145923177095062,0.096690534743608
2301,4,975252,0.20851519386943,0.140034775766806,0.137373793110462
2302,4,975354,0.229521236176278,0.140329469088217,0.102817086656388
2303,4,975573,0.226846580118416,0.140545272829552,0.107410877975531
2304,4,975702,0.219302303493629,0.140207634706692,0.118684154727401
2305,4,976036,0.192567286035631,0.143805294744396,0.181405134503031
2306,4,976174,0.270325417011375,0.14640540822836,0.0656686290045022
2307,4,976264,0.303588813516737,0.143878446258284,0.0355584457586462
2308,4,976271,0.296437400797844,0.143705027203417,0.0398608747380612
2309,4,976707,0.260926050310377,0.140196261816864,0.0635543297673831
2310,4,977037,0.210527752328126,0.140012975791116,0.13357069858532
2311,4,977428,0.243527297710936,0.143382050262137,0.0903039556935244
2312,4,979983,0.274688572076488,0.141311661693417,0.0527079322444166
2313,4,980596,0.19843143519087,0.140858827505155,0.15979652351154
2314,4,980779,0.205649169093641,0.140434286547932,0.143980110285255
2315,4,980835,0.223792715258953,0.140954023395725,0.113249445214414
2316,4,996583,0.172586474335327,0.141357933066484,0.222931850635917
2317,4,997624,0.157536205074732,0.140605965570983,0.263301146258888
2318,4,998174,0.156601257432928,0.14060892422379,0.266150118701976
2319,4,1000959,0.165458019108788,0.140814627028811,0.240784316442641
2320,4,1006085,0.191156237156738,0.140706738291397,0.175158767949896
2321,4,1013362,0.251918991680677,0.142981173394065,0.0789511751940711
2322,4,1013533,0.281230606830931,0.139674100599667,0.0448229987493975
2323,4,1013882,0.285328624581627,0.139870629312388,0.0420996102846034
2324,4,1014176,0.284026435862722,0.140086918493579,0.0433620349683352
2325,4,1015219,0.225563319751247,0.140551123651714,0.109421287523425
2326,4,1015754,0.218445776714357,0.141791190807214,0.124306184157634
2327,4,1016051,0.152924935129573,0.143757850639902,0.288161153551062
2328,4,1016202,0.199508148402306,0.143353752306289,0.164883795168157
2329,4,1016647,0.18267317500883,0.141335622040793,0.197037057276968
2330,4,1016717,0.210556634956364,0.144387323361153,0.145653484061448
2331,4,1017795,0.268659873911867,0.141367419903657,0.0581902600529052
2332,4,1018597,0.149167743840862,0.140839330196998,0.290262870976773
2333,4,1018955,0.154772596107949,0.142691411523041,0.278809608768125
2334,4,1019310,0.189823331033676,0.142400641464405,0.18338392931962
2335,4,1020874,0.207702862977097,0.14022212425162,0.139434202591081
2336,4,1022771,0.274996129092159,0.141530588701155,0.0528089912415915
2337,4,1026744,0.223949616552033,0.140377284911561,0.111530897404197
2338,4,1028509,0.199403801003969,0.141678115386315,0.160176136036666
2339,4,1029308,0.228126407179131,0.141541559931408,0.107914971899441
2340,4,1036857,0.178679083056186,0.141431757850328,0.207293948084072
2341,4,1040300,0.166720996615631,0.140774606380846,0.237086549795576
2342,4,1043992,0.216332649144562,0.140187376179811,0.123686021416316
2343,4,1045331,0.186937651591832,0.160334439741122,0.244432626141875
2344,4,1046913,0.106374466856708,0.140768620469247,0.450351679423952
2345,4,1047131,0.108353988283495,0.140574405877994,0.441344295413154
2346,4,1049568,0.0431985710493171,0.142255371159945,0.761558850983331
2347,4,1051775,0.0800359841082637,0.140858084026129,0.570258395459769
2348,4,1051793,0.0931577590227469,0.14161454670227,0.511078555207668
