SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
2744,4,1517680,-0.0351238931436413,0.163442607841439,0.829969016163837
2745,4,1517858,-0.122704452949217,0.0953349100068947,0.198906804545746
2746,4,1519301,-0.112928412997258,0.0970456481062547,0.245346617467725
2747,4,1520148,-0.104159444229476,0.0927321484816915,0.262103545228183
2748,4,1520501,-0.0976568111223579,0.0926665816784681,0.29267172589505
2749,4,1521315,-0.0911037074141552,0.0929543177988637,0.327712331289357
2750,4,1521582,-0.0887367793959956,0.0928664171086286,0.339962925183041
2751,4,1521747,-0.0914757378630486,0.0941489067522817,0.331911372076112
2752,4,1521818,-0.384272594073109,0.141226770695166,0.00683164775570865
2753,4,1522428,0.151162843141495,0.11027311237623,0.171306950080129
2754,4,1522507,-0.172707873986983,0.13777822094934,0.210845788696705
2755,4,1522714,-0.0466221126316322,0.100721961177562,0.643736089272079
2756,4,1522717,-0.0463105307888911,0.101256422901776,0.647694417692345
2757,4,1522735,-0.0767831825287961,0.0997169786805187,0.441808280018907
2758,4,1522862,-0.0731803212061725,0.092904827634068,0.431405898217219
2759,4,1523350,-0.100735292464442,0.0982170876982901,0.305764001514467
2760,4,1523440,0.0107321989155009,0.22694313840165,0.962308637478535
2761,4,1523444,-0.21132696372042,0.190528893454154,0.268116370605472
2762,4,1523446,-0.178907493371439,0.189980743505937,0.346983178209379
2763,4,1523482,-0.168724908953838,0.226766109008735,0.457342313515468
2764,4,1523491,-0.126480544062576,0.19914962775769,0.52577262647541
2765,4,1523500,-0.165589482140102,0.206246695097679,0.422589552001291
2766,4,1523584,-0.0961488379223567,0.311773943388603,0.757965369753645
2767,4,1523587,-0.0672961769047866,0.320402006194264,0.833760211265707
2768,5,8786,-0.0519442804663072,0.0924647019538271,0.574626395248388
2769,5,9566,-0.0642750600633222,0.0927941585717823,0.488976618175713
2770,5,11033,-2.14563393544087e-05,0.0922101636555362,0.99981447206081
2771,5,11244,-0.00522100497403127,0.092467821519601,0.95500496382588
2772,5,11370,0.00903740215407561,0.092356117671512,0.922103880014757
2773,5,13215,-0.0855551911150092,0.0919978367359473,0.353022341600586
2774,5,13449,-0.0607391461990839,0.0937423835575979,0.517446984640736
2775,5,13572,-0.05433113675935,0.183040976771008,0.766774696913113
2776,5,13639,-0.0427705856507286,0.0918424026923043,0.641720729246656
2777,5,13690,-0.0911180418791123,0.0922898540418894,0.324170398619022
2778,5,14028,-0.0636496472288006,0.0919275371739883,0.489148063023659
2779,5,16072,-0.11616590110433,0.0959523914835228,0.226834985666629
2780,5,18746,-0.111946957506842,0.0936582766184769,0.232783809340156
2781,5,18800,-0.150854491969935,0.0926278055459618,0.104287872541615
2782,5,18904,-0.106120886081678,0.107254765734551,0.323131407837079
2783,5,18920,-0.251882898368894,0.263404420344735,0.339595720544658
2784,5,18994,-0.146976707321279,0.11136290924414,0.187757242137386
2785,5,19045,-0.230095341367253,0.182670990500762,0.208640022787026
2786,5,19049,-0.230095341367253,0.182670990500762,0.208640022787026
2787,5,19051,-0.228706211569079,0.182693214436068,0.211449972057278
2788,5,19082,-0.16780813282249,0.182966726647464,0.359689643506951
2789,5,19084,-0.172700320353668,0.183040353787629,0.346065634024547
2790,5,19368,-0.0924672997094162,0.0931394006534514,0.321495291174056
2791,5,19504,-0.00330775631686803,0.125525707925401,0.978992086786373
2792,5,19513,-0.036219752800883,0.128349992032803,0.777959209012188
2793,5,19517,-0.00385982842257959,0.132217516017202,0.976727146476665
2794,5,19542,0.120624924302446,0.165783966959776,0.467338903663611
2795,5,21341,-0.481671051302608,0.377154754280788,0.202400046237655
2796,5,21342,-0.463908584701446,0.340939658432528,0.174484060545939
2797,5,21355,-0.414181702464157,0.327739638537267,0.207152886213111
2798,5,21358,-0.275353658643989,0.529466308942352,0.603348516336989
2799,5,21504,-0.132382809527708,0.249786096183015,0.596455725902487
2800,5,21509,-0.115007278357569,0.259397959009383,0.657775296609608
2801,5,21529,-0.0883720901347553,0.210340944488768,0.674640722896988
2802,5,21532,-0.129858270549001,0.213466313985763,0.543358887465132
2803,5,21533,-0.203339481059899,0.21733413785923,0.350114836246357
2804,5,21552,-0.292881632640962,0.26553301862143,0.270780650537283
2805,5,21558,-0.231052754662101,0.247830881714143,0.35181866389247
2806,5,21954,0.662754372907727,0.868888566788588,0.446115303288083
2807,5,22497,-0.129628033121364,0.13450888119478,0.335849263603885
2808,5,22502,-0.266645820853353,0.137197358466677,0.0527478146517562
2809,5,22536,-0.0642462256067606,0.183089370865375,0.725872014772752
2810,5,22625,-0.00464272920632247,0.186617589835063,0.98016608989199
2811,5,22635,0.00927697447411457,0.183913637075776,0.959798685213962
2812,5,22638,0.0901597215623813,0.201390438346738,0.654654282932074
2813,5,22854,-0.332646584452284,0.27013350490568,0.21898724644496
2814,5,22881,-0.338622835896092,0.196438542475733,0.085617593081901
2815,5,22883,-0.354309358793763,0.190955652550141,0.0643648623518944
2816,5,22917,-0.169342441489885,0.184314735226553,0.35884439876637
2817,5,23224,-0.0907244478842936,0.100256289280436,0.366122177614193
2818,5,23230,-0.155294713106485,0.110123796614333,0.159366148048385
2819,5,23574,-0.111061759878028,0.091470652641007,0.225490974104246
2820,5,23653,-0.0691631558360549,0.0914578550191836,0.45001579544343
2821,5,24002,-0.076530896273542,0.0918297351118365,0.405182746755547
2822,5,24122,-0.0447724842631205,0.0922831084282767,0.627860642299642
2823,5,24148,-0.0304670884884262,0.0932370063587045,0.744035258900824
2824,5,24163,-0.0494365887132523,0.0934863872920303,0.597269205934892
2825,5,24234,-0.0532448938852635,0.0922851068467152,0.564333652360849
2826,5,24246,-0.0455572013443273,0.0921606536218645,0.621385019066601
2827,5,24270,-0.0748866324873362,0.100317042231143,0.455862540282891
2828,5,24278,-0.0114402121635718,0.0921787956456403,0.901299662958368
2829,5,24388,-0.060870340517211,0.0929925806659205,0.513169604823885
2830,5,24487,-0.093424828292835,0.09230998273844,0.312194347673907
2831,5,24650,-0.0868977863095691,0.0918152532366878,0.344570736869155
2832,5,24820,-0.108155469719863,0.0914848541223052,0.237913080507154
2833,5,24909,-0.0816899476079613,0.0919463027699902,0.374902238741787
2834,5,25103,-0.05237555426317,0.0919127006415243,0.569148533559152
2835,5,25397,-0.0261104126893619,0.179999798973018,0.884747858016105
2836,5,25397,-0.460045797659351,0.341933767890478,0.179352038263496
2837,5,25485,-0.070925707540083,0.0957910989265347,0.459536979014696
2838,5,26058,-0.116111683657657,0.0918706526747519,0.207114085692923
2839,5,26197,-0.0862980264235221,0.0914252210359286,0.345856503780744
2840,5,26417,-0.0628910715740717,0.0916118666530326,0.492851813937929
2841,5,27428,0.0213410815377623,0.0917823568762025,0.816270192084545
2842,5,30505,-0.0315341121581163,0.0917914293044018,0.731396081647326
2843,5,31263,-0.0422744351411654,0.0927041790446844,0.648660075345376
2844,5,31451,-0.0767984933298069,0.0995246349895112,0.440836162191814
2845,5,31466,-0.121588087225708,0.22685156885479,0.592309371814431
2846,5,32038,-0.0586868065536823,0.0914872208252758,0.521630107450846
2847,5,33720,-0.0803213820628544,0.0927519801489354,0.387089180550617
2848,5,33814,-0.13090374438648,0.0924469095455067,0.157660657117774
2849,5,33851,-0.10517017254259,0.0934479737702978,0.261166847690216
2850,5,34324,-0.13934180924342,0.093537030221354,0.137196898737008
2851,5,34350,-0.159167587980984,0.0922045236500162,0.0851783279960721
2852,5,35048,-0.0676918219846111,0.0916021735688339,0.460412548771712
2853,5,35579,-0.0439738130481837,0.0925543791166759,0.63500007456015
2854,5,35901,-0.0549102732479693,0.0929834704464943,0.555207885231643
2855,5,35947,-0.0480050046821788,0.0924203422455853,0.603793177977463
2856,5,37398,-0.0830463531805592,0.0995697688108142,0.404815785073921
2857,5,38037,-0.0766579628309652,0.094861172822778,0.419573318729776
2858,5,38200,-0.0537448348892698,0.0915044490488738,0.557346380521053
2859,5,38263,-0.065074165705169,0.0914951172327439,0.477410784646162
2860,5,38427,-0.0537509839176894,0.0917476893383489,0.558346300163985
2861,5,38677,-0.0609914254486108,0.0914915778782253,0.505441210626216
2862,5,39894,-0.145140347312985,0.107403155240878,0.177445477470002
2863,5,41075,-0.0888185513017849,0.091890297656973,0.33441997275897
2864,5,42051,-0.187206294283115,0.0915111134530399,0.0415244646015389
2865,5,42740,-0.125780419657103,0.0913040472777747,0.169199695609228
2866,5,44304,-0.0461724519808187,0.0917717002352491,0.615191580720295
2867,5,44612,-0.038728494668205,0.0918453040560418,0.673521890127925
2868,5,45702,-0.105800684831071,0.0934721400991344,0.258446728659275
2869,5,46084,-0.0263785766374683,0.0918243153001512,0.774072436650216
2870,5,49920,0.00904853534230288,0.0925047718423868,0.922133158268417
2871,5,50949,-0.0733411295989025,0.0946734327887677,0.439050375400216
2872,5,53073,-0.0226988412051641,0.0931795488936989,0.807679615688458
2873,5,53535,-0.03490739729589,0.0926792718941954,0.706662029173642
2874,5,53964,-0.0236177703325207,0.0927887543685807,0.799232271480445
2875,5,57276,-0.00466204188743147,0.0925568895505258,0.959856449698559
2876,5,57788,-0.0535762287246787,0.0925936278783199,0.56321674831695
2877,5,57861,-0.0113723194152943,0.092810266496203,0.902546650083633
2878,5,58267,-0.00971766166381949,0.0928962760026158,0.916746550169748
2879,5,59261,-0.138859900452348,0.100918976940691,0.169708102577998
2880,5,59359,0.0592635882745038,0.192064108874494,0.757837129725591
2881,5,59386,-0.105743786821455,0.117360318169824,0.368192929894291
2882,5,59387,-0.178814281893326,0.152451744582668,0.241617227927237
2883,5,61028,-0.0745328396696039,0.09327862656288,0.42480770298433
2884,5,61686,-0.385880384724647,0.181965895558679,0.0346507318265111
2885,5,64504,-0.048521910180931,0.0930743516787472,0.602467858045344
2886,5,66168,-0.0320751841173801,0.0929023101963005,0.730106717325846
2887,5,67144,-0.0888751862398859,0.0936864958083938,0.343450392538502
2888,5,67435,-0.0786093184042919,0.0958063339410346,0.412483526988357
2889,5,68714,-0.017840656069866,0.0928928627076872,0.847808566581025
2890,5,69083,-0.0839224266742022,0.0927159397131244,0.365999893833326
2891,5,69805,-0.0184898214655378,0.0950594334508205,0.845890013855977
2892,5,69813,0.00403290244692944,0.0943955465782147,0.965946149720396
2893,5,70382,-0.0752507256141819,0.100244264786344,0.453349187691206
2894,5,70531,-0.000941156806217425,0.094672698241586,0.992073845260506
2895,5,70702,-0.00610848488965887,0.0941848222434387,0.948325078186618
2896,5,70852,0.0195803136275168,0.0943845236234596,0.835776041273023
2897,5,70969,0.0298670072483656,0.0944360236186725,0.751986709760415
2898,5,72069,-0.0247942208825287,0.0956810883603129,0.795682917428343
2899,5,73474,0.0708989428225371,0.136799058310261,0.604594106257841
2900,5,74994,-0.0186542522890907,0.0964877542982121,0.846809494817024
2901,5,75504,-0.00672354694158228,0.0974425520031183,0.945028599567269
2902,5,75507,-0.00845294451520262,0.0973392173513128,0.930847873576124
2903,5,75860,-0.0179127244558828,0.0986038407382913,0.855951034959769
2904,5,76107,-0.00575586545333362,0.0973907778872349,0.952905324775775
2905,5,76472,0.0428406902004876,0.0973049080487387,0.660009107065955
2906,5,76912,0.0103562328822764,0.0977157593181163,0.915655849266644
2907,5,77002,0.0149323240496049,0.0982968878089044,0.87934435207856
2908,5,77032,-0.00383381745278122,0.0977171009088988,0.96872613029777
2909,5,77423,0.0180768378826794,0.0979071607763981,0.853623366394861
2910,5,77484,-0.00626203673843095,0.0982995357210749,0.949242275696248
2911,5,77918,-0.0516505089022692,0.0987773877752733,0.601373203523453
2912,5,78310,-0.0430533915460884,0.0983687373811901,0.661890633915201
2913,5,79208,-0.0122721907873786,0.10053367504884,0.902912687731533
2914,5,79230,0.00694442244677163,0.0999633199523526,0.944655081379855
2915,5,79231,0.184106569660496,0.183327215020064,0.315945453012247
2916,5,79231,-0.0324328530980403,0.244683026347449,0.89462441934209
2917,5,79232,-0.000612932866952409,0.0998957749270562,0.995107897533394
2918,5,79544,0.116001209277435,0.167408674753892,0.488813911251735
2919,5,80396,0.00149433437797786,0.101012107268674,0.988205189743103
2920,5,81334,0.034400190723221,0.104704299842307,0.742693594485885
2921,5,82827,0.18325299169105,0.101493080674676,0.0718371362976837
2922,5,83188,0.186102853585388,0.102588292011985,0.0705150489485644
2923,5,85693,0.0952274311521464,0.111686927353514,0.394443602286358
2924,5,86488,-0.437701975071064,0.159915847497244,0.00651250745736481
2925,5,87323,0.118089521155228,0.113835983623058,0.300275619119605
2926,5,90716,0.192904945175065,0.123315197368314,0.118637453855219
2927,5,90719,0.171304374469068,0.123097078220715,0.164913734645477
2928,5,90720,0.171304374469068,0.123097078220715,0.164913734645477
2929,5,90746,0.204715338348262,0.124234493822983,0.100280609016233
2930,5,91091,0.171231637870477,0.12426515752166,0.169090418811145
2931,5,92747,0.153141862278869,0.124559580888426,0.219715706220055
2932,5,93878,0.144786672726743,0.127790999738745,0.257984936349063
2933,5,96610,0.229819422659229,0.136637117302082,0.0934591649071231
2934,5,97629,0.163664303908158,0.1333253152094,0.220431613997382
2935,5,97695,0.182533244533261,0.132463407606118,0.169079246145
2936,5,98040,0.107209799933812,0.12989294468751,0.409718726417086
2937,5,98089,0.155552224340682,0.130952536488236,0.235690365900433
2938,5,98565,0.187175295355264,0.137311204768309,0.173705149288217
2939,5,98574,0.187175295355264,0.137311204768309,0.173705149288217
2940,5,98997,0.197419253671857,0.135787438399012,0.146866810752378
2941,5,99314,0.170575893513478,0.137159869056912,0.21446165050767
2942,5,99455,0.163917095385639,0.140793137988479,0.245112745793309
2943,5,99489,0.188744401316628,0.139088551922729,0.175645447739361
2944,5,101381,-0.0555995294080773,0.158972648523398,0.726740340261137
2945,5,101643,0.156864334617593,0.164831265148759,0.34191746779245
2946,5,101687,0.0913744222151838,0.168816218832822,0.588665905099484
2947,5,102203,-0.173138979108421,0.172243853731684,0.315490604498905
2948,5,102465,-0.00155412977643721,0.182021341115013,0.993192429183947
2949,5,103569,-0.0350219539324463,0.186974738623323,0.851526387523487
2950,5,103937,0.0279847856577504,0.188609494501919,0.882132167980752
2951,5,104225,0.00195379566486054,0.193573997369961,0.991952569840142
2952,5,104404,0.113982198315771,0.189948576963107,0.548845450560084
2953,5,104442,0.00974296964125188,0.196044995045244,0.960391460629121
2954,5,104957,-0.00109987008589485,0.195099922801343,0.995505157549775
2955,5,105087,-0.00321078692610399,0.194504468365073,0.986838826590104
2956,5,105138,-0.00321078692610399,0.194504468365073,0.986838826590104
2957,5,105493,0.0212219584969731,0.199616802646654,0.915394020577281
2958,5,105602,-0.0921860389701976,0.199559688643629,0.644403748575514
2959,5,105816,-0.0455084189081845,0.199605302627349,0.81978443689324
2960,5,105842,-0.146248071166415,0.205476680354379,0.477089563514975
2961,5,105854,-0.201869172282766,0.20312113628498,0.320983288408682
2962,5,106333,-0.165618941467962,0.219551280984763,0.451140825845111
2963,5,106481,-0.0793710300240988,0.2129094752306,0.709526710492787
2964,5,106489,-0.0482141980949429,0.216240220296634,0.823690997695359
2965,5,106491,-0.0482141980949429,0.216240220296634,0.823690997695359
2966,5,106493,-0.066642585535849,0.211666677758766,0.753063963108302
2967,5,106501,-0.158065145366187,0.209108158875272,0.450212444302604
2968,5,106718,0.0226890191077977,0.205620520579834,0.912199160137579
2969,5,106822,0.0335864342007746,0.20794326119428,0.871778389607049
2970,5,107574,-0.036777019503603,0.242261628739037,0.879425855839642
2971,5,115925,-0.0579328930992191,0.654839011286559,0.929554162249122
2972,5,116086,-1.2502180620215,0.863371992087692,0.14848668467945
2973,5,117834,-0.13117720445522,0.274167051836926,0.632621012033962
2974,5,119209,-0.0678753649595016,0.226456680386261,0.764561192694697
2975,5,120796,-0.224898893873682,0.202423894094641,0.267311872996921
2976,5,124644,-0.00421238412783254,0.120809597092441,0.972204737689891
2977,5,125211,-0.0572083275694508,0.122354725957322,0.640386892241669
2978,5,125474,-0.0199178523153609,0.121491320966575,0.869868542522745
2979,5,127339,-0.0351223627995481,0.120619016617907,0.771081394594175
2980,5,131540,-0.0354423567213171,0.113251526404215,0.754501505094772
2981,5,132221,-0.0164906182719236,0.114053206293031,0.885119424435293
2982,5,132565,-0.0843026599645693,0.185561255206994,0.649883675756782
2983,5,132567,0.231242208903969,0.157202990906874,0.142187782850073
2984,5,134344,-0.0989218973362771,0.108674253284029,0.363306178538632
2985,5,134626,-0.121382954724338,0.10814866824231,0.262467452825393
2986,5,137820,-0.0690652984560662,0.107776146788965,0.522054290577905
2987,5,139492,-0.0854160149598391,0.106919020608705,0.424894200164832
2988,5,144411,-0.0681664785663627,0.105373904461572,0.518116463792286
2989,5,154798,-0.0391336800912803,0.104685609448657,0.708761906728182
2990,5,154908,-0.0617613613552566,0.103165101336734,0.549780089546674
2991,5,155745,-0.0408875170232905,0.103538216142017,0.69315322998216
2992,5,156437,-0.0301810397328923,0.103978859168031,0.771786773906047
2993,5,157488,0.0191739968731417,0.105902193631791,0.856429237527301
2994,5,157592,-0.0235488111614401,0.183059527119325,0.897715627533547
2995,5,159027,-0.158359678764325,0.126251483240722,0.210555872326586
2996,5,161956,-0.134279505997828,0.0979482019295274,0.171269733847328
2997,5,162464,-0.153981774146298,0.0980974099619402,0.117384928953585
2998,5,164144,-0.219993198190538,0.097328987632787,0.0244110366195349
2999,5,165491,-0.25986331434695,0.0979223756547059,0.0083198263634517
3000,5,166030,-0.234397052755311,0.098140819114725,0.0174480494127777
3001,5,167327,-0.220285448558686,0.0991668224288032,0.0269602850268017
3002,5,168930,-0.218754436159079,0.0985503863705754,0.0270725717912008
3003,5,169215,-0.213596252715653,0.0981594882249494,0.0302170124071343
3004,5,169431,-0.20340462417658,0.0985111571319128,0.039672968956898
3005,5,169452,-0.248699767529005,0.0991602641712169,0.0125876603675983
3006,5,170676,-0.235446971725513,0.0980178010815808,0.0168180066947164
3007,5,171267,-0.238679788843234,0.0971108768436522,0.0144588030565659
3008,5,171463,-0.24595193349183,0.0969327521065591,0.0115993552428781
3009,5,172056,-0.195456823663002,0.0972579047062955,0.0452261407773628
3010,5,172075,-0.194937945150865,0.0975174527639766,0.0463740263653201
3011,5,173259,-0.201285718014339,0.0974915788001858,0.0396863473238797
3012,5,173927,-0.230690143588033,0.0970389912780377,0.0179724275183634
3013,5,174122,-0.245344223156879,0.0961610262526806,0.0111504627457339
3014,5,178044,-0.178518789142009,0.096136563982895,0.0641540334372207
3015,5,178645,-0.184336328008605,0.0982267085483843,0.0613919662831669
3016,5,178674,-0.20011965520434,0.0965133342242566,0.0388513320653297
3017,5,179325,-0.176790873493185,0.0959013495172904,0.0660990756099275
3018,5,181135,-0.170408577633143,0.098020438600658,0.0829945736429013
3019,5,184224,-0.228230635498011,0.0966935590640261,0.0188010035217728
3020,5,185680,-0.201866178827383,0.0958192459013123,0.035845411375129
3021,5,186149,-0.247501302440475,0.0955817924125688,0.010011673026885
3022,5,187087,-0.262452287729556,0.0945318296699367,0.00579063508544062
3023,5,187466,-0.258503851099204,0.0944686402750138,0.00652566491383685
3024,5,187642,-0.263652246062219,0.0950059470939758,0.00581201073039354
3025,5,189599,-0.248321302433388,0.094459715204919,0.0089416206829189
3026,5,189613,-0.21427948945744,0.0951323118006201,0.0249085166931091
3027,5,191306,-0.244862503227121,0.0937569355577073,0.00939459672356808
3028,5,192971,-0.15990935347485,0.0940651395565869,0.0900145423770228
3029,5,196583,-0.0374221597821369,0.131275117322214,0.775760244645901
3030,5,196585,-0.00194604446066338,0.126589435231877,0.987743382589383
3031,5,207235,-0.247462867111233,0.182710472674229,0.176475438658366
3032,5,207275,-0.11265486062374,0.0976964300841604,0.24964489344167
3033,5,210350,-0.224067763220993,0.0907951464171853,0.0140667054075363
3034,5,210480,-0.228687647950916,0.0912031874773485,0.0126088909072796
3035,5,211001,-0.232262448366315,0.0909158656543362,0.0110470316702536
3036,5,211036,-0.220318323847889,0.0910248536008839,0.0160067266725947
3037,5,211245,-0.17180783907717,0.0911173203093608,0.0601742379217919
3038,5,211284,-0.175396661732837,0.0912196475680824,0.0553101305562022
3039,5,211526,-0.1942979818348,0.0912341365041429,0.0338908114267883
3040,5,211987,-0.173516579225938,0.0917878668662571,0.0595221872049671
3041,5,212506,-0.0982855653686777,0.101866165491631,0.335280484553058
3042,5,214406,-0.152917946792391,0.0917788425509198,0.0965692380602849
3043,5,214752,-0.0781745886023917,0.0922724616099291,0.397449469844288
3044,5,215862,-0.194592247376399,0.0919206694839178,0.0349624558903845
3045,5,216840,-0.220582238819646,0.0917318353661692,0.0167026755698332
3046,5,217294,-0.213289260953698,0.0928882542187183,0.022250228050084
3047,5,217319,-0.2020581719132,0.0930351643721093,0.0305324660338348
3048,5,217691,-0.124213902877761,0.110885585939295,0.263390605383093
3049,5,218253,-0.237738942492686,0.0920728645877455,0.0102231530364048
3050,5,218986,-0.248964357890744,0.0911730476400394,0.00663755289293319
3051,5,219768,-0.202078820101498,0.0915009960069691,0.0278523952099847
3052,5,220210,-0.200523643587754,0.0916229673021456,0.0292825696003154
3053,5,220516,-0.177064653552263,0.0917598014857044,0.0544508320300621
3054,5,220904,-0.208610168072827,0.0916229379087891,0.0233941300262833
3055,5,221394,-0.109666465820262,0.103321529112499,0.289229416315998
3056,5,221810,-0.203203507623226,0.092565258465696,0.028796486004457
3057,5,221815,-0.199772287218336,0.0933760529257559,0.0330856018034372
3058,5,221827,-0.19572223098604,0.0925575625883644,0.0351645581716398
3059,5,221903,-0.210390404017282,0.0925770838948729,0.023651191529539
3060,5,221992,-0.200997500680652,0.091456169575801,0.0286160947082859
3061,5,222178,-0.195198105949008,0.0917066259794808,0.0339872372567424
3062,5,222207,-0.214086623698938,0.0914790094576389,0.0198256630448455
3063,5,222346,-0.170528809011875,0.0917550027649832,0.0639269036253743
3064,5,223004,-0.128003225057779,0.0917636319965906,0.163916051538728
3065,5,223127,-0.14106192613832,0.097248404791596,0.147798185375655
3066,5,225231,-0.191034021624388,0.0935249509707603,0.0418345830659185
3067,5,225280,-0.199574386759552,0.0960948922364138,0.0385385787984969
3068,5,225400,-0.321461891867947,0.105409525478234,0.00246421109894091
3069,5,225501,-0.2164327231292,0.0947964980420691,0.023016565086633
3070,5,225569,-0.207046895247212,0.0918786653340851,0.024841926894691
3071,5,225774,-0.166652067222131,0.174379347360622,0.339884427783941
3072,5,227110,-0.167283774801496,0.0921123182878898,0.0702055344014781
3073,5,229365,-0.152093815555742,0.0913076392418572,0.0966544589576524
3074,5,229595,-0.111485329750268,0.0913681731959419,0.223212351796754
3075,5,229778,-0.135830696726692,0.0912546005488521,0.137516999824309
3076,5,229833,-0.11911438335301,0.0914636431310909,0.193658119370766
3077,5,229900,-0.136378813587113,0.0913953085305871,0.136543495961668
3078,5,230375,-0.137605240465319,0.0914031367799991,0.133095960575156
3079,5,230512,-0.159660788812593,0.0916999938042544,0.0825335888958168
3080,5,232888,-0.0863848859507907,0.0915966630217556,0.346274350971365
3081,5,234489,-0.126662615496305,0.0917689016887029,0.168387854546128
3082,5,234669,-0.136319155607771,0.0915814722770804,0.137511486597861
3083,5,237047,-0.226072462985833,0.0911584355932127,0.0136042070588458
3084,5,238069,-0.161499356296239,0.0918721347812707,0.0796361461460367
3085,5,239147,-0.212969827260099,0.0922830985184066,0.0215886645695358
3086,5,240361,-0.220503421069972,0.0912191003198898,0.0161425049569113
3087,5,241166,-0.168912687214702,0.091348045789782,0.0652776528025133
3088,5,241225,-0.167963842108931,0.0912462111952616,0.0664934780836939
3089,5,241909,-0.0359268337342069,0.204452576586806,0.860613038527511
3090,5,241984,-0.215310549195806,0.0913417394572976,0.018958798923605
3091,5,242244,-0.185879851213212,0.0911375871929481,0.0421391571225255
3092,5,242428,-0.189448346286492,0.0909834877633689,0.0380414202241889
3093,5,243584,-0.185607592283143,0.0913876341935269,0.0430047186554398
3094,5,243791,-0.223766802900385,0.554592732823223,0.68683979557418
3095,5,245951,-0.2167485579927,0.0908019973029746,0.0175101995822491
3096,5,246143,-0.202987886899858,0.0910268684585924,0.0263772447387874
3097,5,246282,-0.222752469877831,0.0908914739914951,0.0147403184227754
3098,5,246808,-0.187979176101561,0.0928529105906266,0.0436729806372987
3099,5,249350,-0.174196545590083,0.0947839901194072,0.0669281651772446
3100,5,249522,-0.245520697286842,0.182856570218366,0.180233337349678
3101,5,249753,0.0952295598405328,0.152734594519655,0.53336063428112
3102,5,249909,-0.135450212385646,0.101873079092055,0.184509408435859
3103,5,249937,-0.198505667657805,0.421021314440763,0.637584963084871
3104,5,251602,-0.130492157162977,0.0930240996162397,0.161561944724523
3105,5,251756,-0.119069249078506,0.0921226772416218,0.19702684968186
3106,5,251866,-0.138247472549452,0.0914163322440499,0.131356301300701
3107,5,253670,-0.136543254000235,0.0926763370612626,0.141551957982323
3108,5,253825,-0.157957869129329,0.101053299483272,0.118921699082207
3109,5,254385,-0.111911364677884,0.0916394959801047,0.222820297121889
3110,5,258078,-0.0314555341884279,0.0976200484210256,0.747473657420786
3111,5,258177,-0.079295181828865,0.126354049557533,0.530695696661927
3112,5,259743,-0.0350848003916393,0.133721811178967,0.793188042215739
3113,5,260512,-0.0291289798361316,0.0926089191255705,0.753298646850474
3114,5,260909,-0.000331314427061913,0.0919899368788476,0.997128349559728
3115,5,261182,0.0268875436779061,0.0924845767625251,0.771432667357476
3116,5,261798,0.0203967498543267,0.091676675172842,0.824064470071097
3117,5,262671,-0.0906315921082474,0.0925879869879642,0.328314642411721
3118,5,264790,-0.0980962666821712,0.0921808650638457,0.287978321465028
3119,5,265651,-0.092905493397872,0.0914414272838916,0.310320018069747
3120,5,266244,-0.0753853275794288,0.0938937954354352,0.422585089118998
3121,5,266246,-0.266969508990424,0.554538582448237,0.630511780189659
3122,5,266246,-0.102688738431238,0.0968433232540004,0.289706040219712
3123,5,268009,-0.0510928029006718,0.0916499856522576,0.577554568850569
3124,5,268019,-0.0510928029006718,0.0916499856522576,0.577554568850569
3125,5,268219,-0.0509421697621502,0.0980091677194273,0.603550058362095
3126,5,268236,-0.0342718623514682,0.096774918080641,0.723445462525006
3127,5,268374,-0.0879519362374338,0.111184794733205,0.429450146744279
3128,5,269900,-0.0252659674479485,0.0925526516572704,0.785020377131103
3129,5,271971,-0.0268511243092202,0.0920467190820275,0.770678251811048
3130,5,272558,-0.0143022598514795,0.0960785184782146,0.881749012549228
3131,5,272598,-0.045232967829714,0.0918187269961522,0.622577942000051
3132,5,272758,-0.0457928160828609,0.0916795943233434,0.617747123024699
3133,5,273551,-0.0782648693673965,0.0921160241430229,0.396104679791555
3134,5,274156,-0.0515256385353182,0.0979580079394357,0.599220436983238
3135,5,274156,-0.367943361741848,0.368196918905784,0.318328398865615
3136,5,274280,-0.077911107499654,0.0925655426225904,0.400533655222857
3137,5,274601,-0.100521049160945,0.0918561369848611,0.274555833073149
3138,5,277836,-0.0946127826599502,0.0918330244337906,0.303588799953659
3139,5,279640,-0.112118055462123,0.0918583394800934,0.223069655031603
3140,5,279872,-0.0511526392060659,0.096713054726457,0.597199305824529
3141,5,283807,-0.13920942850707,0.0915334782713108,0.129190663605059
3142,5,284696,-0.175490435498697,0.0926458137655932,0.0590146230247691
3143,5,285154,-0.147614620703164,0.0957647680497997,0.124108262721884
3144,5,290040,-0.162674901983942,0.209098143532952,0.437099869694392
3145,5,290044,-0.490168413880096,0.208401507613076,0.0192195751745739
3146,5,290243,-0.131235551769378,0.0924455768706444,0.156607229150567
3147,5,290932,-0.142787302748191,0.0948451293683683,0.133095352342866
3148,5,293310,-0.147293656811542,0.0916070172542898,0.108754112554407
3149,5,293706,-0.141380303071084,0.0913520579627826,0.122604481015313
3150,5,298831,-0.0762409655413354,0.0947052444138086,0.421341801837305
3151,5,302362,-0.0621563083870348,0.0930513840052869,0.504583917652891
