SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2379,4,1105583,0.0723701493290677,0.103051988460533,0.48297463131455
2380,4,1107094,0.0206836779506955,0.102380006184722,0.840010830106224
2381,4,1108564,0.0406571459970634,0.10466446122401,0.697915553786835
2382,4,1108600,-0.0175190491301693,0.12986984638553,0.89277021630517
2383,4,1112991,-0.0533319688639456,0.102216475511297,0.60216805711145
2384,4,1113001,-0.053274571266247,0.101997589860525,0.601780689092584
2385,4,1116044,-0.0554909784783518,0.101543651857426,0.585085303097856
2386,4,1118719,-0.0529241317317312,0.102026517575442,0.604274631202099
2387,4,1120112,-0.0416798092246097,0.102266126413417,0.683842161425742
2388,4,1123519,-0.0482475178144827,0.102864079109289,0.639329548024121
2389,4,1123610,-0.051014380736039,0.101847049348843,0.616759249257954
2390,4,1123959,-0.0415959662847853,0.101859179278857,0.683251577007612
2391,4,1126543,-0.0751716678605447,0.102601745082904,0.464255157629414
2392,4,1127480,-0.0223458324140484,0.101435856777294,0.825768606068584
2393,4,1130624,-0.0263919763330697,0.101822717583263,0.79563559271252
2394,4,1133634,-0.0771853135227154,0.102365036246328,0.451339709877737
2395,4,1135023,-0.180441072449661,0.102779363088138,0.0800213435189143
2396,4,1137173,-0.0739777597444128,0.10192368026406,0.468432976121246
2397,4,1138274,-0.0662030610304828,0.101727891114681,0.515608174972805
2398,4,1138987,-0.0981679044009243,0.102205781157028,0.337464743080602
2399,4,1140165,-0.0760706159274971,0.101956635291435,0.456099014062743
2400,4,1140684,-0.0448034164471929,0.101884413536598,0.660389093634628
2401,4,1141284,-0.0353114425985816,0.10247209698061,0.730603555981144
2402,4,1144564,-0.00108154433827054,0.102065379616603,0.991551293755215
2403,4,1149030,-0.034148987110465,0.101507950491957,0.736756424002339
2404,4,1150593,-0.065564525636951,0.102471872686924,0.522698494046273
2405,4,1154148,-0.206142375042783,0.219847827315968,0.349060572755976
2406,4,1154160,-0.228363949302703,0.206770696104589,0.270158497183928
2407,4,1154205,-0.067510657403357,0.202739147230135,0.739337468281176
2408,4,1154252,-0.138711064269474,0.202636538460483,0.494088872192068
2409,4,1154263,-0.122570352791769,0.202666015044994,0.545707178616987
2410,4,1154297,-0.0531166773585241,0.202738547012391,0.7934773822935
2411,4,1154405,0.129890207038525,0.287292400424262,0.651461313296076
2412,4,1154411,0.0320073142639767,0.292105584955707,0.912809123513334
2413,4,1154412,0.041373780405535,0.289696393207891,0.886515620195448
2414,4,1155661,0.122239494719301,0.264208023210974,0.643890416381916
2415,4,1155740,0.0458936865571857,0.212119883650595,0.828834217285003
2416,4,1156446,-0.0252475298208782,0.104661563813665,0.809516763607723
2417,4,1156518,0.0103948406484446,0.103656600107349,0.920177763209127
2418,4,1156658,-0.0360707781710844,0.103971020482563,0.728849827167019
2419,4,1156839,-0.0449567940525825,0.103430296321776,0.664076355122605
2420,4,1157089,-0.0692694204403431,0.10962304118949,0.527869451823409
2421,4,1157271,-0.0123610027993132,0.102682576996611,0.904250048602695
2422,4,1158603,0.00681192583731889,0.101951292917186,0.946766416026055
2423,4,1161114,-0.00833901612063581,0.292110215404866,0.977241616902979
2424,4,1161556,-0.0483096134739305,0.102101281425693,0.636395872011755
2425,4,1162000,-0.0529507998405926,0.102502414720249,0.605772149449175
2426,4,1162010,-0.0429870414398724,0.102222934086809,0.674359691013677
2427,4,1162013,-0.0377510365837148,0.102087862689981,0.711760962774251
2428,4,1166231,-0.059892004727875,0.102049731805527,0.55765248621129
2429,4,1171385,-0.092937288173775,0.101742073679383,0.361624264976542
2430,4,1171794,-0.0661028888289896,0.102197787595793,0.518173123897945
2431,4,1171863,-0.0904442906685449,0.102083718858296,0.376230623553359
2432,4,1172380,-0.0973338389155947,0.10183643690447,0.33983445408456
2433,4,1172576,-0.101523204450649,0.101263712527657,0.316758715330063
2434,4,1172914,-0.0447330781172862,0.102071742860714,0.661472160950228
2435,4,1173839,-0.0659296410618395,0.101482750650473,0.516332106773921
2436,4,1174544,-0.00779137299985873,0.104650987467353,0.940693682913014
2437,4,1175150,-0.0981678295343486,0.101397682220212,0.333633961468761
2438,4,1175327,-0.0419474808472948,0.10238617730243,0.682275507875735
2439,4,1175949,-0.100579850319709,0.102131191348985,0.325391761498007
2440,4,1176138,-0.02874489542313,0.109369322196141,0.792839473379254
2441,4,1176852,-0.0885944403614352,0.101798315314287,0.384731300686265
2442,4,1178330,0.221896945727773,0.161342069675838,0.16990446835014
2443,4,1181165,-0.0822407401945949,0.102826299574686,0.42436306292877
2444,4,1184872,-0.104691805385503,0.102016583055695,0.305488985180718
2445,4,1187132,-0.0699425860576224,0.107862611133062,0.517121063448387
2446,4,1189750,-0.0678876453507575,0.10303550459926,0.510404786987644
2447,4,1190935,-0.0792665849688727,0.102777980911729,0.441080072130635
2448,4,1191476,-0.0641678148884545,0.102512274364553,0.531750606055137
2449,4,1191692,-0.0663671927233481,0.102505010241543,0.517759531729194
2450,4,1191935,-0.0717826396418751,0.103878180264292,0.490002660153616
2451,4,1197080,-0.113576892002747,0.101860208179093,0.265597341457698
2452,4,1197131,-0.112040187205379,0.102808269391062,0.276545768302065
2453,4,1197837,-0.107054215235985,0.101880217884126,0.2940761115492
2454,4,1198548,-0.0910082613191104,0.10262752134929,0.375799907620087
2455,4,1213560,0.0254978784534053,0.102855583261435,0.804356072555752
2456,4,1213754,0.0178775466465172,0.10583114143978,0.865952231139456
2457,4,1215342,0.025598654506688,0.102118057497059,0.802209638612972
2458,4,1218917,-0.00518050458469166,0.102412605944479,0.959685114737971
2459,4,1218963,-0.00936461261479155,0.102161732000563,0.927016532077757
2460,4,1219676,0.00349327763132434,0.101873379089711,0.972664971228417
2461,4,1220697,-0.00128858146312297,0.10287614894331,0.990013385613515
2462,4,1222379,0.0151512808508843,0.10196493388462,0.881959602029643
2463,4,1222542,-0.00213111019824339,0.102271332601211,0.983386812646088
2464,4,1224469,0.027266958281911,0.102521003393193,0.790421738308475
2465,4,1225163,0.00554197918154629,0.101663895033192,0.956557483702247
2466,4,1225198,0.0101277567695002,0.101377695702502,0.920479448587391
2467,4,1225542,0.0319159252214769,0.101934548155567,0.754387969623661
2468,4,1226443,0.0291477074733718,0.101512367701074,0.774177775368446
2469,4,1227990,0.00355539556918614,0.101948525858908,0.972199590768828
2470,4,1234689,-0.0900198749687126,0.102006553141833,0.378111840339049
2471,4,1235338,-0.0944102838641621,0.101705930438621,0.353903239140675
2472,4,1235719,-0.0974875514365871,0.101686406961568,0.338362129409835
2473,4,1237546,-0.172948473850457,0.105360833064898,0.101586879595071
2474,4,1240855,-0.104410899401074,0.105531163856281,0.323152725463868
2475,4,1242195,-0.199753130907399,0.101837368444096,0.0506073374623416
2476,4,1242241,-0.183782066886182,0.102360012924246,0.0734375631399597
2477,4,1242383,-0.193646870300287,0.10128274032381,0.0566927439093874
2478,4,1246177,-0.187099396211245,0.102552113103061,0.0689319028450821
2479,4,1248530,-0.220103533369604,0.101420285658382,0.0306570892117377
2480,4,1248695,-0.236849543528591,0.102961574491716,0.0220099506752202
2481,4,1250650,-0.167774322818639,0.102736601327598,0.103349430590335
2482,4,1256208,-0.128127206561427,0.101788536615434,0.208949315773053
2483,4,1256509,-0.174256873114712,0.101304883178565,0.086286478716129
2484,4,1257382,-0.176995136232508,0.102849506269574,0.0861426964899444
2485,4,1257441,-0.173463669210566,0.101578562787253,0.088574975136198
2486,4,1259337,-0.153012142953036,0.101642378383236,0.133116256014742
2487,4,1260055,-0.167839203159618,0.102034976521415,0.100876802138519
2488,4,1260275,-0.172460330348799,0.102624787466855,0.0937458774475284
2489,4,1261102,-0.166334997531184,0.100998220630901,0.100466394583439
2490,4,1261236,-0.183937645905254,0.101198296982168,0.0699734881750202
2491,4,1261386,-0.191713618805761,0.101876191080876,0.0606817179068034
2492,4,1261899,-0.202283047188298,0.101273818656031,0.0465502653308681
2493,4,1264269,-0.158326726042308,0.104630342853497,0.131123416280322
2494,4,1266919,-0.156583667970237,0.10146896161226,0.1236859482006
2495,4,1267444,-0.171269410115336,0.10205838594471,0.0942026090607718
2496,4,1268273,-0.171173739864895,0.102083587530303,0.0944669105987636
2497,4,1268325,-0.142316255184993,0.103132017528391,0.168477708817211
2498,4,1270033,-0.192593146114195,0.102067235052685,0.0599908751202692
2499,4,1270573,-0.239831550489626,0.101691293219837,0.0188970991011329
2500,4,1271005,-0.237060718212237,0.101098928616291,0.019588754360093
2501,4,1272102,-0.185353486313494,0.111673552042904,0.0978468471708568
2502,4,1272320,-0.254072517822867,0.102965726922853,0.0140780618494642
2503,4,1276141,-0.189432815113284,0.101726439891367,0.0634085909789224
2504,4,1276325,-0.250628930478754,0.109782254244602,0.0230264491496097
2505,4,1278407,-0.244783191753205,0.100911092981885,0.0157782467971624
2506,4,1278618,-0.268066552801377,0.101624407527788,0.00871337997738099
2507,4,1278772,-0.275178154444552,0.10153222032605,0.00705141380501974
2508,4,1278850,-0.295700298176946,0.100564796120152,0.00349401523957108
2509,4,1279912,-0.251569658826582,0.100995481090456,0.0132008455995346
2510,4,1282030,-0.243543233447601,0.101268393593241,0.0166898164154883
2511,4,1284773,-0.234180041177432,0.105172812613734,0.0266030641173893
2512,4,1285240,-0.204208351428363,0.101622463733968,0.0452469048537813
2513,4,1287974,-0.262661528914947,0.10071229397684,0.00949300322330996
2514,4,1291036,-0.419552712091943,0.2173346519187,0.0543523711946299
2515,4,1291435,-0.148372086187142,0.101950487894949,0.146465314737252
2516,4,1292515,-0.204309578708904,0.102182166291692,0.0463242040323154
2517,4,1296513,-0.213483829421587,0.100894407163278,0.0350518934811981
2518,4,1298073,-0.248171955328523,0.100831721931363,0.0143231966881386
2519,4,1300999,-0.31103284361872,0.100628449795095,0.00215408153657792
2520,4,1301046,-0.282092727901742,0.101024028929905,0.00551791563422257
2521,4,1301309,-0.289515651472322,0.100217294892454,0.00410484347386633
2522,4,1304354,-0.27181883052886,0.101363589095264,0.00767076893951414
2523,4,1305853,-0.28587877602223,0.103856916772597,0.00621749780081662
2524,4,1306124,-0.334260488958897,0.102193380632095,0.00117786971126825
2525,4,1306509,-0.333244748511851,0.100248831336275,0.000979798854531768
2526,4,1307383,-0.272298211346978,0.100916556412553,0.00730535292707838
2527,4,1307724,-0.17837279386498,0.174739771008104,0.308052513432919
2528,4,1311626,-0.294793644930137,0.101487227903325,0.00390718158559183
2529,4,1312702,-0.293046456926179,0.100327038212873,0.00371453166761089
2530,4,1316036,-0.268038974790067,0.100879469084127,0.00824154484489667
2531,4,1317259,-0.255237038570433,0.100927890631906,0.0118768571320731
2532,4,1318086,-0.257057036887666,0.100515953368308,0.0109638758838012
2533,4,1318331,-0.217363392695456,0.101568112386607,0.0330337026688649
2534,4,1318792,-0.237533131049218,0.100729135165902,0.0189116470475373
2535,4,1321563,-0.219525179336642,0.102459894525392,0.032832947722175
2536,4,1321800,-0.198945492643453,0.10334482086717,0.0550244764975763
2537,4,1323799,-0.22810401126939,0.100678397971314,0.0240768276620245
2538,4,1324081,-0.214389736654388,0.100900226184226,0.0343001992167462
2539,4,1330149,-0.142801279288808,0.109477966230056,0.192952585066637
2540,4,1330414,-0.30344947389616,0.202337789021022,0.134581461982531
2541,4,1333470,-0.188006923963109,0.101607959144456,0.0651033007910626
2542,4,1333527,-0.195398968178615,0.101329942053126,0.0546140802781365
2543,4,1335020,-0.124373463035938,0.102154462337594,0.224225772492194
2544,4,1335357,-0.0921830835665767,0.102084208181745,0.36713624643572
2545,4,1335426,-0.0834077916826351,0.101782432175898,0.4130704434349
2546,4,1335638,-0.0868829022216094,0.101606511779129,0.393080269989846
2547,4,1337043,-0.0895755781994942,0.103334520832078,0.386612780035788
2548,4,1337078,-0.0428640927602997,0.110129835846673,0.69735240551529
2549,4,1337113,-0.0373811132054321,0.10741084806349,0.728032673361345
2550,4,1337514,-0.0841360075432659,0.101610648009276,0.408216623280726
2551,4,1338262,-0.0602984663734698,0.10194677135568,0.554584056596883
2552,4,1338321,-0.0964095091637258,0.101389661567068,0.342315338175166
2553,4,1341560,-0.0470163169238603,0.104012775624878,0.651528999599735
2554,4,1342082,-0.140716604274673,0.101973864846392,0.168482134276831
2555,4,1342134,-0.115880984456124,0.101623652373395,0.254936325879
2556,4,1342485,-0.114937067777738,0.101626689042301,0.258834132315785
2557,4,1345539,-0.118251484624777,0.101905330149583,0.246668011714789
2558,4,1345604,-0.112974453183621,0.102358101480244,0.270467408640774
2559,4,1345654,-0.108651819473605,0.102078330151578,0.287876642846971
2560,4,1348313,-0.131047204318512,0.103979871991822,0.20838887672363
2561,4,1350135,-0.0823300205600815,0.101585905300821,0.418229184793394
2562,4,1352371,-0.134643020874942,0.105113167121894,0.201057782642145
2563,4,1352461,-0.107178672483867,0.103142601566979,0.29945504927387
2564,4,1352971,-0.0482309959038061,0.782699848848067,0.95089927438128
2565,4,1353994,-0.113393843693229,0.102500542049558,0.26936061433839
2566,4,1354278,-0.134820984122237,0.102428677169778,0.188946674477465
2567,4,1354322,-0.115992049570168,0.101618450621934,0.25445778620009
2568,4,1354715,-0.296969269616429,0.208763890545983,0.155760535969678
2569,4,1355617,-0.173391695735034,0.110983062141274,0.119107291550169
2570,4,1357789,-0.122507579869193,0.103238740685221,0.2361662730972
2571,4,1358780,-0.0979842075901329,0.1030020577751,0.342111106714676
2572,4,1359163,-0.107505261216641,0.103316558055782,0.298800116008764
2573,4,1359608,-0.125054580782765,0.10144298896842,0.218486700038018
2574,4,1360486,-0.147195316703394,0.102098898097282,0.150275404218679
2575,4,1363156,-0.122963600098505,0.10145344531511,0.226315360241222
2576,4,1365085,-0.119447366928516,0.101611953941092,0.240577078383035
2577,4,1365131,-0.128421557229795,0.101434287796463,0.206327669246846
2578,4,1367398,-0.03623589897248,0.101792376242234,0.722069301149725
2579,4,1372531,-0.0471883486195236,0.101937186598294,0.643709862606081
2580,4,1375354,-0.0519071384736412,0.102201408610291,0.611847242262134
2581,4,1376706,-0.0653994282239878,0.101464531610108,0.519634504363097
2582,4,1379287,-0.0540218916428606,0.101908146937472,0.596373268247306
2583,4,1380043,-0.0494062575829165,0.105845323343504,0.640946744086843
2584,4,1381192,-0.0440729985357679,0.101835236083749,0.66543358380224
2585,4,1381394,-0.0810995876484011,0.102157383108679,0.427804978267984
2586,4,1383768,-0.0332761537987651,0.102397661348152,0.745396390167324
2587,4,1385147,-0.0355904039909753,0.103368826787165,0.730821941441714
2588,4,1388828,-0.277515500648117,0.202983142235705,0.172437286147718
2589,4,1389763,-0.103510787707,0.101680842783315,0.309376598167225
2590,4,1390026,-0.0845885908252628,0.102008328885691,0.407533398414677
2591,4,1391816,-0.101604171389817,0.101660466435667,0.318263171863263
2592,4,1392181,-0.0879051092520443,0.102249449611581,0.390531119463783
2593,4,1392182,-0.0935327109801727,0.102368354662205,0.361504579811044
2594,4,1392187,-0.0804514429244415,0.102240619143165,0.43187810486841
2595,4,1401418,-0.0111341901439781,0.102269678534239,0.913366761127683
2596,4,1403501,-0.0619134091621542,0.102706311499374,0.547015575355052
2597,4,1404193,-0.029166727736449,0.102185366035786,0.775482439081794
2598,4,1404217,-0.0331678833683228,0.102502087063528,0.746445742101874
2599,4,1405373,-0.0587625794345231,0.102239906103637,0.565825216611112
2600,4,1406795,-0.0295232571724331,0.102004621932099,0.772421809423309
2601,4,1406965,-0.0412319082481775,0.101883835783454,0.685946617633283
2602,4,1408452,-0.0275120598254347,0.101585648048733,0.78668295901342
2603,4,1409487,-0.0185355124737671,0.102114249361161,0.856065662452501
2604,4,1410314,0.0568716841416901,0.101625671433512,0.576094063689212
2605,4,1411483,-0.0679573823510938,0.101765729481097,0.504708726564514
2606,4,1411837,-0.0802414901079604,0.10171619009699,0.430713810350268
2607,4,1411853,-0.0498390795575462,0.101784142828773,0.624682437785398
2608,4,1414039,-0.0196608262823259,0.10595537512746,0.852898271616238
2609,4,1414327,0.0498762374044375,0.105844698923913,0.63777405609835
2610,4,1418662,0.0812575742132596,0.101617284167821,0.424455283744683
2611,4,1420155,0.0299982352364882,0.10156284197497,0.767887769697454
2612,4,1424802,-0.00885883984374827,0.10343323160751,0.931794870343515
2613,4,1429971,0.079138288963569,0.101701710827066,0.437007030484401
2614,4,1430306,0.068323551959854,0.102737100327012,0.50646369143346
2615,4,1430469,0.114528545266787,0.104168673677436,0.272319838085886
2616,4,1432529,0.0530629255025456,0.101627493933932,0.601906194087085
2617,4,1432812,0.055972208538336,0.102417256892435,0.585059648356826
2618,4,1433591,0.0290778887118439,0.10237996423026,0.776562087444794
2619,4,1434295,0.0218351051131689,0.102448235861931,0.831346219797117
2620,4,1435743,0.11696967800985,0.102556291859294,0.254834106089236
2621,4,1436351,0.10655346429688,0.10203314808042,0.297060094533655
2622,4,1438464,0.0533364713739495,0.10467901418427,0.610703347341656
2623,4,1438494,0.107271298641883,0.105044441298653,0.307859414683277
2624,4,1440118,0.0578180388165277,0.102229989160562,0.572046599724475
2625,4,1440423,0.0584062601670505,0.10247508310771,0.569070279529291
2626,4,1440771,0.0678171188560026,0.102099163216663,0.506978048139737
2627,4,1441031,0.06951378733481,0.102682588483502,0.498863704773935
2628,4,1443639,-0.323289216448813,0.241883487303427,0.182230594685216
2629,4,1443800,0.0181368045620955,0.102801884062431,0.860061373747131
2630,4,1443836,0.0315400244406027,0.102259250888607,0.757935572948299
2631,4,1443906,0.044453086441304,0.102020921337289,0.663302440080276
2632,4,1443911,0.044453086441304,0.102020921337289,0.663302440080276
2633,4,1444058,0.0270235065122643,0.102512134009534,0.792232139981077
2634,4,1444256,0.0639119812332798,0.102629151448358,0.533852974513841
2635,4,1444337,0.0128668652653561,0.102814921695304,0.900479289300864
2636,4,1444364,0.0224838744099979,0.102742253984694,0.826902978660973
2637,4,1444709,0.0217506739624708,0.102335155771867,0.831805711052816
2638,4,1444711,0.0251338130778813,0.102154189209924,0.805795808326895
2639,4,1444817,0.023321257213457,0.102111470734421,0.819475167408728
2640,4,1445462,0.0343105071644845,0.102761168200892,0.73866390232231
2641,4,1445609,0.0120418166782068,0.102448717384122,0.906499040179481
2642,4,1446003,0.0468560215762832,0.102235266011814,0.647007706686584
2643,4,1447207,-0.00431888789006496,0.10419860748975,0.966961690772938
2644,4,1447282,0.0491659315119569,0.105803062602583,0.642437885635411
2645,4,1447449,-0.0359669192820848,0.111457383137991,0.747116070187079
2646,4,1447458,0.0505497812464784,0.120871894320809,0.676048207635517
2647,4,1447474,0.0557604661196378,0.123691846450168,0.652409415756356
2648,4,1447514,-0.122466185101765,0.176887790171223,0.489180095821094
2649,4,1447514,0.38080256414539,0.351968229996215,0.280025221369505
2650,4,1447521,0.00585288713656529,0.113301550044689,0.958830734312838
2651,4,1447568,0.0314452602190172,0.105026523262283,0.764808747365237
2652,4,1447682,0.0146928746946124,0.104876272710549,0.888663075745621
2653,4,1447719,-0.016784228009568,0.104402089931176,0.872370258593626
2654,4,1447777,0.00769500252240829,0.103754346317192,0.940920632837882
2655,4,1448144,-0.0174138687700092,0.104819645806273,0.868148397763426
2656,4,1448153,-0.0182443864126598,0.104297278814897,0.861237460888284
2657,4,1448315,-0.0192942938013713,0.103293444950374,0.851931748871781
2658,4,1450633,-0.0679536526949358,0.104241671992326,0.514899134102937
2659,4,1451242,-0.0420493690680077,0.104932035074174,0.688861669524358
2660,4,1451946,-0.0276340830387811,0.103881454007377,0.790382528495881
2661,4,1452368,-0.0268252154739245,0.103381386059237,0.795417562985055
2662,4,1453498,0.0223081671890923,0.103593495773628,0.829624021990615
2663,4,1455597,0.000853376330671507,0.103416558582699,0.993420724737005
2664,4,1456318,0.065245942877329,0.110436148403387,0.555030888196169
2665,4,1456594,0.334120772079413,0.206185973024731,0.106021571067988
2666,4,1456625,0.128061133871989,0.139618652725878,0.359653166119703
2667,4,1457873,-0.0336765345962391,0.1043774916782,0.747157598068932
2668,4,1458160,0.00493916671258066,0.126743530672501,0.968936517036578
2669,4,1459398,-0.0380631721813764,0.104919575090269,0.716983158594033
2670,4,1461847,-0.073272716329891,0.157488948898405,0.642034852224944
2671,4,1461854,-0.116245996744667,0.139579100269001,0.405502370151393
2672,4,1462057,-0.0988079451720774,0.110870011194519,0.373426059822133
2673,4,1467660,-0.100971293130712,0.104550549445905,0.334822795577844
2674,4,1469963,-0.0464468254873776,0.104825389180109,0.657973819126912
2675,4,1470704,-0.0772127722163096,0.104599997842864,0.460900488306833
2676,4,1471998,-0.0989417843725648,0.105206712381183,0.347629239255735
2677,4,1472661,-0.0810208963479935,0.105948288510848,0.444948523882456
2678,4,1472720,-0.0790387551720644,0.10563151181809,0.454807731269412
2679,4,1474060,-0.086119751044901,0.105847719606249,0.416411515651129
2680,4,1474141,-0.0728799621960841,0.105910428272567,0.49182393073212
2681,4,1474602,-0.0900728134773261,0.107914580907074,0.404469346316418
2682,4,1475645,-0.0803929586328269,0.106048166887607,0.448909088350449
2683,4,1480211,0.062406856346501,0.106881330906361,0.559667758882508
2684,4,1480835,0.0961774969824654,0.106149194331823,0.36552233099059
2685,4,1481504,0.0847105892114159,0.106366311153829,0.426332342217595
2686,4,1483867,0.0660768151719118,0.107323421479216,0.538502914640758
2687,4,1484599,0.0838940411743576,0.107618927209684,0.436179724128254
2688,4,1484621,0.0650182981512923,0.108386847052049,0.548976015618287
2689,4,1484733,0.0727332109439891,0.105587524870785,0.49137465481836
2690,4,1484992,0.0864035142417818,0.106108857729491,0.416027092411636
2691,4,1486897,0.0675904602214359,0.106211646702637,0.524944297312006
2692,4,1488575,-0.0148171456538153,0.105978505269468,0.888887680482254
2693,4,1489057,-0.00122775555312149,0.105637739814701,0.990733505133547
2694,4,1489545,-0.168591318170234,0.125771651366569,0.180959310350487
2695,4,1490851,-0.0888399057442726,0.105205459790113,0.398994402260815
2696,4,1490904,-0.115659394903373,0.113816890019002,0.310235690280408
2697,4,1491666,-0.0820615435990883,0.104679940665349,0.433608009622081
2698,4,1492451,-0.0436993217930617,0.104958390309515,0.677407663724601
2699,4,1492707,-0.0940072690166225,0.114537788569187,0.412340704884784
2700,4,1492707,-0.102967542526541,0.240400483581601,0.66868177953056
2701,4,1493150,-0.0351034732392835,0.104627253691088,0.737439830461165
2702,4,1493956,-0.0614178528499524,0.103816449334258,0.554496872893278
2703,4,1493975,-0.0601425796324723,0.103909413866675,0.563094476667563
2704,4,1494081,-0.064904907291084,0.103596243164739,0.531380197568546
2705,4,1494542,-0.0485605705218555,0.105365680715787,0.645170994736822
2706,4,1494612,-0.0857112583350005,0.104784333644363,0.413921652972453
2707,4,1494869,-0.0596272835485,0.104565177517539,0.568877453199115
2708,4,1494944,-0.082058242413888,0.104522117819939,0.432933139011048
2709,4,1494974,-0.098366635739545,0.104526899018677,0.347314943757646
2710,4,1495032,-0.0983860543687215,0.104579465437348,0.347461997715686
2711,4,1499852,0.0508825403411768,0.106945353982992,0.634524888516605
2712,4,1499970,0.0247827586453195,0.10892815319804,0.820155235889288
2713,4,1501685,0.054317497580901,0.103918502058704,0.601515641361809
2714,4,1501834,0.0517089814402896,0.105075565245844,0.622945831943798
2715,4,1503576,0.0851179694918441,0.102999256469139,0.409138823184961
2716,4,1504976,0.0602478152502157,0.10853812524961,0.579188526499032
2717,4,1505243,0.104790752157224,0.103344794662154,0.311281262612347
2718,4,1505373,0.0960429081940166,0.105456383390171,0.363056040506212
2719,4,1505397,0.0833062050750691,0.108515469534054,0.44318477108672
2720,4,1505683,0.0683856701696945,0.128145277892283,0.593914480772385
2721,4,1505691,-0.142513609709225,0.168322023247284,0.397751366530163
2722,4,1505703,-0.258680924439279,0.202783205966356,0.202917148238076
2723,4,1505869,0.110318083755519,0.107122995660529,0.30379661653471
2724,4,1505904,0.100704779191018,0.106949319832246,0.347035177904552
2725,4,1506371,0.0771186886435419,0.103304669874542,0.455852071234271
2726,4,1506383,0.115032716882467,0.104012772588628,0.269502179418875
2727,4,1506424,0.0809170544608673,0.104225852612678,0.438054789935488
2728,4,1506930,-0.00606490801816395,0.103186300190949,0.953163551090054
2729,4,1507893,0.0317726697345075,0.104509731115381,0.761294540875285
2730,4,1508550,-0.0210125385803349,0.103203401129202,0.838780942923059
2731,4,1508644,-0.033527716079956,0.103178924840556,0.745413428874469
2732,4,1510975,0.00585002914306676,0.103487105958874,0.954952326156323
2733,4,1512432,0.0266689350046706,0.103681540908265,0.797159042172509
2734,4,1512726,0.00933855764964697,0.103284732751112,0.928008190709002
2735,4,1513542,0.0301487983107708,0.105156150985849,0.774506382622767
2736,4,1513733,0.00816585610871157,0.103390331219233,0.937092608584555
2737,4,1513956,-0.16948144419445,0.207442304977327,0.414476494278202
2738,4,1514408,0.00682061472082041,0.10379035423103,0.947641688285451
2739,4,1514885,0.00955103904864352,0.106112249718395,0.928331249148972
2740,4,1515034,0.000504247059899376,0.104612450213363,0.996156819325204
2741,4,1515708,0.0153035957459976,0.103891241316907,0.882976168612847
2742,4,1515742,-0.0102208603722272,0.106366591490806,0.923502914991568
2743,4,1517320,0.00140440071730474,0.103290949481083,0.989159536734539
2744,4,1517680,0.0284895742951434,0.181025959787981,0.875036621548144
2745,4,1517858,-0.00509397042075288,0.105835071650532,0.961638889771808
2746,4,1519301,0.0687263895859607,0.10762648668482,0.523520741026397
2747,4,1520148,0.0285198161690943,0.102877444990135,0.7817724759374
2748,4,1520501,0.0248685862589579,0.102785452680586,0.808962069603795
2749,4,1521315,0.0349910141670005,0.103074488456138,0.734455249416125
2750,4,1521582,0.0209516696233503,0.102980871520758,0.838898947750382
2751,4,1521747,0.027633770330253,0.104403373354005,0.79140835584058
2752,4,1521818,-0.185604605334944,0.157738109037718,0.240122853442882
2753,4,1522428,-0.0467108783308365,0.122432121376618,0.703043490304053
2754,4,1522507,-0.160064827133633,0.152697713981299,0.295242271857889
2755,4,1522714,0.0517626969904614,0.111554201247433,0.642923818244944
2756,4,1522717,0.0361676155420738,0.112163013616422,0.747298301943743
2757,4,1522735,0.0378798931957391,0.110515625121706,0.731986042245668
2758,4,1522862,0.0348407637233636,0.102970212668211,0.735294804264553
2759,4,1523350,0.0366443963234383,0.108924601577258,0.736754192437399
2760,4,1523440,0.245377848971109,0.251011596234149,0.328963502743593
2761,4,1523444,-0.125884041738515,0.211281001281868,0.551681741512494
2762,4,1523446,-0.0995502192594806,0.210610217897354,0.636737055804344
2763,4,1523482,0.231177997606776,0.251049778884553,0.357760096084455
2764,4,1523491,0.133409176912008,0.220579415438554,0.545692189565643
2765,4,1523500,0.244212385138384,0.228266727396222,0.285415399670635
2766,4,1523584,-0.101327604021337,0.345308885865997,0.76935792953786
2767,4,1523587,0.0212947160898018,0.354880839351195,0.95218540368015
2768,5,8786,-0.0365060788171293,0.102436401357664,0.721770418546309
2769,5,9566,-0.0788703435200458,0.102758058761182,0.443276934156127
2770,5,11033,-0.0503729683599242,0.102091947831031,0.622031259122521
2771,5,11244,-0.0479225966314062,0.102381209236196,0.640016249418575
2772,5,11370,-0.042852009292598,0.102264753989307,0.675448998400243
2773,5,13215,-0.0457283055566452,0.101987687238015,0.654160660854478
2774,5,13449,-0.0392865389840844,0.103864827346161,0.705474618654967
2775,5,13572,-0.135964568962793,0.202622706434652,0.502644473518687
2776,5,13639,-0.0805574696380347,0.101660697882822,0.428650901559035
2777,5,13690,-0.0672192054033474,0.102293891686386,0.511532942606394
2778,5,14028,-0.0637669386149308,0.101826690239659,0.531568747170007
2779,5,16072,-0.0776174797879255,0.106412080140204,0.466237790308655
2780,5,18746,-0.112631654232104,0.103767681489955,0.278475782998143
2781,5,18800,-0.106820821053805,0.102817326270809,0.299544697667727
2782,5,18904,-0.169203706758808,0.118612968093694,0.154602276510225
2783,5,18920,0.520340631527683,0.290794713473153,0.0744116952223253
