SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2754,4,1522507,0.210651048274656,0.270047924901145,0.435883795835861
2755,4,1522714,0.328549890253329,0.196431716340811,0.0952938699965515
2756,4,1522717,0.360153406342144,0.197324676458169,0.068818501739062
2757,4,1522735,0.35836751518861,0.194412026724347,0.0661174637702964
2758,4,1522862,0.353723985264539,0.181031219795554,0.0514977858555234
2759,4,1523350,0.143134714628571,0.192381248996434,0.45736179184214
2760,4,1523440,0.156235537428827,0.444132066696674,0.725215248466229
2761,4,1523444,0.241919486562807,0.373360184872939,0.517437193349314
2762,4,1523446,0.276026235435332,0.372036784773283,0.458621496772455
2763,4,1523482,0.383749545046371,0.443740085925408,0.387732013544273
2764,4,1523491,-0.0833418469429068,0.390004124385528,0.83090845145299
2765,4,1523500,0.160509990583471,0.403976293343115,0.691367748101025
2766,4,1523584,0.557260679888647,0.609613673800659,0.361277204406417
2767,4,1523587,0.353252360264705,0.626898072205879,0.573457334240515
2768,5,8786,-0.0950066083087879,0.180996595245334,0.599976463907488
2769,5,9566,-0.119554991731572,0.181643164091701,0.510847617586518
2770,5,11033,-0.089872867690781,0.180424712881008,0.618710786978774
2771,5,11244,-0.0856247227093109,0.180935871764063,0.636339862240975
2772,5,11370,-0.116788236452729,0.180669346591178,0.518427588529389
2773,5,13215,-0.0660574828789786,0.180258679577183,0.714241866973688
2774,5,13449,-0.0512273239457123,0.18357604242044,0.78036807122451
2775,5,13572,-0.0903005344328056,0.358288816653696,0.801162383590963
2776,5,13639,-0.0859380541849987,0.179765303767838,0.632905576629063
2777,5,13690,-0.0860395207327218,0.180835360845728,0.634518835627815
2778,5,14028,-0.0213348152048876,0.180053471966104,0.905745586470785
2779,5,16072,-0.131520945625228,0.188072261828992,0.484818406038676
2780,5,18746,-0.0825463945502128,0.18364063497302,0.65334715354523
2781,5,18800,-0.0628241890970365,0.181954734715618,0.730094246100325
2782,5,18904,0.0815883599837308,0.210181801681773,0.698116865407831
2783,5,18920,-0.827586443825621,0.514360955670369,0.10851890484346
2784,5,18994,-0.241205062240223,0.218136536929523,0.269586609474569
2785,5,19045,-0.310442020114105,0.357973663337909,0.38641044178847
2786,5,19049,-0.310442020114105,0.357973663337909,0.38641044178847
2787,5,19051,-0.298710297264718,0.358035724787129,0.404674461733943
2788,5,19082,-0.201790161235653,0.358396559894527,0.573767807578936
2789,5,19084,-0.146193553929439,0.358642196515351,0.683791954088249
2790,5,19368,-0.167021975037642,0.182344726934853,0.360308868657131
2791,5,19504,0.0461310542092206,0.245686463203097,0.851169600352666
2792,5,19513,-0.170841814111833,0.251090362123683,0.496697399865578
2793,5,19517,-0.112057774097716,0.258728317769599,0.665199509267174
2794,5,19542,0.210619581240825,0.324547925742631,0.516784301139823
2795,5,21341,0.0215385909792026,0.739928724885373,0.976794101564647
2796,5,21342,0.0823068500340107,0.669073693374313,0.902164340772944
2797,5,21355,-0.429668744313168,0.64254582163525,0.504125547152419
2798,5,21358,-2.70907290735913,1.02667520672198,0.00869152292754809
2799,5,21504,-0.144924480165878,0.48905395166468,0.767147467355775
2800,5,21509,-0.179710304360975,0.50778540475132,0.723617664423655
2801,5,21529,0.371647471838851,0.411339679211153,0.366874058660167
2802,5,21532,0.288592860239,0.417766231713731,0.490145301607723
2803,5,21533,0.487074260793633,0.425137705044604,0.252701248233627
2804,5,21552,-0.399735975271793,0.520202597076547,0.442749299801065
2805,5,21558,-0.354884524614238,0.48532266808393,0.465121229049757
2806,5,21954,-1.51181984577947,1.70022212773571,0.374506724779355
2807,5,22497,-0.207005930831705,0.263397542844001,0.43244927743395
2808,5,22502,-0.306968107005959,0.2694821901371,0.255432391665808
2809,5,22536,-0.132919138693737,0.358363740725178,0.710930287132225
2810,5,22625,0.127194659291323,0.365214627718626,0.727842228238954
2811,5,22635,0.122037842237549,0.359927142344449,0.734764162657457
2812,5,22638,0.228753431727491,0.394116641131978,0.562001316784762
2813,5,22854,0.238601107859481,0.529729671911058,0.652683768611048
2814,5,22881,-0.111059682978755,0.386069850768939,0.773770207937114
2815,5,22883,-0.148808679060963,0.375502865599992,0.692129268060901
2816,5,22917,-0.245501493087031,0.360964213970903,0.496869873448492
2817,5,23224,-0.247671905064028,0.196021981969513,0.207246779895349
2818,5,23230,-0.168595358864609,0.215971427866329,0.435538989642309
2819,5,23574,-0.170184224024474,0.17918529957598,0.342880613681898
2820,5,23653,-0.185693894762812,0.178887703893783,0.299958555917829
2821,5,24002,-0.108595741653339,0.179827355138857,0.546305392688983
2822,5,24122,-0.172056590580458,0.180458894117698,0.341019977907834
2823,5,24148,-0.147002233315233,0.182357836184846,0.420716586273308
2824,5,24163,-0.182584158640389,0.182800470852333,0.318567679419013
2825,5,24234,-0.119637190365067,0.180607736080363,0.508137829439973
2826,5,24246,-0.111610811889289,0.180355823029123,0.536423040771782
2827,5,24270,-0.1624989348715,0.196320662528092,0.408387166809556
2828,5,24278,-0.0816390469424066,0.180378320397102,0.651115547073601
2829,5,24388,-0.142757286286651,0.181971450413885,0.433270711734843
2830,5,24487,-0.114389149995605,0.180842991128028,0.527448182648794
2831,5,24650,-0.133725883018392,0.179802185067969,0.457529181261526
2832,5,24820,-0.0954885636340277,0.179350573721951,0.594774990784938
2833,5,24909,-0.0972253536890142,0.180098419671483,0.589643842807987
2834,5,25103,-0.1414137610926,0.179831154388762,0.432178528058484
2835,5,25397,-0.893745885521898,0.349108198236785,0.0108804089738303
2836,5,25397,-1.21507418037608,0.667876076260236,0.0697110360987137
2837,5,25485,-0.104988752643114,0.187559591904513,0.575996723792115
2838,5,26058,-0.191009277566984,0.179943002794678,0.289188978027585
2839,5,26197,-0.170915494111105,0.178946320962072,0.340169822511315
2840,5,26417,-0.12155061574043,0.179320025924755,0.49831602751246
2841,5,27428,-0.0921971447605964,0.179597471470916,0.608024603214557
2842,5,30505,-0.118105653330023,0.179588548749876,0.511194362862853
2843,5,31263,-0.0411532758626137,0.18149529769643,0.820752747782447
2844,5,31451,-0.240988124825991,0.194546999247777,0.216274426274649
2845,5,31466,0.134913992906392,0.444151864100882,0.761492409878513
2846,5,32038,-0.165258582885159,0.178961373088051,0.356413101721494
2847,5,33720,-0.211467498395108,0.181392524487954,0.244482193089094
2848,5,33814,-0.233216380523711,0.181039637352822,0.198517944035683
2849,5,33851,-0.189602484853511,0.182960712179525,0.300770809759584
2850,5,34324,-0.0417955910802479,0.183646386028961,0.82009882701071
2851,5,34350,-0.12722686427024,0.181110689582059,0.482842052802552
2852,5,35048,-0.111277113139243,0.179338918748172,0.535338889241862
2853,5,35579,-0.162922485317132,0.181012190973618,0.368700002808077
2854,5,35901,-0.135021247207076,0.181949761267944,0.4585324359914
2855,5,35947,-0.193502639592566,0.180675319353163,0.284902696924958
2856,5,37398,-0.217999065702751,0.194740064284435,0.263715235573517
2857,5,38037,-0.161912639386017,0.18564884022633,0.383722290554138
2858,5,38200,-0.171977636617109,0.178960336401325,0.337219065280431
2859,5,38263,-0.172398464609195,0.178981727944467,0.336097374817584
2860,5,38427,-0.167977820027039,0.179447586061567,0.349870440488883
2861,5,38677,-0.134805999328369,0.179050570963904,0.452015752220879
2862,5,39894,-0.26139537852787,0.210309601683276,0.214726857949468
2863,5,41075,-0.101203177115339,0.180019307944582,0.574350475979044
2864,5,42051,-0.0962322085247287,0.180105652179253,0.593463576323066
2865,5,42740,0.0114755294844055,0.17919323236475,0.948974647878916
2866,5,44304,-0.128236709162048,0.179564605512243,0.475604152604703
2867,5,44612,-0.124207818082424,0.179697658184338,0.48989137547009
2868,5,45702,-0.0832597074487395,0.183236386164546,0.649831638211893
2869,5,46084,-0.074462827415723,0.179710180248658,0.678869816499597
2870,5,49920,-0.0491634141690835,0.18104830978805,0.786127865978328
2871,5,50949,0.0503304756630101,0.185447710855564,0.786242182953851
2872,5,53073,-0.126535961307685,0.182276494949596,0.488014701858138
2873,5,53535,-0.0797840837365237,0.18139307234757,0.660321541247409
2874,5,53964,-0.0652388888826269,0.181604092626073,0.719632669971552
2875,5,57276,-0.198533160950216,0.180859002465455,0.273073488511051
2876,5,57788,-0.135818967213596,0.181180457885189,0.453974667138842
2877,5,57861,-0.175677873528574,0.181425797609455,0.333548519041179
2878,5,58267,-0.148132256372212,0.181662884935171,0.415379549982798
2879,5,59261,-0.0907016360360033,0.198004528304322,0.647177829810425
2880,5,59359,-0.206531124360356,0.375827793950066,0.5829847441425
2881,5,59386,0.105103650028402,0.229911869534459,0.647846189908585
2882,5,59387,0.322186870384676,0.298491067986707,0.281152955820014
2883,5,61028,-0.0850364017558672,0.182688454366153,0.641880357336077
2884,5,61686,-0.472290686476327,0.357551012427384,0.187388898094303
2885,5,64504,-0.120796260777879,0.182136311618407,0.507623166488363
2886,5,66168,-0.181817387910295,0.181615954207171,0.317459799606648
2887,5,67144,-0.333713064715227,0.182750303009236,0.0686857676848698
2888,5,67435,-0.315524249204061,0.18695307595972,0.0923484745484627
2889,5,68714,-0.214181374295839,0.181476202270201,0.23870844145557
2890,5,69083,-0.154702425096751,0.181501902788892,0.39459997518294
2891,5,69805,-0.161957882302202,0.18587534086552,0.384168770053343
2892,5,69813,-0.129066625941723,0.184638414411141,0.484997531070949
2893,5,70382,-0.00366223050247094,0.196370160609683,0.985131148564993
2894,5,70531,-0.040665781747745,0.185295553402893,0.826415137545045
2895,5,70702,-0.0335566425448932,0.184345667775319,0.855662813686655
2896,5,70852,-0.016190114220241,0.184753359729823,0.930219683810629
2897,5,70969,-0.0287653155396186,0.184864758671271,0.876435733446707
2898,5,72069,0.0224754596289412,0.187295938755435,0.904551639399476
2899,5,73474,-0.186229180615615,0.267682851971994,0.487069286973559
2900,5,74994,0.207493752842762,0.188547721675123,0.271871163691417
2901,5,75504,0.254447196397239,0.190249631300859,0.181940614162331
2902,5,75507,0.283341101130291,0.189931760579618,0.13664344861202
2903,5,75860,0.27889222275295,0.192440188178783,0.148158044233414
2904,5,76107,0.287709655513366,0.190013309656087,0.13088129349652
2905,5,76472,0.26863880163655,0.189975319299135,0.158222065766373
2906,5,76912,0.25130874619049,0.190799289724522,0.18864714980238
2907,5,77002,0.220336372426874,0.192050562302995,0.252041602833878
2908,5,77032,0.250004947273003,0.190804141863184,0.190956433654632
2909,5,77423,0.250951666579165,0.19118240216845,0.190160579321097
2910,5,77484,0.307453897980076,0.19171114766727,0.109666766058254
2911,5,77918,0.265955197690219,0.192898690631892,0.168851086860117
2912,5,78310,0.298883268993785,0.191936760785324,0.120319877477486
2913,5,79208,0.280474741045927,0.196217293096022,0.153771113816887
2914,5,79230,0.244726130176785,0.19523110083499,0.210846025379358
2915,5,79231,0.409532718329884,0.358687152835968,0.254329921867132
2916,5,79231,0.398529755719732,0.47847375031019,0.405453732483756
2917,5,79232,0.213232925778409,0.195201948805003,0.275415066936537
2918,5,79544,0.869392288648842,0.324619713048925,0.00774827130771675
2919,5,80396,0.332189884594848,0.196924581052832,0.0925081615960983
2920,5,81334,0.331636559462116,0.204213490911543,0.105274805495706
2921,5,82827,0.328675129796242,0.198805136811537,0.0991684557025357
2922,5,83188,0.302901117837303,0.201090403500789,0.132886220002115
2923,5,85693,0.243413430196369,0.218452224062508,0.265924064260507
2924,5,86488,0.294929114224615,0.315926526532388,0.351180857179082
2925,5,87323,0.312508203357462,0.222536168398946,0.161107875573665
2926,5,90716,0.119186489410434,0.242123834734133,0.622845608069058
2927,5,90719,0.156197249571668,0.241461745960839,0.518128732955861
2928,5,90720,0.156197249571668,0.241461745960839,0.518128732955861
2929,5,90746,0.107927957100954,0.244036974007211,0.65857142373062
2930,5,91091,0.0596902195796254,0.243863732929638,0.806777716433422
2931,5,92747,0.0660108844738589,0.24430362190034,0.787164146669981
2932,5,93878,0.134955967829032,0.250483891371343,0.590377560258013
2933,5,96610,-0.249939006150922,0.268187296374979,0.351995747328463
2934,5,97629,0.138756917282691,0.261417211308795,0.595900002619287
2935,5,97695,0.199960493491893,0.259756517061094,0.441933528606935
2936,5,98040,0.149383483345317,0.254367705656831,0.557395283309207
2937,5,98089,0.135870630897413,0.256730658191248,0.596975673300048
2938,5,98565,0.108891573310589,0.269411026307336,0.686322328197979
2939,5,98574,0.108891573310589,0.269411026307336,0.686322328197979
2940,5,98997,0.139337367632719,0.266475747427029,0.60137919296981
2941,5,99314,0.148379160721017,0.268942243595931,0.581493502161588
2942,5,99455,0.10057799676921,0.276058972164324,0.715825871560745
2943,5,99489,0.120877821639818,0.272879150515308,0.658057324545411
2944,5,101381,0.198031104840391,0.311041431810869,0.524751706908438
2945,5,101643,0.277460733137064,0.322709348091261,0.39049095920319
2946,5,101687,0.335889988515454,0.330086745293192,0.309574050089507
2947,5,102203,0.205723569807143,0.337447100498891,0.542487959678277
2948,5,102465,-0.00422269895693717,0.35628051909973,0.990550249634066
2949,5,103569,0.117530948982452,0.365940838385561,0.748268054111925
2950,5,103937,0.0318902374375405,0.369183524235801,0.931212965683639
2951,5,104225,-0.0456517139336636,0.378885477147544,0.904163962799939
2952,5,104404,-0.027793639419448,0.371983613883191,0.940481905645021
2953,5,104442,0.0709034062315013,0.38371262072682,0.853505689992641
2954,5,104957,0.0171370855211848,0.381878920648207,0.964231757049075
2955,5,105087,-0.0387386866315982,0.380709040149092,0.919009672461
2956,5,105138,-0.0387386866315982,0.380709040149092,0.919009672461
2957,5,105493,-0.135158381960455,0.390661161067853,0.729568787072195
2958,5,105602,-0.100460711405464,0.390690801831211,0.797223520572668
2959,5,105816,0.0144156072050308,0.390726636126371,0.970590095572125
2960,5,105842,-0.251367209611463,0.402257060695881,0.532445667992945
2961,5,105854,-0.212510394743013,0.397975499973154,0.593692446580257
2962,5,106333,-0.39608163544953,0.429569265665755,0.357135528236041
2963,5,106481,-0.408157885285409,0.416255156236049,0.327487553920192
2964,5,106489,-0.339690609718197,0.422902583710149,0.422378809917631
2965,5,106491,-0.339690609718197,0.422902583710149,0.422378809917631
2966,5,106493,-0.463452282952023,0.413630332544001,0.263283572820578
2967,5,106501,-0.498767842329556,0.408769114287526,0.223214914938969
2968,5,106718,-0.484038149104567,0.401654103936069,0.22896735606294
2969,5,106822,-0.466089337167375,0.406277346693293,0.252067819219202
2970,5,107574,-0.791158795312196,0.472334393365144,0.0948203656079605
2971,5,115925,-1.68029341983756,1.2786434184131,0.189658448851812
2972,5,116086,-0.109610732099123,1.69492807324287,0.948473480857153
2973,5,117834,-0.208816640977815,0.536701420369394,0.69745589643102
2974,5,119209,0.72958465732907,0.441608718854991,0.0994020051184832
2975,5,120796,0.401380573231506,0.396332407639178,0.311879351637635
2976,5,124644,0.0447522509228371,0.23645579289947,0.84999573631776
2977,5,125211,0.0154405114390386,0.239564487367866,0.948646472827821
2978,5,125474,-0.00426765454691669,0.237810703334118,0.985692394001383
2979,5,127339,-0.00891620226871215,0.236122224197054,0.969899615534933
2980,5,131540,0.0794767699145633,0.221663938190979,0.720148907899482
2981,5,132221,0.0703886948400054,0.223217894116771,0.75269269368059
2982,5,132565,0.775223934612908,0.360965026108786,0.0324224904860778
2983,5,132567,-0.236066223434867,0.308387975492942,0.444494575657194
2984,5,134344,0.242281735495375,0.212572916452496,0.255159805790556
2985,5,134626,0.25724179590415,0.211620359533333,0.224956709206674
2986,5,137820,0.245394460229806,0.210674471218609,0.24488490185291
2987,5,139492,0.13151935878147,0.209350682387477,0.530262704532259
2988,5,144411,0.215448755434696,0.206057628925653,0.296472617958469
2989,5,154798,0.115278937161666,0.204855688780814,0.573974310593085
2990,5,154908,0.143024663711999,0.201889842011636,0.479146291067192
2991,5,155745,0.128440586056117,0.202590595820209,0.526497388253641
2992,5,156437,0.133268795428964,0.203424295791375,0.512812520275349
2993,5,157488,0.108231121886514,0.207217857162676,0.6017849308645
2994,5,157592,0.101323506252898,0.358280466089857,0.77749208210901
2995,5,159027,0.244753780257815,0.247326348711367,0.323048236021089
2996,5,161956,0.0123595691333984,0.19222806520573,0.948770628261759
2997,5,162464,0.0864854813596569,0.19262550015387,0.653719777873651
2998,5,164144,0.0926488193080834,0.191817755113427,0.62939203018703
2999,5,165491,0.119578340557896,0.193466777591896,0.536919824077894
3000,5,166030,0.179227322414655,0.193407287358719,0.354724066632518
3001,5,167327,0.145001584320981,0.195304292373142,0.458314950171963
3002,5,168930,0.184454196075543,0.19399148989193,0.342337913320779
3003,5,169215,0.110382014941281,0.193328122997851,0.568392190115171
3004,5,169431,0.126538813308966,0.193865348476635,0.514364895137066
3005,5,169452,0.137326317033701,0.195677165300969,0.483266076745041
3006,5,170676,0.0706605518776187,0.193380803151638,0.71503474683187
3007,5,171267,0.125543765630362,0.191583564969854,0.512704601000795
3008,5,171463,0.128300656921799,0.191332453111435,0.502936789276088
3009,5,172056,0.0449522931557595,0.191439324906184,0.814490626452466
3010,5,172075,0.0632458180166258,0.191924183951059,0.741946468497906
3011,5,173259,0.175586533215905,0.191746842569819,0.360438582861867
3012,5,173927,0.145985228545789,0.191296540629559,0.445892132551359
3013,5,174122,0.122305109590532,0.189837323147951,0.519823491092418
3014,5,178044,0.194217368063388,0.18880753623201,0.304347248065359
3015,5,178645,0.130288349817526,0.193096859142792,0.500288634415494
3016,5,178674,0.130672732417975,0.189930589608385,0.49190300662082
3017,5,179325,0.169736813429811,0.188397996296335,0.368230178720444
3018,5,181135,0.230782171960915,0.192288567053592,0.230871685340443
3019,5,184224,0.193899176275241,0.190472018881639,0.309378486185114
3020,5,185680,0.320664076201949,0.187954451785119,0.0888739955703475
3021,5,186149,0.365867426620437,0.187849424579385,0.0522477156667005
3022,5,187087,0.382255228977364,0.185931874395841,0.0405282217259212
3023,5,187466,0.32171629513788,0.186073402337628,0.0846878352292179
3024,5,187642,0.400574924412157,0.186765025049124,0.0326503814215877
3025,5,189599,0.305552630056973,0.185982690852222,0.101292177078266
3026,5,189613,0.347498469454485,0.18662690286485,0.0634344792662933
3027,5,191306,0.42282149136395,0.183908400764165,0.0220834014333202
3028,5,192971,0.258883489819494,0.184356889755857,0.161123104368642
3029,5,196583,0.612055933536524,0.25490855534777,0.0168634315738149
3030,5,196585,0.51806221894532,0.246241651913842,0.0360960989008838
3031,5,207235,0.674349644610262,0.356756513323169,0.0595469802345049
3032,5,207275,0.307760135329982,0.190884963932442,0.107794528524532
3033,5,210350,0.40744519887593,0.177928236433575,0.0226141290123973
3034,5,210480,0.415932397300215,0.178734107906104,0.0205249523679727
3035,5,211001,0.434564220476338,0.178096599163574,0.0151767250165499
3036,5,211036,0.407088790144365,0.178328934975692,0.0230363849809243
3037,5,211245,0.321350698258593,0.178427032982329,0.0725530314711263
3038,5,211284,0.314413753643487,0.17870004798624,0.0793673773803775
3039,5,211526,0.361688436798173,0.178687241371553,0.0437082227407346
3040,5,211987,0.332036637039591,0.179701751211922,0.0654808050134308
3041,5,212506,0.367393468725384,0.19869117274478,0.065283909967827
3042,5,214406,0.253325376927649,0.179844144573209,0.159838722378256
3043,5,214752,0.272920917679538,0.180209073926328,0.130801975730051
3044,5,215862,0.255007231822727,0.180550527801622,0.158717002504021
3045,5,216840,0.277021772937501,0.180414962516058,0.125564189698616
3046,5,217294,0.33242359326334,0.182311627755237,0.069091230174971
3047,5,217319,0.304732523557624,0.182596629529645,0.0960270641398751
3048,5,217691,0.164134046051807,0.217252418885294,0.450453270681741
3049,5,218253,0.265488896053043,0.18136366541867,0.144125303435502
3050,5,218986,0.241536392916038,0.179874274741124,0.18019733779649
3051,5,219768,0.210526008125904,0.179984631409708,0.242915382981764
3052,5,220210,0.197479516331796,0.180245181913921,0.27399375704531
3053,5,220516,0.217940681140529,0.18017837366493,0.227248418935679
3054,5,220904,0.189988856497761,0.180367500193836,0.292904248732331
3055,5,221394,0.225127503187312,0.20220475314241,0.2663096582223
3056,5,221810,0.240843963337704,0.181964745293571,0.186500822027975
3057,5,221815,0.256091558807199,0.183445620226828,0.163589403744339
3058,5,221827,0.248662819384953,0.181830899903922,0.172323075089233
3059,5,221903,0.203886248570935,0.182204224171471,0.263901649819984
3060,5,221992,0.2444193291575,0.17976271641071,0.174799819961705
3061,5,222178,0.233355593594541,0.180223268299012,0.19623069849366
3062,5,222207,0.256716582149009,0.17992262655347,0.154516656304031
3063,5,222346,0.267610016210244,0.179910798625799,0.137786194139222
3064,5,223004,0.277466046169238,0.179501970576275,0.123059779778923
3065,5,223127,0.242649161459739,0.190478857610097,0.203540397528843
3066,5,225231,0.369119845584188,0.183089222563123,0.0445502754832333
3067,5,225280,0.358172460764071,0.188274890817398,0.0579336494355997
3068,5,225400,0.337592552113272,0.208250528930186,0.105891498770527
3069,5,225501,0.24340969514926,0.186465942579791,0.192612229012623
3070,5,225569,0.294699849431465,0.180447762802492,0.103327189502791
3071,5,225774,0.627842756161772,0.340126108918341,0.0657421571552538
3072,5,227110,0.328342042706231,0.180291914602269,0.0694275236607481
3073,5,229365,0.539791427236829,0.177107408623126,0.00247885706404443
3074,5,229595,0.529818532840318,0.176984319002317,0.00295148632273595
3075,5,229778,0.539915350629933,0.176857955060677,0.00243898651126514
3076,5,229833,0.521199875309887,0.177299402897991,0.0035021255573085
3077,5,229900,0.531318496477175,0.177214300207634,0.00290859455784682
3078,5,230375,0.512059535913489,0.177400569958151,0.00413579492852799
3079,5,230512,0.502654085634097,0.178262183870772,0.0050774690500915
3080,5,232888,0.349613127085699,0.178545957647105,0.0510040806132644
3081,5,234489,0.390408027303085,0.178905762424945,0.0297536049392127
3082,5,234669,0.347646406198201,0.178864693415177,0.0527347509685176
3083,5,237047,0.405717948190254,0.178677032955313,0.0237684631008098
3084,5,238069,0.441316472674278,0.179077939474016,0.0142007272313613
3085,5,239147,0.346302012917141,0.181052610703949,0.0565935128965621
3086,5,240361,0.392798406760463,0.178801854825793,0.0286816547963944
3087,5,241166,0.397117640582927,0.178416879527982,0.0266595940496961
3088,5,241225,0.339278511615067,0.178545603875853,0.0582169094179624
3089,5,241909,0.735803577095079,0.398283172096377,0.0655201808057698
3090,5,241984,0.375194180917672,0.179079923080587,0.0368723569532922
3091,5,242244,0.363621264384419,0.178389920807598,0.0422597125186296
3092,5,242428,0.405446083087856,0.177873144170569,0.023238892920168
3093,5,243584,0.3648199802125,0.178869365579355,0.0421354570221937
3094,5,243791,0.72013733596926,1.08510893045476,0.507344708129275
3095,5,245951,0.361102350852287,0.178126649552409,0.0433907000249624
3096,5,246143,0.367260140239098,0.178354596693633,0.0402122930172292
3097,5,246282,0.385418740654041,0.178237493421995,0.0312594254656307
3098,5,246808,0.437911679216043,0.181306228022049,0.016229026290312
3099,5,249350,0.459112199251907,0.184802913137237,0.0134424155480875
3100,5,249522,0.714533848837474,0.356807137723128,0.0459870784574526
3101,5,249753,0.165814443962805,0.298990313003336,0.579532258292715
3102,5,249909,0.397966098910892,0.198775180920651,0.0460395432717618
3103,5,249937,0.707683350273865,0.823487038559451,0.390717419748117
3104,5,251602,0.488668048923116,0.180726109356143,0.00718451907311165
3105,5,251756,0.436410977369521,0.179244290712283,0.0153978591290058
3106,5,251866,0.436075263201957,0.178006225244239,0.0147796737931197
3107,5,253670,0.388759464892223,0.180777154534024,0.0321950622633678
3108,5,253825,0.42667622179675,0.197177158631618,0.0311404867271225
3109,5,254385,0.369733679245585,0.17866914815352,0.039238029343573
3110,5,258078,0.332612893019365,0.19028353842931,0.0813359176816764
3111,5,258177,-0.066855745588013,0.247432190641397,0.787165633924778
3112,5,259743,0.337865851320125,0.261148282360332,0.196590697631138
3113,5,260512,0.297144270113999,0.180602863298263,0.100799908784614
3114,5,260909,0.289380501190648,0.179397088529647,0.107622349817416
3115,5,261182,0.259287283528949,0.180520163214532,0.151792888661813
3116,5,261798,0.28052017907233,0.178834282950561,0.117636154942827
3117,5,262671,0.266789217103533,0.180917045196936,0.141198099756007
3118,5,264790,0.318167007276524,0.179924789858779,0.0778688441153433
3119,5,265651,0.301506227858166,0.178525127128519,0.0921268747600638
3120,5,266244,0.348451055534886,0.183013994172794,0.0577284802754233
3121,5,266246,2.53270638646381,1.07738518202644,0.0192831613806376
3122,5,266246,0.362172574117602,0.188877383562036,0.0559810638648687
3123,5,268009,0.435798916220813,0.177965376866398,0.0148196792861996
3124,5,268019,0.435798916220813,0.177965376866398,0.0148196792861996
3125,5,268219,0.41647307020364,0.190627757106828,0.0295647079413362
3126,5,268236,0.485433498411871,0.187686585815742,0.0100979770093263
3127,5,268374,0.480294745112401,0.216315753403769,0.0270301391898083
3128,5,269900,0.530154372689907,0.178966784345337,0.00326037104859817
3129,5,271971,0.473635810855507,0.178417780449403,0.00829867960439324
3130,5,272558,0.374477229615379,0.187006602650385,0.0459974329849508
3131,5,272598,0.501069571236143,0.177794629056531,0.00510066936946737
3132,5,272758,0.504591259628703,0.177492637389378,0.00473079619718209
3133,5,273551,0.49493577973429,0.178555360311708,0.00586861215443623
3134,5,274156,0.606442252793643,0.189078533078871,0.00146210312035407
3135,5,274156,-0.0351485598940898,0.72170868697723,0.961184431579239
3136,5,274280,0.526716846212477,0.179185650959081,0.00350384644947118
3137,5,274601,0.469434549820867,0.178358323106112,0.00886164306229528
3138,5,277836,0.468428299440005,0.1782851265224,0.00897902506122403
3139,5,279640,0.504952155054286,0.178162752871731,0.0048580439737873
3140,5,279872,0.459127638430967,0.187793598532714,0.0149794497637086
3141,5,283807,0.479935831347535,0.177925288778331,0.00732364897867958
3142,5,284696,0.496496656584215,0.18033419740745,0.00620669871740195
3143,5,285154,0.4067446313811,0.186825395797067,0.0301322508167782
3144,5,290040,0.503508657835141,0.408752649104848,0.218837199641603
3145,5,290044,0.324596303412867,0.410736672874877,0.429895792254978
3146,5,290243,0.384693538676078,0.180305841953457,0.0335677222381684
3147,5,290932,0.345019659086965,0.185333156132242,0.0634877823689509
3148,5,293310,0.234783878317135,0.17952856354599,0.191798952285225
3149,5,293706,0.230788105273314,0.178993105171864,0.198114133442168
3150,5,298831,0.303371763097231,0.184838030961967,0.101629020762608
3151,5,302362,0.138692888534034,0.182100192907998,0.446789660915915
3152,5,304779,0.147420846069293,0.179420754114954,0.411831400303938
3153,5,308710,0.222487771293808,0.182564085711674,0.223778287671178
3154,5,309654,0.291169215312537,0.178786057807939,0.10429189702019
3155,5,309985,0.264945483770574,0.179466797137889,0.140756865635104
3156,5,310175,0.273291451735044,0.180499483279106,0.130899262433104
3157,5,312612,-0.112431253636972,0.180707527180137,0.534230100687126
3158,5,313206,-0.0910172648814907,0.179213263235529,0.611860821476716
3159,5,313702,-0.118257878224699,0.180148668476172,0.511964866828414
3160,5,314857,-0.0902794722777263,0.17960023124417,0.615510443300306
3161,5,315976,-0.0172465295309165,0.181739061946712,0.924450318867346
3162,5,317740,0.027466647351401,0.180287037395341,0.878998292170405
3163,5,318831,0.0176101235569279,0.215406639779732,0.934889522080269
3164,5,320971,0.108812862696572,0.181416093672795,0.549026213037255
3165,5,321654,0.152727005022329,0.182103937602347,0.402216228530893
3166,5,324331,0.0360850858682664,0.183089027472102,0.843870241922637
3167,5,328525,0.282670604677969,0.179509069652516,0.116224476791292
3168,5,335406,0.423416755416308,0.178511847021754,0.0182313944452944
3169,5,335771,0.342261585696959,0.178486887388073,0.0559719306003092
3170,5,336687,0.197979240486931,0.179053501635496,0.269609912473893
3171,5,341045,0.204670598243442,0.181037982986574,0.259016484175212
3172,5,341262,0.164875935272072,0.179843080224222,0.359885591946047
3173,5,342707,0.179988488117372,0.179107285413476,0.315623730928518
3174,5,342848,0.111073466537897,0.18090683257372,0.539622956678022
3175,5,343502,0.11990535221263,0.180548070366885,0.507047877430388
3176,5,343588,0.12147439548814,0.179416345813881,0.498815697675189
3177,5,346773,0.0866886444772908,0.183221342537105,0.63640846505739
3178,5,349449,0.0940272123339221,0.180777792589392,0.603301858124396
