SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1554,4,276015,0.0514631416266644,0.135219502932124,0.703736691436766
1555,4,276066,0.0587621109772899,0.135743242053949,0.665357880480294
1556,4,276194,0.0697424585316676,0.136121872283888,0.608724347581424
1557,4,276201,0.0496415667924897,0.135945917542028,0.715213100200374
1558,4,276375,0.0719036577506524,0.135439883880014,0.5958289680398
1559,4,276645,0.0757006977973225,0.135473288151451,0.576661460573587
1560,4,276806,0.0634397232930506,0.137421252444728,0.644620846652514
1561,4,276820,0.0822358400654475,0.137313398895817,0.549629304436682
1562,4,276934,0.0685192891131846,0.134906274345217,0.611838644350942
1563,4,277129,0.0558213337868525,0.13525690392186,0.680072586509491
1564,4,277137,0.0766555270921743,0.135471767148701,0.571861140618416
1565,4,277249,0.0717154258646806,0.135771706413225,0.597688280403964
1566,4,277276,0.061160932100204,0.135106268299312,0.651051798966918
1567,4,277639,0.0413597138149141,0.135371549070349,0.760144610104294
1568,4,277649,0.0459316606393131,0.134881748210666,0.733657884073378
1569,4,277971,0.04412668198043,0.135269143815951,0.744455794516369
1570,4,278164,0.0243676674538953,0.135672288788327,0.857564306767467
1571,4,278914,0.065126479521578,0.135698827375763,0.631571571358187
1572,4,278971,0.0729976284101603,0.13591827379592,0.59155760937506
1573,4,279037,0.0372078702170547,0.135479469062614,0.783754688727532
1574,4,280703,0.0149474220431752,0.135250322344122,0.912062395741527
1575,4,280859,0.0167729352989311,0.135945537606605,0.901876558252927
1576,4,280934,-0.0175701444528454,0.135822131573107,0.8971453460278
1577,4,282594,-0.0775515459132469,0.134543647004565,0.564709229494281
1578,4,282713,-0.0477880380227905,0.135064255576127,0.723687215677339
1579,4,283570,-0.0574315927381424,0.134393040312248,0.669391867353712
1580,4,283830,-0.0609326090479407,0.135510751821129,0.653237740474994
1581,4,285234,0.00322922449027271,0.135747367219236,0.981034764715744
1582,4,285372,-0.32671246028308,0.293820267098225,0.266917804759198
1583,4,285568,-0.039140341040142,0.134252285518329,0.770807152596594
1584,4,287068,-0.0528356838973089,0.133988315524913,0.693575142348885
1585,4,289558,-0.147923521726022,0.13917143748781,0.288559740555851
1586,4,289573,-0.154565980313216,0.140335520626598,0.271471672242229
1587,4,289631,-0.0380981017351185,0.137501292682191,0.781885080295642
1588,4,289647,-0.0477334040839114,0.136181977933709,0.726163626238429
1589,4,290003,-0.0809164832705276,0.134906218774305,0.549025656774808
1590,4,290096,-0.0902201456579479,0.134566197162347,0.503008226095781
1591,4,291044,-0.0694945712621953,0.134769335221097,0.606417722858041
1592,4,291531,-0.0839643621170017,0.134961343778077,0.534253819425391
1593,4,292625,-0.149317974417874,0.137078037189718,0.276768321426638
1594,4,292985,-0.131437975173759,0.135345970354451,0.33215053586805
1595,4,293190,-0.0995407805070307,0.134611848365252,0.460115998303608
1596,4,293625,-0.116152528462405,0.134394367020802,0.388028487270768
1597,4,294073,-0.072100542700448,0.134051573871713,0.591014882433181
1598,4,294288,-0.0993434798688742,0.135101563533034,0.46263019186471
1599,4,294760,-0.0798209240088973,0.135834738775369,0.557154609815451
1600,4,297290,-0.109121814422864,0.135210434214706,0.420180114157053
1601,4,297499,-0.108532591395159,0.136881198132887,0.428370840127415
1602,4,297638,-0.0863050991651315,0.136302427802681,0.527020693917291
1603,4,297848,-0.126391423362989,0.1341890987261,0.346892889835068
1604,4,298091,-0.120495000918207,0.134882932892944,0.372288969041491
1605,4,299599,-0.173471369853798,0.135999021582074,0.202959063903113
1606,4,300038,0.0433687298165264,0.29243342875365,0.882188393280544
1607,4,300148,-0.11229129854003,0.135619133518944,0.408235536317294
1608,4,302333,0.0889469101241107,0.226438198245596,0.694697822828183
1609,4,302334,-0.0427578603333771,0.218435345361034,0.844921552224516
1610,4,302346,0.289852815186125,0.280653772245394,0.302415220424751
1611,4,302347,0.111393764924077,0.294285841764843,0.705270145484298
1612,4,302611,-0.124501175577597,0.134267571255592,0.354424225657417
1613,4,303009,0.0507981328724751,0.173841846780821,0.770298578917004
1614,4,303011,-0.0916366483645956,0.13572457332513,0.500012156065973
1615,4,304549,-0.114111370481381,0.134567295453545,0.39701959983051
1616,4,307387,-0.0819699717930159,0.136697460884592,0.549127429544861
1617,4,308154,-0.0223216440663346,0.135352713728512,0.869105565426153
1618,4,311231,-0.134151675457621,0.133700937447712,0.316369062959517
1619,4,311787,-0.202656156854617,0.134064883392686,0.131523340496897
1620,4,312488,-0.155152669741072,0.135951783531281,0.254546554798937
1621,4,312611,-0.152834565580321,0.134583059946787,0.256888085501606
1622,4,314015,-0.123848966204722,0.134487188554617,0.357732658494832
1623,4,314192,-0.0256667000345772,0.151652459601122,0.865699428131605
1624,4,315072,-0.177629610923411,0.149123503403224,0.23439197758463
1625,4,320017,-0.0448232182309746,0.136184779490413,0.742248613805085
1626,4,320510,-0.0320777931670094,0.134979232740815,0.812290563092117
1627,4,328073,-0.0508320181170009,0.134782197834213,0.706294757356551
1628,4,331098,0.000847717858486696,0.140385750962652,0.995185422920727
1629,4,336922,-0.135863653160021,0.134275812575993,0.312314662148816
1630,4,340555,-0.151285728319735,0.140030969260294,0.280713522984436
1631,4,351322,-0.0813724297957849,0.134332464586435,0.545067387261892
1632,4,353020,-0.0841288548930769,0.133942998693825,0.530348197459762
1633,4,355411,-0.216049784950145,0.152700768804013,0.157991863540189
1634,4,355467,-0.108877109726622,0.29532197698888,0.712592810548382
1635,4,355569,-0.194525576218139,0.271453325264949,0.474089952982717
1636,4,356055,-0.246616903517738,0.134136456075212,0.0668209891374787
1637,4,356492,-0.151102059969569,0.134463993045644,0.261888560698072
1638,4,356541,-0.149347395954758,0.134235239313147,0.266646090642034
1639,4,356853,-0.125573837602489,0.13693136221614,0.359738976376639
1640,4,356935,-0.151557925063813,0.140223066646917,0.280508602605919
1641,4,357632,-0.198067710342588,0.134261071573481,0.141038567320745
1642,4,357802,-0.194874892478661,0.13451320778394,0.148297423873795
1643,4,362032,-0.142152723831233,0.134439113493195,0.291062967429387
1644,4,362199,-0.170564055037231,0.135562356486008,0.209152350553709
1645,4,362266,-0.130201090818464,0.138187692050105,0.34673221438883
1646,4,363194,-0.129647172732053,0.134308158085412,0.335057237428103
1647,4,364690,-0.148473335804805,0.137543037406547,0.281116065130815
1648,4,368078,-0.0903451656988646,0.133830343549464,0.500071718376452
1649,4,368457,-0.0870603466278368,0.135905836736472,0.522202671614495
1650,4,369171,-0.10620014255442,0.137695155458739,0.441062863617375
1651,4,369403,-0.0833255525821817,0.135095416562944,0.537770590396078
1652,4,370869,-0.244435297425865,0.233595174698118,0.296089784864764
1653,4,370874,-0.0763750589629209,0.150273501578297,0.611602239958523
1654,4,370948,0.0236727566264029,0.160461878572945,0.882798835630553
1655,4,370964,0.52167006971812,0.523680265330226,0.319854078329921
1656,4,372110,-0.0320045988986573,0.135408097471805,0.813293047430477
1657,4,375648,0.0954913683354914,0.138473956163388,0.490900066242878
1658,4,375688,-0.0113355796295535,0.13697580231298,0.934092403019488
1659,4,376511,-0.032652098011569,0.135077023389826,0.809130150357081
1660,4,378801,0.0310497385071026,0.143120025931329,0.828373464561102
1661,4,380252,-0.0218623301177867,0.134779646767534,0.871234908142484
1662,4,382176,-0.0569614688791419,0.134785991406874,0.6728395097319
1663,4,383443,-0.0095877103161234,0.13694466487816,0.944224098813472
1664,4,383482,-0.0116028778456529,0.172807697292309,0.946505641448358
1665,4,383485,-0.0301738051570788,0.173676131777364,0.862172490310358
1666,4,383639,-0.0223018369811161,0.267957123565404,0.933716530345332
1667,4,383641,0.00890689241222198,0.26789192620208,0.973495547669061
1668,4,383644,-0.0223018369811161,0.267957123565404,0.933716530345332
1669,4,383646,-0.0223018369811161,0.267957123565404,0.933716530345332
1670,4,383666,0.103842798195716,0.267650178001299,0.6982650171594
1671,4,383669,0.103842798195716,0.267650178001299,0.6982650171594
1672,4,383671,0.0863050582194127,0.26766782531368,0.747315231517396
1673,4,383673,0.0529625509726017,0.26766718299366,0.843262875319772
1674,4,383681,0.0499459305139567,0.267643619428918,0.8520708287324
1675,4,383923,-0.103778093416434,0.309302330409639,0.737429798182581
1676,4,383923,-0.218892267628611,0.357709734869079,0.540979937418742
1677,4,384094,-0.0476368844795952,0.134535001931323,0.723486263406693
1678,4,384191,-0.0172251847056698,0.145711531904326,0.905965108312425
1679,4,384602,-0.0181132718459927,0.134427534908566,0.892891265550782
1680,4,384607,-0.0181132718459927,0.134427534908566,0.892891265550782
1681,4,388305,-0.0343428078418302,0.134434533252439,0.798515686641993
1682,4,388542,-0.0558376880857543,0.135386196178639,0.680272695188682
1683,4,390389,0.0271878358605838,0.15478104361528,0.860666866218317
1684,4,390909,-0.105530027225897,0.134321057410902,0.432596577207269
1685,4,397927,-0.00858537069188148,0.137141053247414,0.950118482298095
1686,4,400669,0.0266819609782418,0.153336216868013,0.861957730322745
1687,4,400864,-0.103047713157115,0.167973255953006,0.539956139272451
1688,4,404981,0.118278263119634,0.134865818762628,0.381079303259794
1689,4,405202,0.289415091625452,0.274027465515328,0.291620320457897
1690,4,405368,0.115263076353749,0.13753812543362,0.402572755028835
1691,4,408981,0.129131854998359,0.135605204657509,0.341615052816756
1692,4,411785,-0.17367382628267,0.267522374136692,0.516635372573869
1693,4,413029,0.0561027373531738,0.138266484964356,0.685166226024311
1694,4,413957,-0.0312838033813564,0.136195496515284,0.818459656710959
1695,4,414243,-0.0157991889434922,0.135863384490385,0.907490961199061
1696,4,415928,0.000877247733517938,0.134335298031084,0.994793312601195
1697,4,419709,0.0203367205797528,0.13469672526887,0.880076509230567
1698,4,420255,0.029096236240863,0.134692171799841,0.829096736500812
1699,4,421542,0.0245794126887395,0.134623035708218,0.855232744623957
1700,4,422070,0.058463825544622,0.135064244005617,0.665381272853605
1701,4,422545,0.0531222303728563,0.134755010771459,0.693661536585816
1702,4,425689,0.078465587013865,0.134890923864799,0.561142360854686
1703,4,425858,0.0823643670267222,0.135708480857768,0.54429329986568
1704,4,427105,0.118685017898795,0.211671619075877,0.575355386456872
1705,4,428805,-0.184552038303602,0.286883023043677,0.520446699277398
1706,4,428805,0.301137038971452,0.273584303967401,0.271772804725227
1707,4,428826,0.11028912676307,0.138672035562992,0.426959797201646
1708,4,428861,0.0667872743525429,0.135631913500993,0.622731664454845
1709,4,433301,-0.00749186995806972,0.13569979156202,0.956003074088989
1710,4,433554,-0.0192094554038403,0.135490084834348,0.887336577987103
1711,4,434256,0.0296011920513767,0.135770126880049,0.827536127103989
1712,4,434351,0.0310127228059979,0.135593003148483,0.819219617336084
1713,4,435289,-0.357918221069934,0.240554914655633,0.137673765028706
1714,4,435291,-0.357918221069934,0.240554914655633,0.137673765028706
1715,4,442926,-0.0544329214124475,0.136055430471882,0.689340317697631
1716,4,444482,0.0511417370026424,0.202015207565963,0.800293596863625
1717,4,445208,-0.0680161394621479,0.136351768624437,0.618210949806199
1718,4,446835,-0.0298250988061119,0.140109655322357,0.831551480772396
1719,4,449745,-0.549599906301601,0.514176791677791,0.285848325418622
1720,4,449788,0.0251931722899776,0.301824629535975,0.933525484947864
1721,4,450801,-0.0413424923081476,0.136753846172466,0.762591365778116
1722,4,451837,-0.0846241311331259,0.136972958560537,0.537094777926221
1723,4,452907,-0.63540788007824,0.488699020965701,0.194379715682703
1724,4,452907,-0.199823964823391,0.283482111859997,0.481342942951174
1725,4,454081,-0.0832376037411311,0.137166438347796,0.544349502485712
1726,4,454191,-0.0754633314913076,0.13791230830193,0.584598466320572
1727,4,454676,-0.0798719261011656,0.137172107137666,0.560752984427931
1728,4,454817,-0.0760760167745285,0.137799831803571,0.581245450699906
1729,4,454913,-0.0619668530532858,0.13760450130508,0.652752002038863
1730,4,455054,-0.102565549180229,0.148561166239214,0.490400921325314
1731,4,455170,-0.0543339889234009,0.137294789104171,0.692530815154659
1732,4,458042,-0.0336593070146332,0.136487114980397,0.805352167452589
1733,4,458282,-0.00912710776265158,0.139304202858713,0.947797664231749
1734,4,458401,-0.016309540118935,0.137856575671744,0.905890885370369
1735,4,461656,-0.0386831203897053,0.13675605041987,0.777448248898621
1736,4,461812,-0.0362808817997451,0.136075884845021,0.789915569408047
1737,4,462685,-0.0344041467747502,0.136473219398855,0.801114739994249
1738,4,463276,-0.0212770222320524,0.136214253084763,0.875962608302431
1739,4,463970,-0.0404437393086798,0.136731072265845,0.767564071561858
1740,4,464078,-0.0224923031744479,0.136493622150157,0.869206369150319
1741,4,464336,-0.0410031370999775,0.136231389399872,0.763605752879952
1742,4,464368,-0.0383923592723563,0.136506982403526,0.778684731495069
1743,4,466223,-0.0585513223933398,0.137011555748562,0.66938798082755
1744,4,466334,-0.0566577732486111,0.137084926205541,0.679634720835509
1745,4,471707,-0.0913050976892527,0.147762177709628,0.53702699330536
1746,4,472549,-0.390485028165887,0.6280775503256,0.534530809268808
1747,4,472918,-0.012652350549297,0.137778530730848,0.926884344470782
1748,4,473492,-0.0250711709511418,0.136222392147421,0.854083135472872
1749,4,473912,-0.0150499561241573,0.136613663670578,0.912341633761013
1750,4,474265,-0.015984855597748,0.136100178767252,0.906570903251314
1751,4,474320,-0.0222156181456257,0.137011453813954,0.871285038846595
1752,4,474321,-0.0222156181456257,0.137011453813954,0.871285038846595
1753,4,474625,-0.020449088614243,0.136494532633172,0.88099520909338
1754,4,474628,-0.0116278167333073,0.136883498291391,0.932351832308819
1755,4,476164,-0.0090026344778853,0.139377712499084,0.948535706201797
1756,4,476181,-0.0227447275869992,0.138787429300306,0.869918019782423
1757,4,476291,0.0913827394143572,0.152357111408483,0.549028954945679
1758,4,476833,-0.0449953736197142,0.137005769707239,0.742789189728174
1759,4,478092,-0.0518099012669122,0.136061644799078,0.703593650508707
1760,4,479557,-0.0500175973712496,0.136222858167711,0.71370867088328
1761,4,480076,0.0387350563663456,0.136469931772634,0.776702599105989
1762,4,481074,0.0213155281493014,0.136224203578382,0.875748964915627
1763,4,482472,0.4885859338582,0.20155472641532,0.0158487168559444
1764,4,482653,0.204714849003028,0.143568201009368,0.154779001365067
1765,4,484100,0.15823405598882,0.145082719355509,0.276172068793726
1766,4,485199,0.0688022392591274,0.136473153972575,0.614474092549932
1767,4,485454,0.0804549452442238,0.136768462240819,0.556736265369456
1768,4,487562,0.102343758113111,0.137720644165102,0.457899816389649
1769,4,487957,0.134148427203568,0.141340337883225,0.343210753540868
1770,4,491790,0.0587620865085292,0.138141806321855,0.670822445727581
1771,4,492455,0.0960828776510247,0.143130815448486,0.502472198602088
1772,4,493748,0.0954592705731816,0.139173272641914,0.493224934450074
1773,4,495614,0.0337507411001605,0.137754716051744,0.806594099248549
1774,4,497124,0.0300761261091382,0.137276217534779,0.826704976196806
1775,4,497529,0.0290510462569702,0.13788164106337,0.833246427951234
1776,4,498734,0.0490759258595748,0.137378763285005,0.721132496130246
1777,4,499794,0.049674579672276,0.137175135550759,0.717475125110321
1778,4,501469,0.0391153159230095,0.137590585879,0.776356572561497
1779,4,504047,0.123630050027478,0.139191070183979,0.375035890837575
1780,4,504419,0.0785390376148594,0.137347951160303,0.567804251632817
1781,4,512749,0.301768305168831,0.137867309664741,0.0292636810793743
1782,4,513467,0.14234603302798,0.290487923165704,0.624421375368665
1783,4,513607,0.569300029114991,0.265936150991658,0.0329796492689771
1784,4,520430,0.765503360670866,0.264588589778054,0.00405030624940119
1785,4,520552,0.562077910358703,0.269998358377418,0.0380823354177608
1786,4,520560,0.604103924869172,0.270594139155869,0.0262080144167136
1787,4,520563,0.601931812606193,0.270607851394496,0.026755531329591
1788,4,520565,0.622446635572548,0.270182099315336,0.0218139821276988
1789,4,520568,0.577985187738228,0.27046176238416,0.0332823414420792
1790,4,520602,0.450921051006485,0.269824593119284,0.0955755981104152
1791,4,520645,0.544167733232312,0.268248741806643,0.0432499614940281
1792,4,520646,0.544167733232312,0.268248741806643,0.0432499614940281
1793,4,520657,0.511362441949462,0.268630660253531,0.0577767577292823
1794,4,520665,0.468689894280148,0.269059179335478,0.0823867322585899
1795,4,521148,0.287231141153146,0.138655873153217,0.0390343689132095
1796,4,523964,0.251911687971216,0.136177007671682,0.065165830737261
1797,4,537994,-0.0687970310859232,0.592857620598534,0.907684376748774
1798,4,538009,0.139726604293649,0.54805634138362,0.798910692529204
1799,4,538030,0.464919719441061,0.377132176510123,0.218479492812852
1800,4,538039,0.464919719441061,0.377132176510123,0.218479492812852
1801,4,538042,0.0924706486724425,0.36828634151855,0.801895590788127
1802,4,538051,0.115694018482912,0.359423589461364,0.747728329691856
1803,4,538054,0.267994175441119,0.362266811580045,0.459931154820717
1804,4,538057,0.181644803820407,0.358171312082972,0.612369719937544
1805,4,538066,0.127641044580031,0.336670095857057,0.704820795011839
1806,4,538069,0.0546009764371083,0.324689681250772,0.866550903771541
1807,4,538120,-0.681013565111476,0.383913674345317,0.0769463889188266
1808,4,538141,-0.424286669753865,0.331044288595846,0.200802660267332
1809,4,538174,0.00759213433278365,0.212203674194255,0.971479931388328
1810,4,538183,0.201524827324872,0.209973371806135,0.337831049656155
1811,4,538198,0.347868708890344,0.277049450959113,0.210084415044799
1812,4,538201,0.292495706796592,0.276790228721036,0.291352251481017
1813,4,538202,0.302544392217284,0.277200125706529,0.275828319290607
1814,4,538243,0.230757205130304,0.273832220193346,0.399969313412803
1815,4,538249,0.328367172611344,0.275422130920635,0.233970998437828
1816,4,538279,0.351813614797761,0.275340102858841,0.202180045093458
1817,4,538282,0.374500842314331,0.275662448099222,0.175157169580517
1818,4,538285,0.374500842314331,0.275662448099222,0.175157169580517
1819,4,538294,0.374500842314331,0.275662448099222,0.175157169580517
1820,4,538297,0.351813614797761,0.275340102858841,0.202180045093458
1821,4,538318,0.413613257731202,0.275096654114817,0.133599167523806
1822,4,538326,0.409440601187272,0.274332487262311,0.13646189744098
1823,4,538332,0.369638340539808,0.275273940910419,0.180198947563173
1824,4,538337,0.346237194495998,0.276614512689081,0.211509557316817
1825,4,538341,0.30880396876907,0.275893014107906,0.263777968737607
1826,4,538343,0.379459291781147,0.275643238112532,0.169498563195706
1827,4,538354,0.410030941014282,0.276808479713003,0.139423941434875
1828,4,538357,0.410030941014282,0.276808479713003,0.139423941434875
1829,4,538359,0.0503612368012697,0.166898815696722,0.763022533087608
1830,4,538369,0.0664140779441663,0.158975781156909,0.676374956087067
1831,4,538384,0.133041887944346,0.149403022698328,0.373809374617269
1832,4,538866,0.165990681789249,0.13992203253691,0.236298361588439
1833,4,539688,0.318990421051375,0.139645593787065,0.0229478464873199
1834,4,541302,0.246721930228899,0.148922580840208,0.0984660859067202
1835,4,542062,0.317175486690926,0.140679224209654,0.0247708103109945
1836,4,542558,0.22908684311971,0.165663150758594,0.167585794583992
1837,4,544142,-0.095099415069317,0.313195799896098,0.761579499627806
1838,4,544372,0.297479201929105,0.13972974010786,0.0339492756011299
1839,4,546036,0.276506431214013,0.140378943506172,0.0496525891696332
1840,4,546402,0.243845507053251,0.141373978667752,0.0854341482508469
1841,4,546551,0.336193937107543,0.153864672992391,0.0295460363188867
1842,4,547460,0.275847565228972,0.139429806775055,0.0486609445533072
1843,4,547792,0.243332212893478,0.15177775095585,0.109781768246853
1844,4,547875,0.266633858892726,0.142034707096399,0.0613090865462361
1845,4,547876,0.266633858892726,0.142034707096399,0.0613090865462361
1846,4,548101,0.26352099244456,0.13844741585754,0.0578013445658138
1847,4,548356,0.238688109704658,0.13900009199888,0.08682347723825
1848,4,548896,0.274259936562992,0.139445962828965,0.0499912069441827
1849,4,549461,0.253009290283486,0.138265154950007,0.0681103627974492
1850,4,551365,0.231426916004363,0.136522905172244,0.0909286446477208
1851,4,553033,-0.0593151238167772,0.163251121219661,0.716570865029144
1852,4,553181,0.0436366397965755,0.141356427837244,0.757732326708279
1853,4,554056,0.120804859001047,0.136333966666578,0.376169521094455
1854,4,554792,0.0812772866417539,0.136887405300582,0.553057707392453
1855,4,558812,0.108362656245416,0.137690382393339,0.4318085359269
1856,4,559258,0.139774298526145,0.13833234284474,0.312984348611627
1857,4,560213,0.1727229305211,0.139050068599661,0.21500081603892
1858,4,560996,-0.560464664881337,0.310295620060953,0.0717342994481516
1859,4,561118,-0.000469960135924818,0.159987467126462,0.99765789198952
1860,4,562709,0.0251083770438405,0.138223943808471,0.855961680283549
1861,4,563928,0.00628537010579189,0.138395766463394,0.963801477877887
1862,4,564066,0.0390062844349142,0.140134615561669,0.780907688087173
1863,4,565447,0.00104376870151368,0.138310303762701,0.99398302663801
1864,4,567144,0.0807509559361197,0.137699369848131,0.557961809837235
1865,4,567417,0.0770345064349589,0.137513272347693,0.575700485795028
1866,4,567579,0.00937187416643087,0.150047139864916,0.950232237904763
1867,4,568131,0.119622564107007,0.145893766323647,0.412809727141674
1868,4,568131,1.03513591256987,0.579335087728463,0.0748334059059592
1869,4,571075,0.0808034804410476,0.137568815661904,0.557332278059964
1870,4,572183,0.0132946907125604,0.138342132446082,0.92349561683316
1871,4,573409,-0.0131448802618097,0.139032868600187,0.924729779549009
1872,4,574801,0.00563862031537221,0.137343070951993,0.967275256394942
1873,4,575378,0.00625693678293704,0.137457773584779,0.963719390767911
1874,4,575468,0.010015634332587,0.13774936232952,0.94207877393518
1875,4,576298,0.0620731010912583,0.147455220234269,0.674038728572697
1876,4,576324,0.0711502358293656,0.163755238791032,0.664197139810832
1877,4,576408,-0.0103615225286988,0.14522382507945,0.943160689173587
1878,4,576758,0.011107462179778,0.138758664529076,0.936243818990359
1879,4,577415,0.0220478426172761,0.138010690703066,0.873165759187875
1880,4,577658,-0.00405785995073593,0.136835312410002,0.97635890856563
1881,4,577740,0.0063887326917218,0.136399393511037,0.96266849105496
1882,4,578506,0.0180294494814031,0.139909721737508,0.897537955661228
1883,4,578512,0.0180294494814031,0.139909721737508,0.897537955661228
1884,4,579070,-0.00746329920345579,0.137076874074825,0.956610562976055
1885,4,579494,-0.0179443558341252,0.137478760424572,0.896225767430725
1886,4,579699,-0.016053567986638,0.138099498265898,0.90752337632964
1887,4,579809,-0.00615662006354323,0.136955351216595,0.964169805193484
1888,4,579869,-0.0223248191582397,0.137072299564067,0.870714827941063
1889,4,580657,-0.0770649819321689,0.139051921594033,0.57978105798536
1890,4,582525,-0.0515766015590529,0.136807944013738,0.706400098842521
1891,4,584486,-0.0209735085513176,0.138871459798188,0.880039727332279
1892,4,584912,-0.00836537699651818,0.138883447332332,0.952004089652106
1893,4,588662,-0.0586699509455462,0.136610497545062,0.667844082099798
1894,4,589651,-0.166590790733008,0.15961594939558,0.297339509515743
1895,4,590025,-0.0311010628286033,0.137315265280968,0.820948439180116
1896,4,590826,-0.031439605557559,0.13841044946065,0.820440440197744
1897,4,590885,-0.0550414000109412,0.136851297336356,0.687781296182029
1898,4,590984,-0.0130471716902059,0.138100395595576,0.924784657193566
1899,4,591356,-0.0129877907541616,0.138100411452564,0.925125976366057
1900,4,591435,0.000328977597120916,0.138949929485284,0.99811226914492
1901,4,591697,-0.0756547392747697,0.143409502648601,0.598147685805182
1902,4,591983,0.0127350104739348,0.137116415265348,0.926053681832159
1903,4,592527,-0.38569324985864,0.233801778499763,0.0999021771154191
1904,4,592539,0.287121837188389,0.237276266998885,0.227060182851428
1905,4,592839,0.0692194227941831,0.137549015167204,0.615113200427613
1906,4,592980,0.0804858640865014,0.1873460964881,0.667741052687808
1907,4,592981,-0.120004673540876,0.198683546403413,0.546232231748784
1908,4,593354,-0.0915504491815859,0.289806841522684,0.75226388092279
1909,4,593354,-0.0102252160043741,0.205296713617415,0.960304347829512
1910,4,593358,0.00936345698547836,0.160592916133108,0.953538244357241
1911,4,593359,0.00936345698547836,0.160592916133108,0.953538244357241
1912,4,593362,-0.00129177716612094,0.163570372070313,0.993703330150598
1913,4,593676,-0.0318341375753421,0.138389282801678,0.818199167777494
1914,4,594369,0.0125857477607885,0.138399195077017,0.927593424973892
1915,4,597710,-0.0484240874186033,0.138375654276655,0.726587483429228
1916,4,598800,-0.0772298998760519,0.140377738385721,0.582559122765653
1917,4,600513,0.0148181273183259,0.141299088860571,0.91653800982091
1918,4,604043,0.0123148577520071,0.137864638119445,0.928873713667863
1919,4,605641,0.0336301717196035,0.140138562559402,0.810486605565544
1920,4,605918,0.0343357291001645,0.137188440836871,0.802515258624716
1921,4,607042,-0.211617844724389,0.221124241168046,0.339217766257732
1922,4,608349,0.0150552181807815,0.138275548779572,0.913360816062852
1923,4,608355,0.0320925804150238,0.138682736087565,0.817130326692646
1924,4,609905,-0.0489770661718631,0.139657679049654,0.726027348770749
1925,4,610797,-0.0740085590030217,0.138145336752705,0.59248275243729
1926,4,611309,-0.0342559186242148,0.138148997594366,0.804306770161901
1927,4,613791,0.0137274031936128,0.138724068520685,0.921230379694491
1928,4,614738,-0.028875968193353,0.137514491664338,0.833800593464264
1929,4,618428,0.109998408936579,0.138146918208408,0.426426408775686
1930,4,619541,0.110552769186732,0.137764708053475,0.422818023289611
1931,4,620206,0.0930401652328923,0.137739338339131,0.499813104382306
1932,4,620786,0.0839898585973409,0.137083637075708,0.540475423563511
1933,4,621613,0.0263513420424099,0.136361485990564,0.846877281002515
1934,4,621879,-0.0858911083032776,0.199491782420897,0.667058644835917
1935,4,621945,0.0923115551706979,0.139409566011409,0.508300196432598
1936,4,621999,0.0516982189013371,0.14011212411413,0.712365717585852
1937,4,622259,0.0273108003984481,0.136497817815481,0.841531413537316
1938,4,622563,0.0667514984384934,0.136272425301291,0.624552367256987
1939,4,623642,0.00978839376343399,0.138392867634863,0.943653465799991
1940,4,624555,0.0833129182686851,0.137219589583637,0.544141483082615
1941,4,628884,0.0392786107538301,0.150108948544669,0.793730526017708
1942,4,629042,0.0182916585738817,0.139951641718279,0.896087202128451
1943,4,629973,0.0280228771346658,0.13552498364022,0.836306534854764
1944,4,630817,-0.00964582958611437,0.138783560867715,0.94462885317388
1945,4,631409,0.000245209716357775,0.135103324647217,0.998552882193695
1946,4,636237,0.0702526125041129,0.134343857620497,0.601350103712326
1947,4,636347,0.0753066776204253,0.135178079345781,0.577817357740406
1948,4,636391,0.0437463138428076,0.134273719535238,0.744769080997909
1949,4,636810,0.121321541394825,0.135764181928036,0.372134254377649
1950,4,636879,0.112704170830046,0.137049033414957,0.411424982010478
1951,4,637598,0.0489165862937211,0.138069519426114,0.723333446085769
1952,4,638340,0.0636123339971141,0.134076430587262,0.635473619227029
1953,4,639037,-0.0505945814179954,0.133864375981816,0.705691902952052
1954,4,641585,-0.0151291851789114,0.134806944354819,0.910705998688947
1955,4,641978,-0.00272113344048958,0.135194089469417,0.983952949610374
1956,4,642192,-0.0250179419917783,0.135859461531975,0.854004856662759
1957,4,643795,-0.0403520457878571,0.135427900821393,0.765909274459069
1958,4,644586,0.0100034316254051,0.1346507946752,0.940820390338024
1959,4,645245,-0.0043474945298006,0.134738367115404,0.974278002822068
1960,4,645433,-0.802783849855938,0.554877719903187,0.148847008215691
1961,4,654608,-0.43885448960034,0.27856570926277,0.116058182832978
1962,4,657631,-0.220961005619705,0.137204935998179,0.108194539232292
1963,4,660338,-0.177421021220515,0.13548018472265,0.191192433731877
1964,4,663656,-0.158996354748002,0.134408171334649,0.237630341760857
1965,4,664068,-0.163807740713922,0.134418619703703,0.223795112042273
1966,4,664414,-0.168130964443345,0.134268487836222,0.211326099632871
1967,4,664456,-0.162631282507808,0.134988428040629,0.229095554626814
1968,4,665001,-0.159088687654581,0.134928741649608,0.239169532745828
1969,4,665217,-0.226975047216148,0.140845986335566,0.107961808707905
1970,4,667976,-0.224835352387302,0.1600962879499,0.161086216483773
1971,4,667986,-0.149875287766388,0.135314626793755,0.268786163390812
1972,4,667994,-0.118850633732288,0.136186325163801,0.383416534798943
1973,4,668101,-0.137974407487243,0.133890460194038,0.303479878192274
