SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
960,3,57071,0.0954468415760708,0.28942376356144,0.741760050900716
961,3,59518,0.00887721156554749,0.0975107862285626,0.927513832998669
962,3,59758,0.00353995819990663,0.0972206788140969,0.970974764998971
963,3,61460,-0.00626857842789627,0.0978433284729412,0.948952735953589
964,3,61462,-0.00626857842789627,0.0978433284729412,0.948952735953589
965,3,61544,-0.0759283951689775,0.099011031129008,0.443672542878299
966,3,62729,-0.077724963928743,0.0971282031395982,0.424115387894421
967,3,63929,-0.0363894586618514,0.0974447638962523,0.709047554561525
968,3,64656,-0.032988322637789,0.104786003239671,0.753087275025858
969,3,67277,-0.0155301006434257,0.09880631764652,0.875195055534695
970,3,68046,-0.0104775447403808,0.0993649625465213,0.916082551514917
971,3,68178,0.0029799421421654,0.0990754910788529,0.976022250228881
972,3,69265,0.038377776333168,0.100727013686111,0.703426670759022
973,3,72402,-0.0989579713473182,0.10133350771818,0.32945714464833
974,3,72790,-0.0926446178310151,0.101350414754171,0.361287184083825
975,3,74472,-0.0977051858607582,0.104464559781468,0.350275638285971
976,3,75264,-0.105055982958326,0.103435316792456,0.31048294515128
977,3,75503,-0.122298938432663,0.104581052422763,0.243024377440115
978,3,75863,-0.135752803792536,0.105963360495536,0.200989109744553
979,3,76131,-0.160676582586628,0.103949009335055,0.123066997148934
980,3,76147,-0.15908507778023,0.103711784927979,0.125946265864679
981,3,78480,-0.106358923886098,0.109473955703852,0.331941965713393
982,3,79867,-0.298901036674069,0.108596529899405,0.00622162308813483
983,3,80341,-0.304533579523152,0.109304664730292,0.0056227958626939
984,3,80444,-0.303412493888947,0.10969429759403,0.00597364400548179
985,3,82672,-0.225207001261858,0.195018843403626,0.248955057650015
986,3,82706,1.19853810188743,0.822815676914732,0.146107397494993
987,3,84195,-0.322595239227309,0.221073875552315,0.145394054795706
988,3,84421,-0.0368718232692813,0.218006805397492,0.865790063977127
989,3,84495,-0.59182234570277,0.244960205950495,0.0161993125177265
990,3,84735,-0.102989572305861,0.113833609475669,0.366221348559272
991,3,84766,-0.297625023830864,0.132369471297294,0.0251644477630906
992,3,84780,-0.271395457525648,0.123455455133561,0.0285743822679611
993,3,84800,0.0823706776735436,0.314434968039365,0.7935019042041
994,3,84802,0.0309641062890609,0.310891051975616,0.920720071623484
995,3,84803,0.00527804574122115,0.307468323558173,0.986313768925395
996,3,84937,-0.173777765123596,0.194578688611679,0.372413334019362
997,3,90611,-0.574551964354373,0.537226663359539,0.285585197573801
998,3,90716,-0.373653972802998,0.269939555626436,0.167167548390931
999,3,90723,-0.160907019665544,0.187098578945531,0.390366128839211
1000,3,90725,-0.185129241319574,0.188081125125702,0.32563959823857
1001,3,90727,-0.205015456923971,0.186060724407694,0.27126720216415
1002,3,92556,-0.280817111768662,0.110759972935681,0.0116639124265517
1003,3,92671,-0.276802525200461,0.110898018496158,0.0130155346787267
1004,3,92716,-0.236028423856809,0.114137945641795,0.0393753820041026
1005,3,92744,0.127243173443681,0.17384026530179,0.464681968092021
1006,3,95493,-0.106373616782884,0.110739966750354,0.337425326561989
1007,3,96560,-0.129689258528294,0.108459231048245,0.232599864383017
1008,3,98535,-0.0694326963039843,0.106719771766593,0.515723046152909
1009,3,100583,-0.0850197816463019,0.106358915824014,0.424615323822321
1010,3,101685,-0.0738442156983876,0.105296600921675,0.483579589014452
1011,3,101814,-0.0990546030829432,0.10590179985503,0.350250504261855
1012,3,105429,-0.0575422994588964,0.103038250216818,0.576887285996338
1013,3,111179,-0.113046408786944,0.100797706804544,0.262829904823454
1014,3,114371,-0.0849285693847078,0.106447877926286,0.425498659462267
1015,3,114395,-0.129105327799591,0.132377336033225,0.330087900224521
1016,3,114885,-0.105192460931457,0.101404867074632,0.300282266165778
1017,3,118719,-0.0815792279549843,0.100821030068532,0.418974527389584
1018,3,119698,-0.0882298326244874,0.101497080848854,0.385282238544145
1019,3,120341,-0.103645383044564,0.101212171382584,0.306517289884597
1020,3,122628,-0.116445547713223,0.100819460581091,0.248875433644202
1021,3,123478,-0.14417073915381,0.101390162877764,0.155926572179343
1022,3,125079,-0.152483329672381,0.101838589197972,0.135207768934095
1023,3,126125,-0.159274239916015,0.100866334632535,0.115217370558088
1024,3,126954,-0.14351274250758,0.0998523666597878,0.151532955022503
1025,3,130489,-0.0492166440218562,0.173071745105654,0.776292560152574
1026,3,131971,-0.194514952066411,0.0992455722347575,0.0507896886508695
1027,3,134374,-0.183146320012306,0.098147910832485,0.0628671913832027
1028,3,135728,-0.184322152176297,0.0992365978103042,0.0640867419834919
1029,3,135857,-0.178359912249534,0.0983575430532651,0.0706218529604433
1030,3,136159,-0.182559464643863,0.097948934173436,0.0631766082688574
1031,3,136656,-0.202503640490965,0.097932390313578,0.0393878975894666
1032,3,136789,-0.19498881634976,0.0978810502272898,0.0471300469991174
1033,3,137654,-0.228473880331716,0.103289951020608,0.0276088763054861
1034,3,139688,-0.179791863034659,0.098086759897181,0.0676463717006841
1035,3,142872,-0.147386979167306,0.106403655034418,0.166875677698587
1036,3,143226,-0.186550592341786,0.099351407722723,0.0612486438308991
1037,3,143428,-0.173755155868927,0.0992673354707258,0.0809222200477376
1038,3,143912,-0.181253260077328,0.100061833622888,0.070926811339435
1039,3,145017,-0.172732186444516,0.0976370523808729,0.0777363738197334
1040,3,145505,-0.166857631691209,0.0977514265183414,0.0887091361558382
1041,3,146875,-0.147148938524065,0.0993517945452822,0.139474639538158
1042,3,147639,-0.172024019452897,0.0978244486045622,0.0795294451171273
1043,3,147975,-0.173431384231315,0.099356227148583,0.0817590203450474
1044,3,147986,-0.17945557791761,0.0988324798782536,0.0702562250705553
1045,3,148171,-0.136877909101933,0.104466424371684,0.19096068645767
1046,3,148833,-0.17640873243037,0.100786401286219,0.0809314051863243
1047,3,149289,-0.184917397178564,0.098143329825208,0.0603653570865517
1048,3,150845,-0.192029255580122,0.10273874389505,0.0624364066134826
1049,3,151509,-0.171014950162487,0.113877444902652,0.134056792851966
1050,3,151520,-0.24049044966122,0.20407685930189,0.239418675785358
1051,3,151537,-0.20039622020635,0.210311637179838,0.341316196660775
1052,3,151544,-0.141532771145531,0.20991133667549,0.500593522369246
1053,3,151549,-0.165910468488512,0.215136440826918,0.441111872070437
1054,3,151550,-0.0689941355250214,0.216605926626892,0.750276042049117
1055,3,151550,0.0509191004401905,0.403289242748837,0.899598391499957
1056,3,152080,-0.201555924659216,0.10163514153468,0.0481272694608566
1057,3,152269,-0.183305977944939,0.0978850785125272,0.061941030002892
1058,3,153973,-0.0470542662177507,0.196469031198101,0.810857160471812
1059,3,156729,-0.17558546295938,0.0974901108813211,0.0725468755650818
1060,3,158006,-0.125236382998114,0.0978610780456409,0.201478290712319
1061,3,163856,-0.115467174402625,0.0979211487046819,0.239118567835078
1062,3,165283,-0.161289411542548,0.0971286612803903,0.0976867970132124
1063,3,165304,-0.149942720532792,0.0974020522202414,0.124597546426005
1064,3,166390,-0.185471429539777,0.0976785597135115,0.0584068027848729
1065,3,166515,-0.114293065948779,0.100163759655978,0.254617606141607
1066,3,168031,-0.148315040127764,0.0974701022974691,0.128992922475448
1067,3,170404,-0.155106265607903,0.0974644319949991,0.112411509318962
1068,3,177081,-0.112259197249231,0.0983199998811222,0.254321974267815
1069,3,177336,-0.0826011022818489,0.0992692214259963,0.405919692674459
1070,3,178885,-0.116509395049087,0.102066787265333,0.254435025540688
1071,3,181268,-0.131230539910456,0.0982710187234497,0.182607831445115
1072,3,181487,-0.10089250472532,0.10049704033729,0.316097576701672
1073,3,186935,-0.10218247995088,0.0974765575241748,0.295227971541264
1074,3,187346,-0.0943714403603301,0.0977148856158195,0.334813618694795
1075,3,187956,-0.0386097098366014,0.100459059624833,0.700963231635921
1076,3,188758,-0.0387963537273951,0.0975954533347777,0.691222728425415
1077,3,188786,-0.0415164985903895,0.0974822491269894,0.670449172565593
1078,3,188904,-0.033354795785413,0.0976120188632024,0.732774071407801
1079,3,188979,-0.0299952145542599,0.0977224214395847,0.759067732417928
1080,3,189025,-0.0223861745011606,0.097667502583973,0.818839983099177
1081,3,189052,-0.0217945645566347,0.0978370207358182,0.82384803928333
1082,3,189158,-0.0276905684101585,0.0975549878475041,0.776695005083822
1083,3,190765,0.0303107604366485,0.0978274703846892,0.756866259111649
1084,3,195779,0.0609776591108788,0.097681559452551,0.532867003581173
1085,3,196679,0.0656575809692137,0.09800665369473,0.503340509485535
1086,3,196680,0.0600557877541332,0.0981833604298736,0.541150033840281
1087,3,196733,0.0595003191273849,0.0981835272442121,0.544896773585771
1088,3,197297,0.0247728104801678,0.0982803546939321,0.801139301232809
1089,3,198109,0.0293453114572631,0.0972912216810391,0.763116758057898
1090,3,198110,0.0293453114572631,0.0972912216810391,0.763116758057898
1091,3,198164,0.0293453114572631,0.0972912216810391,0.763116758057898
1092,3,198348,0.00537843747171325,0.0976953464546012,0.956127258026019
1093,3,198615,-0.0035004731130468,0.0978570067005795,0.971484930593318
1094,3,201026,-0.00739884927177403,0.196137478628943,0.969930043676613
1095,3,203261,0.0287537466244851,0.0976627798916718,0.768611051056905
1096,3,204854,0.0668402218611764,0.0977081225783623,0.494373160768244
1097,3,204897,0.0378722908465081,0.0979994621174195,0.699393249282033
1098,3,204903,0.0344005306200373,0.0979151993624784,0.725550517732298
1099,3,207966,-0.0718494897280098,0.0969528669519969,0.459139757956152
1100,3,207999,-0.0860977399136638,0.0973600872663232,0.37712392588049
1101,3,208066,-0.10377198549009,0.0992235643961531,0.296350455689852
1102,3,208086,-0.16109575347506,0.101293324497403,0.112642364536019
1103,3,208234,-0.086071394714522,0.0970653225541441,0.375824326487585
1104,3,208660,-0.0718538412731367,0.097607651136376,0.462128504107794
1105,3,208696,-0.0600593642278014,0.0971039304805165,0.536640723349382
1106,3,208702,-0.0685025279645886,0.0972177407799565,0.481505196704135
1107,3,210472,-0.0642002640934766,0.0972437411708932,0.50955639703786
1108,3,210757,-0.0995249420197554,0.0971756302986603,0.306453512796108
1109,3,211348,-0.0171649133579986,0.0969813079949807,0.859616198851855
1110,3,211722,-0.0995079025943255,0.113122396693111,0.379648392590103
1111,3,211881,-0.0326210751981847,0.0969670241813954,0.736758503697806
1112,3,211998,-0.00586532620696124,0.0970460487325515,0.95184052791564
1113,3,212095,0.0785013004820094,0.0976063793481209,0.421785800833931
1114,3,214156,0.013242841116469,0.0970653478105876,0.891557375908932
1115,3,217647,-0.0377247035449343,0.0974750138120696,0.698975195216911
1116,3,218280,-0.437661574532897,0.218964955002768,0.0463991681471764
1117,3,218769,-0.0651454264709676,0.0985578185730605,0.509051868845509
1118,3,219050,-0.0577908489252759,0.0976473324125666,0.554341706720952
1119,3,221006,0.00651657427522126,0.0975113140854156,0.946755746387208
1120,3,221813,-0.013455799982762,0.0973749885622934,0.890172699304349
1121,3,222829,0.0704504020114908,0.097581771248622,0.47079535255515
1122,3,224310,0.062839340669253,0.098557256990686,0.524152492998741
1123,3,224773,-0.384892338198831,0.210133152384152,0.0678447227894102
1124,3,226294,0.0998035241411534,0.097306770776864,0.305754863732698
1125,3,226510,0.0919160829520022,0.0972269000105574,0.345113037427583
1126,3,227816,0.0629607788635075,0.0992265793998446,0.526155609841718
1127,3,228048,0.0725627245591243,0.0974702708416954,0.457093488717148
1128,3,229226,0.0632354904605828,0.102577377419328,0.537984189114925
1129,3,229272,0.116062001552366,0.104604069731256,0.267954223881663
1130,3,229351,0.0844842980409602,0.0975136738729601,0.386868038388536
1131,3,230175,0.0366119789535426,0.0971538275808161,0.706514881355986
1132,3,233663,0.015427199762825,0.097402674752223,0.874243377534449
1133,3,234438,0.0323570779793591,0.0972401264435851,0.739517222915373
1134,3,235617,-0.0186186355945797,0.0975254653552,0.848705462982036
1135,3,237105,-0.0549457882318515,0.0970238425968883,0.571541403259606
1136,3,238714,-0.0443706442260965,0.0969629446869133,0.647518394849697
1137,3,238914,-0.0494730202711525,0.0975042392178831,0.612195566472722
1138,3,241126,-0.0764849595116642,0.0973133159531819,0.432414651831798
1139,3,242447,0.0410853750786407,0.128440905211688,0.749250319658679
1140,3,242578,-0.0160426758093002,0.0976897007611503,0.869651356675977
1141,3,245238,-0.0415404204233109,0.097923818049375,0.671669898206077
1142,3,247158,-0.0444329777065041,0.096953728324032,0.647025712023569
1143,3,247980,-0.230355445279462,0.22156456481895,0.299201858134512
1144,3,248454,-0.0437342684010144,0.0971041640128313,0.652709271934119
1145,3,249311,0.00607196189551876,0.105802485260993,0.954267321529094
1146,3,249928,0.0116201024682592,0.0975153845196352,0.905215005019819
1147,3,251255,-0.0510243561049486,0.0977031774077061,0.601831878697157
1148,3,251274,-0.0600176789576645,0.0976886988137945,0.539362072071322
1149,3,251879,-0.0785284663956824,0.0975853024870257,0.421525156046787
1150,3,251939,-0.0755035974075433,0.0974833229028128,0.439136869688468
1151,3,252801,-0.0704977505857525,0.097463717069609,0.469960459330269
1152,3,253109,-0.0552207057302201,0.0970753477442697,0.569823901946427
1153,3,253118,-0.0717750837699895,0.0970752734763966,0.460170364016132
1154,3,253321,-0.0609783452872927,0.0971881561064231,0.530785862884052
1155,3,253394,-0.036829650942501,0.0975596026187503,0.706022071541627
1156,3,254361,-0.0652672023516805,0.0977275234529354,0.504666553080527
1157,3,254926,-0.0579587205365941,0.0975662121080165,0.552862510173322
1158,3,256359,-0.0609765318346328,0.0976472925490329,0.532730905201479
1159,3,256593,-0.0437131212007822,0.0979925744213437,0.655808577567168
1160,3,256989,-0.072840237300052,0.0974402505027811,0.4552368706489
1161,3,257462,-0.089133353408732,0.0972234534595854,0.359879335590578
1162,3,258273,-0.0751919734148371,0.0973763985451841,0.440525292889437
1163,3,258343,-0.0597705958459008,0.0975631152900616,0.54051205293039
1164,3,258579,-0.0633540748181422,0.0974884574496489,0.516203827027509
1165,3,258768,-0.0846262069312454,0.0977096747666608,0.387024395866875
1166,3,258781,-0.0714802570768384,0.0975407998335709,0.464151999026196
1167,3,258828,-0.0918403508743759,0.0971485954433465,0.345121980356401
1168,3,259020,-0.085336094532656,0.0979991654575676,0.384463952717142
1169,3,259458,-0.0710281046319803,0.0975417355238449,0.466985132553079
1170,3,260010,-0.014146201397508,0.147745073673213,0.923775553594433
1171,3,261281,-0.0789738682715207,0.0974887194985689,0.418438732966143
1172,3,262631,-0.138377261120993,0.0973172743128648,0.155932756708972
1173,3,265059,-0.0751248071094622,0.0977176146106954,0.442529104373486
1174,3,267625,-0.107271287259044,0.0980518964569444,0.274689700601467
1175,3,272925,-0.066854795493497,0.106583443854933,0.530898837318805
1176,3,273446,-0.115586640048412,0.100233957649292,0.249621474279079
1177,3,273631,-0.126126741242827,0.100763205681602,0.211502798462696
1178,3,274530,-0.115769794681732,0.0984148836024667,0.240249957641767
1179,3,274845,-0.0879327672990217,0.0975812612765442,0.368137045287277
1180,3,275765,-0.115854155291757,0.0981408549013067,0.238600790385596
1181,3,278462,-0.0916297551144112,0.0982181345616817,0.35149844145086
1182,3,278675,-0.0969155389985501,0.098388588108671,0.325284851596829
1183,3,278791,-0.129718467108212,0.0988868508834695,0.190444542346683
1184,3,282537,-0.180989646290047,0.0997378354430724,0.0704257852308907
1185,3,284743,-0.150376441573522,0.0985934585563997,0.128100334761483
1186,3,285299,-0.161190789125066,0.0988773735818026,0.10394923585734
1187,3,285659,-0.171560723583274,0.0993654270732634,0.0851209646548133
1188,3,286180,-0.124848295616576,0.101856997221317,0.221120666467916
1189,3,286440,-0.159802826659619,0.103895889606676,0.124918704992399
1190,3,286652,-0.135252939994514,0.10115089162412,0.182037824144339
1191,3,289803,-0.093532133081238,0.0988993330094742,0.344932864568769
1192,3,289856,-0.110172405560798,0.0987851103460847,0.265491957252134
1193,3,289942,-0.110172405560798,0.0987851103460847,0.265491957252134
1194,3,290417,-0.121438037787286,0.0996993694621819,0.224021442395755
1195,3,290527,-0.112034072756439,0.100811235190757,0.267184713409981
1196,3,290957,-0.135992407408002,0.0999048676028756,0.174312755176375
1197,3,290963,-0.121385427123248,0.0999985063367506,0.22560796180767
1198,3,291002,-0.107301977978937,0.100129984788969,0.284619780695413
1199,3,291045,-0.0866902932017649,0.0997621100079914,0.385453900174789
1200,3,291075,-0.0697213690435633,0.0994474337979415,0.48371020101233
1201,3,291159,-0.0677456860289543,0.0998385815676747,0.497866248824797
1202,3,291201,-0.135044567158062,0.105031681458759,0.199372843492367
1203,3,291204,-0.125282065659556,0.105365674775663,0.235230372863205
1204,3,291220,-0.192918982945495,0.195705239589734,0.324924597251654
1205,3,291227,-0.136705569070386,0.196002867130759,0.485969574442393
1206,3,291349,-0.0780935781583668,0.100554538169453,0.437897718670996
1207,3,291388,-0.0608859911965947,0.103272256921925,0.555857631409968
1208,3,291538,-0.0792540898624354,0.193919260255565,0.683010350791081
1209,3,291544,-0.0703817386741931,0.10998642877694,0.522644299440742
1210,3,292662,-0.0307386907098675,0.262907023379421,0.906991140889099
1211,3,292718,-0.35350115684042,0.208161937371748,0.090350733641919
1212,3,293842,-0.0177752138693495,0.113061052901974,0.875163058371012
1213,3,293851,0.0340143801740411,0.113410386073121,0.764412443004253
1214,3,293855,0.0326943705262177,0.111351801418492,0.769225954989626
1215,3,295047,-0.102983355906064,0.100448478471966,0.305954071518708
1216,3,295867,-0.0333936563006293,0.100171088311901,0.739055785736931
1217,3,295972,-0.105367871362055,0.101895360754977,0.301807048344449
1218,3,297295,-0.0740141792867752,0.0987360486047176,0.453984933975516
1219,3,298996,-0.0242083357581284,0.0982435409530037,0.805506950340154
1220,3,299045,-0.0164967873296875,0.0983352212954749,0.866867595368111
1221,3,299460,-0.0355224122378953,0.10170115589085,0.727085658811923
1222,3,299460,0.182166517475073,0.390553874230386,0.641194583783852
1223,3,299701,-0.0114025796952018,0.0988103257202312,0.908194752039732
1224,3,302380,0.0753160377856993,0.098355210551003,0.444333538421643
1225,3,303175,0.151973951837435,0.194199790383484,0.434407265232389
1226,3,304102,-0.233279051773417,0.194991961584556,0.23236208385416
1227,3,304825,-0.170884997321512,0.102516990345462,0.096422344952513
1228,3,304927,-0.222593515929499,0.196905493031857,0.259050507930247
1229,3,305013,-0.136955060864794,0.107941450895765,0.205351888524905
1230,3,305065,-0.160776112519982,0.114357483687788,0.160630998992804
1231,3,306151,0.125382219211767,0.220860774181837,0.570600929691937
1232,3,306441,0.0525458332832074,0.137806548527584,0.703208990990213
1233,3,306783,0.00733613974741154,0.103126908059723,0.943328998781131
1234,3,306993,-0.0153776878699082,0.102432371419842,0.880751520675425
1235,3,307016,-0.058604535523455,0.106328971577013,0.581871002204878
1236,3,307029,0.0184810309458314,0.103199902733435,0.857977683924857
1237,3,307036,0.0209272284507092,0.103879300763423,0.840457163798561
1238,3,307041,0.00853949314595279,0.102636983816582,0.933738928045356
1239,3,307046,0.0827076488046647,0.103017170755521,0.422599896656054
1240,3,307057,0.0204158676751811,0.10171292432085,0.841032735818715
1241,3,307149,-0.00411271142809388,0.116079932474751,0.971756893163059
1242,3,307230,0.193574518035799,0.279261221203112,0.488660885111058
1243,3,307241,0.274385907310407,0.279069347442593,0.326173730305735
1244,3,307244,0.242262537443429,0.276849567653581,0.382131240279777
1245,3,307245,0.242262537443429,0.276849567653581,0.382131240279777
1246,3,308240,-0.206001351199816,0.199987862184428,0.303682738716653
1247,3,311452,0.141139616531069,0.0974463375926641,0.148397608027369
1248,3,312012,-0.0601991545283047,0.178022556496455,0.735447673569753
1249,3,313040,0.110091220775207,0.34435601732735,0.749383561058381
1250,3,315795,0.0129017069580045,0.101930437117963,0.89934992107987
1251,3,316056,0.223763552021241,0.198801959335882,0.261116439997616
1252,3,316065,0.283348984038111,0.198858068336737,0.155075254424567
1253,4,2228,0.0568382394356011,0.141377624497782,0.687904252641867
1254,4,2230,0.0529646465150522,0.141076154509431,0.707563941247569
1255,4,16673,0.048836896868536,0.174731087359586,0.7800267695168
1256,4,18219,-0.125833090880596,0.122117506881772,0.303515417985372
1257,4,18231,-0.0412477856175171,0.224169726318036,0.854117161683577
1258,4,20302,0.17573230487987,0.106606563415851,0.1001563631592
1259,4,21871,0.267292720978814,0.112492307359463,0.018029820505894
1260,4,22141,0.301780820468673,0.112233858856126,0.00750980357421784
1261,4,26389,0.57091502549698,0.227566449093171,0.0125623157520451
1262,4,26950,0.317341192341482,0.117782376975967,0.00739070199701637
1263,4,27059,0.16004376570917,0.121514374816264,0.188667198527284
1264,4,29835,0.177910327245511,0.122994429326602,0.14892688532679
1265,4,32140,0.176907299955645,0.119833660051968,0.140761860917749
1266,4,34142,0.270626400210187,0.139210529588836,0.0526886980643088
1267,4,37106,0.306990268352701,0.155402712858169,0.0489956798752733
1268,4,38160,0.341474023945925,0.168309725819721,0.043224417846171
1269,4,38200,0.302892005249189,0.164403643661019,0.0662598348069956
1270,4,39021,0.262422701057698,0.172674871278609,0.129468871597367
1271,4,43687,0.247957115900595,0.221346551190103,0.26338105294126
1272,4,43708,0.309812065699811,0.222395048308819,0.16447498749688
1273,4,43823,0.151024193528745,0.208377309513683,0.469077469499164
1274,4,43887,-0.00714131733847623,0.213443320783222,0.973328526985101
1275,4,46065,-0.0820097655134022,0.240744045462718,0.733568767127758
1276,4,48267,-0.427647033194226,0.343175742683077,0.213537212492417
1277,4,48617,0.292520913396562,0.344772409136597,0.396764361778881
1278,4,48723,0.0713171369511656,0.36320356746284,0.844444660009886
1279,4,49408,0.304892009190144,0.376876259853325,0.419061418560167
1280,4,49675,-0.000310482779752874,0.322970145172708,0.999233508117063
1281,4,51735,0.074036138633585,0.226961684089178,0.744462219980156
1282,4,51859,-0.0490221814697378,0.224911557864757,0.827584630873315
1283,4,52093,-0.0106343932573383,0.213711111239387,0.960341307055254
1284,4,52141,-0.0607330183883441,0.213687412893676,0.776412799060499
1285,4,53342,0.0439417692722142,0.183319988492932,0.810702092840703
1286,4,55290,-0.0584691887271198,0.174230568018177,0.737383091643256
1287,4,56089,-0.0325558682443705,0.168823794954596,0.847195695442721
1288,4,56962,0.0575142651815161,0.163496852851328,0.725216169125796
1289,4,57719,-0.0277979092499021,0.162671810264739,0.864413368420833
1290,4,60023,0.0556187958852647,0.150475656110727,0.711887361183225
1291,4,60460,0.0624450668705441,0.151494018958034,0.68044675104705
1292,4,61772,0.0218363388394927,0.132825295786689,0.869511185619802
1293,4,62324,0.0834375678823098,0.125197978127557,0.505562022537688
1294,4,65329,-0.0695216657872277,0.11956752721164,0.561313212289095
1295,4,65934,-0.069981388376668,0.120957951365452,0.563255286533799
1296,4,66048,-0.0150953924777206,0.125174206604518,0.904080382857631
1297,4,66159,-0.0790592427013475,0.118883332600491,0.506474895169929
1298,4,66763,-0.0599647047896132,0.119539352332745,0.616239461240876
1299,4,68860,-0.0790796649999457,0.114662933270063,0.490854417843358
1300,4,68911,-0.0655437744367995,0.115552851177995,0.570925914045138
1301,4,69269,-0.0308274690004253,0.114304805030221,0.787552259258042
1302,4,70023,-0.044388662095973,0.113346691319658,0.695576407736128
1303,4,70129,-0.0278993612843821,0.112503417850057,0.804288819595073
1304,4,70552,-0.0678882573778975,0.113345349903582,0.549590044138153
1305,4,71282,-0.0269265335471696,0.114698454448003,0.814531639965532
1306,4,72324,-0.0671513446901584,0.115552815436645,0.56152289548821
1307,4,72434,-0.0367537451381319,0.114690726082937,0.748809557611813
1308,4,72764,-0.0199221767467659,0.112937245354648,0.860080537587781
1309,4,73313,-0.0371153554164574,0.114234751027985,0.74544601075073
1310,4,74160,-0.0509895702891838,0.113792647976235,0.654361720566802
1311,4,76499,-0.0995751243838721,0.109600005196397,0.364217001166696
1312,4,77245,-0.078428775286065,0.110276025981505,0.47742736852907
1313,4,77997,-0.086235673050423,0.108364777695362,0.426688548287305
1314,4,82080,-0.112528561515386,0.105509834971125,0.286916614884739
1315,4,82454,-0.0836562562626896,0.106501258856649,0.432690020797619
1316,4,82701,-0.112120721636821,0.11031837293565,0.310164676990746
1317,4,83418,-0.133778304452691,0.18409311007858,0.467898539800512
1318,4,83420,-0.193665312091144,0.181998416354775,0.288008764784015
1319,4,83425,-0.0587114995426916,0.118059333256073,0.619283575919184
1320,4,83947,-0.107753253388768,0.103898685640734,0.300399474755693
1321,4,84004,-0.101573157015696,0.103964354322234,0.329238294992512
1322,4,84689,-0.0928654473163153,0.103652642135772,0.370901022361565
1323,4,84692,-0.0928654473163153,0.103652642135772,0.370901022361565
1324,4,84897,-0.0927917009350857,0.10398760558568,0.372821681087311
1325,4,85322,-0.0930974974878985,0.103570955039821,0.369331169307129
1326,4,85809,-0.101467014961354,0.103711102487207,0.328565265559197
1327,4,86292,-0.146121681034433,0.10435130441724,0.162305980833045
1328,4,86424,-0.111673617431149,0.103466794140109,0.281182713513984
1329,4,86904,-0.0922110256814116,0.102747993318379,0.370091343271601
1330,4,90193,-0.0766834112048376,0.100425110831175,0.445622830775241
1331,4,90424,-0.0430301823692369,0.0990889313532451,0.664366252763829
1332,4,90554,-0.0394535192686114,0.100202626341652,0.694012662978671
1333,4,92317,-0.0285510157101019,0.100795182046873,0.777145310166993
1334,4,95478,-0.0315282565815276,0.0998106384603702,0.752279725882283
1335,4,96178,-0.0603333022219985,0.0991553251014026,0.543265370140467
1336,4,96325,-0.0535392660285006,0.0993854853128675,0.590431300759552
1337,4,98110,-0.0277915801161324,0.0992892802345312,0.779714226848415
1338,4,98128,-0.0367293113002241,0.0990052474676333,0.710872372877184
1339,4,98837,-0.0475395958605835,0.0992484512642647,0.632238158944997
1340,4,98990,-0.0675358053011347,0.100057775602555,0.50013788561642
1341,4,99543,-0.0607250999324249,0.0994370118504049,0.541798409253182
1342,4,102509,-0.0324490486899352,0.0985109693045011,0.742052289623387
1343,4,102705,-0.00926774167138203,0.0983379040655319,0.924968931201739
1344,4,103444,-0.0182192961385789,0.0985325082191926,0.853408601181803
1345,4,103991,-0.0255930409840104,0.0983297063896986,0.794801238123011
1346,4,105908,0.0436835897477015,0.0984237350795261,0.657436079009069
1347,4,106371,0.0622650140700634,0.097880931451546,0.525103803521074
1348,4,107525,0.0933377690586429,0.0978887126155296,0.340984694589495
1349,4,108510,0.10797519471933,0.0981337424295943,0.271957229425959
1350,4,108791,0.0906215708352795,0.0977852383067842,0.354694292905306
1351,4,111205,0.114383805554891,0.0981576640516523,0.244681597003552
1352,4,112474,0.115077668841853,0.0974833184304384,0.238601898761375
1353,4,112969,0.115194652318834,0.097648477239143,0.238919084142912
1354,4,114992,0.111143087469599,0.0985142361947856,0.260004542514604
1355,4,115453,0.141197517513801,0.0980086233720462,0.150565935552291
1356,4,115541,0.139887137103743,0.0978411809311167,0.153677000629427
1357,4,116018,0.075559078027898,0.0998935312877427,0.449916239875584
1358,4,116782,0.183782883949498,0.0973537113012938,0.059874805028236
1359,4,117170,0.149528558271868,0.0984838979067651,0.129832690791565
1360,4,117432,0.174278324323979,0.0991925822099688,0.0797899671126414
1361,4,121939,0.139403213964152,0.0995336450121859,0.162222953399498
1362,4,121955,0.140427787335202,0.0990850283909775,0.157293223264563
1363,4,122050,0.145297096264884,0.0980919409261971,0.139436321972976
1364,4,122309,0.140357816231645,0.0983980841560616,0.154628541250491
1365,4,122365,0.1615209473243,0.0980200364340861,0.100276085091094
1366,4,122560,0.106243428080242,0.0991620750692203,0.284716227887519
1367,4,122596,0.127208378580668,0.0981965676873062,0.196012822928518
1368,4,122617,0.10698441688835,0.0986955833902618,0.279111770460814
1369,4,123193,0.16134615893252,0.0970725416812131,0.0973765228639921
1370,4,123439,0.168866472073255,0.0979953372930506,0.0857263812329671
1371,4,123976,0.211092763785734,0.0973614984797675,0.0308161112203328
1372,4,126981,0.191566535957956,0.0972021646717834,0.049527084634413
1373,4,127308,0.16093285975354,0.097689411799866,0.100367099919933
