SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1434,4,177633,0.0249943181769781,0.0546039664801083,0.647422196402858
1435,4,177756,0.0199353057627209,0.0546098623269155,0.715293031976306
1436,4,178032,0.0235936945036117,0.0547232434018495,0.666625552704337
1437,4,178058,0.0171314214468945,0.0547974121692992,0.754744913378438
1438,4,178267,0.0191654552748412,0.0555482310900352,0.730282051850881
1439,4,178339,0.00147296501373789,0.0546831103602477,0.978525698533741
1440,4,178489,0.00642102952411228,0.0548930917466004,0.906947684451794
1441,4,178698,-0.00573754571934015,0.055060492728937,0.917066319800907
1442,4,178705,-0.00825297733962094,0.054825157860426,0.880430356805903
1443,4,178974,0.00025209258900305,0.0546201676020411,0.996320083267714
1444,4,179020,0.0041361844408358,0.0546197255966507,0.939679244221624
1445,4,179134,-0.00971584775254347,0.0547173178603237,0.859166929046268
1446,4,179240,-0.0188548718730191,0.0547376205168442,0.730706162384405
1447,4,179480,-0.0262672445647633,0.0548328001566965,0.632204964693141
1448,4,179651,-0.0173569845939415,0.0552883766617948,0.753755460105979
1449,4,179674,-0.0349645437853289,0.0552503670118826,0.527249023796768
1450,4,179696,-0.0394134882420701,0.0554177633215109,0.4774257942531
1451,4,179726,-0.0246782826684876,0.0552050225784187,0.655127791699823
1452,4,179806,-0.0177215887902046,0.055134760940824,0.74807996882993
1453,4,179890,-0.0243073081654803,0.0547450780487429,0.657308118685234
1454,4,180004,-0.0166951734058314,0.0547991082229037,0.760803581179551
1455,4,180086,-0.0266644547094349,0.05448237511393,0.624852372036338
1456,4,180121,-0.0153858629466335,0.0547988793305402,0.779051557919972
1457,4,182380,-0.0429204842720134,0.0551455840273563,0.436906320188836
1458,4,186093,-0.0492582297528625,0.0562777092949396,0.382021786965161
1459,4,188017,-0.0724515577901703,0.0604992349746469,0.231891272607185
1460,4,191790,-0.0494076754169577,0.0559275497208491,0.377609092094305
1461,4,192266,-0.0342981608953686,0.0545311647385054,0.529779159509576
1462,4,192593,-0.0581067522089617,0.0568523438543593,0.30745037742664
1463,4,192793,-0.0509629659167781,0.0562776981123594,0.365785190894006
1464,4,193794,-0.035044740859795,0.0545505954835837,0.521013391481377
1465,4,193943,-0.0395867413819351,0.0544342596550941,0.467561305947584
1466,4,195122,-0.0528823059716462,0.0546879799253062,0.334214927253087
1467,4,195463,-0.0518775574826898,0.0548035209581091,0.344485102373906
1468,4,195795,-0.0285174323804745,0.0545899666030732,0.601724199597314
1469,4,196790,-0.0469791254156217,0.0543831806407144,0.38825471027644
1470,4,198420,-0.00566425115176894,0.0550662912290122,0.918130584850109
1471,4,199642,-0.132427947565672,0.0540370763019824,0.0147429477666994
1472,4,203027,-0.00971102748816465,0.0552343694475717,0.860540142103866
1473,4,204037,-0.00332175441878668,0.05453205107612,0.951462331746309
1474,4,205977,0.000559210372900637,0.0544479274403099,0.991811229554971
1475,4,210685,0.00658770449576096,0.119494850220426,0.956066395034203
1476,4,210795,-0.0306488436377108,0.0669346708378916,0.647311828567007
1477,4,210797,-0.0210939943338555,0.0675402343390701,0.754983679394513
1478,4,210813,-0.0162578121296231,0.0644992482614649,0.801139802058979
1479,4,210833,0.00138375705970473,0.0659524865593686,0.9832725703976
1480,4,211091,1.77888259657531e-05,0.0548352539088215,0.999741345577881
1481,4,211612,-0.0232121276964802,0.0544390746797837,0.670085580652489
1482,4,212428,0.0244736967457207,0.0661345024821578,0.711560129910091
1483,4,212488,0.188731023228884,0.268973243194621,0.483346011662609
1484,4,213169,0.0302123000659877,0.0545782787203827,0.580231098695559
1485,4,213950,0.0274156360057887,0.0544300983855122,0.614796775532818
1486,4,217566,-0.0103050695071643,0.0550617182725021,0.851646718103645
1487,4,218148,0.0400043954097917,0.111048255601577,0.718880608318358
1488,4,218294,-0.0571921959035275,0.0654703111916214,0.382952196790813
1489,4,219124,-0.00506664971657499,0.054930955205746,0.926562306705812
1490,4,220385,-0.0567601483353721,0.111608513192636,0.611375073721397
1491,4,220692,-0.00176915465736074,0.0544259565265132,0.974087129446416
1492,4,221261,-0.00396376756480962,0.055183081993414,0.942778355663521
1493,4,221845,-0.0139961855064448,0.0569315283551593,0.80594708422092
1494,4,222510,-0.0161286388753717,0.054643812014039,0.768045580539917
1495,4,223039,-0.0162987402543833,0.0549441912972245,0.766914502417258
1496,4,223328,-0.00542741358976376,0.0548661185459043,0.921257111250363
1497,4,223356,-0.00956130264125624,0.0547082389836946,0.861361365470577
1498,4,224819,-0.0193158160703202,0.0553343079706116,0.727241233849386
1499,4,224966,-0.00707708300729437,0.0543297201598123,0.896433559309588
1500,4,226825,-0.387772516575066,0.289116788388139,0.180707626214965
1501,4,226863,-0.0139620828100879,0.0661901987050271,0.833056722694739
1502,4,228580,-0.0158018483435103,0.0544896269163082,0.771988523260551
1503,4,232107,0.00581319549643459,0.0557171803290189,0.916963561864123
1504,4,232302,-0.0533846360003148,0.0773907053875975,0.490768906664993
1505,4,232306,-0.0104192623191501,0.109542056509268,0.924276224029437
1506,4,234153,0.0141660805069561,0.054844120199727,0.796328108239368
1507,4,234536,0.0140471559549985,0.0548336682321613,0.797962950458345
1508,4,238194,0.0118750527109049,0.0543675216975223,0.82722668899429
1509,4,242179,0.0219122882964992,0.0554797298325626,0.693110761823591
1510,4,243657,-0.000970636252133228,0.0546071380475707,0.985828473068235
1511,4,248600,-0.0221944238129818,0.0546664882556216,0.684990883661397
1512,4,248779,-0.0194941927828957,0.0549969843720208,0.723206347868436
1513,4,249022,-0.0188285815242065,0.054904833630191,0.731854328571453
1514,4,249864,0.000787505687405973,0.0546036794967027,0.988501288439797
1515,4,250515,0.00452618803984169,0.0548426259572415,0.934271661577889
1516,4,251239,-0.0163299986801304,0.0563725443677313,0.772231129817474
1517,4,251719,0.00405631546171172,0.0544475075406819,0.940655088755459
1518,4,256612,0.140035484853511,0.0911243759875511,0.125250091734348
1519,4,256620,0.148731455269585,0.124524711591975,0.233126171324308
1520,4,256620,-0.0661472942013592,0.115368143856848,0.566767126819656
1521,4,256985,-0.0514085664927072,0.0548735907233189,0.34947394400851
1522,4,257828,-0.0367372134949773,0.0543728777528853,0.499703171066456
1523,4,259994,-0.0460567465424196,0.0552259722198938,0.404862450435992
1524,4,263044,-0.0437568757340385,0.0546056916051654,0.423482884881848
1525,4,264432,-0.0209454364632241,0.0557585320028096,0.707406158551968
1526,4,265022,-0.020520126909778,0.0557363672366665,0.712971582936937
1527,4,267372,0.00652939103005701,0.0554060416855206,0.9062565539277
1528,4,267844,0.0170647879928726,0.0551666185841616,0.75725166702622
1529,4,268855,0.00752367537704213,0.0553907499784914,0.892033814548805
1530,4,270158,0.035962423306233,0.0601563100694192,0.55034582632189
1531,4,270194,-0.00412158056859013,0.109715079423107,0.970054778298105
1532,4,271035,0.0172354977828539,0.056968850494268,0.762416740427309
1533,4,271787,0.0111529124295515,0.0550235142949373,0.839491326218585
1534,4,274059,-0.0295050089498018,0.0552090756988174,0.59338521690758
1535,4,274409,-0.0119077781925255,0.0549248726120279,0.828488519766901
1536,4,274840,0.00730735814575756,0.0555480209991309,0.895414951909135
1537,4,274870,0.0152732211668547,0.0560002650042251,0.78521655471152
1538,4,274922,0.0163471427236838,0.0558169893921598,0.769793312031498
1539,4,274930,0.0164517220546376,0.0558071802334376,0.768323172405843
1540,4,275038,0.00220364008818691,0.0572468259642047,0.969315843200395
1541,4,275108,0.037238075055445,0.0593066502330358,0.530481732661664
1542,4,275111,0.034026906734394,0.0590935517666376,0.565107667395302
1543,4,275180,0.00172568838397713,0.0547900304151149,0.974891468193522
1544,4,275191,0.00178184639571932,0.0548492207657318,0.974102628396665
1545,4,275289,0.00542519321402324,0.0549277701959712,0.921377278232028
1546,4,275562,0.0026737226917124,0.0549283448319324,0.961204587352101
1547,4,275637,0.0174258558101481,0.0551216424380223,0.752087224381117
1548,4,275645,0.0174258558101481,0.0551216424380223,0.752087224381117
1549,4,275715,0.00827995225556433,0.0551629491072608,0.880771537616616
1550,4,275721,0.0153425913938335,0.0549648581549017,0.780305026720234
1551,4,275859,0.00795355326183489,0.0549123469275733,0.884919157292782
1552,4,275865,0.00913313782964575,0.0549687745251291,0.868132942109355
1553,4,275877,0.00913313782964575,0.0549687745251291,0.868132942109355
1554,4,276015,0.00576257949667214,0.0548699787667183,0.916417644900209
1555,4,276066,0.0128918929784595,0.0550824089787598,0.815083883115835
1556,4,276194,0.0129127767696693,0.0552419349623297,0.815314925736915
1557,4,276201,0.00668849155283058,0.055163560776584,0.903563304543316
1558,4,276375,-0.000597736897173906,0.0549709146868368,0.991330361143786
1559,4,276645,0.000883462033005933,0.0549868271340308,0.987190181389925
1560,4,276806,0.00195937929118573,0.0557695779392286,0.971993163755424
1561,4,276820,-0.0014140224571012,0.0557373352974574,0.979774657861054
1562,4,276934,-0.00762004650251114,0.0547509954067675,0.889390123169378
1563,4,277129,-0.000463062438136874,0.0548879872798719,0.993273493441421
1564,4,277137,0.00244288888384592,0.0549866935144232,0.964589232035208
1565,4,277249,0.000808305215849292,0.0551053620725827,0.988305049415389
1566,4,277276,0.00159736954636547,0.0548294837438517,0.97677465755608
1567,4,277639,0.00210311226058102,0.0549284151203977,0.969479512029216
1568,4,277649,-0.00302851599124987,0.0547313022939139,0.955903474742743
1569,4,277971,-0.0078805976575026,0.05488639014813,0.885913921586697
1570,4,278164,-0.00704912150220904,0.0550445167374638,0.898172680122329
1571,4,278914,0.00181861051994869,0.0550719210071927,0.973675337520301
1572,4,278971,0.00366267054347369,0.0551652586496064,0.947101324514869
1573,4,279037,-0.0048088155928554,0.054970328037748,0.930339421967396
1574,4,280703,-0.00847740173833778,0.0548711795702445,0.877306613741879
1575,4,280859,-0.0143297314247268,0.0551500551482966,0.795145091123993
1576,4,280934,-0.0150611323953826,0.0550995479136847,0.784748626800253
1577,4,282594,-0.024508894554328,0.0545954815067781,0.653766270695207
1578,4,282713,-0.0108423473312599,0.0548032739975445,0.843283161695422
1579,4,283570,0.000945247548608905,0.0545383582237373,0.986181713803841
1580,4,283830,-0.00635888431591847,0.0549924445733122,0.908009979504367
1581,4,285234,-0.00923338766169966,0.0550715917114929,0.866945567638195
1582,4,285372,0.204752195105683,0.118915385198166,0.0859761560416138
1583,4,285568,-0.0100317037485177,0.0544711145364287,0.853989319211167
1584,4,287068,0.0274088506228563,0.0543524771162041,0.614379448782387
1585,4,289558,0.0127677237419946,0.0565491074350537,0.821502285896987
1586,4,289573,0.0178415827169461,0.0570250282027565,0.75456203078124
1587,4,289631,0.006746228866718,0.0557902314839633,0.903822147924433
1588,4,289647,0.00590236431768787,0.0552587859890546,0.914997901685601
1589,4,290003,-0.00195085628684921,0.0547602645317138,0.97160119208957
1590,4,290096,-0.00315919903024364,0.0546290207390315,0.953916722467533
1591,4,291044,0.0297282317431948,0.0546746437818404,0.586970663438633
1592,4,291531,0.0322038327549693,0.0547580350212844,0.556833481485862
1593,4,292625,0.00782816619885179,0.0557054350326763,0.888323085258249
1594,4,292985,0.0249419142727372,0.0549681643495808,0.650286168623365
1595,4,293190,0.0216871492990426,0.0546431436401735,0.691690684909512
1596,4,293625,0.0208293001390251,0.0545712152673307,0.702920795531614
1597,4,294073,0.0217579820787764,0.0543956985894549,0.689402477366346
1598,4,294288,0.022892091021012,0.0548401616165341,0.67661551821612
1599,4,294760,0.0250308950660888,0.055120037365207,0.650024367645878
1600,4,297290,0.0292448560452254,0.0548844196644906,0.594476561300334
1601,4,297499,0.0351674466868058,0.0555516491175579,0.527105300172379
1602,4,297638,0.0348543456228828,0.0552992194413495,0.52891501610965
1603,4,297848,0.0325476624652762,0.0544823730456045,0.550624673205996
1604,4,298091,0.0427867639548412,0.0547375025301331,0.434931414737706
1605,4,299599,0.0128263891517061,0.0552986318893581,0.816713057489934
1606,4,300038,0.189303913184879,0.118217570385189,0.110201004098499
1607,4,300148,0.0310976351780103,0.0550502416039168,0.572503631151991
1608,4,302333,0.0565110333461776,0.0918385363604353,0.538733104275229
1609,4,302334,0.0878247393980739,0.08850233278763,0.321709576027019
1610,4,302346,0.0116414216218308,0.114033584242443,0.918745061406874
1611,4,302347,-0.0555542143172891,0.11938162210505,0.641967925444172
1612,4,302611,0.0267751706209413,0.0545210549914026,0.623662445023172
1613,4,303009,0.109480530189737,0.070296393065948,0.120268473596971
1614,4,303011,0.0397074021591818,0.0550594893117816,0.471280600590031
1615,4,304549,0.0192322599165892,0.0546409671756638,0.725066959488691
1616,4,307387,0.00443263794212262,0.0554869377965666,0.936373072581595
1617,4,308154,-0.00342092873674293,0.0549154398702872,0.950363581285486
1618,4,311231,-0.0297468149063241,0.0542977058881564,0.584143463055738
1619,4,311787,-0.0112730958050608,0.0545636016191284,0.836437716119411
1620,4,312488,0.000776471712610277,0.0552583161843905,0.988796695310893
1621,4,312611,-0.0111091194110219,0.0546978234160001,0.839174011786241
1622,4,314015,-0.009743429404691,0.0546255161923509,0.858536508646766
1623,4,314192,0.0222009997854211,0.0615177060999709,0.71839907231645
1624,4,315072,-0.0115283311955707,0.0606189019465572,0.849279616138164
1625,4,320017,-0.00578645450097348,0.0552588207174482,0.916661042582355
1626,4,320510,-0.00163484196469404,0.0547664137430588,0.976202612431707
1627,4,328073,0.00476889498028653,0.0546925902994379,0.93056632317484
1628,4,331098,0.0388483305080192,0.056918026259579,0.495350742982764
1629,4,336922,-0.00287967025616076,0.0545554450707623,0.957933639268463
1630,4,340555,0.0162638785926598,0.0568988931470268,0.775169689493597
1631,4,351322,0.0530339652857774,0.0544549122421537,0.330770111936555
1632,4,353020,0.056147488963532,0.0542898630690329,0.301742809346849
1633,4,355411,0.0857807895206881,0.0619592879399558,0.167089035415923
1634,4,355467,-0.0508363632566562,0.119806889038614,0.671591515775801
1635,4,355569,0.153716999553575,0.109906658948001,0.162806679236608
1636,4,356055,0.0615538991284145,0.0545818850708726,0.260197802080963
1637,4,356492,0.0318192948118163,0.0546243071538144,0.560593984705186
1638,4,356541,0.0176530128617605,0.0545475689381375,0.746412827500622
1639,4,356853,0.0170466557261464,0.0556128325552273,0.75938659376254
1640,4,356935,0.0121658637486187,0.0569799426787679,0.831051408896699
1641,4,357632,0.0527566352562681,0.0545661941128595,0.334287261726087
1642,4,357802,0.0614798317538304,0.0546371307135251,0.261252246794886
1643,4,362032,0.0619695473490778,0.054529619076178,0.256544074767302
1644,4,362199,0.0634174615436519,0.0550184231713001,0.249830472434131
1645,4,362266,0.0649182001059229,0.0560278091879865,0.24737063026882
1646,4,363194,0.0517036461664522,0.0544922692573221,0.343358560516261
1647,4,364690,0.0724890628797994,0.0557609642591433,0.194450340524084
1648,4,368078,0.0999794138463334,0.0540698014368009,0.0652820896775348
1649,4,368457,0.0912772622546802,0.0549557526874348,0.0976168329350596
1650,4,369171,0.0760931234251013,0.0557641435927954,0.173262836437922
1651,4,369403,0.0870016881047322,0.0546429080563287,0.112237897851591
1652,4,370869,0.159222311421448,0.0945391396703253,0.0930280039828134
1653,4,370874,0.0800021421187539,0.0608405814095561,0.189381282794539
1654,4,370948,0.0661451294741736,0.0650073526080334,0.309611407962651
1655,4,370964,-0.22765468127309,0.212414178764518,0.284564969805171
1656,4,372110,0.110633788257607,0.0546239736619534,0.0435813829893654
1657,4,375648,0.118073556348525,0.0558654040551226,0.0352560498765616
1658,4,375688,0.108391659329711,0.0552724026303533,0.0506596368832042
1659,4,376511,0.119016932511257,0.0544389961122437,0.0294539781481805
1660,4,378801,0.184331608998883,0.0572339491747723,0.00139772328553637
1661,4,380252,0.153808970542435,0.0540669135685113,0.00470325740096049
1662,4,382176,0.164182829377166,0.053994978042183,0.00253662297151491
1663,4,383443,0.180229587125378,0.0547255072101597,0.00109022406301302
1664,4,383482,0.182265230910109,0.0694354456853401,0.00904265708620688
1665,4,383485,0.196504631475115,0.0696842267486233,0.00507462646855425
1666,4,383639,0.343274384205671,0.107167006982358,0.00148289792272689
1667,4,383641,0.353190397335787,0.107047923259778,0.00106776491966344
1668,4,383644,0.343274384205671,0.107167006982358,0.00148289792272689
1669,4,383646,0.343274384205671,0.107167006982358,0.00148289792272689
1670,4,383666,0.33338911492331,0.107151538426809,0.00201389016533524
1671,4,383669,0.33338911492331,0.107151538426809,0.00201389016533524
1672,4,383671,0.321095986775177,0.107257840979472,0.00295061087520548
1673,4,383673,0.314187568299058,0.107305430980479,0.00363317124436482
1674,4,383681,0.300873365658365,0.107403132992596,0.00536941816941629
1675,4,383923,0.289097210791077,0.124559516917256,0.0208583066477848
1676,4,383923,0.184849735723541,0.144868813675542,0.20280145317357
1677,4,384094,0.158778775121645,0.0539334843567682,0.00345484130630204
1678,4,384191,0.166624372071111,0.0584484558297266,0.00461737232648271
1679,4,384602,0.158861626255993,0.0538802689228935,0.00340673395957879
1680,4,384607,0.158861626255993,0.0538802689228935,0.00340673395957879
1681,4,388305,0.148983189506929,0.0539667013616239,0.00606990428845686
1682,4,388542,0.115177121995615,0.0545973641221218,0.0355986933838766
1683,4,390389,0.0696245948815273,0.0626891587248907,0.267482655136102
1684,4,390909,0.113114596878009,0.0542094076027401,0.0376393990653229
1685,4,397927,0.146718150502602,0.0550887533866276,0.00809224795544053
1686,4,400669,0.107854305280956,0.0619469261493104,0.0825414978021718
1687,4,400864,0.0636944041399101,0.0681000173356656,0.350269633001897
1688,4,404981,0.117535797868888,0.0544172640035027,0.0314532317714171
1689,4,405202,0.133757611091034,0.111122727626627,0.229514952819759
1690,4,405368,0.11316079984488,0.0555300689867938,0.0423121659800804
1691,4,408981,0.100152981675826,0.0548281611001952,0.0685936927577059
1692,4,411785,0.141002942223283,0.108341015439963,0.193945231717643
1693,4,413029,0.0916525575003043,0.0558963860579772,0.101961149046291
1694,4,413957,0.0763915367266419,0.0551098946259723,0.166570750628922
1695,4,414243,0.0893746822008838,0.0549162233992305,0.104528842778178
1696,4,415928,0.107184664941263,0.0542014563330767,0.0487599621108057
1697,4,419709,0.102150158535728,0.0543781273712366,0.0611346174082585
1698,4,420255,0.10387489344021,0.0543688707936805,0.0568712999665709
1699,4,421542,0.100086506722386,0.054359775969772,0.0664331168455794
1700,4,422070,0.0899315110303631,0.0546017307401391,0.100438650876292
1701,4,422545,0.0893900779732058,0.0544757972290911,0.101706005034627
1702,4,425689,0.103443952169985,0.0544749715816595,0.0583893091925147
1703,4,425858,0.101525077448596,0.0548210118085615,0.0648696014970258
1704,4,427105,0.115101585964062,0.0856963239250464,0.180091702958759
1705,4,428805,0.202142946699077,0.115960784775236,0.0821692046834739
1706,4,428805,0.119759114239905,0.111002688893995,0.281375726228333
1707,4,428826,0.142800306828643,0.0557953910264785,0.010902739097528
1708,4,428861,0.148870545559821,0.0544725295345231,0.00659298055760774
1709,4,433301,0.166906033345483,0.054333236470653,0.00229220967506637
1710,4,433554,0.157866301070429,0.0543249718043215,0.00389227241624715
1711,4,434256,0.176605667262469,0.0542787887134685,0.00124924776258713
1712,4,434351,0.167507219624507,0.05428798001459,0.00219232924755738
1713,4,435289,0.187387861752343,0.0973911506893673,0.0551489102628439
1714,4,435291,0.187387861752343,0.0973911506893673,0.0551489102628439
1715,4,442926,0.177657402435871,0.0543954915196141,0.00119754175691138
1716,4,444482,0.222480273631068,0.0811066914988356,0.00639755153292309
1717,4,445208,0.194873284316515,0.054357739275476,0.000384495419757912
1718,4,446835,0.191352851036395,0.0559274224535518,0.000695908327221606
1719,4,449745,0.308720382803288,0.208295655358156,0.139198933115184
1720,4,449788,0.29579676122301,0.121437472314951,0.0153532667755706
1721,4,450801,0.193771110841946,0.0545223958956177,0.000431064555782488
1722,4,451837,0.19783937937933,0.0545948050239197,0.000332964618419471
1723,4,452907,0.705930479037047,0.195159164346699,0.000341219173497414
1724,4,452907,0.280379745250053,0.114120178944405,0.0144954627586288
1725,4,454081,0.188374207356248,0.0547683333655479,0.000652589080894768
1726,4,454191,0.183080615059093,0.0551211083251422,0.000989210422763786
1727,4,454676,0.187397901091615,0.0547778205822531,0.000696887447072821
1728,4,454817,0.189059771390714,0.0550179254934088,0.000659956366391152
1729,4,454913,0.187564682592455,0.0549436487714516,0.00071518277479696
1730,4,455054,0.154106396596029,0.0597527397295674,0.0103108373464062
1731,4,455170,0.185866207245757,0.0548285830497423,0.000778119416447164
1732,4,458042,0.183967149277705,0.0545061255118057,0.000819757102267051
1733,4,458282,0.182231481159989,0.0556786334648157,0.00116959875417486
1734,4,458401,0.18709410866758,0.0550369577605449,0.000752481475725079
1735,4,461656,0.192967766410427,0.0545304665332026,0.000455846437764665
1736,4,461812,0.184727891427193,0.0543300968279401,0.000750684016675892
1737,4,462685,0.187564166282701,0.054465871842728,0.000642799126744552
1738,4,463276,0.180872061404976,0.0544201403100765,0.000981681624525394
1739,4,463970,0.19015895949119,0.0545487016947448,0.000552042866298727
1740,4,464078,0.186562167043835,0.0544811328511044,0.000688773956276453
1741,4,464336,0.184719775188449,0.0543958456403523,0.000762082593232511
1742,4,464368,0.184746464694035,0.0545083063271528,0.000779836329603123
1743,4,466223,0.17680970221568,0.0547988333676954,0.0013702526236393
1744,4,466334,0.179174510146694,0.0548063481002407,0.0011844871791297
1745,4,471707,0.184715989810547,0.0591694308730699,0.00194572693969952
1746,4,472549,0.337863588285251,0.254320342040143,0.184872454330513
1747,4,472918,0.149019782800538,0.0553328970791441,0.00741574717783497
1748,4,473492,0.155351857648655,0.054647104403851,0.00473175384107977
1749,4,473912,0.162601762031398,0.054746322428037,0.0031808198619086
1750,4,474265,0.15877106116049,0.0545674935633936,0.0038479933665178
1751,4,474320,0.134989124981583,0.0551223958039993,0.014815103815933
1752,4,474321,0.134989124981583,0.0551223958039993,0.014815103815933
1753,4,474625,0.161006640817496,0.0547115725464903,0.00346736477995101
1754,4,474628,0.162938198041257,0.0548539351641454,0.00317772542843964
1755,4,476164,0.167599603662561,0.0558388899828602,0.00287789379282622
1756,4,476181,0.157160217188689,0.0556844934984999,0.00503758850959496
1757,4,476291,0.13913667957235,0.0613989428568327,0.0240496654188642
1758,4,476833,0.147578824182442,0.0550350643334453,0.00767257099106541
1759,4,478092,0.140682564679637,0.0547024888104385,0.0105263691940021
1760,4,479557,0.116427736970024,0.0549287591526786,0.0347361424005802
1761,4,480076,0.137636330431489,0.0548864929451924,0.0126018296848346
1762,4,481074,0.115889385574754,0.0549238431014419,0.0355615147801095
1763,4,482472,-0.0397706684049965,0.0824229093061355,0.629735958057548
1764,4,482653,0.12529569599188,0.0580322970986665,0.0315181294316501
1765,4,484100,0.165311923957019,0.0583000422551047,0.00483848735633027
1766,4,485199,0.121173561692971,0.0550113586282607,0.0282616333416715
1767,4,485454,0.134990044032522,0.0550483044796204,0.0146817178113018
1768,4,487562,0.113974715578955,0.055587978809264,0.0410685762159891
1769,4,487957,0.120595208284495,0.0570560677150577,0.0352482927702974
1770,4,491790,0.136443165135649,0.0555871740410355,0.0145869747417911
1771,4,492455,0.116168050219284,0.0577764166732935,0.0451226925904521
1772,4,493748,0.121956859092234,0.0561271680157129,0.0304549903638839
1773,4,495614,0.135646919453147,0.05542463454791,0.0148752817902253
1774,4,497124,0.130998656295919,0.0552596635393537,0.0182957433965996
1775,4,497529,0.127832722105572,0.0555278626136268,0.0219089044752934
1776,4,498734,0.144867822697643,0.0552098622131342,0.00906902159439073
1777,4,499794,0.141978485260675,0.0551480020644548,0.0104454223252835
1778,4,501469,0.139424343644262,0.055332542393727,0.0121843898082392
1779,4,504047,0.103493079668229,0.056264949567307,0.0666977454133704
1780,4,504419,0.10818256850946,0.0554507605119747,0.0518518804586336
1781,4,512749,0.0408516008647036,0.0562701173479786,0.468325329400271
1782,4,513467,0.233683888473479,0.117235312368745,0.0469990908339736
1783,4,513607,0.0547447964834973,0.108551310698529,0.614349869694121
1784,4,520430,-0.141852618510789,0.108348126873624,0.19130800964215
1785,4,520552,0.166117375917144,0.109855534066466,0.131391965688916
1786,4,520560,0.120446298408812,0.110368381342198,0.275880086803044
1787,4,520563,0.12752156633711,0.110345863165199,0.248604572041416
1788,4,520565,0.117248586343733,0.110259454508986,0.288332902521288
1789,4,520568,0.129225030189462,0.110221527160608,0.241822323142554
1790,4,520602,0.147920296673917,0.10961971829848,0.178074939461729
1791,4,520645,0.122069116557466,0.109270094903043,0.264697668804348
1792,4,520646,0.122069116557466,0.109270094903043,0.264697668804348
1793,4,520657,0.108944902711768,0.10938988287723,0.319965299596853
1794,4,520665,0.12898836280379,0.10941234444018,0.239224184577142
1795,4,521148,0.0602463342969062,0.0565037233627626,0.287045430397971
1796,4,523964,0.0848549553716865,0.0553311799638552,0.126028006487602
1797,4,537994,0.0933179955908523,0.240480151371497,0.698213942388697
1798,4,538009,0.180514183254247,0.222163445005888,0.417035927170585
1799,4,538030,0.177840340007226,0.153041965380966,0.246005725960566
1800,4,538039,0.177840340007226,0.153041965380966,0.246005725960566
1801,4,538042,0.201129549019702,0.149045970159882,0.178058443122206
1802,4,538051,0.153385962956692,0.145613607695046,0.292888921771096
1803,4,538054,0.230506751834726,0.146575730548682,0.116704521030011
1804,4,538057,0.234749467583597,0.144827799816881,0.105934793611544
1805,4,538066,0.266822379963587,0.135877290647705,0.0503492828480896
1806,4,538069,0.208818579341871,0.131264663785326,0.112544987447444
1807,4,538120,0.231470747196816,0.155963528228994,0.138665767318622
1808,4,538141,0.208446339066662,0.134161371325805,0.121152381576902
1809,4,538174,0.176432797328926,0.085579131632644,0.0399743373629264
1810,4,538183,0.217594560663995,0.0845089864204046,0.0104362250167776
1811,4,538198,0.207692787264292,0.112108109001162,0.0647725547598359
1812,4,538201,0.186721173597892,0.112033455352859,0.0964699071409611
1813,4,538202,0.183996540560027,0.112225315746244,0.101994187616505
1814,4,538243,0.198714976079509,0.110703417126903,0.0735056602964434
1815,4,538249,0.235589841343554,0.111261245881019,0.0349206857761612
1816,4,538279,0.183231121009319,0.111540066564088,0.101327553729779
1817,4,538282,0.167955319172526,0.111773441021953,0.133825764559212
1818,4,538285,0.167955319172526,0.111773441021953,0.133825764559212
1819,4,538294,0.167955319172526,0.111773441021953,0.133825764559212
1820,4,538297,0.183231121009319,0.111540066564088,0.101327553729779
1821,4,538318,0.168535437545029,0.111605693328757,0.131913215077114
1822,4,538326,0.138170961281443,0.111406930330191,0.2157116058484
1823,4,538332,0.136908699978614,0.111728227378363,0.221251843348308
1824,4,538337,0.17238330627199,0.112098532249722,0.124997333134605
1825,4,538341,0.172218556928798,0.111755061553263,0.124203980175399
1826,4,538343,0.165740112504377,0.111782808075295,0.1390469384429
1827,4,538354,0.210092654842263,0.112095440551635,0.0617244534994619
1828,4,538357,0.210092654842263,0.112095440551635,0.0617244534994619
1829,4,538359,0.158526857375897,0.0671931682134849,0.018854911372635
1830,4,538369,0.135230001246706,0.064110865397718,0.0356211038667139
1831,4,538384,0.114776755817286,0.0603737045992308,0.0581024187384725
1832,4,538866,0.0947751933317955,0.0566563618216664,0.0952511385839359
1833,4,539688,0.134947316353239,0.0566187159413921,0.0176798725948852
1834,4,541302,0.129705896192309,0.0602592992693519,0.0320382927571124
1835,4,542062,0.126899195605183,0.0570859295385569,0.0268519767216237
1836,4,542558,0.134197785321205,0.0670130264116261,0.0459886498015757
1837,4,544142,-0.238385055130416,0.126447542072685,0.0602173646730629
1838,4,544372,0.130731857703064,0.056626298865847,0.021538639779679
1839,4,546036,0.131037417988324,0.056838629625471,0.0217218435627676
1840,4,546402,0.121798560520775,0.0572317084251767,0.0340156387483468
1841,4,546551,0.117615034092426,0.0625322246447195,0.0608124508365516
1842,4,547460,0.13404543959744,0.0564312651835285,0.018064576771169
1843,4,547792,0.126861120873799,0.0614312013694878,0.039643937133962
1844,4,547875,0.121697377595867,0.0575481072581509,0.0351553873210032
1845,4,547876,0.121697377595867,0.0575481072581509,0.0351553873210032
