SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3163,5,318831,-0.0703476191826513,0.0657866160650241,0.285651536604493
3164,5,320971,-0.0385618498128569,0.0554851409353994,0.487516160022464
3165,5,321654,-0.0186673724353434,0.0557518461503034,0.737952442873537
3166,5,324331,0.02453193920278,0.055994424446889,0.661571643633706
3167,5,328525,0.0380929413234585,0.0550666751302721,0.489542577867601
3168,5,335406,0.0289580480980755,0.0550182614796069,0.598985859170046
3169,5,335771,0.0331005825907051,0.0548541268338404,0.546610723991116
3170,5,336687,0.0284257495956982,0.0548460075728849,0.604585577659767
3171,5,341045,0.0242924661113204,0.0554642517351893,0.661665615497417
3172,5,341262,0.0305749338225898,0.0550550439185626,0.579005614867824
3173,5,342707,0.0445245553614381,0.0548156692768702,0.417190085707426
3174,5,342848,0.039534982208127,0.0553285769171424,0.475359986644699
3175,5,343502,0.0432937598124089,0.0552157218019726,0.433516677746637
3176,5,343588,0.0366796411610928,0.0548840115584785,0.504371232262866
3177,5,346773,0.0669859699299431,0.0559513296824459,0.232024730519309
3178,5,349449,0.0489188836992295,0.055259442704356,0.376619913214337
3179,5,350876,0.014266271836169,0.0552863672262543,0.796523930985272
3180,5,354177,-0.00337732251246381,0.0561614471384867,0.952081380630531
3181,5,357163,-0.00575086173591044,0.0555773266866241,0.917644781178049
3182,5,360584,0.0354383350709427,0.0553519746097535,0.522434426932732
3183,5,363025,0.023854708356783,0.0565615588249391,0.673465886609158
3184,5,365083,0.0296893757962609,0.0552438329609634,0.591313203856347
3185,5,366361,0.0392019647940894,0.0552813864027558,0.478708801418888
3186,5,371014,0.0408988008792003,0.0549693404244621,0.457353705016376
3187,5,371457,0.0387387419893314,0.0559983413355554,0.489527891903815
3188,5,372989,0.0443747089546267,0.0561639969201572,0.430004630726409
3189,5,374614,0.0455811800104398,0.0553003159142366,0.410355176980144
3190,5,377631,0.0397517915667149,0.0554224515754862,0.473693759198211
3191,5,378702,0.0371859637836648,0.0567597054853309,0.512799660371839
3192,5,378741,0.0350567181985311,0.0564746366826683,0.535163685765985
3193,5,379541,0.0309630778892331,0.055462426465876,0.577013088814234
3194,5,380460,0.0257455566513444,0.055646257089987,0.643889818196707
3195,5,382368,0.0400055558695915,0.0580116760558603,0.490891207917186
3196,5,382369,0.0560230385015398,0.0599544358706338,0.350722465479746
3197,5,382523,0.164422705943378,0.117503325982201,0.162600362778889
3198,5,382808,0.0305209730843297,0.0557152947005374,0.584173788643242
3199,5,384156,0.0306364402701501,0.056399587026287,0.587332691054843
3200,5,387695,0.0363103953496917,0.055497946967468,0.513366751771811
3201,5,388185,0.0454001890387425,0.0559551993607148,0.417701813841145
3202,5,390254,-0.00435678764511588,0.0614453588164636,0.943513458598219
3203,5,391916,0.0567067490706339,0.0553471923153293,0.306270475868239
3204,5,392497,0.0439168789092603,0.0555222624356705,0.429488032551081
3205,5,393006,0.0327567647373292,0.0555508168729855,0.555787753888935
3206,5,393290,0.0398864942085694,0.0554449383689528,0.472377079507785
3207,5,396254,0.0624586439650515,0.0589482690231728,0.290073774411743
3208,5,396266,0.0658286026583103,0.0557342010798033,0.238351470331406
3209,5,398009,0.059070641942952,0.0554891711348293,0.287810141612458
3210,5,398644,0.0850020393086759,0.0553604546136508,0.125574303028549
3211,5,401545,0.0840191820039228,0.0549604250332065,0.127229061354757
3212,5,402468,0.0913672656019478,0.054927201438366,0.0971149368650949
3213,5,403529,0.0964037426089879,0.0557276245895191,0.0845205295143299
3214,5,405417,0.0874895421819774,0.055207156990145,0.113918553799233
3215,5,406230,0.0984450147237701,0.0554762511009932,0.0768351063152468
3216,5,406826,0.0747255891598917,0.0565776881161862,0.187436743286882
3217,5,407785,0.099052823319509,0.0550059796905231,0.0725934117685301
3218,5,409900,0.0462157423209147,0.055408247999219,0.404791525530273
3219,5,412759,0.0460203036899133,0.0568672766150516,0.418911828065488
3220,5,413363,-0.14848503617738,0.0835323565614268,0.0763345383101273
3221,5,413385,0.0309817091237978,0.0563007262593496,0.582468731728138
3222,5,416981,0.0484409170285178,0.0566181671073852,0.392814919877095
3223,5,417297,0.0452942539389268,0.0553662909483276,0.413861327678048
3224,5,419108,0.0301412817361255,0.0553302536736384,0.58626787688116
3225,5,421695,0.047955813284399,0.0553572707245475,0.386915971857974
3226,5,422560,0.0364975984036177,0.0550832993546296,0.508026073691043
3227,5,424852,0.0373266116161245,0.0549922144648192,0.497733585601363
3228,5,425327,0.0442628192747046,0.0548889691687419,0.420551461698921
3229,5,427844,0.0622843661671414,0.0549517074178043,0.257799459577616
3230,5,430235,0.0873927184989415,0.0555745356429594,0.116723129834251
3231,5,430620,-0.135226195267848,0.109376577432392,0.217155696308581
3232,5,430883,0.08438008302605,0.05484451332707,0.124814257899918
3233,5,431015,0.0766569793736397,0.0590039976042342,0.194729097535211
3234,5,431369,0.0840228550498908,0.0549806349537209,0.127351884434457
3235,5,432378,0.0718453712503292,0.0564023850507936,0.203572272780892
3236,5,432587,0.0691711595149426,0.0551516227762769,0.210599226468431
3237,5,434634,0.0512142258558221,0.0549004879348433,0.351532153883137
3238,5,441308,0.0552264718287551,0.0552023419315225,0.317784297926831
3239,5,441594,0.0562120522129431,0.0549140291735153,0.306707559115145
3240,5,443367,0.0111604791272999,0.145603249772,0.938945460200128
3241,5,443369,-0.038308172632604,0.0803556051176436,0.633847199711204
3242,5,443371,0.0227699599063893,0.110196065347837,0.83641692001348
3243,5,443373,0.00092198566336954,0.110202718509599,0.993329486503625
3244,5,443378,0.0531782523155462,0.154112369216814,0.730253612378773
3245,5,451448,0.0329974244381189,0.0555383023635983,0.552800278595377
3246,5,456087,0.0106854390170006,0.0552049427408383,0.846632169144949
3247,5,458086,0.030241074958392,0.0551606721557117,0.583876285721436
3248,5,461234,0.00217046335545779,0.0548408791768123,0.968452361906186
3249,5,461877,-0.0134306837227336,0.0731981496620734,0.85452367680471
3250,5,463004,-0.0834680381798042,0.055142079287629,0.130999174715618
3251,5,465043,-0.0342163741906854,0.0557295917505832,0.539629704566135
3252,5,467724,-0.071875726803821,0.0549710332331121,0.19188710268028
3253,5,468076,-0.0686845730644214,0.055170596705449,0.21397637443811
3254,5,469078,-0.0431330492276746,0.0554997891578242,0.437576020714139
3255,5,469404,-0.0503907406371912,0.0557361052553718,0.36656154458891
3256,5,475322,-0.0620337248963284,0.0548701705093861,0.259010142039931
3257,5,475607,-0.0471181347049176,0.0548458453641742,0.39086765851764
3258,5,475736,-0.0599527998935312,0.054760176547115,0.274339841510666
3259,5,478715,-0.0657263322834157,0.0554172551976887,0.236409525580362
3260,5,478932,-0.0512526878467631,0.0554108744467916,0.355620036516256
3261,5,479996,-0.0601419481030693,0.0552063646987947,0.276719595937105
3262,5,482003,-0.0254455302686332,0.0550205668694388,0.644027043648428
3263,5,482536,-0.0182760738852735,0.0550286358878943,0.739996267290292
3264,5,484494,-0.0248470918167703,0.0563954536621562,0.659781850024054
3265,5,484954,-0.0451839927384055,0.0550545464460011,0.412363528365428
3266,5,486157,-0.0527716839949038,0.0549498233204811,0.337530741407876
3267,5,486882,-0.0384246803589182,0.0561829221475124,0.494473758996509
3268,5,486891,-0.0354022958874919,0.056355096170795,0.530278858848449
3269,5,486920,-0.0509550961341041,0.0575103402180828,0.376211945078637
3270,5,487404,-0.0624479534926939,0.0554948752402303,0.261229726926814
3271,5,487484,-0.0667324254512368,0.0566456672635595,0.239563224417545
3272,5,487817,-0.046143512647472,0.0584850925844421,0.430653823962096
3273,5,489636,-0.0533865439845023,0.0550337408455958,0.332676133502593
3274,5,490549,-0.00208836955722842,0.0548952585570104,0.969675059010686
3275,5,491806,-0.0498513688952348,0.0547578060514513,0.363234141764927
3276,5,491888,-0.0488038087216295,0.054934092494514,0.374927047321483
3277,5,491992,0.0250525629360618,0.0640907555444774,0.696112884602916
3278,5,492146,-0.0735827495436591,0.0573944759886755,0.200665465136154
3279,5,499612,-0.0135066150269393,0.0548362888897688,0.805587002456623
3280,5,502460,-0.0410475159929354,0.0552055849085424,0.457649891587019
3281,5,504765,-0.0249491603381321,0.0554620873203639,0.653100683709421
3282,5,504884,-0.0277624783797355,0.0552290344506402,0.615503400129815
3283,5,509836,-0.0295957541673946,0.0558124455289475,0.596257038762102
3284,5,510020,-0.0183311659451137,0.063516723368555,0.773054004195456
3285,5,511350,-0.00407074140908453,0.0553836787444102,0.941449284940364
3286,5,512696,-0.00429042068033797,0.05580013046249,0.938755345278032
3287,5,512931,-0.0129651521145586,0.0550329064758693,0.81388816117225
3288,5,514582,-0.0102058971383656,0.0550519815518657,0.853032326703039
3289,5,515315,-0.00697338558483418,0.0550726014678334,0.899311924527696
3290,5,515397,-0.0112461645334459,0.0550183050309008,0.838152723440976
3291,5,515950,-0.0222755540644099,0.0550087857659248,0.685762935474588
3292,5,516091,-0.0126298065447441,0.0549475254744944,0.818339795464741
3293,5,518207,-0.0277629669582427,0.0550017150530715,0.614038519973412
3294,5,518275,-0.0332048758233659,0.0548384003616531,0.545233196240323
3295,5,519067,-0.0290946022487065,0.0551295098266998,0.59800438409051
3296,5,522215,0.0309208930735526,0.0550899033565178,0.574962408653864
3297,5,522970,-0.254825749068916,0.113470313568434,0.0253382875905672
3298,5,523232,0.0265918283384207,0.055870936298538,0.634403703747065
3299,5,524247,0.0397771702876645,0.0554907666744953,0.473956071176883
3300,5,524532,0.00534716581245087,0.0551400055587839,0.922801803556794
3301,5,524625,0.0105853666279253,0.0551291038427504,0.847844388213782
3302,5,525863,0.0169221175758241,0.0551767999773008,0.75926092670182
3303,5,526004,0.0224266448527401,0.0551107418483231,0.684300291874148
3304,5,526007,0.0180279158193278,0.0550986927108554,0.743715726587763
3305,5,529382,0.01796168388076,0.0552273124847858,0.745198242332446
3306,5,529437,-0.00662009749044401,0.109660759766688,0.951896004537074
3307,5,532205,0.0168045799387361,0.0552816969980528,0.76132154705509
3308,5,532256,0.0136823530970957,0.0548983215657955,0.803327202676058
3309,5,533988,0.0105808048948296,0.054973477865518,0.847483894940837
3310,5,535074,0.0195672532295112,0.0550404504755181,0.722422304573693
3311,5,537503,-0.00943246487263066,0.0550654552894094,0.864089564248443
3312,5,538956,0.00718595011157011,0.0552624594414453,0.896614286933117
3313,5,540169,-0.00470906753191319,0.0549120933278474,0.93170862586099
3314,5,540498,0.0104102415268679,0.0572806417321856,0.855890296252248
3315,5,540682,0.00270244610779144,0.0554666473071952,0.961168395886731
3316,5,541505,-0.136161960504484,0.116106173098763,0.241692213965589
3317,5,542346,-0.0226840634348404,0.0550148426602906,0.680350604351988
3318,5,542361,-0.0186284728592923,0.0551989682490238,0.735956693010858
3319,5,543103,-0.0151482456139654,0.055201984569837,0.783926334016733
3320,5,545577,-0.0338438394986274,0.0568900473051459,0.552292035064191
3321,5,545826,-0.0391071963981606,0.0549469383455465,0.477104184267918
3322,5,546667,-0.0341474147750558,0.0549980669012596,0.535076688241808
3323,5,547620,-0.04561034461228,0.0549327345317297,0.406933503810607
3324,5,548182,-0.036504382360024,0.0565282402299027,0.518846259526502
3325,5,548310,-0.0415117830108154,0.0553947253769224,0.454126383342647
3326,5,548459,-0.0453193081846112,0.0557698039010814,0.416987246846945
3327,5,548843,-0.00358559391297383,0.0549028197904908,0.947965733903333
3328,5,549055,-0.00548809296166961,0.0549118884198074,0.920445820383951
3329,5,549248,-0.00571305091209057,0.0551228283513604,0.917512157831508
3330,5,549677,-0.0451340063608363,0.110719077539239,0.683781908678642
3331,5,549802,0.0263124170894073,0.111706972069413,0.813919581721306
3332,5,549802,-0.109274074264948,0.0960657955201005,0.256104160533221
3333,5,550708,-0.0452269701537167,0.0557073553528426,0.417414999857628
3334,5,550744,-0.0610750127029108,0.0563172187022567,0.278891233643261
3335,5,551265,-0.0583785102918764,0.059331860657911,0.325822894576812
3336,5,551776,-0.0536027187457021,0.0549475445820744,0.329967797273364
3337,5,552218,-0.0428058538637741,0.0553825824086698,0.440091771971471
3338,5,553130,-0.0289873545099903,0.0558963245955582,0.604370612487994
3339,5,554104,-0.00336622927406405,0.0566039290280569,0.952611501716674
3340,5,554306,-0.131784991186495,0.0929076963827399,0.156941445642232
3341,5,554307,0.100938806734719,0.063713995857589,0.114032594219392
3342,5,554308,0.152200504732337,0.0720116755832474,0.035254593347982
3343,5,555454,-0.0102464379619696,0.0552685893476077,0.853026872431314
3344,5,555973,0.0103823863506695,0.0551906055988644,0.850891675909861
3345,5,557406,-0.00424097916762032,0.0550367698357724,0.938621700388555
3346,5,557772,0.00706602574657152,0.0553495700429564,0.898489314695561
3347,5,558324,0.000727735071238106,0.0549641988464309,0.989443664941357
3348,5,558514,-0.0188025845656401,0.055288707958427,0.733998543161017
3349,5,558549,-0.0232417046060411,0.0551268624612533,0.673570718605206
3350,5,559378,0.00836521605313059,0.0548512621735392,0.878873990946664
3351,5,560042,-0.00516525054160324,0.0551628436576059,0.925451110107485
3352,5,561145,-0.0147960697475536,0.0550020043610705,0.788079418415879
3353,5,561154,-0.0142945082610123,0.0550869355862402,0.795408472390987
3354,5,561160,-0.0142945082610123,0.0550869355862402,0.795408472390987
3355,5,561163,-0.0142945082610123,0.0550869355862402,0.795408472390987
3356,5,561166,-0.0142945082610123,0.0550869355862402,0.795408472390987
3357,5,561193,-0.0074658319558218,0.0560744519138583,0.894157406558951
3358,5,561211,0.00651087712597914,0.0569348531901681,0.909020119013781
3359,5,561220,0.00917120163293797,0.0574672713624369,0.873295333406745
3360,5,561227,0.0133402518084398,0.0574768627683661,0.816596569718246
3361,5,561259,-0.0405563652426881,0.109712509378272,0.711857235193097
3362,5,561269,0.0184742243240947,0.109919689566558,0.866624302352037
3363,5,561292,0.0387017762122399,0.0687339587500956,0.573747186183029
3364,5,561299,0.0303249444063936,0.0685125582395866,0.658312592712087
3365,5,561309,0.0335924064643909,0.0690391921817651,0.626864968418041
3366,5,561353,-0.00569149596481022,0.0586130310282615,0.92269977622762
3367,5,561355,-0.00606511549213334,0.0586935782829305,0.917755581488822
3368,5,561373,0.000896537185594515,0.0585067734967414,0.987782633488676
3369,5,561379,-0.00734961884799268,0.058190987385868,0.899565041314888
3370,5,561430,-0.0137471544237253,0.0557631465435679,0.805417142085807
3371,5,561461,-0.00675986441002734,0.0564121551359014,0.904686043985929
3372,5,561500,-0.00575227630499375,0.058334620439149,0.921505269284616
3373,5,561502,-0.00575227630499375,0.058334620439149,0.921505269284616
3374,5,561510,-0.0177082612497402,0.0601026856550313,0.768447102291357
3375,5,561524,-0.0511905894512221,0.109765576438209,0.641243444923112
3376,5,561529,-0.0912320255317436,0.10969196193125,0.406134274029245
3377,5,561538,-0.150080557813236,0.109588267721901,0.171715258493271
3378,5,561541,-0.15301659735597,0.109496924070768,0.163155625108478
3379,5,561545,-0.128904892633134,0.109622953909503,0.240429963600925
3380,5,561555,-0.101153648285406,0.10974702853798,0.357315468817156
3381,5,561569,-0.12882988970019,0.110126073656929,0.242854587366192
3382,5,561578,-0.106913429502908,0.11012229412307,0.332282305496885
3383,5,561590,-0.091366845710148,0.111031064099854,0.411123562599644
3384,5,561678,-0.0636178220741144,0.109871924385759,0.562946307631634
3385,5,561690,-0.040467836598248,0.109902983483114,0.712934244631291
3386,5,561692,-0.0421610678403521,0.109949800223218,0.701611461241832
3387,5,561717,-0.0115171880160645,0.109922378227578,0.916613343582954
3388,5,561736,0.00559751035644496,0.1097989820385,0.959370594841393
3389,5,561746,0.0208359704651304,0.109759219895797,0.849548760980546
3390,5,561758,-0.00926679816805276,0.10976371411532,0.932766414085412
3391,5,561759,-0.0203960774359828,0.109728372754408,0.852647291959564
3392,5,561766,-0.00777871110220119,0.109732961530066,0.943527320081457
3393,5,561783,-0.0634425142543904,0.10974745138114,0.563580489254996
3394,5,561786,0.00535578261609526,0.0587286682688055,0.927389080648263
3395,5,561824,-0.0131745619339989,0.0570224589570539,0.817416313047299
3396,5,561906,-0.0101238576341917,0.0549342621294769,0.853891460587248
3397,5,561915,-0.00850480075420082,0.0548650039540541,0.876899493216831
3398,5,562065,-0.0032067948172535,0.0551234027909105,0.953642283019831
3399,5,562072,0.0054125786349748,0.0550783360604078,0.921773235330949
3400,5,562097,0.0111024587778652,0.0549094857175475,0.83988025670801
3401,5,562113,-0.0208849508697924,0.109676368724603,0.849086796969406
3402,5,562116,0.0104424754359974,0.0548381843614851,0.849086796951464
3403,5,562155,0.0110444133386342,0.0551288487328862,0.841331470619354
3404,5,562173,0.00674097495766171,0.0551500873239672,0.902786712319567
3405,5,562264,0.00904447191701185,0.0549933643742864,0.869459398002099
3406,5,562359,0.0129957329613335,0.0552198116894565,0.814077069444918
3407,5,562436,0.0113443208385542,0.0552111655060517,0.837322202382741
3408,5,562451,0.00814692678624263,0.0551390350565401,0.88262250438227
3409,5,562473,0.0113342591611105,0.0552208485772584,0.837492566851006
3410,5,562513,0.0140699184200358,0.055230509569488,0.799065293677882
3411,5,562518,0.0088318856819315,0.0551387363056996,0.872834287744062
3412,5,562560,0.0153466311725417,0.0549789783783004,0.780303655255495
3413,5,562570,0.0124575124556295,0.054908662181839,0.820650716168534
3414,5,562582,0.0157332667947702,0.0549890955191952,0.77495701721792
3415,5,562610,0.0135491323460092,0.054990742916088,0.805524076405547
3416,5,562667,0.00837480353003278,0.0548650606026223,0.878766505434322
3417,5,562683,0.00412728407063831,0.0549511981203545,0.940171191137759
3418,5,562774,0.011429652049387,0.0550888304729607,0.835757179513866
3419,5,562846,0.0183494097085108,0.0557046428893556,0.742044657102687
3420,5,562873,0.0117991614032646,0.0559937352058194,0.833225102337066
3421,5,562888,0.0130295770621192,0.0555080283132331,0.814551915192716
3422,5,563005,0.00379503148737409,0.0554063818936509,0.945430792722479
3423,5,563017,0.0024774115427606,0.055639106999246,0.964509950855192
3424,5,563018,0.00629258324995191,0.0559033689751548,0.910441961973429
3425,5,563074,0.00493611258872653,0.0560379697507089,0.929858953264814
3426,5,563104,0.0132517913690454,0.0557222975774026,0.812159870679337
3427,5,563148,0.00593214161008743,0.0553925247974408,0.914776181951432
3428,5,563174,0.0151229694158704,0.0557725626582593,0.786430861754003
3429,5,563257,0.015565103549303,0.0561528476104148,0.781795159672334
3430,5,563299,0.017497751429937,0.0554269412129563,0.752424098464248
3431,5,563318,0.0113470425416525,0.0555493409100847,0.838260530227912
3432,5,563324,0.0181754205020225,0.0556088146236274,0.743979414147363
3433,5,563344,0.0195563799726934,0.0557686578592012,0.72604530991852
3434,5,563347,0.000662490660866322,0.0558314763845439,0.990539307741154
3435,5,563348,0.0117198055152121,0.0557957493615249,0.833751112099465
3436,5,563372,0.00508519836067978,0.0564365877446744,0.928255165851858
3437,5,563421,0.00759129284259963,0.0998947360618602,0.939467779406709
3438,5,563427,-0.0297860964720735,0.076081193864728,0.69566090640096
3439,5,563428,0.0717339298227638,0.129426913780535,0.579763662049001
3440,5,563428,-0.0779033259803418,0.0736604478621815,0.290960816244983
3441,5,563452,-0.00105910400644889,0.0590043038059292,0.985689196384397
3442,5,563474,0.0193947511683905,0.0587409389555092,0.741464089000452
3443,5,563479,0.00177629855533079,0.0583208320644917,0.975719512205321
3444,5,563545,0.0116576423775328,0.0590268451633432,0.843552068934414
3445,5,563565,0.000617746405919162,0.0602638459982062,0.991827061264958
3446,5,563580,-0.0118266438128127,0.0602023310974039,0.844372365165366
3447,5,563607,-0.0894794112461437,0.112150274032091,0.425492293626485
3448,5,563608,0.00817194085119732,0.0611422552734785,0.893751906277174
3449,5,563642,0.0683164359013961,0.109570017692333,0.533361474161518
3450,5,563661,-0.0192846500943364,0.109604881344103,0.860436470294402
3451,5,563665,-0.0197393660137211,0.0573573592544036,0.730940615068332
3452,5,563700,-0.015171232728515,0.0564596597531972,0.788310406936006
3453,5,563747,0.0100605331310838,0.0552215475714619,0.85554218466422
3454,5,563755,-0.000460342593607443,0.0550215555742792,0.993329234063516
3455,5,563781,-0.000629309296024672,0.0550921790938988,0.990892541244413
3456,5,563837,-0.000893395389708229,0.0555687335526364,0.987181803238313
3457,5,563865,-0.000858998514295273,0.0845184682279084,0.991896627837129
3458,5,563866,0.0142058803436885,0.0559252954773845,0.799631636002094
3459,5,563882,0.00677789253315206,0.055740971214902,0.903287979554132
3460,5,563899,0.000475476415940312,0.0557992303776076,0.993205961730848
3461,5,563908,0.000475476415940312,0.0557992303776076,0.993205961730848
3462,5,563929,-4.60395502154265e-05,0.0557421385221799,0.99934146344972
3463,5,563964,-0.00495558160014462,0.0550070095125284,0.928266788707774
3464,5,563970,-0.000605801735623468,0.0548668618075908,0.991196729813067
3465,5,564006,0.00400841949753672,0.0549950574457542,0.941937395693698
3466,5,564048,-0.00446795198660878,0.0551314697891774,0.935454660594691
3467,5,564065,-0.000502253340256276,0.0549850392542678,0.992717093644643
3468,5,564074,0.00434901627777498,0.0549949841319892,0.937013613595016
3469,5,564097,-0.00446795198675227,0.0551314697891763,0.935454660592621
3470,5,564135,0.00317945471530511,0.0551317229476237,0.954044001538038
3471,5,564147,0.00880629095952094,0.0553559527591979,0.873693037346837
3472,5,564195,-0.00798161681318785,0.0553518757260342,0.885426591870598
3473,5,564197,-0.00798161681318785,0.0553518757260342,0.885426591870598
3474,5,564206,0.00220440919044276,0.0556697620976787,0.968436036641993
3475,5,564212,0.00196032165577931,0.0555122622078285,0.971849871051185
3476,5,564236,-0.00660216679919232,0.0551396203318116,0.904760838593704
3477,5,564252,-0.00430258798410952,0.0557511723359287,0.938528177338258
3478,5,564265,-0.00272897364608482,0.0555941320860368,0.960877373952734
3479,5,564272,-0.000693539457515935,0.055672577912981,0.990067671704479
3480,5,564298,-0.00444015546761777,0.0555225857256537,0.936306228150217
3481,5,564300,-0.00480291359460697,0.0555162411269826,0.93110714318588
3482,5,564304,-0.00480291359460697,0.0555162411269826,0.93110714318588
3483,5,564343,0.014242967271535,0.0573136956511695,0.803885144281287
3484,5,564355,0.0470383053305223,0.0604623011509997,0.437103436695954
3485,5,564360,0.0585205278133396,0.060682354833858,0.335518279896103
3486,5,564372,0.0165637120274607,0.109616464073229,0.879978365153067
3487,5,564393,-0.0333438589960338,0.11157800580258,0.765238743631148
3488,5,564395,0.0123861912718848,0.108469765989012,0.909151888470292
3489,5,564397,0.0216329458347597,0.0766171414155232,0.77783966453114
3490,5,564403,0.0217611608185724,0.109607008193121,0.842738417059764
3491,5,564406,0.0210343178206198,0.109624617424086,0.847949771629872
3492,5,564431,0.0457432140616847,0.0663442528125951,0.490972536555983
3493,5,564461,0.0511565633049677,0.0594513627270274,0.390109892088825
3494,5,564462,0.0511565633049677,0.0594513627270274,0.390109892088825
3495,5,564469,0.0217720774141998,0.0576370333400551,0.70584736653625
3496,5,564472,0.0446069621346873,0.0597086018832158,0.455514005080264
3497,5,564485,0.0256403243131496,0.0591064540631281,0.664699355379605
3498,5,564486,0.0231872311065729,0.0589951804397496,0.694530124019119
3499,5,564496,0.0392646889856338,0.0589850375272079,0.506055493456554
3500,5,564516,0.00663220506304395,0.0572684895353286,0.907869788955443
3501,5,564535,0.00213518316480157,0.0557678309024639,0.969480495626961
3502,5,564551,-0.00333588035432325,0.0563638421247495,0.952838439997466
3503,5,564567,-0.0110779336373595,0.0566809089992657,0.845157959663515
3504,5,564574,-0.00269397973688584,0.0572414493959314,0.962489276913797
3505,5,564590,-0.00418399578019864,0.0561612933045575,0.940655031703805
3506,5,564680,0.0153649686879843,0.0559061519899317,0.783603769276288
3507,5,564696,0.00055627422894311,0.109681997704634,0.995956250826001
3508,5,564701,0.00055627422894311,0.109681997704634,0.995956250826001
3509,5,564705,0.00055627422894311,0.109681997704634,0.995956250826001
3510,5,564717,-0.00660775574895922,0.109733178974699,0.952017224217085
3511,5,564723,-0.00187384841922977,0.109799340935821,0.986393511139494
3512,5,564730,0.00142022889889049,0.109733716527728,0.98968097686616
3513,5,564732,0.00142022889889049,0.109733716527728,0.98968097686616
3514,5,564809,0.0076713715985548,0.109878248830007,0.944378835875237
3515,5,564814,0.00100763882207922,0.109837431253215,0.992685563012639
3516,5,564841,0.0150167533833994,0.109876100502266,0.891369650751664
3517,5,564865,-0.00782194552135884,0.109923299073154,0.943312135023268
3518,5,564880,0.0145691716072971,0.109834707062286,0.894548662843901
3519,5,564894,0.0327969986861198,0.109750941027039,0.76524473247475
3520,5,564898,0.0342476559276346,0.109718601838014,0.75511778789353
3521,5,564904,0.0354124722393578,0.109748638596083,0.747137039087304
3522,5,564935,-0.001166516260378,0.109733725000415,0.991524312025539
3523,5,564937,-0.001166516260378,0.109733725000415,0.991524312025539
3524,5,564938,-0.001166516260378,0.109733725000415,0.991524312025539
3525,5,564945,0.00374472488296007,0.10970595727502,0.972789430905665
3526,5,564949,0.00374472488296007,0.10970595727502,0.972789430905665
3527,5,564968,0.0263061926015169,0.064650023559035,0.684326928101202
3528,5,565000,-0.0134038958104131,0.0593115936287968,0.821339087576765
3529,5,565007,-0.0103874359004213,0.05927409151155,0.860988294592893
3530,5,565013,-0.0156587554874625,0.0597148844064682,0.793300679344154
3531,5,565036,-0.000536973825248643,0.056774106214203,0.992459002353303
3532,5,565093,-0.0112793464198766,0.0550644713302615,0.837816042585714
3533,5,565120,-0.0042674159814321,0.0552236765667223,0.938448467035823
3534,5,565122,-0.00552857105936952,0.0553075860947159,0.920432471232711
3535,5,565125,-0.00552857105936952,0.0553075860947159,0.920432471232711
3536,5,565208,-0.0022863577442796,0.0552976305179365,0.967043121197729
3537,5,565243,-0.00807589777548498,0.0551390646569859,0.883638573263615
3538,5,565254,0.0054402555754296,0.055357179787086,0.921769296272668
3539,5,565289,-0.0155081875023724,0.0925098845851992,0.866963939361697
3540,5,565293,-0.00790089942164202,0.0560742830374346,0.888028846986999
3541,5,565315,0.0054825373677946,0.0559928272312333,0.92205536601683
3542,5,565361,0.0379443105913841,0.0575283472262495,0.509956106558983
3543,5,565365,0.0379443105913841,0.0575283472262495,0.509956106558983
3544,5,565371,0.042736565623219,0.0582288811814452,0.463471863863675
3545,5,565372,0.0415739912863223,0.0583959474151373,0.476976616827271
3546,5,565388,0.0161822239611632,0.057929694556918,0.780145610059056
3547,5,565423,0.00715921646584042,0.0565239727132738,0.899283157819126
3548,5,565436,0.003109400689764,0.0566637615939556,0.956269419278671
3549,5,565441,0.00111357063588431,0.0563276395067219,0.984238398701839
3550,5,565448,-0.000911586350711591,0.0560942733454714,0.987043353627477
3551,5,565475,-0.0132186180239145,0.0561545512648608,0.81403704434291
3552,5,565507,0.00460588926072478,0.0559134221469796,0.934394903987942
3553,5,565512,-0.00163854877870384,0.0559971889298353,0.976672752926589
3554,5,565539,-0.00126976244015242,0.0566753731805474,0.982138244419956
3555,5,565639,-0.00969538888118326,0.055005221331838,0.860188354319827
3556,5,565651,-0.0080731377873314,0.0549352243048146,0.883249538059929
3557,5,565675,-0.0105958113190992,0.0549210199164674,0.847126181859143
3558,5,565711,0.0106214269732785,0.0570472379268645,0.852405437743942
3559,5,565722,0.00891141476120438,0.109629307926775,0.93525994521823
3560,5,565729,0.00373453864369999,0.109643924714023,0.972848072273784
3561,5,565731,0.0188986171961751,0.109605071830572,0.863202500126997
3562,5,565737,0.0327217172976475,0.10963027209658,0.765517509976202
3563,5,565800,0.0285314593248902,0.0992034496083267,0.773817490473186
3564,5,565808,0.0410394253040671,0.0862323783511198,0.634428150757231
3565,5,565834,0.0159660876448237,0.0560712633480913,0.776005451665038
3566,5,565880,0.0233564362097709,0.0630457127410396,0.711255809199878
3567,5,565885,0.0408561751619458,0.0644912259791167,0.52680746571688
3568,5,566202,-0.0369681776050133,0.110007255537279,0.73703118027985
3569,5,566255,-0.059775591294164,0.0913670446537439,0.513385900979831
3570,5,566370,-0.043768191304383,0.0845400663201543,0.604977040710448
