SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3694,6,88009,-0.10483516945143,0.275441135953599,0.703722888977524
3695,6,88009,0.329177825480846,0.583678475918566,0.573131882091344
3696,6,88398,0.0101837868865459,0.141285342375172,0.94257940492879
3697,6,88475,-0.0118981513511323,0.140225123156058,0.93242846229791
3698,6,90318,-0.155069671091292,0.138506258675474,0.263651417550654
3699,6,91505,-0.0775229063162253,0.139244361572671,0.578057863877827
3700,6,91959,-0.053843329560286,0.140742218567218,0.702271074425402
3701,6,92208,-0.083156017754425,0.139090772375636,0.55032049680855
3702,6,95448,-0.124579977723627,0.140924034112405,0.377285907243119
3703,6,95468,-0.120436605174062,0.14094472347253,0.393410136790838
3704,6,95926,0.10179088470007,0.139405733865577,0.465766183696648
3705,6,97570,-0.258118834110704,0.287592089348781,0.370054739419333
3706,6,98668,-0.290704783384961,0.186102383788714,0.11916773632392
3707,6,98707,0.270449115267243,0.672667025898903,0.687886903382197
3708,6,98879,-0.261012025401223,0.140353369780066,0.0637628461057316
3709,6,99153,0.0596459449144549,0.323034027659982,0.853615154199138
3710,6,101306,-0.229456468924901,0.138106859876774,0.0975126076554764
3711,6,101424,-0.122205345558541,0.138905212238357,0.379579682227814
3712,6,101439,-0.110743133467077,0.139640528796128,0.428276339125833
3713,6,101478,-0.190586851076705,0.139396271857133,0.172422993512868
3714,6,101479,-0.233366786706818,0.246821173187265,0.345055832862196
3715,6,104558,0.438931667705499,0.252715246754724,0.0832837459262591
3716,6,104573,0.354769817446575,0.645823270550003,0.5831266310883
3717,6,106653,-0.0628751276432976,0.139017140140223,0.651342727992112
3718,6,107478,-0.0336849223829847,0.138164901377092,0.807525558300478
3719,6,107527,-0.038271889186292,0.138056659868281,0.781774441355862
3720,6,111439,0.0703620618641893,0.14890018374848,0.636829727850311
3721,6,111476,0.0926276001708046,0.176324948348713,0.599688276518691
3722,6,111711,0.0147137567204166,0.138643580289494,0.915542275398157
3723,6,114692,0.0116967117325174,0.137923244726468,0.93246373940324
3724,6,114714,0.0244876283540678,0.137918491509472,0.859177091770429
3725,6,115037,0.0704440018555332,0.139366109836112,0.613551199060371
3726,6,116654,-0.0273455258717704,0.137741134275908,0.842745960952962
3727,6,118753,0.0258180004461076,0.156482789809252,0.86904677134265
3728,6,119386,0.0816530896058684,0.138765913560708,0.556624528921643
3729,6,123079,0.040887647280037,0.139110655417989,0.768990440011316
3730,6,146131,0.0485339020759387,0.139717238387784,0.728518637615419
3731,6,151731,0.0457540038799209,0.138356728289278,0.741070390088271
3732,6,155985,0.0145612072213037,0.148525217937686,0.921957271197848
3733,6,157270,0.0142667078968976,0.137959547356837,0.917694510689806
3734,6,158136,0.0498233550627271,0.140328520651629,0.722765697460943
3735,6,158910,0.0196705832724443,0.137710192291387,0.886497701788281
3736,6,162526,0.0815638103654478,0.13831553918258,0.555773220549144
3737,6,163117,0.119326548572561,0.138456041073498,0.389362249096071
3738,6,163321,0.0585225814326413,0.137759133606369,0.671228058264917
3739,6,163435,0.0922937563569432,0.13834921690522,0.505139500577442
3740,6,164820,0.100469604420621,0.275160151864687,0.715232010090719
3741,6,166074,0.01373289288924,0.138788793122547,0.921235611110575
3742,6,166669,-0.0295281019563729,0.144695412166559,0.838415806843036
3743,6,167198,-0.0418614813839674,0.138333867326178,0.762363841642552
3744,6,167434,0.0149175489969775,0.145026858058868,0.918132019914178
3745,6,167610,-0.0167128113132117,0.159888213816432,0.916809634196329
3746,6,167690,0.0408606607747661,0.154486953576766,0.791554701326183
3747,6,167705,0.0522505107316164,0.159981843005816,0.744161917843223
3748,6,167855,0.272613070525431,0.274829351089868,0.321908287553449
3749,6,167939,0.0555993340236666,0.14253524547958,0.696716877724038
3750,6,168223,0.0312472651702232,0.13870435583636,0.821892110386416
3751,6,168335,0.0556234188397227,0.307337503798236,0.856483367466752
3752,6,168360,-0.0108767596130686,0.178620398953922,0.951478761446673
3753,6,168572,0.0585333971161311,0.138063822352337,0.671853960106904
3754,6,173904,-0.156156991390137,0.139209091169682,0.262733675359367
3755,6,175273,-0.095192007290863,0.138044241676622,0.49091386008987
3756,6,178778,-0.1050836928565,0.138201377758144,0.447543120284762
3757,6,179311,-0.0975465224836932,0.15310581914267,0.524460749742342
3758,6,179345,0.125707830851292,0.26812265076598,0.639470195284068
3759,6,180643,-0.134912110351996,0.137989828081086,0.328894222099079
3760,6,183039,-0.000806866593544175,0.138416604068851,0.995352241366832
3761,6,183936,0.0487162199378899,0.138353863378082,0.724963492047063
3762,6,184860,0.0736084652572233,0.138157091384791,0.594515446223144
3763,6,187264,0.0696845263020664,0.13821871658833,0.614462561168228
3764,6,187666,0.148249816978355,0.142997742786346,0.300572111884266
3765,6,188423,0.0756378715220454,0.139744251981869,0.588670306079947
3766,6,188938,0.070902744594475,0.138889286031721,0.610021482325109
3767,6,189863,0.0685275260331671,0.138345464135589,0.620670972037721
3768,6,191665,0.115262367308442,0.144134672381906,0.424430985644796
3769,6,191802,0.368904855358116,0.275276162061436,0.181066197162757
3770,6,191937,0.158950187966204,0.150895288621347,0.292887023664212
3771,6,192593,0.0712002160974387,0.139459491935403,0.609989461636124
3772,6,193272,0.0890776600964442,0.138032852339406,0.519128259907183
3773,6,193671,0.0834074498740157,0.13870085943533,0.547994359498549
3774,6,199005,0.264103356915996,0.137861470761679,0.0562088893712302
3775,6,199448,0.304473125705715,0.140566196605089,0.0309764346224721
3776,6,201624,0.247965986478005,0.139633943454525,0.0766225336670717
3777,6,201882,0.253792989261572,0.138055051423989,0.0668514160988575
3778,6,203342,0.306357706592226,0.138151998550974,0.0272224598495218
3779,6,204006,0.283124843572182,0.13697878924909,0.039469894062085
3780,6,204440,0.274397241388009,0.137149232567941,0.0461879307601441
3781,6,204681,0.24687491701045,0.137007651052755,0.0724132309385458
3782,6,205945,-0.145602567797327,0.373117325226366,0.69659987705519
3783,6,208815,0.0318306538660952,0.137777422234113,0.817425702503547
3784,6,208850,0.0478029903006397,0.13815966868243,0.729550222664527
3785,6,210067,-0.0805327011865111,0.159549268318137,0.6140484661282
3786,6,211447,-0.111796036286754,0.13749031649909,0.416697709867991
3787,6,212247,0.00668606309729896,0.137787378474791,0.961325684826759
3788,6,214251,-0.031105215323668,0.138386928478361,0.822288339684211
3789,6,216365,-0.0389207552898116,0.138513365943256,0.778883331505513
3790,6,221588,-0.0312338638085416,0.137921156323751,0.820973396547216
3791,6,223266,-0.199794752757641,0.13956103752108,0.153144799281098
3792,6,223299,-0.155540713751981,0.137934884379404,0.260238407197023
3793,6,225352,-0.282816816115959,0.137067964535235,0.0398117392144576
3794,6,226182,-0.209382271496007,0.138297020599961,0.130919594289675
3795,6,226781,-0.0997775164052613,0.139936501556858,0.476304490087376
3796,6,226929,-0.127769569127479,0.139120326569415,0.359031086811478
3797,6,227351,-0.161428750715629,0.18384500014396,0.380503062536084
3798,6,227352,-0.162193645578655,0.143833682104183,0.260234830748933
3799,6,227356,-0.181087629434178,0.140441046692357,0.1980959900095
3800,6,229335,-0.0579537136421915,0.140339164571956,0.679890540655996
3801,6,229567,-0.0207531036393445,0.137800761440659,0.880375511745254
3802,6,231725,0.0255169781688601,0.138407749376728,0.853836200790633
3803,6,232479,0.110264969577569,0.140319214588879,0.432502909640289
3804,6,233698,0.0889073018985684,0.139702860769262,0.52492630034547
3805,6,234833,0.0870885654424157,0.137558227199518,0.527076125654173
3806,6,236114,0.0743861549390162,0.138379772540501,0.591225920814464
3807,6,240423,0.17497017860922,0.137757264503303,0.204873477701881
3808,6,240985,0.167833635168206,0.137887482922741,0.22434952024906
3809,6,242390,0.0630449365074146,0.138967898622706,0.65034839624793
3810,6,244245,0.121597301283312,0.141639192354873,0.391198769312729
3811,6,244301,0.144285625725372,0.138644725235418,0.298733541613494
3812,6,244932,0.223560482094425,0.137316650579904,0.104403173091715
3813,6,245484,0.173633305132414,0.140040951002709,0.215845128612696
3814,6,245505,0.156423646023351,0.139619947358546,0.26332495663709
3815,6,245506,0.156423646023351,0.139619947358546,0.26332495663709
3816,6,245578,0.130808792402903,0.138494104366666,0.345556119717327
3817,6,245636,0.111349301956991,0.139008094428977,0.423654560868184
3818,6,245962,0.287918250083849,0.292732093004472,0.326007765308161
3819,6,245962,0.148140096482005,0.474978392793081,0.755309718094728
3820,6,245963,0.0487866200946572,0.358697196225535,0.891890432183267
3821,6,246705,0.229861034157712,0.137243619095801,0.0948513423411892
3822,6,248124,0.17698613171968,0.143974756698975,0.219783412656138
3823,6,251165,0.109318369262895,0.137560876897204,0.427327316761924
3824,6,252271,0.138233498427009,0.138298043635723,0.318221085505248
3825,6,253364,0.212048239056507,0.294910202735608,0.472600315751862
3826,6,253516,0.0961781673225826,0.150855511189967,0.524178936206573
3827,6,253758,0.170922389187917,0.137335323043847,0.214118287304097
3828,6,255018,0.18620831798198,0.138028290972397,0.178182696232611
3829,6,255233,0.197426473387957,0.138370144410085,0.154521527564657
3830,6,256493,0.143242481999118,0.13757457965326,0.298495888533459
3831,6,256723,0.141603645953204,0.141864165609192,0.318883760306925
3832,6,259953,0.191514413423151,0.137806619805242,0.165485778864041
3833,6,260068,0.164309503699456,0.138345361984349,0.235759504372506
3834,6,260462,0.197889838387444,0.138430510843614,0.153737860376304
3835,6,261534,0.200745443477281,0.141023853253638,0.155478631196917
3836,6,261981,0.148201078498101,0.138982210986912,0.28700267628716
3837,6,262244,0.0902052292022287,0.152788686724584,0.555305588028006
3838,6,264000,0.199640986931765,0.138822166961354,0.151289919714302
3839,6,264618,0.182666730045898,0.137262163975718,0.184117988221649
3840,6,264756,0.13074447312391,0.137612001817634,0.342714010057275
3841,6,265060,0.149209456595051,0.137406994643848,0.278266791714817
3842,6,265378,0.256114759583809,0.142727983901022,0.0736007776515603
3843,6,265477,0.183012467456871,0.137865662577354,0.185211260135211
3844,6,266478,0.15603944470272,0.137756152955925,0.258099741392424
3845,6,266518,0.166413327871648,0.138362582040342,0.229885511267823
3846,6,266627,0.187791443795151,0.137683190438686,0.1734558766195
3847,6,268613,0.27901229980479,0.143904582648658,0.0533138558468183
3848,6,268676,0.159695166583102,0.143081271999625,0.265132044212958
3849,6,268911,0.181103775908739,0.137686714217091,0.18925197700638
3850,6,269163,0.218166282301233,0.137720692635367,0.114061553667588
3851,6,270091,0.0880533491800324,0.175215882455201,0.615599637483623
3852,6,270110,-0.464423865116322,0.612455551626949,0.448778523160667
3853,6,270112,0.0937441375918606,0.724856320554353,0.89717186157078
3854,6,270117,0.0666406113764646,0.310297957894659,0.830075887412393
3855,6,270118,0.0820918591572228,0.31237687638836,0.792859979966943
3856,6,270132,-0.110584364026519,0.346505829548511,0.749808040301874
3857,7,331,0.0852588575694689,0.145889003063097,0.559318417968757
3858,7,415,0.381542313319144,0.402821020219676,0.3441971450767
3859,7,440,-0.0301075755356366,0.181198956275126,0.868128087596661
3860,7,444,-0.111506448969535,0.180487799058748,0.537101569204282
3861,7,595,-0.10320521289968,0.275312953215474,0.707985920214055
3862,7,603,-0.1011588357744,0.275263186025468,0.713467366579249
3863,7,1581,-0.0647511213995047,0.139364945218899,0.64249322534883
3864,7,5119,-0.066918245662339,0.137817778477739,0.627583246379471
3865,7,8780,-0.187237102777701,0.223585619661678,0.402918021887157
3866,7,11071,-0.920706713374597,1.30076903499482,0.479525844747406
3867,7,11076,-0.293449306858295,1.16547425194191,0.801353527164197
3868,7,14747,-0.0966365847534661,0.138218840526962,0.484914712446099
3869,7,16567,-0.0587576365914222,0.141632109813613,0.678495686595712
3870,7,17289,0.356372359205134,0.323816077629609,0.271847067052582
3871,7,17702,0.465947479821103,0.186119957802225,0.012748781386814
3872,7,17838,-0.0995171380865905,0.231059607978797,0.666950116088885
3873,7,17840,0.269628945120484,0.281202268775377,0.338293889156394
3874,7,17843,0.136462206236544,0.298143563356675,0.647445008087782
3875,7,19449,-0.0100671271796289,0.236407341251116,0.966057371430824
3876,7,19450,-0.877468855553162,0.465498952385031,0.0602500615961906
3877,7,19896,-0.124498948638741,0.139607701417089,0.373119888088034
3878,7,20110,-0.158772143882245,0.143595485339465,0.269613558347123
3879,7,20451,-0.125961220338418,0.137885894227107,0.361593779307671
3880,7,21017,-0.274922097127826,0.273799035269717,0.316017346601137
3881,7,21057,-0.102351821355669,0.146738865913032,0.485942846851179
3882,7,21710,-0.121677160240622,0.144306945917416,0.399697087806696
3883,7,23383,-0.147215135970309,0.137780392153379,0.28603566153932
3884,7,27344,-0.177204960539857,0.137890444039688,0.199594943574811
3885,7,27845,-0.14856867378019,0.137822124114253,0.281781410668679
3886,7,28799,-0.206949032147041,0.138971723072667,0.13734207104424
3887,7,29465,-0.162773127751626,0.139472300849115,0.243972207843339
3888,7,29523,-0.163552858053757,0.139588850067727,0.242117509071727
3889,7,31914,-0.180494288322036,0.138778829551323,0.194247422122577
3890,7,32249,-0.117470785875407,0.140007089807672,0.40201774374862
3891,7,33274,-0.095025397335963,0.138796208303283,0.494020553900565
3892,7,33393,-0.165287717446592,0.139533099513146,0.236981627148595
3893,7,33441,-0.155346873812555,0.139093572877645,0.264817401357144
3894,7,34423,-0.077309069172337,0.139663554275243,0.580245567312362
3895,7,34691,-0.157268534417451,0.138789624511407,0.2579231019478
3896,7,34805,-0.0860263080668433,0.139723829340864,0.538497107294373
3897,7,34808,-0.0911990315362853,0.139504264680024,0.513707193171973
3898,7,35435,-0.185523538359385,0.138833923106099,0.182312516160148
3899,7,35488,-0.184377826037665,0.138710708732928,0.184631980987572
3900,7,35577,-0.193039982083344,0.143424604081427,0.179187708950357
3901,7,36074,-0.227507803743486,0.137392069194717,0.0986302937264964
3902,7,36180,-0.173998378008781,0.138152740879577,0.208694966928937
3903,7,37288,-0.236240146201697,0.137212929432297,0.0859990709003731
3904,7,41301,-0.233218468634669,0.139008524081421,0.0942853571448784
3905,7,42627,-0.264552123639788,0.137534226274235,0.055216646099334
3906,7,43266,-0.107078002116396,0.158784888522533,0.500524546418905
3907,7,43683,-0.216299569033473,0.138122681293606,0.118245521663123
3908,7,45345,-0.219584090454557,0.156334455042836,0.161025797152374
3909,7,45353,0.156244016392352,0.277273003800814,0.573450567667968
3910,7,45353,0.472236346363887,0.519777088973835,0.364214800531154
3911,7,45565,-0.277898913108456,0.137621851299661,0.0442121018025696
3912,7,46270,-0.22941419053616,0.145384590087106,0.115465535736819
3913,7,47250,-0.289476972227404,0.13736769688274,0.0357951968872393
3914,7,48435,-0.238346039227591,0.137518354517366,0.0839343783623575
3915,7,50874,-0.29084786477561,0.13870044250899,0.0367090909624606
3916,7,53407,-0.151459349290146,0.137549646019916,0.271592529472552
3917,7,53416,-0.152299303770377,0.137549190726574,0.268946174750393
3918,7,53455,-0.159974059047575,0.137717180578365,0.246177555772051
3919,7,53544,-0.123296927804887,0.139208063108383,0.376380809576444
3920,7,53637,-0.129073963359397,0.139190981475558,0.354396303234122
3921,7,53662,-0.128522498917093,0.138661995450477,0.354624099934922
3922,7,53700,-0.110596820419325,0.138476573251623,0.425019901548406
3923,7,53702,-0.110596820419325,0.138476573251623,0.425019901548406
3924,7,54897,-0.127628945193282,0.137672421169759,0.354534996025306
3925,7,55912,-0.142343891817708,0.138444170690506,0.304574708516724
3926,7,56225,0.0359874441111387,0.203661694404378,0.859843746059815
3927,7,62689,-0.0424658212119751,0.13875015411715,0.759739665498567
3928,7,65725,-0.0522919779105718,0.137835697274648,0.704634507924527
3929,7,66339,-0.0574478894737594,0.139221517619805,0.680123403946378
3930,7,66622,-0.0727727134034818,0.137907254508618,0.598043850336797
3931,7,68513,-0.0518635157757731,0.137996105708899,0.707266670667031
3932,7,69394,-0.0187446337101038,0.414551362462384,0.963960171857802
3933,7,69396,0.0859282054631856,0.334827944219432,0.797610898091661
3934,7,70413,-0.110862314423914,0.138155669290819,0.42283554323184
3935,7,73728,0.172935004163817,0.273235210305041,0.527198122954565
3936,7,74414,-0.159800910776235,0.138516541706147,0.249420337374571
3937,7,80505,-0.0434520636125599,0.140367766262669,0.757079213367483
3938,7,80602,-0.107031338852726,0.423006087762956,0.800395770380479
3939,7,80604,0.672499386787366,0.417033436530913,0.107729614213317
3940,7,80608,0.258430624510678,0.321463811880372,0.421985222562322
3941,7,80609,0.314917860923963,0.318820567309577,0.323947280568959
3942,7,83968,-0.18165454582893,0.13750040229705,0.187317032075766
3943,7,84763,-0.0326192711732894,0.309905467142733,0.916232813453086
3944,7,87147,-0.296707824131777,0.136886407990887,0.0308610900098755
3945,7,87586,-0.286149237207502,0.147998883552659,0.0539794151360281
3946,7,87833,-0.293010876818749,0.138164430231951,0.0346404655811675
3947,7,87999,-0.303909173362694,0.137226488191521,0.0274219880662013
3948,7,88913,-0.336469670102319,0.137211112831611,0.0146819796481881
3949,7,89733,0.237525659775549,0.360705394762458,0.510644090597799
3950,7,90591,-0.302889158725431,0.137079003441723,0.0277746334701544
3951,7,92844,-0.114276624380921,0.138187295251238,0.408813216971794
3952,7,98223,-0.193132118642395,0.137596707058553,0.16131407753901
3953,7,101935,-0.121851791105229,0.137827637415148,0.37725032910117
3954,7,102167,-0.127582345638368,0.138435185994355,0.357364881559926
3955,7,102487,-0.635412087542077,0.559414623481928,0.256789174194956
3956,7,103626,-0.140796200773795,0.137970984694867,0.308201202169695
3957,7,103929,-0.151269014978691,0.137941770050715,0.273557258109174
3958,7,105525,-0.158194352568888,0.137530340908873,0.250819311599524
3959,7,109520,-0.173850258451587,0.137307585674851,0.206298834358161
3960,7,109762,-0.155801334442687,0.137743822340958,0.258783007672953
3961,7,112259,-0.0396907460408839,0.155027198033377,0.798081122929866
3962,7,114462,-0.155147735369466,0.137745912217175,0.260789809196885
3963,7,115291,0.0703961045827093,0.296508012450189,0.812470871915832
3964,7,115293,0.0604544048188504,0.299520497559099,0.840160193527853
3965,7,115294,0.170610418564289,0.302684985171707,0.573345681995705
3966,7,115759,-0.156393955375991,0.138721050755298,0.260339611574114
3967,7,120910,-0.105778175527849,0.137679280175945,0.442826154732055
3968,7,121864,-0.0748546870505741,0.138706925998674,0.589771241847063
3969,7,122646,-0.0816455526129203,0.138902610589759,0.557049138267347
3970,7,128719,-0.0791391980013565,0.139142130359885,0.569877180200506
3971,7,129502,-0.102903823485567,0.137488367016941,0.454684277439801
3972,7,129866,-0.0985380857514829,0.139281901280329,0.479739830256173
3973,7,130581,-0.121310485907071,0.138813814840948,0.382762557284433
3974,7,131402,-0.126645878929761,0.141470799384175,0.371285584439995
3975,7,131475,-0.0840700447793657,0.138705267345108,0.544834148162014
3976,7,131572,-0.0755204908900773,0.137534372306623,0.583282158042875
3977,7,133091,-0.102436828245003,0.137489354921923,0.456735559544906
3978,7,134263,-0.0903897901377185,0.138092754989612,0.513178279175662
3979,7,134556,-0.133066313434201,0.137994905277608,0.335563550868549
3980,7,139381,-0.12285200696751,0.13763043081121,0.372667501309325
3981,7,139844,-0.116333689981729,0.139225039991663,0.403956297561193
3982,7,140293,-0.66128688407082,0.405417860562754,0.103755927822925
3983,7,140294,0.0967655697438192,0.756130677678862,0.898241896902573
3984,7,140416,-0.116149349068749,0.14025063736111,0.408141941829443
3985,7,140907,-0.126084384971096,0.137624320308382,0.360214182299458
3986,7,142582,-0.104928338133991,0.138257722040417,0.448399130952314
3987,7,142616,-0.110666998993262,0.13769444896743,0.422102863832187
3988,7,142656,-0.137054282015818,0.137611982865983,0.319957957753547
3989,7,142710,-0.140057805673283,0.137403988947415,0.308752009478653
3990,7,142737,-0.13236790712402,0.137614119303365,0.33676961795112
3991,7,142798,-0.123594490579151,0.13764808859272,0.369849812993446
3992,7,142863,-0.103687659796677,0.137729386783527,0.452050141419019
3993,7,142935,-0.0755808567514925,0.137761653690723,0.583602822773937
3994,7,144443,-0.10731818940974,0.137980789470614,0.437221855431377
3995,7,149219,-0.0172602259994757,0.137784775474709,0.90038152981647
3996,7,149745,-0.0610517641792825,0.13794187393498,0.65833301986448
3997,7,153512,-0.0800709613038151,0.137914310603716,0.56189072277333
3998,7,154206,-0.0873444640203198,0.137901803846064,0.526894622258748
3999,7,154349,-0.10125073543355,0.138269885491036,0.464490366495875
4000,7,154579,0.0670029394940919,0.286396174853721,0.815157914512607
4001,7,158616,-0.0431350487019378,0.138174958877364,0.755090302114122
4002,7,159017,-0.133921982977028,0.143020721247724,0.349716867082653
4003,7,159442,-0.0973298257834526,0.138273466066812,0.481963007140018
4004,7,163135,0.381359828729932,0.281824060144666,0.176862771050343
4005,7,163315,0.00698967640000275,0.163482424313884,0.965921080540395
4006,7,164509,-0.0228042778082875,0.137834564814947,0.86868708526565
4007,7,166144,-0.0805487062577121,0.140436205507709,0.566630251133115
4008,7,166200,-0.0205132306465945,0.446143652171585,0.963353002363824
4009,7,166202,0.0346778585799754,0.226424161646155,0.878364019264764
4010,7,166259,-0.0711143821181697,0.144732383934426,0.623483663519863
4011,7,166833,-0.0710218416768613,0.138124817124394,0.607443720257183
4012,7,169205,-0.0520099914940773,0.140188940881657,0.710860640177592
4013,7,170660,0.0418751596726201,0.234178362211653,0.858183687888376
4014,7,170661,0.103003558511777,0.243785600944571,0.672904944087486
4015,7,171892,-0.113999504336819,0.138119924881951,0.409721197036598
4016,7,173129,-0.146030894090099,0.245209845648702,0.551867933324097
4017,7,174147,-0.0624000315597247,0.138005554456802,0.651434362007436
4018,7,175201,-0.0286253091881953,0.137811953692279,0.835572989281395
4019,7,175569,-0.0178307985055421,0.137791075417368,0.897111212108665
4020,7,176862,0.0107594854094664,0.137992020324485,0.937894667030324
4021,7,178295,0.00367015116757788,0.138182956026405,0.978825617308523
4022,7,181053,0.15799053358441,0.137845994858929,0.252514401255569
4023,7,181165,0.157990406003066,0.137583172976677,0.251611358257394
4024,7,183625,0.134212415883707,0.137776576578096,0.330658616547225
4025,7,191252,0.0922805958165241,0.138049841954463,0.504277800259903
4026,7,191676,0.0937753174168994,0.138261749828191,0.498060825618461
4027,7,192137,0.115158678630661,0.137909374245284,0.404264726384192
4028,7,192700,0.134351284147039,0.13770650092633,0.32991347147671
4029,7,196064,-0.102389672517046,0.137880108136049,0.458218173679111
4030,7,197274,0.0382948773183848,0.13800866170449,0.781572691475369
4031,7,199802,-0.00689309265159183,0.138462310092994,0.960323334797878
4032,7,201855,-0.00667984157554245,0.140377194340228,0.96207393755798
4033,7,202039,0.0471578210747967,0.139151942945216,0.734890747407656
4034,7,202122,0.047572633937422,0.138994250500879,0.732356424498935
4035,7,202957,0.0125846662854127,0.140032218620922,0.928441655615703
4036,7,203677,0.00628968414106285,0.138996870089106,0.963933193244672
4037,7,203971,0.140471093612824,0.313397965035694,0.654269734277991
4038,7,204417,0.0678988348913421,0.143477549563202,0.636336856637519
4039,7,205155,0.304492442669089,0.32008526935207,0.342110388980305
4040,7,205675,0.0419322537096749,0.13826360708665,0.761856979532813
4041,7,206341,-0.0750263573946683,0.20691739583295,0.717127528810653
4042,7,206511,0.0189180588209803,0.140656928171418,0.893085538205425
4043,7,206991,-0.0116742863671827,0.138100844616595,0.932679391885502
4044,7,207921,-0.00266787347348446,0.138102169456169,0.984598247945813
4045,7,208767,-0.0256694691234506,0.180004474431057,0.886683810737073
4046,7,208986,-0.0468497495149112,0.138685274183268,0.735704581478487
4047,7,209438,-0.0230273766573373,0.138457371655407,0.868005195937082
4048,7,225148,-0.0226814154069152,0.138263199891453,0.869789440866547
4049,7,226323,-0.104906923205053,0.138040697225076,0.447779186727148
4050,7,227872,0.00144709484727867,0.141170782694604,0.991827084001017
4051,7,229363,-0.0461243787551181,0.13925360218355,0.740670510164286
4052,7,229656,-0.0396887854901643,0.139118337027731,0.775590856587117
4053,7,229803,-0.0124823479218791,0.140488564063706,0.929251851161489
4054,7,230082,-0.014655286852091,0.146289824030894,0.920258444832682
4055,7,230481,0.00919262047665614,0.13905098121499,0.947327902729398
4056,7,230937,0.0157442193131029,0.139158649630301,0.90998496124217
4057,7,232131,-0.0861141261137585,0.142589692233611,0.546278400120172
4058,7,233940,-0.00811291950296444,0.139517055428116,0.953662034674996
4059,7,234570,0.0072193193716068,0.139254560076507,0.958683429798184
4060,7,234702,-0.0215523140552171,0.140187588977505,0.877903303075545
4061,7,235464,-0.0232943508028783,0.139375095423057,0.867360124607657
4062,7,235726,-0.00930653886445321,0.139133492231785,0.946707716870626
4063,7,236277,-0.0736799851230504,0.154238861954479,0.633159029687103
4064,7,237753,0.0137420389038454,0.138750024910177,0.921161376079902
4065,7,238084,0.0188930479750558,0.138748308812648,0.891766273043192
4066,7,241273,-0.0267820490678743,0.149233033257076,0.85767586562058
4067,7,241711,-0.0243868408519373,0.141019302398324,0.86280348427504
4068,7,247290,0.128577581140489,0.140883577764769,0.362048835107155
4069,7,247666,0.0892324498803386,0.139194238587901,0.521896912947441
4070,7,249982,0.0693198462011878,0.139347488261803,0.619174194927835
4071,7,250183,0.039825113525032,0.13914502846899,0.774882895810234
4072,7,250680,0.0437468942040538,0.139141692077918,0.753398922088819
4073,7,255972,0.128078937175235,0.13974830750691,0.360031850670347
4074,7,257392,0.215821826337292,0.159460540112474,0.176778013330712
4075,7,257488,0.185589785200685,0.147026937512203,0.207679831042764
4076,7,257571,0.179171104264766,0.146428813135282,0.221917199223411
4077,7,260913,0.233716359330913,0.138962062744823,0.0934780931647759
4078,7,266540,0.201915942283039,0.140057743054683,0.15028425364731
4079,7,267569,0.214362395822299,0.141256127753982,0.130024409645184
4080,7,272144,0.318971820339602,0.138403895385453,0.0217662644603189
4081,7,272225,0.273591413597701,0.138091597286948,0.0483409158686781
4082,7,272227,0.278885707104743,0.137638310078953,0.043493675686783
4083,7,272365,0.238209206989034,0.142737371891877,0.0960310315540445
4084,7,274400,0.0870203630032131,0.146972125740136,0.554171006940217
4085,7,275338,0.0486481190477303,0.140250675428461,0.728899060932314
4086,7,276571,0.0304914779303367,0.138430184904817,0.82579124534707
4087,7,281605,-0.101343703612558,0.341105141441539,0.766561857205991
4088,7,283774,-0.0682661919997938,0.138893027994393,0.623376945641875
4089,7,284360,-0.0342038764102869,0.138822015243272,0.805526232619619
4090,7,284441,-0.0447352485166828,0.137810658778365,0.745665622938239
4091,7,293925,-0.128119386967885,0.13800816688692,0.353862241075544
4092,7,295079,-0.0581422748166584,0.137571252677985,0.672819712819822
4093,7,300508,-0.111851515971923,0.140453751281243,0.426359022353415
4094,7,301066,-0.102240382960538,0.138479305796727,0.460817846913414
4095,7,307179,-0.267217337445634,0.302291311127622,0.377312476630832
4096,7,307181,-0.326003640174583,0.162286935005576,0.0453183293038915
4097,7,307209,-0.368066332279319,0.292477585518475,0.209063317630808
4098,7,307221,-0.669517951061741,0.317265907472008,0.0355378893277575
4099,7,307361,-0.0484522623214723,0.138021422493767,0.72576111454616
4100,7,308037,-0.022564635852909,0.13955647286844,0.871643895270127
4101,7,315634,-0.0196482371265669,0.139138258680799,0.88778162448397
4102,7,316663,0.0273691205480408,0.140985213711192,0.846187639354107
4103,7,319571,0.992284539624146,0.917626461644406,0.280275192628375
4104,7,320913,0.0107203000766039,0.139141018746501,0.938630365669529
4105,7,321449,-0.0324906663887383,0.139574592795296,0.816064414214002
4106,7,321504,-0.0206049243737345,0.352390875769099,0.953405919857866
4107,7,321504,0.0379322599554803,0.191196589187735,0.842851003159153
4108,7,321718,-0.0293912348650724,0.140388423455826,0.834290681531428
4109,7,321749,-0.0282704707107798,0.141549175519632,0.841813082610132
4110,7,323123,-0.00980510155320469,0.137986776828274,0.943391620237565
4111,7,323836,0.000157162184701964,0.137931174509118,0.999091514465407
4112,7,323883,-0.0182588101493636,0.138390123180266,0.895109104828634
4113,7,323971,0.00953681718389576,0.138211697315002,0.945027479199206
4114,7,324357,-0.0170734652886101,0.138658280892275,0.902071540541125
