SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1585,4,289558,-0.0767105795152174,0.0576071944284696,0.183846090433944
1586,4,289573,-0.0825811286240439,0.0580755210973379,0.155920498053554
1587,4,289631,-0.0762066424420469,0.0568291888358178,0.180790092496044
1588,4,289647,-0.0681440207512874,0.0563140990255648,0.227061579772272
1589,4,290003,-0.0733553892590618,0.055784414669316,0.189370216876367
1590,4,290096,-0.0676653881607454,0.0556706444174548,0.225003329851014
1591,4,291044,-0.0643529435957138,0.0557516025492226,0.249166355783674
1592,4,291531,-0.0717042243886055,0.0558155653201681,0.199752237261629
1593,4,292625,-0.0618543975809354,0.0567922279031987,0.276837374325588
1594,4,292985,-0.0587609394195302,0.0560622813379561,0.29529268720028
1595,4,293190,-0.0657289217800981,0.0557038753946144,0.238806563305744
1596,4,293625,-0.0586245373448956,0.0556518156924075,0.292870684898189
1597,4,294073,-0.0728490839310466,0.0554256150747618,0.189579231230738
1598,4,294288,-0.0733385295782157,0.0558800203291332,0.190228300283525
1599,4,294760,-0.0618241385316694,0.0562083777259451,0.272121003241742
1600,4,297290,-0.0148063428881257,0.0560645607166051,0.791861203861308
1601,4,297499,-0.0303158665948768,0.056738187797504,0.593462372317787
1602,4,297638,-0.0105051515021136,0.0565001545302165,0.852605371877302
1603,4,297848,-0.0271820096119421,0.055646310199332,0.625514468541416
1604,4,298091,-0.0484698315167444,0.0558863772806942,0.38637097636608
1605,4,299599,-0.0362412583789933,0.0564419058499297,0.521226041526454
1606,4,300038,0.0505546596028612,0.121130703845106,0.676671546223453
1607,4,300148,-0.03744304317302,0.0562069844945059,0.505741688025867
1608,4,302333,-0.0639605322187902,0.0937733455067055,0.495638296544311
1609,4,302334,-0.0215102572848926,0.0904966599693402,0.812258528116194
1610,4,302346,-0.235841738786355,0.115773461383189,0.0423859145779018
1611,4,302347,0.157362900897339,0.121661056370746,0.19670005869961
1612,4,302611,-0.0323641722183569,0.0556688702484311,0.561362613773887
1613,4,303009,0.00229931015697282,0.0720322595540136,0.974553441690127
1614,4,303011,-0.0207488090068447,0.0562569102212674,0.712481209037576
1615,4,304549,-0.00830350783048356,0.055806992387946,0.881804509480529
1616,4,307387,0.0034391939386212,0.0566630672463174,0.95163605336599
1617,4,308154,0.0328771466422661,0.0560522418304571,0.557884406414348
1618,4,311231,0.0248546901595176,0.0554562070880991,0.654293990090638
1619,4,311787,0.0471792425555766,0.0556667070190146,0.397273652972714
1620,4,312488,0.0269190479728177,0.0564112078515722,0.63351981195106
1621,4,312611,0.0149512601509984,0.0558546078951304,0.789100620473603
1622,4,314015,0.0410752394524176,0.0557428322824113,0.461690654718235
1623,4,314192,0.0508887218959484,0.0627746094003346,0.418108450153905
1624,4,315072,0.0100164548165245,0.0619044501400549,0.871551920459232
1625,4,320017,0.0402676874774835,0.0563900611641474,0.475642236278943
1626,4,320510,0.0557650476972592,0.0558483135299667,0.318716529992458
1627,4,328073,0.0472870578352898,0.055795534262175,0.397287312045906
1628,4,331098,0.0462740638120467,0.058110437820392,0.426385664882285
1629,4,336922,-0.00727434584017951,0.0557104917286782,0.896186631728843
1630,4,340555,0.0836534472394742,0.0579406324882933,0.149688144529917
1631,4,351322,0.0704590836737691,0.0555571872961344,0.205552937197295
1632,4,353020,0.0675867119535783,0.0554076849957548,0.223352178766823
1633,4,355411,0.0762664217363322,0.063313923701442,0.229174089739236
1634,4,355467,-0.0941002758897076,0.122274574746138,0.442062713518166
1635,4,355569,0.0677281432930501,0.112488666254699,0.547501688455257
1636,4,356055,0.101155439026128,0.055578769239807,0.0696000636128466
1637,4,356492,0.0718959434792709,0.0556773974342755,0.197446342204781
1638,4,356541,0.0774551805843925,0.0555591000137664,0.164162985277292
1639,4,356853,0.0440616437670364,0.0567505357684788,0.438027263237131
1640,4,356935,0.0534615392586821,0.0581216419747537,0.358294140264808
1641,4,357632,0.104481752292124,0.0555185110496786,0.0606685115556716
1642,4,357802,0.0902567340216306,0.0556881922814249,0.105963780532068
1643,4,362032,0.0667100246338446,0.055673910632528,0.23163221899224
1644,4,362199,0.0382446146647972,0.0562532243992311,0.497035358882401
1645,4,362266,0.06465390158985,0.0572205011215232,0.259282171061104
1646,4,363194,0.0559915259889386,0.0556382623545776,0.314936893376763
1647,4,364690,0.0591655020015523,0.0569918949004749,0.299915975160972
1648,4,368078,0.0960753217571112,0.0552462916673594,0.0829000962878035
1649,4,368457,0.0873183501917524,0.056147254421752,0.120802394242775
1650,4,369171,0.0764223501950582,0.0569508510889962,0.180490906770086
1651,4,369403,0.0705730680757403,0.0558748264201302,0.207402467949817
1652,4,370869,0.111008662167073,0.0967495341851675,0.252000866240538
1653,4,370874,0.103851603860996,0.0620361669640726,0.0950066556485184
1654,4,370948,0.0929776491107878,0.0662978692582618,0.161667808198023
1655,4,370964,0.118306255560837,0.217177154387434,0.586272603894396
1656,4,372110,0.0901695400148743,0.0558991320388065,0.107621610694175
1657,4,375648,0.0693915803778038,0.0572902418209702,0.226618033585684
1658,4,375688,0.0889785333902289,0.0565524447629951,0.116526471110577
1659,4,376511,0.0613495182724638,0.0558724665905184,0.272940764424485
1660,4,378801,0.0927739008264689,0.0590934381386132,0.117322019734753
1661,4,380252,0.0361981909351788,0.0558087996574546,0.517011676931915
1662,4,382176,0.0586638307486147,0.0557693803326836,0.29356480355993
1663,4,383443,0.0822521377488842,0.0565681888540141,0.14682505358498
1664,4,383482,0.126919694026411,0.0712762553441423,0.0758258218170098
1665,4,383485,0.144153701982002,0.0715478621413328,0.0446848032328176
1666,4,383639,0.141667316990508,0.110760872681731,0.201723979662051
1667,4,383641,0.144149914610958,0.110723804153536,0.193803810525407
1668,4,383644,0.141667316990508,0.110760872681731,0.201723979662051
1669,4,383646,0.141667316990508,0.110760872681731,0.201723979662051
1670,4,383666,0.159233624179767,0.110588332699951,0.150788366399875
1671,4,383669,0.159233624179767,0.110588332699951,0.150788366399875
1672,4,383671,0.148977159906618,0.110628813773041,0.178960247736031
1673,4,383673,0.13970765724533,0.110652600943193,0.207573923022648
1674,4,383681,0.158010054681984,0.110572355845769,0.153882916983517
1675,4,383923,0.29196590855641,0.127220559305163,0.0223216258872926
1676,4,383923,-0.0941681911017209,0.148195003439967,0.525556887354116
1677,4,384094,0.0614657919748703,0.0556524308447097,0.270146618674288
1678,4,384191,0.0864551081087084,0.0601946761479295,0.151814439497518
1679,4,384602,0.0705483902110594,0.055568795220171,0.205074713324474
1680,4,384607,0.0705483902110594,0.055568795220171,0.205074713324474
1681,4,388305,0.0598177193175248,0.0556110679605983,0.282821060012208
1682,4,388542,0.0585987876118601,0.0560180162203799,0.296244294242528
1683,4,390389,0.0957901386842964,0.0639264714031815,0.134912031033083
1684,4,390909,0.0826050238140488,0.055524804781103,0.137719072750381
1685,4,397927,0.0402791014759781,0.0567781644801424,0.478537246039503
1686,4,400669,0.0756658974069003,0.0634030044592883,0.233509552159753
1687,4,400864,0.0393921558648487,0.0695977780585604,0.571755221476716
1688,4,404981,0.0912925893214506,0.055725063124425,0.102256778175531
1689,4,405202,0.212459995178622,0.11314667898242,0.0612410761289037
1690,4,405368,0.125368120028906,0.0566478347343541,0.0275289242170494
1691,4,408981,0.10380749641808,0.0559821251758277,0.0645305022508218
1692,4,411785,0.167750260113451,0.11054217924521,0.130029807951179
1693,4,413029,0.0921459892724517,0.0570876540376858,0.107396164235101
1694,4,413957,0.0845856961363353,0.0562509027441566,0.133547191100381
1695,4,414243,0.0982704367097217,0.0560465126271833,0.0804059509429265
1696,4,415928,0.118095808839073,0.0552997939329244,0.0334033980313398
1697,4,419709,0.115209539446165,0.0554695045131583,0.0385254048625334
1698,4,420255,0.130854825860261,0.0553711127818042,0.0186577012719336
1699,4,421542,0.111169899614669,0.055462984628022,0.0457908562209388
1700,4,422070,0.135466370280874,0.0555063920101418,0.0151558169508119
1701,4,422545,0.146562543449015,0.0552945073562594,0.00839717679031306
1702,4,425689,0.131378438604334,0.055473870473447,0.0184084249439688
1703,4,425858,0.108744762247642,0.0559555668202251,0.0527608221861502
1704,4,427105,0.249140663833424,0.086727902295918,0.00431626771096391
1705,4,428805,0.0488044726366885,0.11889852565455,0.681709032647295
1706,4,428805,0.188787943900999,0.113096369053252,0.0959511939215644
1707,4,428826,0.136528079697149,0.0570430713449233,0.0172137596602624
1708,4,428861,0.155643598132245,0.0555985924221462,0.00540090905538424
1709,4,433301,0.158852809983266,0.0555820472358475,0.00451629089074739
1710,4,433554,0.158677416065599,0.0554969561127523,0.00449933252079909
1711,4,434256,0.152013470715447,0.055669230412219,0.00663802986555651
1712,4,434351,0.163504359895884,0.0555030067815392,0.00343430245563473
1713,4,435289,-0.00570761481796644,0.0999748159021966,0.954505384653566
1714,4,435291,-0.00570761481796644,0.0999748159021966,0.954505384653566
1715,4,442926,0.188526306982958,0.0554812199341599,0.000756236669584069
1716,4,444482,0.205374694274817,0.0829868149529904,0.0138006685803791
1717,4,445208,0.213605502986545,0.0553557679292591,0.00013547150777929
1718,4,446835,0.218851122675122,0.0568713094649351,0.000141216355388312
1719,4,449745,0.351090261879592,0.212550950169066,0.0994658868973475
1720,4,449788,0.258797468813161,0.124287917803563,0.038040153930927
1721,4,450801,0.214217284305862,0.0555063050904364,0.000135175912254863
1722,4,451837,0.219729050183224,0.0555618603606478,9.26279124549289e-05
1723,4,452907,0.376919342839498,0.201961055520191,0.0628288218798701
1724,4,452907,0.236043076177675,0.116857461728377,0.0441464117213668
1725,4,454081,0.242252987901357,0.0553771949640295,1.60366285930554e-05
1726,4,454191,0.254319975862608,0.0555362642637416,6.47470588623018e-06
1727,4,454676,0.241173366272131,0.0553905428939816,1.75318667332589e-05
1728,4,454817,0.234670824710185,0.055733451452965,3.23609079916411e-05
1729,4,454913,0.240663874714578,0.0555694764531178,1.93796587529832e-05
1730,4,455054,0.273358629938754,0.0598481294071812,6.82871245416822e-06
1731,4,455170,0.236249216809223,0.0554877034694452,2.6511758416919e-05
1732,4,458042,0.237135074880735,0.0551258239929543,2.19684691177108e-05
1733,4,458282,0.233142039409063,0.0563651027086136,4.41609619667974e-05
1734,4,458401,0.227134153984541,0.0558218353791029,5.83114903189601e-05
1735,4,461656,0.216829202317594,0.0554775675848069,0.000111378928110161
1736,4,461812,0.216434070327377,0.0551933404488515,0.000105788428805647
1737,4,462685,0.227391974947878,0.0552363232692861,4.78933419112621e-05
1738,4,463276,0.22248377496011,0.0551799768509144,6.78059537598334e-05
1739,4,463970,0.207948555680548,0.0555638558984903,0.000212601054279525
1740,4,464078,0.208326718235637,0.0554545817889389,0.000201341243849968
1741,4,464336,0.207407484806715,0.0553587288356172,0.000209294129697722
1742,4,464368,0.207544244150787,0.0554727795892131,0.00021353391106611
1743,4,466223,0.165554916332516,0.0560914343714775,0.00337355604243801
1744,4,466334,0.184213620928765,0.0559562954251442,0.00109489597294574
1745,4,471707,0.132236016294306,0.0608460888482068,0.0304231020564479
1746,4,472549,0.423328355902392,0.259381709800613,0.10355705840812
1747,4,472918,0.147462820897076,0.0565409499466193,0.00949211196838065
1748,4,473492,0.157344355162701,0.0558156430189342,0.00508900429854297
1749,4,473912,0.149219849536937,0.0560407915265706,0.00810650258652234
1750,4,474265,0.148330527839149,0.0558327615093432,0.00824942279687702
1751,4,474320,0.158773942484396,0.0561341909696386,0.00494412865485903
1752,4,474321,0.158773942484396,0.0561341909696386,0.00494412865485903
1753,4,474625,0.146350646419347,0.0560132235060301,0.00936462449905463
1754,4,474628,0.144323995448561,0.0561895426025217,0.0106238934422328
1755,4,476164,0.125016770548958,0.057360661690891,0.0299560548863282
1756,4,476181,0.139583944023628,0.0570206479604203,0.0148532946412003
1757,4,476291,0.140046319239703,0.0627131410128243,0.0261669586476761
1758,4,476833,0.123788837524439,0.0563873101615805,0.028790298825247
1759,4,478092,0.135235280208027,0.0559213513560079,0.0160981765579819
1760,4,479557,0.12936391129898,0.0560271764840075,0.0215233671362725
1761,4,480076,0.135929323766494,0.0560819785515407,0.01586264707319
1762,4,481074,0.139176214011766,0.055952187388126,0.0133286479944399
1763,4,482472,-0.0657897797996077,0.0841245734109946,0.434708339579911
1764,4,482653,0.157416997045051,0.0590608350768524,0.00804449762708531
1765,4,484100,0.176691132133048,0.0594707972808833,0.00317111496845726
1766,4,485199,0.164998169044043,0.0558760301131373,0.00335851523891324
1767,4,485454,0.175472557864163,0.0559171199939429,0.00184369039252336
1768,4,487562,0.177750196119105,0.0563138855327308,0.00173461854568765
1769,4,487957,0.165315567406993,0.0579687953453416,0.00460304765198778
1770,4,491790,0.194754230262737,0.056301320376489,0.000608197337709227
1771,4,492455,0.19107925040479,0.0584596947591454,0.00118719216955645
1772,4,493748,0.170006701515024,0.0569847472066293,0.00304929493789674
1773,4,495614,0.207001555781063,0.0560039555943578,0.000253617004110144
1774,4,497124,0.188031706191357,0.0559907877808378,0.000869895169650115
1775,4,497529,0.195459650704074,0.0561735152290698,0.000565089824027559
1776,4,498734,0.182963625601974,0.0560879708700168,0.00121384759450785
1777,4,499794,0.194460255502398,0.0558927615604219,0.000565910731965594
1778,4,501469,0.174768290248504,0.0562470992802297,0.00204212685271301
1779,4,504047,0.190334587685074,0.0568362762810766,0.000899121725217687
1780,4,504419,0.197412647343649,0.0559523564340388,0.000473647069554074
1781,4,512749,0.0551809031570689,0.0574304611582749,0.337295379388254
1782,4,513467,0.166291985927177,0.120065920485632,0.166925372182778
1783,4,513607,0.133887564813421,0.110662518022528,0.227137305182113
1784,4,520430,-0.127702120002136,0.110704153875454,0.249467580669554
1785,4,520552,0.0651379695231764,0.112492999579157,0.562931342631624
1786,4,520560,0.00915890825291044,0.112896290262833,0.935387134770667
1787,4,520563,0.0246349324302439,0.112889728428389,0.827382862281224
1788,4,520565,0.0192307623097285,0.112771695056786,0.864692398415677
1789,4,520568,0.0284647039501991,0.112766163210972,0.800861512364632
1790,4,520602,0.0207178376818469,0.112225772697802,0.853642087189359
1791,4,520645,0.104639482766801,0.111644058227278,0.349265752177087
1792,4,520646,0.104639482766801,0.111644058227278,0.349265752177087
1793,4,520657,0.0704709923249371,0.111802072815164,0.528893585833375
1794,4,520665,0.0829201679260994,0.111863790604181,0.45902856347274
1795,4,521148,0.0546085735935063,0.057720892975035,0.344755005137809
1796,4,523964,0.00455474571020631,0.0566911905589488,0.936009913461744
1797,4,537994,0.281750962747723,0.245170729455188,0.25125029014785
1798,4,538009,-0.0371078686292474,0.227075134460663,0.870283873806945
1799,4,538030,0.0830521025949773,0.156521549716091,0.596021809020357
1800,4,538039,0.0830521025949773,0.156521549716091,0.596021809020357
1801,4,538042,0.111638871834598,0.152480993763357,0.464563179829119
1802,4,538051,0.0591175868158622,0.148899821804865,0.691585815090709
1803,4,538054,0.011612573536433,0.150204199952224,0.938419218029248
1804,4,538057,0.0117754455942256,0.148445112246419,0.936818872189771
1805,4,538066,0.0126215869568957,0.139511089165177,0.927964937991565
1806,4,538069,0.0232371334920745,0.134520460824938,0.862954396452914
1807,4,538120,0.215687458692104,0.159351956555406,0.176752803508682
1808,4,538141,0.159300377708956,0.137210539076179,0.246429532702577
1809,4,538174,0.170795944928804,0.087446093989242,0.0515907581958973
1810,4,538183,0.149297675285294,0.0867433672493317,0.0861011906654503
1811,4,538198,0.205504123643921,0.114518016524576,0.0735867477897863
1812,4,538201,0.20627461180248,0.114331062689283,0.0720542783834878
1813,4,538202,0.191891981763435,0.114584903992812,0.0948845031280133
1814,4,538243,0.226116178467938,0.112924782770006,0.0460104296768202
1815,4,538249,0.252129629486307,0.113548213428977,0.0270217758188194
1816,4,538279,0.186605371594716,0.113906256449958,0.10226338436828
1817,4,538282,0.178500749422524,0.114111864187542,0.118652263743663
1818,4,538285,0.178500749422524,0.114111864187542,0.118652263743663
1819,4,538294,0.178500749422524,0.114111864187542,0.118652263743663
1820,4,538297,0.186605371594716,0.113906256449958,0.10226338436828
1821,4,538318,0.15993113866114,0.114021143134322,0.161601705386025
1822,4,538326,0.153271705960648,0.113723313007788,0.178599970692221
1823,4,538332,0.164427215372005,0.114003025427624,0.15010279389086
1824,4,538337,0.218036295895053,0.114269218024597,0.0571902345599139
1825,4,538341,0.201773380352393,0.11400195956572,0.0776050686641974
1826,4,538343,0.171974196272472,0.1141402532696,0.132783985036306
1827,4,538354,0.194973897533081,0.114570164684923,0.0896759751559088
1828,4,538357,0.194973897533081,0.114570164684923,0.0896759751559088
1829,4,538359,0.141561914214803,0.0687443604311885,0.0402032213702284
1830,4,538369,0.160211634758119,0.0653266536999502,0.0146713387583324
1831,4,538384,0.153468392520401,0.0614272857336166,0.012930535412302
1832,4,538866,0.10247802272819,0.0578292730952641,0.0772440332946079
1833,4,539688,0.125046031414784,0.0579007293231943,0.031471704649411
1834,4,541302,0.133438913121232,0.061530327037805,0.0307750971056765
1835,4,542062,0.10014631092109,0.0584598430018321,0.0875760942672012
1836,4,542558,0.176246412329135,0.0681785132317378,0.0101363338222113
1837,4,544142,-0.120159744059749,0.129618040371958,0.354544609300003
1838,4,544372,0.11014916886378,0.0579655655539039,0.0582146322480613
1839,4,546036,0.135396393490948,0.0580327947668159,0.0202039780679112
1840,4,546402,0.134484641353968,0.0583811684271331,0.0218277420012012
1841,4,546551,0.0858263907946535,0.0640138454691915,0.180864651916295
1842,4,547460,0.117064328387828,0.0577507845991118,0.0434073619214634
1843,4,547792,0.10756001184815,0.0628507026815344,0.0878935789822431
1844,4,547875,0.099744692074165,0.0589000096790774,0.0912504941776864
1845,4,547876,0.099744692074165,0.0589000096790774,0.0912504941776864
1846,4,548101,0.110915825407306,0.0573500971910166,0.0539105719964903
1847,4,548356,0.118974881063033,0.0574807913208119,0.0391961935730279
1848,4,548896,0.120519735090335,0.0577336658704361,0.0375585040206271
1849,4,549461,0.115283773096012,0.0572270702996379,0.0447153458612088
1850,4,551365,0.151617410890369,0.0562157009348341,0.00733088379516863
1851,4,553033,0.150929575291878,0.0671698444583828,0.0252583856958116
1852,4,553181,0.169114316029335,0.0578769245033768,0.00370230354963828
1853,4,554056,0.109077004731081,0.0562478948791382,0.0532711742135048
1854,4,554792,0.129961912985436,0.0563183301524051,0.0215975169067802
1855,4,558812,0.110094678118319,0.0567944342449141,0.0533620041176854
1856,4,559258,0.103818646093914,0.0571280712486265,0.070019450224783
1857,4,560213,0.115294699030984,0.0574079481166836,0.0453684450623961
1858,4,560996,0.115427296052165,0.129003714866296,0.371525351595072
1859,4,561118,0.133446699165194,0.065902064699203,0.0436274273702323
1860,4,562709,0.129962271129956,0.0568503583009371,0.0228437880786606
1861,4,563928,0.0731869852357243,0.0572058398829631,0.201609843800887
1862,4,564066,0.0625181560339505,0.0579695067323543,0.281562121187985
1863,4,565447,0.0915467621904354,0.0570952042794379,0.109739502394917
1864,4,567144,0.083831872908083,0.0569027363356622,0.141575144603414
1865,4,567417,0.0885678346167105,0.0568025707289617,0.119839825449649
1866,4,567579,0.080483690658073,0.0620179493769658,0.195221192128039
1867,4,568131,0.0526718858994153,0.0604371518264249,0.384065343533062
1868,4,568131,-0.254768739796464,0.240723099669957,0.290620629195342
1869,4,571075,0.0423845109968947,0.0569787377145769,0.457452755417931
1870,4,572183,0.0483379934539773,0.0572589009401416,0.399129110477629
1871,4,573409,0.0611848562083488,0.0575107004685704,0.28810734185116
1872,4,574801,0.0451091067405717,0.0568514669405033,0.428045519131811
1873,4,575378,0.0512694288325518,0.0568842806206701,0.368046831219205
1874,4,575468,0.0594758832959011,0.0569829002857067,0.29731546782785
1875,4,576298,0.0495818779280323,0.0610498476726663,0.417250607675304
1876,4,576324,0.0650885144223408,0.0677743719825506,0.337526070211258
1877,4,576408,0.0308911864509664,0.0601450110062433,0.607844761461785
1878,4,576758,0.0643557094064108,0.0573868815817884,0.262864641308918
1879,4,577415,0.0234460313841,0.0571670523118883,0.681957995805241
1880,4,577658,0.0319669724513187,0.0566661714935496,0.573025278576554
1881,4,577740,0.0288572360847109,0.0564903340779096,0.609785965666755
1882,4,578506,0.00753787314698051,0.0579653583187299,0.896608058600899
1883,4,578512,0.00753787314698051,0.0579653583187299,0.896608058600899
1884,4,579070,0.0236280144564145,0.0567780314110148,0.677555240018932
1885,4,579494,0.023877436415357,0.0569454174531582,0.675249081840568
1886,4,579699,0.0351815368474002,0.0571858434315882,0.538809741150596
1887,4,579809,0.0234911974309283,0.0567277563531579,0.679049357017235
1888,4,579869,0.0312729195673593,0.0567675599603612,0.582054683670171
1889,4,580657,0.0248935287465102,0.0576198192513499,0.66598290102759
1890,4,582525,0.0249783717709829,0.0566761182569458,0.659684558122171
1891,4,584486,0.0325477873685941,0.0575109995113926,0.57179400015413
1892,4,584912,0.0448017676543506,0.0574910568444423,0.436335509451131
1893,4,588662,0.0658055743428223,0.0565048334734451,0.244967060165113
1894,4,589651,0.10090818047552,0.0660136177006549,0.127260071304478
1895,4,590025,0.0417409821530802,0.056851226533075,0.463305555287119
1896,4,590826,0.0832755566033119,0.0571768796333176,0.146155724036597
1897,4,590885,0.0610923140615676,0.0566179559145895,0.281312336329998
1898,4,590984,0.0664242109722218,0.0571071620246468,0.245554200113871
1899,4,591356,0.0859385652134375,0.0570333684628506,0.132753194949088
1900,4,591435,0.0678247204762289,0.0574544391088468,0.23859793622949
1901,4,591697,0.0908704941951467,0.059241676477816,0.125951293492442
1902,4,591983,0.0609058042712833,0.0567162289564442,0.283614875730667
1903,4,592527,0.0726623739945094,0.0971611143033241,0.455045855550351
1904,4,592539,-0.00273835290107716,0.0985084601399026,0.977838850377574
1905,4,592839,0.0520746388874163,0.0569403500568584,0.361053641389883
1906,4,592980,0.00839600909902471,0.0776375423496058,0.913943165521737
1907,4,592981,0.0283010574343825,0.082344457098722,0.731283219476465
1908,4,593354,-0.121440578549496,0.119911493096321,0.311872394198308
1909,4,593354,0.146508683154989,0.084697673833036,0.0845429696640084
1910,4,593358,0.063999360050496,0.0664476139181976,0.336128995747318
1911,4,593359,0.063999360050496,0.0664476139181976,0.336128995747318
1912,4,593362,0.0825242371173474,0.0676256378648476,0.22316198241371
1913,4,593676,0.0693596215054378,0.0572207933738663,0.226269409533022
1914,4,594369,0.062202949135276,0.0572445775278077,0.277947396984605
1915,4,597710,0.081488651795971,0.0571754848596045,0.154972102177677
1916,4,598800,0.0871286341488733,0.0579991150548906,0.133928949656394
1917,4,600513,0.0787964519277377,0.0583914997884031,0.178057057436519
1918,4,604043,0.031885988272769,0.0570935211285395,0.576865962689455
1919,4,605641,0.0257126350585029,0.058048799197675,0.658074221345222
1920,4,605918,0.0117932115084156,0.0568395184230859,0.835752616373573
1921,4,607042,-0.0610158405172789,0.0916742798591073,0.506119315997001
1922,4,608349,0.0166888538470775,0.057282411673508,0.770959799243114
1923,4,608355,0.0131796796140369,0.0574571122834224,0.818704164623104
1924,4,609905,0.0223660468588558,0.0578587942003298,0.699312946809465
1925,4,610797,0.0363602189494309,0.0572249367758269,0.52558499569035
1926,4,611309,0.0241730816765802,0.057226428593494,0.672982108727037
1927,4,613791,0.0288003690839899,0.0574545125437591,0.616491780234571
1928,4,614738,0.0261248369401522,0.0569596146583286,0.646763876641872
1929,4,618428,-0.0518695831508049,0.0572198577807348,0.36529162729551
1930,4,619541,-0.0236110670329823,0.0571149062624104,0.679567608188957
1931,4,620206,-0.0070624619734152,0.0571018128353668,0.901637518336966
1932,4,620786,-0.0371743670881538,0.056790254012339,0.513157639992433
1933,4,621613,-0.00496451661980057,0.0564976996879226,0.930028930548278
1934,4,621879,-0.151022698073286,0.0822805674058389,0.0672786529734626
1935,4,621945,-0.0108962112299756,0.0577911153416046,0.850557987286299
1936,4,621999,0.0209111034783023,0.0580497642076554,0.718892679627288
1937,4,622259,-0.0216293187611857,0.0565433009464471,0.702300986582156
1938,4,622563,-0.00542899920491846,0.0564768765430801,0.923473602946886
1939,4,623642,-0.0599902379998332,0.0572483758926523,0.295404319566065
1940,4,624555,-0.0303559821791717,0.0568575715382714,0.593750107859447
1941,4,628884,-0.0290342768443221,0.062177810810148,0.640819724772976
1942,4,629042,-0.0350477656748119,0.0579541402740722,0.545733650933387
1943,4,629973,-0.0356781789466968,0.0561200432073666,0.525352924412103
1944,4,630817,-0.00886582793213597,0.057497265636101,0.877543593900811
1945,4,631409,-0.0268425273267741,0.0559558304276528,0.63173125678851
1946,4,636237,-0.0572453835998771,0.055597544372035,0.303884602589398
1947,4,636347,-0.0450071535861083,0.0559784195255732,0.42193287394608
1948,4,636391,-0.0422624175174475,0.0555932304216656,0.447637708945333
1949,4,636810,-0.0270131428345618,0.0562930911165506,0.63161984015138
1950,4,636879,-0.0179359239158302,0.0568265302837124,0.752473006227895
1951,4,637598,0.0131265152256035,0.0572088805517571,0.818652912783624
1952,4,638340,-0.0506965312518271,0.0555007727796694,0.361635523403521
1953,4,639037,-0.0245199021013485,0.0554566292868689,0.65865464209203
1954,4,641585,-0.0523696408949517,0.055782674383491,0.348467381625373
1955,4,641978,-0.0407781215211569,0.0559696362562723,0.46674425302034
1956,4,642192,-0.0416375524571705,0.0562463994413798,0.459627922663333
1957,4,643795,-0.0598358622250652,0.0560251499030669,0.286242270841796
1958,4,644586,-0.0170523436500147,0.0557796329800488,0.760006313742579
1959,4,645245,-0.0218189066436955,0.0558108635855188,0.696074680311003
1960,4,645433,0.00379746202829301,0.230569437869518,0.98686879753866
1961,4,654608,0.147027344080957,0.115551671582307,0.204070367065761
1962,4,657631,0.00503305068903542,0.0570525870188369,0.929753636746087
1963,4,660338,0.0520399170817211,0.0561981691337311,0.355074801364633
1964,4,663656,0.0434937126741451,0.0557482814668754,0.435807546931468
1965,4,664068,0.0707146888649487,0.0556803489470236,0.204917007053097
1966,4,664414,0.0444736119174923,0.0557013265870993,0.425157806981281
1967,4,664456,0.0354230975824465,0.0560096035623152,0.527504355993033
1968,4,665001,0.0589448148494695,0.0559237701629131,0.29259431117001
1969,4,665217,0.0716131757935794,0.0584433772865594,0.221262996653258
1970,4,667976,0.0140067084937352,0.0665096500944913,0.833323548773104
1971,4,667986,0.0340079741236687,0.0561297637670363,0.544982952478032
1972,4,667994,0.0449322889909877,0.0564329433098428,0.426447009047092
1973,4,668101,0.0220443273535379,0.0555425535032185,0.691687845651741
1974,4,668118,0.0228369980941627,0.0558568427656376,0.682898617380248
1975,4,668204,0.0293330611957641,0.0632811058176573,0.643266000520313
1976,4,668207,0.0380752559063555,0.0635804572731503,0.549655972985337
1977,4,668225,0.0126112197576607,0.06060042240087,0.835267399560814
1978,4,668232,0.0221090218629462,0.0606165935907421,0.715527284251981
1979,4,668243,0.0440839705547689,0.0617800160920347,0.475968566133586
1980,4,668687,0.0151255683845397,0.142001284193722,0.915232576725539
1981,4,668780,0.0359784581078305,0.0624738950639324,0.56505252717665
1982,4,671424,0.0496144613443757,0.0557337999990952,0.373962555958922
1983,4,671820,0.0480899581852846,0.0571860306646993,0.400951428326256
1984,4,672752,0.0642463637681356,0.0555071336127895,0.247873835022636
1985,4,672865,0.0701642283271859,0.0555547114397693,0.207431649678115
1986,4,673119,0.0586680708094775,0.0554434656430833,0.290705952537391
1987,4,674432,0.0423177078899985,0.0555614609226523,0.446784754247395
1988,4,675810,0.0529947664158787,0.0556165411646029,0.3413131053208
1989,4,675982,0.057247798779116,0.0562376263800318,0.309392912469062
1990,4,677658,0.00411122366363485,0.0557586910074248,0.94126505746072
1991,4,678135,-0.043398423101276,0.060063685628506,0.470440868956159
1992,4,679438,0.00624281577130956,0.0556025915410302,0.91066868451788
1993,4,679624,-0.00529778576365175,0.0558453340002802,0.924475625123457
1994,4,680423,-0.00653021968190289,0.055544232164761,0.906476892034549
1995,4,680477,-0.00105545208461502,0.0556386908561437,0.984875954088089
1996,4,680490,-0.00138811519440124,0.0554823928595813,0.98005392817951
