SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1799,4,538030,0.308957600422053,0.175989646011465,0.0800335978599872
1800,4,538039,0.308957600422053,0.175989646011465,0.0800335978599872
1801,4,538042,0.27464599667164,0.171633960696368,0.110452225497457
1802,4,538051,0.234114940598311,0.167657279981761,0.163474516438167
1803,4,538054,0.265135834607847,0.168967759470347,0.117508802021535
1804,4,538057,0.247705844183552,0.167050925814651,0.13901541603337
1805,4,538066,0.279316247319068,0.156782478066724,0.0756818434317415
1806,4,538069,0.275920200677596,0.151144993005247,0.0687653811836191
1807,4,538120,0.378450294807223,0.179218600017215,0.035417159296775
1808,4,538141,0.415499707910982,0.153598563298442,0.00715943654446857
1809,4,538174,0.213401487482468,0.0985913736984021,0.0310955169325918
1810,4,538183,0.172752345472083,0.0978974329512741,0.0784913999418979
1811,4,538198,0.222153353357891,0.129319934773786,0.0866993647693834
1812,4,538201,0.208923300083791,0.129175962411281,0.106695025647452
1813,4,538202,0.208785462654513,0.129383016334407,0.107485892112255
1814,4,538243,0.237808794379113,0.127568065368702,0.0631274624208342
1815,4,538249,0.260882856742668,0.128319267259404,0.0427926188456293
1816,4,538279,0.210122447958474,0.128582905514955,0.103120964160453
1817,4,538282,0.197583402647378,0.128829748758005,0.126004520018
1818,4,538285,0.197583402647378,0.128829748758005,0.126004520018
1819,4,538294,0.197583402647378,0.128829748758005,0.126004520018
1820,4,538297,0.210122447958474,0.128582905514955,0.103120964160453
1821,4,538318,0.19367708274601,0.128656035908968,0.133118935919825
1822,4,538326,0.188997795694446,0.128310123359393,0.141648453104258
1823,4,538332,0.163609897301749,0.128774251732754,0.204737186933388
1824,4,538337,0.227301473538272,0.129088024911904,0.0791337947205836
1825,4,538341,0.213964747150669,0.128755605045431,0.0974426802951088
1826,4,538343,0.212135205614301,0.128764180723818,0.10035115885358
1827,4,538354,0.222902457347974,0.129316283093232,0.0856376163728998
1828,4,538357,0.222902457347974,0.129316283093232,0.0856376163728998
1829,4,538359,0.14414023134181,0.0776873271817878,0.0643740750096198
1830,4,538369,0.106612358710838,0.0741512847472697,0.151385708572482
1831,4,538384,0.128096737260848,0.0696181087764586,0.0666088622132146
1832,4,538866,0.112718409251224,0.0652939326661276,0.0851642874114215
1833,4,539688,0.116013234494528,0.06549989041453,0.0773906863752256
1834,4,541302,0.141881412396268,0.0695092716398559,0.0419755349100564
1835,4,542062,0.136093484429336,0.0658677087165378,0.0395420857965957
1836,4,542558,0.117504967801908,0.0774346688882262,0.130042497431018
1837,4,544142,-0.368590478381987,0.145174826916572,0.0115475389509034
1838,4,544372,0.0993912093406721,0.0655538230584983,0.130369512589401
1839,4,546036,0.125164303453382,0.0656751400540754,0.0574869965258408
1840,4,546402,0.117008208481969,0.0661030192634551,0.0775754958081991
1841,4,546551,0.0672168282823233,0.0723559340028792,0.353537017992339
1842,4,547460,0.132577840174324,0.0651881700817181,0.0427220573825543
1843,4,547792,0.176801307427579,0.070617066901248,0.0127423014537874
1844,4,547875,0.123512940942463,0.0664329923686471,0.063829143934857
1845,4,547876,0.123512940942463,0.0664329923686471,0.063829143934857
1846,4,548101,0.108585732377909,0.064823304306635,0.0947995313112854
1847,4,548356,0.109219093985988,0.0650190851484893,0.0938808748969774
1848,4,548896,0.0982976735922327,0.0653633106343809,0.133509952241371
1849,4,549461,0.123097527772419,0.0646385406054878,0.0576710269659312
1850,4,551365,0.0603734057869059,0.0640277234693862,0.346363627512936
1851,4,553033,0.180987299535991,0.0757534504716512,0.0174112923395887
1852,4,553181,0.102400753371496,0.065893401040057,0.121071761907435
1853,4,554056,0.0974734240431384,0.0636202862897052,0.126390399705269
1854,4,554792,0.08518325562339,0.0638907226236029,0.183304653168515
1855,4,558812,0.109659983357992,0.0641866108540188,0.0884308646590668
1856,4,559258,0.102588329219191,0.0645581866658892,0.112936816253567
1857,4,560213,0.137927319355904,0.0647580549708021,0.0338722140155616
1858,4,560996,0.442933292188772,0.143869198321893,0.00224169107751537
1859,4,561118,0.119324478091377,0.0745528269023095,0.11037427641179
1860,4,562709,0.0843111481294543,0.0644915870408158,0.191954892569393
1861,4,563928,0.0750804528693325,0.064601567176066,0.245936172727086
1862,4,564066,0.0728661757376752,0.0654304341895506,0.266189885386794
1863,4,565447,0.0880918454624797,0.064514741234283,0.172980191798458
1864,4,567144,0.0915251956708407,0.0642461084201898,0.15515546021139
1865,4,567417,0.0913499436390939,0.0641567427389857,0.155371557717933
1866,4,567579,0.130165633339807,0.0698315278710561,0.0631523340393406
1867,4,568131,-0.0117585078259781,0.068293591577584,0.863397942396772
1868,4,568131,-1.39227144403323,0.261883218608285,1.88151941658393e-07
1869,4,571075,0.104444609998334,0.0641290499433118,0.104276463851824
1870,4,572183,0.129264281203632,0.0643337791838373,0.0452687394722155
1871,4,573409,0.115303514315821,0.0647333844999537,0.075738497634873
1872,4,574801,0.0905487369418216,0.0640516283087674,0.158336075741741
1873,4,575378,0.0859837040736693,0.0641232629259019,0.180810959389965
1874,4,575468,0.0859604608398323,0.0642603616928305,0.18185859821553
1875,4,576298,0.103356173445855,0.0687593779789299,0.133692515514818
1876,4,576324,0.124390516911818,0.0763188053762442,0.104018749036256
1877,4,576408,0.122122793197565,0.0676069455522462,0.071712940975113
1878,4,576758,0.103937660767076,0.0646589436874613,0.108844158199759
1879,4,577415,0.0846513392469508,0.0643896573078296,0.189473332235132
1880,4,577658,0.0866387557949351,0.0638287882991861,0.175533459782231
1881,4,577740,0.093595800053756,0.0635965828851442,0.141989819492532
1882,4,578506,0.0976798097013341,0.0652275770657002,0.135150794475645
1883,4,578512,0.0976798097013341,0.0652275770657002,0.135150794475645
1884,4,579070,0.0746585823377452,0.0639850365998131,0.24407345943171
1885,4,579494,0.0975805136008578,0.0640874377386055,0.128750268561301
1886,4,579699,0.10510261800072,0.0643448226344748,0.103270621066822
1887,4,579809,0.107584076475955,0.0637949192957994,0.0926013329154527
1888,4,579869,0.09573856245753,0.0639054720719123,0.134993728252326
1889,4,580657,0.101833249144683,0.0648338537352663,0.117152834735129
1890,4,582525,0.0953002455831993,0.0637938085966993,0.13610048791181
1891,4,584486,0.0977155728225938,0.0647408599057653,0.132108005531427
1892,4,584912,0.0980518161010664,0.0647432740064601,0.130801254248861
1893,4,588662,0.0547142093988913,0.0638402262533268,0.391999198802075
1894,4,589651,0.121811188502032,0.0744825490101039,0.102849715678779
1895,4,590025,0.0897187360259319,0.0640464220532519,0.162140621130663
1896,4,590826,0.0741515059176885,0.0646160362949039,0.25192274515973
1897,4,590885,0.0786913520262333,0.0638800460421626,0.218820873707979
1898,4,590984,0.0712461676881637,0.0644761190050678,0.269911793796361
1899,4,591356,0.115483419898149,0.0642943959025225,0.0733230457084845
1900,4,591435,0.0995786483239318,0.0647675340566936,0.125072175784232
1901,4,591697,0.0860964550514663,0.0669394449076206,0.199221752619658
1902,4,591983,0.0869977233746893,0.0639599215763435,0.174637402902721
1903,4,592527,0.0897437484667609,0.109660982726076,0.413695485843047
1904,4,592539,-0.175020094175707,0.110808281430475,0.115120315980017
1905,4,592839,0.0538942970075849,0.064287955269065,0.402414637913676
1906,4,592980,-0.114819788588592,0.0874274929237941,0.189930022400196
1907,4,592981,0.0193309889191733,0.0929625217269981,0.835392693224027
1908,4,593354,0.234420944239831,0.134980432271029,0.0833119437895564
1909,4,593354,-0.04568199126772,0.0959826013939834,0.634411300147983
1910,4,593358,0.0731795547228002,0.075005306447122,0.329901912392372
1911,4,593359,0.0731795547228002,0.075005306447122,0.329901912392372
1912,4,593362,0.0843313712772442,0.0763667153123545,0.270217411075431
1913,4,593676,0.0908311270673405,0.0645458792112117,0.160238018962643
1914,4,594369,0.0814223456630485,0.0645819792372973,0.208228161350371
1915,4,597710,0.147407706717781,0.064249413447501,0.022359577527902
1916,4,598800,0.16611370600161,0.0650821259466606,0.0111196854393014
1917,4,600513,0.142537383189436,0.0656467956275106,0.0305758751627384
1918,4,604043,0.124369206238359,0.0641364939086833,0.0532816961036746
1919,4,605641,0.163698987032079,0.0649636016586927,0.0121808577096873
1920,4,605918,0.133249272605937,0.0637727622247762,0.0373837723381079
1921,4,607042,-0.163114539053915,0.103184749248398,0.114819150222215
1922,4,608349,0.114506611535246,0.0643818977053518,0.0761736597276182
1923,4,608355,0.119344474001477,0.0645522107423475,0.0653219243145476
1924,4,609905,0.142565898309832,0.0648842127673485,0.0286528909143167
1925,4,610797,0.148853733333023,0.0641465850481553,0.0208819053636064
1926,4,611309,0.141283489240977,0.0641760160166591,0.0283472091208987
1927,4,613791,0.117882881477598,0.0645752012442918,0.0687684034540608
1928,4,614738,0.0978737428484364,0.0641054100573071,0.127715529653306
1929,4,618428,0.0563424970842626,0.0645968989430927,0.38368300901823
1930,4,619541,0.0414297268975012,0.0644507545474542,0.5207633106628
1931,4,620206,0.0241592150483336,0.0644466502932125,0.707981121641925
1932,4,620786,0.0382239352093449,0.0641130094417389,0.55142624251874
1933,4,621613,0.0504570237228524,0.0637202709147362,0.42897875756599
1934,4,621879,-0.229722531608166,0.0925182667107626,0.0134921104403773
1935,4,621945,0.0412508546464089,0.065202513563683,0.52736696505013
1936,4,621999,0.0583226028575266,0.0654666429909766,0.373602964124431
1937,4,622259,0.0337797563643674,0.0638155227811649,0.596906157690452
1938,4,622563,0.0193597595422734,0.0637451421729705,0.761531085554949
1939,4,623642,0.0457974891725788,0.0646780430423342,0.479360352799105
1940,4,624555,0.0429586834412133,0.0641675589152808,0.503629101028366
1941,4,628884,0.0761656456783579,0.0700925463394001,0.277935610717588
1942,4,629042,0.0608685782651928,0.0653738658480269,0.352446297864536
1943,4,629973,0.0505286647949956,0.0633290101589425,0.425479149986587
1944,4,630817,0.0523489463602212,0.0648468336762084,0.420054162228936
1945,4,631409,0.059681574625021,0.0631051513786853,0.344924007199449
1946,4,636237,-0.00848221497312596,0.0628525720041135,0.892725047749319
1947,4,636347,-0.00514946937528935,0.0632472014221594,0.935155567469812
1948,4,636391,0.00333855151962997,0.0628062491718059,0.957637395925282
1949,4,636810,0.019104894825036,0.063557762386707,0.763903308863563
1950,4,636879,0.0601405733212444,0.0640764822048112,0.348590824127069
1951,4,637598,0.0528784903224275,0.064522403810715,0.413033139865695
1952,4,638340,-0.0346254784849562,0.0626977019517798,0.581119218547415
1953,4,639037,-0.000471726379146775,0.0626182793567493,0.993993556426137
1954,4,641585,-0.000315740309785109,0.0630475606785,0.996007063442704
1955,4,641978,0.0274406552098928,0.0632106634480549,0.664470625061467
1956,4,642192,0.0228030549943388,0.0635301384569132,0.719859894458767
1957,4,643795,0.0237090443925393,0.0633322403047249,0.708361427958182
1958,4,644586,0.0323348062787439,0.0629503814369219,0.607814261202068
1959,4,645245,0.0478536508669032,0.0629629641977087,0.447744811092675
1960,4,645433,0.0439986997570356,0.260262621272,0.865850202708131
1961,4,654608,0.24176730213058,0.13010183043894,0.0639596934580842
1962,4,657631,0.0483602403174068,0.0643517666654343,0.452853574176545
1963,4,660338,0.0981554690183778,0.0632998054982272,0.121883050580729
1964,4,663656,0.0861237064456424,0.0628173836564887,0.171240628659884
1965,4,664068,0.0816503992108611,0.0628468492817438,0.194724445815155
1966,4,664414,0.0533178238259803,0.0628699092853374,0.396975961316036
1967,4,664456,0.0631428313185416,0.0631716418996958,0.318215939991895
1968,4,665001,0.0670290158953682,0.0631268037954558,0.289045364063194
1969,4,665217,0.0748491220313549,0.0659924934572654,0.257477524807511
1970,4,667976,0.0877126709605036,0.074937341074655,0.242597371073732
1971,4,667986,0.0528863522675634,0.0633312170317212,0.404239975360836
1972,4,667994,0.0674284492318858,0.0636591355582081,0.290227978834916
1973,4,668101,0.0548540587344314,0.0626439353171498,0.381816665483025
1974,4,668118,0.0528908415189634,0.0630047925571351,0.401771918588224
1975,4,668204,0.0826166040438225,0.0713197435500571,0.247484998426767
1976,4,668207,0.103192748459866,0.0715974408668543,0.150388959062494
1977,4,668225,0.0420955383686453,0.0683749032602487,0.538517169124463
1978,4,668232,0.0585423497765417,0.0683675853004533,0.392419324544565
1979,4,668243,0.0677511168792497,0.0696960173238091,0.331669146804364
1980,4,668687,0.124754568984206,0.160159906402375,0.436538341745581
1981,4,668780,0.050408041917772,0.0705043247744186,0.475103965320087
1982,4,671424,0.0613026635961855,0.0628998403107046,0.330422318255165
1983,4,671820,0.0728176052796703,0.0645014422023196,0.259694029748611
1984,4,672752,0.0365936637736342,0.062746526307258,0.560132248941001
1985,4,672865,0.030288472418348,0.0628325213630233,0.630068540310386
1986,4,673119,0.0391737784566397,0.062650589870875,0.53219530714117
1987,4,674432,0.027309342345219,0.062753970740376,0.663696921734204
1988,4,675810,0.0472289304436675,0.0628118726772034,0.452605696167093
1989,4,675982,0.0425833729484558,0.0635352598310897,0.50314803934387
1990,4,677658,0.0275231499211421,0.0629253633203293,0.662093412272014
1991,4,678135,0.0064058692567534,0.0678507849447681,0.924836141385957
1992,4,679438,0.0329162525364346,0.0627423841704202,0.60017287327094
1993,4,679624,0.0481627635234891,0.0629883956807662,0.44500324537037
1994,4,680423,0.0432352012980359,0.0626588267984119,0.490641437249087
1995,4,680477,0.0447563761521164,0.0627613090342099,0.476242345579999
1996,4,680490,0.044545373175107,0.0625851981901469,0.477086153762094
1997,4,681327,0.0279280407993188,0.0628028109316492,0.656813346146808
1998,4,681488,0.0188270723927296,0.0626841741426508,0.764088451380463
1999,4,681972,-0.0215615505336819,0.136611074403377,0.874679706617653
2000,4,682178,0.0267349482234225,0.0627487260493933,0.670321174612055
2001,4,687169,0.049778630184618,0.0632527231051903,0.431821589749085
2002,4,687895,0.0415239673642999,0.0631888958302174,0.51151894904185
2003,4,688005,0.160957471272458,0.0746307088134528,0.0317022871476555
2004,4,688062,0.193450504699884,0.0990223828849417,0.0515376251837047
2005,4,689337,0.0396195166766034,0.0628188098154851,0.52864799434517
2006,4,692323,0.065254399923013,0.0631980900984447,0.302527258145903
2007,4,693387,0.0804537613514851,0.0647504416365857,0.214869282941599
2008,4,694335,0.0659187785601559,0.062587012125841,0.292954083164688
2009,4,694920,0.0579605701343558,0.0628023584423389,0.356687425430751
2010,4,695803,0.0620473300121487,0.0629459376200544,0.324943643127203
2011,4,696549,0.0594907538971372,0.0627743873418797,0.343934823585619
2012,4,696696,0.0631220931649619,0.0625537175298753,0.313624471453371
2013,4,697690,0.0426608951228167,0.0629119420341745,0.49814944228837
2014,4,698189,0.0649519591555162,0.0629542209402129,0.302903476029255
2015,4,698339,0.0440330646984885,0.0633672625569173,0.487583466698141
2016,4,700036,-0.00813510151140739,0.0631820500785105,0.897623629588835
2017,4,700250,-0.0271565913877906,0.0626804558697418,0.66509448524244
2018,4,700621,-0.0284265158855987,0.0633073967885281,0.653690160446948
2019,4,700855,-0.0352453724402824,0.0638101492556605,0.581059884259038
2020,4,703521,-0.0569989038481837,0.0631993619968819,0.367729991529036
2021,4,705139,-0.0696503379466697,0.0637989998187115,0.275702853698224
2022,4,706032,-0.0767226165590371,0.0630271491782291,0.224305243122432
2023,4,707926,-0.0825924247773739,0.0631660823799553,0.191879013696947
2024,4,708514,-0.0769709612007853,0.0635889656010334,0.226917945241979
2025,4,709553,-0.0703740940148123,0.063323410505255,0.267176652169265
2026,4,710109,-0.093656970765289,0.0631055125491276,0.138665997326924
2027,4,710130,-0.093656970765289,0.0631055125491276,0.138665997326924
2028,4,710388,-0.0978172821407461,0.0629443510817268,0.121073807479807
2029,4,711314,-0.0975823188666864,0.063105490813483,0.122919348729779
2030,4,712914,-0.113985895227924,0.062886008114982,0.0707460756692864
2031,4,712924,-0.11650462119454,0.0628009817292104,0.0644097307701737
2032,4,713335,-0.104674822817766,0.0630126265039214,0.0975667099296132
2033,4,713520,-0.105871494495737,0.0626776354600513,0.0920750233550413
2034,4,713555,-0.108326855432574,0.062592687582447,0.0843857513100431
2035,4,719215,-0.0322515856243629,0.0629209995300802,0.608570838173694
2036,4,720543,0.0384894727922933,0.090159044406185,0.669707757303655
2037,4,721638,0.0593429153822115,0.0637193985540487,0.352326457829631
2038,4,722056,0.0538744332072992,0.0633319227654808,0.395530501835032
2039,4,724885,0.0360153494870619,0.0625712317518454,0.565259352380944
2040,4,727323,0.0382432706473655,0.0629154890031414,0.543676862824058
2041,4,730263,0.0335336807187826,0.0628278521791373,0.593857981783463
2042,4,732758,0.00734306839571838,0.0630553891164669,0.907358761375843
2043,4,732994,0.0120846652688846,0.0628499075193294,0.847634880738416
2044,4,736459,0.0250815563055995,0.0626621777189263,0.689202524409575
2045,4,736615,0.0266865777632323,0.0627507659749983,0.670892495882304
2046,4,736769,0.0219159184551217,0.0630247254595479,0.728246276913744
2047,4,736908,0.0243690462898456,0.0628398145126634,0.698400533077612
2048,4,738776,0.0378264668954182,0.0629102053174642,0.548041343195661
2049,4,741699,0.0212156569752687,0.0630223938853245,0.736590749432955
2050,4,741737,0.00788509967829587,0.0634828682746467,0.901221040729878
2051,4,746264,0.0354746152062091,0.0644130422074909,0.582162665178256
2052,4,746943,0.0547215107169182,0.0626888188294537,0.38330713519652
2053,4,747517,-0.0193331816200049,0.0902912571468516,0.83057695517629
2054,4,747520,-0.0193331816200049,0.0902912571468516,0.83057695517629
2055,4,747523,-0.028401370478381,0.0938275891458764,0.762298743036949
2056,4,747526,-0.0454369717331131,0.096025520793709,0.636380080421014
2057,4,747529,-0.0356617718624488,0.121166666100163,0.768686392899609
2058,4,747544,-0.097511888325867,0.115682669681794,0.399840808166521
2059,4,749708,0.0326604639513192,0.0632904184749328,0.606148706323305
2060,4,752433,0.00251864181979111,0.0652326578965028,0.969223046697025
2061,4,755257,-0.0265348543247997,0.0629385594688631,0.673574111980137
2062,4,756788,-0.0205435049808875,0.0638753091024436,0.747931799617736
2063,4,756811,-0.00733436104164015,0.0639619550101845,0.908773825100787
2064,4,757471,0.0249504620159673,0.152167605782706,0.869850982086879
2065,4,757961,-0.250749355947204,0.19797891948717,0.206152846557147
2066,4,758027,-0.288039119140895,0.193462830620415,0.137416997397243
2067,4,759686,0.0676965444794169,0.158463810913955,0.669490420272435
2068,4,760553,-0.0428736476309186,0.064058705943706,0.503750027806354
2069,4,760734,-0.0595110133001804,0.0635912354397082,0.349997026697955
2070,4,762727,-0.0430571303714729,0.0629306881433233,0.494298268948414
2071,4,764905,-0.0465342369725912,0.0628043804715707,0.459222798737122
2072,4,765852,-0.029262940161318,0.0630484164177597,0.642837539707057
2073,4,767117,-0.0437901200402995,0.062818930482785,0.486208556759994
2074,4,769065,-0.0305507868198875,0.0627636175274822,0.626730861685216
2075,4,769779,-0.0462115602511001,0.0632542877634477,0.465527638319189
2076,4,769848,-0.0229541376868107,0.062758911549927,0.714769927500464
2077,4,769943,-0.022264013714425,0.0625834742496035,0.722240977600738
2078,4,778367,-0.0058604703107041,0.0634855392284131,0.926502604559454
2079,4,778573,0.00730259769299343,0.0627933913745558,0.907484372068774
2080,4,781689,-0.000386069251435861,0.0627945909192311,0.995098006600606
2081,4,782125,0.00637286351373015,0.0629614870392085,0.919434524784225
2082,4,782960,0.0112318503673072,0.0631246975221269,0.858879104042688
2083,4,783543,0.00266340119601099,0.0626299301924758,0.96610341899276
2084,4,784282,0.0411019993080503,0.0627564762229923,0.512930125927952
2085,4,789241,0.0417722826411417,0.0635738980215355,0.511566276075594
2086,4,794376,0.0374091556974215,0.0626122223831231,0.550574228969972
2087,4,794951,0.0204323073318536,0.0635828500067851,0.74813584726868
2088,4,795775,0.0271978407222488,0.0627080751048056,0.664755627088
2089,4,795937,0.00939013227657058,0.0631315973931876,0.881844498106511
2090,4,797067,-0.0102795655100149,0.0627922106954171,0.870054979613444
2091,4,797405,0.00344207289728829,0.0628618858000766,0.956363736422619
2092,4,801680,0.0249860816188157,0.0710470422106651,0.725285372371636
2093,4,802266,0.0339859722316502,0.0664804449755502,0.609518305956602
2094,4,802519,-0.0172420870619228,0.0638467611463872,0.787276351363442
2095,4,802970,0.00234287012059831,0.125651663446598,0.985134236348477
2096,4,804961,-0.0700573639569875,0.0916897724927494,0.445336201201406
2097,4,808113,-0.0146869591231362,0.0632075176354323,0.816392327427301
2098,4,808557,0.0685650216749821,0.159453301118471,0.667457552064897
2099,4,808557,-0.0970978675961447,0.0690918105131453,0.160798011912025
2100,4,811690,-0.0439565163149977,0.0631933559078285,0.487144783347265
2101,4,812053,-0.0560560997345876,0.0625235459542664,0.37056484855812
2102,4,814423,-0.0510228772257636,0.0628433456840611,0.417392829166569
2103,4,816667,-0.0759316125204305,0.0647774291297964,0.241910287643946
2104,4,816707,-0.0762700662197338,0.063571115750861,0.231037274751307
2105,4,817314,-0.0747567120937679,0.0625925123801073,0.233147085295431
2106,4,817489,-0.0700047127669014,0.0627331984476154,0.265218965605771
2107,4,817645,-0.0656947543576278,0.0637152885371429,0.303215143124739
2108,4,817729,-0.057671300056981,0.0631413263243553,0.361672153472422
2109,4,819048,-0.0670549059556196,0.0645467613275705,0.299581923596514
2110,4,820654,-0.0395562813340891,0.0630742682310264,0.530974075445368
2111,4,821138,-0.0192621487185209,0.0640542390044219,0.763807932665717
2112,4,825050,-0.00402381255807183,0.0631831707298652,0.949257192003832
2113,4,825273,-0.0267602629495574,0.0640281800233178,0.676241387729633
2114,4,826151,-0.013140654099315,0.0633934557666767,0.835905068593095
2115,4,826324,-0.0221739365751565,0.0634579130537758,0.726976788369908
2116,4,831797,-0.0277076126497111,0.0679856833318834,0.683850612614057
2117,4,831877,-0.00502299002058815,0.0674929486037673,0.940716407693955
2118,4,831973,-0.0354942568356759,0.0644968246803203,0.582444098251345
2119,4,832289,-0.0331637476193738,0.0634597117825583,0.60158372713101
2120,4,834790,-0.0402539002701887,0.0629619848405222,0.523018653225727
2121,4,835165,-0.00540575575800883,0.0633182088167789,0.932012124139518
2122,4,835337,-0.0339589721028105,0.0632265271665236,0.591536867695933
2123,4,838720,0.00826337910641545,0.0631234767281522,0.895922519738131
2124,4,839960,-0.0172705225713183,0.0629391970223496,0.783937669337984
2125,4,842152,-0.00643452871697386,0.0638039959580754,0.919728086136502
2126,4,842326,0.0206549456571586,0.0636058414823152,0.745575156593785
2127,4,842566,0.00978705921840595,0.0632502116713677,0.877118199363971
2128,4,843045,-0.00530557385781583,0.0631153103432715,0.93305510768976
2129,4,843203,-0.0157188636150281,0.063221998842725,0.803791853977008
2130,4,843659,-0.0628029093241973,0.0631163116000924,0.320401047281483
2131,4,843707,-0.0468816254377497,0.063317055482806,0.459533437060418
2132,4,843818,-0.0835358160821223,0.0631691955387697,0.186886546900085
2133,4,843920,-0.053603948806933,0.0633218472544755,0.39782972447519
2134,4,843927,-0.0633148659687864,0.0635260210457276,0.319604465624375
2135,4,844384,-0.111959333131358,0.0631736157346872,0.077215836245664
2136,4,844958,-0.0631799725723092,0.0637647483468055,0.322447680328608
2137,4,845665,-0.0635746191721525,0.0645226272478025,0.325147973027427
2138,4,845722,-0.0709702580672581,0.0643632180192438,0.27092931187797
2139,4,845828,-0.0939876352072826,0.12508153183247,0.452906018529835
2140,4,846867,-0.0669974543101421,0.064000072519737,0.295892380833906
2141,4,847743,-0.0508086369151101,0.0628722975949465,0.41956323354655
2142,4,847796,-0.0329463715134266,0.0631915671530298,0.602433951098618
2143,4,847822,-0.0403966804470601,0.0630883810920756,0.52238072504082
2144,4,848136,-0.0316986145847132,0.063192868961625,0.616249684190713
2145,4,849577,-0.062942151127184,0.0634127439936203,0.321595100033301
2146,4,850450,-0.0774214156002222,0.063371957724901,0.222636952373738
2147,4,851053,-0.0434410332550674,0.0634421369308707,0.493960672961152
2148,4,851208,-0.0302647108977626,0.0637819761859216,0.635434971240138
2149,4,851282,-0.0355699954835655,0.0635083804028432,0.575777738380545
2150,4,851750,-0.0402731441612256,0.0635328333412818,0.526559889960233
2151,4,852621,-0.0426129212363284,0.064017539625169,0.506073084762524
2152,4,855191,0.0364466766741508,0.0639983225282989,0.56938298070865
2153,4,855322,0.00174087429986436,0.0635226584198544,0.978151746724465
2154,4,855709,0.0302426995146589,0.0633197731544422,0.633217311333607
2155,4,856696,0.0196215587209022,0.0634004548209989,0.757134395514626
2156,4,857609,-0.0136152800052997,0.0633926616265667,0.830065278540555
2157,4,857970,-0.0157062233677362,0.0631371161784132,0.803688229798129
2158,4,858371,-0.00888764337054837,0.0629966512468971,0.887886266533239
2159,4,861346,0.00378646775513136,0.0631060539167605,0.952188269711116
2160,4,861441,0.0161470645842942,0.0634784380065794,0.799357176250901
2161,4,861470,0.00845064740443158,0.0630730831389297,0.893493291268556
2162,4,861549,-0.0118001513520776,0.0645952768516698,0.855155360306871
2163,4,861716,0.00703116140949078,0.0635910483222296,0.912021430441509
2164,4,861801,-0.0047174320097042,0.0649527833346038,0.942142772947576
2165,4,863802,0.00217478849036179,0.0652861342461086,0.973444895283372
2166,4,863847,0.00780200064823144,0.063660963527499,0.902528843751191
2167,4,863856,0.00751872160899603,0.0637755830514441,0.906219159440011
2168,4,864546,0.019667105596566,0.0635933238727615,0.757303414443838
2169,4,864960,-0.183126915590107,0.165998818254127,0.270699610322521
2170,4,864990,-0.299469108851388,0.133035549362036,0.024997354691363
2171,4,865297,0.01004527194298,0.0637045655504288,0.874794962602014
2172,4,866929,-0.0460951292896847,0.0630682407362045,0.4653390890532
2173,4,867989,-0.0375048143258369,0.0634913536169422,0.555094467398277
2174,4,870200,-0.00394182565827195,0.063296153582716,0.950378357060047
2175,4,870855,0.00738015150779081,0.0643940005684431,0.908819966292848
2176,4,871120,-0.0204177482644737,0.0634918743767925,0.747960855090184
2177,4,871373,-0.0145561347293405,0.0648462429372337,0.822520296824108
2178,4,871622,0.208384390399988,0.174328234747717,0.232750186978718
2179,4,871818,-0.766390914274015,0.416403642962362,0.0665340632590721
2180,4,877779,0.437059584587665,0.285092687556774,0.126160765844453
2181,4,877783,-0.0262722074885833,0.173366100529322,0.879634923100097
2182,4,877784,0.00386301573685532,0.157642308373511,0.980463687518855
2183,4,877793,-0.0630777635807611,0.125171886333388,0.614625511715512
2184,4,878026,0.0227426758905604,0.125183531663704,0.85594232559586
2185,4,878087,-0.207646650249707,0.125698637241841,0.0994359090237383
2186,4,878249,-0.00881700625569604,0.0670563857504256,0.895465409772778
2187,4,884220,-0.416854774518841,0.359611422343279,0.247165877940211
2188,4,884423,0.00424669464481101,0.0667552939963739,0.949312119669027
2189,4,884500,-0.00890224391110972,0.0640975859606218,0.88961959773404
2190,4,884706,-0.0121910256681311,0.0636140948841544,0.848134140074801
2191,4,886952,0.0194797237069546,0.073827809390633,0.792046793983739
2192,4,887046,0.0020648983391981,0.0652443821239118,0.974770111062381
2193,4,888476,-0.00397160912359862,0.0639538880418735,0.950517438728552
2194,4,889739,0.00732226292699123,0.0640333653025407,0.909024770484231
2195,4,889957,0.0127741524151493,0.0631344515667226,0.839773341186193
2196,4,891344,0.0315897242165882,0.0633438937926725,0.618299967146537
2197,4,891466,0.0187187399262359,0.0634288249130573,0.768080220958074
2198,4,892444,0.0223366186144621,0.0633479158845367,0.724597073337432
2199,4,892532,0.0103639803939348,0.125176380582094,0.934061460516953
2200,4,894785,0.0635628295014993,0.0645096801188736,0.325140620879112
2201,4,896181,0.0486498276812123,0.0637169730554837,0.445657303678143
2202,4,896785,0.0441816689027923,0.063547625097627,0.487354250266858
2203,4,903873,0.0172389685226723,0.0639848912673385,0.787761999060842
2204,4,905250,0.0342341251555975,0.0671605129678584,0.610555020656712
2205,4,906490,0.00699079697596861,0.0640155962683004,0.913102270517298
2206,4,908655,0.0226468997900064,0.0636736610677225,0.722299115084044
2207,4,909027,0.0130544042043934,0.0635327932493344,0.837319424882515
2208,4,909524,0.0443881204477263,0.0635250659412862,0.485168566423526
2209,4,910018,0.0178022427201027,0.0634009545077198,0.77903731753739
