SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
740,2,650257,0.0246282795837235,0.0630234343924126,0.696195805802813
741,2,650924,-0.0475348222101169,0.0538647032325332,0.378114834983362
742,2,654520,0.0634106349253939,0.0541515550358219,0.242394827417647
743,2,657722,0.0565743260432533,0.0540210525665808,0.295694174692302
744,2,660189,0.0523831904200362,0.0538793708438644,0.331601397392208
745,2,662669,0.0602156251138876,0.0540099009224957,0.265651838696144
746,2,668152,0.0734210853997717,0.054478051018295,0.178613187607831
747,2,671051,0.0394202708374187,0.0542710171728781,0.468099738794173
748,2,671554,0.035489446034498,0.0549013257857609,0.518425892864362
749,2,672334,0.0501207038697469,0.0543578239934701,0.357131554862085
750,2,678375,0.0313851353178806,0.0539869306089469,0.561377684856323
751,2,679565,0.0399569741326117,0.0542205953478042,0.461652276408509
752,2,680493,0.00755785714652485,0.0542551359078018,0.889290830133102
753,2,681991,0.111612605839775,0.0874737003538289,0.202809940650385
754,2,682076,0.0285042566507095,0.0545423945280298,0.601575349191937
755,2,682239,0.0254369108674927,0.0545972485766967,0.641573726999302
756,2,684840,0.0622826387141386,0.0757306672268662,0.411391402491757
757,2,687998,0.0381993154341679,0.0544769281670159,0.48363912028798
758,2,689964,0.0592012739991408,0.0544711020453914,0.277849889633859
759,2,690583,0.0430220236353687,0.0549949169779337,0.434568059538578
760,2,694474,0.0490991902313342,0.0545008735241823,0.368262010841436
761,2,695858,0.0639268756707505,0.0564924095014321,0.258570300604368
762,2,696541,0.0680278177289088,0.0544472175793149,0.21233677987193
763,2,697507,0.0664224716163829,0.0547147451159891,0.225567860715352
764,2,698030,0.0633582644295645,0.0550492382407769,0.250536717713166
765,2,698075,0.0490032925976729,0.0685458718591515,0.475144719635339
766,2,698080,0.0401667085388115,0.0618997992637612,0.516825690183544
767,2,699381,0.067557770438153,0.0546591078761858,0.217286420275374
768,2,699384,0.0682692309916467,0.0546566036139615,0.212471748699819
769,2,699889,0.0620615131289967,0.0548974325937453,0.259033376972684
770,2,699929,0.0449706232932721,0.0546140705088201,0.410821960064577
771,2,701195,0.073736571516456,0.0544768439226965,0.176749316212304
772,2,703873,0.0697723089637013,0.0541398636718732,0.19833179307346
773,2,704219,0.0672061834178432,0.054205456045863,0.215857523726004
774,2,704358,0.0880891947157696,0.0669329295579066,0.189000642512903
775,2,704438,0.0812510287928863,0.0850865111694252,0.340270329047502
776,2,705106,0.0594904508994369,0.0539940254924199,0.271300631464456
777,2,705558,0.0580262903936725,0.0539605685762377,0.282954210107009
778,2,707207,0.0325361035551614,0.054369770027578,0.549941709720839
779,2,707848,0.0615835653784477,0.0548590336073222,0.262379544525044
780,2,712159,0.041385908192224,0.0542773623193943,0.446277216609135
781,2,712303,0.0489362780543229,0.054296340390264,0.368053256482286
782,2,712456,0.0647395755083086,0.0540935283993386,0.232184486779196
783,2,712761,0.0542263054326688,0.0550325015474011,0.325126794460983
784,2,712783,0.0191155485523922,0.118421351706438,0.871855134683806
785,2,712877,0.0350418571078054,0.0570086654195609,0.539164721882252
786,2,712962,0.00711746277900471,0.0549176005205866,0.896954676854655
787,2,714609,0.0166127699553751,0.0600808880581167,0.782320713995752
788,2,714775,0.0287490894271003,0.0544347208691735,0.597734831704178
789,2,717833,0.0433095612296691,0.0541554286105863,0.424406776187736
790,2,718117,0.0596685256915377,0.107845041342955,0.580421794358158
791,2,718552,0.0475733583865148,0.0543265243258291,0.381792406637166
792,2,718598,0.0295047444083391,0.0543137666221935,0.587315868634339
793,2,718839,0.0409616806813312,0.0550075626683002,0.456975493874873
794,2,718965,0.0363670652806203,0.0545357931250219,0.505305084744925
795,2,719785,0.054531456448984,0.0542094811207515,0.315133728598471
796,2,720641,-0.012891258100879,0.0579212169324097,0.8240024966686
797,2,722169,0.0722279421367482,0.0544905838918896,0.185858471436586
798,2,723281,0.0632051941067724,0.0542072731666288,0.244405259360323
799,2,723663,-0.0518806961355782,0.107275653140389,0.628955135868931
800,2,725477,0.04775494560053,0.0541648390701308,0.378560889421645
801,2,725577,0.0587294011833274,0.0545485336834326,0.282374178365943
802,2,734490,0.0401993254711747,0.0543679838203767,0.460159574920173
803,2,734586,0.0404022777240474,0.0541179729573638,0.455826521414452
804,2,735866,0.0632511944172787,0.0538716422492389,0.241142756048597
805,2,737571,0.090897832454877,0.0541443728354018,0.094075016269563
806,2,738469,0.0424017886318971,0.0562510318714463,0.45147437151175
807,2,738941,0.0538605556943691,0.053872244347613,0.318100355180337
808,2,741443,0.0682206659364393,0.0538394323340408,0.205950061233096
809,2,741554,0.0722255497116774,0.0539163137479637,0.181241689910624
810,2,742609,0.0695238378544999,0.0537149159697885,0.196403892132303
811,2,742620,0.0704999427114909,0.0536300443280638,0.189511066277604
812,2,742623,0.0704999427114909,0.0536300443280638,0.189511066277604
813,2,742956,0.0603049188845133,0.0541123950790773,0.265849436942748
814,2,744118,0.0499085566969346,0.0538086290232477,0.354290568737484
815,2,744147,0.0499315147130671,0.0537217348823729,0.353292525342041
816,2,744252,0.0600099982055976,0.0538242752746268,0.265641286519748
817,2,744413,0.0327242125235547,0.0539336179044775,0.544406985619265
818,2,744417,0.0327242125235547,0.0539336179044775,0.544406985619265
819,2,744466,0.0238995856045912,0.0541895376844049,0.65945627748717
820,2,746573,0.0547724673797878,0.0537751765042289,0.309116320382587
821,2,747212,-0.00374951400874748,0.0541391070475045,0.944824239906504
822,2,747926,0.0400546974144129,0.115615387144883,0.729212615237776
823,2,749760,0.0317478938996381,0.107704389308389,0.768343776174557
824,2,750067,0.00340956139102189,0.0538329861093813,0.949534866011029
825,2,751443,0.0304342053017323,0.054223297978985,0.574965911971049
826,2,757162,-0.0207584208624927,0.0678797413916838,0.759928265647792
827,2,758111,0.00863332731271571,0.0540999357507342,0.873302335912755
828,2,760471,-0.0517295145485287,0.0537615608007899,0.336606475331517
829,2,762267,-0.0573950499445254,0.0536514016142483,0.285450513815879
830,2,764689,-0.0509789943792924,0.0538147492565583,0.344131279644812
831,2,767731,-0.0535466826951139,0.0540475253542255,0.322494440552362
832,2,769972,-0.0535779185167956,0.0536625837124002,0.318758543000346
833,2,772699,-0.0311229288751843,0.0549255616637473,0.571320017081713
834,2,773629,-0.00502088318236184,0.0538228517090279,0.925729797973382
835,2,773703,0.170306019995458,0.114637817868069,0.13827727338973
836,2,774509,-0.0302134531763479,0.0620268950528524,0.626488051439274
837,2,774669,-0.0397342774198773,0.0589941668828818,0.501051599762116
838,2,774837,-0.0234212461001032,0.0538686872090164,0.663984853443829
839,2,777253,-0.0420277880758723,0.0538665542572945,0.435783957358489
840,2,778895,-0.0352084736525302,0.0538096022576728,0.513334420064984
841,2,779029,-0.0324764330254867,0.0547231017377636,0.553247771362192
842,2,780187,-0.0660123943322737,0.0539061207617598,0.221549828253442
843,2,780404,-0.0445686575379383,0.0683546351045118,0.514811935733312
844,2,780425,0.00645657920086284,0.142550740470751,0.963899218584876
845,2,780443,-0.0546840204055772,0.068404634795345,0.424584609562213
846,2,780545,-0.0435220701001406,0.0539708116645273,0.420555099105557
847,2,782605,-0.0585229909442511,0.0537252220295722,0.276763814254643
848,2,784284,-0.0429272819068964,0.0538043720644361,0.42549970000815
849,2,785333,-0.0432944242513543,0.0539365307531367,0.422692843694099
850,2,786434,-0.0515437046794237,0.0541571754983424,0.341878609178882
851,2,787182,-0.0665191978177834,0.0544090604163008,0.222305617907365
852,2,787277,-0.0563129440470813,0.0542563639837159,0.30002476839768
853,2,788140,-0.0936650516559135,0.0538418271030314,0.0827949869223832
854,2,789108,-0.131935298756838,0.109026135731777,0.227040470635213
855,2,789465,-0.0464162343052325,0.0541703107468905,0.392104983817983
856,2,789530,-0.0765177445623166,0.0541009417023704,0.158140136280584
857,2,790356,-0.0324395109112123,0.0541171296669972,0.549269723101795
858,2,790998,-0.0446778941233024,0.0541314369828033,0.409724957566914
859,2,791790,-0.0657023497979262,0.0541137411393014,0.225501027786578
860,2,792149,-0.0745832044865695,0.0553699796559778,0.178845228996553
861,2,792199,-0.105119828140901,0.0555971293930581,0.0594775093950314
862,2,792233,-0.0797595849408722,0.0569842080793792,0.162487720819662
863,2,794032,-0.0651612146981344,0.0538124426990096,0.226745745650032
864,2,794999,-0.0584619018085914,0.0536481383397215,0.276576124113716
865,2,797599,-0.0569355403489812,0.0537381393394877,0.290096698076085
866,2,799021,-0.0477769293210825,0.0541304508473312,0.378039164255612
867,2,799317,-0.0765841615562133,0.0552410894758296,0.166511306108926
868,2,799494,-0.0404682410288061,0.0537179890181597,0.451744071394512
869,2,799991,-0.00612093171904378,0.0538412377099238,0.909552270232566
870,2,800811,-0.0440990437198059,0.0539694848623031,0.414416291847254
871,2,801661,-0.026459246875794,0.0568339982485633,0.641822477888345
872,2,801662,-0.012516006142538,0.0567635870959999,0.825614245173964
873,2,801665,-0.000735262703681627,0.114562892786475,0.994882850991683
874,2,801676,0.0043027483904865,0.0847280059771195,0.959527103309087
875,2,801677,0.0124673600761485,0.0836810422382048,0.881649225698972
876,2,801689,-0.0603896312799748,0.251931371095635,0.810696786807005
877,2,801690,-0.0603896312799748,0.251931371095635,0.810696786807005
878,2,801782,-0.0486067640931349,0.125949369843882,0.699786144884111
879,2,802096,-0.033881767461802,0.055673160615937,0.543191943160084
880,2,802200,-0.0310210391828032,0.068973240301733,0.653163367622275
881,2,802300,0.112521786832434,0.0643957403124229,0.0814465166492531
882,2,802607,-0.0312078942866368,0.0552817540130406,0.572755887012303
883,2,802702,-0.0388806297337476,0.0685299551543247,0.570835452408488
884,2,803024,-0.0579099613474443,0.0683874835635299,0.397684875788487
885,2,803493,-0.0589186736421672,0.0683850427020603,0.389507664325158
886,2,804707,0.00651566587400548,0.0543576704293599,0.904657060942487
887,3,450,0.000241693943409338,0.0564251002524903,0.99658473360939
888,3,483,0.0284495622676137,0.0566458228922392,0.615814775522781
889,3,493,-0.00789689383756798,0.0568228652270607,0.889550041882833
890,3,506,-0.143744898160754,0.107041484165432,0.180170528687462
891,3,550,-0.0308014466407616,0.0571919924364109,0.590528401813065
892,3,583,-0.0471116349293259,0.0597145148945092,0.430672065946364
893,3,612,-0.0527336445848796,0.122214737132714,0.666380232561766
894,3,617,-0.0424573862712219,0.123096819034229,0.730367063163474
895,3,658,0.0543369827642302,0.120798304433533,0.653119370394081
896,3,757,0.206459890751042,0.115687458535865,0.0751792093298168
897,3,776,0.0216560174054594,0.108091613113393,0.841323228198013
898,3,780,0.233358855552774,0.122047056605592,0.0566803122586293
899,3,929,-0.0928583332021757,0.0730792840625131,0.204689274182239
900,3,931,-0.0921938099793254,0.0732270089124204,0.208857294826317
901,3,951,-0.16441884300773,0.107898710599691,0.128447570701752
902,3,1349,0.02967814897087,0.112065670933834,0.791296384914653
903,3,1357,0.0544959034710875,0.111110566146842,0.624109233922364
904,3,1886,-0.00124814768864429,0.0546539926996176,0.981792986496796
905,3,1933,0.0475280783583697,0.0539461903233378,0.378902379864027
906,3,2644,0.00918598779210478,0.0597808558091458,0.877964819652343
907,3,2869,0.0678198935770871,0.0544045113706102,0.213375953341561
908,3,2926,0.0114970267154941,0.06668058565118,0.863206629911316
909,3,3249,-0.00726932095716859,0.054988559937006,0.894903816619168
910,3,3277,0.0326879120301677,0.0545903115147691,0.549699673300793
911,3,3939,0.0459783130827792,0.0562124329899797,0.413944062666166
912,3,4582,0.0159995960748049,0.0650541242773531,0.805869419085589
913,3,4794,0.113978239934334,0.0700132841336913,0.104427300280608
914,3,5784,0.0560704042478157,0.116466196766383,0.630508712274762
915,3,6078,0.164567804916073,0.10721767166084,0.125705533192491
916,3,6190,0.176863357014938,0.107418551294376,0.100553267320246
917,3,7958,0.103224088697297,0.0778502888484715,0.185719986866264
918,3,8528,0.215351290665882,0.0765532989274663,0.00518138029943209
919,3,8743,0.154035482961381,0.0895519686808791,0.0862964969884179
920,3,9047,0.165656107613637,0.109685000775544,0.131864150601247
921,3,11280,0.0623521489120108,0.0585605052054948,0.287717985216974
922,3,13866,0.154642257292278,0.109062945969201,0.15709698729924
923,3,14069,0.0778007432205776,0.0545626498621131,0.154781648900032
924,3,16356,0.0733691580196806,0.0537324431148598,0.172979995435596
925,3,21337,0.0626858958300942,0.0538752318316639,0.245397036881706
926,3,22384,-0.00698300021438492,0.109626516584808,0.949246676116166
927,3,23991,0.0348300292627046,0.10823713516536,0.747799448017728
928,3,25563,0.0103829731417189,0.0544534188534951,0.848888867190953
929,3,27063,0.0475362849646533,0.0547974353154793,0.386262328791308
930,3,27658,0.144763994636504,0.0761933195625627,0.0582535017234858
931,3,29113,0.0164154335808237,0.058634212035165,0.779669563499259
932,3,30748,-0.00710310649743118,0.0565831458734445,0.90017230237229
933,3,31109,0.0137124467227983,0.054555952525261,0.801692493479194
934,3,37651,0.0115494403544284,0.0643044626306632,0.857565273817573
935,3,39540,0.00282269706326146,0.0628940074179261,0.964228158026888
936,3,40865,-0.0446690838214814,0.0547759208036936,0.415343148229864
937,3,41458,-0.0127683554335314,0.054983002390894,0.816498853615256
938,3,45881,-0.0324720955720443,0.0545272540471178,0.551877224640779
939,3,46486,-0.0577310250034458,0.0540574069259771,0.286269373942553
940,3,47344,-0.0546892160295513,0.0539898443172485,0.311776040296751
941,3,48180,-0.0751452160774891,0.0537665612885665,0.163104942513942
942,3,48299,-0.0622911561241439,0.0538765288382742,0.248387973419896
943,3,48656,-0.0681740770068469,0.0544147726823453,0.21108605333249
944,3,48764,-0.0908477577075748,0.0538516074719121,0.0924864277539678
945,3,49187,-0.0593402972008802,0.0541110678762154,0.273546861546417
946,3,49221,-0.0605267263224742,0.0541073451109552,0.264053725501264
947,3,49250,-0.0679821120854881,0.0540457559378485,0.209273040327873
948,3,49783,-0.0850354869621381,0.0543741209419924,0.118737925403529
949,3,49785,-0.0850354869621381,0.0543741209419924,0.118737925403529
950,3,50550,-0.0934110289380046,0.0668087073350844,0.162934921740414
951,3,50551,-0.177906498990559,0.0611765227614193,0.00386657349403389
952,3,52350,-0.0662183406357379,0.0538705630273081,0.219811073342836
953,3,52792,-0.066417258335295,0.0535998747841998,0.21612028889189
954,3,54110,-0.0781817165809024,0.0535413484545614,0.145121236953018
955,3,56674,-0.0735264755891392,0.0536640217954194,0.171518306756981
956,3,56833,-0.0278525417231723,0.108242858557135,0.797085321005725
957,3,56833,-0.187267771817491,0.234469928141579,0.425009718920125
958,3,56979,-0.0977205574194786,0.0555481590397032,0.0794091207245288
959,3,57055,0.340204371433755,0.167308253184964,0.0427598880235144
960,3,57071,-0.424163655777734,0.158549085466016,0.00781434347018436
961,3,59518,-0.0697214184542602,0.0538206834996023,0.196015292370658
962,3,59758,-0.0543597275645236,0.0537095570269988,0.312180927289132
963,3,61460,-0.0555504665915653,0.0540513186684414,0.30477789832846
964,3,61462,-0.0555504665915653,0.0540513186684414,0.30477789832846
965,3,61544,-0.0759281425821787,0.0546742998577082,0.165788765322528
966,3,62729,-0.0496352682680783,0.0537199650188884,0.356136646973005
967,3,63929,-0.0808693079878069,0.053749887181432,0.133334397223123
968,3,64656,-0.0605668694505934,0.0578912967285085,0.296176621845084
969,3,67277,-0.108640197242591,0.0543598230744747,0.0464248525511031
970,3,68046,-0.057517960444289,0.0548892132164966,0.295405365725825
971,3,68178,-0.065654385325755,0.054702072861867,0.230859722608318
972,3,69265,-0.082977031599095,0.0555634233097218,0.13623228656419
973,3,72402,-0.0799093511221189,0.0559770841873159,0.154309222520688
974,3,72790,-0.110600044232501,0.0558289404889032,0.0483611052815307
975,3,74472,-0.136114826901241,0.0574112795791496,0.0182825614590393
976,3,75264,-0.139335886613489,0.0568272641775502,0.0146933954083031
977,3,75503,-0.144056930537514,0.0574621351629737,0.012625141836871
978,3,75863,-0.147423254391235,0.0582340962654322,0.0117888578323308
979,3,76131,-0.142317047242771,0.0572047466463192,0.0133124408968029
980,3,76147,-0.168788154218722,0.0568641703345759,0.00319930575702716
981,3,78480,-0.123328963753389,0.0602910941428983,0.0415406446969304
982,3,79867,-0.217154915141467,0.059612159036436,0.000310123827802939
983,3,80341,-0.212368921987449,0.0600800315823557,0.000462472111912189
984,3,80444,-0.215155883673435,0.0602641012367621,0.000406073376709101
985,3,82672,-0.235340630297378,0.107369580287851,0.0290412427090627
986,3,82706,0.58681112151481,0.45551923308544,0.198511512275366
987,3,84195,-0.348153876592306,0.121269852144863,0.00433992037294424
988,3,84421,0.33141702125484,0.119320313067511,0.00576970877816178
989,3,84495,-0.299363246004476,0.135707912249577,0.0280320625944242
990,3,84735,-0.154903933917449,0.0625100367718158,0.0136767216524112
991,3,84766,-0.108278118883802,0.0735304365066771,0.14176023451453
992,3,84780,-0.199838449534173,0.0679401157348576,0.00348307805409735
993,3,84800,0.139085409640647,0.173820450133039,0.424152132176073
994,3,84802,-0.123133090201306,0.171877951105145,0.474219053974649
995,3,84803,-0.156270117438278,0.169903419788989,0.358327043857286
996,3,84937,-0.250748645633191,0.106942641948566,0.0195958338530485
997,3,90611,-0.125582875383828,0.297626672391995,0.673320080552189
998,3,90716,0.0194924554657878,0.149745194858318,0.896505421693273
999,3,90723,-0.130391601012963,0.103387982663733,0.20807424910715
1000,3,90725,-0.139066557904824,0.103935333463608,0.181754321315223
1001,3,90727,-0.124561266856554,0.102901597485508,0.226901131262386
1002,3,92556,-0.2061422376826,0.0608521364042793,0.000784625980340735
1003,3,92671,-0.184495558565768,0.0611094263844937,0.00271971118385666
1004,3,92716,-0.196056790220416,0.0626652543758124,0.00190232229922287
1005,3,92744,0.075461155222091,0.0961662267133398,0.433158707206537
1006,3,95493,-0.210666712287565,0.0603134936472142,0.000538592827965731
1007,3,96560,-0.183228799430467,0.0593302929755988,0.00217265112573879
1008,3,98535,-0.176356964218232,0.0583276404379333,0.00268098496124034
1009,3,100583,-0.175483923859892,0.058150977575357,0.00273173745582673
1010,3,101685,-0.159265632975029,0.0576762934209914,0.00605681520266869
1011,3,101814,-0.176633539666897,0.0579044969868846,0.00245797567856219
1012,3,105429,-0.099781890838994,0.0567832582484148,0.0797435284414945
1013,3,111179,-0.0240518580839466,0.0558509138634029,0.666990099856782
1014,3,114371,-0.0306060556089096,0.0589228368458179,0.603789203597961
1015,3,114395,-0.0121535857001072,0.0733334967166098,0.868464039902887
1016,3,114885,-0.0182391706207425,0.0561792901676739,0.745630689707549
1017,3,118719,-0.0243267831701818,0.0558159104238801,0.663219521752274
1018,3,119698,-0.00841888197838181,0.056211531917926,0.881030478577755
1019,3,120341,-0.0296805671608551,0.0560564777738993,0.596808013562777
1020,3,122628,0.00118961449656085,0.0558836132462659,0.983028455576582
1021,3,123478,-0.00508468933447415,0.0562538624888499,0.928029942504575
1022,3,125079,-0.0236997947763619,0.0565067418536837,0.675167730926337
1023,3,126125,-0.00490175753466959,0.0560004210907396,0.930299295044771
1024,3,126954,0.000963692047362019,0.0554046862775812,0.986132368182715
1025,3,130489,-0.242515769373417,0.0948889834910792,0.0110132014661897
1026,3,131971,0.00858646899935067,0.0552036528405599,0.876483200984958
1027,3,134374,0.0131568741762506,0.0545629819025782,0.809592904976422
1028,3,135728,0.0258952297656083,0.055153051560888,0.638990866169981
1029,3,135857,0.0204188125227953,0.0546583640865647,0.708947319397457
1030,3,136159,0.0165679391278808,0.0544490827638581,0.76109146659994
1031,3,136656,0.0495790240094766,0.0544443203831369,0.363107952097032
1032,3,136789,0.0494132115415832,0.0543926771286704,0.364258520936715
1033,3,137654,0.00981286241390866,0.0575374524571956,0.864677375113873
1034,3,139688,0.0297371815399616,0.0545011523817968,0.585668470834268
1035,3,142872,0.0188053980752972,0.0590190900511738,0.750193674783791
1036,3,143226,0.042477130688439,0.0551936834646234,0.442051100736603
1037,3,143428,0.0468893432153095,0.0551009711281472,0.395362181153819
1038,3,143912,0.0270049631572048,0.055597313838656,0.62746404140288
1039,3,145017,0.0268840417524583,0.0542377556097147,0.620435519172208
1040,3,145505,0.0289600405041695,0.0542818212387215,0.594014485790759
1041,3,146875,0.0296410151980127,0.0551143155483298,0.591047306294199
1042,3,147639,0.0401808670240777,0.0543158149776307,0.459935081173527
1043,3,147975,0.0329570702555536,0.0551776692337748,0.550696702616162
1044,3,147986,0.0321359246330097,0.0549071763804673,0.558735211249576
1045,3,148171,0.0174042024390224,0.0579290020043469,0.764018244171387
1046,3,148833,0.0137773470927755,0.0559967063255686,0.805795406465725
1047,3,149289,0.0260450964943388,0.0545525224665037,0.633350305340463
1048,3,150845,0.00710141995076907,0.0571195201726061,0.901128224631433
1049,3,151509,0.0208606972666277,0.0631938637931908,0.74151540297914
1050,3,151520,0.0363621508237362,0.113110807465313,0.748041695611501
1051,3,151537,-0.0464337786240634,0.116478209437382,0.690393782389501
1052,3,151544,-0.0859192991718345,0.116118164715869,0.45983435229089
1053,3,151549,-0.0849050895596806,0.119038685172063,0.476158442731716
1054,3,151550,-0.0337079886947365,0.119840993498952,0.77866611869952
1055,3,151550,-0.228584694276252,0.22279281705445,0.305595684654729
1056,3,152080,0.0516997050757718,0.0564749947673087,0.360583417172678
1057,3,152269,0.0336645370821151,0.0543937398300709,0.536378376772581
1058,3,153973,-0.0100804309120486,0.108703973788649,0.926168393091843
1059,3,156729,0.0448377113181049,0.0541310626399984,0.40805033746643
1060,3,158006,0.0709423495423683,0.0541355560687395,0.190893082787702
1061,3,163856,0.0240206901799955,0.0542663983904178,0.658294432488869
1062,3,165283,0.0191055408214508,0.0539363111650913,0.723382446208238
1063,3,165304,0.014517544999086,0.054062732745569,0.788447118121348
1064,3,166390,-0.00878768449465811,0.0543139120850787,0.871560362374557
1065,3,166515,0.00379717193923107,0.0555173243916849,0.945509001751427
1066,3,168031,-0.0144482546201239,0.0540964215827693,0.789560934863384
1067,3,170404,-0.0236507994962164,0.0541006286380413,0.662260369017708
1068,3,177081,-0.017400898636552,0.0544880072787273,0.749647888433736
1069,3,177336,-0.0180671362220451,0.054966107924926,0.742580434099396
1070,3,178885,-0.0399842766628605,0.0565325194893642,0.479859627572819
1071,3,181268,-0.0297251618679405,0.0544826179696508,0.585692508386029
1072,3,181487,-0.0230955013274752,0.0556657220518992,0.678469867335155
1073,3,186935,-0.068712290184328,0.0538888124728912,0.203121179588436
1074,3,187346,-0.0634230214663503,0.0540267685531694,0.241219077435088
1075,3,187956,-0.0514677369015542,0.0555230545303922,0.354579825647017
1076,3,188758,-0.0615950462309184,0.0539071612107836,0.253973506641479
1077,3,188786,-0.0602725137393538,0.0538504277416578,0.263791164715078
1078,3,188904,-0.0661457908146366,0.0538979090531736,0.220549374700994
1079,3,188979,-0.0651212629978147,0.0539609293939031,0.228308609349714
1080,3,189025,-0.0648632357030046,0.0539281636585349,0.229871025315229
1081,3,189052,-0.0670636455227405,0.0540143125598048,0.215212114575217
1082,3,189158,-0.0684321804996195,0.053855419494591,0.204684733485759
1083,3,190765,-0.0662166078013304,0.0540155400490189,0.221060760032068
1084,3,195779,-0.0728289665355993,0.0539330119497526,0.177765721919293
1085,3,196679,-0.0690272014430393,0.0541320949221387,0.203090436627513
1086,3,196680,-0.0807208715740071,0.0541786289590922,0.137142816639016
1087,3,196733,-0.0996969443913265,0.0540886090952425,0.0661357667621807
1088,3,197297,-0.0776703096502839,0.0542211224070554,0.152893346601766
1089,3,198109,-0.0909412790855003,0.0536152465989748,0.0907328217603196
1090,3,198110,-0.0909412790855003,0.0536152465989748,0.0907328217603196
1091,3,198164,-0.0909412790855003,0.0536152465989748,0.0907328217603196
1092,3,198348,-0.0997722784244371,0.0537886713688775,0.0644449886495261
1093,3,198615,-0.110262460968785,0.0538204547526828,0.0412296038280496
1094,3,201026,-0.235801208948291,0.107785031483593,0.0293468378910947
1095,3,203261,-0.0743530245152232,0.0538934527508117,0.168573875629988
1096,3,204854,-0.0489001323141218,0.0540301750878308,0.36605498281868
1097,3,204897,-0.0467467395403022,0.0541725511868329,0.388765695832625
1098,3,204903,-0.0448038868122197,0.0541285383293568,0.408381901003687
1099,3,207966,-0.0931704239329298,0.0534513293889161,0.0821887802753941
1100,3,207999,-0.0869712012314043,0.0537250364265543,0.106378915357705
1101,3,208066,-0.0804768647241571,0.0548133012439359,0.142940504376405
1102,3,208086,-0.0709822290202529,0.0561138953989243,0.206717562471109
1103,3,208234,-0.105631510982575,0.0534663683946228,0.0489714419208947
1104,3,208660,-0.082380149506813,0.0538646922400221,0.127063242636972
1105,3,208696,-0.0863943529609951,0.0535547926454324,0.107595601791917
1106,3,208702,-0.0813993717962215,0.053648864342497,0.130095614513852
1107,3,210472,-0.0578358362480711,0.0537452086286656,0.282612313045088
1108,3,210757,-0.0310929553234866,0.0538167843992789,0.563797392502496
1109,3,211348,-0.00337864998651909,0.0536569758895799,0.949827958496748
1110,3,211722,0.0743062030734968,0.0625285586795023,0.235491963613091
1111,3,211881,-0.0095446130024109,0.053653188195409,0.858907783460177
1112,3,211998,-0.0137601822850457,0.0536859968293922,0.797861867734713
1113,3,212095,-0.00387109063913488,0.0540497775599306,0.942944212274051
1114,3,214156,0.0083282275574765,0.0537009779723463,0.876842777760901
1115,3,217647,0.0409374889288606,0.0538954534014178,0.448017277265246
1116,3,218280,-0.114296886295073,0.121673940171946,0.348182970275908
1117,3,218769,-0.0174815246357489,0.0545528999173721,0.748816169589714
1118,3,219050,-0.0222896254072216,0.0540371489126895,0.680232851882165
1119,3,221006,-0.02473222471804,0.0539324013333602,0.646819281020471
1120,3,221813,-0.0469910147660883,0.0538160703824968,0.383159587506427
1121,3,222829,-0.0434412510681824,0.0539774479025903,0.421474662941924
1122,3,224310,-0.0069660946734052,0.054556918465372,0.898471046686509
1123,3,224773,0.0685648954122033,0.116750272505701,0.557392285067906
1124,3,226294,0.0573499621184959,0.0538286391372624,0.287415323360162
1125,3,226510,0.0468829415763092,0.0538009855095944,0.38412030943409
1126,3,227816,0.0063992252293254,0.054927333847481,0.907319784294332
1127,3,228048,0.0304164459963587,0.0539434437394238,0.573208765797529
1128,3,229226,-0.0433883137920531,0.0567344812137899,0.444924866828037
1129,3,229272,-0.0376702974232234,0.0579383324660311,0.515999395821497
1130,3,229351,-0.0533322035959342,0.0539321072071696,0.323400803501357
1131,3,230175,-0.0363505106855907,0.0537263290361839,0.499111410305205
1132,3,233663,-0.0187147573021717,0.0538807259278009,0.728545323205965
1133,3,234438,-0.0232278775329399,0.0537923197221399,0.666145617541546
1134,3,235617,-0.0291304248169313,0.0539364568200806,0.58947700953051
1135,3,237105,-0.037212052185222,0.0536662720286055,0.48851619065541
1136,3,238714,-0.0843602090234798,0.0534724643829732,0.115544405664851
1137,3,238914,-0.0800650567006127,0.0537953536554895,0.13755755196857
1138,3,241126,-0.0961478561480751,0.0536421199362283,0.0739259380312252
1139,3,242447,-0.116621269581545,0.0707986353582539,0.100401686486661
1140,3,242578,-0.091016369527632,0.0538313475897649,0.0917636415630416
1141,3,245238,-0.0871141576082362,0.0539914239803201,0.107533510582268
1142,3,247158,-0.0753879450632243,0.0535053507271931,0.15972146879481
1143,3,247980,-0.119927423114384,0.122602051693746,0.328652984677976
1144,3,248454,-0.101403952525671,0.0534665806549345,0.0586988035042838
1145,3,249311,-0.138854261092916,0.0580670645739967,0.0173130985813511
1146,3,249928,-0.105316878929338,0.0536594714767386,0.0504672895054411
1147,3,251255,-0.125367128283922,0.0536618841715794,0.0200377462360659
1148,3,251274,-0.122247958816244,0.053682266931446,0.0233689665848837
1149,3,251879,-0.112358368091814,0.0537066306863233,0.0371456507050176
1150,3,251939,-0.131480750656434,0.0535228940792879,0.0145092873141439
1151,3,252801,-0.16886140170508,0.0532080077049544,0.00163780331777905
1152,3,253109,-0.163188962375867,0.0530248701250557,0.00224997699629515
1153,3,253118,-0.152869800161634,0.0531290376070294,0.00425448708316673
