SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3138,5,277836,-0.0916108337172911,0.0807215067138658,0.257187267491077
3139,5,279640,-0.117434957521291,0.080698140963443,0.146492219343596
3140,5,279872,-0.130873847003589,0.0847862928814035,0.123587736459488
3141,5,283807,-0.0827969496339902,0.0806268502307755,0.305163483353456
3142,5,284696,-0.0676197426981936,0.0817958172007821,0.408971510992229
3143,5,285154,-0.121850004279868,0.0842380723413226,0.148925568026665
3144,5,290040,-0.612929546660391,0.181099382350109,0.000793254466050897
3145,5,290044,-0.112633719816719,0.184577108908322,0.542104861645118
3146,5,290243,-0.0884480190843126,0.0813815879933668,0.277853137347024
3147,5,290932,-0.115832211728596,0.0834356567453128,0.165926689536899
3148,5,293310,-0.0755578650772745,0.0807429370905263,0.35002467046897
3149,5,293706,-0.0844373148563744,0.0804710743515869,0.294763532612671
3150,5,298831,-0.0848551105154604,0.0832267778689333,0.308633051853964
3151,5,302362,-0.0764326233023953,0.0817691712262957,0.350563116573563
3152,5,304779,-0.0630813346620946,0.0806066028353954,0.434396846914786
3153,5,308710,-0.0796838322909526,0.0820743470303853,0.33227589495974
3154,5,309654,-0.040771842763538,0.0805862901408051,0.613214437123102
3155,5,309985,-0.0172400073157408,0.0808634316847842,0.831294778258096
3156,5,310175,-0.00170854126232696,0.0813468589182804,0.983254999999383
3157,5,312612,-0.0160719896623692,0.0812174980150204,0.843246392557854
3158,5,313206,-0.0326244092498436,0.0805169372127268,0.685585567946563
3159,5,313702,0.00968901991310434,0.0809741926873364,0.904824000273499
3160,5,314857,-0.0333252681060544,0.080689462917514,0.679852644603301
3161,5,315976,-0.0265523204442929,0.0816297006958806,0.745163620769569
3162,5,317740,-0.0395376834830483,0.0809639320196299,0.625614366296999
3163,5,318831,0.0526225020393967,0.0967254282354968,0.586757397662062
3164,5,320971,-0.0179997229301696,0.0815316968735502,0.825399442953077
3165,5,321654,0.0472065399718996,0.0818477068453867,0.56446872940213
3166,5,324331,0.0933971213197886,0.0821014955955888,0.256066928690954
3167,5,328525,0.122003169854684,0.0806609029195113,0.1312902444295
3168,5,335406,0.0458769491279775,0.08079077759219,0.570498604718607
3169,5,335771,0.0806582474466676,0.0804820554529143,0.316938699848048
3170,5,336687,0.125068255656263,0.0802982024474961,0.120236636248141
3171,5,341045,0.15947601869941,0.0810296909924844,0.0498367153950738
3172,5,341262,0.159094765043929,0.0804408394323659,0.0487302191126521
3173,5,342707,0.157006102699275,0.0801391321468554,0.0508797777783662
3174,5,342848,0.166921766983362,0.0808235892737616,0.0396279615293387
3175,5,343502,0.1369311422833,0.0808286171101866,0.0911297787775996
3176,5,343588,0.167494655203623,0.0801555676733099,0.0373673814847582
3177,5,346773,0.151691336538444,0.0819360380811208,0.0649558919949446
3178,5,349449,0.179221436332358,0.0806782179058925,0.0269553077010666
3179,5,350876,0.156672388707037,0.0807680229078488,0.053202407549987
3180,5,354177,0.121979517505127,0.082219266982324,0.138810543567329
3181,5,357163,0.134850139651623,0.081302019621192,0.0980781748618578
3182,5,360584,0.167254690312235,0.0808445782972695,0.0392884172567844
3183,5,363025,0.155599145190913,0.0826694851983753,0.0606334927246663
3184,5,365083,0.153970141632101,0.0807456155639818,0.0573510258117854
3185,5,366361,0.143446455475389,0.0808806268583152,0.0769984390350835
3186,5,371014,0.160802335098707,0.0803327688119993,0.0460815538729393
3187,5,371457,0.136120174728229,0.0819714276306078,0.0976856092135848
3188,5,372989,0.0807590885829195,0.0824394315690617,0.327945980865371
3189,5,374614,0.113005465509429,0.0810654639609474,0.164193679132401
3190,5,377631,0.101106962511227,0.0812708518453712,0.214297738424005
3191,5,378702,0.115457398861962,0.0831772987907781,0.1659857110375
3192,5,378741,0.0874429568800645,0.0828493340782656,0.291943438284297
3193,5,379541,0.095822414040247,0.0813244235797194,0.239481260242939
3194,5,380460,0.152217002588352,0.0813404973788782,0.0621227344707908
3195,5,382368,0.149699695235569,0.0848760944465376,0.0786400994880912
3196,5,382369,0.182905870790994,0.0876145272344235,0.0375486800757885
3197,5,382523,0.322523710566044,0.172181477369277,0.0618722789699166
3198,5,382808,0.105865895756429,0.0816601863743518,0.195677705930908
3199,5,384156,0.148955299338931,0.0824789401398585,0.0717731608902114
3200,5,387695,0.138688519158646,0.0812150350856287,0.0885767219332943
3201,5,388185,0.131452786531364,0.0819503565110252,0.109596468088923
3202,5,390254,0.118344351774846,0.0900148868087674,0.189457597502827
3203,5,391916,0.167893951241892,0.0809077875800634,0.0386986419068502
3204,5,392497,0.103702134187606,0.0814214684899351,0.203626861570459
3205,5,393006,0.120405473515546,0.0813662300120969,0.139819401537832
3206,5,393290,0.128762067636265,0.0811935016987036,0.113664917236714
3207,5,396254,0.0906359356206662,0.0865705473274233,0.295834172548936
3208,5,396266,0.115749121887061,0.0817771881521591,0.15782681126421
3209,5,398009,0.104151232216657,0.0814297447281743,0.20172601097547
3210,5,398644,0.126018535017593,0.0812932892226518,0.121996419795087
3211,5,401545,0.117889722644831,0.0807343003941638,0.145119424664655
3212,5,402468,0.061682671012687,0.0809111858353674,0.446360014205343
3213,5,403529,0.0671238500770397,0.0821061627318694,0.414179844526322
3214,5,405417,0.0475266248246317,0.0813219258750885,0.55930723770206
3215,5,406230,0.0841277472238772,0.0817085167166408,0.303898974457934
3216,5,406826,0.102352844245246,0.0831127297184323,0.218957865198877
3217,5,407785,0.0420176816429536,0.0811172887733897,0.604791990164835
3218,5,409900,0.0399277139331768,0.081421093130208,0.624165883845058
3219,5,412759,0.0624007098437478,0.0835227282011232,0.455494185271222
3220,5,413363,-0.073651732199755,0.123155201800753,0.550196756171454
3221,5,413385,0.034145839623511,0.0826947965531923,0.679920308763179
3222,5,416981,-0.0452973565793481,0.0831967185634086,0.586468137254938
3223,5,417297,-0.0335874832425437,0.0813644661214211,0.680001678755949
3224,5,419108,0.0270950380715174,0.0812754946532677,0.739050828634366
3225,5,421695,0.0417455841861882,0.0813498477160194,0.608159573275007
3226,5,422560,0.0481655080456135,0.0809011607196267,0.551982744204107
3227,5,424852,0.0229054839747071,0.0808012070911386,0.776975492337451
3228,5,425327,0.0520202901315718,0.08063279053809,0.519248699118239
3229,5,427844,0.0385453733850018,0.0808189100224345,0.633703467059574
3230,5,430235,0.0840534634957075,0.0817759571886814,0.304723904915599
3231,5,430620,-0.118174702375015,0.160847241969546,0.463009112237226
3232,5,430883,0.0579077193664423,0.080751606269677,0.47378094503702
3233,5,431015,0.13577021626516,0.0865549223494725,0.11763665273715
3234,5,431369,0.0436340828119105,0.0809740713205549,0.590319759152512
3235,5,432378,0.0906399312256726,0.0828784517615958,0.274854706028344
3236,5,432587,0.0674926429063647,0.0810925443386797,0.405807073267217
3237,5,434634,0.0564951355606464,0.0806663085460209,0.484166319003618
3238,5,441308,0.0219556586325683,0.0811727317417721,0.786948522918665
3239,5,441594,0.00379129802779435,0.0807622511712045,0.962584456573953
3240,5,443367,0.0039569662073915,0.21382442623001,0.985245902257696
3241,5,443369,0.0602045637691107,0.117999103527878,0.610221787209759
3242,5,443371,0.121996280575566,0.161705708824786,0.451091663225319
3243,5,443373,0.132687187694787,0.16168185723754,0.41238902832263
3244,5,443378,0.137358878736162,0.226238719748214,0.544147440051855
3245,5,451448,0.00787859975820568,0.0815993592434928,0.923136789541164
3246,5,456087,0.0208791171025499,0.0810668039373615,0.796900850553738
3247,5,458086,0.0563608393899255,0.0809840449278727,0.486918137748025
3248,5,461234,-0.0323872691878025,0.0805172084214336,0.687750608501974
3249,5,461877,-0.101114714267532,0.107364008777529,0.346942490179204
3250,5,463004,-0.122002382126261,0.0809802525867017,0.132815359396638
3251,5,465043,-0.121603271957535,0.0816280756454413,0.137189832503618
3252,5,467724,-0.104717605893875,0.0807296923861491,0.195430614556466
3253,5,468076,-0.0926533325915014,0.0810474584058926,0.253730892569141
3254,5,469078,-0.100565665995217,0.0813970079515375,0.217467621898687
3255,5,469404,-0.119428181080302,0.0816979437635345,0.144678516990849
3256,5,475322,0.0287630977371986,0.080709726289396,0.721771088636391
3257,5,475607,0.0218513560786403,0.0806185401685396,0.786513855421421
3258,5,475736,0.0271689576000927,0.0805404009587969,0.736066163871507
3259,5,478715,0.0189394715568978,0.0815376615788123,0.816456068911276
3260,5,478932,0.0591192361337988,0.0814102975088524,0.468204329903209
3261,5,479996,0.0410469287049217,0.0811789836129501,0.613428542972251
3262,5,482003,0.0805488304442527,0.0807100474839953,0.318961753504189
3263,5,482536,0.0842461722408409,0.080699353732039,0.297222429349643
3264,5,484494,0.0102990965058155,0.0828393738919059,0.901127845387503
3265,5,484954,0.0231005701064573,0.0809170150318111,0.775440259003586
3266,5,486157,0.0286204225272456,0.0807864563400504,0.723346177813412
3267,5,486882,0.0599150171164885,0.0824993451984314,0.468167770969018
3268,5,486891,0.065262889355999,0.0827325118901299,0.430733759412222
3269,5,486920,0.0806461366560892,0.0844404945083117,0.340198540941163
3270,5,487404,0.0444344843682991,0.0816076712585512,0.586448753039583
3271,5,487484,0.0400355065558562,0.0833219876800118,0.631175582730766
3272,5,487817,0.00675099773368015,0.0859620603838809,0.937447290810663
3273,5,489636,0.0262762738268625,0.0809142701344054,0.745568594802909
3274,5,490549,0.0800574858277172,0.0805028134241981,0.320676178488616
3275,5,491806,0.0138998599833159,0.0805044332189393,0.863017984628533
3276,5,491888,-0.0124390138977428,0.0807597895470188,0.877678165297438
3277,5,491992,0.0416201017723479,0.09411350242011,0.658591389234447
3278,5,492146,-0.0283805893403208,0.0844680080151862,0.737076390957974
3279,5,499612,-0.0125381388048623,0.0805328939010931,0.876366639545096
3280,5,502460,-0.0139972470578022,0.0811311008429093,0.863122675325872
3281,5,504765,0.00554417915175001,0.0814705502145419,0.945783303982506
3282,5,504884,-0.0195290142987837,0.0811278629265875,0.809912692406639
3283,5,509836,-0.081252605660784,0.0818807659999407,0.321717088077495
3284,5,510020,-0.167394489327732,0.0928607906236111,0.0722977146515425
3285,5,511350,-0.0254632420118949,0.081321927609605,0.754377026112486
3286,5,512696,-0.056977996407334,0.0818887202801518,0.487013255292171
3287,5,512931,-0.0295752692155581,0.0808085007752944,0.714590240729465
3288,5,514582,-0.0548681076488253,0.080796666361993,0.497526628150371
3289,5,515315,-0.0398380631820929,0.0808498083536015,0.622501532276578
3290,5,515397,-0.04746537547939,0.0807613129986206,0.557093220926569
3291,5,515950,-0.0570517394351054,0.0807437385984892,0.480294956395672
3292,5,516091,-0.0557745840009501,0.0806435116431898,0.489631249304188
3293,5,518207,-0.0215025633497519,0.0807927113246127,0.790283043613996
3294,5,518275,-0.0188489318769638,0.0805674044514184,0.815157609788263
3295,5,519067,-0.0218788130783798,0.0809829034808403,0.787190558641077
3296,5,522215,0.0501091758012467,0.0808933177394543,0.536021091320414
3297,5,522970,0.254794350018102,0.16727188452582,0.128595300549794
3298,5,523232,0.107580377114595,0.0818744937494398,0.189710569366856
3299,5,524247,0.0205256498200406,0.0815418295735148,0.801404542531581
3300,5,524532,0.0290462281545486,0.0809610757356324,0.719983270216642
3301,5,524625,0.0309270204625287,0.080946239191058,0.702640349561461
3302,5,525863,-0.0037752015182802,0.0810393353093665,0.962870486863313
3303,5,526004,0.00609661791838526,0.080950112235976,0.940008123525399
3304,5,526007,0.0112955097270276,0.0809241224776315,0.889070267341249
3305,5,529382,-0.0252513036830134,0.0811039843091611,0.755722299873332
3306,5,529437,-0.0246583270701386,0.161035606468301,0.878388417419128
3307,5,532205,-0.00309828686016009,0.0811932917627314,0.969582166595564
3308,5,532256,-0.0246765377744414,0.0806162306238622,0.759709809898899
3309,5,533988,-0.0181761367941457,0.0807286448824408,0.821992073800147
3310,5,535074,-0.00403348848047741,0.0808427398166903,0.960235857386918
3311,5,537503,-0.0116503528147884,0.0808662602972791,0.885527887566808
3312,5,538956,0.0286460284141493,0.0811422038759514,0.724273006742752
3313,5,540169,-0.0059099365287891,0.0806402867572155,0.941618733801707
3314,5,540498,0.00508123601893937,0.0841218454047021,0.951868622584124
3315,5,540682,0.0173507768300898,0.0814494781521585,0.831430415526046
3316,5,541505,-0.374962268143928,0.169667526309764,0.0277475184260482
3317,5,542346,0.0055742869721799,0.0808098591457097,0.945044371253287
3318,5,542361,0.00577998962367854,0.0810738367794367,0.943205012463708
3319,5,543103,0.00463489399885425,0.0810740451374446,0.954443193805324
3320,5,545577,-0.00989904106823507,0.0835849535729154,0.90579360784188
3321,5,545826,-0.00885104074270496,0.0807477321764883,0.912778197746016
3322,5,546667,-0.00121213104836279,0.0808103780311552,0.988040897342023
3323,5,547620,-0.0120482703670093,0.0807465600515882,0.881472392903419
3324,5,548182,0.027711372545951,0.0830493446371407,0.738824004445238
3325,5,548310,0.0155186953001857,0.0814093113344238,0.848928547834554
3326,5,548459,0.00511481102165534,0.0819757491578495,0.950284229464739
3327,5,548843,0.00741133898213341,0.080625963902549,0.926811768837601
3328,5,549055,0.013978482146882,0.0806374680735528,0.86247590610753
3329,5,549248,0.0326215197536127,0.0809321403232554,0.687138907253191
3330,5,549677,0.172398881090333,0.162373499199543,0.289078344229766
3331,5,549802,0.0439398700055023,0.164041268882382,0.788964581439403
3332,5,549802,-0.152615561547728,0.141100204582428,0.28016366156952
3333,5,550708,-0.0426210144615442,0.0818528388225766,0.60290017003563
3334,5,550744,-0.0573993563118356,0.0827848353499844,0.488542163113131
3335,5,551265,-0.0564052076859092,0.0871983548960138,0.518142343636422
3336,5,551776,-0.0338419571702153,0.0807807377519728,0.675517718101854
3337,5,552218,-0.0305977619255645,0.0813834852144731,0.707164925944544
3338,5,553130,-0.000320902443588102,0.082116694591992,0.996884175815269
3339,5,554104,0.00286200773690286,0.0831248486814114,0.9725535371817
3340,5,554306,-0.16767736249699,0.136534656619969,0.220229978552639
3341,5,554307,-0.027638994309315,0.0938864340758632,0.768634839619383
3342,5,554308,0.0751474064362967,0.106343142572376,0.48025003539088
3343,5,555454,-0.00735026074998073,0.0811665938257396,0.927895399450356
3344,5,555973,-0.00794821417208122,0.0810520224270065,0.921937830128585
3345,5,557406,-0.026084378119652,0.0808119064709701,0.747053795690778
3346,5,557772,-0.0169692935002318,0.0812793663078986,0.83474244556363
3347,5,558324,-0.0417093663541305,0.0806860649468556,0.605525988675644
3348,5,558514,-0.0509762506819968,0.0811610918874806,0.530352882679978
3349,5,558549,-0.0357615576215566,0.0809534613661108,0.658937340782736
3350,5,559378,-0.0431356036788926,0.0805206571040187,0.592497359087102
3351,5,560042,-0.0853150253533355,0.0808819348287664,0.292233910432943
3352,5,561145,-0.0659471121868925,0.0807040829075353,0.414395487417476
3353,5,561154,-0.0661853132305436,0.0808278089556998,0.413428247011449
3354,5,561160,-0.0661853132305436,0.0808278089556998,0.413428247011449
3355,5,561163,-0.0661853132305436,0.0808278089556998,0.413428247011449
3356,5,561166,-0.0661853132305436,0.0808278089556998,0.413428247011449
3357,5,561193,-0.0381830831155639,0.0823240053848707,0.643066389280735
3358,5,561211,-0.0312860520362492,0.0835955093638421,0.708439183985108
3359,5,561220,-0.0360913172056651,0.0843735960128197,0.669089563327486
3360,5,561227,-0.0371926526615888,0.0843897269022965,0.659681955593948
3361,5,561259,-0.145124217634058,0.160962074733349,0.367881452832894
3362,5,561269,-0.162941837674729,0.161193697625176,0.312783006144784
3363,5,561292,-0.0443383644115727,0.100955625152481,0.660794998263173
3364,5,561299,-0.0468454173332224,0.100609777248283,0.641778269891788
3365,5,561309,-0.0500952696162866,0.101385068733664,0.62153656113691
3366,5,561353,-0.0472765017592421,0.0860393609800692,0.583026764034456
3367,5,561355,-0.0490148609586733,0.0861550997953681,0.569776137115235
3368,5,561373,-0.0523899165116654,0.0858737245963667,0.542200771266661
3369,5,561379,-0.044069493750905,0.0854249493954879,0.606257338208243
3370,5,561430,-0.0383693694623676,0.0818714404258396,0.639606320701845
3371,5,561461,-0.0377072493329112,0.0828203177049387,0.649180637235728
3372,5,561500,-0.01389150364027,0.085664133375315,0.871270729699224
3373,5,561502,-0.01389150364027,0.085664133375315,0.871270729699224
3374,5,561510,-0.0256855197909339,0.0882628662744721,0.771213341142147
3375,5,561524,-0.238400767816306,0.160743663762343,0.138937039979505
3376,5,561529,-0.268938074269854,0.160607087628345,0.0949162053449465
3377,5,561538,-0.322013230340692,0.160447827238277,0.0455153990484732
3378,5,561541,-0.365831985227588,0.160063738764165,0.0228734949656405
3379,5,561545,-0.353234705711973,0.160200150146644,0.0281013454210764
3380,5,561555,-0.294685645973324,0.160596535345942,0.0673552898953146
3381,5,561569,-0.267137930081782,0.161411618969388,0.0988111197267271
3382,5,561578,-0.266652829606556,0.16131052177101,0.0992116576209019
3383,5,561590,-0.259436998546205,0.162623584763195,0.111535088710229
3384,5,561678,-0.187219106960937,0.161118981309976,0.246023399957321
3385,5,561690,-0.176393897762773,0.161153581435166,0.274451296313907
3386,5,561692,-0.162203147112329,0.161267295315566,0.315199236484402
3387,5,561717,-0.180852124850563,0.161139582217424,0.262484066852556
3388,5,561736,-0.167296369876508,0.160997653907283,0.299458740420957
3389,5,561746,-0.172302171303337,0.160931856659362,0.285056983377287
3390,5,561758,-0.126811044903232,0.1610515731745,0.431579602630197
3391,5,561759,-0.124007385615874,0.161012077928486,0.441711538419023
3392,5,561766,-0.135675647242327,0.160985420236852,0.399920929178782
3393,5,561783,-0.176345572025483,0.160970293087218,0.274037396504971
3394,5,561786,-0.0294770078163188,0.0862315600804866,0.732678108743421
3395,5,561824,-0.0349252778155857,0.0837248936496272,0.676827170692867
3396,5,561906,-0.0663536758602575,0.080599159714454,0.410918709706793
3397,5,561915,-0.0645975601792296,0.0805002610881236,0.422831705746594
3398,5,562065,-0.0395900683879851,0.0809233329351062,0.624983185292738
3399,5,562072,-0.0334312508909582,0.0808657249002656,0.679552283897443
3400,5,562097,-0.0550778351385641,0.0805875990198389,0.49476899681114
3401,5,562113,0.112999968764659,0.160958990350801,0.483115608320771
3402,5,562116,-0.0564999843812046,0.0804794951753639,0.483115608329277
3403,5,562155,-0.0515800524436431,0.0809164160325239,0.524245934929131
3404,5,562173,-0.0446246684727016,0.080956441669535,0.581832786478485
3405,5,562264,-0.0454913501151257,0.0807262004086272,0.573434237875333
3406,5,562359,-0.0626854086255888,0.0810296560961334,0.439678799881523
3407,5,562436,-0.0398463653702569,0.0810563647922996,0.623315897643737
3408,5,562451,-0.0458308008046146,0.0809390851445796,0.57159167159769
3409,5,562473,-0.0518867033061971,0.0810512804911301,0.522476534516353
3410,5,562513,-0.0448983976706496,0.0810799106716067,0.58009718317377
3411,5,562518,-0.0409667274103721,0.080946473106775,0.613104811988486
3412,5,562560,-0.0537528057446373,0.0806964932491013,0.505775347714257
3413,5,562570,-0.0578298856909909,0.080582137395227,0.473446881399998
3414,5,562582,-0.0435105549833778,0.08072929363233,0.590248255325928
3415,5,562610,-0.0474561652230389,0.080722995992708,0.556982661532587
3416,5,562667,-0.0424672624101802,0.0805419403148706,0.598338062516721
3417,5,562683,-0.0354000216828463,0.0806761328649635,0.661080876452617
3418,5,562774,-0.0419275820136738,0.0808737540084378,0.604481354028509
3419,5,562846,-0.0687310563185067,0.0817346915044487,0.400970772389102
3420,5,562873,-0.056208405020217,0.0821792187748319,0.494440669108828
3421,5,562888,-0.0547621622085092,0.0814694480833461,0.501908598211288
3422,5,563005,-0.0479282919200973,0.0813264803619854,0.556015597913068
3423,5,563017,-0.0479565719795889,0.0816680531419491,0.557435808655198
3424,5,563018,-0.0455996769691019,0.0820613689542654,0.5787831689861
3425,5,563074,-0.0428063378594163,0.0822628034619988,0.603138331218005
3426,5,563104,-0.034540664628297,0.0818157725489684,0.673153486521741
3427,5,563148,-0.0676001714206851,0.0812673007051902,0.40607008079529
3428,5,563174,-0.0641784506940813,0.0818409597675563,0.433457469859667
3429,5,563257,-0.0818831668526561,0.0823558837610534,0.320777312120172
3430,5,563299,-0.0547990929661137,0.0813553534255353,0.501021073998766
3431,5,563318,-0.0530642171413883,0.0815317949627231,0.515572682858954
3432,5,563324,-0.0502528483924479,0.0816317654723974,0.538552547610518
3433,5,563344,-0.0418495558392403,0.0818819238976125,0.609603071476606
3434,5,563347,-0.0543518318735197,0.0819391681348893,0.507559009283841
3435,5,563348,-0.0386472173723621,0.0819170341574445,0.637371830430917
3436,5,563372,-0.0412539059187567,0.0828506885961211,0.618842903368286
3437,5,563421,0.00103459990466437,0.146699613347239,0.994376944857522
3438,5,563427,0.0618069137894528,0.111703345397082,0.580399356116046
3439,5,563428,-0.0295079662986188,0.190143510113466,0.87676190849272
3440,5,563428,-0.0399645935064396,0.108322942820134,0.712394134037301
3441,5,563452,-0.0338727424799051,0.0866308763733152,0.69603252237082
3442,5,563474,-0.0216971300670693,0.0862684251099052,0.801568347197804
3443,5,563479,-0.04597331548551,0.0856110467464477,0.591604437466329
3444,5,563545,-0.0730422735536898,0.0866002680028162,0.39955264886447
3445,5,563565,-0.068555219533718,0.0884240305828289,0.438681006170014
3446,5,563580,-0.077317735486941,0.0883179431920252,0.381925668999712
3447,5,563607,-0.214092424413214,0.164450167110495,0.193810373055334
3448,5,563608,-0.0835459381190941,0.0896813387498455,0.352186872210687
3449,5,563642,-0.0249322629113511,0.160989972926294,0.877013560429353
3450,5,563661,-0.00606682191834373,0.160964797857513,0.969955863855778
3451,5,563665,-0.0205943214945089,0.0842380048186874,0.807002840737299
3452,5,563700,-0.0399499895009779,0.0828939205465395,0.630146431289117
3453,5,563747,-0.0299119413961807,0.081082687137925,0.712418478836241
3454,5,563755,-0.0423828400476651,0.0807693216663729,0.600093785621515
3455,5,563781,-0.0363924632232429,0.0808813462005167,0.653023551584737
3456,5,563837,-0.0482907335268649,0.081563898896924,0.554189326331091
3457,5,563865,-0.0233568239395456,0.124111704351131,0.850834317511356
3458,5,563866,-0.043946678893236,0.0821021713845994,0.592801471809308
3459,5,563882,-0.0277004290103437,0.0818457285228715,0.735227684645891
3460,5,563899,-0.0100870129125702,0.0819410973208252,0.90209735140266
3461,5,563908,-0.0100870129125702,0.0819410973208252,0.90209735140266
3462,5,563929,-0.0247918611597498,0.0818483707305928,0.76214458551194
3463,5,563964,-0.0369674687881978,0.0807564102850905,0.647402822804122
3464,5,563970,-0.0505390219430657,0.0805287368072653,0.530678377026793
3465,5,564006,-0.0690357779385533,0.0806788738831498,0.392751948668247
3466,5,564048,-0.0677059042702481,0.0808827368893568,0.403109895283628
3467,5,564065,-0.0635074764425465,0.0806764135028355,0.43170022023095
3468,5,564074,-0.0554282404612239,0.0807086027818194,0.492678622665287
3469,5,564097,-0.0651632749684391,0.0808886529263068,0.421020288305587
3470,5,564135,-0.0607986804904111,0.0808982793538737,0.452825613916147
3471,5,564147,-0.0667905561959962,0.0812170326472965,0.411420752868476
3472,5,564195,-0.0492020513435617,0.0812460943186488,0.54517432796335
3473,5,564197,-0.0492020513435617,0.0812460943186488,0.54517432796335
3474,5,564206,-0.0355847448800573,0.0817309590935936,0.663546321263699
3475,5,564212,-0.0508477122998801,0.0814766352321265,0.53297996403496
3476,5,564236,-0.0600922176193282,0.0809126451739072,0.458169260884512
3477,5,564252,-0.0485034532092567,0.0818322530362929,0.553749363736502
3478,5,564265,-0.0391612380142393,0.0816153220450734,0.631647550949643
3479,5,564272,-0.0404866669609298,0.0817284692888648,0.62063998577016
3480,5,564298,-0.0547689964628611,0.0814852001393343,0.501937888468474
3481,5,564300,-0.0422040677639785,0.0814971824615408,0.604880884090955
3482,5,564304,-0.0422040677639785,0.0814971824615408,0.604880884090955
3483,5,564343,-0.0142653841065497,0.0841708231183321,0.865515126888003
3484,5,564355,-0.017107750271549,0.088862129370105,0.847445495834444
3485,5,564360,-0.0242916695732797,0.0892218085197752,0.78558008357032
3486,5,564372,-0.179343729300799,0.160697024927289,0.265165677398492
3487,5,564393,-0.0707726613040824,0.163833084140629,0.666019486192186
3488,5,564395,0.146769475641274,0.159102396299977,0.356906041836651
3489,5,564397,-0.0293873225815711,0.112516409350507,0.794104046904657
3490,5,564403,-0.201676098527148,0.160611877596396,0.210064826569407
3491,5,564406,-0.181319856414732,0.160705932288525,0.259971686976251
3492,5,564431,0.00913518899434163,0.0974928993978847,0.925399780200023
3493,5,564461,-0.0590689121731579,0.0873410628603291,0.499291958774741
3494,5,564462,-0.0590689121731579,0.0873410628603291,0.499291958774741
3495,5,564469,-0.0623059122632082,0.0845938466632107,0.461897357821089
3496,5,564472,-0.0532921552246657,0.0877073144930951,0.543834468619193
3497,5,564485,-0.0693883652697732,0.0867441545722553,0.424295242856182
3498,5,564486,-0.0634892268791744,0.0865892386742032,0.463909028084588
3499,5,564496,-0.0801782394891112,0.0865705344755306,0.354995143753147
3500,5,564516,-0.032222948899237,0.0840846075900005,0.701786923002326
3501,5,564535,-0.0582301823574408,0.0818382415742267,0.477227167354921
3502,5,564551,-0.0489606608964648,0.0827313767044075,0.554361461471751
3503,5,564567,-0.0675584112657546,0.0831644240206119,0.417139750849342
3504,5,564574,-0.0425838586372529,0.0840304922724264,0.612634888103071
3505,5,564590,-0.0498895338611379,0.0824324397209432,0.545423534713625
3506,5,564680,-0.0499178489476464,0.0820656522295124,0.543401402940389
3507,5,564696,-0.137898710376443,0.160904007149683,0.392012666405395
3508,5,564701,-0.137898710376443,0.160904007149683,0.392012666405395
3509,5,564705,-0.137898710376443,0.160904007149683,0.392012666405395
3510,5,564717,-0.131707067453194,0.160994756318315,0.413861683282008
3511,5,564723,-0.137493634166789,0.161077549874662,0.393912942961145
3512,5,564730,-0.147280370081287,0.160956526650602,0.360799458360916
3513,5,564732,-0.147280370081287,0.160956526650602,0.360799458360916
3514,5,564809,-0.105562541455937,0.161262779136701,0.513151894946148
3515,5,564814,-0.090221537484644,0.161228094309172,0.57611439995203
3516,5,564841,-0.0589040028817287,0.1613301666031,0.71524450316802
3517,5,564865,-0.0482437100664921,0.161406404397389,0.765195369843513
3518,5,564880,-0.0693550746426608,0.161257344807246,0.66739304871492
3519,5,564894,-0.0497358756975439,0.161171204162914,0.757815206670781
3520,5,564898,-0.0714706603375523,0.161102396287337,0.65757829525888
3521,5,564904,-0.103524968950244,0.161098738723428,0.52088907387912
3522,5,564935,-0.151242550739637,0.16094611756276,0.348009295066234
3523,5,564937,-0.151242550739637,0.16094611756276,0.348009295066234
3524,5,564938,-0.151242550739637,0.16094611756276,0.348009295066234
3525,5,564945,-0.15890526087948,0.16088460720127,0.323977521933685
3526,5,564949,-0.15890526087948,0.16088460720127,0.323977521933685
3527,5,564968,-0.0364093705237406,0.0949429912780363,0.701589812679582
3528,5,565000,-0.0618612039746045,0.08704491023436,0.477750924061074
3529,5,565007,-0.070104967367875,0.0869695654843018,0.420735835331159
3530,5,565013,-0.0723661380426461,0.0876170249717139,0.409397720541642
3531,5,565036,-0.0707436408986976,0.0832894262357857,0.396250423803243
3532,5,565093,-0.0591697647773304,0.0808072926210712,0.464512251568511
3533,5,565120,-0.0644200830005288,0.0810258018103766,0.427114927242245
3534,5,565122,-0.0626497848655623,0.0811535259209046,0.440636315456676
3535,5,565125,-0.0626497848655623,0.0811535259209046,0.440636315456676
3536,5,565208,-0.052053861116344,0.0811591542230767,0.521692013196988
3537,5,565243,-0.0336974232300285,0.0809559698974096,0.677484544692624
3538,5,565254,-0.0262080870242047,0.0812828268130944,0.747317229645318
3539,5,565289,0.0170028911270594,0.13585594075762,0.900473012152093
3540,5,565293,-0.0262004156804184,0.0823372781643294,0.750515012009991
3541,5,565315,-0.0367712967031802,0.0822049725952425,0.654923921436915
3542,5,565361,0.000953275662265274,0.0845341347658481,0.991008965776641
3543,5,565365,0.000953275662265274,0.0845341347658481,0.991008965776641
3544,5,565371,-0.0133985366882439,0.0855731104024432,0.875669987967195
3545,5,565372,-0.0166603346883341,0.085813166969031,0.846172769609724
