SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3588,5,566580,-0.329886848817236,0.138954915061662,0.0181281773258272
3589,5,566740,-0.66871908288303,0.274885587980021,0.0154821168845001
3590,5,566755,-0.5471503795527,0.212596188947954,0.0104703000284824
3591,6,12139,-0.512602935257949,0.659305154577184,0.437390676512265
3592,6,14922,-0.206580614029936,0.60122236586304,0.731350922064435
3593,6,14925,-0.603574385972157,0.570968405763359,0.29118588861196
3594,6,14958,-0.168029959930024,0.298283797230473,0.573572973508188
3595,6,14985,0.722877045234695,0.285177472963645,0.0116813866136335
3596,6,14991,0.614682634926929,0.28208482475523,0.0299872017238569
3597,6,15003,0.772708825859732,0.279908054306808,0.00607116626662776
3598,6,16905,0.170542261860852,0.138776506801681,0.219928392431517
3599,6,18881,0.209863276021078,0.139837581521997,0.134310376032349
3600,6,19636,0.152009904957201,0.143360828144445,0.289719066073715
3601,6,19887,0.0671132142728605,0.146910737963904,0.648074309504906
3602,6,20485,0.170963487847168,1.51118304852034,0.909990044065535
3603,6,22804,0.234317944699289,0.138309801937334,0.0911182742271823
3604,6,23172,0.19032628913426,0.140088104002086,0.175135039430934
3605,6,23564,0.179770688568918,0.138725855983989,0.195866904138897
3606,6,26594,0.0396989983364737,0.139092234020563,0.775493674983983
3607,6,27541,0.190738301797161,0.17228021773271,0.268987309543863
3608,6,27549,-0.129385146576262,0.184784575628431,0.484267041507962
3609,6,27551,-0.242330132983963,0.215452092900461,0.261458422469675
3610,6,27553,-0.429220546998177,0.340827275035285,0.208736305307854
3611,6,27767,0.149255917952455,0.139420631204442,0.285105943001544
3612,6,28811,0.0958372224798416,0.138968454014872,0.490878142610155
3613,6,28916,0.109713947534641,0.138748116002225,0.429625550913211
3614,6,29838,0.114621729472362,0.146246011442409,0.433706687963337
3615,6,30082,-0.448095228608847,0.485267068755477,0.356429938086247
3616,6,30085,0.0303249520744201,0.197966241562072,0.8783419300647
3617,6,30088,-0.443332241083535,0.26092955134303,0.0901908872936887
3618,6,30322,0.0174128214519031,0.138491269660168,0.900015435546223
3619,6,30997,0.102788725372198,0.251887501975506,0.683466792321958
3620,6,30997,-0.869644865827883,0.872086841537329,0.319350578687366
3621,6,32438,0.0579610753977439,0.140420004847233,0.680026193215337
3622,6,35840,-0.0276702240958138,0.140065580118445,0.843509361749298
3623,6,36181,0.00487918212544751,0.139055192894911,0.972029325133291
3624,6,36236,-0.0119583749066168,0.139446260251052,0.931708880825862
3625,6,38641,-0.0102341549809194,0.139846744931177,0.941703361313681
3626,6,39419,0.0328312799729217,0.140506562986178,0.815381536016881
3627,6,39566,0.0464299872502244,0.138927945149267,0.738425650157232
3628,6,39609,0.0519423127003944,0.138953172429801,0.708768874033022
3629,6,40630,-0.0200546646309188,0.138555530327495,0.884997977509717
3630,6,41068,-0.015397287652875,0.139525272269879,0.912190687402328
3631,6,41221,0.00138763374060202,0.139409979181095,0.992063915464441
3632,6,41296,0.0247228434827944,0.13897444261498,0.858907562217519
3633,6,41435,-0.056685407029219,0.139022701245391,0.683710207193594
3634,6,41573,-0.0414811844504561,0.138607422629264,0.764909386235151
3635,6,41626,-0.0464317683193919,0.139209892019227,0.738926354224867
3636,6,42992,-0.0396879697398802,0.138823101918101,0.775130984909313
3637,6,45282,-0.0317792463805717,0.138549317453268,0.818713128231653
3638,6,45815,0.00411279895982297,0.138768958439436,0.976372711537546
3639,6,47290,-0.109405636878927,0.138717005332773,0.430818682975142
3640,6,48282,-0.106238025268933,0.138396302482675,0.443216447178167
3641,6,48919,-0.0754405056213059,0.140191614293897,0.590830402610139
3642,6,48921,-0.0607188258519181,0.141437134043092,0.66796751013431
3643,6,50414,-0.0550544573820385,0.139699702574437,0.69375148637287
3644,6,50685,-0.0627617708054089,0.139643614770261,0.653388329282231
3645,6,50825,-0.0396978463612812,0.139467232222815,0.776087456193286
3646,6,51261,-0.126283419888178,0.144503438128031,0.3827598195596
3647,6,51266,-0.134674198376921,0.144333361018172,0.351417771438134
3648,6,51270,-0.107861676166934,0.145037929668553,0.457565336665504
3649,6,51526,-0.0443219369381055,0.139767498017645,0.751346163747592
3650,6,51781,-0.0449211039478642,0.13943609420319,0.747520170441763
3651,6,52550,-0.0648513830774904,0.139215558967691,0.64162139893123
3652,6,53989,0.0196264222802545,0.138752077998336,0.887595481867135
3653,6,54487,0.0299048748451013,0.149269812172608,0.841329208941242
3654,6,54932,0.00544946733120422,0.141480706477107,0.969296941339657
3655,6,55876,0.0827033381830004,0.139550626445572,0.553801284189561
3656,6,56091,0.0656727313534302,0.139811954170894,0.638843772534178
3657,6,57460,-0.114614096180675,0.139124665160794,0.410596396578308
3658,6,57967,-0.00845607716628116,0.276944902590768,0.975658889882056
3659,6,58019,0.337558666586415,0.430144856710956,0.433123092233417
3660,6,62743,-0.0595236882867883,0.139998132598258,0.670968263041771
3661,6,62990,-0.0201662458093025,0.148699210297707,0.892200808560454
3662,6,64449,0.0324453209643909,0.139472545951487,0.816184534697473
3663,6,65043,0.0932761445773956,0.14571707195554,0.522511033556715
3664,6,65125,0.0534290808386636,0.142213133072628,0.707367658084759
3665,6,65133,0.0642766553153688,0.142375091076326,0.65193529691094
3666,6,65183,0.106308961563966,0.139186501362709,0.445503857929339
3667,6,66460,0.0978989948103387,0.139757420315583,0.484081355871579
3668,6,67184,0.102327031933263,0.139724914430295,0.464443153926824
3669,6,71471,0.129170589797213,0.140236734215918,0.357632728403946
3670,6,71997,0.147602239894058,0.140825990902909,0.295301381871424
3671,6,72514,0.106385748248711,0.140963432012027,0.450929449889727
3672,6,73357,0.0722719638437661,0.171188766972505,0.673152821831492
3673,6,73433,0.197196616504613,0.140412705642697,0.161076874513171
3674,6,74406,0.210644775702347,0.13934044116704,0.131497882318059
3675,6,74485,0.374236513869835,0.279329453803259,0.181182790052605
3676,6,74913,0.252959945660219,0.138644848905042,0.0689190233979865
3677,6,75397,0.176404934090922,0.140220470535976,0.209203717785666
3678,6,76427,-0.106808779964473,0.139504251036569,0.444407501989196
3679,6,76486,0.484278582955975,0.23701174617495,0.0417679985093582
3680,6,76487,0.165534941842489,0.16058271535691,0.303322038207749
3681,6,76526,-0.0897238343730805,0.14249247686419,0.529315104283903
3682,6,78316,0.0340309415268528,0.140292762678862,0.808478703226769
3683,6,78381,0.0393935569506814,0.140265055034404,0.77898935233129
3684,6,78862,0.033880734203301,0.140326788751231,0.809353005868985
3685,6,78907,-0.00592931235256722,0.140130361603199,0.966273239281627
3686,6,79638,0.026567317495502,0.140273598190383,0.849890980818846
3687,6,79955,0.00577379445555226,0.140534127096098,0.967251644463512
3688,6,80725,0.0249085112421477,0.139628221183244,0.858517725857519
3689,6,80860,0.056131315339071,0.139948181345908,0.688599168487281
3690,6,83761,0.104893777543532,0.139908021430274,0.453914388294501
3691,6,87978,0.276395825173285,0.288860781763574,0.339298882396295
3692,6,88005,0.15098796435074,0.143822313213984,0.294517714068751
3693,6,88006,0.154622720923609,0.143368690418837,0.281548363595222
3694,6,88009,0.210558637486006,0.277023417041601,0.447716949880806
3695,6,88009,0.0815660735023078,0.587639623529964,0.889685066384647
3696,6,88398,0.137736137569105,0.141995950061448,0.332710408922954
3697,6,88475,0.0834992906638363,0.141048497000659,0.554236285417233
3698,6,90318,0.0695308626266862,0.139585465470519,0.618706877092507
3699,6,91505,0.119393991208823,0.14004746527598,0.394500708617638
3700,6,91959,0.079409497895609,0.14160373728197,0.575298696532209
3701,6,92208,0.0941222022135235,0.139956709182984,0.501699421087039
3702,6,95448,-0.110074994815568,0.141856380042158,0.43829167532352
3703,6,95468,-0.0786177596109425,0.141926182293542,0.579974626804253
3704,6,95926,0.145497724852488,0.140184625634463,0.300026691627939
3705,6,97570,-0.0440458353122892,0.289741935912697,0.879260003953227
3706,6,98668,0.0300297210773155,0.187925510977134,0.873133269565264
3707,6,98707,-0.0159284399969009,0.677100119248991,0.981245189821075
3708,6,98879,-0.0111188132125166,0.141935104093414,0.93760413109543
3709,6,99153,-0.0139627955498547,0.325103605250406,0.965766665524827
3710,6,101306,0.0187433594936184,0.139524112554985,0.89321203909188
3711,6,101424,0.0855586409294113,0.13986780672731,0.541122907851964
3712,6,101439,0.0788426659123512,0.14059126492655,0.575294098975245
3713,6,101478,0.0342548919954565,0.140642060694499,0.80771247657875
3714,6,101479,0.0388153674949887,0.248696871117111,0.876063109758434
3715,6,104558,0.237923031302934,0.255092964883083,0.351616781587028
3716,6,104573,0.321132372049314,0.649984218361242,0.621569824210969
3717,6,106653,0.0544704149469288,0.139911884861689,0.697274621162304
3718,6,107478,0.0622851854136969,0.139015913419921,0.654396610365931
3719,6,107527,0.0345436802038917,0.138937757681681,0.803793891543992
3720,6,111439,0.0505060550729379,0.149870577002829,0.736318828458796
3721,6,111476,0.0168639760938238,0.17751358013817,0.924367898703325
3722,6,111711,0.025366319574087,0.139521146790356,0.855836303962043
3723,6,114692,0.041054360576378,0.138784749042864,0.767546677913346
3724,6,114714,0.041909569980916,0.138784024912973,0.76284750348044
3725,6,115037,0.0632881179255639,0.140262882299144,0.652114733411897
3726,6,116654,-0.0238714641170346,0.138619182594101,0.863371946677374
3727,6,118753,-0.0693846692410158,0.157440899010047,0.65969781933813
3728,6,119386,-0.00860395021396976,0.139716284806794,0.95093089398813
3729,6,123079,-0.00773627198560101,0.140012023317867,0.955967096915826
3730,6,146131,-0.137417856834804,0.140439644585532,0.328505410173358
3731,6,151731,-0.125755401643773,0.139097397418958,0.366568686483912
3732,6,155985,-0.236344893798131,0.148941707646591,0.113446885700334
3733,6,157270,-0.157563542794198,0.138585664439791,0.256334679891417
3734,6,158136,-0.165928141580127,0.140969959107748,0.239970138362459
3735,6,158910,-0.199789067614878,0.13818158151791,0.149108074437944
3736,6,162526,-0.317572157877217,0.13823431290691,0.0221835574806089
3737,6,163117,-0.257886476382477,0.138806241066136,0.064017311000223
3738,6,163321,-0.269072584102593,0.137929313622254,0.051871688037752
3739,6,163435,-0.262842844214151,0.138612775626646,0.0587448676022324
3740,6,164820,-0.449522028065157,0.275927301830512,0.104177085458971
3741,6,166074,-0.254307285897225,0.139016138191714,0.0681926060613917
3742,6,166669,-0.283876657666186,0.144838419611273,0.0507875401021444
3743,6,167198,-0.276399011615149,0.138452450292275,0.0466639592943505
3744,6,167434,-0.262139340314826,0.145283104612473,0.0720310848850892
3745,6,167610,-0.305309542648611,0.160085066160266,0.0573099443609908
3746,6,167690,-0.363306859904778,0.154277906651498,0.0190752747288627
3747,6,167705,-0.285638562649799,0.16030446605797,0.0756331925410986
3748,6,167855,-0.122803800457769,0.276885518889814,0.65766258240771
3749,6,167939,-0.330511020668577,0.142390255472355,0.0208470129384067
3750,6,168223,-0.304493503155177,0.138652703034398,0.0287356540691738
3751,6,168335,0.551042742088299,0.307913083580173,0.0743745517220694
3752,6,168360,0.261651128257384,0.179217232478092,0.145188692039203
3753,6,168572,-0.293558375617543,0.138096289014359,0.0342177298894962
3754,6,173904,-0.369183467636017,0.138961642532927,0.00824856144337765
3755,6,175273,-0.33808694120823,0.13784629047044,0.0146646241249691
3756,6,178778,-0.276207155430129,0.138415784641691,0.0467577388965288
3757,6,179311,-0.385876674302404,0.152794086146731,0.0119915073061089
3758,6,179345,0.177143151536033,0.269747379347515,0.511801599770509
3759,6,180643,-0.290481450515875,0.138193266032739,0.0362618495862248
3760,6,183039,-0.247651873313132,0.138671993725449,0.0749765797305715
3761,6,183936,-0.250894827076498,0.138616602452009,0.0711474433211019
3762,6,184860,-0.196859160062158,0.138696555987216,0.156678992771961
3763,6,187264,-0.113683063599616,0.139016338868277,0.41404150481593
3764,6,187666,-0.086708355720465,0.144052320479068,0.547612020477435
3765,6,188423,-0.121041377636963,0.140543892409573,0.389693010680115
3766,6,188938,-0.129330231332588,0.139654765563456,0.355041754465988
3767,6,189863,-0.14433862070488,0.139061775870653,0.300005619983742
3768,6,191665,-0.150834181694575,0.144960668596724,0.298811449040422
3769,6,191802,-0.0921111562209767,0.27768765598623,0.740306774273885
3770,6,191937,-0.0953588039519427,0.152008864066761,0.530852444142595
3771,6,192593,-0.0887514015291849,0.140318872057686,0.527471004554076
3772,6,193272,-0.00422018695711901,0.138992576433279,0.975794968069031
3773,6,193671,-0.00962549493204989,0.139653634280428,0.945089095462579
3774,6,199005,0.0614795728875672,0.139419306091245,0.659505484313025
3775,6,199448,0.110716725630458,0.142275293282081,0.436980295306319
3776,6,201624,0.103775376650379,0.141040293645764,0.462349972859939
3777,6,201882,0.0638329360549429,0.139555299247606,0.647663182401698
3778,6,203342,0.164532147380549,0.139721621357737,0.239760934340875
3779,6,204006,0.232855000296454,0.138126825660334,0.0927168585177343
3780,6,204440,0.221487707160888,0.13830043429191,0.110161390070026
3781,6,204681,0.196913090345665,0.138114684782221,0.1548323861876
3782,6,205945,-0.33653683383268,0.375144222185956,0.370284135808434
3783,6,208815,0.119676687111542,0.138517888632058,0.388185549301025
3784,6,208850,0.110006065519363,0.138938723897061,0.429032582015376
3785,6,210067,0.0904041518503846,0.160549960416465,0.57373075354146
3786,6,211447,0.109310988484717,0.138372111209611,0.430070681967609
3787,6,212247,0.170649596980726,0.138366479301453,0.218278491776319
3788,6,214251,0.201711528131226,0.138862730918591,0.147224084773835
3789,6,216365,0.183111136983512,0.139068913841047,0.188795565973412
3790,6,221588,0.0508548737435207,0.13878212341522,0.714258712475184
3791,6,223266,-0.0236970444511231,0.1408502205047,0.866488573061345
3792,6,223299,0.00460401105513163,0.139061822046632,0.973607448853878
3793,6,225352,0.0447122852377687,0.138748723674313,0.747451292666531
3794,6,226182,0.14759328922856,0.139406673515753,0.290449091895627
3795,6,226781,0.204666300989586,0.140506333289829,0.146106330240919
3796,6,226929,0.135418314394348,0.139986972397019,0.334024544365798
3797,6,227351,0.271672577793173,0.184651036916941,0.142107450490531
3798,6,227352,0.134145968245469,0.144833161413104,0.354969475353853
3799,6,227356,0.137120705178518,0.141478685169003,0.333110532754956
3800,6,229335,0.231204333247839,0.140728930296294,0.101292894960862
3801,6,229567,0.269114288054964,0.137940055539209,0.0518537166447702
3802,6,231725,0.200659238447418,0.138884795263517,0.149404190181398
3803,6,232479,0.221935481351859,0.140840711607449,0.11596979185327
3804,6,233698,0.302373508075512,0.139748460546783,0.0311578912094631
3805,6,234833,0.305524671047318,0.137553899735201,0.0269763745832039
3806,6,236114,0.279214296747843,0.138522063269284,0.0445922038276739
3807,6,240423,0.274128637524003,0.138181768821161,0.0480494471225497
3808,6,240985,0.277317582976945,0.138269855004402,0.0456589558441557
3809,6,242390,0.298079840996306,0.138990052609377,0.0326660369442363
3810,6,244245,0.318812945532772,0.141676285285211,0.0250456487191051
3811,6,244301,0.334650572574253,0.138600673699693,0.0162650174239676
3812,6,244932,0.399393196844283,0.137069350089875,0.00379809594245438
3813,6,245484,0.308912707594456,0.14027798262868,0.0283010816892132
3814,6,245505,0.348334477676883,0.139531272869337,0.0129992521300333
3815,6,245506,0.348334477676883,0.139531272869337,0.0129992521300333
3816,6,245578,0.33650172792765,0.138396947171693,0.015536563537312
3817,6,245636,0.333321489501175,0.13889090541944,0.0169179215424983
3818,6,245962,0.373093468021354,0.294328342954343,0.20577287947825
3819,6,245962,0.461198338427025,0.477434829002019,0.334709387681487
3820,6,245963,0.216993353480454,0.360803424880704,0.547948224868549
3821,6,246705,0.346172055533629,0.137434722580241,0.012216454189357
3822,6,248124,0.331203277944325,0.144126282483422,0.0221454944173835
3823,6,251165,0.245661290445067,0.137941337753577,0.0757867780693962
3824,6,252271,0.194767899932274,0.138988476675073,0.161995737927494
3825,6,253364,0.510717061593109,0.295756756086466,0.0850758047662633
3826,6,253516,0.162505399674029,0.151655997301993,0.284658943113063
3827,6,253758,0.240960428560798,0.137916744077405,0.0814819722491383
3828,6,255018,0.209604057850395,0.138816305473773,0.131953729375403
3829,6,255233,0.208119760935555,0.139211220863431,0.135809743148604
3830,6,256493,0.167146989747523,0.138376404008429,0.2278884326639
3831,6,256723,0.17323745494867,0.142670217580097,0.225463579723819
3832,6,259953,0.202382998418459,0.138644219435405,0.145253882816664
3833,6,260068,0.150326460320705,0.139273594543338,0.281163851069943
3834,6,260462,0.208192428895618,0.139273567339352,0.135848223358369
3835,6,261534,0.269410855625603,0.141603441391385,0.0579098251973846
3836,6,261981,0.156398970943008,0.139843786562375,0.264163776097577
3837,6,262244,0.152459877942684,0.153622262228311,0.321665892448954
3838,6,264000,0.216884303706734,0.13963749733988,0.121272546203714
3839,6,264618,0.174665896081518,0.138168927952305,0.207011196088808
3840,6,264756,0.155408747718246,0.13841734079192,0.262304651745786
3841,6,265060,0.176906939842562,0.138191361056901,0.201329755346088
3842,6,265378,0.213825046688229,0.143839925489435,0.138026654159911
3843,6,265477,0.192920159383167,0.138708922128961,0.165153883354847
3844,6,266478,0.212646967326691,0.13842215988,0.125380100678897
3845,6,266518,0.20869675364496,0.139084829587876,0.13437886236327
3846,6,266627,0.242844309526735,0.138320996657168,0.0800141871720624
3847,6,268613,0.344584401791541,0.144429173602451,0.0175669529361499
3848,6,268676,0.267432337310645,0.143541199378753,0.0632778020512335
3849,6,268911,0.269173443027657,0.138160823280323,0.0521758123237994
3850,6,269163,0.2617022301317,0.138389240473599,0.0594350378099951
3851,6,270091,0.194791894125737,0.17608849556208,0.269386389436273
3852,6,270110,0.153159393665023,0.616799138173105,0.804036445040373
3853,6,270112,-0.41080719328574,0.729156451655758,0.573519817264461
3854,6,270117,-0.0398499327832162,0.312284873538487,0.898532153758514
3855,6,270118,-0.0172707076609111,0.314393224420108,0.956222551915255
3856,6,270132,-0.140497605221997,0.348679980704881,0.687235247213073
3857,7,331,0.123769454299848,0.146740175677596,0.399542462309288
3858,7,415,-0.0253100380743518,0.405895825689459,0.950314629115133
3859,7,440,-0.241202664824821,0.181906190984252,0.185706051873493
3860,7,444,-0.230362467685516,0.181319928725629,0.2047521186418
3861,7,595,0.0852792260214876,0.277082109150866,0.758434291226171
3862,7,603,0.0855854530702267,0.277029595596566,0.757549615570964
3863,7,1581,0.0709765487983975,0.140243413173711,0.613105576737849
3864,7,5119,0.0920305332599985,0.138654212183417,0.507289127728624
3865,7,8780,0.142994178734527,0.225102554330052,0.525683354750427
3866,7,11071,0.0150936185981765,1.30997123378233,0.990813407252071
3867,7,11076,-0.0573737613427596,1.17298884707155,0.961016727340337
3868,7,14747,-0.0220001041321817,0.139189361708899,0.874500838750255
3869,7,16567,-0.00432026641606109,0.142567549099664,0.975842294578849
3870,7,17289,0.658697813791073,0.324546241820141,0.0431473302103494
3871,7,17702,0.297521238469315,0.188294557502041,0.11498320197565
3872,7,17838,0.0560991358422984,0.232571236238015,0.809530314381843
3873,7,17840,0.209019969598063,0.283140724961366,0.460871638189797
3874,7,17843,0.150836991541577,0.300021595878632,0.615450902945914
3875,7,19449,-0.229835815681227,0.237596969009454,0.334038963894011
3876,7,19450,-0.404683577689408,0.470318730657556,0.390127598880591
3877,7,19896,0.0780249733386523,0.140592557212227,0.579265095211495
3878,7,20110,0.0709713455926178,0.144709586091868,0.624127398484257
3879,7,20451,0.077053466247168,0.138866326770692,0.579331507005945
3880,7,21017,-0.107374325010063,0.275874617301778,0.69735236656604
3881,7,21057,0.0536580387327794,0.147746359870983,0.716690254117488
3882,7,21710,0.0518194974031591,0.14534484658023,0.721658245448463
3883,7,23383,0.00179206473530064,0.138880776726174,0.98971197623004
3884,7,27344,0.0337943323031121,0.139080130579635,0.808158442679015
3885,7,27845,0.0151372250682731,0.138924536956902,0.913296084374577
3886,7,28799,0.010619611090475,0.140293144809967,0.939703945497593
3887,7,29465,0.050063203429116,0.140604724354093,0.722011070858457
3888,7,29523,0.042756855496004,0.140731230114631,0.761444608105085
3889,7,31914,0.0442022417630008,0.139976013728357,0.752352778017032
3890,7,32249,0.0720493106807207,0.140985916554222,0.609643171799067
3891,7,33274,0.0492865025576111,0.139747138765758,0.72453625765458
3892,7,33393,0.0429652194080503,0.140680863968239,0.760234583662365
3893,7,33441,0.0666767577705101,0.140180488383618,0.634618420631134
3894,7,34423,0.142275137349068,0.140408848066002,0.311614815670955
3895,7,34691,0.0491022480738286,0.139901812020347,0.725815350292902
3896,7,34805,0.109615437448816,0.140567028970743,0.436025818101918
3897,7,34808,0.0942594171492908,0.14038695661394,0.502388479974466
3898,7,35435,0.0531512856209998,0.140041377816343,0.704515227239353
3899,7,35488,0.0300785852804145,0.139932761527867,0.829930215946864
3900,7,35577,0.0567502065625273,0.144675242732333,0.695103374326595
3901,7,36074,0.0567748152580102,0.138769052225676,0.682691148085896
3902,7,36180,0.0935830533378515,0.139254467508345,0.502004770139855
3903,7,37288,0.0303417817973434,0.138654863430737,0.826909288849845
3904,7,41301,0.0560583713404649,0.140417656848604,0.689968145517278
3905,7,42627,0.0380185820560477,0.139117808119332,0.784795220763962
3906,7,43266,0.173194898320052,0.159631830639987,0.278677707448841
3907,7,43683,0.0981180889480098,0.139385439761882,0.481938231286566
3908,7,45345,0.0591348187496757,0.15773648252706,0.707962746276446
3909,7,45353,0.0799752213750402,0.279129678076624,0.774650744242408
3910,7,45353,0.460287938833386,0.523121121547092,0.379518651417099
3911,7,45565,-0.0150375455804225,0.139292528363623,0.914091465449678
3912,7,46270,0.160688082289764,0.146575153110688,0.273701581891992
3913,7,47250,0.0681520943309499,0.139060980763118,0.624376203055512
3914,7,48435,0.0749427255105333,0.138923420209138,0.589914066910357
3915,7,50874,0.109621661567764,0.140328110167016,0.435219591149761
3916,7,53407,0.137752481942025,0.138468113066379,0.320499514159115
3917,7,53416,0.149218188927023,0.138436637031489,0.28182298526406
3918,7,53455,0.129698168002535,0.138686098385181,0.350328517697082
3919,7,53544,0.122558912701808,0.140097322509371,0.382270651427092
3920,7,53637,0.122910825380894,0.140094188873188,0.380896409772024
3921,7,53662,0.121480610378461,0.139563993508131,0.384657281149153
3922,7,53700,0.123435965781383,0.139328426786857,0.376255530771392
3923,7,53702,0.123435965781383,0.139328426786857,0.376255530771392
3924,7,54897,0.14050192335705,0.138514950575538,0.311112975202462
3925,7,55912,0.0656543578591278,0.139489473734491,0.63816277074294
3926,7,56225,0.185391828961108,0.204728538967221,0.365791990996865
3927,7,62689,0.177040067322821,0.139332965239897,0.204698545396879
3928,7,65725,0.129735587060825,0.138568766362164,0.349782399244974
3929,7,66339,0.161380694215939,0.139877376058127,0.249391512883404
3930,7,66622,0.118834618258189,0.138695028909063,0.392133839505918
3931,7,68513,0.135705380799274,0.138713720853793,0.328589719279869
3932,7,69394,0.527150240753945,0.416244870194435,0.206189700366813
3933,7,69396,0.210610490516661,0.336802631461161,0.532163008656986
3934,7,70413,0.0857350306661684,0.139086353359548,0.53801741099931
3935,7,73728,0.343267812794195,0.27452185612559,0.211974139363835
3936,7,74414,0.162381108172741,0.139392471006021,0.244837899656658
3937,7,80505,0.0293117083703051,0.141271164325547,0.835750413708314
3938,7,80602,-0.153217273612794,0.425657201444397,0.719096332325391
3939,7,80604,0.716013300521075,0.419501592887692,0.0887351011603674
3940,7,80608,0.183976423638891,0.323656469269134,0.570103655373548
3941,7,80609,-0.0429636492309307,0.321283453268256,0.893696191476879
3942,7,83968,-0.149782673821229,0.138487398841969,0.280185612254325
3943,7,84763,0.0528245572765809,0.311868909592397,0.86559426714452
3944,7,87147,-0.173049261668664,0.138364597601711,0.211881107519464
3945,7,87586,-0.0667266763133738,0.149684693836402,0.65602832568108
3946,7,87833,-0.147638001033185,0.139705401846915,0.291334264011621
3947,7,87999,-0.145137089209614,0.138840701988649,0.296576651865152
3948,7,88913,-0.192157280783171,0.138878943284335,0.167345623219825
3949,7,89733,-0.226609189307728,0.363022319639961,0.532880177490597
3950,7,90591,-0.162500221797402,0.138632105730257,0.241919783974969
3951,7,92844,-0.179857130647075,0.138871358119516,0.19612011180713
3952,7,98223,-0.0769086595086318,0.138797445854035,0.579856349224738
3953,7,101935,-0.0575259972530608,0.138824034541537,0.678847026033012
3954,7,102167,-0.0929018844078934,0.139395564772623,0.505551007861218
3955,7,102487,-1.2717260582695,0.559924369292694,0.0237336772122232
3956,7,103626,-0.0581784312463939,0.139018752775056,0.675840898935975
3957,7,103929,-0.0717291959119442,0.139003017308331,0.606159191304154
3958,7,105525,-0.0657812851720409,0.138620059367572,0.635405621762603
3959,7,109520,-0.0765863615159261,0.138434369464305,0.580454567268482
3960,7,109762,-0.0702983951655974,0.138820530377471,0.612893626574785
3961,7,112259,-0.0613192105577067,0.15599362918137,0.69449183265203
3962,7,114462,-0.000274159510101846,0.138870943890771,0.998425929669555
3963,7,115291,0.12029832120917,0.298349142124567,0.687035476551034
3964,7,115293,0.0041600420360659,0.301442974654427,0.988996997390312
3965,7,115294,0.0158787369834137,0.304746155079285,0.958474662025739
3966,7,115759,-0.0146250443664531,0.139852355549677,0.91677253395017
3967,7,120910,-0.106932764139894,0.138553968487724,0.440762868281944
3968,7,121864,-0.0839507177538307,0.139575269175131,0.547911233708198
3969,7,122646,-0.0755559414548195,0.139796692820062,0.589213669217033
3970,7,128719,-0.0982080825887102,0.139993770486481,0.48344232838319
3971,7,129502,-0.128760175270354,0.138302942432489,0.352489319556692
3972,7,129866,-0.121668833280779,0.140117605938501,0.385801652427719
3973,7,130581,-0.116261037338353,0.139710837241387,0.405884193822879
3974,7,131402,-0.14482729490273,0.14232357864378,0.309568944583986
3975,7,131475,-0.102408822585435,0.139553742233297,0.463539023484675
3976,7,131572,-0.108572609055584,0.138347652676864,0.433108328333559
3977,7,133091,-0.101258683779459,0.13836771362414,0.464770942283163
3978,7,134263,-0.107602494798913,0.138937447808084,0.439172977274343
3979,7,134556,-0.149493563176181,0.138827606791835,0.282292123956537
3980,7,139381,-0.134961481741474,0.138475898818247,0.330415820890061
3981,7,139844,-0.13025493077774,0.140077649858389,0.353070420196392
3982,7,140293,-0.687835608352573,0.407891624284595,0.092617820005004
3983,7,140294,-0.0105228528800057,0.76095765823065,0.988974669575375
3984,7,140416,-0.116950185562768,0.141142586679407,0.407892926413195
3985,7,140907,-0.0866074273747529,0.138587626775758,0.532421393418357
3986,7,142582,-0.192369128947578,0.138873680296304,0.166863146859985
3987,7,142616,-0.179492820182104,0.138367600781829,0.195403658784959
3988,7,142656,-0.163952461834352,0.138406912190584,0.236985052060709
3989,7,142710,-0.172276465768537,0.13817742608005,0.213305840640612
3990,7,142737,-0.177307170789875,0.138349325431124,0.20082752424559
3991,7,142798,-0.169580250618195,0.138387701459841,0.221241614048448
3992,7,142863,-0.18053883571926,0.138383450622585,0.192869665662312
3993,7,142935,-0.164492806107533,0.13842041002971,0.235491828114884
3994,7,144443,-0.15712335642738,0.138725535471424,0.258142470780817
3995,7,149219,-0.13554141405226,0.138476479280421,0.328346862148296
3996,7,149745,-0.146237993687066,0.138639478100923,0.292234672794261
3997,7,153512,-0.156822180904452,0.138606702844024,0.258647050113938
3998,7,154206,-0.167741128983828,0.13857048287803,0.226892663821365
3999,7,154349,-0.182472520010791,0.138915942478678,0.189852023558534
4000,7,154579,0.0987679201089406,0.288192262882139,0.732016576403146
4001,7,158616,-0.200024867311891,0.138664952405919,0.150046681626047
4002,7,159017,-0.187783565700366,0.143762067930338,0.192331353585705
4003,7,159442,-0.192738233533027,0.138872230493674,0.166048425623532
4004,7,163135,-0.0533181429335077,0.284337149572887,0.851362773989122
4005,7,163315,-0.0621056990100912,0.164489505522947,0.705979687456984
4006,7,164509,-0.0740590188291202,0.138660653935905,0.593606723173987
4007,7,166144,-0.0733959296897222,0.141341345858025,0.603889953495354
4008,7,166200,-0.00242065392530577,0.448982772591829,0.99570133694966
4009,7,166202,-0.117655570019295,0.22778589062753,0.605815916515065
4010,7,166259,-0.0828906882141789,0.145635975810032,0.569607121726141
