SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1263,4,27059,0.44369891386077,0.165750562164388,0.00777732034152519
1264,4,29835,0.522069850175486,0.167256644216296,0.00194858769366414
1265,4,32140,0.144347387616976,0.165033470304036,0.382356218934312
1266,4,34142,0.456566750119245,0.190817326011495,0.0172475123644223
1267,4,37106,0.256589602302835,0.214334923854259,0.232054046372777
1268,4,38160,0.127424390284915,0.232578114619095,0.584122064828658
1269,4,38200,0.169207898689024,0.226868566021094,0.456259777824578
1270,4,39021,-0.032023428418757,0.23810084412621,0.893087630932636
1271,4,43687,0.200960406927528,0.304580776418956,0.509816614894587
1272,4,43708,0.230581064864246,0.306262622245937,0.452019774933609
1273,4,43823,0.343734161045745,0.286031276268334,0.230271316931383
1274,4,43887,0.0863623970172078,0.29333015994653,0.768609700660624
1275,4,46065,-0.153767754340834,0.330842171033881,0.642377875489299
1276,4,48267,-1.62203951852878,0.464761474357496,0.000544104750339089
1277,4,48617,-0.351259106278107,0.473984432285831,0.459139259904519
1278,4,48723,-0.321451364539229,0.498936652999526,0.519816896454826
1279,4,49408,-0.396502577373909,0.518045285548211,0.444555481383682
1280,4,49675,-0.492979534830411,0.443127954335155,0.266680574991732
1281,4,51735,-0.609942869119891,0.310299349816661,0.0501214837606196
1282,4,51859,-0.566762463150567,0.307673693418881,0.0663006634060904
1283,4,52093,-0.503696631701146,0.29250881561718,0.0859476958211865
1284,4,52141,-0.464557432606256,0.292692267187661,0.113365539601034
1285,4,53342,-0.612003660254619,0.249869150917549,0.0147989981977666
1286,4,55290,-0.558675406863198,0.237655196956546,0.019283605583708
1287,4,56089,-0.481239245091366,0.230632971864076,0.037641301725685
1288,4,56962,-0.36235396425892,0.223927519585047,0.106517969538922
1289,4,57719,-0.549813419301223,0.221669128789097,0.013591514362592
1290,4,60023,-0.488271462574989,0.20522130478428,0.017879148326801
1291,4,60460,-0.438234949915767,0.206959779008117,0.0349171813625858
1292,4,61772,-0.386749084326002,0.18140363474701,0.0336983834331393
1293,4,62324,-0.384344869036562,0.170966225383143,0.0251880575437896
1294,4,65329,-0.435296860366147,0.162776889813223,0.00783926481198051
1295,4,65934,-0.454479694603249,0.164560265080383,0.0060493440590267
1296,4,66048,-0.368428365580341,0.170927211935776,0.0318006261925876
1297,4,66159,-0.467419397382119,0.161596887104349,0.00405889137215974
1298,4,66763,-0.436129209304951,0.162711130915484,0.00769849614554987
1299,4,68860,-0.367319083449285,0.156487305331121,0.019463042929983
1300,4,68911,-0.325926665600774,0.157943389942443,0.0397894279186399
1301,4,69269,-0.365754012830563,0.155911003258215,0.0195331742206934
1302,4,70023,-0.271216314227145,0.155152332809219,0.08132220937097
1303,4,70129,-0.307268027170076,0.153775819821169,0.0464665261823783
1304,4,70552,-0.347730665098036,0.154763148708383,0.0252665944555663
1305,4,71282,-0.314549726703944,0.1567673838044,0.0455679780973121
1306,4,72324,-0.343684008093559,0.157840287134718,0.0301113117382262
1307,4,72434,-0.315181390895458,0.156763789739682,0.0451331616326929
1308,4,72764,-0.283281210622662,0.154498698045976,0.0675625223020164
1309,4,73313,-0.299370132065161,0.156222160401242,0.0561329116429939
1310,4,74160,-0.332076984881411,0.155444383519904,0.0333416869501086
1311,4,76499,-0.319287249211861,0.149854490443941,0.0338088886354003
1312,4,77245,-0.222740392869265,0.151212656260607,0.141634720554713
1313,4,77997,-0.264690850569327,0.148407587498489,0.0753574805945984
1314,4,82080,-0.136865523249249,0.145067940829666,0.346091899388192
1315,4,82454,-0.196966615177158,0.146132238521052,0.178565959986123
1316,4,82701,-0.205747034255436,0.151452627908376,0.175175423075756
1317,4,83418,-0.288797244876996,0.252747725759684,0.253966449981423
1318,4,83420,-0.0824340241542973,0.250508931506219,0.742300790643496
1319,4,83425,-0.203941935242297,0.161959330622127,0.208783988852729
1320,4,83947,-0.231695502912914,0.142487576381465,0.104826030514835
1321,4,84004,-0.20128759992093,0.142684513612316,0.159208433349
1322,4,84689,-0.183408295304455,0.142292088057274,0.198257283580496
1323,4,84692,-0.183408295304455,0.142292088057274,0.198257283580496
1324,4,84897,-0.167525181901064,0.142808071358238,0.241554987672144
1325,4,85322,-0.189669333694019,0.142157217482593,0.182991067393941
1326,4,85809,-0.179421439939295,0.142418335510603,0.208566638047519
1327,4,86292,-0.156136760386073,0.143582429496007,0.277585922463135
1328,4,86424,-0.155964031092707,0.142201596733072,0.273484705165824
1329,4,86904,-0.209628439187441,0.140941350812909,0.137816342154245
1330,4,90193,-0.241214653895106,0.137544668996223,0.0803465615769428
1331,4,90424,-0.242117500932433,0.135617597277582,0.0750718454220724
1332,4,90554,-0.277921741651183,0.136956531593476,0.0431807336860875
1333,4,92317,-0.226221163293194,0.13802882481849,0.102116354975297
1334,4,95478,-0.220683239245712,0.136699740297054,0.107341807831819
1335,4,96178,-0.172677280071751,0.136044715897284,0.205181500127644
1336,4,96325,-0.141546743931259,0.136448011447375,0.300274646043619
1337,4,98110,-0.0746683824112688,0.136424739412315,0.584502779594337
1338,4,98128,-0.0935411807919717,0.136012516407071,0.492068474567272
1339,4,98837,-0.0810742550539569,0.136387430783652,0.552598110141659
1340,4,98990,-0.0907218879125764,0.137527697340356,0.50990046766333
1341,4,99543,-0.0529469581715183,0.136713653752644,0.698779644622434
1342,4,102509,-0.0600492070932186,0.135380811091258,0.657634101773913
1343,4,102705,-0.0560808006057054,0.135128595241321,0.678380840731189
1344,4,103444,-0.0149387983474494,0.135431554304859,0.912230054390979
1345,4,103991,-0.0587058196997015,0.135125436770867,0.664224057493801
1346,4,105908,-0.115264798434797,0.135176423215892,0.394404428686884
1347,4,106371,-0.0837872833700622,0.134534970970331,0.533823436235208
1348,4,107525,-0.130836665432188,0.134535515095125,0.331464534263555
1349,4,108510,-0.21983340302955,0.134602751179225,0.103318222911498
1350,4,108791,-0.165736599551688,0.134274199654094,0.217906780165104
1351,4,111205,-0.141082030192066,0.134962640471258,0.296580509530126
1352,4,112474,-0.176230714757717,0.133921408400901,0.189052673001257
1353,4,112969,-0.162139619334292,0.134199389392486,0.227779346006309
1354,4,114992,-0.191139645264572,0.135264074247301,0.158511838903602
1355,4,115453,-0.158712175278574,0.13483836640247,0.239966588086588
1356,4,115541,-0.166446628954808,0.134574660928603,0.216970615736325
1357,4,116018,-0.146961359451234,0.137186386847632,0.284787452372499
1358,4,116782,-0.169602445112927,0.134177561833315,0.207058686091997
1359,4,117170,-0.197237856186632,0.135395412096839,0.146073107939935
1360,4,117432,-0.203228986172431,0.136501474294819,0.137422077030903
1361,4,121939,-0.123688557285801,0.137024855189173,0.367315307230856
1362,4,121955,-0.0893354420202588,0.136490846243502,0.513205638220995
1363,4,122050,-0.0913254252209004,0.135152754946534,0.499660829289299
1364,4,122309,-0.081764799535202,0.135561946038948,0.546793229178499
1365,4,122365,-0.0911551968281512,0.135153080497228,0.500461067167953
1366,4,122560,-0.112209721906834,0.136383356085801,0.41120429027833
1367,4,122596,-0.116604257673408,0.135143605822193,0.388823662111843
1368,4,122617,-0.140933312693359,0.135669840909208,0.299610541941406
1369,4,123193,-0.106932322240518,0.133820784129246,0.424786498339371
1370,4,123439,-0.103656936553748,0.135141767668812,0.443580117888838
1371,4,123976,-0.0999475616483846,0.134600824155361,0.458249255756754
1372,4,126981,-0.148667562525823,0.134098582074073,0.268338626910018
1373,4,127308,-0.154230315285195,0.134533481761192,0.25240270075437
1374,4,127323,-0.150874660333913,0.134081948558197,0.261250924376038
1375,4,132281,-0.112912075852093,0.136041126975196,0.40710828617024
1376,4,132892,-0.159959108929863,0.136497767451655,0.242035247141538
1377,4,132952,-0.155425033371789,0.136577157387743,0.255891567796062
1378,4,135298,0.0371461953777383,0.135125292093384,0.783552454227843
1379,4,135409,0.0667021378538107,0.139487112161395,0.632806928168214
1380,4,135456,-0.129728241530334,0.215517171041779,0.547600996972826
1381,4,135462,0.0114109870150112,0.151106985900207,0.939846988533417
1382,4,135873,0.00152762617428381,0.135977948037004,0.991042806951369
1383,4,136069,0.000492574226045539,0.134851859266386,0.997087631907078
1384,4,136920,-0.0203289231748607,0.134673502430536,0.880101626056983
1385,4,137351,-0.00618469657173248,0.134273664364605,0.963288167106799
1386,4,137511,-0.0291654339574172,0.135586550556857,0.829809164681808
1387,4,141606,0.0122148739232274,0.13548172061605,0.928212130912233
1388,4,142711,0.0147401164981847,0.134167128582777,0.912579787258696
1389,4,143484,0.0593622763037992,0.136318196652602,0.663488565298924
1390,4,145738,0.105468929574008,0.1349936726102,0.435156816946546
1391,4,147035,0.0994432448952618,0.134064983656247,0.458729576914741
1392,4,147814,0.0260901248102358,0.134110002138908,0.845862859673394
1393,4,148075,0.040491859562742,0.13400727547704,0.762706786996045
1394,4,149162,0.596210304319985,0.346054780473045,0.0857862872299735
1395,4,149204,0.131800310947489,0.146193991347103,0.36791386212932
1396,4,149457,0.113800505134203,0.133935582107382,0.396086707913859
1397,4,149464,0.0995464951460125,0.133927283818522,0.457801946147435
1398,4,149678,0.112877269037402,0.133816512940506,0.399507392150225
1399,4,154434,0.119629885420235,0.133542431236369,0.370959746481643
1400,4,156313,0.0933302769515226,0.135011361792756,0.489845706828614
1401,4,156362,0.137689466391192,0.133795356125545,0.304134959088143
1402,4,156963,0.128223165059747,0.133239651996938,0.336532618993077
1403,4,157969,-0.0464717979668563,0.152746948303382,0.761123989604531
1404,4,158123,0.0354199691819082,0.133982647275722,0.791654988642077
1405,4,158426,-0.00857347451661228,0.134321426370725,0.949143272260237
1406,4,158963,-0.0399362756716872,0.136117082769758,0.769391511642998
1407,4,160842,-0.115071793058208,0.13800787973232,0.404954184882983
1408,4,161760,-0.0509050598898243,0.13419222967467,0.704660283522928
1409,4,163032,-0.0675850789170866,0.133953994054809,0.614197115749514
1410,4,163327,-0.0657167577682538,0.136351393102038,0.630128663560014
1411,4,164943,0.0588862788930558,0.151048274603497,0.696882045472791
1412,4,165032,-0.00276999835025921,0.135148394684881,0.983659301580253
1413,4,165290,-0.0232790209545181,0.133732743143401,0.861909279223168
1414,4,165509,-0.0259982818441847,0.134816613509056,0.847193745977711
1415,4,167204,0.00291601915067174,0.134249396497592,0.982682855846798
1416,4,167436,0.042201575267884,0.134529836965456,0.753936640741809
1417,4,167687,0.0461549533666804,0.134158666732157,0.731026618584762
1418,4,168238,0.0402145961186822,0.134585381780371,0.765265731021199
1419,4,168256,0.0367303654468325,0.134205340803245,0.784484615670691
1420,4,171883,0.0700686455168459,0.133906817517878,0.601118706886293
1421,4,172408,0.0594583083491897,0.133867232757319,0.657199939304853
1422,4,173416,0.0599920103935089,0.133700359641754,0.653919842637472
1423,4,173461,0.0402803777446231,0.134607949997757,0.764931362097271
1424,4,174097,0.12385755995053,0.266520899658891,0.642418579219664
1425,4,174131,-0.00495905015990772,0.272026902296613,0.985465670208238
1426,4,174272,0.054379480593768,0.137113618646125,0.691900919189116
1427,4,174546,0.0750599032920891,0.133891721546925,0.5754248427428
1428,4,174974,0.0575882890942251,0.136377498938201,0.673084156827786
1429,4,175467,0.01732759101966,0.13501470494658,0.897954145838803
1430,4,177157,-0.0172461106754848,0.134319065054379,0.89790824317076
1431,4,177207,0.00707047218258505,0.134331307289702,0.958052835799495
1432,4,177280,0.0118298941147874,0.134167944914075,0.929789744380262
1433,4,177330,-0.00136529550914699,0.134566856914155,0.991910651069114
1434,4,177633,0.026876788637371,0.134087194698794,0.841249859912004
1435,4,177756,0.0262584284742988,0.13408754178024,0.844855526693675
1436,4,178032,0.0228640668022942,0.13437773491864,0.86499142865314
1437,4,178058,0.00799947862187289,0.134547913413687,0.952623750250545
1438,4,178267,-0.00494387016728548,0.136395994869784,0.971106339215932
1439,4,178339,-8.80636459932305e-05,0.134249486130462,0.999476982179356
1440,4,178489,0.00152655349586306,0.134767448741919,0.990968701521744
1441,4,178698,-0.0326305114918495,0.135166759755702,0.80937807950291
1442,4,178705,-0.0234463732143648,0.13459661591356,0.861810229491431
1443,4,178974,-0.0216819683330057,0.134089859358592,0.871636738857439
1444,4,179020,-0.0205054311448085,0.134090383667116,0.878546798543688
1445,4,179134,-0.0212219932360344,0.134334579462936,0.874563965829437
1446,4,179240,-0.0731925249669194,0.134349287883173,0.586240032214819
1447,4,179480,-0.0502622123377257,0.134634016984623,0.709130838232814
1448,4,179651,-0.0784905774645991,0.135689954146993,0.563325608619914
1449,4,179674,-0.0699555430847893,0.135667825976448,0.606429759264342
1450,4,179696,-0.048271675516974,0.136126149082677,0.723093632575083
1451,4,179726,-0.00922738293097414,0.135568132163372,0.945772792185703
1452,4,179806,-0.0758552964326326,0.135317759243368,0.575445207327858
1453,4,179890,-0.0537791683065491,0.134408531419479,0.689312196566406
1454,4,180004,-0.030425259484206,0.134542068898014,0.821223901289062
1455,4,180086,-0.0395288264087544,0.133785364956049,0.767812780055165
1456,4,180121,-0.0708942851628356,0.134495666561104,0.598446885213103
1457,4,182380,-0.0378148518938409,0.135485906530275,0.78032736323297
1458,4,186093,-0.0309221008983828,0.138304208031893,0.823213200971676
1459,4,188017,0.0593740673604882,0.148796036994695,0.690112458492881
1460,4,191790,0.0948556316220093,0.137363448835006,0.490305363405118
1461,4,192266,0.034723038616788,0.13393856000566,0.795596541542316
1462,4,192593,0.0162331001237583,0.139778603947177,0.907612088605251
1463,4,192793,0.0610244185669148,0.138286379406118,0.659273116474826
1464,4,193794,0.03451607151469,0.133989691206374,0.796863847850113
1465,4,193943,0.0485527179112173,0.133713513380713,0.716740027232874
1466,4,195122,0.0387409006598364,0.134423192922575,0.773362014250157
1467,4,195463,0.0491719438476051,0.134690195935634,0.715274492737421
1468,4,195795,0.0377403049913435,0.134057421831328,0.778473917957572
1469,4,196790,0.088583877638631,0.133570869724541,0.50763686051276
1470,4,198420,0.0810799664583512,0.135123205468909,0.548861420537913
1471,4,199642,0.13194588881846,0.133602652598079,0.324025361341518
1472,4,203027,0.08322393434637,0.135536285975986,0.539588143435617
1473,4,204037,0.0524708610819758,0.133850063230455,0.695285742254227
1474,4,205977,0.0692512069085301,0.133621157472099,0.604597877219294
1475,4,210685,0.0656183894438644,0.29334538324775,0.823128030964666
1476,4,210795,-0.0729491260132191,0.16433037890297,0.657374242372209
1477,4,210797,-0.0472322246322022,0.165817983580465,0.775930849588191
1478,4,210813,-0.0841044275652567,0.158299351435321,0.595545128686937
1479,4,210833,-0.17475020663868,0.161648882733224,0.280413734515448
1480,4,211091,0.028583946296195,0.134614270350373,0.831964626071095
1481,4,211612,-0.024297540782334,0.133678387626633,0.855874480426085
1482,4,212428,-0.0555987880782892,0.162367526497062,0.73223446491203
1483,4,212488,0.682459260421478,0.659801933239287,0.301685508148073
1484,4,213169,-0.0257320294762038,0.134043129915497,0.847877430063421
1485,4,213950,-0.0191301732920089,0.133672325580542,0.886283031913286
1486,4,217566,-0.103475363776186,0.135073320511335,0.444147723105574
1487,4,218148,-0.0586422858078652,0.272660408425641,0.829833480147345
1488,4,218294,-0.122865787893384,0.160773079404601,0.445247470041465
1489,4,219124,-0.108784031991826,0.134735093270087,0.419984385943469
1490,4,220385,-0.107720578387726,0.274044011474478,0.694499401269512
1491,4,220692,-0.167399983860052,0.133320836306709,0.210085136739719
1492,4,221261,-0.162207830478704,0.135202422472763,0.231044720790286
1493,4,221845,-0.0868771988377863,0.13970477150367,0.534433513961264
1494,4,222510,-0.131780457051483,0.133985962591632,0.326015716343207
1495,4,223039,-0.183229774380953,0.134554168406159,0.174143731761112
1496,4,223328,-0.171146814119107,0.134392145857123,0.203682775423855
1497,4,223356,-0.174569150492715,0.133995099470553,0.193491429482199
1498,4,224819,-0.130996639879952,0.135692502423159,0.335008728460631
1499,4,224966,-0.169812482290248,0.133078397904663,0.202782658848779
1500,4,226825,-0.119357323533334,0.711571854014762,0.866885804354519
1501,4,226863,-0.220184869735747,0.162086865240152,0.175192390131548
1502,4,228580,-0.155796540427457,0.133533052808098,0.244108449702077
1503,4,232107,-0.156220100423865,0.136537203678562,0.253333461871375
1504,4,232302,-0.156704822622749,0.189942433796043,0.409921826762407
1505,4,232306,-0.707081219328749,0.2662875797413,0.00828218931454431
1506,4,234153,-0.0990517785508281,0.134554115633115,0.46212936582057
1507,4,234536,-0.151652506783996,0.134389307049115,0.259893458297646
1508,4,238194,-0.169488573835793,0.133178411760271,0.203982332836107
1509,4,242179,-0.137823741117457,0.136037537030555,0.311691874315608
1510,4,243657,-0.162557503439333,0.133783411104472,0.225147792914827
1511,4,248600,-0.180431042008886,0.133895922797075,0.178668388181152
1512,4,248779,-0.154306158004262,0.134793978000345,0.253085998503594
1513,4,249022,-0.220830354464271,0.134302807350489,0.101010248581723
1514,4,249864,-0.13654813951379,0.133857227726221,0.308378290594087
1515,4,250515,-0.145701462278687,0.134418751982324,0.279132496321857
1516,4,251239,-0.122656764989601,0.138259385980677,0.375602359293573
1517,4,251719,-0.202555189606868,0.133236522839256,0.129338868146931
1518,4,256612,-0.0975111314926975,0.224401274056642,0.664162498138233
1519,4,256620,0.0284071875973639,0.306326816463973,0.926166775077261
1520,4,256620,0.131171226859253,0.28327950661975,0.643617272995741
1521,4,256985,-0.023042023524341,0.134878785699352,0.864451348624405
1522,4,257828,-0.0209503234975833,0.133569346421775,0.875452903889845
1523,4,259994,-0.00334366989120938,0.1357154811146,0.980358148056605
1524,4,263044,-0.0121960259792059,0.134179585921341,0.927628924168429
1525,4,264432,0.0672000557992765,0.13687018622892,0.623748099940842
1526,4,265022,0.0660806435406557,0.136816207240034,0.629403364932625
1527,4,267372,0.0899014713142701,0.135942665154929,0.508839145218141
1528,4,267844,0.119811636926146,0.135304546573193,0.376491955788849
1529,4,268855,0.0719269506391866,0.135936290979924,0.597053031980681
1530,4,270158,0.131357545737838,0.147595529876289,0.374081020783473
1531,4,270194,0.192714797268163,0.269160328253029,0.474473876954583
1532,4,271035,0.067801140528789,0.139832511118793,0.628066513636353
1533,4,271787,0.0669112992168457,0.135045964989103,0.620576296558797
1534,4,274059,0.0835762282512365,0.135522451615705,0.537832415725533
1535,4,274409,0.109992369763714,0.134724725904524,0.414808825295716
1536,4,274840,0.0966915267669444,0.136278945285396,0.478475273035749
1537,4,274870,0.126927520397429,0.137331439468787,0.355991545925555
1538,4,274922,0.0353858509552856,0.137036774699355,0.796386396644051
1539,4,274930,0.0541400169939059,0.136995548859237,0.692937354031997
1540,4,275038,0.091974383202803,0.140458392970266,0.513012760117545
1541,4,275108,0.0342464010196757,0.145670214480137,0.814270986526093
1542,4,275111,0.0205402655400295,0.145141168369928,0.887540502779661
1543,4,275180,0.0896506923445259,0.134427370526562,0.505266559828351
1544,4,275191,0.086545229027259,0.13457854810233,0.520587497720463
1545,4,275289,0.0984478783520593,0.134750022589132,0.46551033863347
1546,4,275562,0.104708072438171,0.13473665339149,0.437601764680238
1547,4,275637,0.0659819068806065,0.135299548731415,0.626084370167826
1548,4,275645,0.0659819068806065,0.135299548731415,0.626084370167826
1549,4,275715,0.0692185549993554,0.135381575593973,0.609471223414876
1550,4,275721,0.0956372734422948,0.134859911470603,0.478693209760687
1551,4,275859,0.0852457182627104,0.134739769821769,0.527359209160452
1552,4,275865,0.103954655231068,0.134842474536848,0.441261716912007
1553,4,275877,0.103954655231068,0.134842474536848,0.441261716912007
1554,4,276015,0.0975340609229216,0.134610160701412,0.469197765403432
1555,4,276066,0.117111332884497,0.135096414840615,0.386600863577202
1556,4,276194,0.104146840864427,0.135518461643056,0.44270005897394
1557,4,276201,0.0827943194969676,0.135359982490628,0.541156293980389
1558,4,276375,0.114025050603337,0.13481941405872,0.398258810996631
1559,4,276645,0.0955033560398899,0.134899300552968,0.4794370598441
1560,4,276806,0.139337763771172,0.136715912066935,0.308816752572318
1561,4,276820,0.133363292478587,0.136653412146635,0.329770624382962
1562,4,276934,0.0993101538279585,0.134315731615071,0.460168622466399
1563,4,277129,0.0823979845259204,0.134680958288838,0.541063061394581
1564,4,277137,0.11167934766916,0.134864106712117,0.408180166539867
1565,4,277249,0.0864184432166921,0.135207821951785,0.52313812439174
1566,4,277276,0.0924644959802234,0.134518868229922,0.492299727843316
1567,4,277639,0.0902918701433431,0.13476620269671,0.503302850451153
1568,4,277649,0.100838718600593,0.134261011674578,0.453114053542653
1569,4,277971,0.103090586598664,0.134640585712823,0.44438286948072
1570,4,278164,0.077230757007269,0.135077224588914,0.567853463662125
1571,4,278914,0.0984912517655987,0.135102440391372,0.466477933688114
1572,4,278971,0.11867946302231,0.135286502573501,0.380949987237607
1573,4,279037,0.0824222074800665,0.134884623424138,0.541555043402528
1574,4,280703,0.0549300868300108,0.134683892009818,0.683635073841838
1575,4,280859,0.0654390106459619,0.135363862615304,0.629089863303494
1576,4,280934,0.0233686104566306,0.135280317635857,0.862953125400701
1577,4,282594,0.00610606965024446,0.13407207635345,0.963700105065563
1578,4,282713,-0.0023457053041856,0.134551756158291,0.986100649505314
1579,4,283570,-0.0294790033273638,0.133884839231177,0.825856859322681
1580,4,283830,-0.0186232448508095,0.135007695026134,0.890364828366871
1581,4,285234,0.0209104717673869,0.135203888942015,0.877178697033828
1582,4,285372,0.0178222874799143,0.29316415280382,0.951558579718556
1583,4,285568,-0.0120902936609987,0.133733765652795,0.928016108530683
1584,4,287068,-0.0719405489209564,0.133430756162645,0.590116221641356
1585,4,289558,-0.0622937657313657,0.138800879850423,0.653851678133255
1586,4,289573,-0.0239193871083057,0.140012477687339,0.864449389628365
1587,4,289631,0.000522990041126548,0.136970211290488,0.996955620961985
1588,4,289647,0.00634948084234288,0.135664427635524,0.962696830082147
1589,4,290003,-0.0390832434378059,0.13442291218873,0.771414514039306
1590,4,290096,-0.0176640402292416,0.134113895934069,0.89528930695771
1591,4,291044,-0.00456050142593745,0.134284540371346,0.972927064273151
1592,4,291531,-0.0460936805604865,0.134476758670901,0.731980647060734
1593,4,292625,-0.0497272592466861,0.136737411130663,0.716322343664156
1594,4,292985,-0.0630712695546432,0.134946770010789,0.640517210405542
1595,4,293190,-0.00929482124296543,0.134180244093791,0.94481300398139
1596,4,293625,-0.0221943881170977,0.133997077813758,0.868540299732424
1597,4,294073,-0.0486872838166316,0.133548861961076,0.715654199693333
1598,4,294288,-0.0219769353684988,0.134663061213608,0.870454801535004
1599,4,294760,-0.0450174863663292,0.135340336234395,0.739615330055834
1600,4,297290,-0.0337192423847147,0.134785800549214,0.802602109846214
1601,4,297499,-0.0236956582846484,0.136453214860243,0.86223686101331
1602,4,297638,-0.0156163617754044,0.135835749885922,0.908538201442842
1603,4,297848,-0.0826891600361553,0.133751737267609,0.536823281066593
1604,4,298091,-0.116307077088636,0.134356601368185,0.387264821970586
1605,4,299599,-0.0808499682509098,0.135702613155806,0.551698760816908
1606,4,300038,-0.109450690113029,0.291223091144861,0.707268230298743
1607,4,300148,-0.0360672055800197,0.135198116447071,0.789799724243436
1608,4,302333,-0.0952296613094112,0.225531429235898,0.673102792700128
1609,4,302334,-0.178403589068561,0.217372525633251,0.412355443035185
1610,4,302346,0.325013052845772,0.279426453134941,0.245556957358848
1611,4,302347,0.103520549692718,0.293125035352137,0.724177983821524
1612,4,302611,-0.113074619990686,0.133761889134956,0.398492202806647
1613,4,303009,-0.0125856690246704,0.173171225394183,0.942103835704971
1614,4,303011,-0.0851768296378133,0.13519692744751,0.529088793279939
1615,4,304549,-0.0818891481887132,0.134098609977386,0.541815238647919
1616,4,307387,-0.0642237266892226,0.136181115511229,0.637499943795734
1617,4,308154,-0.00261351435240349,0.134820396302897,0.984544804558742
1618,4,311231,0.070390392570629,0.133307186006021,0.597809244405022
1619,4,311787,0.0158025383538848,0.133961407729096,0.906163779057766
1620,4,312488,0.0870940191300713,0.135582319490691,0.521049915917979
1621,4,312611,0.0322352151329314,0.134282354867477,0.810426586771809
1622,4,314015,0.040329332183695,0.134096816671988,0.763783816121588
1623,4,314192,0.0607952313626681,0.151021767071639,0.687516051626759
1624,4,315072,0.0358874059608859,0.148817333650305,0.809578318086053
1625,4,320017,0.00945976233243218,0.135663914253206,0.944448530469095
1626,4,320510,0.0338406695465206,0.134441966508092,0.801410081596337
1627,4,328073,0.0145069067004631,0.134271847845587,0.914024303756851
1628,4,331098,-0.019203704619092,0.139824599016789,0.890839258343374
1629,4,336922,-0.00946087059101353,0.133935506539548,0.943726257209143
1630,4,340555,0.0293807188491286,0.139696601332352,0.83354078002945
1631,4,351322,0.0191269595043917,0.133864728693329,0.886464310092154
1632,4,353020,-0.0896611295843029,0.133400353428042,0.501946568213748
1633,4,355411,-0.00259924864701289,0.152525029011092,0.986413170722124
1634,4,355467,-0.0101439036241597,0.294205484123291,0.972514695459673
1635,4,355569,0.0567097641107583,0.270555234461833,0.834096793459822
1636,4,356055,-0.190769848116518,0.133857461065485,0.15499117541827
1637,4,356492,-0.0952646487886215,0.134073579329574,0.477838464279459
1638,4,356541,-0.104949591504551,0.133819920647828,0.433413595750637
1639,4,356853,-0.0220545583640832,0.136544978901839,0.871777340801921
1640,4,356935,0.0440056975264443,0.139877593070805,0.753250120672391
1641,4,357632,-0.099573526276833,0.134034832585257,0.458040611733655
1642,4,357802,-0.100173338371182,0.134271000772643,0.456131676864465
1643,4,362032,0.0667565883403033,0.13407011786883,0.618848400501558
1644,4,362199,0.0514039464390683,0.135298849944377,0.704226655913028
1645,4,362266,0.0466007526190887,0.137789638062204,0.735411903787289
1646,4,363194,0.0366816699612708,0.133937080995193,0.784342863798887
1647,4,364690,0.0418863070434237,0.13720471726171,0.760330334047762
1648,4,368078,0.0484349339661493,0.133360051871404,0.716680922991102
1649,4,368457,0.0884621368717144,0.135362998340327,0.513847931271832
1650,4,369171,0.0984944756223446,0.137163781419654,0.473183346698592
1651,4,369403,0.0891803409138949,0.134547787927316,0.507881360640835
1652,4,370869,-0.0939104970501541,0.232974610898139,0.68712364101642
1653,4,370874,0.0291728257746013,0.14972351938156,0.845626663267073
1654,4,370948,0.0519196945789296,0.159805775784384,0.745454908018571
1655,4,370964,0.301857495971676,0.522086401062866,0.563514382516685
1656,4,372110,0.130684114522416,0.134701645609504,0.332623742602297
1657,4,375648,0.251499595559284,0.137366322881691,0.0679630743062608
1658,4,375688,0.199410382730154,0.136019786168055,0.143527717826089
1659,4,376511,0.142231909646734,0.134338684407627,0.290434782574939
1660,4,378801,0.106309757863903,0.142448914806703,0.455982366215462
1661,4,380252,0.124090737549898,0.134086922194727,0.355364128076327
1662,4,382176,-0.00588612298054225,0.134284394299995,0.965062097631683
1663,4,383443,0.0236412593017683,0.136396047838159,0.862492931901557
1664,4,383482,0.00823090337092314,0.172122079067323,0.961886621931454
1665,4,383485,0.00521648314051415,0.172993696592806,0.975961131641594
1666,4,383639,-0.00685774900749081,0.266895527268395,0.97951552407592
1667,4,383641,0.0135191757094404,0.266827667274422,0.95962007239782
1668,4,383644,-0.00685774900749081,0.266895527268395,0.97951552407592
1669,4,383646,-0.00685774900749081,0.266895527268395,0.97951552407592
1670,4,383666,0.00820641044564496,0.266643907404348,0.97546504267658
1671,4,383669,0.00820641044564496,0.266643907404348,0.97546504267658
1672,4,383671,-0.0225721068970302,0.266641558638989,0.932584955820746
1673,4,383673,0.00823086752810198,0.266618793155925,0.975389628612866
1674,4,383681,0.0390194219039905,0.266585958735659,0.883715123532585
1675,4,383923,-0.0967309964483718,0.308080301521618,0.753721835402719
1676,4,383923,-0.0774672941346157,0.356454468844019,0.828078826772397
1677,4,384094,0.0247069301171547,0.134018153036705,0.853840751698133
1678,4,384191,-0.078791896105022,0.145075234122111,0.587396431039316
1679,4,384602,0.0390717512307849,0.133881062619518,0.770580950826617
1680,4,384607,0.0390717512307849,0.133881062619518,0.770580950826617
1681,4,388305,-0.0565172710281341,0.133879326756537,0.673171908878663
1682,4,388542,-0.0708377236902544,0.134828404428174,0.599640776402437
