SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1241,3,307149,0.0608407083457241,0.064497444642047,0.346170494037876
1242,3,307230,0.26958726280229,0.154803094368382,0.0824697350893764
1243,3,307241,0.233693847136415,0.154968294138321,0.132446218304396
1244,3,307244,0.211491874095863,0.153774805188292,0.169899762527338
1245,3,307245,0.211491874095863,0.153774805188292,0.169899762527338
1246,3,308240,-0.00750619549489429,0.111425306933641,0.946329058526678
1247,3,311452,0.062334296270202,0.0542717038863872,0.251515241438254
1248,3,312012,-0.0674455161984646,0.0989899854588126,0.496105151925244
1249,3,313040,0.116007496080798,0.191503271010695,0.545054844664726
1250,3,315795,0.0183745029688644,0.0566996557406217,0.74607902933836
1251,3,316056,0.0176986750990675,0.110793469803127,0.873173512783595
1252,3,316065,-0.0916604577126403,0.11084077952198,0.40882058586022
1253,4,2228,0.107509809645032,0.0784620198675488,0.17149068583348
1254,4,2230,0.104274540064429,0.0783039092619926,0.183829675821829
1255,4,16673,0.151558737306701,0.0968833901932509,0.11863331743009
1256,4,18219,0.0977655486127205,0.0678402706305178,0.150438987578221
1257,4,18231,0.135131879436017,0.124510418063008,0.278526855602407
1258,4,20302,-0.096460867202778,0.0593143131640303,0.104785357253026
1259,4,21871,-0.110501737371121,0.0628063789370063,0.0793753083708399
1260,4,22141,-0.121138663612339,0.0627446663354949,0.0543256358035748
1261,4,26389,-0.0776577754387997,0.12765846324908,0.543363461408966
1262,4,26950,-0.128763867731115,0.065840280074225,0.0512889475646562
1263,4,27059,-0.102485240978556,0.0675479163177245,0.130105443693183
1264,4,29835,-0.0327354671946303,0.0686056688565817,0.633547757841058
1265,4,32140,-0.00775609691859724,0.066871081134355,0.907729736368954
1266,4,34142,-0.107120166147771,0.0776512137462068,0.16861263835867
1267,4,37106,-0.0588514746676037,0.0868750644922743,0.498579089625158
1268,4,38160,-0.0456397394407659,0.0941484994918566,0.628144908128374
1269,4,38200,-0.00642471656681032,0.0919004715015669,0.944305273034897
1270,4,39021,-0.0207593208873718,0.0963713662266561,0.829572361849338
1271,4,43687,-0.126970462837473,0.123174823533472,0.303333298951433
1272,4,43708,-0.136458672856396,0.12385154440989,0.27130265491529
1273,4,43823,-0.0354148927978706,0.115997132415063,0.760311264939594
1274,4,43887,-0.221744305430592,0.118156801429531,0.06138458978194
1275,4,46065,0.0582008088678663,0.133918952835803,0.6641203328491
1276,4,48267,-0.0375991936744242,0.1913274380484,0.844318209326261
1277,4,48617,0.410899363433145,0.1907525611421,0.0319089831600843
1278,4,48723,0.380930147015604,0.201051800610758,0.0589509358137548
1279,4,49408,-0.038377907025918,0.209851321876098,0.854996052904614
1280,4,49675,0.134761971891365,0.179534260047136,0.453381542720485
1281,4,51735,0.116953800873247,0.12613076178264,0.354434183277049
1282,4,51859,0.0851222608885323,0.125051073961177,0.496507599329446
1283,4,52093,0.151002270328821,0.118622032789013,0.203866457559262
1284,4,52141,0.125108311121448,0.118707373304414,0.292639470082192
1285,4,53342,0.0296500645274129,0.101982215981769,0.771422750981476
1286,4,55290,-0.0203942303988249,0.0969388059487988,0.833490515231365
1287,4,56089,0.0496168155581636,0.0938892956765758,0.597511603003277
1288,4,56962,0.00502841364526674,0.0909734993348122,0.955951932026748
1289,4,57719,0.0837865788529104,0.0903927622159327,0.354602979462174
1290,4,60023,0.069768693338883,0.0836477021215611,0.404801187840003
1291,4,60460,0.0711142126597366,0.0842156987102422,0.399001409609727
1292,4,61772,0.0216702764192274,0.0738883186522702,0.769477270031939
1293,4,62324,0.01723721527003,0.0696889631634266,0.804785047529898
1294,4,65329,0.0558910101749177,0.0664841445242622,0.401103710612157
1295,4,65934,0.0489774647494245,0.0672737605164445,0.46707650461759
1296,4,66048,0.0689292537320068,0.0695427023772197,0.322277188360531
1297,4,66159,0.0218941494382214,0.0661693370257749,0.740930997730697
1298,4,66763,0.0187751343848817,0.0665193364635664,0.777916637997444
1299,4,68860,0.00299400188941057,0.0638330157949558,0.962616537001194
1300,4,68911,0.0324711629565178,0.0642914032679543,0.613830258145978
1301,4,69269,0.026121187448096,0.0635823684339096,0.681450578735254
1302,4,70023,-0.000585867225336045,0.0630716785638758,0.992593874981424
1303,4,70129,0.00517379332390888,0.0625936985357533,0.934171304106956
1304,4,70552,0.0158207311602432,0.0630836569703399,0.802122618800361
1305,4,71282,-0.00424591174361133,0.0638145947166072,0.946989464384411
1306,4,72324,0.0185485981124245,0.064308485154536,0.773185682790157
1307,4,72434,0.0235092297043522,0.0638027263707416,0.71274556232603
1308,4,72764,0.00507015105677322,0.0628323928687663,0.935731620549478
1309,4,73313,0.0196788582928331,0.0635529138503466,0.757013440427708
1310,4,74160,-0.000851516198320468,0.0633240734627929,0.989278799137792
1311,4,76499,0.0443768190687073,0.0609991370390658,0.46740247510425
1312,4,77245,0.0450031044293122,0.061346885551532,0.463689124482352
1313,4,77997,0.0172734610845495,0.0603334576480484,0.774816406671093
1314,4,82080,-0.0114934874040031,0.0587894359835565,0.845111988579765
1315,4,82454,-0.0163575930103312,0.0592950475858394,0.782811048655344
1316,4,82701,0.00368873149630389,0.0614626654161815,0.952177007001291
1317,4,83418,-0.024464384119387,0.102484540805771,0.811466717409629
1318,4,83420,-0.0562983503396364,0.101368881029557,0.57898586851075
1319,4,83425,-0.0350902237786945,0.0656762196185879,0.593476429882539
1320,4,83947,-0.0329636425062949,0.0578631951938345,0.569255494006485
1321,4,84004,-0.0345699953042677,0.0578872396758693,0.550759760748133
1322,4,84689,-0.0525094128275145,0.0576627501220647,0.363111905003463
1323,4,84692,-0.0525094128275145,0.0576627501220647,0.363111905003463
1324,4,84897,-0.0660025903338055,0.05780983579062,0.254344700075753
1325,4,85322,-0.0659811624579176,0.0575783768280302,0.252597670322067
1326,4,85809,-0.0597936035788811,0.0576878921395766,0.300677600857343
1327,4,86292,-0.0398706071514572,0.0581759198467805,0.493575701696536
1328,4,86424,-0.0529646338056415,0.057587465112225,0.358344516398586
1329,4,86904,-0.0597474306932657,0.0571383819365565,0.296432635695601
1330,4,90193,-0.0469814909630706,0.0558595271649079,0.400880907885488
1331,4,90424,-0.0537180799194925,0.0550665400774302,0.329974288009108
1332,4,90554,-0.0755125948398316,0.0556127700320328,0.17538546188646
1333,4,92317,-0.0529146922725594,0.0560108380553953,0.345446796512911
1334,4,95478,-0.0406843519955722,0.0554931131191089,0.46395818091241
1335,4,96178,-0.0423915561087185,0.0551457114154317,0.442574132735832
1336,4,96325,-0.0299730238220075,0.0552906862457137,0.588092360482057
1337,4,98110,-0.0304379857634134,0.0552198217729335,0.581835117710971
1338,4,98128,-0.0230024106132474,0.0550765668230918,0.676461161933505
1339,4,98837,-0.0442395976272638,0.0551824650431803,0.42326778108221
1340,4,98990,-0.0504269924490606,0.0556361956265346,0.365358169363884
1341,4,99543,-0.0397399272424472,0.0553084241533685,0.472915164751848
1342,4,102509,-0.0374719447892911,0.0547765804052265,0.494369085192848
1343,4,102705,-0.0201242585862929,0.0546983762295486,0.71315840895885
1344,4,103444,-0.0181680282826234,0.0548105633365593,0.74048659535805
1345,4,103991,-0.0126988122167828,0.0547046872211528,0.81656853461197
1346,4,105908,0.00612279103812219,0.0547702306926963,0.911053064682534
1347,4,106371,0.00393637780557687,0.0544847472099369,0.942445991999356
1348,4,107525,-0.0133222680691418,0.0545237514138919,0.807110391522613
1349,4,108510,0.0071905106362431,0.0546867913162302,0.895466299163516
1350,4,108791,0.00163340822256031,0.0544667793467315,0.976092715359516
1351,4,111205,0.00182149893459271,0.0547127492029729,0.973460519055593
1352,4,112474,0.0103029243179531,0.0543369193983818,0.849722273043813
1353,4,112969,0.0032473401892178,0.0544313309724347,0.95246067322827
1354,4,114992,-0.0289676145897073,0.054883340126429,0.597967384982463
1355,4,115453,-0.026765102710134,0.0546664864271166,0.624716026074619
1356,4,115541,-0.0163429131260966,0.0545822763493657,0.764797383186586
1357,4,116018,-0.0179819832673982,0.0556103965707021,0.746616739810371
1358,4,116782,-0.00958335004951338,0.0544309543183578,0.860344354962552
1359,4,117170,-0.0013722477986774,0.054967954783205,0.980097381615358
1360,4,117432,-0.0320694233912417,0.055398128539643,0.563032574522226
1361,4,121939,0.0186594576731069,0.0555181551823373,0.736997785027524
1362,4,121955,0.0279158987343364,0.0552604553651352,0.61375500771719
1363,4,122050,0.00833886725108401,0.0547388685646812,0.879006559655713
1364,4,122309,0.007791760475097,0.0548976268850887,0.887214247958522
1365,4,122365,0.0184875306029928,0.0547318232784913,0.735726798668903
1366,4,122560,-0.00865412209374106,0.0552543898094515,0.875631315109701
1367,4,122596,0.00425070472050915,0.054758779307683,0.93816954416937
1368,4,122617,0.0173241190231281,0.0549907394377588,0.752919683390938
1369,4,123193,-0.0113971435061485,0.0542117348106944,0.833606428306048
1370,4,123439,-0.00898817781895489,0.0547443262224732,0.869679755655224
1371,4,123976,0.00100642588185995,0.0545244029937206,0.985283699912682
1372,4,126981,0.0249693259814657,0.0543567742906357,0.64625844184205
1373,4,127308,0.0284209898479868,0.0545349383210819,0.602587693407305
1374,4,127323,0.0280951139711534,0.0543485513574293,0.605519539861561
1375,4,132281,0.0310959631405378,0.0550937310699893,0.572827283452101
1376,4,132892,0.034126609803905,0.055327274609599,0.537755353764195
1377,4,132952,0.0363965684603087,0.0553492727612734,0.511236672808226
1378,4,135298,0.0809031640949178,0.0545302861552687,0.138797472953451
1379,4,135409,0.0622067531290162,0.0563808532132322,0.270634954534186
1380,4,135456,0.155683707827662,0.0868846419351503,0.0740143565027728
1381,4,135462,0.115440901258035,0.0608541293329448,0.0586425758758847
1382,4,135873,0.087470437836918,0.0548420665135044,0.111617959577995
1383,4,136069,0.0707125697898071,0.0544535973401387,0.194934410249034
1384,4,136920,0.0796616921895961,0.054347933342382,0.14360050835055
1385,4,137351,0.0657608903939665,0.0542368165110454,0.22614069486944
1386,4,137511,0.0563650900200321,0.0548024295647369,0.30441212069304
1387,4,141606,-0.0104739355573299,0.0548362513355019,0.848632377383336
1388,4,142711,0.000688503239191451,0.0543072668711809,0.989891915534316
1389,4,143484,0.00902858086526104,0.0551897575860767,0.870146275944788
1390,4,145738,0.0557011796668229,0.054607712983993,0.308415615144924
1391,4,147035,0.009758566759837,0.0543047954207411,0.857491271835394
1392,4,147814,0.0352446960298655,0.0542537170510515,0.516355477392558
1393,4,148075,0.0595699002337157,0.0541559294675396,0.272094734368827
1394,4,149162,-0.123753364510239,0.140504739925835,0.379037718035786
1395,4,149204,0.0238248052641077,0.059228933680233,0.687743918967965
1396,4,149457,0.0251736462440728,0.0542514934589287,0.642921171193173
1397,4,149464,0.0268690660738063,0.0542328220444604,0.620598400752026
1398,4,149678,0.0404255028433025,0.0541762849880986,0.456052612129867
1399,4,154434,0.0159762467734447,0.0541082194232529,0.767965275212211
1400,4,156313,0.0133295790654017,0.0546804423978866,0.807548758601781
1401,4,156362,0.0120704890559096,0.0542332420414406,0.824001829575594
1402,4,156963,-0.00817716804836521,0.0539998847539761,0.879723531574691
1403,4,157969,0.0413027400837285,0.061795854556469,0.504331709744951
1404,4,158123,-0.0132762685581878,0.0542324438202764,0.806751160122796
1405,4,158426,-0.0351842126695938,0.0543368588685736,0.517716220018645
1406,4,158963,-0.0359278061936581,0.0550691533488487,0.514559685976433
1407,4,160842,-0.0132583030194437,0.0559114868942443,0.812693327130563
1408,4,161760,-0.0442067199483892,0.0542766061684901,0.41592430529381
1409,4,163032,-0.0298347904096772,0.0542163778114274,0.58246776203622
1410,4,163327,-0.0118507124458711,0.0552050205803493,0.830150679758289
1411,4,164943,-0.0766100115367649,0.0610163393315743,0.210103995404644
1412,4,165032,0.000787192211168852,0.0547035508889414,0.988526848526807
1413,4,165290,-0.0252377628461285,0.0541161805792349,0.641243637007893
1414,4,165509,0.00280024876843155,0.0545719112886495,0.959105128506163
1415,4,167204,-0.0126142734552958,0.054335538591728,0.816552064401788
1416,4,167436,-0.00560923080952513,0.0544599340764447,0.918023532676191
1417,4,167687,0.00027742371172812,0.0543120266498293,0.99592733992449
1418,4,168238,-0.0123667829906047,0.0544785582382912,0.820553001244389
1419,4,168256,-0.00964901551333902,0.0543251534880723,0.859126447047071
1420,4,171883,-0.0128671094322248,0.0542176769873437,0.812543784104766
1421,4,172408,0.0258236412971624,0.0541826716777566,0.633939499699935
1422,4,173416,0.012201572853741,0.0541289536632864,0.821785525400679
1423,4,173461,-0.00919044652861328,0.0544894951139527,0.866157098983172
1424,4,174097,-0.0234970505230763,0.10790446310261,0.827743557439571
1425,4,174131,0.103620889264736,0.109969200156843,0.346697848001518
1426,4,174272,0.00928135879871222,0.0555091564865508,0.867305196257371
1427,4,174546,0.0401670823309091,0.054176829498431,0.458939627848199
1428,4,174974,0.02475725272959,0.0551992492610794,0.654062472220679
1429,4,175467,0.0167462603206877,0.0546434273817817,0.759431829295896
1430,4,177157,0.059166739352384,0.0542778417618517,0.276425107965706
1431,4,177207,0.0813624057249146,0.0542002953552307,0.134212441817387
1432,4,177280,0.0725766908216093,0.0541697224734831,0.181171639713205
1433,4,177330,0.0830782906884719,0.0542883738279175,0.126834492917004
1434,4,177633,0.0499845443079079,0.05421184519041,0.357146539505152
1435,4,177756,0.0729012495364755,0.0541382160057017,0.178980614416675
1436,4,178032,0.100779082920195,0.0541287052630744,0.0634562298243978
1437,4,178058,0.084403538883484,0.0542751542515175,0.120817236503908
1438,4,178267,0.0884150213763298,0.0550076999598526,0.108878055987582
1439,4,178339,0.106138827890604,0.0540452408664379,0.0503274413196356
1440,4,178489,0.064026998802472,0.0544427994525261,0.240370748282773
1441,4,178698,0.064102982590685,0.054609004923462,0.241244989219297
1442,4,178705,0.052695434319125,0.0544102953865365,0.333466392715889
1443,4,178974,0.0521831737935596,0.0542059758356369,0.336365590036327
1444,4,179020,0.0476247235484337,0.0542178631196455,0.380326649404594
1445,4,179134,0.0645725720330378,0.0542673292093051,0.234886249864939
1446,4,179240,0.0397050880500162,0.0543618781390816,0.465639473127205
1447,4,179480,0.0530918883736374,0.0544327892935484,0.330046692219798
1448,4,179651,0.060655066523226,0.0548538464822858,0.269584416086238
1449,4,179674,0.0354894951143334,0.0549019749649809,0.518430257701804
1450,4,179696,0.0302592323895298,0.0550855710163496,0.583137835353106
1451,4,179726,0.038181649500369,0.054836146721233,0.486707846323779
1452,4,179806,0.0373623911434455,0.0547603654278888,0.495503726698502
1453,4,179890,0.0616647143520931,0.054317329684485,0.257033371752044
1454,4,180004,0.0695128947118088,0.0543362431429243,0.201628202117323
1455,4,180086,0.0590203586152404,0.0540673416861124,0.2757497961016
1456,4,180121,0.0553677312553985,0.0543809633291123,0.309306122986365
1457,4,182380,0.0587397567389789,0.0547570188083005,0.28412294367274
1458,4,186093,0.0689478051494575,0.0558644635390832,0.217950173602927
1459,4,188017,0.0510921416877593,0.0601798147475916,0.396461479491739
1460,4,191790,0.0447377868440066,0.0555866781486446,0.421459925572414
1461,4,192266,0.0577368358297426,0.0541318382728218,0.286882955289483
1462,4,192593,0.053881403376963,0.0565060410026723,0.340963355505095
1463,4,192793,0.0531403971287146,0.0559176368600961,0.342593070975883
1464,4,193794,0.0698334940443759,0.05411212555686,0.19771023397208
1465,4,193943,0.0567862007159795,0.0540484072532394,0.294136041734294
1466,4,195122,0.0643608747845414,0.054308468396611,0.236775782407829
1467,4,195463,0.062292808836497,0.054427471326565,0.25318745274571
1468,4,195795,0.0758335725132046,0.0541177303698076,0.162011779289677
1469,4,196790,0.0517664312819296,0.0540284686380328,0.338651705394889
1470,4,198420,0.0502090097032674,0.0546559323388547,0.35891227193901
1471,4,199642,-0.00053481051668125,0.0541525204529535,0.992125795822643
1472,4,203027,0.0115400108497662,0.0548863935225749,0.833591776356792
1473,4,204037,0.00845459303503326,0.0541879365173548,0.876103661857187
1474,4,205977,0.0126840115344952,0.0541017210470993,0.814773533856356
1475,4,210685,0.0444183529455948,0.118721244194404,0.708524874180445
1476,4,210795,0.0180873651440888,0.0665270207106978,0.785873246618117
1477,4,210797,0.0137462079201585,0.0671212802109488,0.837849100824062
1478,4,210813,-0.00731379400381467,0.0640986963255482,0.909221748957416
1479,4,210833,-0.00588689590896674,0.0655375125514697,0.928477359641453
1480,4,211091,-0.00277834410419443,0.054490617805998,0.959364265479894
1481,4,211612,-0.0240108405892982,0.0540959634885279,0.657418342010964
1482,4,212428,-0.0302926623693128,0.0657120627407985,0.645089032112476
1483,4,212488,-0.0719657153253861,0.267442650505932,0.788018863501517
1484,4,213169,-0.026899393919385,0.0542401000201513,0.620251108348916
1485,4,213950,-0.0172811632593701,0.0540998224226425,0.749588619409522
1486,4,217566,0.00337106540035875,0.0547182807247837,0.950910140667536
1487,4,218148,0.0491444166997201,0.11034001407914,0.656310439103561
1488,4,218294,-0.0101388746996962,0.0651271218295761,0.876375646441953
1489,4,219124,0.00708089070680723,0.0545852753609262,0.896860556373615
1490,4,220385,0.0148998825630411,0.110945257533996,0.89324235697284
1491,4,220692,-0.0171694350531595,0.0540764520195681,0.751049691972134
1492,4,221261,-0.00365972084161553,0.0548365165204155,0.946827463611707
1493,4,221845,-0.0184216524363026,0.0565702721944951,0.744888227096141
1494,4,222510,-0.050614134015654,0.0542404220189883,0.351383348927905
1495,4,223039,-0.0399826620495261,0.0545643939706641,0.46419046914262
1496,4,223328,-0.0361590613989949,0.0544882674126766,0.507371910101306
1497,4,223356,-0.0243625638160377,0.0543514876604803,0.65425428552019
1498,4,224819,-0.0295616865695023,0.0549737157515535,0.591093887882963
1499,4,224966,-0.0288114755034726,0.0539679754102676,0.59377271626769
1500,4,226825,0.100785081852893,0.287981927519365,0.726569803111563
1501,4,226863,-0.00992442686615469,0.0657764640036748,0.880155672226466
1502,4,228580,-0.0323526521986938,0.0541264281322479,0.550407518489045
1503,4,232107,-0.0199859199794018,0.055357839553062,0.718291917854924
1504,4,232302,-0.0483786888878388,0.0769133175872566,0.529754071192189
1505,4,232306,-0.0726061878462207,0.1087867706977,0.504941595538884
1506,4,234153,-0.0048136671773546,0.0545041768879411,0.929674491475392
1507,4,234536,0.00423508328521209,0.054493841405045,0.938097415916946
1508,4,238194,-0.013637478501938,0.0540247990369027,0.800855653973582
1509,4,242179,-0.0219994365586662,0.0551309934378766,0.690105489574181
1510,4,243657,0.00250851153998392,0.0542639954795307,0.963154731570673
1511,4,248600,-0.00315330604965277,0.0543355352743738,0.953754418186745
1512,4,248779,-0.00323375663575309,0.054660987112218,0.952857961361775
1513,4,249022,-0.00193345743111459,0.0545689516483692,0.971755728699657
1514,4,249864,0.0155725908290806,0.0542543838338746,0.774258390824445
1515,4,250515,0.00306561821628498,0.0544984257175141,0.955173279783722
1516,4,251239,-0.0291005103947578,0.0560036967161704,0.603655743563829
1517,4,251719,-0.00695697138342131,0.0541046659151768,0.897760389588551
1518,4,256612,0.0785156281258548,0.0907582350038669,0.387567325215016
1519,4,256620,0.168595983867188,0.12366718908588,0.173655561497945
1520,4,256620,-0.0863055707017004,0.114604831497724,0.45190920807176
1521,4,256985,0.0265322018322156,0.0545783962809274,0.627176556209957
1522,4,257828,0.0462767703320476,0.0540101392973647,0.392127670810882
1523,4,259994,0.0153992030419225,0.0549270043775593,0.779367392314675
1524,4,263044,0.0131978622686215,0.0543074858503426,0.808130241094695
1525,4,264432,0.014785820037245,0.0554137827549712,0.78975918841663
1526,4,265022,-0.0229159848124276,0.0553834753405251,0.679294300732493
1527,4,267372,-0.00849020916248588,0.0550572495572294,0.87753470620263
1528,4,267844,-0.00947722391947536,0.0548252107216855,0.862858566298924
1529,4,268855,-0.0191864792339974,0.0550347901671623,0.727579024411732
1530,4,270158,-0.00479520094063668,0.0598081598200319,0.936142420730137
1531,4,270194,0.0516830365763621,0.108991438454075,0.635655075234325
1532,4,271035,-0.0296377355473447,0.0565963731634988,0.600837755596385
1533,4,271787,-0.015549257564166,0.0546748148431313,0.776274254544
1534,4,274059,-0.0305014137887064,0.0548604669955726,0.57857561294606
1535,4,274409,-0.0129042196535832,0.0545791865291467,0.81323525996558
1536,4,274840,0.00507341886781254,0.0551998010022678,0.926821607352551
1537,4,274870,-0.0171283666130309,0.0556469074279549,0.758412655340842
1538,4,274922,-0.0264719322103414,0.0554552297510357,0.633403470433505
1539,4,274930,-0.0315599836871534,0.0554380232147108,0.569525426273257
1540,4,275038,-0.0442907888818281,0.0568384977121383,0.436360872428156
1541,4,275108,-0.00810299262668063,0.0589654524709724,0.890777704226737
1542,4,275111,-0.00500278415283706,0.0587493369276327,0.932186651925722
1543,4,275180,-0.015941753566635,0.0544393435928569,0.769820214007442
1544,4,275191,-0.0107733471947339,0.0545017627592364,0.843417271745044
1545,4,275289,-0.00866485133490336,0.0545815594944846,0.873956210223446
1546,4,275562,-0.0279592320295668,0.0545632186241669,0.608678231752189
1547,4,275637,-0.0386654446828076,0.0547444939022263,0.480474203192651
1548,4,275645,-0.0386654446828076,0.0547444939022263,0.480474203192651
1549,4,275715,-0.0438342408420341,0.0547685345759922,0.424043759792934
1550,4,275721,-0.0396717605224453,0.0545848114556754,0.467835556721497
1551,4,275859,-0.0237444752556802,0.0545544123463949,0.663651388482689
1552,4,275865,-0.020161699799066,0.0546150949349518,0.712229916665385
1553,4,275877,-0.020161699799066,0.0546150949349518,0.712229916665385
1554,4,276015,-0.0202336538716833,0.0545155409546979,0.710745581175085
1555,4,276066,-0.00879696590863865,0.0547386654391412,0.872414965303364
1556,4,276194,-0.0128384863963307,0.0548949405109065,0.815218555289101
1557,4,276201,-0.00710266520593006,0.0548169010639922,0.896979869312502
1558,4,276375,-0.0172982930660445,0.0546178767116575,0.751647188321876
1559,4,276645,-0.0410063100054187,0.0545978534351968,0.453116424098161
1560,4,276806,-0.0232749573156521,0.0554055233059001,0.674679886803048
1561,4,276820,-0.0235002176723246,0.0553731592403597,0.671534640888958
1562,4,276934,-0.0277696635508136,0.0543885025797278,0.609964552972665
1563,4,277129,-0.0142905264783173,0.0545379224728667,0.793451789326423
1564,4,277137,-0.0132726613468597,0.0546368928329023,0.808204673389462
1565,4,277249,-0.0400822860652107,0.0547176740305003,0.464331817829457
1566,4,277276,-0.0192942147772007,0.0544754714897662,0.723414189835808
1567,4,277639,-0.0047751377991494,0.0545829161228708,0.930336321320282
1568,4,277649,-0.00667107363297181,0.05438659664216,0.902445943277738
1569,4,277971,-0.0122920826032372,0.0545393021581426,0.821813881240553
1570,4,278164,-0.0246665112525716,0.0546842800023643,0.652215097167599
1571,4,278914,-0.00740435348303592,0.0547246645125337,0.89245026638989
1572,4,278971,-0.0294218436026911,0.054796721292241,0.591656232251581
1573,4,279037,-0.0183181136490372,0.0546169347395021,0.737528210356475
1574,4,280703,-0.0194008783005167,0.0545185838079371,0.722159421511726
1575,4,280859,-0.0170111765273918,0.0548014037962424,0.756428599444971
1576,4,280934,-0.00810128837890489,0.0547575490119725,0.882468010907933
1577,4,282594,-0.0310384145311909,0.0542428855353604,0.567542775996648
1578,4,282713,-0.0162335768889966,0.0544552043749461,0.765795492895803
1579,4,283570,-0.0272422954478467,0.0541764110232552,0.615387371930356
1580,4,283830,-0.0238030900412814,0.0546333692697527,0.663329585694845
1581,4,285234,0.0104916931481847,0.054725001708274,0.848074405749309
1582,4,285372,0.140259087977242,0.118428575907163,0.237077359857289
1583,4,285568,0.00229723131995277,0.0541314285988578,0.96617350384314
1584,4,287068,-0.00680877388750325,0.0540293098132135,0.899787832791361
1585,4,289558,-0.00278406208755166,0.0561977687966432,0.960516630115083
1586,4,289573,0.00827597943288794,0.0566729828845103,0.883980728770975
1587,4,289631,0.0125895747548384,0.0554368962374996,0.820479470433541
1588,4,289647,0.00020658685696423,0.0549125764799619,0.997000407025896
1589,4,290003,0.000207681986099328,0.0544163968048831,0.996957010334018
1590,4,290096,0.000260377448936699,0.0542861360705987,0.99617575898734
1591,4,291044,-0.0189216320718798,0.054344633154706,0.72791368665989
1592,4,291531,-0.0128813535474099,0.0544364186848289,0.813080187335569
1593,4,292625,-0.0127537351183307,0.0553529199908244,0.817908501025917
1594,4,292985,-0.0100560317516639,0.0546361998568962,0.854076479630262
1595,4,293190,-0.0224834626590535,0.0542988437125916,0.679075120862974
1596,4,293625,-0.00457635495596814,0.0542390806107012,0.932807101641343
1597,4,294073,-0.0330093413112671,0.0540377192174291,0.541687098170807
1598,4,294288,-0.0340961550039836,0.0544789265383766,0.53181152665142
1599,4,294760,-0.0375260540354148,0.0547533929798546,0.493563498445561
1600,4,297290,-0.00393053177930769,0.0545612034479246,0.942611709151677
1601,4,297499,-0.0134110502124788,0.0552294284340266,0.808282500022472
1602,4,297638,0.00571837396823638,0.0549819396043279,0.917224772163025
1603,4,297848,0.00245919220766566,0.054167357032132,0.963814237919291
1604,4,298091,-0.0193253994491128,0.0544310181991487,0.722768757823252
1605,4,299599,-0.0267800100342107,0.0549369856221568,0.626229463791674
1606,4,300038,-0.210963474660057,0.117365018361536,0.0731109902499152
1607,4,300148,-0.0292988807290913,0.0547069550336449,0.592599628647204
1608,4,302333,0.182151557140137,0.0907944621753355,0.0455977166168791
1609,4,302334,0.169197660017284,0.0876073724525674,0.0542440921362389
1610,4,302346,-0.223334973761467,0.11269379939479,0.0482785212649455
1611,4,302347,-0.0509012768015671,0.118637205506713,0.668148661017803
1612,4,302611,-0.00894139793170212,0.054195008442458,0.869049726028144
1613,4,303009,0.0373006874439672,0.0700663034466245,0.594809723629441
1614,4,303011,-0.00756523959979605,0.054752455943218,0.89018350879499
1615,4,304549,-0.0416485583579176,0.0542620188529909,0.443270447174624
1616,4,307387,-0.0682046723032492,0.0550192782633146,0.215928194606104
1617,4,308154,-0.0559635973714504,0.0544894483515352,0.305098357918915
1618,4,311231,-0.0620991346413109,0.0538782953256361,0.249862049122745
1619,4,311787,-0.0566039378784732,0.0541403916541381,0.296505975534358
1620,4,312488,-0.0695168263819131,0.0547864406801308,0.205323762934639
1621,4,312611,-0.0582341754043131,0.0542689874817926,0.283974757800087
1622,4,314015,-0.0542056802948579,0.0542081234388205,0.318017272378628
1623,4,314192,-0.0668662774910823,0.0610389070368949,0.274057720485667
1624,4,315072,-0.022775309270815,0.0602290260308286,0.705550120423944
1625,4,320017,-0.051214125915771,0.0548448803686411,0.351045580952376
1626,4,320510,-0.0446522940580716,0.054370562125594,0.412053251427858
1627,4,328073,-0.0351807794670511,0.0543173707226945,0.517606941319509
1628,4,331098,-0.0905394084305748,0.0563922941856697,0.109271833506364
1629,4,336922,0.00994741588869649,0.054210395744419,0.85451384632503
1630,4,340555,0.0160308375229514,0.0565416009504796,0.776942253724133
1631,4,351322,0.0379769189423329,0.0541478022847771,0.483542593860658
1632,4,353020,0.0303105212231425,0.0540064349925651,0.574990675266377
1633,4,355411,-0.000399165078990404,0.0617370345133546,0.994844910273252
1634,4,355467,0.0128510941237412,0.119082742144603,0.914122564452233
1635,4,355569,-0.0477868449254863,0.109488955221107,0.662774505692416
1636,4,356055,0.0136385916917094,0.0543318101842857,0.801941560189019
1637,4,356492,0.00779564177606751,0.0543056941672973,0.885936872744753
1638,4,356541,0.000622516803531398,0.0542129709906996,0.990844737781984
1639,4,356853,0.00936937560499634,0.0552686173487908,0.86548133840294
1640,4,356935,-0.0315302244280276,0.0566008186770698,0.577837375997174
1641,4,357632,-0.0240902483612058,0.0542800536316542,0.657448974234837
1642,4,357802,-0.0370767111404336,0.0543554144196588,0.495612772608568
1643,4,362032,-0.0132486100909131,0.0542815578412782,0.807316826852856
1644,4,362199,-0.0344550189800873,0.0547449225946143,0.529511479718394
1645,4,362266,-0.0486034032870647,0.0557216396410451,0.38366291169342
1646,4,363194,-0.036770351391461,0.0541836615807659,0.497820564554272
1647,4,364690,-0.0481551322971882,0.0554840282700618,0.386033341956571
