SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3292,5,516091,0.0612861618041438,0.148553842945703,0.680185431953475
3293,5,518207,0.111045359421849,0.148661282941196,0.455579548347465
3294,5,518275,0.104222123498698,0.148256702933207,0.482528931185851
3295,5,519067,0.15947470770322,0.148887666927013,0.284852838779837
3296,5,522215,0.155672171281445,0.148799476046496,0.296190244486307
3297,5,522970,0.466382413314832,0.308010018841618,0.130875188297841
3298,5,523232,0.113077240837627,0.151004019366091,0.454454750059607
3299,5,524247,0.251557182930752,0.149558506358859,0.0934534780513654
3300,5,524532,0.287997659843883,0.148310954530189,0.0529505051122679
3301,5,524625,0.282081713665164,0.148319359388574,0.0580041253399534
3302,5,525863,0.184556914841763,0.148894697214831,0.215978988524785
3303,5,526004,0.19709100728173,0.148685230023804,0.185843110470624
3304,5,526007,0.193964808865803,0.148651826955955,0.192801982255
3305,5,529382,0.124715773410297,0.149209872253059,0.403809587097792
3306,5,529437,0.270331156812679,0.296175785122221,0.362002823582826
3307,5,532205,0.160388133069407,0.149257778731835,0.283300633470378
3308,5,532256,0.175561880222009,0.148164183768566,0.236848392704596
3309,5,533988,0.165774698171357,0.148394430076824,0.264701880883081
3310,5,535074,0.150902290066287,0.148639605340268,0.310695043953749
3311,5,537503,0.0618060618369116,0.148867262765436,0.678265555311671
3312,5,538956,0.0396640590657448,0.149418782864984,0.790813431439791
3313,5,540169,0.0764277489229819,0.148428539797608,0.606936246708425
3314,5,540498,0.199501043785116,0.154530158496754,0.197542646061495
3315,5,540682,0.0898442812986747,0.149906495904607,0.549333652889064
3316,5,541505,0.147606283117586,0.314464861008173,0.639081545030779
3317,5,542346,0.157939725105551,0.148558731085471,0.288442167290177
3318,5,542361,0.141780923836076,0.149091659435393,0.342272874327556
3319,5,543103,0.175293170507879,0.148990675251474,0.240172780506807
3320,5,545577,0.0752089036141318,0.153856155625218,0.625268377454971
3321,5,545826,0.0321324502791524,0.148673674837167,0.829013301741187
3322,5,546667,-0.102119033095463,0.148697075506802,0.492685587325802
3323,5,547620,-0.0894526726504207,0.148607262840798,0.54760041431925
3324,5,548182,-0.0208522461934788,0.152939031946165,0.891627442277771
3325,5,548310,-0.0848707601654171,0.149838788097732,0.571472430448348
3326,5,548459,-0.141226488416844,0.150755686722645,0.349506810470635
3327,5,548843,-0.102380267875195,0.148358506562562,0.490592954764185
3328,5,549055,-0.147532478992306,0.148276495628147,0.320426444472863
3329,5,549248,-0.140437910644777,0.148867282383859,0.346133509474684
3330,5,549677,-0.309344859553487,0.299002721648761,0.301569235411792
3331,5,549802,-0.317309982154361,0.301607775537768,0.29349088999223
3332,5,549802,-0.375469626186092,0.259469835399385,0.14876624304461
3333,5,550708,-0.239795442828678,0.150232518394206,0.111347432654268
3334,5,550744,-0.235825370010374,0.152018365523818,0.121726995394108
3335,5,551265,-0.238716533578791,0.160150446669669,0.136965642126803
3336,5,551776,-0.217358583606791,0.148328255672812,0.143704948721643
3337,5,552218,-0.284035743939948,0.149117227499484,0.0576209997773755
3338,5,553130,-0.287444927736954,0.150425653780932,0.0568301630759967
3339,5,554104,-0.209144437254438,0.152652899776647,0.171537266924507
3340,5,554306,0.110404283285046,0.251869524123642,0.66140854688145
3341,5,554307,0.0893093843402628,0.172829165018412,0.605654626772106
3342,5,554308,0.303346856901083,0.195282012181921,0.121228824769188
3343,5,555454,-0.189618660063616,0.149112817314208,0.204336237669092
3344,5,555973,-0.18905756288594,0.148903692043275,0.20504093224267
3345,5,557406,-0.207875355290202,0.148409253082963,0.162185208624582
3346,5,557772,-0.160661994051793,0.149424639111854,0.28301767777212
3347,5,558324,-0.203237449923262,0.148229478082294,0.171214780728078
3348,5,558514,-0.204744489213459,0.14912794923222,0.170640929939736
3349,5,558549,-0.216604578785327,0.148654610980522,0.145977838668426
3350,5,559378,-0.248938066517634,0.147730145238853,0.0928556705532419
3351,5,560042,-0.307736271671063,0.148260604915205,0.0386504602840483
3352,5,561145,-0.307370736029338,0.147838668087183,0.0383301401801321
3353,5,561154,-0.307455139415027,0.148068181842811,0.0385761274508247
3354,5,561160,-0.307455139415027,0.148068181842811,0.0385761274508247
3355,5,561163,-0.307455139415027,0.148068181842811,0.0385761274508247
3356,5,561166,-0.307455139415027,0.148068181842811,0.0385761274508247
3357,5,561193,-0.312135274676287,0.150716693274662,0.0390844602443778
3358,5,561211,-0.268387523421593,0.153290988328328,0.0808426329728273
3359,5,561220,-0.274930674352304,0.154707051451066,0.0764119803323547
3360,5,561227,-0.269832027969907,0.154764805591512,0.0821173789493078
3361,5,561259,-0.609507461692861,0.294942161747804,0.0395071302256683
3362,5,561269,-0.658832271628279,0.295159887322172,0.0262339786697463
3363,5,561292,-0.324723512079443,0.185135610886493,0.0803022979467593
3364,5,561299,-0.313315683585532,0.184558017322943,0.0904543843725082
3365,5,561309,-0.274137106597601,0.186174218803665,0.141783346806697
3366,5,561353,-0.355004747594795,0.157361870247972,0.0246835949380334
3367,5,561355,-0.369431603091766,0.15748754821932,0.0195400039599157
3368,5,561373,-0.324221997216302,0.157258837970762,0.0399670712038139
3369,5,561379,-0.333340799392224,0.156349007571708,0.0336943038882684
3370,5,561430,-0.281070091852272,0.150053075664157,0.0618755539966061
3371,5,561461,-0.234145606160667,0.152032082734446,0.124430284695188
3372,5,561500,-0.253932007609128,0.15715935478375,0.107039273607994
3373,5,561502,-0.253932007609128,0.15715935478375,0.107039273607994
3374,5,561510,-0.244672960127855,0.162015578481314,0.131891649210692
3375,5,561524,-0.495395110286692,0.295725248336797,0.094783090507117
3376,5,561529,-0.471995771062437,0.295833649235954,0.111500471600631
3377,5,561538,-0.414110549734733,0.296295023765406,0.163102178503097
3378,5,561541,-0.347420234912658,0.296321994106594,0.241810418322529
3379,5,561545,-0.322436644661799,0.29650506103952,0.277576626978144
3380,5,561555,-0.31138271828042,0.29665109064159,0.294592646465969
3381,5,561569,-0.436733221736144,0.297451541307746,0.14292681746437
3382,5,561578,-0.417170030174981,0.297340948306586,0.161495092765348
3383,5,561590,-0.311585458278397,0.300058735425531,0.299787695156294
3384,5,561678,-0.510665868368019,0.295990267094061,0.0853523539021553
3385,5,561690,-0.54592353891216,0.295811943596545,0.0658008445481886
3386,5,561692,-0.526956225663497,0.296041397448622,0.0759346774265277
3387,5,561717,-0.567328259644949,0.295697822393281,0.055840181367675
3388,5,561736,-0.635053138059705,0.294968102039292,0.0319992522973508
3389,5,561746,-0.627708153415755,0.294918577982767,0.0339951072949564
3390,5,561758,-0.606980456495068,0.295041466467081,0.040394280927141
3391,5,561759,-0.647662722221854,0.294711711791082,0.0286256128697666
3392,5,561766,-0.6646442906251,0.294604586973295,0.0246786247552354
3393,5,561783,-0.824291769703052,0.293638971725144,0.00527555644753323
3394,5,561786,-0.248974926401914,0.15825078139779,0.116546686854197
3395,5,561824,-0.306501331211596,0.153335473317814,0.0463861925960884
3396,5,561906,-0.311915461056591,0.147619222298642,0.0353045541831438
3397,5,561915,-0.31074361373291,0.147435666049331,0.0357654726406254
3398,5,562065,-0.278343546516186,0.148316767256804,0.0613862804066307
3399,5,562072,-0.25219548474762,0.148328161383931,0.0899640355155361
3400,5,562097,-0.268052810836718,0.147797263570148,0.0705803246663131
3401,5,562113,0.550668795409663,0.295129211562809,0.0628906259650381
3402,5,562116,-0.275334397703029,0.147564605781212,0.0628906259664119
3403,5,562155,-0.271127086522703,0.148377222186294,0.0685014554710263
3404,5,562173,-0.278247993314074,0.148392242317996,0.0616064869599941
3405,5,562264,-0.268479355414292,0.148020020758634,0.0705568153298906
3406,5,562359,-0.278851789381475,0.148587106789326,0.0613854460299269
3407,5,562436,-0.263008159357244,0.148642640970559,0.0776906287017569
3408,5,562451,-0.264513580426005,0.148434821470694,0.0756057288223975
3409,5,562473,-0.251740658844579,0.148724170537651,0.091400986385685
3410,5,562513,-0.272358736646585,0.148652308295752,0.0677659833143453
3411,5,562518,-0.256807072545168,0.148473153868679,0.0845663788810299
3412,5,562560,-0.286872776605793,0.147893900441303,0.0532100072356319
3413,5,562570,-0.289719622429463,0.147681398848276,0.0505726221976051
3414,5,562582,-0.286001146562725,0.147927022232009,0.0539870580903222
3415,5,562610,-0.272784957555384,0.147997718397317,0.0661423727527048
3416,5,562667,-0.277398907828298,0.147623955064337,0.0610557154640771
3417,5,562683,-0.275844057875773,0.147862544995783,0.0629345416078941
3418,5,562774,-0.262961936509437,0.148310766946858,0.0770831928664537
3419,5,562846,-0.28288168950649,0.149894661801856,0.0599532434191052
3420,5,562873,-0.26270038689257,0.150770064676431,0.0823109621813291
3421,5,562888,-0.280936603778265,0.149359237391639,0.060802236310551
3422,5,563005,-0.263394412497903,0.149162937664234,0.0782909916326625
3423,5,563017,-0.251490942516403,0.149852356933635,0.0941817283910414
3424,5,563018,-0.245736603215164,0.150598967280981,0.103628472255508
3425,5,563074,-0.240324372884476,0.150987924682096,0.112351822720755
3426,5,563104,-0.244428458275991,0.15012294237671,0.104377040726001
3427,5,563148,-0.260395142470344,0.149141667477294,0.0816881342901405
3428,5,563174,-0.287578614299092,0.150046468064931,0.0560963131954346
3429,5,563257,-0.245035905838216,0.151293169502357,0.10620910977376
3430,5,563299,-0.244835394464189,0.149328518265946,0.10198426521918
3431,5,563318,-0.261543224455021,0.149568318218171,0.081220084952743
3432,5,563324,-0.26519605871376,0.149725562086132,0.0773878668966255
3433,5,563344,-0.256194591683792,0.150207481820758,0.0889613652893166
3434,5,563347,-0.267759506561597,0.150294604354684,0.0756799414912734
3435,5,563348,-0.265760220049133,0.150217063004617,0.0777281373174241
3436,5,563372,-0.257427348641077,0.15199040021314,0.0912029138345589
3437,5,563421,-0.194049598538092,0.269920820483292,0.472670110976129
3438,5,563427,0.0412517296676373,0.205757080104888,0.841214763277901
3439,5,563428,0.299087261376622,0.349761544268688,0.393066032426912
3440,5,563428,-0.451011674037389,0.198044215846964,0.0233642684689978
3441,5,563452,-0.247295848127395,0.1590043173401,0.120776040167679
3442,5,563474,-0.211587793568182,0.158460801487274,0.182648726514877
3443,5,563479,-0.280110644661961,0.156993876393347,0.0752477328696414
3444,5,563545,-0.293031252245011,0.158854058738075,0.0659250594294189
3445,5,563565,-0.322439248626635,0.162047705132603,0.0473863474740774
3446,5,563580,-0.249807863637956,0.162252604450345,0.124548132713084
3447,5,563607,-0.175659670413756,0.303384488877014,0.562958326582879
3448,5,563608,-0.150077008764613,0.16514024256417,0.364083551538414
3449,5,563642,-0.423801646122122,0.295581836670775,0.152517980882439
3450,5,563661,-0.475005638112087,0.29530518111012,0.108614293583971
3451,5,563665,-0.270568919658135,0.15445084302771,0.0806744140483422
3452,5,563700,-0.215089713975315,0.152253179449579,0.158621819603668
3453,5,563747,-0.265682839367466,0.148655449304788,0.0747566913295119
3454,5,563755,-0.294197734225723,0.147952420019763,0.0475324780451753
3455,5,563781,-0.280236791351048,0.148221121746585,0.0594875534834256
3456,5,563837,-0.259387695569565,0.149622752650448,0.0838602213323296
3457,5,563865,-0.452255501169144,0.227267426881681,0.0473652215692766
3458,5,563866,-0.269331877379104,0.150555334636609,0.0744845517641255
3459,5,563882,-0.245985707797395,0.150157474663505,0.102274122630677
3460,5,563899,-0.248724733256118,0.150299682748304,0.0988419504144769
3461,5,563908,-0.248724733256118,0.150299682748304,0.0988419504144769
3462,5,563929,-0.221795830428302,0.15026417623321,0.140824785761165
3463,5,563964,-0.28159179299793,0.14798406210223,0.0578732273407724
3464,5,563970,-0.278304958926375,0.14761912401271,0.0602116717909547
3465,5,564006,-0.289998180635082,0.147904975715674,0.0506993352514367
3466,5,564048,-0.270820826571964,0.148378806617912,0.0688159227533863
3467,5,564065,-0.263827182828395,0.148015398580978,0.0755383971606023
3468,5,564074,-0.277272821564921,0.147974090615752,0.0617848816894941
3469,5,564097,-0.262751736699609,0.148419900893734,0.0775357683844693
3470,5,564135,-0.251134974731003,0.148476861199425,0.091641446923142
3471,5,564147,-0.25819281815661,0.149056148492636,0.0841141416949474
3472,5,564195,-0.256071499978887,0.149054482911862,0.0866785510481655
3473,5,564197,-0.256071499978887,0.149054482911862,0.0866785510481655
3474,5,564206,-0.288381426348773,0.149747225122364,0.054933741510444
3475,5,564212,-0.293125669072755,0.149292864746134,0.0503812085287094
3476,5,564236,-0.281069168758054,0.148348604869373,0.0589553656735413
3477,5,564252,-0.298348281653391,0.149914211117241,0.0473479420928913
3478,5,564265,-0.286189065851469,0.149553758560015,0.0564772556921938
3479,5,564272,-0.301041447787993,0.149683980365082,0.0450662138079914
3480,5,564298,-0.250806383484956,0.149540223575561,0.0943918281862341
3481,5,564300,-0.280548962974276,0.149373447050215,0.061181788960322
3482,5,564304,-0.280548962974276,0.149373447050215,0.061181788960322
3483,5,564343,-0.297941446161669,0.154176850644685,0.0541018350840978
3484,5,564355,-0.204230369333218,0.163269175849287,0.211806198585744
3485,5,564360,-0.187890237191071,0.163996940323254,0.25269807186427
3486,5,564372,-0.467123069879039,0.29536880877648,0.114661391202961
3487,5,564393,-0.57440711747352,0.300193162279012,0.0564980025494965
3488,5,564395,0.433960466967079,0.292397653931717,0.138662848126927
3489,5,564397,-0.278551370417929,0.206665630360054,0.178575478015327
3490,5,564403,-0.514741021755784,0.295125826936889,0.0820049573889062
3491,5,564406,-0.479046679674141,0.2953427247127,0.105695547455224
3492,5,564431,-0.182320353858148,0.179253657348488,0.309798583401524
3493,5,564461,-0.21952347600379,0.160500727082468,0.172263165583503
3494,5,564462,-0.21952347600379,0.160500727082468,0.172263165583503
3495,5,564469,-0.267420832039717,0.155231306113196,0.0858140955102955
3496,5,564472,-0.206117157110151,0.161207253115585,0.2018832474578
3497,5,564485,-0.302341573316148,0.159054939032688,0.0581342961492385
3498,5,564486,-0.301604398802415,0.158748754449296,0.0582629033248383
3499,5,564496,-0.255534200998905,0.159015493098868,0.108953540261766
3500,5,564516,-0.278508493048187,0.154146266630966,0.0716478772364053
3501,5,564535,-0.29579656147387,0.149972863437694,0.0493516541189772
3502,5,564551,-0.256288133740414,0.151797354960712,0.0922258716317867
3503,5,564567,-0.27130984438628,0.152592157868687,0.076263529536916
3504,5,564574,-0.277513347030691,0.154075431810368,0.0725321466975666
3505,5,564590,-0.283598419639889,0.15110974154672,0.061374132317923
3506,5,564680,-0.205818970835104,0.150789443571089,0.173140343546866
3507,5,564696,-0.570485297991207,0.295022563271576,0.0539491276220941
3508,5,564701,-0.570485297991207,0.295022563271576,0.0539491276220941
3509,5,564705,-0.570485297991207,0.295022563271576,0.0539491276220941
3510,5,564717,-0.563803719120793,0.295199576801003,0.0569554152544406
3511,5,564723,-0.544848460143397,0.295478747335203,0.0660281001834676
3512,5,564730,-0.502983995837639,0.295510729224535,0.0896200919702679
3513,5,564732,-0.502983995837639,0.295510729224535,0.0896200919702679
3514,5,564809,-0.48574437601804,0.295986713772098,0.101666887481141
3515,5,564814,-0.480924623195955,0.295896202312713,0.104987827118448
3516,5,564841,-0.476973164658565,0.296027120335024,0.108019370235398
3517,5,564865,-0.533364825480874,0.29587683909976,0.0722946939428581
3518,5,564880,-0.572509380341744,0.295434006764557,0.0534376449546786
3519,5,564894,-0.539555538017726,0.295412358477943,0.0686271314822628
3520,5,564898,-0.590439682201831,0.295052021801571,0.0461427265876424
3521,5,564904,-0.610969733342007,0.295018139777885,0.0390891767266067
3522,5,564935,-0.55721005840434,0.29523504106941,0.0599342697766132
3523,5,564937,-0.55721005840434,0.29523504106941,0.0599342697766132
3524,5,564938,-0.55721005840434,0.29523504106941,0.0599342697766132
3525,5,564945,-0.55137150083725,0.295191082295181,0.0626119154826186
3526,5,564949,-0.55137150083725,0.295191082295181,0.0626119154826186
3527,5,564968,-0.142153079610603,0.174691385470773,0.416343407698137
3528,5,565000,-0.182427349213166,0.160096440984659,0.255273915648112
3529,5,565007,-0.196299955186213,0.15994368935284,0.220525201433516
3530,5,565013,-0.206677452295404,0.161110128876803,0.200392107228597
3531,5,565036,-0.249906900562259,0.152940328612644,0.10314703688649
3532,5,565093,-0.272523664436156,0.148195442698463,0.0667626747835831
3533,5,565120,-0.276156871337955,0.148601364134348,0.0639481835604553
3534,5,565122,-0.278412602813632,0.148818313424375,0.0621968899687951
3535,5,565125,-0.278412602813632,0.148818313424375,0.0621968899687951
3536,5,565208,-0.247667522990339,0.148943392619987,0.0972340793980422
3537,5,565243,-0.255684880818564,0.148478640344308,0.0859397999404188
3538,5,565254,-0.265366934725444,0.149020451461837,0.0758145469574397
3539,5,565289,-0.414279027806387,0.24918372452849,0.0972912801098777
3540,5,565293,-0.239392230704196,0.15109326731023,0.11399805759104
3541,5,565315,-0.267208153057643,0.150737656266822,0.077145730289636
3542,5,565361,-0.263720857858632,0.155018740417443,0.0897824272133299
3543,5,565365,-0.263720857858632,0.155018740417443,0.0897824272133299
3544,5,565371,-0.233570031277113,0.157080264650246,0.137921439681266
3545,5,565372,-0.227943354989027,0.157549980995068,0.148840253951595
3546,5,565388,-0.277390838420756,0.155962401408966,0.0761700176811852
3547,5,565423,-0.24200533515078,0.152301020901781,0.112957064305249
3548,5,565436,-0.227864788808771,0.152739155523317,0.136630075726336
3549,5,565441,-0.226692713795441,0.15183180027262,0.136316901887629
3550,5,565448,-0.203392772973697,0.151292598397477,0.1796930163896
3551,5,565475,-0.268807786366711,0.151178767195931,0.0762516016136985
3552,5,565507,-0.27293542941255,0.150492270187907,0.0705856453075911
3553,5,565512,-0.276668776206574,0.150699267718085,0.0672133983169022
3554,5,565539,-0.247853340840089,0.152681917105315,0.105411227457044
3555,5,565639,-0.282032253322874,0.147981685917777,0.0574805230114634
3556,5,565651,-0.280929301394032,0.147795380179615,0.0581426563474496
3557,5,565675,-0.29066717357416,0.1477067107422,0.0498657495147504
3558,5,565711,-0.262365223439267,0.153630406540259,0.088558441033388
3559,5,565722,-0.531499583693117,0.295088403967612,0.0725319480022775
3560,5,565729,-0.577564413557218,0.294880512957159,0.0509421448154991
3561,5,565731,-0.514087876401636,0.295119709510601,0.082385768452456
3562,5,565737,-0.528867465497402,0.295139206261619,0.0740012440617488
3563,5,565800,-0.656987707015879,0.265989663797968,0.0139844437875565
3564,5,565808,-0.366462295648676,0.232430856772538,0.115771612496029
3565,5,565834,-0.278392559289219,0.150908847551428,0.0659081402670313
3566,5,565880,-0.219765873773189,0.170107551839887,0.197228949935285
3567,5,565885,-0.208149197356599,0.17413180869893,0.232751069243763
3568,5,566202,-0.296626534382408,0.297088844656699,0.318748089446239
3569,5,566255,-0.433186640297068,0.246129394114278,0.0792746325852879
3570,5,566370,-0.327046118837678,0.228020312894384,0.152376200483436
3571,5,566373,-0.524203725044099,0.2952095485082,0.0766437481879108
3572,5,566376,-0.488968845562086,0.295436908780202,0.0987989942938103
3573,5,566378,-0.279206290049654,0.298846874213804,0.350798750973818
3574,5,566382,-0.481157741052957,0.295370379450574,0.104205499448646
3575,5,566388,-0.543997457378707,0.295023877781843,0.0660341658943415
3576,5,566400,-0.127376185694694,0.188782325933877,0.500292052761475
3577,5,566427,-0.21642820587951,0.171008835466657,0.206492219555616
3578,5,566434,-0.21642820587951,0.171008835466657,0.206492219555616
3579,5,566463,-0.101288420862516,0.183140660125982,0.580569980911107
3580,5,566466,-0.0972046011253975,0.183323054138955,0.596281238064665
3581,5,566472,-0.14644511517543,0.183325258504637,0.424928023483635
3582,5,566501,-0.119086390755836,0.165090714252337,0.471178373220683
3583,5,566502,-0.166040359129468,0.164020887717244,0.312082125057891
3584,5,566512,-0.194015221693845,0.162658949394223,0.233759359161095
3585,5,566542,-0.280368027248137,0.150226987012628,0.0628289813682115
3586,5,566565,-0.227782009542676,0.149615455194109,0.12879171430497
3587,5,566568,-0.227782009542676,0.149615455194109,0.12879171430497
3588,5,566580,-0.231059579740914,0.149390689653059,0.12283646063702
3589,5,566740,-0.583051127275176,0.295018588331134,0.0488966653037125
3590,5,566755,-0.493184685019712,0.228146143346021,0.0313125363393504
3591,6,12139,-0.588782132755516,0.705515480733036,0.404540173728259
3592,6,14922,-0.234258334855004,0.643432162263701,0.716019082739059
3593,6,14925,-0.559654190302787,0.611307858159004,0.360552582258874
3594,6,14958,-0.194270408626467,0.319207877458051,0.543179996556215
3595,6,14985,0.112322823696216,0.307912227329127,0.7154877703812
3596,6,14991,-0.0553925973598783,0.303904618477586,0.855475718890297
3597,6,15003,-0.022773278678919,0.302779523104157,0.940086999962476
3598,6,16905,0.141289969874666,0.148649850501275,0.342514408165571
3599,6,18881,0.213261675820359,0.149705164427715,0.155172341493677
3600,6,19636,0.179205034631698,0.153376707031737,0.243434740389717
3601,6,19887,0.159240921524121,0.157046001493695,0.311288552053628
3602,6,20485,1.65749713092766,1.61493280597331,0.305426255744204
3603,6,22804,0.24174504932362,0.148065649315881,0.103426212634574
3604,6,23172,0.210275340778247,0.149900546715625,0.161565609639286
3605,6,23564,0.187269619239737,0.148486943107119,0.208074766896049
3606,6,26594,0.170572809584951,0.148600590286162,0.251803289658804
3607,6,27541,0.140309291698276,0.184548020046719,0.447591092141047
3608,6,27549,-0.316183326192633,0.197182189628293,0.109716752216538
3609,6,27551,-0.204195125757188,0.230739983445159,0.37678183158638
3610,6,27553,-0.573990343923533,0.364302845203557,0.116017067989765
3611,6,27767,0.195820807123402,0.149090107601632,0.189888011182932
3612,6,28811,0.0966373482643747,0.148739262691181,0.516302278195378
3613,6,28916,0.109080642144324,0.14851021434974,0.463132133775206
3614,6,29838,0.0587844141208407,0.15662153750645,0.707642126355488
3615,6,30082,0.60377344802581,0.518979568889453,0.245458806269467
3616,6,30085,-0.00250539956125773,0.211876130761097,0.990572049318311
3617,6,30088,-0.402920370232312,0.279572485274727,0.150414139137034
3618,6,30322,-0.3520949109841,0.14703116817833,0.0171550109642359
3619,6,30997,0.411908313700396,0.26874803210621,0.12624713325862
3620,6,30997,-0.703808538413706,0.933894965405441,0.451575541140714
3621,6,32438,-0.454707988453062,0.148356699707392,0.00234457381578179
3622,6,35840,-0.329007060645009,0.148884201200778,0.027759010026486
3623,6,36181,-0.339053665634368,0.147722923534675,0.0223076280959146
3624,6,36236,-0.318391958500552,0.148275682153209,0.0324501880822874
3625,6,38641,-0.28302547618671,0.148909111539787,0.0581610277945989
3626,6,39419,-0.288288981060681,0.149600932384658,0.0547752915237122
3627,6,39566,-0.338385055540754,0.147613506419963,0.0224720071018375
3628,6,39609,-0.332807746361871,0.147682567788052,0.024838576852817
3629,6,40630,-0.285657163494156,0.147509009298716,0.0535993633215972
3630,6,41068,-0.264436346765679,0.148661745359537,0.0761365498998405
3631,6,41221,-0.295353361298245,0.148370105496177,0.0472897665321593
3632,6,41296,-0.283522398439227,0.147973619098861,0.0561682684680736
3633,6,41435,-0.3181579287604,0.147854542018702,0.0320884554778839
3634,6,41573,-0.307150879043425,0.147456991627127,0.0379717887870191
3635,6,41626,-0.311280453476877,0.148085964845241,0.0362591059131575
3636,6,42992,-0.292775029815344,0.147770292961218,0.0483349111415869
3637,6,45282,-0.248539121909236,0.147699284703323,0.0933101347632008
3638,6,45815,-0.228658474034577,0.14801519584098,0.123283116640817
3639,6,47290,-0.290977750987519,0.14778034925309,0.0497363053293689
3640,6,48282,-0.248905529150803,0.147646094343393,0.0927130826000332
3641,6,48919,-0.207104774071548,0.14969329252099,0.167377486489618
3642,6,48921,-0.200584123752225,0.151032717016954,0.18500843711377
3643,6,50414,-0.200841473182478,0.149160949625331,0.1790133302546
3644,6,50685,-0.244416373372476,0.148926244234304,0.10164845111359
3645,6,50825,-0.234071189072425,0.148758171145481,0.11649857514243
3646,6,51261,-0.305712800669111,0.153961478197284,0.0478460885683889
3647,6,51266,-0.291734402348306,0.153878630981405,0.0587932655976907
3648,6,51270,-0.278814034346678,0.154634859509429,0.0722333770908416
3649,6,51526,-0.259906420936312,0.148963538510126,0.0818959878889404
3650,6,51781,-0.255756952676563,0.148628358618861,0.0861667160617715
3651,6,52550,-0.269714255812855,0.14834528671485,0.0698883556785836
3652,6,53989,-0.236986082536444,0.147963990187463,0.110128147339507
3653,6,54487,-0.207020087458299,0.15938148108286,0.194827157662358
3654,6,54932,-0.215679364237587,0.15098123894554,0.154027118326578
3655,6,55876,-0.151242201596098,0.149208364536596,0.311453182179422
3656,6,56091,-0.149556208557033,0.149465691231327,0.317702917036937
3657,6,57460,-0.297010684524506,0.148197506574976,0.0458170747950487
3658,6,57967,-0.330418428462956,0.295872544276467,0.264856784539706
3659,6,58019,0.671495042460783,0.459366467973944,0.144689741043665
3660,6,62743,-0.235472512677385,0.1493434022441,0.115756012842993
3661,6,62990,-0.135217063781231,0.158983480506348,0.395618038428466
3662,6,64449,-0.214036800903706,0.148843628317353,0.15132060746351
3663,6,65043,-0.118538518262254,0.155913460417976,0.44759230254676
3664,6,65125,-0.13866439824593,0.152051976358414,0.362415328493375
3665,6,65133,-0.142249253355529,0.152229715201438,0.350716680436942
3666,6,65183,-0.121135170663006,0.148944931249244,0.416600984369565
3667,6,66460,-0.0446657926114744,0.149657426595078,0.76553261427928
3668,6,67184,-0.00865877983192787,0.149650445178496,0.953892856215007
3669,6,71471,0.0179680678339513,0.150262569254712,0.904885628371766
3670,6,71997,0.0773360400566214,0.150894205085415,0.608608856662287
3671,6,72514,0.0176579972018138,0.150981832208032,0.906962660448928
3672,6,73357,-0.020200582566633,0.183254205028315,0.912287572137485
3673,6,73433,0.0883538728401236,0.150619534223929,0.55784529062407
3674,6,74406,0.0876994699215157,0.149535230640797,0.557927624287982
3675,6,74485,0.14090159511905,0.299611619565841,0.638444825347501
3676,6,74913,0.0752426374945155,0.149025874154334,0.613946603212384
3677,6,75397,-0.00987333215620045,0.150403081888298,0.947696977703546
3678,6,76427,-0.151479591623982,0.149207682341122,0.310693203811487
3679,6,76486,0.563313266727316,0.253384665408657,0.0268380894580872
3680,6,76487,0.209421249240088,0.171757394661123,0.22355005344763
3681,6,76526,-0.141458491564011,0.152399273482421,0.353933014789803
3682,6,78316,0.0174027503886394,0.15015498153615,0.90779881760071
3683,6,78381,0.00793263694356439,0.150131848637484,0.957891029858677
3684,6,78862,-0.0167790221409569,0.150191485748285,0.91111087387944
3685,6,78907,-0.00589067575601743,0.149971571556728,0.968690460019146
3686,6,79638,0.00291776205229488,0.150132362004019,0.984505390824555
3687,6,79955,-0.0316454281608518,0.150394568637066,0.833464383986928
3688,6,80725,-0.0336735654755137,0.149430101855338,0.821840050962163
3689,6,80860,-0.0185178125831693,0.149807426714084,0.901693809758888
3690,6,83761,-0.0701223049677286,0.14980624639279,0.640011495703198
3691,6,87978,-0.120433868713434,0.309481340154715,0.697401727186567
3692,6,88005,0.0763271152674152,0.154109314500886,0.62071131320775
3693,6,88006,0.0852066962835578,0.153622930046675,0.579486490393178
3694,6,88009,-0.00589424385383452,0.296720721278684,0.984162593325503
3695,6,88009,0.862174362803048,0.627249534522209,0.170148622671387
3696,6,88398,0.037067338030434,0.152157731513953,0.807673411747561
3697,6,88475,0.0239975558384637,0.151023646379541,0.873839059829683
3698,6,90318,-0.118589306994431,0.149307494185396,0.427576400624742
3699,6,91505,-0.07400016794298,0.149985314502596,0.622048967346479
3700,6,91959,-0.0683737449257316,0.151572177718489,0.652196665337891
3701,6,92208,-0.0780607610342909,0.149823997802014,0.602682018367961
3702,6,95448,-0.204614849296284,0.151557396838505,0.177854828533107
3703,6,95468,-0.205328858406685,0.151565972665234,0.176374427301773
3704,6,95926,0.0623197227126617,0.150221724436044,0.678502551071592
3705,6,97570,-0.0690478977115969,0.310078475182365,0.823914302729212
3706,6,98668,-0.128310071350294,0.201014553394569,0.523684257198833
3707,6,98707,-0.855444945081095,0.723220683633307,0.237673759448073
3708,6,98879,-0.198539627374432,0.151536327945388,0.190987379043323
