SNP,Chr,Pos,Effect,SE,ERV25_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1869,4,571075,0.0841943098474645,0.131292570568921,0.521761808018388
1870,4,572183,0.106680430042322,0.1319225706629,0.419255736169333
1871,4,573409,0.0366615339818781,0.132689597779042,0.782482831385432
1872,4,574801,0.020902627882748,0.131085000560137,0.873398786860914
1873,4,575378,-0.0145551369423809,0.131196986345741,0.911726109517343
1874,4,575468,0.00404479125298174,0.131478008535123,0.97547512573356
1875,4,576298,0.086135726756285,0.140701771996068,0.540808483671092
1876,4,576324,0.174625379802869,0.156064218531424,0.263929611007277
1877,4,576408,0.110387643185066,0.138487752044006,0.425932714637676
1878,4,576758,-0.0157782007597547,0.13243908531875,0.905235750247355
1879,4,577415,-0.0302671811164514,0.131721540625377,0.818394602699075
1880,4,577658,0.0182459926909304,0.130601322031937,0.888970724631029
1881,4,577740,0.00280392684207031,0.130189018797181,0.982829175751531
1882,4,578506,0.0281032983879772,0.133533955408908,0.833431602050766
1883,4,578512,0.0281032983879772,0.133533955408908,0.833431602050766
1884,4,579070,-0.00320030863986287,0.130835770999651,0.980499110321375
1885,4,579494,0.00596304190130525,0.131221702345098,0.963780303426249
1886,4,579699,0.00554251444804343,0.131813586233372,0.966484104837986
1887,4,579809,0.0195862965876574,0.130715560284507,0.880977166216448
1888,4,579869,-0.0191952595773668,0.13083189288865,0.883439173101426
1889,4,580657,-0.0146805795297329,0.132775880453168,0.912022857450617
1890,4,582525,0.0253146132181943,0.130597982529172,0.846415653071911
1891,4,584486,0.0355685363551548,0.132538967895835,0.788576783048832
1892,4,584912,0.0362769102110454,0.132546265425247,0.784481061438474
1893,4,588662,0.13570547141199,0.130224097406271,0.298082256017511
1894,4,589651,0.187822697608309,0.152255180880071,0.218171007136299
1895,4,590025,0.136561807701723,0.130870705480406,0.297437126505237
1896,4,590826,0.157327952610256,0.131852207188972,0.233586755243508
1897,4,590885,0.126346022081498,0.130476772407528,0.333537021524648
1898,4,590984,0.186577103329741,0.131439315902558,0.156637972262031
1899,4,591356,0.15557309843813,0.131553581598891,0.237770157015047
1900,4,591435,0.201782069446895,0.132187535839552,0.127785004167328
1901,4,591697,0.0161464213744507,0.136930866532479,0.90620081094738
1902,4,591983,0.109881267288415,0.130743933684925,0.401235603941559
1903,4,592527,-0.265583948038373,0.223568149881117,0.235658528445009
1904,4,592539,-0.114489209779437,0.226859734949626,0.614105807465648
1905,4,592839,0.187084929680325,0.130955031598386,0.153997805574
1906,4,592980,0.0615290061861113,0.178832396756315,0.731006308696967
1907,4,592981,-0.145713687932639,0.189576252379045,0.442627871846818
1908,4,593354,-0.389181341465221,0.275873554208153,0.159206749923514
1909,4,593354,0.106296880921228,0.195867904002921,0.587681058084232
1910,4,593358,0.0578902738054223,0.153250381827576,0.70584362994423
1911,4,593359,0.0578902738054223,0.153250381827576,0.70584362994423
1912,4,593362,0.0570796849696062,0.156092949942405,0.714824740811496
1913,4,593676,0.0585842246088508,0.132061076658617,0.657593011088269
1914,4,594369,0.150280790170053,0.131856608850645,0.255172013375701
1915,4,597710,0.259104725903906,0.131376047260022,0.0493627366502364
1916,4,598800,0.300725860043617,0.13308426256668,0.024451170289261
1917,4,600513,0.263451030538134,0.134136482996774,0.0503083967680081
1918,4,604043,0.256368528243131,0.130879335452008,0.0509213005826638
1919,4,605641,0.29753356697303,0.132827840669101,0.0257131758132673
1920,4,605918,0.341969516185046,0.129682376958262,0.00873453659187026
1921,4,607042,-0.316906216678702,0.210655173006325,0.133376758714945
1922,4,608349,0.239684413643587,0.131363656900461,0.068908501655764
1923,4,608355,0.251912451249179,0.131697350533865,0.0565808484915254
1924,4,609905,0.270125046425638,0.132544359354861,0.0422952648979384
1925,4,610797,0.252316908653524,0.131223336003446,0.0553088199859419
1926,4,611309,0.267059225453658,0.131101821647529,0.0423919596392083
1927,4,613791,0.210421021388813,0.131934864201584,0.111632697700843
1928,4,614738,0.171146462191346,0.130944761439515,0.192059170535537
1929,4,618428,0.225286019160313,0.131429163645572,0.0873835596942096
1930,4,619541,0.256616729784388,0.130901098888231,0.0507368197982282
1931,4,620206,0.279942037396491,0.130706060762892,0.0328961362141795
1932,4,620786,0.242774242057533,0.13027206857365,0.0632088641401834
1933,4,621613,0.158194612960562,0.129886782292424,0.224059333360366
1934,4,621879,-0.196816841172202,0.190169979438156,0.301399705172687
1935,4,621945,0.192756817235715,0.132748564616466,0.147377449274369
1936,4,621999,0.186024192185803,0.133391211804551,0.164020703233744
1937,4,622259,0.189842404699668,0.129897633412082,0.144774161077693
1938,4,622563,0.214475783167319,0.129609976121061,0.098858258633014
1939,4,623642,0.179606635028932,0.13174597718328,0.173663191371567
1940,4,624555,0.237617046257491,0.130428184716381,0.0693279855884412
1941,4,628884,0.188209515265233,0.142937319238418,0.18878414365147
1942,4,629042,0.165925334562963,0.133290190288052,0.214015326758084
1943,4,629973,0.254535208949095,0.128650593018247,0.0486493166020892
1944,4,630817,0.205444977445041,0.13201312344751,0.120545520635131
1945,4,631409,0.216221394394728,0.128437089094426,0.0931660968619171
1946,4,636237,0.184674685688295,0.127899276186808,0.149651993074749
1947,4,636347,0.178269205491411,0.128730497992917,0.166980606366965
1948,4,636391,0.131327686539447,0.127988353709681,0.305551339910471
1949,4,636810,0.207590398977927,0.129257528202116,0.109163280585516
1950,4,636879,0.24715176914761,0.130271525852165,0.0586168007172029
1951,4,637598,0.162047220303429,0.131523714068182,0.218740716375322
1952,4,638340,0.253570293634374,0.127298873245051,0.0471488919865654
1953,4,639037,0.195411031295337,0.127371022898316,0.125879276774232
1954,4,641585,0.128722964554731,0.128488525150162,0.317114548578007
1955,4,641978,0.100514369752473,0.128927403056991,0.43613701374258
1956,4,642192,0.146333728434905,0.129445478953993,0.25904736185878
1957,4,643795,0.161556769904456,0.128991407886535,0.211230874270154
1958,4,644586,0.146550003121018,0.128283808938645,0.254066643683612
1959,4,645245,0.107350161372514,0.12847650687518,0.403966214002311
1960,4,645433,-0.12167052656913,0.531140797419231,0.818944090417216
1961,4,654608,-0.166982926871452,0.266666728585976,0.531597748159968
1962,4,657631,-0.017165012906269,0.13143458822502,0.896168206929022
1963,4,660338,0.0716961325741252,0.129568899896814,0.580378374512118
1964,4,663656,0.0467060319918694,0.128518128297475,0.716508855331641
1965,4,664068,0.0627725955345491,0.128524291688391,0.625562464418934
1966,4,664414,0.0705775472387209,0.128384189004992,0.582847360783578
1967,4,664456,0.0926236437386122,0.129012443413483,0.473266996572422
1968,4,665001,0.0505339249526971,0.129010316772572,0.695512900159656
1969,4,665217,0.00661584450546435,0.134925961423742,0.960920610918577
1970,4,667976,0.0579638855606115,0.153201823672544,0.705398152969409
1971,4,667986,0.00569906775528719,0.129377200793819,0.964889442359923
1972,4,667994,0.0513672387492659,0.130096758064866,0.693200370394032
1973,4,668101,0.0574602852867666,0.127949538788513,0.653645543840194
1974,4,668118,0.0311603788426942,0.128701367330249,0.808832571488261
1975,4,668204,-0.0285517689713248,0.145821863145539,0.844880185324351
1976,4,668207,-0.00710921528972674,0.146548954626891,0.961336547149795
1977,4,668225,0.0255754749914793,0.139611656073241,0.854754023433899
1978,4,668232,0.0244108859578184,0.139667251436154,0.861353584030702
1979,4,668243,-0.0597305934774744,0.142394372547279,0.675125649886016
1980,4,668687,-0.180494408368727,0.327003159351938,0.581321371599412
1981,4,668780,-0.0157118860075867,0.143990955108506,0.913171554740175
1982,4,671424,0.0214163387273543,0.128537114239236,0.86776760587592
1983,4,671820,-0.0787300502197691,0.131809044354616,0.550687467285748
1984,4,672752,-0.011517412000949,0.128116893422325,0.928419506247442
1985,4,672865,-0.0636449393105678,0.128229649533359,0.619966570297826
1986,4,673119,-0.0189771575342431,0.127927689743475,0.882156904744587
1987,4,674432,0.00611443412081084,0.128105812648218,0.961958766956075
1988,4,675810,-0.00860227209646414,0.128291842716022,0.946577972708476
1989,4,675982,-7.40012361752336e-05,0.129748852299002,0.999545255019581
1990,4,677658,-0.0925614622691782,0.128361952604664,0.471326923198807
1991,4,678135,-0.113186667490106,0.138344387715111,0.413822608322289
1992,4,679438,-0.0500000446987236,0.128070492132292,0.696468627353873
1993,4,679624,-0.0477514892860733,0.128631609311682,0.710691377846078
1994,4,680423,-0.0455361386718229,0.127940955793015,0.722116631322698
1995,4,680477,-0.0557771467564827,0.1281446980807,0.66363470517616
1996,4,680490,-0.0506332201600549,0.127790640964777,0.692182056830361
1997,4,681327,-0.0251793057599844,0.128200443196983,0.844405608359668
1998,4,681488,-0.0405132591862799,0.127927604271459,0.751666829172928
1999,4,681972,0.186847424292697,0.278636077872695,0.502927426961366
2000,4,682178,-0.0871729881995004,0.128010038766231,0.496327082015258
2001,4,687169,-0.0815241650323766,0.12913007046702,0.528230943725021
2002,4,687895,-0.115521204217916,0.128891780554225,0.370721984619681
2003,4,688005,-0.2451826038477,0.152754399094372,0.109371030175122
2004,4,688062,-0.263392429653499,0.202695845078954,0.194638699005863
2005,4,689337,-0.128643496679102,0.128093549406865,0.315925166870034
2006,4,692323,-0.00559036619004133,0.129172540866859,0.965504169718728
2007,4,693387,0.0278359974115458,0.132426757821639,0.833633482389271
2008,4,694335,0.0290000003595995,0.127922365409959,0.820788246933341
2009,4,694920,-0.0191248897635254,0.128321128855485,0.881607738681631
2010,4,695803,0.0187917117229329,0.128636444512471,0.883938551813731
2011,4,696549,0.058406640904488,0.128238742202655,0.649063833308809
2012,4,696696,0.0357676089762,0.127833007452254,0.779795229858403
2013,4,697690,0.0566569651437904,0.128442475698412,0.659405070385565
2014,4,698189,0.111948911653491,0.128536097723106,0.384371682994013
2015,4,698339,0.132369739425959,0.129220016767853,0.306359703597292
2016,4,700036,0.111383165031103,0.12881220459023,0.387793874456795
2017,4,700250,0.198508786814372,0.127518894288899,0.120437558273424
2018,4,700621,0.150488568588893,0.128989787369448,0.244131044660608
2019,4,700855,0.124189271717937,0.13011586359347,0.340508316463943
2020,4,703521,0.16891086779352,0.12881603549587,0.190623388571559
2021,4,705139,0.131268353858391,0.130236981446641,0.314183638600403
2022,4,706032,0.0654995660665088,0.128851936036248,0.611538030122336
2023,4,707926,0.042824532798927,0.129204635618695,0.740503293086229
2024,4,708514,0.0833888583409039,0.129969268131398,0.521546437282411
2025,4,709553,0.0522448538366842,0.129430039652803,0.686712141392371
2026,4,710109,0.0408173417749481,0.129172239657104,0.752195641442916
2027,4,710130,0.0408173417749481,0.129172239657104,0.752195641442916
2028,4,710388,0.0233264158193938,0.128893108896132,0.856491148114404
2029,4,711314,0.0394797708046578,0.129207653484306,0.76012520209579
2030,4,712914,0.0150122733198929,0.128934735900295,0.907375500537615
2031,4,712924,0.0232239411913954,0.128785151968433,0.856996285215115
2032,4,713335,0.0440841708746567,0.129080101644775,0.732911077608453
2033,4,713520,0.0419217923334806,0.128412618011126,0.744268584478761
2034,4,713555,0.0606139174910354,0.128242948670124,0.636755617518649
2035,4,719215,-0.00035358436085841,0.128460534792888,0.997805400580071
2036,4,720543,0.00914755317105692,0.184048558705978,0.960388095008338
2037,4,721638,0.0684764226877592,0.130150819296573,0.599127353559532
2038,4,722056,0.0550114169574539,0.12935067113356,0.670885156455129
2039,4,724885,0.0683408699167881,0.127707051666525,0.592891519646204
2040,4,727323,0.0775233198508336,0.128402413576842,0.546395762157511
2041,4,730263,0.00596410011241811,0.128273992931284,0.962942006274904
2042,4,732758,0.0420642000492085,0.128670022928706,0.743925703095685
2043,4,732994,0.00790998311474093,0.128273694820141,0.950864600341129
2044,4,736459,0.05499733212601,0.127880058907165,0.66740740147305
2045,4,736615,-5.14341922611683e-05,0.128098138601426,0.99967985879072
2046,4,736769,0.00944716998263841,0.1286454928779,0.941501014356994
2047,4,736908,0.00977996653160368,0.128273329542857,0.939268822411352
2048,4,738776,0.0105971550818857,0.128455220358664,0.93429835612035
2049,4,741699,0.062362885488307,0.128597503307266,0.628015222319383
2050,4,741737,0.0280777022893746,0.1295536634592,0.828546750042823
2051,4,746264,-0.00353101968821032,0.131514133486118,0.978595362570564
2052,4,746943,0.0807009545164083,0.128004871509491,0.528806677394426
2053,4,747517,-0.185239939433277,0.184019573199646,0.31480129461006
2054,4,747520,-0.185239939433277,0.184019573199646,0.31480129461006
2055,4,747523,-0.201792794144983,0.191212131034206,0.291994027681988
2056,4,747526,-0.27407654421326,0.195492982673107,0.161801004004682
2057,4,747529,-0.054432349622604,0.247297198899088,0.825913468706626
2058,4,747544,0.203864951285958,0.236080037250602,0.388426063915783
2059,4,749708,-0.00221620266052827,0.129215346556961,0.986325655692138
2060,4,752433,-0.074114564922993,0.133072347969271,0.577914935670635
2061,4,755257,-0.0955811869259721,0.12838017344432,0.457059266092921
2062,4,756788,-0.116669743015081,0.130231503414378,0.370935782814271
2063,4,756811,-0.0982273819527333,0.130434894756553,0.451906216192641
2064,4,757471,0.157243387439647,0.310451348532957,0.612822388352664
2065,4,757961,-0.0409813598597388,0.404957788436434,0.919449873723936
2066,4,758027,-0.00456394804834392,0.396067633277011,0.990812566924419
2067,4,759686,-0.310187968526786,0.323063982176507,0.337639889461784
2068,4,760553,-0.14173295752087,0.130599889202365,0.278553467110566
2069,4,760734,-0.131385228722994,0.129753203635699,0.311955352320209
2070,4,762727,-0.120877887493996,0.128356524172517,0.346972127545304
2071,4,764905,-0.0809808843490041,0.128201951615864,0.528013629516573
2072,4,765852,-0.0134794130960548,0.1287100534463,0.916651944717468
2073,4,767117,0.0550925434248864,0.12825914497358,0.667791726067992
2074,4,769065,0.0385762101969233,0.128118092795257,0.763516395973565
2075,4,769779,0.0535094176373122,0.129159111137753,0.678912855126987
2076,4,769848,0.0601879591391729,0.12806616590126,0.638662732774083
2077,4,769943,0.0502408020577227,0.127718820259994,0.694283409750163
2078,4,778367,-0.0710977400330573,0.129511193933345,0.583373211136568
2079,4,778573,-0.0647600858766972,0.128108421409857,0.613516177770521
2080,4,781689,-0.0797541225924552,0.128084461380131,0.533904603459861
2081,4,782125,-0.054469364033866,0.128464542867231,0.671821814856955
2082,4,782960,-0.107284589415399,0.128707647639883,0.405096824586452
2083,4,783543,-0.0825534219381491,0.127743510400248,0.518541538546271
2084,4,784282,-0.10181017684399,0.128040168672458,0.427064931630312
2085,4,789241,-0.136219575149742,0.129621940154806,0.294023837836815
2086,4,794376,-0.066282743445139,0.127798497789937,0.604329511702237
2087,4,794951,-0.121025468247319,0.129622522590341,0.351109132107748
2088,4,795775,-0.118359343620661,0.127857204612654,0.35522648651338
2089,4,795937,-0.145339768419937,0.128614169844799,0.259224619248784
2090,4,797067,-0.105084549069136,0.128032674231555,0.412334892424722
2091,4,797405,-0.0863597711449508,0.12821029221292,0.501019735447273
2092,4,801680,0.0219744294340861,0.14501753090802,0.879644626747429
2093,4,802266,-0.181615319369311,0.135382636179625,0.180621713586463
2094,4,802519,-0.132822604606774,0.130123669320896,0.308076050605239
2095,4,802970,-0.182513918465558,0.256253132468285,0.476786192368273
2096,4,804961,-0.223714825327673,0.186901473713776,0.232122789536509
2097,4,808113,-0.158114489850873,0.12873258363884,0.220175221806169
2098,4,808557,-0.305120740194727,0.325101221920713,0.348608310772904
2099,4,808557,-0.0948338792155144,0.141310289886862,0.502593262063835
2100,4,811690,-0.18228764203348,0.128691743067117,0.157520572482146
2101,4,812053,-0.15384008383442,0.127484128045629,0.228340684805106
2102,4,814423,-0.168007895673782,0.128062151030284,0.190398067626979
2103,4,816667,-0.184614809535458,0.132093547061269,0.163108944162806
2104,4,816707,-0.185330222133889,0.12962903700773,0.153688472653466
2105,4,817314,-0.218095270133063,0.127472761048974,0.0879750101530552
2106,4,817489,-0.209958502830399,0.127767335948772,0.101213762485173
2107,4,817645,-0.21864111898749,0.129708468430338,0.0927498214094921
2108,4,817729,-0.16159164311784,0.12872759576238,0.21020051969615
2109,4,819048,-0.181956327441689,0.131575989856276,0.167569904197208
2110,4,820654,-0.23163845869706,0.128205811414399,0.0716494887059256
2111,4,821138,-0.165841798291256,0.130443973825062,0.204436173456927
2112,4,825050,-0.219216932569256,0.12841959727148,0.0886946383591391
2113,4,825273,-0.254502093306332,0.130000867666309,0.0510532831559667
2114,4,826151,-0.222063324619583,0.128843875381731,0.0856724950803873
2115,4,826324,-0.229777377317577,0.128952278463578,0.0756284782346309
2116,4,831797,-0.174897575493,0.138469141241886,0.207394138743714
2117,4,831877,-0.178695706160214,0.137415780600782,0.194311698087538
2118,4,831973,-0.170217974223814,0.131373223926525,0.195931517902428
2119,4,832289,-0.209951149334992,0.129079486983772,0.104730101983092
2120,4,834790,-0.220236121265082,0.128035306087098,0.0862870055270075
2121,4,835165,-0.232844877383473,0.128629097308734,0.0711144065785242
2122,4,835337,-0.182132532970047,0.12872451251173,0.157978825346443
2123,4,838720,-0.1236287451456,0.128660958879663,0.3372662967576
2124,4,839960,-0.0688450654508353,0.128411324967736,0.592206902051158
2125,4,842152,-0.00461270308973621,0.130216471298137,0.971762191383888
2126,4,842326,0.0223653874939552,0.129824352340373,0.863320684653667
2127,4,842566,-0.0205406329688739,0.129084380519698,0.873660899910476
2128,4,843045,-0.0148095870870045,0.128808195607616,0.908531140218225
2129,4,843203,-0.0106988146776298,0.129037094610675,0.933967946218352
2130,4,843659,-0.0332250177557981,0.128979757713645,0.79686673390997
2131,4,843707,-0.0643250039402149,0.129276028997505,0.619090792038055
2132,4,843818,-0.068337114246572,0.129187039446267,0.597153099854963
2133,4,843920,-0.0436233036532216,0.129341099692664,0.736111311333469
2134,4,843927,-0.0614516213167989,0.129788604080176,0.636167213445319
2135,4,844384,-0.0177176676702684,0.129497185633919,0.891251910746598
2136,4,844958,7.0963318705819e-05,0.130315563917453,0.999565819717973
2137,4,845665,-0.136658421637997,0.131661642959528,0.300003008127337
2138,4,845722,-0.146844429618985,0.131349814957944,0.264342411771058
2139,4,845828,-0.159131516631648,0.255337147235594,0.533541634953701
2140,4,846867,-0.0547532662350896,0.130785112068063,0.67572609943595
2141,4,847743,0.0340827696855138,0.12841918971658,0.790854358606935
2142,4,847796,-0.00541370809531067,0.129014271136539,0.966552645604116
2143,4,847822,0.0118788225447697,0.128827560110742,0.926585760250145
2144,4,848136,0.102240901220181,0.128898744199639,0.428201263133922
2145,4,849577,-0.000787230387436,0.129596803674043,0.995156744628412
2146,4,850450,0.0651067372484206,0.129559898071822,0.615613517828377
2147,4,851053,0.0835055279569079,0.129486026237531,0.519410931695563
2148,4,851208,0.0876236730120543,0.130127847431305,0.501155067244039
2149,4,851282,0.0408201647670456,0.129650891908269,0.753064018177429
2150,4,851750,0.0727144483747436,0.129677459334823,0.575335203102352
2151,4,852621,0.062354038495698,0.130690477212036,0.633577374915048
2152,4,855191,0.0734415583470771,0.130612927985234,0.57427941791123
2153,4,855322,0.0487312964409827,0.129614846632121,0.707165029868958
2154,4,855709,0.124249610999013,0.129099076754853,0.336489397235423
2155,4,856696,0.0691643330068512,0.129356440130094,0.593207593269791
2156,4,857609,0.0703782767979969,0.129329569843404,0.586662699877286
2157,4,857970,0.0692105257155619,0.128812453235045,0.591401097315435
2158,4,858371,0.0410420037823165,0.128552218019691,0.749715714941606
2159,4,861346,-0.0345071126354232,0.128777987527893,0.78888803100694
2160,4,861441,-0.0397175974779577,0.129545035487518,0.75933396541818
2161,4,861470,-0.01234613289245,0.128724734148636,0.923645591071003
2162,4,861549,-0.110435259131841,0.131704852160544,0.402314212350885
2163,4,861716,-0.0764474168420654,0.129718679904201,0.556015306644409
2164,4,861801,-0.068283643337738,0.132510497345396,0.606660757437985
2165,4,863802,-0.0882659077228501,0.133157020512742,0.507845860786126
2166,4,863847,-0.116736491933103,0.12977703319206,0.368991178644367
2167,4,863856,-0.110701349765442,0.130025974201668,0.395136174218976
2168,4,864546,-0.0241934535164992,0.129796069192366,0.85224138815423
2169,4,864960,-0.146893265002814,0.339273255143631,0.66530499947209
2170,4,864990,0.0926524519603577,0.273403804864603,0.734897850222002
2171,4,865297,0.0179498042371712,0.130012972380684,0.89027042158433
2172,4,866929,-0.00956800170461825,0.128809600693859,0.940829513119632
2173,4,867989,-0.0815479490992328,0.12956811743037,0.52950556107606
2174,4,870200,-0.0816479416033379,0.12910598623811,0.527528278043934
2175,4,870855,-0.063934882642617,0.131377323597023,0.626807807819988
2176,4,871120,-0.0649811777690441,0.129550651755281,0.616269355408413
2177,4,871373,-0.103505261734213,0.132236644452682,0.434311901033045
2178,4,871622,-0.456451399410647,0.355669554571998,0.200208509267654
2179,4,871818,0.851359366612427,0.852684854993148,0.318747292409887
2180,4,877779,-1.21043725019624,0.580201157281954,0.0376745397543809
2181,4,877783,0.0984136735234307,0.353788141563587,0.781043800241766
2182,4,877784,-0.0581895774302046,0.321710762514272,0.856569144265007
2183,4,877793,-0.29211274149171,0.2550763867679,0.252903337094485
2184,4,878026,-0.0663658370146099,0.255469202065024,0.795184780749385
2185,4,878087,0.0585810212319124,0.257503727746872,0.820169923245511
2186,4,878249,-0.0104203364659393,0.136854716564613,0.93934958220466
2187,4,884220,-0.481294573703205,0.734864613158214,0.512930869895163
2188,4,884423,-0.00594891754676419,0.136238416977568,0.965195735065192
2189,4,884500,0.00919792736251079,0.13081666012014,0.943985472809053
2190,4,884706,-0.0342183566463574,0.1298212448469,0.792256932820988
2191,4,886952,-0.158509784658087,0.150450493631718,0.292801479000383
2192,4,887046,-0.0681202760321865,0.133105266872206,0.609126763590854
2193,4,888476,-0.0561517843581474,0.130487226818244,0.667222576445439
2194,4,889739,-0.0223761543705295,0.130679930489621,0.864142051639453
2195,4,889957,-0.041292881113712,0.128837109396621,0.748775515116145
2196,4,891344,-0.0094487473759014,0.129320378540893,0.94179605863766
2197,4,891466,-0.0462430820648579,0.129441726579549,0.721117992388081
2198,4,892444,-0.0194189065451548,0.129302667219382,0.880706962993628
2199,4,892532,0.0516394518162908,0.2554547781472,0.839918147748349
2200,4,894785,-0.0349752827417461,0.131822805882605,0.790917503560784
2201,4,896181,-0.0302965751569928,0.130134569166733,0.816044196120773
2202,4,896785,-0.0381575951059551,0.129764484305764,0.768890469533803
2203,4,903873,-0.0108446295975916,0.130596158340133,0.933867260608699
2204,4,905250,0.00876179044609759,0.137114639908388,0.949085063858478
2205,4,906490,-0.00829548873804009,0.130648133665358,0.949408367675144
2206,4,908655,-0.0289747160444906,0.129962964873774,0.823706526340974
2207,4,909027,-0.069481790534395,0.129616348778297,0.592256560017778
2208,4,909524,0.0103031404049926,0.129734040185516,0.936745629172204
2209,4,910018,-0.0209891941874079,0.129401903851143,0.871239914363739
2210,4,911454,-0.14308778918727,0.134171507606365,0.286947138458533
2211,4,911766,-0.0767325463931524,0.129064772381787,0.552540263120888
2212,4,912340,-0.101281538380987,0.138515155392741,0.465145351422941
2213,4,912509,-0.116384138902325,0.128940298839263,0.367342906467348
2214,4,912557,-0.130113581127398,0.129039041054583,0.31398804741138
2215,4,913736,-0.200146148005913,0.129259192246204,0.122419791808729
2216,4,913917,-0.246317283410165,0.137453736964781,0.0739890648779563
2217,4,914816,-0.226535003821027,0.131446399029093,0.0856914748615712
2218,4,914902,-0.20924496535694,0.12841706463723,0.104116744206579
2219,4,914952,-0.180532460108553,0.129897915503565,0.165464669364564
2220,4,915199,-0.172344710979317,0.128942474029483,0.182213560108132
2221,4,915370,-0.243624282891818,0.131524579274672,0.0648159622474795
2222,4,915378,-0.236268756481297,0.131437863157185,0.0730996712875522
2223,4,915455,-0.207773510848285,0.131537503142478,0.115099565703077
2224,4,916142,-0.233687440041907,0.12931519140314,0.0715956058303897
2225,4,916254,-0.245551809847427,0.129521840820151,0.058798595625532
2226,4,916444,-0.234011205780451,0.129808884635125,0.0722823824138009
2227,4,917149,-0.245975702970536,0.131210875424388,0.0616651584051115
2228,4,917833,-0.201065057432752,0.131658125288157,0.127612881193453
2229,4,918606,-0.165995984819087,0.129533061619235,0.20086094291424
2230,4,923675,-0.193215960748833,0.128780548505511,0.134417488831195
2231,4,924091,-0.147040505625243,0.129531554097866,0.257073722126577
2232,4,924619,-0.163795671971882,0.131154890234527,0.21253944826125
2233,4,926173,-0.127225933346478,0.133597020278274,0.341590803844011
2234,4,926384,-0.126716423295402,0.129361492678274,0.327977716927392
2235,4,926385,-0.126716423295402,0.129361492678274,0.327977716927392
2236,4,926405,-0.143834497881865,0.129800432744133,0.268564297036668
2237,4,926695,-0.136832516248193,0.129316596178977,0.290724129745992
2238,4,926907,-0.17141539993424,0.130202188156076,0.188849541094386
2239,4,927194,-0.218460116396881,0.12914672404553,0.091611429781299
2240,4,927218,-0.205460950448768,0.12907476985114,0.112325179461585
2241,4,927223,-0.195922446644413,0.12924911232999,0.130451866345459
2242,4,927509,-0.249844989061299,0.12874366912554,0.0530979305366192
2243,4,927559,-0.190895827112442,0.130661708233617,0.144906904882303
2244,4,927577,-0.222870715304438,0.130145881873354,0.0876885417270951
2245,4,928575,-0.184525252276801,0.128922852515059,0.153233469882543
2246,4,929694,-0.218580150717184,0.128270747777668,0.0892511869628681
2247,4,930648,-0.14419337367204,0.129157030519188,0.265002136918758
2248,4,930822,-0.126685742395615,0.131136953050372,0.334677138148281
2249,4,930823,-0.139077001703491,0.130861032571975,0.288606460042517
2250,4,930964,0.0735635902787042,0.175981951040033,0.676188260666147
2251,4,932727,0.00600213760712617,0.128541771421384,0.962783466934695
2252,4,934187,0.00220568416272421,0.128157765370554,0.986278253681917
2253,4,934911,0.0376134564235228,0.128813555675977,0.770458759490684
2254,4,936493,-0.0109940270106059,0.129543184426165,0.932414713194336
2255,4,936521,-0.00738929395507495,0.129252168527037,0.954442445464962
2256,4,936663,0.00029778420084281,0.128439132492701,0.998151427932803
2257,4,937563,-0.043368628314982,0.128862970321389,0.736657329632973
2258,4,937735,-0.0399125718603323,0.140287805737745,0.776190282691003
2259,4,937744,-0.0399447980284945,0.14003739614624,0.775624658096809
2260,4,938323,-0.0169594852242529,0.128637165786407,0.895186196534679
2261,4,938510,-0.0280598126000408,0.128562102105182,0.827353578469306
2262,4,938617,0.00165229718209015,0.127879320605529,0.989698316288964
2263,4,941039,-0.0391371341194575,0.128025634042179,0.760015063919358
2264,4,941936,0.0175554821873581,0.128457137909569,0.8913741969431
2265,4,942067,0.00193902463133158,0.128542126964981,0.9879730968135
2266,4,942069,0.00193902463133158,0.128542126964981,0.9879730968135
2267,4,942533,0.0159181158290636,0.130502661706585,0.902987899083708
2268,4,944445,0.0125256501726892,0.129036628889002,0.922725496166561
2269,4,947317,-0.0114746789481821,0.128655265805909,0.928982012485586
2270,4,948413,-0.0188413442868023,0.129228112775214,0.884163194785892
2271,4,949523,-0.0376058385528207,0.128892818380784,0.77064109693567
2272,4,950108,-0.0495171754062762,0.128298099074695,0.699763175554992
2273,4,953287,-0.107839513769862,0.127802854599278,0.399354949768824
2274,4,956734,0.184031219217981,0.12814692670859,0.151860759465761
2275,4,957589,0.118988032386505,0.134728069871446,0.377744509715534
2276,4,959283,0.178383158489336,0.129235966583773,0.168370714977658
2277,4,960412,0.0453844443746062,0.130491608063638,0.728200772745087
2278,4,960833,0.0670226910240441,0.128958035168546,0.603581129559565
2279,4,961744,0.106812762503672,0.12926927224824,0.409202747703726
2280,4,962979,0.101370760557453,0.127807775883659,0.428223103426779
2281,4,964771,0.121338267432774,0.133946836258097,0.365623155255611
2282,4,964930,0.146327297936121,0.128220144497207,0.254552289291789
2283,4,965160,0.132961709043149,0.127719659355487,0.298567880679174
2284,4,969630,0.185255898923068,0.128448130146565,0.150115022644987
2285,4,971731,0.0281129406892351,0.258111637505175,0.913329608399739
2286,4,973283,0.149784066643975,0.127763821723283,0.241846660403442
2287,4,974042,0.139663077944513,0.1284315323974,0.277579209235756
2288,4,974632,0.141653136458979,0.128625821503431,0.271524853152191
2289,4,974689,0.133902649646333,0.129187368239089,0.300678642623908
