SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3093,5,243584,-0.0303779319724066,0.075228282897968,0.686596963816045
3094,5,243791,0.568235640851035,0.453085490876052,0.21061856039926
3095,5,245951,-0.0154636554217473,0.0749234185273737,0.836603070350475
3096,5,246143,-0.00703065383857744,0.0750365971969952,0.92540354222914
3097,5,246282,0.000161809118953499,0.0750339870567001,0.99828059921975
3098,5,246808,0.0254418927831073,0.0764372985538563,0.739447686793515
3099,5,249350,-0.0367214263523197,0.0779359048547953,0.637807035727319
3100,5,249522,-0.0308651750048039,0.150058983068478,0.837154017066344
3101,5,249753,0.0758928267632317,0.125031996753401,0.54424958416388
3102,5,249909,-0.021336965899996,0.0835940544999168,0.798682513119147
3103,5,249937,-0.424840713841001,0.344013834370877,0.217669573573944
3104,5,251602,-0.0204293606061424,0.0763536542331692,0.789192501578209
3105,5,251756,-0.0313588998620433,0.0755713445036387,0.678425060161438
3106,5,251866,-0.0224842185884815,0.0750658118831937,0.764714447418423
3107,5,253670,0.0283980052657837,0.0760826561419939,0.709184921845132
3108,5,253825,-0.0225305967959058,0.0829992696701257,0.786199505424094
3109,5,254385,0.026679919329466,0.0751608940450997,0.722823485653121
3110,5,258078,0.0676576136904538,0.079842269825634,0.397351427681796
3111,5,258177,0.0598853751086832,0.10344190057952,0.563007214590033
3112,5,259743,0.129772625456777,0.10925711681927,0.235721533236867
3113,5,260512,0.0558750205241497,0.0757618550569576,0.461303048925712
3114,5,260909,0.0680901571824102,0.0752156239306361,0.365941853561846
3115,5,261182,0.0691987246239167,0.0756272245642117,0.36081751433348
3116,5,261798,0.0508755560399619,0.0750028415017732,0.498016368240797
3117,5,262671,0.0508039281511756,0.0758470545653593,0.503409992010952
3118,5,264790,0.0312668002349201,0.0755617940891746,0.679278365599299
3119,5,265651,-0.0123003743477408,0.0749603797217552,0.869752887778028
3120,5,266244,-0.0026118805409836,0.0769313979927494,0.972935593272561
3121,5,266246,-0.248665060220343,0.453900871901532,0.58414799754822
3122,5,266246,-0.0322247055547808,0.079383484473756,0.685034731957311
3123,5,268009,0.0116742756647007,0.075055043111619,0.876482277018781
3124,5,268019,0.0116742756647007,0.075055043111619,0.876482277018781
3125,5,268219,0.0333634004192467,0.080241266102627,0.677817377834523
3126,5,268236,0.0383620476812779,0.07920762080385,0.628457230576291
3127,5,268374,0.00653190783078972,0.0910957447014426,0.942878267399267
3128,5,269900,0.017354237832108,0.0757658850104494,0.818962065147503
3129,5,271971,0.00720499285668469,0.0753574679207966,0.923883887049059
3130,5,272558,0.0385308009316649,0.0786255173399505,0.624399652791656
3131,5,272598,0.0216128086270335,0.0751797606387134,0.773912169985826
3132,5,272758,0.00664665924024235,0.0750745169037038,0.929502341048057
3133,5,273551,0.0181834520778138,0.0754769531305831,0.809761661736524
3134,5,274156,-0.00501676201973283,0.0802193122781023,0.950169730262372
3135,5,274156,0.127006581859636,0.301755993623273,0.674090324081328
3136,5,274280,0.00222461601903245,0.0758499755551071,0.976618645485466
3137,5,274601,0.00116546676933205,0.0753207659342836,0.987663263853546
3138,5,277836,-0.00183735102878768,0.0752873066978937,0.980543727794275
3139,5,279640,-0.012282211995421,0.0753508236514389,0.870611417710016
3140,5,279872,0.00961758350833147,0.0791989301165067,0.90341497746773
3141,5,283807,0.0259415456275102,0.0751616262638947,0.73019206703677
3142,5,284696,-0.000671600687532692,0.0762242296023189,0.992975022440177
3143,5,285154,0.0341777446968788,0.0786353003743032,0.66409211599044
3144,5,290040,-0.0267608400531172,0.171308312858789,0.875953256624256
3145,5,290044,0.165947634845559,0.1717018346479,0.334462092981552
3146,5,290243,0.0253450269925086,0.0758795840703532,0.738565510139265
3147,5,290932,0.0140580284742296,0.077885392980312,0.856866503758129
3148,5,293310,0.01057445558081,0.0752614206744563,0.888342718184904
3149,5,293706,0.0259495802126508,0.0750212749405604,0.729626715623915
3150,5,298831,0.019766218905374,0.0775896293477191,0.799061946077205
3151,5,302362,0.0336954160603109,0.0761988034275137,0.658612389099863
3152,5,304779,0.0988196935960889,0.0749241045227489,0.188047278521529
3153,5,308710,0.0252065622718943,0.0765000509649016,0.741975237711639
3154,5,309654,0.088525035721595,0.0749036605167145,0.238059992809679
3155,5,309985,0.0982346014844435,0.0751055983137495,0.19174031151295
3156,5,310175,0.084486022222804,0.0755990155377096,0.26451731249278
3157,5,312612,0.0906326483866839,0.0754623222107899,0.230544114743541
3158,5,313206,0.0846757550451918,0.0748417984697472,0.258656237167427
3159,5,313702,0.0801869169917387,0.0752662614477792,0.287433677506701
3160,5,314857,0.0836728148791278,0.0750066151500944,0.265378287637237
3161,5,315976,0.0721874027054097,0.0759101238452125,0.342275912476258
3162,5,317740,0.0827412964650315,0.0752728285313091,0.272421816598507
3163,5,318831,0.0273315648675501,0.0900757792536079,0.761742028963218
3164,5,320971,0.0700009016004003,0.0758184189817069,0.356496953794017
3165,5,321654,0.0806738819891895,0.0761137435418302,0.28990924261224
3166,5,324331,0.0583130984944774,0.0765121930299548,0.446484628927961
3167,5,328525,0.028156013957939,0.075322014816051,0.70877115997004
3168,5,335406,0.0332486751254454,0.0752284174649164,0.658781828156535
3169,5,335771,0.0215914773813402,0.0750251866422283,0.773676591819265
3170,5,336687,-0.0576484219537398,0.0749499624693301,0.442313383033223
3171,5,341045,0.0594653928768621,0.0757840051561549,0.433173665024492
3172,5,341262,0.0495454568115221,0.0752566941803081,0.510740584544918
3173,5,342707,0.0439350357174335,0.0749762842535694,0.558259549488985
3174,5,342848,0.0333544794166614,0.0756778416429738,0.659668847661354
3175,5,343502,0.0529277697450733,0.075502855546591,0.483762627903809
3176,5,343588,0.0276378384462378,0.075069219997705,0.712971085863844
3177,5,346773,0.0416012399481241,0.0766185458397093,0.587496104329524
3178,5,349449,-0.0469046397690831,0.0755920595462161,0.535331071159501
3179,5,350876,-0.0686943810881748,0.0755049232814207,0.363548760217926
3180,5,354177,-0.0796730728990783,0.0766658614758301,0.299411434078267
3181,5,357163,-0.052543611918877,0.0759337309540891,0.489413135224424
3182,5,360584,-0.0153461401202794,0.0757154831628088,0.839500623889171
3183,5,363025,-0.0188853467664808,0.0773426289172833,0.807235040180148
3184,5,365083,0.016690975110945,0.0755537849342178,0.825286229777626
3185,5,366361,0.0219957688162113,0.0756242111477955,0.771332131573693
3186,5,371014,0.0205208628446986,0.0752038091798018,0.78511271215864
3187,5,371457,0.0132841630595186,0.076608277984142,0.862433463920397
3188,5,372989,0.0129267828699148,0.0768509270940625,0.866517593794287
3189,5,374614,-0.0064655841398702,0.0756772752343507,0.931962994814232
3190,5,377631,-0.0154438678616964,0.0758230568556276,0.838718593013042
3191,5,378702,-0.00583619851486084,0.0776471239869941,0.94012752050666
3192,5,378741,-0.0259673560262994,0.0772406078221154,0.736928940501954
3193,5,379541,-0.0212028850435171,0.0758520436464416,0.780002200236105
3194,5,380460,-0.0175722960823032,0.0760956163396951,0.817507708987447
3195,5,382368,0.0231687560787255,0.0793560740615824,0.770489130791428
3196,5,382369,0.0366744439472956,0.0820464406764192,0.655151958453349
3197,5,382523,-0.0106567108473179,0.161091814217309,0.947293444787331
3198,5,382808,-0.0335899891887135,0.0761840831689317,0.659551238341058
3199,5,384156,-0.00372525794380019,0.0771402015485515,0.96151080640388
3200,5,387695,-0.0191350837386778,0.0759146938501425,0.801141113425296
3201,5,388185,-0.0191805544920578,0.0765651741972125,0.802336564603859
3202,5,390254,0.0326215127182204,0.0839893544193934,0.69795376507257
3203,5,391916,-0.0064855730797837,0.0757810668913359,0.931846411140125
3204,5,392497,-0.0254322876798093,0.0759639577581757,0.737979228291272
3205,5,393006,-0.0127546443694452,0.0759821801192758,0.866786694125234
3206,5,393290,0.00729720785687971,0.0758576135155278,0.923419402952932
3207,5,396254,0.0111042671672493,0.0807186254115739,0.890660600257423
3208,5,396266,-0.00240549321654737,0.0763488458891614,0.974883327799243
3209,5,398009,-0.000315435051566171,0.0759852108391002,0.996690121017254
3210,5,398644,-0.000129736677773162,0.0759398798870628,0.998637849347678
3211,5,401545,-0.0184429610028019,0.0753825744115082,0.806863288908854
3212,5,402468,0.0264234729035376,0.0753758462560583,0.726130389972168
3213,5,403529,0.0191442282543721,0.0765050290318459,0.802551267455139
3214,5,405417,-0.0135386243736889,0.0757425647528847,0.858240271914661
3215,5,406230,0.016760995428686,0.0761781964509427,0.825980016476662
3216,5,406826,0.00796420712888446,0.077541460936876,0.918252239026551
3217,5,407785,-0.0177741217769005,0.0755416318739916,0.814120797883387
3218,5,409900,-0.0166049008965353,0.0758223617487724,0.826778630126361
3219,5,412759,0.0659777942417352,0.077740464894251,0.396627244161171
3220,5,413363,-0.0105322151293521,0.114712163966663,0.926897676052297
3221,5,413385,0.0493333775388001,0.0769613047775488,0.521928645896999
3222,5,416981,-0.0177708390844796,0.077481517384638,0.818725180349348
3223,5,417297,0.0011576350223591,0.0757672344835339,0.987818359892904
3224,5,419108,-0.0124257995552538,0.075675167762092,0.869668332709241
3225,5,421695,-0.0302376678514836,0.0757465170302952,0.689990562503453
3226,5,422560,-0.023085954750133,0.0753454347699293,0.759479601455699
3227,5,424852,-0.0117252210686767,0.0752305669831022,0.876234718024205
3228,5,425327,-0.00223692030969463,0.0751119489011758,0.97625842126268
3229,5,427844,0.0202139220751285,0.0752576227389753,0.788397231043867
3230,5,430235,0.0272028409774231,0.076232162410188,0.721423268687902
3231,5,430620,-0.115008041040136,0.149735513792069,0.442956374454307
3232,5,430883,0.0180026545562202,0.0752270533458824,0.811003392021683
3233,5,431015,-0.0220832965081424,0.0808530142028578,0.784913835357447
3234,5,431369,0.0279017710653338,0.0754019036921221,0.711574099328832
3235,5,432378,0.0468077579382982,0.0772489183497337,0.544947892001531
3236,5,432587,0.0733078135785686,0.0754690673805715,0.33203295758248
3237,5,434634,0.0236517834537459,0.0751406182726411,0.75312457453185
3238,5,441308,-0.00816353950224769,0.0755770584277696,0.914044284844802
3239,5,441594,-0.0067213248122876,0.0751877097627336,0.928819544557853
3240,5,443367,0.121892069053958,0.198961371304838,0.540507619463075
3241,5,443369,-0.0561454507010697,0.109855083708695,0.609609987427475
3242,5,443371,-0.0021928837497871,0.150666626659949,0.98839578795629
3243,5,443373,0.020910901267758,0.150662561038122,0.88969290965391
3244,5,443378,0.218411902526529,0.210413586553822,0.299974792933072
3245,5,451448,-0.0275124029928322,0.0759545487921883,0.717402945565196
3246,5,456087,0.0139298509031615,0.0754753091392528,0.853678817246072
3247,5,458086,0.0240064523617842,0.0754356984025832,0.750493136017092
3248,5,461234,0.0633852801531836,0.0749014338813647,0.397987021986453
3249,5,461877,0.0803083251856509,0.099988301221002,0.422412778103799
3250,5,463004,-0.0600988263787338,0.0755656004128698,0.426961875278215
3251,5,465043,0.0330969468575658,0.0762125490932008,0.664356531036395
3252,5,467724,0.106034317147825,0.0751252358175801,0.158997444172123
3253,5,468076,0.0860299521485606,0.075454589264813,0.254994591856084
3254,5,469078,0.0520054703377379,0.0758924803034202,0.493634673406213
3255,5,469404,0.0221195180360707,0.0762802267727359,0.772004024672307
3256,5,475322,0.0415673854207808,0.0751203698471562,0.58037834605714
3257,5,475607,0.02127739682045,0.0750537997998008,0.776963402258461
3258,5,475736,-0.00664023144636827,0.074993039089696,0.929494019518403
3259,5,478715,0.0473742388533956,0.0758741356403478,0.532781844803515
3260,5,478932,0.00736804687956139,0.0758472245731177,0.922667755046906
3261,5,479996,-0.0105052796712275,0.0756015933270139,0.889564317718562
3262,5,482003,0.0315382799347219,0.0752269301691701,0.675294367660833
3263,5,482536,0.013657614430875,0.075242144775067,0.856067159592195
3264,5,484494,0.0868235702617123,0.0769852105677015,0.260172276856174
3265,5,484954,0.0600554617901315,0.0752732681169416,0.425504049239303
3266,5,486157,0.0855300758521652,0.0750863589821923,0.255438264249346
3267,5,486882,0.128023529643747,0.0765602589212996,0.0953723354800527
3268,5,486891,0.12175681285355,0.0768175979661997,0.113859009107662
3269,5,486920,0.129048019873398,0.0784139681203907,0.10070992642325
3270,5,487404,0.115279585558849,0.0757592372231312,0.128990251496376
3271,5,487484,0.116595706507381,0.0773482119573667,0.132599198098974
3272,5,487817,0.0805249672467777,0.0799151161149668,0.314321716001427
3273,5,489636,0.0596522125605519,0.0752741764548631,0.428621358224055
3274,5,490549,0.134066371230734,0.0747117215265585,0.0735970566892488
3275,5,491806,0.00573410119434742,0.0749508451607185,0.939060817859481
3276,5,491888,0.0263573745658894,0.0751754724428851,0.726089065174474
3277,5,491992,0.0436503922066271,0.0876115902746619,0.618634863137911
3278,5,492146,0.042957749358329,0.0786176577246225,0.585126924342193
3279,5,499612,0.0448459676449158,0.0749393690041281,0.549936823633709
3280,5,502460,0.00607638483540907,0.0755342111052178,0.935928554904236
3281,5,504765,0.00094926854736227,0.0758482215573687,0.99002151043392
3282,5,504884,0.0310365596538301,0.0755168381146755,0.681330272708482
3283,5,509836,-0.00746136479349646,0.0763348616293358,0.922190114198862
3284,5,510020,-0.0980207309144947,0.0866920268847958,0.25895843891982
3285,5,511350,-0.0191263040705335,0.0757130453502756,0.80071222764454
3286,5,512696,0.0162005966633058,0.0762844383107915,0.831940243654738
3287,5,512931,-0.0193904554507223,0.0752385781256342,0.796773501034593
3288,5,514582,-0.0305074305158672,0.0752519681213848,0.685426341562146
3289,5,515315,-0.0272389857498687,0.0752817625871491,0.717697690709916
3290,5,515397,-0.0257769649839232,0.0752117178391229,0.732009053056379
3291,5,515950,-0.0432083224363608,0.0751890681171333,0.56588575542859
3292,5,516091,-0.0247952847893673,0.0751170397861863,0.741528758290665
3293,5,518207,-0.021023284637182,0.0752159074715434,0.780020360141685
3294,5,518275,-0.034838799520926,0.0749898198034826,0.642518389961396
3295,5,519067,-0.0181210576345382,0.0753953751521594,0.810200723988364
3296,5,522215,0.0373564629925377,0.0753250306021438,0.620247551223447
3297,5,522970,-0.171651801346812,0.155970977165143,0.271848204141801
3298,5,523232,0.0293504981788895,0.0763940114820695,0.701062332688338
3299,5,524247,0.0715082159463458,0.0758254542243711,0.346293415739123
3300,5,524532,0.044859560977157,0.075349349370635,0.551988125588325
3301,5,524625,0.0704754199045891,0.0752818037419247,0.349833500532532
3302,5,525863,0.0446095420828191,0.0754091491365837,0.55451941414357
3303,5,526004,0.0328063577199248,0.0753435966490001,0.663521311233279
3304,5,526007,0.0152883973250572,0.0753367102873193,0.839303358098025
3305,5,529382,0.0244372997853589,0.0755056387024376,0.746395692761717
3306,5,529437,0.0393445616263772,0.149911851755731,0.793126616129802
3307,5,532205,0.0128970765364689,0.0755866568106926,0.864615319381313
3308,5,532256,0.00957507122658974,0.0750606132171295,0.89856624589995
3309,5,533988,-0.0197055712394306,0.0751551175104527,0.793321224747248
3310,5,535074,0.0109325749589432,0.0752612757199986,0.88458722082003
3311,5,537503,0.00938633971606559,0.075285712645462,0.900850833902069
3312,5,538956,0.047801196212422,0.0755125424647344,0.52712831750746
3313,5,540169,0.034820881937111,0.075052471058639,0.642966789542082
3314,5,540498,0.0536880372381122,0.078264309252618,0.493173702659291
3315,5,540682,0.0493238469700005,0.0757875420363739,0.515587794789595
3316,5,541505,0.0474302842617327,0.159026615889175,0.765684978986938
3317,5,542346,0.0266710045701467,0.0752197616197322,0.723120155901324
3318,5,542361,0.0283257010562356,0.0754638923404483,0.707622378997515
3319,5,543103,0.041939177442773,0.0754459361124585,0.578642411241415
3320,5,545577,0.0576526313684275,0.0777572380543074,0.458917296889703
3321,5,545826,0.0566843144925016,0.0751155242806416,0.450975061219227
3322,5,546667,0.0557323305080922,0.0751746535967364,0.458961260333652
3323,5,547620,0.109531885567072,0.0749497017237824,0.144793838647448
3324,5,548182,0.142145738044506,0.0769587771790521,0.0655784135549006
3325,5,548310,0.108327218958858,0.0755750145111618,0.152636235858733
3326,5,548459,0.123685474321046,0.0760340389630697,0.104690593081941
3327,5,548843,0.0840274632198314,0.0749289906369616,0.262868027112012
3328,5,549055,0.088707782232666,0.0749267392451218,0.237238605631461
3329,5,549248,0.132836233681216,0.0750314553376187,0.0775223581834792
3330,5,549677,0.349169762409533,0.150263345217687,0.0207078704414222
3331,5,549802,0.18418273994337,0.152420318839608,0.227707275301081
3332,5,549802,-0.15642511884377,0.131315794768351,0.234370194808663
3333,5,550708,0.081184165736361,0.0761103459554027,0.286852562177758
3334,5,550744,0.0950841553897589,0.076957558478088,0.217451157667028
3335,5,551265,0.0720613667405977,0.0811377305962569,0.375072173376735
3336,5,551776,0.086812917296701,0.0750821882433253,0.248365527453527
3337,5,552218,0.108493525504111,0.0755615251740177,0.151936174460104
3338,5,553130,0.113499650985733,0.0762102413798125,0.137302159273547
3339,5,554104,0.145854937533004,0.076997639606566,0.0590052917442448
3340,5,554306,-0.100687169241349,0.127269995598777,0.429399093779794
3341,5,554307,0.0483466380380868,0.0873795719379097,0.580412000701147
3342,5,554308,0.0637448620986047,0.0990156050202099,0.520132242366731
3343,5,555454,0.107006334726437,0.0753507047861633,0.156458054631893
3344,5,555973,0.110149492142183,0.0752310366385032,0.144043024011728
3345,5,557406,0.0930410437196346,0.0750825260467625,0.216100737524029
3346,5,557772,0.100057385636171,0.0754868017016458,0.185864185188576
3347,5,558324,0.100468666075043,0.0749553211997874,0.180983632881788
3348,5,558514,0.106016019346798,0.0753909805265861,0.160539581311882
3349,5,558549,0.110851076308511,0.0751559389292826,0.141117931596349
3350,5,559378,0.117817999468275,0.0747312360709935,0.115793377449623
3351,5,560042,0.123426492451034,0.075131668953151,0.101314226613693
3352,5,561145,0.0852896661244281,0.0750680689482318,0.256658517681594
3353,5,561154,0.0943962991396848,0.0751530369465612,0.209926928547969
3354,5,561160,0.0943962991396848,0.0751530369465612,0.209926928547969
3355,5,561163,0.0943962991396848,0.0751530369465612,0.209926928547969
3356,5,561166,0.0943962991396848,0.0751530369465612,0.209926928547969
3357,5,561193,0.10382757429931,0.0764662160148323,0.175387204992816
3358,5,561211,0.0816724049545026,0.0777200102647765,0.294044381287931
3359,5,561220,0.086985972158324,0.0784342597659648,0.268172087080625
3360,5,561227,0.0872524790198252,0.0784497242263962,0.266805224013739
3361,5,561259,0.204482889047252,0.149630192834651,0.172624133235728
3362,5,561269,0.248672096212509,0.149701768050754,0.0975778748621043
3363,5,561292,0.194603417020224,0.0934413927114421,0.038004901900541
3364,5,561299,0.207705074192506,0.0930403288940808,0.0262139781261309
3365,5,561309,0.214917288414196,0.0937250012337265,0.0224317695451206
3366,5,561353,0.149190641991706,0.079741088719538,0.0621807705896387
3367,5,561355,0.149499625314286,0.0798502620739229,0.0619986405403044
3368,5,561373,0.137078231753206,0.0796557281821563,0.0861481977546831
3369,5,561379,0.137871065332787,0.0792200564893707,0.0826680293461957
3370,5,561430,0.100251964854566,0.0760577307940195,0.188323662776247
3371,5,561461,0.117711220500516,0.0768721033138844,0.126600655992175
3372,5,561500,0.169988035038242,0.0792400204645467,0.0326163323418342
3373,5,561502,0.169988035038242,0.0792400204645467,0.0326163323418342
3374,5,561510,0.158132096073743,0.081749009335011,0.053867616563136
3375,5,561524,0.230094236373748,0.149614842682573,0.124966350583663
3376,5,561529,0.204866630347031,0.14971869020628,0.172074779685412
3377,5,561538,0.168818233692548,0.149955129193886,0.261018521863436
3378,5,561541,0.183931811985646,0.149795674363038,0.220308381462833
3379,5,561545,0.17773211372679,0.149869010391408,0.236452953202028
3380,5,561555,0.184625930741076,0.149902345493238,0.218902925042851
3381,5,561569,0.141197362867814,0.150666129035829,0.349320073867078
3382,5,561578,0.145503385142709,0.150558530690179,0.334493661016948
3383,5,561590,0.229885175392983,0.15145123606177,0.129939078340156
3384,5,561678,0.251918456486379,0.14968639110653,0.0932640962319437
3385,5,561690,0.318470172481723,0.149326753474266,0.033638314433947
3386,5,561692,0.312148715941845,0.149431429623205,0.0374317076735217
3387,5,561717,0.264642331180717,0.149624183421729,0.0778052189134226
3388,5,561736,0.219506123617855,0.149659903640806,0.143348072045481
3389,5,561746,0.217537647245157,0.149620649357533,0.146854766716443
3390,5,561758,0.288259516953353,0.149281628674859,0.0542862570953657
3391,5,561759,0.30028449112714,0.149171728071198,0.0448721495455736
3392,5,561766,0.245321099415591,0.149456205099739,0.101599891112774
3393,5,561783,0.170982026714594,0.149839127241309,0.254600180541083
3394,5,561786,0.0948909967243938,0.080134449522956,0.237151455044848
3395,5,561824,0.108357903679609,0.0777521032541542,0.164305195762023
3396,5,561906,0.104156630293562,0.0749036226087823,0.165240386179451
3397,5,561915,0.105507515259107,0.0748022492381614,0.159276845236611
3398,5,562065,0.15461860010799,0.0749131595999039,0.0397507969323053
3399,5,562072,0.125696699852754,0.0750051048042358,0.0946546000572004
3400,5,562097,0.120910510031763,0.074799021687364,0.106885627478495
3401,5,562113,-0.244328810087332,0.149389803452291,0.102833082307539
3402,5,562116,0.122164405044967,0.0746949017262041,0.102833082304159
3403,5,562155,0.129793932578689,0.0750579542063773,0.0846386753133168
3404,5,562173,0.136449146632178,0.0750509798211353,0.0698984174781308
3405,5,562264,0.137777958609207,0.0748301018084201,0.0664296695607617
3406,5,562359,0.128390602237208,0.0751913118322299,0.0886048629522881
3407,5,562436,0.13764086144765,0.0751316482024165,0.0677944500815275
3408,5,562451,0.131919212206272,0.0750594822246792,0.0796944654457243
3409,5,562473,0.126633740496151,0.0751997514443477,0.0930724419133914
3410,5,562513,0.136085514981147,0.0751686816077969,0.0710836489209399
3411,5,562518,0.139656816692454,0.075019817681237,0.0634905631180789
3412,5,562560,0.121945940759627,0.0748935880300501,0.104362721106842
3413,5,562570,0.123424254510088,0.074787390085095,0.0997638383524265
3414,5,562582,0.123498473711648,0.0749006891708686,0.100072174685811
3415,5,562610,0.121802133243986,0.0749085577862817,0.104839692781974
3416,5,562667,0.124694676895432,0.0747185649676646,0.0960321409585045
3417,5,562683,0.131671053343926,0.0748010511826383,0.0792257475265611
3418,5,562774,0.125010365616187,0.0750263342524177,0.0965566877072628
3419,5,562846,0.141849281032574,0.0757947367911714,0.0621037307644663
3420,5,562873,0.126522478879137,0.0762614355754943,0.0979913840334049
3421,5,562888,0.131146918579864,0.0755735639980659,0.083550755903058
3422,5,563005,0.141711900718554,0.0753744074348638,0.0609168631828497
3423,5,563017,0.143949320610172,0.0756819141055366,0.0579809023843417
3424,5,563018,0.153218422978963,0.0759948867903956,0.0445395426771681
3425,5,563074,0.145935716652844,0.0762199288695079,0.0563431469898227
3426,5,563104,0.155484877159817,0.0757375787521446,0.0408148231503672
3427,5,563148,0.1117219241666,0.0754988253038295,0.139822877941675
3428,5,563174,0.144263052704233,0.075871380178352,0.0580615802137558
3429,5,563257,0.107160683828541,0.0765671140594316,0.162521654092408
3430,5,563299,0.102847677407824,0.0755912079289928,0.174515417982096
3431,5,563318,0.100028527172263,0.0757634565987413,0.187598952126515
3432,5,563324,0.110654724235268,0.0758101825927879,0.145281446721777
3433,5,563344,0.123763497898041,0.0759738854708102,0.104199381361472
3434,5,563347,0.129692429199563,0.0760187833012243,0.0888769108788257
3435,5,563348,0.126570945127461,0.07598942028007,0.0966724723192321
3436,5,563372,0.142480067951833,0.0767861454378565,0.0643519400793564
3437,5,563421,0.11117558107627,0.136446687334973,0.415741103665282
3438,5,563427,0.113251304439871,0.103864299095876,0.276290582759896
3439,5,563428,0.279364814964169,0.176400956557907,0.114159239119728
3440,5,563428,0.0515167745107813,0.100829041811537,0.609718129232915
3441,5,563452,0.139180133732532,0.0803285354899999,0.0840337317086124
3442,5,563474,0.195116260897486,0.0796474989853034,0.0147807977242292
3443,5,563479,0.131713447843981,0.0794262441533665,0.0981428986678159
3444,5,563545,0.113354308937853,0.0804787924900416,0.159863475377216
3445,5,563565,0.106402200823221,0.0821965128302764,0.196343886254679
3446,5,563580,0.0835925978228044,0.08219142696005,0.30982731498249
3447,5,563607,0.137357837053068,0.153293264888646,0.370838752226629
3448,5,563608,0.145425309047965,0.0832353059367604,0.0814793980330017
3449,5,563642,0.261524540276705,0.149236360769878,0.080570090544763
3450,5,563661,0.232945081115272,0.149342102210859,0.119701186528724
3451,5,563665,0.135708139452622,0.0780975278846176,0.0831401729772149
3452,5,563700,0.150665993849532,0.0767806273752982,0.0505137435153583
3453,5,563747,0.133022812005119,0.0751684974025895,0.0776467710517992
3454,5,563755,0.134222805106343,0.0748842349843666,0.0739244543762947
3455,5,563781,0.128558713146372,0.0750093458247693,0.0874244588782001
3456,5,563837,0.136557588476893,0.0756238672165833,0.0718095765355541
3457,5,563865,0.235455177587307,0.114870167645293,0.0411272455475559
3458,5,563866,0.110064404847985,0.0762420561675058,0.149733322152917
3459,5,563882,0.130072116609676,0.0758942833479407,0.087432439630367
3460,5,563899,0.153645790673019,0.0758478712480118,0.0435463807233935
3461,5,563908,0.153645790673019,0.0758478712480118,0.0435463807233935
3462,5,563929,0.161735479141827,0.0757216462648858,0.0333733833069285
3463,5,563964,0.142383268915707,0.0748224000778016,0.057860445616942
3464,5,563970,0.129875945423228,0.074693556686295,0.0829446329096022
3465,5,564006,0.120974336945607,0.0749123577803677,0.107230489648761
3466,5,564048,0.113496692733552,0.0751327404466254,0.131781015509388
3467,5,564065,0.109202448547806,0.0749492769193359,0.146000347102698
3468,5,564074,0.121770169267634,0.0749087050013061,0.104931220629781
3469,5,564097,0.0994412339040511,0.0751891433075871,0.186842010077864
3470,5,564135,0.0928650081571006,0.0752129632918246,0.217765582148508
3471,5,564147,0.0941235940819303,0.0755181326621429,0.213454765524691
3472,5,564195,0.102928992211303,0.0754795072223209,0.173541033393917
3473,5,564197,0.102928992211303,0.0754795072223209,0.173541033393917
3474,5,564206,0.109571690054044,0.0758868432940532,0.149658919147826
3475,5,564212,0.106503908449224,0.0756832480378001,0.160238401524104
3476,5,564236,0.0953708843430821,0.0752160797732167,0.205648355980258
3477,5,564252,0.113363420042235,0.0759831925110786,0.136604354476078
3478,5,564265,0.117728540146105,0.0757485677726106,0.121032414687747
3479,5,564272,0.119026827835712,0.0758501996748051,0.117488981433331
3480,5,564298,0.104560423400109,0.0757056318711265,0.168108181712439
3481,5,564300,0.106693746997515,0.0756886182264565,0.159526237653334
3482,5,564304,0.106693746997515,0.0756886182264565,0.159526237653334
3483,5,564343,0.151129982085186,0.0779509115366846,0.053324387768971
3484,5,564355,0.207119572682449,0.0819957937069263,0.0119744502756167
3485,5,564360,0.210695208176472,0.0823123624337193,0.010892080764008
3486,5,564372,0.201548484151317,0.149485577855802,0.178432660528105
3487,5,564393,0.205300508353133,0.152174404026627,0.178165304798599
3488,5,564395,-0.254257264214097,0.147681403624935,0.0860070626797004
3489,5,564397,0.253863756014384,0.103886032727478,0.0150275624164966
3490,5,564403,0.200078094258766,0.149481741232733,0.181601935698279
3491,5,564406,0.189380725677673,0.149544790691701,0.206211616303648
3492,5,564431,0.163636031479438,0.0903465846652814,0.0709592565162626
3493,5,564461,0.12067664837863,0.0811118442291448,0.137701416979859
3494,5,564462,0.12067664837863,0.0811118442291448,0.137701416979859
3495,5,564469,0.0882781310644605,0.0786757933549783,0.262604050667639
3496,5,564472,0.128554198421294,0.0814097250330485,0.11520846753247
3497,5,564485,0.116690477664205,0.0805915753606275,0.148525863769654
3498,5,564486,0.119566615023956,0.0804231241534318,0.137981561555077
3499,5,564496,0.132393680570211,0.0803853420875448,0.100450420895021
3500,5,564516,0.150223608532262,0.0778883504300199,0.0545690994378312
3501,5,564535,0.114094811026917,0.0760024528181049,0.134198005321841
3502,5,564551,0.137158566196891,0.0767131784826164,0.0746433002593372
3503,5,564567,0.146329460516789,0.077104694975678,0.058537770917465
3504,5,564574,0.12470048653552,0.0779775029767273,0.110674029503799
3505,5,564590,0.106076265347171,0.0765751976869284,0.166848864439939
3506,5,564680,0.0851391699270545,0.076307367155212,0.265292459579881
