SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1254,4,2230,0.201396645972589,0.223841581412553,0.368878115420316
1255,4,16673,-0.0304838495600919,0.277529191876918,0.912598560799742
1256,4,18219,0.20551410949513,0.193926967289423,0.289982909331171
1257,4,18231,-0.179042118212795,0.355909872797129,0.615239572253634
1258,4,20302,0.026209083268125,0.169954360210329,0.877530330217043
1259,4,21871,-0.0389768900944611,0.180068362550435,0.828757298195461
1260,4,22141,-0.0413399568333856,0.180049487813041,0.818533021555617
1261,4,26389,-0.132198798850563,0.364554821554222,0.717097734353285
1262,4,26950,0.024824202701283,0.188967790681156,0.895559533261689
1263,4,27059,0.141201077614324,0.193313441353133,0.465614584259277
1264,4,29835,0.0666841635641546,0.195882357885747,0.733735487020604
1265,4,32140,-0.0518675598745117,0.190883239228284,0.785993081015801
1266,4,34142,-0.1737576780434,0.222078281623211,0.434494457490424
1267,4,37106,0.0916383392946329,0.248118958029436,0.71210151528647
1268,4,38160,-0.0339944415602442,0.268852864121903,0.899453610707412
1269,4,38200,-0.0390141791249405,0.262345568425957,0.881865072184025
1270,4,39021,-0.00167081969204119,0.275133279811758,0.995158094925952
1271,4,43687,0.320288300863965,0.351748104793537,0.363147773937848
1272,4,43708,0.287636903297155,0.353840368322067,0.416823191420472
1273,4,43823,0.515027517752394,0.330048995742643,0.119547784018458
1274,4,43887,-0.215827999839521,0.338790804880066,0.524502667840426
1275,4,46065,-0.158872700933195,0.382312578868762,0.677986623640698
1276,4,48267,-0.307573203311634,0.545974634342962,0.573556240144901
1277,4,48617,0.907877766653954,0.545982181972963,0.0972332414867081
1278,4,48723,0.848619043483112,0.575090682518139,0.140935587161625
1279,4,49408,0.657991100839283,0.598074892832968,0.272002615842519
1280,4,49675,0.302249605518881,0.512680197732327,0.555870828306584
1281,4,51735,0.35759388553636,0.360006026935448,0.32124429539377
1282,4,51859,0.283477901934454,0.356903766254269,0.427571984074415
1283,4,52093,0.413418224610165,0.338697438961719,0.223047603162945
1284,4,52141,0.402638837039941,0.338734224272183,0.235373661917536
1285,4,53342,-0.0774649254634028,0.291138392816574,0.790336053508462
1286,4,55290,-0.149053837473119,0.276638723516847,0.590362254135361
1287,4,56089,-0.128703312439399,0.268048032616231,0.631417998228017
1288,4,56962,-0.340577514375198,0.259073435519623,0.189498377505195
1289,4,57719,-0.280842693733863,0.257928925174201,0.276968329765214
1290,4,60023,-0.299685776657006,0.238494846309667,0.209739801056559
1291,4,60460,-0.286353161926435,0.240173535717174,0.233953876026743
1292,4,61772,-0.256933032594894,0.21051394313154,0.223088678141592
1293,4,62324,-0.251480477401461,0.198510381693876,0.206048454038617
1294,4,65329,-0.109366646075554,0.189895656991041,0.565029338294914
1295,4,65934,0.0119620417011896,0.192192180987066,0.950406932928693
1296,4,66048,-0.0227044036616357,0.198798742812294,0.909137852378949
1297,4,66159,-0.0181128129642794,0.188923097108322,0.923675048357111
1298,4,66763,-0.000467987456617358,0.18991684878606,0.998035270507148
1299,4,68860,-0.0147799453599786,0.182225545976293,0.935402047613355
1300,4,68911,0.0284999706204871,0.183595288832018,0.876726687089559
1301,4,69269,0.00371974405869047,0.181554422023058,0.983665409696712
1302,4,70023,-0.0144278238200464,0.180051640553861,0.936178008934236
1303,4,70129,-0.0551754216460489,0.178666343338632,0.757641987579259
1304,4,70552,-0.0220857627674018,0.180099657890207,0.902469259620275
1305,4,71282,-0.00854309581516421,0.182174663567048,0.962623366495862
1306,4,72324,0.0247255842719936,0.183600932910179,0.892949344526757
1307,4,72434,0.0516092507763952,0.182154520759585,0.777092448800556
1308,4,72764,0.00969295587940788,0.179371070015845,0.956935005178191
1309,4,73313,0.0510232678642168,0.18143137199607,0.778701628368828
1310,4,74160,0.077667845618647,0.180726552811776,0.667637261112586
1311,4,76499,0.127256041491315,0.17413550752511,0.465393757848112
1312,4,77245,0.223529198005769,0.174858587707981,0.201968495783833
1313,4,77997,0.0841237921371447,0.172198141426502,0.625478507292735
1314,4,82080,0.139061739453096,0.167674371879271,0.407463478948663
1315,4,82454,0.11617141103501,0.169177246105507,0.492732325694143
1316,4,82701,0.189958595867392,0.175169299584871,0.278914893323505
1317,4,83418,0.249581718180066,0.292288644839777,0.393746211558569
1318,4,83420,0.257098563553233,0.289184645257267,0.374583582277169
1319,4,83425,0.134364587360289,0.187427951876462,0.473918121215138
1320,4,83947,0.0931707495002785,0.165185885719063,0.573087951877909
1321,4,84004,0.154722279108021,0.165131276432239,0.349416978584992
1322,4,84689,0.0905805130822523,0.164734873748797,0.582765636847298
1323,4,84692,0.0905805130822523,0.164734873748797,0.582765636847298
1324,4,84897,0.120623695662673,0.165211791130306,0.465803807443817
1325,4,85322,0.161075345495598,0.164453442205257,0.328024192587823
1326,4,85809,0.125551114110761,0.164798930952477,0.446661675693084
1327,4,86292,0.166578124568832,0.165950921184761,0.316172497719197
1328,4,86424,0.132758200284006,0.164442364925471,0.420023716959785
1329,4,86904,0.0582822781367809,0.163338209332394,0.721440043746101
1330,4,90193,0.0345520457712769,0.159613542129641,0.828743998529921
1331,4,90424,0.0262489427178421,0.157406215165217,0.867654961586547
1332,4,90554,0.0237540820670674,0.159169045963484,0.881450999957307
1333,4,92317,0.0158255672829475,0.160096182879576,0.921313181602898
1334,4,95478,0.195460062333504,0.158197284344128,0.21744889946667
1335,4,96178,0.202254100209511,0.157190215092185,0.199047684246438
1336,4,96325,0.215510673830499,0.157489066963805,0.172051960531311
1337,4,98110,0.191296314054174,0.157377059107581,0.22497685523046
1338,4,98128,0.164999183333093,0.157022739891013,0.294070188479697
1339,4,98837,0.197235605584002,0.157325094378121,0.210787335748756
1340,4,98990,0.207789227115703,0.158626519701983,0.19107219808756
1341,4,99543,0.227088869947684,0.157543632338014,0.150348391981533
1342,4,102509,0.17952761835299,0.15618450304435,0.251145122691396
1343,4,102705,0.169033248993331,0.155920244892424,0.279060021841935
1344,4,103444,0.148382293802756,0.156294861493322,0.343079881373792
1345,4,103991,0.0724384069072344,0.156131992294854,0.642965093430297
1346,4,105908,-0.096254059755488,0.156273594811493,0.53833570072259
1347,4,106371,0.0459086512735365,0.155521753912693,0.768021376134251
1348,4,107525,-0.109634524935831,0.155554897503233,0.481401721546623
1349,4,108510,-0.130184660472553,0.155966564329728,0.404453446305898
1350,4,108791,-0.118907701683337,0.155359848935789,0.44456291453203
1351,4,111205,-0.138233105537429,0.156017547375843,0.376215315334183
1352,4,112474,-0.117829078984561,0.154998865231132,0.447646548971471
1353,4,112969,-0.131864278690926,0.155229510012702,0.396190299524122
1354,4,114992,-0.0873821122335968,0.156670470327471,0.577372306094545
1355,4,115453,-0.0645793353913788,0.156073751133061,0.679290548975302
1356,4,115541,-0.0727428739221042,0.155789900868248,0.640838501075996
1357,4,116018,-0.0792774979961144,0.158720667261019,0.617753769980928
1358,4,116782,-0.103054516480672,0.155296220569115,0.507379732979388
1359,4,117170,-0.0647492103755224,0.156881520859158,0.680057338045185
1360,4,117432,-0.175359544985225,0.157946786262299,0.267649402687078
1361,4,121939,-0.0855916813862029,0.158449790600066,0.589412340210944
1362,4,121955,-0.1106705225961,0.157701286448118,0.483283089074957
1363,4,122050,-0.105833835410421,0.156168828262007,0.498413081411633
1364,4,122309,-0.0927415795898074,0.156645180504345,0.554196961634335
1365,4,122365,-0.138784510566686,0.156095704929193,0.3745554309181
1366,4,122560,-0.13032259800833,0.157589828768549,0.408810782454688
1367,4,122596,-0.145510108231191,0.156131456673834,0.351988088250054
1368,4,122617,-0.168400537967477,0.156750294618581,0.283411473957687
1369,4,123193,-0.136638617248474,0.154599146601768,0.377392139188285
1370,4,123439,-0.166405986160947,0.156035630149131,0.286943934058039
1371,4,123976,-0.138031435998814,0.155479605572756,0.37526444983788
1372,4,126981,-0.244211772983022,0.154675658299678,0.115262977901709
1373,4,127308,-0.23154652530966,0.155254595242674,0.13674987905333
1374,4,127323,-0.23597453518781,0.154700707908315,0.128064321753378
1375,4,132281,-0.120385049698593,0.157218727907494,0.444356398595993
1376,4,132892,-0.0615145600898368,0.15799616730292,0.697257864421189
1377,4,132952,-0.102038917560661,0.158011234670693,0.518847859003394
1378,4,135298,-0.0506632259087734,0.156131111607917,0.745758121684847
1379,4,135409,-0.0494913402025939,0.161208456482364,0.759022769679109
1380,4,135456,0.00976316400433452,0.249157974572143,0.968765335956072
1381,4,135462,-0.104255150859433,0.174517794904657,0.550630161158119
1382,4,135873,-0.149550222372297,0.156921210296789,0.341228273638277
1383,4,136069,-0.083185715784431,0.155758819172446,0.593631028711259
1384,4,136920,-0.10039475487717,0.15552889622064,0.519019016711512
1385,4,137351,-0.126554203284104,0.155007809563137,0.414800512382691
1386,4,137511,-0.158627690335168,0.15645329447703,0.311325833397531
1387,4,141606,-0.0387487969922212,0.156537754666667,0.804637015934415
1388,4,142711,-0.0182830147582564,0.155030119031838,0.90618859857295
1389,4,143484,0.000894888493097934,0.157558384463051,0.995471466852973
1390,4,145738,0.0723851763604034,0.156072859753411,0.643083399713569
1391,4,147035,0.00726468303112937,0.155032690867899,0.962652072134258
1392,4,147814,-0.153228907344648,0.154758075290994,0.322794153946132
1393,4,148075,-0.0823811264045619,0.15480375124392,0.594946549878806
1394,4,149162,0.263147585661736,0.401300691081738,0.512420702968748
1395,4,149204,0.0515776222546918,0.169099683115382,0.760535916959568
1396,4,149457,0.0195214053509705,0.154917660341674,0.899794567312767
1397,4,149464,0.0209598108637953,0.154870417463703,0.892421993520414
1398,4,149678,0.0532490121173771,0.154755193424446,0.730986890990411
1399,4,154434,0.0322306789785236,0.154474457120943,0.834843920709129
1400,4,156313,0.00436822815018273,0.156111422255557,0.977692736851806
1401,4,156362,0.0320969096874623,0.154823253812378,0.835884778945208
1402,4,156963,0.0505465825262053,0.154137171777261,0.743157141895731
1403,4,157969,-0.00139132155241328,0.176522683898398,0.993715728071354
1404,4,158123,-0.0956018646249056,0.154749044647547,0.537114449719485
1405,4,158426,-0.048473795904606,0.155188265076585,0.754955344975874
1406,4,158963,-0.0296493313237477,0.157294960868609,0.85059686313067
1407,4,160842,-0.178508640290628,0.15934247458945,0.263354860390601
1408,4,161760,-0.229142716883113,0.154610850326482,0.139216179372459
1409,4,163032,-0.215903403928393,0.154413042680472,0.162924856906858
1410,4,163327,-0.243123155493423,0.157074159318439,0.122560699454977
1411,4,164943,-0.103024948328216,0.174488166651969,0.555272903431278
1412,4,165032,-0.261525966583608,0.155542875932038,0.0935744789440011
1413,4,165290,-0.194766723721805,0.15418713483577,0.207356737292573
1414,4,165509,-0.233885938530455,0.155291058761527,0.13293237248245
1415,4,167204,-0.257516157774568,0.154518991773828,0.0964876509385594
1416,4,167436,-0.284448322925032,0.154732400039551,0.0668546679404815
1417,4,167687,-0.311432272251676,0.154158131618324,0.0441161708349057
1418,4,168238,-0.336757442964152,0.154497253980099,0.0299401653590512
1419,4,168256,-0.323533012891025,0.154132191736169,0.0365212598223325
1420,4,171883,-0.226159907070907,0.154320977724805,0.143670239915941
1421,4,172408,-0.179797599624368,0.154430990673062,0.245105510363463
1422,4,173416,-0.142920836248069,0.154347884548754,0.355096446812545
1423,4,173461,-0.171092415286843,0.155292852581265,0.271325158770288
1424,4,174097,-0.226312402294443,0.307824314611022,0.462705927053085
1425,4,174131,-0.222027696317468,0.314105837379574,0.48012210063993
1426,4,174272,-0.201857175059315,0.158105879775356,0.202539817341431
1427,4,174546,-0.163823794130284,0.154535346613512,0.289821338659768
1428,4,174974,-0.207941994294317,0.15723536957837,0.186861657908421
1429,4,175467,-0.232119843662465,0.155523602542344,0.136459830694221
1430,4,177157,-0.160963107946424,0.154973084985727,0.299677512302824
1431,4,177207,-0.142442851900919,0.155035578905445,0.358840503044836
1432,4,177280,-0.132691283197987,0.154872226764524,0.392148245706291
1433,4,177330,-0.155199833932209,0.155272861410983,0.318222829017638
1434,4,177633,-0.113233839990604,0.154829721404008,0.465054044915338
1435,4,177756,-0.131060863505163,0.154789874944121,0.397734999727775
1436,4,178032,-0.136660466599744,0.15510979341469,0.378886804934533
1437,4,178058,-0.157454522742608,0.155245266392832,0.311167316037001
1438,4,178267,-0.163734662398927,0.157365156429022,0.298830931917829
1439,4,178339,-0.168245444419913,0.154867008512895,0.278049268422317
1440,4,178489,-0.1656631832526,0.155474395504789,0.28736281055557
1441,4,178698,-0.186496052511532,0.155882775410439,0.232348689844839
1442,4,178705,-0.211712799758792,0.155124750956689,0.17318816216768
1443,4,178974,-0.187947883199608,0.154623724437728,0.224980976235936
1444,4,179020,-0.174498019881777,0.154668374033903,0.259998495373518
1445,4,179134,-0.18328183120093,0.154922675725629,0.237584055631351
1446,4,179240,-0.192420186760897,0.154968207449278,0.215180790590543
1447,4,179480,-0.181992021649174,0.155298928170768,0.242034746183424
1448,4,179651,-0.201814871629024,0.156496242825561,0.198039805820129
1449,4,179674,-0.222985505053117,0.156373871412779,0.154758771182185
1450,4,179696,-0.244149208734886,0.156784591223633,0.120312643973812
1451,4,179726,-0.190221272835566,0.156322895660701,0.224474815237575
1452,4,179806,-0.219257153612384,0.155993757786145,0.160737053627696
1453,4,179890,-0.181260051356311,0.155044815838847,0.243159565233095
1454,4,180004,-0.141767414378201,0.155291820273036,0.361913080445338
1455,4,180086,-0.207390872852021,0.154213963676872,0.179544999624153
1456,4,180121,-0.223232574463356,0.155016629654197,0.150737919034025
1457,4,182380,-0.129893713459714,0.156418936728237,0.406861553302831
1458,4,186093,-0.125649901213794,0.159682263250605,0.4318832902768
1459,4,188017,0.0517475748496526,0.171950985801916,0.763634565100475
1460,4,191790,-0.0331824530878722,0.158821231190624,0.834623722301431
1461,4,192266,-0.065194822562831,0.154742242632763,0.673783409355025
1462,4,192593,-0.0712195782746166,0.161473197766264,0.659438630028612
1463,4,192793,0.0239115167512743,0.159829331554308,0.881160469207789
1464,4,193794,-0.0446307197722148,0.154821822604148,0.773308104413204
1465,4,193943,-0.0775028967553294,0.154480155288374,0.616190395768665
1466,4,195122,-0.0569387251060903,0.155315115068673,0.714136067275168
1467,4,195463,-0.0535291465819119,0.155638231702073,0.731101339821833
1468,4,195795,-0.0870196750230177,0.154851895118916,0.574503844664575
1469,4,196790,0.00242197337435907,0.154437613212404,0.987496519553847
1470,4,198420,-0.0727520932017762,0.156166880800914,0.641602152485626
1471,4,199642,-0.185713738445727,0.154275066667969,0.229479977453091
1472,4,203027,-0.00592056094852635,0.156695887629684,0.969881445232426
1473,4,204037,0.0158267823844869,0.154695520890258,0.918569306824521
1474,4,205977,-0.066552146839227,0.154417759418016,0.666740408362405
1475,4,210685,0.243180362297499,0.338738310504898,0.473293544482417
1476,4,210795,-0.167584754421049,0.189727690717272,0.377680230561576
1477,4,210797,-0.169442069424434,0.191412862570425,0.376641765203199
1478,4,210813,-0.0735085845177497,0.182946668474837,0.688071911137251
1479,4,210833,-0.112207513664198,0.186999366790416,0.548863092466849
1480,4,211091,-0.0643526992000275,0.15551941680164,0.679277688849539
1481,4,211612,-0.0524277667513308,0.154447803152437,0.734470378046961
1482,4,212428,-0.0963357918485301,0.187577258742304,0.607867474598716
1483,4,212488,-0.279673232227214,0.763412474881214,0.71432625591693
1484,4,213169,-0.0811321387860801,0.154835122102712,0.60061395421961
1485,4,213950,-0.0516495948196638,0.154438792430373,0.73825064120273
1486,4,217566,-0.161668403436711,0.155970137477994,0.300662446113651
1487,4,218148,-0.140425153480624,0.314991908697897,0.656010983210431
1488,4,218294,-0.150021295087605,0.185755857722602,0.419849678751649
1489,4,219124,-0.101617822466999,0.15573660515958,0.514504640491719
1490,4,220385,-0.299879417833479,0.316325558888419,0.343773493696028
1491,4,220692,-0.175542013213778,0.154113306551496,0.255456698673612
1492,4,221261,-0.196661195011937,0.156194663704096,0.208834272159497
1493,4,221845,-0.139720408594714,0.16134639750231,0.387097270739852
1494,4,222510,-0.165263770556389,0.154783440058304,0.286381142848347
1495,4,223039,-0.224775324112409,0.155425834314074,0.149011135841922
1496,4,223328,-0.188931842321422,0.155321667622682,0.224648813572381
1497,4,223356,-0.195596073498117,0.154853981839708,0.207386868302813
1498,4,224819,-0.201125229147043,0.156634570014757,0.199969693397062
1499,4,224966,-0.168838585007687,0.153864532855186,0.273249616532149
1500,4,226825,-0.566246636852484,0.821703678461489,0.491204889720747
1501,4,226863,-0.301848802231037,0.187092245073913,0.107557950422645
1502,4,228580,-0.173187803606762,0.154320008353049,0.262512932547873
1503,4,232107,-0.253149108629846,0.157486098369836,0.108852399566303
1504,4,232302,-0.0321757230649236,0.219683876325849,0.88363891537402
1505,4,232306,-0.684300491096289,0.308612085640154,0.0272357295457871
1506,4,234153,-0.211330244108905,0.155189897941601,0.17414440741419
1507,4,234536,-0.225678613653763,0.155102674501386,0.146550379293648
1508,4,238194,-0.228778819319108,0.153759284582054,0.137669347216977
1509,4,242179,-0.259073103064074,0.156815072713903,0.0994047440900973
1510,4,243657,-0.261734065900378,0.154282429072931,0.0906802507528094
1511,4,248600,-0.26577612245607,0.154468207812922,0.0862019473453657
1512,4,248779,-0.245891460757308,0.155493894497334,0.114691831266624
1513,4,249022,-0.306890340581897,0.154921745062148,0.0483739915782977
1514,4,249864,-0.3101407030087,0.154018181324633,0.0448033733846145
1515,4,250515,-0.282408491989431,0.154851738400489,0.0690376125537699
1516,4,251239,-0.335170915101394,0.158939123493584,0.035665798569444
1517,4,251719,-0.331295618527031,0.153448577567123,0.0315234031657425
1518,4,256612,-0.380511794010896,0.258573769400004,0.142025439390632
1519,4,256620,-0.0671962544643534,0.353947804829817,0.849537423983744
1520,4,256620,-0.290552250644382,0.327064321022835,0.3749497720804
1521,4,256985,-0.287873099233886,0.155104337610761,0.0642872364536211
1522,4,257828,-0.211946089688285,0.153932366839048,0.169422533522549
1523,4,259994,-0.208985957514892,0.156424802709371,0.182404854883085
1524,4,263044,-0.22848652489073,0.154569066471031,0.140241569480066
1525,4,264432,-0.118638815626447,0.158081840256527,0.453459684343969
1526,4,265022,-0.0989525655251611,0.158056045390468,0.531680189517494
1527,4,267372,-0.0232910078933725,0.157174548801577,0.882280890085213
1528,4,267844,-0.0411207901129503,0.156503054181205,0.792898462891073
1529,4,268855,-0.0255122340686148,0.15713120509265,0.871113204337472
1530,4,270158,0.0667475614358777,0.170701348280885,0.6960186927837
1531,4,270194,0.0301382679359659,0.311237189211951,0.922913364965224
1532,4,271035,0.168054083957083,0.161382999875606,0.298431853336986
1533,4,271787,0.0849877112459564,0.15603471839869,0.586323175454135
1534,4,274059,0.10921504481859,0.156573068422827,0.485927805432936
1535,4,274409,0.0969522146966559,0.155736266252028,0.533988108500005
1536,4,274840,0.119453184816483,0.157454666944706,0.44856742275354
1537,4,274870,0.18375541848959,0.15857746469553,0.247331676277162
1538,4,274922,0.126740269180005,0.158217623442819,0.423641381337524
1539,4,274930,0.122942583456743,0.158198512085394,0.437595932841515
1540,4,275038,0.000815351344040205,0.162398633649162,0.995996930975582
1541,4,275108,-0.0135117375732498,0.168334013694265,0.936070053047385
1542,4,275111,-0.0179472455377807,0.167713095952186,0.914840573777051
1543,4,275180,0.118881013666667,0.155300212649217,0.444490349997031
1544,4,275191,0.127895024672098,0.15544801009228,0.411204967922855
1545,4,275289,0.145164967476215,0.15563006217508,0.351583190797245
1546,4,275562,0.142752812809236,0.155636382896141,0.359653557800485
1547,4,275637,0.12589386762467,0.156248081526053,0.420940595540411
1548,4,275645,0.12589386762467,0.156248081526053,0.420940595540411
1549,4,275715,0.10983844793557,0.156382496562196,0.482911033990812
1550,4,275721,0.111016634417834,0.155830013482618,0.47667448838285
1551,4,275859,0.143174352198903,0.155593959388039,0.358107416618094
1552,4,275865,0.156315482586322,0.155719901152048,0.316150715455456
1553,4,275877,0.156315482586322,0.155719901152048,0.316150715455456
1554,4,276015,0.137798772241143,0.155485185045354,0.376086082289658
1555,4,276066,0.178110340829694,0.155982580910106,0.254285984676217
1556,4,276194,0.17491157919649,0.156446186560271,0.264314339308703
1557,4,276201,0.14160502474784,0.156310133249798,0.365594264513514
1558,4,276375,0.118607279502861,0.155814169583412,0.447039946546731
1559,4,276645,0.152018172273153,0.15577718534755,0.329797508598363
1560,4,276806,0.162791130068362,0.157970464641921,0.303473275720873
1561,4,276820,0.157096164201138,0.15789507141846,0.320446828868131
1562,4,276934,0.13948381935674,0.155144841808753,0.36923596776012
1563,4,277129,0.156366163412342,0.155484161119503,0.31526193550281
1564,4,277137,0.147287200021618,0.155790060085942,0.345090637134297
1565,4,277249,0.149563165027361,0.156120606603789,0.338719629631716
1566,4,277276,0.146925960799593,0.155344239808724,0.344893026460896
1567,4,277639,0.162474338675664,0.155581589994622,0.297059778488695
1568,4,277649,0.160907831845674,0.155026531277048,0.300009649629258
1569,4,277971,0.149255445286138,0.155503957190437,0.337803938895404
1570,4,278164,0.127107665570538,0.156007777280598,0.415763541754069
1571,4,278914,0.139966058313533,0.156051034284012,0.37037027010765
1572,4,278971,0.173103276099789,0.156222820795649,0.268593024586072
1573,4,279037,0.127818576520997,0.155793533647574,0.41252143578154
1574,4,280703,0.0537081074933362,0.155638057045732,0.730237208774364
1575,4,280859,0.116539151459961,0.156342124508441,0.456519281031432
1576,4,280934,0.0526423759213177,0.156298310915357,0.736462492187046
1577,4,282594,0.0658940164581521,0.154881440797034,0.670769290726802
1578,4,282713,0.0725798770683458,0.155427028640133,0.640808890538121
1579,4,283570,0.0582668674317913,0.154683874427371,0.706635125688559
1580,4,283830,0.0828881038676186,0.155943612675562,0.595388553659655
1581,4,285234,-0.0535981893189948,0.156207748331762,0.731711533653502
1582,4,285372,-0.348581773723754,0.338245390040346,0.30345332407207
1583,4,285568,-0.0496631164066668,0.154508950551038,0.748078194562253
1584,4,287068,0.00651653279712693,0.154242722087314,0.966324438677392
1585,4,289558,-0.000699962041771363,0.160430582956078,0.996521288332238
1586,4,289573,0.0281001551953215,0.161784616078561,0.862209698291213
1587,4,289631,0.123432092386285,0.15813308790268,0.435585432176797
1588,4,289647,0.0618699939607961,0.156726551415665,0.693255505744593
1589,4,290003,0.0705933098915761,0.155299233201205,0.649702941208507
1590,4,290096,0.0510824645040649,0.154948968288767,0.741842723915449
1591,4,291044,0.0929911558195106,0.1550874886515,0.549154508949658
1592,4,291531,0.0753951529292046,0.1553623413562,0.627774596056223
1593,4,292625,0.0461785112101581,0.158010973027604,0.770268119832956
1594,4,292985,0.0763150871658276,0.155926743922432,0.624841917197032
1595,4,293190,0.109397335197303,0.154937361119929,0.480607475191952
1596,4,293625,0.0890518552023388,0.154767484584978,0.565393310243139
1597,4,294073,0.0876361977903541,0.154274665004688,0.570360070774102
1598,4,294288,0.0921819997583707,0.155532076653336,0.553769434921084
1599,4,294760,0.0582148045354093,0.156379980379839,0.709918888261802
1600,4,297290,0.0409993122754272,0.155743918853923,0.792512841479074
1601,4,297499,0.0474532860138186,0.157658607420897,0.763601155771226
1602,4,297638,0.0836118272050341,0.156898458612144,0.594435301237624
1603,4,297848,0.0305228290755145,0.154625648980234,0.843629529865825
1604,4,298091,0.0210450517496737,0.155410120817349,0.892359981703113
1605,4,299599,-0.117879685327865,0.156758090837667,0.452561360199228
1606,4,300038,-0.0235408956673293,0.336574148335241,0.944278892949007
1607,4,300148,-0.0433946490622355,0.156220506384818,0.781345253297074
1608,4,302333,0.181404358923966,0.260489175698072,0.486637379489141
1609,4,302334,0.127843189403704,0.251322045553162,0.611292385772052
1610,4,302346,0.172399554991806,0.323366086021782,0.594271815338417
1611,4,302347,-0.0971229644719225,0.33872725316152,0.774487963397788
1612,4,302611,-0.108636412385088,0.154610551564352,0.482739773807687
1613,4,303009,0.117592062273881,0.200003465831336,0.556941710495189
1614,4,303011,-0.0805146854012108,0.156249508498332,0.606669006459735
1615,4,304549,-0.121188464590274,0.154898933243554,0.434520946434734
1616,4,307387,-0.0793695671449163,0.15735055866915,0.614286332495355
1617,4,308154,0.00786139326705072,0.155784896432907,0.95978187252221
1618,4,311231,-0.0910605286487554,0.154021440187936,0.554751523916664
1619,4,311787,-0.142313029795877,0.154610430146525,0.357959960571694
1620,4,312488,-0.120006544349873,0.156627136411804,0.444073787204027
1621,4,312611,-0.10677713218358,0.155072226396255,0.491550034797396
1622,4,314015,-0.140481495424581,0.154788641959904,0.364724698904257
1623,4,314192,-0.173396810589478,0.174302001504209,0.320511673443302
1624,4,315072,-0.190660909594842,0.171673377083532,0.267495334035858
1625,4,320017,-0.126637423894512,0.156616171313854,0.419298732481116
1626,4,320510,-0.0766444506987683,0.155308473837584,0.621967504547321
1627,4,328073,0.0173210554919045,0.155151352308142,0.911172518261787
1628,4,331098,-0.145291181532567,0.161386899477424,0.368592318382635
1629,4,336922,-0.0932415299389691,0.154684386891646,0.547038336500333
1630,4,340555,-0.103466768119015,0.161335999141749,0.521735929553061
1631,4,351322,0.0395494087985137,0.154671248096312,0.798331571466895
1632,4,353020,-0.0649181104474862,0.154204406276288,0.674020486247204
1633,4,355411,-0.210482395882433,0.175886791286895,0.232229536321591
1634,4,355467,-0.378207589704404,0.339359393178234,0.265833631290899
1635,4,355569,-0.238695939808975,0.312388612962202,0.445318464531585
1636,4,356055,-0.0773081723993244,0.155062461731924,0.61839884397795
1637,4,356492,-0.0297910347427425,0.155025064305468,0.847720210276029
1638,4,356541,-0.0431032268428919,0.15474697171682,0.780760929647507
1639,4,356853,-0.0114823404964495,0.157782782403859,0.942027901815199
1640,4,356935,-0.0275193846292194,0.161645002818023,0.864914355605089
1641,4,357632,-0.0463317007025786,0.154979059030153,0.765150615425542
1642,4,357802,-0.0902574863169177,0.15519848545596,0.561233159517524
1643,4,362032,-0.12828790561235,0.154822324837068,0.407882909591935
1644,4,362199,-0.129214160966296,0.156218879659292,0.408719110953684
1645,4,362266,-0.0789586202243035,0.159186672064488,0.620194092138575
1646,4,363194,-0.107345198043642,0.154675658437615,0.488137475027123
1647,4,364690,-0.0731635740886379,0.158513567979113,0.644680942202107
1648,4,368078,0.0402159616020061,0.154111867434251,0.794280884888845
1649,4,368457,0.101957489712964,0.156412835887071,0.514923018401694
1650,4,369171,0.034164275433981,0.158598455869569,0.82956921917274
1651,4,369403,0.0180632299482302,0.155564119646182,0.907627926604127
1652,4,370869,-0.00448164204137136,0.269264710665371,0.986730024955999
1653,4,370874,0.0314609359723493,0.173007178813657,0.855806723886829
1654,4,370948,0.152388024971603,0.184505475236908,0.409403443467795
1655,4,370964,0.0874043815618828,0.603540063990624,0.884936019680385
1656,4,372110,0.031551828429901,0.155846482894528,0.839678024557966
1657,4,375648,0.132181662419037,0.159323799999,0.407302095163628
1658,4,375688,0.114546935708311,0.157531091095393,0.467623008521749
1659,4,376511,0.0613057084635247,0.155440783871034,0.693524557860599
1660,4,378801,0.0726020012010574,0.16468462451749,0.659588010923591
1661,4,380252,0.0687925866868697,0.155082470014695,0.657612877154713
1662,4,382176,0.0493523418779813,0.155144210411881,0.750592453152108
1663,4,383443,0.0555662763328293,0.157585001932512,0.724590190941128
1664,4,383482,0.233201712536667,0.198500547008748,0.240860014171189
1665,4,383485,0.242142002682299,0.199479099860852,0.225608289738599
1666,4,383639,0.232896566230336,0.308149656100642,0.450278876317084
1667,4,383641,0.221964329031263,0.308094875614302,0.471730005668597
1668,4,383644,0.232896566230336,0.308149656100642,0.450278876317084
1669,4,383646,0.232896566230336,0.308149656100642,0.450278876317084
1670,4,383666,0.286037222066831,0.307731895235147,0.35326448434401
1671,4,383669,0.286037222066831,0.307731895235147,0.35326448434401
1672,4,383671,0.311733165759968,0.307661186731133,0.311641781673242
1673,4,383673,0.247989176218148,0.30779636015651,0.420962646094384
1674,4,383681,0.345737688241947,0.307500111211672,0.261628632313456
1675,4,383923,-0.109628111316887,0.355989609034367,0.758299630142207
