PPI,DRUG,SNP,Chr,Pos,p-value_eQTL,p-value_rMVP,FDR,-log_pval,name,sgd_id,locus_id,snps_class_up,snps_class_down,description
ADE17:GIS2,Metformin,2403,4,1149030,0.0001261947918534,0.0001315595842409,0.0548417894412351,3.8808775076594975,YDR338C,SGDID:S000002746,YDR338C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; member of the multi-drug and toxin extrusion (MATE) family of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily"""
HNM1:TPO2,Metformin,11120,16,53867,0.0001264915305046,0.0001290379835395,0.0549451858992256,3.8892824322318553,THI21,SGDID:S000006179,YPL258C,ORF,Verified ORF,"""Hydroxymethylpyrimidine (HMP) and HMP-phosphate kinase; involved in thiamine biosynthesis; member of a gene family with THI20 and THI22; functionally redundant with Thi20p"""
HNM1:TPO2,Metformin,11135,16,56288,0.0001269724421859,0.000134355901432,0.0551193653241648,3.871743252914739,,,YPLWdelta2_NFR/NDR,Promoter,Promoter,
HNM1:MAM33,Metformin,2305,4,976036,0.0001278468326785,0.0001303076857835,0.0554372351079991,3.885029968056228,,,YDR259C_NFR/NDR,Promoter,Promoter,stable
SRO9:GIS2,Metformin,10201,15,184074,0.0001325827552175,0.0001400125921835,0.057044016664565,3.853832903822588,AVO1,SGDID:S000005438,YOL078W,ORF,Verified ORF,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
ERG11:HYR1,Metformin,1900,4,591435,0.0001330279155695,0.0001311659067036,0.057199324920914,3.882179034279134,IPT1,SGDID:S000002479,YDR072C,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin"""
HNM1:MAM33,Metformin,2292,4,974820,0.0001343227578909,0.0001398310367087,0.0576631882729154,3.854396422472198,,,CUT075,Unstable transcript,CUT,ncRNA_STM
HNM1:TPO2,Metformin,11149,16,64086,0.0001365086037189,0.0001346529227582,0.0583935847817278,3.8707842154126486,YPL257W,SGDID:S000006178,YPL257W,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; homozygous diploid deletion strain exhibits low budding index; physically interacts with Hsp82p; YPL257W is not an essential gene"""
ERG11:ORM2,Metformin,4532,7,753356,0.0001386429992689,0.0001603774354027,0.0591204885414101,3.7948567356120386,YGR130C,SGDID:S000003362,YGR130C,ORF,Verified ORF,"""Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)"""
ADE17:HYR1,Metformin,1070,3,178885,0.0001390781276316,0.0001212059504483,0.0592688376171691,3.916476058524309,,,CUT048_NFR/NDR,Promoter,Promoter,
ERV25:ORM2,Metformin,4718,7,942359,0.0001395785713628,0.000148370535337,0.0594316567473373,3.828652336328354,,,YGR223C_NFR/NDR,Promoter,Promoter,stable
SRO9:GIS2,Metformin,10202,15,184082,0.0001395786730904,0.0001512369071638,0.0594316567473373,3.8203422126598685,AVO1,SGDID:S000005438,YOL078W,ORF,Verified ORF,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
HNM1:TPO2,Metformin,11136,16,56294,0.0001402766519648,0.0001495662458496,0.0596639208312502,3.8251664071084983,YPLWsigma1,SGDID:S000007198,YPLWsigma1,Other features,LTR,"""Ty3 LTR"""
RET2:EMP70,Metformin,3681,6,76526,0.0001416201123194,0.0001658916803749,0.0601136509864528,3.7801753937096527,,,YFL030W_NFR/NDR,Promoter,Promoter,stable
ERG11:PIS1,Metformin,8811,13,506148,0.0001473455116857,0.0001569526894807,0.0620594981217984,3.804231237997582,ASI1,SGDID:S000004725,YMR119W,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids"""
HNM1:MAM33,Metformin,2300,4,975156,0.0001477622264498,0.0001498914943621,0.0621859468481053,3.8242230106234367,YAP6,SGDID:S000002667,YDR259C,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication"""
HUG1:ADE17,Metformin,9999,14,779354,0.0001478613416184,0.0001492291029404,0.0622188733379963,3.8261464716765006,,,YNR074C_NFR/NDR,Promoter,Promoter,
HNM1:MAM33,Metformin,2284,4,969630,0.0001514615528392,0.0001563627969846,0.0634531926845831,3.8058665696025855,,,SUT063,Unstable transcript,SUT,ncRNA_UNB
HNM1:TPO2,Metformin,11161,16,64299,0.0001570954225021,0.0001706720546697,0.0652830014547158,3.7678375831400253,YPL257W,SGDID:S000006178,YPL257W,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; homozygous diploid deletion strain exhibits low budding index; physically interacts with Hsp82p; YPL257W is not an essential gene"""
ADE17:HYR1,Metformin,1080,3,189025,0.0001573612214928,0.0001559624816756,0.0653716476710523,3.806979862933628,SNT1,SGDID:S000000629,YCR033W,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
HNM1:MAM33,Metformin,2298,4,975108,0.0001603546913406,0.0001600395998603,0.0663459878558682,3.795772543138335,YAP6,SGDID:S000002667,YDR259C,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication"""
RET2:SNA3,Metformin,4612,7,856430,0.0001604614482903,0.0002302509173184,0.0663791334312545,3.6377986309008175,RNR4,SGDID:S000003412,YGR180C,Close to 3'-UTR,Close to 3'-UTR,"""Ribonucleotide-diphosphate reductase (RNR) small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; relocalizes from nucleus to cytoplasm upon DNA replication stress; RNR4 has a paralog ; RNR2 ; that arose from the whole genome duplication"""
ERV25:ORM2,Metformin,4719,7,942366,0.0001605189009949,0.0001744389841264,0.0663955499340071,3.7583564511753105,,,YGR223C_NFR/NDR,Promoter,Promoter,stable
ERG11:HYR1,Metformin,1897,4,590885,0.0001626569640604,0.0001676622239034,0.0671053584193467,3.775564777575075,IPT1,SGDID:S000002479,YDR072C,ORF,Verified ORF,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin"""
HNM1:TPO2,Metformin,11134,16,56282,0.0001637230240673,0.000176002920857,0.0674706780207771,3.7544801247906703,,,YPLWdelta2_NFR/NDR,Promoter,Promoter,
MID2:TPO4,Metformin,1003,3,92671,0.0001652889570344,0.0002837151638058,0.0680202344594321,3.547117451721982,LEU2,SGDID:S000000523,YCL018W,Close to 3'-UTR,Close to 3'-UTR,"""Beta-isopropylmalate dehydrogenase (IMDH); catalyzes the third step in the leucine biosynthesis pathway; can additionally catalyze the conversion of beta-ethylmalate into alpha-ketovalerate"""
HNM1:TPO2,Metformin,11121,16,54905,0.0001718873073127,0.000185051656754,0.0700701660096724,3.73270702234461,THI21,SGDID:S000006179,YPL258C,ORF,Verified ORF,"""Hydroxymethylpyrimidine (HMP) and HMP-phosphate kinase; involved in thiamine biosynthesis; member of a gene family with THI20 and THI22; functionally redundant with Thi20p"""
ADE17:PGM2,Metformin,8806,13,502913,0.0001729497466258,0.000160333410568,0.0703727594279426,3.7949759691405407,,,XUT_13F-218,Unstable transcript,XUT,ncRNA_TFO
HNM1:TPO2,Metformin,11130,16,56019,0.0001735466861578,0.0001790512465448,0.0705437030498474,3.7470226511075735,,,YPLWdelta2_NFR/NDR,Promoter,Promoter,
ERG11:HYR1,Metformin,1895,4,590025,0.0001747486166516,0.0001654279157811,0.0709155240863398,3.781391201877159,IPT1,SGDID:S000002479,YDR072C,ORF,Verified ORF,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin"""
ERG11:PIS1,Metformin,8814,13,506332,0.0001753982125485,0.000192369237022,0.0711257363403937,3.715864377515418,ASI1,SGDID:S000004725,YMR119W,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids"""
HNM1:MAM33,Metformin,2299,4,975149,0.0001754160390231,0.0001794972442143,0.0711284390059707,3.7459422146717904,YAP6,SGDID:S000002667,YDR259C,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication"""
ERG11:PIS1,Metformin,8804,13,500701,0.0001760459133536,0.0001862727823578,0.071314196570545,3.7298505983263146,,,CUT300_NFR/NDR,Promoter,Promoter,
HNM1:MAM33,Metformin,2290,4,974731,0.0001844520477428,0.0001932667200839,0.0740133524706047,3.713842923665466,,,CUT075,Unstable transcript,CUT,ncRNA_STM
HNM1:MAM33,Metformin,2293,4,974882,0.0001844398692018,0.0001739032972619,0.0740133524706047,3.7596921835575343,,,CUT075,Unstable transcript,CUT,ncRNA_STM
ADE17:HYR1,Metformin,1081,3,189052,0.0001855151039906,0.00018029310116,0.0743321584479786,3.7440208910561092,SNT1,SGDID:S000000629,YCR033W,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
ERG11:HYR1,Metformin,1902,4,591983,0.0001889120877145,0.0002004937903124,0.0754263654927179,3.6978990737910395,IPT1,SGDID:S000002479,YDR072C,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin"""
HNM1:TPO2,Metformin,11164,16,64316,0.0001926888912055,0.0002026038489463,0.0766313630612412,3.693352308431507,YPL257W,SGDID:S000006178,YPL257W,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; homozygous diploid deletion strain exhibits low budding index; physically interacts with Hsp82p; YPL257W is not an essential gene"""
SRO9:SGN1,Metformin,4267,7,442196,0.0001946474485789,0.0002421293320926,0.0772741173994105,3.6159525959596457,SCW11,SGDID:S000002996,YGL028C,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p"""
HNM1:TPO4,Metformin,983,3,80341,0.0002014887823979,0.0001962429398625,0.0792699149832759,3.707205958704556,KCC4,SGDID:S000000529,YCL024W,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication"""
ERG11:PIS1,Metformin,8805,13,501075,0.0002026215783597,0.0002068569572853,0.0796155790452315,3.684329867759513,,,YMR116C_NFR/NDR,Promoter,Promoter,fragile
HNM1:TPO4,Metformin,984,3,80444,0.0002029844371819,0.0002153768149376,0.0797204336323669,3.666801049815239,KCC4,SGDID:S000000529,YCL024W,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication"""
HNM1:TPO2,Metformin,11127,16,55837,0.0002041274827546,0.0002129399814722,0.0800809795179838,3.671742788056505,YPLCdelta1,SGDID:S000007184,YPLCdelta1,Other features,LTR,"""Ty1 LTR"""
HNM1:MAM33,Metformin,2318,4,998174,0.0002042902466982,0.000211754605468,0.0801322139765068,3.67416713538881,AKR1,SGDID:S000002672,YDR264C,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant"""
ERG11:TPO4,Metformin,3070,5,225569,0.0002086900827814,0.0002139219272091,0.0814604178348052,3.6697446975329724,,,YER037W_NFR/NDR,Promoter,Promoter,fragile
HNM1:TPO2,Metformin,11162,16,64309,0.0002132464342499,0.0002268582021405,0.082888280097695,3.6442455140397416,YPL257W,SGDID:S000006178,YPL257W,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; homozygous diploid deletion strain exhibits low budding index; physically interacts with Hsp82p; YPL257W is not an essential gene"""
HNM1:TPO2,Metformin,11163,16,64310,0.0002132464342499,0.0002268582021405,0.082888280097695,3.6442455140397416,YPL257W,SGDID:S000006178,YPL257W,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; homozygous diploid deletion strain exhibits low budding index; physically interacts with Hsp82p; YPL257W is not an essential gene"""
ADE17:PGM2,Metformin,8804,13,500701,0.000218777466614,0.0002330841193764,0.0845981798101377,3.63248731507721,,,CUT300_NFR/NDR,Promoter,Promoter,
ERV25:ORM2,Metformin,8806,13,502913,0.0002204460068513,0.0002644830043382,0.085093684380114,3.577602230469197,,,XUT_13F-218,Unstable transcript,XUT,ncRNA_TFO
HNM1:TPO2,Metformin,4533,7,754860,0.0002207176680608,0.0002286618763685,0.0851741608378767,3.6408062370676557,FHN1,SGDID:S000003363,YGR131W,ORF,Verified ORF,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication"""
HNM1:TPO2,Metformin,11137,16,56308,0.00022072287247,0.0002327088188847,0.0851741608378767,3.633187158095355,YPLWsigma1,SGDID:S000007198,YPLWsigma1,Other features,LTR,"""Ty3 LTR"""
HNM1:TPO1,Metformin,9284,14,38784,0.0002216611669177,0.0002049674963671,0.0854303696424509,3.688315003664327,YNL319W,SGDID:S000005263,YNL319W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene HXT14"""
ERV25:ORM2,Metformin,4716,7,938096,0.0002241442564266,0.0002256193545561,0.0862228545151031,3.6466236475239295,TOS2,SGDID:S000003453,YGR221C,ORF,Verified ORF,"""Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p; TOS2 has a paralog ; SKG6 ; that arose from the whole genome duplication"""
ERV25:ORM2,Metformin,9853,14,708362,0.0002253370305248,0.0002305262950078,0.0865791882621401,3.637279529599863,,,YNR047W_NFR/NDR,Promoter,Promoter,stable
HNM1:MAM33,Metformin,2296,4,975039,0.0002266486795334,0.0002345276954797,0.0869669031945331,3.6298058638922504,YAP6,SGDID:S000002667,YDR259C,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication"""
ERG11:TPO4,Metformin,3069,5,225501,0.0002307630405752,0.0002369808218826,0.088129335606222,3.625286798663183,,,YER037W_NFR/NDR,Promoter,Promoter,fragile
ERG27:ACF2,Metformin,4616,7,862412,0.0002314776128384,0.0002400060197515,0.0883064841976935,3.619777865321425,UBR1,SGDID:S000003416,YGR184C,ORF,Verified ORF,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)"""
ERG27:ACF2,Metformin,4651,7,877194,0.0002331976084233,0.0002402584747637,0.0887959271717383,3.6193212842912725,CRH1,SGDID:S000003421,YGR189C,ORF,Verified ORF,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress"""
SRO9:GIS2,Metformin,1188,3,286180,0.000235742101675,0.0002954457702284,0.0895139661633156,3.529522223249436,CDC39,SGDID:S000000689,YCR093W,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly"""
ALO1:ADE17,Metformin,5723,9,244951,0.0002371287179466,0.0002431484316412,0.0898852064820315,3.6141285273780133,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
ERG11:TPO4,Metformin,1004,3,92716,0.0002372331302809,0.0006870636447506,0.0899077536097632,3.163003031086397,LEU2,SGDID:S000000523,YCL018W,Close to 3'-UTR,Close to 3'-UTR,"""Beta-isopropylmalate dehydrogenase (IMDH); catalyzes the third step in the leucine biosynthesis pathway; can additionally catalyze the conversion of beta-ethylmalate into alpha-ketovalerate"""
HNM1:TPO2,Metformin,11122,16,55419,0.0002398550042976,0.0002513677325447,0.0906565304970578,3.5996904723827083,,,XUT_16F-19_NFR/NDR,Promoter,Promoter,
SNA4:GTR2,Metformin,1917,4,600513,0.000242955135196,0.0002197062382923,0.0915596966257328,3.6581576116390755,,,YDR077W_NFR/NDR,Promoter,Promoter,fragile
HNM1:MAM33,Metformin,2294,4,974883,0.0002435710560185,0.0002346055585955,0.0917284872738653,3.629661702200226,,,CUT075,Unstable transcript,CUT,ncRNA_STM
ERG11:ERG5,Metformin,6136,10,261902,0.0002442652468191,0.0003012262544023,0.0919375219982908,3.5211071784038275,GWT1,SGDID:S000003627,YJL091C,ORF,Verified ORF,"""Protein involved in the inositol acylation of GlcN-PI; the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) forms glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI) ; an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors"""
ERG11:PIS1,Metformin,8813,13,506223,0.0002452407196343,0.0002635992121376,0.0922164333772401,3.579055892123567,ASI1,SGDID:S000004725,YMR119W,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids"""
HNM1:TPO2,Metformin,11128,16,55962,0.0002486430656839,0.0002424813063398,0.0932125411757402,3.615321736923186,,,YPLCdelta1_NFR/NDR,Promoter,Promoter,
HNM1:TPO2,Metformin,8887,13,562475,0.0002550091679529,0.0002645444152544,0.0950526641652451,3.5775014023413294,IMP1,SGDID:S000004758,YMR150C,ORF,Verified ORF,"""Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificty) and Som1p"""
SSH1:ERV25,Metformin,7295,11,535334,0.0002592887375283,0.0002561679452338,0.0962733105198261,3.5914752152589213,,,SUT240,Unstable transcript,SUT,ncRNA_STM
SRO9:GIS2,Metformin,1190,3,286652,0.0002627152084084,0.0002749562937374,0.0972362092350871,3.560736334886848,,,YCR094W_NFR/NDR,Promoter,Promoter,stable
HNM1:MAM33,Metformin,2283,4,965160,0.0002636479016797,0.0002731371274076,0.0975091463475808,3.5636192623929697,CHL4,SGDID:S000002662,YDR254W,ORF,Verified ORF,"""Outer kinetochore protein required for chromosome stability; involved in new kinetochore assembly and sister chromatid cohesion; forms a stable complex with Iml3p; peripheral component of the Ctf19 kinetochore complex that interacts with Ctf19p ; Ctf3p ; and Mif2p; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-N and fission yeast mis15"""
ERG11:HYR1,Metformin,1915,4,597710,0.0002643835831563,0.0002720219650291,0.0977116346428706,3.5653960264592324,PPH3,SGDID:S000002482,YDR075W,ORF,Verified ORF,"""Catalytic subunit of protein phosphatase PP4 complex; Pph3p and Psy2p form active complex ; Psy4p may provide substrate specificity; regulates recovery from the DNA damage checkpoint ; the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair and efficient Non-Homologous End-Joining (NHEJ) pathway; involved in activation of Gln3p to alleviate nitrogen catabolite repression; Pph3p and Psy2p localize to foci on meiotic chromosomes"""
ERV25:UIP4,Metformin,5433,8,556476,0.0002652267291003,0.0004052226407998,0.0979379739807616,3.3923062975177714,TEL08R,SGDID:S000028964,TEL08R,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VIII; composed of an X element core sequence ; X element combinatorial repeats ; an internal stretch of telomeric repeats ; a short Y' element ; and a terminal stretch of telomeric repeats"""
SNA4:GTR2,Metformin,9111,13,769103,0.0002655114165188,0.0002739435047847,0.098008304933361,3.562338992252832,,,YMR247W-A_NFR/NDR,Promoter,Promoter,
SSH1:ERG11,Metformin,10259,15,236991,0.0002690174713349,0.0003427472090515,0.0990025206896881,3.4650260729307703,GAL11,SGDID:S000005411,YOL051W,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator"""
HNM1:TPO2,Metformin,11131,16,56137,0.0002709596979318,0.0002907415266624,0.0995042938086302,3.5364929334434905,,,YPLWdelta2_NFR/NDR,Promoter,Promoter,
MID2:TPO4,Metformin,1002,3,92556,0.0002742920112159,0.0004310647698056,0.100422077106867,3.3654574698490585,,,YCLWdelta2b_NFR/NDR,Promoter,Promoter,
ERV25:ORM2,Metformin,9852,14,708352,0.0002766829082054,0.0002856622025731,0.101049903768514,3.544147219539817,,,YNR047W_NFR/NDR,Promoter,Promoter,stable
ERV25:ERG5,Metformin,1002,3,92556,0.0002828315652417,0.000303436526181,0.102649552114903,3.5179321421911696,,,YCLWdelta2b_NFR/NDR,Promoter,Promoter,
ALO1:ADE17,Metformin,5722,9,244901,0.0002875982589658,0.000294172358002,0.103964391816601,3.531398138308687,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
ERG11:HYR1,Metformin,1899,4,591356,0.0002895306149135,0.0003196054860738,0.104541562467105,3.4953857745672767,IPT1,SGDID:S000002479,YDR072C,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin"""
ERG11:MID2,Metformin,4414,7,631440,0.0002930217716369,0.0003728397389227,0.105475982559169,3.4284778048076636,ROM1,SGDID:S000003302,YGR070W,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication"""
ADE17:HYR1,Metformin,1074,3,187346,0.0002964908796634,0.0002972093529165,0.106417186598178,3.526937527831676,SNT1,SGDID:S000000629,YCR033W,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
HNM1:TPO2,Metformin,11126,16,55625,0.0003010897172281,0.0003220939606275,0.107582137115599,3.4920174182748154,,,XUT_16F-19,Unstable transcript,XUT,ncRNA_UNB
HNM1:TPO2,Metformin,11124,16,55604,0.0003053326137022,0.0003305196875291,0.108665849826614,3.4808026664942324,,,XUT_16F-19,Unstable transcript,XUT,ncRNA_UNB
ERG11:PIS1,Metformin,4758,7,983120,0.0003084656635715,0.0009015275279577,0.109488421229979,3.0450210076464046,BRF1,SGDID:S000003478,YGR246C,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome"""
ERG11:ORM2,Metformin,4531,7,751217,0.0003104202869263,0.0003485294459177,0.109995723575866,3.4577605241388745,SYF2,SGDID:S000003361,YGR129W,Close to 3'-UTR,Close to 3'-UTR,"""Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; relocalizes to the cytosol in response to hypoxia; isy1 syf2 cells have defective spindles activiating cell cycle arrest"""
ERG11:ORM2,Metformin,4540,7,766310,0.0003115856074044,0.0003192125742122,0.110291286761392,3.495920009541186,TPO2,SGDID:S000003370,YGR138C,Close to 3'-UTR,Close to 3'-UTR,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; transcription of TPO2 is regulated by Haa1p; TPO2 has a paralog ; TPO3 ; that arose from the whole genome duplication"""
