PPI,DRUG,SNP,Chr,Pos,p-value_eQTL,p-value_rMVP,FDR,-log_pval,name,sgd_id,locus_id,snps_class_up,snps_class_down,description
HNM1:MID2,Fluconazole,4969,8,119122,5.73140104727903e-05,6.00418560259123e-05,0.0284948849779263,4.221545891223016,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
ERV25:ORM2,Fluconazole,4294,7,477177,5.73978857376359e-05,5.94040333483371e-05,0.0285270965686312,4.226184066778758,LEU1,SGDID:S000002977,YGL009C,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway"""
SRO9:GIS2,Fluconazole,4953,8,111695,5.76289512313462e-05,5.44607971455134e-05,0.0286286103728025,4.263916006158667,TCD1,SGDID:S000001045,YHR003C,Close to 3'-UTR,Close to 3'-UTR,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication"""
FMP45:MID2,Fluconazole,9429,14,225776,5.76558263790756e-05,6.49566131719246e-05,0.0286381540161833,4.1873766272257695,SQS1,SGDID:S000005168,YNL224C,ORF,Verified ORF,"""Protein that stimulates the ATPase and helicase activities of Prp43p; acts with Prp43p to stimulate 18s rRNA maturation by Nob1p; overexpression antagonizes the suppression of splicing defects by spp382 mutants; component of pre-ribosomal particles; relocalizes from nucleus to nucleolus upon DNA replication stress"""
ALO1:ADE17,Fluconazole,9124,13,783460,5.77608188976175e-05,5.84666224102397e-05,0.0286788682444171,4.233091994429595,ROY1,SGDID:S000004871,YMR258C,ORF,Verified ORF,"""GTPase inhibitor with similarity to F-box proteins; inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP; involved in regulating intracellular trafficking; physically interacts with Skp1p"""
SSH1:ORM2,Fluconazole,4293,7,472246,5.79649521413274e-05,5.6789212522592e-05,0.0287611147609327,4.245734153494109,PDR1,SGDID:S000002981,YGL013C,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication"""
ERV25:ORM2,Fluconazole,4295,7,477678,5.83040933701537e-05,6.04043609553991e-05,0.0289063603370025,4.218931705907071,LEU1,SGDID:S000002977,YGL009C,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway"""
RET2:EMP47,Fluconazole,3598,6,16905,5.96923254283437e-05,6.20498079058707e-05,0.0294948363796508,4.207259558654365,AGP3,SGDID:S000001839,YFL055W,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition"""
PMC1:GTR2,Fluconazole,9432,14,236810,5.97689684548847e-05,6.071490199641e-05,0.0295248985635674,4.216704701667539,ALG9,SGDID:S000005163,YNL219C,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"""
ERG11:HYR1,Fluconazole,4971,8,119730,6.02747042807155e-05,6.4858812641922e-05,0.029737377670177,4.188031006137628,STP2,SGDID:S000001048,YHR006W,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
FMP45:HNM1,Fluconazole,9427,14,220803,6.02859824665203e-05,6.43113912104604e-05,0.0297409785625381,4.191712095478794,YNL228W,SGDID:S000005172,YNL228W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"""
TPO1:MID2,Fluconazole,4988,8,135849,6.0412129570393e-05,6.63379024643146e-05,0.0297914115540574,4.178238264540613,MIP6,SGDID:S000001057,YHR015W,ORF,Verified ORF,"""Putative RNA-binding protein; interacts with Mex67p ; which is a component of the nuclear pore involved in nuclear mRNA export; MIP6 has a paralog ; PES4 ; that arose from the whole genome duplication"""
ERV25:UIP4,Fluconazole,5707,9,243307,6.05071671573943e-05,6.32669234975159e-05,0.0298294365353862,4.198823283614781,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
noPPI:reference,Fluconazole,3754,6,173904,6.064482231146e-05,5.9841207180896e-05,0.0298844696458031,4.22299965400199,,,YFR014C_NFR/NDR,Promoter,Promoter,stable
DHH1:LSM3,Fluconazole,4915,8,74974,6.11999746735184e-05,6.31485324280125e-05,0.0301163354660596,4.199636737995776,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
ERG11:ORM2,Fluconazole,4916,8,74975,6.12181054182688e-05,6.41338006074692e-05,0.0301212908342435,4.1929130227688125,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
ERV25:ORM2,Fluconazole,4944,8,102263,6.13085741673601e-05,6.30892055632247e-05,0.0301598474768485,4.200044941316159,,,YHL003C_NFR/NDR,Promoter,Promoter,fragile
ALO1:ADE17,Fluconazole,5718,9,244280,6.14071270453394e-05,6.41434379060692e-05,0.0302003774566204,4.192847766833172,ARC15,SGDID:S000001324,YIL062C,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity"""
ERG11:MID2,Fluconazole,4272,7,454664,6.14278318711747e-05,4.4325960839395e-05,0.0302065846119612,4.353341841565183,,,YGL021W_NFR/NDR,Promoter,Promoter,stable
ERV25:ERG5,Fluconazole,4274,7,455735,6.16797012285062e-05,6.21349104607088e-05,0.0303244532292097,4.206664323165911,ALK1,SGDID:S000002989,YGL021W,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins"""
SSH1:ERV25,Fluconazole,3123,5,268009,6.19278211569872e-05,6.31789616327978e-05,0.0304204241396293,4.199427516146158,FCY2,SGDID:S000000858,YER056C,ORF,Verified ORF,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress"""
SSH1:ERV25,Fluconazole,3124,5,268019,6.19278211569872e-05,6.31789616327978e-05,0.0304204241396293,4.199427516146158,FCY2,SGDID:S000000858,YER056C,ORF,Verified ORF,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress"""
ERV25:ERG5,Fluconazole,4916,8,74975,6.19451167912543e-05,6.36986145435653e-05,0.0304269202390472,4.195870013545779,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
TPO1:MID2,Fluconazole,4980,8,124640,6.23640927776774e-05,6.60929486142899e-05,0.0306005383817292,4.179844872454734,TDA3,SGDID:S000001051,YHR009C,ORF,Verified ORF,"""Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable ; has extended S phase ; and sensitive to expression of top1-T722A allele; similar to human FOXRED1"""
SRO9:SGN1,Fluconazole,4280,7,460988,6.24121121333366e-05,6.41974906076365e-05,0.0306220897968913,4.192481947578433,ATE1,SGDID:S000002985,YGL017W,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response"""
ERV25:ORM2,Fluconazole,4942,8,100031,6.241889472578e-05,6.18298329508914e-05,0.0306234071657075,4.208801926857166,MRP4,SGDID:S000000996,YHL004W,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit"""
GTR1:SLM4,Fluconazole,4974,8,122014,6.26384273054508e-05,6.52553592645648e-05,0.0307129663888427,4.185383814971305,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
SSH1:ERV25,Fluconazole,9431,14,233872,6.31860996319257e-05,6.44598468300639e-05,0.0309510422676283,4.190710730796025,,,CUT325_NFR/NDR,Promoter,Promoter,
PMC1:GTR2,Fluconazole,9427,14,220803,6.32809058108166e-05,6.67165985303279e-05,0.030985296727971,4.175766103814652,YNL228W,SGDID:S000005172,YNL228W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"""
ERG11:ORM2,Fluconazole,4990,8,139684,6.34049222678939e-05,6.89674443310588e-05,0.031039919983667,4.161355867000518,YSC83,SGDID:S000001059,YHR017W,ORF,Verified ORF,"""Non-essential mitochondrial protein of unknown function; mRNA induced during meiosis ; peaking between mid to late prophase of meiosis I; similar to S. douglasii YSD83"""
GTR1:SLM4,Fluconazole,4973,8,121738,6.3630427104405e-05,9.47186847740529e-05,0.0311421561464459,4.0235643410195605,,,SUT153_NFR/NDR,Promoter,Promoter,
ERG11:HYR1,Fluconazole,4275,7,458896,6.42451593472938e-05,6.68383325666754e-05,0.031389573318437,4.174974393101277,CKB1,SGDID:S000002987,YGL019W,ORF,Verified ORF,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
MID2:TPO4,Fluconazole,9436,14,241034,6.45557839720375e-05,6.65473497251643e-05,0.0315207343786321,4.176869235796457,PPN2,SGDID:S000005161,YNL217W,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate"""
ERG11:ERG5,Fluconazole,4951,8,110021,6.53141347075749e-05,7.69331579846337e-05,0.031832782017371,4.1138864400937605,LEU5,SGDID:S000001044,YHR002W,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized"""
SRO9:GIS2,Fluconazole,4275,7,458896,6.57961711876604e-05,6.7982713837385e-05,0.0320282739962454,4.167601502579141,CKB1,SGDID:S000002987,YGL019W,ORF,Verified ORF,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
ERV25:ORM2,Fluconazole,4908,8,71694,6.60421436394872e-05,6.82306845332986e-05,0.0321247487403564,4.166020271581841,YHL017W,SGDID:S000001009,YHL017W,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication"""
ERG11:PIS1,Fluconazole,4923,8,81672,6.6503224988707e-05,6.94523648880624e-05,0.0323132775429817,4.158312961728385,PRS3,SGDID:S000001003,YHL011C,Close to 3'-UTR,Close to 3'-UTR,"""5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP ; which is required for nucleotide ; histidine ; and tryptophan biosynthesis; one of five related enzymes ; which are active as heteromultimeric complexes"""
ERG11:PIS1,Fluconazole,4920,8,79061,6.6518557072781e-05,6.74013676402114e-05,0.0323186260507273,4.171331291111994,YHL012W,SGDID:S000001004,YHL012W,ORF,Uncharacterized ORF,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication"""
SRO9:SGN1,Fluconazole,4945,8,102271,6.67863476780626e-05,7.14827489996889e-05,0.0324381902674366,4.145798754257622,,,YHL003C_NFR/NDR,Promoter,Promoter,fragile
SSH1:ERV25,Fluconazole,9427,14,220803,6.68144181139221e-05,6.99329980492263e-05,0.0324497151992484,4.155317853022084,YNL228W,SGDID:S000005172,YNL228W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"""
ERG11:ERG5,Fluconazole,4959,8,114934,6.7075111034841e-05,7.40313298073061e-05,0.0325551695555698,4.130584449418446,,,CUT173_NFR/NDR,Promoter,Promoter,
ERV25:ORM2,Fluconazole,4943,8,102150,6.72599040511912e-05,6.67157113833811e-05,0.0326300258181432,4.175771878773115,,,YHL003C_NFR/NDR,Promoter,Promoter,fragile
ERG11:ORM2,Fluconazole,4939,8,97662,6.80439012003359e-05,7.2670447204431e-05,0.0329590209827394,4.138642167207055,STE20,SGDID:S000000999,YHL007C,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family"""
ERG11:ACF2,Fluconazole,4893,8,56424,6.82423593903515e-05,0.0002305071016184,0.0330423004895759,3.6373156900306314,,,YHL024W_NFR/NDR,Promoter,Promoter,stable
ALO1:ADE17,Fluconazole,5717,9,244149,6.84052255816663e-05,7.14618675507595e-05,0.0331125775814542,4.145925638338009,ARC15,SGDID:S000001324,YIL062C,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity"""
PMC1:GTR2,Fluconazole,3136,5,274280,6.84474232414909e-05,6.99006282009449e-05,0.0331308580729804,4.155518921207424,,,YER060W_NFR/NDR,Promoter,Promoter,stable
ERV25:ERG5,Fluconazole,4272,7,454664,6.84698119549355e-05,4.70874405651219e-05,0.0331356132122471,4.327094914965069,,,YGL021W_NFR/NDR,Promoter,Promoter,stable
RET2:SNA3,Fluconazole,4285,7,467332,6.93133305702816e-05,7.67714957594868e-05,0.0334870896470611,4.114799997835732,PUF4,SGDID:S000002982,YGL014W,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors"""
ERG11:ORM2,Fluconazole,4915,8,74974,6.94093195842033e-05,7.24917124998925e-05,0.0335182968290354,4.139711640619281,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
GTR1:SLM4,Fluconazole,4916,8,74975,6.95350306467449e-05,7.23251953793561e-05,0.0335681584418213,4.140710384474842,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
TPO1:MID2,Fluconazole,3134,5,274156,6.97061193979683e-05,7.83406924653739e-05,0.0336420593605637,4.106012593975775,PCL6,SGDID:S000000861,YER059W,Close to 3'-UTR,Close to 3'-UTR,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
ERV25:ERG5,Fluconazole,4977,8,122370,6.9934718925079e-05,7.2576104742124e-05,0.0337349592197895,4.139206344683243,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
SNA4:VAC8,Fluconazole,3141,5,283807,7.0083753896574e-05,7.23007335284394e-05,0.0337981243512272,4.140857296540358,VHR2,SGDID:S000000866,YER064C,ORF,Verified ORF,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
ERG11:TPO4,Fluconazole,9427,14,220803,7.01705751678202e-05,7.54211041517836e-05,0.0338268973814875,4.122507113888544,YNL228W,SGDID:S000005172,YNL228W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"""
ERG11:ERG5,Fluconazole,4963,8,116469,7.06821574819606e-05,7.8306076155335e-05,0.0340493547955577,4.106204537579985,YHRCdelta3,SGDID:S000006992,YHRCdelta3,Other features,LTR,"""Ty1 LTR"""
RET2:EMP47,Fluconazole,5983,10,26272,7.10084641984185e-05,7.29406600862734e-05,0.0341810591566524,4.137030310798369,IMA5,SGDID:S000003752,YJL216C,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-glucosidase; specificity for isomaltose ; maltose ; and palatinose ; but not alpha-methylglucoside; most distant member of the IMA isomaltase family ; but with similar catalytic properties as Ima1p and Ima2p; not required for isomaltose utilization ; but Ima5p overexpression allows the ima1 null mutant to grow on isomaltose; can cleave alpha-1,3 linkage of nigerose and turanose and alpha-1,5 linkage of leucrose and is very sensitive to temperature in vitro"""
DHH1:LSM3,Fluconazole,4963,8,116469,7.13187777262344e-05,7.65964375594108e-05,0.0342919294191249,4.1157914285954345,YHRCdelta3,SGDID:S000006992,YHRCdelta3,Other features,LTR,"""Ty1 LTR"""
ERG11:HYR1,Fluconazole,4915,8,74974,7.16466954141058e-05,7.43107734555586e-05,0.0344230244450923,4.128948218364357,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
ALO1:ADE17,Fluconazole,5711,9,243694,7.16865877070106e-05,7.46725908672306e-05,0.0344377630324992,4.126838779971849,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
ALO1:ADE17,Fluconazole,5724,9,245431,7.21083984698961e-05,7.54482043904746e-05,0.0346070301693295,4.122351091641712,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
ERV25:ERG5,Fluconazole,4299,7,479883,7.25570672530211e-05,7.80863432615388e-05,0.0348067135871435,4.107424914455259,PMA1,SGDID:S000002976,YGL008C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging ; buds emerge with very low levels of Pma1p ; newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]"""
HNM1:ERG11,Fluconazole,4294,7,477177,7.32492638242825e-05,7.67600844795854e-05,0.0350712350698635,4.1148645559663,LEU1,SGDID:S000002977,YGL009C,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway"""
ERV25:UIP4,Fluconazole,5724,9,245431,7.35761051900108e-05,7.66759942453472e-05,0.0352006626090162,4.115340583881918,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
MID2:TPO4,Fluconazole,9427,14,220803,7.38125149898106e-05,7.6146662883692e-05,0.035293432791174,4.118349124802726,YNL228W,SGDID:S000005172,YNL228W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"""
DHH1:LSM3,Fluconazole,4916,8,74975,7.4275837508255e-05,7.63436132155765e-05,0.0354809195334735,4.117227289468759,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
SRO9:SGN1,Fluconazole,4942,8,100031,7.43075259703067e-05,7.465928670049e-05,0.0354915197282909,4.126916163666626,MRP4,SGDID:S000000996,YHL004W,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit"""
ERV25:ORM2,Fluconazole,4909,8,71740,7.45330680412163e-05,7.70679983440398e-05,0.0355696930616008,4.113125920622492,YHL017W,SGDID:S000001009,YHL017W,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication"""
ERG11:ACF2,Fluconazole,3756,6,178778,7.51798083279847e-05,7.70836289872218e-05,0.0358325761443257,4.113037847571,AIP5,SGDID:S000001912,YFR016C,ORF,Verified ORF,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene"""
MID2:PIN2,Fluconazole,4980,8,124640,7.58330797427636e-05,7.85326921539719e-05,0.0361024974389062,4.104949514382977,TDA3,SGDID:S000001051,YHR009C,ORF,Verified ORF,"""Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable ; has extended S phase ; and sensitive to expression of top1-T722A allele; similar to human FOXRED1"""
HNM1:MID2,Fluconazole,4959,8,114934,7.59916520606106e-05,8.02482887834286e-05,0.0361664708553736,4.09556421973104,,,CUT173_NFR/NDR,Promoter,Promoter,
ERG11:ORM2,Fluconazole,3736,6,162526,7.64043474488607e-05,7.99337017311672e-05,0.036335116931092,4.0972700743791295,GCN20,SGDID:S000001905,YFR009W,ORF,Verified ORF,"""Positive regulator of the Gcn2p kinase activity; important for disaggregation of ordered and disordered protein aggregates; forms a complex with Gcn1p; proposed to stimulate Gcn2p activation by an uncharged tRNA"""
ERG11:ERG5,Fluconazole,4965,8,117168,7.64510301953531e-05,7.48102123021739e-05,0.0363503782379671,4.126039112780617,,,YHRCdelta4_NFR/NDR,Promoter,Promoter,
RET2:EMP70,Fluconazole,4285,7,467332,7.67604807518523e-05,8.44958281951045e-05,0.0364766273090451,4.073164732903227,PUF4,SGDID:S000002982,YGL014W,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors"""
ERG11:ERG5,Fluconazole,4964,8,117153,7.71357663129867e-05,7.73589288124654e-05,0.0366223624181932,4.111489552550394,,,YHRCdelta4_NFR/NDR,Promoter,Promoter,
ALO1:HYR1,Fluconazole,5212,8,368026,7.72087598366113e-05,0.0001161230255452,0.0366500331849414,3.9350816573006866,,,XUT_8F-159_NFR/NDR,Promoter,Promoter,
SRO9:SGN1,Fluconazole,4963,8,116469,7.74460557175315e-05,7.28524058377418e-05,0.0367440038397573,4.137556101755305,YHRCdelta3,SGDID:S000006992,YHRCdelta3,Other features,LTR,"""Ty1 LTR"""
ERG11:HYR1,Fluconazole,4916,8,74975,7.81138953422703e-05,8.078056952796e-05,0.0370279484055911,4.092693089245031,DUR3,SGDID:S000001008,YHL016C,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway"""
SSH1:ERV25,Fluconazole,3147,5,290932,7.82076775843858e-05,8.05353941504565e-05,0.0370538570161675,4.094013211483478,RRT13,SGDID:S000000868,YER066W,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants with decreased levels of rDNA transcription"""
ERG11:MID2,Fluconazole,4294,7,477177,7.9402198239065e-05,8.30320738072126e-05,0.0375315122696659,4.080754115012054,LEU1,SGDID:S000002977,YGL009C,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway"""
ERV25:ERG5,Fluconazole,4975,8,122207,7.96002983519892e-05,8.25619593292266e-05,0.0376058026578239,4.083220009082,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
ERG11:MID2,Fluconazole,4922,8,80515,8.0855498276795e-05,8.33876688123508e-05,0.0381147943270886,4.078898167140461,YHL012W,SGDID:S000001004,YHL012W,Close to 3'-UTR,Close to 3'-UTR,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication"""
HNM1:MID2,Fluconazole,4967,8,119053,8.08963369798948e-05,8.45957707862188e-05,0.0381268308313366,4.072651348191698,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
HNM1:MID2,Fluconazole,4968,8,119057,8.08963369798948e-05,8.45957707862188e-05,0.0381268308313366,4.072651348191698,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
HNM1:MID2,Fluconazole,4970,8,119178,8.08963369798948e-05,8.45957707862188e-05,0.0381268308313366,4.072651348191698,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
ERG11:PIS1,Fluconazole,4924,8,82753,8.11007083776973e-05,8.47548380628552e-05,0.0382062860594146,4.071835501572902,ETP1,SGDID:S000001002,YHL010C,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences"""
