seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
IV,LD information,LD block,1345604,1352461,1,+,.,Name=CHR_4_2558-2563,
IV,LD information,LD block,1354278,1354322,1,+,.,Name=CHR_4_2566-2567,
IV,LD information,LD block,1358780,1383768,1,+,.,Name=CHR_4_2571-2586,
IV,LD information,LD block,1390026,1392187,1,+,.,Name=CHR_4_2590-2594,
IV,LD information,LD block,1403501,1410314,1,+,.,Name=CHR_4_2596-2604,
IV,LD information,LD block,1411837,1411853,1,+,.,Name=CHR_4_2606-2607,
IV,LD information,LD block,1414039,1414327,1,+,.,Name=CHR_4_2608-2609,
IV,LD information,LD block,1430306,1434295,1,+,.,Name=CHR_4_2614-2619,
IV,LD information,LD block,1436351,1441031,1,+,.,Name=CHR_4_2621-2627,
IV,LD information,LD block,1443836,1446003,1,+,.,Name=CHR_4_2630-2642,
IV,LD information,LD block,1447207,1447282,1,+,.,Name=CHR_4_2643-2644,
IV,LD information,LD block,1447458,1447474,1,+,.,Name=CHR_4_2646-2647,
IV,LD information,LD block,1447682,1455597,1,+,.,Name=CHR_4_2652-2663,
IV,LD information,LD block,1470704,1475645,1,+,.,Name=CHR_4_2675-2682,
IV,LD information,LD block,1480835,1489057,1,+,.,Name=CHR_4_2684-2693,
IV,LD information,LD block,1491666,1492451,1,+,.,Name=CHR_4_2697-2698,
IV,LD information,LD block,1493956,1495032,1,+,.,Name=CHR_4_2702-2710,
IV,LD information,LD block,1499970,1505397,1,+,.,Name=CHR_4_2712-2719,
IV,LD information,LD block,1505691,1505703,1,+,.,Name=CHR_4_2721-2722,
IV,LD information,LD block,1505904,1513733,1,+,.,Name=CHR_4_2724-2736,
IV,LD information,LD block,1514885,1517320,1,+,.,Name=CHR_4_2739-2743,
IV,LD information,LD block,1519301,1521747,1,+,.,Name=CHR_4_2746-2751,
IV,LD information,LD block,1522717,1522862,1,+,.,Name=CHR_4_2756-2758,
IV,LD information,LD block,1523444,1523446,1,+,.,Name=CHR_4_2761-2762,
IV,LD information,LD block,1523491,1523500,1,+,.,Name=CHR_4_2764-2765,
IV,LD information,LD block,1523584,1523587,1,+,.,Name=CHR_4_2766-2767,
V,LD information,LD block,9566,13449,1,+,.,Name=CHR_5_2769-2774,
V,LD information,LD block,13690,14028,1,+,.,Name=CHR_5_2777-2778,
V,LD information,LD block,18746,18800,1,+,.,Name=CHR_5_2780-2781,
V,LD information,LD block,19049,19084,1,+,.,Name=CHR_5_2786-2789,
V,LD information,LD block,19513,19517,1,+,.,Name=CHR_5_2792-2793,
V,LD information,LD block,21342,21358,1,+,.,Name=CHR_5_2796-2798,
V,LD information,LD block,21504,21509,1,+,.,Name=CHR_5_2799-2800,
V,LD information,LD block,21532,21533,1,+,.,Name=CHR_5_2802-2803,
V,LD information,LD block,21552,21558,1,+,.,Name=CHR_5_2804-2805,
V,LD information,LD block,22497,22502,1,+,.,Name=CHR_5_2807-2808,
V,LD information,LD block,22625,22635,1,+,.,Name=CHR_5_2810-2811,
V,LD information,LD block,22883,22917,1,+,.,Name=CHR_5_2815-2816,
V,LD information,LD block,23653,24246,1,+,.,Name=CHR_5_2820-2826,
V,LD information,LD block,24388,25103,1,+,.,Name=CHR_5_2829-2834,
V,LD information,LD block,26197,26417,1,+,.,Name=CHR_5_2839-2840,
V,LD information,LD block,30505,31263,1,+,.,Name=CHR_5_2842-2843,
V,LD information,LD block,33814,35947,1,+,.,Name=CHR_5_2848-2855,
V,LD information,LD block,38200,38677,1,+,.,Name=CHR_5_2858-2861,
V,LD information,LD block,44612,58267,1,+,.,Name=CHR_5_2867-2878,
V,LD information,LD block,66168,67435,1,+,.,Name=CHR_5_2886-2888,
V,LD information,LD block,68714,69083,1,+,.,Name=CHR_5_2889-2890,
V,LD information,LD block,69805,69813,1,+,.,Name=CHR_5_2891-2892,
V,LD information,LD block,70702,72069,1,+,.,Name=CHR_5_2895-2898,
V,LD information,LD block,75504,79230,1,+,.,Name=CHR_5_2901-2914,
V,LD information,LD block,82827,83188,1,+,.,Name=CHR_5_2921-2922,
V,LD information,LD block,90719,93878,1,+,.,Name=CHR_5_2927-2932,
V,LD information,LD block,97695,99489,1,+,.,Name=CHR_5_2935-2943,
V,LD information,LD block,102465,105602,1,+,.,Name=CHR_5_2948-2958,
V,LD information,LD block,105842,105854,1,+,.,Name=CHR_5_2960-2961,
V,LD information,LD block,106481,106501,1,+,.,Name=CHR_5_2963-2967,
V,LD information,LD block,106718,106822,1,+,.,Name=CHR_5_2968-2969,
V,LD information,LD block,115925,116086,1,+,.,Name=CHR_5_2971-2972,
V,LD information,LD block,125211,127339,1,+,.,Name=CHR_5_2977-2979,
V,LD information,LD block,131540,132221,1,+,.,Name=CHR_5_2980-2981,
V,LD information,LD block,134626,157488,1,+,.,Name=CHR_5_2985-2993,
V,LD information,LD block,162464,174122,1,+,.,Name=CHR_5_2997-3013,
V,LD information,LD block,178645,181135,1,+,.,Name=CHR_5_3015-3018,
V,LD information,LD block,186149,192971,1,+,.,Name=CHR_5_3021-3028,
V,LD information,LD block,196583,196585,1,+,.,Name=CHR_5_3029-3030,
V,LD information,LD block,210480,211987,1,+,.,Name=CHR_5_3034-3040,
V,LD information,LD block,214752,217319,1,+,.,Name=CHR_5_3043-3047,
V,LD information,LD block,218986,220904,1,+,.,Name=CHR_5_3050-3054,
V,LD information,LD block,221815,223004,1,+,.,Name=CHR_5_3057-3064,
V,LD information,LD block,225231,225280,1,+,.,Name=CHR_5_3066-3067,
V,LD information,LD block,225501,225569,1,+,.,Name=CHR_5_3069-3070,
V,LD information,LD block,229595,241225,1,+,.,Name=CHR_5_3074-3088,
V,LD information,LD block,242244,243584,1,+,.,Name=CHR_5_3091-3093,
V,LD information,LD block,246143,246808,1,+,.,Name=CHR_5_3096-3098,
V,LD information,LD block,251756,253670,1,+,.,Name=CHR_5_3105-3107,
V,LD information,LD block,260909,262671,1,+,.,Name=CHR_5_3114-3117,
V,LD information,LD block,264790,265651,1,+,.,Name=CHR_5_3118-3119,
V,LD information,LD block,268019,268236,1,+,.,Name=CHR_5_3124-3126,
V,LD information,LD block,269900,271971,1,+,.,Name=CHR_5_3128-3129,
V,LD information,LD block,272598,273551,1,+,.,Name=CHR_5_3131-3133,
V,LD information,LD block,274601,279872,1,+,.,Name=CHR_5_3137-3140,
V,LD information,LD block,283807,284696,1,+,.,Name=CHR_5_3141-3142,
V,LD information,LD block,290243,290932,1,+,.,Name=CHR_5_3146-3147,
V,LD information,LD block,293310,293706,1,+,.,Name=CHR_5_3148-3149,
V,LD information,LD block,302362,310175,1,+,.,Name=CHR_5_3151-3156,
V,LD information,LD block,313206,317740,1,+,.,Name=CHR_5_3158-3162,
V,LD information,LD block,320971,321654,1,+,.,Name=CHR_5_3164-3165,
V,LD information,LD block,335406,335771,1,+,.,Name=CHR_5_3168-3169,
V,LD information,LD block,341262,346773,1,+,.,Name=CHR_5_3172-3177,
V,LD information,LD block,354177,357163,1,+,.,Name=CHR_5_3180-3181,
V,LD information,LD block,363025,374614,1,+,.,Name=CHR_5_3183-3189,
V,LD information,LD block,378741,380460,1,+,.,Name=CHR_5_3192-3194,
V,LD information,LD block,382368,382369,1,+,.,Name=CHR_5_3195-3196,
V,LD information,LD block,384156,388185,1,+,.,Name=CHR_5_3199-3201,
V,LD information,LD block,392497,393290,1,+,.,Name=CHR_5_3204-3206,
V,LD information,LD block,396266,398644,1,+,.,Name=CHR_5_3208-3210,
V,LD information,LD block,402468,407785,1,+,.,Name=CHR_5_3212-3217,
V,LD information,LD block,417297,430235,1,+,.,Name=CHR_5_3223-3230,
V,LD information,LD block,432378,441594,1,+,.,Name=CHR_5_3235-3239,
V,LD information,LD block,443371,443373,1,+,.,Name=CHR_5_3242-3243,
V,LD information,LD block,456087,458086,1,+,.,Name=CHR_5_3246-3247,
V,LD information,LD block,467724,468076,1,+,.,Name=CHR_5_3252-3253,
V,LD information,LD block,469078,469404,1,+,.,Name=CHR_5_3254-3255,
V,LD information,LD block,475607,482536,1,+,.,Name=CHR_5_3257-3263,
V,LD information,LD block,484954,487484,1,+,.,Name=CHR_5_3265-3271,
V,LD information,LD block,491806,491888,1,+,.,Name=CHR_5_3275-3276,
V,LD information,LD block,502460,509836,1,+,.,Name=CHR_5_3280-3283,
V,LD information,LD block,512696,519067,1,+,.,Name=CHR_5_3286-3295,
V,LD information,LD block,524532,524625,1,+,.,Name=CHR_5_3300-3301,
V,LD information,LD block,526004,529382,1,+,.,Name=CHR_5_3303-3305,
V,LD information,LD block,532256,540682,1,+,.,Name=CHR_5_3308-3315,
V,LD information,LD block,542361,543103,1,+,.,Name=CHR_5_3318-3319,
V,LD information,LD block,545826,549248,1,+,.,Name=CHR_5_3321-3329,
V,LD information,LD block,550708,550744,1,+,.,Name=CHR_5_3333-3334,
V,LD information,LD block,552218,554104,1,+,.,Name=CHR_5_3337-3339,
V,LD information,LD block,555973,561227,1,+,.,Name=CHR_5_3344-3360,
V,LD information,LD block,561259,561269,1,+,.,Name=CHR_5_3361-3362,
V,LD information,LD block,561299,561309,1,+,.,Name=CHR_5_3364-3365,
V,LD information,LD block,561355,561510,1,+,.,Name=CHR_5_3367-3374,
V,LD information,LD block,561529,561783,1,+,.,Name=CHR_5_3376-3393,
V,LD information,LD block,561824,562097,1,+,.,Name=CHR_5_3395-3400,
V,LD information,LD block,562155,563372,1,+,.,Name=CHR_5_3403-3436,
V,LD information,LD block,563474,563479,1,+,.,Name=CHR_5_3442-3443,
V,LD information,LD block,563565,563580,1,+,.,Name=CHR_5_3445-3446,
V,LD information,LD block,563642,563661,1,+,.,Name=CHR_5_3449-3450,
V,LD information,LD block,563700,563837,1,+,.,Name=CHR_5_3452-3456,
V,LD information,LD block,563882,564360,1,+,.,Name=CHR_5_3459-3485,
V,LD information,LD block,564403,564406,1,+,.,Name=CHR_5_3490-3491,
V,LD information,LD block,564462,564680,1,+,.,Name=CHR_5_3494-3506,
V,LD information,LD block,564701,564949,1,+,.,Name=CHR_5_3508-3526,
V,LD information,LD block,565007,565254,1,+,.,Name=CHR_5_3529-3538,
V,LD information,LD block,565315,565711,1,+,.,Name=CHR_5_3541-3558,
V,LD information,LD block,565729,565737,1,+,.,Name=CHR_5_3560-3562,
V,LD information,LD block,565880,565885,1,+,.,Name=CHR_5_3566-3567,
V,LD information,LD block,566373,566388,1,+,.,Name=CHR_5_3571-3575,
V,LD information,LD block,566427,566434,1,+,.,Name=CHR_5_3577-3578,
V,LD information,LD block,566466,566472,1,+,.,Name=CHR_5_3580-3581,
V,LD information,LD block,566502,566512,1,+,.,Name=CHR_5_3583-3584,
V,LD information,LD block,566565,566580,1,+,.,Name=CHR_5_3586-3588,
VI,LD information,LD block,14922,14925,1,+,.,Name=CHR_6_3592-3593,
VI,LD information,LD block,14991,15003,1,+,.,Name=CHR_6_3596-3597,
VI,LD information,LD block,18881,19636,1,+,.,Name=CHR_6_3599-3600,
VI,LD information,LD block,23172,26594,1,+,.,Name=CHR_6_3604-3606,
VI,LD information,LD block,28811,29838,1,+,.,Name=CHR_6_3612-3614,
VI,LD information,LD block,35840,42992,1,+,.,Name=CHR_6_3622-3636,
VI,LD information,LD block,45815,48921,1,+,.,Name=CHR_6_3638-3642,
VI,LD information,LD block,50685,53989,1,+,.,Name=CHR_6_3644-3652,
VI,LD information,LD block,55876,56091,1,+,.,Name=CHR_6_3655-3656,
VI,LD information,LD block,65125,72514,1,+,.,Name=CHR_6_3664-3671,
VI,LD information,LD block,74913,75397,1,+,.,Name=CHR_6_3676-3677,
VI,LD information,LD block,78381,80860,1,+,.,Name=CHR_6_3683-3689,
VI,LD information,LD block,88005,88006,1,+,.,Name=CHR_6_3692-3693,
VI,LD information,LD block,88475,92208,1,+,.,Name=CHR_6_3697-3701,
VI,LD information,LD block,95448,95468,1,+,.,Name=CHR_6_3702-3703,
VI,LD information,LD block,101424,101478,1,+,.,Name=CHR_6_3711-3713,
VI,LD information,LD block,107478,107527,1,+,.,Name=CHR_6_3718-3719,
VI,LD information,LD block,114692,115037,1,+,.,Name=CHR_6_3723-3725,
VI,LD information,LD block,119386,123079,1,+,.,Name=CHR_6_3728-3729,
VI,LD information,LD block,146131,151731,1,+,.,Name=CHR_6_3730-3731,
VI,LD information,LD block,158136,163435,1,+,.,Name=CHR_6_3734-3739,
VI,LD information,LD block,166669,167434,1,+,.,Name=CHR_6_3742-3744,
VI,LD information,LD block,167690,167705,1,+,.,Name=CHR_6_3746-3747,
VI,LD information,LD block,167939,168223,1,+,.,Name=CHR_6_3749-3750,
VI,LD information,LD block,175273,178778,1,+,.,Name=CHR_6_3755-3756,
VI,LD information,LD block,183936,191665,1,+,.,Name=CHR_6_3761-3768,
VI,LD information,LD block,193272,193671,1,+,.,Name=CHR_6_3772-3773,
VI,LD information,LD block,199448,201882,1,+,.,Name=CHR_6_3775-3777,
VI,LD information,LD block,204440,204681,1,+,.,Name=CHR_6_3780-3781,
VI,LD information,LD block,208815,208850,1,+,.,Name=CHR_6_3783-3784,
VI,LD information,LD block,211447,212247,1,+,.,Name=CHR_6_3786-3787,
VI,LD information,LD block,214251,216365,1,+,.,Name=CHR_6_3788-3789,
VI,LD information,LD block,223266,223299,1,+,.,Name=CHR_6_3791-3792,
VI,LD information,LD block,226781,226929,1,+,.,Name=CHR_6_3795-3796,
VI,LD information,LD block,227352,227356,1,+,.,Name=CHR_6_3798-3799,
VI,LD information,LD block,229335,229567,1,+,.,Name=CHR_6_3800-3801,
VI,LD information,LD block,231725,232479,1,+,.,Name=CHR_6_3802-3803,
VI,LD information,LD block,234833,236114,1,+,.,Name=CHR_6_3805-3806,
VI,LD information,LD block,240985,242390,1,+,.,Name=CHR_6_3808-3809,
VI,LD information,LD block,244301,245636,1,+,.,Name=CHR_6_3811-3817,
VI,LD information,LD block,251165,252271,1,+,.,Name=CHR_6_3823-3824,
VI,LD information,LD block,255018,261981,1,+,.,Name=CHR_6_3828-3836,
VI,LD information,LD block,264618,269163,1,+,.,Name=CHR_6_3839-3850,
VI,LD information,LD block,270110,270112,1,+,.,Name=CHR_6_3852-3853,
VI,LD information,LD block,270117,270118,1,+,.,Name=CHR_6_3854-3855,
VII,LD information,LD block,440,444,1,+,.,Name=CHR_7_3859-3860,
VII,LD information,LD block,595,603,1,+,.,Name=CHR_7_3861-3862,
VII,LD information,LD block,1581,5119,1,+,.,Name=CHR_7_3863-3864,
VII,LD information,LD block,11071,11076,1,+,.,Name=CHR_7_3866-3867,
VII,LD information,LD block,14747,16567,1,+,.,Name=CHR_7_3868-3869,
VII,LD information,LD block,17840,17843,1,+,.,Name=CHR_7_3873-3874,
VII,LD information,LD block,20110,20451,1,+,.,Name=CHR_7_3878-3879,
VII,LD information,LD block,27845,37288,1,+,.,Name=CHR_7_3885-3903,
VII,LD information,LD block,47250,48435,1,+,.,Name=CHR_7_3913-3914,
VII,LD information,LD block,53416,53702,1,+,.,Name=CHR_7_3917-3923,
VII,LD information,LD block,65725,68513,1,+,.,Name=CHR_7_3928-3931,
VII,LD information,LD block,80608,80609,1,+,.,Name=CHR_7_3940-3941,
VII,LD information,LD block,87999,88913,1,+,.,Name=CHR_7_3947-3948,
VII,LD information,LD block,101935,102167,1,+,.,Name=CHR_7_3953-3954,
VII,LD information,LD block,103929,105525,1,+,.,Name=CHR_7_3957-3958,
VII,LD information,LD block,109520,109762,1,+,.,Name=CHR_7_3959-3960,
VII,LD information,LD block,115293,115294,1,+,.,Name=CHR_7_3964-3965,
VII,LD information,LD block,121864,122646,1,+,.,Name=CHR_7_3968-3969,
VII,LD information,LD block,129502,139844,1,+,.,Name=CHR_7_3971-3981,
VII,LD information,LD block,140416,140907,1,+,.,Name=CHR_7_3984-3985,
VII,LD information,LD block,142616,142935,1,+,.,Name=CHR_7_3987-3993,
VII,LD information,LD block,149745,154349,1,+,.,Name=CHR_7_3996-3999,
VII,LD information,LD block,159017,159442,1,+,.,Name=CHR_7_4002-4003,
VII,LD information,LD block,164509,166144,1,+,.,Name=CHR_7_4006-4007,
VII,LD information,LD block,166259,166833,1,+,.,Name=CHR_7_4010-4011,
VII,LD information,LD block,175201,178295,1,+,.,Name=CHR_7_4018-4021,
VII,LD information,LD block,181165,183625,1,+,.,Name=CHR_7_4023-4024,
VII,LD information,LD block,191676,192700,1,+,.,Name=CHR_7_4026-4028,
VII,LD information,LD block,201855,203677,1,+,.,Name=CHR_7_4032-4036,
VII,LD information,LD block,206991,207921,1,+,.,Name=CHR_7_4043-4044,
VII,LD information,LD block,208986,209438,1,+,.,Name=CHR_7_4046-4047,
VII,LD information,LD block,229363,229803,1,+,.,Name=CHR_7_4051-4053,
VII,LD information,LD block,230481,235726,1,+,.,Name=CHR_7_4055-4062,
VII,LD information,LD block,237753,238084,1,+,.,Name=CHR_7_4064-4065,
VII,LD information,LD block,247290,247666,1,+,.,Name=CHR_7_4068-4069,
VII,LD information,LD block,250183,250680,1,+,.,Name=CHR_7_4071-4072,
VII,LD information,LD block,257488,257571,1,+,.,Name=CHR_7_4075-4076,
VII,LD information,LD block,266540,267569,1,+,.,Name=CHR_7_4078-4079,
VII,LD information,LD block,272225,272365,1,+,.,Name=CHR_7_4081-4083,
VII,LD information,LD block,275338,276571,1,+,.,Name=CHR_7_4085-4086,
VII,LD information,LD block,284360,284441,1,+,.,Name=CHR_7_4089-4090,
VII,LD information,LD block,295079,301066,1,+,.,Name=CHR_7_4092-4094,
VII,LD information,LD block,307361,308037,1,+,.,Name=CHR_7_4099-4100,
VII,LD information,LD block,315634,316663,1,+,.,Name=CHR_7_4101-4102,
VII,LD information,LD block,320913,321449,1,+,.,Name=CHR_7_4104-4105,
VII,LD information,LD block,321749,324640,1,+,.,Name=CHR_7_4109-4115,
VII,LD information,LD block,329449,345530,1,+,.,Name=CHR_7_4118-4139,
VII,LD information,LD block,347594,347717,1,+,.,Name=CHR_7_4140-4141,
VII,LD information,LD block,355322,356291,1,+,.,Name=CHR_7_4145-4146,
VII,LD information,LD block,361541,361880,1,+,.,Name=CHR_7_4151-4152,
VII,LD information,LD block,362066,362516,1,+,.,Name=CHR_7_4154-4157,
VII,LD information,LD block,365007,366066,1,+,.,Name=CHR_7_4158-4159,
VII,LD information,LD block,367665,377214,1,+,.,Name=CHR_7_4162-4173,
VII,LD information,LD block,377882,379511,1,+,.,Name=CHR_7_4177-4179,
VII,LD information,LD block,389749,392417,1,+,.,Name=CHR_7_4182-4184,
VII,LD information,LD block,397324,397449,1,+,.,Name=CHR_7_4188-4189,
VII,LD information,LD block,399000,399178,1,+,.,Name=CHR_7_4192-4193,
VII,LD information,LD block,408316,408928,1,+,.,Name=CHR_7_4198-4199,
VII,LD information,LD block,409966,412555,1,+,.,Name=CHR_7_4203-4206,
VII,LD information,LD block,413438,414263,1,+,.,Name=CHR_7_4210-4214,
VII,LD information,LD block,414560,426067,1,+,.,Name=CHR_7_4217-4236,
VII,LD information,LD block,432426,433131,1,+,.,Name=CHR_7_4240-4241,
VII,LD information,LD block,433639,433848,1,+,.,Name=CHR_7_4244-4247,
VII,LD information,LD block,434030,437491,1,+,.,Name=CHR_7_4251-4261,
VII,LD information,LD block,438424,438728,1,+,.,Name=CHR_7_4263-4264,
VII,LD information,LD block,449305,449489,1,+,.,Name=CHR_7_4270-4271,
VII,LD information,LD block,455708,455735,1,+,.,Name=CHR_7_4273-4274,
VII,LD information,LD block,458896,458995,1,+,.,Name=CHR_7_4275-4276,
VII,LD information,LD block,460447,467497,1,+,.,Name=CHR_7_4279-4286,
VII,LD information,LD block,469734,472246,1,+,.,Name=CHR_7_4291-4293,
VII,LD information,LD block,477678,479063,1,+,.,Name=CHR_7_4295-4297,
VII,LD information,LD block,485796,486129,1,+,.,Name=CHR_7_4301-4302,
VII,LD information,LD block,489418,508351,1,+,.,Name=CHR_7_4304-4314,
VII,LD information,LD block,520054,524944,1,+,.,Name=CHR_7_4318-4320,
VII,LD information,LD block,530662,531465,1,+,.,Name=CHR_7_4322-4323,
VII,LD information,LD block,533941,544711,1,+,.,Name=CHR_7_4326-4330,
VII,LD information,LD block,550634,558857,1,+,.,Name=CHR_7_4333-4336,
VII,LD information,LD block,568141,568520,1,+,.,Name=CHR_7_4339-4342,
VII,LD information,LD block,576468,583615,1,+,.,Name=CHR_7_4344-4352,
VII,LD information,LD block,585575,585680,1,+,.,Name=CHR_7_4353-4354,
VII,LD information,LD block,587567,588483,1,+,.,Name=CHR_7_4356-4357,
VII,LD information,LD block,592042,592987,1,+,.,Name=CHR_7_4359-4363,
VII,LD information,LD block,593375,593377,1,+,.,Name=CHR_7_4364-4365,
VII,LD information,LD block,593616,594969,1,+,.,Name=CHR_7_4367-4373,
VII,LD information,LD block,596554,605966,1,+,.,Name=CHR_7_4375-4382,
VII,LD information,LD block,610923,611358,1,+,.,Name=CHR_7_4389-4390,
VII,LD information,LD block,615761,616053,1,+,.,Name=CHR_7_4392-4393,
VII,LD information,LD block,617052,624442,1,+,.,Name=CHR_7_4397-4405,
VII,LD information,LD block,628958,630680,1,+,.,Name=CHR_7_4410-4413,
VII,LD information,LD block,633464,634684,1,+,.,Name=CHR_7_4415-4417,
VII,LD information,LD block,638390,639021,1,+,.,Name=CHR_7_4420-4422,
VII,LD information,LD block,640432,640575,1,+,.,Name=CHR_7_4423-4424,
VII,LD information,LD block,642267,642420,1,+,.,Name=CHR_7_4426-4427,
VII,LD information,LD block,645997,648198,1,+,.,Name=CHR_7_4432-4435,
VII,LD information,LD block,648927,648978,1,+,.,Name=CHR_7_4437-4438,
VII,LD information,LD block,652607,653157,1,+,.,Name=CHR_7_4442-4445,
VII,LD information,LD block,657229,659437,1,+,.,Name=CHR_7_4448-4457,
VII,LD information,LD block,659882,659935,1,+,.,Name=CHR_7_4458-4459,
VII,LD information,LD block,660057,666200,1,+,.,Name=CHR_7_4463-4471,
VII,LD information,LD block,668812,669370,1,+,.,Name=CHR_7_4472-4473,
VII,LD information,LD block,678429,678526,1,+,.,Name=CHR_7_4481-4482,
VII,LD information,LD block,682093,689845,1,+,.,Name=CHR_7_4484-4487,
VII,LD information,LD block,698308,698512,1,+,.,Name=CHR_7_4488-4489,
VII,LD information,LD block,702818,705700,1,+,.,Name=CHR_7_4492-4497,
VII,LD information,LD block,713788,714599,1,+,.,Name=CHR_7_4501-4503,
VII,LD information,LD block,715366,715376,1,+,.,Name=CHR_7_4505-4506,
VII,LD information,LD block,717567,727060,1,+,.,Name=CHR_7_4508-4515,
VII,LD information,LD block,729111,730706,1,+,.,Name=CHR_7_4518-4523,
VII,LD information,LD block,739112,739354,1,+,.,Name=CHR_7_4528-4530,
VII,LD information,LD block,753356,754860,1,+,.,Name=CHR_7_4532-4533,
VII,LD information,LD block,758060,762575,1,+,.,Name=CHR_7_4536-4538,
VII,LD information,LD block,767102,769305,1,+,.,Name=CHR_7_4541-4543,
VII,LD information,LD block,779852,784494,1,+,.,Name=CHR_7_4545-4547,
VII,LD information,LD block,785343,785665,1,+,.,Name=CHR_7_4550-4551,
VII,LD information,LD block,788486,789160,1,+,.,Name=CHR_7_4552-4553,
VII,LD information,LD block,791524,793559,1,+,.,Name=CHR_7_4556-4563,
VII,LD information,LD block,796731,797099,1,+,.,Name=CHR_7_4569-4570,
VII,LD information,LD block,799159,801370,1,+,.,Name=CHR_7_4572-4574,
VII,LD information,LD block,805233,806826,1,+,.,Name=CHR_7_4576-4578,
VII,LD information,LD block,808306,810789,1,+,.,Name=CHR_7_4581-4588,
VII,LD information,LD block,823954,824079,1,+,.,Name=CHR_7_4590-4591,
VII,LD information,LD block,829069,839118,1,+,.,Name=CHR_7_4593-4601,
VII,LD information,LD block,843675,845626,1,+,.,Name=CHR_7_4603-4604,
VII,LD information,LD block,853535,854905,1,+,.,Name=CHR_7_4608-4610,
VII,LD information,LD block,858162,869641,1,+,.,Name=CHR_7_4615-4628,
VII,LD information,LD block,873474,876358,1,+,.,Name=CHR_7_4634-4641,
VII,LD information,LD block,876542,876544,1,+,.,Name=CHR_7_4644-4645,
VII,LD information,LD block,877185,877846,1,+,.,Name=CHR_7_4650-4654,
VII,LD information,LD block,886545,888223,1,+,.,Name=CHR_7_4660-4664,
VII,LD information,LD block,891245,902481,1,+,.,Name=CHR_7_4667-4685,
VII,LD information,LD block,905164,905443,1,+,.,Name=CHR_7_4687-4688,
VII,LD information,LD block,907716,907934,1,+,.,Name=CHR_7_4689-4690,
VII,LD information,LD block,920923,920954,1,+,.,Name=CHR_7_4696-4697,
VII,LD information,LD block,923971,931043,1,+,.,Name=CHR_7_4700-4709,
VII,LD information,LD block,935054,935765,1,+,.,Name=CHR_7_4712-4714,
VII,LD information,LD block,942359,943829,1,+,.,Name=CHR_7_4718-4723,
VII,LD information,LD block,945948,947039,1,+,.,Name=CHR_7_4727-4728,
VII,LD information,LD block,950329,950863,1,+,.,Name=CHR_7_4730-4731,
VII,LD information,LD block,952343,955286,1,+,.,Name=CHR_7_4734-4736,
VII,LD information,LD block,963056,967795,1,+,.,Name=CHR_7_4739-4742,
VII,LD information,LD block,971272,972869,1,+,.,Name=CHR_7_4746-4747,
VII,LD information,LD block,975368,975538,1,+,.,Name=CHR_7_4749-4750,
VII,LD information,LD block,979301,979647,1,+,.,Name=CHR_7_4751-4752,
VII,LD information,LD block,982687,983018,1,+,.,Name=CHR_7_4756-4757,
VII,LD information,LD block,987415,989510,1,+,.,Name=CHR_7_4762-4765,
VII,LD information,LD block,992198,992324,1,+,.,Name=CHR_7_4767-4768,
VII,LD information,LD block,993818,994141,1,+,.,Name=CHR_7_4769-4770,
VII,LD information,LD block,995528,995895,1,+,.,Name=CHR_7_4772-4774,
VII,LD information,LD block,1005218,1008513,1,+,.,Name=CHR_7_4779-4783,
VII,LD information,LD block,1012575,1012595,1,+,.,Name=CHR_7_4788-4789,
VII,LD information,LD block,1022886,1039044,1,+,.,Name=CHR_7_4792-4807,
VII,LD information,LD block,1041124,1042056,1,+,.,Name=CHR_7_4810-4815,
VII,LD information,LD block,1045136,1047587,1,+,.,Name=CHR_7_4817-4822,
VII,LD information,LD block,1051846,1051850,1,+,.,Name=CHR_7_4829-4830,
VII,LD information,LD block,1061773,1064143,1,+,.,Name=CHR_7_4832-4833,
VII,LD information,LD block,1066563,1066735,1,+,.,Name=CHR_7_4835-4836,
VIII,LD information,LD block,16664,17315,1,+,.,Name=CHR_8_4843-4844,
VIII,LD information,LD block,19062,21364,1,+,.,Name=CHR_8_4847-4850,
VIII,LD information,LD block,24772,26028,1,+,.,Name=CHR_8_4852-4856,
VIII,LD information,LD block,31948,33975,1,+,.,Name=CHR_8_4858-4860,
VIII,LD information,LD block,37678,45571,1,+,.,Name=CHR_8_4866-4879,
VIII,LD information,LD block,48235,48299,1,+,.,Name=CHR_8_4882-4883,
VIII,LD information,LD block,53401,54471,1,+,.,Name=CHR_8_4886-4889,
VIII,LD information,LD block,56206,56351,1,+,.,Name=CHR_8_4890-4891,
VIII,LD information,LD block,57912,58345,1,+,.,Name=CHR_8_4894-4895,
VIII,LD information,LD block,59645,63915,1,+,.,Name=CHR_8_4898-4901,
VIII,LD information,LD block,71740,71830,1,+,.,Name=CHR_8_4909-4910,
VIII,LD information,LD block,72011,72021,1,+,.,Name=CHR_8_4912-4913,
VIII,LD information,LD block,74974,74975,1,+,.,Name=CHR_8_4915-4916,
VIII,LD information,LD block,80030,85218,1,+,.,Name=CHR_8_4921-4929,
VIII,LD information,LD block,85386,85389,1,+,.,Name=CHR_8_4930-4931,
VIII,LD information,LD block,96286,97662,1,+,.,Name=CHR_8_4936-4939,
VIII,LD information,LD block,99525,105346,1,+,.,Name=CHR_8_4941-4946,
VIII,LD information,LD block,111633,115080,1,+,.,Name=CHR_8_4952-4961,
