SNP,Chr,Pos,locus_id,name,p-value_eQTL,p-value_rMVP,FDR,-log_pval,Effect,snps_class_up,snps_class_down,description
10419,15,426624,YOR051C,ETT1,2.39808469500075e-06,8.32132460805708e-06,0.0016322438985787,5.079807536187517,-0.953816173927727,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough"""
10183,15,168592,YOL082W,ATG19,2.51936400800809e-06,2.19698758236456e-06,0.0017067092573031,5.658172397756681,-0.475783115503136,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p"""
10192,15,172074,YOL081W,IRA2,2.70850348335023e-06,2.07933964338461e-06,0.001826395976969,5.682074566368291,-0.474070257533813,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10216,15,203091,YOL066C,RIB2,2.83079124330038e-06,3.03985132774055e-06,0.0019019924247937,5.517147656233612,-0.628488845008753,ORF,Verified ORF,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication"""
10187,15,170413,CUT362,,2.8644240630419e-06,3.02520773976415e-06,0.0019207910225807,5.519244797165073,-0.467848054363063,Unstable transcript,CUT,ncRNA_STM
10207,15,188149,YOL076W,MDM20,2.99460604200725e-06,3.04471288270265e-06,0.0019998327551443,5.516453655194334,-0.678281338877961,ORF,Verified ORF,"""Non-catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly"""
10212,15,195381,YOL072W,THP1,3.01280021006916e-06,1.66695914771818e-06,0.0020107253182664,5.778075043326144,-0.72314933853621,ORF,Verified ORF,"""Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding"""
5734,9,250484,YIL056W,VHR1,3.37483613557126e-06,3.56507713574451e-06,0.0022320150763247,5.447931069103619,-0.672715238572578,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication"""
10191,15,171671,YOL081W,IRA2,3.50308316490415e-06,4.67726264144099e-06,0.0023100875294492,5.330008242551196,-0.465308425280267,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10196,15,180876,YOL080C,REX4,3.54152105445539e-06,2.95698345033453e-06,0.002332142635479,5.529151106129447,-0.476337287686112,ORF,Verified ORF,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly"""
8795,13,489758,YMR109W,MYO5,3.7003092821945e-06,5.40381623110616e-06,0.0024285753415557,5.267299428557036,0.367108877967373,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication"""
10425,15,430047,YOR054C_NFR/NDR,,3.97203521343268e-06,3.6806964130475e-06,0.00258940384917,5.434070002052244,-0.858213203841948,Promoter,Promoter,fragile
11929,16,859747,YPR159W,KRE6,4.05681497332067e-06,4.1899050699002e-06,0.0026400666637767,5.377795816672261,-0.688250285651979,Close to 3'-UTR,Close to 3'-UTR,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication"""
10215,15,203046,YOL066C,RIB2,4.07116048613425e-06,4.30772832580839e-06,0.0026484798459187,5.365751694028356,-0.619591162950219,ORF,Verified ORF,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication"""
1085,3,196679,YCR037C,PHO87,4.08029372133869e-06,4.39478073939306e-06,0.0026534975218021,5.357062787495115,-0.64050598534013,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication"""
11927,16,858788,YPR159W,KRE6,4.44049776188675e-06,4.6958760011993e-06,0.0028680296615249,5.32828337954279,-0.681664094123653,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication"""
10188,15,170682,CUT362,,4.44352361051478e-06,5.51392167197034e-06,0.0028697359862348,5.2585394075578975,-0.457236652142045,Unstable transcript,CUT,ncRNA_STM
8792,13,489572,YMR109W,MYO5,4.45105362595868e-06,4.75639922421484e-06,0.0028743506655603,5.322721700395428,0.3513138960791,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication"""
8802,13,500062,YNCM0026C,SNR24,4.86017319057174e-06,5.31104088597186e-06,0.0031156636761257,5.274820355239944,0.35153874469952,Non-coding RNA,snoRNA gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450"""
11928,16,858824,YPR159W,KRE6,5.00726810037838e-06,5.28050799566067e-06,0.0032030915007117,5.277324295439694,-0.676199846285226,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication"""
10181,15,168199,YOL082W_NFR/NDR,,5.10254919141063e-06,4.19271658292976e-06,0.0032579068202497,5.377504493816264,-0.686645137292786,Promoter,Promoter,fragile
9441,14,250138,YNL211C,MRX7,5.32076611086768e-06,5.63222448286996e-06,0.0033824973727668,5.249320043899889,-0.638560277376796,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene"""
10208,15,194895,YOL072W_NFR/NDR,,5.58242811171815e-06,3.31338283029105e-06,0.0035323143547848,5.4797283825673055,-0.735253346255558,Promoter,Promoter,stable
11912,16,839159,YPR156C,TPO3,5.80491983650537e-06,5.60343570808988e-06,0.003662244833676,5.251545606648596,-0.674537945744825,ORF,Verified ORF,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication"""
1084,3,195779,YCR037C,PHO87,5.92602731505854e-06,6.13002761038013e-06,0.003729205676873,5.212537569362706,-0.5976146462103,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication"""
5779,9,261156,YIL048W_NFR/NDR,,6.16868957278278e-06,6.51846332002621e-06,0.0038714795220356,5.185854773944595,-0.721333643471156,Promoter,Promoter,stable
8803,13,500365,YMR116C,ASC1,6.76580033728745e-06,7.34355757466987e-06,0.0042231749356645,5.1340934958410465,0.344641848519654,Close to 3'-UTR,Close to 3'-UTR,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins"""
11926,16,857866,YPR159W,KRE6,7.55974047451462e-06,7.9569528247908e-06,0.0046707646528997,5.099253216777901,-0.664274967561663,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication"""
3599,6,18881,YFL055W,AGP3,8.1667612525688e-06,8.64735599965504e-06,0.0050138936076437,5.063116661354759,0.447978211094616,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition"""
5749,9,254336,YIL054W_NFR/NDR,,8.29282124774283e-06,8.73741100215441e-06,0.0050841865249041,5.058617234876602,-0.708602195687342,Promoter,Promoter,
11898,16,823418,YPR145W,ASN1,8.61260831876828e-06,9.00898599313984e-06,0.0052646945867944,5.045324088306887,-0.688822134709214,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication"""
5747,9,254311,YIL054W_NFR/NDR,,8.63864835099546e-06,9.14112181560607e-06,0.0052788851740145,5.039000503562529,-0.705107070044106,Promoter,Promoter,
8807,13,503363,YMRWdelta16,YMRWdelta16,9.90360894844378e-06,1.05465430865897e-05,0.0059824137895259,4.976889868749264,0.346834513356663,Other features,LTR,"""Ty1 LTR"""
8801,13,499228,YMR115W,MGR3,1.02087633409668e-05,1.18285221161062e-05,0.0061513334397685,4.927069513775672,0.353055713822348,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA"""
5750,9,254355,YIL054W_NFR/NDR,,1.05152820023099e-05,1.10956382109769e-05,0.0063207391408849,4.954847712491542,-0.70059866824194,Promoter,Promoter,
11897,16,823324,YPR145W,ASN1,1.05962128500107e-05,1.11988565365504e-05,0.006366826242989,4.9508263188671675,-0.667912883045135,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication"""
10180,15,166369,YOL083W,ATG34,1.1028952305365e-05,1.25878220707458e-05,0.0066050688737158,4.900049404481362,-0.444655123095608,ORF,Verified ORF,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog"""
10193,15,172102,YOL081W,IRA2,1.13866931882961e-05,8.69256262400916e-06,0.0068035036623654,5.060852171836692,-0.455763216301294,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10179,15,165912,YOL083W,ATG34,1.15615251512903e-05,4.1777100146977e-06,0.0068985889810511,5.379061708775861,-0.474481099298395,ORF,Verified ORF,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog"""
11910,16,836372,YPR155C,NCA2,1.20720758457213e-05,1.25401156385459e-05,0.0071762979153262,4.90169845864479,-0.636484832023638,ORF,Verified ORF,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p"""
3126,5,268236,YER056C_NFR/NDR,,1.27951631128391e-05,1.15447421121174e-05,0.0075718105646164,4.937615763962507,0.735667681017862,Promoter,Promoter,fragile
5735,9,250581,YIL056W,VHR1,1.34205937191785e-05,1.40436929322973e-05,0.0078950361105483,4.8525186750246005,-0.631489140244577,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication"""
5766,9,257575,YIL052C_NFR/NDR,,1.35589711567913e-05,1.43584057090868e-05,0.007964528787303,4.842893779465913,-0.699810966636112,Promoter,Promoter,fragile
11940,16,867326,YPR162C,ORC4,1.44111605376945e-05,1.49898362017675e-05,0.0084214184107631,4.8242031127859555,-0.670485864465087,ORF,Verified ORF,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication"""
5736,9,251030,YIL056W,VHR1,1.51025568483773e-05,1.59074212134462e-05,0.0087938181967441,4.7984002190677115,-0.627366601330179,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication"""
11942,16,869725,YPR163C,TIF3,1.52687492162389e-05,1.60511553246402e-05,0.0088822831705905,4.7944937026324315,-0.614937655231391,ORF,Verified ORF,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel"""
10195,15,179652,YOL081W,IRA2,1.53442467728594e-05,8.91669224865938e-06,0.0089220354292406,5.04979622236963,-0.448898279398778,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
11924,16,850422,YPRCdelta22,YPRCdelta22,1.5770362977815e-05,1.64516178830634e-05,0.0091363947525147,4.783791386277149,-0.641212627846019,Other features,LTR,"""Ty1 LTR"""
10186,15,170347,CUT362,,1.60052920842687e-05,1.36160367202365e-05,0.0092581002931228,4.865949286036325,-0.436829921623963,Unstable transcript,CUT,ncRNA_STM
5753,9,254891,YIL053W_NFR/NDR,,1.60775931442122e-05,1.71210327699394e-05,0.0092927396757669,4.7664700414837755,-0.710474160909619,Promoter,Promoter,stable
5748,9,254315,YIL054W_NFR/NDR,,1.68388225841263e-05,1.75503346599189e-05,0.0096848240577202,4.755714597741156,-0.685025573951853,Promoter,Promoter,
2530,4,1316036,YDR422C,SIP1,1.70054251207763e-05,1.76402852159616e-05,0.0097716211388297,4.7534943972814725,0.556354817135383,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions"""
4724,7,944976,YGR225W_NFR/NDR,,1.75246296109558e-05,1.99756782642799e-05,0.0100298643670459,4.699498465509188,0.525828818573579,Promoter,Promoter,
10194,15,173340,YOL081W,IRA2,1.81541897870508e-05,1.10191613270599e-05,0.0103442340873535,4.957851458559601,-0.451240817630298,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
7481,12,82740,YLL029W,FRA1,1.83679474331287e-05,1.9758099354344e-05,0.0104508936263829,4.7042548350328595,0.562971413015452,ORF,Verified ORF,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation"""
11944,16,873212,YPR164W,MMS1,1.8752043110306e-05,1.97505571839065e-05,0.0106499748570567,4.704420647962448,-0.660351603135435,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay"""
11946,16,873367,YPR164W,MMS1,1.9468105750389e-05,1.97536511423442e-05,0.0110122993463077,4.704352620320007,-0.641144318268931,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay"""
9443,14,250690,ARS1413,ARS1413,1.97052486909896e-05,2.06403012380687e-05,0.0111388534896859,4.685283968620587,-0.596506959474845,Other features,Replication,"""Strong origin of replication activated in late S phase"""
11915,16,840461,XUT_16F-339,,2.00830721950266e-05,2.13471420475248e-05,0.0113291026165655,4.670660260033392,-0.585576545601933,Unstable transcript,XUT,ncRNA_UNB
8809,13,503653,ARS1319,ARS1319,2.03658355722839e-05,1.40477077048763e-05,0.0114628456719952,4.852394537847424,0.389389768087776,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay"""
9446,14,257173,YNL206C,RTT106,2.09710257269757e-05,2.22200894072933e-05,0.0117715593623282,4.653254197914683,-0.595238249774668,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)"""
11899,16,825433,YPR146C,YPR146C,2.25476862488101e-05,2.36676768939276e-05,0.0125650348390692,4.62584436825011,-0.647936306266069,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data"""
11900,16,827031,YPR148C,YPR148C,2.28117028841141e-05,2.37316638578896e-05,0.0127007975318758,4.624671811762932,-0.683004775775901,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern"""
10482,15,487554,tN(GUU)O2_NFR/NDR,,2.29184431683371e-05,2.32063386324522e-05,0.0127526265095454,4.634393374716644,-0.699030090873432,Promoter,Promoter,
11920,16,841684,YPR157W,TDA6,2.36596977571423e-05,2.48363247030051e-05,0.0131240464628552,4.604912670947106,-0.584441216003356,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication"""
11921,16,842949,YPR158W_NFR/NDR,,2.41971140211371e-05,2.54608853533217e-05,0.0133953072366436,4.594126498664418,-0.636926791907942,Promoter,Promoter,fragile
5745,9,254108,YIL054W_NFR/NDR,,2.51901788753829e-05,2.64979077389229e-05,0.0138977039732465,4.576788416376894,-0.670571029283506,Promoter,Promoter,
5738,9,252323,YIL055C,YIL055C,2.5538140938576e-05,2.6709484076166e-05,0.0140668326607922,4.573334500785748,-0.610973358594947,ORF,Uncharacterized ORF,"""Putative protein of unknown function"""
5772,9,258345,YIL050W_NFR/NDR,,2.58317567375481e-05,2.6493287636388e-05,0.0142107557852728,4.576864145374046,-0.672747252297251,Promoter,Promoter,fragile
11896,16,822959,YPR145W,ASN1,2.58303735096948e-05,2.70201466308832e-05,0.0142107557852728,4.568312298511225,-0.471484277169497,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication"""
5713,9,243786,YIL063C_NFR/NDR,,2.71460191423189e-05,2.84579409404368e-05,0.0148637432148683,4.545796526267072,-0.649168394532847,Promoter,Promoter,stable
5778,9,260986,YIL048W_NFR/NDR,,2.72323036453206e-05,2.81923642129568e-05,0.0149022535437673,4.549868502646039,-0.682050948697622,Promoter,Promoter,stable
11930,16,859953,YPR159W,KRE6,2.78414983942047e-05,2.31799028765674e-05,0.0151933465804397,4.634888388055736,-0.652434996517825,Close to 3'-UTR,Close to 3'-UTR,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication"""
1069,3,177336,YCR030C,SYP1,2.8123549674858e-05,2.59917006859737e-05,0.0153315913650929,4.585165302862614,-0.595877630165576,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of WASP-Arp23 complex; involved in endocytic site formation; directly inhibits Las17p stimulation of Arp23 complex-mediated actin assembly in vitro; may regulate assembly and disassembly of the septin ring; colocalizes and interacts with septin subunits; potential role in actin cytoskeletal organization"""
11945,16,873246,YPR164W,MMS1,2.94884131872262e-05,3.17344187738503e-05,0.0159812230737107,4.498469451521165,-0.625359321139559,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay"""
4727,7,945948,YGR225W,AMA1,2.99353027800487e-05,3.46573718942776e-05,0.0161999193787573,4.460204373390357,0.493338566500483,ORF,Verified ORF,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest"""
5757,9,256041,YIL053W,GPP1,3.05933473199357e-05,3.43360133986714e-05,0.0165082143919562,4.464250130242803,-0.630633143600635,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication"""
11704,16,587778,SUT417,,3.15711220044098e-05,3.25006895850293e-05,0.0169782074460327,4.488107424258176,0.592835006466696,Unstable transcript,SUT,ncRNA_STM
8799,13,495175,YMR113W,FOL3,3.16445041530218e-05,3.32632986236245e-05,0.0170127738218492,4.478034685272736,0.390644592928744,ORF,Verified ORF,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication"""
11893,16,818804,YPR143W,RRP15,3.21334296422773e-05,3.36917628139289e-05,0.0172483332444851,4.472476265352115,-0.471020218617212,ORF,Verified ORF,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs"""
277,2,111645,YBL058W,SHP1,3.21953528613601e-05,3.20901395955743e-05,0.0172741277695684,4.493628393672469,0.429555710476162,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)"""
11913,16,840309,XUT_16F-339,,3.25140821374469e-05,3.284436232268e-05,0.0174238736965844,4.483539165594966,-0.616358155458612,Unstable transcript,XUT,ncRNA_UNB
11914,16,840443,XUT_16F-339,,3.32866313130444e-05,3.43658450075779e-05,0.0177906724869778,4.463872972935878,-0.571965133196806,Unstable transcript,XUT,ncRNA_UNB
11903,16,831753,YPR151C_NFR/NDR,,3.33836076140876e-05,3.44957946600766e-05,0.0178344201317699,4.462233846006237,-0.606216003632531,Promoter,Promoter,
5780,9,264604,YIL048W,NEO1,3.4485809136377e-05,3.72947885125745e-05,0.018338480494132,4.428351851257253,-0.662437257395861,ORF,Verified ORF,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus"""
3604,6,23172,YFL053W_NFR/NDR,,3.46365238853531e-05,3.58786544975472e-05,0.0184133851562604,4.445163852006078,0.4174618765416,Promoter,Promoter,stable
2531,4,1317259,YDR422C,SIP1,3.47277120338402e-05,3.60162167800359e-05,0.0184592362255096,4.443501908336168,0.676534474805941,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions"""
5731,9,249562,CUT192,,3.47651469409586e-05,3.63238983090094e-05,0.0184725652584654,4.439807548828251,-0.602015910767955,Unstable transcript,CUT,ncRNA_STM
3132,5,272758,YER059W,PCL6,3.47848637446123e-05,3.51645525193786e-05,0.0184817278187179,4.453894904757076,0.658486868929963,ORF,Verified ORF,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
10190,15,171150,YOL081W,IRA2,3.4991237435459e-05,3.60646918451314e-05,0.0185728915588888,4.442917774288576,-0.416741627878108,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
282,2,116024,YBL055C,YBL055C,3.51659112698822e-05,3.66975122363336e-05,0.0186555575261898,4.43536337603819,0.430051091692519,ORF,Verified ORF,"""3'-->5' exonuclease and endonuclease with a possible role in apoptosis; has similarity to mammalian and C. elegans apoptotic nucleases"""
