SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
899,3,929,0.113613306992999,0.0801744216510701,0.157342453171023,TEL03L,TEL03L,SGDID:S000028871,Other features,Telomere,"""Telomeric region on the left arm of Chromosome III; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
900,3,931,0.122424710562195,0.0802973766499647,0.128243931547133,TEL03L,TEL03L,SGDID:S000028871,Other features,Telomere,"""Telomeric region on the left arm of Chromosome III; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
901,3,951,0.196246941271812,0.118369024648602,0.0982209776270115,TEL03L,TEL03L,SGDID:S000028871,Other features,Telomere,"""Telomeric region on the left arm of Chromosome III; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
902,3,1349,-0.0857097066514863,0.122941743560559,0.486163368093899,YCLWomega1,YCLWomega1,SGDID:S000006828,Other features,LTR,"""Ty5 LTR""",long_terminal_repeat
903,3,1357,-0.0113880904529697,0.12200576038028,0.925685935165402,YCLWomega1,YCLWomega1,SGDID:S000006828,Other features,LTR,"""Ty5 LTR""",long_terminal_repeat
904,3,1886,-0.0203460272864182,0.0599837842023809,0.73466669507975,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
905,3,1933,-0.0034144169871238,0.0592813529143747,0.954102377171307,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
906,3,2644,-0.0132500760407497,0.0656196606169973,0.840093743901677,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
907,3,2869,0.0331756449950391,0.0598249108959462,0.579556629277676,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
908,3,2926,-0.0181199628159341,0.0731917953805822,0.804612432963909,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
909,3,3249,-0.0016457564010112,0.0603621981402577,0.97826402939442,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
910,3,3277,-0.0268818833989921,0.0599369613406724,0.654065678814987,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
911,3,3939,0.0460577691458292,0.0617139856037244,0.455976852111153,YCLWTy5-1,YCLWTy5-1,SGDID:S000006831,Other features,LTR retrotransposon,"""Ty5 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional""",LTR_retrotransposon
912,3,4582,0.014557804274919,0.0714116200255754,0.838582220363948,YCL074W,YCL074W,SGDID:S000000579,Close to 3'-UTR,Close to 3'-UTR,"""Pseudogene: encodes fragment of Ty Pol protein""",pseudogene
913,3,4794,0.0670721511339316,0.0770586703436148,0.384671334475009,C:4323-6478,,,Intergenic region,Intergenic region,between YCLWTy5-1 and YCL073C,Intergenic region
914,3,5784,-0.0226077994072504,0.127880876898187,0.859776332545904,YCL073C,GEX1,SGDID:S000000575,Close to 3'-UTR,Close to 3'-UTR,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",Verified ORF
915,3,6078,0.058694498081743,0.11804325012847,0.619337299133705,YCL073C,GEX1,SGDID:S000000575,Close to 3'-UTR,Close to 3'-UTR,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",Verified ORF
916,3,6190,0.127562888175981,0.118170017799472,0.281108116414713,YCL073C,GEX1,SGDID:S000000575,Close to 3'-UTR,Close to 3'-UTR,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",Verified ORF
917,3,7958,0.0507405346910144,0.0856259757236439,0.553839370199868,YCL073C,GEX1,SGDID:S000000575,ORF,Verified ORF,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",Verified ORF
918,3,8528,0.0811272957457829,0.0848592144918431,0.339715252658677,YCL073C_NFR/NDR,,,Promoter,Promoter,,Promoter
919,3,8743,0.213898112353615,0.0980532970156585,0.0298095900025014,YCL073C,GEX1,SGDID:S000000575,Close to 3'-UTR,Close to 3'-UTR,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",Verified ORF
920,3,9047,0.105012808629684,0.120659861679503,0.384716461080713,YCL073C,GEX1,SGDID:S000000575,Close to 3'-UTR,Close to 3'-UTR,"""Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog ; GEX2 ; that arose from a segmental duplication""",Verified ORF
921,3,11280,0.0668818169758522,0.0642863378653393,0.298878340999008,ARS301,ARS301,SGDID:S000028477,Other features,Replication,"""Inactive replication origin linked to the silent mating type locus HML; functions as a transcriptional silencer""",ARS
922,3,13866,0.0498752465490302,0.120029137537875,0.678009236735726,HML,HML,SGDID:S000029214,Other features,Mating-related region,"""Mating type cassette - left; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
923,3,14069,0.0494232800572694,0.0600078550490312,0.410715285989652,HML,HML,SGDID:S000029214,Other features,Mating-related region,"""Mating type cassette - left; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
924,3,16356,0.0295147191321818,0.0591166231160296,0.617905404527019,YCL064C,CHA1,SGDID:S000000569,ORF,Verified ORF,"""Catabolic L-serine (L-threonine) deaminase; catalyzes the degradation of both L-serine and L-threonine; required to use serine or threonine as the sole nitrogen source ; transcriptionally induced by serine and threonine""",Verified ORF
925,3,21337,-0.0031870996266965,0.0592517234628941,0.957133584822883,YCL061C,MRC1,SGDID:S000000566,ORF,Verified ORF,"""S-phase checkpoint protein required for DNA replication; couples DNA helicase and polymerase; stabilizes Pol2p at stalled replication forks during stress ; where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; defines a novel S-phase checkpoint with Hog1p that coordinates DNA replication and transcription upon osmostress; protects uncapped telomeres; Dia2p-dependent degradation mediates checkpoint recovery; exposure to ethanol affects localization; mammalian claspin homolog""",Verified ORF
926,3,22384,-0.0216424215155895,0.120331857243365,0.857368719651192,YCL061C,MRC1,SGDID:S000000566,Close to 3'-UTR,Close to 3'-UTR,"""S-phase checkpoint protein required for DNA replication; couples DNA helicase and polymerase; stabilizes Pol2p at stalled replication forks during stress ; where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; defines a novel S-phase checkpoint with Hog1p that coordinates DNA replication and transcription upon osmostress; protects uncapped telomeres; Dia2p-dependent degradation mediates checkpoint recovery; exposure to ethanol affects localization; mammalian claspin homolog""",Verified ORF
927,3,23991,0.023675306222307,0.118822303093407,0.842182155084131,YCL059C,KRR1,SGDID:S000000564,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolar protein required for rRNA synthesis and ribosomal assembly; required for the synthesis of 18S rRNA and for the assembly of 40S ribosomal subunit; essential gene""",Verified ORF
928,3,25563,-0.0106366111305229,0.0597737421098728,0.858865973442106,YCL057W,PRD1,SGDID:S000000562,ORF,Verified ORF,"""Zinc metalloendopeptidase; found in the cytoplasm and intermembrane space of mitochondria; with Cym1p ; involved in degradation of mitochondrial proteins and of presequence peptides cleaved from imported proteins; protein abundance increases in response to DNA replication stress""",Verified ORF
929,3,27063,0.0354505556950453,0.0601854833387087,0.556223456062618,YCL056C,PEX34,SGDID:S000000561,ORF,Verified ORF,"""Protein that regulates peroxisome populations; peroxisomal integral membrane protein; interacts with Pex11p ; Pex25p ; and Pex27p to control both constitutive peroxisome division and peroxisome morphology and abundance during peroxisome proliferation""",Verified ORF
930,3,27658,-0.0844252646164105,0.0839435379287935,0.315230183794837,YCL055W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
931,3,29113,0.0793358930012036,0.064231083019919,0.217591092302658,RE301,RE,SGDID:S000303804,Other features,Recombination enhancer,"""Orientation-independent ; cis-acting region that controls mating-type dependent recombination along entire left arm of ChrIII""",recombination_enhancer
932,3,30748,0.026489181617469,0.062096522581969,0.669944743687527,YCL054W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
933,3,31109,0.0102248078519571,0.0598887817378449,0.864533938303496,YCL054W-A,RDT1,SGDID:S000178054,Close to 3'-UTR,Close to 3'-UTR,"""Short open reading frame ; shows evidence of translation; may be new protein-coding gene that originated de novo from noncoding sequence; same allele found in at least 33 other S. cerevisiae strains; at least 3 strains have a second allele with three nucleotide substitutions leading to two amino acid differences""",Uncharacterized ORF
934,3,37651,0.0432376897147405,0.0705525069541161,0.540374021899596,YCL051W,LRE1,SGDID:S000000556,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in control of cell wall structure and stress response; direct inhibitor of the nuclear Dbf2 related (NDR) kinase Cbk1p-Mob2p; overproduction confers resistance to cell-wall degrading enzymes; exhibits genetic interactions with genes involved in the cell wall integrity pathway; LRE1 has a paralog ; HLR1 ; that arose from the whole genome duplication""",Verified ORF
935,3,39540,0.0875147931793994,0.0688814376517787,0.204738507071928,ARS305,ARS305,SGDID:S000028482,Other features,Replication,"""Efficient early-firing replication origin on Chromosome III""",ARS
936,3,40865,0.0814524965313233,0.0600276185008006,0.175674616699258,YCL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
937,3,41458,0.0941926074591078,0.0601507147532597,0.118257870136715,YCL048W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
938,3,45881,0.03745415510681,0.059851263071464,0.531858906529293,YCL045C,EMC1,SGDID:S000000550,ORF,Verified ORF,"""Member of conserved endoplasmic reticulum membrane complex; involved in efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; interacts with Gal80p; homologous to worm H17B01.4/EMC-1 ; fly CG2943 ; and human KIAA0090""",Verified ORF
939,3,46486,0.0468793772069145,0.0593820296403389,0.430376676917088,YCL045C,EMC1,SGDID:S000000550,ORF,Verified ORF,"""Member of conserved endoplasmic reticulum membrane complex; involved in efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; interacts with Gal80p; homologous to worm H17B01.4/EMC-1 ; fly CG2943 ; and human KIAA0090""",Verified ORF
940,3,47344,0.0456949175185352,0.0593006982865793,0.441481472812387,YCL044C,MGR1,SGDID:S000000549,ORF,Verified ORF,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr3p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",Verified ORF
941,3,48180,0.0604501941726783,0.0590949291119435,0.307039696955838,YCL044C,MGR1,SGDID:S000000549,ORF,Verified ORF,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr3p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",Verified ORF
942,3,48299,0.0460223493180797,0.0592013120463687,0.437450951703232,YCL044C,MGR1,SGDID:S000000549,ORF,Verified ORF,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr3p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",Verified ORF
943,3,48656,0.0342736840485601,0.0598357755754443,0.567147585277616,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
944,3,48764,0.0225434628841785,0.0593384211261814,0.704238149747149,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
945,3,49187,-0.0042103977533734,0.0594982184214246,0.94362477626473,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
946,3,49221,-0.0107056110853531,0.0594959119620677,0.857304019117863,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
947,3,49250,-0.0213793922905401,0.0594477716232293,0.719336499590097,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
948,3,49783,0.0219558586828176,0.0598813105878149,0.714095095678091,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
949,3,49785,0.0219558586828176,0.0598813105878149,0.714095095678091,YCL043C,PDI1,SGDID:S000000548,ORF,Verified ORF,"""Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen ; essential for disulfide bond formation in secretory and cell-surface proteins ; processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase ; Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates ; thereby accelerating ERAD; PDI1 has a paralog ; EUG1 ; that arose from the whole genome duplication""",Verified ORF
950,3,50550,-0.0114747894152467,0.0735359570287804,0.876088131309077,SUT026,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
951,3,50551,-0.0352635728798876,0.0679269967597193,0.603988928570549,SUT026,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
952,3,52350,0.021583931706658,0.0592488306181047,0.715857373581727,YCL039W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
953,3,52792,0.0039427986209665,0.0589638604736047,0.946724601209365,YCL039W,GID7,SGDID:S000000544,ORF,Verified ORF,"""Subunit of GID Complex that binds directly to central component Vid30p; GID complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; Gid7p contains six WD40 repeats; computational analysis suggests that Gid7p and Moh1p have similar functions""",Verified ORF
954,3,54110,-0.0324812696345942,0.0589240453913372,0.581818143349016,YCL039W,GID7,SGDID:S000000544,ORF,Verified ORF,"""Subunit of GID Complex that binds directly to central component Vid30p; GID complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; Gid7p contains six WD40 repeats; computational analysis suggests that Gid7p and Moh1p have similar functions""",Verified ORF
955,3,56674,-0.0079957966136863,0.0590617178776853,0.89238831541824,YCL038C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
956,3,56833,0.159822418338933,0.118524120890966,0.178382091364931,YCL038C,ATG22,SGDID:S000000543,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar integral membrane protein required for efflux of amino acids; required for efflux of amino acids during autophagic body breakdown in the vacuole; null mutation causes a gradual loss of viability during starvation""",Verified ORF
957,3,56833,-0.997472021622096,0.252079384021918,9.17779756693982e-05,YCL038C,ATG22,SGDID:S000000543,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar integral membrane protein required for efflux of amino acids; required for efflux of amino acids during autophagic body breakdown in the vacuole; null mutation causes a gradual loss of viability during starvation""",Verified ORF
958,3,56979,-0.0020953757873347,0.0612416411687099,0.972725134338928,YCL038C,ATG22,SGDID:S000000543,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar integral membrane protein required for efflux of amino acids; required for efflux of amino acids during autophagic body breakdown in the vacuole; null mutation causes a gradual loss of viability during starvation""",Verified ORF
959,3,57055,-0.0642246887848699,0.184694549728523,0.728246748335826,YCL038C,ATG22,SGDID:S000000543,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar integral membrane protein required for efflux of amino acids; required for efflux of amino acids during autophagic body breakdown in the vacuole; null mutation causes a gradual loss of viability during starvation""",Verified ORF
960,3,57071,-0.0413717139255767,0.175780516639199,0.814065756819054,YCL038C,ATG22,SGDID:S000000543,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar integral membrane protein required for efflux of amino acids; required for efflux of amino acids during autophagic body breakdown in the vacuole; null mutation causes a gradual loss of viability during starvation""",Verified ORF
961,3,59518,-0.0810146510356534,0.0590618625009437,0.171030697381573,YCL036W,GFD2,SGDID:S000000541,ORF,Verified ORF,"""Protein of unknown function; identified as a high-copy suppressor of a dbp5 mutation; GFD2 has a paralog ; YDR514C ; that arose from the whole genome duplication""",Verified ORF
962,3,59758,-0.0830929626987055,0.0588764191914175,0.159033563323296,YCL036W,GFD2,SGDID:S000000541,ORF,Verified ORF,"""Protein of unknown function; identified as a high-copy suppressor of a dbp5 mutation; GFD2 has a paralog ; YDR514C ; that arose from the whole genome duplication""",Verified ORF
963,3,61460,-0.0844742122989265,0.0592503156629088,0.154833569549013,YCL034W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
964,3,61462,-0.0844742122989265,0.0592503156629088,0.154833569549013,YCL034W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
965,3,61544,-0.0680722540685541,0.0600703633032639,0.25789571391754,YCL034W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
966,3,62729,-0.0617063851790574,0.0589480756602553,0.295911658275763,YCL034W,LSB5,SGDID:S000000539,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in membrane-trafficking events at plasma membrane; interacts with actin regulators Sla1p and Las17p ; ubiquitin ; Arf3p to couple actin dynamics to membrane trafficking processes; similar structure to GGA family of proteins with N-terminal VHS domain and GAT domain; binds Las17p ; which is homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly ; actin polymerization; may mediate disassembly of Pan1 complex from endocytic coat""",Verified ORF
967,3,63929,-0.050665669692093,0.0591284936785729,0.392095841019247,YCL032W,STE50,SGDID:S000000537,ORF,Verified ORF,"""Adaptor protein for various signaling pathways; involved in mating response ; invasive/filamentous growth ; osmotolerance; acts as an adaptor that links G protein-associated Cdc42p-Ste20p complex to the effector Ste11p to modulate signal transduction""",Verified ORF
968,3,64656,-0.10727685580189,0.0633889036029272,0.0914597073401801,YCL032W,STE50,SGDID:S000000537,Close to 3'-UTR,Close to 3'-UTR,"""Adaptor protein for various signaling pathways; involved in mating response ; invasive/filamentous growth ; osmotolerance; acts as an adaptor that links G protein-associated Cdc42p-Ste20p complex to the effector Ste11p to modulate signal transduction""",Verified ORF
969,3,67277,-0.0803069411980891,0.0598548159654178,0.180557164086213,YCL030C,HIS4,SGDID:S000000535,ORF,Verified ORF,"""Multifunctional enzyme containing phosphoribosyl-ATP pyrophosphatase; phosphoribosyl-AMP cyclohydrolase ; and histidinol dehydrogenase activities; catalyzes the second ; third ; ninth and tenth steps in histidine biosynthesis""",Verified ORF
970,3,68046,0.0055600522451525,0.0603446291291715,0.926640415485324,YCL030C,HIS4,SGDID:S000000535,ORF,Verified ORF,"""Multifunctional enzyme containing phosphoribosyl-ATP pyrophosphatase; phosphoribosyl-AMP cyclohydrolase ; and histidinol dehydrogenase activities; catalyzes the second ; third ; ninth and tenth steps in histidine biosynthesis""",Verified ORF
971,3,68178,-0.0032100058011554,0.060168442732165,0.957482964953013,YCL030C,HIS4,SGDID:S000000535,ORF,Verified ORF,"""Multifunctional enzyme containing phosphoribosyl-ATP pyrophosphatase; phosphoribosyl-AMP cyclohydrolase ; and histidinol dehydrogenase activities; catalyzes the second ; third ; ninth and tenth steps in histidine biosynthesis""",Verified ORF
972,3,69265,-0.0318545623660572,0.0611606602541512,0.602808834399509,CUT041,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
973,3,72402,-0.0921835596288014,0.0614273387653446,0.134328941575421,YCL027W,FUS1,SGDID:S000000532,ORF,Verified ORF,"""Membrane protein localized to the shmoo tip; required for cell fusion; expression regulated by mating pheromone; proposed to coordinate signaling ; fusion ; and polarization events required for fusion; potential Cdc28p substrate""",Verified ORF
974,3,72790,-0.112798743181374,0.0613298213831703,0.0667232219205544,YCL027W,FUS1,SGDID:S000000532,ORF,Verified ORF,"""Membrane protein localized to the shmoo tip; required for cell fusion; expression regulated by mating pheromone; proposed to coordinate signaling ; fusion ; and polarization events required for fusion; potential Cdc28p substrate""",Verified ORF
975,3,74472,-0.157125271593727,0.062967020304475,0.013039031754693,ARS306,ARS306,SGDID:S000028483,Other features,Replication,"""Early-firing autonomously replicating sequence on Chromosome III""",ARS
976,3,75264,-0.13372802848787,0.0625040984125298,0.033079892328787,YCL026C-A,FRM2,SGDID:S000000589,ORF,Verified ORF,"""Type II nitroreductase ; using NADH as reductant; mutants are defective in fatty acid mediated repression of genes involved in fatty acid biosynthesis indicative of a role in lipid signaling; involved in the oxidative stress response; transcription induction by cadmium and selenite indicates a possible role in the metal stress response; expression induced in cells treated with the mycotoxin patulin""",Verified ORF
977,3,75503,-0.14579623183399,0.0631601303870446,0.0215565584851217,YCL026C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
978,3,75863,-0.147865312554738,0.0640191123734815,0.0214809282834655,YCL026C-A,FRM2,SGDID:S000000589,Close to 3'-UTR,Close to 3'-UTR,"""Type II nitroreductase ; using NADH as reductant; mutants are defective in fatty acid mediated repression of genes involved in fatty acid biosynthesis indicative of a role in lipid signaling; involved in the oxidative stress response; transcription induction by cadmium and selenite indicates a possible role in the metal stress response; expression induced in cells treated with the mycotoxin patulin""",Verified ORF
979,3,76131,-0.13757725589973,0.0629169029652303,0.0294240407239508,YCL025C,AGP1,SGDID:S000000530,ORF,Verified ORF,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)""",Verified ORF
980,3,76147,-0.147576569601695,0.0627037393265251,0.0191427117644552,YCL025C,AGP1,SGDID:S000000530,ORF,Verified ORF,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)""",Verified ORF
981,3,78480,-0.0747027209407018,0.0664535898468377,0.26172015088335,YCL025C,AGP1,SGDID:S000000530,Close to 3'-UTR,Close to 3'-UTR,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)""",Verified ORF
982,3,79867,-0.233771133777698,0.0654830637361399,0.0004064750336156,YCL024W,KCC4,SGDID:S000000529,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF
983,3,80341,-0.232275038565734,0.065958071961719,0.0004853080800473,YCL024W,KCC4,SGDID:S000000529,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF
