SNP,Chr,Pos,Effect,SE,ALO1_ADE17_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2259,4,937744,-0.155866717244888,0.142902193671972,0.27613870880095,YDR237W,MRPL7,SGDID:S000002645,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2260,4,938323,-0.0332766388388259,0.131465914442613,0.800322905412263,YDR238C,SEC26,SGDID:S000002646,ORF,Verified ORF,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2261,4,938510,-0.0466217684546589,0.131383322719936,0.722911615944709,YDR238C,SEC26,SGDID:S000002646,ORF,Verified ORF,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2262,4,938617,-0.0312144838009695,0.130689517352448,0.811364696170878,YDR238C,SEC26,SGDID:S000002646,ORF,Verified ORF,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2263,4,941039,-0.0782884813532596,0.130800551235948,0.549868025053106,YDR238C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2264,4,941936,-0.068208657404713,0.131243880965096,0.603591976912159,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2265,4,942067,-0.109439820214922,0.131248321905104,0.404936230663633,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2266,4,942069,-0.109439820214922,0.131248321905104,0.404936230663633,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2267,4,942533,-0.10255521095663,0.133272328022625,0.442101554196108,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2268,4,944445,-0.0722946550637724,0.131828497793268,0.58376440916311,YDR240C,SNU56,SGDID:S000002648,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific ; no metazoan counterpart; interacts with mRNA in commitment complex""",Verified ORF
2269,4,947317,-0.0598163804935158,0.131456041370463,0.649367717635774,YDR242W,AMD2,SGDID:S000002650,ORF,Verified ORF,"""Putative amidase""",Verified ORF
2270,4,948413,-0.0569286091131321,0.132047807241798,0.666643394534863,YDR242W,AMD2,SGDID:S000002650,ORF,Verified ORF,"""Putative amidase""",Verified ORF
2271,4,949523,-0.0573337243482436,0.131716437949362,0.663624150087294,YDR243C,PRP28,SGDID:S000002651,ORF,Verified ORF,"""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",Verified ORF
2272,4,950108,-0.0495330020334661,0.131129226231565,0.70584936762239,YDR243C,PRP28,SGDID:S000002651,ORF,Verified ORF,"""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",Verified ORF
2273,4,953287,-0.147376705937013,0.130518057545914,0.259594069695566,YDR245W,MNN10,SGDID:S000002653,ORF,Verified ORF,"""Subunit of a Golgi mannosyltransferase complex; complex mediates elongation of the polysaccharide mannan backbone; membrane protein of the mannosyltransferase family; other members of the complex are Anp1p ; Mnn9p ; Mnn11p ; and Hoc1p""",Verified ORF
2274,4,956734,0.103268634957359,0.131240551664319,0.431888674839177,YDR247W,VHS1,SGDID:S000002655,ORF,Verified ORF,"""Cytoplasmic serine/threonine protein kinase; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant ; suggesting a role in G1/S phase progression; VHS1 has a paralog ; SKS1 ; that arose from the whole genome duplication""",Verified ORF
2275,4,957589,0.0560343972341699,0.137819644859009,0.684564548681709,YDR247W,VHS1,SGDID:S000002655,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic serine/threonine protein kinase; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant ; suggesting a role in G1/S phase progression; VHS1 has a paralog ; SKS1 ; that arose from the whole genome duplication""",Verified ORF
2276,4,959283,0.107805906993974,0.132318230845629,0.415766353301861,YDR249C,YDR249C,SGDID:S000002657,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
2277,4,960412,0.0442792573948124,0.133371982720566,0.740087659996867,YDR249C,YDR249C,SGDID:S000002657,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
2278,4,960833,0.0250132211460941,0.131846250988976,0.849641449638952,YDR251W,PAM1,SGDID:S000002659,ORF,Verified ORF,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",Verified ORF
2279,4,961744,0.0603486157246268,0.13220935056597,0.648338126671139,YDR251W,PAM1,SGDID:S000002659,ORF,Verified ORF,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",Verified ORF
2280,4,962979,0.0341753001494954,0.130730613837742,0.793922843720268,YDR251W,PAM1,SGDID:S000002659,ORF,Verified ORF,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",Verified ORF
2281,4,964771,0.037111893861305,0.13704619405755,0.786704339298577,YDR254W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2282,4,964930,0.0735211459445931,0.131231585416772,0.575671305467731,YDR254W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2283,4,965160,0.0775369896003386,0.130671943720185,0.553312639157127,YDR254W,CHL4,SGDID:S000002662,ORF,Verified ORF,"""Outer kinetochore protein required for chromosome stability; involved in new kinetochore assembly and sister chromatid cohesion; forms a stable complex with Iml3p; peripheral component of the Ctf19 kinetochore complex that interacts with Ctf19p ; Ctf3p ; and Mif2p; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-N and fission yeast mis15""",Verified ORF
2284,4,969630,0.0620009599222977,0.131626274543148,0.637904644920232,SUT063,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2285,4,971731,0.0949764008434659,0.263760986038168,0.718998839131595,YDR257C,RKM4,SGDID:S000002665,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 55); nuclear SET-domain containing protein""",Verified ORF
2286,4,973283,0.0974809340263906,0.130733048516195,0.45637584151578,YDR258C,HSP78,SGDID:S000002666,ORF,Verified ORF,"""Oligomeric mitochondrial matrix chaperone; cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates""",Verified ORF
2287,4,974042,0.071721736598196,0.131428696503296,0.585611107419796,YDR258C,HSP78,SGDID:S000002666,ORF,Verified ORF,"""Oligomeric mitochondrial matrix chaperone; cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates""",Verified ORF
2288,4,974632,0.0760811951360144,0.131626382724412,0.56362677164822,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2289,4,974689,0.0661285965757052,0.132190867846188,0.61721015905582,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2290,4,974731,0.0582123354079552,0.133158337354662,0.662258075883624,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2291,4,974814,0.0560550396798263,0.134737958512028,0.677640825065783,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2292,4,974820,0.0553825993824249,0.134942096699073,0.681748694961382,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2293,4,974882,0.0573610945168451,0.13471724310752,0.670521226486552,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2294,4,974883,0.0559242203237254,0.134900720011704,0.678717049410141,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2295,4,974990,0.0423549747603686,0.135989571789116,0.755636690031108,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2296,4,975039,0.0602542069084218,0.134732824096373,0.654995893042492,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2297,4,975090,0.0728631588814499,0.132554096877272,0.582882210981534,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2298,4,975108,0.0709372780925703,0.13361898208374,0.595827317383623,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2299,4,975149,0.0789735293490421,0.136096505446555,0.562098758398166,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2300,4,975156,0.0764691053802908,0.136100556984038,0.574569737199384,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2301,4,975252,0.0747886350921332,0.130503919598969,0.566958252695642,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2302,4,975354,0.0927041454420738,0.130830680738409,0.479052135949992,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2303,4,975573,0.0799298766384623,0.131043087866037,0.542286630141063,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2304,4,975702,0.0789997689694975,0.130700349962419,0.545943251408161,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2305,4,976036,0.0709318781070254,0.133946894119136,0.596755287175741,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2306,4,976174,0.0405450126588339,0.136716240542495,0.766974380083428,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2307,4,976264,0.107160017521134,0.134448799402599,0.425968104714227,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2308,4,976271,0.0974349222184751,0.134270362924113,0.468526712586051,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2309,4,976707,0.0907788495230575,0.130855186682695,0.48830452630916,YDR259C,YAP6,SGDID:S000002667,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2310,4,977037,0.0707008296393811,0.130498075262165,0.588314068803619,YDR260C,SWM1,SGDID:S000002668,ORF,Verified ORF,"""Subunit of the anaphase-promoting complex (APC); APC is an E3 ubiquitin ligase that regulates the metaphase-anaphase transition and exit from mitosis; required for activation of the daughter-specific gene expression and spore wall maturation""",Verified ORF
2311,4,977428,0.120690337434008,0.133656799548665,0.367148613939946,YDR260C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2312,4,979983,0.120254017230303,0.131889180368167,0.36250637427361,XUT_4F-449,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2313,4,980596,0.0826692522610668,0.131216162447987,0.52908687089216,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene
2314,4,980779,0.0799765643004022,0.130854473010053,0.541469095662384,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene
2315,4,980835,0.0821729960498907,0.131405079696755,0.53215126458744,YDRWdelta19_NFR/NDR,,,Promoter,Promoter,,Promoter
2316,4,996583,0.0832206888691299,0.131588904125543,0.527515758891888,YDR264C,AKR1,SGDID:S000002672,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2317,4,997624,0.0806541435732576,0.130849160344616,0.538034289181398,YDR264C,AKR1,SGDID:S000002672,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2318,4,998174,0.0712596780148991,0.130864608196303,0.586420761850352,YDR264C,AKR1,SGDID:S000002672,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2319,4,1000959,0.096382844032548,0.131036657327055,0.462498457055523,YDR266C,HEL2,SGDID:S000002674,ORF,Verified ORF,"""RING finger ubiquitin ligase (E3); subunit of ribosome-associated quality control trigger complex (RQT); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; required to trigger ribosome-associated quality control (RQC) and canonical no-go decay; ubiquitinates Rps20 and Rps3; binds to ribosomal RNA ; mRNA and tRNA""",Verified ORF
2320,4,1006085,0.0812568545407406,0.131051158714265,0.535632025770234,YDR270W,CCC2,SGDID:S000002678,ORF,Verified ORF,"""Cu(+2)-transporting P-type ATPase; required for export of copper from the cytosol into an extracytosolic compartment; similar to human proteins involved in Menkes and Wilsons diseases; protein abundance increases in response to DNA replication stress; affects TBSV model (+)RNA virus replication by regulating copper metabolism; human homologs ATP7A and ATP7B both complement yeast null mutant""",Verified ORF
2321,4,1013362,0.210543448199043,0.13300688140067,0.114327993511155,YDR275W,BSC2,SGDID:S000002683,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; null mutant displays increased translation rate and increased readthrough of premature stop codons; BSC2 has a paralog ; IRC23 ; that arose from the whole genome duplication""",Verified ORF
2322,4,1013533,0.214014992617925,0.130066776298274,0.100772489490316,YDR276C,PMP3,SGDID:S000002684,ORF,Verified ORF,"""Small plasma membrane protein; confers resistance to amphotericin B and is a potential target of this common antifungal drug; related to a family of plant polypeptides that are overexpressed under high salt concentration or low temperature; not essential for viability; deletion causes hyperpolarization of the plasma membrane potential""",Verified ORF
2323,4,1013882,0.216389460051505,0.130259795188513,0.0975582095791702,YDR276C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2324,4,1014176,0.175739921303855,0.130626435020911,0.179371740141925,YDR276C,PMP3,SGDID:S000002684,Close to 3'-UTR,Close to 3'-UTR,"""Small plasma membrane protein; confers resistance to amphotericin B and is a potential target of this common antifungal drug; related to a family of plant polypeptides that are overexpressed under high salt concentration or low temperature; not essential for viability; deletion causes hyperpolarization of the plasma membrane potential""",Verified ORF
2325,4,1015219,0.136865250893069,0.130909602354959,0.296509926965182,YDR277C,MTH1,SGDID:S000002685,ORF,Verified ORF,"""Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p ; triggering Mth1p degradation; MTH1 has a paralog ; STD1 ; that arose from the whole genome duplication""",Verified ORF
2326,4,1015754,0.171101352060388,0.131917362732287,0.195466462556929,YDR277C,MTH1,SGDID:S000002685,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p ; triggering Mth1p degradation; MTH1 has a paralog ; STD1 ; that arose from the whole genome duplication""",Verified ORF
2327,4,1016051,0.148525864193656,0.133597253602991,0.267005089310264,YDR277C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2328,4,1016202,0.176842886171339,0.13327443100907,0.185396836773203,YDR277C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2329,4,1016647,0.136451434650575,0.131475606255072,0.300052128534267,YDR277C,MTH1,SGDID:S000002685,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p ; triggering Mth1p degradation; MTH1 has a paralog ; STD1 ; that arose from the whole genome duplication""",Verified ORF
2330,4,1016717,0.194773713250224,0.134205840572823,0.14758282155015,ARS430,ARS430,SGDID:S000118442,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2331,4,1017795,0.190103603955597,0.131677424020206,0.14970832207514,YDR278C,YDR278C,SGDID:S000002686,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR278C is not an essential gene""",Uncharacterized ORF
2332,4,1018597,0.1120317330816,0.130976463033861,0.392933305315318,YDR279W,RNH202,SGDID:S000002687,Close to 3'-UTR,Close to 3'-UTR,"""Ribonuclease H2 subunit; required for RNase H2 activity; role in ribonucleotide excision repair; related to human AGS2 that causes Aicardi-Goutieres syndrome""",Verified ORF
2333,4,1018955,0.14705854603937,0.132615774176687,0.268225261281571,YDR279W,RNH202,SGDID:S000002687,Close to 3'-UTR,Close to 3'-UTR,"""Ribonuclease H2 subunit; required for RNase H2 activity; role in ribonucleotide excision repair; related to human AGS2 that causes Aicardi-Goutieres syndrome""",Verified ORF
2334,4,1019310,0.165018482612083,0.132397173016237,0.213447804660299,YDR279W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2335,4,1020874,0.135812926081556,0.13053504316827,0.298850997715215,YDR280W,RRP45,SGDID:S000002688,ORF,Verified ORF,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp45p (PM/SCL-75 ; EXOSC9); protein abundance increases in response to DNA replication stress""",Verified ORF
2336,4,1022771,0.218157855011099,0.131737639247118,0.0986099349605457,YDR281C,PHM6,SGDID:S000002689,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expression is regulated by phosphate levels""",Verified ORF
2337,4,1026744,0.193332274652516,0.130539419435348,0.139491655484749,YDR283C,GCN2,SGDID:S000002691,ORF,Verified ORF,"""Protein kinase; phosphorylates the alpha-subunit of translation initiation factor eIF2 (Sui2p) in response to starvation; activated by uncharged tRNAs and the Gcn1p-Gcn20p complex; contributes to DNA damage checkpoint control""",Verified ORF
2338,4,1028509,0.167429954183406,0.131751844372253,0.20463742039513,YDR283C,GCN2,SGDID:S000002691,ORF,Verified ORF,"""Protein kinase; phosphorylates the alpha-subunit of translation initiation factor eIF2 (Sui2p) in response to starvation; activated by uncharged tRNAs and the Gcn1p-Gcn20p complex; contributes to DNA damage checkpoint control""",Verified ORF
2339,4,1029308,0.174207709372597,0.1317141976007,0.186818310989612,YDR283C,GCN2,SGDID:S000002691,ORF,Verified ORF,"""Protein kinase; phosphorylates the alpha-subunit of translation initiation factor eIF2 (Sui2p) in response to starvation; activated by uncharged tRNAs and the Gcn1p-Gcn20p complex; contributes to DNA damage checkpoint control""",Verified ORF
2340,4,1036857,0.0599723961118611,0.131713109309765,0.649154691655867,YDR287W,INM2,SGDID:S000002695,ORF,Verified ORF,"""Inositol monophosphatase; involved in biosynthesis of inositol; enzymatic activity requires magnesium ions and is inhibited by lithium and sodium ions; inm1 inm2 double mutant lacks inositol auxotrophy""",Verified ORF
2341,4,1040300,0.0550598919962176,0.131071068368149,0.674685051595511,YDR291W,HRQ1,SGDID:S000002699,ORF,Verified ORF,"""3'-5' DNA helicase of the conserved RecQ family; involved in Pso2p-mediated interstrand crosslink repair; acts with Rad4p in nucleotide-excision repair; binds telomeres ; modulates telomerase activity with Pif1p and inhibits telomere addition to dsDNA breaks; role in telomerase-independent telomere maintenance; lacks ssDNA annealing and strand exchange activities; human RecQL4 ; a structural and functional homolog ; is involved in Rothmund-Thomson ; Baller-Gerold and RAPADILINO syndromes""",Verified ORF
2342,4,1043992,0.0723925258759498,0.130680304105651,0.57995243321461,YDR292C,SRP101,SGDID:S000002700,ORF,Verified ORF,"""Signal recognition particle (SRP) receptor alpha subunit; contain GTPase domains; involved in SRP-dependent protein targeting; interacts with the beta subunit ; Srp102p""",Verified ORF
2343,4,1045331,0.0073193920350003,0.149310345850858,0.960930019932419,YDR292C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2344,4,1046913,-0.0422637178921611,0.130925035055724,0.747031373284689,YDR293C,SSD1,SGDID:S000002701,ORF,Verified ORF,"""Translational repressor with a role in polar growth and wall integrity; regulated by Cbk1p phosphorylation to effect bud-specific translational control and localization of specific mRNAs; interacts with TOR pathway components; contains a functional N-terminal nuclear localization sequence and nucleocytoplasmic shuttling appears to be critical to Ssd1p function""",Verified ORF
2345,4,1047131,-0.0310367053404543,0.130757532988837,0.812514637719024,YDR293C,SSD1,SGDID:S000002701,ORF,Verified ORF,"""Translational repressor with a role in polar growth and wall integrity; regulated by Cbk1p phosphorylation to effect bud-specific translational control and localization of specific mRNAs; interacts with TOR pathway components; contains a functional N-terminal nuclear localization sequence and nucleocytoplasmic shuttling appears to be critical to Ssd1p function""",Verified ORF
2346,4,1049568,-0.100433267300931,0.132129629524625,0.447695225162932,YDR293C,SSD1,SGDID:S000002701,Close to 3'-UTR,Close to 3'-UTR,"""Translational repressor with a role in polar growth and wall integrity; regulated by Cbk1p phosphorylation to effect bud-specific translational control and localization of specific mRNAs; interacts with TOR pathway components; contains a functional N-terminal nuclear localization sequence and nucleocytoplasmic shuttling appears to be critical to Ssd1p function""",Verified ORF
2347,4,1051775,0.0222871023252745,0.13097621250197,0.864980647961978,YDR294C,DPL1,SGDID:S000002702,ORF,Verified ORF,"""Dihydrosphingosine phosphate lyase; regulates intracellular levels of sphingolipid long-chain base phosphates (LCBPs) ; degrades phosphorylated long chain bases ; prefers C16 dihydrosphingosine-l-phosphate as a substrate""",Verified ORF
2348,4,1051793,0.0254935179581269,0.131698491256256,0.846620114858661,YDR294C,DPL1,SGDID:S000002702,ORF,Verified ORF,"""Dihydrosphingosine phosphate lyase; regulates intracellular levels of sphingolipid long-chain base phosphates (LCBPs) ; degrades phosphorylated long chain bases ; prefers C16 dihydrosphingosine-l-phosphate as a substrate""",Verified ORF
2349,4,1052459,-0.0522422521884535,0.13172243729932,0.691895757296423,YDR294C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2350,4,1057927,-0.42510905178631,0.422710176225438,0.31526079637568,ARS431,ARS431,SGDID:S000118443,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2351,4,1057929,-0.208466794725283,0.358386064684358,0.561152027274525,ARS431,ARS431,SGDID:S000118443,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2352,4,1062037,-0.0488889019889602,0.132593874932887,0.712563722439378,YDR300C,PRO1,SGDID:S000002708,ORF,Verified ORF,"""Gamma-glutamyl kinase; catalyzes the first step in proline biosynthesis; required for nitrogen starvation-induced ribophagy but not for nonselective autophagy; PRO1 has a paralog ; YHR033W ; that arose from the whole genome duplication""",Verified ORF
2353,4,1062762,-0.0533576300814026,0.130888752468,0.683773110999886,YDR300C,PRO1,SGDID:S000002708,ORF,Verified ORF,"""Gamma-glutamyl kinase; catalyzes the first step in proline biosynthesis; required for nitrogen starvation-induced ribophagy but not for nonselective autophagy; PRO1 has a paralog ; YHR033W ; that arose from the whole genome duplication""",Verified ORF
2354,4,1064285,-0.0633606777722512,0.13162444024811,0.63054846260297,YDR301W,CFT1,SGDID:S000002709,ORF,Verified ORF,"""RNA-binding subunit of the mRNA cleavage and polyadenylation factor; involved in poly(A) site recognition and required for both pre-mRNA cleavage and polyadenylation ; 51% sequence similarity with mammalian AAUAA-binding subunit of CPSF""",Verified ORF
