SNP,Chr,Pos,Effect,SE,MID2_WSC2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1475,4,210685,0.177748031005974,0.348865247367248,0.610717774474749,YDL140C,RPO21,SGDID:S000002299,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime""",Verified ORF
1476,4,210795,0.122336559798244,0.195436396605789,0.531741695982486,YDL140C,RPO21,SGDID:S000002299,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime""",Verified ORF
1477,4,210797,0.145033332672557,0.197131544348649,0.462390563126227,YDL140C,RPO21,SGDID:S000002299,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime""",Verified ORF
1478,4,210813,0.0815603692363838,0.188340919045487,0.665245487558003,YDL140C,RPO21,SGDID:S000002299,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime""",Verified ORF
1479,4,210833,0.103563095063571,0.192539494085519,0.590999013003647,YDL140C,RPO21,SGDID:S000002299,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime""",Verified ORF
1480,4,211091,0.182945166005036,0.159853416161355,0.253210075880245,YDL140C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1481,4,211612,0.143728102224876,0.158849480912265,0.366184811922346,YDL139C,SCM3,SGDID:S000002298,ORF,Verified ORF,"""Nonhistone component of centromeric chromatin; binds to histone H3 variant ; Cse4p ; and recruits it to centromeres; involved in the assembly and maintenance of Cse4-H4 at centromeres; required for kinetochore assembly and G2/M progression; may protect Cse4p from ubiquitination; homolog of mammalian HJURP""",Verified ORF
1482,4,212428,0.132255328770317,0.193059021562903,0.493761140131843,YDL139C,SCM3,SGDID:S000002298,Close to 3'-UTR,Close to 3'-UTR,"""Nonhistone component of centromeric chromatin; binds to histone H3 variant ; Cse4p ; and recruits it to centromeres; involved in the assembly and maintenance of Cse4-H4 at centromeres; required for kinetochore assembly and G2/M progression; may protect Cse4p from ubiquitination; homolog of mammalian HJURP""",Verified ORF
1483,4,212488,1.10886053871302,0.783881764057312,0.158074213052684,ACS_4_212594_-_NFR/NDR,,,Promoter,Promoter,,Promoter
1484,4,213169,0.131798679272313,0.159313994722617,0.408632295173747,YDL138W,RGT2,SGDID:S000002297,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane high glucose sensor that regulates glucose transport; low affinity sesnor that contains 12 predicted transmembrane segments and a long C-terminal tail required for hexose transporter induction; phosphorylation of the tail by Yck1p/Yck2p facilitates binding to the HXT co-repressors ; Mth1p and Std1p; RGT2 has a paralog ; SNF3 ; that arose from the whole genome duplication""",Verified ORF
1485,4,213950,0.151304585637388,0.158819495087586,0.341402730016886,YDL138W,RGT2,SGDID:S000002297,ORF,Verified ORF,"""Plasma membrane high glucose sensor that regulates glucose transport; low affinity sesnor that contains 12 predicted transmembrane segments and a long C-terminal tail required for hexose transporter induction; phosphorylation of the tail by Yck1p/Yck2p facilitates binding to the HXT co-repressors ; Mth1p and Std1p; RGT2 has a paralog ; SNF3 ; that arose from the whole genome duplication""",Verified ORF
1486,4,217566,-0.036443323665783,0.16080738659176,0.820844836249,YDL136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1487,4,218148,-0.0365601349584477,0.324376977494481,0.910325502875472,YDL136W,RPL35B,SGDID:S000002295,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L35B; homologous to mammalian ribosomal protein L35 and bacterial L29; RPL35B has a paralog ; RPL35A ; that arose from the whole genome duplication""",Verified ORF
1488,4,218294,-0.0821615353200482,0.191366643032149,0.667937047283739,YDL136W,RPL35B,SGDID:S000002295,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L35B; homologous to mammalian ribosomal protein L35 and bacterial L29; RPL35B has a paralog ; RPL35A ; that arose from the whole genome duplication""",Verified ORF
1489,4,219124,-0.0641687692747418,0.160394779815218,0.689348643622391,YDL135C,RDI1,SGDID:S000002294,ORF,Verified ORF,"""Rho GDP dissociation inhibitor; involved in the localization and regulation of Cdc42p and Rho1p; protein abundance increases in response to DNA replication stress""",Verified ORF
1490,4,220385,-0.263067263902773,0.325778110047186,0.419919707403826,YDL134C,PPH21,SGDID:S000002292,ORF,Verified ORF,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph22p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog ; PPH22 ; that arose from the whole genome duplication""",Verified ORF
1491,4,220692,-0.0768635376638345,0.158901908875243,0.628886724956871,YDL134C,PPH21,SGDID:S000002292,ORF,Verified ORF,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph22p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog ; PPH22 ; that arose from the whole genome duplication""",Verified ORF
1492,4,221261,-0.055749254930528,0.161139417198683,0.729572058207178,YDL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1493,4,221845,-0.0024932184223056,0.166286181234923,0.988045804958002,YDL133C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1494,4,222510,-0.0232667765328574,0.15960547351276,0.88418079058797,YDL133W,SRF1,SGDID:S000002291,ORF,Verified ORF,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1495,4,223039,-0.0972136988339829,0.160404431498489,0.544868599081159,YDL133W,SRF1,SGDID:S000002291,ORF,Verified ORF,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1496,4,223328,-0.116106271266789,0.160122862158402,0.468866532334354,YDL133W,SRF1,SGDID:S000002291,ORF,Verified ORF,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1497,4,223356,-0.0987646378837128,0.1596991686106,0.536683000206036,YDL133W,SRF1,SGDID:S000002291,ORF,Verified ORF,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1498,4,224819,-0.0465433498090747,0.161616127117847,0.773525668498039,YDL132W,CDC53,SGDID:S000002290,ORF,Verified ORF,"""Cullin; structural protein of SCF complexes (which also contain Skp1p ; Cdc34p ; Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant""",Verified ORF
1499,4,224966,-0.0660452781478554,0.158638132799312,0.677424026887424,YDL132W,CDC53,SGDID:S000002290,ORF,Verified ORF,"""Cullin; structural protein of SCF complexes (which also contain Skp1p ; Cdc34p ; Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant""",Verified ORF
1500,4,226825,-0.465781118495166,0.846168898679061,0.582352886913005,YDL132W,CDC53,SGDID:S000002290,Close to 3'-UTR,Close to 3'-UTR,"""Cullin; structural protein of SCF complexes (which also contain Skp1p ; Cdc34p ; Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant""",Verified ORF
1501,4,226863,-0.133726425244227,0.193193629310259,0.489273958589383,YDL132W,CDC53,SGDID:S000002290,Close to 3'-UTR,Close to 3'-UTR,"""Cullin; structural protein of SCF complexes (which also contain Skp1p ; Cdc34p ; Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant""",Verified ORF
1502,4,228580,-0.0514344238539415,0.15913568902576,0.746726739984013,YDL131W,LYS21,SGDID:S000002289,ORF,Verified ORF,"""Homocitrate synthase isozyme; catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate ; which is the first step in the lysine biosynthesis pathway; LYS21 has a paralog ; LYS20 ; that arose from the whole genome duplication""",Verified ORF
1503,4,232107,-0.0576009056665426,0.162699050068484,0.723525187819403,YDL129W,YDL129W,SGDID:S000002287,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YDL129W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1504,4,232302,0.179065952454456,0.225975666883963,0.428652377100584,YDL129W,YDL129W,SGDID:S000002287,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YDL129W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1505,4,232306,-0.397418277001561,0.319228331460761,0.213981756725315,YDL129W,YDL129W,SGDID:S000002287,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YDL129W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1506,4,234153,-0.0267980155417845,0.160184383930223,0.867233884791076,YDL127W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1507,4,234536,-0.116592039703532,0.160039692249624,0.466778637005711,YDL127W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1508,4,238194,-0.132811112264397,0.158636978075558,0.40304575868576,YDL126C,CDC48,SGDID:S000002284,ORF,Verified ORF,"""AAA ATPase with protein-unfoldase activity; subunit of polyUb-selective segregase complex involved in ERAD ; INM-associated degradation (INMAD) ; mitotic spindle disassembly ; macroautophagy ; PMN ; ribosome-associated degradation ; ribophagy ; homotypic ER membrane fusion ; SCF complex disassembly ; cell wall integrity ; and telomerase regulation; mobilizes membrane-anchored transcription factors by regulated Ub/proteasome-dependent processing (RUP); human ortholog VCP complements a cdc48 mutant""",Verified ORF
1509,4,242179,-0.22736355238481,0.161615306827785,0.160360725713362,YDL122W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1510,4,243657,-0.265343798123349,0.158857004998965,0.0957402487273727,YDL122W,UBP1,SGDID:S000002280,ORF,Verified ORF,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; cleaves at the C terminus of ubiquitin fusions irrespective of their size; capable of cleaving polyubiquitin chains""",Verified ORF
1511,4,248600,-0.25522116704948,0.159115285785519,0.109608001216199,YDL117W,CYK3,SGDID:S000002275,ORF,Verified ORF,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1512,4,248779,-0.215390452396127,0.160241067141067,0.179758206416003,YDL117W,CYK3,SGDID:S000002275,ORF,Verified ORF,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1513,4,249022,-0.285619154944913,0.159657520042137,0.0744803364167467,YDL117W,CYK3,SGDID:S000002275,ORF,Verified ORF,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1514,4,249864,-0.203614368527997,0.159104763103939,0.201473403005682,YDL117W,CYK3,SGDID:S000002275,ORF,Verified ORF,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1515,4,250515,-0.212304556171113,0.159773693085008,0.1847778807204,YDL117W,CYK3,SGDID:S000002275,ORF,Verified ORF,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1516,4,251239,-0.227188641500545,0.16421442138971,0.167389628057205,YDL117W,CYK3,SGDID:S000002275,Close to 3'-UTR,Close to 3'-UTR,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1517,4,251719,-0.248600894798553,0.158467065909496,0.117593761741598,YDL116W,NUP84,SGDID:S000002274,ORF,Verified ORF,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP107""",Verified ORF
1518,4,256612,0.0422534643053769,0.267013575063909,0.874354523290203,ARS411,ARS411,SGDID:S000130171,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
1519,4,256620,-0.102780510187769,0.364375083512231,0.778052547845449,ARS411,ARS411,SGDID:S000130171,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
1520,4,256620,0.238333196407751,0.336857794184489,0.479711021141405,ARS411,ARS411,SGDID:S000130171,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
1521,4,256985,-0.107333375020819,0.160359054933866,0.503721534077838,YDL113C,ATG20,SGDID:S000002271,ORF,Verified ORF,"""Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway ; endosomal sorting and selective autophagy; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate""",Verified ORF
1522,4,257828,-0.0797731808454232,0.15884521798999,0.615835035189604,YDL113C,ATG20,SGDID:S000002271,ORF,Verified ORF,"""Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway ; endosomal sorting and selective autophagy; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate""",Verified ORF
1523,4,259994,-0.128163077959627,0.16130546379624,0.427417009497012,YDL112W,TRM3,SGDID:S000002270,ORF,Verified ORF,"""2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",Verified ORF
1524,4,263044,-0.0951780370676069,0.159543831973777,0.551181184452479,YDL112W,TRM3,SGDID:S000002270,ORF,Verified ORF,"""2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",Verified ORF
1525,4,264432,-0.0442209313025702,0.162861732192927,0.786146470377365,XUT_4F-137,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
1526,4,265022,0.0216121211359806,0.162808645625194,0.894470264038837,YDL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1527,4,267372,0.0252889950281112,0.161814308949966,0.875898469287187,YDL109C,YDL109C,SGDID:S000002267,Close to 3'-UTR,Close to 3'-UTR,"""Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog ; ROG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
1528,4,267844,0.106646188040896,0.161039304911563,0.508251443436941,YDL109C,YDL109C,SGDID:S000002267,Close to 3'-UTR,Close to 3'-UTR,"""Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog ; ROG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
1529,4,268855,0.100171277711226,0.161688412042276,0.535965067227835,YDL107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1530,4,270158,0.174354572162803,0.175533955371168,0.321253320778432,YDL107W,MSS2,SGDID:S000002265,Close to 3'-UTR,Close to 3'-UTR,"""Peripherally bound inner membrane protein of the mitochondrial matrix; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p""",Verified ORF
1531,4,270194,-0.0593427272340428,0.320414654278397,0.853173802362598,YDL107W,MSS2,SGDID:S000002265,Close to 3'-UTR,Close to 3'-UTR,"""Peripherally bound inner membrane protein of the mitochondrial matrix; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p""",Verified ORF
1532,4,271035,0.0868076239684011,0.166338416389431,0.602085655841271,YDL106C,PHO2,SGDID:S000002264,ORF,Verified ORF,"""Homeobox transcription factor; regulatory targets include genes involved in phosphate metabolism; binds cooperatively with Pho4p to the PHO5 promoter; phosphorylation of Pho2p facilitates interaction with Pho4p; relocalizes to the cytosol in response to hypoxia""",Verified ORF
1533,4,271787,0.109693559187411,0.160602794012153,0.495047569791453,YDL106C,PHO2,SGDID:S000002264,ORF,Verified ORF,"""Homeobox transcription factor; regulatory targets include genes involved in phosphate metabolism; binds cooperatively with Pho4p to the PHO5 promoter; phosphorylation of Pho2p facilitates interaction with Pho4p; relocalizes to the cytosol in response to hypoxia""",Verified ORF
1534,4,274059,0.0583294611469076,0.161276810295258,0.717812825368688,YDL104C,QRI7,SGDID:S000002262,ORF,Verified ORF,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1535,4,274409,0.0978301177472122,0.160337593434356,0.542154474487324,YDL104C,QRI7,SGDID:S000002262,ORF,Verified ORF,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1536,4,274840,0.0547251355972036,0.162209210510242,0.736035657909513,YDL104C,QRI7,SGDID:S000002262,ORF,Verified ORF,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1537,4,274870,0.0951019082823245,0.163491081743364,0.561143564073825,YDL104C,QRI7,SGDID:S000002262,ORF,Verified ORF,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1538,4,274922,-0.0057903362502937,0.163036434436257,0.971688684310454,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1539,4,274930,0.0281693070121858,0.16300143998062,0.862894862100429,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1540,4,275038,0.0952186378228095,0.16711636940109,0.569193101881804,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1541,4,275108,-0.0851683515080844,0.173246091256483,0.623305338649649,YDL104C,QRI7,SGDID:S000002262,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1542,4,275111,-0.0880956213750222,0.172603679752936,0.610095521059961,YDL104C,QRI7,SGDID:S000002262,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1543,4,275180,0.0721969457048268,0.159971704995806,0.652042746405637,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1544,4,275191,0.0825326279516453,0.160130493076061,0.606590167371755,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1545,4,275289,0.0491340780216284,0.160400802522788,0.759541107232561,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1546,4,275562,0.082295675680061,0.160362310563762,0.608142308013832,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1547,4,275637,0.0674638214554228,0.160968861710737,0.675389921532602,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1548,4,275645,0.0674638214554228,0.160968861710737,0.675389921532602,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1549,4,275715,0.0910293020618307,0.161039031804798,0.572254406541957,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1550,4,275721,0.109046231198439,0.160440991449199,0.497161632793027,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1551,4,275859,0.0396837694773613,0.160365714903408,0.804697704899668,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1552,4,275865,0.0394249213035163,0.160532222100245,0.80614325517541,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1553,4,275877,0.0394249213035163,0.160532222100245,0.80614325517541,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1554,4,276015,0.0615684693744043,0.16022011492491,0.701006547162144,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1555,4,276066,0.0558707769432729,0.160856531727564,0.728548174949052,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1556,4,276194,0.0548757079870653,0.161323488349196,0.73393878085744,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1557,4,276201,0.0494560747546737,0.16109039354685,0.759018142433117,YDL103C,QRI1,SGDID:S000002261,ORF,Verified ORF,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
