SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3460,5,563899,0.0034036607791001,0.0586383204141615,0.953745634433461,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3461,5,563908,0.0034036607791001,0.0586383204141615,0.953745634433461,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3462,5,563929,0.0008866765430057,0.0585785782739204,0.987931806924356,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3463,5,563964,-0.0100705531778005,0.0578042404146295,0.86179381951565,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3464,5,563970,-0.0098949259615879,0.0576563864295483,0.863835481713672,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3465,5,564006,-0.0069665510039844,0.057792746075274,0.904121051461981,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3466,5,564048,-0.0117486220321373,0.0579340187636715,0.839413548736616,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3467,5,564065,-0.0092540308665971,0.0577808802650608,0.872848756018447,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3468,5,564074,-0.0066320880334887,0.0577928575470778,0.908703621480758,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3469,5,564097,-0.0161369791890951,0.0579310268101896,0.780749425936114,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3470,5,564135,-0.0075908028760208,0.0579359846727398,0.895833710982604,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3471,5,564147,-0.0022083703912455,0.0581747268025485,0.969740241326252,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3472,5,564195,-0.0058293733237975,0.0581693614624862,0.920231472678939,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3473,5,564197,-0.0058293733237975,0.0581693614624862,0.920231472678939,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3474,5,564206,-0.0167958783274408,0.0584958373664342,0.774181663553006,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3475,5,564212,-0.0115652670731944,0.0583338789336125,0.84295587733858,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3476,5,564236,-0.0169419679128394,0.0579395798403567,0.770146859793988,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3477,5,564252,-0.0124356100951207,0.0585848462044412,0.832021511466298,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3478,5,564265,-0.0100561372209522,0.0584208070511809,0.863431766476283,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3479,5,564272,-0.007979446482348,0.0585039683398231,0.891589509575332,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3480,5,564298,-0.0220611227874989,0.0583365850795314,0.705531918567625,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3481,5,564300,-0.015485714910218,0.0583360010931034,0.790812188156277,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3482,5,564304,-0.015485714910218,0.0583360010931034,0.790812188156277,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3483,5,564343,-0.0123462518002261,0.0602318074638504,0.837706724874089,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3484,5,564355,0.0077214700049139,0.0635920672203983,0.903425954589035,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3485,5,564360,0.0168241960943913,0.0638478687899991,0.792315558944395,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3486,5,564372,0.0269406597174005,0.115189138148375,0.815212209062816,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3487,5,564393,0.0137256669634205,0.117268248325006,0.906890924619778,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3488,5,564395,0.0100815314031646,0.113990131288791,0.929575420607832,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3489,5,564397,0.0062379313146605,0.0805242390816928,0.938296326258187,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3490,5,564403,0.0295544405778649,0.115180089929191,0.797642219804638,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3491,5,564406,0.0148496852959319,0.115206201687864,0.897512890797262,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3492,5,564431,0.0142083540702322,0.0697630356469941,0.838731918880007,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3493,5,564461,0.0138207327965336,0.0625377288391295,0.825221516494137,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3494,5,564462,0.0138207327965336,0.0625377288391295,0.825221516494137,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3495,5,564469,-0.0112322731472713,0.0605792052824854,0.853010294834454,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3496,5,564472,0.0189272437318674,0.0627883992177202,0.763252744060872,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3497,5,564485,-0.0006596927533134,0.0621306513229126,0.991534353852793,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3498,5,564486,0.0029531413624419,0.0620105360386325,0.962043458144222,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3499,5,564496,0.0112462571055543,0.0620225174335121,0.856216246398994,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3500,5,564516,0.0117162142493368,0.060180529681508,0.845751970434267,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3501,5,564535,-0.0061786526121623,0.058604795986544,0.916095185206826,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3502,5,564551,-0.0161528617944646,0.0592259906860414,0.785218202181816,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3503,5,564567,-0.0211021376910552,0.0595577706780805,0.723315311257809,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3504,5,564574,-0.0240759451014191,0.060140739440158,0.689158046763565,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3505,5,564590,-0.025311062953424,0.0590041676417759,0.668206169081988,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3506,5,564680,-0.0122996322909269,0.0587535949891057,0.834301530144485,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3507,5,564696,-0.0165659694771758,0.115259837234692,0.885797933345369,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3508,5,564701,-0.0165659694771758,0.115259837234692,0.885797933345369,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3509,5,564705,-0.0165659694771758,0.115259837234692,0.885797933345369,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3510,5,564717,0.0215507822273651,0.115311878651765,0.851853257204538,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3511,5,564723,0.0179078621691691,0.115382630644906,0.876749090269663,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3512,5,564730,0.0016911574855953,0.115317548265171,0.988307549804054,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3513,5,564732,0.0016911574855953,0.115317548265171,0.988307549804054,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3514,5,564809,-0.013790321271868,0.115467907343168,0.905002708140684,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3515,5,564814,-0.0090753846071827,0.115425551385093,0.937375103054654,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3516,5,564841,-0.0360780671801955,0.115454272471888,0.754854245765389,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3517,5,564865,-0.0184322706544329,0.115513448114463,0.873312507587315,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3518,5,564880,-0.0036568760527195,0.115426397981955,0.974743990453337,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3519,5,564894,0.0014273770804784,0.115350219567539,0.990133987380172,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3520,5,564898,0.0034520766097045,0.115317437026968,0.976135469879666,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3521,5,564904,0.0467753938490638,0.115323374919494,0.685280769445278,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3522,5,564935,0.0016495172881647,0.115317549978253,0.988595425123491,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3523,5,564937,0.0016495172881647,0.115317549978253,0.988595425123491,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3524,5,564938,0.0016495172881647,0.115317549978253,0.988595425123491,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3525,5,564945,0.0009559360970179,0.115288563283952,0.993388954721994,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3526,5,564949,0.0009559360970179,0.115288563283952,0.993388954721994,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3527,5,564968,-0.0426321330165509,0.067917800838753,0.530605072266821,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3528,5,565000,-0.0438177251597993,0.062290550489552,0.482244685190017,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3529,5,565007,-0.0486904063743441,0.0622390543628013,0.434555238403141,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3530,5,565013,-0.0408430614048525,0.0627219492582892,0.515356204532484,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3531,5,565036,-0.0001662400908201,0.0596630838683231,0.997778419808573,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3532,5,565093,-0.0136306685608392,0.0578653379881697,0.813911927513347,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3533,5,565120,-0.013235424130274,0.0580299683490378,0.819716788079262,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3534,5,565122,-0.0130997521561553,0.0581185729762452,0.821800874752231,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3535,5,565125,-0.0130997521561553,0.0581185729762452,0.821800874752231,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3536,5,565208,-0.0091424192739125,0.0581095736510974,0.875074185901933,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3537,5,565243,-0.0145004864947563,0.0579414564882135,0.802531104933333,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3538,5,565254,-0.0173374980429469,0.0581675264015659,0.765831608477845,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3539,5,565289,-0.0060252348643867,0.0972206240040996,0.95061792478899,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3540,5,565293,-0.020502073169228,0.0589191959965217,0.728070622774419,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,-0.0128488222052346,0.0588388672404929,0.827264659857718,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3542,5,565361,0.0141463907174447,0.0604882534405441,0.815221438701857,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3543,5,565365,0.0141463907174447,0.0604882534405441,0.815221438701857,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3544,5,565371,0.020781878862545,0.0612285593110299,0.734499114102163,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3545,5,565372,0.0243188736743581,0.0613978448857204,0.692280322969424,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3546,5,565388,0.0071944572805073,0.0608829919024528,0.906001288685971,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3547,5,565423,-0.0007255155394783,0.0594015525006281,0.990261981778761,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3548,5,565436,-0.0038786480467361,0.0595470135537327,0.948102671991275,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3549,5,565441,-0.0096881211115487,0.0591916784291153,0.870081689377823,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3550,5,565448,-0.0156799604624264,0.0589427647090062,0.790379030014153,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3551,5,565475,-0.0150596542319204,0.0590111838212337,0.798717251556438,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3552,5,565507,-0.0052429660655038,0.0587584987964897,0.928950467317099,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3553,5,565512,-0.0099328041931354,0.0588443225418666,0.866052206727018,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3554,5,565539,-0.0291052574870023,0.0595392128341902,0.625257250447968,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3555,5,565639,-0.0176306031284446,0.0577991085234066,0.760521215860092,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3556,5,565651,-0.0150819455744117,0.0577268078451872,0.794041170430668,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3557,5,565675,-0.0142352877829143,0.0577137653472188,0.805319963551798,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3558,5,565711,-0.0181646800726155,0.0599452547039862,0.762052237647529,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3559,5,565722,-0.0278076389976025,0.115199405545355,0.809395339340649,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3560,5,565729,-0.0106584667923766,0.115221987952513,0.926350281165827,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3561,5,565731,-0.0183641830928281,0.115183068458265,0.873417549645118,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3562,5,565737,-0.020306770815413,0.115218315190296,0.860201725203335,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3563,5,565800,0.0995959210995903,0.104128824027,0.33949025206176,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3564,5,565808,0.0479737822454105,0.0906134430377734,0.596837627872922,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3565,5,565834,0.0145472051932501,0.0589261498726529,0.805150942054335,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3566,5,565880,0.0353703375879655,0.0662399485169757,0.593696374514473,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3567,5,565885,0.0589621617688514,0.0677387451075895,0.384654357810166,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3568,5,566202,0.103313177587962,0.115492675051484,0.371640883636765,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3569,5,566255,-0.0510041231146463,0.0960361228266874,0.595688253334874,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3570,5,566370,0.0208770883273459,0.0888686940921358,0.814406559144511,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3571,5,566373,0.0227335759904381,0.115235129378431,0.843722042584998,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3572,5,566376,0.015192473034773,0.115260373286744,0.895209648580012,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3573,5,566378,0.079075810090723,0.116211145847861,0.496665964869147,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3574,5,566382,0.0092859193351255,0.115222324470332,0.93581263954002,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3575,5,566388,-0.0211823018117272,0.115203396278576,0.854222011986662,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3576,5,566400,-0.009896029553865,0.0734137548897618,0.892848389104753,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3577,5,566427,-0.050126050985825,0.0665580232310112,0.451880929396508,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3578,5,566434,-0.050126050985825,0.0665580232310112,0.451880929396508,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3579,5,566463,-0.0578061785385526,0.0711401024469959,0.41701337496435,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3580,5,566466,-0.0637110022847933,0.0711943140171171,0.371456243209055,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3581,5,566472,-0.0550971632356423,0.0712515613834803,0.439876214579758,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3582,5,566501,-0.0426881775181285,0.0641679006278731,0.506320219168231,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3583,5,566502,-0.050210273211216,0.0637815637980054,0.43167993158797,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3584,5,566512,-0.0352968991426816,0.0633151587477877,0.577553231520885,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3585,5,566542,-0.0242849510487691,0.058657297747203,0.679115184403381,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3586,5,566565,-0.015456953693712,0.05833132539254,0.79117531884553,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3587,5,566568,-0.015456953693712,0.05833132539254,0.79117531884553,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3588,5,566580,-0.0134852617780048,0.0582511609877651,0.817058944565749,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3589,5,566740,0.0170731560335238,0.115284993186126,0.882352181379278,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3590,5,566755,-0.0014366857886933,0.0892516170760344,0.987166078393423,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3591,6,12139,0.147429922893054,0.274349641847098,0.591343954803479,YFL059W,SNZ3,SGDID:S000001835,ORF,Verified ORF,"""Pyridoxal-5'-phosphate synthase; involved in thiamine and pyridoxine biosynthesis; member of a stationary phase-induced gene family where transcriptional induction precedes the diauxic shift; induced in the absence of thiamine in a Thi2/3p-dependent manner and repressed in its presence; forms a co-regulated gene pair with SNO3; paralog of SNZ1 and SNZ2""",Verified ORF
3592,6,14922,-0.105137459843771,0.250047764012837,0.674398343236277,YFL056C,AAD6,SGDID:S000001838,ORF,pseudogene,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; ORFs AAD6/YFL056C and AAD16/YFL057C are displaced from one another by -1 frameshift; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family; expression induced in cells treated with the mycotoxin patulin""",pseudogene
3593,6,14925,-0.209447102525489,0.237599147838444,0.378639209319737,YFL056C,AAD6,SGDID:S000001838,ORF,pseudogene,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; ORFs AAD6/YFL056C and AAD16/YFL057C are displaced from one another by -1 frameshift; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family; expression induced in cells treated with the mycotoxin patulin""",pseudogene
3594,6,14958,0.148024632756616,0.123871698531467,0.232895716796555,YFL056C,AAD6,SGDID:S000001838,ORF,pseudogene,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; ORFs AAD6/YFL056C and AAD16/YFL057C are displaced from one another by -1 frameshift; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family; expression induced in cells treated with the mycotoxin patulin""",pseudogene
3595,6,14985,-0.122837585450776,0.119510837776013,0.304730572944095,YFL056C,AAD6,SGDID:S000001838,ORF,pseudogene,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; ORFs AAD6/YFL056C and AAD16/YFL057C are displaced from one another by -1 frameshift; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family; expression induced in cells treated with the mycotoxin patulin""",pseudogene
3596,6,14991,-0.146409810061112,0.117857688000015,0.214965546666849,YFL056C,AAD6,SGDID:S000001838,ORF,pseudogene,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; ORFs AAD6/YFL056C and AAD16/YFL057C are displaced from one another by -1 frameshift; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family; expression induced in cells treated with the mycotoxin patulin""",pseudogene
3597,6,15003,-0.150986552395963,0.117398426904918,0.199249799971925,YFL056C,AAD6,SGDID:S000001838,ORF,pseudogene,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; ORFs AAD6/YFL056C and AAD16/YFL057C are displaced from one another by -1 frameshift; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family; expression induced in cells treated with the mycotoxin patulin""",pseudogene
3598,6,16905,0.0056654244044989,0.0578443602286826,0.922033497255499,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3599,6,18881,-0.0025303972234751,0.058348245511667,0.965433382015331,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3600,6,19636,0.0177923205316944,0.0597159537710204,0.765917221970664,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3601,6,19887,0.0016976051755116,0.0611230992034912,0.977858460048252,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3602,6,20485,-0.0785142842794579,0.628549245871027,0.900663137176089,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
