SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
341,2,164166,0.197988543081057,0.176182182843499,0.261873546965341,YBL030C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
342,2,165270,0.199198307212701,0.174691327950166,0.254939688596758,YBL029C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
343,2,165675,0.158719967841642,0.177704408369127,0.372375473514562,YBL029C-A,YBL029C-A,SGDID:S000007591,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; protein abundance increases in response to DNA replication stress; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica""",Verified ORF
344,2,166404,-1.29197993888899,0.455922697492385,0.0048647152852736,YBL029W,YBL029W,SGDID:S000000125,ORF,Uncharacterized ORF,"""Non-essential protein of unknown function""",Uncharacterized ORF
345,2,168012,0.177633019749702,0.214840440558828,0.408901190990798,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
346,2,168062,0.107867840109697,0.176212969639019,0.540836094225257,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
347,2,168518,0.0855888272269638,0.175237781154681,0.625558913742788,YBL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
348,2,168980,0.145376333356467,0.175042826834421,0.406806953497557,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
349,2,169651,0.191299296586633,0.175001034774222,0.27508110043738,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
350,2,169902,0.374790889624663,0.292324470025317,0.200646911886553,SUT440_NFR/NDR,,,Promoter,Promoter,,Promoter
351,2,169960,0.202347231732977,0.272710459700313,0.458589456885852,SUT440_NFR/NDR,,,Promoter,Promoter,,Promoter
352,2,170725,0.235438783098148,0.175161352047204,0.179771106607759,YBL026W,LSM2,SGDID:S000000122,Close to 3'-UTR,Close to 3'-UTR,"""Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA ; snoRNA ; and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
353,2,171254,0.35347504239397,0.174884160404688,0.0440138956172877,YBL025W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
354,2,172242,0.222932306359561,0.173408554029627,0.199428912444647,YBL024W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
355,2,173254,0.169217082075274,0.172246792822789,0.326570423928263,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
356,2,173340,0.176598155085582,0.172204897262787,0.305823978380513,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
357,2,173385,0.173499094718644,0.172372877666981,0.314848395007141,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
358,2,173973,0.230757895506975,0.171722829278724,0.17988226495265,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
359,2,174714,-0.368220334904527,0.440997612437233,0.404298623051646,YBL024W,NCL1,SGDID:S000000120,Close to 3'-UTR,Close to 3'-UTR,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
360,2,177341,0.299307656598955,0.170833718592705,0.0806350805296584,YBL023C,MCM2,SGDID:S000000119,ORF,Verified ORF,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
361,2,180314,0.189757726504741,0.171335032826968,0.268821364811751,YBL022C,PIM1,SGDID:S000000118,ORF,Verified ORF,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
362,2,180339,0.170208418586984,0.171827414875451,0.322570296481445,YBL022C,PIM1,SGDID:S000000118,ORF,Verified ORF,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
363,2,182758,0.225216860701727,0.171029427704384,0.18874949822001,YBL020W,RFT1,SGDID:S000000116,ORF,Verified ORF,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
364,2,183619,0.17061675268602,0.171884412288927,0.321572687005838,YBL020W,RFT1,SGDID:S000000116,ORF,Verified ORF,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
365,2,183913,0.100328189834655,0.1764028239667,0.569890989786558,YBL020W,RFT1,SGDID:S000000116,ORF,Verified ORF,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
366,2,184146,0.176111322565046,0.177419880397443,0.321572889405526,YBL019W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
367,2,187176,0.0998917650049348,0.172979527736511,0.563985147716926,YBL017C,PEP1,SGDID:S000000113,ORF,Verified ORF,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
368,2,191066,0.127346002420861,0.174223137250452,0.465302982663107,YBL017C,PEP1,SGDID:S000000113,ORF,Verified ORF,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
369,2,191124,0.665584087605178,0.217421863165428,0.0023730346674202,YBL017C,PEP1,SGDID:S000000113,ORF,Verified ORF,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
370,2,191128,-0.597537971550972,0.200277674657073,0.0030475899030267,YBL017C,PEP1,SGDID:S000000113,ORF,Verified ORF,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
371,2,191599,0.160853502018422,0.171725803486099,0.349559443444057,YBL017C,PEP1,SGDID:S000000113,Close to 3'-UTR,Close to 3'-UTR,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
372,2,191762,0.176791859434285,0.17849704063377,0.322634091951378,YBL017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
373,2,191763,0.127289432988211,0.172487054137654,0.461025925710403,YBL017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
374,2,191959,0.128635054354784,0.172062707465619,0.455195771597157,YBL017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
375,2,192390,0.208322970054925,0.176602920182392,0.238948836567705,YBL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
376,2,195759,0.342305656904672,0.172719203853989,0.0482699332219892,YBL015W,ACH1,SGDID:S000000111,Close to 3'-UTR,Close to 3'-UTR,"""Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth""",Verified ORF
377,2,196912,0.305131490707946,0.170094704874279,0.0736861468998092,B:195703-197015,,,Intergenic region,Intergenic region,between YBL015W and YBLCdelta7,Intergenic region
378,2,197598,0.31155145399209,0.557773093201693,0.576814073299698,YBLWsigma1_NFR/NDR,,,Promoter,Promoter,,Promoter
379,2,198110,0.310106976388805,0.171097959693065,0.0707656933322192,YBL014C,RRN6,SGDID:S000000110,Close to 3'-UTR,Close to 3'-UTR,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
380,2,198283,0.309688331149999,0.17653097015105,0.0802467423844917,ACS_2_198426_-_NFR/NDR,,,Promoter,Promoter,,Promoter
381,2,198805,0.314610463774442,0.171818576690138,0.0679340368378665,YBL014C,RRN6,SGDID:S000000110,Close to 3'-UTR,Close to 3'-UTR,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
382,2,198891,0.294931687515561,0.170567095097745,0.0846611355613538,YBL014C,RRN6,SGDID:S000000110,Close to 3'-UTR,Close to 3'-UTR,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
383,2,199248,0.294697073446408,0.170961074933024,0.0856254568643369,YBL014C,RRN6,SGDID:S000000110,ORF,Verified ORF,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
384,2,201782,0.262876514449978,0.170896333313028,0.124890179262569,YBL013W_NFR/NDR,,,Promoter,Promoter,,Promoter
385,2,203285,0.42729504886774,0.169282477838282,0.0120356291300846,YBL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
386,2,203783,0.382448923521497,0.169215620218811,0.0244221460015381,YBL012C,YBL012C,SGDID:S000000108,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
387,2,204179,0.366941617594724,0.169728001478308,0.0312943412682378,YBL011W,SCT1,SGDID:S000000107,ORF,Verified ORF,"""Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed""",Verified ORF
388,2,205406,0.272306731124658,0.171993736353647,0.114263082262523,YBL011W,SCT1,SGDID:S000000107,ORF,Verified ORF,"""Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed""",Verified ORF
389,2,205834,0.304916709938887,0.171008264259031,0.0754369317297474,YBL011W,SCT1,SGDID:S000000107,Close to 3'-UTR,Close to 3'-UTR,"""Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed""",Verified ORF
390,2,205965,0.139844242114972,0.187550422075702,0.45638387083396,YBL011W,SCT1,SGDID:S000000107,Close to 3'-UTR,Close to 3'-UTR,"""Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed""",Verified ORF
391,2,207192,0.271016954899807,0.171008705003696,0.113904051853815,YBL009W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
392,2,207561,0.230217513499329,0.17041749346758,0.17759174570442,YBL009W,ALK2,SGDID:S000000105,ORF,Verified ORF,"""Atypical protein kinase; along with its paralog ; ALK1 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; negatively regulates the morphogenesis checkpoint in response to polarity insults in opposition to ALK1; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
393,2,208682,0.195982469013213,0.170250754521798,0.250453724802789,YBL009W,ALK2,SGDID:S000000105,ORF,Verified ORF,"""Atypical protein kinase; along with its paralog ; ALK1 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; negatively regulates the morphogenesis checkpoint in response to polarity insults in opposition to ALK1; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
394,2,210102,0.13200023474179,0.170866136351748,0.440313984572684,YBL008W,HIR1,SGDID:S000000104,ORF,Verified ORF,"""Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation ; heterochromatic gene silencing ; and formation of functional kinetochores""",Verified ORF
395,2,212519,0.657899611770102,0.362284243215899,0.0702221996824695,YBL008W,HIR1,SGDID:S000000104,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation ; heterochromatic gene silencing ; and formation of functional kinetochores""",Verified ORF
396,2,214801,0.145461677973912,0.170827024430305,0.395060923368375,YBL007C,SLA1,SGDID:S000000103,ORF,Verified ORF,"""Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains""",Verified ORF
397,2,215016,0.118776053257119,0.170787844590963,0.487224861064356,YBL007C,SLA1,SGDID:S000000103,ORF,Verified ORF,"""Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains""",Verified ORF
398,2,218876,-0.0034854213972687,0.172671599845888,0.983906989542542,YBL005W,PDR3,SGDID:S000000101,ORF,Verified ORF,"""Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate""",Verified ORF
399,2,227511,-0.0212718607588915,0.173890158793426,0.902707842676335,YBL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
400,2,230378,0.0577842003111317,0.171674888276424,0.73662534630741,YBL004W,UTP20,SGDID:S000000100,ORF,Verified ORF,"""Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA""",Verified ORF
401,2,231943,0.0418797895850044,0.172180286660397,0.80796680526305,YBL004W,UTP20,SGDID:S000000100,ORF,Verified ORF,"""Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA""",Verified ORF
402,2,232156,0.0363586791606061,0.172113250746058,0.832815209429054,YBL004W,UTP20,SGDID:S000000100,ORF,Verified ORF,"""Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA""",Verified ORF
403,2,232789,0.0626954196359878,0.171482174703704,0.714875871190572,YBL004W,UTP20,SGDID:S000000100,ORF,Verified ORF,"""Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA""",Verified ORF
404,2,238524,0.0665780768485373,0.171719449401649,0.698461191439516,SUT008,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
405,2,241518,-0.0296059389530549,0.173239924666165,0.864403777816362,YBR001C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
406,2,250396,-0.113783551289746,0.171959457032993,0.50860272656115,YBR007C,DSF2,SGDID:S000000211,ORF,Verified ORF,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
407,2,250466,-0.0994303135461484,0.171923868595942,0.563403906064309,YBR007C,DSF2,SGDID:S000000211,ORF,Verified ORF,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
408,2,252305,-0.0938744457981906,0.172388835151921,0.586406454438982,YBR008C,FLR1,SGDID:S000000212,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in efflux of fluconazole ; diazaborine ; benomyl ; methotrexate ; and other drugs; expression induced in cells treated with the mycotoxin patulin; relocalizes from nucleus to plasma membrane upon DNA replication stress""",Verified ORF
409,2,254571,0.0315369071824603,0.174875448461789,0.856989728311803,YBR008C,FLR1,SGDID:S000000212,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in efflux of fluconazole ; diazaborine ; benomyl ; methotrexate ; and other drugs; expression induced in cells treated with the mycotoxin patulin; relocalizes from nucleus to plasma membrane upon DNA replication stress""",Verified ORF
410,2,254742,-0.0225162576899591,0.174721475199922,0.897534354324872,CUT009_NFR/NDR,,,Promoter,Promoter,,Promoter
411,2,254908,0.0008374205444426,0.17606023099571,0.9962076082808,CUT009,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
412,2,255033,-0.135178706142905,0.206227843088529,0.512584211935137,ARS209,ARS209,SGDID:S000114517,Other features,Replication,"""Autonomously Replicating Sequence; originally referred to as H4 ARS""",ARS
413,2,255862,-0.111783814793738,0.174898512990047,0.52314941900635,YBR009C,HHF1,SGDID:S000000213,Close to 3'-UTR,Close to 3'-UTR,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
414,2,255975,-0.0876241561996447,0.174305490310227,0.615485512570641,YBR009C,HHF1,SGDID:S000000213,Close to 3'-UTR,Close to 3'-UTR,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
415,2,258311,-0.226279594034913,0.171065207520605,0.186768791297774,YBR011C,IPP1,SGDID:S000000215,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic inorganic pyrophosphatase (PPase); homodimer that catalyzes the rapid exchange of oxygens from Pi with water ; highly expressed and essential for viability ; active-site residues show identity to those from E. coli PPase""",Verified ORF
416,2,259284,-0.0877253888069737,0.17200270370927,0.61035386494832,YBR012C,YBR012C,SGDID:S000000216,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; expression induced by iron-regulated transcriptional activator Aft2p""",Dubious ORF
417,2,266330,0.0055366789927746,0.172805659919095,0.974458325871152,YBRCdelta14_NFR/NDR,,,Promoter,Promoter,,Promoter
418,2,267100,-0.0033783134810497,0.172793221988638,0.984412445477341,YBR014C,GRX7,SGDID:S000000218,ORF,Verified ORF,"""Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog ; GRX6 ; that arose from the whole genome duplication""",Verified ORF
419,2,268086,0.0296829090457797,0.172798689165988,0.863710967770663,YBR015C,MNN2,SGDID:S000000219,ORF,Verified ORF,"""Alpha-1,2-mannosyltransferase; responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides ; localizes to an early Golgi compartment""",Verified ORF
420,2,274614,-0.0863338699130115,0.171694529678637,0.615394461342488,YBR018C,GAL7,SGDID:S000000222,ORF,Verified ORF,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
421,2,274729,-0.100314915750099,0.1726128872483,0.561506579019484,YBR018C,GAL7,SGDID:S000000222,ORF,Verified ORF,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
422,2,275746,-0.0406757951822562,0.172606478831786,0.813836081299517,YBR018C,GAL7,SGDID:S000000222,Close to 3'-UTR,Close to 3'-UTR,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
423,2,277029,-0.04054586773505,0.171804332615593,0.813569333797869,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
424,2,277741,-0.0530365181336763,0.17186215827551,0.757808495480646,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
425,2,278218,-0.043919309173078,0.171558961186254,0.798098984606703,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
426,2,278379,-0.0066237899522139,0.175820572442822,0.969969239056042,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
427,2,279910,-0.0591596609348626,0.17148573345854,0.73031261832634,YNCB0008W,YNCB0008W,SGDID:S000303802,Non-coding RNA,ncRNA gene,"""lncRNA antisense to GAL10 and overlapping GAL1 mRNAs; GAL10-ncRNA transcription recruits Set2p methyltransferase  and histone deacetylation activities in cis ; leading to stable changes in chromatin structure; acts to enhance glucose repression of GAL110 induction at low environmental sugar concentrations; expression driven by Reb1p; does not appear to control GAL1 induction""",ncRNA_gene
428,2,280616,-0.0606358158738884,0.17898126388046,0.734974611091241,YNCB0008W,YNCB0008W,SGDID:S000303802,Non-coding RNA,ncRNA gene,"""lncRNA antisense to GAL10 and overlapping GAL1 mRNAs; GAL10-ncRNA transcription recruits Set2p methyltransferase  and histone deacetylation activities in cis ; leading to stable changes in chromatin structure; acts to enhance glucose repression of GAL110 induction at low environmental sugar concentrations; expression driven by Reb1p; does not appear to control GAL1 induction""",ncRNA_gene
429,2,283431,-0.0572035267282254,0.174000004387433,0.742535149584097,YBR021W,FUR4,SGDID:S000000225,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane localized uracil permease; expression is tightly regulated by uracil levels and environmental cues; conformational alterations induced by unfolding or substrate binding result in Rsp5p-mediated ubiquitination and degradation""",Verified ORF
430,2,283573,-0.0849442732665779,0.171879632336864,0.621466749201528,YBR022W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
431,2,286762,-0.0874203526543876,0.172316390325696,0.612243838059308,YBR023C,CHS3,SGDID:S000000227,ORF,Verified ORF,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
432,2,287187,-0.0754524329111607,0.171527880560099,0.660290054904016,YBR023C,CHS3,SGDID:S000000227,ORF,Verified ORF,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
433,2,288379,-0.0409170634742268,0.170260719574601,0.810221659215922,YBR023C,CHS3,SGDID:S000000227,Close to 3'-UTR,Close to 3'-UTR,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
434,2,294941,0.0877462853405648,0.170312485463399,0.606730440082559,YBR028C,YPK3,SGDID:S000000232,ORF,Verified ORF,"""AGC kinase; phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner; directly phosphorylated by TORC1; phosphorylates ribosomal protein Rps6a/b (S6) ; in a TORC-dependent manner; undergoes autophosphorylation""",Verified ORF
435,2,296073,-0.0239572306181517,0.175086689673284,0.891242638512358,YBR028C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
436,2,296082,-0.0186216737515197,0.176378058245257,0.915977008387764,YBR028C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
437,2,296198,-0.166725963673343,0.35334889011762,0.637328835890943,YBR028C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
438,2,296313,0.0790594019534721,0.206906547823917,0.70261565027027,CUT010,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
