SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
441,2,299680,-0.0431115092573523,0.0653147542225109,0.509647216138272,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
442,2,299708,-0.0516958323131748,0.0654350749051869,0.430039199958167,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
443,2,299759,-0.0505185360909704,0.0652155979577987,0.439071637312234,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
444,2,300111,-0.0450173410698141,0.0656833651346493,0.493560930433941,YBR031W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
445,2,300931,-0.0430551768181946,0.144117424592829,0.765306085204899,YBR031W,RPL4A,SGDID:S000000235,ORF,Verified ORF,"""Ribosomal 60S subunit protein L4A; N-terminally acetylated; homologous to mammalian ribosomal protein L4 and bacterial L4; RPL4A has a paralog ; RPL4B ; that arose from the whole genome duplication""",Verified ORF
446,2,301710,-0.0509888652001307,0.0652320799378853,0.434942343383982,YBR032W,YBR032W,SGDID:S000000236,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YBR032W is not an essential gene""",Uncharacterized ORF
447,2,303446,-0.0279488948704059,0.0656829020412844,0.670722417046451,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
448,2,303854,-0.0310849733978476,0.0656915127752353,0.636365692636571,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
449,2,304472,-0.0616596924336094,0.0650743589662601,0.344018639674516,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
450,2,304691,-0.0622791411693281,0.0661296372208837,0.34695265363403,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
451,2,308097,-0.0333202793532249,0.0654907362059613,0.611225321992901,YNCB0010W,TLC1,SGDID:S000006657,Non-coding RNA,telomerase RNA gene,"""RNA template component of telomerase; flexible scaffold that tethers telomerase holoenzyme protein subunits to the complex; contains template sequence that Est2p uses to add irregular repeats of TG(1-3) residues onto a DNA end; promoter regulated by the cell cycle dependent transcriptional activators Swi4p/Swi6p and Mbp1p/Swi6p""",telomerase_RNA_gene
452,2,308989,-0.0303739332228386,0.0706490350580359,0.667511013791394,YBR036C,CSG2,SGDID:S000000240,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
453,2,309402,-0.0466218806916993,0.0650688471620068,0.474155930988931,YBR036C,CSG2,SGDID:S000000240,ORF,Verified ORF,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
454,2,310030,-0.0524581472281955,0.0654224316085153,0.423186505095746,YBR036C,CSG2,SGDID:S000000240,ORF,Verified ORF,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
455,2,310113,-0.045240265581908,0.0652549160299107,0.48858650331097,YBR036C,CSG2,SGDID:S000000240,ORF,Verified ORF,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
456,2,310972,-0.0560213123358102,0.0653304775125653,0.391746799189449,YBR037C,SCO1,SGDID:S000000241,ORF,Verified ORF,"""Copper-binding protein of mitochondrial inner membrane; required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; similar to thioredoxins; SCO1 has a paralog ; SCO2 ; that arose from the whole genome duplication""",Verified ORF
457,2,312659,-0.017735815351457,0.0651379379032776,0.785565244745693,YBR038W,CHS2,SGDID:S000000242,ORF,Verified ORF,"""Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis; phosphorylation by Dbf2p kinase regulates its dynamics and chitin synthesis during cytokinesis""",Verified ORF
458,2,316657,0.0309200100504868,0.0755681774114791,0.682665198096367,YBR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
459,2,316693,0.174714258063593,0.130216570524352,0.180549044507427,YBR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
460,2,318265,0.0051634833405159,0.0659908019747698,0.937677102037356,YBR041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
461,2,318379,0.0160069728856991,0.0661814084762097,0.809025139163745,YBR041W,FAT1,SGDID:S000000245,ORF,Verified ORF,"""Very long chain fatty acyl-CoA synthetase and fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids""",Verified ORF
462,2,321266,0.0737852675782537,0.0656264742086217,0.261640541475084,YBR042C,CST26,SGDID:S000000246,ORF,Verified ORF,"""Acyltransferase; enzyme mainly responsible for the introduction of saturated very long chain fatty acids into neo-synthesized molecules of phosphatidylinositol; required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed; CST26 has a paralog ; YDR018C ; that arose from the whole genome duplication""",Verified ORF
463,2,322957,0.112055339434095,0.0648835261388033,0.0850383146774366,YBR043C,QDR3,SGDID:S000000247,ORF,Verified ORF,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; has a role in polyamine homeostasis; involved in spore wall asembly; sequence similarity to DTR1 and QDR1 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expression is upregulated under polyamine stress; required for resistance to quinidine ; barban ; cisplatin ; and bleomycin""",Verified ORF
464,2,325221,0.126879577237423,0.0651657661512546,0.0523241259492112,YBR044C,TCM62,SGDID:S000000248,ORF,Verified ORF,"""Protein involved in assembly of the succinate dehydrogenase complex; mitochondrial; putative chaperone""",Verified ORF
465,2,332691,0.0708644521988999,0.0660744998258593,0.284231210247125,YBR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
466,2,333006,0.142940157108973,0.0656124800225294,0.0300260878441155,YBR047W,FMP23,SGDID:S000000251,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; proposed to be involved in iron or copper homeostasis; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
467,2,333887,0.0493896839536453,0.0678990996184175,0.467464195513085,YBR048W,RPS11B,SGDID:S000000252,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; RPS11B has a paralog ; RPS11A ; that arose from the whole genome duplication""",Verified ORF
468,2,335046,0.0602468997730372,0.0653115342426611,0.35692175039273,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
469,2,335049,0.0632702723742226,0.0655818763124083,0.335329289919478,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
470,2,335995,0.0542949137353456,0.0652332872888866,0.405791547877277,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
471,2,336060,0.0642924338913949,0.0651194916461156,0.324172127178587,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
472,2,338292,0.0234664169076288,0.0651932708428021,0.719098644334897,YBR051W,YBR051W,SGDID:S000000255,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the REG2/YBR050C regulatory subunit of the Glc7p type-1 protein phosphatase""",Dubious ORF
473,2,339568,-0.0196725212140223,0.0652950543102268,0.763373396968884,YBR052C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
474,2,340466,-0.009629424752581,0.0658668679587293,0.883850686760051,YBR053C,YBR053C,SGDID:S000000257,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced by cell wall perturbation""",Uncharacterized ORF
475,2,342440,-0.0328985373575481,0.116116345395311,0.77709463159726,CUT017,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
476,2,342440,0.327883461767704,0.251470275385872,0.193129004250874,CUT017,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
477,2,344347,-0.0374634674090499,0.0732982447638261,0.609593538230693,YBR054W,YRO2,SGDID:S000000258,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a putative role in response to acid stress; null mutant is sensitive to acetic acid; transcription is regulated by Haa1p and induced in the presence of acetic acid; protein observed in plasma membrane foci in the presence of acetic acid; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies""",Verified ORF
478,2,348480,-0.0057579944907348,0.0652055399505376,0.929684104544097,YBR056W,MRX18,SGDID:S000000260,ORF,Verified ORF,"""Putative glycoside hydrolase of the mitochondrial intermembrane space""",Verified ORF
479,2,350086,-0.0384376719882922,0.0651772387296206,0.555741764151848,YBR056W,MRX18,SGDID:S000000260,Close to 3'-UTR,Close to 3'-UTR,"""Putative glycoside hydrolase of the mitochondrial intermembrane space""",Verified ORF
480,2,351083,-0.018207820372474,0.0660449776681998,0.782948880220626,YBR056W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
481,2,351335,-0.0114113685464862,0.0653068102056862,0.86138824338741,YBR056W-A,MNC1,SGDID:S000028736,ORF,Uncharacterized ORF,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
482,2,351417,-0.0210594002217869,0.0652897056341913,0.74722463493856,YBR056W-A,MNC1,SGDID:S000028736,ORF,Uncharacterized ORF,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
483,2,351450,-0.032525740883279,0.065348658882039,0.61898693334294,YBR056W-A,MNC1,SGDID:S000028736,ORF,Uncharacterized ORF,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
484,2,352302,-0.0370140926083046,0.0658584506983495,0.574455700850581,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
485,2,352469,-0.0232763871920131,0.0652098907694047,0.721345770841922,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
486,2,352562,-0.0242055519869714,0.0654755462431685,0.711836332138685,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
487,2,352944,-0.0322419168292395,0.0652767734734566,0.621665403824108,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
488,2,353536,-0.0338527635013337,0.0684341168459976,0.621136074466809,YBR057C,MUM2,SGDID:S000000261,Close to 3'-UTR,Close to 3'-UTR,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
489,2,353595,0.188692144831551,0.132659135878669,0.155798017772453,YBR057C,MUM2,SGDID:S000000261,Close to 3'-UTR,Close to 3'-UTR,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
490,2,355266,-0.0406944894376919,0.0652633947586028,0.533330880862157,YBR058C,UBP14,SGDID:S000000262,ORF,Verified ORF,"""Ubiquitin-specific protease; specifically disassembles unanchored ubiquitin chains; involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; similar to human isopeptidase T""",Verified ORF
491,2,358277,-0.0439537873240811,0.0652677213303851,0.501109123143265,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
492,2,358926,-0.0465502326974611,0.0653587896612576,0.476795269804605,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
493,2,358948,-0.0289269122964537,0.0654083376729787,0.658578312546115,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
494,2,359515,-0.0512986563278761,0.0652711195925768,0.432434603355134,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
495,2,363190,-0.0499508117258883,0.0659138592400367,0.449064606137218,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
496,2,363588,-0.0048400277420884,0.0662272086366147,0.941782126445025,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
497,2,363888,-0.0187572135304509,0.0656517809399021,0.775269651905735,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
498,2,363954,-0.0071383667112217,0.0653973818735838,0.913142598547273,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
499,2,364199,-0.0209847188790648,0.0653000832942639,0.748129125616368,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
500,2,365863,-0.0104610816109382,0.0668800583551004,0.8757948905801,YBR061C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
501,2,365981,-0.0280850087079266,0.0666096252186082,0.673547444036992,CUT019,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
502,2,366047,-0.0053985687215726,0.0654258245446161,0.934284483600432,CUT019,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
503,2,366936,-0.0311267852667361,0.0661586411673819,0.638297634337804,XUT_2F-146,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
504,2,369530,-0.0264440471614844,0.0653027184509162,0.68576279447475,YBR065C,ECM2,SGDID:S000000269,ORF,Verified ORF,"""Pre-mRNA splicing factor; facilitates the cooperative formation of U2/U6 helix II in association with stem II in the spliceosome ; function may be regulated by Slu7p""",Verified ORF
505,2,369788,0.0725259531559495,0.186601341154704,0.697756142167778,YBR065C_NFR/NDR,,,Promoter,Promoter,,Promoter
506,2,369931,-0.0296205428604784,0.0657470727190264,0.652610233552974,YBR065C_NFR/NDR,,,Promoter,Promoter,,Promoter
507,2,371033,-0.0083596709687104,0.0655898673678877,0.898653892594445,YBR066C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
508,2,372919,-0.0210826409257983,0.0652984471969535,0.746987970115146,YBR067C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
509,2,373518,-0.0147271890107047,0.0652662976274018,0.821606032816097,YBR067C,TIP1,SGDID:S000000271,Close to 3'-UTR,Close to 3'-UTR,"""Major cell wall mannoprotein with possible lipase activity; transcription is induced by heat- and cold-shock; member of the Srp1p/Tip1p family of serine-alanine-rich proteins""",Verified ORF
510,2,376157,-0.0669689079233838,0.065317873790442,0.305934610515331,YBR068C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
511,2,376172,-0.0588124607897531,0.0658135097910886,0.372132509254551,YBR068C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
512,2,381364,0.0067484183739995,0.0681889164546278,0.921221044082355,YBR071W,YBR071W,SGDID:S000000275,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function found in the cytoplasm and bud neck; mRNA expression may be regulated by the cell cycle and/or cell wall stress; overexpression of YBR071W affects endocytic protein trafficking""",Verified ORF
513,2,381368,0.0195221546906999,0.0690430463610852,0.777531620667107,YBR071W,YBR071W,SGDID:S000000275,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function found in the cytoplasm and bud neck; mRNA expression may be regulated by the cell cycle and/or cell wall stress; overexpression of YBR071W affects endocytic protein trafficking""",Verified ORF
514,2,381433,-0.0006200836531745,0.0658403127029448,0.992490959491728,CUT023,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
515,2,381922,0.0075898369524601,0.0663504686400219,0.908993593354014,YBR072W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
516,2,382146,-0.0128811857177515,0.0653499018669103,0.843854103285585,YBR072W,HSP26,SGDID:S000000276,ORF,Verified ORF,"""Small heat shock protein (sHSP) with chaperone activity; forms hollow ; sphere-shaped oligomers that suppress unfolded proteins aggregation; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic foci; oligomer activation requires heat-induced conformational change; also has mRNA binding activity""",Verified ORF
517,2,384206,-0.0408589306402141,0.0655208565530979,0.533291795971147,YBR073W,RDH54,SGDID:S000000277,ORF,Verified ORF,"""DNA-dependent ATPase; DNA recombination/repair translocase ; supercoils DNA ; promotes DNA strand opening; stimulates strand exchange by modifying dsDNA topology; involved in recombinational repair of DNA double-strand breaks (DSBs) during mitosis ; meiosis; implicated in cell divisions in telomerase-negative strains through adaptation to DNA damage ; which allows bypass of cell cycle arrest and contributes senescence-specific genome instability; phosphorylated in response to DNA damage""",Verified ORF
518,2,384955,-0.0414674956426514,0.0653736657861038,0.526286127927199,YBR073W,RDH54,SGDID:S000000277,ORF,Verified ORF,"""DNA-dependent ATPase; DNA recombination/repair translocase ; supercoils DNA ; promotes DNA strand opening; stimulates strand exchange by modifying dsDNA topology; involved in recombinational repair of DNA double-strand breaks (DSBs) during mitosis ; meiosis; implicated in cell divisions in telomerase-negative strains through adaptation to DNA damage ; which allows bypass of cell cycle arrest and contributes senescence-specific genome instability; phosphorylated in response to DNA damage""",Verified ORF
519,2,386207,-0.0235876330739737,0.095043854434972,0.804142301941525,YBR074W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
520,2,387301,-0.0072562637451497,0.0657427395719582,0.912175801647962,YBR074W,PFF1,SGDID:S000000278,ORF,Verified ORF,"""Multi-spanning vacuolar membrane protease; glycosylated transmembrane protein bearing homology to the M28 family of metalloproteases; has a lumenal-facing protease domain; proposed role in vacuole physiology""",Verified ORF
521,2,388313,-0.0136650072788126,0.0653494508715707,0.834485569464247,YBR074W,PFF1,SGDID:S000000278,ORF,Verified ORF,"""Multi-spanning vacuolar membrane protease; glycosylated transmembrane protein bearing homology to the M28 family of metalloproteases; has a lumenal-facing protease domain; proposed role in vacuole physiology""",Verified ORF
522,2,389425,0.0362868359128008,0.108647680617428,0.73858822538809,ARS213,ARS213,SGDID:S000130152,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
523,2,389428,0.0411740841430124,0.108642745108956,0.704926079285812,ARS213,ARS213,SGDID:S000130152,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
524,2,390138,-0.0157250337842088,0.0655515939493698,0.810556403944982,ARS213,ARS213,SGDID:S000130152,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
525,2,391233,0.0050280807828527,0.065920740385237,0.939243811133908,YBR076W,ECM8,SGDID:S000000280,ORF,Verified ORF,"""Non-essential protein of unknown function""",Verified ORF
526,2,391319,0.0029877050761708,0.067525300606613,0.964733561579758,YBR076W,ECM8,SGDID:S000000280,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential protein of unknown function""",Verified ORF
527,2,393340,-1.12619126391519,0.870331761335186,0.196518527717514,YBR078W,ECM33,SGDID:S000000282,Close to 3'-UTR,Close to 3'-UTR,"""GPI-anchored protein involved in efficient glucose uptake; possible role in apical bud growth; GPI-anchoring on the plasma membrane crucial to function; phosphorylated in mitochondria; similar to Sps2p; ECM33 has a paralog ; PST1 ; that arose from the whole genome duplication""",Verified ORF
528,2,395042,0.262971373358396,0.145234967878252,0.0710433122525961,YBR078W,ECM33,SGDID:S000000282,Close to 3'-UTR,Close to 3'-UTR,"""GPI-anchored protein involved in efficient glucose uptake; possible role in apical bud growth; GPI-anchoring on the plasma membrane crucial to function; phosphorylated in mitochondria; similar to Sps2p; ECM33 has a paralog ; PST1 ; that arose from the whole genome duplication""",Verified ORF
529,2,395228,-0.0744219043122769,0.0679434354391242,0.27410969491851,YBR078W,ECM33,SGDID:S000000282,Close to 3'-UTR,Close to 3'-UTR,"""GPI-anchored protein involved in efficient glucose uptake; possible role in apical bud growth; GPI-anchoring on the plasma membrane crucial to function; phosphorylated in mitochondria; similar to Sps2p; ECM33 has a paralog ; PST1 ; that arose from the whole genome duplication""",Verified ORF
530,2,395606,-0.0934155641630598,0.0653498257280521,0.153753793949492,YBR079C,RPG1,SGDID:S000000283,ORF,Verified ORF,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
531,2,395726,-0.0828007903078309,0.0653663497055177,0.206090972832014,YBR079C,RPG1,SGDID:S000000283,ORF,Verified ORF,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
532,2,395853,-0.0718834644566399,0.0655898263721469,0.273845825485566,YBR079C,RPG1,SGDID:S000000283,ORF,Verified ORF,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
533,2,396484,-0.078196759494142,0.0652783673468292,0.231760812085418,YBR079C,RPG1,SGDID:S000000283,ORF,Verified ORF,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
534,2,396705,-0.0666266009355497,0.0652830984412681,0.308152565836047,YBR079C,RPG1,SGDID:S000000283,ORF,Verified ORF,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
535,2,398759,-0.0630857425120546,0.0658282846721605,0.3385482781372,YBR080C,SEC18,SGDID:S000000284,ORF,Verified ORF,"""AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi ; the 'priming' step in homotypic vacuole fusion ; autophagy ; and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)""",Verified ORF
536,2,400386,-0.0645183423306258,0.065455975359237,0.32496754991021,YBR080C,SEC18,SGDID:S000000284,ORF,Verified ORF,"""AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi ; the 'priming' step in homotypic vacuole fusion ; autophagy ; and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)""",Verified ORF
537,2,400847,-0.0631812160568321,0.0653992216629957,0.33466296854598,YBR080C,SEC18,SGDID:S000000284,ORF,Verified ORF,"""AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi ; the 'priming' step in homotypic vacuole fusion ; autophagy ; and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)""",Verified ORF
