SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3600,6,19636,0.19804709299388,0.12765461271451,0.121694917432415,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3601,6,19887,0.134173375150021,0.130896368792968,0.306048519233096,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3602,6,20485,2.43564726444987,1.34183352727494,0.0703472679226517,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3603,6,22804,0.192299583364952,0.123456828767616,0.120217956611274,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3604,6,23172,0.189652717989387,0.124885156090099,0.129754022660711,YFL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3605,6,23564,0.169966234193367,0.123714633802764,0.170357798574432,YFL053W,DAK2,SGDID:S000001841,ORF,Verified ORF,"""Dihydroxyacetone kinase; required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation""",Verified ORF
3606,6,26594,0.163824018218308,0.123785363893798,0.186541529550783,F:25199-28231,,,Intergenic region,Intergenic region,between YFL053W and YFL052W,Intergenic region
3607,6,27541,0.0889670146464243,0.153876991852854,0.563518201326988,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3608,6,27549,-0.167862845193204,0.16471009071092,0.308833881005491,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3609,6,27551,-0.181675677417011,0.192295995046425,0.345422009450497,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3610,6,27553,-0.133675819578286,0.304635447120272,0.661070662282558,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3611,6,27767,0.182613745742215,0.124192692609558,0.142342446051262,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3612,6,28811,0.0945886379467292,0.12394863207038,0.445896908789222,YFL052W,ZNF1,SGDID:S000001842,ORF,Verified ORF,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3613,6,28916,0.0988341814495651,0.123768628372399,0.425094189148936,YFL052W,ZNF1,SGDID:S000001842,ORF,Verified ORF,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3614,6,29838,0.0057688779136624,0.130572424182532,0.964784756411414,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3615,6,30082,0.391711341247925,0.43290513050058,0.366165496021751,YFL051C,YFL051C,SGDID:S000001843,ORF,Uncharacterized ORF,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3616,6,30085,-0.130634684661032,0.176465500569807,0.459619430544621,YFL051C,YFL051C,SGDID:S000001843,ORF,Uncharacterized ORF,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3617,6,30088,-0.3435544114306,0.232996608846856,0.141237228305161,YFL051C,YFL051C,SGDID:S000001843,ORF,Uncharacterized ORF,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3618,6,30322,-0.355694601790479,0.122085296163196,0.0038017941181078,YFL051C,YFL051C,SGDID:S000001843,ORF,Uncharacterized ORF,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3619,6,30997,0.319678941189251,0.224105239208842,0.154617123656596,YFL051C,YFL051C,SGDID:S000001843,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3620,6,30997,-1.66323763910077,0.773997395875346,0.0323224518274171,YFL051C,YFL051C,SGDID:S000001843,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3621,6,32438,-0.368583328372249,0.123747082424172,0.0030967569827436,YFL050C,ALR2,SGDID:S000001844,Close to 3'-UTR,Close to 3'-UTR,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3622,6,35840,-0.340829415084978,0.123629130763571,0.0061390014821234,YFL050C,ALR2,SGDID:S000001844,ORF,Verified ORF,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3623,6,36181,-0.334835168079828,0.122758065788173,0.0066984670662035,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3624,6,36236,-0.320884539963494,0.123216857915326,0.009597201077297,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3625,6,38641,-0.292934976400109,0.123773648909193,0.0184866639610345,YFL049W,SWP82,SGDID:S000001845,ORF,Verified ORF,"""Member of the SWI/SNF chromatin remodeling complex; has an as yet unidentified role in the complex; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
3626,6,39419,-0.331796845761383,0.124098889868966,0.0078517442640453,YFL048C,EMP47,SGDID:S000001846,ORF,Verified ORF,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3627,6,39566,-0.319616522487903,0.1227779109331,0.0096251771638348,YFL048C,EMP47,SGDID:S000001846,ORF,Verified ORF,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3628,6,39609,-0.322046608761851,0.122787617343001,0.0090992043726471,YFL048C,EMP47,SGDID:S000001846,ORF,Verified ORF,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3629,6,40630,-0.35130374757451,0.122180210708114,0.0042814152565738,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3630,6,41068,-0.269000036172476,0.123639995746077,0.030242704694014,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3631,6,41221,-0.284931551759591,0.123433088932454,0.021554865726697,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3632,6,41296,-0.260617942379135,0.123199811721665,0.0350951621820394,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3633,6,41435,-0.287621410679557,0.123096694905764,0.0200215613748816,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3634,6,41573,-0.280775224856451,0.122754670293076,0.0227701829987272,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3635,6,41626,-0.292958608196836,0.123219640982205,0.0179609996808423,YFL047W,RGD2,SGDID:S000001847,ORF,Verified ORF,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3636,6,42992,-0.219565288359107,0.123299451541009,0.0758134696112983,YFL046W,FMP32,SGDID:S000001848,ORF,Verified ORF,"""Regulator of mitochondrial proline metabolism; tethered with Put7p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Verified ORF
3637,6,45282,-0.194829370410066,0.123166912843484,0.114583445438256,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3638,6,45815,-0.18978009363515,0.123376745949159,0.124891649060436,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3639,6,47290,-0.259382282443309,0.123080182695141,0.0357855605148714,YFL042C,LAM5,SGDID:S000001852,ORF,Verified ORF,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3640,6,48282,-0.17983579977592,0.123188663158306,0.145223265772879,YFL042C,LAM5,SGDID:S000001852,Close to 3'-UTR,Close to 3'-UTR,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3641,6,48919,-0.184540302227463,0.124723608603861,0.139873482606155,YFL041W-A,YFL041W-A,SGDID:S000028547,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
3642,6,48921,-0.1748743991659,0.125858784008211,0.165571921493847,YFL041W-A,YFL041W-A,SGDID:S000028547,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
3643,6,50414,-0.238573203842985,0.123998608135292,0.0551584441042122,YFL041W,FET5,SGDID:S000001853,ORF,Verified ORF,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3644,6,50685,-0.261569572883488,0.123825086204936,0.0353529745214314,YFL041W,FET5,SGDID:S000001853,ORF,Verified ORF,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3645,6,50825,-0.24257775859554,0.123754891068815,0.0507649211638875,YFL041W,FET5,SGDID:S000001853,ORF,Verified ORF,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3646,6,51261,-0.241782273637369,0.128400959374431,0.0605189558568864,YFL040W_NFR/NDR,,,Promoter,Promoter,,Promoter
3647,6,51266,-0.235976164405537,0.128298515979049,0.0667145177030374,YFL040W_NFR/NDR,,,Promoter,Promoter,,Promoter
3648,6,51270,-0.223457170058852,0.12893558223167,0.0839526738433429,YFL040W_NFR/NDR,,,Promoter,Promoter,,Promoter
3649,6,51526,-0.21641786974851,0.124164745594693,0.0822061536246643,YFL040W,YFL040W,SGDID:S000001854,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3650,6,51781,-0.265605069472833,0.123596958975487,0.0323170079481031,YFL040W,YFL040W,SGDID:S000001854,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3651,6,52550,-0.277883137276694,0.123342349060185,0.0248763036390658,YFL040W,YFL040W,SGDID:S000001854,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3652,6,53989,-0.225461132646335,0.123194770275273,0.0680751874696499,YFL039C,ACT1,SGDID:S000001855,ORF,Verified ORF,"""Actin; structural protein involved in cell polarization ; endocytosis ; and other cytoskeletal functions; monomeric actin in the nucleus plays a role in INO80 chromatin remodeling""",Verified ORF
3653,6,54487,-0.184432876492898,0.13280198111282,0.165774924864089,SUT101_NFR/NDR,,,Promoter,Promoter,,Promoter
3654,6,54932,-0.202437798954581,0.12574791183809,0.108320071656178,SUT101,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
3655,6,55876,-0.22428372404215,0.123975200670685,0.0712858275842218,YFL038C,YPT1,SGDID:S000001856,ORF,Verified ORF,"""Rab family GTPase; involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Ypt1p by type II protein geranylgeranyltransferase (Bet2p-Bet4p); binds to unspliced HAC1 mRNA; regulates the unfolded protein response (UPR) by promoting the decay of HAC1 RNA; localizes to the early Golgi ; the transitional Golgi and ER membranes ; pre-autophagosomal structures ; and cytoplasmic vesicles""",Verified ORF
3656,6,56091,-0.212475626215133,0.124245154813709,0.0881201340787229,YFL037W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3657,6,57460,-0.209214711732291,0.123725863502889,0.0917282987208112,YFL037W,TUB2,SGDID:S000001857,ORF,Verified ORF,"""Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer ; which polymerizes to form microtubules; mutation in human ortholog is associated with congenital fibrosis of the extraocular muscles (CFEOM) with polymicrogyria""",Verified ORF
3658,6,57967,0.0989956810468833,0.246993910701685,0.688808303231464,YNCF0001C,RUF21,SGDID:S000130129,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""RNA of Unknown Function""",ncRNA_gene
3659,6,58019,0.554147538663391,0.382912723274602,0.14873110715466,YNCF0001C,RUF21,SGDID:S000130129,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""RNA of Unknown Function""",ncRNA_gene
3660,6,62743,-0.151787984736378,0.124656335383098,0.224169715732506,YFL036W,RPO41,SGDID:S000001858,ORF,Verified ORF,"""Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation; Rpo41p also synthesizes RNA primers for mitochondrial DNA replication""",Verified ORF
3661,6,62990,-0.144409329808306,0.132428301262168,0.276249155407228,YFL036W,RPO41,SGDID:S000001858,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation; Rpo41p also synthesizes RNA primers for mitochondrial DNA replication""",Verified ORF
3662,6,64449,-0.12103999805362,0.124259673723319,0.330679305628188,YFL034C-A,RPL22B,SGDID:S000006436,ORF,Verified ORF,"""Ribosomal 60S subunit protein L22A; required for translation of long 5' UTR of IME1 mRNA and meiotic entry; autoregulates splicing of its pre-m-RNA; homologous to mammalian ribosomal protein L22 ; no bacterial homolog; RPL22B has a paralog ; RPL22A ; that arose from the whole genome duplication""",Verified ORF
3663,6,65043,-0.0302654606240623,0.130052926326111,0.8161164335684,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3664,6,65125,-0.0100078861857597,0.126886021614751,0.937178298977029,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3665,6,65133,-0.0104828570512489,0.127041689510641,0.934283883731233,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3666,6,65183,0.0124389340531611,0.124262650162372,0.920320210253557,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3667,6,66460,0.0901354205398205,0.124665496793709,0.470147489225034,YFL034W,MIL1,SGDID:S000001860,ORF,Uncharacterized ORF,"""Predicted lipase; binds variant medium clathrin chain Apm2p and contributes to its membrane recruitment; putative integral membrane protein that interacts with Rpp0p component of ribosomal stalk""",Uncharacterized ORF
3668,6,67184,0.0587864325973527,0.124697557179531,0.637623420468307,YFL034W,MIL1,SGDID:S000001860,ORF,Uncharacterized ORF,"""Predicted lipase; binds variant medium clathrin chain Apm2p and contributes to its membrane recruitment; putative integral membrane protein that interacts with Rpp0p component of ribosomal stalk""",Uncharacterized ORF
3669,6,71471,0.0944806315371141,0.125147975954136,0.450781566607082,YFL033C,RIM15,SGDID:S000001861,ORF,Verified ORF,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3670,6,71997,0.118297906178619,0.125662053551163,0.347145121822074,YFL033C,RIM15,SGDID:S000001861,ORF,Verified ORF,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3671,6,72514,0.111164362851985,0.125709224847614,0.377137491560146,YFL033C,RIM15,SGDID:S000001861,ORF,Verified ORF,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3672,6,73357,0.0410470836381064,0.152732529152286,0.788277980488609,YFL033C,RIM15,SGDID:S000001861,ORF,Verified ORF,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3673,6,73433,0.190225839156475,0.1251964138368,0.12955213330335,YFL033C,RIM15,SGDID:S000001861,ORF,Verified ORF,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3674,6,74406,0.112919257230855,0.1245559748288,0.365250313447181,YFL033C,RIM15,SGDID:S000001861,ORF,Verified ORF,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3675,6,74485,0.278880265002197,0.249368273311373,0.264179291138927,YFL031W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3676,6,74913,0.22793375795578,0.123666833579781,0.0661485763515648,YFL032W,YFL032W,SGDID:S000001862,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene HAC1/YFL031W; YFL032W is not an essential gene""",Dubious ORF
3677,6,75397,0.149938574744785,0.12511004874898,0.231544484914189,YFL031W,HAC1,SGDID:S000001863,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor (ATF/CREB1 homolog); regulates the unfolded protein response ; via UPRE binding ; and membrane biogenesis; ER stress-induced splicing pathway triggers efficient Hac1p translation; two functional forms of Hac1p are produced; translation initiation is repressed under non-stress conditions; protein abundance increases in response to DNA replication stress""",Verified ORF
3678,6,76427,-0.0090598000097562,0.124547660804337,0.942052917398145,YFL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3679,6,76486,0.124715823229441,0.212570238535294,0.557777485124841,YFL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3680,6,76487,-0.0323456705123525,0.143453553536665,0.821737647079261,YFL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3681,6,76526,-0.022196705307265,0.127176847068908,0.861545736463878,YFL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3682,6,78316,0.052242926504481,0.125128243486996,0.676555532605189,YFL029C,CAK1,SGDID:S000001865,ORF,Verified ORF,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3683,6,78381,0.055175167646049,0.125103504079824,0.65945681931577,YFL029C,CAK1,SGDID:S000001865,ORF,Verified ORF,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3684,6,78862,0.0589975340733067,0.125150005883091,0.637635943941979,YFL029C,CAK1,SGDID:S000001865,ORF,Verified ORF,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3685,6,78907,0.0454458572124562,0.12498074718345,0.716357324237101,YFL029C,CAK1,SGDID:S000001865,ORF,Verified ORF,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3686,6,79638,0.0714822068488037,0.125080117214422,0.568030301859411,YFL028C,CAF16,SGDID:S000001866,ORF,Verified ORF,"""Part of evolutionarily-conserved CCR4-NOT regulatory complex; contains single ABC-type ATPase domain but no transmembrane domain; interacts with several subunits of Mediator""",Verified ORF
3687,6,79955,0.0409531327367583,0.125345364190122,0.74407152512024,YFL028C,CAF16,SGDID:S000001866,ORF,Verified ORF,"""Part of evolutionarily-conserved CCR4-NOT regulatory complex; contains single ABC-type ATPase domain but no transmembrane domain; interacts with several subunits of Mediator""",Verified ORF
3688,6,80725,0.072565765423474,0.124501619287004,0.560366434830789,YFL027C,GYP8,SGDID:S000001867,ORF,Verified ORF,"""GTPase-activating protein for yeast Rab family members; Ypt1p is the preferred in vitro substrate but also acts on Sec4p ; Ypt31p and Ypt32p; involved in the regulation of ER to Golgi vesicle transport""",Verified ORF
3689,6,80860,0.0777757029360733,0.124801128479099,0.533557426261243,YFL027C,GYP8,SGDID:S000001867,ORF,Verified ORF,"""GTPase-activating protein for yeast Rab family members; Ypt1p is the preferred in vitro substrate but also acts on Sec4p ; Ypt31p and Ypt32p; involved in the regulation of ER to Golgi vesicle transport""",Verified ORF
3690,6,83761,0.0440092525163329,0.124882857459745,0.724745402681246,YFL026W,STE2,SGDID:S000001868,ORF,Verified ORF,"""Receptor for alpha-factor pheromone; seven transmembrane-domain GPCR that interacts with both pheromone and a heterotrimeric G protein to initiate the signaling response that leads to mating between haploid a and alpha cells""",Verified ORF
3691,6,87978,0.0268670005446658,0.258009370889392,0.917123830213104,YFL024C,EPL1,SGDID:S000001870,ORF,Verified ORF,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3692,6,88005,0.118492762164535,0.128342519200945,0.356505410681604,YFL024C,EPL1,SGDID:S000001870,ORF,Verified ORF,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3693,6,88006,0.121185980728335,0.127940646177806,0.344182433517396,YFL024C,EPL1,SGDID:S000001870,ORF,Verified ORF,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3694,6,88009,0.150509035190273,0.247192182215591,0.542999201514517,YFL024C,EPL1,SGDID:S000001870,ORF,Verified ORF,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3695,6,88009,0.500796914962311,0.523542432201836,0.339446749568472,YFL024C,EPL1,SGDID:S000001870,ORF,Verified ORF,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
