SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1099,3,207966,-0.138626738689939,0.176913131676998,0.433808217233251,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1100,3,207999,-0.116051175833162,0.177761898677288,0.514280390539627,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1101,3,208066,-0.170342655153506,0.181126686398775,0.347624048846106,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1102,3,208086,-0.136411872644715,0.185369185216983,0.462284556149128,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1103,3,208234,-0.119598879278617,0.177217451208007,0.500199637268351,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1104,3,208660,-0.090533447071856,0.178195798144491,0.611731380293458,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1105,3,208696,-0.0761473994381706,0.177254687562854,0.667753718306073,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1106,3,208702,-0.079454283970428,0.177487065825954,0.654671458437079,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1107,3,210472,0.275552064538511,0.176962985020446,0.120338779532673,XUT_3F-99,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1108,3,210757,0.254394129614207,0.177082255020203,0.151720941992764,XUT_3F-99,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1109,3,211348,0.137784449348397,0.176837104541856,0.436407324109845,YCR047C,BUD23,SGDID:S000000643,ORF,Verified ORF,"""Methyltransferase that methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; functions with DEAH-box RNA helicase Ecm16p; diploid mutant displays random budding pattern; functional homolog of human WBSCR22""",Verified ORF
1110,3,211722,-0.0897078043746797,0.20660810115471,0.664413513757381,YCR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1111,3,211881,0.138146506466706,0.176830744586559,0.435187447727532,YCR049C,YCR049C,SGDID:S000000645,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1112,3,211998,0.110170139838239,0.177003209971813,0.53406830771272,YCR049C,YCR049C,SGDID:S000000645,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1113,3,212095,-0.025305090806086,0.178279976187271,0.887208234787551,YCR049C,YCR049C,SGDID:S000000645,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1114,3,214156,0.0504859525817185,0.177118901497063,0.77578073837579,YCR051W,YCR051W,SGDID:S000000647,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; contains ankyrin (Ank) repeats; YCR051W is not an essential gene""",Uncharacterized ORF
1115,3,217647,0.27930006378121,0.177297830469549,0.116079337930139,YCR053W,THR4,SGDID:S000000649,ORF,Verified ORF,"""Threonine synthase; conserved protein that catalyzes formation of threonine from O-phosphohomoserine; expression is regulated by the GCN4-mediated general amino acid control pathway""",Verified ORF
1116,3,218280,0.433114257151191,0.401182348790894,0.281059875590766,YCR053W,THR4,SGDID:S000000649,Close to 3'-UTR,Close to 3'-UTR,"""Threonine synthase; conserved protein that catalyzes formation of threonine from O-phosphohomoserine; expression is regulated by the GCN4-mediated general amino acid control pathway""",Verified ORF
1117,3,218769,0.339419997769844,0.179060482287582,0.0588347844817765,YCR054C,CTR86,SGDID:S000000650,ORF,Verified ORF,"""Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10 ; mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1118,3,219050,0.245455649707702,0.177805760187704,0.168315250772865,YCR054C,CTR86,SGDID:S000000650,ORF,Verified ORF,"""Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10 ; mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1119,3,221006,0.107569901089005,0.177857455053387,0.545694063965656,YCR057C,PWP2,SGDID:S000000653,ORF,Verified ORF,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1120,3,221813,0.130199841455159,0.17756931231327,0.463902421337299,YCR057C,PWP2,SGDID:S000000653,ORF,Verified ORF,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1121,3,222829,0.0109919562024233,0.178207497856674,0.950852049009897,YCR057C,PWP2,SGDID:S000000653,ORF,Verified ORF,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1122,3,224310,0.0410468691766839,0.179947472113683,0.819696896248782,YCR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1123,3,224773,0.483458631482592,0.384429881504696,0.209368141015196,YCR059C,YIH1,SGDID:S000000655,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of eIF2 kinase Gcn2p; competes with Gcn2p for binding to Gcn1p; may contribute to regulation of translation in response to starvation via regulation of Gcn2p; binds to monomeric actin and to ribosomes and polyribosomes; ortholog of mammalian IMPACT""",Verified ORF
1124,3,226294,0.0667862850420667,0.177804056270517,0.707427015626527,YCR061W,TVS1,SGDID:S000000657,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; induced by treatment with 8-methoxypsoralen and UVA irradiation; contains 10-11 predicted transmembrane domains""",Verified ORF
1125,3,226510,0.0726369139749852,0.177611827754864,0.682813794210636,YCR061W,TVS1,SGDID:S000000657,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; induced by treatment with 8-methoxypsoralen and UVA irradiation; contains 10-11 predicted transmembrane domains""",Verified ORF
1126,3,227816,0.0691519004606231,0.181144492161112,0.702876541139671,tS(CGA)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1127,3,228048,0.0568734843011851,0.177987397207477,0.749508677641487,tS(CGA)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1128,3,229226,0.15284829574485,0.187117491053962,0.414560891464752,YCR065W_NFR/NDR,,,Promoter,Promoter,,Promoter
1129,3,229272,0.133371063157307,0.19109280263458,0.485674999438027,YCR065W_NFR/NDR,,,Promoter,Promoter,,Promoter
1130,3,229351,0.0516388448510973,0.178120659823499,0.77205580391917,YCR065W,HCM1,SGDID:S000000661,ORF,Verified ORF,"""Forkhead transcription factor; drives S-phase activation of genes involved in chromosome segregation ; spindle dynamics ; budding; also activates genes involved in respiration ; use of alternative energy sources ; NAD synthesis ; oxidative stress resistance; regulated by cell wall integrity checkpoint; key factor in early adaptation to nutrient deficiency and diauxic shift; suppressor of calmodulin mutants with specific SPB assembly defects; ortholog of C. elegans lifespan regulator PHA-4""",Verified ORF
1131,3,230175,0.087780297850334,0.177270182712851,0.620782551124315,YCR065W,HCM1,SGDID:S000000661,ORF,Verified ORF,"""Forkhead transcription factor; drives S-phase activation of genes involved in chromosome segregation ; spindle dynamics ; budding; also activates genes involved in respiration ; use of alternative energy sources ; NAD synthesis ; oxidative stress resistance; regulated by cell wall integrity checkpoint; key factor in early adaptation to nutrient deficiency and diauxic shift; suppressor of calmodulin mutants with specific SPB assembly defects; ortholog of C. elegans lifespan regulator PHA-4""",Verified ORF
1132,3,233663,0.126039155195928,0.177629887683609,0.47844512107739,YCR067C,SED4,SGDID:S000000663,ORF,Verified ORF,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1133,3,234438,0.0850119521380433,0.177423709406684,0.632131081934432,YCR067C,SED4,SGDID:S000000663,ORF,Verified ORF,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1134,3,235617,0.0365086010986456,0.177972862100919,0.837584282305143,YCR067C,SED4,SGDID:S000000663,ORF,Verified ORF,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1135,3,237105,0.152403745972893,0.176953460447857,0.389676979287678,YCR068W_NFR/NDR,,,Promoter,Promoter,,Promoter
1136,3,238714,0.2468585955704,0.176511878620937,0.162829442561809,YCR068W,ATG15,SGDID:S000000664,ORF,Verified ORF,"""Phospholipase; preferentially hydrolyses phosphatidylserine ; with minor activity against cardiolipin and phosphatidylethanolamine; required for lysis of autophagic and CVT bodies; targeted to intravacuolar vesicles during autophagy via the multivesicular body (MVB) pathway; required for the maintenance of lipid droplet quantity after the diauxic shift; regulates lipolysis; expression regulated by Yap1p during autophagy""",Verified ORF
1137,3,238914,0.284253611356272,0.177356291429195,0.109889454779793,YCR069W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1138,3,241126,0.280371359727142,0.177114913365878,0.11431893922522,YCR072C,RSA4,SGDID:S000000668,ORF,Verified ORF,"""Ribosomal large subunit (60S) assembly factor; association of the N-terminal ubiquitin-like (UBL) domain of this preribosomal factor with the MIDAS domain in the Rea1p tail ; promoted by the GTPase Nog2p ; is required for the ATP-dependent dissociation of preribosomal factors including the Rix1p subcomplex ; Rea1p ; Nog2p and Rsa1p itself prior to nuclear export of pre-60S particles; contains WD-repeats and a UBL domain; localizes to the nucleolus""",Verified ORF
1139,3,242447,0.222418900196087,0.234126760059253,0.342765502913467,YCR072C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1140,3,242578,0.316064274550248,0.177485357798685,0.075806526460335,XUT_3F-108,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1141,3,245238,0.384771474716951,0.177569729931737,0.0309127548759103,YCR073C,SSK22,SGDID:S000000669,ORF,Verified ORF,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; functionally redundant with Ssk2p; interacts with and is activated by Ssk1p; phosphorylates Pbs2p; SSK22 has a paralog ; SSK2 ; that arose from the whole genome duplication""",Verified ORF
1142,3,247158,0.308355750624701,0.176220935609016,0.081017468200546,YCR073W-A,SOL2,SGDID:S000000718,ORF,Verified ORF,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog ; SOL1 ; that arose from the whole genome duplication""",Verified ORF
1143,3,247980,0.139700000048762,0.404883627595554,0.730271737739084,YCR073W-A,SOL2,SGDID:S000000718,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog ; SOL1 ; that arose from the whole genome duplication""",Verified ORF
1144,3,248454,0.289095943347463,0.176587245497472,0.102494825677429,YCR075C,ERS1,SGDID:S000000671,ORF,Verified ORF,"""Protein involved in cystine transport; localizes to the vacuole ; plasma membrane and endosome; similarity to human cystinosin ; a H(+)-driven transporter involved in L-cystine export from lysosomes and implicated in the disease cystinosis; contains seven transmembrane domains; mutation is functionally complemented by human CTNS""",Verified ORF
1145,3,249311,0.256063393200849,0.192598312032191,0.184534854753057,YCR076C,FUB1,SGDID:S000000672,ORF,Verified ORF,"""Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1 ; a proteasome inhibitor; not an essential gene""",Verified ORF
1146,3,249928,0.222175415767873,0.17756614442882,0.211680538631552,YCR076C,FUB1,SGDID:S000000672,ORF,Verified ORF,"""Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1 ; a proteasome inhibitor; not an essential gene""",Verified ORF
1147,3,251255,0.221801497990214,0.177976356275376,0.213502201277077,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1148,3,251274,0.195153184896295,0.178064762677567,0.273840157349899,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1149,3,251879,0.172743413527245,0.17800946600479,0.332503115642641,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1150,3,251939,0.184567808353352,0.177777266774503,0.29988900376862,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1151,3,252801,0.266756908958424,0.177426184235442,0.133609136831356,YCR079W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1152,3,253109,0.26708428996532,0.176663026979826,0.131472053339709,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1153,3,253118,0.26106248093071,0.176744506310039,0.14055075405794,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1154,3,253321,0.211040677601056,0.177101741894741,0.234204840698634,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1155,3,253394,0.201935725565689,0.177747860102882,0.25669392887233,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1156,3,254361,0.302236000549371,0.177729141183732,0.089909618764812,YCR081W_NFR/NDR,,,Promoter,Promoter,,Promoter
1157,3,254926,0.29907491604905,0.177424976772282,0.0927485317482264,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1158,3,256359,0.38443392372947,0.177117024852904,0.030634505102177,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1159,3,256593,0.338108479179741,0.177969587657955,0.0582727426974086,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1160,3,256989,0.41489391495706,0.17658406209627,0.019346252610694,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1161,3,257462,0.402766421709294,0.176335969008333,0.0229597356596871,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1162,3,258273,0.365590179846091,0.176784613287253,0.0393682616945776,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1163,3,258343,0.373772304775256,0.177023283712594,0.0354377735814047,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1164,3,258579,0.397133988508664,0.176753757722167,0.0252689439334805,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1165,3,258768,0.456357655969235,0.176839477095484,0.0102651282253247,YCR082W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1166,3,258781,0.444815346293346,0.17655735061781,0.0121970196886562,YCR082W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1167,3,258828,0.45403394100214,0.175858190154003,0.0102305765029944,YCR082W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1168,3,259020,0.409170622944403,0.177701200881182,0.0218838221386494,YCR082W,AHC2,SGDID:S000000678,ORF,Verified ORF,"""Component of the ADA histone acetyltransferase complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; may tether Ahc1p to the complex""",Verified ORF
1169,3,259458,0.381175576010548,0.176978557676705,0.0319327725380831,YCR083W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1170,3,260010,0.507303398959337,0.268268182348635,0.0594388234672029,YCR082W,AHC2,SGDID:S000000678,Close to 3'-UTR,Close to 3'-UTR,"""Component of the ADA histone acetyltransferase complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; may tether Ahc1p to the complex""",Verified ORF
1171,3,261281,0.320265313313817,0.177254771681198,0.0716436262508109,YCR084C,TUP1,SGDID:S000000680,ORF,Verified ORF,"""General repressor of transcription ; forms complex with Cyc8p; involved in the establishment of repressive chromatin structure through interactions with histones H3 and H4 and stabilization of nucleosomes over promoters; appears to enhance expression of some genes""",Verified ORF
1172,3,262631,0.28111228074264,0.177472641028875,0.114094780097651,YCR085W_NFR/NDR,,,Promoter,Promoter,,Promoter
1173,3,265059,-0.0704275829828824,0.178434793316552,0.693305273389991,YCR088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1174,3,267625,-0.0231410440842593,0.179233829053876,0.89734341484851,YCR089W,FIG2,SGDID:S000000685,ORF,Verified ORF,"""Cell wall adhesin ; expressed specifically during mating; may be involved in maintenance of cell wall integrity during mating; FIG2 has a paralog ; AGA1 ; that arose from the whole genome duplication""",Verified ORF
1175,3,272925,0.170345455376573,0.194401247071903,0.381486220627323,ARS316,ARS316,SGDID:S000028491,Other features,Replication,"""Inefficient autonomously replicating sequence; active in ~25% of cell cycles""",ARS
1176,3,273446,0.102171589655903,0.183180522490279,0.577358755759172,YCR090C,YCR090C,SGDID:S000000686,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YCR090C is not an essential gene""",Uncharacterized ORF
1177,3,273631,0.0494362919976987,0.184271681377806,0.78864098460755,YCR090C,YCR090C,SGDID:S000000686,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YCR090C is not an essential gene""",Uncharacterized ORF
1178,3,274530,-0.0105667071297688,0.179948176401925,0.953207691081912,YCR091W,KIN82,SGDID:S000000687,ORF,Verified ORF,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1179,3,274845,-0.0373143370740058,0.17826974265089,0.834323933241315,YCR091W,KIN82,SGDID:S000000687,ORF,Verified ORF,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1180,3,275765,-0.0547005572428271,0.17942685470694,0.760650380465572,YCR091W,KIN82,SGDID:S000000687,ORF,Verified ORF,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1181,3,278462,-0.0814694955722003,0.179406765545721,0.650032386227406,YCR092C,MSH3,SGDID:S000000688,ORF,Verified ORF,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1182,3,278675,-0.111480295542174,0.179698053966602,0.535410800594608,YCR092C,MSH3,SGDID:S000000688,ORF,Verified ORF,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1183,3,278791,-0.0949987253790878,0.180827308029502,0.599665504017145,YCR092C,MSH3,SGDID:S000000688,ORF,Verified ORF,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1184,3,282537,-0.154506232449844,0.182673608415471,0.398234550733689,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1185,3,284743,-0.224934851810259,0.180117699951526,0.212557914603963,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1186,3,285299,-0.279826583397183,0.180505937587055,0.121981220427609,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1187,3,285659,-0.186480417542352,0.181825380594661,0.305781651028762,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1188,3,286180,-0.259845835400142,0.185759902643235,0.162743064025818,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1189,3,286440,-0.318561754870928,0.189476839613666,0.0935949318221407,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1190,3,286652,-0.310988949307087,0.184315471352123,0.0924358748181101,YCR094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1191,3,289803,-0.187581720912561,0.18043394426641,0.299230639818334,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1192,3,289856,-0.207569480068154,0.180252088220546,0.250284953476051,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
