SNP,Chr,Pos,Effect,SE,HNM1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2743,4,1517320,0.0545938156972119,0.0615344610663594,0.375571429899012,YDR540C,IRC4,SGDID:S000002948,ORF,Verified ORF,"""Protein similar to bacterial secreted DfsB proteins; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
2744,4,1517680,0.102145090573934,0.107831214350577,0.344150077886034,YDR540C,IRC4,SGDID:S000002948,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to bacterial secreted DfsB proteins; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
2745,4,1517858,0.0492941659118871,0.0630659906652265,0.434956945988773,YDR540C_NFR/NDR,,,Promoter,Promoter,,Promoter
2746,4,1519301,0.083374357404754,0.0640723158956648,0.194020190274108,YDR541C,YDR541C,SGDID:S000002949,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
2747,4,1520148,0.0600118546488941,0.0612798891010708,0.32809874248258,YDR541C,YDR541C,SGDID:S000002949,ORF,Verified ORF,"""Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
2748,4,1520501,0.0616830632826388,0.0612186465289196,0.31434331560671,YDR541C,YDR541C,SGDID:S000002949,ORF,Verified ORF,"""Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
2749,4,1521315,0.0577312852526894,0.0614071193461527,0.34778865774386,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2750,4,1521582,0.0548063688133317,0.0613523748857473,0.372302581288988,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2751,4,1521747,0.0488930072759495,0.0622182463892694,0.432493838713334,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2752,4,1521818,-0.0287049148993077,0.0942473803985654,0.760873227597152,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2753,4,1522428,0.0387537020211788,0.0730047821675312,0.595864953527352,XUT_4F-711,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2754,4,1522507,-0.0581027566825326,0.0911585364189163,0.52428960696618,YDR542W,PAU10,SGDID:S000002950,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2755,4,1522714,0.0546380231874362,0.0664879591218174,0.411760671555301,YDR542W,PAU10,SGDID:S000002950,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2756,4,1522717,0.0520843999779317,0.0668467311943365,0.436406605779977,YDR542W,PAU10,SGDID:S000002950,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2757,4,1522735,0.0760197237344344,0.0657985111199774,0.248732198827188,YDR542W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2758,4,1522862,0.0438223964428914,0.0613773805523944,0.475709605961832,YDR542W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2759,4,1523350,0.0306054398127861,0.0649529290098697,0.637793162923936,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2760,4,1523440,-0.0461261658209366,0.149886414619589,0.758461059555346,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2761,4,1523444,0.105408473042523,0.125947033596162,0.403199824791496,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2762,4,1523446,0.13206601104239,0.125451499726304,0.293186816448815,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2763,4,1523482,0.180307638338326,0.149599016840949,0.228905311254225,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2764,4,1523491,-0.0444470904359031,0.131601067253459,0.735759045858996,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2765,4,1523500,-0.0076821792639352,0.136358839976327,0.95510445101351,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2766,4,1523584,-0.484302640087904,0.204348963599521,0.0183261193236115,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2767,4,1523587,-0.444202927075217,0.210328380165447,0.0353928855661638,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2768,5,8786,0.103247327367222,0.0608567411751966,0.0906607593781692,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2769,5,9566,0.101695253197737,0.0610970211501834,0.0969022894876785,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2770,5,11033,0.0826621824527847,0.0607498081481808,0.174477064673196,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2771,5,11244,0.0653470619260229,0.0609802806098858,0.284627453569797,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2772,5,11370,0.0892875644873761,0.0608207735813883,0.142982764103762,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2773,5,13215,0.0708267733305254,0.0607261664832061,0.244268258904462,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2774,5,13449,0.0815248860405884,0.0618056979367562,0.188006966292531,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2775,5,13572,0.0717261764348276,0.120861522810853,0.553255077005164,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2776,5,13639,0.0746918414064407,0.0605542722351265,0.218221371439359,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2777,5,13690,0.0465678269634974,0.0609953300596956,0.445695804858852,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2778,5,14028,0.0785110162204137,0.0606195928805271,0.196117434690261,YEL072W,RMD6,SGDID:S000000798,ORF,Verified ORF,"""Protein required for sporulation""",Verified ORF
2779,5,16072,0.0725626876224904,0.063394737221133,0.25314338728053,YEL071W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2780,5,18746,-0.002570822504919,0.0619903749383907,0.966943604848374,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2781,5,18800,-0.0081998230276933,0.0614126724720631,0.893858194471219,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2782,5,18904,-0.0622774233150822,0.0708672403508963,0.380112924748647,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2783,5,18920,-0.100430651292997,0.174133531344514,0.564479289067684,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2784,5,18994,0.0185160142607952,0.0737348399955165,0.801870367252419,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2785,5,19045,-0.115351192138085,0.120777241367218,0.340193896918043,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2786,5,19049,-0.115351192138085,0.120777241367218,0.340193896918043,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2787,5,19051,-0.122508953154453,0.120768679825191,0.311081945117986,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2788,5,19082,-0.174900623284723,0.120642960567658,0.148019584042427,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2789,5,19084,-0.16713298487851,0.120731384615299,0.167129616196222,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2790,5,19368,-0.028024303667295,0.061590490842501,0.649381584612038,YEL070W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2791,5,19504,-0.0084935075786438,0.0829141666274406,0.918467703073075,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2792,5,19513,-0.0019747686421826,0.0847903800810924,0.981432101371121,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2793,5,19517,0.0420649042450582,0.0873069577901792,0.630243242433221,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2794,5,19542,-0.170311157531105,0.109214234931972,0.119792414231163,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2795,5,21341,-0.367380867712829,0.248935600216166,0.140887165121311,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2796,5,21342,-0.205920286791534,0.225529481239005,0.361838028134149,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2797,5,21355,-0.148294352061557,0.216832182055272,0.494478794068419,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2798,5,21358,0.0416349644519052,0.349863001104415,0.905340178657759,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2799,5,21504,-0.0195707921252195,0.165057178640746,0.905683656927806,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2800,5,21509,0.0183280872733551,0.171388822284085,0.914898409064242,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2801,5,21529,-0.204721119509509,0.138546475915399,0.14039713586175,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2802,5,21532,-0.1726723214554,0.140778223434451,0.220807156870817,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2803,5,21533,-0.224492704044568,0.143239269060775,0.11795065291216,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2804,5,21552,0.0208916800915535,0.175694847243452,0.905415172867949,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2805,5,21558,0.0123705880214038,0.163903423738831,0.939879653573191,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2806,5,21954,0.692567010326974,0.573228378496288,0.227784144896116,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2807,5,22497,-0.072814425879689,0.0888814550159088,0.41320748692341,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2808,5,22502,-0.0762238218554527,0.0910181655330867,0.402902226979353,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2809,5,22536,-0.0493410869967335,0.120931258098124,0.683514149237699,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2810,5,22625,0.0203051797736933,0.123264595157549,0.869252047873787,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2811,5,22635,0.019967913173387,0.121478932488198,0.869531229201397,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2812,5,22638,0.0662740610056094,0.133018345711789,0.618630458041354,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2813,5,22854,-0.109733212459706,0.1787226398565,0.539620001873431,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2814,5,22881,0.028295379439033,0.130292692093788,0.828203027404159,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2815,5,22883,0.0044602313662451,0.126748071425865,0.971948335458533,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2816,5,22917,-0.0364289121391987,0.121878147087737,0.765195147659814,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2817,5,23224,0.0037015463683906,0.0663002173743943,0.955508758724152,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2818,5,23230,0.0273691400561855,0.072931729366347,0.707684546311788,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2819,5,23574,-0.0001558123483949,0.0605464722444785,0.997948152702818,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2820,5,23653,0.0021633725331781,0.0604607904478076,0.971476878474594,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2821,5,24002,-0.0289983813506273,0.060697652471438,0.633122932992049,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2822,5,24122,0.0031814401587372,0.0609771857432568,0.95841934635236,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2823,5,24148,-0.0110534100998993,0.0615936972866902,0.857681968861723,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2824,5,24163,-0.0016901231034927,0.0617763091093297,0.978189052121121,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2825,5,24234,-0.0356416236672714,0.0609576458430404,0.559126404215523,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2826,5,24246,-0.0347277200274638,0.0608692227908695,0.568681231029151,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2827,5,24270,-0.0381690814721478,0.0662850301802576,0.565095246497122,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2828,5,24278,-0.0103523903809014,0.0608870328339765,0.865086938650148,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2829,5,24388,0.0116928326140904,0.0614598552736889,0.84922137878376,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2830,5,24487,-0.0043156321546032,0.061062821737645,0.943696215488147,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2831,5,24650,0.0062793855213615,0.060724041580935,0.917697443363074,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2832,5,24820,-0.013618736177118,0.060544992642107,0.822159373353367,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2833,5,24909,-0.0311040155937759,0.0607799507841692,0.609147396935441,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2834,5,25103,-0.0075756212214981,0.0607390093142288,0.900812933578047,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2835,5,25397,-0.0077243235031412,0.118900712141805,0.948239051398116,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2836,5,25397,0.0075802636898481,0.226440479069925,0.973314127967904,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2837,5,25485,-0.022030212856379,0.0633125424108366,0.7280778537606,YEL068C,YEL068C,SGDID:S000000794,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum and mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
2838,5,26058,-0.0200036335853634,0.06081248164578,0.742396403163971,YEL066W_NFR/NDR,,,Promoter,Promoter,,Promoter
2839,5,26197,-0.0210853385956997,0.0604561781978219,0.727469452909406,YEL067C,YEL067C,SGDID:S000000793,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
2840,5,26417,-0.0246791641875971,0.0605398485495472,0.683776613387334,YEL067C,YEL067C,SGDID:S000000793,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
2841,5,27428,-0.0237817811682959,0.0606177605462527,0.695055860360371,YEL065W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2842,5,30505,0.0751963997881107,0.0605102430637272,0.214801291671959,YEL064C,AVT2,SGDID:S000000790,ORF,Verified ORF,"""Putative transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
2843,5,31263,0.0809298828783682,0.0611016277868726,0.186189684363999,YEL064C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2844,5,31451,0.0729481152637731,0.065681216566193,0.267479743252236,YEL064C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2845,5,31466,0.0042404683503578,0.149906349465354,0.977448875333661,YEL064C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2846,5,32038,0.0863108066850536,0.0602918352023628,0.153157266908183,YEL063C,CAN1,SGDID:S000000789,ORF,Verified ORF,"""Plasma membrane arginine permease; requires phosphatidyl ethanolamine (PE) for localization ; exclusively associated with lipid rafts; mutation confers canavanine resistance; CAN1 has a paralog ; ALP1 ; that arose from the whole genome duplication""",Verified ORF
2847,5,33720,0.0723800673531849,0.0612107463228434,0.237813847084998,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2848,5,33814,0.0801239558494388,0.0610898071804985,0.190515457212529,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2849,5,33851,0.0883475144467372,0.0616581436065423,0.152782726415531,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2850,5,34324,0.0657575707287947,0.0618803820816977,0.288664324881761,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2851,5,34350,0.0678685958554154,0.0610549576905647,0.267067349972093,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2852,5,35048,0.0772521942292222,0.0604143394517073,0.201840533610934,YEL062W,NPR2,SGDID:S000000788,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2853,5,35579,0.0855446810821833,0.0609861061390888,0.161587775380744,YEL062W,NPR2,SGDID:S000000788,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2854,5,35901,0.0588144268609674,0.0613702671280708,0.338540308097609,YEL062W,NPR2,SGDID:S000000788,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2855,5,35947,0.0925274909480906,0.0608721865160613,0.129398839823204,YEL062W,NPR2,SGDID:S000000788,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2856,5,37398,0.0754643993275586,0.0657123992002043,0.251579320527872,YEL061C,CIN8,SGDID:S000000787,ORF,Verified ORF,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2857,5,38037,0.0813493498890762,0.0625683257548953,0.194391576804842,YEL061C,CIN8,SGDID:S000000787,ORF,Verified ORF,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2858,5,38200,0.0864884091708799,0.0602968259573764,0.152349844484978,YEL061C,CIN8,SGDID:S000000787,ORF,Verified ORF,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2859,5,38263,0.0761110826652936,0.060344063537145,0.208038944725583,YEL061C,CIN8,SGDID:S000000787,ORF,Verified ORF,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2860,5,38427,0.0812344773828429,0.0604785332620631,0.180071672017861,YEL061C,CIN8,SGDID:S000000787,ORF,Verified ORF,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2861,5,38677,0.085040037458231,0.060302661698535,0.159355165743381,YEL061C,CIN8,SGDID:S000000787,ORF,Verified ORF,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2862,5,39894,0.143194668008151,0.0707183296482452,0.0436341490321106,YEL061C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2863,5,41075,0.115800966712647,0.0604645759523307,0.056276479979694,YEL060C,PRB1,SGDID:S000000786,ORF,Verified ORF,"""Vacuolar proteinase B (yscB) with H3 N-terminal endopeptidase activity; serine protease of the subtilisin family; involved in protein degradation in the vacuole and required for full protein degradation during sporulation; activity inhibited by Pbi2p; protein abundance increases in response to DNA replication stress; PRB1 has a paralog ; YSP3 ; that arose from the whole genome duplication""",Verified ORF
2864,5,42051,0.132575868580443,0.0603935957700262,0.0287999918740946,YEL060C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2865,5,42740,0.136522570391356,0.0600341376337289,0.0235607862660459,YEL059W,HHY1,SGDID:S000000785,ORF,Uncharacterized ORF,"""Putative protein of unknown function; null mutant is sensitive to heat ; pH disturbances ; ionic stress ; and various chemicals; hypersensitivity to hygromycin B indicative of defects in vacuolar trafficking""",Uncharacterized ORF
