SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
404,2,238524,0.0718076316611753,0.0946288740244638,0.448458084241863,SUT008,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
405,2,241518,0.0624654926752041,0.0954703320255399,0.513349618116799,YBR001C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
406,2,250396,0.0926377617431273,0.0947487846946594,0.328882496326885,YBR007C,DSF2,SGDID:S000000211,ORF,Verified ORF,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
407,2,250466,0.118096641334641,0.0946349667898781,0.212888373744518,YBR007C,DSF2,SGDID:S000000211,ORF,Verified ORF,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
408,2,252305,0.0579079690111824,0.095044919925762,0.542737754319043,YBR008C,FLR1,SGDID:S000000212,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in efflux of fluconazole ; diazaborine ; benomyl ; methotrexate ; and other drugs; expression induced in cells treated with the mycotoxin patulin; relocalizes from nucleus to plasma membrane upon DNA replication stress""",Verified ORF
409,2,254571,0.0218367437640762,0.0964235164118142,0.820969308012186,YBR008C,FLR1,SGDID:S000000212,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in efflux of fluconazole ; diazaborine ; benomyl ; methotrexate ; and other drugs; expression induced in cells treated with the mycotoxin patulin; relocalizes from nucleus to plasma membrane upon DNA replication stress""",Verified ORF
410,2,254742,0.0334363586895996,0.0963270066297214,0.728713255771851,CUT009_NFR/NDR,,,Promoter,Promoter,,Promoter
411,2,254908,0.0511946633368767,0.0970411220511437,0.598138694942642,CUT009,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
412,2,255033,0.137931282416206,0.113545847781684,0.225268473514162,ARS209,ARS209,SGDID:S000114517,Other features,Replication,"""Autonomously Replicating Sequence; originally referred to as H4 ARS""",ARS
413,2,255862,0.0590748952927365,0.0964433399118079,0.540578406633784,YBR009C,HHF1,SGDID:S000000213,Close to 3'-UTR,Close to 3'-UTR,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
414,2,255975,0.0258682670269385,0.0961363431246827,0.788026124635739,YBR009C,HHF1,SGDID:S000000213,Close to 3'-UTR,Close to 3'-UTR,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
415,2,258311,0.0981088280187708,0.0944143072962099,0.299455066485507,YBR011C,IPP1,SGDID:S000000215,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic inorganic pyrophosphatase (PPase); homodimer that catalyzes the rapid exchange of oxygens from Pi with water ; highly expressed and essential for viability ; active-site residues show identity to those from E. coli PPase""",Verified ORF
416,2,259284,0.0382166490664079,0.0948551827420441,0.687269593987264,YBR012C,YBR012C,SGDID:S000000216,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; expression induced by iron-regulated transcriptional activator Aft2p""",Dubious ORF
417,2,266330,0.0298764612305529,0.0952716693917613,0.754015933566339,YBRCdelta14_NFR/NDR,,,Promoter,Promoter,,Promoter
418,2,267100,0.0330253690936501,0.0952617781514801,0.729038177277248,YBR014C,GRX7,SGDID:S000000218,ORF,Verified ORF,"""Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog ; GRX6 ; that arose from the whole genome duplication""",Verified ORF
419,2,268086,0.0159791014413352,0.0952811434109269,0.866911585564158,YBR015C,MNN2,SGDID:S000000219,ORF,Verified ORF,"""Alpha-1,2-mannosyltransferase; responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides ; localizes to an early Golgi compartment""",Verified ORF
420,2,274614,0.117063106899617,0.0945008470975975,0.216260454410827,YBR018C,GAL7,SGDID:S000000222,ORF,Verified ORF,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
421,2,274729,0.120393146532224,0.0950081808601025,0.205923722526823,YBR018C,GAL7,SGDID:S000000222,ORF,Verified ORF,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
422,2,275746,0.0757016056609848,0.095097139971442,0.426540858486177,YBR018C,GAL7,SGDID:S000000222,Close to 3'-UTR,Close to 3'-UTR,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
423,2,277029,0.110589841263252,0.0945571177221836,0.242968792930284,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
424,2,277741,0.0934800475301707,0.0946466513506226,0.323988769561292,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
425,2,278218,0.0781401642137377,0.0945146927351607,0.408936403788203,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
426,2,278379,0.119895799330631,0.0967371629067411,0.216021685469875,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
427,2,279910,0.0904031266998224,0.094450450153634,0.339147252373771,YNCB0008W,YNCB0008W,SGDID:S000303802,Non-coding RNA,ncRNA gene,"""lncRNA antisense to GAL10 and overlapping GAL1 mRNAs; GAL10-ncRNA transcription recruits Set2p methyltransferase  and histone deacetylation activities in cis ; leading to stable changes in chromatin structure; acts to enhance glucose repression of GAL110 induction at low environmental sugar concentrations; expression driven by Reb1p; does not appear to control GAL1 induction""",ncRNA_gene
428,2,280616,0.128672345649525,0.0984681893892209,0.192151610070582,YNCB0008W,YNCB0008W,SGDID:S000303802,Non-coding RNA,ncRNA gene,"""lncRNA antisense to GAL10 and overlapping GAL1 mRNAs; GAL10-ncRNA transcription recruits Set2p methyltransferase  and histone deacetylation activities in cis ; leading to stable changes in chromatin structure; acts to enhance glucose repression of GAL110 induction at low environmental sugar concentrations; expression driven by Reb1p; does not appear to control GAL1 induction""",ncRNA_gene
429,2,283431,0.104385571863014,0.0957970717577829,0.276609294111193,YBR021W,FUR4,SGDID:S000000225,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane localized uracil permease; expression is tightly regulated by uracil levels and environmental cues; conformational alterations induced by unfolding or substrate binding result in Rsp5p-mediated ubiquitination and degradation""",Verified ORF
430,2,283573,0.0595373595547523,0.0947539986245614,0.530190092301063,YBR022W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
431,2,286762,0.113704860712478,0.094856789478162,0.231448595877523,YBR023C,CHS3,SGDID:S000000227,ORF,Verified ORF,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
432,2,287187,0.11654617106411,0.094402571397033,0.217813384579705,YBR023C,CHS3,SGDID:S000000227,ORF,Verified ORF,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
433,2,288379,0.0885146876581539,0.0937709309663791,0.345842895548348,YBR023C,CHS3,SGDID:S000000227,Close to 3'-UTR,Close to 3'-UTR,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
434,2,294941,-0.0524240194586664,0.0939039234381732,0.577011932676446,YBR028C,YPK3,SGDID:S000000232,ORF,Verified ORF,"""AGC kinase; phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner; directly phosphorylated by TORC1; phosphorylates ribosomal protein Rps6a/b (S6) ; in a TORC-dependent manner; undergoes autophosphorylation""",Verified ORF
435,2,296073,-0.0044624924338547,0.0965448251789445,0.963159465575478,YBR028C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
436,2,296082,0.0022902970130723,0.0972560750721893,0.981225546550891,YBR028C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
437,2,296198,0.170541815120075,0.194686030217097,0.381634508068628,YBR028C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
438,2,296313,0.0320923227234046,0.114098789039015,0.77866975319829,CUT010,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
439,2,297610,-0.0246488411340249,0.0944117563677153,0.79418453384077,YBR029C,CDS1,SGDID:S000000233,ORF,Verified ORF,"""Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol ; a critical step in the synthesis of all major yeast phospholipids; human homolog CDS1 can complement yeast cds1 null mutant""",Verified ORF
440,2,299553,0.106593152463255,0.175023117969359,0.54290074800914,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
441,2,299680,-0.0282484771576987,0.0941180843619969,0.764248048696213,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
442,2,299708,-0.0392119143613356,0.0943055462374567,0.677811585204404,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
443,2,299759,-0.0275590377590461,0.0939976020048418,0.769550176584882,YBR030W,RKM3,SGDID:S000000234,ORF,Verified ORF,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
444,2,300111,-0.0159195829783736,0.0946620944234567,0.866543703260563,YBR031W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
445,2,300931,-0.0469680567877342,0.207581787904058,0.821127909520159,YBR031W,RPL4A,SGDID:S000000235,ORF,Verified ORF,"""Ribosomal 60S subunit protein L4A; N-terminally acetylated; homologous to mammalian ribosomal protein L4 and bacterial L4; RPL4A has a paralog ; RPL4B ; that arose from the whole genome duplication""",Verified ORF
446,2,301710,-0.0090945987345351,0.0940330106336674,0.923005957636091,YBR032W,YBR032W,SGDID:S000000236,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YBR032W is not an essential gene""",Uncharacterized ORF
447,2,303446,-0.0149797599274348,0.0946231968840328,0.874303372127774,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
448,2,303854,-0.0497688685576801,0.0946076257533239,0.59917992844771,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
449,2,304472,-0.0623959223142465,0.0937861531018052,0.506293113508801,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
450,2,304691,-0.0454683111230694,0.0953345943561343,0.633704223297346,YBR033W,EDS1,SGDID:S000000237,ORF,Uncharacterized ORF,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
451,2,308097,-0.0694363478024999,0.094287699795858,0.461957794720101,YNCB0010W,TLC1,SGDID:S000006657,Non-coding RNA,telomerase RNA gene,"""RNA template component of telomerase; flexible scaffold that tethers telomerase holoenzyme protein subunits to the complex; contains template sequence that Est2p uses to add irregular repeats of TG(1-3) residues onto a DNA end; promoter regulated by the cell cycle dependent transcriptional activators Swi4p/Swi6p and Mbp1p/Swi6p""",telomerase_RNA_gene
452,2,308989,-0.136725695637935,0.101521111182633,0.178917982120076,YBR036C,CSG2,SGDID:S000000240,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
453,2,309402,-0.0678490901858521,0.0937164527510533,0.469555875116554,YBR036C,CSG2,SGDID:S000000240,ORF,Verified ORF,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
454,2,310030,-0.097482630835918,0.0941700907910578,0.301295284968618,YBR036C,CSG2,SGDID:S000000240,ORF,Verified ORF,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
455,2,310113,-0.109895686769574,0.0938677759092196,0.242489052065786,YBR036C,CSG2,SGDID:S000000240,ORF,Verified ORF,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
456,2,310972,-0.132181776428453,0.0939295509068711,0.160234989751877,YBR037C,SCO1,SGDID:S000000241,ORF,Verified ORF,"""Copper-binding protein of mitochondrial inner membrane; required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; similar to thioredoxins; SCO1 has a paralog ; SCO2 ; that arose from the whole genome duplication""",Verified ORF
457,2,312659,-0.112834704581164,0.0936348465660499,0.228991093163028,YBR038W,CHS2,SGDID:S000000242,ORF,Verified ORF,"""Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis; phosphorylation by Dbf2p kinase regulates its dynamics and chitin synthesis during cytokinesis""",Verified ORF
458,2,316657,-0.185645590919508,0.108416412420174,0.0877125107713482,YBR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
459,2,316693,0.0202245850072158,0.188023905666404,0.914402740902684,YBR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
460,2,318265,-0.143139492691009,0.0947407581808571,0.131720171556121,YBR041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
461,2,318379,-0.102856319578729,0.0951708640940505,0.280544230896986,YBR041W,FAT1,SGDID:S000000245,ORF,Verified ORF,"""Very long chain fatty acyl-CoA synthetase and fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids""",Verified ORF
462,2,321266,-0.0846779988525073,0.0945827950052477,0.37124797239288,YBR042C,CST26,SGDID:S000000246,ORF,Verified ORF,"""Acyltransferase; enzyme mainly responsible for the introduction of saturated very long chain fatty acids into neo-synthesized molecules of phosphatidylinositol; required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed; CST26 has a paralog ; YDR018C ; that arose from the whole genome duplication""",Verified ORF
463,2,322957,-0.0380299433545552,0.0938231019142588,0.685475603566079,YBR043C,QDR3,SGDID:S000000247,ORF,Verified ORF,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; has a role in polyamine homeostasis; involved in spore wall asembly; sequence similarity to DTR1 and QDR1 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expression is upregulated under polyamine stress; required for resistance to quinidine ; barban ; cisplatin ; and bleomycin""",Verified ORF
464,2,325221,0.0251555198545352,0.0943506018676371,0.789919369498625,YBR044C,TCM62,SGDID:S000000248,ORF,Verified ORF,"""Protein involved in assembly of the succinate dehydrogenase complex; mitochondrial; putative chaperone""",Verified ORF
465,2,332691,-0.0996554271009565,0.0951735455850709,0.295773718593753,YBR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
466,2,333006,-0.0222578863981926,0.0951266539300278,0.815134905297358,YBR047W,FMP23,SGDID:S000000251,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; proposed to be involved in iron or copper homeostasis; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
467,2,333887,-0.100457707284384,0.0977213575635546,0.304652974409253,YBR048W,RPS11B,SGDID:S000000252,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; RPS11B has a paralog ; RPS11A ; that arose from the whole genome duplication""",Verified ORF
468,2,335046,-0.0763858318468052,0.0940929358587594,0.417446240393362,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
469,2,335049,-0.071512812917617,0.0945046165637556,0.449726940062456,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
470,2,335995,-0.0857890956041687,0.093935959207757,0.36172275374718,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
471,2,336060,-0.0634522131446429,0.0938594904385217,0.499461676339463,YBR049C,REB1,SGDID:S000000253,ORF,Verified ORF,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
472,2,338292,-0.0581142858467322,0.0938633673080397,0.536225454863114,YBR051W,YBR051W,SGDID:S000000255,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the REG2/YBR050C regulatory subunit of the Glc7p type-1 protein phosphatase""",Dubious ORF
473,2,339568,-0.0433619200373967,0.0940274556594565,0.64496616164831,YBR052C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
474,2,340466,-0.0576137430197559,0.0948205615881038,0.543838086691777,YBR053C,YBR053C,SGDID:S000000257,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced by cell wall perturbation""",Uncharacterized ORF
475,2,342440,-0.0953335497484304,0.167183012966862,0.568881303662647,CUT017,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
476,2,342440,-0.464278700734523,0.362218807456124,0.200766994513934,CUT017,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
477,2,344347,0.0104140113625448,0.105608185463412,0.921503989442588,YBR054W,YRO2,SGDID:S000000258,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a putative role in response to acid stress; null mutant is sensitive to acetic acid; transcription is regulated by Haa1p and induced in the presence of acetic acid; protein observed in plasma membrane foci in the presence of acetic acid; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies""",Verified ORF
478,2,348480,-0.0714857495996383,0.0938386921130143,0.446691637403615,YBR056W,MRX18,SGDID:S000000260,ORF,Verified ORF,"""Putative glycoside hydrolase of the mitochondrial intermembrane space""",Verified ORF
479,2,350086,-0.0568231938761501,0.0938715218170134,0.545349095479218,YBR056W,MRX18,SGDID:S000000260,Close to 3'-UTR,Close to 3'-UTR,"""Putative glycoside hydrolase of the mitochondrial intermembrane space""",Verified ORF
480,2,351083,-0.102701347627011,0.0949768599869088,0.280288416820591,YBR056W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
481,2,351335,-0.0703227278729928,0.0939901885010193,0.45484239781354,YBR056W-A,MNC1,SGDID:S000028736,ORF,Uncharacterized ORF,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
482,2,351417,-0.069638183431586,0.093976774259704,0.459177091446791,YBR056W-A,MNC1,SGDID:S000028736,ORF,Uncharacterized ORF,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
483,2,351450,-0.0507610766444237,0.0941151403772518,0.589984838676857,YBR056W-A,MNC1,SGDID:S000028736,ORF,Uncharacterized ORF,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
484,2,352302,-0.0644705184234084,0.094835508578474,0.497067718591794,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
485,2,352469,-0.0876981608964957,0.093821934060421,0.350566512328821,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
486,2,352562,-0.0895209640951114,0.0942014758887154,0.342602996998627,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
487,2,352944,-0.112744149368174,0.093858205857047,0.230472058124553,YBR057C,MUM2,SGDID:S000000261,ORF,Verified ORF,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
488,2,353536,-0.0877830048672885,0.0984882351337607,0.373372956940825,YBR057C,MUM2,SGDID:S000000261,Close to 3'-UTR,Close to 3'-UTR,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
489,2,353595,0.21168642748734,0.191282586239199,0.269190824392639,YBR057C,MUM2,SGDID:S000000261,Close to 3'-UTR,Close to 3'-UTR,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
490,2,355266,-0.0769146057696828,0.0939607002622627,0.413576777311266,YBR058C,UBP14,SGDID:S000000262,ORF,Verified ORF,"""Ubiquitin-specific protease; specifically disassembles unanchored ubiquitin chains; involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; similar to human isopeptidase T""",Verified ORF
491,2,358277,-0.0438079712792197,0.0940357814390537,0.641599508550222,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
492,2,358926,-0.0754869511178479,0.0941173768353604,0.423062967401914,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
493,2,358948,-0.0562578708837628,0.0941853554557334,0.550683254658288,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
494,2,359515,-0.0511485764492724,0.0940520342824026,0.586899868719796,YBR059C,AKL1,SGDID:S000000263,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
495,2,363190,-0.004332110910401,0.0950118550465384,0.963658456145239,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
496,2,363588,0.0226240760088862,0.0953793761704763,0.812638519915754,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
497,2,363888,-0.0015627029389392,0.0945683695212342,0.98682522536465,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
498,2,363954,0.016800404435965,0.0941884109719192,0.858534582156461,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
499,2,364199,0.0003800094119314,0.0940646821836487,0.996778938151237,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
500,2,365863,-0.0126849431098945,0.0963275191424192,0.895308031015631,YBR061C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
501,2,365981,0.0121497499673912,0.0959590213044941,0.899318048518144,CUT019,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
502,2,366047,0.0043112741901917,0.0942326609310737,0.96353428280812,CUT019,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
