SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
274,2,95085,-0.0377650799642742,0.0643988738593166,0.557965057341862,YBL067C,UBP13,SGDID:S000000163,ORF,Verified ORF,"""Ubiquitin-specific protease that cleaves Ub-protein fusions; UBP13 has a paralog ; UBP9 ; that arose from the whole genome duplication""",Verified ORF
275,2,103188,-0.0973283965810347,0.0657906696871937,0.13993468679321,YBL063W,KIP1,SGDID:S000000159,ORF,Verified ORF,"""Kinesin-related motor protein; tracks plus-ends and stabilizes microtubules; required for mitotic spindle assembly ; chromosome segregation ; and 2 micron plasmid partitioning; functionally redundant with Cin8p for chromosomal but not plasmid functions""",Verified ORF
276,2,107124,-0.0723772469349978,0.0643470796373761,0.261440318243254,YBL061C,SKT5,SGDID:S000000157,ORF,Verified ORF,"""Activator of Chs3p (chitin synthase III) during vegetative growth; recruits Chs3p to the bud neck via interaction with Bni4p; SKT5 has a paralog ; SHC1 ; that arose from the whole genome duplication""",Verified ORF
277,2,111645,-0.0725184594069644,0.0643879840473819,0.260814991725185,YBL058W,SHP1,SGDID:S000000154,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)""",Verified ORF
278,2,111916,-0.0723450167521468,0.0645408514867997,0.263084651390212,YBL058W,SHP1,SGDID:S000000154,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)""",Verified ORF
279,2,111931,-0.0605650348921087,0.064674191045048,0.349674691357039,YBL058W,SHP1,SGDID:S000000154,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)""",Verified ORF
280,2,111999,-0.0652642103364638,0.0644283670031265,0.311766760361978,YBL058W,SHP1,SGDID:S000000154,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)""",Verified ORF
281,2,114528,-0.0454534337183229,0.0648481265707537,0.483813890391524,YBL056W,PTC3,SGDID:S000000152,ORF,Verified ORF,"""Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p (see also Ptc2p) to limit maximal kinase activity induced by osmotic stress; dephosphorylates T169 phosphorylated Cdc28p (see also Ptc2p); role in DNA damage checkpoint inactivation; PTC3 has a paralog ; PTC2 ; that arose from the whole genome duplication""",Verified ORF
282,2,116024,-0.074450033302895,0.0649267281913688,0.252291484942009,YBL055C,YBL055C,SGDID:S000000151,ORF,Verified ORF,"""3'-->5' exonuclease and endonuclease with a possible role in apoptosis; has similarity to mammalian and C. elegans apoptotic nucleases""",Verified ORF
283,2,119244,-0.110178015753984,0.0706509001704008,0.119781038449577,YBL054W,TOD6,SGDID:S000000150,Close to 3'-UTR,Close to 3'-UTR,"""PAC motif binding protein involved in rRNA and ribosome biogenesis; subunit of the RPD3L histone deacetylase complex; Myb-like HTH transcription factor; hypophosphorylated by rapamycin treatment in a Sch9p-dependent manner; activated in stochastic pulses of nuclear localization""",Verified ORF
284,2,119246,-0.0892056086938406,0.0714926025794363,0.212946039640495,YBL054W,TOD6,SGDID:S000000150,Close to 3'-UTR,Close to 3'-UTR,"""PAC motif binding protein involved in rRNA and ribosome biogenesis; subunit of the RPD3L histone deacetylase complex; Myb-like HTH transcription factor; hypophosphorylated by rapamycin treatment in a Sch9p-dependent manner; activated in stochastic pulses of nuclear localization""",Verified ORF
285,2,119247,-0.161114040911791,0.071656140108327,0.0251649904661083,YBL054W,TOD6,SGDID:S000000150,Close to 3'-UTR,Close to 3'-UTR,"""PAC motif binding protein involved in rRNA and ribosome biogenesis; subunit of the RPD3L histone deacetylase complex; Myb-like HTH transcription factor; hypophosphorylated by rapamycin treatment in a Sch9p-dependent manner; activated in stochastic pulses of nuclear localization""",Verified ORF
286,2,120090,-0.107206331650873,0.0645388849220588,0.0975787568850923,YBL052C,SAS3,SGDID:S000000148,ORF,Verified ORF,"""Histone acetyltransferase catalytic subunit of NuA3 complex; acetylates histone H3 ; involved in transcriptional silencing; homolog of the mammalian MOZ proto-oncogene; mutant has aneuploidy tolerance; sas3gcn5 double mutation is lethal""",Verified ORF
287,2,120291,-0.107442359629997,0.0652815701559484,0.100688814197437,YBL052C,SAS3,SGDID:S000000148,ORF,Verified ORF,"""Histone acetyltransferase catalytic subunit of NuA3 complex; acetylates histone H3 ; involved in transcriptional silencing; homolog of the mammalian MOZ proto-oncogene; mutant has aneuploidy tolerance; sas3gcn5 double mutation is lethal""",Verified ORF
288,2,120726,-0.086147616575474,0.0649914016571982,0.185854850327972,YBL052C,SAS3,SGDID:S000000148,ORF,Verified ORF,"""Histone acetyltransferase catalytic subunit of NuA3 complex; acetylates histone H3 ; involved in transcriptional silencing; homolog of the mammalian MOZ proto-oncogene; mutant has aneuploidy tolerance; sas3gcn5 double mutation is lethal""",Verified ORF
289,2,121716,-0.0778132684961634,0.064947030520577,0.231680494838811,YBL052C,SAS3,SGDID:S000000148,ORF,Verified ORF,"""Histone acetyltransferase catalytic subunit of NuA3 complex; acetylates histone H3 ; involved in transcriptional silencing; homolog of the mammalian MOZ proto-oncogene; mutant has aneuploidy tolerance; sas3gcn5 double mutation is lethal""",Verified ORF
290,2,123100,-0.0779911080169261,0.0650363815912116,0.231257634160826,YBL051C,PIN4,SGDID:S000000147,ORF,Verified ORF,"""Protein involved in G2/M phase progression and response to DNA damage; interacts with Rad53p; contains an RNA recognition motif ; a nuclear localization signal ; and several SQ/TQ cluster domains; hyperphosphorylated in response to DNA damage""",Verified ORF
291,2,124677,-0.123160864081582,0.0647479647882899,0.0579641904362093,YBL051C,PIN4,SGDID:S000000147,ORF,Verified ORF,"""Protein involved in G2/M phase progression and response to DNA damage; interacts with Rad53p; contains an RNA recognition motif ; a nuclear localization signal ; and several SQ/TQ cluster domains; hyperphosphorylated in response to DNA damage""",Verified ORF
292,2,127636,-0.0321976096088579,0.0822924936704732,0.695842477559863,SUT438_NFR/NDR,,,Promoter,Promoter,,Promoter
293,2,127887,-0.0854337353573651,0.0653671752880619,0.192069503616198,YBL049W,MOH1,SGDID:S000000145,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; essential for stationary phase survival; not required for growth on nonfermentable carbon sources; possibly linked with vacuolar transport""",Verified ORF
294,2,128935,-0.0897400163933388,0.065288718893558,0.17015525375204,YBL047C,EDE1,SGDID:S000000143,ORF,Verified ORF,"""Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; has a network of interactions with other endocytic proteins; binds membranes in a ubiquitin-dependent manner; may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15""",Verified ORF
295,2,129053,-0.0753970255247811,0.0655397284366832,0.250757104786544,YBL047C,EDE1,SGDID:S000000143,ORF,Verified ORF,"""Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; has a network of interactions with other endocytic proteins; binds membranes in a ubiquitin-dependent manner; may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15""",Verified ORF
296,2,130040,-0.0501674663118273,0.0660092592993235,0.447757977126731,YBL047C,EDE1,SGDID:S000000143,ORF,Verified ORF,"""Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; has a network of interactions with other endocytic proteins; binds membranes in a ubiquitin-dependent manner; may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15""",Verified ORF
297,2,130976,-0.0694323698826088,0.0654208501247713,0.289270677386313,YBL047C,EDE1,SGDID:S000000143,ORF,Verified ORF,"""Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; has a network of interactions with other endocytic proteins; binds membranes in a ubiquitin-dependent manner; may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15""",Verified ORF
298,2,132199,-0.0838091440210577,0.0656775335964446,0.202769667256165,YBL046W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
299,2,133355,-0.058294663729573,0.0662014761770173,0.379152739459827,YBL046W,PSY4,SGDID:S000000142,ORF,Verified ORF,"""Regulatory subunit of protein phosphatase PP4; presence of Psy4p in the PP4 complex (along with catalytic subunit Pph3p and Psy2p) is required for dephosphorylation of the histone variant H2AX ; but not for dephosphorylation of Rad53p ; during recovery from the DNA damage checkpoint; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; required for cisplatin resistance; homolog of mammalian R2""",Verified ORF
300,2,133435,-0.0625440206895386,0.0663338834413542,0.346393840342124,YBL046W,PSY4,SGDID:S000000142,ORF,Verified ORF,"""Regulatory subunit of protein phosphatase PP4; presence of Psy4p in the PP4 complex (along with catalytic subunit Pph3p and Psy2p) is required for dephosphorylation of the histone variant H2AX ; but not for dephosphorylation of Rad53p ; during recovery from the DNA damage checkpoint; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; required for cisplatin resistance; homolog of mammalian R2""",Verified ORF
301,2,133943,0.0427268177072636,0.0777268183130052,0.582869359538513,YBL046W,PSY4,SGDID:S000000142,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit of protein phosphatase PP4; presence of Psy4p in the PP4 complex (along with catalytic subunit Pph3p and Psy2p) is required for dephosphorylation of the histone variant H2AX ; but not for dephosphorylation of Rad53p ; during recovery from the DNA damage checkpoint; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; required for cisplatin resistance; homolog of mammalian R2""",Verified ORF
302,2,135183,-0.07243982354114,0.0663422020912283,0.275616607559116,YBL045C,COR1,SGDID:S000000141,ORF,Verified ORF,"""Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain""",Verified ORF
303,2,135402,-0.0572693548086964,0.0663741519156722,0.388818862520713,YBL045C,COR1,SGDID:S000000141,ORF,Verified ORF,"""Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain""",Verified ORF
304,2,135898,-0.0465948076769354,0.0667504297361302,0.485608568699682,YBL044W_NFR/NDR,,,Promoter,Promoter,,Promoter
305,2,135912,-0.0414745301387578,0.066809363624092,0.535138950201916,YBL044W_NFR/NDR,,,Promoter,Promoter,,Promoter
306,2,135925,-0.0361193552923904,0.0665152399648084,0.587456153919181,YBL044W_NFR/NDR,,,Promoter,Promoter,,Promoter
307,2,136002,-0.0436143935426077,0.0664526930129428,0.512044273381189,YBL044W,YBL044W,SGDID:S000000140,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YBL044W is not an essential protein""",Uncharacterized ORF
308,2,136173,-0.0470019278127272,0.06691691022497,0.482897392207484,YBL044W,YBL044W,SGDID:S000000140,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YBL044W is not an essential protein""",Uncharacterized ORF
309,2,138209,-0.0056182411900795,0.0689267472118942,0.93508231350024,YBL043W,ECM13,SGDID:S000000139,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog ; YJR115W ; that arose from the whole genome duplication""",Verified ORF
310,2,138318,0.0028505076937703,0.0687313728078382,0.966942131372296,YBL043W,ECM13,SGDID:S000000139,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog ; YJR115W ; that arose from the whole genome duplication""",Verified ORF
311,2,138695,-0.00443439640189,0.0675531104196185,0.947699124228289,YBL042C,FUI1,SGDID:S000000138,ORF,Verified ORF,"""High affinity uridine permease ; localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress""",Verified ORF
312,2,138818,-0.0118046453488367,0.0674267125733616,0.861122083033397,YBL042C,FUI1,SGDID:S000000138,ORF,Verified ORF,"""High affinity uridine permease ; localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress""",Verified ORF
313,2,139728,-0.0142400895648904,0.0673044869377035,0.832559059329448,YBL042C,FUI1,SGDID:S000000138,ORF,Verified ORF,"""High affinity uridine permease ; localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress""",Verified ORF
314,2,140174,-0.0126958004134419,0.0673053623408833,0.850491332242495,YBL042C,FUI1,SGDID:S000000138,ORF,Verified ORF,"""High affinity uridine permease ; localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress""",Verified ORF
315,2,140863,-0.0313513328674973,0.0672608331883755,0.641420147565785,YBL041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
316,2,141152,-0.0053584651297489,0.0674704501898267,0.936744012095775,YBL042C,FUI1,SGDID:S000000138,Close to 3'-UTR,Close to 3'-UTR,"""High affinity uridine permease ; localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress""",Verified ORF
317,2,141292,-0.0085825443594229,0.0669843683760151,0.898120980370893,YBL041W,PRE7,SGDID:S000000137,ORF,Verified ORF,"""Beta 6 subunit of the 20S proteasome""",Verified ORF
318,2,141545,-0.0299778346953319,0.0672933192066427,0.656245909590985,YBL041W,PRE7,SGDID:S000000137,ORF,Verified ORF,"""Beta 6 subunit of the 20S proteasome""",Verified ORF
319,2,145823,0.0120971134112207,0.0698755652134876,0.862653454835881,YBL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
320,2,145934,0.075564660326124,0.115067452945594,0.511802472273939,YBL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
321,2,145980,0.0011630295093554,0.0705229113093985,0.986851589686089,YBL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
322,2,146723,-0.0033818813417649,0.067190581764367,0.959885757808258,YBL038W,MRPL16,SGDID:S000000134,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit; homologous to bacterial L16 ribosomal protein; synthetic lethality with hac1 mutation suggests a possible role in synthesis of precursors for protein glycosylation""",Verified ORF
323,2,147946,-0.0300233806782855,0.0677874811097188,0.658106096147053,YBL037W,APL3,SGDID:S000000133,ORF,Verified ORF,"""Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport""",Verified ORF
324,2,150394,-0.0362184318088414,0.0738391614900356,0.624081784780027,YBL037W,APL3,SGDID:S000000133,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport""",Verified ORF
325,2,151274,-0.114513523496578,0.115547022884139,0.322337267070704,YBL036C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
326,2,151397,-0.0252238058220582,0.067962569965479,0.71075395573783,YBL036C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
327,2,153035,0.0075250750690756,0.0672346481319854,0.910948409525371,XUT_2F-43,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
328,2,153228,0.001606583502963,0.0677264041621883,0.981088023115244,YBL035C,POL12,SGDID:S000000131,ORF,Verified ORF,"""B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation""",Verified ORF
329,2,153455,-0.0139316347044489,0.068233606600886,0.838333972621863,YBL035C,POL12,SGDID:S000000131,ORF,Verified ORF,"""B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation""",Verified ORF
330,2,153732,-0.0276977912189125,0.0705355519233223,0.694793997453793,YBL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
331,2,153815,-0.0153314571987488,0.0679709307196705,0.821674938726635,YBL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
332,2,154160,0.0003920004573803,0.0672635863695796,0.995353386210125,YBL034C,STU1,SGDID:S000000130,ORF,Verified ORF,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
333,2,154235,0.0095750878838736,0.067933355972164,0.887991218423187,YBL034C,STU1,SGDID:S000000130,ORF,Verified ORF,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
334,2,155527,-0.028190159164365,0.0737206999502587,0.702401214929943,YBL034C,STU1,SGDID:S000000130,ORF,Verified ORF,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
335,2,159870,-0.0256084174730196,0.0662054071973975,0.699135490231175,YBL032W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
336,2,161229,-0.0574357945494186,0.0671663091358064,0.393060273439573,YBL032W,HEK2,SGDID:S000000128,ORF,Verified ORF,"""RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA ; an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K""",Verified ORF
337,2,161451,0.0218538302466111,0.14396575278724,0.879432336693497,YBL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
338,2,161451,-0.0284686700407768,0.144424158206389,0.843848271590446,YBL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
339,2,162696,-0.0536537579575653,0.0668856049875249,0.422993178296598,YBL031W,SHE1,SGDID:S000000127,ORF,Verified ORF,"""Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex ; its effector Sli15p ; and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function""",Verified ORF
340,2,163284,-0.0439213567437781,0.0660180304581104,0.506297323598464,YBL030C,PET9,SGDID:S000000126,ORF,Verified ORF,"""Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog ; AAC3 ; that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant""",Verified ORF
341,2,164166,0.0075799348076993,0.0666715474144114,0.909547617756824,YBL030C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
342,2,165270,0.0276312641891507,0.0660957118966201,0.676165282075178,YBL029C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
343,2,165675,0.007055684039509,0.0672036157458236,0.916443651948676,YBL029C-A,YBL029C-A,SGDID:S000007591,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; protein abundance increases in response to DNA replication stress; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica""",Verified ORF
344,2,166404,0.208513776121316,0.173821419735871,0.231104619235257,YBL029W,YBL029W,SGDID:S000000125,ORF,Uncharacterized ORF,"""Non-essential protein of unknown function""",Uncharacterized ORF
345,2,168012,0.0510070821347601,0.0811903734886324,0.530252635707735,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
346,2,168062,0.0433558205704696,0.0665607878438173,0.515230321870755,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
347,2,168518,0.0236972108266946,0.0662074232394759,0.720614281385416,YBL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
348,2,168980,0.0357931799839606,0.0661605759533693,0.58884559828687,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
349,2,169651,0.0734493835255436,0.0661039405321475,0.267273099042246,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
350,2,169902,-0.0229791015286764,0.110677291867672,0.835643422073334,SUT440_NFR/NDR,,,Promoter,Promoter,,Promoter
351,2,169960,0.0550212173648834,0.103056636253008,0.593751595419284,SUT440_NFR/NDR,,,Promoter,Promoter,,Promoter
352,2,170725,0.0485269109811702,0.0662870111343818,0.464609948770924,YBL026W,LSM2,SGDID:S000000122,Close to 3'-UTR,Close to 3'-UTR,"""Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA ; snoRNA ; and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
353,2,171254,0.0574983740417064,0.0663741491753616,0.38692688626522,YBL025W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
354,2,172242,0.0186655996371343,0.0656517254186284,0.776337686916989,YBL024W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
355,2,173254,0.0573699071275973,0.0650845092765615,0.378664393563529,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
356,2,173340,0.0767713326726562,0.0650199452516087,0.238502922052759,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
357,2,173385,0.0665465063613531,0.0651119476597423,0.30746556332014,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
358,2,173973,0.06196011947153,0.064951318353733,0.340763210132047,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
359,2,174714,0.201987975222681,0.166406878168142,0.22562800060343,YBL024W,NCL1,SGDID:S000000120,Close to 3'-UTR,Close to 3'-UTR,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
360,2,177341,0.0503566905804859,0.0647579520050093,0.437317435603741,YBL023C,MCM2,SGDID:S000000119,ORF,Verified ORF,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
361,2,180314,0.0449315519244187,0.0647910194682435,0.488461751479985,YBL022C,PIM1,SGDID:S000000118,ORF,Verified ORF,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
362,2,180339,0.0566074550330156,0.0649290723938334,0.383890831332978,YBL022C,PIM1,SGDID:S000000118,ORF,Verified ORF,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
