SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2155,4,856696,0.0184501039995904,0.0566084430893426,0.744674260353353,YDR201W,SPC19,SGDID:S000002609,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",Verified ORF
2156,4,857609,-0.0179280652436802,0.0565979769418811,0.751611754652317,YDR202C,RAV2,SGDID:S000002610,ORF,Verified ORF,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme""",Verified ORF
2157,4,857970,-0.0099590733898673,0.0563765987213793,0.859882572296691,YDR203W,YDR203W,SGDID:S000002611,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF RAV2/YDR202C""",Dubious ORF
2158,4,858371,-0.0011379447780737,0.0562502836213178,0.983871304132022,YDR204W,COQ4,SGDID:S000002612,ORF,Verified ORF,"""Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant""",Verified ORF
2159,4,861346,0.0610188805201526,0.0562530283064035,0.278785193048499,YDR205W,MSC2,SGDID:S000002613,ORF,Verified ORF,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2160,4,861441,0.0526889930579457,0.0566146918822201,0.352665812622742,YDR205W,MSC2,SGDID:S000002613,ORF,Verified ORF,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2161,4,861470,0.0518874781697917,0.0562506537888152,0.356932619735769,YDR205W,MSC2,SGDID:S000002613,ORF,Verified ORF,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2162,4,861549,0.0613001048521443,0.0575864920112671,0.287835474574139,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2163,4,861716,0.0602640519300465,0.0566897723104972,0.28848603922628,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2164,4,861801,0.0482148122306689,0.0579389605098118,0.405878057339079,YDR205W,MSC2,SGDID:S000002613,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2165,4,863802,0.0440803144442908,0.0582458330480695,0.449675857875516,YDR206W,EBS1,SGDID:S000002614,ORF,Verified ORF,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2166,4,863847,0.0366549493337736,0.0568096041748508,0.519200836355694,YDR206W,EBS1,SGDID:S000002614,ORF,Verified ORF,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2167,4,863856,0.0359141758576221,0.0569132560017997,0.528426925387328,YDR206W,EBS1,SGDID:S000002614,ORF,Verified ORF,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2168,4,864546,0.0425892904960262,0.0567439231566275,0.453422041836462,YDR206W,EBS1,SGDID:S000002614,ORF,Verified ORF,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2169,4,864960,-0.0449095093703376,0.148453801440316,0.762437635296545,YDR206W,EBS1,SGDID:S000002614,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2170,4,864990,0.045205679082048,0.119610702371836,0.705702258613773,YDR206W,EBS1,SGDID:S000002614,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2171,4,865297,0.0488145698956454,0.0568234531099709,0.390892188641616,YDR207C,UME6,SGDID:S000002615,ORF,Verified ORF,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2172,4,866929,0.0082887218751566,0.0563535165689011,0.883149388918494,YDR207C,UME6,SGDID:S000002615,ORF,Verified ORF,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2173,4,867989,0.0355654343095899,0.0566868572575087,0.530801519238348,YDR208W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2174,4,870200,-0.0076470978722399,0.0565149962853089,0.892443150696702,YDR208W,MSS4,SGDID:S000002616,ORF,Verified ORF,"""Phosphatidylinositol-4-phosphate 5-kinase; involved in actin cytoskeleton organization and cell morphogenesis; multicopy suppressor of stt4 mutation""",Verified ORF
2175,4,870855,-0.0277802411286003,0.0574784569260419,0.629171225695142,YDR210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2176,4,871120,-0.0140409160879255,0.0566942856506859,0.804541346718049,YDR209C,YDR209C,SGDID:S000002617,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2177,4,871373,-0.0106098193199482,0.0579015806695239,0.854715809080493,YDR209C,YDR209C,SGDID:S000002617,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2178,4,871622,0.123649398380418,0.155830773517257,0.428028272745541,YDR209C_NFR/NDR,,,Promoter,Promoter,,Promoter
2179,4,871818,-0.0734223895939259,0.373559565068481,0.844294364516132,YDR209C,YDR209C,SGDID:S000002617,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2180,4,877779,0.555236544200347,0.253685319652535,0.0292746299372467,YDRWTy2-2,YDRWTy2-2,SGDID:S000006884,Other features,LTR retrotransposon,"""Ty2 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",LTR_retrotransposon
2181,4,877783,-0.0864482398011077,0.154732535016527,0.576724353824184,YDRWdelta14_NFR/NDR,,,Promoter,Promoter,,Promoter
2182,4,877784,-0.139194759642551,0.140561378519254,0.322716833984916,YDRWdelta14_NFR/NDR,,,Promoter,Promoter,,Promoter
2183,4,877793,0.0597806056972416,0.111758940829243,0.593051152166576,YDR210W-B,YDR210W-B,SGDID:S000007393,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
2184,4,878026,0.0952569239716095,0.111664614411323,0.394202950282923,YDR210W-B,YDR210W-B,SGDID:S000007393,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
2185,4,878087,0.0433432165879246,0.112643723692668,0.700631052980615,YDR210W-B,YDR210W-B,SGDID:S000007393,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
2186,4,878249,-0.009419245966852,0.0598729715702184,0.87508220790357,YDR210W-B,YDR210W-B,SGDID:S000007393,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
2187,4,884220,0.639965751191679,0.319893659099638,0.0462055332589215,YDRCTy1-2,YDRCTy1-2,SGDID:S000006860,Other features,LTR,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",reverse complement
2188,4,884423,0.0107963737273174,0.0596023358142604,0.856361559347488,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2189,4,884500,0.0139422765579549,0.0572284906412462,0.807662980312842,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2190,4,884706,-0.0157189884982279,0.0567968292872171,0.78212775627509,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2191,4,886952,0.0239167468964286,0.0659139123373687,0.716935418547481,YDR212W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2192,4,887046,-0.0117203120523848,0.0582524370569418,0.840659124089185,YDR212W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2193,4,888476,-0.010484840521445,0.0571010173664487,0.854417660992646,YDR212W,TCP1,SGDID:S000002620,ORF,Verified ORF,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2194,4,889739,0.0120687717388324,0.0571718467689767,0.832933850137269,YDR212W,TCP1,SGDID:S000002620,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2195,4,889957,0.0025726728112919,0.0563748726319503,0.963626899345025,YDR213W,UPC2,SGDID:S000002621,ORF,Verified ORF,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2196,4,891344,-0.0200967988666009,0.0565685865127751,0.722603781193893,YDR213W,UPC2,SGDID:S000002621,ORF,Verified ORF,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2197,4,891466,-0.0264136062922662,0.0566241481691762,0.641165087576547,YDR213W,UPC2,SGDID:S000002621,ORF,Verified ORF,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2198,4,892444,-0.0219136986127715,0.0565603045407756,0.698664328677402,YDR213W,UPC2,SGDID:S000002621,ORF,Verified ORF,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2199,4,892532,0.0975291903937183,0.111648521005941,0.382963929823071,YDR214W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2200,4,894785,0.0330568278495886,0.0576520033715409,0.566748741321716,YDR214W,AHA1,SGDID:S000002622,Close to 3'-UTR,Close to 3'-UTR,"""Co-chaperone that binds Hsp82p and activates its ATPase activity; plays a role in determining prion variants; similar to Hch1p; expression is regulated by stresses such as heat shock; protein abundance increases in response to DNA replication stress""",Verified ORF
2201,4,896181,-0.0112855147012447,0.0569356851912554,0.842990844700647,YDR216W,ADR1,SGDID:S000002624,ORF,Verified ORF,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2202,4,896785,-0.0156262370290823,0.0567734301003598,0.783293998548078,YDR216W,ADR1,SGDID:S000002624,ORF,Verified ORF,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2203,4,903873,-0.0255486729882377,0.0571208046911147,0.654951276304801,YDR218C,SPR28,SGDID:S000002626,ORF,Verified ORF,"""Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes""",Verified ORF
2204,4,905250,-0.0289394055425853,0.0599688656610515,0.629697471359037,YDR218C_NFR/NDR,,,Promoter,Promoter,,Promoter
2205,4,906490,-0.0483494402475406,0.0571015385769421,0.397720709748487,YDR219C,MFB1,SGDID:S000002627,ORF,Verified ORF,"""Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding""",Verified ORF
2206,4,908655,-0.0423122709612259,0.0568187947180888,0.456955868238005,YDR221W,GTB1,SGDID:S000002629,ORF,Verified ORF,"""Glucosidase II beta subunit ; forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress""",Verified ORF
2207,4,909027,-0.060450419895593,0.0566395243356504,0.286573278492956,YDR221W,GTB1,SGDID:S000002629,ORF,Verified ORF,"""Glucosidase II beta subunit ; forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress""",Verified ORF
2208,4,909524,-0.0623505291214095,0.0566626594175561,0.271915844874442,YDR222W_NFR/NDR,,,Promoter,Promoter,,Promoter
2209,4,910018,-0.0616502026187409,0.0565208802729858,0.276126457525132,YDR222W_NFR/NDR,,,Promoter,Promoter,,Promoter
2210,4,911454,0.0038851307063306,0.0587947859770928,0.947351930787219,YDR223W_NFR/NDR,,,Promoter,Promoter,,Promoter
2211,4,911766,-0.0421923547472918,0.0564500543805509,0.455302797889272,YDR222W,YDR222W,SGDID:S000002630,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YDR222W has a paralog ; YLR225C ; that arose from the whole genome duplication""",Uncharacterized ORF
2212,4,912340,-0.0201365748056259,0.0606374327158055,0.740024745561064,YDR223W,CRF1,SGDID:S000002631,ORF,Verified ORF,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2213,4,912509,-0.0878362944236903,0.0562832175529432,0.119511240181215,YDR223W,CRF1,SGDID:S000002631,ORF,Verified ORF,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2214,4,912557,-0.0738627412459352,0.0563995782333392,0.191171766412801,YDR223W,CRF1,SGDID:S000002631,ORF,Verified ORF,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2215,4,913736,-0.0720088764283361,0.0566136414636291,0.204233480736234,ACS_4_913859_+_NFR/NDR,,,Promoter,Promoter,,Promoter
2216,4,913917,-0.0766729642556324,0.0602715704313795,0.20416612328661,ARS428,ARS428,SGDID:S000118440,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2217,4,914816,-0.0541014485032496,0.0576780090716177,0.348890400437401,YDR224C,HTB1,SGDID:S000002632,Close to 3'-UTR,Close to 3'-UTR,"""Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication ; transcriptional activation ; meiotic DSB formation and H3 methylation""",Verified ORF
2218,4,914902,-0.0717779619114381,0.056264402154224,0.202891214075003,YDR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2219,4,914952,-0.0827795904059553,0.0568156401172959,0.146009195515509,YDR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2220,4,915199,-0.0728626195652518,0.0564223866798007,0.197417653677698,YDR224C,HTB1,SGDID:S000002632,Close to 3'-UTR,Close to 3'-UTR,"""Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication ; transcriptional activation ; meiotic DSB formation and H3 methylation""",Verified ORF
2221,4,915370,-0.082126725771558,0.0576561296883453,0.155207436257228,YDR225W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2222,4,915378,-0.0754523837697095,0.0576275102594394,0.191280314272041,YDR225W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2223,4,915455,-0.10538591780205,0.0574782549601572,0.0675712868159405,XUT_4R-374_NFR/NDR,,,Promoter,Promoter,,Promoter
2224,4,916142,-0.0643113796793995,0.0567339308117762,0.257747942061694,YDR226W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2225,4,916254,-0.0863572388657309,0.0567683941707922,0.129099761684456,YDR226W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2226,4,916444,-0.076668191576923,0.0569067018010563,0.1787602795344,SUT476_NFR/NDR,,,Promoter,Promoter,,Promoter
2227,4,917149,-0.0844140542406477,0.057515199371677,0.143080887582968,YDR226W,ADK1,SGDID:S000002634,ORF,Verified ORF,"""Adenylate kinase ; required for purine metabolism; localized to the cytoplasm and the mitochondria; lacks cleavable signal sequence; protein abundance increases in response to DNA replication stress; mutations affecting Adk1p catalytic activity deregulate expression of phosphate utilization genes PHO5 and PHO84; human homolog AK1 can complement yeast adk1 mutant""",Verified ORF
2228,4,917833,-0.0781912966892238,0.057640974003598,0.175799799179488,YDR227W,SIR4,SGDID:S000002635,ORF,Verified ORF,"""SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some SIR4 alleles prolong lifespan; required for Ku-mediated telomerase recruitment ; telomere lengthening ; and telomere hypercluster formation in quiescent yeast cells""",Verified ORF
2229,4,918606,-0.0503609158593139,0.0567397128530076,0.375372177889375,YDR227W,SIR4,SGDID:S000002635,ORF,Verified ORF,"""SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some SIR4 alleles prolong lifespan; required for Ku-mediated telomerase recruitment ; telomere lengthening ; and telomere hypercluster formation in quiescent yeast cells""",Verified ORF
2230,4,923675,-0.0344634944464265,0.0564916789329208,0.542212461533214,YDR228C,PCF11,SGDID:S000002636,ORF,Verified ORF,"""mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA) ; involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2231,4,924091,-0.0376058843992563,0.0567387105181154,0.507897198831651,YDR228C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2232,4,924619,-0.0284743082964086,0.0574875296602362,0.620687531057379,YDR229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2233,4,926173,-0.0182288699633795,0.0585163118667414,0.755590945464037,YDR229W,IVY1,SGDID:S000002637,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipid-binding protein that interacts with both Ypt7p and Vps33p; may partially counteract the action of Vps33p and vice versa ; localizes to the rim of the vacuole as cells approach stationary phase; contains a putative inverse BAR (I-BAR) domain that can mold lipid bilayer membranes into protrusions""",Verified ORF
2234,4,926384,-0.0764727532677573,0.05652677599825,0.176966546024589,YDR230W,YDR230W,SGDID:S000002638,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2235,4,926385,-0.0764727532677573,0.05652677599825,0.176966546024589,YDR230W,YDR230W,SGDID:S000002638,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2236,4,926405,-0.0673213679146084,0.0567740228307795,0.236507673085583,YDR230W,YDR230W,SGDID:S000002638,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2237,4,926695,-0.075430838296966,0.0565238660109222,0.182901710107994,YDR231C,COX20,SGDID:S000002639,ORF,Verified ORF,"""Mitochondrial inner membrane protein; required for proteolytic processing of Cox2p and its assembly into cytochrome c oxidase""",Verified ORF
2238,4,926907,-0.0786338709336152,0.0569501643205867,0.168229781878966,YDR231C,COX20,SGDID:S000002639,ORF,Verified ORF,"""Mitochondrial inner membrane protein; required for proteolytic processing of Cox2p and its assembly into cytochrome c oxidase""",Verified ORF
2239,4,927194,-0.0772144764239383,0.0565817813195861,0.173231501184324,YDR232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2240,4,927218,-0.076477008105584,0.0565267596905762,0.176942393624819,YDR232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2241,4,927223,-0.075915214041324,0.0565867616234482,0.180597215455992,YDR232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2242,4,927509,-0.0766382712178021,0.0564785164504843,0.175665557344273,YDR232W,HEM1,SGDID:S000002640,ORF,Verified ORF,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2243,4,927559,-0.0693868105365838,0.0572186211049816,0.226070247769298,YDR232W,HEM1,SGDID:S000002640,ORF,Verified ORF,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2244,4,927577,-0.0614513719647467,0.0570818275127649,0.282417081923007,YDR232W,HEM1,SGDID:S000002640,ORF,Verified ORF,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2245,4,928575,-0.0615921816157102,0.0564727110844964,0.276169114088744,YDR232W,HEM1,SGDID:S000002640,ORF,Verified ORF,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2246,4,929694,-0.0571052670272153,0.0562673683229509,0.310852710072904,YDR233C,RTN1,SGDID:S000002641,ORF,Verified ORF,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; increases tubular ER when overexpressed; mutants have reduced phosphatidylserine transfer between the ER and mitochondria; interacts with exocyst subunit Sec6p ; Yip3p ; and Sbh1p; member of the RTNLA subfamily""",Verified ORF
2247,4,930648,-0.0563182379794874,0.0565270554669032,0.319783995568387,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2248,4,930822,-0.0554791094010562,0.0573728839966115,0.33421015170931,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2249,4,930823,-0.0558707990700772,0.0572666810593748,0.329918486790229,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2250,4,930964,0.0664276970059179,0.0769307791717344,0.388463424819568,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
