SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3193,5,379541,0.0448677596762428,0.0625667471179997,0.473775331022513,YER110C,KAP123,SGDID:S000000912,ORF,Verified ORF,"""Karyopherin beta; mediates nuclear import of ribosomal proteins prior to assembly into ribosomes and import of histones H3 and H4; localizes to the nuclear pore ; nucleus ; and cytoplasm; exhibits genetic interactions with RAI1""",Verified ORF
3194,5,380460,0.03965795412476,0.0627756791388249,0.527965195861928,YER110C,KAP123,SGDID:S000000912,ORF,Verified ORF,"""Karyopherin beta; mediates nuclear import of ribosomal proteins prior to assembly into ribosomes and import of histones H3 and H4; localizes to the nuclear pore ; nucleus ; and cytoplasm; exhibits genetic interactions with RAI1""",Verified ORF
3195,5,382368,-0.0268347814094969,0.0654898038276906,0.682234144590174,YER110C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3196,5,382369,-0.008898927690827,0.0677355010969314,0.895551449824519,YER110C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3197,5,382523,-0.0901119123895473,0.132873315033308,0.498102412744408,YER110C,KAP123,SGDID:S000000912,Close to 3'-UTR,Close to 3'-UTR,"""Karyopherin beta; mediates nuclear import of ribosomal proteins prior to assembly into ribosomes and import of histones H3 and H4; localizes to the nuclear pore ; nucleus ; and cytoplasm; exhibits genetic interactions with RAI1""",Verified ORF
3198,5,382808,0.0129181711950381,0.0628929824287723,0.837378603184243,YER111C,SWI4,SGDID:S000000913,ORF,Verified ORF,"""DNA binding component of the SBF complex (Swi4p-Swi6p); a transcriptional activator that in concert with MBF (Mbp1-Swi6p) regulates late G1-specific transcription of targets including cyclins and genes required for DNA synthesis and repair; Slt2p-independent regulator of cold growth; acetylation at two sites ; K1016 and K1066 ; regulates interaction with Swi6p""",Verified ORF
3199,5,384156,-0.0076177961630791,0.0636674919727788,0.904828714754428,YER111C,SWI4,SGDID:S000000913,ORF,Verified ORF,"""DNA binding component of the SBF complex (Swi4p-Swi6p); a transcriptional activator that in concert with MBF (Mbp1-Swi6p) regulates late G1-specific transcription of targets including cyclins and genes required for DNA synthesis and repair; Slt2p-independent regulator of cold growth; acetylation at two sites ; K1016 and K1066 ; regulates interaction with Swi6p""",Verified ORF
3200,5,387695,0.016110816403878,0.0626568565267274,0.797229967375898,YER112W,LSM4,SGDID:S000000914,ORF,Verified ORF,"""Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA ; snoRNA ; and rRNA; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
3201,5,388185,0.0281140279899953,0.0631818672610424,0.65661423896387,YER113C,TMN3,SGDID:S000000915,ORF,Verified ORF,"""Protein with a role in cellular adhesion and filamentous growth; similar to Emp70p and Tmn2p; member of Transmembrane Nine family with 9 transmembrane segments; localizes to Golgi; induced by 8-methoxypsoralen plus UVA irradiation""",Verified ORF
3202,5,390254,-0.0546205644376399,0.0692754393478567,0.430959796938935,YER113C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3203,5,391916,-0.0032354831768078,0.0625472067280909,0.958774159738857,YER114C,BOI2,SGDID:S000000916,ORF,Verified ORF,"""Protein involved in polar growth; functionally redundant with Boi1p; required for fusion of secretory vesicles with plasma membrane at sites of polarized growth and for inhibition of membrane abscission until the end of cytokinesis; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain; relocalizes from bud neck to cytoplasm upon DNA replication stress; BOI2 has a paralog ; BOI1 ; that arose from the whole genome duplication""",Verified ORF
3204,5,392497,0.0347078470107016,0.0626804833745659,0.580116574549199,YER114C,BOI2,SGDID:S000000916,ORF,Verified ORF,"""Protein involved in polar growth; functionally redundant with Boi1p; required for fusion of secretory vesicles with plasma membrane at sites of polarized growth and for inhibition of membrane abscission until the end of cytokinesis; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain; relocalizes from bud neck to cytoplasm upon DNA replication stress; BOI2 has a paralog ; BOI1 ; that arose from the whole genome duplication""",Verified ORF
3205,5,393006,0.0291274709521754,0.0626961247014312,0.642517464789449,YER114C,BOI2,SGDID:S000000916,ORF,Verified ORF,"""Protein involved in polar growth; functionally redundant with Boi1p; required for fusion of secretory vesicles with plasma membrane at sites of polarized growth and for inhibition of membrane abscission until the end of cytokinesis; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain; relocalizes from bud neck to cytoplasm upon DNA replication stress; BOI2 has a paralog ; BOI1 ; that arose from the whole genome duplication""",Verified ORF
3206,5,393290,0.0480424199571798,0.0625585573350766,0.443024826032966,YER114C,BOI2,SGDID:S000000916,ORF,Verified ORF,"""Protein involved in polar growth; functionally redundant with Boi1p; required for fusion of secretory vesicles with plasma membrane at sites of polarized growth and for inhibition of membrane abscission until the end of cytokinesis; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain; relocalizes from bud neck to cytoplasm upon DNA replication stress; BOI2 has a paralog ; BOI1 ; that arose from the whole genome duplication""",Verified ORF
3207,5,396254,0.0175631690473989,0.066617294406466,0.792209019511197,YER117W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3208,5,396266,0.0293375432801262,0.0629961574187183,0.641714806060042,YER117W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3209,5,398009,0.0395185818183709,0.0626800075613253,0.528787578841218,YER118C,SHO1,SGDID:S000000920,ORF,Verified ORF,"""Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p ; Msb2p ; Hkr1p ; and Ste11p""",Verified ORF
3210,5,398644,0.0473287357982612,0.0626272318583861,0.450320262229405,YER118C,SHO1,SGDID:S000000920,ORF,Verified ORF,"""Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p ; Msb2p ; Hkr1p ; and Ste11p""",Verified ORF
3211,5,401545,0.0615377898824919,0.062136905604745,0.32267745206202,YER120W,SCS2,SGDID:S000000922,ORF,Verified ORF,"""Integral ER membrane protein ; regulates phospholipid metabolism; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PI4P levels by controlling access of Sac1p phosphatase to substrate PI4P in the PM; interacts with FFAT motifs in Opi1p ; Swh1p ; Osh2p ; and Osh3p; involved in telomeric silencing; VAP homolog; SCS2 has a paralog ; SCS22 ; that arose from the whole genome duplication""",Verified ORF
3212,5,402468,0.0376322171571784,0.0621909233486586,0.545496117379725,YER121W,YER121W,SGDID:S000000923,ORF,Uncharacterized ORF,"""Putative protein of unknown function; may be involved in phosphatase regulation and/or generation of precursor metabolites and energy""",Uncharacterized ORF
3213,5,403529,0.0384557402535462,0.0631167471352215,0.542731120647251,YER122C,GLO3,SGDID:S000000924,ORF,Verified ORF,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; shares functional similarity with Gcs1p""",Verified ORF
3214,5,405417,0.0084730152958208,0.0625162191734129,0.892267669218734,YER123W,YCK3,SGDID:S000000925,ORF,Verified ORF,"""Palmitoylated vacuolar membrane-localized casein kinase I isoform; negatively regulates vacuole fusion during hypertonic stress via phosphorylation of Vps41p; shares essential functions with Hrr25p; regulates vesicle fusion in AP-3 pathway""",Verified ORF
3215,5,406230,0.0146658433165041,0.0628740362990446,0.815696623365909,YER123W,YCK3,SGDID:S000000925,ORF,Verified ORF,"""Palmitoylated vacuolar membrane-localized casein kinase I isoform; negatively regulates vacuole fusion during hypertonic stress via phosphorylation of Vps41p; shares essential functions with Hrr25p; regulates vesicle fusion in AP-3 pathway""",Verified ORF
3216,5,406826,0.0274952726796676,0.0639839797488591,0.667660643599818,ARS517,ARS517,SGDID:S000077389,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
3217,5,407785,0.0464004839567249,0.0623051366007559,0.456930664113079,YER124C,DSE1,SGDID:S000000926,ORF,Verified ORF,"""Daughter cell-specific protein; may regulate cross-talk between the mating and filamentation pathways; deletion affects cell separation after division and sensitivity to alpha-factor and drugs affecting the cell wall; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3218,5,409900,-0.0116260713662572,0.0625820700336344,0.852729324296287,YER124C,DSE1,SGDID:S000000926,Close to 3'-UTR,Close to 3'-UTR,"""Daughter cell-specific protein; may regulate cross-talk between the mating and filamentation pathways; deletion affects cell separation after division and sensitivity to alpha-factor and drugs affecting the cell wall; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3219,5,412759,-0.0495623034747983,0.064175242023725,0.440455685582358,YER125W,RSP5,SGDID:S000000927,Close to 3'-UTR,Close to 3'-UTR,"""NEDD4 family E3 ubiquitin ligase; regulates processes including: MVB sorting ; the heat shock response ; transcription ; endocytosis and ribosome stability; ubiquitinates Sec23p ; Sna3p ; Ste4p ; Nfi1p ; Rpo21p ; Sem1p ; Dip5p and Put4p; autoubiquitinates; deubiquitinated by Ubp2p; regulated by SUMO ligase Siz1p ; in turn regulates Siz1p SUMO ligase activity; required for efficient Golgi-to-ER trafficking in COPI mutants; mutant tolerates aneuploidy; human homolog implicated in Liddle syndrome""",Verified ORF
3220,5,413363,0.0240553040427081,0.0946715070609413,0.799572167233272,YER125W,RSP5,SGDID:S000000927,Close to 3'-UTR,Close to 3'-UTR,"""NEDD4 family E3 ubiquitin ligase; regulates processes including: MVB sorting ; the heat shock response ; transcription ; endocytosis and ribosome stability; ubiquitinates Sec23p ; Sna3p ; Ste4p ; Nfi1p ; Rpo21p ; Sem1p ; Dip5p and Put4p; autoubiquitinates; deubiquitinated by Ubp2p; regulated by SUMO ligase Siz1p ; in turn regulates Siz1p SUMO ligase activity; required for efficient Golgi-to-ER trafficking in COPI mutants; mutant tolerates aneuploidy; human homolog implicated in Liddle syndrome""",Verified ORF
3221,5,413385,-0.0371078145317307,0.063527182752203,0.559509312335403,YER125W,RSP5,SGDID:S000000927,Close to 3'-UTR,Close to 3'-UTR,"""NEDD4 family E3 ubiquitin ligase; regulates processes including: MVB sorting ; the heat shock response ; transcription ; endocytosis and ribosome stability; ubiquitinates Sec23p ; Sna3p ; Ste4p ; Nfi1p ; Rpo21p ; Sem1p ; Dip5p and Put4p; autoubiquitinates; deubiquitinated by Ubp2p; regulated by SUMO ligase Siz1p ; in turn regulates Siz1p SUMO ligase activity; required for efficient Golgi-to-ER trafficking in COPI mutants; mutant tolerates aneuploidy; human homolog implicated in Liddle syndrome""",Verified ORF
3222,5,416981,-0.0242150688031753,0.0639420586637267,0.705135863825732,YER128W,VFA1,SGDID:S000000930,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Vps4p and has a role in vacuolar sorting; stimulates the ATPase activity of Vps4; localizes to endosomes in a Vps4-dependent manner; overexpression causes canavanine sensitivity and confers a partial class D vacuole morphology""",Verified ORF
3223,5,417297,-0.0200786987230161,0.0625262667036179,0.748306294050631,YER129W,SAK1,SGDID:S000000931,ORF,Verified ORF,"""Upstream serine/threonine kinase for the SNF1 complex; plays a role in pseudohyphal groth; partially redundant with Elm1p and Tos3p; members of this family have functional orthology with LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; SAK1 has a paralog ; TOS3 ; that arose from the whole genome duplication""",Verified ORF
3224,5,419108,-0.0140481653375465,0.06245729957727,0.822168298741328,YER129W,SAK1,SGDID:S000000931,ORF,Verified ORF,"""Upstream serine/threonine kinase for the SNF1 complex; plays a role in pseudohyphal groth; partially redundant with Elm1p and Tos3p; members of this family have functional orthology with LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; SAK1 has a paralog ; TOS3 ; that arose from the whole genome duplication""",Verified ORF
3225,5,421695,-0.0033535193492063,0.0625321339474308,0.957261297730295,YER130C,COM2,SGDID:S000000932,ORF,Verified ORF,"""Transcription factor that binds IME1 Upstream Activation Signal (UAS)ru; COM2 transcription is regulated by Haa1p ; Sok2p and Zap1p transcriptional activators; may bind the IME1 promoter under all growth conditions to negatively regulate its transcription in the absence of a positive regulator that binds more effectively; repressor activity may depend on phosphorylation by PKA; C. albicans homolog (MNL1) plays a role in adaptation to stress""",Verified ORF
3226,5,422560,-0.0250623246560789,0.0621812033843788,0.687153187205718,CUT116,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
3227,5,424852,-0.0281415166992198,0.0620765021368719,0.650585313002014,YNCE0019W,SNR4,SGDID:S000006493,Non-coding RNA,snoRNA gene,"""C/D box small nucleolar RNA (snoRNA) but not shown to be active; no target site is predicted within the ribosomal RNAs""",snoRNA_gene
3228,5,425327,-0.0312282936175827,0.0619723232059978,0.614640999293781,YER132C,PMD1,SGDID:S000000934,ORF,Verified ORF,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3229,5,427844,0.0003729965612343,0.0621211079332867,0.995212646400969,YER132C,PMD1,SGDID:S000000934,ORF,Verified ORF,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3230,5,430235,0.0337904268183106,0.0629047545676259,0.591489935655428,YER132C,PMD1,SGDID:S000000934,ORF,Verified ORF,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3231,5,430620,-0.0981921950863311,0.123578732065317,0.427396401201214,YER132C,PMD1,SGDID:S000000934,Close to 3'-UTR,Close to 3'-UTR,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3232,5,430883,0.0236817131664913,0.0620817755262279,0.703091457950419,YER132C,PMD1,SGDID:S000000934,Close to 3'-UTR,Close to 3'-UTR,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3233,5,431015,-0.0093483846352003,0.0667381824673903,0.888680223082992,YER132C,PMD1,SGDID:S000000934,Close to 3'-UTR,Close to 3'-UTR,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3234,5,431369,0.0142371270276584,0.0622413047061357,0.819202823892639,snR52_NFR/NDR,,,Promoter,Promoter,,Promoter
3235,5,432378,0.0427225376656989,0.0637509122257918,0.503201689562189,YER133W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3236,5,432587,0.0452481049477519,0.0623259623709227,0.46832518329383,YER133W,GLC7,SGDID:S000000935,ORF,Verified ORF,"""Type 1 S/T protein phosphatase (PP1) catalytic subunit; involved in glycogen metabolism ; sporulation and mitotic progression; interacts with multiple regulatory subunits; regulates actomyosin ring formation; subunit of CPF; recruited to mating projections by Afr1p interaction; regulates nucleocytoplasmic shuttling of Hxk2p; import into the nucleus is inhibited during spindle assembly checkpoint arrest; involved in dephosphorylating Rps6a/b and Bnr1p""",Verified ORF
3237,5,434634,0.0218279958989007,0.0620160146552466,0.725068132647836,YERCsigma3,YERCsigma3,SGDID:S000006906,Other features,LTR,"""Ty3 LTR""",reverse complement
3238,5,441308,-0.0010875909296404,0.0623794181232131,0.986099363693746,SCR1_NFR/NDR,,,Promoter,Promoter,,Promoter
3239,5,441594,0.0028112441895926,0.062057582654929,0.963893344256303,YER137C,YER137C,SGDID:S000000939,ORF,Verified ORF,"""Protein of unknown function""",Verified ORF
3240,5,443367,-0.0335033505097919,0.164292709318924,0.838529811452929,tI(AAU)E1_NFR/NDR,,,Promoter,Promoter,,Promoter
3241,5,443369,-0.159950712051847,0.0903033183919144,0.0773801553510166,tI(AAU)E1_NFR/NDR,,,Promoter,Promoter,,Promoter
3242,5,443371,-0.0253076947383146,0.124347214329232,0.83884243246741,tI(AAU)E1_NFR/NDR,,,Promoter,Promoter,,Promoter
3243,5,443373,-0.0503972824702705,0.124325576435722,0.685454531952845,tI(AAU)E1_NFR/NDR,,,Promoter,Promoter,,Promoter
3244,5,443378,-0.0581674989431393,0.173904615267232,0.738216528068623,tI(AAU)E1_NFR/NDR,,,Promoter,Promoter,,Promoter
3245,5,451448,-0.0290579095380567,0.0626825525461277,0.643239740720647,YER140W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3246,5,456087,-0.0456091110189616,0.0622501252524344,0.46424288560299,YER143W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3247,5,458086,-0.0571076403236546,0.0621964451775362,0.359150651655654,YER144C,UBP5,SGDID:S000000946,ORF,Verified ORF,"""Putative ubiquitin-specific protease; concentrates at the bud neck; UBP5 has a paralog ; DOA4 ; that arose from the whole genome duplication""",Verified ORF
3248,5,461234,-0.0191204444620104,0.0618750876942558,0.757491015458163,YER145C,FTR1,SGDID:S000000947,ORF,Verified ORF,"""High affinity iron permease; involved in the transport of iron across the plasma membrane; forms complex with Fet3p; expression is regulated by iron; protein abundance increases in response to DNA replication stress""",Verified ORF
3249,5,461877,0.012055005799398,0.0825994010559464,0.88404776521768,YER146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3250,5,463004,-0.0451932324261038,0.0623784506575998,0.469238301296424,YER147C,SCC4,SGDID:S000000949,ORF,Verified ORF,"""Subunit of cohesin loading factor (Scc2p-Scc4p); complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX""",Verified ORF
3251,5,465043,0.0207353709509154,0.0629100448700162,0.74189506974159,YER148W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3252,5,467724,-0.0124435684901926,0.0621766867168002,0.841492292516286,YER149C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3253,5,468076,-0.0103566687833829,0.0623894632116674,0.868251758430833,YER150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3254,5,469078,0.0134759122021585,0.062676295437,0.829885152879644,YER150W,SPI1,SGDID:S000000952,Close to 3'-UTR,Close to 3'-UTR,"""GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; SPI1 has a paralog ; SED1 ; that arose from the whole genome duplication""",Verified ORF
3255,5,469404,-0.0136499999244254,0.0629620890341825,0.8284916912921,tV(AAC)E2_NFR/NDR,,,Promoter,Promoter,,Promoter
3256,5,475322,-0.0483321063548458,0.0619749989484242,0.435993156544611,YER154W,OXA1,SGDID:S000000956,ORF,Verified ORF,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3257,5,475607,-0.0482175572460679,0.0619004106882364,0.436528823112913,YER154W,OXA1,SGDID:S000000956,ORF,Verified ORF,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3258,5,475736,-0.0648382605451842,0.0618007965245388,0.294827176616657,YER154W,OXA1,SGDID:S000000956,ORF,Verified ORF,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3259,5,478715,-0.0288217740267424,0.0626393999423523,0.645711844848907,YER155C,BEM2,SGDID:S000000957,ORF,Verified ORF,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3260,5,478932,-0.0209073234359545,0.0625923447625444,0.738560059093437,YER155C,BEM2,SGDID:S000000957,ORF,Verified ORF,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3261,5,479996,-0.0247465122798604,0.062386468596124,0.691854395223964,YER155C,BEM2,SGDID:S000000957,ORF,Verified ORF,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3262,5,482003,-0.0238700834645177,0.0620918909288107,0.700890084883225,YER155C,BEM2,SGDID:S000000957,ORF,Verified ORF,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3263,5,482536,-0.0375346646124053,0.0620727472391476,0.545774593751914,YER155C,BEM2,SGDID:S000000957,ORF,Verified ORF,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3264,5,484494,-0.0535114691037128,0.0635912712361367,0.400642729192092,CUT118,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3265,5,484954,-0.0747289583929871,0.0620563337050381,0.229314610287346,YER157W,COG3,SGDID:S000000959,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3266,5,486157,-0.0558372507677263,0.0620160342407796,0.368538286428331,YER157W,COG3,SGDID:S000000959,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3267,5,486882,-0.0426132120968975,0.0633991339873017,0.501933067639348,YER157W,COG3,SGDID:S000000959,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3268,5,486891,-0.0365170161629685,0.0635978295277091,0.566207282539044,YER157W,COG3,SGDID:S000000959,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3269,5,486920,-0.03608001366797,0.0649393131355536,0.578839100688837,YER157W,COG3,SGDID:S000000959,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3270,5,487404,-0.0352265658764937,0.062705491311912,0.574623778801649,tE(UUC)E3_NFR/NDR,,,Promoter,Promoter,,Promoter
3271,5,487484,-0.0432500016623713,0.0640040169698839,0.499648891760142,tE(UUC)E3_NFR/NDR,,,Promoter,Promoter,,Promoter
3272,5,487817,-0.0288480558473027,0.0660358224481852,0.662483865976403,YERWdelta22_NFR/NDR,,,Promoter,Promoter,,Promoter
3273,5,489636,-0.0436082304999486,0.062140335069789,0.483284952122582,YER158C,YER158C,SGDID:S000000960,ORF,Uncharacterized ORF,"""Protein of unknown function; potentially phosphorylated by Cdc28p; YER158C has a paralog ; AFR1 ; that arose from the whole genome duplication""",Uncharacterized ORF
3274,5,490549,-0.0541485670734461,0.0618777274019381,0.382120072022501,YER158C,YER158C,SGDID:S000000960,ORF,Uncharacterized ORF,"""Protein of unknown function; potentially phosphorylated by Cdc28p; YER158C has a paralog ; AFR1 ; that arose from the whole genome duplication""",Uncharacterized ORF
3275,5,491806,-0.118199424484724,0.0615413524445238,0.0555810913298516,YER159C,BUR6,SGDID:S000000961,ORF,Verified ORF,"""Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1 ; although the single bur6 mutation is not complemented by its ortholog DRAP1""",Verified ORF
3276,5,491888,-0.113328436136909,0.0617639261194991,0.0673670966496647,YER159C,BUR6,SGDID:S000000961,ORF,Verified ORF,"""Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1 ; although the single bur6 mutation is not complemented by its ortholog DRAP1""",Verified ORF
3277,5,491992,-0.032645511981733,0.0723158055219354,0.651956997350358,YER158W-A,YER158W-A,SGDID:S000028624,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Dubious ORF
3278,5,492146,-0.094542072048434,0.0647201217846558,0.144964408372607,YER159C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3279,5,499612,-0.0961392061253162,0.0616715390412451,0.119918236259613,YER161C,SPT2,SGDID:S000000963,ORF,Verified ORF,"""Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components; relocalizes to the cytosol in response to hypoxia; similar to mammalian HMG1 proteins""",Verified ORF
