SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1596,4,293625,0.023621701176365,0.066778818035988,0.723752074945442,YDL091C,UBX3,SGDID:S000002249,ORF,Verified ORF,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1597,4,294073,0.0058317320146811,0.0665764595301004,0.930248638232494,YDL091C,UBX3,SGDID:S000002249,ORF,Verified ORF,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1598,4,294288,-0.0010851982356323,0.0671225098157058,0.987109955791725,YDL091C,UBX3,SGDID:S000002249,ORF,Verified ORF,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1599,4,294760,0.0206145105784708,0.0674592246650122,0.760100951508083,YDL091C,UBX3,SGDID:S000002249,Close to 3'-UTR,Close to 3'-UTR,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1600,4,297290,0.0591118043844305,0.0671134297692182,0.379039096038945,YDL089W,NUR1,SGDID:S000002247,ORF,Verified ORF,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1601,4,297499,0.0307111763130311,0.0679955277449246,0.651787962250482,YDL089W,NUR1,SGDID:S000002247,ORF,Verified ORF,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1602,4,297638,0.0470439559034356,0.0676594569090802,0.487321654757971,YDL089W,NUR1,SGDID:S000002247,ORF,Verified ORF,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1603,4,297848,0.0652770586209387,0.0666113062922981,0.327772235520211,YDL089W,NUR1,SGDID:S000002247,ORF,Verified ORF,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1604,4,298091,0.0480164357158198,0.0669895656025842,0.47398699849932,YDL089W,NUR1,SGDID:S000002247,ORF,Verified ORF,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1605,4,299599,0.0565517744209523,0.067605172322089,0.403439177961419,YDL088C,ASM4,SGDID:S000002246,ORF,Verified ORF,"""FG-nucleoporin component of central core of nuclear pore complex (NPC); contributes directly to nucleocytoplasmic transport; induces membrane tubulation ; which may contribute to nuclear pore assembly; ASM4 has a paralog ; NUP53 ; that arose from the whole genome duplication""",Verified ORF
1606,4,300038,0.198082546960077,0.144799826222017,0.172190059663279,CUT053_NFR/NDR,,,Promoter,Promoter,,Promoter
1607,4,300148,0.0379298773513857,0.0673632383746736,0.573748119196266,YDL088C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1608,4,302333,0.166391707847203,0.112090523504774,0.138584486087919,YDL086W,YDL086W,SGDID:S000002244,Close to 3'-UTR,Close to 3'-UTR,"""Putative carboxymethylenebutenolidase; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL086W is not an essential gene""",Uncharacterized ORF
1609,4,302334,0.166345157204257,0.108086128883456,0.124698805867801,YDL086W,YDL086W,SGDID:S000002244,Close to 3'-UTR,Close to 3'-UTR,"""Putative carboxymethylenebutenolidase; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL086W is not an essential gene""",Uncharacterized ORF
1610,4,302346,-0.106435152190176,0.139425901697169,0.445745796369162,YDL086W,YDL086W,SGDID:S000002244,Close to 3'-UTR,Close to 3'-UTR,"""Putative carboxymethylenebutenolidase; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL086W is not an essential gene""",Uncharacterized ORF
1611,4,302347,0.0108786705441686,0.146126739679764,0.940697027126017,YDL086W,YDL086W,SGDID:S000002244,Close to 3'-UTR,Close to 3'-UTR,"""Putative carboxymethylenebutenolidase; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL086W is not an essential gene""",Uncharacterized ORF
1612,4,302611,0.0212786554014805,0.0667286709782371,0.750003649489454,YDL085C-A,YDL085C-A,SGDID:S000007588,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Uncharacterized ORF
1613,4,303009,0.109004216106447,0.0861190370895452,0.206441318430718,YDL085W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1614,4,303011,0.0318309652276067,0.067402683433701,0.637039654704134,YDL085W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1615,4,304549,0.0223792688125324,0.0668633498034698,0.738048994434884,YDL085W,NDE2,SGDID:S000002243,ORF,Verified ORF,"""Mitochondrial external NADH dehydrogenase; catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p are involved in providing the cytosolic NADH to the mitochondrial respiratory chain; NDE2 has a paralog ; NDE1 ; that arose from the whole genome duplication""",Verified ORF
1616,4,307387,0.0528197483356872,0.0678397990179449,0.436739741220516,YDL084W,SUB2,SGDID:S000002242,Close to 3'-UTR,Close to 3'-UTR,"""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
1617,4,308154,0.0715789832359688,0.067090375999478,0.286744360518161,YDL082W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1618,4,311231,0.029548018027755,0.0664518227629558,0.656842868362633,YDL080C,THI3,SGDID:S000002238,ORF,Verified ORF,"""Regulatory protein that binds Pdc2p and Thi2p transcription factors; activates thiamine biosynthesis transcription factors Pdc2p and Thi2p by binding to them ; but releases and de-activates them upon binding to thiamine pyrophosphate (TPP) ; the end product of the pathway; has similarity to decarboxylases but enzymatic activity is not detected""",Verified ORF
1619,4,311787,0.0381972888110652,0.0667406362970308,0.567466588687205,YDL080C,THI3,SGDID:S000002238,ORF,Verified ORF,"""Regulatory protein that binds Pdc2p and Thi2p transcription factors; activates thiamine biosynthesis transcription factors Pdc2p and Thi2p by binding to them ; but releases and de-activates them upon binding to thiamine pyrophosphate (TPP) ; the end product of the pathway; has similarity to decarboxylases but enzymatic activity is not detected""",Verified ORF
1620,4,312488,0.0289757987813002,0.0676000841208623,0.668449913756747,XUT_4F-160_NFR/NDR,,,Promoter,Promoter,,Promoter
1621,4,312611,0.0090314736056272,0.0669339842531716,0.892743282898839,XUT_4F-160_NFR/NDR,,,Promoter,Promoter,,Promoter
1622,4,314015,-0.0052789864299835,0.066845741655802,0.937099112444471,SUT043,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1623,4,314192,-0.0172204645830369,0.0752853565360479,0.819206636287379,YDL079C,MRK1,SGDID:S000002237,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen synthase kinase 3 (GSK-3) homolog; one of four GSK-3 homologs in S. cerevisiae that function to activate Msn2p-dependent transcription of stress responsive genes and that function in protein degradation; MRK1 has a paralog ; RIM11 ; that arose from the whole genome duplication""",Verified ORF
1624,4,315072,0.0589662541067743,0.0741145941412787,0.426793869873861,YDL079C,MRK1,SGDID:S000002237,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen synthase kinase 3 (GSK-3) homolog; one of four GSK-3 homologs in S. cerevisiae that function to activate Msn2p-dependent transcription of stress responsive genes and that function in protein degradation; MRK1 has a paralog ; RIM11 ; that arose from the whole genome duplication""",Verified ORF
1625,4,320017,0.018008594694976,0.06761252896919,0.790125205507438,YDL077C,VAM6,SGDID:S000002235,ORF,Verified ORF,"""Guanine nucleotide exchange factor for the GTPase Gtr1p; subunit of the HOPS endocytic tethering complex; vacuole membrane protein; functions as a Rab GTPase effector ; interacting with both GTP- and GDP-bound conformations of Ypt7p; facilitates tethering and promotes membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; component of vacuole-mitochondrion contacts (vCLAMPs) important for lipid transfer between organelles""",Verified ORF
1626,4,320510,0.0302429990082212,0.0669964815817783,0.651970014795057,SUT045,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1627,4,328073,0.0027573049284512,0.066925956041064,0.967160275396586,YDL073W,AHK1,SGDID:S000002231,ORF,Verified ORF,"""Scaffold protein in the HKR1 sub-branch of the Hog1p-signaling pathway; physically interacts with the cytoplasmic domain of Hkr1p ; and with Sho1p ; Pbs2p ; and Ste11p; prevents cross-talk signaling from Hkr1p of the osmotic stress MAPK cascade to the Kss1p MAPK cascade; non-essential gene""",Verified ORF
1628,4,331098,0.07496271542619,0.0695802264899816,0.282056680690164,YDL070W,BDF2,SGDID:S000002228,ORF,Verified ORF,"""Protein involved in transcription initiation; acts at TATA-containing promoters; associates with the basal transcription factor TFIID; contains two bromodomains; corresponds to the C-terminal region of mammalian TAF1; redundant with Bdf1p; protein abundance increases in response to DNA replication stress; BDF2 has a paralog ; BDF1 ; that arose from the whole genome duplication""",Verified ORF
1629,4,336922,0.0242654531813047,0.0667453456425088,0.716409651281992,YDL065C,PEX19,SGDID:S000002223,ORF,Verified ORF,"""Chaperone and import receptor for newly-synthesized class I PMPs; binds peroxisomal membrane proteins (PMPs) in the cytoplasm and delivers them to the peroxisome for subsequent insertion into the peroxisomal membrane; interacts with Myo2p and contributes to peroxisome partitioning""",Verified ORF
1630,4,340555,0.108865810814465,0.0693917292634415,0.117576811428245,YDL063C,SYO1,SGDID:S000002221,Close to 3'-UTR,Close to 3'-UTR,"""Transport adaptor or symportin; assembly chaperone that co-translationally associates with nascent Rpl5p ; preventing aggregation; facilitates synchronized nuclear coimport of two 5S-rRNA binding proteins ; Rpl5p and Rpl11p ; mediated by import receptor Kap104p; required for biogenesis of the large ribosomal subunit; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
1631,4,351322,0.0789176232613268,0.0665916794671875,0.236776163972436,YDL057W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1632,4,353020,0.11421781055812,0.0662548503389669,0.0855984924489381,YDL056W,MBP1,SGDID:S000002214,ORF,Verified ORF,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1633,4,355411,0.0708923824979504,0.0759292650739158,0.351115697610954,YDL056W,MBP1,SGDID:S000002214,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1634,4,355467,-0.209585068158953,0.146215948746695,0.152630359980348,YDL056W,MBP1,SGDID:S000002214,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1635,4,355569,0.0648870672747801,0.134816794220848,0.630602851553264,YDL056W,MBP1,SGDID:S000002214,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1636,4,356055,0.0357234374519064,0.0668831163744692,0.593596497478018,YDL055C,PSA1,SGDID:S000002213,ORF,Verified ORF,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1637,4,356492,0.0069836491004116,0.0668729255450121,0.916886126599423,YDL055C,PSA1,SGDID:S000002213,ORF,Verified ORF,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1638,4,356541,0.011458227994781,0.0667550541837258,0.863814313947498,YDL055C,PSA1,SGDID:S000002213,ORF,Verified ORF,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1639,4,356853,0.0173520040449738,0.0680542537614913,0.798892358241373,YDL055C,PSA1,SGDID:S000002213,Close to 3'-UTR,Close to 3'-UTR,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1640,4,356935,0.0684813629236702,0.0696335218954809,0.32605762730737,YDL055C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1641,4,357632,0.0515825884504493,0.0668026856581599,0.440534300503289,XUT_4F-175,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
1642,4,357802,0.0355659386852272,0.0669505732902258,0.595595716734182,XUT_4F-175,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
1643,4,362032,0.0084149243428537,0.0668464246365459,0.899895069598335,YDL053C,PBP4,SGDID:S000002211,ORF,Verified ORF,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1644,4,362199,-0.0256509657426723,0.0674368662396772,0.703899499837696,YDL053C,PBP4,SGDID:S000002211,ORF,Verified ORF,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1645,4,362266,-0.0052037576994966,0.0686889472554822,0.939654310579259,YDL054C,MCH1,SGDID:S000002212,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
1646,4,363194,0.020023461320441,0.0667567384204202,0.764394383030749,YDL052C,SLC1,SGDID:S000002210,ORF,Verified ORF,"""1-acyl-sn-glycerol-3-phosphate acyltransferase; catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid ; a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes""",Verified ORF
1647,4,364690,0.067209242418451,0.0683022555557204,0.32579072904931,YDL051W,LHP1,SGDID:S000002209,ORF,Verified ORF,"""RNA binding protein required for maturation of tRNA and U6 snRNA; acts as a molecular chaperone for RNAs transcribed by polymerase III; homologous to human La (SS-B) autoantigen""",Verified ORF
1648,4,368078,0.0301761042904483,0.0664635593730025,0.650089997314098,YDL048C,STP4,SGDID:S000002206,ORF,Verified ORF,"""Protein containing a Kruppel-type zinc-finger domain; similar to Stp1p ; Stp2p; predicted transcription factor; relative distribution to the nucleus increases upon DNA replication stress; STP4 has a paralog ; STP3 ; that arose from the whole genome duplication""",Verified ORF
1649,4,368457,0.0666259331992177,0.0674164738124936,0.32369549347984,YDL048C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1650,4,369171,0.0311959510061975,0.0683961978656413,0.648593864387456,YDL047W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1651,4,369403,0.0156370956209643,0.0670991037274887,0.815861706411846,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1652,4,370869,-0.094125649302943,0.116039978197051,0.417826988146397,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1653,4,370874,-0.0470803984260786,0.0745885071242187,0.528317085177558,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1654,4,370948,0.0207732051119747,0.0796561008666128,0.794409519187001,YDL046W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1655,4,370964,0.0082978478557844,0.260345920326145,0.974591826516432,YDL046W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1656,4,372110,-0.0212033692483775,0.0672192117201116,0.752616921290019,YDL045W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1657,4,375648,0.0295725722571878,0.0687736919866218,0.667459236191787,YDL044C,MTF2,SGDID:S000002202,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein that interacts with mitochondrial RNA polymerase; interacts with an N-terminal region of mitochondrial RNA polymerase (Rpo41p) and couples RNA processing and translation to transcription""",Verified ORF
1658,4,375688,-0.0141626204969174,0.0679981343907625,0.835130822136044,YDL043C,PRP11,SGDID:S000002201,ORF,Verified ORF,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly""",Verified ORF
1659,4,376511,-0.0078056219221738,0.0670632669426364,0.907408131725192,YDL043C_NFR/NDR,,,Promoter,Promoter,,Promoter
1660,4,378801,0.0383519350675397,0.0710273638415545,0.589565085548428,YDL042C,SIR2,SGDID:S000002200,Close to 3'-UTR,Close to 3'-UTR,"""Conserved NAD+ dependent histone deacetylase of the Sirtuin family; deacetylation targets are primarily nuclear proteins; required for telomere hypercluster formation in quiescent yeast cells; involved in regulation of lifespan; plays roles in silencing at HML ; HMR ; telomeres ; and rDNA; negatively regulates initiation of DNA replication; functions as regulator of autophagy like mammalian homolog SIRT1 ; and also of mitophagy""",Verified ORF
1661,4,380252,0.0425105092992383,0.0668756002364031,0.525406364174534,YDL040C,NAT1,SGDID:S000002198,ORF,Verified ORF,"""Subunit of protein N-terminal acetyltransferase NatA; NatA comprised of Nat1p ; Ard1p ; and Nat5p; N-terminally acetylates many proteins to influence multiple processes such as cell cycle progression ; heat-shock resistance ; mating ; sporulation ; telomeric silencing and early stages of mitophagy; orthologous to human NAA15; expression of both human NAA10 and NAA15 functionally complements ard1 nat1 double mutant although single mutations are not complemented by their orthologs""",Verified ORF
1662,4,382176,0.0811428732959999,0.066791963951421,0.225231543026236,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1663,4,383443,0.117183925996266,0.067699968843181,0.0843380172474392,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1664,4,383482,0.149061240794452,0.0854233156985065,0.0818600626789077,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1665,4,383485,0.161827473898661,0.0857939480945718,0.0600840734518497,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1666,4,383639,0.215823924848026,0.132531758962645,0.104317477380111,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1667,4,383641,0.222630298726401,0.132466262844854,0.0937142252954554,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1668,4,383644,0.215823924848026,0.132531758962645,0.104317477380111,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1669,4,383646,0.215823924848026,0.132531758962645,0.104317477380111,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1670,4,383666,0.236983566863413,0.132303391350133,0.0741156777584229,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1671,4,383669,0.236983566863413,0.132303391350133,0.0741156777584229,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1672,4,383671,0.223199939117839,0.132371281615711,0.092647428639334,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1673,4,383673,0.186208259906305,0.132520685872088,0.160863226890702,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1674,4,383681,0.208837976324038,0.132412542575549,0.115650571621545,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1675,4,383923,0.0984134213257732,0.153488308834953,0.521822700233499,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1676,4,383923,0.285273730334291,0.177029257087228,0.107975475477667,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1677,4,384094,0.091694641649643,0.0666232616471716,0.169596327331069,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1678,4,384191,0.0715110341323609,0.0722397394182381,0.322894843665343,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1679,4,384602,0.0951875373132388,0.0665457029725326,0.153484369610439,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1680,4,384607,0.0951875373132388,0.0665457029725326,0.153484369610439,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1681,4,388305,0.0891335709474872,0.0665773973730661,0.181498533531805,YDL036C,PUS9,SGDID:S000002194,ORF,Verified ORF,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1682,4,388542,0.0753358116597341,0.0671090021554813,0.262375141461515,YDL036C,PUS9,SGDID:S000002194,ORF,Verified ORF,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1683,4,390389,0.0573874480406816,0.0767836970425293,0.455325103386274,YDL035C,GPR1,SGDID:S000002193,ORF,Verified ORF,"""Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit ; Gpa2p ; and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis""",Verified ORF
1684,4,390909,0.095997586998646,0.0665461163204359,0.150027669169809,YDL035C,GPR1,SGDID:S000002193,ORF,Verified ORF,"""Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit ; Gpa2p ; and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis""",Verified ORF
1685,4,397927,0.0434130636726997,0.068044848822828,0.523883022743088,YDL030W,PRP9,SGDID:S000002188,ORF,Verified ORF,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex""",Verified ORF
1686,4,400669,-0.0065363623903069,0.076126252297474,0.931624692820215,YDL029W,ARP2,SGDID:S000002187,Close to 3'-UTR,Close to 3'-UTR,"""Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity; required for efficient Golgi-to-ER trafficking in COPI mutants""",Verified ORF
1687,4,400864,0.0193066447618245,0.083428455838044,0.817126040377633,YDL029W,ARP2,SGDID:S000002187,Close to 3'-UTR,Close to 3'-UTR,"""Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity; required for efficient Golgi-to-ER trafficking in COPI mutants""",Verified ORF
1688,4,404981,0.0638540986943621,0.0669408348860495,0.340792769018868,YDL026W,YDL026W,SGDID:S000002184,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1689,4,405202,0.111933083479965,0.136125431904545,0.411473198388035,YDL027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1690,4,405368,0.0722819255468304,0.068240349228746,0.290221283082921,YDL025C,RTK1,SGDID:S000002183,ORF,Verified ORF,"""Putative protein kinase ; potentially phosphorylated by Cdc28p; interacts with ribosome biogenesis factors ; Cka2 ; Gus1 and Arc1; protein abundance increases in response to DNA replication stress""",Verified ORF
1691,4,408981,0.0739525139798042,0.0672926159370521,0.27253044706294,YDL024C,DIA3,SGDID:S000002182,ORF,Verified ORF,"""Protein of unknown function; involved in invasive and pseudohyphal growth""",Verified ORF
1692,4,411785,-0.0163393315620812,0.132887926998365,0.902212130488364,YDL023C,YDL023C,SGDID:S000002181,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in other Saccharomyces species; overlaps the verified gene GPD1; deletion confers sensitivity to GSAO; deletion in cyr1 mutant results in loss of stress resistance""",Dubious ORF
1693,4,413029,0.0078238044608074,0.068657155090709,0.909338499368818,YDL023C,YDL023C,SGDID:S000002181,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in other Saccharomyces species; overlaps the verified gene GPD1; deletion confers sensitivity to GSAO; deletion in cyr1 mutant results in loss of stress resistance""",Dubious ORF
1694,4,413957,-0.0185162851005028,0.067612140501078,0.784352110475252,YDL021W,GPM2,SGDID:S000002179,ORF,Verified ORF,"""Nonfunctional homolog of Gpm1p phosphoglycerate mutase; if functional ; would convert 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; GPM2 has a paralog ; GPM3 ; that arose from the whole genome duplication""",Verified ORF
