SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2722,4,1505703,-0.149351399941315,0.216359257153729,0.490463200554279,YDR534C,FIT1,SGDID:S000002942,Close to 3'-UTR,Close to 3'-UTR,"""Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall""",Verified ORF
2723,4,1505869,-0.0106697109572155,0.114279006443196,0.925666204738688,YDR534C,FIT1,SGDID:S000002942,Close to 3'-UTR,Close to 3'-UTR,"""Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall""",Verified ORF
2724,4,1505904,0.003741184970251,0.114066939385758,0.973854087585843,YDR535C,YDR535C,SGDID:S000002943,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YDR535C is not an essential gene""",Dubious ORF
2725,4,1506371,0.0914466221884774,0.110021011875903,0.406437097996249,YDR535C,YDR535C,SGDID:S000002943,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YDR535C is not an essential gene""",Dubious ORF
2726,4,1506383,0.0960986310761517,0.110869938641803,0.386657340289993,YDR535C,YDR535C,SGDID:S000002943,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YDR535C is not an essential gene""",Dubious ORF
2727,4,1506424,0.0621283736030755,0.111068580035096,0.576264309369811,YDR535C,YDR535C,SGDID:S000002943,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YDR535C is not an essential gene""",Dubious ORF
2728,4,1506930,0.0510405589750461,0.109882663598201,0.64257551088949,YDR535C,YDR535C,SGDID:S000002943,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YDR535C is not an essential gene""",Dubious ORF
2729,4,1507893,-0.018451745201216,0.111335683546629,0.868463729304373,YDR536W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2730,4,1508550,0.0720070397569881,0.109873550798002,0.512661043881218,YDR536W,STL1,SGDID:S000002944,ORF,Verified ORF,"""Glycerol proton symporter of the plasma membrane; subject to glucose-induced inactivation ; strongly but transiently induced when cells are subjected to osmotic shock""",Verified ORF
2731,4,1508644,0.0576586841787442,0.109881435806212,0.600096486175365,YDR536W,STL1,SGDID:S000002944,ORF,Verified ORF,"""Glycerol proton symporter of the plasma membrane; subject to glucose-induced inactivation ; strongly but transiently induced when cells are subjected to osmotic shock""",Verified ORF
2732,4,1510975,0.0759652318448656,0.110162451063564,0.490914769874074,YDR537C,YDR537C,SGDID:S000002945,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps verified ORF PAD1/YDR538W""",Dubious ORF
2733,4,1512432,0.12914817091314,0.110239491571774,0.242178489488973,YDR539W,FDC1,SGDID:S000002947,ORF,Verified ORF,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2734,4,1512726,0.126670250381228,0.109815064227729,0.249490953915141,YDR539W,FDC1,SGDID:S000002947,ORF,Verified ORF,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2735,4,1513542,0.102350429424253,0.111894531293023,0.360971169417173,YDR539W,FDC1,SGDID:S000002947,ORF,Verified ORF,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2736,4,1513733,0.12805516495503,0.109922913935313,0.244824145624622,YDR539W,FDC1,SGDID:S000002947,Close to 3'-UTR,Close to 3'-UTR,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2737,4,1513956,0.125839520360906,0.221078257515358,0.569576965700685,YDR539W,FDC1,SGDID:S000002947,Close to 3'-UTR,Close to 3'-UTR,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2738,4,1514408,0.154753708953085,0.110252581819653,0.161308463985077,YDR539W,FDC1,SGDID:S000002947,Close to 3'-UTR,Close to 3'-UTR,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2739,4,1514885,0.125583629569144,0.112835964119268,0.266476402464572,D:1513606-1517135,,,Intergenic region,Intergenic region,between YDR539W and YDR540C,Intergenic region
2740,4,1515034,0.124751897959456,0.111236868283448,0.262838363743245,D:1513606-1517135,,,Intergenic region,Intergenic region,between YDR539W and YDR540C,Intergenic region
2741,4,1515708,0.127418370939955,0.110462029965722,0.249484078077033,D:1513606-1517135,,,Intergenic region,Intergenic region,between YDR539W and YDR540C,Intergenic region
2742,4,1515742,0.126782624976972,0.113103762630296,0.263075044335353,D:1513606-1517135,,,Intergenic region,Intergenic region,between YDR539W and YDR540C,Intergenic region
2743,4,1517320,0.134607925472825,0.109793699048886,0.221013004974304,YDR540C,IRC4,SGDID:S000002948,ORF,Verified ORF,"""Protein similar to bacterial secreted DfsB proteins; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
2744,4,1517680,-0.413254676958182,0.191580010905599,0.0316734133295159,YDR540C,IRC4,SGDID:S000002948,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to bacterial secreted DfsB proteins; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
2745,4,1517858,0.158364662826135,0.112422047898377,0.159815332187061,YDR540C_NFR/NDR,,,Promoter,Promoter,,Promoter
2746,4,1519301,0.108218020220659,0.114566958859765,0.345517795470595,YDR541C,YDR541C,SGDID:S000002949,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
2747,4,1520148,0.185046159640243,0.109155197971361,0.0909084094109071,YDR541C,YDR541C,SGDID:S000002949,ORF,Verified ORF,"""Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
2748,4,1520501,0.182920807762584,0.109064102920805,0.0943912851163936,YDR541C,YDR541C,SGDID:S000002949,ORF,Verified ORF,"""Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
2749,4,1521315,0.163808449974268,0.109467866761449,0.135441226868718,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2750,4,1521582,0.171442356192445,0.109323148565335,0.117726567238641,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2751,4,1521747,0.162660820268587,0.110885720570891,0.143287301977586,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2752,4,1521818,0.249477379124563,0.167829897625641,0.138042283308316,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2753,4,1522428,0.0256842340696153,0.130436382065734,0.844011253989153,XUT_4F-711,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2754,4,1522507,0.0313314119402458,0.162900480230298,0.847590651806424,YDR542W,PAU10,SGDID:S000002950,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2755,4,1522714,0.130327336126539,0.118662985637073,0.272822876804997,YDR542W,PAU10,SGDID:S000002950,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2756,4,1522717,0.149432874426133,0.119230453026711,0.210921922504102,YDR542W,PAU10,SGDID:S000002950,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2757,4,1522735,0.191358430101323,0.117301266126963,0.10371005796158,YDR542W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2758,4,1522862,0.193294541966952,0.109219833651925,0.0776278395865425,YDR542W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2759,4,1523350,0.124275174290456,0.115858169666169,0.284161280681327,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2760,4,1523440,0.362280444573077,0.267048017612797,0.175771592574765,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2761,4,1523444,-0.131878041354451,0.225063619908718,0.558277556593445,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2762,4,1523446,-0.0852062186513507,0.224370539682893,0.704354382147786,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2763,4,1523482,0.410619582883059,0.266849778477817,0.124757104929388,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2764,4,1523491,-0.292459345344414,0.234570529323943,0.213302474776915,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2765,4,1523500,-0.115910028447108,0.24346911919558,0.634314088774049,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2766,4,1523584,-0.332816711387189,0.367446687003984,0.365683291643685,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2767,4,1523587,-0.320280858892676,0.377642137039931,0.396953203219263,YDR542W,PAU10,SGDID:S000002950,ORF,Verified ORF,"""Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions""",Verified ORF
2768,5,8786,-0.0389922673111565,0.109116791056436,0.721047584859059,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2769,5,9566,-0.0392457938701987,0.10953091456099,0.720327069232559,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2770,5,11033,-0.0375563015573683,0.108769108017139,0.730086053670073,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2771,5,11244,-0.0404442857037893,0.109070705517106,0.711002993735764,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2772,5,11370,-0.0743874374543072,0.108889189362359,0.494961409360759,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2773,5,13215,-0.0519111024509565,0.108634721216289,0.63305272874086,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2774,5,13449,-0.041751833385332,0.110638583510695,0.706124420299407,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2775,5,13572,-0.143475126786374,0.215839523111469,0.506656855863606,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2776,5,13639,-0.0326756001843912,0.10837292367241,0.763202600770156,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2777,5,13690,-0.0488444015164767,0.109000721032738,0.654348127012357,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2778,5,14028,-0.0275312516880681,0.108517764619109,0.799872935819272,YEL072W,RMD6,SGDID:S000000798,ORF,Verified ORF,"""Protein required for sporulation""",Verified ORF
2779,5,16072,-0.0285849156974894,0.113427039444902,0.801178853918184,YEL071W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2780,5,18746,-0.110837521825111,0.110562027510959,0.316792830739162,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2781,5,18800,-0.0864887487273875,0.10959334858458,0.430537228153597,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2782,5,18904,-0.176840526630448,0.126362037440833,0.162548689197955,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2783,5,18920,0.140895034537751,0.311070467105393,0.650873038693023,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2784,5,18994,-0.179672226837628,0.131359574345636,0.172248139197398,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2785,5,19045,-0.344678160578116,0.21521442208133,0.110148074131161,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2786,5,19049,-0.344678160578116,0.21521442208133,0.110148074131161,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2787,5,19051,-0.334725216797976,0.215279335385088,0.120879916664613,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2788,5,19082,-0.242667434761962,0.215730763534191,0.261411596127645,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2789,5,19084,-0.250998369855049,0.215805904245419,0.245584849314268,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2790,5,19368,-0.172241309129727,0.109654516194403,0.117133476427633,YEL070W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2791,5,19504,-0.122480093679309,0.147948998436343,0.408312801340444,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2792,5,19513,-0.176988796424607,0.151148242227685,0.242404021491888,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2793,5,19517,-0.18480764296652,0.155676995520486,0.235977603638198,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2794,5,19542,-0.223133842158149,0.195374173263109,0.254192921881251,YEL070W,DSF1,SGDID:S000000796,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication""",Verified ORF
2795,5,21341,-0.486624649707827,0.445232748129241,0.275153655583499,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2796,5,21342,-0.247772059384361,0.403070704535064,0.539141510545278,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2797,5,21355,-0.332211804958321,0.387129942886969,0.391397277429606,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2798,5,21358,-0.236102366598276,0.624765310427194,0.70572778684863,XUT_5F-7_NFR/NDR,,,Promoter,Promoter,,Promoter
2799,5,21504,-0.210610259291199,0.294596039102643,0.475135918963456,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2800,5,21509,-0.153830532972459,0.30600755122275,0.615487448423409,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2801,5,21529,-0.0719120941991407,0.248188033640851,0.772178814526085,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2802,5,21532,-0.126637073079464,0.251884559220451,0.615447671639933,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2803,5,21533,-0.10755156788847,0.256659809927575,0.675439371502421,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2804,5,21552,-0.492966350394629,0.312710429031148,0.115822277847907,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2805,5,21558,-0.328029494630544,0.292223940957528,0.262401014188365,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2806,5,21954,-1.15704123669312,1.02408961656272,0.259317434337628,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2807,5,22497,-0.384728488144482,0.157574227159978,0.0151139828403211,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2808,5,22502,-0.403387793912693,0.161303440314197,0.0128438685488409,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2809,5,22536,0.019290694921164,0.216039945609171,0.928900283980925,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2810,5,22625,0.0255826202697826,0.220163211688151,0.907561354203226,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2811,5,22635,-0.0481576362746843,0.216962808637375,0.82447132738081,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2812,5,22638,-0.256056654327803,0.237272266145777,0.281249627941988,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2813,5,22854,-0.268608544083309,0.319061063883653,0.400429636769701,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2814,5,22881,-0.0564871581817306,0.23270774437795,0.80834886107641,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2815,5,22883,-0.148023919600332,0.226243947649509,0.513365908585171,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2816,5,22917,-0.174529928255097,0.217511945460978,0.422865880703395,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2817,5,23224,-0.242839047484964,0.11770974144559,0.0398404041793668,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2818,5,23230,-0.0963430700200938,0.130186066493765,0.459766808284739,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2819,5,23574,-0.138014429410052,0.107890342328566,0.20166325584476,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2820,5,23653,-0.150588467493116,0.107689429163955,0.162883205702543,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2821,5,24002,-0.117289574841796,0.108265352414924,0.279391262566513,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2822,5,24122,-0.10639399558494,0.108762507644393,0.328633918448254,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2823,5,24148,-0.116537611547983,0.109840563276953,0.289428602325277,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2824,5,24163,-0.134061490868213,0.110105851096172,0.224201007296032,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2825,5,24234,-0.146722618893673,0.10864692115465,0.177735671187994,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2826,5,24246,-0.138404520506409,0.108516943257137,0.202999846250271,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2827,5,24270,-0.181631173974375,0.118049997961488,0.124798988642182,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2828,5,24278,-0.121721096865593,0.10855969953035,0.262949374282821,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2829,5,24388,-0.11330941307439,0.109611329873526,0.301966270194684,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2830,5,24487,-0.144123794683305,0.108793027822472,0.186110320388369,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2831,5,24650,-0.116795427253141,0.108280621028426,0.281486302800061,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2832,5,24820,-0.107356448518076,0.107994169711115,0.320857618686439,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2833,5,24909,-0.0990064600896947,0.108469465884406,0.361992360670993,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2834,5,25103,-0.113100699794419,0.108319255013057,0.297134127524825,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2835,5,25397,-0.159668223143943,0.212195931122453,0.452277997979965,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2836,5,25397,-0.683298122487807,0.402800267419236,0.0906974979607275,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2837,5,25485,-0.160245942740669,0.112777851133049,0.15622883370115,YEL068C,YEL068C,SGDID:S000000794,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum and mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
2838,5,26058,-0.207074244767184,0.108071331083794,0.0561612202821034,YEL066W_NFR/NDR,,,Promoter,Promoter,,Promoter
2839,5,26197,-0.166820928263405,0.107631843201552,0.122056357688786,YEL067C,YEL067C,SGDID:S000000793,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
2840,5,26417,-0.118002887736199,0.107971222379886,0.275178358534001,YEL067C,YEL067C,SGDID:S000000793,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
2841,5,27428,-0.137776958406162,0.108042475848484,0.203073173466035,YEL065W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
