SNP,Chr,Pos,Effect,SE,HNM1_TPO4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2494,4,1266919,0.0219842692709421,0.0626303356904116,0.725785509448981,YDR397C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2495,4,1267444,-0.001420259777544,0.0630436303347387,0.982039342816014,YDR398W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2496,4,1268273,-0.0170254799766036,0.0630523300999235,0.787301558690154,YDR398W,UTP5,SGDID:S000002806,ORF,Verified ORF,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
2497,4,1268325,-0.003151688120217,0.0636249678452323,0.960520643569178,YDR398W,UTP5,SGDID:S000002806,ORF,Verified ORF,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
2498,4,1270033,0.0310258572480798,0.0630934436792714,0.623205572923028,YDR398W,UTP5,SGDID:S000002806,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
2499,4,1270573,0.0654257833875508,0.0629626184957198,0.299459651195117,YDR399W,HPT1,SGDID:S000002807,ORF,Verified ORF,"""Dimeric hypoxanthine-guanine phosphoribosyltransferase; catalyzes the transfer of the phosphoribosyl portion of 5-phosphoribosyl-alpha-1-pyrophosphate to a purine base (either guanine or hypoxanthine) to form pyrophosphate and a purine nucleotide (either guanosine monophosphate or inosine monophosphate); mutations in the human homolog HPRT1 can cause Lesch-Nyhan syndrome and Kelley-Seegmiller syndrome""",Verified ORF
2500,4,1271005,0.0209843288892201,0.0626759777888165,0.737969859987525,YDR400W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2501,4,1272102,-0.0129661985565739,0.0689737748641598,0.850994566853307,YDR400W,URH1,SGDID:S000002808,Close to 3'-UTR,Close to 3'-UTR,"""Uridine nucleosidase (uridine-cytidine N-ribohydrolase); cleaves N-glycosidic bonds in nucleosides; involved in the pyrimidine salvage and nicotinamide riboside salvage pathways""",Verified ORF
2502,4,1272320,0.0233234232502077,0.0638839268515813,0.715262394555734,YDR401W,YDR401W,SGDID:S000002809,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2503,4,1276141,0.0326662699655396,0.0628720939600528,0.603690978232807,YDR403W,DIT1,SGDID:S000002811,ORF,Verified ORF,"""Sporulation-specific enzyme required for spore wall maturation; involved in the production of a soluble LL-dityrosine-containing precursor of the spore wall; transcripts accumulate at the time of prospore enclosure""",Verified ORF
2504,4,1276325,0.0346216676261514,0.0680178375216296,0.611064166469107,ARS434,ARS434,SGDID:S000118446,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2505,4,1278407,0.0326904188264227,0.0625789450713488,0.601728670255211,YDR405W,MRP20,SGDID:S000002813,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
2506,4,1278618,0.0332381596434976,0.0631151223871609,0.598783032230635,YDR406W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2507,4,1278772,0.0317715329672182,0.0630939142167992,0.61488512398212,YDR406W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2508,4,1278850,0.023250400196643,0.0626156574089038,0.710622506511524,YDR406W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2509,4,1279912,-0.0224756219504491,0.0626720288249297,0.720091628619461,YDR406W,PDR15,SGDID:S000002814,ORF,Verified ORF,"""Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p ; Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog ; PDR5 ; that arose from the whole genome duplication""",Verified ORF
2510,4,1282030,-0.0423966885252938,0.0627754499912235,0.499882540774121,YDR406W,PDR15,SGDID:S000002814,ORF,Verified ORF,"""Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p ; Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog ; PDR5 ; that arose from the whole genome duplication""",Verified ORF
2511,4,1284773,-0.071495549010219,0.065051545254839,0.272490923422412,YDR407C,TRS120,SGDID:S000002815,ORF,Verified ORF,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
2512,4,1285240,-0.0467888375725046,0.0628327522866073,0.45697465876245,YDR407C,TRS120,SGDID:S000002815,ORF,Verified ORF,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
2513,4,1287974,-0.0606979098734421,0.0624761581912158,0.331946082805722,YDR407C,TRS120,SGDID:S000002815,Close to 3'-UTR,Close to 3'-UTR,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
2514,4,1291036,-0.174548755413777,0.134102549302297,0.193899715787198,YDR409W,SIZ1,SGDID:S000002817,ORF,Verified ORF,"""SUMO E3 ligase; promotes attachment of small ubiquitin-related modifier sumo (Smt3p) to primarily cytoplasmic proteins; regulates Rsp5p ubiquitin ligase activity and is in turn itself regulated by Rsp5p; required for sumoylation of septins and histone H3 variant Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; localizes to the septin ring; acts as an adapter between E2 ; Ubc9p and substrates; tends to compensate for survival of DNA damage in absence of Nfi1p""",Verified ORF
2515,4,1291435,-0.0702862605053987,0.0628038888312744,0.263841926746253,YDR409W,SIZ1,SGDID:S000002817,ORF,Verified ORF,"""SUMO E3 ligase; promotes attachment of small ubiquitin-related modifier sumo (Smt3p) to primarily cytoplasmic proteins; regulates Rsp5p ubiquitin ligase activity and is in turn itself regulated by Rsp5p; required for sumoylation of septins and histone H3 variant Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; localizes to the septin ring; acts as an adapter between E2 ; Ubc9p and substrates; tends to compensate for survival of DNA damage in absence of Nfi1p""",Verified ORF
2516,4,1292515,-0.0782653637929493,0.0630874830542211,0.21558311728473,YDR410C,STE14,SGDID:S000002818,ORF,Verified ORF,"""Farnesyl cysteine-carboxyl methyltransferase; mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum ; localizes to the ER membrane""",Verified ORF
2517,4,1296513,-0.080149062290576,0.0623241288612577,0.199284650944353,YDR414C,ERD1,SGDID:S000002822,ORF,Verified ORF,"""Predicted membrane protein required for lumenal ER protein retention; recycles inorganic phosphate byproduct of glycosylation from ER and Golgi; mutants secrete the endogenous ER protein ; BiP (Kar2p)""",Verified ORF
2518,4,1298073,-0.0773162622245795,0.062433542360866,0.216399214387157,YDR415C,YDR415C,SGDID:S000002823,ORF,Uncharacterized ORF,"""Putative aminopeptidase; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole""",Uncharacterized ORF
2519,4,1300999,-0.0398535012720897,0.0627102620120472,0.525502380487326,YDR416W,SYF1,SGDID:S000002824,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; null mutant has splicing defect and arrests in G2/M; relocalizes to the cytosol in response to hypoxia; homologs in human and C. elegans""",Verified ORF
2520,4,1301046,-0.0494235920962986,0.0627849195665253,0.431699487154117,CUT532_NFR/NDR,,,Promoter,Promoter,,Promoter
2521,4,1301309,-0.0381916050150538,0.0623524307448644,0.540593498790197,YDR418W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2522,4,1304354,-0.055885079674054,0.0629279850381388,0.375102477176743,YDR419W,RAD30,SGDID:S000002827,ORF,Verified ORF,"""DNA polymerase eta; involved in translesion synthesis during post-replication repair; catalyzes the synthesis of DNA opposite cyclobutane pyrimidine dimers and other lesions; involved in formation of post-replicative damage-induced genome-wide cohesion; may also have a role in protection against mitochondrial mutagenesis; may be involved in meiosis; mutations in human pol eta are responsible for XPV""",Verified ORF
2523,4,1305853,-0.0671889186090785,0.0644833424884303,0.298144341080951,ARS436,ARS436,SGDID:S000130176,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
2524,4,1306124,-0.0499007213832449,0.0637671703701261,0.434418599429035,ARS436,ARS436,SGDID:S000130176,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
2525,4,1306509,-0.057539610612702,0.0625633793518117,0.358356998926798,YDR420W,HKR1,SGDID:S000002828,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",Verified ORF
2526,4,1307383,-0.0473138433192596,0.0626776292887207,0.450826663542699,YDR420W,HKR1,SGDID:S000002828,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",Verified ORF
2527,4,1307724,-0.0774166989046972,0.107592225360418,0.472285566170497,YDR420W,HKR1,SGDID:S000002828,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",Verified ORF
2528,4,1311626,-0.0611516870269335,0.0631002372599853,0.333148966151755,YDR420W,HKR1,SGDID:S000002828,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",Verified ORF
2529,4,1312702,-0.0641074716343786,0.0623766989706962,0.304772512647826,YDR421W,ARO80,SGDID:S000002829,ORF,Verified ORF,"""Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids""",Verified ORF
2530,4,1316036,-0.0441082758570373,0.062641952196242,0.481814084978258,YDR422C,SIP1,SGDID:S000002830,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",Verified ORF
2531,4,1317259,-0.0457521705897988,0.0626107891732454,0.465423067467416,YDR422C,SIP1,SGDID:S000002830,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",Verified ORF
2532,4,1318086,-0.0389212423058412,0.0623805705409499,0.533075140998045,YDR423C,CAD1,SGDID:S000002831,ORF,Verified ORF,"""AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses ; iron metabolism ; and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog ; YAP1 ; that arose from the whole genome duplication""",Verified ORF
2533,4,1318331,-0.02778991124025,0.0628787352238567,0.658788491092099,YDR423C,CAD1,SGDID:S000002831,ORF,Verified ORF,"""AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses ; iron metabolism ; and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog ; YAP1 ; that arose from the whole genome duplication""",Verified ORF
2534,4,1318792,-0.0552123715921138,0.0623929213980147,0.376805354497287,YDR423C,CAD1,SGDID:S000002831,ORF,Verified ORF,"""AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses ; iron metabolism ; and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog ; YAP1 ; that arose from the whole genome duplication""",Verified ORF
2535,4,1321563,-0.0410633356882159,0.0634116520191893,0.517685532365558,YDR425W,SNX41,SGDID:S000002833,ORF,Verified ORF,"""Sorting nexin; involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; interacts with Snx4p""",Verified ORF
2536,4,1321800,-0.0176155939988707,0.0639112184304788,0.782996606154861,YDR425W,SNX41,SGDID:S000002833,ORF,Verified ORF,"""Sorting nexin; involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; interacts with Snx4p""",Verified ORF
2537,4,1323799,-0.0266029725409878,0.0623773242268031,0.670014677970857,YDR428C,BNA7,SGDID:S000002836,ORF,Verified ORF,"""Formylkynurenine formamidase; involved in the de novo biosynthesis of NAD from tryptophan via kynurenine""",Verified ORF
2538,4,1324081,-0.0236971752599667,0.0624641046441202,0.704639238519122,YDR428C,BNA7,SGDID:S000002836,ORF,Verified ORF,"""Formylkynurenine formamidase; involved in the de novo biosynthesis of NAD from tryptophan via kynurenine""",Verified ORF
2539,4,1330149,0.0182410552990434,0.0675139098095427,0.787177988869528,YDR432W,NPL3,SGDID:S000002840,Close to 3'-UTR,Close to 3'-UTR,"""RNA-binding protein; promotes elongation ; regulates termination ; and carries poly(A) mRNA from nucleus to cytoplasm; represses translation initiation by binding eIF4G; required for pre-mRNA splicing; interacts with E3 ubiquitin ligase Bre1p ; linking histone ubiquitination to mRNA processing; may have role in telomere maintenance; dissociation from mRNAs promoted by Mtr10p; phosphorylated by Sky1p in cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
2540,4,1330414,-0.0219419940977108,0.124883342085396,0.8606304367522,YDR432W,NPL3,SGDID:S000002840,Close to 3'-UTR,Close to 3'-UTR,"""RNA-binding protein; promotes elongation ; regulates termination ; and carries poly(A) mRNA from nucleus to cytoplasm; represses translation initiation by binding eIF4G; required for pre-mRNA splicing; interacts with E3 ubiquitin ligase Bre1p ; linking histone ubiquitination to mRNA processing; may have role in telomere maintenance; dissociation from mRNAs promoted by Mtr10p; phosphorylated by Sky1p in cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
2541,4,1333470,-0.0629078894069718,0.0627296995545955,0.316624703120387,YDR435C,PPM1,SGDID:S000002843,ORF,Verified ORF,"""Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p) ; which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth""",Verified ORF
2542,4,1333527,-0.0511306470981886,0.0626139029758903,0.414706568721221,YDR435C,PPM1,SGDID:S000002843,ORF,Verified ORF,"""Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p) ; which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth""",Verified ORF
2543,4,1335020,-0.0342032499311083,0.0629583195027368,0.587288073582991,YDR436W,PPZ2,SGDID:S000002844,ORF,Verified ORF,"""Serine/threonine protein phosphatase Z ; isoform of Ppz1p; involved in regulation of potassium transport ; which affects osmotic stability ; cell cycle progression ; and halotolerance""",Verified ORF
2544,4,1335357,-0.027498113868721,0.0628650490263365,0.662077913244052,YDR436W,PPZ2,SGDID:S000002844,ORF,Verified ORF,"""Serine/threonine protein phosphatase Z ; isoform of Ppz1p; involved in regulation of potassium transport ; which affects osmotic stability ; cell cycle progression ; and halotolerance""",Verified ORF
2545,4,1335426,-0.0210711065737436,0.0626734111137277,0.736916132210826,YDR436W,PPZ2,SGDID:S000002844,ORF,Verified ORF,"""Serine/threonine protein phosphatase Z ; isoform of Ppz1p; involved in regulation of potassium transport ; which affects osmotic stability ; cell cycle progression ; and halotolerance""",Verified ORF
2546,4,1335638,-0.0535142134421897,0.0625155277905002,0.392570301637361,YDR436W,PPZ2,SGDID:S000002844,ORF,Verified ORF,"""Serine/threonine protein phosphatase Z ; isoform of Ppz1p; involved in regulation of potassium transport ; which affects osmotic stability ; cell cycle progression ; and halotolerance""",Verified ORF
2547,4,1337043,-0.0599191772946193,0.0635665461563077,0.346519323971749,YDR437W_NFR/NDR,,,Promoter,Promoter,,Promoter
2548,4,1337078,-0.0586411905984036,0.067702463802012,0.386990544767012,YDR437W_NFR/NDR,,,Promoter,Promoter,,Promoter
2549,4,1337113,-0.0503852858601827,0.0660438268158893,0.446028482360694,YDR437W_NFR/NDR,,,Promoter,Promoter,,Promoter
2550,4,1337514,-0.0638200375864024,0.0624866390421053,0.307793317621459,YDR437W,GPI19,SGDID:S000002845,ORF,Verified ORF,"""Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis; shares similarity with mammalian PIG-P""",Verified ORF
2551,4,1338262,-0.0486164230459559,0.0627027242628151,0.438653227623935,YDR437W,GPI19,SGDID:S000002845,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis; shares similarity with mammalian PIG-P""",Verified ORF
2552,4,1338321,-0.0487168518071619,0.0624082449093869,0.435551736039116,YDR438W,THI74,SGDID:S000002846,ORF,Verified ORF,"""Mitochondrial transporter repressible by thiamine; THI74 has a paralog ; YML018C ; that arose from the whole genome duplication; shows sequence homology to human gene SLC35F3 ; a thiamine transporter implicated in hypertension""",Verified ORF
2553,4,1341560,-0.0702404282166869,0.0639054335201921,0.272460086071989,YDR439W,LRS4,SGDID:S000002847,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolar protein that forms a complex with Csm1p; and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation""",Verified ORF
2554,4,1342082,-0.102127319190151,0.0626754162958574,0.104106876703831,YDR440W,DOT1,SGDID:S000002848,Close to 3'-UTR,Close to 3'-UTR,"""Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing ; meiotic checkpoint control ; and DNA damage response; single DOT1 gene produces two Dot1p isoforms from alternative translation start sites as a result of leaky scanning by the ribosome""",Verified ORF
2555,4,1342134,-0.082046616993666,0.0624888651752443,0.190042647362909,YDR440W,DOT1,SGDID:S000002848,Close to 3'-UTR,Close to 3'-UTR,"""Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing ; meiotic checkpoint control ; and DNA damage response; single DOT1 gene produces two Dot1p isoforms from alternative translation start sites as a result of leaky scanning by the ribosome""",Verified ORF
2556,4,1342485,-0.0873278060754266,0.0624685863552145,0.163006603630175,YDR440W,DOT1,SGDID:S000002848,Close to 3'-UTR,Close to 3'-UTR,"""Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing ; meiotic checkpoint control ; and DNA damage response; single DOT1 gene produces two Dot1p isoforms from alternative translation start sites as a result of leaky scanning by the ribosome""",Verified ORF
2557,4,1345539,-0.0337787484819216,0.0627932613644481,0.590960299607337,YDR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2558,4,1345604,-0.0311975587302383,0.0630648176617381,0.621126429177072,YDR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2559,4,1345654,-0.0171780184766875,0.0629000254293134,0.784935785090128,YDR442W,YDR442W,SGDID:S000002850,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2560,4,1348313,-0.0482238624859627,0.0640683115266937,0.452135191125459,YDR443C,SSN2,SGDID:S000002851,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation""",Verified ORF
2561,4,1350135,-0.0295743775739965,0.0625413054359482,0.636592812357849,YDR444W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2562,4,1352371,-0.0747288622817326,0.0647012079756603,0.248878193162418,YDR445C,YDR445C,SGDID:S000002853,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2563,4,1352461,-0.0450739907567258,0.0635124736209803,0.47836662817778,YDR445C,YDR445C,SGDID:S000002853,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2564,4,1352971,-0.397186580751211,0.481111863455285,0.409611458162755,YDRWdelta29,YDRWdelta29,SGDID:S000006877,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
2565,4,1353994,-0.0628905860559278,0.0630862272511426,0.319496477527007,YDR446W,ECM11,SGDID:S000002854,ORF,Verified ORF,"""Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein ; Zip1p; is SUMOlytaed in a Gmc2p manner ; and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure""",Verified ORF
2566,4,1354278,-0.0688456059265171,0.0630696299091319,0.275761807729242,YDR446W,ECM11,SGDID:S000002854,ORF,Verified ORF,"""Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein ; Zip1p; is SUMOlytaed in a Gmc2p manner ; and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure""",Verified ORF
2567,4,1354322,-0.0647467983464264,0.0625434226669974,0.301270388253271,YDR446W,ECM11,SGDID:S000002854,ORF,Verified ORF,"""Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein ; Zip1p; is SUMOlytaed in a Gmc2p manner ; and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure""",Verified ORF
2568,4,1354715,-0.067573880826993,0.128764037975922,0.600059668169054,YDR446W,ECM11,SGDID:S000002854,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein ; Zip1p; is SUMOlytaed in a Gmc2p manner ; and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure""",Verified ORF
2569,4,1355617,-0.077099907472625,0.0683974829015853,0.260409572320815,YDR447C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2570,4,1357789,-0.0600352289578931,0.0635662359609321,0.345584932408959,YDR449C,UTP6,SGDID:S000002857,ORF,Verified ORF,"""Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""",Verified ORF
2571,4,1358780,-0.0374589767952569,0.0634241594921103,0.555159330437409,YDR449C,UTP6,SGDID:S000002857,ORF,Verified ORF,"""Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""",Verified ORF
2572,4,1359163,-0.0307497738569892,0.0636441847938279,0.629287796104882,YDR450W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2573,4,1359608,-0.0496838931582871,0.0624933386166791,0.427131995872774,YDR450W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2574,4,1360486,-0.0418193362923814,0.0629639571668127,0.507009360523421,YDR450W,RPS18A,SGDID:S000002858,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog ; RPS18B ; that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress""",Verified ORF
2575,4,1363156,-0.0707560165277455,0.0624377671537183,0.257888999001297,YDR452W,PPN1,SGDID:S000002860,ORF,Verified ORF,"""Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole ; nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2576,4,1365085,-0.0697318200886423,0.0625312180448595,0.265543845736027,YDR453C,TSA2,SGDID:S000002861,ORF,Verified ORF,"""Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen ; nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog ; TSA1 ; that arose from the whole genome duplication""",Verified ORF
2577,4,1365131,-0.0788028219200508,0.062410459870344,0.2075469811732,YDR453C,TSA2,SGDID:S000002861,ORF,Verified ORF,"""Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen ; nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog ; TSA1 ; that arose from the whole genome duplication""",Verified ORF
2578,4,1367398,-0.0850107498991505,0.0624776399523125,0.174489658416915,CUT097,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
2579,4,1372531,-0.0532343526924435,0.0626741433910607,0.396243868708056,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
2580,4,1375354,-0.0446737558355165,0.062859707440246,0.477745732965454,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
2581,4,1376706,-0.0480704553632148,0.062412616440907,0.441693943179696,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
