SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3842,6,265378,-0.0314658619364983,0.0546492833166618,0.565132032304305,YFR055W,IRC7,SGDID:S000001952,Close to 3'-UTR,Close to 3'-UTR,"""Cysteine desulphydrase ; enables growth on cysteine as nitrogen source; involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner and by copper levels in a Mac1-dependent manner""",Verified ORF
3843,6,265477,-0.0107824519860651,0.0527010258778572,0.838005206828372,YFR055W,IRC7,SGDID:S000001952,Close to 3'-UTR,Close to 3'-UTR,"""Cysteine desulphydrase ; enables growth on cysteine as nitrogen source; involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner and by copper levels in a Mac1-dependent manner""",Verified ORF
3844,6,266478,-0.0161477159309216,0.0526196951109885,0.75911878058433,F:265227-269060,,,Intergenic region,Intergenic region,between YFR055W and YFR057W,Intergenic region
3845,6,266518,-0.0097050713625502,0.0528680592356428,0.85445498400904,F:265227-269060,,,Intergenic region,Intergenic region,between YFR055W and YFR057W,Intergenic region
3846,6,266627,-0.0217834938863888,0.0526289052205555,0.679193281386578,F:265227-269060,,,Intergenic region,Intergenic region,between YFR055W and YFR057W,Intergenic region
3847,6,268613,-0.0240201083069402,0.0551525538238264,0.663450309602014,YFR057W,YFR057W,SGDID:S000001953,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3848,6,268676,-0.0203807160790202,0.0546474120505138,0.709409991381199,YFR057W,YFR057W,SGDID:S000001953,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3849,6,268911,-0.0074366737683454,0.0526318730489658,0.887716698741395,YFR057W_NFR/NDR,,,Promoter,Promoter,,Promoter
3850,6,269163,-0.0004247081201348,0.0527041456589292,0.993574993652617,YFR057W,YFR057W,SGDID:S000001953,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
3851,6,270091,0.0648081374315894,0.0667508935703295,0.332265133055324,TEL06R,TEL06R,SGDID:S000028957,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VI; composed of an X element core sequence and a short terminal stretch of telomeric repeats""",telomere
3852,6,270110,-0.171240097707635,0.233563515552874,0.463945688811021,TEL06R,TEL06R,SGDID:S000028957,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VI; composed of an X element core sequence and a short terminal stretch of telomeric repeats""",telomere
3853,6,270112,0.489641761642214,0.275188838291541,0.0760519671112098,TEL06R,TEL06R,SGDID:S000028957,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VI; composed of an X element core sequence and a short terminal stretch of telomeric repeats""",telomere
3854,6,270117,-0.229936082000337,0.117700859658475,0.0515424379157189,TEL06R,TEL06R,SGDID:S000028957,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VI; composed of an X element core sequence and a short terminal stretch of telomeric repeats""",telomere
3855,6,270118,-0.223526766715595,0.118536547825967,0.0601535488720899,TEL06R,TEL06R,SGDID:S000028957,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VI; composed of an X element core sequence and a short terminal stretch of telomeric repeats""",telomere
3856,6,270132,-0.206140273345659,0.1316978481853,0.118419900886569,TEL06R,TEL06R,SGDID:S000028957,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VI; composed of an X element core sequence and a short terminal stretch of telomeric repeats""",telomere
3857,7,331,-0.0215693674165229,0.0556477428386387,0.69854165474753,TEL07L,TEL07L,SGDID:S000028887,Other features,Telomere,"""Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",reverse complement
3858,7,415,0.130003334455775,0.153649365050498,0.398067941981332,TEL07L,TEL07L,SGDID:S000028887,Other features,Telomere,"""Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",reverse complement
3859,7,440,-0.092062476030415,0.068926371809589,0.182519636776423,TEL07L,TEL07L,SGDID:S000028887,Other features,Telomere,"""Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",reverse complement
3860,7,444,-0.0963177681525891,0.0686725483385062,0.161625191363767,TEL07L,TEL07L,SGDID:S000028887,Other features,Telomere,"""Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",reverse complement
3861,7,595,0.0487069658095871,0.104975532121148,0.642945210218795,TEL07L,TEL07L,SGDID:S000028887,Other features,Telomere,"""Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",reverse complement
3862,7,603,0.0470057464737614,0.104957928820733,0.654533852775624,TEL07L,TEL07L,SGDID:S000028887,Other features,Telomere,"""Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",reverse complement
3863,7,1581,0.0248591759168781,0.0531446004892702,0.640241409908764,G:1080-2789,,,Intergenic region,Intergenic region,between YGLWomega1 and YGL263W,Intergenic region
3864,7,5119,-0.0159093156630624,0.0525655592553361,0.762329807075547,YGL262W,YGL262W,SGDID:S000003231,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein; YGL262W is not an essential gene""",Uncharacterized ORF
3865,7,8780,-0.0663450493561877,0.0852727337459055,0.437070381424205,YGL259W,YPS5,SGDID:S000003228,ORF,Uncharacterized ORF,"""Protein with similarity to GPI-anchored aspartic proteases; such proteases are Yap1p and Yap3p; mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
3866,7,11071,-0.652642814375958,0.495164552979076,0.188347527612813,YGL258W,VEL1,SGDID:S000003227,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; highly induced in zinc-depleted conditions and has increased expression in NAP1 deletion mutants; VEL1 has a paralog ; YOR387C ; that arose from a single-locus duplication""",Verified ORF
3867,7,11076,-0.5658289480581,0.443455336285548,0.20281043041938,YGL258W,VEL1,SGDID:S000003227,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; highly induced in zinc-depleted conditions and has increased expression in NAP1 deletion mutants; VEL1 has a paralog ; YOR387C ; that arose from a single-locus duplication""",Verified ORF
3868,7,14747,0.0128265978044677,0.0527398335881978,0.807987760556047,YGL257C,MNT2,SGDID:S000003226,Close to 3'-UTR,Close to 3'-UTR,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3869,7,16567,0.0212847996655703,0.0540106571893498,0.693756104558949,YGL256W,ADH4,SGDID:S000003225,Close to 3'-UTR,Close to 3'-UTR,"""Alcohol dehydrogenase isoenzyme type IV; dimeric enzyme demonstrated to be zinc-dependent despite sequence similarity to iron-activated alcohol dehydrogenases; transcription is induced in response to zinc deficiency""",Verified ORF
3870,7,17289,-0.0868726098205927,0.123607824158376,0.48263841434306,YGL256W,ADH4,SGDID:S000003225,Close to 3'-UTR,Close to 3'-UTR,"""Alcohol dehydrogenase isoenzyme type IV; dimeric enzyme demonstrated to be zinc-dependent despite sequence similarity to iron-activated alcohol dehydrogenases; transcription is induced in response to zinc deficiency""",Verified ORF
3871,7,17702,-0.090022219816611,0.0714409704215676,0.208468432424832,G:16308-20977,,,Intergenic region,Intergenic region,between YGL256W and YGL255W,Intergenic region
3872,7,17838,-0.15471288396848,0.0877488870552362,0.0787433766419471,ACS_7_17922_-_NFR/NDR,,,Promoter,Promoter,,Promoter
3873,7,17840,-0.190877958786093,0.106890284170555,0.0750001409911412,ACS_7_17922_-_NFR/NDR,,,Promoter,Promoter,,Promoter
3874,7,17843,-0.217789205125263,0.113134204041145,0.0550261256488844,ACS_7_17922_-_NFR/NDR,,,Promoter,Promoter,,Promoter
3875,7,19449,0.0162668326981104,0.0901466201129461,0.856903940920626,G:16308-20977,,,Intergenic region,Intergenic region,between YGL256W and YGL255W,Intergenic region
3876,7,19450,0.340540967217666,0.177479389750314,0.055820446309714,G:16308-20977,,,Intergenic region,Intergenic region,between YGL256W and YGL255W,Intergenic region
3877,7,19896,-0.028320340359859,0.0532760086155298,0.595352831541598,G:16308-20977,,,Intergenic region,Intergenic region,between YGL256W and YGL255W,Intergenic region
3878,7,20110,-0.0375064396677579,0.0548164802521678,0.494286254899551,YGL255W,ZRT1,SGDID:S000003224,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3879,7,20451,-0.0467130067459661,0.052584176715802,0.374958922434913,YGL255W,ZRT1,SGDID:S000003224,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3880,7,21017,-0.0126698162597094,0.104556155282878,0.90361967385409,YGL255W,ZRT1,SGDID:S000003224,ORF,Verified ORF,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3881,7,21057,-0.0250975118013316,0.0559793724169077,0.654186503276473,YGL255W,ZRT1,SGDID:S000003224,ORF,Verified ORF,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3882,7,21710,0.0123545218570799,0.0550808454186147,0.822655221786716,YGL255W,ZRT1,SGDID:S000003224,ORF,Verified ORF,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3883,7,23383,-0.0427345107023559,0.0525762906131818,0.41687510135675,YGL253W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3884,7,27344,-0.0852155675613296,0.0525098853797278,0.105514562838852,YGL252C,RTG2,SGDID:S000003221,ORF,Verified ORF,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3885,7,27845,-0.0960651620052302,0.0523940276974358,0.0675680631129803,YGL252C,RTG2,SGDID:S000003221,Close to 3'-UTR,Close to 3'-UTR,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3886,7,28799,-0.0903729161475583,0.0529430116603667,0.0887042482761192,YGL251C,HFM1,SGDID:S000003220,ORF,Verified ORF,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3887,7,29465,-0.10225378827201,0.0530096186037567,0.0545364114323372,YGL251C,HFM1,SGDID:S000003220,ORF,Verified ORF,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3888,7,29523,-0.0916954474432176,0.0531098404795191,0.0851279685059118,YGL251C,HFM1,SGDID:S000003220,ORF,Verified ORF,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3889,7,31914,-0.0854951215816476,0.0528524306555105,0.106637807604054,YGL250W,RMR1,SGDID:S000003219,ORF,Verified ORF,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3890,7,32249,-0.0552080057737044,0.0533620621821053,0.301567353709548,YGL250W,RMR1,SGDID:S000003219,ORF,Verified ORF,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3891,7,33274,-0.0925356338133766,0.0527335705952087,0.0801650766907385,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3892,7,33393,-0.0829400071413327,0.0531315234120852,0.119412241198204,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3893,7,33441,-0.0827623238844056,0.052952061810168,0.118956378010158,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3894,7,34423,-0.0856679387794438,0.0530863443376165,0.107475798252696,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3895,7,34691,-0.0829207390181841,0.052837597867312,0.117462075585134,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3896,7,34805,-0.0709457835801756,0.0531763766640769,0.183011537203091,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3897,7,34808,-0.0703108174313744,0.0530984318173115,0.186306667324061,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3898,7,35435,-0.0811893203621379,0.0528998583248598,0.125735145834853,YGL248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3899,7,35488,-0.0821673586060853,0.052846900877518,0.120885277210551,YGL248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3900,7,35577,-0.0963370131594341,0.0545928062790192,0.078487902501751,YGL249W,ZIP2,SGDID:S000003218,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein; involved in normal synaptonemal complex formation and pairing between homologous chromosomes during meiosis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""",Verified ORF
3901,7,36074,-0.0846233836169747,0.0524023773453741,0.107230802273352,YGL248W,PDE1,SGDID:S000003217,ORF,Verified ORF,"""Low-affinity cyclic AMP phosphodiesterase; controls glucose and intracellular acidification-induced cAMP signaling ; target of the cAMP-protein kinase A (PKA) pathway; glucose induces transcription and inhibits translation""",Verified ORF
3902,7,36180,-0.0761418707349676,0.0526450444645706,0.148973230490895,YGL248W,PDE1,SGDID:S000003217,ORF,Verified ORF,"""Low-affinity cyclic AMP phosphodiesterase; controls glucose and intracellular acidification-induced cAMP signaling ; target of the cAMP-protein kinase A (PKA) pathway; glucose induces transcription and inhibits translation""",Verified ORF
3903,7,37288,-0.036529599878268,0.0525074296869263,0.487072319491817,YGL247W,BRR6,SGDID:S000003216,ORF,Verified ORF,"""Essential nuclear envelope integral membrane protein; interacts and functions with Apq12p and Brl1p in lipid homeostasis; mutants are defective in nuclear pore complex biogenesis ; nuclear envelope morphology ; mRNA nuclear export ; and are sensitive to sterol biosynthesis inhibitors and membrane fluidizing agents; exhibits synthetic lethal genetic interactions with genes involved in lipid metabolism; homologous to Brl1p""",Verified ORF
3904,7,41301,-0.0386364164566687,0.053180083760756,0.468001270028325,YGL244W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3905,7,42627,-0.0124917762896873,0.0527166557683266,0.812824722341714,YGL244W,RTF1,SGDID:S000003213,ORF,Verified ORF,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3906,7,43266,-0.0330125964591603,0.0605638451420476,0.586037540405082,YGL243W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3907,7,43683,-0.0339554067360874,0.0528228346663398,0.520760269890749,YGL243W,TAD1,SGDID:S000003212,ORF,Verified ORF,"""tRNA-specific adenosine deaminase; deaminates adenosine-37 to inosine in tRNA-Ala""",Verified ORF
3908,7,45345,-0.067483368617183,0.0596742622612047,0.25888080971987,YGL241W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3909,7,45353,-0.0928005523800097,0.10566624688256,0.380409694550389,YGL241W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3910,7,45353,-0.139089741045451,0.198303003000541,0.48351550843512,YGL241W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3911,7,45565,-0.0483617915827688,0.0527195479438452,0.359590401083975,YGL241W,KAP114,SGDID:S000003210,ORF,Verified ORF,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3912,7,46270,0.0044360793315694,0.0556350171042613,0.936492901214549,YGL241W,KAP114,SGDID:S000003210,ORF,Verified ORF,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3913,7,47250,-0.0061265761074913,0.052710653937315,0.907536102907914,YGL241W,KAP114,SGDID:S000003210,ORF,Verified ORF,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3914,7,48435,0.005648373760687,0.0526624497150782,0.914646670048975,YGL241W,KAP114,SGDID:S000003210,ORF,Verified ORF,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3915,7,50874,-0.0121026751016753,0.0532159297951514,0.820224325018796,YGL238W,CSE1,SGDID:S000003207,ORF,Verified ORF,"""Nuclear envelope protein that acts as a recycling factor; mediates the nuclear export of Srp1p (importin alpha) back to the cytoplasm after its import substrates have been released into the nucleoplasm ; thereby allowing the participation of Srp1p in multiple rounds of nuclear import; required for accurate chromosome segregation; homolog of metazoan CAS and human CSE1L ; overexpression of which is implicated in cancer progression""",Verified ORF
3916,7,53407,-0.0114880789314394,0.0525390294359306,0.82704283153005,YGL237C,HAP2,SGDID:S000003206,ORF,Verified ORF,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3917,7,53416,-0.0154758090892041,0.05253695749857,0.76849556936478,YGL237C,HAP2,SGDID:S000003206,ORF,Verified ORF,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3918,7,53455,-0.013493803494626,0.0526118446681826,0.79773084076979,YGL237C,HAP2,SGDID:S000003206,ORF,Verified ORF,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3919,7,53544,-0.0067697261182984,0.0531427275955277,0.898706140688765,YGL237C,HAP2,SGDID:S000003206,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3920,7,53637,-0.0074047791962381,0.0531416321107079,0.889260585585682,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3921,7,53662,-0.031128910030849,0.0529151337720303,0.556720614302738,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3922,7,53700,-0.0161136457737835,0.0528467833830398,0.760612476396694,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3923,7,53702,-0.0161136457737835,0.0528467833830398,0.760612476396694,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3924,7,54897,0.0251330717422341,0.0525462461213517,0.632730042728942,YGL236C,MTO1,SGDID:S000003205,ORF,Verified ORF,"""Mitochondrial protein; forms heterodimer complex with Mss1p that performs 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRNAs; required for respiration in paromomycin-resistant 15S rRNA mutants; human homolog MTO1 can complement yeast null mutant""",Verified ORF
3925,7,55912,-0.0208880939782198,0.0528609989745392,0.692969880775067,YGL236C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3926,7,56225,0.0355176902002253,0.0776438886256298,0.647633730924391,YGL234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3927,7,62689,-0.0108529627106984,0.0529142464698694,0.837608511828692,YGL233W,SEC15,SGDID:S000003202,Close to 3'-UTR,Close to 3'-UTR,"""Essential 113 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; interacts with and functions as a downstream effector of active ; GTP-bound Sec4p ; a Rab family GTPase""",Verified ORF
3928,7,65725,-0.0090911495612622,0.052570152195362,0.862802675452074,YGL229C,SAP4,SGDID:S000003198,ORF,Verified ORF,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3929,7,66339,-0.0086534334115144,0.0531009323691446,0.870641615458436,YGL229C,SAP4,SGDID:S000003198,ORF,Verified ORF,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3930,7,66622,-0.0008631281980176,0.0526096699138714,0.986919550202561,YGL229C,SAP4,SGDID:S000003198,ORF,Verified ORF,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3931,7,68513,-0.0019875361487919,0.0526332550663265,0.969898800833614,YGL228W,SHE10,SGDID:S000003197,ORF,Verified ORF,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; putative GPI-anchored protein; overexpression causes growth arrest;; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; SHE10 has a paralog ; OSW7/YFR039C ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3932,7,69394,0.0592611371092024,0.158052199710468,0.707925336387496,YGL227W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3933,7,69396,-0.135732930532982,0.127489217000501,0.287756593720735,YGL227W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3934,7,70413,0.0050174126142001,0.052731034200661,0.924248849669302,YGL227W,VID30,SGDID:S000003196,ORF,Verified ORF,"""Central component of GID Complex ; involved in FBPase degradation; interacts strongly with Gid8p to serve as a scaffold for other GID Complex subunits; contains SPRY domain and 3 domains that are also found in Gid8p - LisH ; CTLH ; and CRA; required for association of Vid vesicles and actin patches in vacuole import and degradation pathway; shifts the balance of nitrogen metabolism toward glutamate production; localizes to the nucleus and the cytoplasm""",Verified ORF
3935,7,73728,0.0379586497732394,0.104233850316762,0.715950472184882,tV(AAC)G3_NFR/NDR,,,Promoter,Promoter,,Promoter
3936,7,74414,-0.0102985431360835,0.0529179395404683,0.845807521688337,SUT111_NFR/NDR,,,Promoter,Promoter,,Promoter
3937,7,80505,-0.0452958877762472,0.0534801851889892,0.397588021362163,YGL223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3938,7,80602,0.0445283297088221,0.161304516787332,0.78267016547439,YGL223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3939,7,80604,0.181303788346272,0.159322427092908,0.255905701572115,YGL223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3940,7,80608,0.184819838178347,0.122302813948209,0.13164084022597,YGL223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3941,7,80609,0.143093913982801,0.121507090126356,0.239725947148243,YGL223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3942,7,83968,0.0156365693540594,0.0525566815682151,0.766245926304225,YGL219C,MDM34,SGDID:S000003187,ORF,Verified ORF,"""Mitochondrial component of the ERMES complex; links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; required for mitophagy; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
3943,7,84763,0.085681949083585,0.118091833705941,0.468593233197368,YGL219C,MDM34,SGDID:S000003187,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial component of the ERMES complex; links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; required for mitophagy; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
