SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2317,4,835337,0.160194832455463,0.0868311025411543,0.0658893828110948,YDR186C,SND1,SGDID:S000002594,CDS,CDS,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Env10p/Snd2p and Pho88p/Snd3p; can compensate for loss of SRP; co-purifies with ribosomes; GFP-fusion protein localizes to the cytoplasm""",Verified ORF
2318,4,838720,0.164063470383578,0.087559139194513,0.0617915720198688,YDR189W,SLY1,SGDID:S000002597,CDS,CDS,"""Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",Verified ORF
2319,4,839960,0.144318593659536,0.0887260727721185,0.104722135160529,YDR189W,SLY1,SGDID:S000002597,CDS,CDS,"""Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",Verified ORF
2320,4,842152,0.135052593252618,0.0886174749682908,0.128405302533216,YDR191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2321,4,842326,0.161676725386202,0.08720041118884,0.0645613396773487,YDR191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2322,4,842566,0.201520181943554,0.0872262229655316,0.0214467169562832,YDR191W,HST4,SGDID:S000002599,CDS,CDS,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2323,4,843045,0.14891565125021,0.0868879576009928,0.0874283653564083,YDR191W,HST4,SGDID:S000002599,CDS,CDS,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2324,4,843203,0.175826735421415,0.0879061646349257,0.046248246691962,YDR191W,HST4,SGDID:S000002599,CDS,CDS,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2325,4,843659,0.165613978526943,0.0878564136262498,0.0602438797207049,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2326,4,843707,0.158544952875865,0.0865875616563583,0.0679379064718136,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2327,4,843818,0.188408761004762,0.0874316241552467,0.0318433908601838,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2328,4,843920,0.197298483850478,0.0865019990411753,0.0231523852842062,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2329,4,843927,0.162251376014562,0.0874493738875519,0.0643761233707171,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2330,4,844384,0.191745250248819,0.0872715782822434,0.0286619390469068,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2331,4,844958,0.158240279784364,0.0872689025446712,0.0706425279952002,YDR192C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2332,4,845665,0.146559046731763,0.086893762668937,0.0925548612278369,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2333,4,845722,0.1724487827111,0.0865136231733935,0.0469964124996743,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2335,4,846867,0.110745443468961,0.086937483144258,0.203554120022339,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2336,4,847743,0.10956349561635,0.086824081919535,0.20781714125857,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2337,4,847796,0.0518606132380498,0.0879544394178846,0.555815645091733,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2338,4,847822,0.0949319723915245,0.0870152717910394,0.276025527855962,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2339,4,848136,0.0931857212012815,0.0875031144912333,0.287630163279331,YDR194W-A,YDR194W-A,SGDID:S000028541,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
2340,4,849577,0.0204288180165718,0.0876676331384556,0.815876450841026,YDR195W,REF2,SGDID:S000002603,CDS,CDS,"""RNA-binding protein; involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation ; and in snoRNA maturation; part of holo-CPF subcomplex APT ; which associates with 3'-ends of snoRNA- and mRNA-encoding genes; putative regulatory subunit of type 1 protein phosphatase Glc7p ; required for actomyosin ring formation ; and for timely dephosphorylation and release of Bnr1p from the division site; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2341,4,850450,0.0538650349423751,0.0882051562144731,0.541805106143277,YDR196C,CAB5,SGDID:S000002604,CDS,CDS,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; probable dephospho-CoA kinase (DPCK) that catalyzes the last step in coenzyme A biosynthesis; involved in histone acylation; null mutant lethality is complemented by human homolog DCAKD and by E. coli coaE (encoding DPCK); detected in purified mitochondria in high-throughput studies; also localized to lipid droplets""",Verified ORF
2342,4,851053,0.0624186021383515,0.0870572048929591,0.473858242873751,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2343,4,851208,0.0722791726433551,0.0875338837330085,0.409516145007006,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2344,4,851282,0.0894425775702767,0.0869986711257364,0.304610815654954,YDR197W,CBS2,SGDID:S000002605,CDS,CDS,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2345,4,851750,0.0854497618514706,0.0872568993222333,0.328107637915706,YDR197W,CBS2,SGDID:S000002605,CDS,CDS,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2346,4,852621,0.0962787701158054,0.0869862647653123,0.269122287848528,YDR198C,RKM2,SGDID:S000002606,CDS,CDS,"""Ribosomal protein lysine methyltransferase; responsible for trimethylation of the lysine residue at position 3 of Rpl12Ap and Rpl12Bp""",Verified ORF
2347,4,855191,0.160567353840481,0.0867584707401433,0.0650422437854965,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2348,4,855322,0.185368387790371,0.086587799115242,0.0329735803672953,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2349,4,855709,0.190972380636386,0.0877876977247637,0.0302640501753828,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2350,4,856696,0.137332800147654,0.0868886857569674,0.114874206439564,YDR201W,SPC19,SGDID:S000002609,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",Verified ORF
2351,4,857609,0.134939672177903,0.0870859296190478,0.122157546054491,YDR202C,RAV2,SGDID:S000002610,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme""",Verified ORF
2352,4,857970,0.140224914176473,0.140235806663573,0.318033028942839,YDR203W,YDR203W,SGDID:S000002611,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF RAV2/YDR202C""",Dubious ORF
2353,4,858371,0.185281438895824,0.0871377512463437,0.0341712955070982,YDR204W,COQ4,SGDID:S000002612,CDS,CDS,"""Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant""",Verified ORF
2354,4,861346,0.184482083313332,0.0863222676332358,0.0332740686112125,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2355,4,861441,0.175917884307908,0.0871138421093664,0.0442007551748644,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2356,4,861470,0.159639620922411,0.0876321573622392,0.0693464690066765,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2357,4,861549,0.166236490232491,0.0869764423177773,0.0567779728852253,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2358,4,861716,0.120776296936102,0.0879128886157742,0.170369986858012,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2361,4,863847,0.112984059212383,0.0871765047375627,0.195809132203482,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2362,4,863856,0.0797233683863219,0.0885327251034097,0.368470251632348,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2363,4,864546,0.0987444826020708,0.0873382735969884,0.258991875887693,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2366,4,865297,0.111212334069498,0.0883040096993973,0.208708730986167,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2367,4,866929,0.0935264738023398,0.0880383223307275,0.288808398519897,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2368,4,867989,0.102490312807527,0.0870780179980796,0.239990871328551,YDR208W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2369,4,870200,0.0989209513041906,0.0870966292511304,0.256827134222035,YDR208W,MSS4,SGDID:S000002616,CDS,CDS,"""Phosphatidylinositol-4-phosphate 5-kinase; involved in actin cytoskeleton organization and cell morphogenesis; multicopy suppressor of stt4 mutation""",Verified ORF
2370,4,870855,0.0625824532934236,0.0883113838304004,0.479005260322382,YDR210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2371,4,871120,0.0490728242350569,0.0877028291782178,0.576151326800898,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2372,4,871373,0.0010765974601431,0.0876302511270587,0.990204630423593,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2384,4,884500,-0.000150633176375,0.0874426906088008,0.99862649768989,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2385,4,884706,-0.0311790475754536,0.0870408927127031,0.720399163832225,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2388,4,888476,0.0139780171711372,0.0874638649018338,0.873118396809778,YDR212W,TCP1,SGDID:S000002620,CDS,CDS,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2389,4,889739,0.0072834877050603,0.0876588091764182,0.933827823681408,YDR212W,TCP1,SGDID:S000002620,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2390,4,889957,-0.0271744351695438,0.0881670793438159,0.758100370340473,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2391,4,891344,-0.0147210476365985,0.0873074081488626,0.866198671739324,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2392,4,891466,0.0111626505060671,0.0873089023918557,0.89833860424628,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2393,4,892444,-0.0081482173072668,0.0879924223683236,0.926272800102341,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2395,4,894785,-0.0132342747331206,0.0869306540014449,0.879085056817106,YDR214W,AHA1,SGDID:S000002622,Close to 3'-UTR,Close to 3'-UTR,"""Co-chaperone that binds Hsp82p and activates its ATPase activity; plays a role in determining prion variants; similar to Hch1p; expression is regulated by stresses such as heat shock; protein abundance increases in response to DNA replication stress""",Verified ORF
2396,4,896181,-0.0066305981375984,0.0872666503888777,0.939477341274812,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2397,4,896785,-0.0036486305309301,0.0877942133482744,0.966873837360911,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2398,4,903873,0.0216574163932097,0.0884550579142004,0.806721884320098,YDR218C,SPR28,SGDID:S000002626,CDS,CDS,"""Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes""",Verified ORF
2400,4,906490,0.0743252375253795,0.0873211723430843,0.395251464387518,YDR219C,MFB1,SGDID:S000002627,CDS,CDS,"""Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding""",Verified ORF
2401,4,908655,0.0640064056736465,0.0871635297816626,0.46323784572948,YDR221W,GTB1,SGDID:S000002629,CDS,CDS,"""Glucosidase II beta subunit ; forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress""",Verified ORF
2402,4,909027,0.0461267808925317,0.0876673428032808,0.599109573961579,YDR221W,GTB1,SGDID:S000002629,CDS,CDS,"""Glucosidase II beta subunit ; forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress""",Verified ORF
2403,4,909524,0.0718836363065282,0.0873589496439506,0.411146694674288,YDR222W_NFR/NDR,,,Promoter,Promoter,,Promoter
2404,4,910018,0.0623244921577241,0.087272824723649,0.475616249762191,YDR222W_NFR/NDR,,,Promoter,Promoter,,Promoter
2406,4,911766,0.0507969540858905,0.0877887062284773,0.563209577756607,YDR222W,YDR222W,SGDID:S000002630,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YDR222W has a paralog ; YLR225C ; that arose from the whole genome duplication""",Uncharacterized ORF
2408,4,912509,0.0901669976362277,0.0873352720988988,0.302580520001324,YDR223W,CRF1,SGDID:S000002631,CDS,CDS,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2409,4,912557,0.0786267443177873,0.0869025534477984,0.366204804075559,YDR223W,CRF1,SGDID:S000002631,CDS,CDS,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2410,4,913736,0.107217217673099,0.0876807663474884,0.222215928239866,ACS_4_913859_+_NFR/NDR,,,Promoter,Promoter,,Promoter
2413,4,914902,0.13050967031303,0.088559904213383,0.141456773953797,YDR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2414,4,914952,0.134435499090738,0.0888275600374976,0.131061814622207,YDR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2415,4,915199,0.134498815044529,0.0883709490236033,0.128909357185709,YDR224C,HTB1,SGDID:S000002632,Close to 3'-UTR,Close to 3'-UTR,"""Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication ; transcriptional activation ; meiotic DSB formation and H3 methylation""",Verified ORF
2419,4,916142,0.156515001952891,0.0876025456926638,0.0748522699137386,YDR226W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2420,4,916254,0.145866715514076,0.087024172759874,0.0945916172671691,YDR226W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2421,4,916444,0.0801961636201108,0.0874213811961474,0.359584626530358,SUT476_NFR/NDR,,,Promoter,Promoter,,Promoter
2422,4,917149,0.127356467990437,0.0876129067697435,0.146938251360498,YDR226W,ADK1,SGDID:S000002634,CDS,CDS,"""Adenylate kinase ; required for purine metabolism; localized to the cytoplasm and the mitochondria; lacks cleavable signal sequence; protein abundance increases in response to DNA replication stress; mutations affecting Adk1p catalytic activity deregulate expression of phosphate utilization genes PHO5 and PHO84; human homolog AK1 can complement yeast adk1 mutant""",Verified ORF
2423,4,917833,0.126265811195442,0.0873658768513408,0.149273916680947,YDR227W,SIR4,SGDID:S000002635,CDS,CDS,"""SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some SIR4 alleles prolong lifespan; required for Ku-mediated telomerase recruitment ; telomere lengthening ; and telomere hypercluster formation in quiescent yeast cells""",Verified ORF
2424,4,918606,0.123042057972147,0.0872578184002229,0.159391301024489,YDR227W,SIR4,SGDID:S000002635,CDS,CDS,"""SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some SIR4 alleles prolong lifespan; required for Ku-mediated telomerase recruitment ; telomere lengthening ; and telomere hypercluster formation in quiescent yeast cells""",Verified ORF
2425,4,923675,0.0701935164403516,0.0874164623875776,0.422527628103477,YDR228C,PCF11,SGDID:S000002636,CDS,CDS,"""mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA) ; involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2426,4,924091,-0.0754957623703541,0.0872004069425289,0.387202657407122,YDR228C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2427,4,924619,-0.0442254525676093,0.0876007492273379,0.613977492586919,YDR229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2429,4,926384,-0.052677710738037,0.0875350539549228,0.54770030382358,YDR230W,YDR230W,SGDID:S000002638,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2430,4,926385,-0.0603415647041031,0.0873246290250548,0.49001791307142,YDR230W,YDR230W,SGDID:S000002638,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2431,4,926405,-0.0808998405887251,0.0867967325805608,0.351942085994564,YDR230W,YDR230W,SGDID:S000002638,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2432,4,926695,-0.0887186949405344,0.0873687489965749,0.310586309719991,YDR231C,COX20,SGDID:S000002639,CDS,CDS,"""Mitochondrial inner membrane protein; required for proteolytic processing of Cox2p and its assembly into cytochrome c oxidase""",Verified ORF
