SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3611,6,27767,0.169059036973682,0.122581714515356,0.168720498376199,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3612,6,28811,0.101875215068661,0.122276699498777,0.405321725575452,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3613,6,28916,0.113150489638356,0.122080214666271,0.354635788605585,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3618,6,30322,-0.168946867258779,0.121565106601354,0.165476237494442,YFL051C,YFL051C,SGDID:S000001843,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3621,6,32438,-0.165439190282687,0.123307915719827,0.180563717264115,YFL050C,ALR2,SGDID:S000001844,Close to 3'-UTR,Close to 3'-UTR,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3622,6,35840,-0.130101091220872,0.123092338177834,0.29126220839229,YFL050C,ALR2,SGDID:S000001844,CDS,CDS,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3623,6,36181,-0.150012784083498,0.122130338073192,0.220152403433393,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3624,6,36236,-0.129328735541957,0.122543142946255,0.29197649410225,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3625,6,38641,-0.130583174874254,0.122892084494188,0.288696982540271,YFL049W,SWP82,SGDID:S000001845,CDS,CDS,"""Member of the SWI/SNF chromatin remodeling complex; has an as yet unidentified role in the complex; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
3626,6,39419,-0.120437555879374,0.123511606919233,0.330172823342268,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3627,6,39566,-0.139135479350367,0.122073770026261,0.255156762407925,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3628,6,39609,-0.13291077078834,0.122120527385532,0.27717988851302,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3629,6,40630,-0.176294698498496,0.121593165341956,0.147981689975728,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3630,6,41068,-0.114089319025419,0.122656482057213,0.352927418678962,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3631,6,41221,-0.132060407768183,0.122501640478701,0.281756608281593,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3632,6,41296,-0.109318642538018,0.122186792173635,0.371565325463554,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3633,6,41435,-0.143962173004419,0.122150965479986,0.239367476508739,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3634,6,41573,-0.133357941663032,0.12180557293913,0.274332015866127,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3635,6,41626,-0.139882573716859,0.122319932138286,0.253572963397713,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3636,6,42992,-0.126692729047048,0.122014516471391,0.299821827027381,YFL046W,FMP32,SGDID:S000001848,CDS,CDS,"""Regulator of mitochondrial proline metabolism; tethered with Put7p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Verified ORF
3637,6,45282,-0.0813509970141683,0.121877786506842,0.504901630767939,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3638,6,45815,-0.0833131884466819,0.122058537400158,0.495327857194516,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3639,6,47290,-0.137516856571251,0.121981312933793,0.260356002369559,YFL042C,LAM5,SGDID:S000001852,CDS,CDS,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3640,6,48282,-0.0446032182302984,0.121889421046685,0.714635144832288,YFL042C,LAM5,SGDID:S000001852,Close to 3'-UTR,Close to 3'-UTR,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3641,6,48919,-0.0960807656226356,0.123335699951773,0.436490857999737,YFL041W-A,YFL041W-A,SGDID:S000028547,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
3642,6,48921,-0.102803294119798,0.124399544753714,0.40913766510717,YFL041W-A,YFL041W-A,SGDID:S000028547,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
3643,6,50414,-0.0674745050391887,0.122932710209094,0.583439271737086,YFL041W,FET5,SGDID:S000001853,CDS,CDS,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3644,6,50685,-0.0894845491905654,0.122851617271845,0.46685451388284,YFL041W,FET5,SGDID:S000001853,CDS,CDS,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3645,6,50825,-0.0598914920610394,0.122726193937992,0.625846411446454,YFL041W,FET5,SGDID:S000001853,CDS,CDS,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3649,6,51526,-0.0742112110257569,0.122971883951288,0.546576237349342,YFL040W,YFL040W,SGDID:S000001854,CDS,CDS,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3650,6,51781,-0.0949888242687122,0.122639968257784,0.439133539595323,YFL040W,YFL040W,SGDID:S000001854,CDS,CDS,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3651,6,52550,-0.150538277170094,0.122307480694792,0.219210323734338,YFL040W,YFL040W,SGDID:S000001854,CDS,CDS,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3652,6,53989,-0.126838119680735,0.121940780546848,0.298976719299193,YFL039C,ACT1,SGDID:S000001855,CDS,CDS,"""Actin; structural protein involved in cell polarization ; endocytosis ; and other cytoskeletal functions; monomeric actin in the nucleus plays a role in INO80 chromatin remodeling""",Verified ORF
3654,6,54932,-0.0853506228936102,0.124443052748678,0.493251030419147,SUT101,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
3655,6,55876,-0.0661942222708395,0.122837474511631,0.590311779695008,YFL038C,YPT1,SGDID:S000001856,CDS,CDS,"""Rab family GTPase; involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Ypt1p by type II protein geranylgeranyltransferase (Bet2p-Bet4p); binds to unspliced HAC1 mRNA; regulates the unfolded protein response (UPR) by promoting the decay of HAC1 RNA; localizes to the early Golgi ; the transitional Golgi and ER membranes ; pre-autophagosomal structures ; and cytoplasmic vesicles""",Verified ORF
3656,6,56091,-0.0763396305635389,0.123028285026387,0.535325945566162,YFL037W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3657,6,57460,-0.16905403573957,0.122238931583535,0.167545043367779,YFL037W,TUB2,SGDID:S000001857,CDS,CDS,"""Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer ; which polymerizes to form microtubules; mutation in human ortholog is associated with congenital fibrosis of the extraocular muscles (CFEOM) with polymicrogyria""",Verified ORF
3660,6,62743,-0.145945309885188,0.123007297905603,0.236231958283093,YFL036W,RPO41,SGDID:S000001858,CDS,CDS,"""Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation; Rpo41p also synthesizes RNA primers for mitochondrial DNA replication""",Verified ORF
3662,6,64449,-0.0978785127106584,0.122657004445792,0.42541538098494,YFL034C-A,RPL22B,SGDID:S000006436,CDS,CDS,"""Ribosomal 60S subunit protein L22A; required for translation of long 5' UTR of IME1 mRNA and meiotic entry; autoregulates splicing of its pre-m-RNA; homologous to mammalian ribosomal protein L22 ; no bacterial homolog; RPL22B has a paralog ; RPL22A ; that arose from the whole genome duplication""",Verified ORF
3664,6,65125,0.0142679726432711,0.125193051304751,0.90932813539759,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3665,6,65133,0.0199621866946571,0.125344549652998,0.873556284296112,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3666,6,65183,0.0678266917064458,0.122554438893044,0.580311598053519,YFL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3667,6,66460,0.117583538101168,0.122935180898298,0.339490528988028,YFL034W,MIL1,SGDID:S000001860,CDS,CDS,"""Predicted lipase; binds variant medium clathrin chain Apm2p and contributes to its membrane recruitment; putative integral membrane protein that interacts with Rpp0p component of ribosomal stalk""",Uncharacterized ORF
3668,6,67184,0.11761917008824,0.122914371965348,0.33926273345648,YFL034W,MIL1,SGDID:S000001860,CDS,CDS,"""Predicted lipase; binds variant medium clathrin chain Apm2p and contributes to its membrane recruitment; putative integral membrane protein that interacts with Rpp0p component of ribosomal stalk""",Uncharacterized ORF
3669,6,71471,0.137745276169049,0.123361359361313,0.264924907518617,YFL033C,RIM15,SGDID:S000001861,CDS,CDS,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3670,6,71997,0.184708616689347,0.123752261259327,0.136443586719482,YFL033C,RIM15,SGDID:S000001861,CDS,CDS,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3671,6,72514,0.133917509985896,0.123965707429264,0.28075561247126,YFL033C,RIM15,SGDID:S000001861,CDS,CDS,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3673,6,73433,0.177988082696726,0.123567843315786,0.150638390029355,YFL033C,RIM15,SGDID:S000001861,CDS,CDS,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3674,6,74406,0.106945846875069,0.122906514852297,0.384815331180644,YFL033C,RIM15,SGDID:S000001861,CDS,CDS,"""Protein kinase involved in cell proliferation in response to nutrients; glucose-repressible; involved in signal transduction during cell proliferation in response to nutrients ; specifically the establishment of stationary phase; identified as a regulator of IME2; phosphorylates Igo1p and Igo2p; substrate of Pho80p-Pho85p kinase""",Verified ORF
3676,6,74913,0.10932360871334,0.122465548831189,0.372632052953219,YFL032W,YFL032W,SGDID:S000001862,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene HAC1/YFL031W; YFL032W is not an essential gene""",Dubious ORF
3677,6,75397,0.0503422124369466,0.123663809086915,0.684189140997095,YFL031W,HAC1,SGDID:S000001863,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor (ATF/CREB1 homolog); regulates the unfolded protein response ; via UPRE binding ; and membrane biogenesis; ER stress-induced splicing pathway triggers efficient Hac1p translation; two functional forms of Hac1p are produced; translation initiation is repressed under non-stress conditions; protein abundance increases in response to DNA replication stress""",Verified ORF
3678,6,76427,-0.156882721732849,0.122603975907083,0.201530026429377,YFL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3681,6,76526,-0.119516898830556,0.125325275666602,0.340911582874092,YFL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3682,6,78316,0.0284895347223731,0.123481079486421,0.817666118263996,YFL029C,CAK1,SGDID:S000001865,CDS,CDS,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3683,6,78381,0.0169879466064793,0.123466192932077,0.890641413797666,YFL029C,CAK1,SGDID:S000001865,CDS,CDS,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3684,6,78862,0.0307169253808717,0.123509424645833,0.803736654083878,YFL029C,CAK1,SGDID:S000001865,CDS,CDS,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3685,6,78907,0.0027926316723763,0.123337382877012,0.98194846215451,YFL029C,CAK1,SGDID:S000001865,CDS,CDS,"""Cyclin-dependent kinase-activating kinase; required for passage through the cell cycle; phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases; required for premeiotic DNA synthesis ; expression of early and middle sporulation specific genes and direct phosphorylation of the Smk1p MAPK to regulate spore morphogenesis""",Verified ORF
3686,6,79638,0.0698488760835819,0.123413521077667,0.571770881587128,YFL028C,CAF16,SGDID:S000001866,CDS,CDS,"""Part of evolutionarily-conserved CCR4-NOT regulatory complex; contains single ABC-type ATPase domain but no transmembrane domain; interacts with several subunits of Mediator""",Verified ORF
3687,6,79955,0.038171309724672,0.123676147617152,0.757778046280526,YFL028C,CAF16,SGDID:S000001866,CDS,CDS,"""Part of evolutionarily-conserved CCR4-NOT regulatory complex; contains single ABC-type ATPase domain but no transmembrane domain; interacts with several subunits of Mediator""",Verified ORF
3688,6,80725,0.076272825422515,0.12283366969067,0.53503721972088,YFL027C,GYP8,SGDID:S000001867,CDS,CDS,"""GTPase-activating protein for yeast Rab family members; Ypt1p is the preferred in vitro substrate but also acts on Sec4p ; Ypt31p and Ypt32p; involved in the regulation of ER to Golgi vesicle transport""",Verified ORF
3689,6,80860,0.092868017864624,0.123105684399739,0.451126204793742,YFL027C,GYP8,SGDID:S000001867,CDS,CDS,"""GTPase-activating protein for yeast Rab family members; Ypt1p is the preferred in vitro substrate but also acts on Sec4p ; Ypt31p and Ypt32p; involved in the regulation of ER to Golgi vesicle transport""",Verified ORF
3690,6,83761,0.0480146328286927,0.123212968479084,0.697002167413938,YFL026W,STE2,SGDID:S000001868,CDS,CDS,"""Receptor for alpha-factor pheromone; seven transmembrane-domain GPCR that interacts with both pheromone and a heterotrimeric G protein to initiate the signaling response that leads to mating between haploid a and alpha cells""",Verified ORF
3692,6,88005,0.0705513353553852,0.126728506612417,0.578076682824872,YFL024C,EPL1,SGDID:S000001870,CDS,CDS,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3693,6,88006,0.0605191018662888,0.126354083484403,0.632260540930263,YFL024C,EPL1,SGDID:S000001870,CDS,CDS,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3696,6,88398,0.0178355344021528,0.125142027322881,0.886748747672378,YFL024C,EPL1,SGDID:S000001870,CDS,CDS,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3697,6,88475,0.0061329571030525,0.124206446229098,0.960646684024572,YFL024C,EPL1,SGDID:S000001870,CDS,CDS,"""Subunit of NuA4 ; an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains""",Verified ORF
3698,6,90318,-0.128031810449646,0.12271167032548,0.297497985514643,SUT103,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3699,6,91505,-0.0211010872231608,0.123385916718003,0.864308395930162,YFL023W,BUD27,SGDID:S000001871,CDS,CDS,"""Unconventional prefoldin protein involved in translation initiation; required for correct assembly of RNAP I ; II ; and III in an Rpb5p-dependent manner; shuttles between nucleus and cytoplasm; mutants have inappropriate expression of nutrient sensitive genes due to translational derepression of Gcn4p transcription factor; diploid mutants show random budding; ortholog of human URI/RMP""",Verified ORF
3700,6,91959,-0.0352868680840124,0.12467532557368,0.77731967413056,YFL023W,BUD27,SGDID:S000001871,CDS,CDS,"""Unconventional prefoldin protein involved in translation initiation; required for correct assembly of RNAP I ; II ; and III in an Rpb5p-dependent manner; shuttles between nucleus and cytoplasm; mutants have inappropriate expression of nutrient sensitive genes due to translational derepression of Gcn4p transcription factor; diploid mutants show random budding; ortholog of human URI/RMP""",Verified ORF
3701,6,92208,-0.047856697308735,0.123236884790267,0.698005223868083,YFL023W,BUD27,SGDID:S000001871,CDS,CDS,"""Unconventional prefoldin protein involved in translation initiation; required for correct assembly of RNAP I ; II ; and III in an Rpb5p-dependent manner; shuttles between nucleus and cytoplasm; mutants have inappropriate expression of nutrient sensitive genes due to translational derepression of Gcn4p transcription factor; diploid mutants show random budding; ortholog of human URI/RMP""",Verified ORF
3702,6,95448,-0.0364601249028395,0.124947702465863,0.770608594819157,YFL021W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3703,6,95468,-0.0260333992840519,0.124964367966223,0.835094128040865,YFL021W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3704,6,95926,0.106047712627864,0.123444068429927,0.39088212605194,YFL021C-A,YFL021C-A,SGDID:S000028766,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF GAT1/YFL021W""",Dubious ORF
3708,6,98879,-0.232158513941732,0.124314110267598,0.0626581701749156,YFL020C,PAU5,SGDID:S000001874,Close to 3'-UTR,Close to 3'-UTR,"""Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; induced during alcoholic fermentation; induced by low temperature and also by anaerobic conditions; negatively regulated by oxygen and repressed by heme""",Verified ORF
3710,6,101306,-0.185015139026273,0.122411256119245,0.131575475852961,tP(UGG)F_NFR/NDR,,,Promoter,Promoter,,Promoter
3711,6,101424,-0.120932074791941,0.123003007195637,0.326200306468012,tP(UGG)F_NFR/NDR,,,Promoter,Promoter,,Promoter
3712,6,101439,-0.091984024408447,0.123701092792437,0.457613667606964,tP(UGG)F_NFR/NDR,,,Promoter,Promoter,,Promoter
3713,6,101478,-0.178871772251533,0.123431323661694,0.148180583150643,tP(UGG)F_NFR/NDR,,,Promoter,Promoter,,Promoter
3717,6,106653,-0.0439585605181049,0.123149076541253,0.721339498465388,YFL015W-A,YFL015W-A,SGDID:S000028765,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF YFL015C""",Dubious ORF
3718,6,107478,-0.0807202698218733,0.122315622348555,0.50972636398874,YFL014W,HSP12,SGDID:S000001880,CDS,CDS,"""Plasma membrane protein involved in maintaining membrane organization; involved in maintaining organization during stress conditions; induced by heat shock ; oxidative stress ; osmostress ; stationary phase ; glucose depletion ; oleate and alcohol; protein abundance increased in response to DNA replication stress and dietary restriction; regulated by the HOG and Ras-Pka pathways; required for dietary restriction-induced lifespan extension""",Verified ORF
3719,6,107527,-0.0932086460790629,0.122197521694756,0.446109776554932,YFL014W,HSP12,SGDID:S000001880,CDS,CDS,"""Plasma membrane protein involved in maintaining membrane organization; involved in maintaining organization during stress conditions; induced by heat shock ; oxidative stress ; osmostress ; stationary phase ; glucose depletion ; oleate and alcohol; protein abundance increased in response to DNA replication stress and dietary restriction; regulated by the HOG and Ras-Pka pathways; required for dietary restriction-induced lifespan extension""",Verified ORF
3722,6,111711,-0.0469322203636616,0.122781295046661,0.702511575679641,YFL012W,YFL012W,SGDID:S000001882,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcribed during sporulation; null mutant exhibits increased resistance to rapamycin""",Uncharacterized ORF
3723,6,114692,-0.0469068213845946,0.122142431815548,0.701184619039999,YFL011W,HXT10,SGDID:S000001883,Close to 3'-UTR,Close to 3'-UTR,"""Hexose transporter; expressed at low levels and expression is repressed by glucose""",Verified ORF
3724,6,114714,-0.0358818833137762,0.122153015994316,0.769125111016476,YFL011W,HXT10,SGDID:S000001883,Close to 3'-UTR,Close to 3'-UTR,"""Hexose transporter; expressed at low levels and expression is repressed by glucose""",Verified ORF
3725,6,115037,0.0263066562600712,0.123481456677739,0.831417689158207,YFL010W-A,AUA1,SGDID:S000001955,CDS,CDS,"""Protein required for the negative regulation by ammonia of Gap1p; Gap1p is a general amino acid permease""",Verified ORF
3726,6,116654,-0.118207846496378,0.121849884402691,0.332655665372206,YFL009W,CDC4,SGDID:S000001885,CDS,CDS,"""F-box protein required for both the G1/S and G2/M phase transitions; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCFCdc4 complex; SCFCdc4 acts as a ubiquitin-protein ligase directing ubiquitination of cyclin-dependent kinase (CDK) phosphorylated substrates ; such as: Sic1p ; Far1p ; Cdc6p ; Clb6p ; and Cln3p""",Verified ORF
3728,6,119386,-0.0420007068167609,0.12295304586887,0.732855523448804,YFL008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3729,6,123079,-0.0556020992913569,0.123197996425127,0.652033849069218,YFL008W,SMC1,SGDID:S000001886,CDS,CDS,"""Subunit of the multiprotein cohesin complex; essential protein involved in chromosome segregation and in double-strand DNA break repair; SMC chromosomal ATPase family member ; binds DNA with a preference for DNA with secondary structure""",Verified ORF
3730,6,146131,-0.0848418751972579,0.123694496646715,0.493227312547402,YFL002C,SPB4,SGDID:S000001894,CDS,CDS,"""Putative ATP-dependent RNA helicase; nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients""",Verified ORF
3731,6,151731,-0.0758006580233875,0.122503226927662,0.536470536492212,YFR002W,NIC96,SGDID:S000001898,CDS,CDS,"""Linker nucleoporin component of the nuclear pore complex (NPC); also part of the NPC nuclear basket; contributes to nucleocytoplasmic transport and NPC biogenesis; forms stable associations with three FG-nucleoporins (Nsp1p ; Nup57p ; and Nup49p)""",Verified ORF
3733,6,157270,-0.0856768687308152,0.122115592489289,0.483388034935132,YFR006W,YFR006W,SGDID:S000001902,CDS,CDS,"""Putative X-Pro aminopeptidase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YFR006W is not an essential gene""",Uncharacterized ORF
3734,6,158136,-0.0291166336841566,0.12430972602244,0.81494492146608,tF(GAA)F_NFR/NDR,,,Promoter,Promoter,,Promoter
3735,6,158910,-0.0850560862830947,0.121897476740016,0.485782005110856,YFR007W,YFH7,SGDID:S000001903,Close to 3'-UTR,Close to 3'-UTR,"""Putative kinase with similarity to the PRK/URK/PANK kinase subfamily; the PRK/URK/PANK subfamily of P-loop kinases is also known as phosphoribulokinase/uridine kinase/bacterial pantothenate kinase""",Verified ORF
3736,6,162526,-0.118083812484052,0.122413271516086,0.335389307351972,YFR009W,GCN20,SGDID:S000001905,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; important for disaggregation of ordered and disordered protein aggregates; forms a complex with Gcn1p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
3737,6,163117,-0.0565458742710259,0.122730689859768,0.645275082670035,YFR009W,GCN20,SGDID:S000001905,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; important for disaggregation of ordered and disordered protein aggregates; forms a complex with Gcn1p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
3738,6,163321,-0.100923015814882,0.121934264270939,0.408408783804458,YFR009W,GCN20,SGDID:S000001905,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; important for disaggregation of ordered and disordered protein aggregates; forms a complex with Gcn1p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
