SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2284,4,795937,0.0494933766241396,0.109419045921767,0.651310028962304,YDR170C,SEC7,SGDID:S000002577,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2285,4,797067,-0.008945061462772,0.108970175962813,0.93462386066178,YDR170C,SEC7,SGDID:S000002577,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2286,4,797405,0.0113142866569531,0.109841838162838,0.918017290466891,YDR170C,SEC7,SGDID:S000002577,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2289,4,802519,0.0373739842066823,0.107271333559281,0.727742932435675,YDR170C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2292,4,808113,0.0365740863337174,0.107567230456646,0.734050157128834,YDR172W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2295,4,811690,0.0369757479811344,0.107721711035119,0.731612834927209,YDR173C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2296,4,812053,0.0303020184116102,0.107444775452701,0.77809028444081,YDR174W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2297,4,814423,0.0423498094341792,0.107578214692592,0.694065840023895,YDR176W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2299,4,816707,0.0562079729665991,0.107237951985831,0.600508342616539,YDR177W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2300,4,817314,0.0737653155098736,0.109887398878043,0.50248060106763,YDR177W,UBC1,SGDID:S000002584,CDS,CDS,"""Ubiquitin-conjugating enzyme; key E2 partner with Ubc4p for the anaphase-promoting complex (APC); mediates selective degradation of short-lived and abnormal proteins; plays a role in vesicle biogenesis and ER-associated protein degradation (ERAD); component of the cellular stress response; protein abundance increases in response to DNA replication stress key E2 partner with Ubc4p for the anaphase-promoting complex (APC)""",Verified ORF
2301,4,817489,0.0391209011536958,0.108485786320042,0.71860779134221,YDR177W,UBC1,SGDID:S000002584,CDS,CDS,"""Ubiquitin-conjugating enzyme; key E2 partner with Ubc4p for the anaphase-promoting complex (APC); mediates selective degradation of short-lived and abnormal proteins; plays a role in vesicle biogenesis and ER-associated protein degradation (ERAD); component of the cellular stress response; protein abundance increases in response to DNA replication stress key E2 partner with Ubc4p for the anaphase-promoting complex (APC)""",Verified ORF
2302,4,817645,0.0585556920568744,0.107840757139576,0.587484220555533,YDR178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2303,4,817729,0.0801841289594606,0.107500161015732,0.456225587220847,YDR178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2305,4,820654,0.0527951610893486,0.108003663148704,0.625267380173834,YDR179W-A,NVJ3,SGDID:S000002587,CDS,CDS,"""Protein with a potential role in tethering ER and vacuoles; localizes to nucleus-vacuole junctions in an Mdm1p-dependent manner; contains a lipid-binding PXA domain""",Verified ORF
2306,4,821138,0.0963979270996291,0.108070991300225,0.373007477953877,YDR180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2307,4,825050,0.108010051295744,0.107427739470147,0.315383098660836,YDR180W,SCC2,SGDID:S000002588,CDS,CDS,"""Subunit of cohesin loading factor (Scc2p-Scc4p); a complex required for loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during DSB repair via histone H2AX; promotes gene expression program that supports translational fidelity; evolutionarily-conserved adherin; relocalizes to cytosol in response to hypoxia; human disorder Cornelia de Lange syndrome is caused by mutations in NIPBL ; the human ortholog of SCC2; conserved role in NHEJ""",Verified ORF
2308,4,825273,0.0985280757860459,0.107453557657108,0.359801995019366,YDR180W,SCC2,SGDID:S000002588,CDS,CDS,"""Subunit of cohesin loading factor (Scc2p-Scc4p); a complex required for loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during DSB repair via histone H2AX; promotes gene expression program that supports translational fidelity; evolutionarily-conserved adherin; relocalizes to cytosol in response to hypoxia; human disorder Cornelia de Lange syndrome is caused by mutations in NIPBL ; the human ortholog of SCC2; conserved role in NHEJ""",Verified ORF
2309,4,826151,0.0030561949061757,0.107760033012727,0.977390162713745,YDR181C,SAS4,SGDID:S000002589,CDS,CDS,"""Subunit of the SAS complex (Sas2p ; Sas4p ; Sas5p); acetylates free histones and nucleosomes and regulates transcriptional silencing; required for the HAT activity of Sas2p""",Verified ORF
2310,4,826324,0.0464514152677522,0.10771984542733,0.666568503386927,YDR181C,SAS4,SGDID:S000002589,CDS,CDS,"""Subunit of the SAS complex (Sas2p ; Sas4p ; Sas5p); acetylates free histones and nucleosomes and regulates transcriptional silencing; required for the HAT activity of Sas2p""",Verified ORF
2313,4,831973,-0.0026964964805008,0.109683814038799,0.980400457553395,SUT061,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2314,4,832289,-0.0227269668648027,0.107282956569832,0.832353062066349,SUT061,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2315,4,834790,-0.0197590727727179,0.107451733032789,0.854206987481618,YDR186C,SND1,SGDID:S000002594,CDS,CDS,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Env10p/Snd2p and Pho88p/Snd3p; can compensate for loss of SRP; co-purifies with ribosomes; GFP-fusion protein localizes to the cytoplasm""",Verified ORF
2316,4,835165,-0.0439580709323853,0.107589982613964,0.683102771223309,YDR186C,SND1,SGDID:S000002594,CDS,CDS,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Env10p/Snd2p and Pho88p/Snd3p; can compensate for loss of SRP; co-purifies with ribosomes; GFP-fusion protein localizes to the cytoplasm""",Verified ORF
2317,4,835337,-0.0050045190352555,0.107739357633923,0.962977660598019,YDR186C,SND1,SGDID:S000002594,CDS,CDS,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Env10p/Snd2p and Pho88p/Snd3p; can compensate for loss of SRP; co-purifies with ribosomes; GFP-fusion protein localizes to the cytoplasm""",Verified ORF
2318,4,838720,-0.035665572456202,0.108642795513402,0.742892409435083,YDR189W,SLY1,SGDID:S000002597,CDS,CDS,"""Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",Verified ORF
2319,4,839960,-0.0390987109913225,0.109954141510689,0.722359223240083,YDR189W,SLY1,SGDID:S000002597,CDS,CDS,"""Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",Verified ORF
2320,4,842152,-0.0372005715174192,0.109771460242213,0.734893264297596,YDR191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2321,4,842326,-0.045870029640648,0.108175531494105,0.671799795142843,YDR191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2322,4,842566,0.0168727805702926,0.108519473814456,0.876530534112174,YDR191W,HST4,SGDID:S000002599,CDS,CDS,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2323,4,843045,0.0137146388917955,0.107737214072905,0.898777708295578,YDR191W,HST4,SGDID:S000002599,CDS,CDS,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2324,4,843203,0.0102372416530927,0.109163573514029,0.925337984495977,YDR191W,HST4,SGDID:S000002599,CDS,CDS,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2325,4,843659,-0.0043024753419856,0.10903454958814,0.968546155741119,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2326,4,843707,0.0151079262051559,0.107426810445556,0.888238829646913,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2327,4,843818,0.0094448936488461,0.108672212763173,0.930790927439235,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2328,4,843920,-0.0370720712160654,0.107583733533034,0.730609276948879,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2329,4,843927,-0.0067619999782139,0.10851213791336,0.950346766836425,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2330,4,844384,-0.0184563127230381,0.108497836047308,0.865022920424967,YDR192C,NUP42,SGDID:S000002600,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2331,4,844958,0.0270482978179636,0.108255744447856,0.802844401413864,YDR192C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2332,4,845665,-0.0069099299864826,0.107732238764878,0.948895173989076,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2333,4,845722,0.0276992108029819,0.107421394278911,0.796668591036432,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2335,4,846867,0.0661863795145049,0.107544145795726,0.538664367571276,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2336,4,847743,0.0773081121896861,0.107378071412031,0.472024920231809,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2337,4,847796,0.0028354813174457,0.108664521853876,0.97919718615661,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2338,4,847822,0.138294797738718,0.107380432511443,0.198625895656108,YDR194C,MSS116,SGDID:S000002602,CDS,CDS,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2339,4,848136,0.139378328713382,0.107972726810625,0.197594890937009,YDR194W-A,YDR194W-A,SGDID:S000028541,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
2340,4,849577,0.0932548064716816,0.108151481246795,0.389129283072608,YDR195W,REF2,SGDID:S000002603,CDS,CDS,"""RNA-binding protein; involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation ; and in snoRNA maturation; part of holo-CPF subcomplex APT ; which associates with 3'-ends of snoRNA- and mRNA-encoding genes; putative regulatory subunit of type 1 protein phosphatase Glc7p ; required for actomyosin ring formation ; and for timely dephosphorylation and release of Bnr1p from the division site; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2341,4,850450,0.0779097383655493,0.108899352651567,0.474817020911431,YDR196C,CAB5,SGDID:S000002604,CDS,CDS,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; probable dephospho-CoA kinase (DPCK) that catalyzes the last step in coenzyme A biosynthesis; involved in histone acylation; null mutant lethality is complemented by human homolog DCAKD and by E. coli coaE (encoding DPCK); detected in purified mitochondria in high-throughput studies; also localized to lipid droplets""",Verified ORF
2342,4,851053,0.107272264653378,0.107429833649018,0.318704811645801,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2343,4,851208,0.065038712574638,0.108140778504142,0.54794208675961,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2344,4,851282,0.0619555115343893,0.107541090424125,0.564907863712983,YDR197W,CBS2,SGDID:S000002605,CDS,CDS,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2345,4,851750,0.0495326635930893,0.107863843958458,0.646362637670131,YDR197W,CBS2,SGDID:S000002605,CDS,CDS,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2346,4,852621,0.0682122513653784,0.107540559694205,0.526300289862876,YDR198C,RKM2,SGDID:S000002606,CDS,CDS,"""Ribosomal protein lysine methyltransferase; responsible for trimethylation of the lysine residue at position 3 of Rpl12Ap and Rpl12Bp""",Verified ORF
2347,4,855191,-0.0301174469489938,0.107640888861392,0.779798205130896,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2348,4,855322,-0.0373264404240655,0.107597079000438,0.728866082999986,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2349,4,855709,-0.0462555805816846,0.10910170015809,0.671847714437811,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2350,4,856696,-0.0046635314624765,0.107673808449017,0.965477584519847,YDR201W,SPC19,SGDID:S000002609,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",Verified ORF
2351,4,857609,-0.0164846287776821,0.107900198218075,0.878661715610807,YDR202C,RAV2,SGDID:S000002610,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme""",Verified ORF
2352,4,857970,-0.0262853102047593,0.173410597445659,0.879606017435767,YDR203W,YDR203W,SGDID:S000002611,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF RAV2/YDR202C""",Dubious ORF
2353,4,858371,0.102902579056301,0.108150956966132,0.342015962845654,YDR204W,COQ4,SGDID:S000002612,CDS,CDS,"""Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant""",Verified ORF
2354,4,861346,0.100415213188796,0.107149831671748,0.349323325099009,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2355,4,861441,0.0926352970261522,0.10808031304264,0.391972849243012,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2356,4,861470,0.0445845796144154,0.108694755325318,0.681921629631908,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2357,4,861549,0.122438629468307,0.107760899498504,0.256640937322564,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2358,4,861716,0.0619687643710567,0.108799693937392,0.569333372885527,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2361,4,863847,0.0772805076585081,0.107827911584204,0.474031741686849,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2362,4,863856,0.0408328504035495,0.109429171980241,0.709265163809442,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2363,4,864546,0.062804321888295,0.107993649255067,0.56123716221495,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2366,4,865297,0.0137935335891817,0.109285067771568,0.89963273479911,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2367,4,866929,0.0323997718062702,0.108874727623869,0.766192975217714,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2368,4,867989,0.0047745352321942,0.107739387200591,0.964677896744634,YDR208W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2369,4,870200,0.0305400103298474,0.107735952551206,0.776982040760189,YDR208W,MSS4,SGDID:S000002616,CDS,CDS,"""Phosphatidylinositol-4-phosphate 5-kinase; involved in actin cytoskeleton organization and cell morphogenesis; multicopy suppressor of stt4 mutation""",Verified ORF
2370,4,870855,0.0654530290013732,0.109073855020994,0.548837998394174,YDR210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2371,4,871120,0.0004701976865142,0.108348465376145,0.996539898455057,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2372,4,871373,0.0595313710937421,0.108164453000795,0.582408009475021,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2384,4,884500,0.0622888215794471,0.107928311954689,0.564218548038097,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2385,4,884706,0.0267903819264739,0.107493131852639,0.803328772159034,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2388,4,888476,0.0293737618905338,0.107997957397435,0.785793005636714,YDR212W,TCP1,SGDID:S000002620,CDS,CDS,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2389,4,889739,0.0263867262040783,0.108238041514362,0.807539562130287,YDR212W,TCP1,SGDID:S000002620,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2390,4,889957,0.0540920543312371,0.108850315969535,0.619540848667024,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2391,4,891344,0.0356880268631525,0.107799771854334,0.74079675580799,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2392,4,891466,0.0340106663553032,0.107801307975283,0.752573036537821,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2393,4,892444,0.0788925561862441,0.108578214581537,0.467954672875947,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2395,4,894785,0.113416481153456,0.10718059192863,0.290696437561603,YDR214W,AHA1,SGDID:S000002622,Close to 3'-UTR,Close to 3'-UTR,"""Co-chaperone that binds Hsp82p and activates its ATPase activity; plays a role in determining prion variants; similar to Hch1p; expression is regulated by stresses such as heat shock; protein abundance increases in response to DNA replication stress""",Verified ORF
2396,4,896181,0.095932265109502,0.107641683238438,0.373418978740909,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2397,4,896785,0.14561554570447,0.108136178975327,0.178974933732456,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2398,4,903873,0.142323822095417,0.108975657122506,0.192397922798466,YDR218C,SPR28,SGDID:S000002626,CDS,CDS,"""Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes""",Verified ORF
2400,4,906490,0.134278168576599,0.107702892288042,0.213317211371072,YDR219C,MFB1,SGDID:S000002627,CDS,CDS,"""Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding""",Verified ORF
