SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3329,5,549248,-0.217863883827037,0.138951911374111,0.117798424871949,YER179W,DMC1,SGDID:S000000981,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific recombinase required for double-strand break repair; also required for pairing between homologous chromosomes and for the normal morphogenesis of synaptonemal complex; binds ssDNA and dsDNA ; forms helical filaments; potent inhibitor of the ATPase activity of  Srs2p helicase ; blocking its ssDNA translocating motor activity and inhibiting its antirecombinase activity; stimulated by Rdh54p; homolog of Rad51p and the bacterial RecA protein""",Verified ORF
3333,5,550708,-0.264672515283867,0.140337581707475,0.0601197298203733,YER180C,ISC10,SGDID:S000000982,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific MAPK inhibitor; binds Smk1p during meiosis I; links APC/C-Ama1 to Smk1p activation; required for sporulation; transcript is induced 7.5 hr after induction of meiosis; Isc10p is ubiquitylated and degraded in an Ama1p-dependent manner upon completion of meiosis II""",Verified ORF
3336,5,551776,-0.266006173855548,0.138454629707674,0.0555050190559905,YER181C,YER181C,SGDID:S000000983,CDS,CDS,"""Mitochondrial protein of unknown function; conserved among S. cerevisiae strains; extensively overlaps a Ty1 LTR; YER181C is not an essential gene""",Verified ORF
3337,5,552218,-0.294976844957359,0.139326534934863,0.0349450688838198,YERCdelta26,YERCdelta26,SGDID:S000006902,Other features,LTR,"""Ty1 LTR""",reverse complement
3338,5,553130,-0.361155454174215,0.140130929177169,0.0103635755625892,YER182W,FMP10,SGDID:S000000984,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
3343,5,555454,-0.235823229250742,0.139243733057892,0.091223400879068,SUT099,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3344,5,555973,-0.25334342353161,0.138958534066603,0.0691250321356434,SUT099,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3345,5,557406,-0.260979357773736,0.138521567983538,0.0603819687575007,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3346,5,557772,-0.244591828546239,0.139403017987541,0.0802011324100926,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3347,5,558324,-0.292271001791176,0.138158562735215,0.0350894588522718,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3348,5,558514,-0.290920537338272,0.13901560365929,0.0370878615131494,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3349,5,558549,-0.258783890148419,0.138796345318699,0.063083195001028,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3350,5,559378,-0.258382377932727,0.138067221186498,0.0621131778273656,YER184C,TOG1,SGDID:S000000986,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3351,5,560042,-0.32934489897451,0.138430300526569,0.017884146940867,YER185W,PUG1,SGDID:S000000987,CDS,CDS,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3352,5,561145,-0.357876961596958,0.137831474200957,0.0098120059847591,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3353,5,561154,-0.368187551509755,0.137970532803254,0.0079684213268866,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3354,5,561160,-0.368187551509755,0.137970532803254,0.0079684213268866,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3355,5,561163,-0.368187551509755,0.137970532803254,0.0079684213268866,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3356,5,561166,-0.368187551509755,0.137970532803254,0.0079684213268866,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3357,5,561193,-0.405544948889021,0.140191513143981,0.0040552344799395,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3370,5,561430,-0.31469258816422,0.140066707269369,0.0252745598140244,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3396,5,561906,-0.337082185677473,0.137799468648241,0.0149253774911746,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3397,5,561915,-0.336244859112681,0.137626625053078,0.0150483844382152,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3398,5,562065,-0.317305225452446,0.138408361935299,0.0224628313694345,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3399,5,562072,-0.285087251297065,0.138493401170511,0.0402766275127981,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3400,5,562097,-0.318753541638813,0.137861196204038,0.0213451958638619,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3402,5,562116,-0.323422727510716,0.137647700868739,0.0193418227560094,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3403,5,562155,-0.331232307450759,0.138337102280227,0.017169306139028,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3404,5,562173,-0.313204449651626,0.13850510531333,0.0243474603313739,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3405,5,562264,-0.328347083232509,0.1380085308389,0.0178821988291306,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3406,5,562359,-0.344752392439422,0.13847865444748,0.0132494464737409,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3407,5,562436,-0.327321806589105,0.138573756425266,0.0187150635406392,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3408,5,562451,-0.321229869809168,0.138426227934524,0.0208785901612472,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3409,5,562473,-0.317266394470025,0.138664650072048,0.0227274808504483,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3410,5,562513,-0.323277698845936,0.138654478385315,0.0202873732640108,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3411,5,562518,-0.318114061609364,0.138446610094472,0.0221610034430942,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3412,5,562560,-0.347700488906625,0.137847573707844,0.0120962500959571,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3413,5,562570,-0.333770598384413,0.137760481396381,0.0159025640119683,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3414,5,562582,-0.334909250674937,0.137963853388346,0.0157021927709159,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3415,5,562610,-0.331840081818712,0.13798486117467,0.0166909968203618,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3416,5,562667,-0.3192545320285,0.137741199068519,0.0210321781487142,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3417,5,562683,-0.305161389477732,0.138047558042101,0.0277076127861862,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3418,5,562774,-0.317727483490656,0.138325402532184,0.0222060493044049,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3419,5,562846,-0.354776930001916,0.139655340512322,0.0115011965236621,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3420,5,562873,-0.346690746737399,0.140437575864268,0.0140355353581488,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3421,5,562888,-0.338739257065607,0.139255845220087,0.0154914538615354,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3422,5,563005,-0.340743476108729,0.138972591803306,0.0146951728509873,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3423,5,563017,-0.349679130251573,0.139503071902097,0.0126386038126666,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3424,5,563018,-0.364176256027402,0.140074968238661,0.0097175962429285,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3425,5,563074,-0.303373996059218,0.140826519533905,0.0318976897817984,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3426,5,563104,-0.303291907840853,0.140033068976963,0.0309909810464987,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3427,5,563148,-0.317978202505826,0.139091394081909,0.0228397395058226,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3428,5,563174,-0.346799047145126,0.139878366556729,0.0136306522978131,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3429,5,563257,-0.352457410185939,0.14080955400362,0.012762962754078,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3430,5,563299,-0.325693986934935,0.139146188136465,0.0198058614444063,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3431,5,563318,-0.328826703822568,0.139425782587828,0.0188967063798185,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3432,5,563324,-0.349195248731111,0.139450275660598,0.0127273930642907,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3433,5,563344,-0.326617460594689,0.140015919638476,0.0202244292482939,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3434,5,563347,-0.362825951363864,0.139898787340289,0.0098961816632695,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3435,5,563348,-0.337519407747851,0.139995867168111,0.0164224400202704,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3453,5,563747,-0.297983077917771,0.138785785970144,0.0324682476237528,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3454,5,563755,-0.310625534623679,0.138191164612354,0.0252060264995411,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3455,5,563781,-0.30839567807562,0.13838521957071,0.0264744146787762,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3456,5,563837,-0.289321911196764,0.139714691936133,0.0391034063489922,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3458,5,563866,-0.362877367410601,0.14015099328624,0.0100182421118781,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3459,5,563882,-0.307085719375246,0.140048804957405,0.0289807745707407,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3460,5,563899,-0.279275501972553,0.140358868876618,0.0473924527947567,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3461,5,563908,-0.279275501972553,0.140358868876618,0.0473924527947567,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3462,5,563929,-0.244210577722065,0.140398941462133,0.0828352744841441,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3463,5,563964,-0.29550535981195,0.138249634581992,0.0332458495587102,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3464,5,563970,-0.297451017710141,0.137879402230619,0.0316545077592002,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3465,5,564006,-0.329774955724406,0.137998885879502,0.0173865793798369,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3466,5,564048,-0.312077307123068,0.138463215587788,0.0248175907236377,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3467,5,564065,-0.309697229115908,0.138104046552606,0.0255498373629748,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3468,5,564074,-0.322956733967582,0.138044558263071,0.0198659662439359,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3469,5,564097,-0.33672525653008,0.138299529783851,0.015396767752238,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3470,5,564135,-0.328636949626547,0.138354636410964,0.0180671008233252,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3471,5,564147,-0.343111752313911,0.13883154919367,0.0139288314201161,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3472,5,564195,-0.333925433689764,0.138883689048143,0.0167156696575868,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3473,5,564197,-0.333925433689764,0.138883689048143,0.0167156696575868,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3474,5,564206,-0.363313621188547,0.139482533390519,0.0095835077928901,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3475,5,564212,-0.364625132643929,0.139070528685935,0.0091233700854609,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3476,5,564236,-0.347830865962106,0.13824399523093,0.0123103142611555,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3477,5,564252,-0.362479212427401,0.139697452450015,0.0098607901489562,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3478,5,564265,-0.339515934382765,0.139459543943297,0.0154068691126862,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3479,5,564272,-0.350239435357701,0.139584139064712,0.0125490602791669,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3480,5,564298,-0.324830430120236,0.139377035991436,0.0203379015547023,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3481,5,564300,-0.337988484668535,0.139272412183471,0.01573195405611,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3482,5,564304,-0.337988484668535,0.139272412183471,0.01573195405611,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3501,5,564535,-0.388720888640531,0.139539128236572,0.005628743246636,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3505,5,564590,-0.380378060834719,0.140610674852411,0.0071576489545543,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3506,5,564680,-0.309673408125579,0.140465621469916,0.0281252903308596,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3532,5,565093,-0.307664092622488,0.138327566434423,0.0267690303400872,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3533,5,565120,-0.323963987244686,0.138620773662293,0.0199950326241078,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3534,5,565122,-0.32921537172851,0.138800461020695,0.0182345232278853,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3535,5,565125,-0.32921537172851,0.138800461020695,0.0182345232278853,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3536,5,565208,-0.304329925621416,0.138934251787409,0.0291444489530909,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3537,5,565243,-0.302809891654395,0.138543797224964,0.0294969465862995,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3538,5,565254,-0.359866963668295,0.138711326265652,0.0098716491875745,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3540,5,565293,-0.352551065486214,0.140596831411335,0.0126060979505636,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,-0.367248808166306,0.140280094782711,0.0092263546810694,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3550,5,565448,-0.310693968735288,0.14092318467563,0.0281193531522588,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3551,5,565475,-0.299182627873774,0.141158336822274,0.0347472739931847,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3552,5,565507,-0.342631950334213,0.14025332054951,0.0150572608400061,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3553,5,565512,-0.356084477686149,0.140370976585886,0.0116191290843297,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3555,5,565639,-0.313887787293594,0.138134816016639,0.0236675193270434,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3556,5,565651,-0.313102621911374,0.13795963582934,0.0238392321743701,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3557,5,565675,-0.321997638478745,0.137868513655761,0.0200747031548981,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3565,5,565834,-0.367567552006663,0.140492553871573,0.0092712645653628,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3585,5,566542,-0.386474146533819,0.139716942164458,0.0059711370294142,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3586,5,566565,-0.360366211946496,0.1391019730976,0.009976268489337,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3587,5,566568,-0.360366211946496,0.1391019730976,0.009976268489337,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3588,5,566580,-0.36127573048522,0.138897143249609,0.0096853191745461,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3598,6,16905,0.0466714353156268,0.139211744782459,0.737631869284604,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3599,6,18881,0.0933084228419704,0.140357410811021,0.506617876106961,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3603,6,22804,0.102054248993219,0.138925424734484,0.463072448530701,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3604,6,23172,0.0854036955595677,0.140542857098657,0.543796999220988,YFL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3605,6,23564,0.0732876153998024,0.139161618636284,0.598776655703121,YFL053W,DAK2,SGDID:S000001841,CDS,CDS,"""Dihydroxyacetone kinase; required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation""",Verified ORF
3606,6,26594,0.101992302850226,0.139163346714732,0.464108061531471,F:25199-28231,,,Intergenic region,Intergenic region,between YFL053W and YFL052W,Intergenic region
3611,6,27767,0.154161866246188,0.139567311779244,0.270098278713428,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3612,6,28811,0.0440024394646399,0.139203186460883,0.752111727219457,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3613,6,28916,0.0557476657585059,0.138999906878246,0.688616681776825,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3618,6,30322,-0.155967039029024,0.138405839411353,0.260557841121969,YFL051C,YFL051C,SGDID:S000001843,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3621,6,32438,-0.256894229919951,0.139950002894485,0.0672557657862008,YFL050C,ALR2,SGDID:S000001844,Close to 3'-UTR,Close to 3'-UTR,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3622,6,35840,-0.205880792759832,0.139806561473235,0.141746774556838,YFL050C,ALR2,SGDID:S000001844,CDS,CDS,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3623,6,36181,-0.230041316556165,0.138676816404626,0.0980381720898027,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3624,6,36236,-0.232443380866583,0.1390597558766,0.0955020415203841,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3625,6,38641,-0.235406688228975,0.139447807779487,0.0922685709822931,YFL049W,SWP82,SGDID:S000001845,CDS,CDS,"""Member of the SWI/SNF chromatin remodeling complex; has an as yet unidentified role in the complex; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
3626,6,39419,-0.216690442058303,0.140206401655863,0.123118869905004,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3627,6,39566,-0.251457718911393,0.138465323697503,0.0702133521252093,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3628,6,39609,-0.255076330788425,0.138477505350048,0.0663129688411561,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3629,6,40630,-0.249918035269513,0.138080684721026,0.0711550813742524,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3630,6,41068,-0.161477001044177,0.139424419924816,0.247578159385997,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3631,6,41221,-0.155688729073761,0.139325044835722,0.264562049320682,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3632,6,41296,-0.159022933127629,0.138883758439999,0.252981803015965,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3633,6,41435,-0.17959367152276,0.138887727412638,0.196827187032687,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
