SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2847,5,33720,0.0234018834234085,0.092078017980073,0.799525513569767,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2848,5,33814,0.0200754106361574,0.091940031096141,0.82728001352597,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2849,5,33851,-0.0051235533979187,0.0928447728357905,0.956023031046522,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2850,5,34324,0.0081842587667947,0.0930574954409278,0.929967550624561,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2851,5,34350,-0.0071589424074733,0.0918302080862927,0.93790525933718,YEL062W_NFR/NDR,,,Promoter,Promoter,,Promoter
2852,5,35048,0.0444700383409126,0.0908878659701384,0.624944063385088,YEL062W,NPR2,SGDID:S000000788,CDS,CDS,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2853,5,35579,0.0374230298727141,0.0918005456954034,0.683773469066297,YEL062W,NPR2,SGDID:S000000788,CDS,CDS,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2854,5,35901,0.0260006624882825,0.0922535296103186,0.778231953388999,YEL062W,NPR2,SGDID:S000000788,CDS,CDS,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2855,5,35947,0.0213403377665562,0.0916878591964312,0.816090528774252,YEL062W,NPR2,SGDID:S000000788,CDS,CDS,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2""",Verified ORF
2858,5,38200,0.040590617197778,0.0907701433862242,0.65501916010131,YEL061C,CIN8,SGDID:S000000787,CDS,CDS,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2859,5,38263,0.0359671548171295,0.0907870742663755,0.692218655998757,YEL061C,CIN8,SGDID:S000000787,CDS,CDS,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2860,5,38427,0.054553761796512,0.09099066461964,0.549188537608228,YEL061C,CIN8,SGDID:S000000787,CDS,CDS,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2861,5,38677,0.0375885646044813,0.0907738056779331,0.679059367693315,YEL061C,CIN8,SGDID:S000000787,CDS,CDS,"""Bipolar kinesin motor protein; switches from minus- to plus-end-directed motility in vitro depending on conditions; involved in mitotic spindle assembly and chromosome segregation""",Verified ORF
2863,5,41075,0.108202562657428,0.0910728031221019,0.23559722923102,YEL060C,PRB1,SGDID:S000000786,CDS,CDS,"""Vacuolar proteinase B (yscB) with H3 N-terminal endopeptidase activity; serine protease of the subtilisin family; involved in protein degradation in the vacuole and required for full protein degradation during sporulation; activity inhibited by Pbi2p; protein abundance increases in response to DNA replication stress; PRB1 has a paralog ; YSP3 ; that arose from the whole genome duplication""",Verified ORF
2864,5,42051,0.173587241878087,0.090825822474539,0.0567871958598233,YEL060C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2865,5,42740,0.122602823348811,0.0905610530500732,0.176661843844312,YEL059W,HHY1,SGDID:S000000785,CDS,CDS,"""Putative protein of unknown function; null mutant is sensitive to heat ; pH disturbances ; ionic stress ; and various chemicals; hypersensitivity to hygromycin B indicative of defects in vacuolar trafficking""",Uncharacterized ORF
2866,5,44304,-0.0160424157367337,0.0910451923867136,0.860235680024243,YEL058W,PCM1,SGDID:S000000784,CDS,CDS,"""Essential N-acetylglucosamine-phosphate mutase; converts GlcNAc-6-P to GlcNAc-1-P ; which is a precursor for the biosynthesis of chitin and for the formation of N-glycosylated mannoproteins and glycosylphosphatidylinositol anchors""",Verified ORF
2867,5,44612,-0.0349612395028125,0.0910935010853311,0.701361377432066,YEL058W,PCM1,SGDID:S000000784,CDS,CDS,"""Essential N-acetylglucosamine-phosphate mutase; converts GlcNAc-6-P to GlcNAc-1-P ; which is a precursor for the biosynthesis of chitin and for the formation of N-glycosylated mannoproteins and glycosylphosphatidylinositol anchors""",Verified ORF
2868,5,45702,-0.0279656556607951,0.0928591647653906,0.763468249961051,CUT105,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
2869,5,46084,-0.0425400076136769,0.091051247784359,0.640638257570317,YEL057C,SDD1,SGDID:S000000783,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P; may have a role in telomere maintenance; target of UME6 regulation""",Verified ORF
2870,5,49920,-0.0193374817098262,0.0917390781061867,0.833174456241743,YEL055C,POL5,SGDID:S000000781,CDS,CDS,"""Protein involved in 60S assembly and pre-40S AFs recycling; has sequence similarity to human MybBP1A and weak sequence similarity to B-type DNA polymerases; not required for chromosomal DNA replication""",Verified ORF
2872,5,53073,-0.0023431383759171,0.0924205160722128,0.979787716540642,YEL054C,RPL12A,SGDID:S000000780,CDS,CDS,"""Ribosomal 60S subunit protein L12A; rpl12a rpl12b double mutant exhibits slow growth and slow translation; homologous to mammalian ribosomal protein L12 and bacterial L11; RPL12A has a paralog ; RPL12B ; that arose from the whole genome duplication""",Verified ORF
2873,5,53535,-0.0110979617779033,0.0919332425099614,0.903983387613659,YEL054C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2874,5,53964,-0.0255599584885582,0.0920236430725643,0.781363610326493,YEL053C,MAK10,SGDID:S000000779,CDS,CDS,"""Non-catalytic subunit of the NatC N-terminal acetyltransferase; required for replication of dsRNA virus; expression is glucose-repressible; human NatC ortholog ; Naa35 ; requires co-expression of the human catalytic subunit ; Naa30 ; to functionally complement the null allele""",Verified ORF
2875,5,57276,-0.0400382122422835,0.0917708878787116,0.662897062359419,YEL052W,AFG1,SGDID:S000000778,CDS,CDS,"""Protein that may act as a chaperone for cytochrome c oxidase subunits; conserved protein; may act as a chaperone in the degradation of misfolded or unassembled cytochrome c oxidase subunits; localized to matrix face of the mitochondrial inner membrane; member of the AAA family but lacks a protease domain""",Verified ORF
2876,5,57788,-0.0665554563209605,0.0918069543745941,0.468962935682894,YEL052W,AFG1,SGDID:S000000778,CDS,CDS,"""Protein that may act as a chaperone for cytochrome c oxidase subunits; conserved protein; may act as a chaperone in the degradation of misfolded or unassembled cytochrome c oxidase subunits; localized to matrix face of the mitochondrial inner membrane; member of the AAA family but lacks a protease domain""",Verified ORF
2877,5,57861,-0.04865994311625,0.0920121040816889,0.597246828755689,YEL052W,AFG1,SGDID:S000000778,CDS,CDS,"""Protein that may act as a chaperone for cytochrome c oxidase subunits; conserved protein; may act as a chaperone in the degradation of misfolded or unassembled cytochrome c oxidase subunits; localized to matrix face of the mitochondrial inner membrane; member of the AAA family but lacks a protease domain""",Verified ORF
2878,5,58267,-0.0677678403232811,0.0920626882912955,0.462155426806387,YEL051W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2883,5,61028,-0.0728093825509057,0.0925135892728297,0.431802411132194,YEL050C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2885,5,64504,-0.0483596490284555,0.0923081503411152,0.600681309921484,YEL049W,PAU2,SGDID:S000000775,Close to 3'-UTR,Close to 3'-UTR,"""Member of the seripauperin multigene family; encoded mainly in subtelomeric region; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme""",Verified ORF
2886,5,66168,-0.0876459306694761,0.0920352829381234,0.341592434246458,YEL047C,FRD1,SGDID:S000000773,CDS,CDS,"""Soluble fumarate reductase; required with isoenzyme Osm1p for anaerobic growth; may interact with ribosomes ; based on co-purification experiments; authentic ; non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to Arxula adeninovorans fumarate reductase; protein abundance increases in response to DNA replication stress; FRD1 has a paralog ; OSM1 ; that arose from the whole genome duplication""",Verified ORF
2887,5,67144,-0.0529691730975357,0.0929912442350879,0.569301402048654,YEL047C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2889,5,68714,-0.0335621228162841,0.0921159999887082,0.715817587814572,YEL046C,GLY1,SGDID:S000000772,CDS,CDS,"""Threonine aldolase; catalyzes the cleavage of L-allo-threonine and L-threonine to glycine; involved in glycine biosynthesis""",Verified ORF
2890,5,69083,0.0144269505277361,0.0920564849566128,0.875556330875321,YEL045C,YEL045C,SGDID:S000000771,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; deletion gives MMS sensitivity ; growth defect under alkaline conditions ; less than optimal growth upon citric acid stress""",Dubious ORF
2891,5,69805,-0.13211523650322,0.0940197122464072,0.160845231471459,YEL044W,IES6,SGDID:S000000770,CDS,CDS,"""Component of the INO80 chromatin remodeling complex; critical for INO80 function; involved in regulation of chromosome segregation and maintenance of normal centromeric chromatin structure; human ortholog INO80C is a member of the human INO80 complex; implicated in DNA repair based on genetic interactions with RAD52 epistasis genes""",Verified ORF
2892,5,69813,-0.107886514412553,0.0934427985059791,0.249046410543373,YEL044W,IES6,SGDID:S000000770,CDS,CDS,"""Component of the INO80 chromatin remodeling complex; critical for INO80 function; involved in regulation of chromosome segregation and maintenance of normal centromeric chromatin structure; human ortholog INO80C is a member of the human INO80 complex; implicated in DNA repair based on genetic interactions with RAD52 epistasis genes""",Verified ORF
2894,5,70531,-0.0778459693768636,0.0938022467123907,0.407159304534489,YEL043W,YEL043W,SGDID:S000000769,CDS,CDS,"""Protein of unknown function; proposed role in Golgi vesicle trafficking based on phenotypic profile ; presence of a coiled-coil domain often associated with vesicle tethering proteins ; and interaction profile process enrichment; may interact with ribosomes ; based on co-purification studies; localizes to the ER and cell periphery in HTP studies; contains fibronectin type III domain fold""",Verified ORF
2895,5,70702,-0.12321350838436,0.0931799005099325,0.186918226776799,YEL043W,YEL043W,SGDID:S000000769,CDS,CDS,"""Protein of unknown function; proposed role in Golgi vesicle trafficking based on phenotypic profile ; presence of a coiled-coil domain often associated with vesicle tethering proteins ; and interaction profile process enrichment; may interact with ribosomes ; based on co-purification studies; localizes to the ER and cell periphery in HTP studies; contains fibronectin type III domain fold""",Verified ORF
2896,5,70852,-0.111697882619618,0.0934246320882665,0.23265776667933,YEL043W,YEL043W,SGDID:S000000769,CDS,CDS,"""Protein of unknown function; proposed role in Golgi vesicle trafficking based on phenotypic profile ; presence of a coiled-coil domain often associated with vesicle tethering proteins ; and interaction profile process enrichment; may interact with ribosomes ; based on co-purification studies; localizes to the ER and cell periphery in HTP studies; contains fibronectin type III domain fold""",Verified ORF
2897,5,70969,-0.11243193020973,0.0934808965326244,0.229888348348007,YEL043W,YEL043W,SGDID:S000000769,CDS,CDS,"""Protein of unknown function; proposed role in Golgi vesicle trafficking based on phenotypic profile ; presence of a coiled-coil domain often associated with vesicle tethering proteins ; and interaction profile process enrichment; may interact with ribosomes ; based on co-purification studies; localizes to the ER and cell periphery in HTP studies; contains fibronectin type III domain fold""",Verified ORF
2898,5,72069,-0.124388056057107,0.0946716059450407,0.189736505170208,YEL043W,YEL043W,SGDID:S000000769,CDS,CDS,"""Protein of unknown function; proposed role in Golgi vesicle trafficking based on phenotypic profile ; presence of a coiled-coil domain often associated with vesicle tethering proteins ; and interaction profile process enrichment; may interact with ribosomes ; based on co-purification studies; localizes to the ER and cell periphery in HTP studies; contains fibronectin type III domain fold""",Verified ORF
2900,5,74994,-0.0813270786187137,0.0956009385057435,0.395516398495569,YEL042W,GDA1,SGDID:S000000768,CDS,CDS,"""Guanosine diphosphatase located in the Golgi; involved in the transport of GDP-mannose into the Golgi lumen ; converting GDP to GMP after mannose is transferred to substrates; null mutants are defective in sporulation and pre-meiotic S phase entry; orthologous to human ENTPD6 ; a meiosis-associated non-obstructive azoospermia (NOA) related gene identified in GWAS studies""",Verified ORF
2901,5,75504,-0.104969713364978,0.0964797795303288,0.277338695212993,YEL041W_NFR/NDR,,,Promoter,Promoter,,Promoter
2902,5,75507,-0.116020035781414,0.0963416072623527,0.229297176034176,YEL041W_NFR/NDR,,,Promoter,Promoter,,Promoter
2903,5,75860,-0.0894763102777714,0.0976810399346188,0.360289662078708,YEL042W,GDA1,SGDID:S000000768,Close to 3'-UTR,Close to 3'-UTR,"""Guanosine diphosphatase located in the Golgi; involved in the transport of GDP-mannose into the Golgi lumen ; converting GDP to GMP after mannose is transferred to substrates; null mutants are defective in sporulation and pre-meiotic S phase entry; orthologous to human ENTPD6 ; a meiosis-associated non-obstructive azoospermia (NOA) related gene identified in GWAS studies""",Verified ORF
2904,5,76107,-0.105286768680762,0.0964271920185082,0.275631202480087,YEL041W,YEF1,SGDID:S000000767,CDS,CDS,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2905,5,76472,-0.088965318580184,0.0964145325468819,0.356774196651793,YEL041W,YEF1,SGDID:S000000767,CDS,CDS,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2906,5,76912,-0.112697673041431,0.0967274539852951,0.244763067627004,YEL041W,YEF1,SGDID:S000000767,CDS,CDS,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2907,5,77002,-0.0853865144892865,0.0973852658822844,0.38119651468209,YEL041W,YEF1,SGDID:S000000767,CDS,CDS,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2908,5,77032,-0.11837271511413,0.096708249528821,0.221761454144618,YEL041W,YEF1,SGDID:S000000767,CDS,CDS,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2909,5,77423,-0.0841986746674519,0.0970027683681808,0.385982501464389,YEL041W,YEF1,SGDID:S000000767,CDS,CDS,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2910,5,77484,-0.116511677234807,0.0972938229720191,0.231905924695727,YEL041W,YEF1,SGDID:S000000767,Close to 3'-UTR,Close to 3'-UTR,"""ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog ; UTR1 ; that arose from the whole genome duplication""",Verified ORF
2911,5,77918,-0.0961338833183984,0.0978688816043484,0.326638499206291,YEL040W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2912,5,78310,-0.0856091658263431,0.0974793543767395,0.380416989489062,YEL040W,UTR2,SGDID:S000000766,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck""",Verified ORF
2913,5,79208,-0.0784785951771787,0.0996210211019034,0.431359053563144,YEL040W,UTR2,SGDID:S000000766,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck""",Verified ORF
2914,5,79230,-0.0680635344475089,0.0990752536383718,0.492541197755671,YEL040W,UTR2,SGDID:S000000766,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck""",Verified ORF
2917,5,79232,-0.0937918972228577,0.0989479534740241,0.343833272724982,YEL040W,UTR2,SGDID:S000000766,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck""",Verified ORF
2919,5,80396,-0.0143175352174358,0.100178074677261,0.886434238311408,YEL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2920,5,81334,-0.0536290653397611,0.103819397922212,0.605786009541268,YEL038W,UTR4,SGDID:S000000764,Close to 3'-UTR,Close to 3'-UTR,"""Protein with sequence similarity to acireductone synthases; involved in methionine salvage; found in both the cytoplasm and nucleus""",Verified ORF
2921,5,82827,-0.110577218656625,0.100950280883295,0.274104340831442,YEL037C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2922,5,83188,-0.0915054536861586,0.102101221260046,0.370744479692408,YEL036C,ANP1,SGDID:S000000762,CDS,CDS,"""Subunit of the alpha-1,6 mannosyltransferase complex; type II membrane protein; has a role in retention of glycosyltransferases in the Golgi; involved in osmotic sensitivity and resistance to aminonitrophenyl propanediol""",Verified ORF
2923,5,85693,0.0078704274218477,0.110881134514974,0.943453262256529,YEL034C-A,YEL034C-A,SGDID:S000028743,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps HYP2/YEL034W ; a verified gene that encodes eiF-5A""",Dubious ORF
2925,5,87323,-0.117879683579517,0.112897052550934,0.29713775924263,YEL032W,MCM3,SGDID:S000000758,CDS,CDS,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex""",Verified ORF
2926,5,90716,-0.0989766380043342,0.122610576964407,0.42006956802213,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2927,5,90719,-0.0886009033003736,0.122327754215479,0.469366796193585,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2928,5,90720,-0.0886009033003736,0.122327754215479,0.469366796193585,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2929,5,90746,-0.0896732871376216,0.123593092769921,0.468593827784302,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2930,5,91091,-0.0867982664344744,0.123487282766352,0.482586119125964,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2931,5,92747,-0.151992101814379,0.123534273739626,0.219380152635536,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2932,5,93878,-0.112470969731516,0.126828527386769,0.375792756857626,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2934,5,97629,-0.146700371468281,0.132279950958574,0.268178941650572,YEL029C,BUD16,SGDID:S000000755,CDS,CDS,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2935,5,97695,-0.144317398253749,0.131502171807742,0.273191637916047,YEL029C,BUD16,SGDID:S000000755,CDS,CDS,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2936,5,98040,-0.188220753194337,0.128558646073675,0.144060731011526,YEL028W_NFR/NDR,,,Promoter,Promoter,,Promoter
2937,5,98089,-0.145878004643935,0.129902485705373,0.262208803746548,YEL028W_NFR/NDR,,,Promoter,Promoter,,Promoter
2938,5,98565,-0.210397003326845,0.13607932083514,0.122967968953937,YEL029C,BUD16,SGDID:S000000755,Close to 3'-UTR,Close to 3'-UTR,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2939,5,98574,-0.210397003326845,0.13607932083514,0.122967968953937,YEL029C,BUD16,SGDID:S000000755,Close to 3'-UTR,Close to 3'-UTR,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2940,5,98997,-0.154103015609284,0.134823473403119,0.253813845744253,YEL028W,YEL028W,SGDID:S000000754,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YEL028W is not an essential gene""",Uncharacterized ORF
2941,5,99314,-0.1274473853416,0.136160075680037,0.349907201196324,YEL028W,YEL028W,SGDID:S000000754,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YEL028W is not an essential gene""",Uncharacterized ORF
2942,5,99455,-0.168812662961562,0.139613647791309,0.22741769207441,YELCdelta3_NFR/NDR,,,Promoter,Promoter,,Promoter
2943,5,99489,-0.169494806225952,0.13800887792124,0.220211068366613,YELCdelta3_NFR/NDR,,,Promoter,Promoter,,Promoter
2947,5,102203,-0.205385132395527,0.17072125378201,0.229765643233577,YEL026W,SNU13,SGDID:S000000752,CDS,CDS,"""RNA binding protein; part of U3 snoRNP involved in rRNA processing ; part of U4/U6-U5 tri-snRNP involved in mRNA splicing ; similar to human 15.5K protein""",Verified ORF
2948,5,102465,-0.205248750998866,0.180192778427536,0.255454290096652,YEL026W,SNU13,SGDID:S000000752,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein; part of U3 snoRNP involved in rRNA processing ; part of U4/U6-U5 tri-snRNP involved in mRNA splicing ; similar to human 15.5K protein""",Verified ORF
2949,5,103569,-0.196857204988827,0.185149225925444,0.288402023667601,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2950,5,103937,-0.254670034784969,0.186571640502808,0.173122820669631,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2951,5,104225,-0.234069631708532,0.191576571306635,0.222595829597606,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2952,5,104404,-0.128578742639856,0.188357385548478,0.495287247887757,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2953,5,104442,-0.180850327391123,0.194194130172098,0.352341972094783,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2954,5,104957,-0.20514313404724,0.193186267304678,0.289010230122433,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2955,5,105087,-0.256547600060699,0.192420210717996,0.183303811893386,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
