SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4026,7,109762,-0.0440349113192674,0.0897305595877011,0.623911044839443,YGL205W,POX1,SGDID:S000003173,CDS,CDS,"""Fatty-acyl coenzyme A oxidase; involved in the fatty acid beta-oxidation pathway; localized to the peroxisomal matrix; component of a light sensing pathway ; converting light into a hydrogen peroxide signal ; modulating nucleo-cytoplasmic shuttling of stress-responsive transcription factor ; Msn2p""",Verified ORF
4028,7,114462,-0.0366625353749373,0.0898634952801584,0.683535478310366,YGL203C,KEX1,SGDID:S000003171,CDS,CDS,"""Cell death protease essential for hypochlorite-induced apoptosis; involved in the processing of killer toxin and alpha factor precursor; cleaves Lys and Arg residues from the C-terminus of peptides and proteins""",Verified ORF
4032,7,115759,0.0898062303804125,0.089704829367838,0.317449534066623,YGL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4033,7,120910,0.0949116358240575,0.0895190247705376,0.289760390835682,YGL201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4034,7,121864,0.0788282845027938,0.089642495495749,0.379802755456256,YGL201C,MCM6,SGDID:S000003169,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; forms a subcomplex with Mcm4p and Mcm7p""",Verified ORF
4035,7,122646,0.0741328280914604,0.0897681451868498,0.409460831589699,YGL200C,EMP24,SGDID:S000003168,Close to 3'-UTR,Close to 3'-UTR,"""Component of the p24 complex; role in misfolded protein quality control; binds to GPI anchor proteins and mediates their efficient transport from the ER to the Golgi; integral membrane protein that associates with endoplasmic reticulum-derived COPII-coated vesicles""",Verified ORF
4036,7,128719,0.080831979566653,0.0898915291208187,0.369150129752645,YGL197W,MDS3,SGDID:S000003165,CDS,CDS,"""Putative component of the TOR regulatory pathway; negative regulator of early meiotic gene expression; required ; with Pmd1p ; for growth under alkaline conditions; has an N-terminal kelch-like domain; MDS3 has a paralog ; PMD1 ; that arose from the whole genome duplication""",Verified ORF
4037,7,129502,0.0609815665526865,0.0897365070160208,0.497226875184724,YGL197W,MDS3,SGDID:S000003165,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the TOR regulatory pathway; negative regulator of early meiotic gene expression; required ; with Pmd1p ; for growth under alkaline conditions; has an N-terminal kelch-like domain; MDS3 has a paralog ; PMD1 ; that arose from the whole genome duplication""",Verified ORF
4038,7,129866,0.0918726104473375,0.0895619656104223,0.305688561685334,YGL197W,MDS3,SGDID:S000003165,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the TOR regulatory pathway; negative regulator of early meiotic gene expression; required ; with Pmd1p ; for growth under alkaline conditions; has an N-terminal kelch-like domain; MDS3 has a paralog ; PMD1 ; that arose from the whole genome duplication""",Verified ORF
4039,7,130581,0.0324664137796665,0.0897409862043283,0.717733565313447,YGL196W,DSD1,SGDID:S000003164,CDS,CDS,"""D-serine dehydratase (aka D-serine ammonia-lyase); converts D-serine to pyruvate and ammonia by a reaction dependent on pyridoxal 5'-phosphate and zinc; may play a role in D-serine detoxification; L-serine is not a substrate""",Verified ORF
4041,7,131475,0.0547750875674786,0.0897336582061571,0.541977384093787,YGL195W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4042,7,131572,-0.0247422254439718,0.0900569905183115,0.783676993966063,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4043,7,133091,-0.020290563088162,0.0913057932787474,0.824266112549649,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4044,7,134263,-0.051574352333606,0.0904879880666055,0.569068740130208,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4045,7,134556,-0.0455508917031552,0.0903948105853398,0.614638631210365,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4046,7,139381,-0.0901455470875344,0.0909620800524629,0.322352979636308,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4047,7,139844,-0.0821040168928847,0.0903086151457178,0.363891607094333,YGL194C-A,YGL194C-A,SGDID:S000087160,CDS,CDS,"""Putative protein of unknown function; identified based on comparisons of the genome sequences of six Saccharomyces species; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum""",Uncharacterized ORF
4050,7,140416,-0.0353754632302585,0.0899290586398178,0.694283127390668,YGL194C,HOS2,SGDID:S000003162,CDS,CDS,"""Histone deacetylase and subunit of Set3 and Rpd3L complexes; required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex ; a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; co-localizes with Cmr1p in nuclear foci in response to DNA damage by MMS""",Verified ORF
4051,7,140907,-0.0469272595032449,0.0914620936612423,0.60821715223719,YGL194C,HOS2,SGDID:S000003162,CDS,CDS,"""Histone deacetylase and subunit of Set3 and Rpd3L complexes; required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex ; a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; co-localizes with Cmr1p in nuclear foci in response to DNA damage by MMS""",Verified ORF
4052,7,142582,-0.0039239338312881,0.089831844406717,0.965183479508083,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4053,7,142616,-0.0118919049329878,0.0898298573522824,0.894757147716587,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4054,7,142656,-0.0195914009057815,0.0902198897422796,0.828215590254257,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4055,7,142710,-0.0184271841320214,0.0900612781733352,0.837996965477514,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4056,7,142737,-0.101356625471349,0.0897782805523505,0.259678815460641,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4057,7,142798,-0.0309343465701267,0.0898503953576182,0.73083526922687,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4058,7,142863,-0.0631989422642036,0.0917664812643357,0.491468789837107,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4059,7,142935,-0.0921575492393737,0.0904622096071151,0.309023700441719,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4060,7,144443,-0.0824636094122052,0.0903969727848074,0.36226568989123,YGL191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4061,7,149219,-0.0982982544788533,0.0912354641720756,0.282031625475316,YGL189C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4062,7,149745,-0.0726654563225614,0.0903670520845349,0.421872037322155,YGL187C,COX4,SGDID:S000003155,CDS,CDS,"""Subunit IV of cytochrome c oxidase; the terminal member of the mitochondrial inner membrane electron transport chain; precursor N-terminal 25 residues are cleaved during mitochondrial import; phosphorylated; spermidine enhances translation""",Verified ORF
4063,7,153512,-0.084661893659293,0.0904086695074871,0.34968917104664,CUT129,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4064,7,154206,-0.0458564928508018,0.0907199968279038,0.613542244514697,CUT129,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4065,7,154349,-0.0761525874789465,0.0904912582878853,0.400611663537543,YGL185C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4067,7,158616,-0.075292559999087,0.0911035105874912,0.409106724995059,YGL181W,GTS1,SGDID:S000003149,CDS,CDS,"""Protein involved in Arf3p regulation and in transcription regulation; localizes to the nucleus and to endocytic patches; contains an N-terminal Zn-finger and ArfGAP homology domain ; a C-terminal glutamine-rich region ; and a UBA (ubiquitin associated) domain; gts1 mutations affect budding ; cell size ; heat tolerance ; sporulation ; life span ; ultradian rhythms ; endocytosis; expression oscillates in a pattern similar to metabolic oscillations""",Verified ORF
4069,7,159442,-0.0882710869646038,0.0905418212677481,0.330267250273706,YGL180W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4072,7,164509,-0.0921431331793503,0.090370486561252,0.30860921169224,YGL179C,TOS3,SGDID:S000003147,CDS,CDS,"""Protein kinase; related to and functionally redundant with Elm1p and Sak1p for the phosphorylation and activation of Snf1p; functionally orthologous to LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; TOS3 has a paralog ; SAK1 ; that arose from the whole genome duplication""",Verified ORF
4073,7,166144,-0.0506080316437758,0.090214504364396,0.575170863857141,G:165092-167351,,,Intergenic region,Intergenic region,between YGL179C and YGL178W,Intergenic region
4077,7,166833,-0.054706238087772,0.0902077276958121,0.544607527922769,CUT130,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4078,7,169205,-0.0809841621017635,0.0916321250110136,0.377407534680851,YGL178W,MPT5,SGDID:S000003146,Close to 3'-UTR,Close to 3'-UTR,"""mRNA-binding protein of the PUF family; binds to specific mRNAs ; often in the 3' UTR; has broad specificity and binds to more than 1000 mRNAs (16% of the transcriptome); recruits the CCR4-NOT deadenylase complex to mRNAs along with Dhh1p and Dcp1p to promote deadenylation ; decapping ; and decay; also interacts with the Caf20p translational initiation repressor ; affecting its mRNA target specificity""",Verified ORF
4081,7,171892,-0.033309786876195,0.0917321999783279,0.716732664672419,YGL176C,YGL176C,SGDID:S000003144,CDS,CDS,"""Putative protein of unknown function; deletion mutant is viable and has no detectable phenotype""",Uncharacterized ORF
4083,7,174147,-0.0386756731851021,0.0905717035327815,0.669627143674253,YGL175C,SAE2,SGDID:S000003143,CDS,CDS,"""Endonuclease required for telomere elongation; required for telomeric 5' C-rich strand resection; involved in ds-break repair and processing hairpin DNA structures with the MRX complex; function requires sumoylation and phosphorylation; exists as inactive oligomers that are transiently released into smaller active units by phosphorylation; DNA damage triggers Sae2p removal ; so active Sae2p is present only transiently; sequence and functional similarity with human CtIP/RBBP8""",Verified ORF
4084,7,175201,0.0175055288862547,0.0906690678529628,0.847014734139872,YGL174W,BUD13,SGDID:S000003142,CDS,CDS,"""Subunit of the RES complex; RES complex is required for nuclear pre-mRNA retention and splicing; involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern due to a specific defect in MATa1 pre-mRNA splicing which leads to haploid gene expression in diploids""",Verified ORF
4085,7,175569,-0.0155727687820388,0.0905171002650762,0.86350287368483,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4086,7,176862,-0.0050134840471767,0.0905205017481079,0.955863025839556,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4087,7,178295,-0.0005566515901158,0.0910108947285458,0.99512336959018,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4088,7,181053,-0.010087780226997,0.0907512343411521,0.911553754598966,YGL172W,NUP49,SGDID:S000003140,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)""",Verified ORF
4089,7,181165,-0.0056029867901429,0.0913714124513009,0.951138266646712,YGL172W,NUP49,SGDID:S000003140,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)""",Verified ORF
4090,7,183625,0.036618214946131,0.0921622386164992,0.691369119449798,YGL171W,ROK1,SGDID:S000003139,CDS,CDS,"""RNA-dependent ATPase; involved in pre-rRNA processing at sites A0 ; A1 ; and A2 ; and in control of cell cycle progression; contains two upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",Verified ORF
4091,7,191252,0.128464890047679,0.09044499457869,0.15638411516308,YGL166W,CUP2,SGDID:S000003134,CDS,CDS,"""Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations; required for regulation of copper genes in response to DNA-damaging reagents; CUP2 has a paralog ; HAA1 ; that arose from the whole genome duplication""",Verified ORF
4092,7,191676,0.0672452809273994,0.0902522597143309,0.456718284153166,YGL166W,CUP2,SGDID:S000003134,CDS,CDS,"""Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations; required for regulation of copper genes in response to DNA-damaging reagents; CUP2 has a paralog ; HAA1 ; that arose from the whole genome duplication""",Verified ORF
4093,7,192137,0.0524760982244772,0.0900061222995539,0.56024665274461,YGL164C,YRB30,SGDID:S000003132,CDS,CDS,"""RanGTP-binding protein; inhibits RanGAP1 (Rna1p)-mediated GTP hydrolysis of RanGTP (Gsp1p); shares similarity to proteins in other fungi but not in higher eukaryotes""",Verified ORF
4094,7,192700,0.0374887999702466,0.0912233162270107,0.681353908394499,YGL164C,YRB30,SGDID:S000003132,CDS,CDS,"""RanGTP-binding protein; inhibits RanGAP1 (Rna1p)-mediated GTP hydrolysis of RanGTP (Gsp1p); shares similarity to proteins in other fungi but not in higher eukaryotes""",Verified ORF
4095,7,196064,0.0200134546205526,0.0900452931077916,0.824240129063198,YGL163C,RAD54,SGDID:S000003131,CDS,CDS,"""DNA-dependent ATPase that stimulates strand exchange; modifies the topology of double-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; member of the SWI/SNF family of DNA translocases; forms nuclear foci upon DNA replication stress""",Verified ORF
4096,7,197274,0.0024814566583261,0.0903772859186594,0.978111037943553,YGL163C,RAD54,SGDID:S000003131,Close to 3'-UTR,Close to 3'-UTR,"""DNA-dependent ATPase that stimulates strand exchange; modifies the topology of double-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; member of the SWI/SNF family of DNA translocases; forms nuclear foci upon DNA replication stress""",Verified ORF
4097,7,199802,0.0144396793604336,0.0903047754709812,0.873051776647925,YGL161C,YIP5,SGDID:S000003129,CDS,CDS,"""Protein that interacts with Rab GTPases; localized to late Golgi vesicles; computational analysis of large-scale protein-protein interaction data suggests a possible role in vesicle-mediated transport""",Verified ORF
4098,7,201855,0.0119821523777057,0.0896535295662129,0.893755873650101,YGL160W,AIM14,SGDID:S000003128,CDS,CDS,"""NADPH oxidase localized to the perinuclear ER; produces superoxide from NADPH; overexpression causes MCA1 dependent apoptosis; likely involved in superoxide-mediated regulation of the actin cytoskeleton; member of a conserved superfamily of NADPH oxidases (NOX enzymes); has similarity to iron/copper reductases (FRE1-8) ; particularly Fre8p""",Verified ORF
4099,7,202039,-0.0067609945654669,0.0898796911519347,0.940080121010973,YGL160W,AIM14,SGDID:S000003128,CDS,CDS,"""NADPH oxidase localized to the perinuclear ER; produces superoxide from NADPH; overexpression causes MCA1 dependent apoptosis; likely involved in superoxide-mediated regulation of the actin cytoskeleton; member of a conserved superfamily of NADPH oxidases (NOX enzymes); has similarity to iron/copper reductases (FRE1-8) ; particularly Fre8p""",Verified ORF
4100,7,202122,-0.0255850905353998,0.0894989697415039,0.775145199702728,YGL160W,AIM14,SGDID:S000003128,CDS,CDS,"""NADPH oxidase localized to the perinuclear ER; produces superoxide from NADPH; overexpression causes MCA1 dependent apoptosis; likely involved in superoxide-mediated regulation of the actin cytoskeleton; member of a conserved superfamily of NADPH oxidases (NOX enzymes); has similarity to iron/copper reductases (FRE1-8) ; particularly Fre8p""",Verified ORF
4101,7,202957,-0.0588720154479367,0.0913900155377858,0.519874258133569,YGL159W,YGL159W,SGDID:S000003127,CDS,CDS,"""Putative protein of unknown function; deletion mutant has no detectable phenotype""",Uncharacterized ORF
4102,7,203677,-0.053566504858236,0.0901017827608305,0.552551202315897,YGL159W,YGL159W,SGDID:S000003127,CDS,CDS,"""Putative protein of unknown function; deletion mutant has no detectable phenotype""",Uncharacterized ORF
4106,7,205675,-0.100899371600807,0.0896344517238013,0.261067328719571,tL(CAA)G1_NFR/NDR,,,Promoter,Promoter,,Promoter
4108,7,206511,-0.119446240048774,0.0905585064962646,0.188025683372047,YGL158W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4109,7,206991,-0.0831289356090394,0.0904003358118574,0.358428344728137,YGL158W,RCK1,SGDID:S000003126,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog ; RCK2 ; that arose from the whole genome duplication""",Verified ORF
4110,7,207921,-0.0418355188647729,0.0916852489349036,0.648458478994941,YGL158W,RCK1,SGDID:S000003126,CDS,CDS,"""Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog ; RCK2 ; that arose from the whole genome duplication""",Verified ORF
4112,7,208986,-0.0441984883889824,0.0904779694894875,0.625499046290285,YGL158W,RCK1,SGDID:S000003126,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog ; RCK2 ; that arose from the whole genome duplication""",Verified ORF
4113,7,209438,-0.0786372971008913,0.0907002637795564,0.38652994280212,YGL157W,ARI1,SGDID:S000003125,CDS,CDS,"""NADPH-dependent aldehyde reductase; utilizes aromatic and alophatic aldehyde substrates; member of the short-chain dehydrogenase/reductase superfamily""",Verified ORF
4114,7,225148,-0.0790143968496858,0.0912279770669586,0.387012518029596,YGL150C,INO80,SGDID:S000003118,CDS,CDS,"""ATPase and nucleosome spacing factor; subunit of complex containing actin and actin-related proteins that has chromatin remodeling activity and 3' to 5' DNA helicase activity in vitro; promotes nucleosome shifts in the 3 prime direction; has a role in modulating stress gene transcription""",Verified ORF
4115,7,226323,-0.106171387770858,0.0895795601236851,0.236728178847132,CUT132,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4116,7,227872,-0.118647071331819,0.0894982990756939,0.185799393988373,YGL147C,RPL9A,SGDID:S000003115,CDS,CDS,"""Ribosomal 60S subunit protein L9A; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9A has a paralog ; RPL9B ; that arose from a single-locus duplication""",Verified ORF
4117,7,229363,-0.111003880964306,0.089827480315129,0.217374993758234,CUT133,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4118,7,229656,-0.111603153791633,0.0897074445700045,0.214295916277212,YGL146C,RRT6,SGDID:S000003114,CDS,CDS,"""Integral membrane protein ; member of the p24 family; forms complex with Erp3p ; Erp5p ; and Emp24p; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription""",Verified ORF
4119,7,229803,-0.111888995037142,0.0899988983418013,0.214609536501484,YGL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4121,7,230481,-0.106891156259613,0.0897650938360754,0.234537109467434,YGL145W,TIP20,SGDID:S000003113,CDS,CDS,"""Peripheral membrane protein required for COPI vesicle fusion to the ER; mediates Sey1p-independent homotypic ER fusion; prohibits back-fusion of COPII vesicles with the ER; forms a tethering complex with Sec39p and Dsl1p that interacts with ER SNAREs Sec20p and Use1p""",Verified ORF
4122,7,230937,-0.0955025591257134,0.0900523676647742,0.289632041612867,YGL145W,TIP20,SGDID:S000003113,CDS,CDS,"""Peripheral membrane protein required for COPI vesicle fusion to the ER; mediates Sey1p-independent homotypic ER fusion; prohibits back-fusion of COPII vesicles with the ER; forms a tethering complex with Sec39p and Dsl1p that interacts with ER SNAREs Sec20p and Use1p""",Verified ORF
4124,7,233940,-0.0755028020427872,0.090592070439955,0.405161768640311,YGL144C,ROG1,SGDID:S000003112,CDS,CDS,"""Lipase with specificity for monoacylglycerol; preferred substrate is 1-oleoylglycerol; null mutation affects lipid droplet morphology and overexpression causes increased accumulation of reactive oxygen species""",Verified ORF
4125,7,234570,-0.0719742220821209,0.0904070940327781,0.426501668407313,YGL144C_NFR/NDR,,,Promoter,Promoter,,Promoter
4126,7,234702,-0.0554105073924035,0.0899632356223819,0.538341678578851,YGL144C_NFR/NDR,,,Promoter,Promoter,,Promoter
4127,7,235464,-0.0619917491277677,0.0901698854538293,0.492219482975595,YGL143C,MRF1,SGDID:S000003111,CDS,CDS,"""Mitochondrial translation release factor; involved in stop codon recognition and hydrolysis of the peptidyl-tRNA bond during mitochondrial translation; lack of MRF1 causes mitochondrial genome instability""",Verified ORF
4128,7,235726,-0.0692556864698247,0.0899761195337918,0.441985586032693,YGL143C,MRF1,SGDID:S000003111,CDS,CDS,"""Mitochondrial translation release factor; involved in stop codon recognition and hydrolysis of the peptidyl-tRNA bond during mitochondrial translation; lack of MRF1 causes mitochondrial genome instability""",Verified ORF
4130,7,237753,-0.0551914740876482,0.090046639668832,0.540323265474624,YGL142C,GPI10,SGDID:S000003110,CDS,CDS,"""Integral membrane protein involved in GPI anchor synthesis; putative alpha 1,2 mannosyltransferase required for addition of the third mannose onto the glycosylphosphatidylinositol (GPI) core structure; human PIG-Bp is a functional homolog""",Verified ORF
4131,7,238084,-0.0533406246773777,0.0900068295229352,0.553809145231453,YGL142C,GPI10,SGDID:S000003110,CDS,CDS,"""Integral membrane protein involved in GPI anchor synthesis; putative alpha 1,2 mannosyltransferase required for addition of the third mannose onto the glycosylphosphatidylinositol (GPI) core structure; human PIG-Bp is a functional homolog""",Verified ORF
4133,7,241711,-0.0394839456206584,0.090951201384041,0.66446484075612,YGL140C,YGL140C,SGDID:S000003108,CDS,CDS,"""Putative protein of unknown function; non-essential gene; contains multiple predicted transmembrane domains""",Uncharacterized ORF
4134,7,247290,-0.0574903640466725,0.0904742519882183,0.525557467966836,YGL139W,FLC3,SGDID:S000003107,CDS,CDS,"""Putative FAD transporter ; similar to Flc1p and Flc2p; localized to the ER; FLC3 has a paralog ; FLC1 ; that arose from the whole genome duplication""",Verified ORF
4135,7,247666,-0.0339770711308885,0.0905843275224265,0.707820470289777,YGL139W,FLC3,SGDID:S000003107,CDS,CDS,"""Putative FAD transporter ; similar to Flc1p and Flc2p; localized to the ER; FLC3 has a paralog ; FLC1 ; that arose from the whole genome duplication""",Verified ORF
4136,7,249982,-0.0337305951585548,0.0909010127002604,0.710808346488673,YGL138C,YGL138C,SGDID:S000003106,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; has no significant sequence similarity to any known protein""",Uncharacterized ORF
4137,7,250183,-0.0006939562968248,0.0922796685109698,0.994004098661966,YGL138C,YGL138C,SGDID:S000003106,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; has no significant sequence similarity to any known protein""",Uncharacterized ORF
4138,7,250680,0.0035848232569655,0.0907065324356838,0.968497261531794,YGL137W,SEC27,SGDID:S000003105,Close to 3'-UTR,Close to 3'-UTR,"""Essential beta'-coat protein of the COPI coatomer; involved in ER-to-Golgi and Golgi-to-ER transport; contains WD40 domains that mediate cargo selective interactions; 45% sequence identity to mammalian beta'-COP""",Verified ORF
4139,7,255972,0.0051346929741573,0.0900941274570001,0.954583385062344,YGL134W,PCL10,SGDID:S000003102,CDS,CDS,"""Pho85p cyclin; recruits ; activates ; and targets Pho85p cyclin-dependent protein kinase to its substrate; PCL10 has a paralog ; PCL8 ; that arose from the whole genome duplication""",Verified ORF
4143,7,260913,-0.003783675559505,0.0910106767423816,0.966861824876782,YGL133W,ITC1,SGDID:S000003101,CDS,CDS,"""Subunit of ATP-dependent Isw2p-Itc1p chromatin remodeling complex; required for repression of a-specific genes ; repression of early meiotic genes during mitotic growth ; and repression of INO1; similar to mammalian Acf1p ; the regulatory subunit of the mammalian ATP-utilizing chromatin assembly and modifying factor (ACF) complex; ITC1 has a paralog ; YPL216W ; that arose from the whole genome duplication""",Verified ORF
4144,7,266540,0.0142062155904073,0.0914653183752849,0.876659354144149,YGL130W,CEG1,SGDID:S000003098,CDS,CDS,"""Guanylyltransferase involved in mRNA 5' capping; subunit of mRNA capping enzyme ; which is a heterotetramer composed of two molecules of Ceg1p and a homodimer of Cet1p ; the mRNA 5'-triphosphatase subunit; nuclear import of Ceg1p requires interaction with Cet1p; mammalian capping enzyme is a single bifunctional polypeptide; human homolog RNGTT can complement yeast ceg1 null mutant""",Verified ORF
